Orthogroup	DSAN.longest_only	DGUA.longest_only
OG0006245	LOC120453741|XP_039494507.1|DSAN	LOC117589518|XP_034137399.1|DGUA
OG0006246	LOC120457269|XP_039500621.1|DSAN	LOC117590413|XP_034138903.1|DGUA
OG0006247	LOC120443728|XP_039478917.1|DSAN	LOC117580711|XP_034123265.1|DGUA
OG0006248	LOC120453219|XP_039493744.1|DSAN	LOC117589748|XP_034137820.1|DGUA
OG0006249	LOC120448486|XP_039486453.1|DSAN	LOC117582654|XP_034126447.1|DGUA
OG0006250	LOC120455564|XP_039497861.1|DSAN	LOC117581301|XP_034124231.1|DGUA
OG0006251	LOC120454594|XP_039495980.1|DSAN	LOC117583564|XP_034127823.1|DGUA
OG0006252	LOC120454591|XP_039495976.1|DSAN	LOC117583563|XP_034127822.1|DGUA
OG0006253	LOC120457270|XP_039500626.1|DSAN	LOC117590461|XP_034138989.1|DGUA
OG0006254	LOC120445002|XP_039480982.1|DSAN	LOC117588769|XP_034136141.1|DGUA
OG0006255	LOC120452878|XP_039493262.1|DSAN	LOC117585639|XP_034131115.1|DGUA
OG0006256	LOC120455066|XP_039496852.1|DSAN	LOC117590314|XP_034138693.1|DGUA
OG0006257	LOC120455222|XP_039497127.1|DSAN	LOC117581509|XP_034124676.1|DGUA
OG0006258	LOC120455224|XP_039497130.1|DSAN	LOC117590978|XP_034139942.1|DGUA
OG0006259	LOC120454373|XP_039495542.1|DSAN	LOC117589905|XP_034138068.1|DGUA
OG0006260	LOC120455223|XP_039497129.1|DSAN	LOC117588439|XP_034135611.1|DGUA
OG0006261	LOC120443819|XP_039479095.1|DSAN	LOC117584829|XP_034129847.1|DGUA
OG0006262	LOC120456314|XP_039499003.1|DSAN	LOC117581283|XP_034124195.1|DGUA
OG0006263	LOC120456294|XP_039498975.1|DSAN	LOC117591163|XP_034140175.1|DGUA
OG0006264	LOC120456381|XP_039499138.1|DSAN	LOC117591500|XP_034140688.1|DGUA
OG0006265	LOC120444759|XP_039480622.1|DSAN	LOC117579952|XP_034122014.1|DGUA
OG0006266	LOC120456380|XP_039499137.1|DSAN	LOC117591499|XP_034140685.1|DGUA
OG0006267	LOC120455557|XP_039497838.1|DSAN	LOC117588359|XP_034135463.1|DGUA
OG0006268	LOC120444263|XP_039479708.1|DSAN	LOC117592315|XP_034141883.1|DGUA
OG0006269	LOC120453040|XP_039493494.1|DSAN	LOC117583572|XP_034127841.1|DGUA
OG0006270	LOC120456418|XP_039499184.1|DSAN	LOC117581296|XP_034124227.1|DGUA
OG0006271	LOC120453003|XP_039493442.1|DSAN	LOC117589531|XP_034137416.1|DGUA
OG0006272	LOC120456858|XP_039499870.1|DSAN	LOC117581554|XP_034124776.1|DGUA
OG0006273	LOC120453499|XP_039494182.1|DSAN	LOC117578492|XP_034119916.1|DGUA
OG0006274	LOC120456835|XP_039499819.1|DSAN	LOC117581309|XP_034124243.1|DGUA
OG0006275	LOC120456952|XP_039500030.1|DSAN	LOC117588283|XP_034135351.1|DGUA
OG0006276	LOC120450148|XP_039488918.1|DSAN	LOC117586965|XP_034133229.1|DGUA
OG0006277	LOC120452283|XP_039492349.1|DSAN	LOC117583207|XP_034127303.1|DGUA
OG0006278	LOC120455857|XP_039498262.1|DSAN	LOC117581478|XP_034124609.1|DGUA
OG0006279	LOC120455214|XP_039497110.1|DSAN	LOC117590400|XP_034138886.1|DGUA
OG0006280	LOC120457388|XP_039500875.1|DSAN	LOC117580632|XP_034123110.1|DGUA
OG0006281	LOC120457387|XP_039500872.1|DSAN	LOC117580631|XP_034123107.1|DGUA
OG0006282	LOC120456088|XP_039498615.1|DSAN	LOC117580672|XP_034123177.1|DGUA
OG0006283	LOC120453082|XP_039493543.1|DSAN	LOC117585290|XP_034130608.1|DGUA
OG0006284	LOC120448967|XP_039487160.1|DSAN	LOC117588949|XP_034136422.1|DGUA
OG0006285	LOC120452483|XP_039492664.1|DSAN	LOC117590107|XP_034138346.1|DGUA
OG0006286	LOC120453107|XP_039493574.1|DSAN	LOC117589492|XP_034137349.1|DGUA
OG0006287	LOC120456142|XP_039498703.1|DSAN	LOC117590336|XP_034138722.1|DGUA
OG0006288	LOC120453431|XP_039494069.1|DSAN	LOC117583348|XP_034127508.1|DGUA
OG0006289	LOC120453261|XP_039493818.1|DSAN	LOC117589768|XP_034137854.1|DGUA
OG0006290	LOC120455489|XP_039497660.1|DSAN	LOC117590216|XP_034138568.1|DGUA
OG0006291	LOC120444076|XP_039479528.1|DSAN	LOC117584357|XP_034129085.1|DGUA
OG0006292	LOC120455732|XP_039498080.1|DSAN	LOC117581461|XP_034124570.1|DGUA
OG0006293	LOC120447911|XP_039485495.1|DSAN	LOC117587095|XP_034133464.1|DGUA
OG0006294	LOC120455470|XP_039497625.1|DSAN	LOC117590337|XP_034138723.1|DGUA
OG0006295	LOC120455856|XP_039498261.1|DSAN	LOC117581186|XP_034124026.1|DGUA
OG0006296	LOC120455463|XP_039497618.1|DSAN	LOC117590447|XP_034138958.1|DGUA
OG0006297	LOC120457399|XP_039500909.1|DSAN	LOC117581423|XP_034124480.1|DGUA
OG0006299	LOC120457113|XP_039500259.1|DSAN	LOC117580893|XP_034123536.1|DGUA
OG0006300	LOC120456958|XP_039500035.1|DSAN	LOC117588290|XP_034135360.1|DGUA
OG0006301	LOC120455851|XP_039498255.1|DSAN	LOC117581436|XP_034124526.1|DGUA
OG0006302	LOC120455634|XP_039497955.1|DSAN	LOC117591353|XP_034140471.1|DGUA
OG0006303	LOC120446935|XP_039484120.1|DSAN	LOC117592528|XP_034142281.1|DGUA
OG0006304	LOC120451038|XP_039490300.1|DSAN	LOC117583456|XP_034127647.1|DGUA
OG0006305	LOC120451151|XP_039490512.1|DSAN	LOC117583459|XP_034127650.1|DGUA
OG0006306	LOC120450983|XP_039490214.1|DSAN	LOC117585546|XP_034130956.1|DGUA
OG0006307	LOC120452364|XP_039492487.1|DSAN	LOC117583787|XP_034128257.1|DGUA
OG0006308	LOC120455295|XP_039497270.1|DSAN	LOC117580837|XP_034123467.1|DGUA
OG0006309	LOC120455227|XP_039497132.1|DSAN	LOC117590944|XP_034139878.1|DGUA
OG0006310	LOC120452254|XP_039492316.1|DSAN	LOC117585192|XP_034130430.1|DGUA
OG0006311	LOC120456216|XP_039498832.1|DSAN	LOC117581387|XP_034124419.1|DGUA
OG0006312	LOC120456218|XP_039498834.1|DSAN	LOC117581386|XP_034124418.1|DGUA
OG0006313	LOC120456175|XP_039498777.1|DSAN	LOC117591489|XP_034140668.1|DGUA
OG0006314	LOC120455008|XP_039496762.1|DSAN	LOC117588543|XP_034135814.1|DGUA
OG0006315	LOC120454577|XP_039495912.1|DSAN	LOC117582798|XP_034126715.1|DGUA
OG0006316	LOC120455522|XP_039497736.1|DSAN	LOC117580840|XP_034123471.1|DGUA
OG0006317	LOC120455731|XP_039498079.1|DSAN	LOC117580947|XP_034123622.1|DGUA
OG0006318	LOC120456866|XP_039499890.1|DSAN	LOC117590234|XP_034138595.1|DGUA
OG0006319	LOC120447242|XP_039484706.1|DSAN	LOC117578635|XP_034120132.1|DGUA
OG0006320	LOC120455834|XP_039498237.1|DSAN	LOC117580784|XP_034123370.1|DGUA
OG0006321	LOC120456448|XP_039499219.1|DSAN	LOC117590409|XP_034138898.1|DGUA
OG0006322	LOC120455319|XP_039497327.1|DSAN	LOC117590317|XP_034138698.1|DGUA
OG0006323	LOC120457237|XP_039500554.1|DSAN	LOC117588806|XP_034136213.1|DGUA
OG0006324	LOC120456322|XP_039499017.1|DSAN	LOC117581091|XP_034123868.1|DGUA
OG0006325	LOC120452181|XP_039492225.1|DSAN	LOC117589762|XP_034137840.1|DGUA
OG0006326	LOC120448201|XP_039486000.1|DSAN	LOC117591230|XP_034140295.1|DGUA
OG0006327	LOC120452842|XP_039493206.1|DSAN	LOC117582843|XP_034126788.1|DGUA
OG0006328	LOC120451458|XP_039491069.1|DSAN	LOC117585630|XP_034131096.1|DGUA
OG0006329	LOC120455450|XP_039497599.1|DSAN	LOC117581452|XP_034124553.1|DGUA
OG0006330	LOC120452640|XP_039492886.1|DSAN	LOC117583566|XP_034127826.1|DGUA
OG0006331	LOC120455148|XP_039496987.1|DSAN	LOC117581350|XP_034124373.1|DGUA
OG0006332	LOC120456134|XP_039498696.1|DSAN	LOC117581457|XP_034124560.1|DGUA
OG0006333	LOC120455436|XP_039497566.1|DSAN	LOC117588518|XP_034135739.1|DGUA
OG0006334	LOC120455509|XP_039497708.1|DSAN	LOC117581187|XP_034124027.1|DGUA
OG0006335	LOC120452469|XP_039492640.1|DSAN	LOC117583415|XP_034127597.1|DGUA
OG0006336	LOC120455015|XP_039496774.1|DSAN	LOC117590959|XP_034139902.1|DGUA
OG0006337	LOC120456262|XP_039498919.1|DSAN	LOC117588647|XP_034135971.1|DGUA
OG0006338	LOC120453555|XP_039494242.1|DSAN	LOC117590093|XP_034138326.1|DGUA
OG0006339	LOC120455554|XP_039497831.1|DSAN	LOC117588446|XP_034135620.1|DGUA
OG0006340	LOC120455369|XP_039497410.1|DSAN	LOC117581609|XP_034124862.1|DGUA
OG0006341	LOC120455735|XP_039498085.1|DSAN	LOC117580783|XP_034123369.1|DGUA
OG0006342	LOC120456613|XP_039499462.1|DSAN	LOC117581070|XP_034123836.1|DGUA
OG0006343	LOC120456926|XP_039499999.1|DSAN	LOC117580863|XP_034123503.1|DGUA
OG0006344	LOC120456399|XP_039499162.1|DSAN	LOC117580911|XP_034123564.1|DGUA
OG0006345	LOC120454688|XP_039496149.1|DSAN	LOC117583650|XP_034127995.1|DGUA
OG0006346	LOC120453515|XP_039494197.1|DSAN	LOC117582959|XP_034126961.1|DGUA
OG0006347	LOC120451266|XP_039490730.1|DSAN	LOC117585264|XP_034130570.1|DGUA
OG0006348	LOC120456532|XP_039499340.1|DSAN	LOC117590279|XP_034138654.1|DGUA
OG0006349	LOC120456383|XP_039499140.1|DSAN	LOC117591481|XP_034140657.1|DGUA
OG0006350	LOC120453462|XP_039494113.1|DSAN	LOC117585498|XP_034130888.1|DGUA
OG0006351	LOC120455900|XP_039498335.1|DSAN	LOC117580681|XP_034123191.1|DGUA
OG0006352	LOC120446096|XP_039482823.1|DSAN	LOC117591800|XP_034141000.1|DGUA
OG0006353	LOC120454686|XP_039496137.1|DSAN	LOC117591455|XP_034140615.1|DGUA
OG0006354	LOC120452879|XP_039493263.1|DSAN	LOC117585642|XP_034131118.1|DGUA
OG0006355	LOC120455915|XP_039498359.1|DSAN	LOC117581067|XP_034123833.1|DGUA
OG0006356	LOC120455398|XP_039497469.1|DSAN	LOC117591176|XP_034140192.1|DGUA
OG0006357	LOC120456354|XP_039499076.1|DSAN	LOC117581160|XP_034123985.1|DGUA
OG0006358	LOC120450430|XP_039489374.1|DSAN	LOC117580168|XP_034122381.1|DGUA
OG0006359	LOC120454341|XP_039495487.1|DSAN	LOC117589930|XP_034138105.1|DGUA
OG0006360	LOC120456917|XP_039499982.1|DSAN	LOC117588622|XP_034135927.1|DGUA
OG0006361	LOC120453761|XP_039494529.1|DSAN	LOC117586581|XP_034132640.1|DGUA
OG0006362	LOC120455983|XP_039498472.1|DSAN	LOC117581383|XP_034124412.1|DGUA
OG0006363	LOC120455430|XP_039497542.1|DSAN	LOC117588297|XP_034135369.1|DGUA
OG0006364	LOC120454017|XP_039494943.1|DSAN	LOC117584720|XP_034129664.1|DGUA
OG0006365	LOC120456908|XP_039499970.1|DSAN	LOC117588616|XP_034135917.1|DGUA
OG0006366	LOC120455784|XP_039498174.1|DSAN	LOC117588315|XP_034135399.1|DGUA
OG0006367	LOC120457038|XP_039500139.1|DSAN	LOC117588598|XP_034135893.1|DGUA
OG0006368	LOC120453044|XP_039493498.1|DSAN	LOC117583271|XP_034127388.1|DGUA
OG0006369	LOC120454421|XP_039495627.1|DSAN	LOC117582987|XP_034127027.1|DGUA
OG0006370	LOC120455152|XP_039496994.1|DSAN	LOC117588727|XP_034136088.1|DGUA
OG0006371	LOC120453029|XP_039493483.1|DSAN	LOC117583367|XP_034127539.1|DGUA
OG0006372	LOC120453612|XP_039494322.1|DSAN	LOC117583721|XP_034128121.1|DGUA
OG0006373	LOC120456705|XP_039499612.1|DSAN	LOC117581159|XP_034123983.1|DGUA
OG0006374	LOC120456171|XP_039498771.1|DSAN	LOC117590517|XP_034139118.1|DGUA
OG0006375	LOC120455131|XP_039496963.1|DSAN	LOC117581636|XP_034124895.1|DGUA
OG0006376	LOC120455142|XP_039496981.1|DSAN	LOC117581474|XP_034124602.1|DGUA
OG0006377	LOC120456157|XP_039498729.1|DSAN	LOC117581254|XP_034124150.1|DGUA
OG0006378	LOC120451229|XP_039490650.1|DSAN	LOC117585841|XP_034131474.1|DGUA
OG0006379	LOC120456067|XP_039498590.1|DSAN	LOC117581017|XP_034123733.1|DGUA
OG0006380	LOC120455055|XP_039496842.1|DSAN	LOC117591008|XP_034139984.1|DGUA
OG0006381	LOC120457376|XP_039500846.1|DSAN	LOC117590338|XP_034138727.1|DGUA
OG0006382	LOC120456529|XP_039499334.1|DSAN	LOC117591056|XP_034140047.1|DGUA
OG0006383	LOC120455276|XP_039497231.1|DSAN	LOC117580697|XP_034123213.1|DGUA
OG0006384	LOC120456648|XP_039499508.1|DSAN	LOC117581213|XP_034124081.1|DGUA
OG0006385	LOC120452875|XP_039493259.1|DSAN	LOC117585628|XP_034131085.1|DGUA
OG0006386	LOC120444232|XP_039479697.1|DSAN	LOC117584304|XP_034129021.1|DGUA
OG0006387	LOC120453401|XP_039494024.1|DSAN	LOC117583453|XP_034127644.1|DGUA
OG0006388	LOC120455504|XP_039497701.1|DSAN	LOC117581183|XP_034124017.1|DGUA
OG0006389	LOC120455508|XP_039497706.1|DSAN	LOC117580847|XP_034123484.1|DGUA
OG0006390	LOC120453157|XP_039493646.1|DSAN	LOC117586088|XP_034131834.1|DGUA
OG0006391	LOC120453979|XP_039494864.1|DSAN	LOC117589512|XP_034137389.1|DGUA
OG0006392	LOC120455155|XP_039497000.1|DSAN	LOC117591152|XP_034140155.1|DGUA
OG0006393	LOC120443718|XP_039478900.1|DSAN	LOC117584377|XP_034129111.1|DGUA
OG0006394	LOC120451457|XP_039491068.1|DSAN	LOC117582827|XP_034126770.1|DGUA
OG0006395	LOC120451417|XP_039491021.1|DSAN	LOC117583280|XP_034127403.1|DGUA
OG0006396	LOC120457130|XP_039500303.1|DSAN	LOC117588761|XP_034136133.1|DGUA
OG0006397	LOC120457255|XP_039500587.1|DSAN	LOC117580971|XP_034123654.1|DGUA
OG0006398	LOC120457418|XP_039500950.1|DSAN	LOC117590996|XP_034139967.1|DGUA
OG0006399	LOC120455454|XP_039497607.1|DSAN	LOC117581390|XP_034124424.1|DGUA
OG0006400	LOC120455453|XP_039497606.1|DSAN	LOC117581381|XP_034124410.1|DGUA
OG0006401	LOC120448848|XP_039486988.1|DSAN	LOC117579388|XP_034121149.1|DGUA
OG0006402	LOC120453319|XP_039493910.1|DSAN	LOC117585122|XP_034130335.1|DGUA
OG0006403	LOC120453753|XP_039494520.1|DSAN	LOC117585101|XP_034130271.1|DGUA
OG0006404	LOC120452011|XP_039491985.1|DSAN	LOC117590201|XP_034138541.1|DGUA
OG0006405	LOC120449581|XP_039488070.1|DSAN	LOC117579303|XP_034121002.1|DGUA
OG0006406	LOC120451560|XP_039491297.1|DSAN	LOC117589716|XP_034137772.1|DGUA
OG0006407	LOC120455744|XP_039498101.1|DSAN	LOC117590459|XP_034138986.1|DGUA
OG0006408	LOC120456800|XP_039499768.1|DSAN	LOC117581607|XP_034124859.1|DGUA
OG0006409	LOC120456143|XP_039498704.1|DSAN	LOC117590539|XP_034139157.1|DGUA
OG0006410	LOC120455700|XP_039498041.1|DSAN	LOC117591494|XP_034140676.1|DGUA
OG0006411	LOC120456739|XP_039499662.1|DSAN	LOC117581337|XP_034124351.1|DGUA
OG0006412	LOC120452886|XP_039493276.1|DSAN	LOC117583282|XP_034127406.1|DGUA
OG0006413	LOC120451295|XP_039490782.1|DSAN	LOC117582773|XP_034126629.1|DGUA
OG0006414	LOC120451696|XP_039491523.1|DSAN	LOC117583525|XP_034127763.1|DGUA
OG0006415	LOC120454975|XP_039496692.1|DSAN	LOC117581277|XP_034124185.1|DGUA
OG0006416	LOC120454934|XP_039496634.1|DSAN	LOC117580964|XP_034123643.1|DGUA
OG0006417	LOC120458024|XP_039501463.1|DSAN	LOC117584582|XP_034129449.1|DGUA
OG0006418	LOC120456318|XP_039499009.1|DSAN	LOC117581075|XP_034123848.1|DGUA
OG0006419	LOC120452582|XP_039492802.1|DSAN	LOC117583552|XP_034127803.1|DGUA
OG0006420	LOC120450967|XP_039490192.1|DSAN	LOC117585280|XP_034130593.1|DGUA
OG0006421	LOC120458823|XP_039502568.1|DSAN	LOC117587624|XP_034134373.1|DGUA
OG0006422	LOC120458283|XP_039501818.1|DSAN	LOC117588010|XP_034134927.1|DGUA
OG0006423	LOC120450897|XP_039490073.1|DSAN	LOC117589872|XP_034138034.1|DGUA
OG0006424	LOC120452699|XP_039492990.1|DSAN	LOC117589875|XP_034138037.1|DGUA
OG0006425	LOC120452958|XP_039493381.1|DSAN	LOC117589696|XP_034137747.1|DGUA
OG0006426	LOC120452957|XP_039493380.1|DSAN	LOC117589694|XP_034137745.1|DGUA
OG0006427	LOC120452854|XP_039493229.1|DSAN	LOC117583267|XP_034127384.1|DGUA
OG0006428	LOC120451570|XP_039491314.1|DSAN	LOC117589644|XP_034137662.1|DGUA
OG0006429	LOC120451778|XP_039491650.1|DSAN	LOC117584898|XP_034129922.1|DGUA
OG0006430	LOC120448633|XP_039486690.1|DSAN	LOC117580013|XP_034122109.1|DGUA
OG0006431	LOC120451304|XP_039490803.1|DSAN	LOC117582742|XP_034126573.1|DGUA
OG0006432	LOC120450976|XP_039490203.1|DSAN	LOC117589962|XP_034138153.1|DGUA
OG0006433	LOC120452527|XP_039492724.1|DSAN	LOC117585007|XP_034130137.1|DGUA
OG0006434	LOC120454836|XP_039496252.1|DSAN	LOC117584739|XP_034129703.1|DGUA
OG0006435	LOC120451286|XP_039490766.1|DSAN	LOC117583360|XP_034127520.1|DGUA
OG0006436	LOC120456259|XP_039498916.1|DSAN	LOC117590306|XP_034138684.1|DGUA
OG0006437	LOC120455424|XP_039497512.1|DSAN	LOC117588519|XP_034135743.1|DGUA
OG0006438	LOC120458178|XP_039501676.1|DSAN	LOC117582641|XP_034126414.1|DGUA
OG0006439	LOC120452441|XP_039492605.1|DSAN	LOC117583170|XP_034127257.1|DGUA
OG0006440	LOC120452442|XP_039492606.1|DSAN	LOC117583171|XP_034127258.1|DGUA
OG0006441	LOC120452273|XP_039492338.1|DSAN	LOC117582738|XP_034126563.1|DGUA
OG0006442	LOC120453070|XP_039493530.1|DSAN	LOC117583341|XP_034127494.1|DGUA
OG0006443	LOC120454460|XP_039495708.1|DSAN	LOC117586585|XP_034132644.1|DGUA
OG0006444	LOC120453593|XP_039494289.1|DSAN	LOC117582865|XP_034126826.1|DGUA
OG0006445	LOC120456296|XP_039498977.1|DSAN	LOC117581225|XP_034124095.1|DGUA
OG0006446	LOC120452125|XP_039492141.1|DSAN	LOC117585374|XP_034130712.1|DGUA
OG0006447	LOC120453328|XP_039493923.1|DSAN	LOC117585669|XP_034131157.1|DGUA
OG0006448	LOC120452985|XP_039493415.1|DSAN	LOC117585658|XP_034131139.1|DGUA
OG0006449	LOC120453985|XP_039494874.1|DSAN	LOC117585439|XP_034130805.1|DGUA
OG0006450	LOC120445224|XP_039481414.1|DSAN	LOC117581892|XP_034125251.1|DGUA
OG0006451	LOC120456444|XP_039499210.1|DSAN	LOC117588503|XP_034135713.1|DGUA
OG0006452	LOC120451213|XP_039490621.1|DSAN	LOC117585547|XP_034130959.1|DGUA
OG0006453	LOC120449449|XP_039487854.1|DSAN	LOC117588977|XP_034136457.1|DGUA
OG0006454	LOC120456393|XP_039499154.1|DSAN	LOC117590741|XP_034139541.1|DGUA
OG0006455	LOC120450726|XP_039489751.1|DSAN	LOC117590194|XP_034138515.1|DGUA
OG0006456	LOC120452670|XP_039492942.1|DSAN	LOC117590097|XP_034138332.1|DGUA
OG0006457	LOC120454441|XP_039495671.1|DSAN	LOC117589936|XP_034138110.1|DGUA
OG0006458	LOC120458390|XP_039501943.1|DSAN	LOC117584244|XP_034128932.1|DGUA
OG0006459	LOC120451321|XP_039490827.1|DSAN	LOC117583463|XP_034127660.1|DGUA
OG0006460	LOC120451329|XP_039490840.1|DSAN	LOC117585587|XP_034131015.1|DGUA
OG0006461	LOC120454127|XP_039495100.1|DSAN	LOC117589928|XP_034138102.1|DGUA
OG0006462	LOC120454539|XP_039495851.1|DSAN	LOC117583430|XP_034127620.1|DGUA
OG0006463	LOC120452217|XP_039492277.1|DSAN	LOC117582760|XP_034126614.1|DGUA
OG0006464	LOC120448957|XP_039487144.1|DSAN	LOC117580193|XP_034122445.1|DGUA
OG0006465	LOC120455637|XP_039497961.1|DSAN	LOC117581132|XP_034123950.1|DGUA
OG0006466	LOC120456943|XP_039500016.1|DSAN	LOC117588737|XP_034136103.1|DGUA
OG0006467	LOC120451667|XP_039491476.1|DSAN	LOC117583043|XP_034127095.1|DGUA
OG0006468	LOC120453399|XP_039494022.1|DSAN	LOC117585157|XP_034130381.1|DGUA
OG0006469	LOC120457216|XP_039500519.1|DSAN	LOC117591407|XP_034140550.1|DGUA
OG0006470	LOC120447799|XP_039485295.1|DSAN	LOC117587409|XP_034133958.1|DGUA
OG0006471	LOC120454378|XP_039495549.1|DSAN	LOC117585150|XP_034130372.1|DGUA
OG0006472	LOC120454379|XP_039495550.1|DSAN	LOC117585146|XP_034130367.1|DGUA
OG0006473	LOC120448272|XP_039486130.1|DSAN	LOC117589357|XP_034137134.1|DGUA
OG0006474	LOC120446750|XP_039483822.1|DSAN	LOC117590067|XP_034138292.1|DGUA
OG0006475	LOC120452394|XP_039492542.1|DSAN	LOC117582748|XP_034126579.1|DGUA
OG0006476	LOC120455507|XP_039497705.1|DSAN	LOC117581216|XP_034124085.1|DGUA
OG0006477	LOC120456077|XP_039498603.1|DSAN	LOC117580814|XP_034123422.1|DGUA
OG0006478	LOC120452728|XP_039493027.1|DSAN	LOC117585796|XP_034131389.1|DGUA
OG0006479	LOC120451296|XP_039490786.1|DSAN	LOC117585788|XP_034131370.1|DGUA
OG0006480	LOC120446810|XP_039483910.1|DSAN	LOC117581314|XP_034124269.1|DGUA
OG0006481	LOC120458294|XP_039501827.1|DSAN	LOC117582181|XP_034125676.1|DGUA
OG0006482	LOC120454551|XP_039495866.1|DSAN	LOC117582700|XP_034126495.1|DGUA
OG0006483	LOC120453980|XP_039494865.1|DSAN	LOC117582893|XP_034126876.1|DGUA
OG0006484	LOC120452996|XP_039493434.1|DSAN	LOC117582889|XP_034126867.1|DGUA
OG0006485	LOC120450786|XP_039489882.1|DSAN	LOC117585318|XP_034130641.1|DGUA
OG0006486	LOC120454082|XP_039495026.1|DSAN	LOC117586060|XP_034131797.1|DGUA
OG0006487	LOC120450836|XP_039489953.1|DSAN	LOC117589746|XP_034137818.1|DGUA
OG0006488	LOC120449019|XP_039487233.1|DSAN	LOC117589294|XP_034136977.1|DGUA
OG0006489	LOC120454513|XP_039495804.1|DSAN	LOC117589935|XP_034138109.1|DGUA
OG0006490	LOC120451551|XP_039491284.1|DSAN	LOC117585096|XP_034130257.1|DGUA
OG0006491	LOC120446876|XP_039484018.1|DSAN	LOC117582038|XP_034125471.1|DGUA
OG0006492	LOC120451112|XP_039490460.1|DSAN	LOC117585198|XP_034130467.1|DGUA
OG0006493	LOC120454990|XP_039496720.1|DSAN	LOC117580634|XP_034123113.1|DGUA
OG0006494	LOC120455165|XP_039497023.1|DSAN	LOC117580705|XP_034123248.1|DGUA
OG0006495	LOC120455005|XP_039496758.1|DSAN	LOC117588465|XP_034135645.1|DGUA
OG0006496	LOC120454376|XP_039495547.1|DSAN	LOC117585144|XP_034130365.1|DGUA
OG0006497	LOC120451807|XP_039491697.1|DSAN	LOC117589824|XP_034137947.1|DGUA
OG0006498	LOC120451075|XP_039490369.1|DSAN	LOC117589759|XP_034137837.1|DGUA
OG0006499	LOC120451565|XP_039491303.1|DSAN	LOC117583829|XP_034128308.1|DGUA
OG0006500	LOC120444137|XP_039479637.1|DSAN	LOC117584799|XP_034129809.1|DGUA
OG0006501	LOC120454687|XP_039496139.1|DSAN	LOC117591456|XP_034140617.1|DGUA
OG0006502	LOC120453585|XP_039494280.1|DSAN	LOC117591464|XP_034140639.1|DGUA
OG0006503	LOC120452111|XP_039492124.1|DSAN	LOC117591466|XP_034140642.1|DGUA
OG0006504	LOC120452579|XP_039492797.1|DSAN	LOC117591465|XP_034140640.1|DGUA
OG0006505	LOC120453116|XP_039493589.1|DSAN	LOC117585830|XP_034131457.1|DGUA
OG0006506	LOC120449203|XP_039487501.1|DSAN	LOC117579685|XP_034121563.1|DGUA
OG0006507	LOC120453283|XP_039493841.1|DSAN	LOC117590051|XP_034138262.1|DGUA
OG0006508	LOC120453836|XP_039494663.1|DSAN	LOC117590054|XP_034138265.1|DGUA
OG0006509	LOC120456976|XP_039500058.1|DSAN	LOC117580902|XP_034123553.1|DGUA
OG0006510	LOC120450821|XP_039489934.1|DSAN	LOC117589853|XP_034138005.1|DGUA
OG0006511	LOC120454670|XP_039496120.1|DSAN	LOC117589805|XP_034137908.1|DGUA
OG0006512	LOC120452709|XP_039493005.1|DSAN	LOC117589669|XP_034137701.1|DGUA
OG0006513	LOC120454049|XP_039494978.1|DSAN	LOC117589810|XP_034137919.1|DGUA
OG0006514	LOC120451823|XP_039491725.1|DSAN	LOC117582956|XP_034126956.1|DGUA
OG0006515	LOC120451830|XP_039491740.1|DSAN	LOC117585710|XP_034131238.1|DGUA
OG0006516	LOC120454316|XP_039495453.1|DSAN	LOC117582931|XP_034126922.1|DGUA
OG0006517	LOC120452898|XP_039493290.1|DSAN	LOC117583826|XP_034128305.1|DGUA
OG0006518	LOC120452829|XP_039493169.1|DSAN	LOC117583605|XP_034127901.1|DGUA
OG0006519	LOC120452899|XP_039493291.1|DSAN	LOC117583828|XP_034128307.1|DGUA
OG0006520	LOC120453646|XP_039494374.1|DSAN	LOC117583625|XP_034127965.1|DGUA
OG0006521	LOC120453101|XP_039493569.1|DSAN	LOC117589751|XP_034137823.1|DGUA
OG0006522	LOC120453644|XP_039494372.1|DSAN	LOC117583620|XP_034127956.1|DGUA
OG0006523	LOC120451263|XP_039490726.1|DSAN	LOC117583819|XP_034128296.1|DGUA
OG0006524	LOC120444108|XP_039479574.1|DSAN	LOC117583906|XP_034128474.1|DGUA
OG0006525	LOC120455283|XP_039497250.1|DSAN	LOC117591349|XP_034140466.1|DGUA, LOC117591346|XP_034140462.1|DGUA, LOC117591582|XP_034140792.1|DGUA
OG0006526	LOC120454034|XP_039494962.1|DSAN	LOC117583132|XP_034127213.1|DGUA
OG0006527	LOC120453474|XP_039494141.1|DSAN	LOC117583093|XP_034127163.1|DGUA
OG0006528	LOC120452506|XP_039492692.1|DSAN	LOC117583004|XP_034127046.1|DGUA
OG0006529	LOC120452585|XP_039492808.1|DSAN	LOC117583079|XP_034127146.1|DGUA
OG0006530	LOC120452552|XP_039492759.1|DSAN	LOC117583130|XP_034127212.1|DGUA
OG0006531	LOC120452355|XP_039492463.1|DSAN	LOC117583135|XP_034127217.1|DGUA
OG0006532	LOC120454092|XP_039495037.1|DSAN	LOC117583476|XP_034127676.1|DGUA
OG0006533	LOC120446426|XP_039483323.1|DSAN	LOC117591900|XP_034141178.1|DGUA
OG0006534	LOC120451257|XP_039490718.1|DSAN	LOC117583218|XP_034127328.1|DGUA
OG0006535	LOC120452627|XP_039492870.1|DSAN	LOC117585597|XP_034131032.1|DGUA
