Orthogroup	DSAN.longest_only	DMIR.longest_only
OG0005235	LOC120446584|XP_039483540.1|DSAN	LOC108161737|XP_017151550.1|DMIR
OG0005236	LOC120444107|XP_039479570.1|DSAN	LOC108163398|XP_017154149.1|DMIR
OG0005237	LOC120444106|XP_039479568.1|DSAN	LOC108162829|XP_017153247.1|DMIR
OG0005238	LOC120453608|XP_039494321.1|DSAN	LOC108161495|XP_017151259.1|DMIR
OG0005239	LOC120454916|XP_039496578.1|DSAN	LOC108162069|XP_017152103.1|DMIR
OG0005240	LOC120444596|XP_039480307.1|DSAN	LOC108161609|XP_017151397.2|DMIR
OG0005241	LOC120458229|XP_039501747.1|DSAN	LOC108162830|XP_033248700.1|DMIR
OG0005242	LOC120456368|XP_039499118.1|DSAN	LOC108162927|XP_033249645.1|DMIR
OG0005243	LOC120453045|XP_039493502.1|DSAN	LOC108162098|XP_017152148.1|DMIR
OG0005244	LOC120450804|XP_039489906.1|DSAN	LOC108155653|XP_017142094.1|DMIR
OG0005245	LOC120451299|XP_039490799.1|DSAN	LOC108155031|XP_017141083.1|DMIR
OG0005246	LOC120449716|XP_039488276.1|DSAN	LOC108161818|XP_017151667.1|DMIR
OG0005247	LOC120445672|XP_039482157.1|DSAN	LOC117193084|XP_033253700.1|DMIR, LOC108158713|XP_017146745.1|DMIR
OG0005248	LOC120454415|XP_039495619.1|DSAN	LOC108155150|XP_017141299.1|DMIR
OG0005249	LOC120452342|XP_039492446.1|DSAN	LOC108155612|XP_033245137.1|DMIR
OG0005250	LOC120457709|XP_039501139.1|DSAN	LOC108162369|XP_017152572.1|DMIR
OG0005251	LOC120447251|XP_039484716.1|DSAN	LOC108161319|XP_017151034.2|DMIR
OG0005252	LOC120446708|XP_039483745.1|DSAN	LOC108161923|XP_017151828.1|DMIR
OG0005253	LOC120457747|XP_039501180.1|DSAN	LOC108161796|XP_033248800.1|DMIR
OG0005254	LOC120446646|XP_039483651.1|DSAN	LOC108163449|XP_017154226.1|DMIR
OG0005255	LOC120445914|XP_039482506.1|DSAN	LOC108163448|XP_017154224.1|DMIR
OG0005256	LOC120457492|XP_039500977.1|DSAN	LOC117188833|XP_033249180.1|DMIR
OG0005257	LOC120457470|XP_039500959.1|DSAN	LOC108163850|XP_017154854.1|DMIR
OG0005258	LOC120443790|XP_039479051.1|DSAN	LOC108162547|XP_017152821.1|DMIR
OG0005259	LOC120450949|XP_039490168.1|DSAN	LOC108161673|XP_017151468.1|DMIR
OG0005260	LOC120458831|XP_039502592.1|DSAN	LOC108161680|XP_017151476.1|DMIR
OG0005261	LOC120447751|XP_039485234.1|DSAN	LOC108162738|XP_033248623.1|DMIR
OG0005262	LOC120456968|XP_039500053.1|DSAN	LOC108163589|XP_017154457.1|DMIR
OG0005263	LOC120445100|XP_039481175.1|DSAN	LOC108163900|XP_033250074.1|DMIR
OG0005264	LOC120453366|XP_039493974.1|DSAN	LOC108157446|XP_017144992.1|DMIR
OG0005265	LOC120445183|XP_039481330.1|DSAN	LOC108163055|XP_017153616.1|DMIR
OG0005266	LOC120444058|XP_039479499.1|DSAN	LOC108162569|XP_017152858.1|DMIR
OG0005267	LOC120448879|XP_039487031.1|DSAN	LOC108162286|XP_017152435.1|DMIR
OG0005268	LOC120448854|XP_039486999.1|DSAN	LOC108162281|XP_017152429.2|DMIR
OG0005269	LOC120447946|XP_039485563.1|DSAN	LOC108161723|XP_017151532.1|DMIR
OG0005270	LOC120458248|XP_039501771.1|DSAN	LOC117188734|XP_033248913.1|DMIR, LOC108163898|XP_017154906.1|DMIR
OG0005271	LOC120446553|XP_039483503.1|DSAN	LOC108162755|XP_017153124.1|DMIR
OG0005272	LOC120445874|XP_039482452.1|DSAN	LOC108163619|XP_017154506.1|DMIR
OG0005273	LOC120446397|XP_039483270.1|DSAN	LOC108163816|XP_017154796.1|DMIR
OG0005274	LOC120452201|XP_039492259.1|DSAN	LOC108161631|XP_017151420.1|DMIR
OG0005275	LOC120458871|XP_039502637.1|DSAN	LOC108162201|XP_017152301.2|DMIR
OG0005276	LOC120458251|XP_039501774.1|DSAN	LOC108164257|XP_017155386.1|DMIR
OG0005277	LOC120455524|XP_039497746.1|DSAN	LOC108162982|XP_017153477.1|DMIR
OG0005278	LOC120444411|XP_039479968.1|DSAN	LOC108158617|XP_033252552.1|DMIR, LOC117188170|XP_033247502.1|DMIR, LOC117191905|XP_033252551.1|DMIR
OG0005279	LOC120458575|XP_039502208.1|DSAN	LOC108162956|XP_017153444.1|DMIR
OG0005280	LOC120452002|XP_039491973.1|DSAN	LOC108163452|XP_017154229.1|DMIR
OG0005281	LOC120450320|XP_039489218.1|DSAN	LOC108164163|XP_017155259.2|DMIR
OG0005282	LOC120450845|XP_039489970.1|DSAN	LOC108156455|XP_017143406.1|DMIR
OG0005283	LOC120451780|XP_039491658.1|DSAN	LOC108154879|XP_017140809.1|DMIR
OG0005284	LOC120457705|XP_039501134.1|DSAN	LOC108161886|XP_033250023.1|DMIR
OG0005285	LOC120457703|XP_039501133.1|DSAN	LOC108161878|XP_017151760.1|DMIR
OG0005286	LOC120445153|XP_039481260.1|DSAN	LOC108162598|XP_017152905.1|DMIR
OG0005287	LOC120458230|XP_039501749.1|DSAN	LOC108162595|XP_017152902.1|DMIR
OG0005288	LOC120444020|XP_039479453.1|DSAN	LOC108164294|XP_017155430.1|DMIR
OG0005289	LOC120447498|XP_039484874.1|DSAN	LOC117188712|XP_033248856.1|DMIR
OG0005290	LOC120454070|XP_039495015.1|DSAN	LOC108156764|XP_017143917.1|DMIR
OG0005291	LOC120443914|XP_039479286.1|DSAN	LOC108163169|XP_017153790.1|DMIR
OG0005292	LOC120445254|XP_039481471.1|DSAN	LOC108163024|XP_017153554.1|DMIR
OG0005293	LOC120455956|XP_039498436.1|DSAN	LOC108162536|XP_033249446.1|DMIR
OG0005294	LOC120454027|XP_039494955.1|DSAN	LOC108163419|XP_017154176.1|DMIR
OG0005295	LOC120443912|XP_039479285.1|DSAN	LOC108163167|XP_033248763.1|DMIR
OG0005296	LOC120451996|XP_039491957.1|DSAN	LOC108156125|XP_017142924.1|DMIR
OG0005297	LOC120455921|XP_039498379.1|DSAN	LOC108162714|XP_017153064.1|DMIR
OG0005298	LOC120450459|XP_039489417.1|DSAN	LOC108162250|XP_017152387.1|DMIR
OG0005299	LOC120451225|XP_039490645.1|DSAN	LOC108155911|XP_017142546.1|DMIR
OG0005300	LOC120456178|XP_039498782.1|DSAN	LOC108164591|XP_017155905.1|DMIR
OG0005301	LOC120458895|XP_039502671.1|DSAN	LOC108162052|XP_017152076.1|DMIR
OG0005302	LOC120445119|XP_039481199.1|DSAN	LOC108160093|XP_033247021.1|DMIR
OG0005303	LOC120446581|XP_039483537.1|DSAN	LOC108163667|XP_017154579.1|DMIR
OG0005304	LOC120458676|XP_039502347.1|DSAN	LOC108163014|XP_017153538.1|DMIR
OG0005305	LOC120444408|XP_039479963.1|DSAN	LOC117191909|XP_033252555.1|DMIR, LOC108158615|XP_017146579.1|DMIR
OG0005306	LOC120446138|XP_039482897.1|DSAN	LOC108164086|XP_017155163.1|DMIR
OG0005307	LOC120458859|XP_039502621.1|DSAN	LOC108164117|XP_017155203.1|DMIR
OG0005308	LOC120447736|XP_039485218.1|DSAN	LOC108163020|XP_017153547.1|DMIR
OG0005309	LOC120443796|XP_039479060.1|DSAN	LOC108162905|XP_017153364.1|DMIR
OG0005310	LOC120458616|XP_039502259.1|DSAN	LOC108161781|XP_017151611.1|DMIR
OG0005311	LOC120444014|XP_039479434.1|DSAN	LOC108163904|XP_017154919.2|DMIR
OG0005312	LOC120444073|XP_039479520.1|DSAN	LOC108161976|XP_017151924.2|DMIR
OG0005313	LOC120458009|XP_039501439.1|DSAN	LOC108161604|XP_017151380.1|DMIR
OG0005314	LOC120447518|XP_039484880.1|DSAN	LOC108163132|XP_017153735.1|DMIR
OG0005315	LOC120445325|XP_039481582.1|DSAN	LOC108162697|XP_033250108.1|DMIR
OG0005316	LOC120447162|XP_039484549.1|DSAN	LOC117191904|XP_033252547.1|DMIR, LOC108158619|XP_033247503.1|DMIR
OG0005317	LOC120444924|XP_039480856.1|DSAN	LOC108162177|XP_017152259.1|DMIR
OG0005318	LOC120444526|XP_039480202.1|DSAN	LOC108162425|XP_017152641.1|DMIR
OG0005319	LOC120450088|XP_039488819.1|DSAN	LOC108163081|XP_017153649.1|DMIR
OG0005320	LOC120444992|XP_039480961.1|DSAN	LOC108163196|XP_017153830.1|DMIR
OG0005321	LOC120443820|XP_039479100.1|DSAN	LOC108163363|XP_017154101.1|DMIR
OG0005322	LOC120449689|XP_039488242.1|DSAN	LOC108163262|XP_017153921.1|DMIR
OG0005323	LOC120458091|XP_039501545.1|DSAN	LOC108163073|XP_017153637.1|DMIR
OG0005324	LOC120458144|XP_039501621.1|DSAN	LOC108162249|XP_017152385.1|DMIR
OG0005325	LOC120458019|XP_039501455.1|DSAN	LOC108163175|XP_017153798.1|DMIR
OG0005326	LOC120458517|XP_039502125.1|DSAN	LOC108162255|XP_017152391.1|DMIR
OG0005327	LOC120458183|XP_039501681.1|DSAN	LOC108164052|XP_017155119.1|DMIR
OG0005328	LOC120452757|XP_039493073.1|DSAN	LOC108155175|XP_017141334.1|DMIR
OG0005329	LOC120450472|XP_039489448.1|DSAN	LOC108153175|XP_017138472.1|DMIR
OG0005330	LOC120450471|XP_039489447.1|DSAN	LOC108153174|XP_017138471.1|DMIR
OG0005331	LOC120458296|XP_039501830.1|DSAN	LOC108162287|XP_017152436.1|DMIR
OG0005332	LOC120447061|XP_039484386.1|DSAN	LOC108163502|XP_017154316.1|DMIR
OG0005333	LOC120458594|XP_039502232.1|DSAN	LOC108163980|XP_017155030.1|DMIR
OG0005334	LOC120449048|XP_039487278.1|DSAN	LOC108161332|XP_017151059.1|DMIR
OG0005335	LOC120447152|XP_039484536.1|DSAN	LOC108159041|XP_017147453.1|DMIR
OG0005336	LOC120458395|XP_039501952.1|DSAN	LOC108158796|XP_017146971.1|DMIR
OG0005337	LOC120444724|XP_039480584.1|DSAN	LOC108159398|XP_017148123.1|DMIR
OG0005338	LOC120456978|XP_039500063.1|DSAN	LOC108161253|XP_033249468.1|DMIR
OG0005339	LOC120458280|XP_039501810.1|DSAN	LOC108162801|XP_017153197.1|DMIR
OG0005340	LOC120452502|XP_039492690.1|DSAN	LOC108163468|XP_017154254.1|DMIR
OG0005341	LOC120451323|XP_039490834.1|DSAN	LOC117192903|XP_033253534.1|DMIR, LOC108160117|XP_017149399.1|DMIR
OG0005342	LOC120456533|XP_039499345.1|DSAN	LOC108163626|XP_017154514.1|DMIR
OG0005343	LOC120458045|XP_039501487.1|DSAN	LOC108158106|XP_017145763.1|DMIR, LOC117192444|XP_033253017.1|DMIR
OG0005344	LOC120445557|XP_039481964.1|DSAN	LOC108158270|XP_017145996.1|DMIR, LOC117189377|XP_033250392.1|DMIR
OG0005345	LOC120444006|XP_039479420.1|DSAN	LOC108162851|XP_017153283.1|DMIR
OG0005346	LOC120449956|XP_039488595.1|DSAN	LOC117187853|XP_033246627.1|DMIR, LOC108162119|XP_017152182.2|DMIR
OG0005347	LOC120445546|XP_039481956.1|DSAN	LOC108162690|XP_017153027.1|DMIR
OG0005348	LOC120444134|XP_039479634.1|DSAN	LOC108161316|XP_017151025.1|DMIR
OG0005349	LOC120458878|XP_039502649.1|DSAN	LOC108161614|XP_017151402.1|DMIR
OG0005350	LOC120458241|XP_039501765.1|DSAN	LOC108161634|XP_017151424.1|DMIR
OG0005351	LOC120450244|XP_039489064.1|DSAN	LOC108151825|XP_017136180.1|DMIR
OG0005352	LOC120446214|XP_039483048.1|DSAN	LOC108161605|XP_017151388.1|DMIR
OG0005353	LOC120444352|XP_039479868.1|DSAN	LOC108158552|XP_017146455.1|DMIR
OG0005354	LOC120444069|XP_039479518.1|DSAN	LOC108161837|XP_017151685.1|DMIR
OG0005355	LOC120454173|XP_039495188.1|DSAN	LOC108162584|XP_017152886.2|DMIR
OG0005356	LOC120454444|XP_039495684.1|DSAN	LOC108162586|XP_017152890.1|DMIR
OG0005357	LOC120458171|XP_039501662.1|DSAN	LOC108163094|XP_017153668.1|DMIR
OG0005358	LOC120443829|XP_039479114.1|DSAN	LOC108161418|XP_017151163.1|DMIR
OG0005359	LOC120445623|XP_039482070.1|DSAN	LOC117194134|XP_033254675.1|DMIR, LOC108158604|XP_017146555.1|DMIR
OG0005360	LOC120449472|XP_039487881.1|DSAN	LOC108153425|XP_017138917.1|DMIR
OG0005361	LOC120448375|XP_039486283.1|DSAN	LOC108163305|XP_017154007.2|DMIR
OG0005362	LOC120458504|XP_039502106.1|DSAN	LOC108162044|XP_017152060.1|DMIR
OG0005363	LOC120458261|XP_039501784.1|DSAN	LOC108163598|XP_017154472.1|DMIR
OG0005364	LOC120446084|XP_039482806.1|DSAN	LOC108158357|XP_017146099.1|DMIR
OG0005365	LOC120447119|XP_039484483.1|DSAN	LOC108163018|XP_017153543.1|DMIR
OG0005366	LOC120445283|XP_039481519.1|DSAN	LOC108163564|XP_017154418.1|DMIR
OG0005367	LOC120445688|XP_039482178.1|DSAN	LOC108163654|XP_017154562.1|DMIR
OG0005368	LOC120453770|XP_039494540.1|DSAN	LOC108156274|XP_017143132.1|DMIR
OG0005369	LOC120453358|XP_039494005.1|DSAN	LOC108162011|XP_017151991.1|DMIR
OG0005370	LOC120457185|XP_039500496.1|DSAN	LOC108163292|XP_017153982.1|DMIR
OG0005371	LOC120458499|XP_039502100.1|DSAN	LOC108164062|XP_017155133.1|DMIR
OG0005372	LOC120452743|XP_039493052.1|DSAN	LOC108156550|XP_017143558.1|DMIR
OG0005373	LOC120444064|XP_039479516.1|DSAN	LOC108161916|XP_017151817.1|DMIR
OG0005374	LOC120447217|XP_039484669.1|DSAN	LOC108162183|XP_017152264.1|DMIR
OG0005375	LOC120447216|XP_039484668.1|DSAN	LOC108162180|XP_017152260.1|DMIR
OG0005376	LOC120443835|XP_039479125.1|DSAN	LOC108163606|XP_017154485.1|DMIR
OG0005377	LOC120450412|XP_039489353.1|DSAN	LOC108151798|XP_017136137.1|DMIR
OG0005378	LOC120450419|XP_039489363.1|DSAN	LOC108161525|XP_017151292.1|DMIR
OG0005379	LOC120454942|XP_039496648.1|DSAN	LOC108162073|XP_017152110.1|DMIR
OG0005380	LOC120458282|XP_039501812.1|DSAN	LOC108164013|XP_017155077.1|DMIR
OG0005381	LOC120447047|XP_039484344.1|DSAN	LOC108162853|XP_017153286.1|DMIR
OG0005382	LOC120457689|XP_039501108.1|DSAN	LOC108162822|XP_033248552.1|DMIR
OG0005383	LOC120448876|XP_039487025.1|DSAN	LOC108151387|XP_033243200.1|DMIR
OG0005384	LOC120453369|XP_039493976.1|DSAN	LOC108157436|XP_017144979.1|DMIR
OG0005385	LOC120445228|XP_039481420.1|DSAN	LOC117185792|XP_033246261.1|DMIR, LOC108159884|XP_017148987.2|DMIR
OG0005386	LOC120446353|XP_039483213.1|DSAN	LOC108160878|XP_017150636.1|DMIR
OG0005387	LOC120454707|XP_039496178.1|DSAN	LOC108155441|XP_017141742.1|DMIR
OG0005388	LOC120451897|XP_039491843.1|DSAN	LOC108161835|XP_017151682.1|DMIR
OG0005389	LOC120452555|XP_039492801.1|DSAN	LOC108162921|XP_017153392.1|DMIR
OG0005390	LOC120453405|XP_039494034.1|DSAN	LOC108162356|XP_017152551.1|DMIR
OG0005391	LOC120453428|XP_039494070.1|DSAN	LOC108162360|XP_017152554.1|DMIR
OG0005392	LOC120444621|XP_039480358.1|DSAN	LOC108162029|XP_017152036.1|DMIR
OG0005393	LOC120454367|XP_039495530.1|DSAN	LOC108154176|XP_033244279.1|DMIR
OG0005394	LOC120444950|XP_039480890.1|DSAN	LOC108162762|XP_017153138.1|DMIR
OG0005395	LOC120446063|XP_039482772.1|DSAN	LOC108162980|XP_017153475.1|DMIR
OG0005396	LOC120448693|XP_039486786.1|DSAN	LOC108161776|XP_017151604.1|DMIR
OG0005397	LOC120458003|XP_039501432.1|DSAN	LOC108161782|XP_017151613.1|DMIR
OG0005398	LOC120454545|XP_039495859.1|DSAN	LOC108156162|XP_017142979.1|DMIR
OG0005399	LOC120458367|XP_039501919.1|DSAN	LOC108160622|XP_017150226.1|DMIR
OG0005400	LOC120458472|XP_039502060.1|DSAN	LOC108160805|XP_017150518.1|DMIR
OG0005401	LOC120458675|XP_039502345.1|DSAN	LOC108163551|XP_017154401.1|DMIR
OG0005402	LOC120458618|XP_039502261.1|DSAN	LOC108163550|XP_017154400.1|DMIR
OG0005403	LOC120458614|XP_039502256.1|DSAN	LOC108161777|XP_017151606.1|DMIR
OG0005404	LOC120458615|XP_039502258.1|DSAN	LOC108161780|XP_017151610.1|DMIR
OG0005405	LOC120445973|XP_039482639.1|DSAN	LOC108160685|XP_017150327.2|DMIR, LOC117188093|XP_033247313.1|DMIR
OG0005406	LOC120446261|XP_039483068.1|DSAN	LOC108158636|XP_017146607.2|DMIR, LOC117185838|XP_033247294.1|DMIR
OG0005407	LOC120446172|XP_039482940.1|DSAN	LOC108158360|XP_017146103.2|DMIR, LOC117188463|XP_033248267.1|DMIR
OG0005408	LOC120444510|XP_039480165.1|DSAN	LOC108161966|XP_017151914.1|DMIR
OG0005409	LOC120458767|XP_039502474.1|DSAN	LOC108162374|XP_017152577.1|DMIR
OG0005410	LOC120458001|XP_039501427.1|DSAN	LOC108161903|XP_017151791.1|DMIR
OG0005411	LOC120444837|XP_039480728.1|DSAN	LOC117191379|XP_033252157.1|DMIR, LOC117191348|XP_033252134.1|DMIR, LOC108160972|XP_017150758.1|DMIR
OG0005412	LOC120444768|XP_039480633.1|DSAN	LOC108158148|XP_017145857.1|DMIR
OG0005413	LOC120447074|XP_039484399.1|DSAN	LOC108160066|XP_017149304.2|DMIR, LOC117188006|XP_033247011.1|DMIR
OG0005414	LOC120456831|XP_039499814.1|DSAN	LOC108164677|XP_017156021.1|DMIR
OG0005415	LOC120457389|XP_039500883.1|DSAN	LOC108153574|XP_033242764.1|DMIR
OG0005416	LOC120457003|XP_039500094.1|DSAN	LOC117192719|XP_033253344.1|DMIR, LOC108158115|XP_017145781.1|DMIR
OG0005417	LOC120444474|XP_039480087.1|DSAN	LOC108162318|XP_017152488.1|DMIR
OG0005418	LOC120445003|XP_039480983.1|DSAN	LOC108163389|XP_017154134.1|DMIR
OG0005419	LOC120446984|XP_039484218.1|DSAN	LOC108162843|XP_017153274.2|DMIR
OG0005420	LOC120458526|XP_039502134.1|DSAN	LOC108164122|XP_017155208.1|DMIR
OG0005421	LOC120458225|XP_039501740.1|DSAN	LOC108164328|XP_017155472.1|DMIR
OG0005422	LOC120456740|XP_039499663.1|DSAN	LOC108153278|XP_033252430.1|DMIR
OG0005423	LOC120447618|XP_039485088.1|DSAN	LOC108163111|XP_017153695.1|DMIR
OG0005424	LOC120444440|XP_039480033.1|DSAN	LOC117187881|XP_033246671.1|DMIR, LOC108159728|XP_017148749.2|DMIR
OG0005425	LOC120455321|XP_039497330.1|DSAN	LOC108157425|XP_017144968.1|DMIR
OG0005426	LOC120451170|XP_039490976.1|DSAN	LOC108160282|XP_017149653.1|DMIR, LOC117185942|XP_033253258.1|DMIR
OG0005427	LOC120444444|XP_039480037.1|DSAN	LOC108163526|XP_033249844.1|DMIR
OG0005428	LOC120443833|XP_039479123.1|DSAN	LOC108161852|XP_017151708.1|DMIR
OG0005429	LOC120452410|XP_039492604.1|DSAN	LOC108163012|XP_033250031.1|DMIR
OG0005430	LOC120452222|XP_039492318.1|DSAN	LOC108163013|XP_017153535.1|DMIR
OG0005431	LOC120445726|XP_039482228.1|DSAN	LOC108163966|XP_017155009.1|DMIR
OG0005432	LOC120446099|XP_039482825.1|DSAN	LOC108162390|XP_017152596.1|DMIR
OG0005433	LOC120445312|XP_039481557.1|DSAN	LOC108160863|XP_017150615.2|DMIR, LOC117188277|XP_033247727.1|DMIR
OG0005434	LOC120446003|XP_039482683.1|DSAN	LOC108163495|XP_017154306.1|DMIR
OG0005435	LOC120453814|XP_039494626.1|DSAN	LOC108161918|XP_017151822.1|DMIR
OG0005436	LOC120445707|XP_039482202.1|DSAN	LOC108161917|XP_017151820.1|DMIR
OG0005437	LOC120453287|XP_039493848.1|DSAN	LOC108156342|XP_017143230.1|DMIR
OG0005438	LOC120458598|XP_039502238.1|DSAN	LOC108162913|XP_017153378.1|DMIR
OG0005439	LOC120454446|XP_039495682.1|DSAN	LOC108154233|XP_017139949.1|DMIR
OG0005440	LOC120448029|XP_039485709.1|DSAN	LOC108162704|XP_017153048.1|DMIR
OG0005441	LOC120458099|XP_039501560.1|DSAN	LOC108163981|XP_017155031.2|DMIR
OG0005442	LOC120446438|XP_039483343.1|DSAN	LOC108163109|XP_017153693.1|DMIR
OG0005443	LOC120447280|XP_039484718.1|DSAN	LOC117188768|XP_033249019.1|DMIR
OG0005444	LOC120455451|XP_039497604.1|DSAN	LOC108162559|XP_017152844.1|DMIR
OG0005445	LOC120457019|XP_039500113.1|DSAN	LOC108164121|XP_017155207.1|DMIR
OG0005446	LOC120454159|XP_039495162.1|DSAN	LOC108163485|XP_017154283.1|DMIR
OG0005447	LOC120456867|XP_039499895.1|DSAN	LOC108161957|XP_017151905.2|DMIR
OG0005448	LOC120447006|XP_039484247.1|DSAN	LOC117191073|XP_033251932.1|DMIR, LOC108158474|XP_017146267.1|DMIR
OG0005449	LOC120457234|XP_039500549.1|DSAN	LOC117186316|XP_033242836.1|DMIR
OG0005450	LOC120450881|XP_039490050.1|DSAN	LOC108157096|XP_017144449.1|DMIR
OG0005451	LOC120447228|XP_039484687.1|DSAN	LOC108162393|XP_017152602.1|DMIR
OG0005452	LOC120446170|XP_039482934.1|DSAN	LOC108158354|XP_017146093.1|DMIR, LOC117192425|XP_033252985.1|DMIR
OG0005453	LOC120454215|XP_039495246.1|DSAN	LOC108155207|XP_017141374.1|DMIR
OG0005454	LOC120451023|XP_039490285.1|DSAN	LOC108163183|XP_017153808.1|DMIR
OG0005455	LOC120444505|XP_039480155.1|DSAN	LOC108159536|XP_033247260.1|DMIR
OG0005456	LOC120444301|XP_039479757.1|DSAN	LOC108161927|XP_017151839.1|DMIR
OG0005457	LOC120444302|XP_039479758.1|DSAN	LOC108163929|XP_017154951.1|DMIR
OG0005458	LOC120453987|XP_039494880.1|DSAN	LOC108163628|XP_017154521.1|DMIR
OG0005459	LOC120449999|XP_039488648.1|DSAN	LOC108163602|XP_017154479.1|DMIR
OG0005460	LOC120451876|XP_039491821.1|DSAN	LOC108161825|XP_017151673.2|DMIR
OG0005461	LOC120444581|XP_039480276.1|DSAN	LOC108162079|XP_017152119.1|DMIR
OG0005462	LOC120446076|XP_039482790.1|DSAN	LOC108163752|XP_017154709.1|DMIR
OG0005463	LOC120450381|XP_039489306.1|DSAN	LOC108151134|XP_017135048.1|DMIR
OG0005464	LOC120445598|XP_039482031.1|DSAN	LOC108162077|XP_017152114.1|DMIR
OG0005465	LOC120446825|XP_039483939.1|DSAN	LOC108163291|XP_017153980.2|DMIR
OG0005466	LOC120444299|XP_039479754.1|DSAN	LOC108161924|XP_017151837.1|DMIR
OG0005467	LOC120453177|XP_039493671.1|DSAN	LOC108156201|XP_017143023.1|DMIR
OG0005468	LOC120445740|XP_039482251.1|DSAN	LOC108162782|XP_017153169.1|DMIR
OG0005469	LOC120443782|XP_039479045.1|DSAN	LOC108162194|XP_017152289.1|DMIR
OG0005470	LOC120443781|XP_039479043.1|DSAN	LOC108162192|XP_017152282.1|DMIR
OG0005471	LOC120444509|XP_039480160.1|DSAN	LOC108161938|XP_017151858.1|DMIR
OG0005472	LOC120447091|XP_039484428.1|DSAN	LOC108161944|XP_017151866.1|DMIR
OG0005473	LOC120450560|XP_039489607.1|DSAN	LOC108161830|XP_017151678.1|DMIR
OG0005474	LOC120453725|XP_039494490.1|DSAN	LOC108161259|XP_017150969.1|DMIR
OG0005475	LOC120453717|XP_039494479.1|DSAN	LOC108161806|XP_017151653.1|DMIR
OG0005476	LOC120445939|XP_039482541.1|DSAN	LOC108159913|XP_017149034.1|DMIR
OG0005477	LOC120448100|XP_039485837.1|DSAN	LOC108151776|XP_017136110.1|DMIR
OG0005478	LOC120458778|XP_039502491.1|DSAN	LOC108162413|XP_017152629.1|DMIR
OG0005479	LOC120458777|XP_039502490.1|DSAN	LOC108162411|XP_017152627.1|DMIR
OG0005480	LOC120458779|XP_039502492.1|DSAN	LOC108162414|XP_017152630.1|DMIR
OG0005481	LOC120449001|XP_039487210.1|DSAN	LOC108162820|XP_017153225.1|DMIR
OG0005482	LOC120449314|XP_039487645.1|DSAN	LOC108162818|XP_033249635.1|DMIR
OG0005483	LOC120451262|XP_039490725.1|DSAN	LOC108156528|XP_017143523.1|DMIR
OG0005484	LOC120458262|XP_039501786.1|DSAN	LOC108164211|XP_033249915.1|DMIR
OG0005485	LOC120446139|XP_039482898.1|DSAN	LOC108160895|XP_017150654.1|DMIR, LOC117191995|XP_033252610.1|DMIR
OG0005486	LOC120456593|XP_039499440.1|DSAN	LOC108159719|XP_017148729.2|DMIR, LOC117187890|XP_033246715.1|DMIR
OG0005487	LOC120458160|XP_039501648.1|DSAN	LOC108161987|XP_017151942.1|DMIR
OG0005488	LOC120455480|XP_039497652.1|DSAN	LOC108163118|XP_017153713.2|DMIR
OG0005489	LOC120447996|XP_039485632.1|DSAN	LOC108162995|XP_017153498.1|DMIR
OG0005490	LOC120444143|XP_039479645.1|DSAN	LOC108162993|XP_017153495.1|DMIR
OG0005491	LOC120443874|XP_039479191.1|DSAN	LOC108162769|XP_017153153.1|DMIR
OG0005492	LOC120449698|XP_039488251.1|DSAN	LOC108163263|XP_017153922.1|DMIR
OG0005493	LOC120445701|XP_039482194.1|DSAN	LOC108161514|XP_017151280.1|DMIR
OG0005494	LOC120447038|XP_039484318.1|DSAN	LOC108159404|XP_017148134.1|DMIR, LOC117192247|XP_033252802.1|DMIR
OG0005495	LOC120445457|XP_039481836.1|DSAN	LOC108160404|XP_017149884.1|DMIR
OG0005496	LOC120452505|XP_039492689.1|DSAN	LOC108155666|XP_017142118.1|DMIR
OG0005497	LOC120444990|XP_039480955.1|DSAN	LOC108162001|XP_017151972.1|DMIR
OG0005498	LOC120444994|XP_039480964.1|DSAN	LOC108162005|XP_017151979.1|DMIR
OG0005499	LOC120444986|XP_039480951.1|DSAN	LOC108161999|XP_017151968.1|DMIR
OG0005500	LOC120444995|XP_039480965.1|DSAN	LOC108162007|XP_017151981.1|DMIR
OG0005501	LOC120446555|XP_039483506.1|DSAN	LOC108162756|XP_017153126.1|DMIR
OG0005502	LOC120446556|XP_039483507.1|DSAN	LOC108162757|XP_017153127.1|DMIR
OG0005503	LOC120443870|XP_039479172.1|DSAN	LOC108161857|XP_033248821.1|DMIR
OG0005504	LOC120451973|XP_039491972.1|DSAN	LOC108162675|XP_017153006.1|DMIR
OG0005506	LOC120444665|XP_039480443.1|DSAN	LOC108162886|XP_017153332.1|DMIR
OG0005507	LOC120454234|XP_039495275.1|DSAN	LOC108163934|XP_017154955.1|DMIR
OG0005508	LOC120444091|XP_039479552.1|DSAN	LOC108163150|XP_033248441.1|DMIR
OG0005509	LOC120443754|XP_039478951.1|DSAN	LOC108162653|XP_017152975.1|DMIR
OG0005510	LOC120458061|XP_039501505.1|DSAN	LOC108163744|XP_017154700.2|DMIR
OG0005511	LOC120455413|XP_039497492.1|DSAN	LOC108157780|XP_017145462.1|DMIR
OG0005512	LOC120453098|XP_039493565.1|DSAN	LOC108157570|XP_017145178.1|DMIR
OG0005513	LOC120455746|XP_039498102.1|DSAN	LOC108163766|XP_017154730.1|DMIR
OG0005514	LOC120452638|XP_039492883.1|DSAN	LOC108156886|XP_017144110.1|DMIR
