Orthogroup	DSAN.longest_only	DPSE.longest_only
OG0006247	LOC120443728|XP_039478917.1|DSAN	LOC4805012|XP_033235070.1|DPSE
OG0006248	LOC120453219|XP_039493744.1|DSAN	LOC6896949|XP_002137134.2|DPSE
OG0006249	LOC120448486|XP_039486453.1|DSAN	LOC4817582|XP_001356986.3|DPSE
OG0006250	LOC120455564|XP_039497861.1|DSAN	LOC6902298|XP_015041368.1|DPSE
OG0006251	LOC120454594|XP_039495980.1|DSAN	LOC4800745|XP_001357962.2|DPSE
OG0006252	LOC120454591|XP_039495976.1|DSAN	LOC4800744|XP_001357961.1|DPSE
OG0006253	LOC120457270|XP_039500626.1|DSAN	LOC6901287|XP_002133988.2|DPSE
OG0006254	LOC120445002|XP_039480982.1|DSAN	LOC26533661|XP_033238615.1|DPSE
OG0006255	LOC120452878|XP_039493262.1|DSAN	LOC4800930|XP_001358117.3|DPSE
OG0006256	LOC120455066|XP_039496852.1|DSAN	LOC6902191|XP_002133718.1|DPSE
OG0006257	LOC120455222|XP_039497127.1|DSAN	LOC4814405|XP_015042211.2|DPSE
OG0006258	LOC120455224|XP_039497130.1|DSAN	LOC6902319|XP_033239609.1|DPSE
OG0006259	LOC120454373|XP_039495542.1|DSAN	LOC4801647|XP_001358700.2|DPSE
OG0006260	LOC120455223|XP_039497129.1|DSAN	LOC4815233|XP_001354734.2|DPSE
OG0006261	LOC120443819|XP_039479095.1|DSAN	LOC4817796|XP_033235975.1|DPSE
OG0006262	LOC120456314|XP_039499003.1|DSAN	LOC4814394|XP_001354420.3|DPSE
OG0006263	LOC120456294|XP_039498975.1|DSAN	LOC4814726|XP_001354541.1|DPSE
OG0006264	LOC120456381|XP_039499138.1|DSAN	LOC6901162|XP_015041432.2|DPSE
OG0006265	LOC120444759|XP_039480622.1|DSAN	LOC4803873|XP_001360522.2|DPSE
OG0006266	LOC120456380|XP_039499137.1|DSAN	LOC4814608|XP_033240728.1|DPSE
OG0006267	LOC120455557|XP_039497838.1|DSAN	LOC4814838|XP_015041610.2|DPSE
OG0006268	LOC120444263|XP_039479708.1|DSAN	LOC4804458|XP_001361017.3|DPSE
OG0006269	LOC120453040|XP_039493494.1|DSAN	LOC4800352|XP_001357562.2|DPSE
OG0006270	LOC120456418|XP_039499184.1|DSAN	LOC6901072|XP_002134551.1|DPSE
OG0006271	LOC120453003|XP_039493442.1|DSAN	LOC4801021|XP_001358191.2|DPSE
OG0006272	LOC120456858|XP_039499870.1|DSAN	LOC4814676|XP_015041493.2|DPSE
OG0006273	LOC120453499|XP_039494182.1|DSAN	LOC4803413|XP_001360160.1|DPSE
OG0006274	LOC120456835|XP_039499819.1|DSAN	LOC4815724|XP_001355531.4|DPSE
OG0006275	LOC120456952|XP_039500030.1|DSAN	LOC4815090|XP_001354643.3|DPSE
OG0006276	LOC120450148|XP_039488918.1|DSAN	LOC4814136|XP_033238481.1|DPSE
OG0006277	LOC120452283|XP_039492349.1|DSAN	LOC6897155|XP_015037205.2|DPSE
OG0006278	LOC120455857|XP_039498262.1|DSAN	LOC4816093|XP_001355726.4|DPSE
OG0006279	LOC120455214|XP_039497110.1|DSAN	LOC4814444|XP_033238032.1|DPSE
OG0006280	LOC120457388|XP_039500875.1|DSAN	LOC6901882|XP_015040930.2|DPSE
OG0006281	LOC120457387|XP_039500872.1|DSAN	LOC4815455|XP_033237587.1|DPSE
OG0006282	LOC120456088|XP_039498615.1|DSAN	LOC4814597|XP_001354955.4|DPSE
OG0006283	LOC120453082|XP_039493543.1|DSAN	LOC4801562|XP_001358634.3|DPSE
OG0006284	LOC120448967|XP_039487160.1|DSAN	LOC4812239|XP_001352539.2|DPSE
OG0006285	LOC120452483|XP_039492664.1|DSAN	LOC4802732|XP_001359595.3|DPSE
OG0006286	LOC120453107|XP_039493574.1|DSAN	LOC4801455|XP_001358549.4|DPSE
OG0006287	LOC120456142|XP_039498703.1|DSAN	LOC4815165|XP_001354808.1|DPSE
OG0006288	LOC120453431|XP_039494069.1|DSAN	LOC6896687|XP_002136901.2|DPSE
OG0006289	LOC120453261|XP_039493818.1|DSAN	LOC4801431|XP_001358526.2|DPSE
OG0006290	LOC120455489|XP_039497660.1|DSAN	LOC4815377|XP_001354985.2|DPSE
OG0006291	LOC120444076|XP_039479528.1|DSAN	LOC4816569|XP_001355916.1|DPSE
OG0006292	LOC120455732|XP_039498080.1|DSAN	LOC4815462|XP_033237570.1|DPSE
OG0006293	LOC120447911|XP_039485495.1|DSAN	LOC4813625|XP_001353650.3|DPSE
OG0006294	LOC120455470|XP_039497625.1|DSAN	LOC6901629|XP_015041906.2|DPSE
OG0006295	LOC120455856|XP_039498261.1|DSAN	LOC4816023|XP_001355717.2|DPSE
OG0006296	LOC120455463|XP_039497618.1|DSAN	LOC4814634|XP_001355013.2|DPSE
OG0006297	LOC120457399|XP_039500909.1|DSAN	LOC6901911|XP_015040996.2|DPSE
OG0006298	LOC120456510|XP_039499310.1|DSAN	LOC4815050|XP_001355020.3|DPSE
OG0006299	LOC120457113|XP_039500259.1|DSAN	LOC6901632|XP_015041908.2|DPSE
OG0006300	LOC120456958|XP_039500035.1|DSAN	LOC4815007|XP_001354637.3|DPSE
OG0006301	LOC120455851|XP_039498255.1|DSAN	LOC4814681|XP_001354943.3|DPSE
OG0006302	LOC120455634|XP_039497955.1|DSAN	LOC4814692|XP_033237999.1|DPSE
OG0006303	LOC120446935|XP_039484120.1|DSAN	LOC6898043|XP_002138131.2|DPSE
OG0006304	LOC120451038|XP_039490300.1|DSAN	LOC6896832|XP_002137035.3|DPSE
OG0006305	LOC120451151|XP_039490512.1|DSAN	LOC4800621|XP_033240324.1|DPSE
OG0006306	LOC120450983|XP_039490214.1|DSAN	LOC4802125|XP_033233101.1|DPSE
OG0006307	LOC120452364|XP_039492487.1|DSAN	LOC4801938|XP_001358955.5|DPSE
OG0006308	LOC120455295|XP_039497270.1|DSAN	LOC4814215|XP_001354335.2|DPSE
OG0006309	LOC120455227|XP_039497132.1|DSAN	LOC4815902|XP_001355597.3|DPSE
OG0006310	LOC120452254|XP_039492316.1|DSAN	LOC4801485|XP_001358568.4|DPSE
OG0006311	LOC120456216|XP_039498832.1|DSAN	LOC4815710|XP_001355550.4|DPSE
OG0006312	LOC120456218|XP_039498834.1|DSAN	LOC4815761|XP_001355549.3|DPSE
OG0006313	LOC120456175|XP_039498777.1|DSAN	LOC4815277|XP_001354527.3|DPSE
OG0006314	LOC120455008|XP_039496762.1|DSAN	LOC4811743|XP_001352315.2|DPSE
OG0006315	LOC120454577|XP_039495912.1|DSAN	LOC4800343|XP_003736198.2|DPSE
OG0006316	LOC120455522|XP_039497736.1|DSAN	LOC4816017|XP_001355289.1|DPSE
OG0006317	LOC120455731|XP_039498079.1|DSAN	LOC4814813|XP_001355157.1|DPSE
OG0006318	LOC120456866|XP_039499890.1|DSAN	LOC4814938|XP_033238185.1|DPSE
OG0006319	LOC120447242|XP_039484706.1|DSAN	LOC4804890|XP_001361378.2|DPSE
OG0006320	LOC120455834|XP_039498237.1|DSAN	LOC6901062|XP_002134541.1|DPSE
OG0006321	LOC120456448|XP_039499219.1|DSAN	LOC4815334|XP_001354927.3|DPSE
OG0006322	LOC120455319|XP_039497327.1|DSAN	LOC6901209|XP_002133910.2|DPSE
OG0006323	LOC120457237|XP_039500554.1|DSAN	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE
OG0006324	LOC120456322|XP_039499017.1|DSAN	LOC6901954|XP_002133488.2|DPSE
OG0006325	LOC120452181|XP_039492225.1|DSAN	LOC4801547|XP_001358619.3|DPSE
OG0006326	LOC120448201|XP_039486000.1|DSAN	LOC4813844|XP_001353156.3|DPSE
OG0006327	LOC120452842|XP_039493206.1|DSAN	LOC4801142|XP_001358281.3|DPSE
OG0006328	LOC120451458|XP_039491069.1|DSAN	LOC6896965|XP_033232750.1|DPSE
OG0006329	LOC120455450|XP_039497599.1|DSAN	LOC4815727|XP_001355273.3|DPSE
OG0006330	LOC120452640|XP_039492886.1|DSAN	LOC4801378|XP_015037212.2|DPSE
OG0006331	LOC120455148|XP_039496987.1|DSAN	LOC4814930|XP_001355081.4|DPSE
OG0006332	LOC120456134|XP_039498696.1|DSAN	LOC4814442|XP_001354836.3|DPSE
OG0006333	LOC120455436|XP_039497566.1|DSAN	LOC4815225|XP_001354726.4|DPSE
OG0006334	LOC120455509|XP_039497708.1|DSAN	LOC6902307|XP_002133834.1|DPSE
OG0006335	LOC120452469|XP_039492640.1|DSAN	LOC6896823|XP_002137026.2|DPSE
OG0006336	LOC120455015|XP_039496774.1|DSAN	LOC4815285|XP_001354868.1|DPSE
OG0006337	LOC120456262|XP_039498919.1|DSAN	LOC4815247|XP_033238222.1|DPSE
OG0006338	LOC120453555|XP_039494242.1|DSAN	LOC4802740|XP_001359603.1|DPSE
OG0006339	LOC120455554|XP_039497831.1|DSAN	LOC6899606|XP_033237613.1|DPSE
OG0006340	LOC120455369|XP_039497410.1|DSAN	LOC6901573|XP_002134246.1|DPSE
OG0006341	LOC120455735|XP_039498085.1|DSAN	LOC4814317|XP_001354398.2|DPSE
OG0006342	LOC120456613|XP_039499462.1|DSAN	LOC4814256|XP_033239329.1|DPSE
OG0006343	LOC120456926|XP_039499999.1|DSAN	LOC6901056|XP_002134535.2|DPSE
OG0006344	LOC120456399|XP_039499162.1|DSAN	LOC4815499|XP_033239482.1|DPSE
OG0006345	LOC120454688|XP_039496149.1|DSAN	LOC4800705|XP_033232584.1|DPSE
OG0006346	LOC120453515|XP_039494197.1|DSAN	LOC4800463|XP_001357734.2|DPSE
OG0006347	LOC120451266|XP_039490730.1|DSAN	LOC6897317|XP_003736581.3|DPSE
OG0006348	LOC120456532|XP_039499340.1|DSAN	LOC6901267|XP_015041538.2|DPSE
OG0006349	LOC120456383|XP_039499140.1|DSAN	LOC6901160|XP_033240730.1|DPSE
OG0006350	LOC120453462|XP_039494113.1|DSAN	LOC6896781|XP_002136987.1|DPSE
OG0006351	LOC120455900|XP_039498335.1|DSAN	LOC4815284|XP_033241494.1|DPSE
OG0006352	LOC120446096|XP_039482823.1|DSAN	LOC4803656|XP_001360339.2|DPSE
OG0006353	LOC120454686|XP_039496137.1|DSAN	LOC4800415|XP_015038765.2|DPSE
OG0006354	LOC120452879|XP_039493263.1|DSAN	LOC4800936|XP_001358123.3|DPSE
OG0006355	LOC120455915|XP_039498359.1|DSAN	LOC4816052|XP_002133751.2|DPSE
OG0006356	LOC120455398|XP_039497469.1|DSAN	LOC4814934|XP_001354537.2|DPSE
OG0006357	LOC120456354|XP_039499076.1|DSAN	LOC6901910|XP_015040983.2|DPSE
OG0006358	LOC120450430|XP_039489374.1|DSAN	LOC4811942|XP_001352766.1|DPSE
OG0006359	LOC120454341|XP_039495487.1|DSAN	LOC4801526|XP_001358602.2|DPSE
OG0006360	LOC120456917|XP_039499982.1|DSAN	LOC4815063|XP_015042062.1|DPSE
OG0006361	LOC120453761|XP_039494529.1|DSAN	LOC4802277|XP_001359229.3|DPSE
OG0006362	LOC120455983|XP_039498472.1|DSAN	LOC4814539|XP_001354967.1|DPSE
OG0006363	LOC120455430|XP_039497542.1|DSAN	LOC6901742|XP_015042095.2|DPSE
OG0006364	LOC120454017|XP_039494943.1|DSAN	LOC4817726|XP_033235972.1|DPSE
OG0006365	LOC120456908|XP_039499970.1|DSAN	LOC4815174|XP_001355043.3|DPSE
OG0006366	LOC120455784|XP_039498174.1|DSAN	LOC6901652|XP_033239800.1|DPSE
OG0006367	LOC120457038|XP_039500139.1|DSAN	LOC6902248|XP_002133775.2|DPSE
OG0006368	LOC120453044|XP_039493498.1|DSAN	LOC4800371|XP_015038600.2|DPSE
OG0006369	LOC120454421|XP_039495627.1|DSAN	LOC4800370|XP_015038540.2|DPSE
OG0006370	LOC120455152|XP_039496994.1|DSAN	LOC4814345|XP_001354378.1|DPSE
OG0006371	LOC120453029|XP_039493483.1|DSAN	LOC4800317|XP_001357591.2|DPSE
OG0006372	LOC120453612|XP_039494322.1|DSAN	LOC6899810|XP_002135725.1|DPSE
OG0006373	LOC120456705|XP_039499612.1|DSAN	LOC6901594|XP_015041850.2|DPSE
OG0006374	LOC120456171|XP_039498771.1|DSAN	LOC4815449|XP_001355547.2|DPSE
OG0006375	LOC120455131|XP_039496963.1|DSAN	LOC4815122|XP_001355204.3|DPSE
OG0006376	LOC120455142|XP_039496981.1|DSAN	LOC4815543|XP_001355668.3|DPSE
OG0006377	LOC120456157|XP_039498729.1|DSAN	LOC4814418|XP_001354390.1|DPSE
OG0006378	LOC120451229|XP_039490650.1|DSAN	LOC4800510|XP_001357775.3|DPSE
OG0006379	LOC120456067|XP_039498590.1|DSAN	LOC6902206|XP_002133733.2|DPSE
OG0006380	LOC120455055|XP_039496842.1|DSAN	LOC4815125|XP_001354687.2|DPSE
OG0006381	LOC120457376|XP_039500846.1|DSAN	LOC4815098|XP_001355017.2|DPSE
OG0006382	LOC120456529|XP_039499334.1|DSAN	LOC4815748|XP_001355677.3|DPSE
OG0006383	LOC120455276|XP_039497231.1|DSAN	LOC4815762|XP_033239006.1|DPSE
OG0006384	LOC120456648|XP_039499508.1|DSAN	LOC4815668|XP_001355270.2|DPSE
OG0006385	LOC120452875|XP_039493259.1|DSAN	LOC4800934|XP_001358121.2|DPSE
OG0006386	LOC120444232|XP_039479697.1|DSAN	LOC4816204|XP_001355786.1|DPSE
OG0006387	LOC120453401|XP_039494024.1|DSAN	LOC4800393|XP_001357678.4|DPSE
OG0006388	LOC120455504|XP_039497701.1|DSAN	LOC4815991|XP_001355714.4|DPSE
OG0006389	LOC120455508|XP_039497706.1|DSAN	LOC4815820|XP_001355715.4|DPSE
OG0006390	LOC120453157|XP_039493646.1|DSAN	LOC4802239|XP_015037691.1|DPSE
OG0006391	LOC120453979|XP_039494864.1|DSAN	LOC4801389|XP_001358490.3|DPSE
OG0006392	LOC120455155|XP_039497000.1|DSAN	LOC4814487|XP_001354544.4|DPSE
OG0006393	LOC120443718|XP_039478900.1|DSAN	LOC4817722|XP_001357124.4|DPSE
OG0006394	LOC120451457|XP_039491068.1|DSAN	LOC4800651|XP_001357884.1|DPSE
OG0006395	LOC120451417|XP_039491021.1|DSAN	LOC4800353|XP_001357561.1|DPSE
OG0006396	LOC120457130|XP_039500303.1|DSAN	LOC4814731|XP_001354571.3|DPSE
OG0006397	LOC120457255|XP_039500587.1|DSAN	LOC4815267|XP_001355164.3|DPSE
OG0006398	LOC120457418|XP_039500950.1|DSAN	LOC6901319|XP_002134020.2|DPSE
OG0006399	LOC120455454|XP_039497607.1|DSAN	LOC4815650|XP_033239496.1|DPSE
OG0006400	LOC120455453|XP_039497606.1|DSAN	LOC4815795|XP_001355275.3|DPSE
OG0006401	LOC120448848|XP_039486988.1|DSAN	LOC4813657|XP_001353486.3|DPSE
OG0006402	LOC120453319|XP_039493910.1|DSAN	LOC4802248|XP_001359207.2|DPSE
OG0006403	LOC120453753|XP_039494520.1|DSAN	LOC4803295|XP_001360059.2|DPSE
OG0006404	LOC120452011|XP_039491985.1|DSAN	LOC4802837|XP_001359673.4|DPSE
OG0006405	LOC120449581|XP_039488070.1|DSAN	LOC4813302|XP_001353593.3|DPSE
OG0006406	LOC120451560|XP_039491297.1|DSAN	LOC4801604|XP_001358671.2|DPSE
OG0006407	LOC120455744|XP_039498101.1|DSAN	LOC4815331|XP_001354981.3|DPSE
OG0006408	LOC120456800|XP_039499768.1|DSAN	LOC4815176|XP_001354938.1|DPSE
OG0006409	LOC120456143|XP_039498704.1|DSAN	LOC4815254|XP_001354755.2|DPSE
OG0006410	LOC120455700|XP_039498041.1|DSAN	LOC4815320|XP_001354512.2|DPSE
OG0006411	LOC120456739|XP_039499662.1|DSAN	LOC6901317|XP_033239448.1|DPSE
OG0006412	LOC120452886|XP_039493276.1|DSAN	LOC4801332|XP_001358444.2|DPSE
OG0006413	LOC120451295|XP_039490782.1|DSAN	LOC4801334|XP_015037190.2|DPSE
OG0006414	LOC120451696|XP_039491523.1|DSAN	LOC4801970|XP_001358983.2|DPSE
OG0006415	LOC120454975|XP_039496692.1|DSAN	LOC4814248|XP_001354419.3|DPSE
OG0006416	LOC120454934|XP_039496634.1|DSAN	LOC4814814|XP_001355146.2|DPSE
OG0006417	LOC120458024|XP_039501463.1|DSAN	LOC4816462|XP_001356150.2|DPSE
OG0006418	LOC120456318|XP_039499009.1|DSAN	LOC6901013|XP_033238151.1|DPSE
OG0006419	LOC120452582|XP_039492802.1|DSAN	LOC4800729|XP_001357949.2|DPSE
OG0006420	LOC120450967|XP_039490192.1|DSAN	LOC4801565|XP_001358639.2|DPSE
OG0006421	LOC120458823|XP_039502568.1|DSAN	LOC4816417|XP_001356077.3|DPSE
OG0006422	LOC120458283|XP_039501818.1|DSAN	LOC4818105|XP_001357229.1|DPSE
OG0006423	LOC120450897|XP_039490073.1|DSAN	LOC4801674|XP_001358724.3|DPSE
OG0006424	LOC120452699|XP_039492990.1|DSAN	LOC6897297|XP_002137456.2|DPSE
OG0006425	LOC120452958|XP_039493381.1|DSAN	LOC4801676|XP_001358726.3|DPSE
OG0006426	LOC120452957|XP_039493380.1|DSAN	LOC4801677|XP_001358727.2|DPSE
OG0006427	LOC120452854|XP_039493229.1|DSAN	LOC4800666|XP_001357898.2|DPSE
OG0006428	LOC120451570|XP_039491314.1|DSAN	LOC4801540|XP_015037306.2|DPSE
OG0006429	LOC120451778|XP_039491650.1|DSAN	LOC4801754|XP_001358795.2|DPSE
OG0006430	LOC120448633|XP_039486690.1|DSAN	LOC4812475|XP_001352992.1|DPSE
OG0006431	LOC120451304|XP_039490803.1|DSAN	LOC4800299|XP_001357648.2|DPSE
OG0006432	LOC120450976|XP_039490203.1|DSAN	LOC4801003|XP_001358177.3|DPSE
OG0006433	LOC120452527|XP_039492724.1|DSAN	LOC4801575|XP_001358645.3|DPSE
OG0006434	LOC120454836|XP_039496252.1|DSAN	LOC4811836|XP_001382214.2|DPSE
OG0006435	LOC120451286|XP_039490766.1|DSAN	LOC6897117|XP_015037111.2|DPSE
OG0006436	LOC120456259|XP_039498916.1|DSAN	LOC4816058|XP_001355587.2|DPSE
OG0006437	LOC120455424|XP_039497512.1|DSAN	LOC6901341|XP_015041591.1|DPSE
OG0006438	LOC120458178|XP_039501676.1|DSAN	LOC4817274|XP_001356436.2|DPSE
OG0006439	LOC120452441|XP_039492605.1|DSAN	LOC4800797|XP_001358008.1|DPSE
OG0006440	LOC120452442|XP_039492606.1|DSAN	LOC4800798|XP_001358009.3|DPSE
OG0006441	LOC120452273|XP_039492338.1|DSAN	LOC4801919|XP_001358937.3|DPSE
OG0006442	LOC120453070|XP_039493530.1|DSAN	LOC4800431|XP_001357709.3|DPSE
OG0006443	LOC120454460|XP_039495708.1|DSAN	LOC4802275|XP_001359227.1|DPSE
OG0006444	LOC120453593|XP_039494289.1|DSAN	LOC4800253|XP_001357643.1|DPSE
OG0006445	LOC120456296|XP_039498977.1|DSAN	LOC4815847|XP_001355582.2|DPSE
OG0006446	LOC120452125|XP_039492141.1|DSAN	LOC4811823|XP_001352378.4|DPSE
OG0006447	LOC120453328|XP_039493923.1|DSAN	LOC4811824|XP_001382205.4|DPSE
OG0006448	LOC120452985|XP_039493415.1|DSAN	LOC4801787|XP_001358824.1|DPSE
OG0006449	LOC120453985|XP_039494874.1|DSAN	LOC4801785|XP_001358822.4|DPSE
OG0006450	LOC120445224|XP_039481414.1|DSAN	LOC4817683|XP_001357069.2|DPSE
OG0006451	LOC120456444|XP_039499210.1|DSAN	LOC4815027|XP_033240930.1|DPSE
OG0006452	LOC120451213|XP_039490621.1|DSAN	LOC4802128|XP_033241712.1|DPSE
OG0006453	LOC120449449|XP_039487854.1|DSAN	LOC4813741|XP_001353786.2|DPSE
OG0006454	LOC120456393|XP_039499154.1|DSAN	LOC4814334|XP_001354494.3|DPSE
OG0006455	LOC120450726|XP_039489751.1|DSAN	LOC4802758|XP_033241148.1|DPSE
OG0006456	LOC120452670|XP_039492942.1|DSAN	LOC4802756|XP_001359617.2|DPSE
OG0006457	LOC120454441|XP_039495671.1|DSAN	LOC4801266|XP_001358387.3|DPSE
OG0006458	LOC120458390|XP_039501943.1|DSAN	LOC6899499|XP_002136033.3|DPSE, LOC4811722|XP_033235777.1|DPSE
OG0006459	LOC120451321|XP_039490827.1|DSAN	LOC4800617|XP_001357861.1|DPSE
OG0006460	LOC120451329|XP_039490840.1|DSAN	LOC4801763|XP_001358804.2|DPSE
OG0006461	LOC120454127|XP_039495100.1|DSAN	LOC4800851|XP_001358052.2|DPSE
OG0006462	LOC120454539|XP_039495851.1|DSAN	LOC4800569|XP_033232363.1|DPSE
OG0006463	LOC120452217|XP_039492277.1|DSAN	LOC4801255|XP_001358378.4|DPSE
OG0006464	LOC120448957|XP_039487144.1|DSAN	LOC4812261|XP_015044060.2|DPSE
OG0006465	LOC120455637|XP_039497961.1|DSAN	LOC4815521|XP_001355349.1|DPSE
OG0006466	LOC120456943|XP_039500016.1|DSAN	LOC4815793|XP_001355555.2|DPSE
OG0006467	LOC120451667|XP_039491476.1|DSAN	LOC4801345|XP_001358454.2|DPSE
OG0006468	LOC120453399|XP_039494022.1|DSAN	LOC4801782|XP_001358819.3|DPSE
OG0006469	LOC120457216|XP_039500519.1|DSAN	LOC6901537|XP_002134212.1|DPSE
OG0006470	LOC120447799|XP_039485295.1|DSAN	LOC4813194|XP_001353264.5|DPSE
OG0006471	LOC120454378|XP_039495549.1|DSAN	LOC4801771|XP_001358812.3|DPSE
OG0006472	LOC120454379|XP_039495550.1|DSAN	LOC4801770|XP_001358811.1|DPSE
OG0006473	LOC120448272|XP_039486130.1|DSAN	LOC4813356|XP_033241280.1|DPSE
OG0006474	LOC120446750|XP_039483822.1|DSAN	LOC4805682|XP_001362041.2|DPSE
OG0006475	LOC120452394|XP_039492542.1|DSAN	LOC4801880|XP_001358903.3|DPSE
OG0006476	LOC120455507|XP_039497705.1|DSAN	LOC4815638|XP_001355580.3|DPSE
OG0006477	LOC120456077|XP_039498603.1|DSAN	LOC4814981|XP_001355024.2|DPSE
OG0006478	LOC120452728|XP_039493027.1|DSAN	LOC4801745|XP_001358788.2|DPSE
OG0006479	LOC120451296|XP_039490786.1|DSAN	LOC4801746|XP_033236056.1|DPSE
OG0006480	LOC120446810|XP_039483910.1|DSAN	LOC4803634|XP_001360322.2|DPSE
OG0006481	LOC120458294|XP_039501827.1|DSAN	LOC4817358|XP_001356836.1|DPSE
OG0006482	LOC120454551|XP_039495866.1|DSAN	LOC6897083|XP_002137267.2|DPSE
OG0006483	LOC120453980|XP_039494865.1|DSAN	LOC4801287|XP_001358407.3|DPSE
OG0006484	LOC120452996|XP_039493434.1|DSAN	LOC4801285|XP_033234664.1|DPSE
OG0006485	LOC120450786|XP_039489882.1|DSAN	LOC4801806|XP_033232567.1|DPSE
OG0006486	LOC120454082|XP_039495026.1|DSAN	LOC4803227|XP_001360003.2|DPSE
OG0006487	LOC120450836|XP_039489953.1|DSAN	LOC4801054|XP_001358216.2|DPSE
OG0006488	LOC120449019|XP_039487233.1|DSAN	LOC4812977|XP_001353892.3|DPSE
OG0006489	LOC120454513|XP_039495804.1|DSAN	LOC4801698|XP_001358745.1|DPSE
OG0006490	LOC120451551|XP_039491284.1|DSAN	LOC6898001|XP_002138094.2|DPSE
OG0006491	LOC120446876|XP_039484018.1|DSAN	LOC4816991|XP_001356897.2|DPSE
OG0006492	LOC120451112|XP_039490460.1|DSAN	LOC4801484|XP_001358567.3|DPSE
OG0006493	LOC120454990|XP_039496720.1|DSAN	LOC4815217|XP_001354617.2|DPSE
OG0006494	LOC120455165|XP_039497023.1|DSAN	LOC6901809|XP_002134477.2|DPSE
OG0006495	LOC120455005|XP_039496758.1|DSAN	LOC26534064|XP_015035013.2|DPSE
OG0006496	LOC120454376|XP_039495547.1|DSAN	LOC4801772|XP_001358813.2|DPSE
OG0006497	LOC120451807|XP_039491697.1|DSAN	LOC4801412|XP_001358511.1|DPSE
OG0006498	LOC120451075|XP_039490369.1|DSAN	LOC6897184|XP_002137364.2|DPSE
OG0006499	LOC120451565|XP_039491303.1|DSAN	LOC6896886|XP_015038856.2|DPSE
OG0006500	LOC120444137|XP_039479637.1|DSAN	LOC4811826|XP_001382221.3|DPSE
OG0006501	LOC120454687|XP_039496139.1|DSAN	LOC4800416|XP_001357695.4|DPSE
OG0006502	LOC120453585|XP_039494280.1|DSAN	LOC4800412|XP_015038612.2|DPSE
OG0006503	LOC120452111|XP_039492124.1|DSAN	LOC4800410|XP_001357690.3|DPSE
OG0006504	LOC120452579|XP_039492797.1|DSAN	LOC6896743|XP_033241846.1|DPSE
OG0006505	LOC120453116|XP_039493589.1|DSAN	LOC4800994|XP_001358169.3|DPSE
OG0006506	LOC120449203|XP_039487501.1|DSAN	LOC4812721|XP_001353100.2|DPSE
OG0006507	LOC120453283|XP_039493841.1|DSAN	LOC6897829|XP_015038147.2|DPSE
OG0006508	LOC120453836|XP_039494663.1|DSAN	LOC6903724|XP_033232287.1|DPSE
OG0006509	LOC120456976|XP_039500058.1|DSAN	LOC4815356|XP_001354934.2|DPSE
OG0006510	LOC120450821|XP_039489934.1|DSAN	LOC4801026|XP_015038569.2|DPSE
OG0006511	LOC120454670|XP_039496120.1|DSAN	LOC6897183|XP_015037237.2|DPSE
OG0006512	LOC120452709|XP_039493005.1|DSAN	LOC6896950|XP_002137135.3|DPSE
OG0006513	LOC120454049|XP_039494978.1|DSAN	LOC4801406|XP_033233152.1|DPSE
OG0006514	LOC120451823|XP_039491725.1|DSAN	LOC4801370|XP_001358477.1|DPSE
OG0006515	LOC120451830|XP_039491740.1|DSAN	LOC4801841|XP_001358874.2|DPSE
OG0006516	LOC120454316|XP_039495453.1|DSAN	LOC4800442|XP_001357718.3|DPSE
OG0006517	LOC120452898|XP_039493290.1|DSAN	LOC4800446|XP_001357721.1|DPSE
OG0006518	LOC120452829|XP_039493169.1|DSAN	LOC4800443|XP_033236836.1|DPSE
OG0006519	LOC120452899|XP_039493291.1|DSAN	LOC4800447|XP_001357722.3|DPSE
OG0006520	LOC120453646|XP_039494374.1|DSAN	LOC4800275|XP_001357632.1|DPSE
OG0006521	LOC120453101|XP_039493569.1|DSAN	LOC4801616|XP_001358678.3|DPSE
OG0006522	LOC120453644|XP_039494372.1|DSAN	LOC6896714|XP_002136928.3|DPSE
OG0006523	LOC120451263|XP_039490726.1|DSAN	LOC4800691|XP_001357918.1|DPSE
OG0006524	LOC120444108|XP_039479574.1|DSAN	LOC4816118|XP_033236703.1|DPSE
OG0006525	LOC120455283|XP_039497250.1|DSAN	LOC4815605|XP_015041175.2|DPSE
OG0006526	LOC120454034|XP_039494962.1|DSAN	LOC4801889|XP_001358911.3|DPSE
OG0006527	LOC120453474|XP_039494141.1|DSAN	LOC4801890|XP_001358912.1|DPSE
OG0006528	LOC120452506|XP_039492692.1|DSAN	LOC4801891|XP_001358913.1|DPSE
OG0006529	LOC120452585|XP_039492808.1|DSAN	LOC4801893|XP_001358915.3|DPSE
OG0006530	LOC120452552|XP_039492759.1|DSAN	LOC4801895|XP_001358916.2|DPSE
OG0006531	LOC120452355|XP_039492463.1|DSAN	LOC4801900|XP_001358920.2|DPSE
OG0006532	LOC120454092|XP_039495037.1|DSAN	LOC4801906|XP_001358926.4|DPSE
OG0006533	LOC120446426|XP_039483323.1|DSAN	LOC4805244|XP_001361676.3|DPSE
OG0006534	LOC120451257|XP_039490718.1|DSAN	LOC4800697|XP_001357923.2|DPSE
OG0006535	LOC120452627|XP_039492870.1|DSAN	LOC4801760|XP_001358801.2|DPSE
OG0006536	LOC120451669|XP_039491480.1|DSAN	LOC4801928|XP_001358946.2|DPSE
