Orthogroup	DSAN.longest_only	DNOV.longest_only
OG0006564	LOC120451407|XP_039491009.1|DSAN	LOC115771847|XP_030573588.1|DNOV
OG0006565	LOC120454111|XP_039495074.1|DSAN	LOC115771704|XP_030573384.1|DNOV
OG0006566	LOC120451701|XP_039491531.1|DSAN	LOC115757717|XP_030553939.1|DNOV
OG0006567	LOC120451448|XP_039491059.1|DSAN	LOC115761875|XP_030559738.1|DNOV
OG0006568	LOC120451447|XP_039491058.1|DSAN	LOC115771870|XP_030573612.1|DNOV
OG0006569	LOC120447922|XP_039485512.1|DSAN	LOC115769641|XP_030570412.1|DNOV
OG0006570	LOC120451026|XP_039490288.1|DSAN	LOC115763659|XP_030562190.1|DNOV
OG0006571	LOC120451598|XP_039491352.1|DSAN	LOC115772120|XP_030573955.1|DNOV
OG0006572	LOC120451619|XP_039491403.1|DSAN	LOC115764891|XP_030564038.1|DNOV
OG0006573	LOC120452912|XP_039493309.1|DSAN	LOC115763794|XP_030562385.1|DNOV
OG0006574	LOC120452139|XP_039492160.1|DSAN	LOC115761933|XP_030559823.1|DNOV
OG0006575	LOC120453773|XP_039494548.1|DSAN	LOC115764885|XP_030564027.1|DNOV
OG0006576	LOC120451588|XP_039491336.1|DSAN	LOC115761852|XP_030559694.1|DNOV
OG0006577	LOC120450785|XP_039489881.1|DSAN	LOC115764980|XP_030564168.1|DNOV
OG0006578	LOC120451586|XP_039491331.1|DSAN	LOC115761850|XP_030559692.1|DNOV
OG0006579	LOC120454420|XP_039495630.1|DSAN	LOC115759859|XP_030556823.1|DNOV
OG0006580	LOC120453698|XP_039494453.1|DSAN	LOC115757769|XP_030554054.1|DNOV
OG0006581	LOC120451025|XP_039490284.1|DSAN	LOC115763655|XP_030562183.1|DNOV
OG0006582	LOC120451004|XP_039490250.1|DSAN	LOC115759525|XP_030556334.1|DNOV
OG0006583	LOC120452756|XP_039493072.1|DSAN	LOC115771597|XP_030573212.1|DNOV
OG0006584	LOC120454261|XP_039495341.1|DSAN	LOC115759858|XP_030556822.1|DNOV
OG0006585	LOC120443762|XP_039478988.1|DSAN	LOC115760265|XP_030557395.1|DNOV
OG0006586	LOC120450834|XP_039489951.1|DSAN	LOC115759474|XP_030556268.1|DNOV
OG0006587	LOC120450827|XP_039489943.1|DSAN	LOC115759473|XP_030556267.1|DNOV
OG0006588	LOC120452804|XP_039493137.1|DSAN	LOC115764877|XP_030564015.1|DNOV
OG0006589	LOC120450765|XP_039489839.1|DSAN	LOC115765747|XP_030565269.1|DNOV
OG0006590	LOC120450764|XP_039489838.1|DSAN	LOC115765623|XP_030565133.1|DNOV
OG0006591	LOC120448246|XP_039486089.1|DSAN	LOC115770638|XP_030571848.1|DNOV
OG0006592	LOC120454453|XP_039495697.1|DSAN	LOC115761291|XP_030558878.1|DNOV
OG0006593	LOC120454452|XP_039495696.1|DSAN	LOC115761290|XP_030558877.1|DNOV
OG0006594	LOC120449081|XP_039487319.1|DSAN	LOC115769467|XP_030570141.1|DNOV
OG0006595	LOC120445361|XP_039481653.1|DSAN	LOC115760783|XP_030558137.1|DNOV
OG0006596	LOC120445210|XP_039481393.1|DSAN	LOC115760640|XP_030557958.1|DNOV
OG0006597	LOC120450095|XP_039488823.1|DSAN	LOC115771167|XP_030572609.1|DNOV
OG0006598	LOC120458877|XP_039502648.1|DSAN	LOC115769227|XP_030569799.1|DNOV
OG0006599	LOC120449546|XP_039488007.1|DSAN	LOC115770171|XP_030571190.1|DNOV
OG0006600	LOC120447805|XP_039485310.1|DSAN	LOC115771026|XP_030572412.1|DNOV
OG0006601	LOC120447620|XP_039485048.1|DSAN	LOC115771133|XP_030572561.1|DNOV
OG0006602	LOC120447622|XP_039485049.1|DSAN	LOC115771134|XP_030572563.1|DNOV
OG0006603	LOC120448738|XP_039486852.1|DSAN	LOC115771123|XP_030572547.1|DNOV
OG0006604	LOC120448289|XP_039486158.1|DSAN	LOC115769879|XP_030570743.1|DNOV
OG0006605	LOC120456826|XP_039499809.1|DSAN	LOC115767619|XP_030567779.1|DNOV
OG0006606	LOC120448709|XP_039486803.1|DSAN	LOC115769460|XP_030570133.1|DNOV
OG0006607	LOC120449087|XP_039487328.1|DSAN	LOC115769703|XP_030570490.1|DNOV
OG0006608	LOC120453583|XP_039494277.1|DSAN	LOC115767935|XP_030568168.1|DNOV
OG0006609	LOC120452515|XP_039492705.1|DSAN	LOC115759615|XP_030556454.1|DNOV
OG0006610	LOC120447800|XP_039485296.1|DSAN	LOC115769592|XP_030570334.1|DNOV
OG0006611	LOC120449287|XP_039487604.1|DSAN	LOC115769852|XP_030570691.1|DNOV
OG0006612	LOC120449797|XP_039488373.1|DSAN	LOC115769627|XP_030570395.1|DNOV
OG0006613	LOC120449382|XP_039487751.1|DSAN	LOC115769734|XP_030570529.1|DNOV
OG0006614	LOC120449457|XP_039487862.1|DSAN	LOC115769854|XP_030570700.1|DNOV
OG0006615	LOC120449080|XP_039487318.1|DSAN	LOC115769410|XP_030570076.1|DNOV
OG0006616	LOC120447764|XP_039485243.1|DSAN	LOC115771269|XP_030572744.1|DNOV
OG0006617	LOC120448190|XP_039485989.1|DSAN	LOC115771064|XP_030572476.1|DNOV
OG0006618	LOC120450269|XP_039489108.1|DSAN	LOC115769758|XP_030570572.1|DNOV
OG0006619	LOC120450329|XP_039489229.1|DSAN	LOC115769967|XP_030570879.1|DNOV
OG0006620	LOC120450327|XP_039489224.1|DSAN	LOC115769949|XP_030570854.1|DNOV
OG0006621	LOC120449116|XP_039487360.1|DSAN	LOC115762635|XP_030560799.1|DNOV
OG0006622	LOC120448080|XP_039485786.1|DSAN	LOC115769524|XP_030570224.1|DNOV
OG0006623	LOC120449821|XP_039488403.1|DSAN	LOC115769946|XP_030570851.1|DNOV
OG0006624	LOC120444832|XP_039480726.1|DSAN	LOC115757892|XP_030554238.1|DNOV
OG0006625	LOC120444866|XP_039480770.1|DSAN	LOC115758301|XP_030554764.1|DNOV
OG0006626	LOC120458915|XP_039502698.1|DSAN	LOC115760616|XP_030557925.1|DNOV
OG0006627	LOC120443886|XP_039479242.1|DSAN	LOC115760636|XP_030557956.1|DNOV
OG0006628	LOC120443876|XP_039479197.1|DSAN	LOC115759759|XP_030556675.1|DNOV
OG0006629	LOC120445021|XP_039481026.1|DSAN	LOC115765500|XP_030565008.1|DNOV
OG0006630	LOC120446777|XP_039483855.1|DSAN	LOC115762445|XP_030560509.1|DNOV
OG0006631	LOC120449770|XP_039488343.1|DSAN	LOC115770535|XP_030571702.1|DNOV
OG0006632	LOC120447109|XP_039484464.1|DSAN	LOC115760503|XP_030557722.1|DNOV
OG0006633	LOC120450434|XP_039489377.1|DSAN	LOC115762816|XP_030561039.1|DNOV
OG0006634	LOC120453084|XP_039493548.1|DSAN	LOC115765851|XP_030565438.1|DNOV
OG0006635	LOC120452055|XP_039492090.1|DSAN	LOC115758488|XP_030555027.1|DNOV
OG0006636	LOC120456397|XP_039499160.1|DSAN	LOC115766845|XP_030566754.1|DNOV
OG0006637	LOC120447810|XP_039485320.1|DSAN	LOC115769892|XP_030570769.1|DNOV
OG0006638	LOC120447912|XP_039485500.1|DSAN	LOC115759456|XP_030556252.1|DNOV
OG0006639	LOC120443774|XP_039479011.1|DSAN	LOC115764876|XP_030564017.1|DNOV
OG0006640	LOC120445974|XP_039482643.1|DSAN	LOC115760651|XP_030557976.1|DNOV
OG0006641	LOC120443778|XP_039479035.1|DSAN	LOC115760972|XP_030558433.1|DNOV
OG0006642	LOC120446169|XP_039482933.1|DSAN	LOC115760610|XP_030557916.1|DNOV
OG0006643	LOC120446317|XP_039483167.1|DSAN	LOC115761734|XP_030559482.1|DNOV
OG0006644	LOC120448859|XP_039487003.1|DSAN	LOC115767175|XP_030567228.1|DNOV
OG0006645	LOC120444332|XP_039479821.1|DSAN	LOC115769261|XP_030569831.1|DNOV
OG0006646	LOC120444661|XP_039480437.1|DSAN	LOC115762410|XP_030560458.1|DNOV
OG0006647	LOC120445219|XP_039481409.1|DSAN	LOC115763683|XP_030562224.1|DNOV
OG0006648	LOC120448576|XP_039486578.1|DSAN	LOC115767654|XP_030567800.1|DNOV
OG0006649	LOC120444982|XP_039480943.1|DSAN	LOC115761106|XP_030558594.1|DNOV
OG0006650	LOC120458622|XP_039502270.1|DSAN	LOC115762564|XP_030560744.1|DNOV
OG0006651	LOC120450157|XP_039488935.1|DSAN	LOC115762668|XP_030560841.1|DNOV
OG0006652	LOC120449541|XP_039487998.1|DSAN	LOC115770136|XP_030571139.1|DNOV
OG0006653	LOC120450068|XP_039488775.1|DSAN	LOC115768097|XP_030568446.1|DNOV
OG0006654	LOC120449804|XP_039488383.1|DSAN	LOC115769723|XP_030570515.1|DNOV
OG0006655	LOC120449943|XP_039488578.1|DSAN	LOC115769367|XP_030570010.1|DNOV
OG0006656	LOC120448022|XP_039485693.1|DSAN	LOC115766984|XP_030566942.1|DNOV
OG0006657	LOC120444415|XP_039479975.1|DSAN	LOC115762200|XP_030560184.1|DNOV
OG0006658	LOC120450237|XP_039489050.1|DSAN	LOC115770207|XP_030571261.1|DNOV
OG0006659	LOC120448512|XP_039486481.1|DSAN	LOC115770354|XP_030571452.1|DNOV
OG0006660	LOC120448948|XP_039487127.1|DSAN	LOC115762872|XP_030561107.1|DNOV
OG0006661	LOC120449268|XP_039487585.1|DSAN	LOC115762689|XP_030560870.1|DNOV
OG0006662	LOC120458237|XP_039501755.1|DSAN	LOC115766003|XP_030565632.1|DNOV
OG0006663	LOC120448913|XP_039487071.1|DSAN	LOC115762680|XP_030560854.1|DNOV
OG0006664	LOC120453742|XP_039494509.1|DSAN	LOC115761197|XP_030558735.1|DNOV
OG0006665	LOC120450146|XP_039488910.1|DSAN	LOC115762748|XP_030560946.1|DNOV
OG0006666	LOC120444414|XP_039479974.1|DSAN	LOC115762109|XP_030560070.1|DNOV
OG0006667	LOC120448401|XP_039486325.1|DSAN	LOC115762912|XP_030561151.1|DNOV
OG0006668	LOC120458207|XP_039501718.1|DSAN	LOC115763071|XP_030561364.1|DNOV
OG0006669	LOC120450017|XP_039488674.1|DSAN	LOC115769743|XP_030570543.1|DNOV
OG0006670	LOC120449829|XP_039488412.1|DSAN	LOC115769744|XP_030570545.1|DNOV
OG0006671	LOC120447740|XP_039485220.1|DSAN	LOC115769539|XP_030570239.1|DNOV
OG0006672	LOC120449387|XP_039487759.1|DSAN	LOC115771257|XP_030572728.1|DNOV
OG0006673	LOC120449234|XP_039487541.1|DSAN	LOC115771262|XP_030572738.1|DNOV
OG0006674	LOC120448421|XP_039486354.1|DSAN	LOC115770191|XP_030571214.1|DNOV
OG0006675	LOC120447640|XP_039485082.1|DSAN	LOC115762838|XP_030561072.1|DNOV
OG0006676	LOC120449641|XP_039488168.1|DSAN	LOC115769576|XP_030570300.1|DNOV
OG0006677	LOC120448324|XP_039486207.1|DSAN	LOC115767151|XP_030567182.1|DNOV
OG0006678	LOC120450454|XP_039489408.1|DSAN	LOC115770499|XP_030571653.1|DNOV
OG0006679	LOC120449303|XP_039487629.1|DSAN	LOC115770974|XP_030572298.1|DNOV
OG0006680	LOC120451904|XP_039491847.1|DSAN	LOC115765063|XP_030564297.1|DNOV
OG0006681	LOC120447739|XP_039485217.1|DSAN	LOC115769538|XP_030570238.1|DNOV
OG0006682	LOC120448599|XP_039486634.1|DSAN	LOC115769781|XP_030570606.1|DNOV
OG0006683	LOC120447924|XP_039485517.1|DSAN	LOC115769856|XP_030570702.1|DNOV
OG0006684	LOC120448323|XP_039486206.1|DSAN	LOC115767154|XP_030567188.1|DNOV
OG0006685	LOC120447233|XP_039484696.1|DSAN	LOC115765227|XP_030564534.1|DNOV
OG0006686	LOC120450372|XP_039489290.1|DSAN	LOC115771037|XP_030572433.1|DNOV
OG0006688	LOC120448143|XP_039485902.1|DSAN	LOC115762603|XP_030560755.1|DNOV
OG0006689	LOC120450423|XP_039489365.1|DSAN	LOC115762723|XP_030560912.1|DNOV
OG0006690	LOC120451343|XP_039490855.1|DSAN	LOC115764875|XP_030564014.1|DNOV
OG0006691	LOC120447791|XP_039485285.1|DSAN	LOC115771131|XP_030572559.1|DNOV
OG0006692	LOC120450422|XP_039489364.1|DSAN	LOC115762814|XP_030561037.1|DNOV
OG0006693	LOC120450163|XP_039488942.1|DSAN	LOC115762569|XP_030560713.1|DNOV
OG0006694	LOC120455546|XP_039497819.1|DSAN	LOC115768017|XP_030568290.1|DNOV
OG0006695	LOC120449529|XP_039487982.1|DSAN	LOC115767165|XP_030567208.1|DNOV
OG0006696	LOC120444015|XP_039479431.1|DSAN	LOC115759348|XP_030556131.1|DNOV
OG0006697	LOC120449112|XP_039487355.1|DSAN	LOC115769782|XP_030570609.1|DNOV
OG0006698	LOC120448282|XP_039486145.1|DSAN	LOC115762935|XP_030561176.1|DNOV
OG0006699	LOC120449063|XP_039487294.1|DSAN	LOC115762868|XP_030561103.1|DNOV
OG0006700	LOC120448236|XP_039486074.1|DSAN	LOC115769931|XP_030570833.1|DNOV
OG0006702	LOC120449320|XP_039487651.1|DSAN	LOC115768095|XP_030568439.1|DNOV
OG0006703	LOC120448610|XP_039486654.1|DSAN	LOC115771292|XP_030572777.1|DNOV
OG0006704	LOC120448616|XP_039486663.1|DSAN	LOC115771297|XP_030572781.1|DNOV
OG0006705	LOC120444554|XP_039480241.1|DSAN	LOC115761087|XP_030558568.1|DNOV
OG0006706	LOC120445166|XP_039481278.1|DSAN	LOC115762414|XP_030560464.1|DNOV
OG0006707	LOC120445431|XP_039481794.1|DSAN	LOC115762045|XP_030559979.1|DNOV
OG0006708	LOC120455091|XP_039496898.1|DSAN	LOC115768155|XP_030568510.1|DNOV
OG0006709	LOC120457143|XP_039500345.1|DSAN	LOC115768589|XP_030569094.1|DNOV
OG0006710	LOC120448713|XP_039486810.1|DSAN	LOC115769983|XP_030570903.1|DNOV
OG0006711	LOC120448710|XP_039486805.1|DSAN	LOC115769420|XP_030570088.1|DNOV
OG0006712	LOC120450606|XP_039489666.1|DSAN	LOC115770997|XP_030572353.1|DNOV
OG0006713	LOC120449092|XP_039487333.1|DSAN	LOC115769912|XP_030570794.1|DNOV
OG0006714	LOC120449392|XP_039487769.1|DSAN	LOC115769908|XP_030570790.1|DNOV
OG0006715	LOC120448711|XP_039486807.1|DSAN	LOC115769638|XP_030570410.1|DNOV
OG0006716	LOC120458159|XP_039501647.1|DSAN	LOC115758345|XP_030554782.1|DNOV
OG0006717	LOC120448317|XP_039486199.1|DSAN	LOC115770395|XP_030571504.1|DNOV
OG0006718	LOC120448321|XP_039486202.1|DSAN	LOC115770399|XP_030571511.1|DNOV
OG0006719	LOC120450103|XP_039488832.1|DSAN	LOC115769822|XP_030570653.1|DNOV
OG0006720	LOC120448885|XP_039487035.1|DSAN	LOC115768535|XP_030568994.1|DNOV
OG0006721	LOC120448602|XP_039486638.1|DSAN	LOC115769379|XP_030570034.1|DNOV
OG0006722	LOC120449902|XP_039488527.1|DSAN	LOC115762842|XP_030561077.1|DNOV
OG0006723	LOC120458446|XP_039502029.1|DSAN	LOC115759792|XP_030556731.1|DNOV
OG0006724	LOC120452247|XP_039492308.1|DSAN	LOC115761561|XP_030559205.1|DNOV
OG0006725	LOC120454407|XP_039495602.1|DSAN	LOC115761839|XP_030559681.1|DNOV
OG0006726	LOC120452203|XP_039492256.1|DSAN	LOC115771779|XP_030573499.1|DNOV
OG0006727	LOC120454404|XP_039495599.1|DSAN	LOC115761837|XP_030559678.1|DNOV
OG0006728	LOC120453630|XP_039494356.1|DSAN	LOC115770939|XP_030572259.1|DNOV
OG0006731	LOC120444713|XP_039480528.1|DSAN	LOC115759770|XP_030556697.1|DNOV
OG0006732	LOC120448727|XP_039486833.1|DSAN	LOC115771245|XP_030572706.1|DNOV
OG0006733	LOC120449885|XP_039488496.1|DSAN	LOC115771136|XP_030572567.1|DNOV
OG0006734	LOC120448025|XP_039485700.1|DSAN	LOC115770868|XP_030572168.1|DNOV
OG0006735	LOC120448197|XP_039485997.1|DSAN	LOC115762946|XP_030561191.1|DNOV
OG0006736	LOC120449236|XP_039487543.1|DSAN	LOC115771264|XP_030572740.1|DNOV
OG0006737	LOC120449801|XP_039488380.1|DSAN	LOC115771067|XP_030572479.1|DNOV
OG0006738	LOC120444532|XP_039480213.1|DSAN	LOC115757852|XP_030554146.1|DNOV
OG0006739	LOC120450034|XP_039488719.1|DSAN	LOC115769360|XP_030570003.1|DNOV
OG0006740	LOC120450247|XP_039489069.1|DSAN	LOC115769906|XP_030570788.1|DNOV
OG0006741	LOC120450246|XP_039489067.1|DSAN	LOC115769904|XP_030570785.1|DNOV
OG0006742	LOC120454706|XP_039496177.1|DSAN	LOC115761646|XP_030559340.1|DNOV
OG0006743	LOC120451350|XP_039490903.1|DSAN	LOC115759185|XP_030555921.1|DNOV
OG0006744	LOC120450559|XP_039489601.1|DSAN	LOC115762560|XP_030560702.1|DNOV
OG0006745	LOC120450910|XP_039490097.1|DSAN	LOC115770771|XP_030572045.1|DNOV
OG0006746	LOC120448447|XP_039486395.1|DSAN	LOC115771124|XP_030572548.1|DNOV
OG0006747	LOC120448720|XP_039486824.1|DSAN	LOC115762558|XP_030560698.1|DNOV
OG0006748	LOC120457206|XP_039500507.1|DSAN	LOC115769156|XP_030569710.1|DNOV
OG0006750	LOC120457391|XP_039500884.1|DSAN	LOC115765197|XP_030564493.1|DNOV
OG0006752	LOC120448258|XP_039486109.1|DSAN	LOC115766924|XP_030566869.1|DNOV
OG0006753	LOC120448873|XP_039487021.1|DSAN	LOC115766983|XP_030566941.1|DNOV
OG0006754	LOC120450369|XP_039489286.1|DSAN	LOC115762688|XP_030560869.1|DNOV
OG0006755	LOC120449826|XP_039488406.1|DSAN	LOC115769729|XP_030570525.1|DNOV
OG0006756	LOC120449356|XP_039487703.1|DSAN	LOC115762805|XP_030561019.1|DNOV
OG0006757	LOC120449357|XP_039487704.1|DSAN	LOC115762653|XP_030560819.1|DNOV
OG0006758	LOC120447681|XP_039485142.1|DSAN	LOC115771155|XP_030572588.1|DNOV
OG0006759	LOC120447680|XP_039485141.1|DSAN	LOC115771082|XP_030572493.1|DNOV
OG0006760	LOC120448359|XP_039486261.1|DSAN	LOC115770046|XP_030570989.1|DNOV
OG0006761	LOC120451208|XP_039490614.1|DSAN	LOC115765702|XP_030565223.1|DNOV
OG0006762	LOC120455252|XP_039497183.1|DSAN	LOC115765247|XP_030564573.1|DNOV
OG0006763	LOC120444907|XP_039480833.1|DSAN	LOC115760525|XP_030557763.1|DNOV
OG0006764	LOC120445369|XP_039481676.1|DSAN	LOC115764578|XP_030563587.1|DNOV
OG0006765	LOC120444908|XP_039480834.1|DSAN	LOC115761115|XP_030558606.1|DNOV
OG0006766	LOC120447905|XP_039485484.1|DSAN	LOC115769973|XP_030570886.1|DNOV
OG0006767	LOC120448479|XP_039486442.1|DSAN	LOC115767550|XP_030567695.1|DNOV
OG0006768	LOC120448477|XP_039486436.1|DSAN	LOC115767431|XP_030567582.1|DNOV
OG0006769	LOC120448478|XP_039486441.1|DSAN	LOC115768085|XP_030568424.1|DNOV
OG0006770	LOC120447925|XP_039485518.1|DSAN	LOC115769883|XP_030570747.1|DNOV
OG0006771	LOC120457222|XP_039500527.1|DSAN	LOC115768758|XP_030569308.1|DNOV
OG0006772	LOC120458350|XP_039501905.1|DSAN	LOC115760796|XP_030558151.1|DNOV
OG0006773	LOC120450263|XP_039489088.1|DSAN	LOC115771019|XP_030572400.1|DNOV
OG0006774	LOC120450520|XP_039489529.1|DSAN	LOC115771579|XP_030573194.1|DNOV
OG0006775	LOC120450343|XP_039489252.1|DSAN	LOC115762919|XP_030561159.1|DNOV
OG0006776	LOC120448877|XP_039487026.1|DSAN	LOC115769359|XP_030570001.1|DNOV
OG0006777	LOC120450352|XP_039489262.1|DSAN	LOC115769365|XP_030570007.1|DNOV
OG0006778	LOC120449892|XP_039488507.1|DSAN	LOC115769780|XP_030570605.1|DNOV
OG0006779	LOC120449737|XP_039488302.1|DSAN	LOC115765808|XP_030565383.1|DNOV
OG0006780	LOC120448334|XP_039486222.1|DSAN	LOC115771154|XP_030572587.1|DNOV
OG0006782	LOC120450421|XP_039489361.1|DSAN	LOC115762793|XP_030561006.1|DNOV
OG0006783	LOC120447179|XP_039484579.1|DSAN	LOC115762088|XP_030560043.1|DNOV
OG0006784	LOC120447535|XP_039484906.1|DSAN	LOC115769502|XP_030570182.1|DNOV
OG0006785	LOC120445005|XP_039480988.1|DSAN	LOC115762139|XP_030560110.1|DNOV
OG0006786	LOC120445798|XP_039482343.1|DSAN	LOC115760776|XP_030558126.1|DNOV
OG0006787	LOC120448441|XP_039486386.1|DSAN	LOC115765875|XP_030565476.1|DNOV
OG0006788	LOC120448442|XP_039486388.1|DSAN	LOC115765961|XP_030565578.1|DNOV
OG0006789	LOC120455064|XP_039496850.1|DSAN	LOC115765379|XP_030564763.1|DNOV
OG0006790	LOC120448120|XP_039485866.1|DSAN	LOC115763153|XP_030561463.1|DNOV
OG0006791	LOC120448937|XP_039487108.1|DSAN	LOC115769325|XP_030569921.1|DNOV
OG0006792	LOC120447509|XP_039484854.1|DSAN	LOC115769775|XP_030570600.1|DNOV
OG0006793	LOC120448866|XP_039487013.1|DSAN	LOC115769603|XP_030570353.1|DNOV
OG0006794	LOC120443957|XP_039479347.1|DSAN	LOC115759775|XP_030556705.1|DNOV
OG0006795	LOC120447773|XP_039485259.1|DSAN	LOC115770487|XP_030571630.1|DNOV
OG0006796	LOC120449395|XP_039487772.1|DSAN	LOC115771420|XP_030572982.1|DNOV
OG0006797	LOC120444135|XP_039479635.1|DSAN	LOC115763098|XP_030561398.1|DNOV
OG0006798	LOC120450308|XP_039489195.1|DSAN	LOC115771219|XP_030572680.1|DNOV
OG0006799	LOC120450216|XP_039489025.1|DSAN	LOC115769507|XP_030570198.1|DNOV
OG0006800	LOC120447658|XP_039485106.1|DSAN	LOC115769498|XP_030570177.1|DNOV
OG0006801	LOC120456311|XP_039498998.1|DSAN	LOC115765292|XP_030564643.1|DNOV
OG0006802	LOC120445205|XP_039481377.1|DSAN	LOC115762373|XP_030560409.1|DNOV
OG0006803	LOC120457809|XP_039501240.1|DSAN	LOC115762084|XP_030560036.1|DNOV
OG0006804	LOC120447728|XP_039485203.1|DSAN	LOC115769916|XP_030570799.1|DNOV
OG0006805	LOC120445078|XP_039481138.1|DSAN	LOC115762457|XP_030560520.1|DNOV
OG0006806	LOC120447936|XP_039485535.1|DSAN	LOC115762605|XP_030560760.1|DNOV
OG0006807	LOC120449062|XP_039487291.1|DSAN	LOC115771568|XP_030573177.1|DNOV
OG0006808	LOC120445513|XP_039481908.1|DSAN	LOC115762180|XP_030560161.1|DNOV
OG0006809	LOC120448497|XP_039486462.1|DSAN	LOC115771056|XP_030572464.1|DNOV
OG0006810	LOC120447982|XP_039485611.1|DSAN	LOC115770056|XP_030571008.1|DNOV
OG0006811	LOC120454065|XP_039495008.1|DSAN	LOC115771644|XP_030573307.1|DNOV
OG0006812	LOC120448592|XP_039486609.1|DSAN	LOC115770897|XP_030572195.1|DNOV
OG0006813	LOC120454570|XP_039495902.1|DSAN	LOC115765677|XP_030565231.1|DNOV
OG0006814	LOC120447617|XP_039485044.1|DSAN	LOC115771125|XP_030572551.1|DNOV
OG0006815	LOC120448666|XP_039486735.1|DSAN	LOC115771055|XP_030572463.1|DNOV
OG0006816	LOC120448075|XP_039485780.1|DSAN	LOC115771043|XP_030572443.1|DNOV
OG0006817	LOC120447609|XP_039485016.1|DSAN	LOC115769809|XP_030570637.1|DNOV
OG0006818	LOC120449701|XP_039488250.1|DSAN	LOC115769709|XP_030570498.1|DNOV
OG0006819	LOC120448086|XP_039485813.1|DSAN	LOC115769958|XP_030570863.1|DNOV
OG0006820	LOC120450056|XP_039488747.1|DSAN	LOC115771448|XP_030573022.1|DNOV
OG0006821	LOC120447120|XP_039484488.1|DSAN	LOC115763294|XP_030561642.1|DNOV
OG0006822	LOC120444895|XP_039480816.1|DSAN	LOC115761833|XP_030559657.1|DNOV
OG0006823	LOC120449923|XP_039488550.1|DSAN	LOC115769801|XP_030570628.1|DNOV
OG0006824	LOC120449751|XP_039488319.1|DSAN	LOC115769920|XP_030570805.1|DNOV
OG0006825	LOC120448998|XP_039487200.1|DSAN	LOC115769766|XP_030570589.1|DNOV
OG0006826	LOC120449505|XP_039487940.1|DSAN	LOC115769685|XP_030570465.1|DNOV
OG0006827	LOC120452741|XP_039493051.1|DSAN	LOC115759431|XP_030556198.1|DNOV
OG0006828	LOC120458874|XP_039502645.1|DSAN	LOC115769269|XP_030569840.1|DNOV
OG0006829	LOC120449159|XP_039487433.1|DSAN	LOC115769769|XP_030570592.1|DNOV
OG0006831	LOC120449528|XP_039487979.1|DSAN	LOC115767164|XP_030567206.1|DNOV
OG0006832	LOC120449093|XP_039487334.1|DSAN	LOC115771164|XP_030572605.1|DNOV
OG0006833	LOC120450573|XP_039489623.1|DSAN	LOC115769393|XP_030570054.1|DNOV
OG0006834	LOC120453893|XP_039494744.1|DSAN	LOC115770444|XP_030571580.1|DNOV
OG0006835	LOC120448369|XP_039486272.1|DSAN	LOC115771006|XP_030572367.1|DNOV
OG0006836	LOC120450007|XP_039488655.1|DSAN	LOC115760425|XP_030557597.1|DNOV
OG0006837	LOC120448779|XP_039486902.1|DSAN	LOC115762822|XP_030561043.1|DNOV
OG0006838	LOC120449293|XP_039487616.1|DSAN	LOC115769635|XP_030570407.1|DNOV
OG0006839	LOC120449070|XP_039487302.1|DSAN	LOC115762823|XP_030561045.1|DNOV
OG0006840	LOC120448793|XP_039486921.1|DSAN	LOC115763536|XP_030562012.1|DNOV
OG0006841	LOC120448210|XP_039486022.1|DSAN	LOC115762867|XP_030561101.1|DNOV
OG0006842	LOC120449425|XP_039487820.1|DSAN	LOC115767168|XP_030567211.1|DNOV
OG0006843	LOC120456388|XP_039499149.1|DSAN	LOC115765140|XP_030564403.1|DNOV
OG0006844	LOC120453308|XP_039493898.1|DSAN	LOC115761936|XP_030559831.1|DNOV
OG0006845	LOC120450347|XP_039489256.1|DSAN	LOC115769939|XP_030570842.1|DNOV
OG0006846	LOC120449571|XP_039488059.1|DSAN	LOC115771060|XP_030572471.1|DNOV
OG0006847	LOC120448679|XP_039486752.1|DSAN	LOC115771051|XP_030572458.1|DNOV
OG0006848	LOC120445357|XP_039481636.1|DSAN	LOC115760904|XP_030558331.1|DNOV
OG0006849	LOC120448218|XP_039486042.1|DSAN	LOC115771092|XP_030572510.1|DNOV
OG0006850	LOC120448764|XP_039486884.1|DSAN	LOC115771093|XP_030572511.1|DNOV
OG0006851	LOC120449120|XP_039487364.1|DSAN	LOC115771202|XP_030572659.1|DNOV
OG0006852	LOC120443707|XP_039478880.1|DSAN	LOC115761287|XP_030558874.1|DNOV
OG0006853	LOC120449128|XP_039487375.1|DSAN	LOC115762898|XP_030561132.1|DNOV
OG0006854	LOC120455293|XP_039497310.1|DSAN	LOC115761015|XP_030558489.1|DNOV
OG0006855	LOC120448985|XP_039487185.1|DSAN	LOC115770357|XP_030571458.1|DNOV
OG0006856	LOC120447020|XP_039484273.1|DSAN	LOC115760804|XP_030558163.1|DNOV
OG0006857	LOC120458764|XP_039502473.1|DSAN	LOC115762308|XP_030560334.1|DNOV
OG0006858	LOC120447929|XP_039485521.1|DSAN	LOC115770403|XP_030571525.1|DNOV
OG0006859	LOC120446795|XP_039483889.1|DSAN	LOC115760634|XP_030557947.1|DNOV
OG0006861	LOC120444954|XP_039480893.1|DSAN	LOC115762171|XP_030560147.1|DNOV
OG0006862	LOC120449209|XP_039487508.1|DSAN	LOC115770408|XP_030571527.1|DNOV
OG0006863	LOC120455238|XP_039497149.1|DSAN	LOC115764362|XP_030563182.1|DNOV
