Orthogroup	DSAN.longest_only	BCOP.longest_only
OG0004887	LOC120446232|XP_039483036.1|DSAN	LOC119080147|XP_037044261.1|BCOP
OG0004888	LOC120445903|XP_039482489.1|DSAN	LOC119075404|XP_037037746.1|BCOP
OG0004889	LOC120450349|XP_039489279.1|DSAN	LOC119074112|XP_037035973.1|BCOP
OG0004890	LOC120444491|XP_039480131.1|DSAN	LOC119080893|XP_037045368.1|BCOP
OG0004891	LOC120456725|XP_039499642.1|DSAN	LOC119070729|XP_037031080.1|BCOP
OG0004892	LOC120446399|XP_039483268.1|DSAN	LOC119071890|XP_037032884.1|BCOP
OG0004893	LOC120444958|XP_039480907.1|DSAN	LOC119079913|XP_037043898.1|BCOP
OG0004894	LOC120445102|XP_039481178.1|DSAN	LOC119077347|XP_037040431.1|BCOP
OG0004895	LOC120445673|XP_039482158.1|DSAN	LOC119074084|XP_037035934.1|BCOP
OG0004896	LOC120445358|XP_039481637.1|DSAN	LOC119085038|XP_037051129.1|BCOP
OG0004897	LOC120445771|XP_039482303.1|DSAN	LOC119081407|XP_037046196.1|BCOP
OG0004898	LOC120450790|XP_039489927.1|DSAN	LOC119073887|XP_037035667.1|BCOP
OG0004899	LOC120457813|XP_039501244.1|DSAN	LOC119079716|XP_037043667.1|BCOP
OG0004900	LOC120449825|XP_039488410.1|DSAN	LOC119079987|XP_037044039.1|BCOP
OG0004901	LOC120450497|XP_039489520.1|DSAN	LOC119079334|XP_037043047.1|BCOP
OG0004902	LOC120448151|XP_039485919.1|DSAN	LOC119070375|XP_037030578.1|BCOP
OG0004903	LOC120446283|XP_039483105.1|DSAN	LOC119084961|XP_037051004.1|BCOP
OG0004904	LOC120451781|XP_039491664.1|DSAN	LOC119074005|XP_037035834.1|BCOP
OG0004905	LOC120446817|XP_039483924.1|DSAN	LOC119073847|XP_037035584.1|BCOP
OG0004906	LOC120448259|XP_039486110.1|DSAN	LOC119080319|XP_037044488.1|BCOP
OG0004907	LOC120449486|XP_039487897.1|DSAN	LOC119080380|XP_037044582.1|BCOP
OG0004908	LOC120448916|XP_039487073.1|DSAN	LOC119080341|XP_037044532.1|BCOP, LOC119080342|XP_037044533.1|BCOP
OG0004909	LOC120448402|XP_039486326.1|DSAN	LOC119071877|XP_037032854.1|BCOP
OG0004910	LOC120448400|XP_039486324.1|DSAN	LOC119071865|XP_037032825.1|BCOP
OG0004911	LOC120448224|XP_039486053.1|DSAN	LOC119077381|XP_037040472.1|BCOP
OG0004912	LOC120448261|XP_039486113.1|DSAN	LOC119080320|XP_037044493.1|BCOP, LOC119080321|XP_037044494.1|BCOP
OG0004913	LOC120444413|XP_039479972.1|DSAN	LOC119084868|XP_037050900.1|BCOP
OG0004914	LOC120444410|XP_039479966.1|DSAN	LOC119076239|XP_037038800.1|BCOP
OG0004915	LOC120445837|XP_039482392.1|DSAN	LOC119075480|XP_037037825.1|BCOP
OG0004916	LOC120446078|XP_039482792.1|DSAN	LOC119080698|XP_037045046.1|BCOP
OG0004917	LOC120447532|XP_039484903.1|DSAN	LOC119074973|XP_037037271.1|BCOP
OG0004918	LOC120447531|XP_039484900.1|DSAN	LOC119073188|XP_037034394.1|BCOP
OG0004919	LOC120454622|XP_039496024.1|DSAN	LOC119081123|XP_037045761.1|BCOP
OG0004920	LOC120447969|XP_039485594.1|DSAN	LOC119076625|XP_037039390.1|BCOP
OG0004921	LOC120447564|XP_039484954.1|DSAN	LOC119075016|XP_037037322.1|BCOP
OG0004922	LOC120448221|XP_039486045.1|DSAN	LOC119067779|XP_037026813.1|BCOP
OG0004923	LOC120447558|XP_039484946.1|DSAN	LOC119079333|XP_037043051.1|BCOP
OG0004924	LOC120449270|XP_039487587.1|DSAN	LOC119080455|XP_037044718.1|BCOP, LOC119074859|XP_037037067.1|BCOP
OG0004925	LOC120449720|XP_039488280.1|DSAN	LOC119083668|XP_037049348.1|BCOP
OG0004926	LOC120449984|XP_039488626.1|DSAN	LOC119086074|XP_037052548.1|BCOP
OG0004927	LOC120450464|XP_039489423.1|DSAN	LOC119073245|XP_037034460.1|BCOP
OG0004928	LOC120444387|XP_039479929.1|DSAN	LOC119083561|XP_037049175.1|BCOP
OG0004929	LOC120448181|XP_039485965.1|DSAN	LOC119073144|XP_037034337.1|BCOP, LOC119073142|XP_037034335.1|BCOP
OG0004930	LOC120444660|XP_039480436.1|DSAN	LOC119081722|XP_037046759.1|BCOP
OG0004931	LOC120444417|XP_039479978.1|DSAN	LOC119081831|XP_037046963.1|BCOP, LOC119075139|XP_037037418.1|BCOP
OG0004932	LOC120447983|XP_039485612.1|DSAN	LOC119073436|XP_037034812.1|BCOP
OG0004933	LOC120446111|XP_039482839.1|DSAN	LOC119079833|XP_037043794.1|BCOP
OG0004934	LOC120444885|XP_039480802.1|DSAN	LOC119079265|XP_037042938.1|BCOP
OG0004935	LOC120444392|XP_039479948.1|DSAN	LOC119080367|XP_037044559.1|BCOP
OG0004936	LOC120449024|XP_039487239.1|DSAN	LOC119080314|XP_037044484.1|BCOP
OG0004937	LOC120449267|XP_039487583.1|DSAN	LOC119081616|XP_037046557.1|BCOP
OG0004938	LOC120448063|XP_039485762.1|DSAN	LOC119079896|XP_037043880.1|BCOP
OG0004939	LOC120448470|XP_039486428.1|DSAN	LOC119077464|XP_037040565.1|BCOP
OG0004940	LOC120448841|XP_039486976.1|DSAN	LOC119077365|XP_037040445.1|BCOP
OG0004941	LOC120448242|XP_039486081.1|DSAN	LOC119079991|XP_037044049.1|BCOP
OG0004942	LOC120448227|XP_039486057.1|DSAN	LOC119076517|XP_037039201.1|BCOP
OG0004943	LOC120448328|XP_039486214.1|DSAN	LOC119076891|XP_037039794.1|BCOP
OG0004944	LOC120449302|XP_039487628.1|DSAN	LOC119081254|XP_037045884.1|BCOP
OG0004945	LOC120458111|XP_039501575.1|DSAN	LOC119071639|XP_037032495.1|BCOP
OG0004946	LOC120448138|XP_039485889.1|DSAN	LOC119066317|XP_037024601.1|BCOP
OG0004947	LOC120450425|XP_039489367.1|DSAN	LOC119084690|XP_037050665.1|BCOP
OG0004948	LOC120449683|XP_039488233.1|DSAN	LOC119076038|XP_037038560.1|BCOP
OG0004949	LOC120449931|XP_039488562.1|DSAN	LOC119076222|XP_037038775.1|BCOP
OG0004950	LOC120450302|XP_039489174.1|DSAN	LOC119073892|XP_037035675.1|BCOP
OG0004951	LOC120450795|XP_039489894.1|DSAN	LOC119068251|XP_037027682.1|BCOP
OG0004952	LOC120447896|XP_039485472.1|DSAN	LOC119077106|XP_037040164.1|BCOP
OG0004953	LOC120448966|XP_039487159.1|DSAN	LOC119084905|XP_037050955.1|BCOP
OG0004954	LOC120449352|XP_039487696.1|DSAN	LOC119073320|XP_037034605.1|BCOP
OG0004955	LOC120450373|XP_039489295.1|DSAN	LOC119079260|XP_037042935.1|BCOP, LOC119079419|XP_037043218.1|BCOP
OG0004956	LOC120458550|XP_039502165.1|DSAN	LOC119079417|XP_037043215.1|BCOP
OG0004957	LOC120447565|XP_039484957.1|DSAN	LOC119073733|XP_037035260.1|BCOP
OG0004958	LOC120448413|XP_039486344.1|DSAN	LOC119081433|XP_037046249.1|BCOP
OG0004959	LOC120447792|XP_039485286.1|DSAN	LOC119074040|XP_037035881.1|BCOP
OG0004960	LOC120447790|XP_039485282.1|DSAN	LOC119078298|XP_037041687.1|BCOP
OG0004961	LOC120443711|XP_039478890.1|DSAN	LOC119084962|XP_037051006.1|BCOP
OG0004962	LOC120448695|XP_039486783.1|DSAN	LOC119073263|XP_037034536.1|BCOP
OG0004963	LOC120450566|XP_039489610.1|DSAN	LOC119084801|XP_037050763.1|BCOP
OG0004964	LOC120450558|XP_039489600.1|DSAN	LOC119081263|XP_037045899.1|BCOP
OG0004965	LOC120447607|XP_039485014.1|DSAN	LOC119080539|XP_037044848.1|BCOP
OG0004966	LOC120447606|XP_039485011.1|DSAN	LOC119080490|XP_037044777.1|BCOP
OG0004967	LOC120444875|XP_039480794.1|DSAN	LOC119081371|XP_037046145.1|BCOP
OG0004968	LOC120449223|XP_039487529.1|DSAN	LOC119080918|XP_037045429.1|BCOP
OG0004969	LOC120446624|XP_039483618.1|DSAN	LOC119083682|XP_037049362.1|BCOP
OG0004970	LOC120449753|XP_039488321.1|DSAN	LOC119080913|XP_037045415.1|BCOP
OG0004971	LOC120449000|XP_039487202.1|DSAN	LOC119080915|XP_037045420.1|BCOP
OG0004972	LOC120450277|XP_039489127.1|DSAN	LOC119080925|XP_037045440.1|BCOP
OG0004973	LOC120449317|XP_039487647.1|DSAN	LOC119080934|XP_037045449.1|BCOP
OG0004974	LOC120448739|XP_039486853.1|DSAN	LOC119080720|XP_037045101.1|BCOP
OG0004975	LOC120447559|XP_039484947.1|DSAN	LOC119080177|XP_037044298.1|BCOP
OG0004976	LOC120449697|XP_039488247.1|DSAN	LOC119082796|XP_037048338.1|BCOP
OG0004977	LOC120445428|XP_039481789.1|DSAN	LOC119073470|XP_037034870.1|BCOP
OG0004978	LOC120447019|XP_039484272.1|DSAN	LOC119084805|XP_037050771.1|BCOP
OG0004979	LOC120449469|XP_039487875.1|DSAN	LOC119080645|XP_037044953.1|BCOP
OG0004980	LOC120448748|XP_039486862.1|DSAN	LOC119071510|XP_037032268.1|BCOP
OG0004981	LOC120449784|XP_039488359.1|DSAN	LOC119071300|XP_037032073.1|BCOP
OG0004982	LOC120448343|XP_039486239.1|DSAN	LOC119071251|XP_037031984.1|BCOP
OG0004983	LOC120447964|XP_039485589.1|DSAN	LOC119073305|XP_037034582.1|BCOP
OG0004984	LOC120448712|XP_039486808.1|DSAN	LOC119073303|XP_037034580.1|BCOP
OG0004985	LOC120450413|XP_039489354.1|DSAN	LOC119083866|XP_037049567.1|BCOP
OG0004986	LOC120448939|XP_039487117.1|DSAN	LOC119072209|XP_037033277.1|BCOP
OG0004987	LOC120450514|XP_039489521.1|DSAN	LOC119080661|XP_037044980.1|BCOP
OG0004988	LOC120450414|XP_039489356.1|DSAN	LOC119080695|XP_037045039.1|BCOP
OG0004989	LOC120449051|XP_039487277.1|DSAN	LOC119080758|XP_037045213.1|BCOP
OG0004990	LOC120445985|XP_039482652.1|DSAN	LOC119073677|XP_037035179.1|BCOP
OG0004991	LOC120446929|XP_039484114.1|DSAN	LOC119080383|XP_037044585.1|BCOP
OG0004992	LOC120446940|XP_039484124.1|DSAN	LOC119080381|XP_037044583.1|BCOP
OG0004994	LOC120450044|XP_039488731.1|DSAN	LOC119077236|XP_037040301.1|BCOP
OG0004997	LOC120445362|XP_039481667.1|DSAN	LOC119075127|XP_037037408.1|BCOP, LOC119084529|XP_037050434.1|BCOP
OG0004998	LOC120447059|XP_039484382.1|DSAN	LOC119080350|XP_037044547.1|BCOP
OG0004999	LOC120449227|XP_039487532.1|DSAN	LOC119085242|XP_037051460.1|BCOP
OG0005000	LOC120444520|XP_039480197.1|DSAN	LOC119073414|XP_037034757.1|BCOP
OG0005001	LOC120448366|XP_039486268.1|DSAN	LOC119075762|XP_037038201.1|BCOP
OG0005002	LOC120451804|XP_039491691.1|DSAN	LOC119077769|XP_037040978.1|BCOP
OG0005003	LOC120448199|XP_039485999.1|DSAN	LOC119080535|XP_037044843.1|BCOP
OG0005004	LOC120448039|XP_039485716.1|DSAN	LOC119081614|XP_037046555.1|BCOP
OG0005005	LOC120447808|XP_039485318.1|DSAN	LOC119079297|XP_037042979.1|BCOP
OG0005006	LOC120448871|XP_039487017.1|DSAN	LOC119079664|XP_037043609.1|BCOP
OG0005007	LOC120448226|XP_039486055.1|DSAN	LOC119079272|XP_037042946.1|BCOP
OG0005008	LOC120449525|XP_039487971.1|DSAN	LOC119079683|XP_037043635.1|BCOP
OG0005009	LOC120449588|XP_039488085.1|DSAN	LOC119073419|XP_037034759.1|BCOP
OG0005010	LOC120448395|XP_039486317.1|DSAN	LOC119078133|XP_037041530.1|BCOP
OG0005011	LOC120446311|XP_039483160.1|DSAN	LOC119072370|XP_037033460.1|BCOP
OG0005012	LOC120449393|XP_039487770.1|DSAN	LOC119080448|XP_037044708.1|BCOP
OG0005013	LOC120453320|XP_039493911.1|DSAN	LOC119074550|XP_037036624.1|BCOP
OG0005015	LOC120450545|XP_039489582.1|DSAN	LOC119079346|XP_037043071.1|BCOP
OG0005016	LOC120449523|XP_039487969.1|DSAN	LOC119074671|XP_037036853.1|BCOP
OG0005017	LOC120447446|XP_039484737.1|DSAN	LOC119066121|XP_037024300.1|BCOP
OG0005018	LOC120447667|XP_039485118.1|DSAN	LOC119076971|XP_037039962.1|BCOP
OG0005019	LOC120447540|XP_039484920.1|DSAN	LOC119076429|XP_037039073.1|BCOP
OG0005020	LOC120458641|XP_039502303.1|DSAN	LOC119081392|XP_037046174.1|BCOP
OG0005021	LOC120444606|XP_039480319.1|DSAN	LOC119077651|XP_037040766.1|BCOP
OG0005022	LOC120450416|XP_039489359.1|DSAN	LOC119068432|XP_037027897.1|BCOP
OG0005023	LOC120458605|XP_039502244.1|DSAN	LOC119079831|XP_037043792.1|BCOP
OG0005024	LOC120448223|XP_039486052.1|DSAN	LOC119076642|XP_037039408.1|BCOP
OG0005025	LOC120448238|XP_039486076.1|DSAN	LOC119074896|XP_037037138.1|BCOP
OG0005026	LOC120448370|XP_039486273.1|DSAN	LOC119081220|XP_037045839.1|BCOP
OG0005027	LOC120449077|XP_039487313.1|DSAN	LOC119073701|XP_037035196.1|BCOP
OG0005028	LOC120452285|XP_039492351.1|DSAN	LOC119068477|XP_037027983.1|BCOP
OG0005029	LOC120450527|XP_039489548.1|DSAN	LOC119075588|XP_037037955.1|BCOP
OG0005030	LOC120450366|XP_039489284.1|DSAN	LOC119068277|XP_037027706.1|BCOP
OG0005031	LOC120448184|XP_039485973.1|DSAN	LOC119086060|XP_037052530.1|BCOP
OG0005032	LOC120448248|XP_039486092.1|DSAN	LOC119076635|XP_037039398.1|BCOP
OG0005033	LOC120447945|XP_039485557.1|DSAN	LOC119081726|XP_037046767.1|BCOP
OG0005034	LOC120448804|XP_039486929.1|DSAN	LOC119081823|XP_037046954.1|BCOP
OG0005035	LOC120448249|XP_039486093.1|DSAN	LOC119080717|XP_037045094.1|BCOP
OG0005036	LOC120450097|XP_039488825.1|DSAN	LOC119067221|XP_037025963.1|BCOP
OG0005037	LOC120449974|XP_039488615.1|DSAN	LOC119073608|XP_037035078.1|BCOP
OG0005038	LOC120447543|XP_039484923.1|DSAN	LOC119075194|XP_037037482.1|BCOP
OG0005039	LOC120444104|XP_039479566.1|DSAN	LOC119070323|XP_037030486.1|BCOP
OG0005040	LOC120449341|XP_039487681.1|DSAN	LOC119073817|XP_037035489.1|BCOP
OG0005041	LOC120448696|XP_039486784.1|DSAN	LOC119081329|XP_037046011.1|BCOP
OG0005042	LOC120449685|XP_039488235.1|DSAN	LOC119084797|XP_037050757.1|BCOP
OG0005043	LOC120445071|XP_039481132.1|DSAN	LOC119073901|XP_037035685.1|BCOP
OG0005044	LOC120445059|XP_039481118.1|DSAN	LOC119069510|XP_037029486.1|BCOP
OG0005045	LOC120445066|XP_039481126.1|DSAN	LOC119066172|XP_037024369.1|BCOP
OG0005046	LOC120444911|XP_039480837.1|DSAN	LOC119078148|XP_037041519.1|BCOP
OG0005047	LOC120449149|XP_039487418.1|DSAN	LOC119080703|XP_037045057.1|BCOP
OG0005048	LOC120449349|XP_039487694.1|DSAN	LOC119073804|XP_037035460.1|BCOP
OG0005049	LOC120448247|XP_039486090.1|DSAN	LOC119077285|XP_037040331.1|BCOP
OG0005050	LOC120444972|XP_039480926.1|DSAN	LOC119082843|XP_037048397.1|BCOP
OG0005051	LOC120450633|XP_039489716.1|DSAN	LOC119080690|XP_037045023.1|BCOP
OG0005052	LOC120450635|XP_039489719.1|DSAN	LOC119080743|XP_037045187.1|BCOP
OG0005053	LOC120444388|XP_039479941.1|DSAN	LOC119084626|XP_037050589.1|BCOP
OG0005054	LOC120448125|XP_039485870.1|DSAN	LOC119073254|XP_037034514.1|BCOP
OG0005055	LOC120457219|XP_039500523.1|DSAN	LOC119083451|XP_037049073.1|BCOP
OG0005056	LOC120445894|XP_039482483.1|DSAN	LOC119073358|XP_037034655.1|BCOP
OG0005057	LOC120448081|XP_039485790.1|DSAN	LOC119080191|XP_037044325.1|BCOP
OG0005058	LOC120450058|XP_039488762.1|DSAN	LOC119073798|XP_037035428.1|BCOP
OG0005059	LOC120445207|XP_039481390.1|DSAN	LOC119081776|XP_037046877.1|BCOP
OG0005060	LOC120444685|XP_039480482.1|DSAN	LOC119081749|XP_037046819.1|BCOP
OG0005061	LOC120444005|XP_039479419.1|DSAN	LOC119068733|XP_037028325.1|BCOP
OG0005062	LOC120445945|XP_039482556.1|DSAN	LOC119083564|XP_037049183.1|BCOP
OG0005064	LOC120450582|XP_039489635.1|DSAN	LOC119080420|XP_037044655.1|BCOP
OG0005065	LOC120450642|XP_039489730.1|DSAN	LOC119073445|XP_037034831.1|BCOP
OG0005066	LOC120446079|XP_039482793.1|DSAN	LOC119073516|XP_037034937.1|BCOP
OG0005067	LOC120446163|XP_039482928.1|DSAN	LOC119073946|XP_037035716.1|BCOP
OG0005068	LOC120449328|XP_039487661.1|DSAN	LOC119084242|XP_037050037.1|BCOP
OG0005069	LOC120444132|XP_039479630.1|DSAN	LOC119074502|XP_037036552.1|BCOP
OG0005070	LOC120444643|XP_039480402.1|DSAN	LOC119073865|XP_037035627.1|BCOP
OG0005071	LOC120449524|XP_039487970.1|DSAN	LOC119073318|XP_037034603.1|BCOP
OG0005072	LOC120455107|XP_039496927.1|DSAN	LOC119079369|XP_037043134.1|BCOP
OG0005073	LOC120445916|XP_039482508.1|DSAN	LOC119084020|XP_037049731.1|BCOP
OG0005074	LOC120450242|XP_039489057.1|DSAN	LOC119079755|XP_037043732.1|BCOP
OG0005075	LOC120446348|XP_039483209.1|DSAN	LOC119073709|XP_037035216.1|BCOP
OG0005076	LOC120457793|XP_039501224.1|DSAN	LOC119081356|XP_037046100.1|BCOP
OG0005078	LOC120448322|XP_039486204.1|DSAN	LOC119066068|XP_037024191.1|BCOP
OG0005079	LOC120447011|XP_039484260.1|DSAN	LOC119083647|XP_037049312.1|BCOP
OG0005081	LOC120458939|XP_039502728.1|DSAN	LOC119081654|XP_037046631.1|BCOP
OG0005082	LOC120449324|XP_039487655.1|DSAN	LOC119073347|XP_037034636.1|BCOP
OG0005083	LOC120458335|XP_039501886.1|DSAN	LOC119066271|XP_037024524.1|BCOP
OG0005084	LOC120447664|XP_039485115.1|DSAN	LOC119080906|XP_037045392.1|BCOP
OG0005085	LOC120448097|XP_039485834.1|DSAN	LOC119074188|XP_037036076.1|BCOP
OG0005086	LOC120454809|XP_039496239.1|DSAN	LOC119074143|XP_037036035.1|BCOP
OG0005087	LOC120447821|XP_039485332.1|DSAN	LOC119079836|XP_037043797.1|BCOP
OG0005088	LOC120457810|XP_039501241.1|DSAN	LOC119081623|XP_037046566.1|BCOP
OG0005089	LOC120457808|XP_039501238.1|DSAN	LOC119081622|XP_037046565.1|BCOP
OG0005090	LOC120444817|XP_039480707.1|DSAN	LOC119078736|XP_037042313.1|BCOP
OG0005091	LOC120445758|XP_039482273.1|DSAN	LOC119074079|XP_037035920.1|BCOP
OG0005092	LOC120449765|XP_039488337.1|DSAN	LOC119080297|XP_037044466.1|BCOP
OG0005093	LOC120450544|XP_039489580.1|DSAN	LOC119073538|XP_037034978.1|BCOP
OG0005094	LOC120447470|XP_039484791.1|DSAN	LOC119079921|XP_037043911.1|BCOP
OG0005095	LOC120444436|XP_039480024.1|DSAN	LOC119073356|XP_037034653.1|BCOP
OG0005096	LOC120452837|XP_039493201.1|DSAN	LOC119084417|XP_037050285.1|BCOP
OG0005098	LOC120444501|XP_039480147.1|DSAN	LOC119073864|XP_037035626.1|BCOP
OG0005099	LOC120445167|XP_039481280.1|DSAN	LOC119080633|XP_037044937.1|BCOP
OG0005100	LOC120445165|XP_039481277.1|DSAN	LOC119066591|XP_037025080.1|BCOP
OG0005101	LOC120451506|XP_039491194.1|DSAN	LOC119074464|XP_037036500.1|BCOP
OG0005102	LOC120445041|XP_039481065.1|DSAN	LOC119066109|XP_037024286.1|BCOP
OG0005103	LOC120444662|XP_039480438.1|DSAN	LOC119079440|XP_037043248.1|BCOP
OG0005104	LOC120444013|XP_039479430.1|DSAN	LOC119079442|XP_037043250.1|BCOP
OG0005105	LOC120448843|XP_039486982.1|DSAN	LOC119081464|XP_037046348.1|BCOP
OG0005106	LOC120449557|XP_039488022.1|DSAN	LOC119077367|XP_037040448.1|BCOP
OG0005107	LOC120447566|XP_039484958.1|DSAN	LOC119080045|XP_037044142.1|BCOP, LOC119080631|XP_037044933.1|BCOP
OG0005108	LOC120447045|XP_039484342.1|DSAN	LOC119081331|XP_037046016.1|BCOP
OG0005109	LOC120455408|XP_039497483.1|DSAN	LOC119071266|XP_037032021.1|BCOP
OG0005110	LOC120449865|XP_039488459.1|DSAN	LOC119073753|XP_037035307.1|BCOP
OG0005111	LOC120450037|XP_039488724.1|DSAN	LOC119073619|XP_037035096.1|BCOP
OG0005112	LOC120449368|XP_039487734.1|DSAN	LOC119065986|XP_037024091.1|BCOP
OG0005113	LOC120450040|XP_039488729.1|DSAN	LOC119073658|XP_037035156.1|BCOP
OG0005114	LOC120450116|XP_039488872.1|DSAN	LOC119072473|XP_037033595.1|BCOP
OG0005115	LOC120456862|XP_039499881.1|DSAN	LOC119074317|XP_037036269.1|BCOP
OG0005116	LOC120447784|XP_039485272.1|DSAN	LOC119081577|XP_037046506.1|BCOP
OG0005117	LOC120457070|XP_039500183.1|DSAN	LOC119072611|XP_037033764.1|BCOP, LOC119081860|XP_037046986.1|BCOP
OG0005118	LOC120458896|XP_039502673.1|DSAN	LOC119073554|XP_037035005.1|BCOP
OG0005119	LOC120446978|XP_039484183.1|DSAN	LOC119073431|XP_037034799.1|BCOP
OG0005120	LOC120449373|XP_039487738.1|DSAN	LOC119080639|XP_037044947.1|BCOP
OG0005121	LOC120448542|XP_039486523.1|DSAN	LOC119077502|XP_037040622.1|BCOP
OG0005122	LOC120448499|XP_039486465.1|DSAN	LOC119077508|XP_037040635.1|BCOP
OG0005123	LOC120449550|XP_039488012.1|DSAN	LOC119079514|XP_037043374.1|BCOP
OG0005124	LOC120450503|XP_039489489.1|DSAN	LOC119079415|XP_037043217.1|BCOP
OG0005125	LOC120450493|XP_039489474.1|DSAN	LOC119081261|XP_037045892.1|BCOP
OG0005126	LOC120449526|XP_039487973.1|DSAN	LOC119081721|XP_037046758.1|BCOP
OG0005127	LOC120447575|XP_039484972.1|DSAN	LOC119080607|XP_037044902.1|BCOP
OG0005128	LOC120445199|XP_039481357.1|DSAN	LOC119075477|XP_037037827.1|BCOP
OG0005129	LOC120448956|XP_039487142.1|DSAN	LOC119085946|XP_037052395.1|BCOP
OG0005130	LOC120448062|XP_039485761.1|DSAN	LOC119077598|XP_037040704.1|BCOP
OG0005131	LOC120447974|XP_039485601.1|DSAN	LOC119073312|XP_037034599.1|BCOP
OG0005132	LOC120449029|XP_039487247.1|DSAN	LOC119074817|XP_037037003.1|BCOP
OG0005133	LOC120449831|XP_039488414.1|DSAN	LOC119077869|XP_037041113.1|BCOP
OG0005134	LOC120449401|XP_039487780.1|DSAN	LOC119079839|XP_037043796.1|BCOP
OG0005135	LOC120450398|XP_039489327.1|DSAN	LOC119079897|XP_037043881.1|BCOP
OG0005136	LOC120450394|XP_039489323.1|DSAN	LOC119075700|XP_037038124.1|BCOP
OG0005137	LOC120454285|XP_039495402.1|DSAN	LOC119080665|XP_037044986.1|BCOP
OG0005138	LOC120449848|XP_039488440.1|DSAN	LOC119074120|XP_037035999.1|BCOP
OG0005139	LOC120449475|XP_039487884.1|DSAN	LOC119076669|XP_037039458.1|BCOP
OG0005140	LOC120456901|XP_039499943.1|DSAN	LOC119077162|XP_037040247.1|BCOP
OG0005141	LOC120444571|XP_039480265.1|DSAN	LOC119074510|XP_037036565.1|BCOP
OG0005142	LOC120449065|XP_039487295.1|DSAN	LOC119084882|XP_037050923.1|BCOP
OG0005143	LOC120447614|XP_039485022.1|DSAN	LOC119080464|XP_037044730.1|BCOP
OG0005145	LOC120449589|XP_039488086.1|DSAN	LOC119073956|XP_037035740.1|BCOP
OG0005147	LOC120450574|XP_039489626.1|DSAN	LOC119066850|XP_037025412.1|BCOP
OG0005148	LOC120448538|XP_039486517.1|DSAN	LOC119081290|XP_037045947.1|BCOP
OG0005149	LOC120446920|XP_039484096.1|DSAN	LOC119079582|XP_037043468.1|BCOP
OG0005150	LOC120447889|XP_039485433.1|DSAN	LOC119081064|XP_037045675.1|BCOP
OG0005151	LOC120448780|XP_039486903.1|DSAN	LOC119073562|XP_037035013.1|BCOP
OG0005152	LOC120449071|XP_039487303.1|DSAN	LOC119073647|XP_037035140.1|BCOP
OG0005153	LOC120450170|XP_039488952.1|DSAN	LOC119080243|XP_037044387.1|BCOP
OG0005154	LOC120450168|XP_039488950.1|DSAN	LOC119073443|XP_037034827.1|BCOP
OG0005156	LOC120450939|XP_039490140.1|DSAN	LOC119069958|XP_037030084.1|BCOP
OG0005157	LOC120446950|XP_039484136.1|DSAN	LOC119073348|XP_037034637.1|BCOP
OG0005158	LOC120450587|XP_039489641.1|DSAN	LOC119073422|XP_037034762.1|BCOP
OG0005159	LOC120448110|XP_039485847.1|DSAN	LOC119073666|XP_037035165.1|BCOP
OG0005160	LOC120448192|XP_039485991.1|DSAN	LOC119079633|XP_037043542.1|BCOP
OG0005161	LOC120444423|XP_039479988.1|DSAN	LOC119073580|XP_037035044.1|BCOP
OG0005162	LOC120455863|XP_039498268.1|DSAN	LOC119077712|XP_037040886.1|BCOP
OG0005163	LOC120450511|XP_039489508.1|DSAN	LOC119069179|XP_037029003.1|BCOP
OG0005164	LOC120449056|XP_039487285.1|DSAN	LOC119080839|XP_037045295.1|BCOP
OG0005165	LOC120443945|XP_039479327.1|DSAN	LOC119081626|XP_037046571.1|BCOP
OG0005166	LOC120452380|XP_039492507.1|DSAN	LOC119081574|XP_037046504.1|BCOP
OG0005167	LOC120452382|XP_039492509.1|DSAN	LOC119081575|XP_037046505.1|BCOP
OG0005168	LOC120450342|XP_039489251.1|DSAN	LOC119080667|XP_037044993.1|BCOP
OG0005169	LOC120450239|XP_039489054.1|DSAN	LOC119080081|XP_037044196.1|BCOP
OG0005170	LOC120450235|XP_039489048.1|DSAN	LOC119080030|XP_037044107.1|BCOP
OG0005171	LOC120450238|XP_039489053.1|DSAN	LOC119080051|XP_037044152.1|BCOP
OG0005172	LOC120445115|XP_039481196.1|DSAN	LOC119073980|XP_037035784.1|BCOP
OG0005173	LOC120443739|XP_039478929.1|DSAN	LOC119075199|XP_037037487.1|BCOP
OG0005174	LOC120445679|XP_039482168.1|DSAN	LOC119079624|XP_037043516.1|BCOP
OG0005175	LOC120446732|XP_039483783.1|DSAN	LOC119079587|XP_037043472.1|BCOP
OG0005176	LOC120446429|XP_039483326.1|DSAN	LOC119083615|XP_037049247.1|BCOP
OG0005177	LOC120445839|XP_039482398.1|DSAN	LOC119079599|XP_037043487.1|BCOP
OG0005178	LOC120449456|XP_039487861.1|DSAN	LOC119069207|XP_037029074.1|BCOP
OG0005179	LOC120448219|XP_039486044.1|DSAN	LOC119073285|XP_037034564.1|BCOP
OG0005180	LOC120450408|XP_039489337.1|DSAN	LOC119083646|XP_037049310.1|BCOP
OG0005181	LOC120456690|XP_039499588.1|DSAN	LOC119066599|XP_037025050.1|BCOP
OG0005182	LOC120443757|XP_039478956.1|DSAN	LOC119073822|XP_037035501.1|BCOP
OG0005183	LOC120443709|XP_039478883.1|DSAN	LOC119073873|XP_037035639.1|BCOP
OG0005184	LOC120447603|XP_039485012.1|DSAN	LOC119069021|XP_037028791.1|BCOP
