Orthogroup	DSAN.longest_only	DSUP.longest_only
OG0005900	LOC120443911|XP_039479273.1|DSAN	LOC119546436|XP_037708633.1|DSUP
OG0005901	LOC120444267|XP_039479714.1|DSAN	LOC119549342|XP_037713255.1|DSUP
OG0005902	LOC120446720|XP_039483766.1|DSAN	LOC119551641|XP_037716999.1|DSUP
OG0005903	LOC120453782|XP_039494564.1|DSAN	LOC119554427|XP_037721252.1|DSUP
OG0005904	LOC120451525|XP_039491229.1|DSAN	LOC119559748|XP_037728743.1|DSUP
OG0005905	LOC120449615|XP_039488126.1|DSAN	LOC119552943|XP_037718831.1|DSUP
OG0005906	LOC120447750|XP_039485232.1|DSAN	LOC119552888|XP_037718723.1|DSUP
OG0005907	LOC120449616|XP_039488129.1|DSAN	LOC119554988|XP_037722053.1|DSUP
OG0005908	LOC120447483|XP_039484812.1|DSAN	LOC119555474|XP_037722810.1|DSUP
OG0005909	LOC120449563|XP_039488047.1|DSAN	LOC119554884|XP_037721900.1|DSUP
OG0005910	LOC120445447|XP_039481818.1|DSAN	LOC119549264|XP_037713100.1|DSUP
OG0005911	LOC120445448|XP_039481819.1|DSAN	LOC119549266|XP_037713104.1|DSUP
OG0005912	LOC120445769|XP_039482298.1|DSAN	LOC119549267|XP_037713105.1|DSUP
OG0005913	LOC120453051|XP_039493506.1|DSAN	LOC119545837|XP_037707723.1|DSUP
OG0005914	LOC120446460|XP_039483391.1|DSAN	LOC119551845|XP_037717346.1|DSUP
OG0005915	LOC120446729|XP_039483780.1|DSAN	LOC119551507|XP_037716815.1|DSUP
OG0005916	LOC120445019|XP_039481024.1|DSAN	LOC119550053|XP_037714437.1|DSUP
OG0005917	LOC120446544|XP_039483494.1|DSAN	LOC119552158|XP_037717901.1|DSUP
OG0005918	LOC120456211|XP_039498825.1|DSAN	LOC119557707|XP_037726515.1|DSUP
OG0005919	LOC120448273|XP_039486139.1|DSAN	LOC119551575|XP_037716903.1|DSUP
OG0005920	LOC120444460|XP_039480061.1|DSAN	LOC119550557|XP_037715270.1|DSUP
OG0005921	LOC120450144|XP_039488908.1|DSAN	LOC119554566|XP_037721464.1|DSUP
OG0005922	LOC120457068|XP_039500181.1|DSAN	LOC119556021|XP_037723729.1|DSUP
OG0005923	LOC120449478|XP_039487888.1|DSAN	LOC119555037|XP_037722112.1|DSUP
OG0005924	LOC120449258|XP_039487573.1|DSAN	LOC119554865|XP_037721875.1|DSUP
OG0005925	LOC120449366|XP_039487731.1|DSAN	LOC119554696|XP_037721627.1|DSUP
OG0005926	LOC120456223|XP_039498840.1|DSAN	LOC119555845|XP_037723401.1|DSUP
OG0005927	LOC120451999|XP_039491964.1|DSAN	LOC119561061|XP_037730825.1|DSUP
OG0005928	LOC120455533|XP_039497758.1|DSAN	LOC119555881|XP_037723465.1|DSUP
OG0005929	LOC120449929|XP_039488557.1|DSAN	LOC119553307|XP_037719561.1|DSUP
OG0005930	LOC120446606|XP_039483580.1|DSAN	LOC119549169|XP_037712896.1|DSUP
OG0005931	LOC120443947|XP_039479329.1|DSAN	LOC119550589|XP_037715321.1|DSUP
OG0005932	LOC120446903|XP_039484059.1|DSAN	LOC119549939|XP_037714249.1|DSUP
OG0005933	LOC120448418|XP_039486355.1|DSAN	LOC119551962|XP_037717589.1|DSUP
OG0005934	LOC120447085|XP_039484419.1|DSAN	LOC119549682|XP_037713819.1|DSUP
OG0005935	LOC120450610|XP_039489679.1|DSAN	LOC119555673|XP_037723221.1|DSUP
OG0005936	LOC120458331|XP_039501882.1|DSAN	LOC119548452|XP_037711643.1|DSUP
OG0005937	LOC120448732|XP_039486841.1|DSAN	LOC119555676|XP_037723224.1|DSUP
OG0005938	LOC120445852|XP_039482425.1|DSAN	LOC119551971|XP_037717608.1|DSUP
OG0005939	LOC120457312|XP_039500744.1|DSAN	LOC119557581|XP_037726311.1|DSUP
OG0005940	LOC120444265|XP_039479710.1|DSAN	LOC119549217|XP_037713009.1|DSUP
OG0005941	LOC120446844|XP_039483971.1|DSAN	LOC119550486|XP_037715103.1|DSUP
OG0005942	LOC120450596|XP_039489655.1|DSAN	LOC119559386|XP_037728371.1|DSUP
OG0005943	LOC120443983|XP_039479391.1|DSAN	LOC119549392|XP_037713370.1|DSUP
OG0005944	LOC120456611|XP_039499464.1|DSAN	LOC119551227|XP_037716392.1|DSUP
OG0005945	LOC120446220|XP_039483013.1|DSAN	LOC119550512|XP_037715146.1|DSUP
OG0005946	LOC120445634|XP_039482095.1|DSAN	LOC119550215|XP_037714702.1|DSUP
OG0005947	LOC120444872|XP_039480782.1|DSAN	LOC119551071|XP_037716122.1|DSUP
OG0005948	LOC120449897|XP_039488514.1|DSAN	LOC119553387|XP_037719672.1|DSUP
OG0005949	LOC120449410|XP_039487800.1|DSAN	LOC119553200|XP_037719380.1|DSUP
OG0005950	LOC120458427|XP_039502000.1|DSAN	LOC119548876|XP_037712435.1|DSUP
OG0005951	LOC120449377|XP_039487744.1|DSAN	LOC119554736|XP_037721685.1|DSUP
OG0005952	LOC120458426|XP_039501998.1|DSAN	LOC119548875|XP_037712433.1|DSUP
OG0005953	LOC120457756|XP_039501189.1|DSAN	LOC119548703|XP_037712095.1|DSUP
OG0005954	LOC120457820|XP_039501254.1|DSAN	LOC119548698|XP_037712090.1|DSUP
OG0005955	LOC120450779|XP_039489871.1|DSAN	LOC119563008|XP_037732125.1|DSUP
OG0005956	LOC120444522|XP_039480199.1|DSAN	LOC119549440|XP_037713461.1|DSUP
OG0005957	LOC120453136|XP_039493621.1|DSAN	LOC119563266|XP_037732513.1|DSUP
OG0005958	LOC120453538|XP_039494223.1|DSAN	LOC119563410|XP_037732706.1|DSUP
OG0005959	LOC120451267|XP_039490737.1|DSAN	LOC119548265|XP_037711337.1|DSUP
OG0005960	LOC120457100|XP_039500223.1|DSAN	LOC119556261|XP_037724235.1|DSUP
OG0005961	LOC120445765|XP_039482295.1|DSAN	LOC119549261|XP_037713098.1|DSUP
OG0005962	LOC120444860|XP_039480756.1|DSAN	LOC119549147|XP_037712854.1|DSUP
OG0005963	LOC120458496|XP_039502097.1|DSAN	LOC119548484|XP_037711685.1|DSUP
OG0005964	LOC120445963|XP_039482600.1|DSAN	LOC119550350|XP_037714899.1|DSUP
OG0005965	LOC120458399|XP_039501958.1|DSAN	LOC119551157|XP_037716279.1|DSUP
OG0005966	LOC120445136|XP_039481221.1|DSAN	LOC119550553|XP_037715265.1|DSUP
OG0005967	LOC120447212|XP_039484659.1|DSAN	LOC119550980|XP_037715943.1|DSUP
OG0005968	LOC120445647|XP_039482122.1|DSAN	LOC119550712|XP_037715518.1|DSUP
OG0005969	LOC120446371|XP_039483235.1|DSAN	LOC119549517|XP_037713557.1|DSUP
OG0005970	LOC120448715|XP_039486818.1|DSAN	LOC119554047|XP_037720713.1|DSUP
OG0005971	LOC120446276|XP_039483093.1|DSAN	LOC119559405|XP_037728401.1|DSUP
OG0005972	LOC120448126|XP_039485874.1|DSAN	LOC119552653|XP_037718278.1|DSUP
OG0005973	LOC120448786|XP_039486909.1|DSAN	LOC119554612|XP_037721533.1|DSUP
OG0005974	LOC120447677|XP_039485136.1|DSAN	LOC119553316|XP_037719570.1|DSUP
OG0005975	LOC120448129|XP_039485881.1|DSAN	LOC119552654|XP_037718284.1|DSUP
OG0005976	LOC120453161|XP_039493655.1|DSAN	LOC119563164|XP_037732353.1|DSUP
OG0005977	LOC120444419|XP_039479981.1|DSAN	LOC119551210|XP_037716372.1|DSUP
OG0005978	LOC120446916|XP_039484089.1|DSAN	LOC119552186|XP_037717962.1|DSUP
OG0005980	LOC120450863|XP_039490018.1|DSAN	LOC119549300|XP_037713187.1|DSUP
OG0005981	LOC120456797|XP_039499755.1|DSAN	LOC119558256|XP_037727514.1|DSUP
OG0005982	LOC120448060|XP_039485754.1|DSAN	LOC119551412|XP_037716679.1|DSUP
OG0005983	LOC120457215|XP_039500517.1|DSAN	LOC119558042|XP_037727119.1|DSUP
OG0005984	LOC120455527|XP_039497750.1|DSAN	LOC119556352|XP_037724384.1|DSUP
OG0005985	LOC120457027|XP_039500123.1|DSAN	LOC119556693|XP_037725017.1|DSUP
OG0005986	LOC120455023|XP_039496787.1|DSAN	LOC119556593|XP_037724829.1|DSUP
OG0005987	LOC120455213|XP_039497107.1|DSAN	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP
OG0005988	LOC120447052|XP_039484366.1|DSAN	LOC119551449|XP_037716720.1|DSUP
OG0005989	LOC120444305|XP_039479768.1|DSAN	LOC119559398|XP_037728388.1|DSUP
OG0005990	LOC120446999|XP_039484238.1|DSAN	LOC119549749|XP_037713919.1|DSUP
OG0005991	LOC120443896|XP_039479257.1|DSAN	LOC119551384|XP_037716634.1|DSUP
OG0005992	LOC120447706|XP_039485168.1|DSAN	LOC119553210|XP_037719395.1|DSUP
OG0005993	LOC120447707|XP_039485170.1|DSAN	LOC119553211|XP_037719396.1|DSUP
OG0005994	LOC120450448|XP_039489399.1|DSAN	LOC119555656|XP_037723165.1|DSUP
OG0005995	LOC120449569|XP_039488055.1|DSAN	LOC119555008|XP_037722079.1|DSUP
OG0005996	LOC120450406|XP_039489336.1|DSAN	LOC119553610|XP_037719996.1|DSUP
OG0005997	LOC120445416|XP_039481766.1|DSAN	LOC119550575|XP_037715294.1|DSUP
OG0005998	LOC120450360|XP_039489276.1|DSAN	LOC119553403|XP_037719703.1|DSUP
OG0005999	LOC120449183|XP_039487466.1|DSAN	LOC119554934|XP_037721972.1|DSUP
OG0006000	LOC120446856|XP_039483983.1|DSAN	LOC119549689|XP_037713833.1|DSUP
OG0006001	LOC120448751|XP_039486868.1|DSAN	LOC119553540|XP_037719905.1|DSUP
OG0006002	LOC120444984|XP_039480946.1|DSAN	LOC119551673|XP_037717053.1|DSUP
OG0006003	LOC120448213|XP_039486026.1|DSAN	LOC119553318|XP_037719575.1|DSUP
OG0006004	LOC120450903|XP_039490086.1|DSAN	LOC119560383|XP_037729729.1|DSUP
OG0006005	LOC120457719|XP_039501152.1|DSAN	LOC119551531|XP_037716845.1|DSUP
OG0006006	LOC120445052|XP_039481104.1|DSAN	LOC119549425|XP_037713435.1|DSUP
OG0006007	LOC120458692|XP_039502367.1|DSAN	LOC119559467|XP_037728505.1|DSUP
OG0006008	LOC120449058|XP_039487290.1|DSAN	LOC119546598|XP_037708953.1|DSUP
OG0006009	LOC120447950|XP_039485568.1|DSAN	LOC119555432|XP_037722729.1|DSUP
OG0006010	LOC120450489|XP_039489470.1|DSAN	LOC119555646|XP_037723122.1|DSUP
OG0006011	LOC120450367|XP_039489285.1|DSAN	LOC119555275|XP_037722506.1|DSUP
OG0006012	LOC120450319|XP_039489210.1|DSAN	LOC119555338|XP_037722601.1|DSUP
OG0006013	LOC120447073|XP_039484398.1|DSAN	LOC119552106|XP_037717819.1|DSUP
OG0006014	LOC120450179|XP_039488974.1|DSAN	LOC119553187|XP_037719362.1|DSUP
OG0006015	LOC120445610|XP_039482053.1|DSAN	LOC119549423|XP_037713430.1|DSUP
OG0006016	LOC120448403|XP_039486331.1|DSAN	LOC119551958|XP_037717580.1|DSUP
OG0006017	LOC120446932|XP_039484116.1|DSAN	LOC119551355|XP_037716603.1|DSUP
OG0006018	LOC120444634|XP_039480374.1|DSAN	LOC119549410|XP_037713400.1|DSUP
OG0006019	LOC120445869|XP_039482446.1|DSAN	LOC119551199|XP_037716329.1|DSUP
OG0006020	LOC120450442|XP_039489389.1|DSAN	LOC119552860|XP_037718673.1|DSUP
OG0006021	LOC120448002|XP_039485649.1|DSAN	LOC119555336|XP_037722599.1|DSUP
OG0006022	LOC120452510|XP_039492701.1|DSAN	LOC119547353|XP_037710095.1|DSUP
OG0006023	LOC120451730|XP_039491572.1|DSAN	LOC119553142|XP_037719282.1|DSUP
OG0006024	LOC120457181|XP_039500411.1|DSAN	LOC119556356|XP_037724392.1|DSUP
OG0006025	LOC120444648|XP_039480408.1|DSAN	LOC119551948|XP_037717566.1|DSUP
OG0006026	LOC120452911|XP_039493307.1|DSAN	LOC119563380|XP_037732659.1|DSUP
OG0006027	LOC120444731|XP_039480591.1|DSAN	LOC119549127|XP_037712821.1|DSUP
OG0006028	LOC120446072|XP_039482784.1|DSAN	LOC119551559|XP_037716883.1|DSUP
OG0006029	LOC120458666|XP_039502334.1|DSAN	LOC119549071|XP_037712706.1|DSUP
OG0006030	LOC120453146|XP_039493636.1|DSAN	LOC119563289|XP_037732544.1|DSUP
OG0006031	LOC120445953|XP_039482574.1|DSAN	LOC119551306|XP_037716529.1|DSUP
OG0006032	LOC120455190|XP_039497062.1|DSAN	LOC119555908|XP_037723527.1|DSUP
OG0006033	LOC120446933|XP_039484117.1|DSAN	LOC119550181|XP_037714646.1|DSUP
OG0006034	LOC120452183|XP_039492227.1|DSAN	LOC119551830|XP_037717330.1|DSUP
OG0006035	LOC120454614|XP_039496010.1|DSAN	LOC119545746|XP_037707496.1|DSUP
OG0006036	LOC120453958|XP_039494845.1|DSAN	LOC119547376|XP_037710128.1|DSUP
OG0006037	LOC120445301|XP_039481544.1|DSAN	LOC119549606|XP_037713705.1|DSUP
OG0006038	LOC120451209|XP_039490616.1|DSAN	LOC119560763|XP_037730312.1|DSUP
OG0006039	LOC120443773|XP_039479009.1|DSAN	LOC119559430|XP_037728456.1|DSUP
OG0006040	LOC120444534|XP_039480214.1|DSAN	LOC119559460|XP_037728494.1|DSUP
OG0006041	LOC120456511|XP_039499311.1|DSAN	LOC119557749|XP_037726563.1|DSUP
OG0006042	LOC120447117|XP_039484472.1|DSAN	LOC119552150|XP_037717876.1|DSUP
OG0006043	LOC120448332|XP_039486220.1|DSAN	LOC119554165|XP_037720882.1|DSUP
OG0006044	LOC120454965|XP_039496680.1|DSAN	LOC119556040|XP_037723756.1|DSUP
OG0006045	LOC120458697|XP_039502378.1|DSAN	LOC119559381|XP_037728365.1|DSUP
OG0006046	LOC120444318|XP_039479797.1|DSAN	LOC119550297|XP_037714819.1|DSUP
OG0006047	LOC120448943|XP_039487123.1|DSAN	LOC119554511|XP_037721381.1|DSUP
OG0006048	LOC120448973|XP_039487167.1|DSAN	LOC119554703|XP_037721635.1|DSUP
OG0006049	LOC120457377|XP_039500849.1|DSAN	LOC119557885|XP_037726815.1|DSUP
OG0006050	LOC120452690|XP_039492977.1|DSAN	LOC119548525|XP_037711748.1|DSUP
OG0006051	LOC120455688|XP_039498030.1|DSAN	LOC119557306|XP_037725944.1|DSUP
OG0006052	LOC120445313|XP_039481558.1|DSAN	LOC119549727|XP_037713896.1|DSUP
OG0006053	LOC120449131|XP_039487378.1|DSAN	LOC119554530|XP_037721408.1|DSUP
OG0006054	LOC120454888|XP_039496456.1|DSAN	LOC119547262|XP_037710008.1|DSUP
OG0006055	LOC120451403|XP_039491005.1|DSAN	LOC119560346|XP_037729670.1|DSUP
OG0006056	LOC120446444|XP_039483358.1|DSAN	LOC119551873|XP_037717395.1|DSUP
OG0006057	LOC120448431|XP_039486368.1|DSAN	LOC119553919|XP_037720530.1|DSUP
OG0006058	LOC120452059|XP_039492055.1|DSAN	LOC119559911|XP_037729016.1|DSUP
OG0006059	LOC120450523|XP_039489539.1|DSAN	LOC119553681|XP_037720158.1|DSUP
OG0006060	LOC120450525|XP_039489541.1|DSAN	LOC119553684|XP_037720162.1|DSUP
OG0006061	LOC120457007|XP_039500095.1|DSAN	LOC119558058|XP_037727136.1|DSUP
OG0006062	LOC120452225|XP_039492285.1|DSAN	LOC119550453|XP_037715062.1|DSUP
OG0006063	LOC120445088|XP_039481154.1|DSAN	LOC119548547|XP_037711769.1|DSUP
OG0006064	LOC120447079|XP_039484405.1|DSAN	LOC119549095|XP_037712753.1|DSUP
OG0006065	LOC120447834|XP_039485372.1|DSAN	LOC119554156|XP_037720872.1|DSUP
OG0006066	LOC120458131|XP_039501607.1|DSAN	LOC119549302|XP_037713189.1|DSUP
OG0006067	LOC120444631|XP_039480376.1|DSAN	LOC119551861|XP_037717367.1|DSUP
OG0006068	LOC120455500|XP_039497694.1|DSAN	LOC119558080|XP_037727189.1|DSUP
OG0006069	LOC120450595|XP_039489651.1|DSAN	LOC119555515|XP_037722863.1|DSUP
OG0006070	LOC120449773|XP_039488348.1|DSAN	LOC119554994|XP_037722061.1|DSUP
OG0006071	LOC120452836|XP_039493197.1|DSAN	LOC119559451|XP_037728485.1|DSUP
OG0006072	LOC120447841|XP_039485381.1|DSAN	LOC119553128|XP_037719249.1|DSUP
OG0006073	LOC120449312|XP_039487640.1|DSAN	LOC119554991|XP_037722057.1|DSUP
OG0006074	LOC120456137|XP_039498698.1|DSAN	LOC119558217|XP_037727455.1|DSUP
OG0006075	LOC120456231|XP_039498851.1|DSAN	LOC119556505|XP_037724694.1|DSUP
OG0006076	LOC120445458|XP_039481837.1|DSAN	LOC119551840|XP_037717338.1|DSUP
OG0006077	LOC120448546|XP_039486532.1|DSAN	LOC119553580|XP_037719956.1|DSUP
OG0006078	LOC120448752|XP_039486870.1|DSAN	LOC119553617|XP_037720011.1|DSUP
OG0006079	LOC120448061|XP_039485760.1|DSAN	LOC119554056|XP_037720725.1|DSUP
OG0006080	LOC120448057|XP_039485741.1|DSAN	LOC119555450|XP_037722753.1|DSUP
OG0006081	LOC120448260|XP_039486117.1|DSAN	LOC119549768|XP_037713953.1|DSUP
OG0006082	LOC120448350|XP_039486254.1|DSAN	LOC119551579|XP_037716909.1|DSUP
OG0006083	LOC120449471|XP_039487877.1|DSAN	LOC119554977|XP_037722034.1|DSUP
OG0006084	LOC120448697|XP_039486785.1|DSAN	LOC119555458|XP_037722787.1|DSUP
OG0006085	LOC120449336|XP_039487674.1|DSAN	LOC119553950|XP_037720572.1|DSUP
OG0006086	LOC120448386|XP_039486302.1|DSAN	LOC119554363|XP_037721159.1|DSUP
OG0006087	LOC120444319|XP_039479799.1|DSAN	LOC119551132|XP_037716246.1|DSUP
OG0006088	LOC120450599|XP_039489654.1|DSAN	LOC119555518|XP_037722871.1|DSUP
OG0006089	LOC120456630|XP_039499487.1|DSAN	LOC119556644|XP_037724904.1|DSUP
OG0006090	LOC120448206|XP_039486011.1|DSAN	LOC119552967|XP_037718902.1|DSUP
OG0006091	LOC120448865|XP_039487012.1|DSAN	LOC119552570|XP_037718122.1|DSUP
OG0006092	LOC120455699|XP_039498040.1|DSAN	LOC119556349|XP_037724380.1|DSUP
OG0006093	LOC120458396|XP_039501953.1|DSAN	LOC119551154|XP_037716276.1|DSUP
OG0006094	LOC120449127|XP_039487374.1|DSAN	LOC119553665|XP_037720104.1|DSUP
OG0006095	LOC120444617|XP_039480348.1|DSAN	LOC119549250|XP_037713084.1|DSUP
OG0006096	LOC120446042|XP_039482749.1|DSAN	LOC119552190|XP_037717968.1|DSUP
OG0006097	LOC120448188|XP_039485987.1|DSAN	LOC119553383|XP_037719663.1|DSUP
OG0006098	LOC120443925|XP_039479302.1|DSAN	LOC119548747|XP_037712192.1|DSUP
OG0006099	LOC120446450|XP_039483378.1|DSAN	LOC119551666|XP_037717046.1|DSUP
OG0006100	LOC120446618|XP_039483598.1|DSAN	LOC119550172|XP_037714634.1|DSUP
OG0006101	LOC120449023|XP_039487242.1|DSAN	LOC119546791|XP_037709281.1|DSUP
OG0006102	LOC120445870|XP_039482447.1|DSAN	LOC119551029|XP_037716017.1|DSUP
OG0006103	LOC120455421|XP_039497505.1|DSAN	LOC119558306|XP_037727636.1|DSUP
OG0006104	LOC120454937|XP_039496639.1|DSAN	LOC119557764|XP_037726588.1|DSUP
OG0006105	LOC120456427|XP_039499193.1|DSAN	LOC119557353|XP_037726017.1|DSUP
OG0006106	LOC120449259|XP_039487575.1|DSAN	LOC119553597|XP_037719979.1|DSUP
OG0006107	LOC120445022|XP_039481027.1|DSAN	LOC119550489|XP_037715105.1|DSUP
OG0006108	LOC120455466|XP_039497622.1|DSAN	LOC119557412|XP_037726089.1|DSUP
OG0006109	LOC120449004|XP_039487209.1|DSAN	LOC119552848|XP_037718646.1|DSUP
OG0006110	LOC120447497|XP_039484828.1|DSAN	LOC119555506|XP_037722853.1|DSUP
OG0006111	LOC120445049|XP_039481099.1|DSAN	LOC119549509|XP_037713549.1|DSUP
OG0006112	LOC120446321|XP_039483170.1|DSAN	LOC119550015|XP_037714366.1|DSUP
OG0006113	LOC120448608|XP_039486652.1|DSAN	LOC119554149|XP_037720865.1|DSUP
OG0006114	LOC120454560|XP_039495885.1|DSAN	LOC119557192|XP_037725773.1|DSUP
OG0006115	LOC120446151|XP_039482914.1|DSAN	LOC119551248|XP_037716419.1|DSUP
OG0006116	LOC120446109|XP_039482837.1|DSAN	LOC119551795|XP_037717270.1|DSUP
OG0006117	LOC120445768|XP_039482297.1|DSAN	LOC119549265|XP_037713101.1|DSUP
OG0006118	LOC120447139|XP_039484508.1|DSAN	LOC119551994|XP_037717642.1|DSUP
OG0006119	LOC120445784|XP_039482321.1|DSAN	LOC119559456|XP_037728487.1|DSUP
OG0006120	LOC120446520|XP_039483466.1|DSAN	LOC119551875|XP_037717397.1|DSUP
OG0006121	LOC120450404|XP_039489334.1|DSAN	LOC119552765|XP_037718498.1|DSUP
OG0006122	LOC120454917|XP_039496577.1|DSAN	LOC119563078|XP_037732235.1|DSUP
OG0006123	LOC120445709|XP_039482203.1|DSAN	LOC119551269|XP_037716457.1|DSUP
OG0006124	LOC120454026|XP_039494950.1|DSAN	LOC119558243|XP_037727498.1|DSUP
OG0006125	LOC120447998|XP_039485643.1|DSAN	LOC119553679|XP_037720153.1|DSUP
OG0006126	LOC120448621|XP_039486667.1|DSAN	LOC119553431|XP_037719743.1|DSUP
OG0006127	LOC120448270|XP_039486128.1|DSAN	LOC119553380|XP_037719661.1|DSUP
OG0006128	LOC120449010|XP_039487222.1|DSAN	LOC119554601|XP_037721517.1|DSUP
OG0006129	LOC120450534|XP_039489559.1|DSAN	LOC119553518|XP_037719869.1|DSUP
OG0006130	LOC120448036|XP_039485714.1|DSAN	LOC119553710|XP_037720218.1|DSUP
OG0006131	LOC120450585|XP_039489640.1|DSAN	LOC119554259|XP_037721029.1|DSUP
OG0006132	LOC120449189|XP_039487475.1|DSAN	LOC119554694|XP_037721623.1|DSUP
OG0006133	LOC120448037|XP_039485715.1|DSAN	LOC119553711|XP_037720219.1|DSUP
OG0006134	LOC120450356|XP_039489266.1|DSAN	LOC119552775|XP_037718512.1|DSUP
OG0006135	LOC120447471|XP_039484796.1|DSAN	LOC119552514|XP_037718059.1|DSUP
OG0006136	LOC120448000|XP_039485647.1|DSAN	LOC119553685|XP_037720166.1|DSUP
OG0006137	LOC120448771|XP_039486889.1|DSAN	LOC119553976|XP_037720611.1|DSUP
OG0006138	LOC120447010|XP_039484256.1|DSAN	LOC119550334|XP_037714879.1|DSUP
OG0006139	LOC120448393|XP_039486319.1|DSAN	LOC119549983|XP_037714314.1|DSUP
OG0006140	LOC120446516|XP_039483459.1|DSAN	LOC119549617|XP_037713717.1|DSUP
OG0006141	LOC120445201|XP_039481370.1|DSAN	LOC119549435|XP_037713456.1|DSUP
OG0006142	LOC120450481|XP_039489462.1|DSAN	LOC119552838|XP_037718627.1|DSUP
OG0006143	LOC120448862|XP_039487006.1|DSAN	LOC119553933|XP_037720550.1|DSUP
OG0006144	LOC120449222|XP_039487526.1|DSAN	LOC119554189|XP_037720913.1|DSUP
OG0006145	LOC120450109|XP_039488840.1|DSAN	LOC119553555|XP_037719924.1|DSUP
OG0006146	LOC120443784|XP_039479047.1|DSAN	LOC119548861|XP_037712416.1|DSUP
OG0006147	LOC120453769|XP_039494539.1|DSAN	LOC119563241|XP_037732474.1|DSUP
OG0006148	LOC120450336|XP_039489237.1|DSAN	LOC119552620|XP_037718213.1|DSUP
OG0006149	LOC120448999|XP_039487201.1|DSAN	LOC119554326|XP_037721119.1|DSUP
OG0006150	LOC120448997|XP_039487199.1|DSAN	LOC119554324|XP_037721117.1|DSUP
OG0006151	LOC120445061|XP_039481123.1|DSAN	LOC119546247|XP_037708327.1|DSUP
OG0006152	LOC120452079|XP_039492077.1|DSAN	LOC119556139|XP_037723966.1|DSUP
OG0006153	LOC120445123|XP_039481204.1|DSAN	LOC119551699|XP_037717095.1|DSUP
OG0006154	LOC120454652|XP_039496088.1|DSAN	LOC119552946|XP_037718851.1|DSUP
OG0006155	LOC120452784|XP_039493110.1|DSAN	LOC119562922|XP_037732000.1|DSUP
OG0006156	LOC120454355|XP_039495511.1|DSAN	LOC119546851|XP_037709380.1|DSUP
OG0006157	LOC120444884|XP_039480800.1|DSAN	LOC119551834|XP_037717332.1|DSUP
OG0006158	LOC120448938|XP_039487116.1|DSAN	LOC119554483|XP_037721337.1|DSUP
OG0006159	LOC120446455|XP_039483385.1|DSAN	LOC119550105|XP_037714513.1|DSUP
OG0006160	LOC120444663|XP_039480439.1|DSAN	LOC119551668|XP_037717049.1|DSUP
OG0006161	LOC120447888|XP_039485441.1|DSAN	LOC119552159|XP_037717902.1|DSUP
OG0006162	LOC120454829|XP_039496230.1|DSAN	LOC119558188|XP_037727436.1|DSUP
OG0006163	LOC120446463|XP_039483399.1|DSAN	LOC119550633|XP_037715396.1|DSUP
OG0006165	LOC120448316|XP_039486198.1|DSAN	LOC119553416|XP_037719721.1|DSUP
OG0006166	LOC120458853|XP_039502614.1|DSAN	LOC119548574|XP_037711819.1|DSUP
OG0006167	LOC120446108|XP_039482836.1|DSAN	LOC119551560|XP_037716886.1|DSUP
OG0006169	LOC120454961|XP_039496676.1|DSAN	LOC119558018|XP_037727058.1|DSUP
OG0006170	LOC120445039|XP_039481062.1|DSAN	LOC119551302|XP_037716525.1|DSUP
OG0006171	LOC120448476|XP_039486435.1|DSAN, LOC120453993|XP_039494884.1|DSAN	LOC119554172|XP_037720890.1|DSUP
OG0006172	LOC120449075|XP_039487308.1|DSAN	LOC119555301|XP_037722546.1|DSUP
OG0006173	LOC120458263|XP_039501787.1|DSAN	LOC119547452|XP_037710242.1|DSUP
OG0006173	LOC120458264|XP_039501788.1|DSAN	LOC119547510|XP_037710331.1|DSUP
OG0006174	LOC120449920|XP_039488546.1|DSAN, LOC120449802|XP_039488381.1|DSAN	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP
OG0006175	LOC120445046|XP_039481093.1|DSAN	LOC119551349|XP_037716596.1|DSUP
OG0006176	LOC120453504|XP_039494185.1|DSAN	LOC119547642|XP_037710509.1|DSUP
OG0006177	LOC120448921|XP_039487083.1|DSAN	LOC119555303|XP_037722548.1|DSUP
OG0006178	LOC120446024|XP_039482713.1|DSAN	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP
OG0006178	LOC120446022|XP_039482711.1|DSAN	LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP
OG0006179	LOC120454016|XP_039494940.1|DSAN, LOC120452205|XP_039492260.1|DSAN	LOC119551337|XP_037716566.1|DSUP, LOC119560192|XP_037729484.1|DSUP
OG0006181	LOC120454602|XP_039495993.1|DSAN	LOC119559743|XP_037728729.1|DSUP
OG0006182	LOC120451595|XP_039491349.1|DSAN	LOC119563109|XP_037732280.1|DSUP
OG0006183	LOC120453257|XP_039493812.1|DSAN	LOC119560162|XP_037729447.1|DSUP
OG0006184	LOC120452960|XP_039493384.1|DSAN	LOC119560758|XP_037730307.1|DSUP
OG0006185	LOC120454344|XP_039495490.1|DSAN	LOC119555910|XP_037723533.1|DSUP
OG0006186	LOC120452576|XP_039492793.1|DSAN	LOC119560685|XP_037730186.1|DSUP
OG0006187	LOC120452580|XP_039492798.1|DSAN	LOC119554827|XP_037721832.1|DSUP
OG0006188	LOC120455209|XP_039497102.1|DSAN	LOC119558028|XP_037727087.1|DSUP
