Orthogroup	DSAN.longest_only	ASTE.longest_only
OG0004324	LOC120457823|XP_039501257.1|DSAN	LOC118516333|XP_035918035.1|ASTE, LOC118506066|XP_035898617.1|ASTE
OG0004325	LOC120445970|XP_039482635.1|DSAN	LOC118506064|XP_035898610.1|ASTE
OG0004326	LOC120445969|XP_039482634.1|DSAN	LOC118506046|XP_035898570.1|ASTE
OG0004327	LOC120455018|XP_039496776.1|DSAN	LOC118511216|XP_035909903.1|ASTE, LOC118517157|XP_035918918.1|ASTE
OG0004328	LOC120446595|XP_039483560.1|DSAN	LOC118508201|XP_035903661.1|ASTE
OG0004329	LOC120447115|XP_039484470.1|DSAN	LOC118508191|XP_035903645.1|ASTE
OG0004330	LOC120446485|XP_039483423.1|DSAN	LOC118508180|XP_035903631.1|ASTE
OG0004331	LOC120458848|XP_039502608.1|DSAN	LOC118508172|XP_035903614.1|ASTE
OG0004332	LOC120451189|XP_039490575.1|DSAN	LOC118505308|XP_035896838.1|ASTE
OG0004333	LOC120447088|XP_039484426.1|DSAN	LOC118505331|XP_035896872.1|ASTE
OG0004334	LOC120457309|XP_039500741.1|DSAN	LOC118508439|XP_035904111.1|ASTE
OG0004335	LOC120444799|XP_039480683.1|DSAN	LOC118503942|XP_035893712.1|ASTE
OG0004336	LOC120444719|XP_039480531.1|DSAN	LOC118507608|XP_035902177.1|ASTE
OG0004337	LOC120445774|XP_039482311.1|DSAN	LOC118503951|XP_035893730.1|ASTE
OG0004338	LOC120449970|XP_039488612.1|DSAN	LOC118507290|XP_035901537.1|ASTE
OG0004339	LOC120446666|XP_039483671.1|DSAN	LOC118507339|XP_035901620.1|ASTE
OG0004340	LOC120446665|XP_039483670.1|DSAN	LOC118507327|XP_035901609.1|ASTE
OG0004341	LOC120445464|XP_039481843.1|DSAN	LOC118507318|XP_035901599.1|ASTE
OG0004342	LOC120445161|XP_039481270.1|DSAN	LOC118517641|XP_035919850.1|ASTE
OG0004343	LOC120445162|XP_039481271.1|DSAN	LOC118517640|XP_035919846.1|ASTE
OG0004344	LOC120446205|XP_039482990.1|DSAN	LOC118505868|XP_035898178.1|ASTE
OG0004345	LOC120445972|XP_039482638.1|DSAN	LOC118506029|XP_035898539.1|ASTE
OG0004346	LOC120446091|XP_039482815.1|DSAN	LOC118506027|XP_035898533.1|ASTE
OG0004347	LOC120444936|XP_039480871.1|DSAN	LOC118506026|XP_035898532.1|ASTE
OG0004348	LOC120446372|XP_039483237.1|DSAN	LOC118507441|XP_035901815.1|ASTE
OG0004349	LOC120445944|XP_039482544.1|DSAN	LOC118503536|XP_035892815.1|ASTE
OG0004350	LOC120450060|XP_039488768.1|DSAN	LOC118503956|XP_035893737.1|ASTE
OG0004351	LOC120446273|XP_039483085.1|DSAN	LOC118505941|XP_035898355.1|ASTE
OG0004352	LOC120451195|XP_039490580.1|DSAN	LOC118512424|XP_035912721.1|ASTE
OG0004353	LOC120452586|XP_039492809.1|DSAN	LOC118517723|XP_035920067.1|ASTE
OG0004354	LOC120451952|XP_039491909.1|DSAN	LOC118517726|XP_035920070.1|ASTE
OG0004355	LOC120454327|XP_039495464.1|DSAN	LOC118512369|XP_035912606.1|ASTE
OG0004356	LOC120446994|XP_039484228.1|DSAN	LOC118507362|XP_035901670.1|ASTE
OG0004357	LOC120446305|XP_039483188.1|DSAN	LOC118505922|XP_035898308.1|ASTE
OG0004358	LOC120445420|XP_039481770.1|DSAN	LOC118503413|XP_035892540.1|ASTE
OG0004359	LOC120444639|XP_039480391.1|DSAN	LOC118504848|XP_035895752.1|ASTE
OG0004360	LOC120449579|XP_039488067.1|DSAN	LOC118507581|XP_035902130.1|ASTE
OG0004361	LOC120453226|XP_039493755.1|DSAN	LOC118510943|XP_035909272.1|ASTE
OG0004362	LOC120449020|XP_039487234.1|DSAN	LOC118510093|XP_035907403.1|ASTE
OG0004363	LOC120454943|XP_039496645.1|DSAN	LOC118505210|XP_035896611.1|ASTE
OG0004364	LOC120447150|XP_039484532.1|DSAN	LOC118507214|XP_035901206.1|ASTE
OG0004365	LOC120445047|XP_039481096.1|DSAN	LOC118506305|XP_035899146.1|ASTE
OG0004366	LOC120458083|XP_039501534.1|DSAN	LOC118514129|XP_035916609.1|ASTE
OG0004367	LOC120450443|XP_039489390.1|DSAN	LOC118506083|XP_035898656.1|ASTE, LOC118516530|XP_035918365.1|ASTE
OG0004368	LOC120447636|XP_039485077.1|DSAN	LOC118516534|XP_035918372.1|ASTE, LOC118506071|XP_035898626.1|ASTE
OG0004369	LOC120443701|XP_039478876.1|DSAN	LOC118507154|XP_035901085.1|ASTE
OG0004370	LOC120446857|XP_039483988.1|DSAN	LOC118507255|XP_035901435.1|ASTE
OG0004371	LOC120456971|XP_039500052.1|DSAN	LOC118504107|XP_035894087.1|ASTE
OG0004372	LOC120446347|XP_039483207.1|DSAN	LOC118504078|XP_035894035.1|ASTE
OG0004373	LOC120454675|XP_039496125.1|DSAN	LOC118504116|XP_035894100.1|ASTE
OG0004374	LOC120444720|XP_039480532.1|DSAN	LOC118505919|XP_035898281.1|ASTE
OG0004375	LOC120449326|XP_039487659.1|DSAN	LOC118505929|XP_035898328.1|ASTE
OG0004376	LOC120449428|XP_039487824.1|DSAN	LOC118507167|XP_035901124.1|ASTE
OG0004377	LOC120447963|XP_039485588.1|DSAN	LOC118512381|XP_035912644.1|ASTE
OG0004378	LOC120444652|XP_039480421.1|DSAN	LOC118507234|XP_035901373.1|ASTE
OG0004379	LOC120445069|XP_039481129.1|DSAN	LOC118508153|XP_035903583.1|ASTE
OG0004380	LOC120458405|XP_039501968.1|DSAN	LOC118505918|XP_035898280.1|ASTE
OG0004381	LOC120452003|XP_039491969.1|DSAN	LOC118508196|XP_035903651.1|ASTE, LOC118504729|XP_035895474.1|ASTE
OG0004382	LOC120446868|XP_039484007.1|DSAN	LOC118507418|XP_035901777.1|ASTE
OG0004383	LOC120445371|XP_039481686.1|DSAN	LOC118507420|XP_035901779.1|ASTE
OG0004384	LOC120445377|XP_039481693.1|DSAN	LOC118507423|XP_035901786.1|ASTE
OG0004385	LOC120446538|XP_039483488.1|DSAN	LOC118517351|XP_035919244.1|ASTE, LOC118507429|XP_035901794.1|ASTE
OG0004386	LOC120446293|XP_039483121.1|DSAN	LOC118517208|XP_035919063.1|ASTE, LOC118507430|XP_035901795.1|ASTE
OG0004387	LOC120447730|XP_039485208.1|DSAN	LOC118503043|XP_035891769.1|ASTE
OG0004388	LOC120446614|XP_039483593.1|DSAN	LOC118506276|XP_035899083.1|ASTE
OG0004389	LOC120448241|XP_039486080.1|DSAN	LOC118506216|XP_035898930.1|ASTE
OG0004390	LOC120449045|XP_039487272.1|DSAN	LOC118508023|XP_035903305.1|ASTE
OG0004391	LOC120445483|XP_039481864.1|DSAN	LOC118505281|XP_035896745.1|ASTE
OG0004392	LOC120447484|XP_039484814.1|DSAN	LOC118508082|XP_035903438.1|ASTE
OG0004393	LOC120445652|XP_039482130.1|DSAN	LOC118504896|XP_035895850.1|ASTE
OG0004394	LOC120445818|XP_039482367.1|DSAN	LOC118517677|XP_035919969.1|ASTE
OG0004395	LOC120445439|XP_039481805.1|DSAN	LOC118517696|XP_035920012.1|ASTE
OG0004396	LOC120458732|XP_039502439.1|DSAN	LOC118517689|XP_035919993.1|ASTE
OG0004397	LOC120447151|XP_039484533.1|DSAN	LOC118517691|XP_035920003.1|ASTE
OG0004398	LOC120447157|XP_039484543.1|DSAN	LOC118517698|XP_035920015.1|ASTE
OG0004399	LOC120447201|XP_039484627.1|DSAN	LOC118506350|XP_035899232.1|ASTE
OG0004400	LOC120454572|XP_039495905.1|DSAN	LOC118506231|XP_035898970.1|ASTE, LOC118506233|XP_035898975.1|ASTE
OG0004401	LOC120446282|XP_039483102.1|DSAN	LOC118506232|XP_035898973.1|ASTE
OG0004402	LOC120444675|XP_039480469.1|DSAN	LOC118508394|XP_035904039.1|ASTE
OG0004403	LOC120446043|XP_039482750.1|DSAN	LOC118503312|XP_035892329.1|ASTE
OG0004404	LOC120458667|XP_039502338.1|DSAN	LOC118506213|XP_035898924.1|ASTE
OG0004405	LOC120449068|XP_039487300.1|DSAN	LOC118507243|XP_035901389.1|ASTE
OG0004406	LOC120447630|XP_039485063.1|DSAN	LOC118505992|XP_035898458.1|ASTE
OG0004407	LOC120448409|XP_039486343.1|DSAN	LOC118504726|XP_035895460.1|ASTE
OG0004408	LOC120448410|XP_039486340.1|DSAN, LOC120448411|XP_039486341.1|DSAN	LOC118507332|XP_035901614.1|ASTE
OG0004409	LOC120454828|XP_039496227.1|DSAN	LOC118512349|XP_035912536.1|ASTE
OG0004410	LOC120444334|XP_039479824.1|DSAN	LOC118504747|XP_035895529.1|ASTE
OG0004411	LOC120450590|XP_039489645.1|DSAN	LOC118512393|XP_035912663.1|ASTE
OG0004412	LOC120450589|XP_039489643.1|DSAN	LOC118512373|XP_035912616.1|ASTE
OG0004413	LOC120445618|XP_039482064.1|DSAN	LOC118512374|XP_035912618.1|ASTE
OG0004414	LOC120446400|XP_039483274.1|DSAN	LOC118512365|XP_035912583.1|ASTE
OG0004415	LOC120444918|XP_039480846.1|DSAN	LOC118504844|XP_035895745.1|ASTE
OG0004416	LOC120450870|XP_039490031.1|DSAN	LOC118507759|XP_035902669.1|ASTE
OG0004417	LOC120453071|XP_039493531.1|DSAN	LOC118503200|XP_035892078.1|ASTE
OG0004418	LOC120445590|XP_039482016.1|DSAN	LOC118506196|XP_035898885.1|ASTE
OG0004419	LOC120449609|XP_039488134.1|DSAN	LOC118506209|XP_035898910.1|ASTE, LOC118506270|XP_035899065.1|ASTE
OG0004420	LOC120446519|XP_039483464.1|DSAN	LOC118504158|XP_035894184.1|ASTE
OG0004421	LOC120449519|XP_039487962.1|DSAN	LOC118504171|XP_035894207.1|ASTE
OG0004422	LOC120449153|XP_039487423.1|DSAN	LOC118517666|XP_035919938.1|ASTE
OG0004423	LOC120446912|XP_039484082.1|DSAN	LOC118505989|XP_035898448.1|ASTE
OG0004424	LOC120444743|XP_039480602.1|DSAN	LOC118503230|XP_035892122.1|ASTE, LOC118516557|XP_035918398.1|ASTE
OG0004425	LOC120447953|XP_039485574.1|DSAN	LOC118516559|XP_035918410.1|ASTE, LOC118503236|XP_035892138.1|ASTE
OG0004426	LOC120450445|XP_039489393.1|DSAN	LOC118503239|XP_035892141.1|ASTE
OG0004427	LOC120448058|XP_039485742.1|DSAN	LOC118503166|XP_035892023.1|ASTE
OG0004428	LOC120453904|XP_039494765.1|DSAN	LOC118503172|XP_035892036.1|ASTE
OG0004429	LOC120450538|XP_039489571.1|DSAN	LOC118517294|XP_035919173.1|ASTE, LOC118506280|XP_035899090.1|ASTE
OG0004430	LOC120447994|XP_039485625.1|DSAN	LOC118503695|XP_035893138.1|ASTE
OG0004431	LOC120451235|XP_039490663.1|DSAN	LOC118506204|XP_035898905.1|ASTE
OG0004432	LOC120451234|XP_039490662.1|DSAN	LOC118506202|XP_035898903.1|ASTE
OG0004433	LOC120448660|XP_039486729.1|DSAN	LOC118505880|XP_035898210.1|ASTE
OG0004434	LOC120447154|XP_039484540.1|DSAN	LOC118502742|XP_035891200.1|ASTE
OG0004435	LOC120444484|XP_039480098.1|DSAN	LOC118507377|XP_035901715.1|ASTE
OG0004436	LOC120444428|XP_039480001.1|DSAN	LOC118504221|XP_035894321.1|ASTE
OG0004437	LOC120446647|XP_039483652.1|DSAN	LOC118516473|XP_035918284.1|ASTE, LOC118505886|XP_035898224.1|ASTE
OG0004438	LOC120445374|XP_039481690.1|DSAN	LOC118503075|XP_035891845.1|ASTE
OG0004439	LOC120444343|XP_039479850.1|DSAN	LOC118503074|XP_035891844.1|ASTE
OG0004440	LOC120446040|XP_039482737.1|DSAN	LOC118503071|XP_035891838.1|ASTE
OG0004441	LOC120458483|XP_039502078.1|DSAN	LOC118503906|XP_035893591.1|ASTE
OG0004442	LOC120445109|XP_039481187.1|DSAN	LOC118503880|XP_035893526.1|ASTE
OG0004443	LOC120449146|XP_039487415.1|DSAN	LOC118507204|XP_035901180.1|ASTE
OG0004444	LOC120446858|XP_039483991.1|DSAN	LOC118506122|XP_035898741.1|ASTE
OG0004445	LOC120444527|XP_039480208.1|DSAN	LOC118506108|XP_035898687.1|ASTE
OG0004446	LOC120453824|XP_039494643.1|DSAN	LOC118506107|XP_035898686.1|ASTE
OG0004447	LOC120451663|XP_039491472.1|DSAN	LOC118504160|XP_035894186.1|ASTE
OG0004448	LOC120446486|XP_039483425.1|DSAN	LOC118516524|XP_035918352.1|ASTE, LOC118506085|XP_035898657.1|ASTE
OG0004449	LOC120450254|XP_039489075.1|DSAN	LOC118503493|XP_035892707.1|ASTE
OG0004450	LOC120446807|XP_039483903.1|DSAN	LOC118503046|XP_035891773.1|ASTE
OG0004451	LOC120445931|XP_039482526.1|DSAN	LOC118504205|XP_035894283.1|ASTE
OG0004452	LOC120446533|XP_039483480.1|DSAN	LOC118504206|XP_035894288.1|ASTE
OG0004453	LOC120447001|XP_039484239.1|DSAN	LOC118504209|XP_035894290.1|ASTE
OG0004454	LOC120451202|XP_039490588.1|DSAN	LOC118505896|XP_035898244.1|ASTE
OG0004455	LOC120448851|XP_039486992.1|DSAN	LOC118503495|XP_035892713.1|ASTE
OG0004456	LOC120456285|XP_039498960.1|DSAN	LOC118503496|XP_035892714.1|ASTE
OG0004457	LOC120448627|XP_039486678.1|DSAN	LOC118503497|XP_035892715.1|ASTE
OG0004458	LOC120449300|XP_039487625.1|DSAN	LOC118503076|XP_035891846.1|ASTE
OG0004459	LOC120450212|XP_039489017.1|DSAN	LOC118503079|XP_035891851.1|ASTE
OG0004460	LOC120450256|XP_039489080.1|DSAN	LOC118508046|XP_035903391.1|ASTE
OG0004461	LOC120449017|XP_039487228.1|DSAN	LOC118503336|XP_035892393.1|ASTE
OG0004462	LOC120449443|XP_039487850.1|DSAN	LOC118503343|XP_035892405.1|ASTE
OG0004463	LOC120448733|XP_039486842.1|DSAN	LOC118503350|XP_035892423.1|ASTE
OG0004464	LOC120450177|XP_039488969.1|DSAN	LOC118503335|XP_035892392.1|ASTE
OG0004465	LOC120448344|XP_039486240.1|DSAN	LOC118503854|XP_035893461.1|ASTE
OG0004466	LOC120449759|XP_039488329.1|DSAN	LOC118503847|XP_035893449.1|ASTE
OG0004467	LOC120448856|XP_039486997.1|DSAN	LOC118503839|XP_035893440.1|ASTE
OG0004468	LOC120448855|XP_039486996.1|DSAN	LOC118503835|XP_035893437.1|ASTE
OG0004469	LOC120449190|XP_039487478.1|DSAN	LOC118503828|XP_035893424.1|ASTE
OG0004470	LOC120445247|XP_039481455.1|DSAN	LOC118503781|XP_035893349.1|ASTE
OG0004471	LOC120451612|XP_039491386.1|DSAN	LOC118503773|XP_035893336.1|ASTE
OG0004472	LOC120458210|XP_039501721.1|DSAN	LOC118506136|XP_035898765.1|ASTE
OG0004473	LOC120445983|XP_039482649.1|DSAN	LOC118506130|XP_035898757.1|ASTE
OG0004474	LOC120445982|XP_039482648.1|DSAN	LOC118506127|XP_035898754.1|ASTE
OG0004475	LOC120454672|XP_039496122.1|DSAN	LOC118506126|XP_035898753.1|ASTE
OG0004476	LOC120458834|XP_039502591.1|DSAN	LOC118508881|XP_035904587.1|ASTE
OG0004477	LOC120448079|XP_039485789.1|DSAN	LOC118503739|XP_035893259.1|ASTE
OG0004478	LOC120444922|XP_039480853.1|DSAN	LOC118503734|XP_035893243.1|ASTE
OG0004479	LOC120445418|XP_039481768.1|DSAN	LOC118505293|XP_035896786.1|ASTE
OG0004480	LOC120455185|XP_039497057.1|DSAN	LOC118517488|XP_035919577.1|ASTE
OG0004481	LOC120447004|XP_039484244.1|DSAN	LOC118511988|XP_035911621.1|ASTE
OG0004482	LOC120453406|XP_039494030.1|DSAN	LOC118517372|XP_035919284.1|ASTE
OG0004483	LOC120444800|XP_039480681.1|DSAN	LOC118507439|XP_035901810.1|ASTE
OG0004484	LOC120452391|XP_039492540.1|DSAN	LOC118502435|XP_035890556.1|ASTE
OG0004485	LOC120455288|XP_039497261.1|DSAN	LOC118513932|XP_035916196.1|ASTE
OG0004486	LOC120447106|XP_039484451.1|DSAN	LOC118503530|XP_035892809.1|ASTE
OG0004487	LOC120450348|XP_039489257.1|DSAN	LOC118509838|XP_035906923.1|ASTE
OG0004488	LOC120443738|XP_039478927.1|DSAN	LOC118512905|XP_035913923.1|ASTE
OG0004504	LOC120448526|XP_039486498.1|DSAN	LOC118512851|XP_035913814.1|ASTE
OG0004505	LOC120452806|XP_039493140.1|DSAN	LOC118504954|XP_035895970.1|ASTE
OG0004506	LOC120451309|XP_039490812.1|DSAN	LOC118505903|XP_035898253.1|ASTE
OG0004507	LOC120452390|XP_039492539.1|DSAN	LOC118507824|XP_035902819.1|ASTE
OG0004508	LOC120453042|XP_039493496.1|DSAN	LOC118505151|XP_035896426.1|ASTE
OG0004509	LOC120447767|XP_039485248.1|DSAN	LOC118509882|XP_035907014.1|ASTE
OG0004510	LOC120457247|XP_039500570.1|DSAN	LOC118510438|XP_035908116.1|ASTE
OG0004511	LOC120451761|XP_039491623.1|DSAN	LOC118503740|XP_035893265.1|ASTE
OG0004512	LOC120454905|XP_039496515.1|DSAN	LOC118509647|XP_035906461.1|ASTE
OG0004513	LOC120454842|XP_039496268.1|DSAN	LOC118509547|XP_035906194.1|ASTE
OG0004514	LOC120454924|XP_039496611.1|DSAN	LOC118509504|XP_035906059.1|ASTE
OG0004515	LOC120454969|XP_039496684.1|DSAN	LOC118505960|XP_035898391.1|ASTE, LOC118505966|XP_035898405.1|ASTE
OG0004516	LOC120456704|XP_039499609.1|DSAN	LOC118506369|XP_035899289.1|ASTE
OG0004517	LOC120456775|XP_039499707.1|DSAN	LOC118516111|XP_035917992.1|ASTE
OG0004518	LOC120457361|XP_039500818.1|DSAN	LOC118511362|XP_035910221.1|ASTE
OG0004519	LOC120453516|XP_039494198.1|DSAN	LOC118503877|XP_035893523.1|ASTE
OG0004520	LOC120455348|XP_039497375.1|DSAN	LOC118506911|XP_035900602.1|ASTE
OG0004521	LOC120458601|XP_039502239.1|DSAN	LOC118514364|XP_035917098.1|ASTE
OG0004522	LOC120456676|XP_039499567.1|DSAN	LOC118505531|XP_035897338.1|ASTE, LOC118507443|XP_035901821.1|ASTE
OG0004523	LOC120450975|XP_039490201.1|DSAN	LOC118517498|XP_035919598.1|ASTE
OG0004524	LOC120456951|XP_039500028.1|DSAN	LOC118517453|XP_035919503.1|ASTE
OG0004525	LOC120455547|XP_039497820.1|DSAN	LOC118505287|XP_035896765.1|ASTE
OG0004526	LOC120455169|XP_039497030.1|DSAN	LOC118505219|XP_035896634.1|ASTE
OG0004527	LOC120456959|XP_039500038.1|DSAN	LOC118511411|XP_035910361.1|ASTE
OG0004528	LOC120455385|XP_039497446.1|DSAN	LOC118517511|XP_035919629.1|ASTE
OG0004529	LOC120456886|XP_039499916.1|DSAN	LOC118505741|XP_035897831.1|ASTE
OG0004530	LOC120457112|XP_039500258.1|DSAN	LOC118509983|XP_035907257.1|ASTE, LOC118516190|XP_035918001.1|ASTE
OG0004531	LOC120452568|XP_039492784.1|DSAN	LOC118515705|XP_035917943.1|ASTE
OG0004532	LOC120457223|XP_039500529.1|DSAN	LOC118511449|XP_035910453.1|ASTE
OG0004533	LOC120455640|XP_039497964.1|DSAN	LOC118505536|XP_035897354.1|ASTE
OG0004534	LOC120446526|XP_039483472.1|DSAN	LOC118506860|XP_035900483.1|ASTE
OG0004535	LOC120450230|XP_039489042.1|DSAN	LOC118502977|XP_035891687.1|ASTE
OG0004536	LOC120456341|XP_039499049.1|DSAN	LOC118505862|XP_035898142.1|ASTE
OG0004537	LOC120455505|XP_039497702.1|DSAN	LOC118510444|XP_035908136.1|ASTE
OG0004538	LOC120445429|XP_039481790.1|DSAN	LOC118512077|XP_035911908.1|ASTE
OG0004539	LOC120452833|XP_039493192.1|DSAN	LOC118510196|XP_035907616.1|ASTE
OG0004540	LOC120456130|XP_039498693.1|DSAN	LOC118510111|XP_035907467.1|ASTE
OG0004541	LOC120444347|XP_039479858.1|DSAN	LOC118503260|XP_035892197.1|ASTE
OG0004542	LOC120456305|XP_039498987.1|DSAN	LOC118503252|XP_035892187.1|ASTE
OG0004543	LOC120455933|XP_039498394.1|DSAN	LOC118510647|XP_035908651.1|ASTE
OG0004544	LOC120456286|XP_039498961.1|DSAN	LOC118510456|XP_035908184.1|ASTE
OG0004545	LOC120454681|XP_039496131.1|DSAN	LOC118503842|XP_035893444.1|ASTE
OG0004546	LOC120444827|XP_039480717.1|DSAN	LOC118502909|XP_035891525.1|ASTE
OG0004547	LOC120456385|XP_039499144.1|DSAN	LOC118509602|XP_035906290.1|ASTE, LOC118516338|XP_035918042.1|ASTE, LOC118509917|XP_035907121.1|ASTE
OG0004548	LOC120457284|XP_039500659.1|DSAN	LOC118517711|XP_035920053.1|ASTE
OG0004549	LOC120457198|XP_039500486.1|DSAN	LOC118509186|XP_035905351.1|ASTE
OG0004550	LOC120456184|XP_039498792.1|DSAN	LOC118512559|XP_035913045.1|ASTE
OG0004551	LOC120445888|XP_039482472.1|DSAN	LOC118510381|XP_035908020.1|ASTE
OG0004552	LOC120455281|XP_039497238.1|DSAN	LOC118512793|XP_035913610.1|ASTE
OG0004553	LOC120447613|XP_039485021.1|DSAN	LOC118512729|XP_035913482.1|ASTE
OG0004554	LOC120454971|XP_039496687.1|DSAN	LOC118503097|XP_035891892.1|ASTE
OG0004555	LOC120456537|XP_039499349.1|DSAN	LOC118503082|XP_035891861.1|ASTE
OG0004556	LOC120455045|XP_039496827.1|DSAN	LOC118510616|XP_035908535.1|ASTE
OG0004558	LOC120455896|XP_039498327.1|DSAN	LOC118507057|XP_035900916.1|ASTE
OG0004559	LOC120453083|XP_039493544.1|DSAN	LOC118505786|XP_035897994.1|ASTE
OG0004560	LOC120457867|XP_039501325.1|DSAN	LOC118511620|XP_035910815.1|ASTE
OG0004561	LOC120453619|XP_039494332.1|DSAN	LOC118508577|XP_035904378.1|ASTE
OG0004562	LOC120453632|XP_039494357.1|DSAN	LOC118517460|XP_035919515.1|ASTE
OG0004563	LOC120454587|XP_039495969.1|DSAN	LOC118517454|XP_035919505.1|ASTE
OG0004564	LOC120452204|XP_039492258.1|DSAN	LOC118517455|XP_035919506.1|ASTE
OG0004565	LOC120454097|XP_039495041.1|DSAN	LOC118512656|XP_035913272.1|ASTE
OG0004566	LOC120455117|XP_039496943.1|DSAN	LOC118517468|XP_035919534.1|ASTE
OG0004567	LOC120456225|XP_039498843.1|DSAN	LOC118512884|XP_035913882.1|ASTE
OG0004568	LOC120457345|XP_039500788.1|DSAN	LOC118512263|XP_035912332.1|ASTE
OG0004569	LOC120451155|XP_039490520.1|DSAN	LOC118502844|XP_035891433.1|ASTE
OG0004570	LOC120444313|XP_039479790.1|DSAN	LOC118517452|XP_035919499.1|ASTE
OG0004571	LOC120457176|XP_039500405.1|DSAN	LOC118505158|XP_035896449.1|ASTE
OG0004572	LOC120458782|XP_039502497.1|DSAN	LOC118510341|XP_035907909.1|ASTE
OG0004573	LOC120451316|XP_039490819.1|DSAN	LOC118517366|XP_035919277.1|ASTE
OG0004574	LOC120456484|XP_039499282.1|DSAN	LOC118502582|XP_035890817.1|ASTE
OG0004575	LOC120455418|XP_039497500.1|DSAN	LOC118510256|XP_035907737.1|ASTE
OG0004576	LOC120451002|XP_039490248.1|DSAN	LOC118505368|XP_035896966.1|ASTE
OG0004577	LOC120453906|XP_039494771.1|DSAN	LOC118503476|XP_035892672.1|ASTE
OG0004578	LOC120455649|XP_039497974.1|DSAN	LOC118517508|XP_035919623.1|ASTE
OG0004580	LOC120454445|XP_039495681.1|DSAN	LOC118506950|XP_035900661.1|ASTE
OG0004581	LOC120454340|XP_039495485.1|DSAN	LOC118511142|XP_035909804.1|ASTE
OG0004582	LOC120452634|XP_039492878.1|DSAN	LOC118512391|XP_035912703.1|ASTE
OG0004583	LOC120456102|XP_039498641.1|DSAN	LOC118504324|XP_035894549.1|ASTE
OG0004584	LOC120445519|XP_039481912.1|DSAN	LOC118509702|XP_035906672.1|ASTE
OG0004585	LOC120452253|XP_039492315.1|DSAN	LOC118517378|XP_035919294.1|ASTE
OG0004586	LOC120457092|XP_039500212.1|DSAN	LOC118517502|XP_035919608.1|ASTE
OG0004587	LOC120451845|XP_039491755.1|DSAN	LOC118508911|XP_035904668.1|ASTE
OG0004588	LOC120452102|XP_039492112.1|DSAN	LOC118504096|XP_035894072.1|ASTE
OG0004589	LOC120456900|XP_039499936.1|DSAN	LOC118510994|XP_035909405.1|ASTE
OG0004590	LOC120453117|XP_039493590.1|DSAN	LOC118504772|XP_035895598.1|ASTE
OG0004591	LOC120451223|XP_039490640.1|DSAN	LOC118504725|XP_035895463.1|ASTE
OG0004592	LOC120455460|XP_039497616.1|DSAN	LOC118517305|XP_035919186.1|ASTE
OG0004593	LOC120456918|XP_039499986.1|DSAN	LOC118517316|XP_035919192.1|ASTE
OG0004594	LOC120456605|XP_039499449.1|DSAN	LOC118507656|XP_035902366.1|ASTE
OG0004595	LOC120456468|XP_039499250.1|DSAN	LOC118508283|XP_035903861.1|ASTE
OG0004596	LOC120456271|XP_039498933.1|DSAN	LOC118507892|XP_035903027.1|ASTE
OG0004597	LOC120455026|XP_039496791.1|DSAN	LOC118507125|XP_035901029.1|ASTE
OG0004598	LOC120449069|XP_039487301.1|DSAN	LOC118507880|XP_035902984.1|ASTE, LOC118504638|XP_035895259.1|ASTE
OG0004599	LOC120455608|XP_039497926.1|DSAN	LOC118513893|XP_035916100.1|ASTE
OG0004600	LOC120456340|XP_039499048.1|DSAN	LOC118507283|XP_035901510.1|ASTE
OG0004601	LOC120455928|XP_039498388.1|DSAN	LOC118507350|XP_035901654.1|ASTE
OG0004602	LOC120455532|XP_039497755.1|DSAN	LOC118511311|XP_035910117.1|ASTE
OG0004603	LOC120458042|XP_039501485.1|DSAN	LOC118508968|XP_035904816.1|ASTE
OG0004604	LOC120455859|XP_039498264.1|DSAN	LOC118504793|XP_035895665.1|ASTE
OG0004605	LOC120456465|XP_039499245.1|DSAN	LOC118517359|XP_035919266.1|ASTE
OG0004606	LOC120451771|XP_039491635.1|DSAN	LOC118517445|XP_035919472.1|ASTE
OG0004607	LOC120456035|XP_039498539.1|DSAN	LOC118511252|XP_035909997.1|ASTE
OG0004608	LOC120457273|XP_039500631.1|DSAN	LOC118508972|XP_035904846.1|ASTE, LOC118506529|XP_035899682.1|ASTE
OG0004609	LOC120455815|XP_039498210.1|DSAN	LOC118504417|XP_035894748.1|ASTE
OG0004610	LOC120452931|XP_039493336.1|DSAN	LOC118517483|XP_035919571.1|ASTE
OG0004611	LOC120451963|XP_039491921.1|DSAN	LOC118517622|XP_035919821.1|ASTE
OG0004612	LOC120453018|XP_039493469.1|DSAN	LOC118517659|XP_035919917.1|ASTE
OG0004613	LOC120454343|XP_039495489.1|DSAN	LOC118506999|XP_035900781.1|ASTE
OG0004614	LOC120457108|XP_039500251.1|DSAN	LOC118502805|XP_035891329.1|ASTE
OG0004615	LOC120455372|XP_039497418.1|DSAN	LOC118507366|XP_035901683.1|ASTE
OG0004616	LOC120456447|XP_039499218.1|DSAN	LOC118516420|XP_035918180.1|ASTE, LOC118509548|XP_035906191.1|ASTE
OG0004617	LOC120445843|XP_039482406.1|DSAN	LOC118508112|XP_035903501.1|ASTE
OG0004619	LOC120451102|XP_039490442.1|DSAN	LOC118517451|XP_035919498.1|ASTE
OG0004620	LOC120454601|XP_039495992.1|DSAN	LOC118516429|XP_035918198.1|ASTE
OG0004621	LOC120451640|XP_039491434.1|DSAN	LOC118510544|XP_035908406.1|ASTE
OG0004622	LOC120452616|XP_039492852.1|DSAN	LOC118511488|XP_035910535.1|ASTE
