Orthogroup	DSAN.longest_only	DALB.longest_only
OG0005797	LOC120447729|XP_039485207.1|DSAN	LOC117571880|XP_034110231.1|DALB
OG0005798	LOC120453688|XP_039494442.1|DSAN	LOC117576443|XP_034117097.1|DALB
OG0005799	LOC120452508|XP_039492696.1|DSAN	LOC117574580|XP_034114351.1|DALB
OG0005800	LOC120453877|XP_039494725.1|DSAN	LOC117574585|XP_034114359.1|DALB
OG0005801	LOC120453876|XP_039494724.1|DSAN	LOC117574584|XP_034114358.1|DALB
OG0005802	LOC120453933|XP_039494812.1|DSAN	LOC117576338|XP_034116903.1|DALB
OG0005803	LOC120454487|XP_039495763.1|DSAN	LOC117573276|XP_034112250.1|DALB
OG0005804	LOC120453031|XP_039493485.1|DSAN	LOC117574527|XP_034114280.1|DALB
OG0005805	LOC120446333|XP_039483183.1|DSAN	LOC117567839|XP_034103978.1|DALB
OG0005806	LOC120454699|XP_039496166.1|DSAN	LOC117576374|XP_034116960.1|DALB
OG0005807	LOC120453342|XP_039493944.1|DSAN	LOC117573305|XP_034112301.1|DALB
OG0005808	LOC120455821|XP_039498219.1|DSAN	LOC117564677|XP_034099439.1|DALB
OG0005809	LOC120450432|XP_039489376.1|DSAN	LOC117572408|XP_034111081.1|DALB
OG0005810	LOC120452513|XP_039492703.1|DSAN	LOC117574587|XP_034114361.1|DALB
OG0005811	LOC120452514|XP_039492704.1|DSAN	LOC117574588|XP_034114362.1|DALB
OG0005812	LOC120453218|XP_039493743.1|DSAN	LOC117575493|XP_034115618.1|DALB
OG0005813	LOC120452657|XP_039492914.1|DSAN	LOC117574042|XP_034113536.1|DALB
OG0005814	LOC120452965|XP_039493390.1|DSAN	LOC117575725|XP_034115958.1|DALB
OG0005815	LOC120444789|XP_039480675.1|DSAN	LOC117566882|XP_034102385.1|DALB
OG0005817	LOC120451757|XP_039491618.1|DSAN	LOC117573729|XP_034112990.1|DALB
OG0005818	LOC120452841|XP_039493203.1|DSAN	LOC117574369|XP_034114094.1|DALB
OG0005819	LOC120451989|XP_039491951.1|DSAN	LOC117575497|XP_034115631.1|DALB
OG0005820	LOC120451990|XP_039491952.1|DSAN	LOC117575498|XP_034115632.1|DALB
OG0005821	LOC120454626|XP_039496029.1|DSAN	LOC117573674|XP_034112894.1|DALB
OG0005822	LOC120458455|XP_039502041.1|DSAN	LOC117565041|XP_034099879.1|DALB
OG0005823	LOC120456356|XP_039499084.1|DSAN	LOC117568665|XP_034105363.1|DALB
OG0005824	LOC120454100|XP_039495045.1|DSAN	LOC117575275|XP_034115305.1|DALB
OG0005825	LOC120450322|XP_039489219.1|DSAN	LOC117570556|XP_034108173.1|DALB
OG0005827	LOC120452802|XP_039493135.1|DSAN	LOC117576360|XP_034116941.1|DALB
OG0005828	LOC120450391|XP_039489320.1|DSAN	LOC117569359|XP_034106382.1|DALB
OG0005829	LOC120451742|XP_039491585.1|DSAN	LOC117574237|XP_034113842.1|DALB
OG0005830	LOC120447641|XP_039485084.1|DSAN	LOC117571842|XP_034110121.1|DALB
OG0005831	LOC120448656|XP_039486722.1|DSAN	LOC117566839|XP_034102314.1|DALB
OG0005832	LOC120449904|XP_039488530.1|DSAN	LOC117571660|XP_034109789.1|DALB
OG0005833	LOC120449651|XP_039488178.1|DSAN	LOC117571610|XP_034109719.1|DALB
OG0005834	LOC120449657|XP_039488187.1|DSAN	LOC117571623|XP_034109735.1|DALB
OG0005835	LOC120449607|XP_039488109.1|DSAN	LOC117571616|XP_034109728.1|DALB
OG0005836	LOC120449849|XP_039488442.1|DSAN	LOC117572463|XP_034111196.1|DALB
OG0005837	LOC120454698|XP_039496165.1|DSAN	LOC117576373|XP_034116959.1|DALB
OG0005838	LOC120452730|XP_039493032.1|DSAN	LOC117573503|XP_034112625.1|DALB
OG0005839	LOC120446872|XP_039484015.1|DSAN	LOC117564371|XP_034098979.1|DALB
OG0005840	LOC120451282|XP_039490761.1|DSAN	LOC117573334|XP_034112334.1|DALB
OG0005841	LOC120454387|XP_039495570.1|DSAN	LOC117576450|XP_034117112.1|DALB
OG0005842	LOC120455646|XP_039497971.1|DSAN	LOC117577922|XP_034118809.1|DALB
OG0005843	LOC120450376|XP_039489300.1|DSAN	LOC117566611|XP_034102042.1|DALB
OG0005844	LOC120449470|XP_039487876.1|DSAN	LOC117566980|XP_034102534.1|DALB
OG0005845	LOC120451028|XP_039490292.1|DSAN	LOC117574704|XP_034114507.1|DALB
OG0005846	LOC120454101|XP_039495046.1|DSAN	LOC117574503|XP_034114237.1|DALB
OG0005847	LOC120454217|XP_039495248.1|DSAN	LOC117576384|XP_034116981.1|DALB
OG0005848	LOC120455191|XP_039497065.1|DSAN	LOC117569362|XP_034106388.1|DALB
OG0005849	LOC120455523|XP_039497737.1|DSAN	LOC117572412|XP_034111134.1|DALB
OG0005850	LOC120456312|XP_039498999.1|DSAN	LOC117571721|XP_034109922.1|DALB
OG0005851	LOC120444041|XP_039479480.1|DSAN	LOC117563319|XP_034097470.1|DALB
OG0005852	LOC120452090|XP_039492098.1|DSAN	LOC117575492|XP_034115617.1|DALB
OG0005853	LOC120455031|XP_039496797.1|DSAN	LOC117575060|XP_034115037.1|DALB
OG0005854	LOC120452512|XP_039492700.1|DSAN	LOC117574586|XP_034114360.1|DALB
OG0005855	LOC120455378|XP_039497438.1|DSAN	LOC117568057|XP_034104343.1|DALB
OG0005856	LOC120457392|XP_039500885.1|DSAN	LOC117578167|XP_034119336.1|DALB
OG0005857	LOC120454518|XP_039495814.1|DSAN	LOC117573845|XP_034113205.1|DALB
OG0005858	LOC120453103|XP_039493571.1|DSAN	LOC117575036|XP_034115006.1|DALB
OG0005859	LOC120458435|XP_039502012.1|DSAN	LOC117563997|XP_034098478.1|DALB
OG0005860	LOC120450848|XP_039489972.1|DSAN	LOC117576663|XP_034117511.1|DALB
OG0005861	LOC120452361|XP_039492470.1|DSAN	LOC117576397|XP_034117003.1|DALB
OG0005862	LOC120458366|XP_039501915.1|DSAN	LOC117569595|XP_034106717.1|DALB
OG0005863	LOC120447195|XP_039484619.1|DSAN	LOC117566917|XP_034102429.1|DALB
OG0005864	LOC120454102|XP_039495057.1|DSAN, LOC120454103|XP_039495060.1|DSAN	LOC117575419|XP_034115494.1|DALB
OG0005865	LOC120453387|XP_039494004.1|DSAN	LOC117576653|XP_034117484.1|DALB
OG0005866	LOC120446600|XP_039483566.1|DSAN	LOC117567449|XP_034103352.1|DALB
OG0005867	LOC120445489|XP_039481872.1|DSAN	LOC117566005|XP_034101314.1|DALB
OG0005868	LOC120446536|XP_039483485.1|DSAN	LOC117572646|XP_034111517.1|DALB
OG0005869	LOC120455366|XP_039497406.1|DSAN	LOC117577065|XP_034118076.1|DALB
OG0005870	LOC120456386|XP_039499146.1|DSAN	LOC117569917|XP_034107155.1|DALB
OG0005871	LOC120456696|XP_039499595.1|DSAN	LOC117572255|XP_034110847.1|DALB
OG0005872	LOC120451103|XP_039490444.1|DSAN	LOC117575690|XP_034115893.1|DALB
OG0005874	LOC120455160|XP_039497008.1|DSAN	LOC117578254|XP_034119565.1|DALB
OG0005875	LOC120457986|XP_039501415.1|DSAN	LOC117572660|XP_034111546.1|DALB
OG0005876	LOC120455047|XP_039496830.1|DSAN	LOC117565164|XP_034100042.1|DALB
OG0005877	LOC120455017|XP_039496775.1|DSAN	LOC117571742|XP_034109999.1|DALB
OG0005878	LOC120457139|XP_039500329.1|DSAN	LOC117578256|XP_034119566.1|DALB
OG0005879	LOC120456595|XP_039499438.1|DSAN	LOC117566028|XP_034101367.1|DALB
OG0005880	LOC120449306|XP_039487631.1|DSAN	LOC117571701|XP_034109890.1|DALB
OG0005881	LOC120448269|XP_039486127.1|DSAN	LOC117567352|XP_034103176.1|DALB
OG0005882	LOC120455711|XP_039498058.1|DSAN	LOC117573254|XP_034112227.1|DALB
OG0005883	LOC120449316|XP_039487642.1|DSAN	LOC117566998|XP_034102563.1|DALB
OG0005884	LOC120448893|XP_039487044.1|DSAN	LOC117571183|XP_034109103.1|DALB
OG0005885	LOC120447462|XP_039484783.1|DSAN	LOC117570230|XP_034107623.1|DALB
OG0005886	LOC120450108|XP_039488837.1|DSAN	LOC117572378|XP_034111037.1|DALB
OG0005887	LOC120450526|XP_039489545.1|DSAN	LOC117567343|XP_034103161.1|DALB
OG0005888	LOC120450616|XP_039489689.1|DSAN	LOC117572289|XP_034110890.1|DALB
OG0005889	LOC120448012|XP_039485660.1|DSAN	LOC117570540|XP_034108138.1|DALB
OG0005890	LOC120457103|XP_039500242.1|DSAN	LOC117577666|XP_034118444.1|DALB
OG0005891	LOC120447770|XP_039485254.1|DSAN	LOC117567357|XP_034103185.1|DALB
OG0005892	LOC120449101|XP_039487344.1|DSAN	LOC117569496|XP_034106570.1|DALB
OG0005893	LOC120448767|XP_039486886.1|DSAN	LOC117568700|XP_034105405.1|DALB
OG0005894	LOC120448768|XP_039486887.1|DSAN	LOC117568702|XP_034105406.1|DALB
OG0005895	LOC120448770|XP_039486888.1|DSAN	LOC117568703|XP_034105407.1|DALB
OG0005896	LOC120448802|XP_039486925.1|DSAN	LOC117571148|XP_034109043.1|DALB
OG0005897	LOC120448118|XP_039485858.1|DSAN	LOC117572158|XP_034110696.1|DALB
OG0005898	LOC120455919|XP_039498362.1|DSAN	LOC117566358|XP_034101743.1|DALB
OG0005899	LOC120448065|XP_039485767.1|DSAN	LOC117572123|XP_034110641.1|DALB
OG0005900	LOC120443911|XP_039479273.1|DSAN	LOC117566220|XP_034101655.1|DALB
OG0005901	LOC120444267|XP_039479714.1|DSAN	LOC117567772|XP_034103862.1|DALB
OG0005902	LOC120446720|XP_039483766.1|DSAN	LOC117571861|XP_034110147.1|DALB
OG0005903	LOC120453782|XP_039494564.1|DSAN	LOC117574556|XP_034114319.1|DALB
OG0005904	LOC120451525|XP_039491229.1|DSAN	LOC117573646|XP_034112854.1|DALB
OG0005905	LOC120449615|XP_039488126.1|DSAN	LOC117568014|XP_034104230.1|DALB
OG0005906	LOC120447750|XP_039485232.1|DSAN	LOC117567575|XP_034103542.1|DALB
OG0005907	LOC120449616|XP_039488129.1|DSAN	LOC117570191|XP_034107567.1|DALB
OG0005908	LOC120447483|XP_039484812.1|DSAN	LOC117571821|XP_034110083.1|DALB
OG0005909	LOC120449563|XP_039488047.1|DSAN	LOC117570578|XP_034108211.1|DALB
OG0005910	LOC120445447|XP_039481818.1|DSAN	LOC117570169|XP_034107536.1|DALB
OG0005911	LOC120445448|XP_039481819.1|DSAN	LOC117570171|XP_034107538.1|DALB
OG0005912	LOC120445769|XP_039482298.1|DSAN	LOC117570172|XP_034107539.1|DALB
OG0005913	LOC120453051|XP_039493506.1|DSAN	LOC117573467|XP_034112583.1|DALB
OG0005914	LOC120446460|XP_039483391.1|DSAN	LOC117566714|XP_034102150.1|DALB
OG0005915	LOC120446729|XP_039483780.1|DSAN	LOC117572430|XP_034111146.1|DALB
OG0005916	LOC120445019|XP_039481024.1|DSAN	LOC117566699|XP_034102136.1|DALB
OG0005917	LOC120446544|XP_039483494.1|DSAN	LOC117571064|XP_034108923.1|DALB
OG0005918	LOC120456211|XP_039498825.1|DSAN	LOC117563451|XP_034098084.1|DALB
OG0005919	LOC120448273|XP_039486139.1|DSAN	LOC117566760|XP_034102194.1|DALB
OG0005920	LOC120444460|XP_039480061.1|DSAN	LOC117568073|XP_034104325.1|DALB
OG0005921	LOC120450144|XP_039488908.1|DSAN	LOC117568992|XP_034105855.1|DALB
OG0005922	LOC120457068|XP_039500181.1|DSAN	LOC117577583|XP_034118317.1|DALB
OG0005923	LOC120449478|XP_039487888.1|DSAN	LOC117570565|XP_034108186.1|DALB
OG0005924	LOC120449258|XP_039487573.1|DSAN	LOC117568583|XP_034105207.1|DALB
OG0005925	LOC120449366|XP_039487731.1|DSAN	LOC117570541|XP_034108146.1|DALB
OG0005926	LOC120456223|XP_039498840.1|DSAN	LOC117572984|XP_034111821.1|DALB
OG0005927	LOC120451999|XP_039491964.1|DSAN	LOC117576250|XP_034116766.1|DALB
OG0005928	LOC120455533|XP_039497758.1|DSAN	LOC117574463|XP_034114194.1|DALB
OG0005929	LOC120449929|XP_039488557.1|DSAN	LOC117570187|XP_034107561.1|DALB
OG0005930	LOC120446606|XP_039483580.1|DSAN	LOC117566701|XP_034102138.1|DALB
OG0005931	LOC120443947|XP_039479329.1|DSAN	LOC117570639|XP_034108300.1|DALB
OG0005932	LOC120446903|XP_039484059.1|DSAN	LOC117568402|XP_034104925.1|DALB
OG0005933	LOC120448418|XP_039486355.1|DSAN	LOC117568802|XP_034105553.1|DALB
OG0005934	LOC120447085|XP_039484419.1|DSAN	LOC117566909|XP_034102419.1|DALB
OG0005935	LOC120450610|XP_039489679.1|DSAN	LOC117570708|XP_034108405.1|DALB
OG0005936	LOC120458331|XP_039501882.1|DSAN	LOC117563261|XP_034097375.1|DALB
OG0005937	LOC120448732|XP_039486841.1|DSAN	LOC117569786|XP_034106977.1|DALB
OG0005938	LOC120445852|XP_039482425.1|DSAN	LOC117569541|XP_034106635.1|DALB
OG0005939	LOC120457312|XP_039500744.1|DSAN	LOC117577652|XP_034118430.1|DALB
OG0005940	LOC120444265|XP_039479710.1|DSAN	LOC117568077|XP_034104338.1|DALB
OG0005941	LOC120446844|XP_039483971.1|DSAN	LOC117567627|XP_034103610.1|DALB
OG0005942	LOC120450596|XP_039489655.1|DSAN	LOC117567420|XP_034103304.1|DALB
OG0005943	LOC120443983|XP_039479391.1|DSAN	LOC117568567|XP_034105186.1|DALB
OG0005944	LOC120456611|XP_039499464.1|DSAN	LOC117572766|XP_034111745.1|DALB
OG0005945	LOC120446220|XP_039483013.1|DSAN	LOC117567407|XP_034103264.1|DALB
OG0005946	LOC120445634|XP_039482095.1|DSAN	LOC117568557|XP_034105173.1|DALB
OG0005947	LOC120444872|XP_039480782.1|DSAN	LOC117568951|XP_034105781.1|DALB
OG0005948	LOC120449897|XP_039488514.1|DSAN	LOC117568125|XP_034104420.1|DALB
OG0005949	LOC120449410|XP_039487800.1|DSAN	LOC117569661|XP_034106798.1|DALB
OG0005950	LOC120458427|XP_039502000.1|DSAN	LOC117566186|XP_034101583.1|DALB
OG0005951	LOC120449377|XP_039487744.1|DSAN	LOC117568127|XP_034104422.1|DALB
OG0005952	LOC120458426|XP_039501998.1|DSAN	LOC117566185|XP_034101581.1|DALB
OG0005953	LOC120457756|XP_039501189.1|DSAN	LOC117564742|XP_034099523.1|DALB
OG0005954	LOC120457820|XP_039501254.1|DSAN	LOC117564437|XP_034099065.1|DALB
OG0005955	LOC120450779|XP_039489871.1|DSAN	LOC117573736|XP_034113005.1|DALB
OG0005956	LOC120444522|XP_039480199.1|DSAN	LOC117567328|XP_034103128.1|DALB
OG0005957	LOC120453136|XP_039493621.1|DSAN	LOC117576652|XP_034117483.1|DALB
OG0005958	LOC120453538|XP_039494223.1|DSAN	LOC117575829|XP_034116124.1|DALB
OG0005959	LOC120451267|XP_039490737.1|DSAN	LOC117565830|XP_034101030.1|DALB
OG0005960	LOC120457100|XP_039500223.1|DSAN	LOC117573026|XP_034111825.1|DALB
OG0005961	LOC120445765|XP_039482295.1|DSAN	LOC117570161|XP_034107520.1|DALB
OG0005962	LOC120444860|XP_039480756.1|DSAN	LOC117571119|XP_034109006.1|DALB
OG0005963	LOC120458496|XP_039502097.1|DSAN	LOC117565218|XP_034100118.1|DALB
OG0005964	LOC120445963|XP_039482600.1|DSAN	LOC117570584|XP_034108218.1|DALB
OG0005965	LOC120458399|XP_039501958.1|DSAN	LOC117571786|XP_034110036.1|DALB
OG0005966	LOC120445136|XP_039481221.1|DSAN	LOC117567639|XP_034103635.1|DALB
OG0005967	LOC120447212|XP_039484659.1|DSAN	LOC117572747|XP_034111715.1|DALB
OG0005968	LOC120445647|XP_039482122.1|DSAN	LOC117570219|XP_034107608.1|DALB
OG0005969	LOC120446371|XP_039483235.1|DSAN	LOC117567697|XP_034103718.1|DALB
OG0005970	LOC120448715|XP_039486818.1|DSAN	LOC117566369|XP_034101758.1|DALB
OG0005971	LOC120446276|XP_039483093.1|DSAN	LOC117572085|XP_034110572.1|DALB
OG0005972	LOC120448126|XP_039485874.1|DSAN	LOC117572632|XP_034111484.1|DALB
OG0005973	LOC120448786|XP_039486909.1|DSAN	LOC117571801|XP_034110059.1|DALB
OG0005974	LOC120447677|XP_039485136.1|DSAN	LOC117571274|XP_034109228.1|DALB
OG0005975	LOC120448129|XP_039485881.1|DSAN	LOC117572634|XP_034111487.1|DALB
OG0005976	LOC120453161|XP_039493655.1|DSAN	LOC117575311|XP_034115356.1|DALB, LOC117575310|XP_034115355.1|DALB
OG0005977	LOC120444419|XP_039479981.1|DSAN	LOC117568333|XP_034104808.1|DALB
OG0005978	LOC120446916|XP_039484089.1|DSAN	LOC117569980|XP_034107249.1|DALB
OG0005979	LOC120446995|XP_039484229.1|DSAN	LOC117571733|XP_034109943.1|DALB
OG0005980	LOC120450863|XP_039490018.1|DSAN	LOC117567912|XP_034104081.1|DALB
OG0005981	LOC120456797|XP_039499755.1|DSAN	LOC117563229|XP_034097325.1|DALB
OG0005982	LOC120448060|XP_039485754.1|DSAN	LOC117572122|XP_034110640.1|DALB
OG0005983	LOC120457215|XP_039500517.1|DSAN	LOC117578325|XP_034119678.1|DALB
OG0005984	LOC120455527|XP_039497750.1|DSAN	LOC117564890|XP_034099732.1|DALB
OG0005985	LOC120457027|XP_039500123.1|DSAN	LOC117569155|XP_034106109.1|DALB
OG0005986	LOC120455023|XP_039496787.1|DSAN	LOC117574939|XP_034114883.1|DALB
OG0005987	LOC120455213|XP_039497107.1|DSAN	LOC117578268|XP_034119580.1|DALB
OG0005988	LOC120447052|XP_039484366.1|DSAN	LOC117567213|XP_034102933.1|DALB
OG0005989	LOC120444305|XP_039479768.1|DSAN	LOC117566354|XP_034101732.1|DALB
OG0005990	LOC120446999|XP_039484238.1|DSAN	LOC117568252|XP_034104623.1|DALB
OG0005991	LOC120443896|XP_039479257.1|DSAN	LOC117568800|XP_034105551.1|DALB
OG0005992	LOC120447706|XP_039485168.1|DSAN	LOC117570974|XP_034108809.1|DALB
OG0005993	LOC120447707|XP_039485170.1|DSAN	LOC117570975|XP_034108810.1|DALB
OG0005994	LOC120450448|XP_039489399.1|DSAN	LOC117571022|XP_034108872.1|DALB
OG0005995	LOC120449569|XP_039488055.1|DSAN	LOC117569017|XP_034105896.1|DALB
OG0005996	LOC120450406|XP_039489336.1|DSAN	LOC117569924|XP_034107166.1|DALB
OG0005997	LOC120445416|XP_039481766.1|DSAN	LOC117568947|XP_034105778.1|DALB
OG0005998	LOC120450360|XP_039489276.1|DSAN	LOC117568244|XP_034104613.1|DALB
OG0005999	LOC120449183|XP_039487466.1|DSAN	LOC117575048|XP_034115022.1|DALB
OG0006000	LOC120446856|XP_039483983.1|DSAN	LOC117566345|XP_034101718.1|DALB
OG0006001	LOC120448751|XP_039486868.1|DSAN	LOC117569055|XP_034105957.1|DALB
OG0006002	LOC120444984|XP_039480946.1|DSAN	LOC117568315|XP_034104762.1|DALB
OG0006003	LOC120448213|XP_039486026.1|DSAN	LOC117569536|XP_034106630.1|DALB
OG0006004	LOC120450903|XP_039490086.1|DSAN	LOC117575553|XP_034115705.1|DALB
OG0006005	LOC120457719|XP_039501152.1|DSAN	LOC117566929|XP_034102442.1|DALB
OG0006006	LOC120445052|XP_039481104.1|DSAN	LOC117570857|XP_034108628.1|DALB
OG0006007	LOC120458692|XP_039502367.1|DSAN	LOC117569200|XP_034106159.1|DALB
OG0006008	LOC120449058|XP_039487290.1|DSAN	LOC117578390|XP_034119723.1|DALB
OG0006009	LOC120447950|XP_039485568.1|DSAN	LOC117568129|XP_034104424.1|DALB
OG0006010	LOC120450489|XP_039489470.1|DSAN	LOC117571456|XP_034109496.1|DALB
OG0006011	LOC120450367|XP_039489285.1|DSAN	LOC117569751|XP_034106933.1|DALB
OG0006012	LOC120450319|XP_039489210.1|DSAN	LOC117570549|XP_034108162.1|DALB
OG0006013	LOC120447073|XP_039484398.1|DSAN	LOC117570526|XP_034108120.1|DALB
OG0006014	LOC120450179|XP_039488974.1|DSAN	LOC117567733|XP_034103790.1|DALB
OG0006015	LOC120445610|XP_039482053.1|DSAN	LOC117569398|XP_034106425.1|DALB
OG0006016	LOC120448403|XP_039486331.1|DSAN	LOC117568795|XP_034105546.1|DALB
OG0006017	LOC120446932|XP_039484116.1|DSAN	LOC117569806|XP_034107011.1|DALB
OG0006018	LOC120444634|XP_039480374.1|DSAN	LOC117566490|XP_034101914.1|DALB
OG0006019	LOC120445869|XP_039482446.1|DSAN	LOC117571335|XP_034109319.1|DALB
OG0006020	LOC120450442|XP_039489389.1|DSAN	LOC117570489|XP_034108071.1|DALB
OG0006021	LOC120448002|XP_039485649.1|DSAN	LOC117567381|XP_034103217.1|DALB
OG0006022	LOC120452510|XP_039492701.1|DSAN	LOC117565149|XP_034100019.1|DALB
OG0006023	LOC120451730|XP_039491572.1|DSAN	LOC117576361|XP_034116942.1|DALB
OG0006024	LOC120457181|XP_039500411.1|DSAN	LOC117578157|XP_034119271.1|DALB
OG0006025	LOC120444648|XP_039480408.1|DSAN	LOC117567039|XP_034102638.1|DALB
OG0006027	LOC120444731|XP_039480591.1|DSAN	LOC117567889|XP_034104051.1|DALB
OG0006028	LOC120446072|XP_039482784.1|DSAN	LOC117570084|XP_034107416.1|DALB
OG0006029	LOC120458666|XP_039502334.1|DSAN	LOC117568801|XP_034105552.1|DALB
OG0006030	LOC120453146|XP_039493636.1|DSAN	LOC117575551|XP_034115703.1|DALB
OG0006031	LOC120445953|XP_039482574.1|DSAN	LOC117569634|XP_034106764.1|DALB
OG0006032	LOC120455190|XP_039497062.1|DSAN	LOC117568337|XP_034105221.1|DALB
OG0006033	LOC120446933|XP_039484117.1|DSAN	LOC117569829|XP_034107045.1|DALB
OG0006035	LOC120454614|XP_039496010.1|DSAN	LOC117575884|XP_034116214.1|DALB
OG0006036	LOC120453958|XP_039494845.1|DSAN	LOC117563536|XP_034097806.1|DALB
OG0006037	LOC120445301|XP_039481544.1|DSAN	LOC117567796|XP_034103911.1|DALB
OG0006038	LOC120451209|XP_039490616.1|DSAN	LOC117575349|XP_034115405.1|DALB
OG0006039	LOC120443773|XP_039479009.1|DSAN	LOC117570203|XP_034107582.1|DALB
OG0006040	LOC120444534|XP_039480214.1|DSAN	LOC117569993|XP_034107264.1|DALB
OG0006041	LOC120456511|XP_039499311.1|DSAN	LOC117577629|XP_034118386.1|DALB
OG0006042	LOC120447117|XP_039484472.1|DSAN	LOC117567296|XP_034103064.1|DALB
OG0006043	LOC120448332|XP_039486220.1|DSAN	LOC117566362|XP_034101746.1|DALB
OG0006044	LOC120454965|XP_039496680.1|DSAN	LOC117578261|XP_034119573.1|DALB
OG0006045	LOC120458697|XP_039502378.1|DSAN	LOC117567607|XP_034103586.1|DALB
OG0006046	LOC120444318|XP_039479797.1|DSAN	LOC117568159|XP_034104469.1|DALB
OG0006047	LOC120448943|XP_039487123.1|DSAN	LOC117568369|XP_034104859.1|DALB
OG0006048	LOC120448973|XP_039487167.1|DSAN	LOC117567261|XP_034103002.1|DALB
OG0006049	LOC120457377|XP_039500849.1|DSAN	LOC117577618|XP_034118362.1|DALB
OG0006050	LOC120452690|XP_039492977.1|DSAN	LOC117576534|XP_034117249.1|DALB
OG0006051	LOC120455688|XP_039498030.1|DSAN	LOC117577750|XP_034118593.1|DALB
OG0006052	LOC120445313|XP_039481558.1|DSAN	LOC117568496|XP_034105077.1|DALB
OG0006053	LOC120449131|XP_039487378.1|DSAN	LOC117572353|XP_034111005.1|DALB
OG0006054	LOC120454888|XP_039496456.1|DSAN	LOC117573164|XP_034112016.1|DALB
OG0006055	LOC120451403|XP_039491005.1|DSAN	LOC117576009|XP_034116407.1|DALB, LOC117576008|XP_034116406.1|DALB
OG0006056	LOC120446444|XP_039483358.1|DSAN	LOC117568101|XP_034104374.1|DALB
OG0006057	LOC120448431|XP_039486368.1|DSAN	LOC117568743|XP_034105455.1|DALB
OG0006058	LOC120452059|XP_039492055.1|DSAN	LOC117576716|XP_034117626.1|DALB
OG0006059	LOC120450523|XP_039489539.1|DSAN	LOC117567028|XP_034102620.1|DALB
OG0006060	LOC120450525|XP_039489541.1|DSAN	LOC117567034|XP_034102629.1|DALB
OG0006061	LOC120457007|XP_039500095.1|DSAN	LOC117564022|XP_034098517.1|DALB
OG0006062	LOC120452225|XP_039492285.1|DSAN	LOC117575015|XP_034114983.1|DALB
OG0006063	LOC120445088|XP_039481154.1|DSAN	LOC117565353|XP_034100302.1|DALB
OG0006064	LOC120447079|XP_039484405.1|DSAN	LOC117572423|XP_034111118.1|DALB
OG0006065	LOC120447834|XP_039485372.1|DSAN	LOC117572057|XP_034110524.1|DALB
OG0006066	LOC120458131|XP_039501607.1|DSAN	LOC117570246|XP_034107642.1|DALB
OG0006067	LOC120444631|XP_039480376.1|DSAN	LOC117568791|XP_034105523.1|DALB
OG0006068	LOC120455500|XP_039497694.1|DSAN	LOC117578288|XP_034119618.1|DALB
OG0006069	LOC120450595|XP_039489651.1|DSAN	LOC117570951|XP_034108776.1|DALB
OG0006070	LOC120449773|XP_039488348.1|DSAN	LOC117573732|XP_034112994.1|DALB
OG0006071	LOC120452836|XP_039493197.1|DSAN	LOC117574831|XP_034114703.1|DALB
OG0006072	LOC120447841|XP_039485381.1|DSAN	LOC117572060|XP_034110529.1|DALB
OG0006073	LOC120449312|XP_039487640.1|DSAN	LOC117572506|XP_034111251.1|DALB
OG0006074	LOC120456137|XP_039498698.1|DSAN	LOC117578052|XP_034119067.1|DALB
OG0006075	LOC120456231|XP_039498851.1|DSAN	LOC117576722|XP_034117636.1|DALB
OG0006076	LOC120445458|XP_039481837.1|DSAN	LOC117570613|XP_034108264.1|DALB
OG0006077	LOC120448546|XP_039486532.1|DSAN	LOC117570070|XP_034107399.1|DALB
OG0006078	LOC120448752|XP_039486870.1|DSAN	LOC117570087|XP_034107423.1|DALB
OG0006079	LOC120448061|XP_039485760.1|DSAN	LOC117571796|XP_034110051.1|DALB
OG0006080	LOC120448057|XP_039485741.1|DSAN	LOC117571762|XP_034110011.1|DALB, LOC117571763|XP_034110012.1|DALB
OG0006081	LOC120448260|XP_039486117.1|DSAN	LOC117570150|XP_034107506.1|DALB
OG0006082	LOC120448350|XP_039486254.1|DSAN	LOC117570155|XP_034107513.1|DALB
OG0006083	LOC120449471|XP_039487877.1|DSAN	LOC117568276|XP_034104658.1|DALB
OG0006084	LOC120448697|XP_039486785.1|DSAN	LOC117568322|XP_034104791.1|DALB
OG0006085	LOC120449336|XP_039487674.1|DSAN	LOC117567353|XP_034103177.1|DALB
OG0006086	LOC120448386|XP_039486302.1|DSAN	LOC117567349|XP_034103169.1|DALB
OG0006087	LOC120444319|XP_039479799.1|DSAN	LOC117568162|XP_034104479.1|DALB
OG0006088	LOC120450599|XP_039489654.1|DSAN	LOC117567788|XP_034103902.1|DALB
OG0006089	LOC120456630|XP_039499487.1|DSAN	LOC117565970|XP_034101261.1|DALB
OG0006090	LOC120448206|XP_039486011.1|DSAN	LOC117572316|XP_034110938.1|DALB
OG0006091	LOC120448865|XP_039487012.1|DSAN	LOC117567187|XP_034102903.1|DALB
OG0006092	LOC120455699|XP_039498040.1|DSAN	LOC117578070|XP_034119102.1|DALB
OG0006093	LOC120458396|XP_039501953.1|DSAN	LOC117571783|XP_034110031.1|DALB
OG0006094	LOC120449127|XP_039487374.1|DSAN	LOC117568891|XP_034105682.1|DALB
OG0006095	LOC120444617|XP_039480348.1|DSAN	LOC117569891|XP_034107124.1|DALB
