Orthogroup	DSAN.longest_only	DSIM.longest_only
OG0005076	LOC120457793|XP_039501224.1|DSAN	LOC6733939|XP_002080983.2|DSIM
OG0005078	LOC120448322|XP_039486204.1|DSAN	LOC6736655|XP_016030256.1|DSIM
OG0005079	LOC120447011|XP_039484260.1|DSAN	LOC6736160|XP_016029568.1|DSIM
OG0005080	LOC120447804|XP_039485309.1|DSAN	LOC6736555|XP_016030133.1|DSIM
OG0005081	LOC120458939|XP_039502728.1|DSAN	LOC6733302|XP_016026225.1|DSIM
OG0005082	LOC120449324|XP_039487655.1|DSAN	LOC6738204|XP_002085017.1|DSIM
OG0005083	LOC120458335|XP_039501886.1|DSAN	LOC6731433|XP_002078584.1|DSIM
OG0005084	LOC120447664|XP_039485115.1|DSAN	LOC6737993|XP_039149684.1|DSIM
OG0005085	LOC120448097|XP_039485834.1|DSAN	LOC6737624|XP_039149899.1|DSIM
OG0005086	LOC120454809|XP_039496239.1|DSAN	LOC6733375|XP_002080432.2|DSIM
OG0005087	LOC120447821|XP_039485332.1|DSAN	LOC6737488|XP_016031270.1|DSIM
OG0005088	LOC120457810|XP_039501241.1|DSAN	LOC6733933|XP_039147400.1|DSIM
OG0005089	LOC120457808|XP_039501238.1|DSAN	LOC6733935|XP_002080979.1|DSIM
OG0005090	LOC120444817|XP_039480707.1|DSAN	LOC6735251|XP_002082224.1|DSIM
OG0005091	LOC120445758|XP_039482273.1|DSAN	LOC6734204|XP_039148067.1|DSIM
OG0005092	LOC120449765|XP_039488337.1|DSAN	LOC6737166|XP_002084012.1|DSIM
OG0005093	LOC120450544|XP_039489580.1|DSAN	LOC6738745|XP_016032556.1|DSIM
OG0005094	LOC120447470|XP_039484791.1|DSAN	LOC6736653|XP_039149939.1|DSIM
OG0005095	LOC120444436|XP_039480024.1|DSAN	LOC6736149|XP_016029535.1|DSIM
OG0005096	LOC120452837|XP_039493201.1|DSAN	LOC6730790|XP_002077958.1|DSIM
OG0005097	LOC120444566|XP_039480256.1|DSAN	LOC6735586|XP_016028948.1|DSIM
OG0005098	LOC120444501|XP_039480147.1|DSAN	LOC6736092|XP_016029486.1|DSIM
OG0005099	LOC120445167|XP_039481280.1|DSAN	LOC6736135|XP_002083035.1|DSIM
OG0005100	LOC120445165|XP_039481277.1|DSAN	LOC6736136|XP_016029525.1|DSIM
OG0005101	LOC120451506|XP_039491194.1|DSAN	LOC6727374|XP_002102759.1|DSIM
OG0005102	LOC120445041|XP_039481065.1|DSAN	LOC6735474|XP_016028781.1|DSIM
OG0005103	LOC120444662|XP_039480438.1|DSAN	LOC6735983|XP_002082892.1|DSIM
OG0005104	LOC120444013|XP_039479430.1|DSAN	LOC6731519|XP_002078667.1|DSIM
OG0005105	LOC120448843|XP_039486982.1|DSAN	LOC6738448|XP_002085255.1|DSIM
OG0005106	LOC120449557|XP_039488022.1|DSAN	LOC6736537|XP_039150056.1|DSIM
OG0005107	LOC120447566|XP_039484958.1|DSAN	LOC6736579|XP_002083441.1|DSIM
OG0005108	LOC120447045|XP_039484342.1|DSAN	LOC6734442|XP_002081462.1|DSIM
OG0005109	LOC120455408|XP_039497483.1|DSAN	LOC6725663|XP_002106669.2|DSIM
OG0005110	LOC120449865|XP_039488459.1|DSAN	LOC6738354|XP_002085164.2|DSIM
OG0005111	LOC120450037|XP_039488724.1|DSAN	LOC6736920|XP_016030566.1|DSIM
OG0005112	LOC120449368|XP_039487734.1|DSAN	LOC6736310|XP_002083194.1|DSIM
OG0005113	LOC120450040|XP_039488729.1|DSAN	LOC6736919|XP_016030570.1|DSIM
OG0005114	LOC120450116|XP_039488872.1|DSAN	LOC6736467|XP_002083338.1|DSIM
OG0005115	LOC120456862|XP_039499881.1|DSAN	LOC6731023|XP_016023512.1|DSIM
OG0005116	LOC120447784|XP_039485272.1|DSAN	LOC6738378|XP_002085187.1|DSIM
OG0005117	LOC120457070|XP_039500183.1|DSAN	LOC6739933|XP_039152697.1|DSIM
OG0005118	LOC120458896|XP_039502673.1|DSAN	LOC6731695|XP_002078831.2|DSIM
OG0005119	LOC120446978|XP_039484183.1|DSAN	LOC6734599|XP_016027731.1|DSIM
OG0005120	LOC120449373|XP_039487738.1|DSAN	LOC6736416|XP_016029919.1|DSIM
OG0005121	LOC120448542|XP_039486523.1|DSAN	LOC6738694|XP_002085496.1|DSIM
OG0005122	LOC120448499|XP_039486465.1|DSAN	LOC6737909|XP_016031684.1|DSIM
OG0005123	LOC120449550|XP_039488012.1|DSAN	LOC6738591|XP_002085395.1|DSIM
OG0005124	LOC120450503|XP_039489489.1|DSAN	LOC6738368|XP_039149611.1|DSIM
OG0005125	LOC120450493|XP_039489474.1|DSAN	LOC6738370|XP_039149596.1|DSIM
OG0005126	LOC120449526|XP_039487973.1|DSAN	LOC6737279|XP_016030996.1|DSIM
OG0005127	LOC120447575|XP_039484972.1|DSAN	LOC6736442|XP_002083313.1|DSIM
OG0005128	LOC120445199|XP_039481357.1|DSAN	LOC6734250|XP_016027300.1|DSIM
OG0005129	LOC120448956|XP_039487142.1|DSAN	LOC6738860|XP_016032683.1|DSIM
OG0005130	LOC120448062|XP_039485761.1|DSAN	LOC6738904|XP_002085699.1|DSIM
OG0005131	LOC120447974|XP_039485601.1|DSAN	LOC6737142|XP_016030768.1|DSIM
OG0005132	LOC120449029|XP_039487247.1|DSAN	LOC6737612|XP_002084444.1|DSIM
OG0005133	LOC120449831|XP_039488414.1|DSAN	LOC6736619|XP_016030206.1|DSIM
OG0005134	LOC120449401|XP_039487780.1|DSAN	LOC6737836|XP_016031610.2|DSIM
OG0005135	LOC120450398|XP_039489327.1|DSAN	LOC27206271|XP_016029927.1|DSIM
OG0005136	LOC120450394|XP_039489323.1|DSAN	LOC6736426|XP_016029930.1|DSIM
OG0005137	LOC120454285|XP_039495402.1|DSAN	LOC27207840|XP_016036565.1|DSIM
OG0005138	LOC120449848|XP_039488440.1|DSAN	LOC6736898|XP_002083751.1|DSIM
OG0005139	LOC120449475|XP_039487884.1|DSAN	LOC6736962|XP_016030601.1|DSIM
OG0005140	LOC120456901|XP_039499943.1|DSAN	LOC6731024|XP_002078185.1|DSIM
OG0005141	LOC120444571|XP_039480265.1|DSAN	LOC6734701|XP_039147840.1|DSIM
OG0005142	LOC120449065|XP_039487295.1|DSAN	LOC6737325|XP_002084163.1|DSIM
OG0005143	LOC120447614|XP_039485022.1|DSAN	LOC6737318|XP_016031039.1|DSIM
OG0005144	LOC120448721|XP_039486825.1|DSAN	LOC6737320|XP_002084158.1|DSIM
OG0005145	LOC120449589|XP_039488086.1|DSAN	LOC6737322|XP_002084160.1|DSIM
OG0005146	LOC120450572|XP_039489621.1|DSAN	LOC6738996|XP_002085791.1|DSIM
OG0005147	LOC120450574|XP_039489626.1|DSAN	LOC6738995|XP_016032822.1|DSIM
OG0005148	LOC120448538|XP_039486517.1|DSAN	LOC6737415|XP_016031175.1|DSIM
OG0005149	LOC120446920|XP_039484096.1|DSAN	LOC6734986|XP_002081968.1|DSIM
OG0005150	LOC120447889|XP_039485433.1|DSAN	LOC6738312|XP_002085122.1|DSIM
OG0005151	LOC120448780|XP_039486903.1|DSAN	LOC6736759|XP_002083615.2|DSIM
OG0005152	LOC120449071|XP_039487303.1|DSAN	LOC6736755|XP_002083611.1|DSIM
OG0005153	LOC120450170|XP_039488952.1|DSAN	LOC6736753|XP_002083609.1|DSIM
OG0005154	LOC120450168|XP_039488950.1|DSAN	LOC6736751|XP_016030376.1|DSIM
OG0005155	LOC120449644|XP_039488171.1|DSAN	LOC6736220|XP_039149392.1|DSIM
OG0005156	LOC120450939|XP_039490140.1|DSAN	LOC6727239|XP_002102631.1|DSIM
OG0005157	LOC120446950|XP_039484136.1|DSAN	LOC6735686|XP_016029057.1|DSIM
OG0005158	LOC120450587|XP_039489641.1|DSAN	LOC6737002|XP_016030628.1|DSIM
OG0005159	LOC120448110|XP_039485847.1|DSAN	LOC6738345|XP_016032191.2|DSIM
OG0005160	LOC120448192|XP_039485991.1|DSAN	LOC6739659|XP_002076553.1|DSIM
OG0005161	LOC120444423|XP_039479988.1|DSAN	LOC6739516|XP_016029406.1|DSIM
OG0005162	LOC120455863|XP_039498268.1|DSAN	LOC6725514|XP_002106527.1|DSIM
OG0005163	LOC120450511|XP_039489508.1|DSAN	LOC6739106|XP_002085899.1|DSIM
OG0005164	LOC120449056|XP_039487285.1|DSAN	LOC27209466|XP_016031585.1|DSIM
OG0005165	LOC120443945|XP_039479327.1|DSAN	LOC6733237|XP_016026117.1|DSIM
OG0005166	LOC120452380|XP_039492507.1|DSAN	LOC6726803|XP_002102210.1|DSIM
OG0005167	LOC120452382|XP_039492509.1|DSAN	LOC6726802|XP_002102209.2|DSIM
OG0005168	LOC120450342|XP_039489251.1|DSAN	LOC6738414|XP_002085223.2|DSIM
OG0005169	LOC120450239|XP_039489054.1|DSAN	LOC6736717|XP_016030329.1|DSIM
OG0005170	LOC120450235|XP_039489048.1|DSAN	LOC6736716|XP_016030326.1|DSIM
OG0005171	LOC120450238|XP_039489053.1|DSAN	LOC6736715|XP_002083571.1|DSIM
OG0005172	LOC120445115|XP_039481196.1|DSAN	LOC6735560|XP_016028897.1|DSIM
OG0005173	LOC120443739|XP_039478929.1|DSAN	LOC6733289|XP_002080352.3|DSIM
OG0005174	LOC120445679|XP_039482168.1|DSAN	LOC6735889|XP_016029244.1|DSIM
OG0005175	LOC120446732|XP_039483783.1|DSAN	LOC6735870|XP_002082780.2|DSIM
OG0005176	LOC120446429|XP_039483326.1|DSAN	LOC6735158|XP_016028438.1|DSIM
OG0005177	LOC120445839|XP_039482398.1|DSAN	LOC6735872|XP_016029235.1|DSIM
OG0005178	LOC120449456|XP_039487861.1|DSAN	LOC6737290|XP_002084130.1|DSIM
OG0005179	LOC120448219|XP_039486044.1|DSAN	LOC6737307|XP_002084147.2|DSIM
OG0005180	LOC120450408|XP_039489337.1|DSAN	LOC6736364|XP_016029857.1|DSIM
OG0005181	LOC120456690|XP_039499588.1|DSAN	LOC6726132|XP_016039646.1|DSIM
OG0005182	LOC120443757|XP_039478956.1|DSAN	LOC6733679|XP_016026650.1|DSIM
OG0005183	LOC120443709|XP_039478883.1|DSAN	LOC6733870|XP_016026892.1|DSIM
OG0005184	LOC120447603|XP_039485012.1|DSAN	LOC6733867|XP_039147390.1|DSIM
OG0005185	LOC120458642|XP_039502305.1|DSAN	LOC6733694|XP_016026666.1|DSIM
OG0005186	LOC120457786|XP_039501215.1|DSAN	LOC6733982|XP_016027015.1|DSIM
OG0005187	LOC120443737|XP_039478926.1|DSAN	LOC6733290|XP_039147935.1|DSIM
OG0005188	LOC120445402|XP_039481751.1|DSAN	LOC6735118|XP_016028393.1|DSIM
OG0005189	LOC120457280|XP_039500653.1|DSAN	LOC6726438|XP_016039996.1|DSIM
OG0005190	LOC120449713|XP_039488266.1|DSAN	LOC6737191|XP_002084037.2|DSIM
OG0005191	LOC120450913|XP_039490103.1|DSAN	LOC6727837|XP_016034423.1|DSIM
OG0005192	LOC120444368|XP_039479905.1|DSAN	LOC6735026|XP_016028300.1|DSIM
OG0005193	LOC120447928|XP_039485525.1|DSAN	LOC6733698|XP_039147806.1|DSIM
OG0005194	LOC120447172|XP_039484562.1|DSAN	LOC6735409|XP_039147352.1|DSIM
OG0005195	LOC120448652|XP_039486720.1|DSAN	LOC6733405|XP_002080462.2|DSIM
OG0005196	LOC120448124|XP_039485869.1|DSAN	LOC6738839|XP_002085639.1|DSIM
OG0005197	LOC120446887|XP_039484036.1|DSAN	LOC6739518|XP_016029419.1|DSIM
OG0005198	LOC120449105|XP_039487348.1|DSAN	LOC6737854|XP_002084682.3|DSIM
OG0005199	LOC120444490|XP_039480130.1|DSAN	LOC6734631|XP_002081639.1|DSIM
OG0005200	LOC120446182|XP_039482955.1|DSAN	LOC6734898|XP_002081895.1|DSIM
OG0005201	LOC120445451|XP_039481828.1|DSAN	LOC6736166|XP_002083066.1|DSIM
OG0005202	LOC120458751|XP_039502458.1|DSAN	LOC27208914|XP_016026360.1|DSIM
OG0005203	LOC120447204|XP_039484634.1|DSAN	LOC6734461|XP_039147503.1|DSIM
OG0005204	LOC120449246|XP_039487559.1|DSAN	LOC6731258|XP_016023814.1|DSIM
OG0005205	LOC120457278|XP_039500651.1|DSAN	LOC6730860|XP_016023286.1|DSIM
OG0005206	LOC120445680|XP_039482170.1|DSAN	LOC6735895|XP_002082805.1|DSIM
OG0005207	LOC120444054|XP_039479494.1|DSAN	LOC6733714|XP_002080761.2|DSIM
OG0005208	LOC120451738|XP_039491584.1|DSAN	LOC27207579|XP_039147861.1|DSIM
OG0005209	LOC120457478|XP_039500966.1|DSAN	LOC6732387|XP_002079508.3|DSIM
OG0005210	LOC120457093|XP_039500217.1|DSAN	LOC6732386|XP_039151677.1|DSIM
OG0005211	LOC120450588|XP_039489642.1|DSAN	LOC6739101|XP_016032942.1|DSIM
OG0005212	LOC120446889|XP_039484039.1|DSAN	LOC27207041|XP_016029418.1|DSIM
OG0005213	LOC120455627|XP_039497947.1|DSAN	LOC6725301|XP_002106319.1|DSIM
OG0005214	LOC120444068|XP_039479517.1|DSAN	LOC6731431|XP_016024054.1|DSIM
OG0005215	LOC120446851|XP_039483981.1|DSAN	LOC6730909|XP_016023340.1|DSIM
OG0005216	LOC120446217|XP_039483009.1|DSAN	LOC6732811|XP_002079924.1|DSIM
OG0005217	LOC120444861|XP_039480758.1|DSAN	LOC6733089|XP_039146949.1|DSIM
OG0005218	LOC120456637|XP_039499497.1|DSAN	LOC6731582|XP_016024258.1|DSIM
OG0005219	LOC120454843|XP_039496275.1|DSAN	LOC6733663|XP_002080710.1|DSIM
OG0005220	LOC120447906|XP_039485489.1|DSAN	LOC6736358|XP_002083234.1|DSIM
OG0005221	LOC120458093|XP_039501554.1|DSAN	LOC6731607|XP_002078748.2|DSIM
OG0005222	LOC120444430|XP_039480006.1|DSAN	LOC6732580|XP_039154548.1|DSIM
OG0005223	LOC120444941|XP_039480882.1|DSAN	LOC6732200|XP_002079329.1|DSIM
OG0005224	LOC120444348|XP_039479865.1|DSAN	LOC6731542|XP_039154529.1|DSIM
OG0005225	LOC120455783|XP_039498177.1|DSAN	LOC6739181|XP_002076092.2|DSIM
OG0005226	LOC120445267|XP_039481503.1|DSAN	LOC6731428|XP_016024045.1|DSIM
OG0005227	LOC120443719|XP_039478901.1|DSAN	LOC6732502|XP_016025159.1|DSIM
OG0005228	LOC120443716|XP_039478897.1|DSAN	LOC6732503|XP_002079623.2|DSIM
OG0005229	LOC120453067|XP_039493529.1|DSAN	LOC6730502|XP_016022952.1|DSIM
OG0005230	LOC120458424|XP_039501996.1|DSAN	LOC6731943|XP_016024607.1|DSIM
OG0005231	LOC120458112|XP_039501577.1|DSAN	LOC6730399|XP_002077580.1|DSIM
OG0005232	LOC120448146|XP_039485915.1|DSAN	LOC6730775|XP_016023193.1|DSIM
OG0005233	LOC120456337|XP_039499047.1|DSAN	LOC6732381|XP_002079502.1|DSIM
OG0005234	LOC120446230|XP_039483031.1|DSAN	LOC27206202|XP_039150766.1|DSIM
OG0005235	LOC120446584|XP_039483540.1|DSAN	LOC6732707|XP_002079821.1|DSIM
OG0005236	LOC120444107|XP_039479570.1|DSAN	LOC6730953|XP_016023414.1|DSIM
OG0005237	LOC120444106|XP_039479568.1|DSAN	LOC6730950|XP_016023411.1|DSIM
OG0005238	LOC120453608|XP_039494321.1|DSAN	LOC6730949|XP_002078112.1|DSIM
OG0005239	LOC120454916|XP_039496578.1|DSAN	LOC6730669|XP_016023109.1|DSIM
OG0005240	LOC120444596|XP_039480307.1|DSAN	LOC6731802|XP_016024486.1|DSIM
OG0005241	LOC120458229|XP_039501747.1|DSAN	LOC6730539|XP_039150708.1|DSIM
OG0005242	LOC120456368|XP_039499118.1|DSAN	LOC27207753|XP_016024549.1|DSIM
OG0005243	LOC120453045|XP_039493502.1|DSAN	LOC6730503|XP_002077684.1|DSIM
OG0005244	LOC120450804|XP_039489906.1|DSAN	LOC6728320|XP_016034955.1|DSIM
OG0005245	LOC120451299|XP_039490799.1|DSAN	LOC6727032|XP_002102430.1|DSIM
OG0005246	LOC120449716|XP_039488276.1|DSAN	LOC6730455|XP_002077636.1|DSIM
OG0005247	LOC120445672|XP_039482157.1|DSAN	LOC6739497|XP_016029251.1|DSIM
OG0005248	LOC120454415|XP_039495619.1|DSAN	LOC6728007|XP_016034605.1|DSIM
OG0005249	LOC120452342|XP_039492446.1|DSAN	LOC6727613|XP_016034202.1|DSIM
OG0005250	LOC120457709|XP_039501139.1|DSAN	LOC6733065|XP_016025766.1|DSIM
OG0005251	LOC120447251|XP_039484716.1|DSAN	LOC6731783|XP_016024474.1|DSIM
OG0005252	LOC120446708|XP_039483745.1|DSAN	LOC27209277|XP_016025494.1|DSIM
OG0005253	LOC120457747|XP_039501180.1|DSAN	LOC6733039|XP_016025729.1|DSIM
OG0005254	LOC120446646|XP_039483651.1|DSAN	LOC6732836|XP_002079949.2|DSIM
OG0005255	LOC120445914|XP_039482506.1|DSAN	LOC6732835|XP_016025560.1|DSIM
OG0005256	LOC120457492|XP_039500977.1|DSAN	LOC6740415|XP_002077271.1|DSIM
OG0005257	LOC120457470|XP_039500959.1|DSAN	LOC27206517|XP_016024189.1|DSIM
OG0005258	LOC120443790|XP_039479051.1|DSAN	LOC6731629|XP_002078769.2|DSIM
OG0005259	LOC120450949|XP_039490168.1|DSAN	LOC6732315|XP_002079443.2|DSIM
OG0005260	LOC120458831|XP_039502592.1|DSAN	LOC6732317|XP_016024980.1|DSIM
OG0005261	LOC120447751|XP_039485234.1|DSAN	LOC6731840|XP_016024524.1|DSIM
OG0005262	LOC120456968|XP_039500053.1|DSAN	LOC6731065|XP_002078224.1|DSIM
OG0005263	LOC120445100|XP_039481175.1|DSAN	LOC6732828|XP_016025552.1|DSIM
OG0005264	LOC120453366|XP_039493974.1|DSAN	LOC6727702|XP_016034278.1|DSIM
OG0005265	LOC120445183|XP_039481330.1|DSAN	LOC6732824|XP_016025546.1|DSIM
OG0005266	LOC120444058|XP_039479499.1|DSAN	LOC6732452|XP_002079572.1|DSIM
OG0005267	LOC120448879|XP_039487031.1|DSAN	LOC6730735|XP_002077903.1|DSIM
OG0005268	LOC120448854|XP_039486999.1|DSAN	LOC6730736|XP_002077904.1|DSIM
OG0005269	LOC120447946|XP_039485563.1|DSAN	LOC6730753|XP_039150043.1|DSIM
OG0005270	LOC120458248|XP_039501771.1|DSAN	LOC6731957|XP_002079092.1|DSIM
OG0005271	LOC120446553|XP_039483503.1|DSAN	LOC6732757|XP_016025478.1|DSIM
OG0005272	LOC120445874|XP_039482452.1|DSAN	LOC6732755|XP_002079868.1|DSIM
OG0005273	LOC120446397|XP_039483270.1|DSAN	LOC6731491|XP_002078640.1|DSIM
OG0005274	LOC120452201|XP_039492259.1|DSAN	LOC6731953|XP_039154573.1|DSIM
OG0005275	LOC120458871|XP_039502637.1|DSAN	LOC6731760|XP_016024441.1|DSIM
OG0005276	LOC120458251|XP_039501774.1|DSAN	LOC6730896|XP_016023322.1|DSIM
OG0005277	LOC120455524|XP_039497746.1|DSAN	LOC6730907|XP_016023339.1|DSIM
OG0005278	LOC120444411|XP_039479968.1|DSAN	LOC6735415|XP_002082357.1|DSIM
OG0005279	LOC120458575|XP_039502208.1|DSAN	LOC6731170|XP_016023718.1|DSIM
OG0005280	LOC120452002|XP_039491973.1|DSAN	LOC6730527|XP_002077706.2|DSIM
OG0005281	LOC120450320|XP_039489218.1|DSAN	LOC6730708|XP_016023143.1|DSIM
OG0005282	LOC120450845|XP_039489970.1|DSAN	LOC6726874|XP_002102276.1|DSIM
OG0005283	LOC120451780|XP_039491658.1|DSAN	LOC6729328|XP_016035965.1|DSIM
OG0005284	LOC120457705|XP_039501134.1|DSAN	LOC6733055|XP_016025737.2|DSIM
OG0005285	LOC120457703|XP_039501133.1|DSAN	LOC6733056|XP_002080134.1|DSIM
OG0005286	LOC120445153|XP_039481260.1|DSAN	LOC6730530|XP_039147280.1|DSIM
OG0005287	LOC120458230|XP_039501749.1|DSAN	LOC6730531|XP_002077710.1|DSIM
OG0005288	LOC120444020|XP_039479453.1|DSAN	LOC27206544|XP_039147201.1|DSIM
OG0005289	LOC120447498|XP_039484874.1|DSAN	LOC6725079|XP_039147446.1|DSIM
OG0005290	LOC120454070|XP_039495015.1|DSAN	LOC6726829|XP_016033335.1|DSIM
OG0005291	LOC120443914|XP_039479286.1|DSAN	LOC6732184|XP_002079313.1|DSIM
OG0005292	LOC120445254|XP_039481471.1|DSAN	LOC6732186|XP_016024869.1|DSIM
OG0005293	LOC120455956|XP_039498436.1|DSAN	LOC6732397|XP_002079518.2|DSIM
OG0005294	LOC120454027|XP_039494955.1|DSAN	LOC6732058|XP_002079190.1|DSIM
OG0005295	LOC120443912|XP_039479285.1|DSAN	LOC6732183|XP_039154315.1|DSIM
OG0005296	LOC120451996|XP_039491957.1|DSAN	LOC6726862|XP_016033364.1|DSIM
OG0005297	LOC120455921|XP_039498379.1|DSAN	LOC6731528|XP_016024202.1|DSIM
OG0005298	LOC120450459|XP_039489417.1|DSAN	LOC6731669|XP_002078809.1|DSIM
OG0005299	LOC120451225|XP_039490645.1|DSAN	LOC6730093|XP_002105386.1|DSIM
OG0005300	LOC120456178|XP_039498782.1|DSAN	LOC6725387|XP_016038461.1|DSIM
OG0005301	LOC120458895|XP_039502671.1|DSAN	LOC27206512|XP_016024373.1|DSIM
OG0005302	LOC120445119|XP_039481199.1|DSAN	LOC6734021|XP_016027043.2|DSIM
OG0005303	LOC120446581|XP_039483537.1|DSAN	LOC6732709|XP_002079823.1|DSIM
OG0005304	LOC120458676|XP_039502347.1|DSAN	LOC120284730|XP_039149215.1|DSIM, LOC6731215|XP_039149008.1|DSIM
OG0005305	LOC120444408|XP_039479963.1|DSAN	LOC6735414|XP_039147350.1|DSIM
OG0005306	LOC120446138|XP_039482897.1|DSAN	LOC6732555|XP_002079674.1|DSIM
OG0005307	LOC120458859|XP_039502621.1|DSAN	LOC6731938|XP_016024601.1|DSIM
OG0005308	LOC120447736|XP_039485218.1|DSAN	LOC6731843|XP_016024525.1|DSIM
OG0005309	LOC120443796|XP_039479060.1|DSAN	LOC6730845|XP_016023263.1|DSIM
OG0005310	LOC120458616|XP_039502259.1|DSAN	LOC6731474|XP_002078623.1|DSIM
OG0005311	LOC120444014|XP_039479434.1|DSAN	LOC6732119|XP_002079251.2|DSIM
OG0005312	LOC120444073|XP_039479520.1|DSAN	LOC6732156|XP_016024836.1|DSIM
OG0005313	LOC120458009|XP_039501439.1|DSAN	LOC6731765|XP_016024446.1|DSIM
OG0005314	LOC120447518|XP_039484880.1|DSAN	LOC6732041|XP_016024728.1|DSIM
OG0005315	LOC120445325|XP_039481582.1|DSAN	LOC6732692|XP_016025424.1|DSIM
OG0005316	LOC120447162|XP_039484549.1|DSAN	LOC6735413|XP_016028730.1|DSIM
OG0005317	LOC120444924|XP_039480856.1|DSAN	LOC6732550|XP_016025204.1|DSIM
OG0005318	LOC120444526|XP_039480202.1|DSAN	LOC6733134|XP_016025846.1|DSIM
OG0005319	LOC120450088|XP_039488819.1|DSAN	LOC6732399|XP_016025055.1|DSIM
OG0005320	LOC120444992|XP_039480961.1|DSAN	LOC6732894|XP_016025616.1|DSIM
OG0005321	LOC120443820|XP_039479100.1|DSAN	LOC6731910|XP_016024577.1|DSIM
OG0005322	LOC120449689|XP_039488242.1|DSAN	LOC6730624|XP_016023070.1|DSIM
OG0005323	LOC120458091|XP_039501545.1|DSAN	LOC6739228|XP_016024285.1|DSIM
OG0005324	LOC120458144|XP_039501621.1|DSAN	LOC6731676|XP_002078816.1|DSIM
OG0005325	LOC120458019|XP_039501455.1|DSAN	LOC27207633|XP_016023211.1|DSIM
OG0005326	LOC120458517|XP_039502125.1|DSAN	LOC27206834|XP_039154492.1|DSIM
OG0005327	LOC120458183|XP_039501681.1|DSAN	LOC6731589|XP_016024266.1|DSIM
OG0005328	LOC120452757|XP_039493073.1|DSAN	LOC6727717|XP_016034292.1|DSIM
OG0005329	LOC120450472|XP_039489448.1|DSAN	LOC6737371|XP_002084209.1|DSIM
OG0005330	LOC120450471|XP_039489447.1|DSAN	LOC6737370|XP_002084208.2|DSIM
OG0005331	LOC120458296|XP_039501830.1|DSAN	LOC6730734|XP_016023156.1|DSIM
OG0005332	LOC120447061|XP_039484386.1|DSAN	LOC6732969|XP_002080051.1|DSIM
OG0005333	LOC120458594|XP_039502232.1|DSAN	LOC6732075|XP_002079207.1|DSIM
OG0005334	LOC120449048|XP_039487278.1|DSAN	LOC6731807|XP_002078942.1|DSIM
OG0005335	LOC120447152|XP_039484536.1|DSAN	LOC6734278|XP_016027344.1|DSIM
OG0005336	LOC120458395|XP_039501952.1|DSAN	LOC6733777|XP_002080821.1|DSIM
OG0005337	LOC120444724|XP_039480584.1|DSAN	LOC6734932|XP_016028246.1|DSIM
OG0005338	LOC120456978|XP_039500063.1|DSAN	LOC6731743|XP_016024415.1|DSIM
OG0005339	LOC120458280|XP_039501810.1|DSAN	LOC6731832|XP_002078967.1|DSIM
OG0005340	LOC120452502|XP_039492690.1|DSAN	LOC6731721|XP_002078856.2|DSIM
OG0005341	LOC120451323|XP_039490834.1|DSAN	LOC6733572|XP_002080627.2|DSIM
OG0005342	LOC120456533|XP_039499345.1|DSAN	LOC6732010|XP_016024702.1|DSIM
OG0005343	LOC120458045|XP_039501487.1|DSAN	LOC6739289|XP_016026303.1|DSIM
OG0005344	LOC120445557|XP_039481964.1|DSAN	LOC6734087|XP_002081122.1|DSIM
OG0005345	LOC120444006|XP_039479420.1|DSAN	LOC6731222|XP_002078381.1|DSIM
OG0005346	LOC120449956|XP_039488595.1|DSAN	LOC6731293|XP_002078449.1|DSIM
OG0005347	LOC120445546|XP_039481956.1|DSAN	LOC6739201|XP_016023390.1|DSIM
OG0005348	LOC120444134|XP_039479634.1|DSAN	LOC6731773|XP_002078908.1|DSIM
OG0005349	LOC120458878|XP_039502649.1|DSAN	LOC6731764|XP_002078899.1|DSIM
OG0005350	LOC120458241|XP_039501765.1|DSAN	LOC6731954|XP_002079089.1|DSIM
OG0005351	LOC120450244|XP_039489064.1|DSAN	LOC6737208|XP_016030916.1|DSIM
OG0005352	LOC120446214|XP_039483048.1|DSAN	LOC6731811|XP_016024497.1|DSIM
OG0005353	LOC120444352|XP_039479868.1|DSAN	LOC6735058|XP_039148569.1|DSIM
OG0005354	LOC120444069|XP_039479518.1|DSAN	LOC6730794|XP_039150928.1|DSIM
OG0005355	LOC120454173|XP_039495188.1|DSAN	LOC6730434|XP_002077615.1|DSIM
OG0005356	LOC120454444|XP_039495684.1|DSAN	LOC6730436|XP_016022901.1|DSIM
OG0005357	LOC120458171|XP_039501662.1|DSAN	LOC6731393|XP_016024011.1|DSIM
OG0005358	LOC120443829|XP_039479114.1|DSAN	LOC6731305|XP_002078461.1|DSIM
OG0005359	LOC120445623|XP_039482070.1|DSAN	LOC6735788|XP_016029163.1|DSIM
OG0005360	LOC120449472|XP_039487881.1|DSAN	LOC6738617|XP_039149258.1|DSIM
OG0005361	LOC120448375|XP_039486283.1|DSAN	LOC6731892|XP_039154309.1|DSIM
OG0005362	LOC120458504|XP_039502106.1|DSAN	LOC6731747|XP_002078882.1|DSIM
OG0005363	LOC120458261|XP_039501784.1|DSAN	LOC6731108|XP_016023646.1|DSIM
OG0005364	LOC120446084|XP_039482806.1|DSAN	LOC6735465|XP_016028770.1|DSIM
OG0005365	LOC120447119|XP_039484483.1|DSAN	LOC6732992|XP_016025673.1|DSIM
OG0005366	LOC120445283|XP_039481519.1|DSAN	LOC6732993|XP_016025676.1|DSIM
