Orthogroup	DSAN.longest_only	DHYD.longest_only
OG0003897	LOC120446184|XP_039482960.1|DSAN	LOC111600576|XP_023172532.1|DHYD
OG0003898	LOC120446711|XP_039483751.1|DSAN	LOC111600217|XP_023172011.1|DHYD
OG0003899	LOC120454134|XP_039495128.1|DSAN	LOC111599053|XP_023170341.1|DHYD
OG0003900	LOC120444144|XP_039479646.1|DSAN	LOC111599065|XP_030080246.1|DHYD
OG0003901	LOC120444294|XP_039479752.1|DSAN	LOC111595931|XP_023165658.2|DHYD
OG0003902	LOC120448668|XP_039486741.1|DSAN	LOC111595934|XP_023165662.2|DHYD
OG0003903	LOC120444079|XP_039479532.1|DSAN	LOC111605528|XP_023179857.1|DHYD
OG0003904	LOC120444078|XP_039479530.1|DSAN, LOC120444077|XP_039479529.1|DSAN	LOC111605527|XP_023179856.2|DHYD
OG0003905	LOC120454403|XP_039495598.1|DSAN	LOC111601758|XP_023174264.2|DHYD
OG0003906	LOC120446284|XP_039483107.1|DSAN	LOC111593205|XP_023161619.2|DHYD
OG0003907	LOC120457953|XP_039501396.1|DSAN	LOC111599191|XP_023170548.1|DHYD
OG0003908	LOC120454430|XP_039495658.1|DSAN	LOC111599193|XP_023170549.2|DHYD
OG0003909	LOC120457734|XP_039501168.1|DSAN	LOC111605223|XP_023179416.1|DHYD
OG0003910	LOC120453859|XP_039494698.1|DSAN	LOC111605235|XP_023179438.2|DHYD
OG0003911	LOC120458198|XP_039501705.1|DSAN	LOC111605556|XP_023179892.2|DHYD
OG0003912	LOC120458646|XP_039502309.1|DSAN	LOC111601142|XP_023173377.2|DHYD
OG0003913	LOC120446513|XP_039483458.1|DSAN	LOC111594742|XP_023163950.1|DHYD
OG0003914	LOC120447129|XP_039484500.1|DSAN	LOC111592541|XP_023160591.2|DHYD
OG0003915	LOC120456734|XP_039499655.1|DSAN	LOC111592983|XP_023161248.1|DHYD
OG0003916	LOC120445498|XP_039481883.1|DSAN	LOC111602500|XP_023175339.1|DHYD
OG0003917	LOC120451887|XP_039491831.1|DSAN	LOC111599061|XP_023170350.2|DHYD
OG0003918	LOC120452764|XP_039493121.1|DSAN	LOC111603757|XP_023177255.2|DHYD
OG0003919	LOC120457049|XP_039500158.1|DSAN	LOC111599492|XP_023170926.1|DHYD
OG0003920	LOC120445620|XP_039482067.1|DSAN	LOC111593920|XP_023162761.1|DHYD
OG0003921	LOC120445391|XP_039481730.1|DSAN	LOC111594716|XP_023163910.2|DHYD
OG0003922	LOC120457252|XP_039500623.1|DSAN	LOC111602457|XP_023175285.2|DHYD
OG0003923	LOC120454825|XP_039496225.1|DSAN	LOC111593710|XP_023162441.1|DHYD
OG0003924	LOC120446607|XP_039483581.1|DSAN	LOC111593859|XP_023162674.1|DHYD
OG0003925	LOC120443984|XP_039479395.1|DSAN	LOC111599300|XP_030079173.1|DHYD
OG0003926	LOC120453368|XP_039493979.1|DSAN	LOC111599365|XP_023170765.1|DHYD
OG0003927	LOC120454915|XP_039496563.1|DSAN	LOC111594231|XP_023163205.1|DHYD
OG0003928	LOC120454411|XP_039495617.1|DSAN	LOC111603919|XP_023177512.2|DHYD
OG0003929	LOC120458423|XP_039501995.1|DSAN	LOC111602523|XP_023175377.1|DHYD
OG0003930	LOC120458464|XP_039502053.1|DSAN	LOC111598781|XP_023169962.1|DHYD
OG0003931	LOC120444115|XP_039479586.1|DSAN	LOC111605010|XP_023179093.1|DHYD
OG0003932	LOC120458901|XP_039502678.1|DSAN	LOC111597691|XP_030080954.1|DHYD
OG0003933	LOC120453787|XP_039494575.1|DSAN	LOC111605559|XP_023179900.1|DHYD
OG0003934	LOC120458571|XP_039502204.1|DSAN	LOC111603760|XP_023177260.1|DHYD
OG0003935	LOC120446609|XP_039483583.1|DSAN	LOC111594005|XP_023162866.2|DHYD
OG0003936	LOC120446612|XP_039483591.1|DSAN	LOC111594013|XP_023162879.1|DHYD
OG0003937	LOC120445886|XP_039482473.1|DSAN	LOC111599925|XP_023171538.2|DHYD
OG0003938	LOC120444425|XP_039479995.1|DSAN	LOC111599456|XP_023170886.2|DHYD
OG0003939	LOC120458711|XP_039502392.1|DSAN	LOC111599460|XP_023170896.1|DHYD
OG0003940	LOC120456902|XP_039499959.1|DSAN	LOC111601864|XP_023174473.1|DHYD
OG0003941	LOC120444517|XP_039480178.1|DSAN	LOC111599453|XP_023170879.1|DHYD
OG0003942	LOC120449381|XP_039487754.1|DSAN, LOC120458620|XP_039502264.1|DSAN	LOC111602488|XP_023175320.2|DHYD
OG0003943	LOC120458000|XP_039501426.1|DSAN	LOC111603751|XP_023177242.1|DHYD
OG0003944	LOC120458479|XP_039502073.1|DSAN	LOC111599084|XP_023170387.1|DHYD
OG0003945	LOC120445681|XP_039482172.1|DSAN	LOC111603801|XP_023177319.1|DHYD
OG0003946	LOC120445188|XP_039481336.1|DSAN	LOC111592663|XP_030079058.1|DHYD
OG0003947	LOC120445540|XP_039481943.1|DSAN	LOC111600329|XP_023172164.2|DHYD
OG0003948	LOC120444804|XP_039480686.1|DSAN	LOC111594941|XP_023164202.2|DHYD
OG0003949	LOC120444589|XP_039480292.1|DSAN	LOC111599542|XP_030080312.1|DHYD
OG0003950	LOC120458213|XP_039501726.1|DSAN	LOC111602222|XP_023174969.1|DHYD
OG0003951	LOC120458548|XP_039502163.1|DSAN	LOC111602210|XP_023174953.2|DHYD
OG0003952	LOC120455301|XP_039497278.1|DSAN	LOC111592586|XP_023160669.2|DHYD, LOC115482925|XP_030079091.1|DHYD
OG0003953	LOC120454533|XP_039496200.1|DSAN	LOC111605021|XP_023179120.2|DHYD
OG0003954	LOC120449506|XP_039487941.1|DSAN	LOC111597422|XP_023167886.2|DHYD
OG0003955	LOC120455401|XP_039497477.1|DSAN	LOC111592612|XP_023160712.2|DHYD
OG0003956	LOC120444903|XP_039480826.1|DSAN	LOC111595594|XP_023165173.2|DHYD
OG0003957	LOC120447930|XP_039485529.1|DSAN	LOC111601101|XP_023173308.2|DHYD
OG0003958	LOC120455714|XP_039498061.1|DSAN	LOC111595358|XP_023164803.2|DHYD
OG0003959	LOC120445242|XP_039481443.1|DSAN	LOC111602084|XP_030079708.1|DHYD
OG0003960	LOC120457371|XP_039500840.1|DSAN	LOC111593015|XP_030079987.1|DHYD
OG0003961	LOC120446001|XP_039482674.1|DSAN	LOC111592891|XP_023161099.2|DHYD
OG0003962	LOC120453379|XP_039493991.1|DSAN	LOC111599383|XP_023170788.1|DHYD
OG0003963	LOC120444442|XP_039480035.1|DSAN	LOC111603892|XP_023177478.2|DHYD
OG0003964	LOC120458288|XP_039501820.1|DSAN	LOC111595012|XP_023164286.1|DHYD
OG0003965	LOC120458814|XP_039502558.1|DSAN	LOC111594954|XP_023164219.2|DHYD
OG0003966	LOC120445655|XP_039482134.1|DSAN	LOC111592065|XP_023159835.1|DHYD
OG0003967	LOC120447027|XP_039484283.1|DSAN	LOC111592514|XP_023160514.2|DHYD
OG0003968	LOC120444464|XP_039480070.1|DSAN	LOC111592526|XP_023160552.1|DHYD
OG0003969	LOC120444603|XP_039480312.1|DSAN	LOC111600570|XP_023172523.2|DHYD
OG0003970	LOC120452565|XP_039492782.1|DSAN	LOC111599088|XP_023170394.2|DHYD
OG0003971	LOC120458275|XP_039501801.1|DSAN	LOC111594741|XP_030079115.1|DHYD
OG0003972	LOC120449196|XP_039487491.1|DSAN	LOC111604311|XP_023178125.2|DHYD
OG0003973	LOC120444570|XP_039480261.1|DSAN	LOC111593910|XP_023162750.1|DHYD
OG0003974	LOC120445890|XP_039482475.1|DSAN	LOC111595452|XP_023164953.1|DHYD
OG0003975	LOC120443713|XP_039478896.1|DSAN	LOC111600450|XP_023172315.2|DHYD
OG0003976	LOC120445230|XP_039481422.1|DSAN	LOC111594100|XP_023163022.1|DHYD
OG0003977	LOC120455652|XP_039497980.1|DSAN	LOC111592554|XP_023160613.1|DHYD
OG0003978	LOC120448180|XP_039485963.1|DSAN	LOC111604511|XP_023178375.1|DHYD
OG0003979	LOC120447832|XP_039485366.1|DSAN	LOC111591950|XP_023159652.1|DHYD
OG0003980	LOC120451480|XP_039491135.1|DSAN	LOC111603028|XP_023176225.2|DHYD
OG0003981	LOC120455730|XP_039498119.1|DSAN	LOC111591956|XP_023159661.1|DHYD
OG0003982	LOC120446707|XP_039483742.1|DSAN	LOC111594665|XP_023163835.2|DHYD
OG0003983	LOC120458108|XP_039501571.1|DSAN	LOC111600551|XP_023172470.1|DHYD
OG0003984	LOC120446554|XP_039483505.1|DSAN	LOC111598987|XP_023170256.2|DHYD
OG0003985	LOC120444580|XP_039480275.1|DSAN	LOC111598936|XP_030080516.1|DHYD
OG0003986	LOC120455157|XP_039497006.1|DSAN	LOC111602183|XP_030080349.1|DHYD
OG0003987	LOC120451653|XP_039491463.1|DSAN	LOC111600950|XP_023173099.2|DHYD
OG0003988	LOC120455317|XP_039497316.1|DSAN	LOC111596111|XP_023165942.2|DHYD
OG0003989	LOC120455903|XP_039498343.1|DSAN	LOC111595017|XP_023164293.2|DHYD
OG0003990	LOC120458080|XP_039501530.1|DSAN	LOC115482857|XP_030078966.1|DHYD, LOC111598934|XP_023170179.1|DHYD
OG0003991	LOC120458010|XP_039501445.1|DSAN	LOC111601152|XP_023173390.2|DHYD
OG0003992	LOC120454530|XP_039495839.1|DSAN	LOC111601185|XP_023173434.2|DHYD
OG0003993	LOC120450268|XP_039489112.1|DSAN	LOC111599080|XP_023170380.2|DHYD
OG0003994	LOC120451562|XP_039491299.1|DSAN	LOC111602814|XP_023175885.1|DHYD
OG0003995	LOC120445848|XP_039482414.1|DSAN	LOC111593893|XP_023162729.2|DHYD
OG0003996	LOC120448468|XP_039486425.1|DSAN	LOC111597657|XP_023168247.1|DHYD
OG0003997	LOC120458267|XP_039501792.1|DSAN	LOC111601592|XP_023174022.1|DHYD
OG0003998	LOC120457834|XP_039501267.1|DSAN	LOC111597442|XP_023167928.2|DHYD
OG0003999	LOC120446026|XP_039482718.1|DSAN	LOC111592099|XP_023159894.2|DHYD
OG0004000	LOC120456643|XP_039499502.1|DSAN	LOC111603151|XP_023176396.1|DHYD
OG0004001	LOC120444482|XP_039480096.1|DSAN	LOC111600152|XP_023171910.2|DHYD
OG0004002	LOC120445118|XP_039481198.1|DSAN	LOC111600429|XP_023172290.2|DHYD
OG0004003	LOC120455939|XP_039499656.1|DSAN	LOC111592654|XP_030079150.1|DHYD
OG0004004	LOC120451088|XP_039490409.1|DSAN	LOC111601938|XP_023174560.1|DHYD
OG0004005	LOC120458449|XP_039502028.1|DSAN	LOC111599203|XP_023170561.1|DHYD
OG0004006	LOC120446264|XP_039483074.1|DSAN	LOC111594647|XP_023163811.2|DHYD
OG0004007	LOC120453467|XP_039494133.1|DSAN	LOC111599381|XP_023170786.1|DHYD
OG0004008	LOC120443883|XP_039479226.1|DSAN	LOC111602455|XP_030079239.1|DHYD
OG0004009	LOC120458361|XP_039501909.1|DSAN	LOC111599377|XP_023170780.2|DHYD
OG0004010	LOC120444152|XP_039479663.1|DSAN	LOC111600401|XP_023172248.2|DHYD
OG0004011	LOC120458469|XP_039502056.1|DSAN	LOC111600387|XP_023172231.1|DHYD
OG0004012	LOC120453635|XP_039494361.1|DSAN	LOC111605454|XP_030080703.1|DHYD
OG0004013	LOC120452857|XP_039493236.1|DSAN	LOC111600427|XP_023172281.1|DHYD
OG0004014	LOC120448981|XP_039487178.1|DSAN	LOC111604287|XP_023178071.2|DHYD
OG0004015	LOC120444074|XP_039479526.1|DSAN	LOC111605507|XP_023179827.2|DHYD
OG0004016	LOC120456550|XP_039499366.1|DSAN	LOC111596642|XP_023166704.2|DHYD
OG0004017	LOC120449507|XP_039487946.1|DSAN	LOC111599146|XP_023170482.2|DHYD
OG0004018	LOC120457596|XP_039501043.1|DSAN	LOC111593828|XP_023162629.1|DHYD
OG0004019	LOC120447121|XP_039484485.1|DSAN	LOC111594675|XP_023163853.2|DHYD
OG0004020	LOC120458161|XP_039501650.1|DSAN	LOC111595799|XP_023165457.2|DHYD
OG0004021	LOC120458158|XP_039501646.1|DSAN	LOC111595805|XP_023165463.2|DHYD
OG0004022	LOC120445478|XP_039481862.1|DSAN	LOC111602483|XP_023175314.1|DHYD
OG0004023	LOC120444862|XP_039480762.1|DSAN	LOC111594567|XP_023163696.2|DHYD
OG0004024	LOC120446638|XP_039483639.1|DSAN	LOC111596372|XP_023166341.2|DHYD, LOC115482739|XP_030080543.1|DHYD
OG0004025	LOC120451239|XP_039490684.1|DSAN	LOC111603641|XP_023177091.1|DHYD
OG0004026	LOC120458639|XP_039502300.1|DSAN	LOC111599357|XP_023170757.2|DHYD
OG0004027	LOC120445502|XP_039481884.1|DSAN	LOC111594963|XP_030081995.1|DHYD
OG0004028	LOC120458400|XP_039501959.1|DSAN	LOC111602213|XP_023174957.2|DHYD
OG0004029	LOC120458284|XP_039501814.1|DSAN	LOC111603864|XP_023177438.1|DHYD
OG0004030	LOC120444656|XP_039480430.1|DSAN	LOC111600092|XP_023171799.1|DHYD
OG0004031	LOC120458339|XP_039501890.1|DSAN	LOC111599338|XP_030079235.1|DHYD
OG0004032	LOC120445803|XP_039482350.1|DSAN	LOC111594096|XP_023163017.1|DHYD
OG0004033	LOC120445020|XP_039481029.1|DSAN	LOC111603926|XP_023177520.2|DHYD
OG0004034	LOC120444316|XP_039479794.1|DSAN	LOC111605565|XP_023179905.2|DHYD
OG0004035	LOC120444461|XP_039480069.1|DSAN	LOC111603755|XP_023177247.2|DHYD
OG0004036	LOC120444149|XP_039479650.1|DSAN	LOC111601130|XP_023173354.1|DHYD
OG0004037	LOC120443722|XP_039478905.1|DSAN	LOC111592907|XP_023161122.1|DHYD
OG0004038	LOC120458612|XP_039502257.1|DSAN	LOC111599120|XP_023170449.1|DHYD
OG0004039	LOC120450099|XP_039488830.1|DSAN	LOC111595582|XP_030080407.1|DHYD
OG0004040	LOC120445084|XP_039481147.1|DSAN	LOC111593287|XP_023161729.2|DHYD
OG0004041	LOC120456310|XP_039498997.1|DSAN	LOC111594049|XP_023162932.1|DHYD
OG0004042	LOC120449041|XP_039487263.1|DSAN	LOC111601108|XP_023173322.1|DHYD
OG0004043	LOC120456401|XP_039499167.1|DSAN	LOC111601445|XP_023173793.1|DHYD
OG0004044	LOC120455678|XP_039498023.1|DSAN	LOC111593985|XP_023162841.1|DHYD
OG0004045	LOC120458236|XP_039501758.1|DSAN	LOC111592608|XP_023160707.1|DHYD
OG0004046	LOC120451831|XP_039491744.1|DSAN	LOC111599082|XP_023170382.2|DHYD
OG0004047	LOC120456104|XP_039498648.1|DSAN	LOC111601138|XP_030080292.1|DHYD
OG0004048	LOC120445651|XP_039482131.1|DSAN	LOC111605473|XP_023179765.1|DHYD
OG0004049	LOC120443930|XP_039479307.1|DSAN	LOC111602159|XP_023174885.1|DHYD
OG0004050	LOC120445276|XP_039481508.1|DSAN	LOC111595762|XP_023165406.2|DHYD
OG0004051	LOC120443805|XP_039479079.1|DSAN, LOC120444024|XP_039479458.1|DSAN, LOC120444042|XP_039479482.1|DSAN, LOC120443807|XP_039479082.1|DSAN	LOC111592561|XP_023160627.2|DHYD
OG0004052	LOC120455758|XP_039498129.1|DSAN	LOC111602425|XP_030079872.1|DHYD
OG0004053	LOC120457718|XP_039501151.1|DSAN	LOC111605236|XP_023179440.2|DHYD
OG0004054	LOC120445504|XP_039481887.1|DSAN	LOC111594240|XP_023163218.2|DHYD
OG0004055	LOC120454486|XP_039495762.1|DSAN	LOC111601773|XP_030081551.1|DHYD
OG0004056	LOC120451756|XP_039491616.1|DSAN	LOC111595810|XP_023165474.1|DHYD
OG0004057	LOC120450107|XP_039488836.1|DSAN	LOC111604435|XP_023178268.1|DHYD
OG0004058	LOC120448083|XP_039485801.1|DSAN	LOC111601680|XP_023174147.2|DHYD
OG0004059	LOC120451789|XP_039491674.1|DSAN	LOC111592377|XP_023160317.2|DHYD
OG0004060	LOC120453228|XP_039493761.1|DSAN	LOC111601366|XP_023173668.2|DHYD
OG0004061	LOC120456795|XP_039499749.1|DSAN	LOC111605301|XP_023179524.2|DHYD
OG0004062	LOC120448152|XP_039485922.1|DSAN	LOC111596946|XP_023167169.1|DHYD
OG0004063	LOC120456849|XP_039499839.1|DSAN	LOC111604031|XP_023177656.1|DHYD
OG0004064	LOC120449046|XP_039487273.1|DSAN	LOC111595340|XP_023164779.1|DHYD
OG0004065	LOC120444306|XP_039479770.1|DSAN	LOC111597014|XP_023167285.2|DHYD
OG0004066	LOC120446050|XP_039482760.1|DSAN	LOC111602596|XP_023175523.1|DHYD
OG0004067	LOC120455072|XP_039496857.1|DSAN	LOC111605113|XP_023179230.2|DHYD
OG0004068	LOC120453603|XP_039494303.1|DSAN	LOC111604792|XP_023178778.1|DHYD
OG0004069	LOC120450908|XP_039490092.1|DSAN	LOC111604808|XP_023178796.2|DHYD
OG0004070	LOC120449790|XP_039488368.1|DSAN	LOC111601597|XP_023174030.2|DHYD
OG0004071	LOC120450579|XP_039489631.1|DSAN	LOC111599794|XP_023171338.2|DHYD
OG0004072	LOC120450580|XP_039489633.1|DSAN	LOC111599802|XP_023171349.2|DHYD
OG0004073	LOC120455602|XP_039497915.1|DSAN	LOC111593633|XP_023162273.1|DHYD
OG0004074	LOC120444961|XP_039480911.1|DSAN	LOC111600532|XP_023172438.2|DHYD
OG0004075	LOC120447055|XP_039484379.1|DSAN	LOC111598018|XP_023168798.1|DHYD
OG0004076	LOC120447053|XP_039484377.1|DSAN	LOC111598017|XP_023168793.2|DHYD
OG0004077	LOC120446942|XP_039484129.1|DSAN	LOC111594932|XP_023164192.2|DHYD
OG0004078	LOC120451434|XP_039491043.1|DSAN	LOC111595156|XP_023164505.1|DHYD
OG0004079	LOC120456921|XP_039499993.1|DSAN	LOC111598424|XP_023169434.1|DHYD
OG0004080	LOC120445819|XP_039482370.1|DSAN	LOC111596629|XP_023166685.1|DHYD
OG0004081	LOC120447207|XP_039484648.1|DSAN	LOC111597926|XP_023168646.2|DHYD
OG0004082	LOC120445062|XP_039481120.1|DSAN	LOC111597406|XP_023167860.1|DHYD
OG0004083	LOC120451783|XP_039491667.1|DSAN	LOC111602740|XP_023175761.1|DHYD
OG0004084	LOC120450053|XP_039488744.1|DSAN	LOC111605065|XP_023179164.2|DHYD
OG0004085	LOC120452706|XP_039493000.1|DSAN	LOC111600257|XP_023172072.2|DHYD
OG0004086	LOC120454287|XP_039495407.1|DSAN	LOC111597808|XP_023168461.2|DHYD
OG0004087	LOC120455996|XP_039498488.1|DSAN	LOC111604881|XP_023178889.1|DHYD
OG0004088	LOC120453719|XP_039494480.1|DSAN	LOC111603241|XP_023176515.1|DHYD
OG0004089	LOC120455353|XP_039497382.1|DSAN	LOC111601823|XP_023174414.2|DHYD
OG0004090	LOC120452232|XP_039492291.1|DSAN	LOC111593597|XP_023162222.2|DHYD
OG0004091	LOC120451844|XP_039491753.1|DSAN	LOC111604193|XP_023177916.2|DHYD
OG0004092	LOC120455905|XP_039498342.1|DSAN	LOC111592995|XP_023161268.2|DHYD
OG0004094	LOC120455572|XP_039497873.1|DSAN	LOC111595003|XP_023164312.2|DHYD
OG0004095	LOC120451803|XP_039491690.1|DSAN	LOC111596454|XP_023166449.1|DHYD
OG0004096	LOC120454288|XP_039495408.1|DSAN	LOC111597872|XP_023168564.1|DHYD
OG0004097	LOC120448863|XP_039487010.1|DSAN	LOC111597308|XP_023167702.2|DHYD
OG0004098	LOC120450731|XP_039489782.1|DSAN	LOC111595041|XP_030081063.1|DHYD
OG0004099	LOC120450898|XP_039490074.1|DSAN	LOC111595737|XP_023165353.2|DHYD
OG0004100	LOC120452231|XP_039492290.1|DSAN	LOC111595733|XP_023165350.1|DHYD
OG0004101	LOC120451689|XP_039491516.1|DSAN	LOC111595734|XP_023165351.1|DHYD
OG0004102	LOC120451688|XP_039491508.1|DSAN	LOC111595731|XP_030078796.1|DHYD
OG0004103	LOC120451433|XP_039491042.1|DSAN	LOC111595154|XP_023164504.1|DHYD
OG0004104	LOC120453222|XP_039493748.1|DSAN	LOC111605542|XP_030079664.1|DHYD
OG0004105	LOC120449050|XP_039487276.1|DSAN	LOC111595345|XP_023164787.1|DHYD
OG0004106	LOC120448139|XP_039485890.1|DSAN	LOC111605742|XP_023180212.1|DHYD
OG0004107	LOC120449155|XP_039487426.1|DSAN	LOC111602927|XP_023176043.2|DHYD
OG0004108	LOC120451481|XP_039491136.1|DSAN	LOC111602951|XP_023176081.1|DHYD
OG0004109	LOC120452233|XP_039492293.1|DSAN	LOC111593595|XP_023162220.2|DHYD
OG0004110	LOC120449053|XP_039487281.1|DSAN	LOC111600932|XP_023173068.1|DHYD
OG0004111	LOC120451729|XP_039491570.1|DSAN	LOC111596681|XP_023166753.2|DHYD
OG0004112	LOC120453697|XP_039494452.1|DSAN	LOC111600263|XP_023172079.1|DHYD
OG0004113	LOC120456411|XP_039499175.1|DSAN	LOC111598158|XP_023169014.1|DHYD
OG0004114	LOC120457022|XP_039500115.1|DSAN	LOC111605611|XP_023179994.1|DHYD
OG0004115	LOC120457020|XP_039500109.1|DSAN	LOC111605604|XP_023179985.2|DHYD
OG0004116	LOC120452371|XP_039492496.1|DSAN	LOC111596671|XP_023166744.2|DHYD
OG0004117	LOC120452729|XP_039493031.1|DSAN	LOC111602224|XP_030080287.1|DHYD
OG0004118	LOC120446484|XP_039483422.1|DSAN	LOC111604374|XP_023178214.1|DHYD
OG0004119	LOC120451535|XP_039491247.1|DSAN	LOC111601335|XP_023173633.1|DHYD
OG0004120	LOC120450979|XP_039490210.1|DSAN	LOC111602996|XP_023176160.2|DHYD
OG0004121	LOC120448354|XP_039486255.1|DSAN	LOC111598654|XP_030081138.1|DHYD
OG0004122	LOC120454419|XP_039495625.1|DSAN	LOC111602983|XP_023176147.1|DHYD
OG0004123	LOC120450986|XP_039490221.1|DSAN	LOC111600848|XP_023172921.1|DHYD
OG0004124	LOC120457190|XP_039500474.1|DSAN	LOC111593442|XP_030079420.1|DHYD
OG0004125	LOC120453598|XP_039494297.1|DSAN	LOC111594461|XP_023163526.1|DHYD
OG0004126	LOC120454409|XP_039495605.1|DSAN	LOC111594530|XP_023163633.2|DHYD
OG0004127	LOC120450632|XP_039489718.1|DSAN	LOC111603939|XP_023177536.1|DHYD
OG0004128	LOC120453443|XP_039494084.1|DSAN	LOC111599553|XP_023170987.1|DHYD
OG0004129	LOC120447051|XP_039484365.1|DSAN	LOC111595638|XP_023165220.2|DHYD
OG0004130	LOC120455671|XP_039498002.1|DSAN	LOC111602821|XP_030080087.1|DHYD
OG0004131	LOC120452946|XP_039493361.1|DSAN	LOC111604628|XP_023178525.1|DHYD
OG0004132	LOC120450161|XP_039488939.1|DSAN	LOC111603675|XP_030081542.1|DHYD
OG0004133	LOC120444988|XP_039480958.1|DSAN	LOC111595409|XP_023164890.1|DHYD
OG0004134	LOC120450982|XP_039490213.1|DSAN	LOC111598566|XP_023169635.2|DHYD
OG0004135	LOC120454282|XP_039495384.1|DSAN	LOC111601526|XP_030078793.1|DHYD
OG0004136	LOC120452511|XP_039492699.1|DSAN	LOC111599293|XP_023170664.2|DHYD
OG0004137	LOC120452034|XP_039492019.1|DSAN	LOC111597701|XP_023168307.1|DHYD
OG0004138	LOC120448109|XP_039485846.1|DSAN	LOC111597772|XP_023168400.1|DHYD
OG0004139	LOC120456112|XP_039498673.1|DSAN	LOC111601642|XP_023174090.2|DHYD
OG0004140	LOC120456967|XP_039500047.1|DSAN	LOC111592991|XP_023161261.1|DHYD
OG0004141	LOC120446064|XP_039482778.1|DSAN	LOC111595451|XP_023164947.2|DHYD
OG0004142	LOC120456256|XP_039498909.1|DSAN	LOC111593466|XP_023161996.2|DHYD
OG0004143	LOC120454643|XP_039496078.1|DSAN	LOC111602798|XP_023175860.1|DHYD, LOC115483791|XP_030081909.1|DHYD
OG0004144	LOC120458894|XP_039502670.1|DSAN	LOC111603692|XP_023177163.2|DHYD
OG0004145	LOC120447933|XP_039485532.1|DSAN	LOC111601057|XP_023173243.2|DHYD
OG0004146	LOC120452289|XP_039492357.1|DSAN	LOC111603022|XP_030078813.1|DHYD
OG0004147	LOC120445079|XP_039481142.1|DSAN	LOC111603882|XP_023177466.1|DHYD
OG0004148	LOC120453777|XP_039494552.1|DSAN	LOC111598280|XP_023169226.2|DHYD
OG0004149	LOC120453618|XP_039494331.1|DSAN	LOC111597163|XP_023167489.2|DHYD
OG0004150	LOC120450946|XP_039490153.1|DSAN	LOC115483789|XP_030081907.1|DHYD, LOC111602720|XP_023175737.1|DHYD
OG0004151	LOC120454619|XP_039496017.1|DSAN	LOC111594488|XP_023163564.2|DHYD
OG0004152	LOC120452767|XP_039493086.1|DSAN	LOC111598577|XP_023169651.2|DHYD
OG0004153	LOC120444714|XP_039480525.1|DSAN	LOC111605405|XP_023179674.1|DHYD
OG0004154	LOC120448031|XP_039485706.1|DSAN	LOC111604661|XP_023178586.1|DHYD
OG0004155	LOC120454704|XP_039496176.1|DSAN	LOC111603450|XP_023176806.2|DHYD
OG0004156	LOC120451793|XP_039491680.1|DSAN	LOC111598643|XP_023169759.1|DHYD
OG0004157	LOC120457281|XP_039500655.1|DSAN	LOC111595945|XP_023165679.2|DHYD
OG0004158	LOC120447601|XP_039485006.1|DSAN	LOC111597570|XP_023168137.2|DHYD
OG0004159	LOC120450739|XP_039489791.1|DSAN	LOC111603551|XP_023176953.1|DHYD
OG0004160	LOC120450395|XP_039489325.1|DSAN	LOC111596943|XP_023167166.1|DHYD
OG0004161	LOC120454382|XP_039495554.1|DSAN	LOC111602967|XP_023176115.2|DHYD
OG0004162	LOC120451472|XP_039491098.1|DSAN	LOC111593335|XP_023161814.1|DHYD
OG0004163	LOC120453167|XP_039493661.1|DSAN	LOC111592017|XP_023159777.2|DHYD
OG0004164	LOC120451081|XP_039490375.1|DSAN	LOC111599556|XP_023170991.2|DHYD
OG0004165	LOC120444810|XP_039480691.1|DSAN	LOC111601254|XP_023173522.2|DHYD
OG0004166	LOC120444655|XP_039480429.1|DSAN	LOC111600101|XP_023171830.2|DHYD
OG0004167	LOC120452813|XP_039493150.1|DSAN	LOC111604829|XP_023178821.1|DHYD
OG0004168	LOC120452303|XP_039492377.1|DSAN	LOC111593683|XP_023162344.2|DHYD
OG0004169	LOC120456571|XP_039499393.1|DSAN	LOC111602876|XP_023175971.1|DHYD
OG0004170	LOC120455487|XP_039497656.1|DSAN	LOC111601832|XP_023174428.2|DHYD
OG0004171	LOC120456565|XP_039499380.1|DSAN	LOC111593441|XP_023161961.2|DHYD
OG0004172	LOC120455247|XP_039497172.1|DSAN	LOC111594082|XP_023162993.1|DHYD
OG0004173	LOC120444760|XP_039480623.1|DSAN	LOC111598034|XP_023168831.1|DHYD
OG0004174	LOC120446489|XP_039483428.1|DSAN	LOC111599693|XP_023171171.2|DHYD
OG0004175	LOC120445125|XP_039481207.1|DSAN	LOC111592157|XP_023159975.1|DHYD
OG0004176	LOC120448329|XP_039486215.1|DSAN	LOC111601606|XP_023174039.1|DHYD
OG0004177	LOC120451537|XP_039491249.1|DSAN	LOC111598642|XP_023169758.2|DHYD
OG0004178	LOC120453409|XP_039494037.1|DSAN	LOC111598607|XP_023169707.2|DHYD
OG0004179	LOC120456325|XP_039499024.1|DSAN	LOC111593506|XP_023162059.1|DHYD
OG0004180	LOC120450862|XP_039490011.1|DSAN	LOC111596689|XP_030078659.1|DHYD
OG0004181	LOC120450968|XP_039490193.1|DSAN	LOC111602655|XP_023175599.2|DHYD
OG0004182	LOC120448336|XP_039486224.1|DSAN	LOC111598711|XP_023169866.2|DHYD
OG0004183	LOC120449188|XP_039487474.1|DSAN	LOC111598729|XP_023169889.2|DHYD
