Orthogroup	DSAN.longest_only	DBUS.longest_only
OG0004905	LOC120446817|XP_039483924.1|DSAN	LOC108596972|XP_017838710.1|DBUS
OG0004906	LOC120448259|XP_039486110.1|DSAN	LOC108598576|XP_017840752.2|DBUS
OG0004907	LOC120449486|XP_039487897.1|DSAN	LOC108598721|XP_017840940.1|DBUS
OG0004908	LOC120448916|XP_039487073.1|DSAN	LOC108600833|XP_033149418.1|DBUS
OG0004909	LOC120448402|XP_039486326.1|DSAN	LOC108600258|XP_017843185.1|DBUS
OG0004910	LOC120448400|XP_039486324.1|DSAN	LOC108600558|XP_017843710.1|DBUS
OG0004911	LOC120448224|XP_039486053.1|DSAN	LOC108594315|XP_017834951.1|DBUS
OG0004912	LOC120448261|XP_039486113.1|DSAN	LOC108598457|XP_017840590.2|DBUS
OG0004913	LOC120444413|XP_039479972.1|DSAN	LOC108595454|XP_017836182.1|DBUS
OG0004914	LOC120444410|XP_039479966.1|DSAN	LOC108597702|XP_017839876.1|DBUS
OG0004915	LOC120445837|XP_039482392.1|DSAN	LOC108597638|XP_017839771.1|DBUS
OG0004916	LOC120446078|XP_039482792.1|DSAN	LOC108594811|XP_017835438.2|DBUS
OG0004917	LOC120447532|XP_039484903.1|DSAN	LOC108599186|XP_017841470.1|DBUS
OG0004918	LOC120447531|XP_039484900.1|DSAN	LOC108599181|XP_017841459.1|DBUS
OG0004919	LOC120454622|XP_039496024.1|DSAN	LOC108603552|XP_017847959.1|DBUS
OG0004920	LOC120447969|XP_039485594.1|DSAN	LOC108598584|XP_017840766.1|DBUS
OG0004921	LOC120447564|XP_039484954.1|DSAN	LOC108599774|XP_017842310.1|DBUS
OG0004922	LOC120448221|XP_039486045.1|DSAN	LOC108599585|XP_017842017.1|DBUS
OG0004923	LOC120447558|XP_039484946.1|DSAN	LOC108600576|XP_017843734.2|DBUS
OG0004924	LOC120449270|XP_039487587.1|DSAN	LOC108598046|XP_017840150.1|DBUS
OG0004925	LOC120449720|XP_039488280.1|DSAN	LOC108597905|XP_033149310.1|DBUS
OG0004926	LOC120449984|XP_039488626.1|DSAN	LOC108599868|XP_017842507.1|DBUS
OG0004927	LOC120450464|XP_039489423.1|DSAN	LOC108599766|XP_017842271.1|DBUS
OG0004928	LOC120444387|XP_039479929.1|DSAN	LOC108596503|XP_017837824.1|DBUS
OG0004929	LOC120448181|XP_039485965.1|DSAN	LOC108600825|XP_017844106.1|DBUS
OG0004930	LOC120444660|XP_039480436.1|DSAN	LOC108596064|XP_017836948.1|DBUS
OG0004931	LOC120444417|XP_039479978.1|DSAN	LOC108595020|XP_017835643.1|DBUS
OG0004932	LOC120447983|XP_039485612.1|DSAN	LOC108600244|XP_017843168.1|DBUS
OG0004933	LOC120446111|XP_039482839.1|DSAN	LOC108597326|XP_033151011.1|DBUS
OG0004934	LOC120444885|XP_039480802.1|DSAN	LOC108595605|XP_017836360.1|DBUS
OG0004935	LOC120444392|XP_039479948.1|DSAN	LOC108596658|XP_017838133.1|DBUS
OG0004936	LOC120449024|XP_039487239.1|DSAN	LOC108597999|XP_017840104.1|DBUS
OG0004937	LOC120449267|XP_039487583.1|DSAN	LOC108598746|XP_033149437.1|DBUS
OG0004938	LOC120448063|XP_039485762.1|DSAN	LOC108599934|XP_017842641.1|DBUS
OG0004939	LOC120448470|XP_039486428.1|DSAN	LOC108598859|XP_033149600.1|DBUS
OG0004940	LOC120448841|XP_039486976.1|DSAN	LOC108598326|XP_033149487.1|DBUS
OG0004941	LOC120448242|XP_039486081.1|DSAN	LOC108600811|XP_017844085.1|DBUS
OG0004942	LOC120448227|XP_039486057.1|DSAN	LOC108600544|XP_017843689.1|DBUS
OG0004943	LOC120448328|XP_039486214.1|DSAN	LOC108600585|XP_017843748.1|DBUS
OG0004944	LOC120449302|XP_039487628.1|DSAN	LOC108600276|XP_017843229.1|DBUS
OG0004945	LOC120458111|XP_039501575.1|DSAN	LOC108596895|XP_017838572.1|DBUS
OG0004946	LOC120448138|XP_039485889.1|DSAN	LOC108600518|XP_017843652.1|DBUS
OG0004947	LOC120450425|XP_039489367.1|DSAN	LOC108600966|XP_017844311.1|DBUS
OG0004948	LOC120449683|XP_039488233.1|DSAN	LOC108599453|XP_017841775.2|DBUS
OG0004949	LOC120449931|XP_039488562.1|DSAN	LOC108600890|XP_017844198.2|DBUS
OG0004950	LOC120450302|XP_039489174.1|DSAN	LOC108599788|XP_017842336.1|DBUS
OG0004951	LOC120450795|XP_039489894.1|DSAN	LOC108602764|XP_017846426.1|DBUS
OG0004952	LOC120447896|XP_039485472.1|DSAN	LOC108601124|XP_017844534.2|DBUS
OG0004953	LOC120448966|XP_039487159.1|DSAN	LOC108598530|XP_017840701.1|DBUS
OG0004954	LOC120449352|XP_039487696.1|DSAN	LOC108598775|XP_017841005.1|DBUS
OG0004955	LOC120450373|XP_039489295.1|DSAN	LOC108599896|XP_017842576.1|DBUS
OG0004956	LOC120458550|XP_039502165.1|DSAN	LOC108596484|XP_017837751.1|DBUS
OG0004957	LOC120447565|XP_039484957.1|DSAN	LOC108599470|XP_017841798.2|DBUS
OG0004958	LOC120448413|XP_039486344.1|DSAN	LOC108598438|XP_017840559.1|DBUS
OG0004959	LOC120447792|XP_039485286.1|DSAN	LOC108598922|XP_017841175.1|DBUS
OG0004960	LOC120447790|XP_039485282.1|DSAN	LOC108600445|XP_033149611.1|DBUS
OG0004961	LOC120443711|XP_039478890.1|DSAN	LOC108596925|XP_017838634.1|DBUS
OG0004962	LOC120448695|XP_039486783.1|DSAN	LOC108599538|XP_017841912.1|DBUS
OG0004963	LOC120450566|XP_039489610.1|DSAN	LOC108600504|XP_033149596.1|DBUS
OG0004964	LOC120450558|XP_039489600.1|DSAN	LOC108600799|XP_017844068.1|DBUS
OG0004965	LOC120447607|XP_039485014.1|DSAN	LOC108600503|XP_017843627.1|DBUS
OG0004966	LOC120447606|XP_039485011.1|DSAN	LOC108600751|XP_017843992.1|DBUS
OG0004967	LOC120444875|XP_039480794.1|DSAN	LOC108596251|XP_017837293.1|DBUS
OG0004968	LOC120449223|XP_039487529.1|DSAN	LOC108600456|XP_017843534.1|DBUS
OG0004969	LOC120446624|XP_039483618.1|DSAN	LOC108596022|XP_017836868.1|DBUS
OG0004970	LOC120449753|XP_039488321.1|DSAN	LOC108600455|XP_017843533.1|DBUS
OG0004971	LOC120449000|XP_039487202.1|DSAN	LOC108600761|XP_017844010.1|DBUS
OG0004972	LOC120450277|XP_039489127.1|DSAN	LOC108600864|XP_017844158.1|DBUS
OG0004973	LOC120449317|XP_039487647.1|DSAN	LOC108599693|XP_017842177.1|DBUS
OG0004974	LOC120448739|XP_039486853.1|DSAN	LOC108602088|XP_017845601.1|DBUS
OG0004975	LOC120447559|XP_039484947.1|DSAN	LOC108600579|XP_017843736.1|DBUS
OG0004976	LOC120449697|XP_039488247.1|DSAN	LOC108600237|XP_017843153.2|DBUS
OG0004977	LOC120445428|XP_039481789.1|DSAN	LOC108597424|XP_017839468.1|DBUS
OG0004978	LOC120447019|XP_039484272.1|DSAN	LOC108596283|XP_017837344.2|DBUS
OG0004979	LOC120449469|XP_039487875.1|DSAN	LOC108599275|XP_017841560.1|DBUS
OG0004980	LOC120448748|XP_039486862.1|DSAN	LOC108598242|XP_033149406.1|DBUS
OG0004981	LOC120449784|XP_039488359.1|DSAN	LOC108598971|XP_017841233.1|DBUS
OG0004982	LOC120448343|XP_039486239.1|DSAN	LOC108598698|XP_017840910.1|DBUS
OG0004983	LOC120447964|XP_039485589.1|DSAN	LOC108599095|XP_017841374.1|DBUS
OG0004984	LOC120448712|XP_039486808.1|DSAN	LOC108601099|XP_017844503.1|DBUS
OG0004985	LOC120450413|XP_039489354.1|DSAN	LOC108599521|XP_017841881.1|DBUS
OG0004986	LOC120448939|XP_039487117.1|DSAN	LOC108598594|XP_017840776.2|DBUS
OG0004987	LOC120450514|XP_039489521.1|DSAN	LOC108600119|XP_017842986.1|DBUS
OG0004988	LOC120450414|XP_039489356.1|DSAN	LOC108599522|XP_017841884.1|DBUS
OG0004989	LOC120449051|XP_039487277.1|DSAN	LOC108600921|XP_017844243.1|DBUS
OG0004990	LOC120445985|XP_039482652.1|DSAN	LOC108595972|XP_017836747.1|DBUS
OG0004991	LOC120446929|XP_039484114.1|DSAN	LOC108596827|XP_017838434.1|DBUS
OG0004992	LOC120446940|XP_039484124.1|DSAN	LOC108596828|XP_017838435.1|DBUS
OG0004993	LOC120448565|XP_039486556.1|DSAN	LOC108599474|XP_017841802.1|DBUS
OG0004994	LOC120450044|XP_039488731.1|DSAN	LOC108599324|XP_017841616.1|DBUS
OG0004995	LOC120450339|XP_039489242.1|DSAN	LOC108599811|XP_017842398.2|DBUS
OG0004996	LOC120449451|XP_039487857.1|DSAN	LOC108601088|XP_017844509.2|DBUS
OG0004997	LOC120445362|XP_039481667.1|DSAN	LOC108595345|XP_017836056.1|DBUS
OG0004998	LOC120447059|XP_039484382.1|DSAN	LOC108595256|XP_017835952.1|DBUS
OG0004999	LOC120449227|XP_039487532.1|DSAN	LOC108600287|XP_017843247.1|DBUS
OG0005000	LOC120444520|XP_039480197.1|DSAN	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS
OG0005001	LOC120448366|XP_039486268.1|DSAN	LOC108600488|XP_017843604.1|DBUS
OG0005002	LOC120451804|XP_039491691.1|DSAN	LOC108602181|XP_017845709.1|DBUS
OG0005003	LOC120448199|XP_039485999.1|DSAN	LOC108600454|XP_017843531.1|DBUS
OG0005004	LOC120448039|XP_039485716.1|DSAN	LOC108601061|XP_017844442.1|DBUS
OG0005005	LOC120447808|XP_039485318.1|DSAN	LOC108600532|XP_017843674.2|DBUS
OG0005006	LOC120448871|XP_039487017.1|DSAN	LOC108600091|XP_017842940.1|DBUS
OG0005007	LOC120448226|XP_039486055.1|DSAN	LOC108600758|XP_017844006.1|DBUS
OG0005008	LOC120449525|XP_039487971.1|DSAN	LOC108598356|XP_017840462.2|DBUS
OG0005009	LOC120449588|XP_039488085.1|DSAN	LOC108600160|XP_017843051.1|DBUS
OG0005010	LOC120448395|XP_039486317.1|DSAN	LOC108600204|XP_017843109.1|DBUS
OG0005011	LOC120446311|XP_039483160.1|DSAN	LOC108596079|XP_017836985.1|DBUS
OG0005012	LOC120449393|XP_039487770.1|DSAN	LOC108599940|XP_017842653.1|DBUS
OG0005013	LOC120453320|XP_039493911.1|DSAN	LOC108603862|XP_017848515.1|DBUS
OG0005014	LOC120449296|XP_039487620.1|DSAN	LOC108600657|XP_017843842.1|DBUS
OG0005015	LOC120450545|XP_039489582.1|DSAN	LOC108600384|XP_017843419.1|DBUS
OG0005016	LOC120449523|XP_039487969.1|DSAN	LOC108600683|XP_017843879.1|DBUS
OG0005017	LOC120447446|XP_039484737.1|DSAN	LOC108600765|XP_017844016.2|DBUS
OG0005018	LOC120447667|XP_039485118.1|DSAN	LOC108600410|XP_033150603.1|DBUS
OG0005019	LOC120447540|XP_039484920.1|DSAN	LOC108601068|XP_017844450.1|DBUS
OG0005020	LOC120458641|XP_039502303.1|DSAN	LOC108595697|XP_017836469.1|DBUS
OG0005021	LOC120444606|XP_039480319.1|DSAN	LOC108607477|XP_017853805.1|DBUS
OG0005022	LOC120450416|XP_039489359.1|DSAN	LOC108598762|XP_017840990.1|DBUS
OG0005023	LOC120458605|XP_039502244.1|DSAN	LOC108594645|XP_017835275.1|DBUS
OG0005024	LOC120448223|XP_039486052.1|DSAN	LOC108599855|XP_017842472.1|DBUS
OG0005025	LOC120448238|XP_039486076.1|DSAN	LOC108600074|XP_017842920.1|DBUS
OG0005026	LOC120448370|XP_039486273.1|DSAN	LOC108600622|XP_017843795.1|DBUS
OG0005027	LOC120449077|XP_039487313.1|DSAN	LOC108599870|XP_017842509.2|DBUS
OG0005028	LOC120452285|XP_039492351.1|DSAN	LOC108604351|XP_017849270.1|DBUS
OG0005029	LOC120450527|XP_039489548.1|DSAN	LOC108599678|XP_017842158.1|DBUS
OG0005030	LOC120450366|XP_039489284.1|DSAN	LOC108599484|XP_017841819.2|DBUS
OG0005031	LOC120448184|XP_039485973.1|DSAN	LOC108600729|XP_017843959.2|DBUS
OG0005032	LOC120448248|XP_039486092.1|DSAN	LOC108598789|XP_017841021.1|DBUS
OG0005033	LOC120447945|XP_039485557.1|DSAN	LOC108600262|XP_017843194.1|DBUS
OG0005034	LOC120448804|XP_039486929.1|DSAN	LOC108597961|XP_017840064.1|DBUS
OG0005035	LOC120448249|XP_039486093.1|DSAN	LOC108600325|XP_017843326.1|DBUS
OG0005036	LOC120450097|XP_039488825.1|DSAN	LOC108599835|XP_017842432.1|DBUS
OG0005037	LOC120449974|XP_039488615.1|DSAN	LOC108600115|XP_017842976.2|DBUS
OG0005038	LOC120447543|XP_039484923.1|DSAN	LOC108599748|XP_017842247.1|DBUS
OG0005039	LOC120444104|XP_039479566.1|DSAN	LOC108596528|XP_017837908.1|DBUS
OG0005040	LOC120449341|XP_039487681.1|DSAN	LOC108600375|XP_017843402.1|DBUS
OG0005041	LOC120448696|XP_039486784.1|DSAN	LOC108599541|XP_017841915.1|DBUS
OG0005042	LOC120449685|XP_039488235.1|DSAN	LOC108599094|XP_017841373.2|DBUS
OG0005043	LOC120445071|XP_039481132.1|DSAN	LOC108596346|XP_017837490.1|DBUS
OG0005044	LOC120445059|XP_039481118.1|DSAN	LOC108596344|XP_017837488.1|DBUS
OG0005045	LOC120445066|XP_039481126.1|DSAN	LOC108595687|XP_017836458.1|DBUS
OG0005046	LOC120444911|XP_039480837.1|DSAN	LOC108595998|XP_017836773.2|DBUS
OG0005047	LOC120449149|XP_039487418.1|DSAN	LOC108600121|XP_017842992.1|DBUS
OG0005048	LOC120449349|XP_039487694.1|DSAN	LOC108598494|XP_017840651.1|DBUS
OG0005049	LOC120448247|XP_039486090.1|DSAN	LOC108600978|XP_033149571.1|DBUS
OG0005050	LOC120444972|XP_039480926.1|DSAN	LOC108597282|XP_017839238.1|DBUS
OG0005051	LOC120450633|XP_039489716.1|DSAN	LOC108599998|XP_017842767.1|DBUS
OG0005052	LOC120450635|XP_039489719.1|DSAN	LOC108598687|XP_017840897.1|DBUS
OG0005053	LOC120444388|XP_039479941.1|DSAN	LOC108597341|XP_017839339.1|DBUS
OG0005054	LOC120448125|XP_039485870.1|DSAN	LOC108599969|XP_017842721.1|DBUS
OG0005055	LOC120457219|XP_039500523.1|DSAN	LOC108605231|XP_017850333.1|DBUS
OG0005056	LOC120445894|XP_039482483.1|DSAN	LOC108594754|XP_033150984.1|DBUS
OG0005057	LOC120448081|XP_039485790.1|DSAN	LOC108600528|XP_017843665.1|DBUS
OG0005058	LOC120450058|XP_039488762.1|DSAN	LOC108599575|XP_017841988.1|DBUS
OG0005059	LOC120445207|XP_039481390.1|DSAN	LOC108595429|XP_017836147.1|DBUS
OG0005060	LOC120444685|XP_039480482.1|DSAN	LOC108596634|XP_017838081.1|DBUS
OG0005061	LOC120444005|XP_039479419.1|DSAN	LOC108599722|XP_017842212.2|DBUS
OG0005062	LOC120445945|XP_039482556.1|DSAN	LOC108596421|XP_017837628.1|DBUS
OG0005064	LOC120450582|XP_039489635.1|DSAN	LOC108600886|XP_017844195.1|DBUS
OG0005065	LOC120450642|XP_039489730.1|DSAN	LOC108597197|XP_017839122.1|DBUS
OG0005066	LOC120446079|XP_039482793.1|DSAN	LOC108597460|XP_017839520.1|DBUS
OG0005067	LOC120446163|XP_039482928.1|DSAN	LOC108596737|XP_017838287.1|DBUS
OG0005068	LOC120449328|XP_039487661.1|DSAN	LOC108598295|XP_033149766.1|DBUS
OG0005069	LOC120444132|XP_039479630.1|DSAN	LOC108596439|XP_017837661.1|DBUS
OG0005070	LOC120444643|XP_039480402.1|DSAN	LOC108596044|XP_017836915.1|DBUS
OG0005071	LOC120449524|XP_039487970.1|DSAN	LOC108600441|XP_017843516.2|DBUS
OG0005072	LOC120455107|XP_039496927.1|DSAN	LOC108606736|XP_017852620.1|DBUS
OG0005073	LOC120445916|XP_039482508.1|DSAN	LOC108597741|XP_017839933.1|DBUS
OG0005074	LOC120450242|XP_039489057.1|DSAN	LOC108599775|XP_017842312.2|DBUS
OG0005075	LOC120446348|XP_039483209.1|DSAN	LOC108595219|XP_017835899.1|DBUS
OG0005076	LOC120457793|XP_039501224.1|DSAN	LOC108595420|XP_017836137.1|DBUS
OG0005078	LOC120448322|XP_039486204.1|DSAN	LOC108599606|XP_017842051.1|DBUS
OG0005079	LOC120447011|XP_039484260.1|DSAN	LOC108595188|XP_017835856.1|DBUS
OG0005080	LOC120447804|XP_039485309.1|DSAN	LOC108599546|XP_017841920.1|DBUS
OG0005081	LOC120458939|XP_039502728.1|DSAN	LOC108597240|XP_017839178.1|DBUS
OG0005082	LOC120449324|XP_039487655.1|DSAN	LOC108598652|XP_017840853.1|DBUS
OG0005083	LOC120458335|XP_039501886.1|DSAN	LOC108605910|XP_017851215.1|DBUS
OG0005084	LOC120447664|XP_039485115.1|DSAN	LOC108601012|XP_017844373.1|DBUS
OG0005085	LOC120448097|XP_039485834.1|DSAN	LOC108600285|XP_017843245.1|DBUS
OG0005086	LOC120454809|XP_039496239.1|DSAN	LOC108596831|XP_017838442.1|DBUS
OG0005087	LOC120447821|XP_039485332.1|DSAN	LOC108599628|XP_017842079.1|DBUS
OG0005088	LOC120457810|XP_039501241.1|DSAN	LOC108596716|XP_017838238.1|DBUS
OG0005089	LOC120457808|XP_039501238.1|DSAN	LOC108596714|XP_017838236.1|DBUS
OG0005090	LOC120444817|XP_039480707.1|DSAN	LOC108597209|XP_017839136.1|DBUS
OG0005091	LOC120445758|XP_039482273.1|DSAN	LOC108596433|XP_017837648.1|DBUS
OG0005092	LOC120449765|XP_039488337.1|DSAN	LOC108599235|XP_017841522.2|DBUS
OG0005093	LOC120450544|XP_039489580.1|DSAN	LOC108598449|XP_017840577.1|DBUS
OG0005094	LOC120447470|XP_039484791.1|DSAN	LOC108599605|XP_033149304.1|DBUS
OG0005095	LOC120444436|XP_039480024.1|DSAN	LOC108596809|XP_017838410.1|DBUS
OG0005096	LOC120452837|XP_039493201.1|DSAN	LOC108594211|XP_017834807.1|DBUS
OG0005097	LOC120444566|XP_039480256.1|DSAN	LOC108595430|XP_017836148.1|DBUS
OG0005098	LOC120444501|XP_039480147.1|DSAN	LOC108596277|XP_017837338.1|DBUS
OG0005099	LOC120445167|XP_039481280.1|DSAN	LOC108595848|XP_017836628.1|DBUS
OG0005100	LOC120445165|XP_039481277.1|DSAN	LOC108595722|XP_017836492.1|DBUS
OG0005101	LOC120451506|XP_039491194.1|DSAN	LOC108602359|XP_017845948.1|DBUS
OG0005102	LOC120445041|XP_039481065.1|DSAN	LOC108597046|XP_017838834.1|DBUS
OG0005103	LOC120444662|XP_039480438.1|DSAN	LOC108596075|XP_017836977.1|DBUS
OG0005104	LOC120444013|XP_039479430.1|DSAN	LOC108603507|XP_017847873.1|DBUS
OG0005105	LOC120448843|XP_039486982.1|DSAN	LOC108598287|XP_017840392.1|DBUS
OG0005106	LOC120449557|XP_039488022.1|DSAN	LOC108599856|XP_017842286.2|DBUS
OG0005107	LOC120447566|XP_039484958.1|DSAN	LOC108599472|XP_017841800.2|DBUS
OG0005108	LOC120447045|XP_039484342.1|DSAN	LOC108596338|XP_017837483.1|DBUS
OG0005109	LOC120455408|XP_039497483.1|DSAN	LOC108606781|XP_017852693.1|DBUS
OG0005110	LOC120449865|XP_039488459.1|DSAN	LOC108598621|XP_017840808.1|DBUS
OG0005112	LOC120449368|XP_039487734.1|DSAN	LOC108600800|XP_017844071.1|DBUS
OG0005113	LOC120450040|XP_039488729.1|DSAN	LOC108600851|XP_017844141.2|DBUS
OG0005114	LOC120450116|XP_039488872.1|DSAN	LOC108598880|XP_017841130.1|DBUS
OG0005115	LOC120456862|XP_039499881.1|DSAN	LOC108606145|XP_017851489.1|DBUS
OG0005116	LOC120447784|XP_039485272.1|DSAN	LOC108598906|XP_017841158.1|DBUS
OG0005117	LOC120457070|XP_039500183.1|DSAN	LOC108606505|XP_017852160.1|DBUS
OG0005119	LOC120446978|XP_039484183.1|DSAN	LOC108596711|XP_017838233.1|DBUS
OG0005120	LOC120449373|XP_039487738.1|DSAN	LOC108601020|XP_017844383.1|DBUS
OG0005121	LOC120448542|XP_039486523.1|DSAN	LOC108598256|XP_017840360.2|DBUS
OG0005122	LOC120448499|XP_039486465.1|DSAN	LOC108598589|XP_017840772.1|DBUS
OG0005123	LOC120449550|XP_039488012.1|DSAN	LOC108599674|XP_017842153.1|DBUS
OG0005124	LOC120450503|XP_039489489.1|DSAN	LOC108599548|XP_033149291.1|DBUS
OG0005125	LOC120450493|XP_039489474.1|DSAN	LOC108600429|XP_033149347.1|DBUS
OG0005126	LOC120449526|XP_039487973.1|DSAN	LOC108600076|XP_017842922.2|DBUS
OG0005127	LOC120447575|XP_039484972.1|DSAN	LOC108601008|XP_017844364.1|DBUS
OG0005128	LOC120445199|XP_039481357.1|DSAN	LOC108597188|XP_017839105.1|DBUS
OG0005129	LOC120448956|XP_039487142.1|DSAN	LOC108598897|XP_017841147.1|DBUS
OG0005130	LOC120448062|XP_039485761.1|DSAN	LOC108599022|XP_017841292.1|DBUS
OG0005131	LOC120447974|XP_039485601.1|DSAN	LOC108601134|XP_017844550.1|DBUS
OG0005132	LOC120449029|XP_039487247.1|DSAN	LOC108600363|XP_017843384.1|DBUS
OG0005133	LOC120449831|XP_039488414.1|DSAN	LOC108598874|XP_017841122.1|DBUS
OG0005134	LOC120449401|XP_039487780.1|DSAN	LOC108600977|XP_017844328.2|DBUS
OG0005135	LOC120450398|XP_039489327.1|DSAN	LOC108599018|XP_017841287.1|DBUS
OG0005136	LOC120450394|XP_039489323.1|DSAN	LOC108600718|XP_017843943.1|DBUS
OG0005137	LOC120454285|XP_039495402.1|DSAN	LOC108603161|XP_017847205.1|DBUS
OG0005138	LOC120449848|XP_039488440.1|DSAN	LOC108600918|XP_017844284.1|DBUS
OG0005139	LOC120449475|XP_039487884.1|DSAN	LOC108600253|XP_017843180.1|DBUS
OG0005140	LOC120456901|XP_039499943.1|DSAN	LOC108608284|XP_017855089.1|DBUS
OG0005141	LOC120444571|XP_039480265.1|DSAN	LOC108596746|XP_017838309.1|DBUS
OG0005142	LOC120449065|XP_039487295.1|DSAN	LOC108600993|XP_017844346.1|DBUS
OG0005143	LOC120447614|XP_039485022.1|DSAN	LOC108599496|XP_017841835.1|DBUS
OG0005144	LOC120448721|XP_039486825.1|DSAN	LOC108599499|XP_033149610.1|DBUS
OG0005145	LOC120449589|XP_039488086.1|DSAN	LOC108598533|XP_017840705.1|DBUS
OG0005146	LOC120450572|XP_039489621.1|DSAN	LOC108599381|XP_017841675.1|DBUS
OG0005147	LOC120450574|XP_039489626.1|DSAN	LOC108599386|XP_017841682.1|DBUS
OG0005148	LOC120448538|XP_039486517.1|DSAN	LOC108600995|XP_033149612.1|DBUS
OG0005149	LOC120446920|XP_039484096.1|DSAN	LOC108596471|XP_017837720.1|DBUS
OG0005150	LOC120447889|XP_039485433.1|DSAN	LOC108600927|XP_017844251.1|DBUS
OG0005151	LOC120448780|XP_039486903.1|DSAN	LOC108599049|XP_017841318.1|DBUS
OG0005152	LOC120449071|XP_039487303.1|DSAN	LOC108600974|XP_017844325.1|DBUS
OG0005153	LOC120450170|XP_039488952.1|DSAN	LOC108601117|XP_017844527.1|DBUS
OG0005154	LOC120450168|XP_039488950.1|DSAN	LOC108600539|XP_017843680.1|DBUS
OG0005155	LOC120449644|XP_039488171.1|DSAN	LOC108600690|XP_017843890.2|DBUS
OG0005156	LOC120450939|XP_039490140.1|DSAN	LOC108602796|XP_017846507.1|DBUS
OG0005157	LOC120446950|XP_039484136.1|DSAN	LOC108596743|XP_017838305.1|DBUS
OG0005158	LOC120450587|XP_039489641.1|DSAN	LOC108599684|XP_017842166.2|DBUS
OG0005159	LOC120448110|XP_039485847.1|DSAN	LOC108600597|XP_017843764.2|DBUS
OG0005160	LOC120448192|XP_039485991.1|DSAN	LOC108600044|XP_017842878.1|DBUS
OG0005161	LOC120444423|XP_039479988.1|DSAN	LOC108596725|XP_017838256.1|DBUS
OG0005162	LOC120455863|XP_039498268.1|DSAN	LOC108605635|XP_017850908.1|DBUS
OG0005163	LOC120450511|XP_039489508.1|DSAN	LOC108599985|XP_017842746.1|DBUS
OG0005164	LOC120449056|XP_039487285.1|DSAN	LOC108601136|XP_017844552.2|DBUS
OG0005165	LOC120443945|XP_039479327.1|DSAN	LOC108596420|XP_017837627.1|DBUS
OG0005166	LOC120452380|XP_039492507.1|DSAN	LOC108604125|XP_017848913.1|DBUS
OG0005167	LOC120452382|XP_039492509.1|DSAN	LOC108604129|XP_017848917.1|DBUS
OG0005168	LOC120450342|XP_039489251.1|DSAN	LOC108600547|XP_017843694.1|DBUS
OG0005169	LOC120450239|XP_039489054.1|DSAN	LOC108600413|XP_017843463.1|DBUS
OG0005170	LOC120450235|XP_039489048.1|DSAN	LOC108600412|XP_017843461.2|DBUS
OG0005171	LOC120450238|XP_039489053.1|DSAN	LOC108600414|XP_017843464.2|DBUS
OG0005172	LOC120445115|XP_039481196.1|DSAN	LOC108597001|XP_017838766.1|DBUS
OG0005173	LOC120443739|XP_039478929.1|DSAN	LOC108595258|XP_017835957.1|DBUS
OG0005174	LOC120445679|XP_039482168.1|DSAN	LOC108595130|XP_017835782.1|DBUS
OG0005175	LOC120446732|XP_039483783.1|DSAN	LOC108597737|XP_017839921.1|DBUS
OG0005176	LOC120446429|XP_039483326.1|DSAN	LOC108595463|XP_017836197.1|DBUS
OG0005178	LOC120449456|XP_039487861.1|DSAN	LOC108601123|XP_017844533.2|DBUS
OG0005179	LOC120448219|XP_039486044.1|DSAN	LOC108599584|XP_017842016.2|DBUS
OG0005180	LOC120450408|XP_039489337.1|DSAN	LOC108599772|XP_017842306.1|DBUS
OG0005181	LOC120456690|XP_039499588.1|DSAN	LOC108605567|XP_017850823.1|DBUS
OG0005182	LOC120443757|XP_039478956.1|DSAN	LOC108596965|XP_017838701.1|DBUS
OG0005183	LOC120443709|XP_039478883.1|DSAN	LOC108596862|XP_017838498.1|DBUS
OG0005184	LOC120447603|XP_039485012.1|DSAN	LOC108597181|XP_033148938.1|DBUS
OG0005185	LOC120458642|XP_039502305.1|DSAN	LOC108596271|XP_017837327.1|DBUS
OG0005186	LOC120457786|XP_039501215.1|DSAN	LOC108594759|XP_017835387.1|DBUS
OG0005187	LOC120443737|XP_039478926.1|DSAN	LOC108596490|XP_017837766.1|DBUS
OG0005188	LOC120445402|XP_039481751.1|DSAN	LOC108597347|XP_017839343.1|DBUS
OG0005189	LOC120457280|XP_039500653.1|DSAN	LOC108606684|XP_017852524.1|DBUS
OG0005190	LOC120449713|XP_039488266.1|DSAN	LOC108598527|XP_017840698.1|DBUS
OG0005191	LOC120450913|XP_039490103.1|DSAN	LOC108603326|XP_033150956.1|DBUS
OG0005192	LOC120444368|XP_039479905.1|DSAN	LOC108596625|XP_017838059.1|DBUS
OG0005193	LOC120447928|XP_039485525.1|DSAN	LOC108597216|XP_017839147.1|DBUS
OG0005194	LOC120447172|XP_039484562.1|DSAN	LOC108596918|XP_017838618.1|DBUS
OG0005195	LOC120448652|XP_039486720.1|DSAN	LOC108597195|XP_017839112.1|DBUS
OG0005196	LOC120448124|XP_039485869.1|DSAN	LOC108601063|XP_017844444.1|DBUS
OG0005197	LOC120446887|XP_039484036.1|DSAN	LOC108595464|XP_017836198.1|DBUS
OG0005198	LOC120449105|XP_039487348.1|DSAN	LOC108600710|XP_017843929.1|DBUS
OG0005199	LOC120444490|XP_039480130.1|DSAN	LOC108597524|XP_017839609.1|DBUS
