Orthogroup	DSAN.longest_only	DPER.longest_only
OG0004385	LOC120446538|XP_039483488.1|DSAN	LOC6600933|XP_002026036.1|DPER
OG0004386	LOC120446293|XP_039483121.1|DSAN	LOC6592798|XP_002017829.1|DPER
OG0004387	LOC120447730|XP_039485208.1|DSAN	LOC6602206|XP_002027214.1|DPER
OG0004388	LOC120446614|XP_039483593.1|DSAN	LOC6590682|XP_026841898.1|DPER
OG0004389	LOC120448241|XP_039486080.1|DSAN	LOC6601877|XP_026849331.1|DPER
OG0004390	LOC120449045|XP_039487272.1|DSAN	LOC6596043|XP_026845476.1|DPER
OG0004391	LOC120445483|XP_039481864.1|DSAN	LOC6590239|XP_026842233.1|DPER
OG0004392	LOC120447484|XP_039484814.1|DSAN	LOC6601867|XP_002026916.2|DPER
OG0004393	LOC120445652|XP_039482130.1|DSAN	LOC6591132|XP_002015926.2|DPER
OG0004394	LOC120445818|XP_039482367.1|DSAN	LOC6590141|XP_026842864.1|DPER
OG0004395	LOC120445439|XP_039481805.1|DSAN	LOC6592378|XP_002018000.1|DPER
OG0004396	LOC120458732|XP_039502439.1|DSAN	LOC6592906|XP_026842373.1|DPER
OG0004397	LOC120447151|XP_039484533.1|DSAN	LOC6590536|XP_002016405.1|DPER
OG0004398	LOC120447157|XP_039484543.1|DSAN	LOC6590535|XP_002016404.1|DPER
OG0004399	LOC120447201|XP_039484627.1|DSAN	LOC6593064|XP_002018287.1|DPER
OG0004400	LOC120454572|XP_039495905.1|DSAN	LOC6594563|XP_002019582.1|DPER
OG0004401	LOC120446282|XP_039483102.1|DSAN	LOC6590672|XP_002015413.1|DPER
OG0004402	LOC120444675|XP_039480469.1|DSAN	LOC6590675|XP_002015416.1|DPER
OG0004403	LOC120446043|XP_039482750.1|DSAN	LOC6590872|XP_026840908.1|DPER
OG0004404	LOC120458667|XP_039502338.1|DSAN	LOC6601552|XP_026841153.1|DPER
OG0004405	LOC120449068|XP_039487300.1|DSAN	LOC6596038|XP_026845628.1|DPER
OG0004406	LOC120447630|XP_039485063.1|DSAN	LOC6600612|XP_026847657.1|DPER
OG0004407	LOC120448409|XP_039486343.1|DSAN	LOC6590860|XP_002016618.1|DPER
OG0004408	LOC120448410|XP_039486340.1|DSAN, LOC120448411|XP_039486341.1|DSAN	LOC6602269|XP_002027318.2|DPER
OG0004409	LOC120454828|XP_039496227.1|DSAN	LOC6601995|XP_026846759.1|DPER
OG0004410	LOC120444334|XP_039479824.1|DSAN	LOC6590025|XP_002016204.1|DPER
OG0004411	LOC120450590|XP_039489645.1|DSAN	LOC6602208|XP_002027216.1|DPER
OG0004412	LOC120450589|XP_039489643.1|DSAN	LOC6602209|XP_002027217.1|DPER
OG0004413	LOC120445618|XP_039482064.1|DSAN	LOC6590372|XP_002015622.1|DPER
OG0004414	LOC120446400|XP_039483274.1|DSAN	LOC6590159|XP_002016581.1|DPER
OG0004415	LOC120444918|XP_039480846.1|DSAN	LOC6590544|XP_002016225.1|DPER
OG0004416	LOC120450870|XP_039490031.1|DSAN	LOC6592704|XP_002018507.1|DPER
OG0004417	LOC120453071|XP_039493531.1|DSAN	LOC6595270|XP_026851144.1|DPER
OG0004418	LOC120445590|XP_039482016.1|DSAN	LOC6592333|XP_026841189.1|DPER
OG0004419	LOC120449609|XP_039488134.1|DSAN	LOC6592474|XP_026842206.1|DPER
OG0004420	LOC120446519|XP_039483464.1|DSAN	LOC6590800|XP_002015424.2|DPER
OG0004421	LOC120449519|XP_039487962.1|DSAN	LOC6598917|XP_026847780.1|DPER
OG0004422	LOC120449153|XP_039487423.1|DSAN	LOC6601373|XP_026847823.1|DPER
OG0004423	LOC120446912|XP_039484082.1|DSAN	LOC6590153|XP_002016320.1|DPER
OG0004424	LOC120444743|XP_039480602.1|DSAN	LOC6601287|XP_026842167.1|DPER
OG0004425	LOC120447953|XP_039485574.1|DSAN	LOC6601803|XP_002026857.1|DPER
OG0004426	LOC120450445|XP_039489393.1|DSAN	LOC6601791|XP_002026850.1|DPER
OG0004427	LOC120448058|XP_039485742.1|DSAN	LOC6601861|XP_002026910.1|DPER
OG0004428	LOC120453904|XP_039494765.1|DSAN	LOC6588611|XP_002013154.1|DPER
OG0004429	LOC120450538|XP_039489571.1|DSAN	LOC6593704|XP_002018628.1|DPER
OG0004430	LOC120447994|XP_039485625.1|DSAN	LOC6597117|XP_026845746.1|DPER
OG0004431	LOC120451235|XP_039490663.1|DSAN	LOC6588070|XP_002012821.1|DPER
OG0004432	LOC120451234|XP_039490662.1|DSAN	LOC6587953|XP_002012822.2|DPER
OG0004433	LOC120448660|XP_039486729.1|DSAN	LOC6595767|XP_026845653.1|DPER
OG0004434	LOC120447154|XP_039484540.1|DSAN	LOC6590534|XP_002016403.1|DPER
OG0004435	LOC120444484|XP_039480098.1|DSAN	LOC6590448|XP_002016374.1|DPER
OG0004436	LOC120444428|XP_039480001.1|DSAN	LOC6592597|XP_026840977.1|DPER
OG0004437	LOC120446647|XP_039483652.1|DSAN	LOC6593158|XP_002018332.2|DPER
OG0004438	LOC120445374|XP_039481690.1|DSAN	LOC6591249|XP_002015792.1|DPER
OG0004439	LOC120444343|XP_039479850.1|DSAN	LOC6590296|XP_002016157.1|DPER
OG0004440	LOC120446040|XP_039482737.1|DSAN	LOC6590024|XP_002016203.1|DPER
OG0004441	LOC120458483|XP_039502078.1|DSAN	LOC6588951|XP_002015372.1|DPER
OG0004442	LOC120445109|XP_039481187.1|DSAN	LOC6600921|XP_002026049.1|DPER
OG0004443	LOC120449146|XP_039487415.1|DSAN	LOC6596080|XP_002021111.1|DPER
OG0004444	LOC120446858|XP_039483991.1|DSAN	LOC6590655|XP_002016413.1|DPER
OG0004445	LOC120444527|XP_039480208.1|DSAN	LOC6590406|XP_026841862.1|DPER
OG0004446	LOC120453824|XP_039494643.1|DSAN	LOC6594743|XP_002020395.1|DPER
OG0004447	LOC120451663|XP_039491472.1|DSAN	LOC6588371|XP_002013418.1|DPER
OG0004448	LOC120446486|XP_039483425.1|DSAN	LOC6592283|XP_002018402.1|DPER
OG0004449	LOC120450254|XP_039489075.1|DSAN	LOC6596060|XP_026845596.1|DPER
OG0004450	LOC120446807|XP_039483903.1|DSAN	LOC6591293|XP_002015806.2|DPER
OG0004451	LOC120445931|XP_039482526.1|DSAN	LOC6591268|XP_026841022.1|DPER
OG0004452	LOC120446533|XP_039483480.1|DSAN	LOC6603468|XP_026840725.1|DPER
OG0004453	LOC120447001|XP_039484239.1|DSAN	LOC6590061|XP_026841283.1|DPER
OG0004454	LOC120451202|XP_039490588.1|DSAN	LOC6592156|XP_002017342.1|DPER
OG0004455	LOC120448851|XP_039486992.1|DSAN	LOC6596964|XP_002022162.1|DPER
OG0004456	LOC120456285|XP_039498960.1|DSAN	LOC6598144|XP_002023481.2|DPER
OG0004457	LOC120448627|XP_039486678.1|DSAN	LOC6598860|XP_026847770.1|DPER
OG0004458	LOC120449300|XP_039487625.1|DSAN	LOC6600477|XP_026847576.1|DPER
OG0004459	LOC120450212|XP_039489017.1|DSAN	LOC6598949|XP_026848975.1|DPER
OG0004460	LOC120450256|XP_039489080.1|DSAN	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER
OG0004461	LOC120449017|XP_039487228.1|DSAN	LOC6597047|XP_002022207.1|DPER
OG0004462	LOC120449443|XP_039487850.1|DSAN	LOC6601502|XP_002026564.2|DPER
OG0004463	LOC120448733|XP_039486842.1|DSAN	LOC6603439|XP_026848050.1|DPER
OG0004464	LOC120450177|XP_039488969.1|DSAN	LOC6601519|XP_026847984.1|DPER
OG0004465	LOC120448344|XP_039486240.1|DSAN	LOC6593555|XP_002018970.1|DPER
OG0004466	LOC120449759|XP_039488329.1|DSAN	LOC6601508|XP_026848007.1|DPER
OG0004467	LOC120448856|XP_039486997.1|DSAN	LOC6595750|XP_002021367.1|DPER
OG0004468	LOC120448855|XP_039486996.1|DSAN	LOC6595751|XP_026845553.1|DPER
OG0004469	LOC120449190|XP_039487478.1|DSAN	LOC6597068|XP_026845351.1|DPER
OG0004470	LOC120445247|XP_039481455.1|DSAN	LOC6595705|XP_026844269.1|DPER
OG0004471	LOC120451612|XP_039491386.1|DSAN	LOC6588394|XP_002013798.2|DPER
OG0004472	LOC120458210|XP_039501721.1|DSAN	LOC6593085|XP_002017718.1|DPER
OG0004473	LOC120445983|XP_039482649.1|DSAN	LOC113565086|XP_026841432.1|DPER
OG0004474	LOC120445982|XP_039482648.1|DSAN	LOC6592201|XP_002017836.1|DPER
OG0004475	LOC120454672|XP_039496122.1|DSAN	LOC6590888|XP_002015429.1|DPER
OG0004476	LOC120458834|XP_039502591.1|DSAN	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER
OG0004477	LOC120448079|XP_039485789.1|DSAN	LOC6591063|XP_002015694.1|DPER
OG0004478	LOC120444922|XP_039480853.1|DSAN	LOC6590209|XP_026842212.1|DPER
OG0004479	LOC120445418|XP_039481768.1|DSAN	LOC6589964|XP_002015639.2|DPER
OG0004480	LOC120455185|XP_039497057.1|DSAN	LOC6597727|XP_026847042.1|DPER
OG0004481	LOC120447004|XP_039484244.1|DSAN	LOC6590112|XP_002016510.1|DPER
OG0004482	LOC120453406|XP_039494030.1|DSAN	LOC6595170|XP_002020425.1|DPER
OG0004483	LOC120444800|XP_039480681.1|DSAN	LOC6591303|XP_026841514.1|DPER
OG0004484	LOC120452391|XP_039492540.1|DSAN	LOC6591973|XP_002017017.1|DPER
OG0004485	LOC120455288|XP_039497261.1|DSAN	LOC6596729|XP_002021945.1|DPER
OG0004486	LOC120447106|XP_039484451.1|DSAN	LOC6590030|XP_002016209.1|DPER
OG0004487	LOC120450348|XP_039489257.1|DSAN	LOC6600984|XP_002026170.1|DPER
OG0004488	LOC120443738|XP_039478927.1|DSAN	LOC6590963|XP_002015545.1|DPER
OG0004489	LOC120450428|XP_039489372.1|DSAN	LOC6600636|XP_026847539.1|DPER
OG0004490	LOC120445705|XP_039482199.1|DSAN	LOC6592218|XP_002018488.1|DPER
OG0004491	LOC120458011|XP_039501443.1|DSAN	LOC6593575|XP_002019255.1|DPER
OG0004492	LOC120447521|XP_039484886.1|DSAN	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER
OG0004493	LOC120449520|XP_039487966.1|DSAN	LOC113566011|XP_026845492.1|DPER
OG0004494	LOC120452196|XP_039492245.1|DSAN	LOC6588083|XP_026842095.1|DPER
OG0004495	LOC120453853|XP_039494690.1|DSAN	LOC6587758|XP_002012781.2|DPER
OG0004497	LOC120446497|XP_039483439.1|DSAN	LOC6590092|XP_026841684.1|DPER
OG0004498	LOC120453397|XP_039494019.1|DSAN	LOC113567333|XP_026850589.1|DPER
OG0004499	LOC120458741|XP_039502438.1|DSAN, LOC120458743|XP_039502441.1|DSAN	LOC6591126|XP_002016486.1|DPER
OG0004500	LOC120446811|XP_039483906.1|DSAN	LOC6590073|XP_002016285.1|DPER
OG0004501	LOC120445329|XP_039481588.1|DSAN	LOC6600958|XP_002026028.2|DPER, LOC113566044|XP_026845696.1|DPER, LOC6596971|XP_002022135.1|DPER
OG0004502	LOC120444272|XP_039479720.1|DSAN	LOC6590363|XP_002015843.1|DPER, LOC6596185|XP_002021178.1|DPER
OG0004503	LOC120453414|XP_039494046.1|DSAN	LOC113564961|XP_026840574.1|DPER
OG0004504	LOC120448526|XP_039486498.1|DSAN	LOC6592131|XP_026850469.1|DPER
OG0004505	LOC120452806|XP_039493140.1|DSAN	LOC6588612|XP_026840796.1|DPER
OG0004506	LOC120451309|XP_039490812.1|DSAN	LOC6587794|XP_002012962.1|DPER
OG0004507	LOC120452390|XP_039492539.1|DSAN	LOC6587946|XP_002013317.1|DPER
OG0004508	LOC120453042|XP_039493496.1|DSAN	LOC6588543|XP_026839961.1|DPER
OG0004509	LOC120447767|XP_039485248.1|DSAN	LOC6602831|XP_002027865.1|DPER
OG0004510	LOC120457247|XP_039500570.1|DSAN	LOC113566898|XP_026849889.1|DPER, LOC6602871|XP_026849645.1|DPER
OG0004511	LOC120451761|XP_039491623.1|DSAN	LOC6588039|XP_026841808.1|DPER
OG0004512	LOC120454905|XP_039496515.1|DSAN	LOC6603491|XP_002028473.2|DPER
OG0004513	LOC120454842|XP_039496268.1|DSAN	LOC6601999|XP_002027052.1|DPER
OG0004514	LOC120454924|XP_039496611.1|DSAN	LOC6601983|XP_026846857.1|DPER
OG0004515	LOC120454969|XP_039496684.1|DSAN	LOC6599173|XP_002024364.2|DPER
OG0004516	LOC120456704|XP_039499609.1|DSAN	LOC6597031|XP_002022123.1|DPER
OG0004517	LOC120456775|XP_039499707.1|DSAN	LOC6597241|XP_026846589.1|DPER
OG0004518	LOC120457361|XP_039500818.1|DSAN	LOC6603514|XP_002028492.2|DPER
OG0004519	LOC120453516|XP_039494198.1|DSAN	LOC6594849|XP_026850461.1|DPER
OG0004520	LOC120455348|XP_039497375.1|DSAN	LOC6604462|XP_026845999.1|DPER
OG0004521	LOC120458601|XP_039502239.1|DSAN	LOC6592912|XP_002018580.1|DPER
OG0004522	LOC120456676|XP_039499567.1|DSAN	LOC6597297|XP_002022438.1|DPER
OG0004523	LOC120450975|XP_039490201.1|DSAN	LOC6595043|XP_002020370.1|DPER
OG0004524	LOC120456951|XP_039500028.1|DSAN	LOC6600789|XP_002025812.1|DPER
OG0004525	LOC120455547|XP_039497820.1|DSAN	LOC6598511|XP_002023550.1|DPER
OG0004526	LOC120455169|XP_039497030.1|DSAN	LOC6599896|XP_026849231.1|DPER
OG0004527	LOC120456959|XP_039500038.1|DSAN	LOC6598574|XP_002023637.1|DPER
OG0004528	LOC120455385|XP_039497446.1|DSAN	LOC6599381|XP_002024555.1|DPER
OG0004529	LOC120456886|XP_039499916.1|DSAN	LOC6600358|XP_026848378.1|DPER
OG0004530	LOC120457112|XP_039500258.1|DSAN	LOC6598139|XP_026846289.1|DPER
OG0004531	LOC120452568|XP_039492784.1|DSAN	LOC113567377|XP_026850828.1|DPER
OG0004532	LOC120457223|XP_039500529.1|DSAN	LOC6597583|XP_026848859.1|DPER
OG0004533	LOC120455640|XP_039497964.1|DSAN	LOC6597694|XP_026846424.1|DPER
OG0004534	LOC120446526|XP_039483472.1|DSAN	LOC6603565|XP_026845797.1|DPER
OG0004535	LOC120450230|XP_039489042.1|DSAN	LOC6599709|XP_002024894.1|DPER
OG0004536	LOC120456341|XP_039499049.1|DSAN	LOC6599373|XP_026847229.1|DPER
OG0004537	LOC120455505|XP_039497702.1|DSAN	LOC6604223|XP_026849216.1|DPER
OG0004538	LOC120445429|XP_039481790.1|DSAN	LOC6593025|XP_002018218.1|DPER
OG0004539	LOC120452833|XP_039493192.1|DSAN	LOC6595077|XP_002020341.1|DPER
OG0004540	LOC120456130|XP_039498693.1|DSAN	LOC6599213|XP_026848236.1|DPER
OG0004541	LOC120444347|XP_039479858.1|DSAN	LOC6589902|XP_002016386.1|DPER
OG0004542	LOC120456305|XP_039498987.1|DSAN	LOC6599960|XP_026849207.1|DPER
OG0004543	LOC120455933|XP_039498394.1|DSAN	LOC6596797|XP_026849905.1|DPER
OG0004544	LOC120456286|XP_039498961.1|DSAN	LOC6598142|XP_026846227.1|DPER
OG0004545	LOC120454681|XP_039496131.1|DSAN	LOC6587369|XP_026839909.1|DPER
OG0004546	LOC120444827|XP_039480717.1|DSAN	LOC6590102|XP_002015658.1|DPER
OG0004547	LOC120456385|XP_039499144.1|DSAN	LOC6600689|XP_026845172.1|DPER
OG0004548	LOC120457284|XP_039500659.1|DSAN	LOC6597448|XP_002022390.2|DPER
OG0004549	LOC120457198|XP_039500486.1|DSAN	LOC6600100|XP_026846708.1|DPER
OG0004550	LOC120456184|XP_039498792.1|DSAN	LOC6600415|XP_026848400.1|DPER
OG0004551	LOC120445888|XP_039482472.1|DSAN	LOC6593107|XP_002018336.1|DPER
OG0004552	LOC120455281|XP_039497238.1|DSAN	LOC6596852|XP_026845865.1|DPER
OG0004553	LOC120447613|XP_039485021.1|DSAN	LOC6602492|XP_002027520.1|DPER
OG0004554	LOC120454971|XP_039496687.1|DSAN	LOC6598404|XP_002023648.2|DPER
OG0004555	LOC120456537|XP_039499349.1|DSAN	LOC6598405|XP_002023649.1|DPER
OG0004556	LOC120455045|XP_039496827.1|DSAN	LOC6603068|XP_026847078.1|DPER
OG0004557	LOC120457251|XP_039500578.1|DSAN	LOC6597560|XP_026848951.1|DPER
OG0004558	LOC120455896|XP_039498327.1|DSAN	LOC6600187|XP_002025318.2|DPER
OG0004559	LOC120453083|XP_039493544.1|DSAN	LOC6587890|XP_002013692.1|DPER
OG0004560	LOC120457867|XP_039501325.1|DSAN	LOC113564936|XP_026840268.1|DPER
OG0004561	LOC120453619|XP_039494332.1|DSAN	LOC6588657|XP_026841857.1|DPER
OG0004562	LOC120453632|XP_039494357.1|DSAN	LOC6587732|XP_002012759.1|DPER
OG0004563	LOC120454587|XP_039495969.1|DSAN	LOC6587810|XP_002014060.2|DPER
OG0004564	LOC120452204|XP_039492258.1|DSAN	LOC6594419|XP_002019683.1|DPER
OG0004565	LOC120454097|XP_039495041.1|DSAN	LOC6588315|XP_026851131.1|DPER
OG0004566	LOC120455117|XP_039496943.1|DSAN	LOC6599229|XP_026848337.1|DPER
OG0004567	LOC120456225|XP_039498843.1|DSAN	LOC6599976|XP_026845138.1|DPER
OG0004568	LOC120457345|XP_039500788.1|DSAN	LOC6596746|XP_002021929.2|DPER
OG0004569	LOC120451155|XP_039490520.1|DSAN	LOC6591594|XP_026839905.1|DPER
OG0004570	LOC120444313|XP_039479790.1|DSAN	LOC6590737|XP_002016000.2|DPER
OG0004571	LOC120457176|XP_039500405.1|DSAN	LOC6601774|XP_026846949.1|DPER
OG0004572	LOC120458782|XP_039502497.1|DSAN	LOC6595540|XP_002020628.1|DPER
OG0004573	LOC120451316|XP_039490819.1|DSAN	LOC6588438|XP_002013854.1|DPER
OG0004574	LOC120456484|XP_039499282.1|DSAN	LOC6599251|XP_002024277.1|DPER
OG0004575	LOC120455418|XP_039497500.1|DSAN	LOC6599250|XP_026848298.1|DPER
OG0004576	LOC120451002|XP_039490248.1|DSAN	LOC6587808|XP_002013394.1|DPER
OG0004577	LOC120453906|XP_039494771.1|DSAN	LOC6588081|XP_002013153.1|DPER
OG0004578	LOC120455649|XP_039497974.1|DSAN	LOC6598209|XP_026846136.1|DPER
OG0004579	LOC120451097|XP_039490470.1|DSAN	LOC6588854|XP_026843899.1|DPER
OG0004580	LOC120454445|XP_039495681.1|DSAN	LOC6587748|XP_002014046.1|DPER
OG0004581	LOC120454340|XP_039495485.1|DSAN	LOC6587983|XP_002013728.1|DPER
OG0004582	LOC120452634|XP_039492878.1|DSAN	LOC6595059|XP_026851228.1|DPER
OG0004583	LOC120456102|XP_039498641.1|DSAN	LOC6600656|XP_002025740.1|DPER
OG0004584	LOC120445519|XP_039481912.1|DSAN	LOC6593128|XP_002018102.1|DPER
OG0004585	LOC120452253|XP_039492315.1|DSAN	LOC6595003|XP_002020460.1|DPER
OG0004586	LOC120457092|XP_039500212.1|DSAN	LOC6599098|XP_002024423.1|DPER
OG0004587	LOC120451845|XP_039491755.1|DSAN	LOC6595097|XP_002020375.1|DPER
OG0004588	LOC120452102|XP_039492112.1|DSAN	LOC6595095|XP_002020373.1|DPER
OG0004589	LOC120456900|XP_039499936.1|DSAN	LOC6600193|XP_026846676.1|DPER
OG0004590	LOC120453117|XP_039493590.1|DSAN	LOC6587899|XP_026840204.1|DPER
OG0004591	LOC120451223|XP_039490640.1|DSAN	LOC6587818|XP_002012829.2|DPER
OG0004592	LOC120455460|XP_039497616.1|DSAN	LOC6599304|XP_002024233.1|DPER
OG0004593	LOC120456918|XP_039499986.1|DSAN	LOC6598304|XP_002023506.1|DPER
OG0004594	LOC120456605|XP_039499449.1|DSAN	LOC6602664|XP_002027704.2|DPER
OG0004595	LOC120456468|XP_039499250.1|DSAN	LOC6597618|XP_002022756.1|DPER
OG0004596	LOC120456271|XP_039498933.1|DSAN	LOC6598141|XP_002023478.2|DPER
OG0004597	LOC120455026|XP_039496791.1|DSAN	LOC6597569|XP_002022786.1|DPER
OG0004598	LOC120449069|XP_039487301.1|DSAN	LOC6601924|XP_026848762.1|DPER
OG0004599	LOC120455608|XP_039497926.1|DSAN	LOC6588900|XP_002014985.1|DPER
OG0004600	LOC120456340|XP_039499048.1|DSAN	LOC6600350|XP_002025509.2|DPER
OG0004601	LOC120455928|XP_039498388.1|DSAN	LOC6600339|XP_026848424.1|DPER
OG0004602	LOC120455532|XP_039497755.1|DSAN	LOC6597216|XP_026846422.1|DPER
OG0004603	LOC120458042|XP_039501485.1|DSAN	LOC6589589|XP_002014562.1|DPER
OG0004604	LOC120455859|XP_039498264.1|DSAN	LOC6598247|XP_002023417.2|DPER
OG0004605	LOC120456465|XP_039499245.1|DSAN	LOC6597687|XP_026846433.1|DPER
OG0004606	LOC120451771|XP_039491635.1|DSAN	LOC6594623|XP_002019469.2|DPER
OG0004607	LOC120456035|XP_039498539.1|DSAN	LOC6599986|XP_026849152.1|DPER
OG0004608	LOC120457273|XP_039500631.1|DSAN	LOC6599115|XP_026849249.1|DPER
OG0004609	LOC120455815|XP_039498210.1|DSAN	LOC6599351|XP_002024474.1|DPER
OG0004610	LOC120452931|XP_039493336.1|DSAN	LOC6595328|XP_026844017.1|DPER
OG0004611	LOC120451963|XP_039491921.1|DSAN	LOC6594783|XP_002020537.1|DPER
OG0004612	LOC120453018|XP_039493469.1|DSAN	LOC6594782|XP_026843346.1|DPER
OG0004613	LOC120454343|XP_039495489.1|DSAN	LOC6587987|XP_002013726.1|DPER
OG0004614	LOC120457108|XP_039500251.1|DSAN	LOC6602687|XP_002027697.1|DPER
OG0004615	LOC120455372|XP_039497418.1|DSAN	LOC113566686|XP_026849215.1|DPER
OG0004616	LOC120456447|XP_039499218.1|DSAN	LOC6599954|XP_002025031.1|DPER
OG0004617	LOC120445843|XP_039482406.1|DSAN	LOC6589115|XP_002015234.1|DPER
OG0004618	LOC120454691|XP_039496157.1|DSAN	LOC6594880|XP_002019999.1|DPER
OG0004619	LOC120451102|XP_039490442.1|DSAN	LOC6588651|XP_002013219.2|DPER
OG0004620	LOC120454601|XP_039495992.1|DSAN	LOC6588097|XP_002012857.1|DPER
OG0004621	LOC120451640|XP_039491434.1|DSAN	LOC6594312|XP_002019355.1|DPER
OG0004622	LOC120452616|XP_039492852.1|DSAN	LOC6588261|XP_026839973.1|DPER
OG0004623	LOC120453461|XP_039494112.1|DSAN	LOC6595134|XP_002020300.1|DPER
OG0004624	LOC120454071|XP_039495016.1|DSAN	LOC6592050|XP_002017163.1|DPER
OG0004625	LOC120454952|XP_039496654.1|DSAN	LOC6600398|XP_026848396.1|DPER
OG0004626	LOC120457259|XP_039500597.1|DSAN	LOC6602761|XP_026847720.1|DPER
OG0004627	LOC120447455|XP_039484745.1|DSAN	LOC6601879|XP_026849383.1|DPER
OG0004628	LOC120456628|XP_039499483.1|DSAN	LOC6596760|XP_002021913.1|DPER
OG0004629	LOC120451356|XP_039490926.1|DSAN	LOC6588312|XP_002012909.1|DPER
OG0004630	LOC120451608|XP_039491375.1|DSAN	LOC6595297|XP_002020512.2|DPER
OG0004632	LOC120453091|XP_039493554.1|DSAN	LOC6588512|XP_026840172.1|DPER
OG0004633	LOC120451772|XP_039491636.1|DSAN	LOC6595131|XP_002020297.2|DPER
OG0004634	LOC120452686|XP_039492971.1|DSAN	LOC6595160|XP_002020287.1|DPER
OG0004635	LOC120455217|XP_039497116.1|DSAN	LOC6597911|XP_026846990.1|DPER
OG0004636	LOC120457099|XP_039500221.1|DSAN	LOC6598261|XP_002023319.2|DPER
OG0004637	LOC120455198|XP_039497076.1|DSAN	LOC6603583|XP_026846689.1|DPER
OG0004638	LOC120455991|XP_039498482.1|DSAN	LOC6597458|XP_026849292.1|DPER
OG0004639	LOC120453889|XP_039494739.1|DSAN	LOC6587334|XP_002013012.1|DPER
OG0004640	LOC120453818|XP_039494634.1|DSAN	LOC6587326|XP_026850733.1|DPER
OG0004641	LOC120456679|XP_039499570.1|DSAN	LOC6600201|XP_002025301.2|DPER
OG0004642	LOC120450609|XP_039489678.1|DSAN	LOC6603582|XP_002028560.1|DPER
OG0004643	LOC120454105|XP_039495065.1|DSAN, LOC120454104|XP_039495061.1|DSAN	LOC6591792|XP_002017392.1|DPER
OG0004644	LOC120455070|XP_039496856.1|DSAN	LOC6597666|XP_002022843.1|DPER
OG0004645	LOC120446292|XP_039483123.1|DSAN	LOC6588977|XP_002014569.1|DPER
OG0004646	LOC120453828|XP_039494656.1|DSAN	LOC6594742|XP_002020394.1|DPER
OG0004647	LOC120457224|XP_039500532.1|DSAN	LOC6597585|XP_002022772.2|DPER
OG0004648	LOC120456155|XP_039498726.1|DSAN	LOC6601734|XP_002026792.2|DPER
OG0004649	LOC120456065|XP_039498589.1|DSAN	LOC6600056|XP_002025071.2|DPER
OG0004650	LOC120447140|XP_039484512.1|DSAN	LOC6588804|XP_002015125.1|DPER
OG0004651	LOC120451792|XP_039491679.1|DSAN	LOC6594851|XP_002020059.2|DPER
OG0004652	LOC120450794|XP_039489889.1|DSAN	LOC6588290|XP_002012970.1|DPER
OG0004653	LOC120450461|XP_039489415.1|DSAN	LOC6595838|XP_002021427.1|DPER
OG0004654	LOC120454933|XP_039496627.1|DSAN	LOC6589161|XP_002014892.1|DPER
OG0004655	LOC120452529|XP_039492727.1|DSAN	LOC6587252|XP_002013551.2|DPER
OG0004656	LOC120456808|XP_039499779.1|DSAN	LOC6601749|XP_026846947.1|DPER
OG0004657	LOC120453758|XP_039494525.1|DSAN	LOC6594296|XP_002019944.1|DPER
OG0004658	LOC120453307|XP_039493896.1|DSAN	LOC6588203|XP_002012882.1|DPER
OG0004659	LOC120452219|XP_039492279.1|DSAN	LOC6594860|XP_002020068.1|DPER
OG0004660	LOC120454679|XP_039496128.1|DSAN	LOC6587403|XP_002013492.1|DPER
OG0004661	LOC120452256|XP_039492319.1|DSAN	LOC6587520|XP_002013073.1|DPER
OG0004662	LOC120453486|XP_039494154.1|DSAN	LOC6591840|XP_002017208.2|DPER
OG0004663	LOC120456487|XP_039499285.1|DSAN	LOC6597510|XP_002022658.1|DPER
OG0004664	LOC120456488|XP_039499286.1|DSAN	LOC6597529|XP_026849285.1|DPER
OG0004665	LOC120456018|XP_039498516.1|DSAN	LOC6597559|XP_002022808.2|DPER
OG0004666	LOC120450919|XP_039490117.1|DSAN	LOC6588207|XP_002013743.1|DPER
OG0004667	LOC120452744|XP_039493053.1|DSAN	LOC6588123|XP_002013748.1|DPER
OG0004668	LOC120456470|XP_039499253.1|DSAN	LOC6597577|XP_026848921.1|DPER
OG0004669	LOC120458793|XP_039502521.1|DSAN	LOC6593429|XP_002019114.1|DPER
OG0004670	LOC120452577|XP_039492794.1|DSAN	LOC6591719|XP_002017412.1|DPER
OG0004671	LOC120452702|XP_039492992.1|DSAN	LOC6598707|XP_002023886.2|DPER
OG0004672	LOC120451703|XP_039491534.1|DSAN	LOC6588416|XP_002013939.2|DPER
OG0004673	LOC120451291|XP_039490776.1|DSAN	LOC6587519|XP_002013531.1|DPER
OG0004674	LOC120453015|XP_039493465.1|DSAN	LOC6595192|XP_026841641.1|DPER
OG0004675	LOC120451094|XP_039490433.1|DSAN	LOC6595120|XP_026851037.1|DPER
OG0004676	LOC120451763|XP_039491625.1|DSAN	LOC6587776|XP_002013278.1|DPER
OG0004677	LOC120452624|XP_039492864.1|DSAN	LOC6588452|XP_026846348.1|DPER
OG0004678	LOC120451779|XP_039491656.1|DSAN	LOC6588451|XP_002013462.1|DPER
