Orthogroup	DSAN.longest_only	SLEB.longest_only
OG0004688	LOC120453796|XP_039494604.1|DSAN	LOC115623442|XP_030373652.1|SLEB, LOC115623947|XP_030374369.1|SLEB
OG0004689	LOC120454538|XP_039495849.1|DSAN	LOC115621340|XP_030370819.1|SLEB
OG0004690	LOC120454457|XP_039495703.1|DSAN	LOC115623439|XP_030373647.1|SLEB
OG0004691	LOC120454557|XP_039495882.1|DSAN	LOC115620664|XP_030369878.1|SLEB
OG0004693	LOC120452350|XP_039492456.1|DSAN	LOC115620512|XP_030369636.1|SLEB
OG0004694	LOC120452463|XP_039492628.1|DSAN	LOC115628785|XP_030380859.1|SLEB
OG0004695	LOC120451322|XP_039490828.1|DSAN	LOC115621813|XP_030371458.1|SLEB
OG0004696	LOC120453521|XP_039494202.1|DSAN	LOC115621907|XP_030371597.1|SLEB
OG0004697	LOC120456527|XP_039499331.1|DSAN	LOC115629222|XP_030381492.1|SLEB
OG0004698	LOC120456260|XP_039498917.1|DSAN	LOC115629123|XP_030381320.1|SLEB
OG0004699	LOC120450991|XP_039490228.1|DSAN	LOC115621083|XP_030370473.1|SLEB
OG0004700	LOC120452330|XP_039492423.1|DSAN	LOC115620872|XP_030370208.1|SLEB
OG0004701	LOC120452532|XP_039492730.1|DSAN	LOC115624423|XP_030375021.1|SLEB
OG0004702	LOC120450773|XP_039489863.1|DSAN	LOC115621777|XP_030371393.1|SLEB
OG0004703	LOC120453280|XP_039493840.1|DSAN	LOC115621358|XP_030370840.1|SLEB
OG0004704	LOC120451146|XP_039490507.1|DSAN	LOC115625140|XP_030375918.1|SLEB
OG0004705	LOC120450852|XP_039489998.1|DSAN	LOC115623672|XP_030373999.1|SLEB
OG0004706	LOC120450076|XP_039488796.1|DSAN	LOC115633130|XP_030386392.1|SLEB
OG0004707	LOC120444039|XP_039479478.1|DSAN	LOC115628073|XP_030379906.1|SLEB
OG0004708	LOC120450758|XP_039489830.1|DSAN	LOC115623418|XP_030373596.1|SLEB
OG0004709	LOC120453224|XP_039493752.1|DSAN	LOC115620315|XP_030369367.1|SLEB
OG0004710	LOC120452197|XP_039492249.1|DSAN	LOC115621925|XP_030371629.1|SLEB
OG0004711	LOC120454590|XP_039495975.1|DSAN	LOC115621935|XP_030371642.1|SLEB
OG0004712	LOC120454595|XP_039495981.1|DSAN	LOC115621463|XP_030370980.1|SLEB
OG0004713	LOC120454360|XP_039495516.1|DSAN	LOC115620871|XP_030370204.1|SLEB
OG0004714	LOC120451659|XP_039491468.1|DSAN	LOC115625545|XP_030376482.1|SLEB
OG0004715	LOC120458826|XP_039502580.1|DSAN	LOC115625811|XP_030376856.1|SLEB
OG0004716	LOC120454375|XP_039495545.1|DSAN	LOC115620236|XP_030369241.1|SLEB
OG0004717	LOC120456472|XP_039499264.1|DSAN	LOC115627478|XP_030379016.1|SLEB
OG0004718	LOC120453449|XP_039494099.1|DSAN	LOC115631531|XP_030384162.1|SLEB
OG0004719	LOC120454630|XP_039496040.1|DSAN	LOC115620944|XP_030370320.1|SLEB
OG0004720	LOC120450771|XP_039489861.1|DSAN	LOC115621393|XP_030370895.1|SLEB
OG0004721	LOC120453418|XP_039494051.1|DSAN	LOC115621794|XP_030371427.1|SLEB
OG0004722	LOC120452049|XP_039492046.1|DSAN	LOC115621848|XP_030371520.1|SLEB
OG0004723	LOC120455853|XP_039498258.1|DSAN	LOC115627052|XP_030378456.1|SLEB
OG0004724	LOC120453184|XP_039493681.1|DSAN	LOC115625206|XP_030376035.1|SLEB
OG0004725	LOC120454702|XP_039496172.1|DSAN	LOC115625308|XP_030376187.1|SLEB
OG0004726	LOC120453240|XP_039493775.1|DSAN	LOC115620335|XP_030369392.1|SLEB
OG0004727	LOC120451685|XP_039491502.1|DSAN	LOC115621656|XP_030371221.1|SLEB
OG0004728	LOC120450793|XP_039489888.1|DSAN	LOC115621223|XP_030370669.1|SLEB
OG0004729	LOC120456879|XP_039499911.1|DSAN	LOC115633327|XP_030386620.1|SLEB
OG0004730	LOC120449255|XP_039487572.1|DSAN	LOC115629010|XP_030381160.1|SLEB
OG0004731	LOC120451827|XP_039491735.1|DSAN	LOC115621065|XP_030370450.1|SLEB
OG0004732	LOC120453435|XP_039494076.1|DSAN	LOC115629445|XP_030381762.1|SLEB
OG0004733	LOC120451636|XP_039491428.1|DSAN	LOC115621171|XP_030370594.1|SLEB
OG0004734	LOC120452977|XP_039493407.1|DSAN	LOC115621140|XP_030370557.1|SLEB
OG0004735	LOC120452362|XP_039492474.1|DSAN	LOC115621953|XP_030371660.1|SLEB
OG0004736	LOC120454512|XP_039495803.1|DSAN	LOC115621738|XP_030371328.1|SLEB
OG0004737	LOC120452008|XP_039491979.1|DSAN	LOC115620358|XP_030369422.1|SLEB
OG0004738	LOC120451861|XP_039491794.1|DSAN	LOC115621153|XP_030370571.1|SLEB
OG0004739	LOC120453080|XP_039493541.1|DSAN	LOC115620594|XP_030369764.1|SLEB
OG0004740	LOC120453131|XP_039493614.1|DSAN	LOC115621244|XP_030370695.1|SLEB
OG0004741	LOC120454509|XP_039495796.1|DSAN	LOC115621731|XP_030371321.1|SLEB
OG0004742	LOC120454887|XP_039496418.1|DSAN	LOC115628004|XP_030379771.1|SLEB
OG0004743	LOC120451828|XP_039491737.1|DSAN	LOC115620646|XP_030369854.1|SLEB
OG0004744	LOC120452375|XP_039492504.1|DSAN	LOC115631748|XP_030384444.1|SLEB
OG0004745	LOC120451375|XP_039490960.1|DSAN	LOC115624125|XP_030374580.1|SLEB
OG0004746	LOC120451639|XP_039491433.1|DSAN	LOC115625197|XP_030376024.1|SLEB
OG0004747	LOC120451644|XP_039491439.1|DSAN	LOC115625198|XP_030376025.1|SLEB
OG0004748	LOC120450879|XP_039490039.1|DSAN	LOC115625126|XP_030375900.1|SLEB
OG0004749	LOC120452468|XP_039492638.1|DSAN	LOC115620771|XP_030370037.1|SLEB
OG0004750	LOC120451104|XP_039490445.1|DSAN	LOC115620903|XP_030370251.1|SLEB
OG0004751	LOC120451252|XP_039490708.1|DSAN	LOC115621097|XP_030370494.1|SLEB
OG0004752	LOC120452374|XP_039492500.1|DSAN	LOC115621554|XP_030371083.1|SLEB
OG0004753	LOC120451501|XP_039491187.1|DSAN	LOC115621891|XP_030371579.1|SLEB
OG0004754	LOC120451344|XP_039490860.1|DSAN	LOC115621669|XP_030371240.1|SLEB
OG0004755	LOC120454609|XP_039496005.1|DSAN	LOC115620311|XP_030369357.1|SLEB
OG0004756	LOC120454607|XP_039496002.1|DSAN	LOC115620310|XP_030369356.1|SLEB
OG0004757	LOC120454366|XP_039495524.1|DSAN	LOC115621906|XP_030371596.1|SLEB
OG0004758	LOC120452396|XP_039492545.1|DSAN	LOC115623515|XP_030373755.1|SLEB
OG0004759	LOC120454197|XP_039495225.1|DSAN	LOC115621308|XP_030370780.1|SLEB
OG0004760	LOC120451541|XP_039491257.1|DSAN	LOC115629456|XP_030381781.1|SLEB
OG0004761	LOC120451244|XP_039490690.1|DSAN	LOC115621168|XP_030370590.1|SLEB
OG0004762	LOC120452016|XP_039491996.1|DSAN	LOC115631323|XP_030383902.1|SLEB
OG0004763	LOC120453063|XP_039493522.1|DSAN	LOC115620918|XP_030370275.1|SLEB
OG0004764	LOC120453032|XP_039493486.1|DSAN	LOC115621753|XP_030371347.1|SLEB
OG0004765	LOC120452277|XP_039492342.1|DSAN	LOC115625455|XP_030376363.1|SLEB
OG0004766	LOC120453384|XP_039494000.1|DSAN	LOC115625317|XP_030376198.1|SLEB
OG0004767	LOC120452479|XP_039492655.1|DSAN	LOC115621964|XP_030371672.1|SLEB
OG0004768	LOC120452477|XP_039492651.1|DSAN	LOC115621405|XP_030370908.1|SLEB
OG0004769	LOC120457708|XP_039501138.1|DSAN	LOC115625962|XP_030377064.1|SLEB
OG0004770	LOC120451536|XP_039491248.1|DSAN	LOC115623550|XP_030373801.1|SLEB
OG0004771	LOC120450831|XP_039489947.1|DSAN	LOC115620534|XP_030369664.1|SLEB
OG0004772	LOC120450998|XP_039490241.1|DSAN	LOC115620399|XP_030369473.1|SLEB
OG0004773	LOC120454130|XP_039495105.1|DSAN	LOC115622029|XP_030371748.1|SLEB
OG0004774	LOC120454133|XP_039495119.1|DSAN	LOC115622030|XP_030371749.1|SLEB
OG0004775	LOC120451839|XP_039491750.1|DSAN	LOC115621063|XP_030370448.1|SLEB
OG0004776	LOC120458944|XP_039502737.1|DSAN	LOC115624343|XP_030374858.1|SLEB
OG0004777	LOC120448672|XP_039486744.1|DSAN	LOC115628658|XP_030380686.1|SLEB
OG0004778	LOC120458402|XP_039501961.1|DSAN	LOC115625858|XP_030376927.1|SLEB
OG0004779	LOC120451524|XP_039491227.1|DSAN	LOC115620317|XP_030369369.1|SLEB
OG0004780	LOC120458797|XP_039502524.1|DSAN	LOC115628543|XP_030380564.1|SLEB
OG0004781	LOC120451173|XP_039490543.1|DSAN	LOC115621835|XP_030371504.1|SLEB
OG0004782	LOC120450769|XP_039489855.1|DSAN	LOC115621391|XP_030370891.1|SLEB
OG0004783	LOC120457378|XP_039500850.1|DSAN	LOC115629641|XP_030382003.1|SLEB
OG0004784	LOC120452415|XP_039492568.1|DSAN	LOC115621830|XP_030371498.1|SLEB
OG0004785	LOC120451975|XP_039491935.1|DSAN	LOC115621648|XP_030371209.1|SLEB
OG0004786	LOC120452797|XP_039493127.1|DSAN	LOC115625640|XP_030376629.1|SLEB, LOC115621711|XP_030371280.1|SLEB
OG0004787	LOC120453834|XP_039494661.1|DSAN	LOC115621972|XP_030371682.1|SLEB
OG0004788	LOC120452853|XP_039493227.1|DSAN	LOC115621682|XP_030371252.1|SLEB, LOC115625644|XP_030376630.1|SLEB
OG0004789	LOC120452230|XP_039492289.1|DSAN	LOC115621971|XP_030371681.1|SLEB
OG0004790	LOC120453483|XP_039494151.1|DSAN	LOC115625359|XP_030376254.1|SLEB
OG0004791	LOC120452692|XP_039492979.1|DSAN	LOC115621099|XP_030370497.1|SLEB
OG0004792	LOC120453144|XP_039493634.1|DSAN	LOC115622017|XP_030371733.1|SLEB
OG0004793	LOC120453115|XP_039493587.1|DSAN	LOC115621712|XP_030371281.1|SLEB
OG0004794	LOC120453895|XP_039494746.1|DSAN	LOC115625091|XP_030375850.1|SLEB
OG0004795	LOC120451142|XP_039490500.1|DSAN	LOC115620852|XP_030370156.1|SLEB
OG0004796	LOC120454634|XP_039496057.1|DSAN	LOC115621349|XP_030370831.1|SLEB
OG0004797	LOC120453849|XP_039494684.1|DSAN	LOC115625211|XP_030376041.1|SLEB
OG0004798	LOC120454565|XP_039495893.1|DSAN	LOC115621252|XP_030370706.1|SLEB
OG0004799	LOC120451363|XP_039490933.1|DSAN	LOC115620553|XP_030369699.1|SLEB
OG0004800	LOC120451107|XP_039490451.1|DSAN	LOC115620712|XP_030369947.1|SLEB
OG0004801	LOC120454651|XP_039496087.1|DSAN	LOC115623646|XP_030373952.1|SLEB
OG0004802	LOC120453073|XP_039493533.1|DSAN	LOC115622033|XP_030371759.1|SLEB
OG0004803	LOC120453621|XP_039494337.1|DSAN	LOC115621969|XP_030371676.1|SLEB, LOC115630246|XP_030382649.1|SLEB
OG0004804	LOC120452480|XP_039492657.1|DSAN	LOC115625586|XP_030376556.1|SLEB
OG0004805	LOC120451012|XP_039490270.1|DSAN	LOC115625119|XP_030375888.1|SLEB
OG0004806	LOC120455003|XP_039496755.1|DSAN	LOC115629681|XP_030382063.1|SLEB
OG0004807	LOC120453678|XP_039494427.1|DSAN	LOC115628103|XP_030379944.1|SLEB
OG0004808	LOC120454450|XP_039495693.1|DSAN	LOC115625194|XP_030376020.1|SLEB
OG0004809	LOC120452042|XP_039492028.1|DSAN	LOC115620773|XP_030370041.1|SLEB
OG0004810	LOC120454139|XP_039495130.1|DSAN	LOC115621396|XP_030370897.1|SLEB
OG0004811	LOC120450438|XP_039489381.1|DSAN	LOC115633863|XP_030387215.1|SLEB
OG0004812	LOC120451600|XP_039491366.1|DSAN	LOC115625216|XP_030376047.1|SLEB
OG0004813	LOC120452524|XP_039492721.1|DSAN	LOC115621362|XP_030370846.1|SLEB
OG0004814	LOC120451892|XP_039491834.1|DSAN	LOC115620806|XP_030370090.1|SLEB
OG0004815	LOC120455037|XP_039496806.1|DSAN	LOC115629356|XP_030381669.1|SLEB
OG0004816	LOC120456799|XP_039499767.1|DSAN	LOC115630205|XP_030382633.1|SLEB
OG0004817	LOC120455279|XP_039497236.1|DSAN	LOC115630199|XP_030382627.1|SLEB
OG0004818	LOC120451000|XP_039490246.1|DSAN	LOC115620440|XP_030369527.1|SLEB
OG0004819	LOC120451009|XP_039490259.1|DSAN	LOC115620632|XP_030369822.1|SLEB
OG0004820	LOC120454451|XP_039495694.1|DSAN	LOC115625362|XP_030376259.1|SLEB
OG0004821	LOC120452600|XP_039492832.1|DSAN	LOC115621017|XP_030370397.1|SLEB
OG0004822	LOC120452199|XP_039492251.1|DSAN	LOC115621912|XP_030371606.1|SLEB
OG0004823	LOC120453898|XP_039494749.1|DSAN	LOC115620741|XP_030369988.1|SLEB
OG0004824	LOC120453899|XP_039494756.1|DSAN	LOC115620743|XP_030369996.1|SLEB
OG0004825	LOC120454874|XP_039496373.1|DSAN	LOC115628015|XP_030379804.1|SLEB
OG0004826	LOC120450963|XP_039490185.1|DSAN	LOC115625581|XP_030376546.1|SLEB
OG0004827	LOC120452334|XP_039492431.1|DSAN	LOC115621174|XP_030370598.1|SLEB
OG0004828	LOC120450969|XP_039490194.1|DSAN	LOC115621798|XP_030371436.1|SLEB
OG0004829	LOC120454363|XP_039495522.1|DSAN	LOC115620486|XP_030369579.1|SLEB
OG0004830	LOC120451399|XP_039490999.1|DSAN	LOC115622047|XP_030371779.1|SLEB
OG0004831	LOC120448141|XP_039485899.1|DSAN	LOC115632103|XP_030384945.1|SLEB
OG0004832	LOC120451149|XP_039490510.1|DSAN	LOC115620790|XP_030370070.1|SLEB
OG0004833	LOC120453299|XP_039493865.1|DSAN	LOC115625041|XP_030375749.1|SLEB
OG0004834	LOC120451679|XP_039491494.1|DSAN	LOC115620947|XP_030370322.1|SLEB
OG0004835	LOC120453551|XP_039494237.1|DSAN	LOC115621052|XP_030370432.1|SLEB
OG0004836	LOC120451196|XP_039490581.1|DSAN	LOC115620950|XP_030370325.1|SLEB
OG0004837	LOC120450452|XP_039489406.1|DSAN	LOC115633941|XP_030387319.1|SLEB
OG0004838	LOC120451621|XP_039491406.1|DSAN	LOC115628780|XP_030380853.1|SLEB
OG0004839	LOC120451618|XP_039491398.1|DSAN	LOC115628776|XP_030380847.1|SLEB
OG0004840	LOC120452234|XP_039492294.1|DSAN	LOC115625097|XP_030375855.1|SLEB
OG0004841	LOC120458433|XP_039502010.1|DSAN	LOC115626387|XP_030377606.1|SLEB
OG0004842	LOC120453772|XP_039494547.1|DSAN	LOC115621146|XP_030370562.1|SLEB
OG0004843	LOC120454569|XP_039495901.1|DSAN	LOC115620601|XP_030369774.1|SLEB
OG0004844	LOC120458463|XP_039502049.1|DSAN	LOC115626766|XP_030378083.1|SLEB
OG0004845	LOC120451024|XP_039490282.1|DSAN	LOC115623358|XP_030373503.1|SLEB
OG0004846	LOC120443853|XP_039479149.1|DSAN	LOC115623229|XP_030373337.1|SLEB
OG0004847	LOC120443849|XP_039479144.1|DSAN	LOC115631988|XP_030384774.1|SLEB
OG0004848	LOC120452004|XP_039491970.1|DSAN	LOC115620205|XP_030369200.1|SLEB
OG0004849	LOC120443761|XP_039478986.1|DSAN	LOC115631947|XP_030384661.1|SLEB
OG0004850	LOC120451545|XP_039491261.1|DSAN	LOC115629444|XP_030381757.1|SLEB
OG0004851	LOC120453584|XP_039494278.1|DSAN	LOC115629450|XP_030381774.1|SLEB
OG0004852	LOC120451759|XP_039491621.1|DSAN	LOC115623605|XP_030373880.1|SLEB
OG0004853	LOC120445050|XP_039481100.1|DSAN	LOC115629423|XP_030381742.1|SLEB
OG0004854	LOC120447619|XP_039485045.1|DSAN	LOC115633142|XP_030386409.1|SLEB
OG0004855	LOC120449408|XP_039487798.1|DSAN	LOC115632767|XP_030385876.1|SLEB
OG0004856	LOC120447717|XP_039485185.1|DSAN	LOC115633150|XP_030386420.1|SLEB
OG0004857	LOC120449079|XP_039487317.1|DSAN	LOC115632979|XP_030386150.1|SLEB
OG0004858	LOC120447499|XP_039484829.1|DSAN	LOC115632096|XP_030384938.1|SLEB
OG0004859	LOC120449169|XP_039487445.1|DSAN	LOC115632392|XP_030385382.1|SLEB
OG0004860	LOC120449411|XP_039487801.1|DSAN	LOC115632123|XP_030384987.1|SLEB
OG0004861	LOC120447937|XP_039485536.1|DSAN	LOC115622892|XP_030372854.1|SLEB
OG0004862	LOC120450266|XP_039489095.1|DSAN	LOC115623112|XP_030373179.1|SLEB
OG0004863	LOC120450030|XP_039488714.1|DSAN	LOC115628376|XP_030380315.1|SLEB
OG0004864	LOC120448964|XP_039487157.1|DSAN	LOC115622244|XP_030372001.1|SLEB
OG0004865	LOC120452717|XP_039493017.1|DSAN	LOC115620769|XP_030370034.1|SLEB
OG0004866	LOC120448502|XP_039486470.1|DSAN	LOC115632494|XP_030385531.1|SLEB
OG0004867	LOC120445327|XP_039481585.1|DSAN	LOC115619999|XP_030368948.1|SLEB
OG0004868	LOC120456827|XP_039499812.1|DSAN	LOC115620001|XP_030368950.1|SLEB
OG0004869	LOC120444857|XP_039480757.1|DSAN	LOC115633848|XP_030387200.1|SLEB
OG0004870	LOC120446044|XP_039482755.1|DSAN	LOC115621242|XP_030370697.1|SLEB
OG0004871	LOC120445609|XP_039482051.1|DSAN	LOC115619982|XP_030368882.1|SLEB
OG0004872	LOC120445456|XP_039481835.1|DSAN	LOC115634788|XP_030388556.1|SLEB
OG0004873	LOC120458617|XP_039502260.1|DSAN	LOC115631089|XP_030383597.1|SLEB
OG0004874	LOC120452168|XP_039492206.1|DSAN	LOC115623752|XP_030374146.1|SLEB
OG0004875	LOC120457195|XP_039500481.1|DSAN	LOC115628767|XP_030380842.1|SLEB
OG0004876	LOC120457204|XP_039500504.1|DSAN	LOC115627085|XP_030378495.1|SLEB
OG0004877	LOC120449649|XP_039488175.1|DSAN	LOC115627860|XP_030379581.1|SLEB
OG0004878	LOC120458149|XP_039501629.1|DSAN	LOC115633649|XP_030386951.1|SLEB
OG0004879	LOC120446796|XP_039483886.1|DSAN	LOC115633632|XP_030386930.1|SLEB
OG0004880	LOC120448307|XP_039486185.1|DSAN	LOC115633865|XP_030387220.1|SLEB
OG0004881	LOC120447809|XP_039485319.1|DSAN	LOC115624674|XP_030375331.1|SLEB
OG0004882	LOC120449193|XP_039487480.1|DSAN	LOC115633149|XP_030386419.1|SLEB
OG0004883	LOC120450160|XP_039488938.1|DSAN	LOC115632404|XP_030385399.1|SLEB
OG0004884	LOC120447049|XP_039484352.1|DSAN	LOC115634744|XP_030388491.1|SLEB
OG0004885	LOC120444955|XP_039480899.1|DSAN	LOC115633799|XP_030387142.1|SLEB
OG0004886	LOC120444573|XP_039480267.1|DSAN	LOC115631349|XP_030383929.1|SLEB
OG0004887	LOC120446232|XP_039483036.1|DSAN	LOC115632114|XP_030384971.1|SLEB
OG0004888	LOC120445903|XP_039482489.1|DSAN	LOC115634508|XP_030388134.1|SLEB
OG0004889	LOC120450349|XP_039489279.1|DSAN	LOC115620329|XP_030369397.1|SLEB
OG0004890	LOC120444491|XP_039480131.1|DSAN	LOC115627797|XP_030379488.1|SLEB
OG0004891	LOC120456725|XP_039499642.1|DSAN	LOC115629265|XP_030381549.1|SLEB
OG0004892	LOC120446399|XP_039483268.1|DSAN	LOC115633970|XP_030387351.1|SLEB
OG0004893	LOC120444958|XP_039480907.1|DSAN	LOC115629944|XP_030382452.1|SLEB
OG0004894	LOC120445102|XP_039481178.1|DSAN	LOC115634805|XP_030388577.1|SLEB
OG0004895	LOC120445673|XP_039482158.1|DSAN	LOC115633311|XP_030386604.1|SLEB
OG0004896	LOC120445358|XP_039481637.1|DSAN	LOC115626833|XP_030378177.1|SLEB
OG0004897	LOC120445771|XP_039482303.1|DSAN	LOC115624567|XP_030375159.1|SLEB
OG0004898	LOC120450790|XP_039489927.1|DSAN	LOC115619989|XP_030368922.1|SLEB
OG0004899	LOC120457813|XP_039501244.1|DSAN	LOC115619944|XP_030368831.1|SLEB
OG0004900	LOC120449825|XP_039488410.1|DSAN	LOC115628005|XP_030379787.1|SLEB
OG0004901	LOC120450497|XP_039489520.1|DSAN	LOC115628933|XP_030381069.1|SLEB
OG0004902	LOC120448151|XP_039485919.1|DSAN	LOC115622200|XP_030371954.1|SLEB
OG0004903	LOC120446283|XP_039483105.1|DSAN	LOC115634353|XP_030387871.1|SLEB
OG0004904	LOC120451781|XP_039491664.1|DSAN	LOC115620239|XP_030369246.1|SLEB
OG0004905	LOC120446817|XP_039483924.1|DSAN	LOC115620009|XP_030368968.1|SLEB
OG0004906	LOC120448259|XP_039486110.1|DSAN	LOC115632445|XP_030385451.1|SLEB
OG0004907	LOC120449486|XP_039487897.1|DSAN	LOC115632385|XP_030385374.1|SLEB
OG0004908	LOC120448916|XP_039487073.1|DSAN	LOC115632334|XP_030385299.1|SLEB
OG0004909	LOC120448402|XP_039486326.1|DSAN	LOC115633072|XP_030386303.1|SLEB
OG0004910	LOC120448400|XP_039486324.1|DSAN	LOC115633071|XP_030386301.1|SLEB
OG0004911	LOC120448224|XP_039486053.1|DSAN	LOC115632917|XP_030386068.1|SLEB, LOC115626804|XP_030378134.1|SLEB
OG0004912	LOC120448261|XP_039486113.1|DSAN	LOC115632563|XP_030385641.1|SLEB
OG0004913	LOC120444413|XP_039479972.1|DSAN	LOC115620003|XP_030368951.1|SLEB
OG0004914	LOC120444410|XP_039479966.1|DSAN	LOC115623750|XP_030374148.1|SLEB
OG0004915	LOC120445837|XP_039482392.1|DSAN	LOC115624590|XP_030375192.1|SLEB
OG0004916	LOC120446078|XP_039482792.1|DSAN	LOC115620053|XP_030369046.1|SLEB
OG0004917	LOC120447532|XP_039484903.1|DSAN	LOC115624975|XP_030375687.1|SLEB
OG0004918	LOC120447531|XP_039484900.1|DSAN	LOC115624972|XP_030375683.1|SLEB
OG0004919	LOC120454622|XP_039496024.1|DSAN	LOC115621374|XP_030370861.1|SLEB
OG0004920	LOC120447969|XP_039485594.1|DSAN	LOC115623162|XP_030373237.1|SLEB
OG0004921	LOC120447564|XP_039484954.1|DSAN	LOC115628223|XP_030380079.1|SLEB
OG0004922	LOC120448221|XP_039486045.1|DSAN	LOC115633155|XP_030386425.1|SLEB
OG0004923	LOC120447558|XP_039484946.1|DSAN	LOC115624792|XP_030375495.1|SLEB
OG0004924	LOC120449270|XP_039487587.1|DSAN	LOC115632679|XP_030385772.1|SLEB
OG0004925	LOC120449720|XP_039488280.1|DSAN	LOC115632171|XP_030385060.1|SLEB
OG0004926	LOC120449984|XP_039488626.1|DSAN	LOC115623059|XP_030373098.1|SLEB
OG0004927	LOC120450464|XP_039489423.1|DSAN	LOC115632977|XP_030386148.1|SLEB
OG0004928	LOC120444387|XP_039479929.1|DSAN	LOC115634361|XP_030387940.1|SLEB
OG0004929	LOC120448181|XP_039485965.1|DSAN	LOC115628308|XP_030380218.1|SLEB
OG0004930	LOC120444660|XP_039480436.1|DSAN	LOC115624604|XP_030375213.1|SLEB
OG0004931	LOC120444417|XP_039479978.1|DSAN	LOC115623097|XP_030373166.1|SLEB
OG0004932	LOC120447983|XP_039485612.1|DSAN	LOC115632714|XP_030385816.1|SLEB
OG0004933	LOC120446111|XP_039482839.1|DSAN	LOC115628443|XP_030380421.1|SLEB
OG0004934	LOC120444885|XP_039480802.1|DSAN	LOC115633957|XP_030387335.1|SLEB
OG0004935	LOC120444392|XP_039479948.1|DSAN	LOC115620019|XP_030368983.1|SLEB
OG0004936	LOC120449024|XP_039487239.1|DSAN	LOC115622742|XP_030372649.1|SLEB
OG0004937	LOC120449267|XP_039487583.1|DSAN	LOC115632386|XP_030385375.1|SLEB
OG0004938	LOC120448063|XP_039485762.1|DSAN	LOC115622824|XP_030372759.1|SLEB
OG0004939	LOC120448470|XP_039486428.1|DSAN	LOC115633722|XP_030387048.1|SLEB, LOC115633745|XP_030387078.1|SLEB
OG0004940	LOC120448841|XP_039486976.1|DSAN	LOC115623825|XP_030374233.1|SLEB
OG0004941	LOC120448242|XP_039486081.1|DSAN	LOC115632715|XP_030385818.1|SLEB
OG0004942	LOC120448227|XP_039486057.1|DSAN	LOC115622719|XP_030372619.1|SLEB
OG0004943	LOC120448328|XP_039486214.1|DSAN	LOC115622485|XP_030372291.1|SLEB
OG0004944	LOC120449302|XP_039487628.1|DSAN	LOC115622588|XP_030372443.1|SLEB
OG0004945	LOC120458111|XP_039501575.1|DSAN	LOC115625172|XP_030375991.1|SLEB
OG0004946	LOC120448138|XP_039485889.1|DSAN	LOC115628180|XP_030380027.1|SLEB
OG0004947	LOC120450425|XP_039489367.1|DSAN	LOC115628241|XP_030380114.1|SLEB
OG0004948	LOC120449683|XP_039488233.1|DSAN	LOC115628411|XP_030380359.1|SLEB
OG0004949	LOC120449931|XP_039488562.1|DSAN	LOC115628362|XP_030380299.1|SLEB
OG0004950	LOC120450302|XP_039489174.1|DSAN	LOC115632909|XP_030386059.1|SLEB
OG0004951	LOC120450795|XP_039489894.1|DSAN	LOC115621224|XP_030370670.1|SLEB
OG0004952	LOC120447896|XP_039485472.1|DSAN	LOC115632666|XP_030385760.1|SLEB
OG0004953	LOC120448966|XP_039487159.1|DSAN	LOC115632183|XP_030385077.1|SLEB
OG0004954	LOC120449352|XP_039487696.1|DSAN	LOC115632483|XP_030385518.1|SLEB
OG0004955	LOC120450373|XP_039489295.1|DSAN	LOC115622606|XP_030372464.1|SLEB
OG0004956	LOC120458550|XP_039502165.1|DSAN	LOC115634411|XP_030387967.1|SLEB
OG0004957	LOC120447565|XP_039484957.1|DSAN	LOC115632455|XP_030385471.1|SLEB
OG0004958	LOC120448413|XP_039486344.1|DSAN	LOC115632451|XP_030385462.1|SLEB
OG0004959	LOC120447792|XP_039485286.1|DSAN	LOC115632889|XP_030386030.1|SLEB
OG0004960	LOC120447790|XP_039485282.1|DSAN	LOC115632319|XP_030385282.1|SLEB
OG0004961	LOC120443711|XP_039478890.1|DSAN	LOC115627004|XP_030378384.1|SLEB
OG0004962	LOC120448695|XP_039486783.1|DSAN	LOC115632199|XP_030385105.1|SLEB
OG0004963	LOC120450566|XP_039489610.1|DSAN	LOC115621909|XP_030371604.1|SLEB
OG0004964	LOC120450558|XP_039489600.1|DSAN	LOC115623234|XP_030373343.1|SLEB
OG0004965	LOC120447607|XP_039485014.1|DSAN	LOC115622930|XP_030372918.1|SLEB
OG0004966	LOC120447606|XP_039485011.1|DSAN	LOC115623278|XP_030373420.1|SLEB
OG0004967	LOC120444875|XP_039480794.1|DSAN	LOC115633851|XP_030387202.1|SLEB
OG0004968	LOC120449223|XP_039487529.1|DSAN	LOC115624652|XP_030375292.1|SLEB
OG0004969	LOC120446624|XP_039483618.1|DSAN	LOC115634209|XP_030387661.1|SLEB
OG0004970	LOC120449753|XP_039488321.1|DSAN	LOC115632640|XP_030385730.1|SLEB
OG0004971	LOC120449000|XP_039487202.1|DSAN	LOC115632164|XP_030385051.1|SLEB
OG0004972	LOC120450277|XP_039489127.1|DSAN	LOC115622906|XP_030372889.1|SLEB
OG0004973	LOC120449317|XP_039487647.1|DSAN	LOC115633118|XP_030386367.1|SLEB
OG0004974	LOC120448739|XP_039486853.1|DSAN	LOC115632605|XP_030385692.1|SLEB
OG0004975	LOC120447559|XP_039484947.1|DSAN	LOC115624990|XP_030375718.1|SLEB
OG0004976	LOC120449697|XP_039488247.1|DSAN	LOC115628343|XP_030380267.1|SLEB
