Orthogroup	DSAN.longest_only	DFIC.longest_only
OG0005650	LOC120452460|XP_039492624.1|DSAN	LOC108091393|XP_017046066.1|DFIC
OG0005651	LOC120456607|XP_039499454.1|DSAN	LOC108097732|XP_017055722.1|DFIC
OG0005652	LOC120454283|XP_039495396.1|DSAN	LOC108088405|XP_017041648.1|DFIC
OG0005653	LOC120458591|XP_039502227.1|DSAN	LOC108089269|XP_017042929.1|DFIC
OG0005654	LOC120451135|XP_039490482.1|DSAN	LOC108091369|XP_017046010.1|DFIC
OG0005655	LOC120451482|XP_039491138.1|DSAN	LOC108097918|XP_017055946.1|DFIC
OG0005656	LOC120450980|XP_039490211.1|DSAN	LOC108097513|XP_017055324.1|DFIC
OG0005657	LOC120453685|XP_039494437.1|DSAN	LOC108102040|XP_017062151.1|DFIC
OG0005658	LOC120452517|XP_039492707.1|DSAN	LOC108101109|XP_017060811.1|DFIC
OG0005659	LOC120454655|XP_039496091.1|DSAN	LOC108095852|XP_017052639.1|DFIC
OG0005660	LOC120450229|XP_039489041.1|DSAN	LOC108089377|XP_017043045.1|DFIC
OG0005661	LOC120454490|XP_039495770.1|DSAN	LOC108098966|XP_017057671.1|DFIC
OG0005662	LOC120454462|XP_039495710.1|DSAN	LOC108102037|XP_017062147.1|DFIC
OG0005663	LOC120455932|XP_039498393.1|DSAN	LOC108087258|XP_017040052.1|DFIC, LOC108095334|XP_017051903.1|DFIC
OG0005664	LOC120452470|XP_039492641.1|DSAN	LOC108095860|XP_017052650.1|DFIC
OG0005665	LOC120451798|XP_039491687.1|DSAN	LOC108095893|XP_017052697.1|DFIC
OG0005666	LOC120455219|XP_039497119.1|DSAN	LOC108097566|XP_017055440.1|DFIC
OG0005667	LOC120457021|XP_039500111.1|DSAN	LOC108097099|XP_017054653.1|DFIC
OG0005668	LOC120448094|XP_039485828.1|DSAN	LOC108100532|XP_017059980.1|DFIC
OG0005669	LOC120445382|XP_039481721.1|DSAN	LOC108100794|XP_017060325.1|DFIC
OG0005670	LOC120453528|XP_039494213.1|DSAN	LOC108095958|XP_017052788.1|DFIC
OG0005671	LOC120453408|XP_039494036.1|DSAN	LOC108098974|XP_017057679.1|DFIC
OG0005672	LOC120447264|XP_039484717.1|DSAN	LOC108089223|XP_017042868.1|DFIC
OG0005673	LOC120447571|XP_039484967.1|DSAN	LOC108100365|XP_017059694.1|DFIC
OG0005674	LOC120447973|XP_039485599.1|DSAN	LOC108086935|XP_017039533.1|DFIC
OG0005675	LOC120452894|XP_039493286.1|DSAN	LOC108096487|XP_017053589.1|DFIC
OG0005676	LOC120448175|XP_039485955.1|DSAN	LOC108096400|XP_017053461.1|DFIC
OG0005677	LOC120444492|XP_039480134.1|DSAN	LOC108101873|XP_017061898.1|DFIC
OG0005678	LOC120453321|XP_039493912.1|DSAN	LOC108099463|XP_017058501.1|DFIC
OG0005679	LOC120454312|XP_039495444.1|DSAN	LOC108098835|XP_017057480.1|DFIC
OG0005680	LOC120449939|XP_039488576.1|DSAN	LOC108091516|XP_017046261.1|DFIC
OG0005681	LOC120452543|XP_039492751.1|DSAN	LOC108098943|XP_017057639.1|DFIC
OG0005682	LOC120452542|XP_039492750.1|DSAN	LOC108098942|XP_017057638.1|DFIC
OG0005683	LOC120457189|XP_039500468.1|DSAN	LOC108095561|XP_017052197.1|DFIC
OG0005684	LOC120449347|XP_039487692.1|DSAN	LOC108089062|XP_017042660.1|DFIC
OG0005685	LOC120457160|XP_039500368.1|DSAN	LOC108097042|XP_017054560.1|DFIC
OG0005686	LOC120453445|XP_039494087.1|DSAN	LOC108092027|XP_017046955.1|DFIC
OG0005687	LOC120449662|XP_039488193.1|DSAN	LOC108088265|XP_017041471.1|DFIC
OG0005688	LOC120458397|XP_039501954.1|DSAN	LOC108090703|XP_017044984.1|DFIC
OG0005689	LOC120457417|XP_039500949.1|DSAN	LOC108097280|XP_017054970.1|DFIC
OG0005690	LOC120451655|XP_039491464.1|DSAN	LOC108092003|XP_017046921.1|DFIC
OG0005691	LOC120454299|XP_039495429.1|DSAN	LOC108092055|XP_017047002.1|DFIC
OG0005692	LOC120443909|XP_039479270.1|DSAN	LOC108091531|XP_017046286.1|DFIC
OG0005693	LOC120449480|XP_039487890.1|DSAN	LOC108099954|XP_017059122.1|DFIC
OG0005694	LOC120451813|XP_039491710.1|DSAN	LOC108101106|XP_017060808.1|DFIC
OG0005695	LOC120452538|XP_039492738.1|DSAN	LOC108087284|XP_017040081.1|DFIC
OG0005696	LOC120452540|XP_039492741.1|DSAN	LOC108087285|XP_017040082.1|DFIC
OG0005697	LOC120452533|XP_039492731.1|DSAN	LOC108087224|XP_017039995.1|DFIC
OG0005698	LOC120443861|XP_039479160.1|DSAN	LOC108090411|XP_017044553.1|DFIC
OG0005699	LOC120452214|XP_039492270.1|DSAN	LOC108095739|XP_017052407.1|DFIC
OG0005700	LOC120456840|XP_039499827.1|DSAN	LOC108092876|XP_017048202.1|DFIC
OG0005701	LOC120458950|XP_039502750.1|DSAN	LOC108101330|XP_017061128.1|DFIC
OG0005702	LOC120455034|XP_039496802.1|DSAN	LOC108091357|XP_017045999.1|DFIC
OG0005703	LOC120445024|XP_039481031.1|DSAN	LOC108087863|XP_017040936.1|DFIC
OG0005704	LOC120455086|XP_039496893.1|DSAN	LOC108097555|XP_017055411.1|DFIC
OG0005705	LOC120450292|XP_039489157.1|DSAN	LOC108093862|XP_017049695.1|DFIC
OG0005706	LOC120451251|XP_039490707.1|DSAN	LOC108097226|XP_017054877.1|DFIC
OG0005707	LOC120455449|XP_039497589.1|DSAN	LOC108094640|XP_017050826.1|DFIC
OG0005708	LOC120455109|XP_039496929.1|DSAN	LOC108097057|XP_017054582.1|DFIC
OG0005709	LOC120452389|XP_039492538.1|DSAN	LOC108088534|XP_017041866.1|DFIC
OG0005710	LOC120453225|XP_039493754.1|DSAN	LOC108087308|XP_017040115.1|DFIC
OG0005711	LOC120450551|XP_039489590.1|DSAN	LOC108100189|XP_017059451.1|DFIC
OG0005712	LOC120454257|XP_039495326.1|DSAN	LOC108092505|XP_017047612.1|DFIC
OG0005713	LOC120453558|XP_039494245.1|DSAN	LOC108095995|XP_017052828.1|DFIC
OG0005714	LOC120451548|XP_039491269.1|DSAN	LOC108099337|XP_017058301.1|DFIC
OG0005715	LOC120450741|XP_039489793.1|DSAN	LOC108092021|XP_017046947.1|DFIC
OG0005716	LOC120452810|XP_039493147.1|DSAN	LOC108099456|XP_017058487.1|DFIC
OG0005717	LOC120451412|XP_039491016.1|DSAN	LOC108090200|XP_017044277.1|DFIC
OG0005718	LOC120451555|XP_039491289.1|DSAN	LOC108098917|XP_017057610.1|DFIC
OG0005719	LOC120452520|XP_039492709.1|DSAN	LOC108095878|XP_017052675.1|DFIC
OG0005720	LOC120453626|XP_039494342.1|DSAN	LOC108087076|XP_017039743.1|DFIC
OG0005721	LOC120453210|XP_039493735.1|DSAN	LOC108095943|XP_017052768.1|DFIC
OG0005722	LOC120453208|XP_039493732.1|DSAN	LOC108093541|XP_017049122.1|DFIC
OG0005723	LOC120453858|XP_039494697.1|DSAN	LOC108090236|XP_017044323.1|DFIC
OG0005724	LOC120447209|XP_039484653.1|DSAN	LOC108094868|XP_017051179.1|DFIC
OG0005725	LOC120453244|XP_039493780.1|DSAN	LOC108092188|XP_017047204.1|DFIC
OG0005726	LOC120457040|XP_039500142.1|DSAN	LOC108097795|XP_017055815.1|DFIC
OG0005727	LOC120453448|XP_039494090.1|DSAN	LOC108098567|XP_017057075.1|DFIC
OG0005728	LOC120451918|XP_039491864.1|DSAN	LOC108098795|XP_017057424.1|DFIC
OG0005729	LOC120451380|XP_039490970.1|DSAN	LOC108098788|XP_017057412.1|DFIC
OG0005730	LOC120453339|XP_039493938.1|DSAN	LOC108099602|XP_017058709.1|DFIC
OG0005731	LOC120453336|XP_039493936.1|DSAN	LOC108099601|XP_017058707.1|DFIC
OG0005732	LOC120454354|XP_039495510.1|DSAN	LOC108088031|XP_017041151.1|DFIC
OG0005733	LOC120454352|XP_039495506.1|DSAN	LOC108088030|XP_017041148.1|DFIC
OG0005734	LOC120450732|XP_039489785.1|DSAN	LOC108095806|XP_017052564.1|DFIC
OG0005735	LOC120454370|XP_039495536.1|DSAN	LOC108091385|XP_017046056.1|DFIC
OG0005736	LOC120451997|XP_039491959.1|DSAN	LOC108090143|XP_017044178.1|DFIC
OG0005737	LOC120451526|XP_039491230.1|DSAN	LOC108098790|XP_017057417.1|DFIC
OG0005738	LOC120451647|XP_039491446.1|DSAN	LOC108102056|XP_017062172.1|DFIC
OG0005739	LOC120454474|XP_039495740.1|DSAN	LOC108102052|XP_017062167.1|DFIC
OG0005740	LOC120454554|XP_039495878.1|DSAN	LOC108088391|XP_017041629.1|DFIC
OG0005741	LOC120451211|XP_039490619.1|DSAN	LOC108090220|XP_017044302.1|DFIC
OG0005742	LOC120451632|XP_039491423.1|DSAN	LOC108087289|XP_017040087.1|DFIC
OG0005743	LOC120453100|XP_039493568.1|DSAN	LOC108099552|XP_017058624.1|DFIC
OG0005744	LOC120452863|XP_039493242.1|DSAN	LOC108099524|XP_017058580.1|DFIC
OG0005745	LOC120451040|XP_039490302.1|DSAN	LOC108090103|XP_017044106.1|DFIC
OG0005746	LOC120453549|XP_039494235.1|DSAN	LOC108090087|XP_017044077.1|DFIC
OG0005747	LOC120454548|XP_039495862.1|DSAN	LOC108090212|XP_017044292.1|DFIC
OG0005748	LOC120451533|XP_039491245.1|DSAN	LOC108087347|XP_017040175.1|DFIC
OG0005749	LOC120457144|XP_039500346.1|DSAN	LOC108091174|XP_017045712.1|DFIC
OG0005750	LOC120450844|XP_039489969.1|DSAN	LOC108090187|XP_017044263.1|DFIC
OG0005751	LOC120448281|XP_039486144.1|DSAN	LOC108089387|XP_017043059.1|DFIC
OG0005752	LOC120445364|XP_039481671.1|DSAN	LOC108093726|XP_017049426.1|DFIC
OG0005753	LOC120458033|XP_039501479.1|DSAN	LOC108101286|XP_017061074.1|DFIC
OG0005754	LOC120447136|XP_039484504.1|DSAN	LOC108093715|XP_017049409.1|DFIC
OG0005755	LOC120444882|XP_039480798.1|DSAN	LOC108090944|XP_017045369.1|DFIC
OG0005756	LOC120454498|XP_039495782.1|DSAN	LOC108098947|XP_017057644.1|DFIC
OG0005757	LOC120451857|XP_039491791.1|DSAN	LOC108099553|XP_017058625.1|DFIC
OG0005758	LOC120451959|XP_039491916.1|DSAN	LOC108090182|XP_017044256.1|DFIC
OG0005759	LOC120454427|XP_039495650.1|DSAN	LOC108098825|XP_017057470.1|DFIC
OG0005760	LOC120452021|XP_039492002.1|DSAN	LOC108102051|XP_017062165.1|DFIC
OG0005761	LOC120450861|XP_039490009.1|DSAN	LOC108101087|XP_017060777.1|DFIC
OG0005762	LOC120450797|XP_039489898.1|DSAN	LOC108098520|XP_017056979.1|DFIC
OG0005763	LOC120444822|XP_039480715.1|DSAN	LOC108094261|XP_017050215.1|DFIC
OG0005764	LOC120451212|XP_039490620.1|DSAN	LOC108090160|XP_017044215.1|DFIC
OG0005765	LOC120451206|XP_039490597.1|DSAN	LOC108090156|XP_017044202.1|DFIC
OG0005766	LOC120453840|XP_039494668.1|DSAN	LOC108087220|XP_017039983.1|DFIC
OG0005767	LOC120451650|XP_039491451.1|DSAN	LOC108093350|XP_017048848.1|DFIC
OG0005768	LOC120455207|XP_039497098.1|DSAN	LOC108097137|XP_017054723.1|DFIC
OG0005770	LOC120450952|XP_039490171.1|DSAN	LOC108096366|XP_017053410.1|DFIC
OG0005771	LOC120453122|XP_039493603.1|DSAN	LOC108088399|XP_017041641.1|DFIC
OG0005772	LOC120451758|XP_039491620.1|DSAN	LOC108097648|XP_017055568.1|DFIC
OG0005773	LOC120452647|XP_039492899.1|DSAN	LOC108096256|XP_017053204.1|DFIC
OG0005774	LOC120452595|XP_039492827.1|DSAN	LOC108102034|XP_017062143.1|DFIC
OG0005775	LOC120448788|XP_039486913.1|DSAN	LOC108100349|XP_017059665.1|DFIC
OG0005776	LOC120449747|XP_039488315.1|DSAN	LOC108086929|XP_017039523.1|DFIC
OG0005777	LOC120454422|XP_039495645.1|DSAN	LOC108100962|XP_017060602.1|DFIC
OG0005778	LOC120453910|XP_039494776.1|DSAN	LOC108099363|XP_017058338.1|DFIC
OG0005779	LOC120451053|XP_039490342.1|DSAN	LOC108097258|XP_017054939.1|DFIC
OG0005780	LOC120448745|XP_039486860.1|DSAN	LOC108100286|XP_017059569.1|DFIC
OG0005781	LOC120447942|XP_039485554.1|DSAN	LOC108100217|XP_017059483.1|DFIC
OG0005782	LOC120447941|XP_039485553.1|DSAN	LOC108100499|XP_017059934.1|DFIC
OG0005783	LOC120446227|XP_039483028.1|DSAN	LOC108096793|XP_017054161.1|DFIC
OG0005784	LOC120452680|XP_039492964.1|DSAN	LOC108095928|XP_017052750.1|DFIC
OG0005785	LOC120452301|XP_039492370.1|DSAN	LOC108095906|XP_017052717.1|DFIC
OG0005786	LOC120451201|XP_039490586.1|DSAN	LOC108087970|XP_017041058.1|DFIC
OG0005787	LOC120451136|XP_039490483.1|DSAN	LOC108091398|XP_017046072.1|DFIC
OG0005788	LOC120447131|XP_039484498.1|DSAN	LOC108101567|XP_017061465.1|DFIC
OG0005789	LOC120451162|XP_039490531.1|DSAN	LOC108086365|XP_017038756.1|DFIC
OG0005790	LOC120453119|XP_039493597.1|DSAN	LOC108088397|XP_017041635.1|DFIC
OG0005791	LOC120450944|XP_039490149.1|DSAN	LOC108098945|XP_017057640.1|DFIC
OG0005792	LOC120450947|XP_039490154.1|DSAN	LOC108098946|XP_017057642.1|DFIC
OG0005793	LOC120453241|XP_039493776.1|DSAN	LOC108097931|XP_017055991.1|DFIC
OG0005794	LOC120444712|XP_039480524.1|DSAN	LOC108086417|XP_017038808.1|DFIC
OG0005795	LOC120453733|XP_039494497.1|DSAN	LOC108087021|XP_017039676.1|DFIC
OG0005796	LOC120449018|XP_039487232.1|DSAN	LOC108100347|XP_017059662.1|DFIC
OG0005797	LOC120447729|XP_039485207.1|DSAN	LOC108087489|XP_017040367.1|DFIC
OG0005798	LOC120453688|XP_039494442.1|DSAN	LOC108092107|XP_017047091.1|DFIC
OG0005799	LOC120452508|XP_039492696.1|DSAN	LOC108098523|XP_017056986.1|DFIC
OG0005800	LOC120453877|XP_039494725.1|DSAN	LOC108098613|XP_017057165.1|DFIC
OG0005801	LOC120453876|XP_039494724.1|DSAN	LOC108098612|XP_017057164.1|DFIC
OG0005802	LOC120453933|XP_039494812.1|DSAN	LOC108097195|XP_017054832.1|DFIC
OG0005803	LOC120454487|XP_039495763.1|DSAN	LOC108098861|XP_017057516.1|DFIC
OG0005804	LOC120453031|XP_039493485.1|DSAN	LOC108087370|XP_017040200.1|DFIC
OG0005805	LOC120446333|XP_039483183.1|DSAN	LOC108101894|XP_017061943.1|DFIC
OG0005806	LOC120454699|XP_039496166.1|DSAN	LOC108092214|XP_017047235.1|DFIC
OG0005807	LOC120453342|XP_039493944.1|DSAN	LOC108091911|XP_017046785.1|DFIC
OG0005808	LOC120455821|XP_039498219.1|DSAN	LOC108094721|XP_017050951.1|DFIC
OG0005809	LOC120450432|XP_039489376.1|DSAN	LOC108100265|XP_017059537.1|DFIC
OG0005810	LOC120452513|XP_039492703.1|DSAN	LOC108098529|XP_017056995.1|DFIC
OG0005811	LOC120452514|XP_039492704.1|DSAN	LOC108098530|XP_017056996.1|DFIC
OG0005812	LOC120453218|XP_039493743.1|DSAN	LOC108092015|XP_017046940.1|DFIC
OG0005813	LOC120452657|XP_039492914.1|DSAN	LOC108098766|XP_017057387.1|DFIC
OG0005814	LOC120452965|XP_039493390.1|DSAN	LOC108090218|XP_017044300.1|DFIC
OG0005815	LOC120444789|XP_039480675.1|DSAN	LOC108094246|XP_017050193.1|DFIC
OG0005816	LOC120454618|XP_039496015.1|DSAN	LOC108100762|XP_017060287.1|DFIC
OG0005817	LOC120451757|XP_039491618.1|DSAN	LOC108097646|XP_017055567.1|DFIC
OG0005818	LOC120452841|XP_039493203.1|DSAN	LOC108095960|XP_017052790.1|DFIC
OG0005819	LOC120451989|XP_039491951.1|DSAN	LOC108098417|XP_017056803.1|DFIC
OG0005820	LOC120451990|XP_039491952.1|DSAN	LOC108098429|XP_017056813.1|DFIC
OG0005821	LOC120454626|XP_039496029.1|DSAN	LOC108089086|XP_017042685.1|DFIC
OG0005822	LOC120458455|XP_039502041.1|DSAN	LOC108088205|XP_017041395.1|DFIC
OG0005823	LOC120456356|XP_039499084.1|DSAN	LOC108092799|XP_017048059.1|DFIC
OG0005824	LOC120454100|XP_039495045.1|DSAN	LOC108098854|XP_017057506.1|DFIC
OG0005825	LOC120450322|XP_039489219.1|DSAN	LOC108100732|XP_017060257.1|DFIC
OG0005827	LOC120452802|XP_039493135.1|DSAN	LOC108095968|XP_017052800.1|DFIC
OG0005828	LOC120450391|XP_039489320.1|DSAN	LOC108093213|XP_017048665.1|DFIC
OG0005829	LOC120451742|XP_039491585.1|DSAN	LOC108099558|XP_017058633.1|DFIC
OG0005830	LOC120447641|XP_039485084.1|DSAN	LOC108100468|XP_017059888.1|DFIC
OG0005831	LOC120448656|XP_039486722.1|DSAN	LOC108100723|XP_017060246.1|DFIC
OG0005832	LOC120449904|XP_039488530.1|DSAN	LOC108100709|XP_017060229.1|DFIC
OG0005833	LOC120449651|XP_039488178.1|DSAN	LOC108100327|XP_017059623.1|DFIC
OG0005834	LOC120449657|XP_039488187.1|DSAN	LOC108100332|XP_017059631.1|DFIC
OG0005835	LOC120449607|XP_039488109.1|DSAN	LOC108100150|XP_017059396.1|DFIC
OG0005836	LOC120449849|XP_039488442.1|DSAN	LOC108099926|XP_017059084.1|DFIC
OG0005837	LOC120454698|XP_039496165.1|DSAN	LOC108092051|XP_017046989.1|DFIC
OG0005838	LOC120452730|XP_039493032.1|DSAN	LOC108092154|XP_017047160.1|DFIC
OG0005839	LOC120446872|XP_039484015.1|DSAN	LOC108092464|XP_017047541.1|DFIC
OG0005840	LOC120451282|XP_039490761.1|DSAN	LOC108087286|XP_017040083.1|DFIC
OG0005841	LOC120454387|XP_039495570.1|DSAN	LOC108096127|XP_017052993.1|DFIC
OG0005842	LOC120455646|XP_039497971.1|DSAN	LOC108097313|XP_017055019.1|DFIC
OG0005843	LOC120450376|XP_039489300.1|DSAN	LOC108087514|XP_017040406.1|DFIC
OG0005844	LOC120449470|XP_039487876.1|DSAN	LOC108088309|XP_017041529.1|DFIC
OG0005845	LOC120451028|XP_039490292.1|DSAN	LOC108090190|XP_017044266.1|DFIC
OG0005846	LOC120454101|XP_039495046.1|DSAN	LOC108099317|XP_017058217.1|DFIC
OG0005847	LOC120454217|XP_039495248.1|DSAN	LOC108099530|XP_017058586.1|DFIC
OG0005848	LOC120455191|XP_039497065.1|DSAN	LOC108094690|XP_017050902.1|DFIC
OG0005849	LOC120455523|XP_039497737.1|DSAN	LOC108094607|XP_017050747.1|DFIC
OG0005850	LOC120456312|XP_039498999.1|DSAN	LOC108091111|XP_017045623.1|DFIC
OG0005851	LOC120444041|XP_039479480.1|DSAN	LOC108088189|XP_017041378.1|DFIC
OG0005852	LOC120452090|XP_039492098.1|DSAN	LOC108102078|XP_017062210.1|DFIC
OG0005853	LOC120455031|XP_039496797.1|DSAN	LOC108093578|XP_017049193.1|DFIC
OG0005854	LOC120452512|XP_039492700.1|DSAN	LOC108098526|XP_017056993.1|DFIC
OG0005855	LOC120455378|XP_039497438.1|DSAN	LOC108101777|XP_017061740.1|DFIC
OG0005856	LOC120457392|XP_039500885.1|DSAN	LOC108094615|XP_017050778.1|DFIC
OG0005857	LOC120454518|XP_039495814.1|DSAN	LOC108101052|XP_017060725.1|DFIC
OG0005858	LOC120453103|XP_039493571.1|DSAN	LOC108087969|XP_017041057.1|DFIC
OG0005859	LOC120458435|XP_039502012.1|DSAN	LOC108089981|XP_017043971.1|DFIC
OG0005860	LOC120450848|XP_039489972.1|DSAN	LOC108098449|XP_017056846.1|DFIC
OG0005861	LOC120452361|XP_039492470.1|DSAN	LOC108098670|XP_017057249.1|DFIC
OG0005862	LOC120458366|XP_039501915.1|DSAN	LOC108090308|XP_017044407.1|DFIC
OG0005863	LOC120447195|XP_039484619.1|DSAN	LOC108087711|XP_017040720.1|DFIC
OG0005864	LOC120454102|XP_039495057.1|DSAN, LOC120454103|XP_039495060.1|DSAN	LOC108099319|XP_017058238.1|DFIC
OG0005865	LOC120453387|XP_039494004.1|DSAN	LOC108092014|XP_017046939.1|DFIC
OG0005866	LOC120446600|XP_039483566.1|DSAN	LOC108093775|XP_017049534.1|DFIC
OG0005867	LOC120445489|XP_039481872.1|DSAN	LOC108096920|XP_017054402.1|DFIC, LOC108098166|XP_017056387.1|DFIC
OG0005868	LOC120446536|XP_039483485.1|DSAN	LOC108086633|XP_017039097.1|DFIC
OG0005869	LOC120455366|XP_039497406.1|DSAN	LOC108086505|XP_017038920.1|DFIC
OG0005870	LOC120456386|XP_039499146.1|DSAN	LOC108097333|XP_017055056.1|DFIC
OG0005871	LOC120456696|XP_039499595.1|DSAN	LOC108095606|XP_017052259.1|DFIC
OG0005872	LOC120451103|XP_039490444.1|DSAN	LOC108099373|XP_017058354.1|DFIC
OG0005873	LOC120450909|XP_039490096.1|DSAN	LOC108099429|XP_017058449.1|DFIC
OG0005874	LOC120455160|XP_039497008.1|DSAN	LOC108094644|XP_017050838.1|DFIC
OG0005875	LOC120457986|XP_039501415.1|DSAN	LOC108101575|XP_017061475.1|DFIC
OG0005876	LOC120455047|XP_039496830.1|DSAN	LOC108091318|XP_017045938.1|DFIC
OG0005877	LOC120455017|XP_039496775.1|DSAN	LOC108094650|XP_017050848.1|DFIC
OG0005878	LOC120457139|XP_039500329.1|DSAN	LOC108091173|XP_017045708.1|DFIC
OG0005879	LOC120456595|XP_039499438.1|DSAN	LOC108091114|XP_017045626.1|DFIC
OG0005880	LOC120449306|XP_039487631.1|DSAN	LOC108088873|XP_017042350.1|DFIC
OG0005881	LOC120448269|XP_039486127.1|DSAN	LOC108087491|XP_017040370.1|DFIC
OG0005882	LOC120455711|XP_039498058.1|DSAN	LOC108102166|XP_017062353.1|DFIC
OG0005883	LOC120449316|XP_039487642.1|DSAN	LOC108099088|XP_017057893.1|DFIC
OG0005884	LOC120448893|XP_039487044.1|DSAN	LOC108093212|XP_017048664.1|DFIC
OG0005885	LOC120447462|XP_039484783.1|DSAN	LOC108086954|XP_017039556.1|DFIC
OG0005886	LOC120450108|XP_039488837.1|DSAN	LOC108100373|XP_017059709.1|DFIC
OG0005887	LOC120450526|XP_039489545.1|DSAN	LOC108087490|XP_017040368.1|DFIC
OG0005888	LOC120450616|XP_039489689.1|DSAN	LOC108088796|XP_017042249.1|DFIC
OG0005889	LOC120448012|XP_039485660.1|DSAN	LOC108089505|XP_017043308.1|DFIC
OG0005890	LOC120457103|XP_039500242.1|DSAN	LOC108097146|XP_017054754.1|DFIC
OG0005891	LOC120447770|XP_039485254.1|DSAN	LOC108100395|XP_017059744.1|DFIC
OG0005892	LOC120449101|XP_039487344.1|DSAN	LOC108100665|XP_017060167.1|DFIC
OG0005893	LOC120448767|XP_039486886.1|DSAN	LOC108096407|XP_017053469.1|DFIC
OG0005894	LOC120448768|XP_039486887.1|DSAN	LOC108096408|XP_017053470.1|DFIC
OG0005895	LOC120448770|XP_039486888.1|DSAN	LOC108096409|XP_017053471.1|DFIC
OG0005896	LOC120448802|XP_039486925.1|DSAN	LOC108100619|XP_017060101.1|DFIC
OG0005897	LOC120448118|XP_039485858.1|DSAN	LOC108095452|XP_017052052.1|DFIC
OG0005898	LOC120455919|XP_039498362.1|DSAN	LOC108094681|XP_017050890.1|DFIC
OG0005899	LOC120448065|XP_039485767.1|DSAN	LOC108094030|XP_017049950.1|DFIC
OG0005900	LOC120443911|XP_039479273.1|DSAN	LOC108091515|XP_017046260.1|DFIC
OG0005901	LOC120444267|XP_039479714.1|DSAN	LOC108096804|XP_017054179.1|DFIC
OG0005902	LOC120446720|XP_039483766.1|DSAN	LOC108101526|XP_017061387.1|DFIC
OG0005903	LOC120453782|XP_039494564.1|DSAN	LOC108087204|XP_017039959.1|DFIC
OG0005904	LOC120451525|XP_039491229.1|DSAN	LOC108087333|XP_017040154.1|DFIC
OG0005905	LOC120449615|XP_039488126.1|DSAN	LOC108100507|XP_017059947.1|DFIC
OG0005906	LOC120447750|XP_039485232.1|DSAN	LOC108088282|XP_017041492.1|DFIC
OG0005907	LOC120449616|XP_039488129.1|DSAN	LOC108100442|XP_017059853.1|DFIC
OG0005908	LOC120447483|XP_039484812.1|DSAN	LOC108096369|XP_017053409.1|DFIC
OG0005909	LOC120449563|XP_039488047.1|DSAN	LOC108088909|XP_017042407.1|DFIC
OG0005910	LOC120445447|XP_039481818.1|DSAN	LOC108093981|XP_017049879.1|DFIC
OG0005911	LOC120445448|XP_039481819.1|DSAN	LOC108093982|XP_017049880.1|DFIC
OG0005912	LOC120445769|XP_039482298.1|DSAN	LOC108093736|XP_017049480.1|DFIC
OG0005913	LOC120453051|XP_039493506.1|DSAN	LOC108095780|XP_017052523.1|DFIC
OG0005914	LOC120446460|XP_039483391.1|DSAN	LOC108093840|XP_017049659.1|DFIC
OG0005915	LOC120446729|XP_039483780.1|DSAN	LOC108093841|XP_017049660.1|DFIC
OG0005916	LOC120445019|XP_039481024.1|DSAN	LOC108095215|XP_017051715.1|DFIC
OG0005917	LOC120446544|XP_039483494.1|DSAN	LOC108095169|XP_017051622.1|DFIC
OG0005918	LOC120456211|XP_039498825.1|DSAN	LOC108095372|XP_017051940.1|DFIC
OG0005919	LOC120448273|XP_039486139.1|DSAN	LOC108090647|XP_017044914.1|DFIC
OG0005920	LOC120444460|XP_039480061.1|DSAN	LOC108093658|XP_017049322.1|DFIC
OG0005921	LOC120450144|XP_039488908.1|DSAN	LOC108100283|XP_017059557.1|DFIC
OG0005922	LOC120457068|XP_039500181.1|DSAN	LOC108097128|XP_017054713.1|DFIC
OG0005923	LOC120449478|XP_039487888.1|DSAN	LOC108100568|XP_017060035.1|DFIC
OG0005924	LOC120449258|XP_039487573.1|DSAN	LOC108086939|XP_017039537.1|DFIC
OG0005925	LOC120449366|XP_039487731.1|DSAN	LOC108089606|XP_017043455.1|DFIC
OG0005926	LOC120456223|XP_039498840.1|DSAN	LOC108097879|XP_017055904.1|DFIC
OG0005927	LOC120451999|XP_039491964.1|DSAN	LOC108090203|XP_017044279.1|DFIC
OG0005928	LOC120455533|XP_039497758.1|DSAN	LOC108097501|XP_017055298.1|DFIC
OG0005929	LOC120449929|XP_039488557.1|DSAN	LOC108100315|XP_017059608.1|DFIC
OG0005930	LOC120446606|XP_039483580.1|DSAN	LOC108093773|XP_017049533.1|DFIC
OG0005931	LOC120443947|XP_039479329.1|DSAN	LOC108094300|XP_017050305.1|DFIC
OG0005932	LOC120446903|XP_039484059.1|DSAN	LOC108090878|XP_017045262.1|DFIC
OG0005933	LOC120448418|XP_039486355.1|DSAN	LOC108090356|XP_017044470.1|DFIC
OG0005934	LOC120447085|XP_039484419.1|DSAN	LOC108086731|XP_017039248.1|DFIC
OG0005935	LOC120450610|XP_039489679.1|DSAN	LOC108088781|XP_017042227.1|DFIC
OG0005936	LOC120458331|XP_039501882.1|DSAN	LOC108088217|XP_017041412.1|DFIC
OG0005937	LOC120448732|XP_039486841.1|DSAN	LOC108088783|XP_017042233.1|DFIC
OG0005938	LOC120445852|XP_039482425.1|DSAN	LOC108093752|XP_017049508.1|DFIC
OG0005939	LOC120457312|XP_039500744.1|DSAN	LOC108097784|XP_017055804.1|DFIC
OG0005940	LOC120444265|XP_039479710.1|DSAN	LOC108096730|XP_017054063.1|DFIC
