Orthogroup	DSAN.longest_only	DEUG.longest_only
OG0005906	LOC120447750|XP_039485232.1|DSAN	LOC108108508|XP_017072065.1|DEUG
OG0005907	LOC120449616|XP_039488129.1|DSAN	LOC108114335|XP_017080750.1|DEUG
OG0005908	LOC120447483|XP_039484812.1|DSAN	LOC108117348|XP_017085210.1|DEUG
OG0005909	LOC120449563|XP_039488047.1|DSAN	LOC108108805|XP_017072477.1|DEUG
OG0005910	LOC120445447|XP_039481818.1|DSAN	LOC108113083|XP_017079018.1|DEUG
OG0005911	LOC120445448|XP_039481819.1|DSAN	LOC108113084|XP_017079019.1|DEUG
OG0005912	LOC120445769|XP_039482298.1|DSAN	LOC108112657|XP_017078276.1|DEUG
OG0005913	LOC120453051|XP_039493506.1|DSAN	LOC108115652|XP_017082696.1|DEUG
OG0005914	LOC120446460|XP_039483391.1|DSAN	LOC108106264|XP_017068719.1|DEUG
OG0005915	LOC120446729|XP_039483780.1|DSAN	LOC108106586|XP_017069257.1|DEUG
OG0005916	LOC120445019|XP_039481024.1|DSAN	LOC108109184|XP_017073103.1|DEUG
OG0005917	LOC120446544|XP_039483494.1|DSAN	LOC108111909|XP_017077037.1|DEUG
OG0005918	LOC120456211|XP_039498825.1|DSAN	LOC108117438|XP_017085347.1|DEUG
OG0005919	LOC120448273|XP_039486139.1|DSAN	LOC108104758|XP_017066482.1|DEUG
OG0005920	LOC120444460|XP_039480061.1|DSAN	LOC108113067|XP_017078994.1|DEUG
OG0005921	LOC120450144|XP_039488908.1|DSAN	LOC108113715|XP_017079889.1|DEUG
OG0005922	LOC120457068|XP_039500181.1|DSAN	LOC108104385|XP_017065911.1|DEUG
OG0005923	LOC120449478|XP_039487888.1|DSAN	LOC108108224|XP_017071681.1|DEUG
OG0005924	LOC120449258|XP_039487573.1|DSAN	LOC108106011|XP_017068346.1|DEUG
OG0005925	LOC120449366|XP_039487731.1|DSAN	LOC108108197|XP_017071638.1|DEUG
OG0005926	LOC120456223|XP_039498840.1|DSAN	LOC108103432|XP_017064391.1|DEUG
OG0005927	LOC120451999|XP_039491964.1|DSAN	LOC108115298|XP_017082182.1|DEUG
OG0005928	LOC120455533|XP_039497758.1|DSAN	LOC108109693|XP_017073793.1|DEUG
OG0005929	LOC120449929|XP_039488557.1|DSAN	LOC108114195|XP_017080502.1|DEUG
OG0005930	LOC120446606|XP_039483580.1|DSAN	LOC108106336|XP_017068800.1|DEUG
OG0005931	LOC120443947|XP_039479329.1|DSAN	LOC108114920|XP_017081596.1|DEUG
OG0005932	LOC120446903|XP_039484059.1|DSAN	LOC108113122|XP_017079112.1|DEUG
OG0005933	LOC120448418|XP_039486355.1|DSAN	LOC108104537|XP_017066160.1|DEUG
OG0005934	LOC120447085|XP_039484419.1|DSAN	LOC108106494|XP_017069073.1|DEUG
OG0005935	LOC120450610|XP_039489679.1|DSAN	LOC108116771|XP_017084290.1|DEUG
OG0005936	LOC120458331|XP_039501882.1|DSAN	LOC108107167|XP_017070069.1|DEUG
OG0005937	LOC120448732|XP_039486841.1|DSAN	LOC108116774|XP_017084294.1|DEUG
OG0005938	LOC120445852|XP_039482425.1|DSAN	LOC108112944|XP_017078830.1|DEUG
OG0005939	LOC120457312|XP_039500744.1|DSAN	LOC108102966|XP_017063756.1|DEUG
OG0005940	LOC120444265|XP_039479710.1|DSAN	LOC108112840|XP_017078637.1|DEUG
OG0005941	LOC120446844|XP_039483971.1|DSAN	LOC108107436|XP_017070462.1|DEUG
OG0005942	LOC120450596|XP_039489655.1|DSAN	LOC108111621|XP_017076642.1|DEUG
OG0005943	LOC120443983|XP_039479391.1|DSAN	LOC108114904|XP_017081566.1|DEUG
OG0005944	LOC120456611|XP_039499464.1|DSAN	LOC108114919|XP_017081595.1|DEUG
OG0005945	LOC120446220|XP_039483013.1|DSAN	LOC108112769|XP_017078521.1|DEUG
OG0005946	LOC120445634|XP_039482095.1|DSAN	LOC108112307|XP_017077621.1|DEUG
OG0005947	LOC120444872|XP_039480782.1|DSAN	LOC108112538|XP_017077953.1|DEUG
OG0005948	LOC120449897|XP_039488514.1|DSAN	LOC108108555|XP_017072125.1|DEUG
OG0005949	LOC120449410|XP_039487800.1|DSAN	LOC108108678|XP_017072272.1|DEUG
OG0005950	LOC120458427|XP_039502000.1|DSAN	LOC108112296|XP_017077613.1|DEUG
OG0005951	LOC120449377|XP_039487744.1|DSAN	LOC108114577|XP_017081118.1|DEUG
OG0005952	LOC120458426|XP_039501998.1|DSAN	LOC108112287|XP_017077603.1|DEUG
OG0005953	LOC120457756|XP_039501189.1|DSAN	LOC108115547|XP_017082541.1|DEUG
OG0005954	LOC120457820|XP_039501254.1|DSAN	LOC108115534|XP_017082525.1|DEUG
OG0005955	LOC120450779|XP_039489871.1|DSAN	LOC108109865|XP_017074146.1|DEUG
OG0005956	LOC120444522|XP_039480199.1|DSAN	LOC108112879|XP_017078713.1|DEUG
OG0005957	LOC120453136|XP_039493621.1|DSAN	LOC108117556|XP_017085554.1|DEUG
OG0005958	LOC120453538|XP_039494223.1|DSAN	LOC108113656|XP_017079817.1|DEUG
OG0005959	LOC120451267|XP_039490737.1|DSAN	LOC108110907|XP_017075657.1|DEUG
OG0005960	LOC120457100|XP_039500223.1|DSAN	LOC108106040|XP_017068380.1|DEUG
OG0005961	LOC120445765|XP_039482295.1|DSAN	LOC108112653|XP_017078273.1|DEUG
OG0005962	LOC120444860|XP_039480756.1|DSAN	LOC108108872|XP_017072579.1|DEUG
OG0005963	LOC120458496|XP_039502097.1|DSAN	LOC108112457|XP_017077802.1|DEUG
OG0005964	LOC120445963|XP_039482600.1|DSAN	LOC108113200|XP_017079219.1|DEUG
OG0005965	LOC120458399|XP_039501958.1|DSAN	LOC108104811|XP_017066582.1|DEUG
OG0005966	LOC120445136|XP_039481221.1|DSAN	LOC108106745|XP_017069472.1|DEUG
OG0005967	LOC120447212|XP_039484659.1|DSAN	LOC108109165|XP_017073077.1|DEUG
OG0005968	LOC120445647|XP_039482122.1|DSAN	LOC108109280|XP_017073261.1|DEUG
OG0005969	LOC120446371|XP_039483235.1|DSAN	LOC108107452|XP_017070490.1|DEUG
OG0005970	LOC120448715|XP_039486818.1|DSAN	LOC108114664|XP_017081232.1|DEUG
OG0005971	LOC120446276|XP_039483093.1|DSAN	LOC108106416|XP_017068928.1|DEUG
OG0005972	LOC120448126|XP_039485874.1|DSAN	LOC108114530|XP_017081054.1|DEUG
OG0005973	LOC120448786|XP_039486909.1|DSAN	LOC108107562|XP_017070608.1|DEUG
OG0005974	LOC120447677|XP_039485136.1|DSAN	LOC108114328|XP_017080736.1|DEUG
OG0005975	LOC120448129|XP_039485881.1|DSAN	LOC108114618|XP_017081174.1|DEUG
OG0005976	LOC120453161|XP_039493655.1|DSAN	LOC108105291|XP_017067272.1|DEUG
OG0005977	LOC120444419|XP_039479981.1|DSAN	LOC108109252|XP_017073223.1|DEUG
OG0005978	LOC120446916|XP_039484089.1|DSAN	LOC108112479|XP_017077827.1|DEUG
OG0005979	LOC120446995|XP_039484229.1|DSAN	LOC108112049|XP_017077291.1|DEUG
OG0005980	LOC120450863|XP_039490018.1|DSAN	LOC108113360|XP_017079413.1|DEUG
OG0005981	LOC120456797|XP_039499755.1|DSAN	LOC108104348|XP_017065842.1|DEUG
OG0005982	LOC120448060|XP_039485754.1|DSAN	LOC108113317|XP_017079362.1|DEUG
OG0005983	LOC120457215|XP_039500517.1|DSAN	LOC108105029|XP_017066915.1|DEUG
OG0005984	LOC120455527|XP_039497750.1|DSAN	LOC108105368|XP_017067390.1|DEUG
OG0005985	LOC120457027|XP_039500123.1|DSAN	LOC108111852|XP_017076950.1|DEUG
OG0005986	LOC120455023|XP_039496787.1|DSAN	LOC108117621|XP_017085638.1|DEUG
OG0005987	LOC120455213|XP_039497107.1|DSAN	LOC108105069|XP_017066978.1|DEUG
OG0005988	LOC120447052|XP_039484366.1|DSAN	LOC108106610|XP_017069298.1|DEUG
OG0005989	LOC120444305|XP_039479768.1|DSAN	LOC108106520|XP_017069114.1|DEUG
OG0005990	LOC120446999|XP_039484238.1|DSAN	LOC108113013|XP_017078923.1|DEUG
OG0005991	LOC120443896|XP_039479257.1|DSAN	LOC108104496|XP_017066099.1|DEUG
OG0005992	LOC120447706|XP_039485168.1|DSAN	LOC108114573|XP_017081113.1|DEUG
OG0005993	LOC120447707|XP_039485170.1|DSAN	LOC108114574|XP_017081114.1|DEUG
OG0005994	LOC120450448|XP_039489399.1|DSAN	LOC108108712|XP_017072333.1|DEUG
OG0005995	LOC120449569|XP_039488055.1|DSAN	LOC108114714|XP_017081305.1|DEUG
OG0005996	LOC120450406|XP_039489336.1|DSAN	LOC108108690|XP_017072284.1|DEUG
OG0005997	LOC120445416|XP_039481766.1|DSAN	LOC108113136|XP_017079132.1|DEUG
OG0005998	LOC120450360|XP_039489276.1|DSAN	LOC108104253|XP_017065691.1|DEUG
OG0005999	LOC120449183|XP_039487466.1|DSAN	LOC108104738|XP_017066464.1|DEUG
OG0006000	LOC120446856|XP_039483983.1|DSAN	LOC108112595|XP_017078134.1|DEUG
OG0006001	LOC120448751|XP_039486868.1|DSAN	LOC108107624|XP_017070682.1|DEUG
OG0006002	LOC120444984|XP_039480946.1|DSAN	LOC108107284|XP_017070227.1|DEUG
OG0006003	LOC120448213|XP_039486026.1|DSAN	LOC108104300|XP_017065763.1|DEUG
OG0006004	LOC120450903|XP_039490086.1|DSAN	LOC108114966|XP_017081662.1|DEUG
OG0006005	LOC120457719|XP_039501152.1|DSAN	LOC108106430|XP_017068947.1|DEUG
OG0006006	LOC120445052|XP_039481104.1|DSAN	LOC108109096|XP_017072968.1|DEUG
OG0006007	LOC120458692|XP_039502367.1|DSAN	LOC108111618|XP_017076637.1|DEUG
OG0006008	LOC120449058|XP_039487290.1|DSAN	LOC108110931|XP_017075701.1|DEUG
OG0006009	LOC120447950|XP_039485568.1|DSAN	LOC108114363|XP_017080799.1|DEUG
OG0006010	LOC120450489|XP_039489470.1|DSAN	LOC108108727|XP_017072349.1|DEUG
OG0006011	LOC120450367|XP_039489285.1|DSAN	LOC108104647|XP_017066316.1|DEUG
OG0006012	LOC120450319|XP_039489210.1|DSAN	LOC108114194|XP_017080494.1|DEUG
OG0006013	LOC120447073|XP_039484398.1|DSAN	LOC108112121|XP_017077361.1|DEUG
OG0006014	LOC120450179|XP_039488974.1|DSAN	LOC108104009|XP_017065322.1|DEUG
OG0006015	LOC120445610|XP_039482053.1|DSAN	LOC108106530|XP_017069154.1|DEUG
OG0006016	LOC120448403|XP_039486331.1|DSAN	LOC108104535|XP_017066158.1|DEUG
OG0006017	LOC120446932|XP_039484116.1|DSAN	LOC108106760|XP_017069489.1|DEUG
OG0006018	LOC120444634|XP_039480374.1|DSAN	LOC108111991|XP_017077208.1|DEUG
OG0006019	LOC120445869|XP_039482446.1|DSAN	LOC108113296|XP_017079336.1|DEUG
OG0006020	LOC120450442|XP_039489389.1|DSAN	LOC108114466|XP_017080963.1|DEUG
OG0006021	LOC120448002|XP_039485649.1|DSAN	LOC108107966|XP_017071295.1|DEUG
OG0006022	LOC120452510|XP_039492701.1|DSAN	LOC108111066|XP_017075883.1|DEUG
OG0006023	LOC120451730|XP_039491572.1|DSAN	LOC108113603|XP_017079747.1|DEUG
OG0006024	LOC120457181|XP_039500411.1|DSAN	LOC108103795|XP_017064915.1|DEUG
OG0006025	LOC120444648|XP_039480408.1|DSAN	LOC108106522|XP_017069119.1|DEUG
OG0006026	LOC120452911|XP_039493307.1|DSAN	LOC108115645|XP_017082688.1|DEUG
OG0006027	LOC120444731|XP_039480591.1|DSAN	LOC108114892|XP_017081539.1|DEUG
OG0006028	LOC120446072|XP_039482784.1|DSAN	LOC108106775|XP_017069505.1|DEUG
OG0006029	LOC120458666|XP_039502334.1|DSAN	LOC108104548|XP_017066178.1|DEUG
OG0006030	LOC120453146|XP_039493636.1|DSAN	LOC108117508|XP_017085485.1|DEUG
OG0006031	LOC120445953|XP_039482574.1|DSAN	LOC108106759|XP_017069487.1|DEUG
OG0006032	LOC120455190|XP_039497062.1|DSAN	LOC108117710|XP_017085751.1|DEUG
OG0006033	LOC120446933|XP_039484117.1|DSAN	LOC108106755|XP_017069484.1|DEUG
OG0006034	LOC120452183|XP_039492227.1|DSAN	LOC108110157|XP_017074568.1|DEUG
OG0006035	LOC120454614|XP_039496010.1|DSAN	LOC108116413|XP_017083786.1|DEUG
OG0006036	LOC120453958|XP_039494845.1|DSAN	LOC108110508|XP_017075077.1|DEUG
OG0006037	LOC120445301|XP_039481544.1|DSAN	LOC108106534|XP_017069161.1|DEUG
OG0006038	LOC120451209|XP_039490616.1|DSAN	LOC108115397|XP_017082323.1|DEUG
OG0006039	LOC120443773|XP_039479009.1|DSAN	LOC108111623|XP_017076646.1|DEUG
OG0006040	LOC120444534|XP_039480214.1|DSAN	LOC108106248|XP_017068703.1|DEUG
OG0006041	LOC120456511|XP_039499311.1|DSAN	LOC108103702|XP_017064787.1|DEUG
OG0006042	LOC120447117|XP_039484472.1|DSAN	LOC108112512|XP_017077889.1|DEUG
OG0006043	LOC120448332|XP_039486220.1|DSAN	LOC108108628|XP_017072217.1|DEUG
OG0006044	LOC120454965|XP_039496680.1|DSAN	LOC108105462|XP_017067551.1|DEUG
OG0006045	LOC120458697|XP_039502378.1|DSAN	LOC108110353|XP_017074881.1|DEUG
OG0006046	LOC120444318|XP_039479797.1|DSAN	LOC108112924|XP_017078805.1|DEUG
OG0006047	LOC120448943|XP_039487123.1|DSAN	LOC108106023|XP_017068361.1|DEUG
OG0006048	LOC120448973|XP_039487167.1|DSAN	LOC108114650|XP_017081211.1|DEUG
OG0006049	LOC120457377|XP_039500849.1|DSAN	LOC108102932|XP_017063682.1|DEUG
OG0006050	LOC120452690|XP_039492977.1|DSAN	LOC108105208|XP_017067150.1|DEUG
OG0006051	LOC120455688|XP_039498030.1|DSAN	LOC108117550|XP_017085551.1|DEUG
OG0006052	LOC120445313|XP_039481558.1|DSAN	LOC108107374|XP_017070370.1|DEUG
OG0006053	LOC120449131|XP_039487378.1|DSAN	LOC108109900|XP_017074196.1|DEUG
OG0006054	LOC120454888|XP_039496456.1|DSAN	LOC108108672|XP_017072269.1|DEUG
OG0006055	LOC120451403|XP_039491005.1|DSAN	LOC108111815|XP_017076908.1|DEUG
OG0006056	LOC120446444|XP_039483358.1|DSAN	LOC108113228|XP_017079254.1|DEUG
OG0006057	LOC120448431|XP_039486368.1|DSAN	LOC108102845|XP_017063526.1|DEUG
OG0006058	LOC120452059|XP_039492055.1|DSAN	LOC108117262|XP_017085104.1|DEUG
OG0006059	LOC120450523|XP_039489539.1|DSAN	LOC108107969|XP_017071298.1|DEUG
OG0006060	LOC120450525|XP_039489541.1|DSAN	LOC108107971|XP_017071302.1|DEUG
OG0006061	LOC120457007|XP_039500095.1|DSAN	LOC108117700|XP_017085727.1|DEUG
OG0006062	LOC120452225|XP_039492285.1|DSAN	LOC108116342|XP_017083646.1|DEUG
OG0006063	LOC120445088|XP_039481154.1|DSAN	LOC108111169|XP_017076037.1|DEUG
OG0006064	LOC120447079|XP_039484405.1|DSAN	LOC108106591|XP_017069263.1|DEUG
OG0006065	LOC120447834|XP_039485372.1|DSAN	LOC108107687|XP_017070780.1|DEUG
OG0006066	LOC120458131|XP_039501607.1|DSAN	LOC108112130|XP_017077369.1|DEUG
OG0006067	LOC120444631|XP_039480376.1|DSAN	LOC108104472|XP_017066026.1|DEUG
OG0006068	LOC120455500|XP_039497694.1|DSAN	LOC108105010|XP_017066879.1|DEUG
OG0006069	LOC120450595|XP_039489651.1|DSAN	LOC108108612|XP_017072200.1|DEUG
OG0006070	LOC120449773|XP_039488348.1|DSAN	LOC108108677|XP_017072271.1|DEUG
OG0006071	LOC120452836|XP_039493197.1|DSAN	LOC108115863|XP_017082977.1|DEUG
OG0006072	LOC120447841|XP_039485381.1|DSAN	LOC108107574|XP_017070624.1|DEUG
OG0006073	LOC120449312|XP_039487640.1|DSAN	LOC108104745|XP_017066475.1|DEUG
OG0006074	LOC120456137|XP_039498698.1|DSAN	LOC108104352|XP_017065847.1|DEUG
OG0006075	LOC120456231|XP_039498851.1|DSAN	LOC108117430|XP_017085332.1|DEUG
OG0006076	LOC120445458|XP_039481837.1|DSAN	LOC108106800|XP_017069533.1|DEUG
OG0006077	LOC120448546|XP_039486532.1|DSAN	LOC108108750|XP_017072397.1|DEUG
OG0006078	LOC120448752|XP_039486870.1|DSAN	LOC108108781|XP_017072441.1|DEUG
OG0006079	LOC120448061|XP_039485760.1|DSAN	LOC108114197|XP_017080504.1|DEUG
OG0006080	LOC120448057|XP_039485741.1|DSAN	LOC108117350|XP_017085214.1|DEUG
OG0006081	LOC120448260|XP_039486117.1|DSAN	LOC108104797|XP_017066555.1|DEUG
OG0006082	LOC120448350|XP_039486254.1|DSAN	LOC108104818|XP_017066591.1|DEUG
OG0006083	LOC120449471|XP_039487877.1|DSAN	LOC108108532|XP_017072093.1|DEUG
OG0006084	LOC120448697|XP_039486785.1|DSAN	LOC108118229|XP_017086300.1|DEUG
OG0006085	LOC120449336|XP_039487674.1|DSAN	LOC108108813|XP_017072488.1|DEUG
OG0006086	LOC120448386|XP_039486302.1|DSAN	LOC108108816|XP_017072496.1|DEUG
OG0006087	LOC120444319|XP_039479799.1|DSAN	LOC108112925|XP_017078806.1|DEUG
OG0006088	LOC120450599|XP_039489654.1|DSAN	LOC108108652|XP_017072244.1|DEUG
OG0006089	LOC120456630|XP_039499487.1|DSAN	LOC108104439|XP_017065987.1|DEUG
OG0006090	LOC120448206|XP_039486011.1|DSAN	LOC108114253|XP_017080636.1|DEUG
OG0006091	LOC120448865|XP_039487012.1|DSAN	LOC108114595|XP_017081140.1|DEUG
OG0006092	LOC120455699|XP_039498040.1|DSAN	LOC108103874|XP_017065089.1|DEUG
OG0006093	LOC120458396|XP_039501953.1|DSAN	LOC108104809|XP_017066580.1|DEUG
OG0006094	LOC120449127|XP_039487374.1|DSAN	LOC108114584|XP_017081127.1|DEUG
OG0006095	LOC120444617|XP_039480348.1|DSAN	LOC108104528|XP_017066149.1|DEUG
OG0006096	LOC120446042|XP_039482749.1|DSAN	LOC108106658|XP_017069368.1|DEUG
OG0006097	LOC120448188|XP_039485987.1|DSAN	LOC108108504|XP_017072059.1|DEUG
OG0006098	LOC120443925|XP_039479302.1|DSAN	LOC108104186|XP_017065615.1|DEUG
OG0006099	LOC120446450|XP_039483378.1|DSAN	LOC108106389|XP_017068884.1|DEUG
OG0006100	LOC120446618|XP_039483598.1|DSAN	LOC108113286|XP_017079325.1|DEUG
OG0006101	LOC120449023|XP_039487242.1|DSAN	LOC108110889|XP_017075636.1|DEUG
OG0006102	LOC120445870|XP_039482447.1|DSAN	LOC108109235|XP_017073196.1|DEUG
OG0006103	LOC120455421|XP_039497505.1|DSAN	LOC108117596|XP_017085599.1|DEUG
OG0006104	LOC120454937|XP_039496639.1|DSAN	LOC108104931|XP_017066773.1|DEUG
OG0006105	LOC120456427|XP_039499193.1|DSAN	LOC108104932|XP_017066774.1|DEUG
OG0006106	LOC120449259|XP_039487575.1|DSAN	LOC108108788|XP_017072451.1|DEUG
OG0006107	LOC120445022|XP_039481027.1|DSAN	LOC108109107|XP_017072984.1|DEUG
OG0006108	LOC120455466|XP_039497622.1|DSAN	LOC108118530|XP_017086768.1|DEUG
OG0006109	LOC120449004|XP_039487209.1|DSAN	LOC108116766|XP_017084281.1|DEUG
OG0006110	LOC120447497|XP_039484828.1|DSAN	LOC108108493|XP_017072036.1|DEUG
OG0006111	LOC120445049|XP_039481099.1|DSAN	LOC108109161|XP_017073073.1|DEUG
OG0006112	LOC120446321|XP_039483170.1|DSAN	LOC108107346|XP_017070334.1|DEUG
OG0006113	LOC120448608|XP_039486652.1|DSAN	LOC108114175|XP_017080469.1|DEUG
OG0006114	LOC120454560|XP_039495885.1|DSAN	LOC108116044|XP_017083232.1|DEUG
OG0006115	LOC120446151|XP_039482914.1|DSAN	LOC108106364|XP_017068833.1|DEUG
OG0006116	LOC120446109|XP_039482837.1|DSAN	LOC108106748|XP_017069476.1|DEUG
OG0006117	LOC120445768|XP_039482297.1|DSAN	LOC108112656|XP_017078275.1|DEUG
OG0006118	LOC120447139|XP_039484508.1|DSAN	LOC108112616|XP_017078196.1|DEUG
OG0006119	LOC120445784|XP_039482321.1|DSAN	LOC108106687|XP_017069409.1|DEUG
OG0006120	LOC120446520|XP_039483466.1|DSAN	LOC108112187|XP_017077488.1|DEUG, LOC108118268|XP_017086355.1|DEUG
OG0006121	LOC120450404|XP_039489334.1|DSAN	LOC108108754|XP_017072402.1|DEUG
OG0006122	LOC120454917|XP_039496577.1|DSAN	LOC108108884|XP_017072601.1|DEUG
OG0006123	LOC120445709|XP_039482203.1|DSAN	LOC108107472|XP_017070508.1|DEUG
OG0006124	LOC120454026|XP_039494950.1|DSAN	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG
OG0006125	LOC120447998|XP_039485643.1|DSAN	LOC108108058|XP_017071422.1|DEUG
OG0006126	LOC120448621|XP_039486667.1|DSAN	LOC108102751|XP_017063392.1|DEUG
OG0006127	LOC120448270|XP_039486128.1|DSAN	LOC108104291|XP_017065754.1|DEUG
OG0006128	LOC120449010|XP_039487222.1|DSAN	LOC108118244|XP_017086322.1|DEUG
OG0006129	LOC120450534|XP_039489559.1|DSAN	LOC108104296|XP_017065759.1|DEUG
OG0006130	LOC120448036|XP_039485714.1|DSAN	LOC108118214|XP_017086273.1|DEUG
OG0006131	LOC120450585|XP_039489640.1|DSAN	LOC108118219|XP_017086284.1|DEUG
OG0006132	LOC120449189|XP_039487475.1|DSAN	LOC108118238|XP_017086312.1|DEUG
OG0006133	LOC120448037|XP_039485715.1|DSAN	LOC108118215|XP_017086274.1|DEUG
OG0006134	LOC120450356|XP_039489266.1|DSAN	LOC108104287|XP_017065746.1|DEUG
OG0006135	LOC120447471|XP_039484796.1|DSAN	LOC108118213|XP_017086271.1|DEUG
OG0006136	LOC120448000|XP_039485647.1|DSAN	LOC108108060|XP_017071426.1|DEUG
OG0006137	LOC120448771|XP_039486889.1|DSAN	LOC108104258|XP_017065695.1|DEUG
OG0006138	LOC120447010|XP_039484256.1|DSAN	LOC108105396|XP_017067430.1|DEUG
OG0006139	LOC120448393|XP_039486319.1|DSAN	LOC108104561|XP_017066193.1|DEUG
OG0006140	LOC120446516|XP_039483459.1|DSAN	LOC108107388|XP_017070394.1|DEUG
OG0006141	LOC120445201|XP_039481370.1|DSAN	LOC108112905|XP_017078761.1|DEUG
OG0006142	LOC120450481|XP_039489462.1|DSAN	LOC108108516|XP_017072075.1|DEUG
OG0006143	LOC120448862|XP_039487006.1|DSAN	LOC108114471|XP_017080968.1|DEUG
OG0006144	LOC120449222|XP_039487526.1|DSAN	LOC108105992|XP_017068315.1|DEUG
OG0006145	LOC120450109|XP_039488840.1|DSAN	LOC108107569|XP_017070617.1|DEUG
OG0006146	LOC120443784|XP_039479047.1|DSAN	LOC108106137|XP_017068518.1|DEUG
OG0006147	LOC120453769|XP_039494539.1|DSAN	LOC108110253|XP_017074733.1|DEUG
OG0006148	LOC120450336|XP_039489237.1|DSAN	LOC108114421|XP_017080897.1|DEUG
OG0006149	LOC120448999|XP_039487201.1|DSAN	LOC108114474|XP_017080972.1|DEUG
OG0006150	LOC120448997|XP_039487199.1|DSAN	LOC108114470|XP_017080966.1|DEUG
OG0006151	LOC120445061|XP_039481123.1|DSAN	LOC108110772|XP_017075478.1|DEUG
OG0006152	LOC120452079|XP_039492077.1|DSAN	LOC108113761|XP_017079946.1|DEUG
OG0006153	LOC120445123|XP_039481204.1|DSAN	LOC108113337|XP_017079385.1|DEUG
OG0006154	LOC120454652|XP_039496088.1|DSAN	LOC108113696|XP_017079862.1|DEUG
OG0006155	LOC120452784|XP_039493110.1|DSAN	LOC108109845|XP_017074090.1|DEUG
OG0006156	LOC120454355|XP_039495511.1|DSAN	LOC108109493|XP_017073519.1|DEUG
OG0006157	LOC120444884|XP_039480800.1|DSAN	LOC108107490|XP_017070525.1|DEUG
OG0006158	LOC120448938|XP_039487116.1|DSAN	LOC108107730|XP_017070867.1|DEUG
OG0006159	LOC120446455|XP_039483385.1|DSAN	LOC108106792|XP_017069526.1|DEUG
OG0006160	LOC120444663|XP_039480439.1|DSAN	LOC108107484|XP_017070519.1|DEUG
OG0006161	LOC120447888|XP_039485441.1|DSAN	LOC108104479|XP_017066065.1|DEUG
OG0006162	LOC120454829|XP_039496230.1|DSAN	LOC108108683|XP_017072279.1|DEUG
OG0006163	LOC120446463|XP_039483399.1|DSAN	LOC108106351|XP_017068820.1|DEUG
OG0006165	LOC120448316|XP_039486198.1|DSAN	LOC108108679|XP_017072273.1|DEUG
OG0006167	LOC120446108|XP_039482836.1|DSAN	LOC108109168|XP_017073080.1|DEUG
OG0006169	LOC120454961|XP_039496676.1|DSAN	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG
OG0006170	LOC120445039|XP_039481062.1|DSAN	LOC108109074|XP_017072922.1|DEUG
OG0006171	LOC120448476|XP_039486435.1|DSAN, LOC120453993|XP_039494884.1|DSAN	LOC108114048|XP_017080286.1|DEUG
OG0006172	LOC120449075|XP_039487308.1|DSAN	LOC108104892|XP_017066711.1|DEUG
OG0006172	LOC120447684|XP_039485145.1|DSAN	LOC108104900|XP_017066720.1|DEUG
OG0006173	LOC120458264|XP_039501788.1|DSAN	LOC108110803|XP_017075526.1|DEUG
OG0006174	LOC120449920|XP_039488546.1|DSAN, LOC120449802|XP_039488381.1|DSAN	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG
OG0006175	LOC120445046|XP_039481093.1|DSAN	LOC108108885|XP_017072591.1|DEUG
OG0006176	LOC120453504|XP_039494185.1|DSAN	LOC108114801|XP_017081403.1|DEUG
OG0006177	LOC120448921|XP_039487083.1|DSAN	LOC108109786|XP_017073954.1|DEUG
OG0006178	LOC120446024|XP_039482713.1|DSAN, LOC120446022|XP_039482711.1|DSAN	LOC108112140|XP_017077377.1|DEUG
OG0006179	LOC120454016|XP_039494940.1|DSAN, LOC120452205|XP_039492260.1|DSAN	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG
OG0006181	LOC120454602|XP_039495993.1|DSAN	LOC108117216|XP_017085031.1|DEUG
OG0006182	LOC120451595|XP_039491349.1|DSAN	LOC108115709|XP_017082769.1|DEUG
OG0006183	LOC120453257|XP_039493812.1|DSAN	LOC108116943|XP_017084580.1|DEUG
OG0006184	LOC120452960|XP_039493384.1|DSAN	LOC108109567|XP_017073632.1|DEUG
OG0006185	LOC120454344|XP_039495490.1|DSAN	LOC108105602|XP_017067766.1|DEUG
OG0006186	LOC120452576|XP_039492793.1|DSAN	LOC108109551|XP_017073610.1|DEUG
OG0006187	LOC120452580|XP_039492798.1|DSAN	LOC108111303|XP_017076186.1|DEUG
OG0006188	LOC120455209|XP_039497102.1|DSAN	LOC108109733|XP_017073870.1|DEUG
OG0006189	LOC120455211|XP_039497106.1|DSAN	LOC108109734|XP_017073873.1|DEUG
OG0006190	LOC120451502|XP_039491188.1|DSAN	LOC108117523|XP_017085510.1|DEUG
OG0006191	LOC120452083|XP_039492080.1|DSAN	LOC108115864|XP_017082979.1|DEUG
OG0006192	LOC120456479|XP_039499277.1|DSAN	LOC108103710|XP_017064796.1|DEUG
OG0006193	LOC120455471|XP_039497626.1|DSAN	LOC108102930|XP_017063679.1|DEUG
