Orthogroup	DSAN.longest_only	DSUB.longest_only
OG0005195	LOC120448652|XP_039486720.1|DSAN	LOC117892539|XP_034654737.1|DSUB
OG0005196	LOC120448124|XP_039485869.1|DSAN	LOC117894685|XP_034657755.1|DSUB
OG0005197	LOC120446887|XP_039484036.1|DSAN	LOC117892715|XP_034655026.1|DSUB
OG0005198	LOC120449105|XP_039487348.1|DSAN	LOC117894147|XP_034656933.1|DSUB
OG0005199	LOC120444490|XP_039480130.1|DSAN	LOC117891667|XP_034653123.1|DSUB
OG0005200	LOC120446182|XP_039482955.1|DSAN	LOC117890727|XP_034651670.1|DSUB
OG0005201	LOC120445451|XP_039481828.1|DSAN	LOC117891641|XP_034653077.1|DSUB
OG0005202	LOC120458751|XP_039502458.1|DSAN	LOC117892659|XP_034654936.1|DSUB
OG0005203	LOC120447204|XP_039484634.1|DSAN	LOC117890695|XP_034651581.1|DSUB
OG0005204	LOC120449246|XP_039487559.1|DSAN	LOC117900010|XP_034666085.1|DSUB
OG0005205	LOC120457278|XP_039500651.1|DSAN	LOC117901290|XP_034667876.1|DSUB
OG0005206	LOC120445680|XP_039482170.1|DSAN	LOC117889980|XP_034650452.1|DSUB
OG0005207	LOC120444054|XP_039479494.1|DSAN	LOC117892151|XP_034654090.1|DSUB
OG0005208	LOC120451738|XP_039491584.1|DSAN	LOC117890261|XP_034650909.1|DSUB
OG0005209	LOC120457478|XP_039500966.1|DSAN	LOC117900326|XP_034666547.1|DSUB
OG0005210	LOC120457093|XP_039500217.1|DSAN	LOC117901132|XP_034667664.1|DSUB
OG0005211	LOC120450588|XP_039489642.1|DSAN	LOC117893631|XP_034656205.1|DSUB
OG0005212	LOC120446889|XP_039484039.1|DSAN	LOC117892724|XP_034655037.1|DSUB
OG0005213	LOC120455627|XP_039497947.1|DSAN	LOC117902148|XP_034669211.1|DSUB
OG0005214	LOC120444068|XP_039479517.1|DSAN	LOC117902777|XP_034670264.1|DSUB
OG0005215	LOC120446851|XP_039483981.1|DSAN	LOC117900186|XP_034666323.1|DSUB
OG0005216	LOC120446217|XP_039483009.1|DSAN	LOC117901306|XP_034667907.1|DSUB
OG0005217	LOC120444861|XP_039480758.1|DSAN	LOC117902466|XP_034669763.1|DSUB
OG0005218	LOC120456637|XP_039499497.1|DSAN	LOC117902517|XP_034669832.1|DSUB
OG0005219	LOC120454843|XP_039496275.1|DSAN	LOC117891771|XP_034653318.1|DSUB
OG0005220	LOC120447906|XP_039485489.1|DSAN	LOC117893953|XP_034656636.1|DSUB
OG0005221	LOC120458093|XP_039501554.1|DSAN	LOC117901685|XP_034668419.1|DSUB
OG0005222	LOC120444430|XP_039480006.1|DSAN	LOC117900947|XP_034667406.1|DSUB
OG0005223	LOC120444941|XP_039480882.1|DSAN	LOC117902238|XP_034669372.1|DSUB
OG0005224	LOC120444348|XP_039479865.1|DSAN	LOC117902203|XP_034669310.1|DSUB
OG0005225	LOC120455783|XP_039498177.1|DSAN	LOC117900942|XP_034667400.1|DSUB
OG0005226	LOC120445267|XP_039481503.1|DSAN	LOC117902790|XP_034670289.1|DSUB
OG0005227	LOC120443719|XP_039478901.1|DSAN	LOC117902062|XP_034669026.1|DSUB
OG0005228	LOC120443716|XP_039478897.1|DSAN	LOC117902059|XP_034669022.1|DSUB
OG0005229	LOC120453067|XP_039493529.1|DSAN	LOC117900820|XP_034667214.1|DSUB
OG0005230	LOC120458424|XP_039501996.1|DSAN	LOC117900459|XP_034666723.1|DSUB
OG0005231	LOC120458112|XP_039501577.1|DSAN	LOC117900090|XP_034666192.1|DSUB
OG0005232	LOC120448146|XP_039485915.1|DSAN	LOC117900423|XP_034666675.1|DSUB
OG0005233	LOC120456337|XP_039499047.1|DSAN	LOC117900805|XP_034667183.1|DSUB
OG0005234	LOC120446230|XP_039483031.1|DSAN	LOC117901546|XP_034668230.1|DSUB
OG0005235	LOC120446584|XP_039483540.1|DSAN	LOC117900567|XP_034666866.1|DSUB
OG0005236	LOC120444107|XP_039479570.1|DSAN	LOC117902368|XP_034669575.1|DSUB
OG0005237	LOC120444106|XP_039479568.1|DSAN	LOC117901118|XP_034667644.1|DSUB
OG0005238	LOC120453608|XP_039494321.1|DSAN	LOC117902748|XP_034670226.1|DSUB
OG0005239	LOC120454916|XP_039496578.1|DSAN	LOC117900232|XP_034666409.1|DSUB
OG0005240	LOC120444596|XP_039480307.1|DSAN	LOC117901085|XP_034667600.1|DSUB
OG0005241	LOC120458229|XP_039501747.1|DSAN	LOC117900685|XP_034667023.1|DSUB
OG0005242	LOC120456368|XP_039499118.1|DSAN	LOC117900218|XP_034666393.1|DSUB
OG0005243	LOC120453045|XP_039493502.1|DSAN	LOC117900819|XP_034667209.1|DSUB
OG0005244	LOC120450804|XP_039489906.1|DSAN	LOC117898303|XP_034663466.1|DSUB
OG0005245	LOC120451299|XP_039490799.1|DSAN	LOC117896402|XP_034660606.1|DSUB
OG0005246	LOC120449716|XP_039488276.1|DSAN	LOC117902480|XP_034669782.1|DSUB
OG0005247	LOC120445672|XP_039482157.1|DSAN	LOC117889977|XP_034650448.1|DSUB
OG0005248	LOC120454415|XP_039495619.1|DSAN	LOC117899217|XP_034664981.1|DSUB
OG0005249	LOC120452342|XP_039492446.1|DSAN	LOC117897348|XP_034662019.1|DSUB
OG0005250	LOC120457709|XP_039501139.1|DSAN	LOC117901427|XP_034668060.1|DSUB
OG0005251	LOC120447251|XP_039484716.1|DSAN	LOC117901581|XP_034668274.1|DSUB
OG0005252	LOC120446708|XP_039483745.1|DSAN	LOC117902285|XP_034669449.1|DSUB
OG0005253	LOC120457747|XP_039501180.1|DSAN	LOC117902004|XP_034668940.1|DSUB
OG0005254	LOC120446646|XP_039483651.1|DSAN	LOC117901881|XP_034668729.1|DSUB
OG0005255	LOC120445914|XP_039482506.1|DSAN	LOC117901388|XP_034668012.1|DSUB
OG0005256	LOC120457492|XP_039500977.1|DSAN	LOC117900528|XP_034666818.1|DSUB
OG0005257	LOC120457470|XP_039500959.1|DSAN	LOC117901038|XP_034667538.1|DSUB
OG0005258	LOC120443790|XP_039479051.1|DSAN	LOC117902033|XP_034668984.1|DSUB
OG0005259	LOC120450949|XP_039490168.1|DSAN	LOC117900372|XP_034666613.1|DSUB
OG0005260	LOC120458831|XP_039502592.1|DSAN	LOC117900374|XP_034666617.1|DSUB
OG0005261	LOC120447751|XP_039485234.1|DSAN	LOC117902164|XP_034669193.1|DSUB
OG0005262	LOC120456968|XP_039500053.1|DSAN	LOC117902169|XP_034669200.1|DSUB
OG0005263	LOC120445100|XP_039481175.1|DSAN	LOC117901042|XP_034667541.1|DSUB
OG0005264	LOC120453366|XP_039493974.1|DSAN	LOC117897730|XP_034662649.1|DSUB
OG0005265	LOC120445183|XP_039481330.1|DSAN	LOC117900606|XP_034666911.1|DSUB
OG0005266	LOC120444058|XP_039479499.1|DSAN	LOC117900535|XP_034666825.1|DSUB
OG0005267	LOC120448879|XP_039487031.1|DSAN	LOC117900154|XP_034666282.1|DSUB
OG0005268	LOC120448854|XP_039486999.1|DSAN	LOC117900151|XP_034666277.1|DSUB
OG0005269	LOC120447946|XP_039485563.1|DSAN	LOC117900058|XP_034666151.1|DSUB
OG0005270	LOC120458248|XP_039501771.1|DSAN	LOC117902571|XP_034669921.1|DSUB
OG0005271	LOC120446553|XP_039483503.1|DSAN	LOC117901232|XP_034667795.1|DSUB
OG0005272	LOC120445874|XP_039482452.1|DSAN	LOC117901235|XP_034667799.1|DSUB
OG0005273	LOC120446397|XP_039483270.1|DSAN	LOC117902346|XP_034669540.1|DSUB
OG0005274	LOC120452201|XP_039492259.1|DSAN	LOC117900680|XP_034667017.1|DSUB
OG0005275	LOC120458871|XP_039502637.1|DSAN	LOC117902376|XP_034669585.1|DSUB
OG0005276	LOC120458251|XP_039501774.1|DSAN	LOC117900588|XP_034666889.1|DSUB
OG0005277	LOC120455524|XP_039497746.1|DSAN	LOC117900185|XP_034666321.1|DSUB
OG0005278	LOC120444411|XP_039479968.1|DSAN	LOC117892520|XP_034654698.1|DSUB
OG0005279	LOC120458575|XP_039502208.1|DSAN	LOC117901730|XP_034668503.1|DSUB
OG0005280	LOC120452002|XP_039491973.1|DSAN	LOC117902735|XP_034670201.1|DSUB
OG0005281	LOC120450320|XP_039489218.1|DSAN	LOC117900893|XP_034667315.1|DSUB
OG0005282	LOC120450845|XP_039489970.1|DSAN	LOC117897135|XP_034661696.1|DSUB
OG0005283	LOC120451780|XP_039491658.1|DSAN	LOC117898470|XP_034663791.1|DSUB
OG0005284	LOC120457705|XP_039501134.1|DSAN	LOC117900098|XP_034666209.1|DSUB
OG0005285	LOC120457703|XP_039501133.1|DSAN	LOC117900097|XP_034666208.1|DSUB
OG0005286	LOC120445153|XP_039481260.1|DSAN	LOC117902746|XP_034670222.1|DSUB
OG0005287	LOC120458230|XP_039501749.1|DSAN	LOC117902739|XP_034670206.1|DSUB
OG0005288	LOC120444020|XP_039479453.1|DSAN	LOC117902706|XP_034670152.1|DSUB
OG0005289	LOC120447498|XP_039484874.1|DSAN	LOC117900979|XP_034667463.1|DSUB
OG0005290	LOC120454070|XP_039495015.1|DSAN	LOC117898225|XP_034663351.1|DSUB
OG0005291	LOC120443914|XP_039479286.1|DSAN	LOC117902423|XP_034669673.1|DSUB
OG0005292	LOC120445254|XP_039481471.1|DSAN	LOC117899950|XP_034665993.1|DSUB
OG0005294	LOC120454027|XP_039494955.1|DSAN	LOC117900864|XP_034667277.1|DSUB
OG0005295	LOC120443912|XP_039479285.1|DSAN	LOC117902421|XP_034669671.1|DSUB
OG0005296	LOC120451996|XP_039491957.1|DSAN	LOC117896224|XP_034660250.1|DSUB
OG0005297	LOC120455921|XP_039498379.1|DSAN	LOC117902619|XP_034670026.1|DSUB
OG0005298	LOC120450459|XP_039489417.1|DSAN	LOC117900144|XP_034666267.1|DSUB
OG0005299	LOC120451225|XP_039490645.1|DSAN	LOC117897717|XP_034662633.1|DSUB
OG0005300	LOC120456178|XP_039498782.1|DSAN	LOC117903375|XP_034671235.1|DSUB
OG0005301	LOC120458895|XP_039502671.1|DSAN	LOC117902019|XP_034668960.1|DSUB
OG0005302	LOC120445119|XP_039481199.1|DSAN	LOC117890726|XP_034651666.1|DSUB
OG0005303	LOC120446581|XP_039483537.1|DSAN	LOC117900175|XP_034666311.1|DSUB
OG0005304	LOC120458676|XP_039502347.1|DSAN	LOC117902339|XP_034669529.1|DSUB
OG0005305	LOC120444408|XP_039479963.1|DSAN	LOC117892519|XP_034654697.1|DSUB
OG0005306	LOC120446138|XP_039482897.1|DSAN	LOC117901515|XP_034668178.1|DSUB
OG0005307	LOC120458859|XP_039502621.1|DSAN	LOC117900247|XP_034666436.1|DSUB
OG0005308	LOC120447736|XP_039485218.1|DSAN	LOC117902320|XP_034669499.1|DSUB
OG0005309	LOC120443796|XP_039479060.1|DSAN	LOC117901218|XP_034667776.1|DSUB
OG0005310	LOC120458616|XP_039502259.1|DSAN	LOC117902801|XP_034670313.1|DSUB
OG0005311	LOC120444014|XP_039479434.1|DSAN	LOC117900877|XP_034667296.1|DSUB
OG0005312	LOC120444073|XP_039479520.1|DSAN	LOC117900351|XP_034666587.1|DSUB
OG0005313	LOC120458009|XP_039501439.1|DSAN	LOC117901838|XP_034668664.1|DSUB
OG0005314	LOC120447518|XP_039484880.1|DSAN	LOC117900378|XP_034666621.1|DSUB
OG0005315	LOC120445325|XP_039481582.1|DSAN	LOC117900584|XP_034666885.1|DSUB
OG0005316	LOC120447162|XP_039484549.1|DSAN	LOC117892521|XP_034654699.1|DSUB
OG0005317	LOC120444924|XP_039480856.1|DSAN	LOC117900413|XP_034666662.1|DSUB
OG0005318	LOC120444526|XP_039480202.1|DSAN	LOC117902104|XP_034669100.1|DSUB
OG0005319	LOC120450088|XP_039488819.1|DSAN	LOC117900353|XP_034666591.1|DSUB
OG0005320	LOC120444992|XP_039480961.1|DSAN	LOC117902632|XP_034670043.1|DSUB
OG0005321	LOC120443820|XP_039479100.1|DSAN	LOC117900501|XP_034666781.1|DSUB
OG0005322	LOC120449689|XP_039488242.1|DSAN	LOC117900511|XP_034666796.1|DSUB
OG0005323	LOC120458091|XP_039501545.1|DSAN	LOC117900976|XP_034667455.1|DSUB
OG0005324	LOC120458144|XP_039501621.1|DSAN	LOC117901225|XP_034667786.1|DSUB
OG0005325	LOC120458019|XP_039501455.1|DSAN	LOC117902696|XP_034670128.1|DSUB
OG0005326	LOC120458517|XP_039502125.1|DSAN	LOC117902182|XP_034669245.1|DSUB
OG0005327	LOC120458183|XP_039501681.1|DSAN	LOC117901325|XP_034667925.1|DSUB
OG0005328	LOC120452757|XP_039493073.1|DSAN	LOC117899386|XP_034665259.1|DSUB
OG0005329	LOC120450472|XP_039489448.1|DSAN	LOC117895240|XP_034658640.1|DSUB
OG0005330	LOC120450471|XP_039489447.1|DSAN	LOC117895238|XP_034658638.1|DSUB
OG0005331	LOC120458296|XP_039501830.1|DSAN	LOC117900155|XP_034666283.1|DSUB
OG0005332	LOC120447061|XP_039484386.1|DSAN	LOC117901810|XP_034668615.1|DSUB
OG0005333	LOC120458594|XP_039502232.1|DSAN	LOC117901543|XP_034668225.1|DSUB
OG0005334	LOC120449048|XP_039487278.1|DSAN	LOC117902332|XP_034669518.1|DSUB
OG0005335	LOC120447152|XP_039484536.1|DSAN	LOC117891799|XP_034653364.1|DSUB
OG0005336	LOC120458395|XP_039501952.1|DSAN	LOC117892675|XP_034654963.1|DSUB
OG0005337	LOC120444724|XP_039480584.1|DSAN	LOC117891404|XP_034652741.1|DSUB
OG0005338	LOC120456978|XP_039500063.1|DSAN	LOC117901204|XP_034667749.1|DSUB
OG0005339	LOC120458280|XP_039501810.1|DSAN	LOC117902305|XP_034669478.1|DSUB
OG0005340	LOC120452502|XP_039492690.1|DSAN	LOC117900887|XP_034667307.1|DSUB
OG0005341	LOC120451323|XP_039490834.1|DSAN	LOC117890479|XP_034651236.1|DSUB
OG0005342	LOC120456533|XP_039499345.1|DSAN	LOC117902070|XP_034669046.1|DSUB
OG0005343	LOC120458045|XP_039501487.1|DSAN	LOC117890956|XP_034651988.1|DSUB
OG0005344	LOC120445557|XP_039481964.1|DSAN	LOC117890290|XP_034650945.1|DSUB
OG0005345	LOC120444006|XP_039479420.1|DSAN	LOC117900876|XP_034667293.1|DSUB
OG0005346	LOC120449956|XP_039488595.1|DSAN	LOC117900249|XP_034666439.1|DSUB
OG0005347	LOC120445546|XP_039481956.1|DSAN	LOC117901701|XP_034668453.1|DSUB
OG0005348	LOC120444134|XP_039479634.1|DSAN	LOC117902327|XP_034669508.1|DSUB
OG0005349	LOC120458878|XP_039502649.1|DSAN	LOC117901794|XP_034668596.1|DSUB
OG0005350	LOC120458241|XP_039501765.1|DSAN	LOC117901354|XP_034667954.1|DSUB
OG0005351	LOC120450244|XP_039489064.1|DSAN	LOC117895292|XP_034658736.1|DSUB
OG0005352	LOC120446214|XP_039483048.1|DSAN	LOC117900747|XP_034667116.1|DSUB
OG0005353	LOC120444352|XP_039479868.1|DSAN	LOC117890508|XP_034651299.1|DSUB
OG0005354	LOC120444069|XP_039479518.1|DSAN	LOC117902688|XP_034670114.1|DSUB
OG0005355	LOC120454173|XP_039495188.1|DSAN	LOC117899998|XP_034666061.1|DSUB
OG0005356	LOC120454444|XP_039495684.1|DSAN	LOC117900002|XP_034666064.1|DSUB
OG0005357	LOC120458171|XP_039501662.1|DSAN	LOC117900369|XP_034666610.1|DSUB
OG0005358	LOC120443829|XP_039479114.1|DSAN	LOC117900132|XP_034666249.1|DSUB
OG0005359	LOC120445623|XP_039482070.1|DSAN	LOC117890412|XP_034651114.1|DSUB
OG0005360	LOC120449472|XP_039487881.1|DSAN	LOC117894668|XP_034657736.1|DSUB
OG0005361	LOC120448375|XP_039486283.1|DSAN	LOC117900776|XP_034667148.1|DSUB
OG0005362	LOC120458504|XP_039502106.1|DSAN	LOC117902284|XP_034669448.1|DSUB
OG0005363	LOC120458261|XP_039501784.1|DSAN	LOC117900851|XP_034667262.1|DSUB
OG0005364	LOC120446084|XP_039482806.1|DSAN	LOC117889948|XP_034650378.1|DSUB
OG0005365	LOC120447119|XP_039484483.1|DSAN	LOC117900352|XP_034666588.1|DSUB
OG0005366	LOC120445283|XP_039481519.1|DSAN	LOC117900149|XP_034666273.1|DSUB
OG0005367	LOC120445688|XP_039482178.1|DSAN	LOC117900148|XP_034666272.1|DSUB
OG0005368	LOC120453770|XP_039494540.1|DSAN	LOC117897893|XP_034662862.1|DSUB
OG0005369	LOC120453358|XP_039494005.1|DSAN	LOC117901931|XP_034668790.1|DSUB
OG0005370	LOC120457185|XP_039500496.1|DSAN	LOC117900456|XP_034666719.1|DSUB
OG0005371	LOC120458499|XP_039502100.1|DSAN	LOC117901816|XP_034668624.1|DSUB
OG0005372	LOC120452743|XP_039493052.1|DSAN	LOC117898115|XP_034663193.1|DSUB
OG0005373	LOC120444064|XP_039479516.1|DSAN	LOC117900741|XP_034667107.1|DSUB
OG0005374	LOC120447217|XP_039484669.1|DSAN	LOC117902768|XP_034670252.1|DSUB
OG0005375	LOC120447216|XP_039484668.1|DSAN	LOC117902766|XP_034670249.1|DSUB
OG0005376	LOC120443835|XP_039479125.1|DSAN	LOC117902736|XP_034670202.1|DSUB
OG0005377	LOC120450412|XP_039489353.1|DSAN	LOC117895565|XP_034659172.1|DSUB
OG0005378	LOC120450419|XP_039489363.1|DSAN	LOC117901023|XP_034667515.1|DSUB
OG0005379	LOC120454942|XP_039496648.1|DSAN	LOC117900053|XP_034666140.1|DSUB
OG0005380	LOC120458282|XP_039501812.1|DSAN	LOC117901452|XP_034668089.1|DSUB
OG0005381	LOC120447047|XP_039484344.1|DSAN	LOC117900174|XP_034666310.1|DSUB
OG0005382	LOC120457689|XP_039501108.1|DSAN	LOC117902485|XP_034669788.1|DSUB
OG0005383	LOC120448876|XP_039487025.1|DSAN	LOC117895456|XP_034659019.1|DSUB
OG0005384	LOC120453369|XP_039493976.1|DSAN	LOC117896115|XP_034660061.1|DSUB
OG0005385	LOC120445228|XP_039481420.1|DSAN	LOC117891976|XP_034653742.1|DSUB
OG0005386	LOC120446353|XP_039483213.1|DSAN	LOC117891001|XP_034652048.1|DSUB
OG0005387	LOC120454707|XP_039496178.1|DSAN	LOC117896132|XP_034660084.1|DSUB
OG0005388	LOC120451897|XP_039491843.1|DSAN	LOC117900112|XP_034666227.1|DSUB
OG0005389	LOC120452555|XP_039492801.1|DSAN	LOC117902640|XP_034670055.1|DSUB
OG0005390	LOC120453405|XP_039494034.1|DSAN	LOC117902719|XP_034670175.1|DSUB
OG0005391	LOC120453428|XP_039494070.1|DSAN	LOC117902721|XP_034670177.1|DSUB
OG0005392	LOC120444621|XP_039480358.1|DSAN	LOC117900903|XP_034667353.1|DSUB
OG0005393	LOC120454367|XP_039495530.1|DSAN	LOC117897664|XP_034662553.1|DSUB
OG0005394	LOC120444950|XP_039480890.1|DSAN	LOC117900899|XP_034667341.1|DSUB
OG0005395	LOC120446063|XP_039482772.1|DSAN	LOC117900487|XP_034666763.1|DSUB
OG0005396	LOC120448693|XP_039486786.1|DSAN	LOC117902789|XP_034670285.1|DSUB
OG0005397	LOC120458003|XP_039501432.1|DSAN	LOC117902802|XP_034670314.1|DSUB
OG0005398	LOC120454545|XP_039495859.1|DSAN	LOC117899179|XP_034664931.1|DSUB
OG0005399	LOC120458367|XP_039501919.1|DSAN	LOC117891242|XP_034652478.1|DSUB
OG0005400	LOC120458472|XP_039502060.1|DSAN	LOC117891109|XP_034652192.1|DSUB
OG0005401	LOC120458675|XP_039502345.1|DSAN	LOC117900358|XP_034666598.1|DSUB
OG0005402	LOC120458618|XP_039502261.1|DSAN	LOC117900357|XP_034666597.1|DSUB
OG0005403	LOC120458614|XP_039502256.1|DSAN	LOC117902795|XP_034670304.1|DSUB
OG0005404	LOC120458615|XP_039502258.1|DSAN	LOC117902796|XP_034670305.1|DSUB
OG0005405	LOC120445973|XP_039482639.1|DSAN	LOC117890910|XP_034651915.1|DSUB
OG0005406	LOC120446261|XP_039483068.1|DSAN	LOC117890901|XP_034651887.1|DSUB
OG0005407	LOC120446172|XP_039482940.1|DSAN	LOC117890760|XP_034651712.1|DSUB
OG0005408	LOC120444510|XP_039480165.1|DSAN	LOC117902225|XP_034669349.1|DSUB
OG0005409	LOC120458767|XP_039502474.1|DSAN	LOC117901491|XP_034668150.1|DSUB
OG0005410	LOC120458001|XP_039501427.1|DSAN	LOC117902230|XP_034669355.1|DSUB
OG0005411	LOC120444837|XP_039480728.1|DSAN	LOC117890394|XP_034651090.1|DSUB
OG0005412	LOC120444768|XP_039480633.1|DSAN	LOC117892377|XP_034654477.1|DSUB
OG0005413	LOC120447074|XP_039484399.1|DSAN	LOC117891523|XP_034652912.1|DSUB
OG0005414	LOC120456831|XP_039499814.1|DSAN	LOC117894114|XP_034656889.1|DSUB
OG0005415	LOC120457389|XP_039500883.1|DSAN	LOC117903535|XP_034671612.1|DSUB
OG0005416	LOC120457003|XP_039500094.1|DSAN	LOC117890878|XP_034651861.1|DSUB
OG0005417	LOC120444474|XP_039480087.1|DSAN	LOC117901469|XP_034668122.1|DSUB
OG0005418	LOC120445003|XP_039480983.1|DSAN	LOC117901595|XP_034668298.1|DSUB
OG0005419	LOC120446984|XP_039484218.1|DSAN	LOC117901787|XP_034668587.1|DSUB
OG0005420	LOC120458526|XP_039502134.1|DSAN	LOC117901633|XP_034668354.1|DSUB
OG0005421	LOC120458225|XP_039501740.1|DSAN	LOC117902386|XP_034669598.1|DSUB
OG0005422	LOC120456740|XP_039499663.1|DSAN	LOC117903455|XP_034671381.1|DSUB
OG0005423	LOC120447618|XP_039485088.1|DSAN	LOC117902459|XP_034669750.1|DSUB
OG0005424	LOC120444440|XP_039480033.1|DSAN	LOC117889757|XP_034650093.1|DSUB
OG0005425	LOC120455321|XP_039497330.1|DSAN	LOC117903154|XP_034670881.1|DSUB
OG0005426	LOC120451170|XP_039490976.1|DSAN	LOC117889856|XP_034650247.1|DSUB
OG0005427	LOC120444444|XP_039480037.1|DSAN	LOC117900375|XP_034666618.1|DSUB
OG0005428	LOC120443833|XP_039479123.1|DSAN	LOC117902491|XP_034669803.1|DSUB
OG0005429	LOC120452410|XP_039492604.1|DSAN	LOC117902335|XP_034669523.1|DSUB
OG0005430	LOC120452222|XP_039492318.1|DSAN	LOC117902337|XP_034669527.1|DSUB
OG0005431	LOC120445726|XP_039482228.1|DSAN	LOC117901067|XP_034667570.1|DSUB
OG0005432	LOC120446099|XP_039482825.1|DSAN	LOC117902188|XP_034669255.1|DSUB
OG0005433	LOC120445312|XP_039481557.1|DSAN	LOC117890757|XP_034651709.1|DSUB
OG0005434	LOC120446003|XP_039482683.1|DSAN	LOC117902446|XP_034669731.1|DSUB
OG0005435	LOC120453814|XP_039494626.1|DSAN	LOC117902190|XP_034669257.1|DSUB
OG0005436	LOC120445707|XP_039482202.1|DSAN	LOC117902189|XP_034669256.1|DSUB
OG0005437	LOC120453287|XP_039493848.1|DSAN	LOC117896854|XP_034661273.1|DSUB
OG0005438	LOC120458598|XP_039502238.1|DSAN	LOC117900817|XP_034667201.1|DSUB
OG0005439	LOC120454446|XP_039495682.1|DSAN	LOC117899122|XP_034664806.1|DSUB
OG0005440	LOC120448029|XP_039485709.1|DSAN	LOC117902400|XP_034669623.1|DSUB
OG0005441	LOC120458099|XP_039501560.1|DSAN	LOC117900497|XP_034666777.1|DSUB
OG0005442	LOC120446438|XP_039483343.1|DSAN	LOC117900122|XP_034666238.1|DSUB
OG0005443	LOC120447280|XP_039484718.1|DSAN	LOC117901111|XP_034667635.1|DSUB
OG0005444	LOC120455451|XP_039497604.1|DSAN	LOC117901155|XP_034667696.1|DSUB
OG0005445	LOC120457019|XP_039500113.1|DSAN	LOC117901291|XP_034667877.1|DSUB
OG0005446	LOC120454159|XP_039495162.1|DSAN	LOC117900842|XP_034667246.1|DSUB
OG0005447	LOC120456867|XP_039499895.1|DSAN	LOC117902214|XP_034669331.1|DSUB
OG0005448	LOC120447006|XP_039484247.1|DSAN	LOC117890208|XP_034650830.1|DSUB
OG0005449	LOC120457234|XP_039500549.1|DSAN	LOC117896631|XP_034660968.1|DSUB
OG0005450	LOC120450881|XP_039490050.1|DSAN	LOC117897451|XP_034662187.1|DSUB
OG0005451	LOC120447228|XP_039484687.1|DSAN	LOC117899988|XP_034666048.1|DSUB
OG0005452	LOC120446170|XP_039482934.1|DSAN	LOC117890707|XP_034651623.1|DSUB
OG0005453	LOC120454215|XP_039495246.1|DSAN	LOC117898904|XP_034664478.1|DSUB
OG0005454	LOC120451023|XP_039490285.1|DSAN	LOC117901706|XP_034668467.1|DSUB
OG0005455	LOC120444505|XP_039480155.1|DSAN	LOC117892213|XP_034654204.1|DSUB
OG0005456	LOC120444301|XP_039479757.1|DSAN	LOC117902288|XP_034669456.1|DSUB
OG0005457	LOC120444302|XP_039479758.1|DSAN	LOC117902175|XP_034669208.1|DSUB
OG0005458	LOC120453987|XP_039494880.1|DSAN	LOC117901568|XP_034668257.1|DSUB
OG0005459	LOC120449999|XP_039488648.1|DSAN	LOC117902077|XP_034669058.1|DSUB
OG0005460	LOC120451876|XP_039491821.1|DSAN	LOC117900099|XP_034666210.1|DSUB
OG0005461	LOC120444581|XP_039480276.1|DSAN	LOC117901450|XP_034668086.1|DSUB
OG0005462	LOC120446076|XP_039482790.1|DSAN	LOC117901241|XP_034667808.1|DSUB
OG0005463	LOC120450381|XP_039489306.1|DSAN	LOC117895085|XP_034658373.1|DSUB
OG0005464	LOC120445598|XP_039482031.1|DSAN	LOC117902750|XP_034670228.1|DSUB
OG0005465	LOC120446825|XP_039483939.1|DSAN	LOC117902174|XP_034669206.1|DSUB
OG0005466	LOC120444299|XP_039479754.1|DSAN	LOC117902172|XP_034669204.1|DSUB
OG0005467	LOC120453177|XP_039493671.1|DSAN	LOC117897533|XP_034662345.1|DSUB
OG0005468	LOC120445740|XP_039482251.1|DSAN	LOC117902785|XP_034670282.1|DSUB
OG0005469	LOC120443782|XP_039479045.1|DSAN	LOC117901371|XP_034667972.1|DSUB
OG0005470	LOC120443781|XP_039479043.1|DSAN	LOC117902291|XP_034669460.1|DSUB
OG0005471	LOC120444509|XP_039480160.1|DSAN	LOC117900018|XP_034666095.1|DSUB
OG0005472	LOC120447091|XP_039484428.1|DSAN	LOC117902580|XP_034669964.1|DSUB
OG0005473	LOC120450560|XP_039489607.1|DSAN	LOC117900106|XP_034666220.1|DSUB
OG0005474	LOC120453725|XP_039494490.1|DSAN	LOC117900431|XP_034666692.1|DSUB
OG0005475	LOC120453717|XP_039494479.1|DSAN	LOC117900430|XP_034666691.1|DSUB
OG0005476	LOC120445939|XP_039482541.1|DSAN	LOC117890621|XP_034651454.1|DSUB
OG0005477	LOC120448100|XP_039485837.1|DSAN	LOC117893440|XP_034655950.1|DSUB
OG0005478	LOC120458778|XP_039502491.1|DSAN	LOC117902084|XP_034669068.1|DSUB
OG0005479	LOC120458777|XP_039502490.1|DSAN	LOC117902081|XP_034669065.1|DSUB
OG0005480	LOC120458779|XP_039502492.1|DSAN	LOC117902085|XP_034669069.1|DSUB
OG0005481	LOC120449001|XP_039487210.1|DSAN	LOC117902370|XP_034669577.1|DSUB
OG0005482	LOC120449314|XP_039487645.1|DSAN	LOC117902710|XP_034670164.1|DSUB
OG0005483	LOC120451262|XP_039490725.1|DSAN	LOC117898045|XP_034663095.1|DSUB
OG0005484	LOC120458262|XP_039501786.1|DSAN	LOC117900452|XP_034666715.1|DSUB
OG0005485	LOC120446139|XP_039482898.1|DSAN	LOC117890600|XP_034651430.1|DSUB
OG0005486	LOC120456593|XP_039499440.1|DSAN	LOC117892018|XP_034653802.1|DSUB
