Orthogroup	DEUG.longest_only	DSEC.longest_only
OG0003652	LOC108107596|XP_017070648.1|DEUG	LOC6605479|XP_002030312.1|DSEC
OG0003653	LOC108107570|XP_017070619.1|DEUG	LOC6619405|XP_002043620.1|DSEC
OG0003654	LOC108114411|XP_017080875.1|DEUG	LOC6606049|XP_002030860.2|DSEC
OG0003655	LOC108106993|XP_017069822.1|DEUG	LOC6614696|XP_002039123.1|DSEC
OG0003656	LOC108108147|XP_017071565.1|DEUG	LOC6605484|XP_002030317.2|DSEC
OG0003657	LOC108114676|XP_017081250.1|DEUG	LOC6605185|XP_002030024.1|DSEC
OG0003658	LOC108110502|XP_017075074.1|DEUG	LOC6607095|XP_002031883.1|DSEC
OG0003659	LOC108108049|XP_017071412.1|DEUG	LOC6619437|XP_002043652.1|DSEC
OG0003660	LOC108104654|XP_017066323.1|DEUG	LOC6610153|XP_032573886.1|DSEC
OG0003661	LOC108107834|XP_017071076.1|DEUG	LOC6610498|XP_032573995.1|DSEC
OG0003662	LOC108114173|XP_017080457.1|DEUG	LOC6616419|XP_002040779.1|DSEC
OG0003663	LOC108107749|XP_017070902.1|DEUG	LOC6610923|XP_002035480.1|DSEC
OG0003664	LOC108107745|XP_017070896.1|DEUG	LOC6610925|XP_002035482.1|DSEC
OG0003665	LOC108106262|XP_017068717.1|DEUG	LOC6608492|XP_002033226.1|DSEC
OG0003666	LOC108106731|XP_017069457.1|DEUG	LOC6607886|XP_002032640.1|DSEC
OG0003667	LOC108107773|XP_017070953.1|DEUG	LOC6610604|XP_002035172.1|DSEC
OG0003668	LOC108113090|XP_017079028.1|DEUG	LOC6620583|XP_032570445.1|DSEC
OG0003669	LOC108113251|XP_017079288.1|DEUG	LOC6608559|XP_002033293.1|DSEC
OG0003670	LOC108113249|XP_017079285.1|DEUG	LOC6608558|XP_002033292.1|DSEC
OG0003671	LOC108109092|XP_017072956.1|DEUG	LOC6615750|XP_032570336.1|DSEC
OG0003672	LOC108113813|XP_017080010.1|DEUG	LOC6619686|XP_002043901.1|DSEC
OG0003673	LOC108113112|XP_017079094.1|DEUG	LOC6621912|XP_032571016.1|DSEC
OG0003674	LOC108113018|XP_017078931.1|DEUG	LOC6609361|XP_032570551.1|DSEC
OG0003675	LOC108109036|XP_017072823.1|DEUG	LOC6608097|XP_002032845.1|DSEC
OG0003676	LOC108109034|XP_017072818.1|DEUG	LOC6608096|XP_032572316.1|DSEC
OG0003677	LOC108117451|XP_017085357.1|DEUG	LOC116800898|XP_032573234.1|DSEC
OG0003678	LOC108108034|XP_017071395.1|DEUG	LOC6610709|XP_002035275.1|DSEC
OG0003679	LOC108108205|XP_017071651.1|DEUG	LOC6610704|XP_002035270.1|DSEC
OG0003680	LOC108113330|XP_017079375.1|DEUG	LOC6609697|XP_002034354.1|DSEC
OG0003681	LOC108112713|XP_017078428.1|DEUG	LOC6609334|XP_002034023.1|DSEC
OG0003682	LOC108111768|XP_017076822.1|DEUG	LOC6606670|XP_032577181.1|DSEC
OG0003683	LOC108112559|XP_017077994.1|DEUG	LOC6608943|XP_032571687.1|DSEC
OG0003684	LOC108117390|XP_017085277.1|DEUG	LOC6605039|XP_002029881.1|DSEC
OG0003685	LOC108108345|XP_017071871.1|DEUG	LOC6604949|XP_032574504.1|DSEC
OG0003686	LOC108104843|XP_017066641.1|DEUG	LOC6608424|XP_032572501.1|DSEC
OG0003687	LOC108112871|XP_017078690.1|DEUG	LOC6609673|XP_002034331.1|DSEC
OG0003688	LOC108113188|XP_017079203.1|DEUG	LOC6615556|XP_002039930.1|DSEC
OG0003689	LOC108116781|XP_017084308.1|DEUG	LOC6616584|XP_032574205.1|DSEC
OG0003690	LOC108108598|XP_017072184.1|DEUG	LOC116801074|XP_032574489.1|DSEC
OG0003691	LOC108118249|XP_017086326.1|DEUG	LOC6605833|XP_032573369.1|DSEC
OG0003692	LOC108113237|XP_017079269.1|DEUG	LOC6608001|XP_002032749.2|DSEC
OG0003693	LOC108104645|XP_017066313.1|DEUG	LOC6610145|XP_032574520.1|DSEC
OG0003694	LOC108113945|XP_017080145.1|DEUG	LOC6605946|XP_002030758.1|DSEC
OG0003695	LOC108108591|XP_017072176.1|DEUG	LOC6606083|XP_032574185.1|DSEC
OG0003696	LOC108106342|XP_017068811.1|DEUG	LOC6608692|XP_002033419.1|DSEC
OG0003697	LOC108104787|XP_017066535.1|DEUG	LOC6608467|XP_002033201.1|DSEC
OG0003698	LOC108114553|XP_017081089.1|DEUG, LOC108114720|XP_017081314.1|DEUG	LOC6605050|XP_002029892.1|DSEC
OG0003699	LOC108107342|XP_017070328.1|DEUG	LOC6618830|XP_032571384.1|DSEC
OG0003700	LOC108107448|XP_017070480.1|DEUG	LOC6618881|XP_002043129.2|DSEC
OG0003701	LOC108106146|XP_017068534.1|DEUG	LOC6611607|XP_002036144.1|DSEC
OG0003702	LOC108105989|XP_017068312.1|DEUG	LOC6605639|XP_002030457.1|DSEC
OG0003703	LOC108107858|XP_017071113.1|DEUG	LOC6610574|XP_032574260.1|DSEC
OG0003704	LOC108108592|XP_017072177.1|DEUG	LOC6606081|XP_002030890.1|DSEC
OG0003705	LOC108109064|XP_017072886.1|DEUG	LOC6608105|XP_032570123.1|DSEC
OG0003706	LOC108108117|XP_017071523.1|DEUG	LOC6610918|XP_002035475.1|DSEC
OG0003707	LOC108102858|XP_017063548.1|DEUG	LOC6610292|XP_032573792.1|DSEC
OG0003708	LOC108114137|XP_017080408.1|DEUG	LOC6605882|XP_002030696.2|DSEC
OG0003709	LOC108112735|XP_017078460.1|DEUG	LOC6608920|XP_002033634.1|DSEC
OG0003710	LOC108113278|XP_017079316.1|DEUG	LOC6608921|XP_002033635.1|DSEC
OG0003711	LOC108108723|XP_017072346.1|DEUG	LOC6619365|XP_032574634.1|DSEC
OG0003712	LOC108106721|XP_017069447.1|DEUG	LOC6609147|XP_002033849.1|DSEC
OG0003713	LOC108109229|XP_017073191.1|DEUG	LOC6610087|XP_002034703.1|DSEC
OG0003714	LOC108109228|XP_017073189.1|DEUG	LOC6610088|XP_002034704.1|DSEC
OG0003715	LOC108109773|XP_017073936.1|DEUG	LOC6604861|XP_002029706.1|DSEC
OG0003716	LOC108114552|XP_017081088.1|DEUG	LOC6605530|XP_032574244.1|DSEC
OG0003717	LOC108114240|XP_017080605.1|DEUG	LOC6605994|XP_002030805.1|DSEC
OG0003718	LOC108109896|XP_017074192.1|DEUG	LOC6604835|XP_002029680.1|DSEC
OG0003719	LOC108106010|XP_017068344.1|DEUG	LOC6605634|XP_002030452.1|DSEC
OG0003720	LOC108117704|XP_017085738.1|DEUG	LOC6615222|XP_002039628.1|DSEC
OG0003721	LOC108113289|XP_017079328.1|DEUG	LOC6615550|XP_002039924.1|DSEC
OG0003722	LOC108104909|XP_017066732.1|DEUG	LOC6611176|XP_032573334.1|DSEC
OG0003723	LOC108117393|XP_017085281.1|DEUG	LOC6605035|XP_002029877.1|DSEC
OG0003724	LOC108108146|XP_017071564.1|DEUG	LOC6610894|XP_002035457.1|DSEC
OG0003725	LOC108107822|XP_017071058.1|DEUG	LOC6605455|XP_032574652.1|DSEC
OG0003726	LOC108108017|XP_017071363.1|DEUG	LOC6610872|XP_032573757.1|DSEC
OG0003727	LOC108114515|XP_017081025.1|DEUG	LOC6616444|XP_002040805.2|DSEC
OG0003728	LOC108116399|XP_017083758.1|DEUG	LOC6606152|XP_002030960.1|DSEC
OG0003729	LOC108113670|XP_017079838.1|DEUG	LOC6610400|XP_032576038.1|DSEC
OG0003730	LOC108107713|XP_017070808.1|DEUG	LOC6610523|XP_032574060.1|DSEC
OG0003731	LOC108108043|XP_017071406.1|DEUG	LOC6610750|XP_002035316.1|DSEC
OG0003732	LOC108114158|XP_017080438.1|DEUG	LOC6605211|XP_002030049.1|DSEC
OG0003733	LOC108102856|XP_017063544.1|DEUG	LOC6610309|XP_032574676.1|DSEC
OG0003734	LOC108104663|XP_017066338.1|DEUG	LOC6610191|XP_032575063.1|DSEC
OG0003735	LOC108107352|XP_017070341.1|DEUG	LOC6615798|XP_002040168.1|DSEC
OG0003736	LOC108113152|XP_017079151.1|DEUG	LOC6609817|XP_032571456.1|DSEC
OG0003737	LOC108113350|XP_017079401.1|DEUG	LOC6615512|XP_002039891.1|DSEC
OG0003738	LOC108113305|XP_017079346.1|DEUG	LOC6615598|XP_032572135.1|DSEC
OG0003739	LOC108112765|XP_017078514.1|DEUG	LOC6608012|XP_032570327.1|DSEC
OG0003740	LOC108113348|XP_017079399.1|DEUG	LOC6608006|XP_002032754.1|DSEC
OG0003741	LOC108102775|XP_017063425.1|DEUG	LOC6610310|XP_002034905.1|DSEC
OG0003742	LOC108108535|XP_017072098.1|DEUG	LOC6618363|XP_002042633.1|DSEC
OG0003743	LOC108109133|XP_017073019.1|DEUG	LOC6608091|XP_032570251.1|DSEC
OG0003744	LOC108112917|XP_017078793.1|DEUG	LOC6608008|XP_002032756.1|DSEC
OG0003745	LOC108106285|XP_017068741.1|DEUG	LOC6608847|XP_002033561.1|DSEC
OG0003746	LOC108109077|XP_017072927.1|DEUG	LOC6615282|XP_032572204.1|DSEC
OG0003747	LOC108107603|XP_017070657.1|DEUG	LOC6605427|XP_002030260.1|DSEC
OG0003748	LOC108107610|XP_017070668.1|DEUG	LOC6605424|XP_002030257.2|DSEC
OG0003749	LOC108107731|XP_017070869.1|DEUG	LOC6605420|XP_002030253.1|DSEC
OG0003750	LOC108107732|XP_017070870.1|DEUG	LOC6605422|XP_002030255.1|DSEC
OG0003751	LOC108107728|XP_017070864.1|DEUG	LOC6605418|XP_032573269.1|DSEC
OG0003752	LOC108114477|XP_017080979.1|DEUG	LOC6606041|XP_032575387.1|DSEC
OG0003753	LOC108114386|XP_017080833.1|DEUG	LOC6611056|XP_002035613.1|DSEC
OG0003754	LOC108114385|XP_017080831.1|DEUG	LOC6611052|XP_032575779.1|DSEC
OG0003755	LOC108114206|XP_017080514.1|DEUG	LOC6606044|XP_032575910.1|DSEC
OG0003756	LOC108110717|XP_017075355.1|DEUG	LOC6620412|XP_032571505.1|DSEC
OG0003757	LOC108107331|XP_017070305.1|DEUG	LOC6618894|XP_002043142.1|DSEC
OG0003758	LOC108111971|XP_017077167.1|DEUG	LOC6609839|XP_032570522.1|DSEC
OG0003759	LOC108109830|XP_017074055.1|DEUG	LOC6604901|XP_032574869.1|DSEC
OG0003760	LOC108112575|XP_017078084.1|DEUG	LOC6609650|XP_032573056.1|DSEC
OG0003761	LOC108109875|XP_017074159.1|DEUG	LOC6604886|XP_002029731.1|DSEC
OG0003762	LOC108109876|XP_017074160.1|DEUG	LOC6604888|XP_032573337.1|DSEC
OG0003763	LOC108108114|XP_017071514.1|DEUG	LOC6620842|XP_032574199.1|DSEC
OG0003764	LOC108107992|XP_017071330.1|DEUG	LOC6610967|XP_032574075.1|DSEC
OG0003765	LOC108105738|XP_017067941.1|DEUG	LOC6611198|XP_002035754.1|DSEC
OG0003766	LOC108110299|XP_017074797.1|DEUG	LOC6612452|XP_002036960.1|DSEC
OG0003767	LOC108113029|XP_017078949.1|DEUG	LOC6609305|XP_002033995.1|DSEC
OG0003768	LOC108106734|XP_017069461.1|DEUG	LOC6608644|XP_002033378.2|DSEC
OG0003769	LOC108106422|XP_017068940.1|DEUG	LOC6608639|XP_002033373.2|DSEC
OG0003770	LOC108102375|XP_017062782.1|DEUG	LOC6620113|XP_002044325.2|DSEC
OG0003771	LOC108109840|XP_017074079.1|DEUG	LOC6604847|XP_002029692.1|DSEC
OG0003772	LOC108108271|XP_017071734.1|DEUG	LOC6604987|XP_002029830.1|DSEC
OG0003773	LOC108104785|XP_017066529.1|DEUG	LOC6608432|XP_002033166.1|DSEC
OG0003774	LOC108104850|XP_017066656.1|DEUG	LOC6608426|XP_032572502.1|DSEC
OG0003775	LOC108105005|XP_017066871.1|DEUG	LOC6615038|XP_032580787.1|DSEC
OG0003776	LOC108113361|XP_017079415.1|DEUG	LOC6607909|XP_002032663.1|DSEC
OG0003777	LOC108109067|XP_017072900.1|DEUG	LOC6608107|XP_002032855.1|DSEC
OG0003778	LOC108106719|XP_017069441.1|DEUG	LOC6608665|XP_002033398.2|DSEC
OG0003779	LOC108109087|XP_017072944.1|DEUG	LOC6610095|XP_032572783.1|DSEC
OG0003780	LOC108112532|XP_017077947.1|DEUG	LOC6609589|XP_002034266.1|DSEC
OG0003781	LOC108102368|XP_017062772.1|DEUG	LOC6619459|XP_032579786.1|DSEC
OG0003782	LOC108102440|XP_017062923.1|DEUG	LOC6616015|XP_032581756.1|DSEC
OG0003783	LOC108115845|XP_017082947.1|DEUG	LOC6618705|XP_002042964.1|DSEC
OG0003784	LOC108104529|XP_017066150.1|DEUG	LOC6608294|XP_002033031.1|DSEC
OG0003785	LOC108104156|XP_017065545.1|DEUG	LOC6620403|XP_002044612.2|DSEC
OG0003786	LOC108113103|XP_017079065.1|DEUG	LOC6609749|XP_032572775.1|DSEC
OG0003787	LOC108113104|XP_017079068.1|DEUG	LOC6609748|XP_032572779.1|DSEC
OG0003788	LOC108107432|XP_017070449.1|DEUG	LOC6615824|XP_002040194.1|DSEC
OG0003789	LOC108112689|XP_017078371.1|DEUG	LOC6608042|XP_032570649.1|DSEC
OG0003790	LOC108102759|XP_017063407.1|DEUG	LOC6611119|XP_002035676.1|DSEC
OG0003791	LOC108109620|XP_017073680.1|DEUG	LOC6614112|XP_032577603.1|DSEC
OG0003792	LOC108112188|XP_017077489.1|DEUG	LOC6609654|XP_002034328.1|DSEC
OG0003793	LOC108107332|XP_017070306.1|DEUG	LOC6621366|XP_032570046.1|DSEC
OG0003794	LOC108113092|XP_017079026.1|DEUG	LOC6615536|XP_002039915.2|DSEC
OG0003795	LOC108105935|XP_017068209.1|DEUG	LOC6605693|XP_032575739.1|DSEC
OG0003796	LOC108111375|XP_017076296.1|DEUG	LOC6612732|XP_002037235.1|DSEC
OG0003797	LOC108105886|XP_017068158.1|DEUG	LOC6611269|XP_032572893.1|DSEC
OG0003798	LOC108104599|XP_017066256.1|DEUG	LOC6608360|XP_032572940.1|DSEC
OG0003799	LOC108113049|XP_017078968.1|DEUG	LOC6615579|XP_002039953.1|DSEC
OG0003800	LOC108105861|XP_017068124.1|DEUG	LOC6611277|XP_002035832.1|DSEC
OG0003801	LOC108114874|XP_017081516.1|DEUG	LOC6614765|XP_032573134.1|DSEC
OG0003802	LOC108114830|XP_017081457.1|DEUG	LOC6614775|XP_002039194.1|DSEC
OG0003803	LOC108111379|XP_017076300.1|DEUG	LOC6612729|XP_002037232.1|DSEC
OG0003804	LOC108105777|XP_017067988.1|DEUG	LOC6611291|XP_032583664.1|DSEC
OG0003805	LOC108104189|XP_017065619.1|DEUG	LOC6617202|XP_032576390.1|DSEC
OG0003806	LOC108113057|XP_017078983.1|DEUG	LOC6619115|XP_032572119.1|DSEC
OG0003807	LOC108113429|XP_017079478.1|DEUG	LOC6613554|XP_032571346.1|DSEC
OG0003808	LOC108108511|XP_017072069.1|DEUG	LOC6606116|XP_032573944.1|DSEC
OG0003809	LOC108106944|XP_017069702.1|DEUG	LOC6614607|XP_032581166.1|DSEC
OG0003810	LOC108107368|XP_017070361.1|DEUG	LOC6618835|XP_032571986.1|DSEC
OG0003811	LOC108109081|XP_017072934.1|DEUG	LOC6609941|XP_002034588.1|DSEC
OG0003812	LOC108104173|XP_017065568.1|DEUG	LOC6617215|XP_032583619.1|DSEC
OG0003813	LOC108110691|XP_017075311.1|DEUG	LOC6611874|XP_002036392.2|DSEC
OG0003814	LOC108104041|XP_017065364.1|DEUG	LOC6617744|XP_002042056.1|DSEC
OG0003815	LOC108117233|XP_017085056.1|DEUG	LOC6619256|XP_002043473.1|DSEC
OG0003816	LOC108106959|XP_017069729.1|DEUG	LOC6614698|XP_002039125.2|DSEC
OG0003817	LOC108108395|XP_017071940.1|DEUG	LOC6611815|XP_002036337.1|DSEC
OG0003818	LOC108107176|XP_017070084.1|DEUG	LOC6614600|XP_032583455.1|DSEC
OG0003819	LOC108110553|XP_017075131.1|DEUG	LOC6613297|XP_002037774.1|DSEC
OG0003820	LOC108108310|XP_017071818.1|DEUG	LOC6607163|XP_002031949.1|DSEC
OG0003821	LOC108106796|XP_017069530.1|DEUG	LOC6609145|XP_002033847.1|DSEC
OG0003822	LOC108115187|XP_017081995.1|DEUG, LOC108111890|XP_017077013.1|DEUG	LOC6613624|XP_002038094.1|DSEC
OG0003823	LOC108111759|XP_017076812.1|DEUG	LOC6617418|XP_032571718.1|DSEC
OG0003824	LOC108106829|XP_017069555.1|DEUG, LOC108106830|XP_017069556.1|DEUG	LOC6614707|XP_032577097.1|DSEC
OG0003825	LOC108111211|XP_017076098.1|DEUG	LOC6611711|XP_002036244.1|DSEC
OG0003826	LOC108102588|XP_017063179.1|DEUG	LOC6613474|XP_032583181.1|DSEC
OG0003827	LOC108108069|XP_017071442.1|DEUG	LOC6611811|XP_002036333.1|DSEC
OG0003828	LOC108108318|XP_017071836.1|DEUG	LOC6611814|XP_002036336.1|DSEC
OG0003829	LOC108105873|XP_017068137.1|DEUG	LOC6611256|XP_002035811.1|DSEC
OG0003830	LOC108103396|XP_017064343.1|DEUG	LOC6618267|XP_002042540.1|DSEC
OG0003831	LOC108109455|XP_017073443.1|DEUG	LOC6607364|XP_002032137.1|DSEC
OG0003832	LOC108107048|XP_017069899.1|DEUG	LOC6611442|XP_032571788.1|DSEC
OG0003833	LOC108107096|XP_017069965.1|DEUG	LOC6611444|XP_002035987.1|DSEC
OG0003834	LOC108107064|XP_017069919.1|DEUG	LOC6611460|XP_002036002.1|DSEC
OG0003835	LOC108105165|XP_017067093.1|DEUG	LOC6611384|XP_032577402.1|DSEC
OG0003836	LOC108107077|XP_017069936.1|DEUG	LOC6614631|XP_002039058.2|DSEC
OG0003837	LOC108107119|XP_017069999.1|DEUG	LOC6614629|XP_002039056.1|DSEC
OG0003838	LOC108110596|XP_017075183.1|DEUG	LOC6613256|XP_002037733.1|DSEC
OG0003839	LOC108112488|XP_017077846.1|DEUG	LOC6617864|XP_002042172.1|DSEC
OG0003840	LOC108109035|XP_017072822.1|DEUG	LOC6608095|XP_002032843.1|DSEC
OG0003841	LOC108111018|XP_017075820.1|DEUG	LOC6613107|XP_002037588.1|DSEC
OG0003842	LOC108111788|XP_017076868.1|DEUG	LOC6612101|XP_002036618.1|DSEC
OG0003843	LOC108105781|XP_017067994.1|DEUG	LOC6611218|XP_002035774.2|DSEC, LOC116800393|XP_032570965.1|DSEC
OG0003844	LOC108111031|XP_017075845.1|DEUG	LOC6617862|XP_032583650.1|DSEC
OG0003845	LOC108105851|XP_017068111.1|DEUG	LOC6611334|XP_032580874.1|DSEC
OG0003846	LOC108110843|XP_017075576.1|DEUG	LOC6611833|XP_032574901.1|DSEC
OG0003847	LOC108111078|XP_017075899.1|DEUG	LOC116803536|XP_032583135.1|DSEC
OG0003848	LOC108117272|XP_017085114.1|DEUG	LOC6616795|XP_002041132.1|DSEC
OG0003849	LOC108112461|XP_017077803.1|DEUG	LOC6608520|XP_002033254.2|DSEC
OG0003850	LOC108105813|XP_017068042.1|DEUG	LOC6611237|XP_032569811.1|DSEC
OG0003851	LOC108109099|XP_017072971.1|DEUG	LOC6610099|XP_032571235.1|DSEC
OG0003852	LOC108110715|XP_017075349.1|DEUG	LOC6613060|XP_002037543.1|DSEC
OG0003853	LOC108112827|XP_017078620.1|DEUG	LOC6609355|XP_032570546.1|DSEC
OG0003854	LOC108118435|XP_017086629.1|DEUG	LOC6614423|XP_002038856.1|DSEC
OG0003855	LOC108118442|XP_017086638.1|DEUG	LOC6614421|XP_002038854.2|DSEC
OG0003856	LOC108111587|XP_017076600.1|DEUG	LOC6612115|XP_002036632.1|DSEC
OG0003857	LOC108107556|XP_017071016.1|DEUG	LOC6613675|XP_032577450.1|DSEC
OG0003858	LOC108103756|XP_017064855.1|DEUG	LOC6614996|XP_002039413.2|DSEC
OG0003859	LOC108107067|XP_017069927.1|DEUG	LOC6614601|XP_032583089.1|DSEC
OG0003860	LOC108113170|XP_017079176.1|DEUG	LOC6609677|XP_002034335.1|DSEC
OG0003861	LOC108110664|XP_017075270.1|DEUG	LOC6613138|XP_002037619.1|DSEC
OG0003862	LOC108113452|XP_017079517.1|DEUG	LOC6613588|XP_032583614.1|DSEC
OG0003863	LOC108110641|XP_017075229.1|DEUG	LOC6611790|XP_002036313.1|DSEC
OG0003864	LOC108111209|XP_017076095.1|DEUG	LOC6611789|XP_002036312.1|DSEC
OG0003865	LOC108113648|XP_017079808.1|DEUG	LOC6616978|XP_002041306.1|DSEC
OG0003866	LOC108103413|XP_017064360.1|DEUG	LOC6618276|XP_032569806.1|DSEC
OG0003867	LOC108113882|XP_017080076.1|DEUG	LOC116803538|XP_032583137.1|DSEC
OG0003868	LOC108110944|XP_017075727.1|DEUG	LOC6611967|XP_002036484.1|DSEC
OG0003869	LOC108110724|XP_017075397.1|DEUG	LOC6613241|XP_002037718.1|DSEC
OG0003870	LOC108105663|XP_017067844.1|DEUG	LOC6614558|XP_032569769.1|DSEC
OG0003871	LOC108104121|XP_017065511.1|DEUG	LOC6617725|XP_002042037.1|DSEC
OG0003872	LOC108112685|XP_017078366.1|DEUG	LOC6609623|XP_002034300.1|DSEC
OG0003873	LOC108115554|XP_017082549.1|DEUG	LOC6618246|XP_002042520.1|DSEC
OG0003874	LOC108103389|XP_017064324.1|DEUG	LOC6618269|XP_002042542.1|DSEC
OG0003875	LOC108110970|XP_017075760.1|DEUG	LOC6611922|XP_002036439.1|DSEC
OG0003876	LOC108111171|XP_017076043.1|DEUG	LOC6617392|XP_002041717.1|DSEC
OG0003877	LOC108105160|XP_017067088.1|DEUG	LOC6611395|XP_002035939.1|DSEC
OG0003878	LOC108107066|XP_017069922.1|DEUG	LOC6614602|XP_032573140.1|DSEC
OG0003879	LOC108104700|XP_017066403.1|DEUG	LOC6610138|XP_032575090.1|DSEC
OG0003880	LOC108114402|XP_017080864.1|DEUG	LOC6605201|XP_032574399.1|DSEC
OG0003881	LOC108107364|XP_017070355.1|DEUG	LOC6618846|XP_002043095.1|DSEC
OG0003882	LOC108105586|XP_017067720.1|DEUG	LOC6619123|XP_032570507.1|DSEC
OG0003883	LOC108103443|XP_017064413.1|DEUG	LOC6620171|XP_032582556.1|DSEC
OG0003884	LOC108105845|XP_017068098.1|DEUG	LOC6611195|XP_002035751.1|DSEC
OG0003885	LOC108107001|XP_017069831.1|DEUG	LOC6611402|XP_002035946.1|DSEC
OG0003886	LOC108106895|XP_017069634.1|DEUG	LOC6611401|XP_002035945.2|DSEC
OG0003887	LOC108111041|XP_017075858.1|DEUG	LOC6613108|XP_002037589.1|DSEC
OG0003888	LOC108115620|XP_017082656.1|DEUG	LOC6607464|XP_032579599.1|DSEC
OG0003889	LOC108102644|XP_017063258.1|DEUG	LOC6617352|XP_002041677.1|DSEC
OG0003890	LOC108107613|XP_017070672.1|DEUG	LOC6610633|XP_002035200.1|DSEC
OG0003891	LOC108105854|XP_017068115.1|DEUG	LOC6611202|XP_002035758.1|DSEC
OG0003892	LOC108113697|XP_017079866.1|DEUG	LOC6610397|XP_032576043.1|DSEC
OG0003893	LOC108106941|XP_017069697.1|DEUG	LOC6614687|XP_002039114.1|DSEC
OG0003894	LOC108110483|XP_017075050.1|DEUG	LOC6612005|XP_002036522.1|DSEC
OG0003895	LOC108108893|XP_017072602.1|DEUG	LOC6615280|XP_002039684.1|DSEC
OG0003896	LOC108109238|XP_017073201.1|DEUG	LOC6615277|XP_032571416.1|DSEC
OG0003897	LOC108112533|XP_017077948.1|DEUG	LOC6609591|XP_002034268.1|DSEC
OG0003898	LOC108106852|XP_017069583.1|DEUG	LOC6614656|XP_002039083.2|DSEC
OG0003899	LOC108110748|XP_017075447.1|DEUG	LOC6617257|XP_002041584.1|DSEC
OG0003900	LOC108102591|XP_017063182.1|DEUG	LOC6617328|XP_032570197.1|DSEC
OG0003901	LOC108111040|XP_017076253.1|DEUG	LOC6613674|XP_002038144.1|DSEC
OG0003902	LOC108107052|XP_017069904.1|DEUG	LOC6611494|XP_002036035.1|DSEC
OG0003903	LOC108110768|XP_017075472.1|DEUG	LOC6617808|XP_002042120.1|DSEC
OG0003904	LOC108108536|XP_017072102.1|DEUG	LOC6617809|XP_002042121.1|DSEC
OG0003905	LOC108117526|XP_017085513.1|DEUG	LOC6607806|XP_032576969.1|DSEC
OG0003906	LOC108111985|XP_017077195.1|DEUG	LOC6615495|XP_002039875.1|DSEC
OG0003907	LOC108111234|XP_017076126.1|DEUG	LOC6617307|XP_002041634.1|DSEC
OG0003908	LOC108110623|XP_017075210.1|DEUG	LOC6617308|XP_002041635.1|DSEC
OG0003909	LOC108106654|XP_017069361.1|DEUG	LOC6608600|XP_002033334.1|DSEC
OG0003910	LOC108115067|XP_017081805.1|DEUG	LOC6614278|XP_002038718.1|DSEC
OG0003911	LOC108102696|XP_017063329.1|DEUG	LOC6613389|XP_002037863.1|DSEC
OG0003912	LOC108105120|XP_017067043.1|DEUG	LOC6611383|XP_002035928.2|DSEC
OG0003913	LOC108105884|XP_017068149.1|DEUG	LOC6611188|XP_032583670.1|DSEC
OG0003914	LOC108112336|XP_017077656.1|DEUG	LOC6612128|XP_002036645.2|DSEC
OG0003915	LOC108103704|XP_017064789.1|DEUG	LOC6618953|XP_002043198.1|DSEC
OG0003916	LOC108103314|XP_017064268.1|DEUG	LOC6613682|XP_002038152.1|DSEC
OG0003917	LOC108115524|XP_017082513.1|DEUG	LOC6613483|XP_002037952.1|DSEC
OG0003918	LOC108104089|XP_017065473.1|DEUG	LOC6617688|XP_002042000.1|DSEC
OG0003919	LOC108111142|XP_017075999.1|DEUG	LOC6613212|XP_002037692.1|DSEC
OG0003920	LOC108112230|XP_017077539.1|DEUG	LOC6615555|XP_002039929.1|DSEC
OG0003921	LOC108115467|XP_017082410.1|DEUG	LOC6618183|XP_002042458.1|DSEC
OG0003922	LOC108112133|XP_017077374.1|DEUG	LOC6612117|XP_002036634.2|DSEC
OG0003923	LOC108102322|XP_017062595.1|DEUG	LOC6619452|XP_002043667.1|DSEC
OG0003924	LOC108112005|XP_017077230.1|DEUG	LOC6608972|XP_032572330.1|DSEC
OG0003925	LOC108102595|XP_017063186.1|DEUG	LOC6613430|XP_002037904.1|DSEC
OG0003926	LOC108102573|XP_017063142.1|DEUG	LOC6613437|XP_002037911.1|DSEC
OG0003927	LOC108111023|XP_017075832.1|DEUG	LOC6613058|XP_002037541.1|DSEC
OG0003928	LOC108111053|XP_017075871.1|DEUG	LOC6611712|XP_032583143.1|DSEC
OG0003929	LOC108112306|XP_017077624.1|DEUG	LOC6612124|XP_002036641.1|DSEC
OG0003930	LOC108106982|XP_017069807.1|DEUG	LOC6611475|XP_002036016.1|DSEC
OG0003931	LOC108106927|XP_017069675.1|DEUG	LOC6611425|XP_032569694.1|DSEC
OG0003932	LOC108104584|XP_017066233.1|DEUG	LOC6608267|XP_032571818.1|DSEC
OG0003933	LOC108102585|XP_017063170.1|DEUG	LOC6613384|XP_032577015.1|DSEC
OG0003934	LOC108110522|XP_017075091.1|DEUG	LOC6611737|XP_002036260.1|DSEC
OG0003935	LOC108112785|XP_017078552.1|DEUG	LOC6609356|XP_002034045.1|DSEC
OG0003936	LOC108112789|XP_017078559.1|DEUG	LOC6609357|XP_002034046.1|DSEC
OG0003937	LOC108113006|XP_017078914.1|DEUG	LOC6608084|XP_002032832.1|DSEC
OG0003938	LOC108102550|XP_017063100.1|DEUG	LOC6613421|XP_032574085.1|DSEC
OG0003939	LOC108102542|XP_017063089.1|DEUG	LOC6613458|XP_002037930.1|DSEC
OG0003940	LOC108102602|XP_017063194.1|DEUG	LOC6613415|XP_002037889.1|DSEC
