Orthogroup	DEUG.longest_only	DERE.longest_only
OG0004854	LOC108107903|XP_017071195.1|DEUG	LOC6544794|XP_026833582.1|DERE
OG0004855	LOC108114686|XP_017081268.1|DEUG	LOC6544458|XP_001972396.1|DERE
OG0004856	LOC108109844|XP_017074086.1|DEUG	LOC6543946|XP_026833813.1|DERE
OG0004857	LOC108114115|XP_017080380.1|DEUG	LOC6545957|XP_001971226.2|DERE
OG0004858	LOC108109816|XP_017074031.1|DEUG	LOC6543940|XP_001971397.2|DERE
OG0004859	LOC108109818|XP_017074037.1|DEUG	LOC6543609|XP_001971395.1|DERE
OG0004860	LOC108108178|XP_017071610.1|DEUG	LOC6546243|XP_001971290.1|DERE
OG0004861	LOC108114243|XP_017080607.1|DEUG	LOC6546105|XP_026833857.1|DERE
OG0004862	LOC108114224|XP_017080566.1|DEUG	LOC6546021|XP_026833896.1|DERE
OG0004863	LOC108107780|XP_017070964.1|DEUG	LOC6544695|XP_001972018.2|DERE
OG0004864	LOC108108073|XP_017071443.1|DEUG	LOC6543892|XP_001971887.1|DERE
OG0004865	LOC108116090|XP_017083297.1|DEUG	LOC6554122|XP_001981494.1|DERE
OG0004866	LOC108102742|XP_017063379.1|DEUG	LOC6544385|XP_001971479.1|DERE
OG0004867	LOC108106611|XP_017069300.1|DEUG	LOC6547060|XP_001976018.3|DERE
OG0004868	LOC108110348|XP_017074870.1|DEUG	LOC6542850|XP_001970791.1|DERE
OG0004869	LOC108106394|XP_017068891.1|DEUG	LOC6541166|XP_001970745.1|DERE
OG0004870	LOC108106399|XP_017068895.1|DEUG	LOC6541489|XP_001970740.1|DERE
OG0004871	LOC108107444|XP_017070474.1|DEUG	LOC6548259|XP_001976624.2|DERE
OG0004872	LOC108107299|XP_017070248.1|DEUG	LOC6548621|XP_001976707.1|DERE
OG0004873	LOC108106185|XP_017068598.1|DEUG	LOC6543492|XP_001970272.1|DERE
OG0004874	LOC108113549|XP_017079632.1|DEUG	LOC6554503|XP_001981737.1|DERE
OG0004875	LOC108106045|XP_017068385.1|DEUG	LOC6550265|XP_015011136.1|DERE
OG0004876	LOC108105515|XP_017067629.1|DEUG	LOC6555538|XP_001982430.1|DERE
OG0004877	LOC108113954|XP_017080156.1|DEUG	LOC6544478|XP_001972439.1|DERE
OG0004878	LOC108112692|XP_017078382.1|DEUG	LOC6542986|XP_001970589.1|DERE
OG0004879	LOC108107303|XP_017070256.1|DEUG	LOC6547953|XP_026837036.1|DERE
OG0004880	LOC108108691|XP_017072285.1|DEUG	LOC6543817|XP_001973632.1|DERE
OG0004881	LOC108114337|XP_017080752.1|DEUG	LOC6545435|XP_001972124.1|DERE
OG0004882	LOC108102756|XP_017063404.1|DEUG	LOC6544389|XP_001971483.1|DERE
OG0004883	LOC108107931|XP_017071249.1|DEUG	LOC6546467|XP_001971339.2|DERE
OG0004884	LOC108112695|XP_017078385.1|DEUG	LOC6548985|XP_026836920.1|DERE
OG0004885	LOC108112545|XP_017077970.1|DEUG	LOC6546668|XP_001975861.1|DERE
OG0004886	LOC108112787|XP_017078556.1|DEUG	LOC6548750|XP_001975435.2|DERE
OG0004887	LOC108113336|XP_017079384.1|DEUG	LOC6547069|XP_001974649.1|DERE
OG0004888	LOC108111950|XP_017077120.1|DEUG	LOC6547105|XP_026835747.1|DERE
OG0004889	LOC108104780|XP_017066519.1|DEUG	LOC6541448|XP_015015037.1|DERE
OG0004890	LOC108112864|XP_017078679.1|DEUG	LOC6548811|XP_001975491.1|DERE
OG0004891	LOC108103851|XP_017065042.1|DEUG	LOC6551238|XP_001978330.1|DERE
OG0004892	LOC108113310|XP_017079352.1|DEUG	LOC6547012|XP_001974699.1|DERE
OG0004893	LOC108112506|XP_017077882.1|DEUG	LOC6546698|XP_001974514.1|DERE
OG0004894	LOC108113346|XP_017079398.1|DEUG	LOC6546618|XP_001975834.2|DERE
OG0004895	LOC108109187|XP_017073110.1|DEUG	LOC6547803|XP_001976420.1|DERE
OG0004896	LOC108111999|XP_017077219.1|DEUG	LOC6547306|XP_015011865.1|DERE
OG0004897	LOC108112014|XP_017077241.1|DEUG	LOC6547309|XP_001974734.3|DERE
OG0004898	LOC108104821|XP_017066597.1|DEUG	LOC6543372|XP_026835185.1|DERE
OG0004899	LOC108106488|XP_017069056.1|DEUG	LOC6547249|XP_001976135.3|DERE
OG0004900	LOC108104860|XP_017066670.1|DEUG	LOC6543297|XP_001969100.1|DERE
OG0004901	LOC108104839|XP_017066635.1|DEUG	LOC6543243|XP_001969099.1|DERE
OG0004902	LOC108113887|XP_017080085.1|DEUG	LOC6546029|XP_001971214.1|DERE
OG0004903	LOC108112932|XP_017078812.1|DEUG	LOC6548077|XP_015012265.1|DERE
OG0004904	LOC108116684|XP_017084184.1|DEUG	LOC6555004|XP_001982059.1|DERE
OG0004905	LOC108113066|XP_017078991.1|DEUG	LOC6541171|XP_026835281.1|DERE
OG0004906	LOC108117354|XP_017085218.1|DEUG	LOC6545639|XP_001972160.1|DERE
OG0004907	LOC108102762|XP_017063409.1|DEUG	LOC6544387|XP_001971481.1|DERE
OG0004908	LOC108114413|XP_017080877.1|DEUG	LOC6546161|XP_001973555.1|DERE
OG0004909	LOC108114288|XP_017080674.1|DEUG	LOC6546402|XP_026833034.1|DERE
OG0004910	LOC108114536|XP_017081063.1|DEUG	LOC6546398|XP_001973543.1|DERE
OG0004911	LOC108108064|XP_017071429.1|DEUG	LOC6546470|XP_026832853.1|DERE
OG0004912	LOC108117359|XP_017085226.1|DEUG	LOC6545625|XP_001972159.1|DERE
OG0004913	LOC108108892|XP_017072600.1|DEUG	LOC6547785|XP_001974940.1|DERE
OG0004914	LOC108109148|XP_017073043.1|DEUG	LOC6547731|XP_001974945.2|DERE
OG0004915	LOC108107463|XP_017070497.1|DEUG	LOC6548255|XP_026836883.1|DERE
OG0004916	LOC108113266|XP_017079303.1|DEUG	LOC6548430|XP_001975341.1|DERE
OG0004917	LOC108117364|XP_017085236.1|DEUG	LOC6545815|XP_001972168.2|DERE
OG0004918	LOC108117362|XP_017085229.1|DEUG	LOC6545646|XP_001972166.1|DERE
OG0004919	LOC108109360|XP_017073317.1|DEUG	LOC6554300|XP_001981068.1|DERE
OG0004920	LOC108107563|XP_017070610.1|DEUG	LOC6545762|XP_001973406.1|DERE
OG0004921	LOC108102728|XP_017063356.1|DEUG	LOC6544428|XP_026832928.1|DERE
OG0004922	LOC108109894|XP_017074189.1|DEUG	LOC6545861|XP_001971632.1|DERE
OG0004923	LOC108107611|XP_017070670.1|DEUG	LOC6543831|XP_001971881.1|DERE
OG0004924	LOC108107811|XP_017071030.1|DEUG	LOC6544915|XP_001972092.1|DERE
OG0004925	LOC108102871|XP_017063567.1|DEUG	LOC6543860|XP_001971087.1|DERE
OG0004926	LOC108114729|XP_017081326.1|DEUG	LOC6544949|XP_026833571.1|DERE
OG0004927	LOC108108274|XP_017071751.1|DEUG	LOC6545048|XP_026833789.1|DERE
OG0004928	LOC108111953|XP_017077133.1|DEUG	LOC6547130|XP_015012146.1|DERE
OG0004929	LOC108104707|XP_017066415.1|DEUG	LOC6545429|XP_001971015.2|DERE
OG0004930	LOC108106588|XP_017069258.1|DEUG	LOC6547035|XP_001976012.2|DERE
OG0004931	LOC108109251|XP_017073222.1|DEUG	LOC6547782|XP_001974937.1|DERE
OG0004932	LOC108104643|XP_017066310.1|DEUG	LOC6544829|XP_026832750.1|DERE
OG0004933	LOC108113312|XP_017079355.1|DEUG	LOC6548425|XP_026836249.1|DERE
OG0004934	LOC108107491|XP_017070526.1|DEUG	LOC6548050|XP_001976511.1|DERE
OG0004935	LOC108112648|XP_017078252.1|DEUG	LOC6546583|XP_026836989.1|DERE
OG0004936	LOC108108053|XP_017071416.1|DEUG	LOC6544183|XP_026833924.1|DERE
OG0004937	LOC108107807|XP_017071026.1|DEUG	LOC6544917|XP_001972094.1|DERE
OG0004938	LOC108109813|XP_017074027.1|DEUG	LOC6543838|XP_001971410.1|DERE
OG0004939	LOC108108524|XP_017072085.1|DEUG	LOC113563949|XP_026833679.1|DERE, LOC6545509|XP_001973323.2|DERE
OG0004940	LOC108108599|XP_017072185.1|DEUG	LOC6545512|XP_001973326.3|DERE
OG0004941	LOC108114538|XP_017081070.1|DEUG	LOC6544805|XP_026833620.1|DERE
OG0004942	LOC108107861|XP_017071117.1|DEUG	LOC6544361|XP_015013263.1|DERE
OG0004943	LOC108109810|XP_017074023.1|DEUG	LOC6545717|XP_001971670.1|DERE
OG0004944	LOC108107869|XP_017071138.1|DEUG	LOC6546137|XP_001971303.2|DERE
OG0004945	LOC108113342|XP_017079392.1|DEUG	LOC6541561|XP_001970721.1|DERE
OG0004946	LOC108108771|XP_017072425.1|DEUG	LOC6543880|XP_026833357.1|DERE
OG0004947	LOC108102806|XP_017063474.1|DEUG	LOC6545970|XP_001971180.3|DERE
OG0004948	LOC108102788|XP_017063438.1|DEUG	LOC6545972|XP_026832389.1|DERE
OG0004949	LOC108113584|XP_017079719.1|DEUG	LOC6545846|XP_026832726.1|DERE
OG0004950	LOC108104655|XP_017066325.1|DEUG	LOC6544854|XP_015013588.2|DERE
OG0004951	LOC108116024|XP_017083200.1|DEUG	LOC6554326|XP_001981485.1|DERE
OG0004952	LOC108107955|XP_017071281.1|DEUG	LOC6544592|XP_001972512.1|DERE
OG0004953	LOC108114440|XP_017080922.1|DEUG	LOC6544837|XP_001973197.1|DERE
OG0004954	LOC108114436|XP_017080916.1|DEUG	LOC6544835|XP_001973195.1|DERE
OG0004955	LOC108114110|XP_017080362.1|DEUG	LOC6544717|XP_001971524.1|DERE
OG0004956	LOC108104822|XP_017066598.1|DEUG	LOC6542125|XP_001969110.2|DERE
OG0004957	LOC108107853|XP_017071108.1|DEUG	LOC6543746|XP_001971705.2|DERE
OG0004958	LOC108108233|XP_017071688.1|DEUG	LOC6544471|XP_001972505.1|DERE
OG0004959	LOC108107964|XP_017071293.1|DEUG	LOC6544470|XP_026833590.1|DERE
OG0004960	LOC108107962|XP_017071290.1|DEUG	LOC6544469|XP_001972503.2|DERE
OG0004961	LOC108112454|XP_017077794.1|DEUG	LOC6543074|XP_001969046.1|DERE
OG0004962	LOC108114633|XP_017081188.1|DEUG	LOC6546177|XP_001973578.1|DERE
OG0004963	LOC108108546|XP_017072110.1|DEUG	LOC6546067|XP_026832373.1|DERE
OG0004964	LOC108114489|XP_017080998.1|DEUG	LOC6546012|XP_001972241.1|DERE
OG0004965	LOC108102764|XP_017063411.1|DEUG	LOC6544433|XP_001971465.1|DERE
OG0004966	LOC108102729|XP_017063364.1|DEUG	LOC6544432|XP_001971464.1|DERE
OG0004967	LOC108106397|XP_017068894.1|DEUG	LOC6541330|XP_026834103.1|DERE
OG0004968	LOC108108179|XP_017071612.1|DEUG	LOC6544004|XP_001971896.3|DERE
OG0004969	LOC108112499|XP_017077867.1|DEUG	LOC6548718|XP_001975448.1|DERE
OG0004970	LOC108108161|XP_017071587.1|DEUG	LOC6544003|XP_026832557.1|DERE
OG0004971	LOC108107789|XP_017070988.1|DEUG	LOC26526852|XP_026833141.1|DERE
OG0004972	LOC108102747|XP_017063387.1|DEUG	LOC6544487|XP_001971470.1|DERE
OG0004973	LOC108104679|XP_017066364.1|DEUG	LOC6545131|XP_001970998.1|DERE
OG0004974	LOC108107902|XP_017071194.1|DEUG	LOC6544789|XP_001972496.1|DERE
OG0004975	LOC108107913|XP_017071222.1|DEUG	LOC6543888|XP_001971883.1|DERE
OG0004976	LOC108107609|XP_017070665.1|DEUG	LOC6546410|XP_001971802.3|DERE
OG0004977	LOC108109151|XP_017073054.1|DEUG	LOC6547892|XP_001976451.1|DERE
OG0004978	LOC108112790|XP_017078560.1|DEUG	LOC6547156|XP_001974684.1|DERE
OG0004979	LOC108109796|XP_017073994.1|DEUG	LOC6545722|XP_001971675.1|DERE
OG0004980	LOC108118227|XP_017086296.1|DEUG	LOC6544535|XP_001973105.1|DERE
OG0004981	LOC108108586|XP_017072170.1|DEUG	LOC6545248|XP_001973305.1|DERE
OG0004982	LOC108108583|XP_017072167.1|DEUG	LOC6545336|XP_001973301.1|DERE
OG0004983	LOC108114587|XP_017081132.1|DEUG	LOC6546096|XP_001972253.1|DERE
OG0004984	LOC108114674|XP_017081245.1|DEUG	LOC6545450|XP_026832570.1|DERE
OG0004985	LOC108102811|XP_017063479.1|DEUG	LOC6545420|XP_026832370.1|DERE
OG0004986	LOC108108600|XP_017072187.1|DEUG	LOC6546388|XP_001972878.1|DERE
OG0004987	LOC108114340|XP_017080754.1|DEUG	LOC6543630|XP_026832252.1|DERE
OG0004988	LOC108102812|XP_017063481.1|DEUG	LOC6545421|XP_001971165.2|DERE
OG0004989	LOC108114507|XP_017081016.1|DEUG	LOC6543628|XP_001973008.1|DERE
OG0004990	LOC108108952|XP_017072695.1|DEUG	LOC6547830|XP_001974977.1|DERE
OG0004991	LOC108106600|XP_017069279.1|DEUG	LOC6546901|XP_001975980.1|DERE
OG0004992	LOC108106601|XP_017069281.1|DEUG	LOC6546902|XP_001975981.1|DERE
OG0004993	LOC108107595|XP_017070647.1|DEUG	LOC6544593|XP_001972513.1|DERE
OG0004994	LOC108108150|XP_017071569.1|DEUG	LOC6546042|XP_001971730.1|DERE
OG0004995	LOC108107852|XP_017071102.1|DEUG	LOC6546386|XP_015013815.1|DERE
OG0004996	LOC108108343|XP_017071868.1|DEUG	LOC6545033|XP_001971565.1|DERE
OG0004997	LOC108112813|XP_017078600.1|DEUG	LOC6548856|XP_001975422.1|DERE
OG0004998	LOC108112633|XP_017078229.1|DEUG	LOC6548345|XP_001975516.1|DERE
OG0004999	LOC108107545|XP_017070575.1|DEUG	LOC6544276|XP_001971973.1|DERE
OG0005000	LOC108112169|XP_017077435.1|DEUG	LOC6547457|XP_001976206.1|DERE
OG0005001	LOC108109867|XP_017074148.1|DEUG	LOC6543805|XP_026832651.1|DERE
OG0005002	LOC108111822|XP_017076919.1|DEUG	LOC6553979|XP_001980436.1|DERE
OG0005003	LOC108109887|XP_017074178.1|DEUG	LOC6544398|XP_026832457.1|DERE
OG0005004	LOC108114103|XP_017080351.1|DEUG	LOC6544802|XP_001971521.1|DERE
OG0005005	LOC108108464|XP_017072008.1|DEUG	LOC6543558|XP_001973319.1|DERE
OG0005006	LOC108102857|XP_017063546.1|DEUG	LOC6545723|XP_026833123.1|DERE
OG0005007	LOC108108581|XP_017072164.1|DEUG	LOC6546191|XP_001972920.1|DERE
OG0005008	LOC108104631|XP_017066295.1|DEUG	LOC6545202|XP_001971063.1|DERE
OG0005009	LOC108108432|XP_017071975.1|DEUG	LOC6546327|XP_001972939.1|DERE
OG0005010	LOC108114585|XP_017081129.1|DEUG	LOC6544480|XP_001972441.1|DERE
OG0005011	LOC108107263|XP_017070182.1|DEUG	LOC6548392|XP_001976524.1|DERE
OG0005012	LOC108114561|XP_017081100.1|DEUG	LOC6546229|XP_001973571.1|DERE
OG0005013	LOC108108309|XP_017071817.1|DEUG	LOC6552452|XP_001980870.1|DERE
OG0005014	LOC108114325|XP_017080732.1|DEUG	LOC6546080|XP_001972246.1|DERE
OG0005015	LOC108108054|XP_017071417.1|DEUG	LOC6545549|XP_026832825.1|DERE
OG0005016	LOC108117398|XP_017085293.1|DEUG	LOC6544869|XP_001973165.1|DERE
OG0005017	LOC108109793|XP_017073991.1|DEUG	LOC6545673|XP_001971655.2|DERE
OG0005018	LOC108104697|XP_017066397.1|DEUG	LOC6545077|XP_001971033.1|DERE
OG0005019	LOC108114566|XP_017081105.1|DEUG	LOC6544893|XP_001973181.1|DERE
OG0005020	LOC108104762|XP_017066486.1|DEUG	LOC6541941|XP_001969118.1|DERE
OG0005021	LOC108110807|XP_017075527.1|DEUG	LOC6542397|XP_001969464.1|DERE
OG0005022	LOC108102817|XP_017063488.1|DEUG	LOC6545681|XP_001971172.1|DERE
OG0005023	LOC108104878|XP_017066694.1|DEUG	LOC6543241|XP_001969150.2|DERE
OG0005024	LOC108113880|XP_017080078.1|DEUG	LOC6543766|XP_001971194.1|DERE
OG0005025	LOC108117373|XP_017085248.1|DEUG	LOC6545589|XP_001972146.1|DERE
OG0005026	LOC108109870|XP_017074153.1|DEUG	LOC6543672|XP_001971370.1|DERE
OG0005027	LOC108108002|XP_017071345.1|DEUG	LOC6546333|XP_026833303.1|DERE
OG0005028	LOC108111800|XP_017076880.1|DEUG	LOC6553727|XP_001980396.1|DERE
OG0005029	LOC108108579|XP_017072160.1|DEUG	LOC6546196|XP_001972924.1|DERE
OG0005030	LOC108104646|XP_017066315.1|DEUG	LOC6544824|XP_001970982.1|DERE
OG0005031	LOC108114425|XP_017080901.1|DEUG	LOC6543585|XP_001972298.1|DERE
OG0005032	LOC108114179|XP_017080475.1|DEUG	LOC6546270|XP_001973589.1|DERE
OG0005033	LOC108107880|XP_017071153.1|DEUG	LOC6544671|XP_026832648.1|DERE
OG0005034	LOC108107637|XP_017070711.1|DEUG	LOC26526113|XP_026833465.1|DERE
OG0005035	LOC108114180|XP_017080476.1|DEUG	LOC6546488|XP_026833179.1|DERE
OG0005036	LOC108107837|XP_017071079.1|DEUG	LOC6546245|XP_001971292.1|DERE
OG0005037	LOC108117360|XP_017085227.1|DEUG	LOC6545640|XP_026833540.1|DERE
OG0005038	LOC108108095|XP_017071480.1|DEUG	LOC6546268|XP_001971764.1|DERE
OG0005039	LOC108102658|XP_017063286.1|DEUG	LOC6540665|XP_001968662.1|DERE
OG0005040	LOC108114512|XP_017081021.1|DEUG	LOC6543625|XP_001973611.1|DERE
OG0005041	LOC108114634|XP_017081190.1|DEUG	LOC6546176|XP_001973577.1|DERE
OG0005042	LOC108107582|XP_017070632.1|DEUG	LOC6546290|XP_001971313.1|DERE
OG0005043	LOC108108938|XP_017072680.1|DEUG	LOC6547741|XP_001974995.1|DERE
OG0005044	LOC108109254|XP_017073226.1|DEUG	LOC6547739|XP_001974993.1|DERE
OG0005045	LOC108108891|XP_017072599.1|DEUG	LOC6547664|XP_001974991.1|DERE
OG0005046	LOC108113221|XP_017079247.1|DEUG	LOC6547159|XP_001974687.1|DERE
OG0005047	LOC108107764|XP_017070943.1|DEUG	LOC6545311|XP_001972553.1|DERE
OG0005048	LOC108107767|XP_017070947.1|DEUG	LOC6545310|XP_026832231.1|DERE
OG0005049	LOC108114178|XP_017080472.1|DEUG	LOC6546486|XP_001973582.2|DERE
OG0005050	LOC108106683|XP_017069404.1|DEUG	LOC6546904|XP_026836685.1|DERE
OG0005051	LOC108114170|XP_017080454.1|DEUG	LOC6546277|XP_001973596.1|DERE
OG0005052	LOC108113942|XP_017080141.1|DEUG	LOC6543596|XP_001973598.1|DERE
OG0005053	LOC108110809|XP_017075529.1|DEUG	LOC6543314|XP_001969334.1|DERE
OG0005054	LOC108114617|XP_017081169.1|DEUG	LOC6544554|XP_015014105.1|DERE
OG0005055	LOC108105032|XP_017066920.1|DEUG	LOC6550452|XP_001977829.1|DERE
OG0005056	LOC108113279|XP_017079317.1|DEUG	LOC6548992|XP_026836546.1|DERE
OG0005057	LOC108104912|XP_017066744.1|DEUG	LOC6544071|XP_026832710.1|DERE
OG0005058	LOC108107547|XP_017070584.1|DEUG	LOC6544279|XP_026833601.1|DERE
OG0005059	LOC108107201|XP_017070107.1|DEUG	LOC6548509|XP_015011512.1|DERE
OG0005060	LOC108107322|XP_017070292.1|DEUG	LOC6548508|XP_026836825.1|DERE
OG0005061	LOC108107169|XP_017070073.1|DEUG	LOC6540927|XP_001970024.1|DERE
OG0005062	LOC108107250|XP_017070164.1|DEUG	LOC6548003|XP_026835806.1|DERE
OG0005063	LOC108113636|XP_017079830.1|DEUG	LOC6542542|XP_001970892.2|DERE
OG0005064	LOC108114654|XP_017081218.1|DEUG	LOC6544889|XP_001973177.1|DERE
OG0005065	LOC108112590|XP_017078124.1|DEUG	LOC6542822|XP_026834624.1|DERE
OG0005066	LOC108113273|XP_017079309.1|DEUG	LOC6548431|XP_001975342.2|DERE
OG0005067	LOC108113241|XP_017079274.1|DEUG	LOC6548025|XP_026836858.1|DERE
OG0005068	LOC108108664|XP_017072258.1|DEUG	LOC6546250|XP_001972857.1|DERE
OG0005069	LOC108109134|XP_017073020.1|DEUG	LOC6543126|XP_026835429.1|DERE
OG0005070	LOC108107313|XP_017070274.1|DEUG	LOC6548055|XP_001976516.1|DERE
OG0005071	LOC108114722|XP_017081316.1|DEUG	LOC6544568|XP_001972419.1|DERE
OG0005072	LOC108118525|XP_017086762.1|DEUG	LOC6555577|XP_001982494.3|DERE
OG0005073	LOC108113254|XP_017079291.1|DEUG	LOC6547047|XP_001974636.1|DERE
OG0005074	LOC108109800|XP_017074000.1|DEUG	LOC6543841|XP_015013450.1|DERE
OG0005075	LOC108108925|XP_017072666.1|DEUG	LOC6547842|XP_001975053.1|DERE
OG0005076	LOC108106773|XP_017069503.1|DEUG	LOC6547247|XP_001976133.1|DERE
OG0005078	LOC108107754|XP_017070912.1|DEUG	LOC6546258|XP_001971770.3|DERE
OG0005079	LOC108107443|XP_017070472.1|DEUG	LOC6548617|XP_026835762.1|DERE
OG0005080	LOC108107934|XP_017071251.1|DEUG	LOC6546468|XP_001971340.1|DERE
OG0005081	LOC108112858|XP_017078672.1|DEUG	LOC6542454|XP_001970697.2|DERE
OG0005082	LOC108118250|XP_017086328.1|DEUG	LOC6544299|XP_001973138.1|DERE
OG0005083	LOC108102969|XP_017063759.1|DEUG	LOC6541614|XP_001970235.1|DERE
OG0005084	LOC108105965|XP_017068256.1|DEUG	LOC6545628|XP_001972690.2|DERE
OG0005085	LOC108114304|XP_017080696.1|DEUG	LOC6543872|XP_001972348.1|DERE
OG0005086	LOC108113236|XP_017079268.1|DEUG	LOC6542234|XP_001970626.1|DERE
OG0005087	LOC108114416|XP_017080879.1|DEUG	LOC6546106|XP_026832524.1|DERE
OG0005088	LOC108106620|XP_017069308.1|DEUG	LOC6547253|XP_001976139.1|DERE
OG0005089	LOC108106617|XP_017069306.1|DEUG	LOC6547251|XP_001976137.1|DERE
OG0005090	LOC108109180|XP_017073098.1|DEUG	LOC6547487|XP_001974803.1|DERE
OG0005091	LOC108113096|XP_017079033.1|DEUG	LOC6546709|XP_026836680.1|DERE
OG0005092	LOC108104898|XP_017066718.1|DEUG	LOC6544123|XP_001971417.1|DERE
OG0005093	LOC108107941|XP_017071261.1|DEUG	LOC6545553|XP_015014088.1|DERE
OG0005094	LOC108107751|XP_017070904.1|DEUG	LOC6546256|XP_026833860.1|DERE
OG0005095	LOC108107317|XP_017070279.1|DEUG	LOC6548437|XP_026836038.1|DERE
OG0005096	LOC108111105|XP_017075935.1|DEUG	LOC6541547|XP_001968487.1|DERE
OG0005097	LOC108108890|XP_017072597.1|DEUG	LOC113564321|XP_026836721.1|DERE
OG0005098	LOC108107404|XP_017070415.1|DEUG	LOC6548644|XP_026835837.1|DERE
OG0005099	LOC108107486|XP_017070521.1|DEUG	LOC6548570|XP_001976675.1|DERE
OG0005100	LOC108107485|XP_017070520.1|DEUG	LOC6548571|XP_001976676.1|DERE
OG0005101	LOC108117306|XP_017085154.1|DEUG	LOC6553950|XP_001979460.1|DERE
OG0005102	LOC108109216|XP_017073150.1|DEUG	LOC6547663|XP_026836273.1|DERE
OG0005103	LOC108107430|XP_017070448.1|DEUG	LOC6548053|XP_001976514.1|DERE
OG0005104	LOC108106161|XP_017068561.1|DEUG	LOC6540680|XP_001970312.1|DERE
OG0005105	LOC108108434|XP_017071977.1|DEUG	LOC6543653|XP_001972953.1|DERE
OG0005106	LOC108107759|XP_017070921.1|DEUG	LOC6546377|XP_015013658.1|DERE
OG0005107	LOC108107855|XP_017071110.1|DEUG	LOC6543743|XP_001971702.1|DERE
OG0005108	LOC108106462|XP_017069019.1|DEUG	LOC6549217|XP_001975673.1|DERE
OG0005109	LOC108111878|XP_017076997.1|DEUG	LOC6551433|XP_001977140.1|DERE
OG0005110	LOC108114372|XP_017080813.1|DEUG	LOC6544221|XP_001973037.1|DERE
OG0005111	LOC108108116|XP_017071521.1|DEUG	LOC6544632|XP_015013858.1|DERE
OG0005112	LOC108102873|XP_017063570.1|DEUG	LOC6545578|XP_001971112.1|DERE
OG0005113	LOC108108118|XP_017071524.1|DEUG	LOC6544631|XP_001972021.1|DERE
OG0005114	LOC108103588|XP_017064602.1|DEUG	LOC6546482|XP_001971251.1|DERE
OG0005115	LOC108102675|XP_017063304.1|DEUG	LOC6540995|XP_026835547.1|DERE
OG0005116	LOC108114692|XP_017081277.1|DEUG	LOC6544017|XP_001973017.1|DERE
OG0005117	LOC108104391|XP_017065919.1|DEUG	LOC6555711|XP_026837993.1|DERE
OG0005118	LOC108111094|XP_017075922.1|DEUG	LOC6541725|XP_001969362.1|DERE
OG0005119	LOC108112583|XP_017078093.1|DEUG	LOC6546772|XP_026835810.1|DERE
OG0005120	LOC108114149|XP_017080430.1|DEUG	LOC6545949|XP_015013637.1|DERE
OG0005121	LOC108108729|XP_017072355.1|DEUG	LOC6545504|XP_001973344.1|DERE
OG0005122	LOC108114571|XP_017081111.1|DEUG	LOC6545368|XP_026832669.1|DERE
OG0005123	LOC108108631|XP_017072220.1|DEUG	LOC6546006|XP_001972818.1|DERE
OG0005124	LOC108114237|XP_017080599.1|DEUG	LOC6543933|XP_015014026.1|DERE
OG0005125	LOC108114475|XP_017080973.1|DEUG	LOC6544022|XP_001973022.3|DERE
OG0005126	LOC108109823|XP_017074048.1|DEUG	LOC6545677|XP_001971659.1|DERE
OG0005127	LOC108113762|XP_017079951.1|DEUG	LOC6546454|XP_026832490.1|DERE
OG0005128	LOC108113093|XP_017079027.1|DEUG	LOC6546611|XP_001975827.2|DERE
OG0005129	LOC108114528|XP_017081048.1|DEUG	LOC6546073|XP_015012953.1|DERE
OG0005130	LOC108114202|XP_017080509.1|DEUG	LOC6546117|XP_001973534.1|DERE
OG0005131	LOC108102732|XP_017063367.1|DEUG	LOC6544301|XP_001971443.2|DERE
OG0005132	LOC108114160|XP_017080439.1|DEUG	LOC6544034|XP_001972337.1|DERE
OG0005133	LOC108108207|XP_017071655.1|DEUG	LOC6545932|XP_026833535.1|DERE
OG0005134	LOC108107819|XP_017071055.1|DEUG	LOC6545306|XP_015013165.1|DERE
OG0005135	LOC108114091|XP_017080337.1|DEUG	LOC6546032|XP_001971217.1|DERE
OG0005136	LOC108114045|XP_017080285.1|DEUG	LOC6545992|XP_001971219.1|DERE
OG0005137	LOC108115858|XP_017082973.1|DEUG	LOC6554608|XP_026831824.1|DERE
OG0005138	LOC108108235|XP_017071691.1|DEUG	LOC6544670|XP_001972007.2|DERE
OG0005139	LOC108108075|XP_017071445.1|DEUG	LOC6545275|XP_001972064.2|DERE
OG0005140	LOC108102683|XP_017063313.1|DEUG	LOC6540828|XP_001968738.1|DERE
OG0005141	LOC108112910|XP_017078766.1|DEUG	LOC6548771|XP_001975426.1|DERE
OG0005142	LOC108118099|XP_017086141.1|DEUG	LOC6545388|XP_001971618.1|DERE
OG0005143	LOC108109853|XP_017074103.1|DEUG	LOC6545730|XP_026832418.1|DERE
OG0005144	LOC108109769|XP_017073932.1|DEUG	LOC6545393|XP_001971623.1|DERE
OG0005145	LOC108109901|XP_017074197.1|DEUG	LOC6545391|XP_001971621.1|DERE
OG0005146	LOC108114236|XP_017080597.1|DEUG	LOC6543733|XP_001973621.1|DERE
OG0005147	LOC108114233|XP_017080594.1|DEUG	LOC6543732|XP_026833273.1|DERE
OG0005148	LOC108117376|XP_017085251.1|DEUG	LOC6545623|XP_001972157.1|DERE
OG0005149	LOC108112870|XP_017078689.1|DEUG	LOC6546571|XP_001974561.1|DERE
OG0005150	LOC108114701|XP_017081287.1|DEUG	LOC6545259|XP_001973249.1|DERE
