Orthogroup	DEUG.longest_only	DPSE.longest_only
OG0006869	LOC108112561|XP_017077996.1|DEUG	LOC4803630|XP_033234677.1|DPSE
OG0006870	LOC108112848|XP_017078651.1|DEUG	LOC4805327|XP_033234609.1|DPSE
OG0006871	LOC108109006|XP_017072766.1|DEUG	LOC4804341|XP_001360916.2|DPSE
OG0006872	LOC108112694|XP_017078384.1|DEUG	LOC4804137|XP_001360743.4|DPSE
OG0006873	LOC108109154|XP_017073060.1|DEUG	LOC6898234|XP_015039339.1|DPSE
OG0006874	LOC108105316|XP_017067298.1|DEUG	LOC6902757|XP_002133269.1|DPSE
OG0006875	LOC108105688|XP_017067886.1|DEUG	LOC4817233|XP_001356903.2|DPSE
OG0006876	LOC108107302|XP_017070255.1|DEUG	LOC4804323|XP_015039814.2|DPSE
OG0006877	LOC108110472|XP_017075029.1|DEUG	LOC4817272|XP_001356742.2|DPSE
OG0006878	LOC108113424|XP_017079470.1|DEUG	LOC6903334|XP_015035258.2|DPSE
OG0006879	LOC108112950|XP_017078837.1|DEUG	LOC4804766|XP_001361277.2|DPSE
OG0006880	LOC108102304|XP_017062998.1|DEUG	LOC4817737|XP_001357133.3|DPSE
OG0006881	LOC108105846|XP_017068099.1|DEUG	LOC4817963|XP_001357381.3|DPSE
OG0006882	LOC108112743|XP_017078470.1|DEUG	LOC4805322|XP_001361741.2|DPSE
OG0006883	LOC108118264|XP_017086348.1|DEUG	LOC4816230|XP_001355851.4|DPSE
OG0006884	LOC108111100|XP_017075929.1|DEUG	LOC4816376|XP_001356145.1|DPSE
OG0006885	LOC108110706|XP_017075338.1|DEUG	LOC4816752|XP_015036669.2|DPSE
OG0006886	LOC108108823|XP_017072508.1|DEUG	LOC4801228|XP_001358351.3|DPSE
OG0006887	LOC108104403|XP_017065938.1|DEUG	LOC4814852|XP_015041433.2|DPSE
OG0006888	LOC108110785|XP_017075494.1|DEUG	LOC26533276|XP_033235775.1|DPSE
OG0006889	LOC108118265|XP_017086351.1|DEUG	LOC4816229|XP_001355850.2|DPSE
OG0006890	LOC108102677|XP_017063307.1|DEUG	LOC4817194|XP_001356731.3|DPSE
OG0006891	LOC108104112|XP_017065501.1|DEUG	LOC4817357|XP_001356835.3|DPSE
OG0006892	LOC108111197|XP_017076081.1|DEUG	LOC4817777|XP_001357119.2|DPSE
OG0006893	LOC108106191|XP_017068604.1|DEUG	LOC4817857|XP_015035553.2|DPSE
OG0006894	LOC108106189|XP_017068602.1|DEUG	LOC4817828|XP_001357468.3|DPSE
OG0006895	LOC108103241|XP_017064130.1|DEUG	LOC4814522|XP_015041714.2|DPSE
OG0006896	LOC108105123|XP_017067045.1|DEUG	LOC4816684|XP_001356175.3|DPSE
OG0006897	LOC108108348|XP_017071881.1|DEUG	LOC6903362|XP_033235414.1|DPSE
OG0006898	LOC108105689|XP_017067887.1|DEUG	LOC4817327|XP_001356901.1|DPSE
OG0006899	LOC108111241|XP_017076132.1|DEUG	LOC4817072|XP_001356640.2|DPSE
OG0006900	LOC108109973|XP_017074282.1|DEUG	LOC4815722|XP_001355646.2|DPSE
OG0006901	LOC108110741|XP_017075435.1|DEUG	LOC4817817|XP_015035540.1|DPSE
OG0006902	LOC108118158|XP_017086206.1|DEUG	LOC4815300|XP_001354659.5|DPSE
OG0006903	LOC108116031|XP_017083209.1|DEUG	LOC4800488|XP_033233233.1|DPSE
OG0006904	LOC108105872|XP_017068136.1|DEUG	LOC4816526|XP_001356245.1|DPSE
OG0006905	LOC108103068|XP_017063900.1|DEUG	LOC6903243|XP_002132942.3|DPSE
OG0006906	LOC108107010|XP_017069843.1|DEUG	LOC4817289|XP_001356494.3|DPSE
OG0006907	LOC108115475|XP_017082424.1|DEUG	LOC4818192|XP_033236437.1|DPSE
OG0006908	LOC108105857|XP_017068120.1|DEUG	LOC4817989|XP_001357354.1|DPSE
OG0006909	LOC108110833|XP_017075561.1|DEUG	LOC4811682|XP_033236565.1|DPSE
OG0006910	LOC108106153|XP_017068545.1|DEUG	LOC4818039|XP_015035518.1|DPSE
OG0006911	LOC108105091|XP_017067010.1|DEUG	LOC4814508|XP_015041830.1|DPSE
OG0006912	LOC108107059|XP_017069912.1|DEUG	LOC4817871|XP_015035362.2|DPSE
OG0006913	LOC108107045|XP_017069895.1|DEUG	LOC4817042|XP_001356393.1|DPSE
OG0006914	LOC108113865|XP_017080068.1|DEUG	LOC4812386|XP_001352894.3|DPSE
OG0006915	LOC108111036|XP_017075852.1|DEUG	LOC4817382|XP_033237014.1|DPSE
OG0006916	LOC108105803|XP_017068031.1|DEUG	LOC4817896|XP_001357317.3|DPSE
OG0006917	LOC108105159|XP_017067083.1|DEUG	LOC4816652|XP_015036760.2|DPSE
OG0006918	LOC108105163|XP_017067092.1|DEUG	LOC4816734|XP_001356168.2|DPSE
OG0006919	LOC108110917|XP_017075676.1|DEUG	LOC4817413|XP_015035755.2|DPSE
OG0006920	LOC108111398|XP_017076325.1|DEUG	LOC6903027|XP_002132751.3|DPSE
OG0006921	LOC108110688|XP_017075305.1|DEUG	LOC4817047|XP_001356691.4|DPSE
OG0006922	LOC108110983|XP_017075779.1|DEUG	LOC4817980|XP_001357333.2|DPSE
OG0006923	LOC108110827|XP_017075552.1|DEUG	LOC4817120|XP_001356671.4|DPSE
OG0006924	LOC108109344|XP_017073291.1|DEUG	LOC6902754|XP_002133266.1|DPSE
OG0006925	LOC108116108|XP_017083318.1|DEUG	LOC4800479|XP_001357746.1|DPSE
OG0006926	LOC108110930|XP_017075699.1|DEUG	LOC4816479|XP_001355977.4|DPSE
OG0006927	LOC108111044|XP_017075861.1|DEUG	LOC4816275|XP_001355976.2|DPSE
OG0006928	LOC108110912|XP_017075668.1|DEUG	LOC4816626|XP_001355974.3|DPSE
OG0006929	LOC108104190|XP_017065620.1|DEUG	LOC4817744|XP_015035620.1|DPSE
OG0006930	LOC108102626|XP_017063227.1|DEUG	LOC4817686|XP_001357071.4|DPSE
OG0006931	LOC108104133|XP_017065524.1|DEUG	LOC4817727|XP_001357146.3|DPSE
OG0006932	LOC108110893|XP_017075640.1|DEUG	LOC4811679|XP_001352264.1|DPSE
OG0006933	LOC108110941|XP_017075724.1|DEUG	LOC4811829|XP_001382219.3|DPSE
OG0006934	LOC108116423|XP_017083801.1|DEUG	LOC4803122|XP_001359917.4|DPSE
OG0006935	LOC108105162|XP_017067090.1|DEUG	LOC4816447|XP_015036762.1|DPSE
OG0006936	LOC108107078|XP_017069937.1|DEUG	LOC4816131|XP_015036961.2|DPSE
OG0006937	LOC108110902|XP_017075650.1|DEUG	LOC4818080|XP_001357400.3|DPSE
OG0006938	LOC108111095|XP_017075924.1|DEUG	LOC4816892|XP_001356337.1|DPSE
OG0006939	LOC108103684|XP_017064762.1|DEUG	LOC6902269|XP_015041355.1|DPSE
OG0006940	LOC108107039|XP_017069885.1|DEUG	LOC4818036|XP_001357443.3|DPSE
OG0006941	LOC108111894|XP_017077021.1|DEUG	LOC6903024|XP_033235573.1|DPSE
OG0006942	LOC108112453|XP_017077791.1|DEUG	LOC4805336|XP_015040567.2|DPSE
OG0006943	LOC108118463|XP_017086671.1|DEUG	LOC4816853|XP_033236671.1|DPSE
OG0006944	LOC108111043|XP_017075864.1|DEUG	LOC4817507|XP_033235898.1|DPSE
OG0006945	LOC108105694|XP_017067893.1|DEUG	LOC4817447|XP_001356589.4|DPSE
OG0006946	LOC108116916|XP_017084542.1|DEUG	LOC4801419|XP_001358515.3|DPSE
OG0006947	LOC108105895|XP_017068167.1|DEUG	LOC4818154|XP_001357360.1|DPSE
OG0006948	LOC108114854|XP_017081489.1|DEUG	LOC6902611|XP_033236187.1|DPSE
OG0006949	LOC108102638|XP_017063247.1|DEUG	LOC4817572|XP_001356977.2|DPSE
OG0006951	LOC108106141|XP_017068522.1|DEUG	LOC6903542|XP_033235441.1|DPSE
OG0006952	LOC108111810|XP_017076901.1|DEUG	LOC4800526|XP_001357791.3|DPSE
OG0006953	LOC108109890|XP_017074181.1|DEUG	LOC4812142|XP_001352514.3|DPSE
OG0006954	LOC108104137|XP_017065527.1|DEUG	LOC4816369|XP_001355891.4|DPSE
OG0006955	LOC108117175|XP_017084948.1|DEUG	LOC4800534|XP_001357798.2|DPSE
OG0006956	LOC108110543|XP_017075120.1|DEUG	LOC4816896|XP_001356824.3|DPSE
OG0006957	LOC108105852|XP_017068112.1|DEUG	LOC6902723|XP_002133237.2|DPSE
OG0006958	LOC108107464|XP_017070501.1|DEUG	LOC4803514|XP_001360227.2|DPSE
OG0006959	LOC108104737|XP_017066462.1|DEUG	LOC4814067|XP_001354249.2|DPSE
OG0006960	LOC108106139|XP_017068520.1|DEUG	LOC4817968|XP_001357431.3|DPSE
OG0006961	LOC108103087|XP_017063930.1|DEUG	LOC4817669|XP_001357057.4|DPSE
OG0006962	LOC108110762|XP_017075463.1|DEUG	LOC4816680|XP_001356159.1|DPSE
OG0006963	LOC108110758|XP_017075460.1|DEUG	LOC4816779|XP_033235787.1|DPSE
OG0006964	LOC108111218|XP_017076107.1|DEUG	LOC4817396|XP_001356314.4|DPSE
OG0006965	LOC108105698|XP_017067896.1|DEUG	LOC4817133|XP_001356899.3|DPSE
OG0006966	LOC108115471|XP_017082420.1|DEUG	LOC4816617|XP_001356031.1|DPSE
OG0006967	LOC108109102|XP_017072975.1|DEUG	LOC6898488|XP_002138530.2|DPSE
OG0006968	LOC108106332|XP_017068793.1|DEUG	LOC4803911|XP_015039430.2|DPSE
OG0006969	LOC108114655|XP_017081219.1|DEUG	LOC4813379|XP_001353639.1|DPSE
OG0006970	LOC108115793|XP_017082859.1|DEUG	LOC4800653|XP_001357886.2|DPSE
OG0006971	LOC108102681|XP_017063311.1|DEUG	LOC4817603|XP_001357005.2|DPSE
OG0006972	LOC108112015|XP_017077246.1|DEUG	LOC4811740|XP_015044347.1|DPSE
OG0006973	LOC108104170|XP_017065564.1|DEUG	LOC6903287|XP_002132469.2|DPSE
OG0006974	LOC108107026|XP_017069863.1|DEUG	LOC4817856|XP_001357290.2|DPSE
OG0006975	LOC108102572|XP_017063141.1|DEUG	LOC4816620|XP_001355962.3|DPSE
OG0006976	LOC108102490|XP_017062993.1|DEUG	LOC4817990|XP_001357227.3|DPSE
OG0006977	LOC108111996|XP_017077217.1|DEUG	LOC4803623|XP_001360312.4|DPSE
OG0006978	LOC108103069|XP_017063902.1|DEUG	LOC4817684|XP_001357070.1|DPSE
OG0006979	LOC108110876|XP_017075615.1|DEUG	LOC4817255|XP_015035814.2|DPSE
OG0006980	LOC108113472|XP_017079544.1|DEUG	LOC4817942|XP_001357179.2|DPSE
OG0006981	LOC108110972|XP_017075762.1|DEUG	LOC4816742|XP_001356141.4|DPSE
OG0006982	LOC108103406|XP_017064353.1|DEUG	LOC4816543|XP_033235335.1|DPSE
OG0006983	LOC108104193|XP_017065624.1|DEUG	LOC4817808|XP_001357092.2|DPSE
OG0006984	LOC108118457|XP_017086663.1|DEUG	LOC6903127|XP_015036305.1|DPSE
OG0006985	LOC108106079|XP_017068426.1|DEUG	LOC4816925|XP_001356617.5|DPSE
OG0006986	LOC108102674|XP_017063303.1|DEUG	LOC4817365|XP_001356572.1|DPSE
OG0006987	LOC108106565|XP_017069220.1|DEUG	LOC4803407|XP_001360154.1|DPSE
OG0006988	LOC108105699|XP_017067897.1|DEUG	LOC4817446|XP_033235171.1|DPSE
OG0006989	LOC108104108|XP_017065496.1|DEUG	LOC4816496|XP_001355885.1|DPSE
OG0006990	LOC108115501|XP_017082480.1|DEUG	LOC4818198|XP_015035605.2|DPSE
OG0006991	LOC108109365|XP_017073330.1|DEUG	LOC4801707|XP_001358754.5|DPSE
OG0006992	LOC108102566|XP_017063129.1|DEUG	LOC4816745|XP_015036581.2|DPSE
OG0006993	LOC108103062|XP_017063881.1|DEUG	LOC6902903|XP_033236209.1|DPSE
OG0006994	LOC108106095|XP_017068442.1|DEUG	LOC4816705|XP_001355922.3|DPSE
OG0006995	LOC108110814|XP_017075534.1|DEUG	LOC4817950|XP_001357338.3|DPSE
OG0006996	LOC108110817|XP_017075538.1|DEUG	LOC4817949|XP_001357337.1|DPSE
OG0006997	LOC108104461|XP_017066014.1|DEUG	LOC4804563|XP_001361104.3|DPSE
OG0006998	LOC108113700|XP_017079865.1|DEUG	LOC4802124|XP_001359105.3|DPSE
OG0006999	LOC108111111|XP_017075952.1|DEUG	LOC4817512|XP_001356930.1|DPSE
OG0007000	LOC108111062|XP_017075880.1|DEUG	LOC4817415|XP_001356443.3|DPSE
OG0007001	LOC108106801|XP_017069535.1|DEUG	LOC4804270|XP_001360852.2|DPSE
OG0007002	LOC108106950|XP_017069711.1|DEUG	LOC4816676|XP_015036837.2|DPSE
OG0007003	LOC108106464|XP_017069021.1|DEUG	LOC4803963|XP_015039512.1|DPSE
OG0007004	LOC108110897|XP_017075643.1|DEUG	LOC4816997|XP_001356622.2|DPSE
OG0007005	LOC108103089|XP_017063932.1|DEUG	LOC4817671|XP_015036433.1|DPSE
OG0007006	LOC108113420|XP_017079463.1|DEUG	LOC4818150|XP_015035252.2|DPSE
OG0007007	LOC108110880|XP_017075627.1|DEUG	LOC6901942|XP_002133476.2|DPSE
OG0007008	LOC108102608|XP_017063201.1|DEUG	LOC4817581|XP_001356985.3|DPSE
OG0007009	LOC108110895|XP_017075642.1|DEUG	LOC4811680|XP_001352265.2|DPSE
OG0007010	LOC108105681|XP_017067875.1|DEUG	LOC4817075|XP_033235685.1|DPSE
OG0007011	LOC108111692|XP_017076729.1|DEUG	LOC4801580|XP_001358650.2|DPSE
OG0007012	LOC108102521|XP_017063047.1|DEUG	LOC4817159|XP_015036118.2|DPSE
OG0007013	LOC108102507|XP_017063022.1|DEUG	LOC4817863|XP_015035273.2|DPSE
OG0007014	LOC108102505|XP_017063018.1|DEUG	LOC4818076|XP_015035280.2|DPSE
OG0007015	LOC108110792|XP_017075503.1|DEUG	LOC4816371|XP_033235900.1|DPSE
OG0007016	LOC108106924|XP_017069664.1|DEUG	LOC6903520|XP_015035466.2|DPSE
OG0007017	LOC108111118|XP_017075957.1|DEUG	LOC4816633|XP_015036739.2|DPSE
OG0007018	LOC108110960|XP_017075747.1|DEUG	LOC6902643|XP_015036734.1|DPSE
OG0007019	LOC108118314|XP_017086419.1|DEUG, LOC108114856|XP_017081494.1|DEUG	LOC6903358|XP_002132239.3|DPSE
OG0007020	LOC108114770|XP_017081370.1|DEUG	LOC4818179|XP_033235790.1|DPSE
OG0007021	LOC108110994|XP_017075791.1|DEUG	LOC4816885|XP_001356743.3|DPSE
OG0007022	LOC108110828|XP_017075553.1|DEUG	LOC4817121|XP_001356672.3|DPSE
OG0007023	LOC108110901|XP_017075649.1|DEUG	LOC4811832|XP_001382208.1|DPSE
OG0007024	LOC108105302|XP_017067285.1|DEUG	LOC4803179|XP_001359962.2|DPSE
OG0007025	LOC108103660|XP_017064705.1|DEUG	LOC4815707|XP_001355707.2|DPSE
OG0007026	LOC108110746|XP_017075443.1|DEUG	LOC4817226|XP_001356434.4|DPSE
OG0007027	LOC108110547|XP_017075126.1|DEUG	LOC4817454|XP_001356825.2|DPSE
OG0007028	LOC108110680|XP_017075293.1|DEUG	LOC4817453|XP_033235623.1|DPSE
OG0007029	LOC108118481|XP_017086701.1|DEUG	LOC4817275|XP_033236669.1|DPSE
OG0007030	LOC108117588|XP_017085583.1|DEUG	LOC4815392|XP_001354995.2|DPSE
OG0007031	LOC108105560|XP_017067691.1|DEUG	LOC26532704|XP_033235515.1|DPSE
OG0007032	LOC108108686|XP_017072278.1|DEUG	LOC4812829|XP_001353506.1|DPSE
OG0007033	LOC108105881|XP_017068146.1|DEUG	LOC4816546|XP_001356197.3|DPSE
OG0007034	LOC108110670|XP_017075276.1|DEUG	LOC4816618|XP_033236369.1|DPSE
OG0007035	LOC108118372|XP_017086532.1|DEUG	LOC4814205|XP_001354323.3|DPSE
OG0007036	LOC108114360|XP_017080796.1|DEUG	LOC4813850|XP_001353310.3|DPSE
OG0007037	LOC108115714|XP_017082775.1|DEUG	LOC4800611|XP_001357856.1|DPSE
OG0007038	LOC108113100|XP_017079058.1|DEUG	LOC6898981|XP_015040694.1|DPSE
OG0007039	LOC108106525|XP_017069140.1|DEUG	LOC4804236|XP_001360827.2|DPSE
OG0007040	LOC108104141|XP_017065531.1|DEUG	LOC4817434|XP_033235170.1|DPSE
OG0007041	LOC108114862|XP_017081500.1|DEUG	LOC4817810|XP_033236887.1|DPSE
OG0007042	LOC108111159|XP_017076019.1|DEUG	LOC4816124|XP_015036971.2|DPSE
OG0007043	LOC108115308|XP_017082195.1|DEUG	LOC6897601|XP_015037807.2|DPSE
OG0007044	LOC108107124|XP_017070005.1|DEUG	LOC4817223|XP_001356397.4|DPSE
OG0007045	LOC108117224|XP_017085044.1|DEUG	LOC4803086|XP_001359885.3|DPSE
OG0007046	LOC108115033|XP_017081769.1|DEUG	LOC4802501|XP_001359411.3|DPSE
OG0007047	LOC108102661|XP_017063289.1|DEUG	LOC4817019|XP_033236129.1|DPSE
OG0007048	LOC108112176|XP_017077477.1|DEUG	LOC4817538|XP_001356951.3|DPSE
OG0007049	LOC108102609|XP_017063202.1|DEUG	LOC4817580|XP_001356984.1|DPSE
OG0007050	LOC108106886|XP_017069623.1|DEUG	LOC4818032|XP_001357437.2|DPSE
OG0007051	LOC108110908|XP_017075659.1|DEUG	LOC4816905|XP_033235932.1|DPSE
OG0007052	LOC108117324|XP_017085188.1|DEUG	LOC4815253|XP_033241003.1|DPSE
OG0007053	LOC108103741|XP_017064835.1|DEUG	LOC4802406|XP_001359330.3|DPSE
OG0007054	LOC108107480|XP_017070515.1|DEUG	LOC4804698|XP_001361217.1|DPSE
OG0007055	LOC108113037|XP_017078957.1|DEUG	LOC4803806|XP_001360464.3|DPSE
OG0007056	LOC108107774|XP_017070958.1|DEUG	LOC4812332|XP_001352679.2|DPSE
OG0007057	LOC108117346|XP_017085212.1|DEUG	LOC4815252|XP_001355184.1|DPSE
OG0007058	LOC108103344|XP_017064271.1|DEUG	LOC4814687|XP_001354641.2|DPSE
OG0007059	LOC108107074|XP_017069932.1|DEUG	LOC4816864|XP_001356473.2|DPSE
OG0007060	LOC108106876|XP_017069612.1|DEUG	LOC6902830|XP_002132566.3|DPSE
OG0007061	LOC108106881|XP_017069616.1|DEUG	LOC4816834|XP_033236884.1|DPSE
OG0007062	LOC108106120|XP_017068489.1|DEUG	LOC4818016|XP_001357463.3|DPSE
OG0007063	LOC108106199|XP_017068615.1|DEUG	LOC4817938|XP_001357426.2|DPSE
OG0007064	LOC108104575|XP_017066220.1|DEUG	LOC4804588|XP_001361124.2|DPSE
OG0007065	LOC108108433|XP_017071976.1|DEUG	LOC6900805|XP_002135164.2|DPSE
OG0007066	LOC108104254|XP_017065692.1|DEUG	LOC4813326|XP_001353170.3|DPSE
OG0007067	LOC108111115|XP_017075954.1|DEUG	LOC4818014|XP_001357235.3|DPSE
OG0007068	LOC108110779|XP_017075486.1|DEUG	LOC4817435|XP_001356330.3|DPSE
OG0007069	LOC108105801|XP_017068025.1|DEUG	LOC4818148|XP_033236740.1|DPSE
OG0007070	LOC108112847|XP_017078650.1|DEUG	LOC4803537|XP_001360247.2|DPSE
OG0007071	LOC108107410|XP_017070426.1|DEUG	LOC4803559|XP_001360266.1|DPSE
OG0007072	LOC108105578|XP_017067707.1|DEUG, LOC108105579|XP_017067708.1|DEUG	LOC4802776|XP_001359636.3|DPSE
OG0007073	LOC108102625|XP_017063226.1|DEUG	LOC4817583|XP_001356987.1|DPSE
OG0007074	LOC108107482|XP_017070517.1|DEUG	LOC4803392|XP_001357530.2|DPSE
OG0007075	LOC108110738|XP_017075431.1|DEUG	LOC4817125|XP_001356647.3|DPSE
OG0007076	LOC108106700|XP_017069422.1|DEUG	LOC4803896|XP_001360541.4|DPSE
OG0007077	LOC108110583|XP_017075169.1|DEUG	LOC4816563|XP_001356066.1|DPSE
OG0007078	LOC108110850|XP_017075582.1|DEUG	LOC4817355|XP_001356828.3|DPSE
OG0007079	LOC108110852|XP_017075585.1|DEUG	LOC4816880|XP_033236737.1|DPSE
OG0007080	LOC108108429|XP_017071973.1|DEUG	LOC4818144|XP_015035314.1|DPSE
OG0007081	LOC108107051|XP_017069903.1|DEUG	LOC4818131|XP_001357285.3|DPSE
OG0007082	LOC108104192|XP_017065623.1|DEUG	LOC4817806|XP_001357091.2|DPSE
OG0007083	LOC108104045|XP_017065380.1|DEUG	LOC4817182|XP_001356762.3|DPSE
OG0007084	LOC108103927|XP_017065167.1|DEUG	LOC4815301|XP_001354694.3|DPSE
OG0007085	LOC108111091|XP_017075923.1|DEUG	LOC4817511|XP_001356929.2|DPSE
OG0007086	LOC108102913|XP_017063686.1|DEUG	LOC4817778|XP_001357123.2|DPSE
OG0007087	LOC108108492|XP_017072035.1|DEUG	LOC4813015|XP_001353490.1|DPSE
OG0007088	LOC108115498|XP_017082473.1|DEUG	LOC4816429|XP_015036653.2|DPSE
OG0007089	LOC108111089|XP_017075918.1|DEUG	LOC4817119|XP_001356738.2|DPSE
OG0007090	LOC108110659|XP_017075262.1|DEUG	LOC4817040|XP_001356626.1|DPSE
OG0007091	LOC108103566|XP_017064617.1|DEUG	LOC4817787|XP_001357135.2|DPSE
OG0007092	LOC108111566|XP_017076577.1|DEUG	LOC4802682|XP_015037999.2|DPSE
OG0007093	LOC108110810|XP_017075530.1|DEUG	LOC4817207|XP_001356366.2|DPSE
OG0007094	LOC108110520|XP_017075089.1|DEUG	LOC4817208|XP_001356367.3|DPSE
OG0007095	LOC108106938|XP_017069691.1|DEUG	LOC4816494|XP_001356264.2|DPSE
OG0007096	LOC108114864|XP_017081506.1|DEUG	LOC4816184|XP_001355752.3|DPSE
OG0007097	LOC108115413|XP_017082339.1|DEUG	LOC6903589|XP_002132456.2|DPSE
OG0007098	LOC108115542|XP_017082535.1|DEUG	LOC4818197|XP_001357508.4|DPSE
OG0007099	LOC108116829|XP_017084369.1|DEUG	LOC6897177|XP_002137357.1|DPSE
OG0007100	LOC108107011|XP_017069844.1|DEUG	LOC4816181|XP_033236702.1|DPSE
OG0007101	LOC108118446|XP_017086643.1|DEUG	LOC4817352|XP_001356544.1|DPSE
OG0007102	LOC108104185|XP_017065614.1|DEUG	LOC4817755|XP_015035638.2|DPSE
OG0007103	LOC108110697|XP_017075317.1|DEUG	LOC4817422|XP_001356344.3|DPSE
OG0007104	LOC108111825|XP_017076925.1|DEUG	LOC4811708|XP_015044400.1|DPSE
OG0007105	LOC108111163|XP_017076024.1|DEUG	LOC117184251|XP_033236843.1|DPSE
OG0007106	LOC108111162|XP_017076023.1|DEUG	LOC4817548|XP_001356956.4|DPSE
OG0007107	LOC108112071|XP_017077311.1|DEUG	LOC4817536|XP_015036317.2|DPSE
OG0007108	LOC108102593|XP_017063184.1|DEUG	LOC4817688|XP_001357073.3|DPSE
OG0007109	LOC108107069|XP_017069929.1|DEUG	LOC4816967|XP_001356887.1|DPSE
OG0007110	LOC108110853|XP_017075588.1|DEUG	LOC4817009|XP_001356830.3|DPSE
OG0007111	LOC108106922|XP_017069660.1|DEUG	LOC6902821|XP_015035822.2|DPSE
OG0007112	LOC108110780|XP_017075487.1|DEUG	LOC4816875|XP_001356442.3|DPSE
OG0007113	LOC108113736|XP_017079912.1|DEUG	LOC4801371|XP_001358478.1|DPSE
OG0007114	LOC108104082|XP_017065466.1|DEUG	LOC4817804|XP_001357158.2|DPSE
OG0007115	LOC108104143|XP_017065533.1|DEUG	LOC4816482|XP_001355890.2|DPSE
OG0007116	LOC108118332|XP_017086455.1|DEUG	LOC4817148|XP_015035802.1|DPSE
OG0007117	LOC108102646|XP_017063260.1|DEUG	LOC4817611|XP_033236619.1|DPSE
OG0007118	LOC108112062|XP_017077300.1|DEUG	LOC4816823|XP_001356807.3|DPSE
OG0007119	LOC108117435|XP_017085339.1|DEUG	LOC4814524|XP_001354529.3|DPSE
OG0007120	LOC108110328|XP_017074843.1|DEUG	LOC6902219|XP_002133746.1|DPSE
OG0007121	LOC108104363|XP_017065863.1|DEUG	LOC4815995|XP_001355511.2|DPSE
OG0007122	LOC108103771|XP_017064885.1|DEUG	LOC6902116|XP_033238255.1|DPSE
OG0007123	LOC108103749|XP_017064846.1|DEUG	LOC6902114|XP_033240120.1|DPSE
OG0007124	LOC108108115|XP_017071519.1|DEUG	LOC4813120|XP_001353415.2|DPSE
OG0007125	LOC108113859|XP_017080059.1|DEUG	LOC4812417|XP_033239371.1|DPSE
OG0007126	LOC108104294|XP_017065755.1|DEUG	LOC4813691|XP_001353167.2|DPSE
OG0007127	LOC108114687|XP_017081269.1|DEUG	LOC4813010|XP_001353319.1|DPSE
OG0007128	LOC108113839|XP_017080038.1|DEUG	LOC6900218|XP_002135548.2|DPSE
OG0007129	LOC108113860|XP_017080062.1|DEUG	LOC4812418|XP_001352899.1|DPSE
OG0007130	LOC108114422|XP_017080898.1|DEUG	LOC4813277|XP_033240148.1|DPSE
OG0007131	LOC108108785|XP_017072447.1|DEUG	LOC4812591|XP_001352882.2|DPSE
OG0007132	LOC108108714|XP_017072336.1|DEUG	LOC4811871|XP_001352884.2|DPSE
OG0007133	LOC108114495|XP_017081004.1|DEUG	LOC4811853|XP_001352593.1|DPSE
OG0007134	LOC108114407|XP_017080871.1|DEUG	LOC4813817|XP_001353268.2|DPSE
OG0007135	LOC108114540|XP_017081072.1|DEUG	LOC4812181|XP_001352533.1|DPSE
OG0007136	LOC108108048|XP_017071411.1|DEUG	LOC4813424|XP_001353628.2|DPSE
OG0007137	LOC108105471|XP_017067560.1|DEUG	LOC6901139|XP_015042370.2|DPSE
OG0007138	LOC108103530|XP_017064545.1|DEUG	LOC4815604|XP_015041092.1|DPSE
OG0007139	LOC108105037|XP_017066926.1|DEUG	LOC6902135|XP_002133666.2|DPSE
OG0007140	LOC108103307|XP_017064219.1|DEUG	LOC6901837|XP_033240078.1|DPSE
OG0007141	LOC108105533|XP_017067652.1|DEUG	LOC4816094|XP_033237936.1|DPSE
OG0007142	LOC108108751|XP_017072399.1|DEUG	LOC4811861|XP_001352969.1|DPSE
OG0007143	LOC108111408|XP_017076350.1|DEUG	LOC4800511|XP_001357776.4|DPSE
OG0007144	LOC108108340|XP_017071865.1|DEUG	LOC4803038|XP_015038251.2|DPSE
OG0007145	LOC108117509|XP_017085486.1|DEUG	LOC4802143|XP_015037641.2|DPSE
OG0007146	LOC108113610|XP_017079759.1|DEUG	LOC4802198|XP_001359165.2|DPSE
OG0007147	LOC108117314|XP_017085172.1|DEUG	LOC4800871|XP_001358068.3|DPSE
OG0007148	LOC108104949|XP_017066804.1|DEUG	LOC6901776|XP_033238206.1|DPSE
OG0007149	LOC108112875|XP_017078699.1|DEUG	LOC4803637|XP_001360325.3|DPSE
OG0007150	LOC108108674|XP_017072267.1|DEUG	LOC4812360|XP_001352881.4|DPSE
OG0007151	LOC108114168|XP_017080449.1|DEUG	LOC117185098|XP_033240837.1|DPSE
OG0007152	LOC108105083|XP_017066995.1|DEUG	LOC4815104|XP_001354573.3|DPSE
OG0007153	LOC108105067|XP_017066976.1|DEUG	LOC6901198|XP_002133899.2|DPSE
OG0007154	LOC108112611|XP_017078191.1|DEUG	LOC4804248|XP_001360836.1|DPSE
OG0007155	LOC108106598|XP_017069278.1|DEUG	LOC4804006|XP_001360637.2|DPSE
OG0007156	LOC108110169|XP_017074582.1|DEUG	LOC4801554|XP_001358626.5|DPSE
OG0007157	LOC108115366|XP_017082282.1|DEUG	LOC4802055|XP_001359048.4|DPSE
OG0007158	LOC108107936|XP_017071253.1|DEUG	LOC4813720|XP_001353470.3|DPSE
OG0007159	LOC108118537|XP_017086776.1|DEUG	LOC4815607|XP_033240248.1|DPSE
