Orthogroup	DEUG.longest_only	DSUP.longest_only
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC119550187|XP_037714657.1|DSUP
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC119547360|XP_037710105.1|DSUP
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC119548311|XP_037711415.1|DSUP
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC119546799|XP_037709303.1|DSUP
OG0005411	LOC108106323|XP_017068783.1|DEUG	LOC119549740|XP_037713909.1|DSUP
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC119549795|XP_037713989.1|DSUP
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC119552107|XP_037717820.1|DSUP
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC119556752|XP_037725101.1|DSUP
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC119555834|XP_037723388.1|DSUP
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC119550865|XP_037715771.1|DSUP
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC119546882|XP_037709424.1|DSUP
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC119546762|XP_037709235.1|DSUP
OG0005419	LOC108111064|XP_017075882.1|DEUG	LOC119547392|XP_037710169.1|DSUP
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC119548506|XP_037711714.1|DSUP
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC119547229|XP_037709917.1|DSUP
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC119556260|XP_037724232.1|DSUP
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC119546102|XP_037708114.1|DSUP
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC119549214|XP_037713000.1|DSUP
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC119557360|XP_037726025.1|DSUP
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC119551838|XP_037717336.1|DSUP
OG0005427	LOC108107022|XP_017069858.1|DEUG	LOC119547316|XP_037710042.1|DSUP
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC119559664|XP_037728641.1|DSUP
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC119546311|XP_037708435.1|DSUP
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC119546312|XP_037708437.1|DSUP
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC119548075|XP_037711090.1|DSUP
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC119559676|XP_037728661.1|DSUP
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC119550348|XP_037714895.1|DSUP
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC119561746|XP_037731153.1|DSUP
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC119560096|XP_037729346.1|DSUP
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC119562422|XP_037731537.1|DSUP
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC119563152|XP_037732339.1|DSUP
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC119546296|XP_037708408.1|DSUP
OG0005439	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG	LOC119557587|XP_037726319.1|DSUP
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC119546314|XP_037708441.1|DSUP
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC119547498|XP_037710318.1|DSUP
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC119546028|XP_037707972.1|DSUP
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC119547576|XP_037710405.1|DSUP
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC119547834|XP_037710793.1|DSUP
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC119547416|XP_037710194.1|DSUP
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC119545977|XP_037707883.1|DSUP
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC119547749|XP_037710673.1|DSUP
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC119552018|XP_037717682.1|DSUP
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC119557257|XP_037725869.1|DSUP
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC119551034|XP_037716061.1|DSUP
OG0005451	LOC108105713|XP_017067917.1|DEUG	LOC119547956|XP_037710934.1|DSUP
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC119550186|XP_037714653.1|DSUP
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC119545732|XP_037707480.1|DSUP
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC119546818|XP_037709333.1|DSUP
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC119550108|XP_037714518.1|DSUP
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC119547481|XP_037710294.1|DSUP
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC119548601|XP_037711886.1|DSUP
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC119547420|XP_037710198.1|DSUP
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC119547727|XP_037710638.1|DSUP
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC119547968|XP_037710946.1|DSUP
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC119548880|XP_037712439.1|DSUP
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC119548878|XP_037712437.1|DSUP
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC119553861|XP_037720442.1|DSUP
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC119546997|XP_037709590.1|DSUP
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC119548596|XP_037711878.1|DSUP
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC119548188|XP_037711245.1|DSUP
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC119556211|XP_037724110.1|DSUP
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC119548847|XP_037712396.1|DSUP
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC119548192|XP_037711247.1|DSUP
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC119548860|XP_037712414.1|DSUP
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC119546131|XP_037708160.1|DSUP
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC119546384|XP_037708551.1|DSUP
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC119548157|XP_037711188.1|DSUP
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC119547441|XP_037710230.1|DSUP
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC119547440|XP_037710229.1|DSUP
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC119552124|XP_037717839.1|DSUP
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC119555316|XP_037722568.1|DSUP
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC119548058|XP_037711070.1|DSUP
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC119547625|XP_037710479.1|DSUP
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC119547626|XP_037710481.1|DSUP
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC119547267|XP_037709977.1|DSUP
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC119546137|XP_037708169.1|DSUP
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC119563370|XP_037732649.1|DSUP
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC119547552|XP_037710379.1|DSUP
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC119551047|XP_037716086.1|DSUP
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC119551193|XP_037716322.1|DSUP
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC119546244|XP_037708323.1|DSUP
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC119548241|XP_037711309.1|DSUP
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC119546449|XP_037708651.1|DSUP
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC119548339|XP_037711473.1|DSUP
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC119548186|XP_037711230.1|DSUP
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC119546775|XP_037709255.1|DSUP
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC119547135|XP_037709775.1|DSUP
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC119550774|XP_037715631.1|DSUP
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC119551459|XP_037716735.1|DSUP
OG0005496	LOC108110236|XP_017074711.1|DEUG	LOC119563523|XP_037732920.1|DSUP
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC119547528|XP_037710349.1|DSUP
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC119547530|XP_037710352.1|DSUP
OG0005499	LOC108114828|XP_017081455.1|DEUG	LOC119548804|XP_037712311.1|DSUP
OG0005500	LOC108114833|XP_017081459.1|DEUG	LOC119548806|XP_037712316.1|DSUP
OG0005501	LOC108107099|XP_017069972.1|DEUG	LOC119545928|XP_037707774.1|DSUP
OG0005502	LOC108107100|XP_017069974.1|DEUG	LOC119545929|XP_037707775.1|DSUP
OG0005503	LOC108111869|XP_017076987.1|DEUG	LOC119546229|XP_037708297.1|DSUP
OG0005504	LOC108110980|XP_017075780.1|DEUG	LOC119548260|XP_037711333.1|DSUP
OG0005506	LOC108115502|XP_017082482.1|DEUG	LOC119546134|XP_037708164.1|DSUP
OG0005507	LOC108106126|XP_017068495.1|DEUG	LOC119546012|XP_037707944.1|DSUP
OG0005508	LOC108111068|XP_017075886.1|DEUG	LOC119547022|XP_037709621.1|DSUP
OG0005509	LOC108110883|XP_017075630.1|DEUG	LOC119548381|XP_037711530.1|DSUP
OG0005510	LOC108105831|XP_017068065.1|DEUG	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP
OG0005511	LOC108105437|XP_017067511.1|DEUG	LOC119557091|XP_037725578.1|DSUP
OG0005512	LOC108115570|XP_017082565.1|DEUG	LOC119563130|XP_037732307.1|DSUP
OG0005513	LOC108104362|XP_017065861.1|DEUG	LOC119556858|XP_037725257.1|DSUP
OG0005514	LOC108109561|XP_017073623.1|DEUG	LOC119560622|XP_037730089.1|DSUP
OG0005515	LOC108112845|XP_017078647.1|DEUG	LOC119550217|XP_037714707.1|DSUP
OG0005516	LOC108110890|XP_017075637.1|DEUG	LOC119546781|XP_037709264.1|DSUP
OG0005517	LOC108106134|XP_017068512.1|DEUG	LOC119546171|XP_037708219.1|DSUP
OG0005518	LOC108107079|XP_017069940.1|DEUG	LOC119546003|XP_037707932.1|DSUP
OG0005519	LOC108106717|XP_017069439.1|DEUG	LOC119550732|XP_037715573.1|DSUP
OG0005520	LOC108111016|XP_017075818.1|DEUG	LOC119547394|XP_037710171.1|DSUP
OG0005521	LOC108110873|XP_017075609.1|DEUG	LOC119547396|XP_037710174.1|DSUP
OG0005522	LOC108114054|XP_017080296.1|DEUG	LOC119555232|XP_037722440.1|DSUP
OG0005523	LOC108115545|XP_017082537.1|DEUG	LOC119548235|XP_037711304.1|DSUP
OG0005524	LOC108106925|XP_017069671.1|DEUG	LOC119546473|XP_037708685.1|DSUP
OG0005525	LOC108110906|XP_017075656.1|DEUG	LOC119548300|XP_037711396.1|DSUP
OG0005526	LOC108110468|XP_017075024.1|DEUG	LOC119548523|XP_037711743.1|DSUP
OG0005527	LOC108102331|XP_017062618.1|DEUG	LOC119550706|XP_037715923.1|DSUP
OG0005528	LOC108107111|XP_017069989.1|DEUG	LOC119546380|XP_037708542.1|DSUP
OG0005529	LOC108103391|XP_017064335.1|DEUG	LOC119546596|XP_037708947.1|DSUP
OG0005530	LOC108111179|XP_017076048.1|DEUG	LOC119547685|XP_037710573.1|DSUP
OG0005531	LOC108114513|XP_017081023.1|DEUG	LOC119552772|XP_037718508.1|DSUP
OG0005532	LOC108104182|XP_017065602.1|DEUG	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP
OG0005533	LOC108110667|XP_017075273.1|DEUG	LOC119547785|XP_037710723.1|DSUP
OG0005534	LOC108102779|XP_017063428.1|DEUG	LOC119555350|XP_037722616.1|DSUP
OG0005535	LOC108110739|XP_017075433.1|DEUG	LOC119548408|XP_037711575.1|DSUP
OG0005536	LOC108118489|XP_017086710.1|DEUG	LOC119546994|XP_037709586.1|DSUP
OG0005537	LOC108108438|XP_017071984.1|DEUG	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP
OG0005538	LOC108105700|XP_017067898.1|DEUG	LOC119546984|XP_037709565.1|DSUP
OG0005539	LOC108106948|XP_017069705.1|DEUG	LOC119548110|XP_037711131.1|DSUP
OG0005540	LOC108111079|XP_017075901.1|DEUG	LOC119546939|XP_037709504.1|DSUP
OG0005541	LOC108106098|XP_017068451.1|DEUG	LOC119548276|XP_037711367.1|DSUP
OG0005542	LOC108108030|XP_017071392.1|DEUG	LOC119555318|XP_037722570.1|DSUP
OG0005543	LOC108106939|XP_017069692.1|DEUG	LOC119545973|XP_037707869.1|DSUP
OG0005544	LOC108110727|XP_017075402.1|DEUG	LOC119546561|XP_037708857.1|DSUP
OG0005545	LOC108111314|XP_017076201.1|DEUG	LOC119548526|XP_037711745.1|DSUP
OG0005546	LOC108115504|XP_017082485.1|DEUG	LOC119546269|XP_037708370.1|DSUP
OG0005547	LOC108106075|XP_017068421.1|DEUG	LOC119546535|XP_037708805.1|DSUP
OG0005548	LOC108106164|XP_017068565.1|DEUG	LOC119546602|XP_037708963.1|DSUP
OG0005549	LOC108106180|XP_017068591.1|DEUG	LOC119547500|XP_037710320.1|DSUP
OG0005550	LOC108102632|XP_017063240.1|DEUG	LOC119546029|XP_037707973.1|DSUP
OG0005551	LOC108112012|XP_017077239.1|DEUG	LOC119551775|XP_037717230.1|DSUP
OG0005552	LOC108111951|XP_017077122.1|DEUG	LOC119550876|XP_037715790.1|DSUP
OG0005553	LOC108110974|XP_017075768.1|DEUG	LOC119546392|XP_037708562.1|DSUP
OG0005554	LOC108110716|XP_017075358.1|DEUG	LOC119548558|XP_037711793.1|DSUP
OG0005555	LOC108111154|XP_017076014.1|DEUG	LOC119548169|XP_037711208.1|DSUP
OG0005556	LOC108111133|XP_017075988.1|DEUG	LOC119548008|XP_037711001.1|DSUP
OG0005557	LOC108118444|XP_017086641.1|DEUG	LOC119547348|XP_037710089.1|DSUP
OG0005558	LOC108109694|XP_017073796.1|DEUG	LOC119556177|XP_037724027.1|DSUP
OG0005559	LOC108115482|XP_017082455.1|DEUG	LOC119546690|XP_037709096.1|DSUP
OG0005560	LOC108118441|XP_017086636.1|DEUG	LOC119546055|XP_037708048.1|DSUP
OG0005561	LOC108118095|XP_017086138.1|DEUG	LOC119557589|XP_037726318.1|DSUP
OG0005562	LOC108102583|XP_017063163.1|DEUG	LOC119546096|XP_037708105.1|DSUP
OG0005563	LOC108102380|XP_017062800.1|DEUG	LOC119562898|XP_037731955.1|DSUP
OG0005564	LOC108110782|XP_017075490.1|DEUG	LOC119548784|XP_037712276.1|DSUP
OG0005565	LOC108103064|XP_017063897.1|DEUG	LOC119548821|XP_037712363.1|DSUP
OG0005566	LOC108103065|XP_017063898.1|DEUG	LOC119548822|XP_037712364.1|DSUP
OG0005567	LOC108117468|XP_017085379.1|DEUG	LOC119562851|XP_037731900.1|DSUP
OG0005568	LOC108102599|XP_017063192.1|DEUG	LOC119546744|XP_037709170.1|DSUP
OG0005569	LOC108111126|XP_017075969.1|DEUG	LOC119548009|XP_037711003.1|DSUP
OG0005570	LOC108102606|XP_017063199.1|DEUG	LOC119546448|XP_037708650.1|DSUP
OG0005571	LOC108112983|XP_017078880.1|DEUG	LOC119550851|XP_037715748.1|DSUP
OG0005572	LOC108109105|XP_017072980.1|DEUG	LOC119552004|XP_037717659.1|DSUP
OG0005573	LOC108113748|XP_017079930.1|DEUG	LOC119549972|XP_037714300.1|DSUP
OG0005574	LOC108112591|XP_017078126.1|DEUG	LOC119551474|XP_037716761.1|DSUP
OG0005575	LOC108117492|XP_017085456.1|DEUG	LOC119545818|XP_037707641.1|DSUP
OG0005576	LOC108113218|XP_017079243.1|DEUG	LOC119548998|XP_037712532.1|DSUP
OG0005577	LOC108104301|XP_017065766.1|DEUG	LOC119555662|XP_037723177.1|DSUP
OG0005578	LOC108114599|XP_017081148.1|DEUG	LOC119554020|XP_037720663.1|DSUP
OG0005579	LOC108114601|XP_017081150.1|DEUG	LOC119554021|XP_037720664.1|DSUP
OG0005580	LOC108108272|XP_017071735.1|DEUG	LOC119553252|XP_037719457.1|DSUP
OG0005581	LOC108103196|XP_017064073.1|DEUG	LOC119557975|XP_037726970.1|DSUP
OG0005582	LOC108108778|XP_017072437.1|DEUG	LOC119553800|XP_037720343.1|DSUP
OG0005583	LOC108109795|XP_017073993.1|DEUG	LOC119554690|XP_037721619.1|DSUP
OG0005584	LOC108113473|XP_017079545.1|DEUG	LOC119562598|XP_037731756.1|DSUP
OG0005585	LOC108116212|XP_017083487.1|DEUG	LOC119559944|XP_037729099.1|DSUP
OG0005586	LOC108115403|XP_017082331.1|DEUG	LOC119560992|XP_037730700.1|DSUP
OG0005587	LOC108112441|XP_017077779.1|DEUG	LOC119548014|XP_037711012.1|DSUP
OG0005588	LOC108114310|XP_017080708.1|DEUG	LOC119553246|XP_037719449.1|DSUP
OG0005589	LOC108108337|XP_017071858.1|DEUG	LOC119563268|XP_037732516.1|DSUP
OG0005590	LOC108106639|XP_017069333.1|DEUG	LOC119549742|XP_037713911.1|DSUP
OG0005591	LOC108102992|XP_017063794.1|DEUG	LOC119557197|XP_037725778.1|DSUP
OG0005592	LOC108111498|XP_017076501.1|DEUG	LOC119556307|XP_037724321.1|DSUP
OG0005593	LOC108114034|XP_017080273.1|DEUG	LOC119553295|XP_037719540.1|DSUP
OG0005594	LOC108107898|XP_017071189.1|DEUG	LOC119552573|XP_037718126.1|DSUP
OG0005595	LOC108107897|XP_017071188.1|DEUG	LOC119552572|XP_037718125.1|DSUP
OG0005596	LOC108114209|XP_017080521.1|DEUG	LOC119554794|XP_037721771.1|DSUP
OG0005597	LOC108109517|XP_017073558.1|DEUG	LOC119560108|XP_037729381.1|DSUP
OG0005598	LOC108111414|XP_017076360.1|DEUG	LOC119563284|XP_037732538.1|DSUP
OG0005599	LOC108109104|XP_017072977.1|DEUG	LOC119552003|XP_037717655.1|DSUP
OG0005600	LOC108109514|XP_017073554.1|DEUG	LOC119561100|XP_037730922.1|DSUP
OG0005601	LOC108105094|XP_017067017.1|DEUG	LOC119556747|XP_037725096.1|DSUP
OG0005602	LOC108113611|XP_017079760.1|DEUG	LOC119555833|XP_037723391.1|DSUP
OG0005603	LOC108106597|XP_017069277.1|DEUG	LOC119549963|XP_037714283.1|DSUP
OG0005604	LOC108106688|XP_017069410.1|DEUG	LOC119549400|XP_037713383.1|DSUP
OG0005605	LOC108106360|XP_017068830.1|DEUG	LOC119549427|XP_037713437.1|DSUP
OG0005606	LOC108104123|XP_017065514.1|DEUG	LOC119547377|XP_037710129.1|DSUP
OG0005607	LOC108116442|XP_017083840.1|DEUG	LOC119563366|XP_037732648.1|DSUP
OG0005608	LOC108116277|XP_017083553.1|DEUG	LOC119551932|XP_037717515.1|DSUP
OG0005609	LOC108107937|XP_017071255.1|DEUG	LOC119553244|XP_037719445.1|DSUP
OG0005610	LOC108109851|XP_017074101.1|DEUG	LOC119552558|XP_037718106.1|DSUP
OG0005611	LOC108107784|XP_017070970.1|DEUG	LOC119552870|XP_037718696.1|DSUP
OG0005612	LOC108111782|XP_017076855.1|DEUG	LOC119553382|XP_037719667.1|DSUP
OG0005613	LOC108111490|XP_017076465.1|DEUG	LOC119563089|XP_037732248.1|DSUP
OG0005614	LOC108115302|XP_017082188.1|DEUG	LOC119561004|XP_037730748.1|DSUP
OG0005615	LOC108109370|XP_017073339.1|DEUG	LOC119546203|XP_037708262.1|DSUP
OG0005616	LOC108105611|XP_017067779.1|DEUG	LOC119563216|XP_037732441.1|DSUP
OG0005617	LOC108116135|XP_017083352.1|DEUG	LOC119559941|XP_037729081.1|DSUP
OG0005618	LOC108106704|XP_017069425.1|DEUG	LOC119549548|XP_037713626.1|DSUP
OG0005619	LOC108117001|XP_017084655.1|DEUG	LOC119563349|XP_037732623.1|DSUP
OG0005620	LOC108117597|XP_017085600.1|DEUG	LOC119558242|XP_037727494.1|DSUP
OG0005621	LOC108103270|XP_017064171.1|DEUG	LOC119557303|XP_037725941.1|DSUP
OG0005622	LOC108109746|XP_017073899.1|DEUG	LOC119557956|XP_037726920.1|DSUP
OG0005623	LOC108105426|XP_017067485.1|DEUG	LOC119556445|XP_037724611.1|DSUP
OG0005624	LOC108116223|XP_017083503.1|DEUG	LOC119559992|XP_037729184.1|DSUP
OG0005625	LOC108116410|XP_017083783.1|DEUG	LOC119545742|XP_037707493.1|DSUP
OG0005626	LOC108117420|XP_017085320.1|DEUG	LOC119557967|XP_037726940.1|DSUP
OG0005627	LOC108116445|XP_017083846.1|DEUG	LOC119563449|XP_037732771.1|DSUP
OG0005628	LOC108105619|XP_017067789.1|DEUG	LOC119555651|XP_037723157.1|DSUP
OG0005629	LOC108106630|XP_017069321.1|DEUG	LOC119552116|XP_037717830.1|DSUP
OG0005630	LOC108106662|XP_017069380.1|DEUG	LOC119549623|XP_037713728.1|DSUP
OG0005631	LOC108117611|XP_017085626.1|DEUG	LOC119557291|XP_037725910.1|DSUP
OG0005632	LOC108103833|XP_017065009.1|DEUG	LOC119558173|XP_037727367.1|DSUP
OG0005633	LOC108105264|XP_017067232.1|DEUG	LOC119563528|XP_037732925.1|DSUP
OG0005634	LOC108111559|XP_017076572.1|DEUG	LOC119547756|XP_037710691.1|DSUP
OG0005635	LOC108111107|XP_017075937.1|DEUG	LOC119547996|XP_037710981.1|DSUP
OG0005636	LOC108109626|XP_017073691.1|DEUG	LOC119560503|XP_037729902.1|DSUP
OG0005637	LOC108109474|XP_017073487.1|DEUG	LOC119560331|XP_037729649.1|DSUP
OG0005638	LOC108109090|XP_017072951.1|DEUG	LOC119551018|XP_037716000.1|DSUP
OG0005639	LOC108109182|XP_017073100.1|DEUG	LOC119549922|XP_037714180.1|DSUP
OG0005640	LOC108116489|XP_017083911.1|DEUG	LOC119545678|XP_037707347.1|DSUP
OG0005641	LOC108118094|XP_017086136.1|DEUG	LOC119557054|XP_037725530.1|DSUP
OG0005642	LOC108110207|XP_017074672.1|DEUG	LOC119559804|XP_037728815.1|DSUP
OG0005643	LOC108107914|XP_017071223.1|DEUG	LOC119552992|XP_037718938.1|DSUP
OG0005644	LOC108114663|XP_017081231.1|DEUG	LOC119553096|XP_037719180.1|DSUP
OG0005645	LOC108118292|XP_017086386.1|DEUG	LOC119557941|XP_037726881.1|DSUP
OG0005646	LOC108104430|XP_017065975.1|DEUG	LOC119556603|XP_037724843.1|DSUP
OG0005647	LOC108113474|XP_017079546.1|DEUG	LOC119562599|XP_037731759.1|DSUP
OG0005648	LOC108114305|XP_017080698.1|DEUG	LOC119552659|XP_037718293.1|DSUP
OG0005649	LOC108115032|XP_017081768.1|DEUG	LOC119560766|XP_037730316.1|DSUP
OG0005650	LOC108115006|XP_017081737.1|DEUG	LOC119560172|XP_037729460.1|DSUP
OG0005651	LOC108118073|XP_017086104.1|DEUG	LOC119556954|XP_037725389.1|DSUP
OG0005652	LOC108115836|XP_017082919.1|DEUG	LOC119563536|XP_037732946.1|DSUP
OG0005653	LOC108110494|XP_017075062.1|DEUG	LOC119546785|XP_037709270.1|DSUP
OG0005654	LOC108114990|XP_017081712.1|DEUG	LOC119560602|XP_037730058.1|DSUP
OG0005655	LOC108105640|XP_017067817.1|DEUG	LOC119551719|XP_037717152.1|DSUP
OG0005656	LOC108105631|XP_017067806.1|DEUG	LOC119550913|XP_037715838.1|DSUP
OG0005657	LOC108109606|XP_017073663.1|DEUG	LOC119545685|XP_037707353.1|DSUP
OG0005658	LOC108117196|XP_017084988.1|DEUG	LOC119560613|XP_037730077.1|DSUP
OG0005659	LOC108113755|XP_017079938.1|DEUG	LOC119550180|XP_037714649.1|DSUP
OG0005660	LOC108114129|XP_017080390.1|DEUG	LOC119554574|XP_037721482.1|DSUP
OG0005661	LOC108109880|XP_017074171.1|DEUG	LOC119563393|XP_037732679.1|DSUP
OG0005662	LOC108116382|XP_017083726.1|DEUG	LOC119563351|XP_037732627.1|DSUP
OG0005663	LOC108104424|XP_017065968.1|DEUG	LOC119557812|XP_037726676.1|DSUP
OG0005664	LOC108115884|XP_017083015.1|DEUG	LOC119562096|XP_037731323.1|DSUP
OG0005665	LOC108113586|XP_017079720.1|DEUG	LOC119552640|XP_037718262.1|DSUP
OG0005666	LOC108103137|XP_017063997.1|DEUG	LOC119556119|XP_037723928.1|DSUP
OG0005667	LOC108103348|XP_017064276.1|DEUG	LOC119557548|XP_037726253.1|DSUP
OG0005668	LOC108114247|XP_017080625.1|DEUG	LOC119555312|XP_037722562.1|DSUP
OG0005669	LOC108107065|XP_017069920.1|DEUG	LOC119548067|XP_037711081.1|DSUP
OG0005670	LOC108113785|XP_017079978.1|DEUG	LOC119562339|XP_037731435.1|DSUP
OG0005671	LOC108108365|XP_017071900.1|DEUG	LOC119559902|XP_037728995.1|DSUP
OG0005672	LOC108110957|XP_017075743.1|DEUG	LOC119546789|XP_037709275.1|DSUP
OG0005673	LOC108113734|XP_017079914.1|DEUG	LOC119553944|XP_037720565.1|DSUP
OG0005674	LOC108106015|XP_017068351.1|DEUG	LOC119553021|XP_037719005.1|DSUP
OG0005675	LOC108116499|XP_017083920.1|DEUG	LOC119563044|XP_037732177.1|DSUP
OG0005676	LOC108108130|XP_017071539.1|DEUG	LOC119553340|XP_037719603.1|DSUP
OG0005677	LOC108112865|XP_017078680.1|DEUG	LOC119551277|XP_037716470.1|DSUP
OG0005678	LOC108108335|XP_017071854.1|DEUG	LOC119557564|XP_037726280.1|DSUP
OG0005679	LOC108103742|XP_017064837.1|DEUG	LOC119549676|XP_037713812.1|DSUP
OG0005680	LOC108110954|XP_017075739.1|DEUG	LOC119546507|XP_037708756.1|DSUP
OG0005681	LOC108103740|XP_017064834.1|DEUG	LOC119561747|XP_037731158.1|DSUP
OG0005682	LOC108103737|XP_017064831.1|DEUG	LOC119561740|XP_037731151.1|DSUP
OG0005683	LOC108103870|XP_017065080.1|DEUG	LOC119556455|XP_037724623.1|DSUP
OG0005684	LOC108109909|XP_017074206.1|DEUG	LOC119552559|XP_037718108.1|DSUP
OG0005685	LOC108118533|XP_017086771.1|DEUG	LOC119557419|XP_037726096.1|DSUP
OG0005686	LOC108111556|XP_017076566.1|DEUG	LOC119563119|XP_037732292.1|DSUP
OG0005687	LOC108108666|XP_017072260.1|DEUG	LOC119554904|XP_037721934.1|DSUP
OG0005688	LOC108104761|XP_017066485.1|DEUG	LOC119550138|XP_037714569.1|DSUP
OG0005689	LOC108103260|XP_017064161.1|DEUG	LOC119556332|XP_037724351.1|DSUP
OG0005690	LOC108116585|XP_017084017.1|DEUG	LOC119562866|XP_037731908.1|DSUP
OG0005691	LOC108117511|XP_017085488.1|DEUG	LOC119545784|XP_037707583.1|DSUP
OG0005692	LOC108111069|XP_017075888.1|DEUG	LOC119547368|XP_037710117.1|DSUP
OG0005693	LOC108108185|XP_017071619.1|DEUG	LOC119553551|XP_037719919.1|DSUP
OG0005694	LOC108117180|XP_017084959.1|DEUG	LOC119560329|XP_037729647.1|DSUP
OG0005695	LOC108105280|XP_017067257.1|DEUG	LOC119563531|XP_037732930.1|DSUP
OG0005696	LOC108105281|XP_017067258.1|DEUG	LOC119563532|XP_037732932.1|DSUP
