Orthogroup	DEUG.longest_only	SLEB.longest_only
OG0005179	LOC108109832|XP_017074063.1|DEUG	LOC115632413|XP_030385412.1|SLEB
OG0005180	LOC108102809|XP_017063475.1|DEUG	LOC115628396|XP_030380344.1|SLEB
OG0005181	LOC108102922|XP_017063664.1|DEUG	LOC115627775|XP_030379441.1|SLEB
OG0005182	LOC108104558|XP_017066189.1|DEUG	LOC115634306|XP_030387821.1|SLEB
OG0005183	LOC108112456|XP_017077796.1|DEUG	LOC115634779|XP_030388534.1|SLEB
OG0005184	LOC108112452|XP_017077786.1|DEUG	LOC115624993|XP_030375729.1|SLEB
OG0005185	LOC108104486|XP_017066086.1|DEUG	LOC115633894|XP_030387259.1|SLEB
OG0005186	LOC108106419|XP_017068931.1|DEUG	LOC115634834|XP_030388615.1|SLEB
OG0005187	LOC108112604|XP_017078153.1|DEUG	LOC115634370|XP_030387894.1|SLEB
OG0005188	LOC108113148|XP_017079146.1|DEUG	LOC115633552|XP_030386869.1|SLEB
OG0005189	LOC108103767|XP_017064881.1|DEUG	LOC115627519|XP_030379079.1|SLEB
OG0005190	LOC108109768|XP_017073930.1|DEUG	LOC115632360|XP_030385337.1|SLEB
OG0005191	LOC108111507|XP_017076511.1|DEUG	LOC115623611|XP_030373888.1|SLEB
OG0005192	LOC108112822|XP_017078614.1|DEUG	LOC115632258|XP_030385195.1|SLEB
OG0005193	LOC108104494|XP_017066097.1|DEUG	LOC115633740|XP_030387073.1|SLEB
OG0005194	LOC108109086|XP_017072941.1|DEUG	LOC115628088|XP_030379928.1|SLEB
OG0005195	LOC108112568|XP_017078021.1|DEUG	LOC115620893|XP_030370240.1|SLEB
OG0005196	LOC108114581|XP_017081125.1|DEUG	LOC115632795|XP_030385907.1|SLEB
OG0005197	LOC108107496|XP_017070533.1|DEUG	LOC115633672|XP_030386978.1|SLEB
OG0005198	LOC108108084|XP_017071459.1|DEUG	LOC115624636|XP_030375257.1|SLEB
OG0005199	LOC108112863|XP_017078678.1|DEUG	LOC115627790|XP_030379474.1|SLEB
OG0005200	LOC108112531|XP_017077945.1|DEUG	LOC115630337|XP_030382734.1|SLEB
OG0005201	LOC108107272|XP_017070195.1|DEUG	LOC115634786|XP_030388553.1|SLEB
OG0005202	LOC108112690|XP_017078380.1|DEUG	LOC115632876|XP_030386014.1|SLEB
OG0005203	LOC108106445|XP_017068967.1|DEUG	LOC115634622|XP_030388333.1|SLEB
OG0005204	LOC108107004|XP_017069834.1|DEUG	LOC115628989|XP_030381130.1|SLEB
OG0005205	LOC108110926|XP_017075694.1|DEUG	LOC115631034|XP_030383517.1|SLEB
OG0005206	LOC108109244|XP_017073211.1|DEUG	LOC115634727|XP_030388471.1|SLEB
OG0005207	LOC108104503|XP_017066109.1|DEUG	LOC115633790|XP_030387127.1|SLEB
OG0005208	LOC108104767|XP_017066492.1|DEUG	LOC115633827|XP_030387175.1|SLEB
OG0005209	LOC108105856|XP_017068119.1|DEUG	LOC115626637|XP_030377907.1|SLEB
OG0005210	LOC108105849|XP_017068102.1|DEUG	LOC115626356|XP_030377567.1|SLEB
OG0005211	LOC108108773|XP_017072431.1|DEUG	LOC115624687|XP_030375349.1|SLEB
OG0005212	LOC108107211|XP_017070116.1|DEUG	LOC115633797|XP_030387136.1|SLEB
OG0005213	LOC108109743|XP_017073895.1|DEUG	LOC115633361|XP_030386662.1|SLEB
OG0005214	LOC108106101|XP_017068454.1|DEUG	LOC115631978|XP_030384738.1|SLEB
OG0005215	LOC108111131|XP_017075982.1|DEUG	LOC115631005|XP_030383464.1|SLEB
OG0005216	LOC108106940|XP_017069696.1|DEUG	LOC115625762|XP_030376783.1|SLEB
OG0005217	LOC108114840|XP_017081472.1|DEUG	LOC115629078|XP_030381253.1|SLEB
OG0005218	LOC108111129|XP_017075977.1|DEUG	LOC115626257|XP_030377422.1|SLEB
OG0005219	LOC108104576|XP_017066221.1|DEUG	LOC115622318|XP_030372088.1|SLEB
OG0005220	LOC108102842|XP_017063524.1|DEUG	LOC115632376|XP_030385357.1|SLEB
OG0005221	LOC108111208|XP_017076094.1|DEUG	LOC115626397|XP_030377620.1|SLEB
OG0005222	LOC108118449|XP_017086646.1|DEUG	LOC115630505|XP_030382956.1|SLEB
OG0005223	LOC108111200|XP_017076083.1|DEUG	LOC115625803|XP_030376841.1|SLEB
OG0005224	LOC108110645|XP_017075236.1|DEUG	LOC115628457|XP_030380435.1|SLEB
OG0005225	LOC108111099|XP_017075928.1|DEUG	LOC115626158|XP_030377292.1|SLEB
OG0005226	LOC108106145|XP_017068529.1|DEUG	LOC115631202|XP_030383756.1|SLEB
OG0005227	LOC108103843|XP_017065068.1|DEUG	LOC115631599|XP_030384261.1|SLEB
OG0005228	LOC108115943|XP_017083473.1|DEUG	LOC115631654|XP_030384326.1|SLEB
OG0005229	LOC108110918|XP_017075678.1|DEUG	LOC115631557|XP_030384204.1|SLEB
OG0005230	LOC108112249|XP_017077563.1|DEUG	LOC115631109|XP_030383628.1|SLEB
OG0005231	LOC108104197|XP_017065630.1|DEUG	LOC115628552|XP_030380574.1|SLEB
OG0005232	LOC108110839|XP_017075569.1|DEUG	LOC115626339|XP_030377545.1|SLEB
OG0005233	LOC108105896|XP_017068168.1|DEUG	LOC115626384|XP_030377603.1|SLEB
OG0005234	LOC108106854|XP_017069586.1|DEUG	LOC115625746|XP_030376761.1|SLEB
OG0005235	LOC108105707|XP_017067907.1|DEUG	LOC115631204|XP_030383768.1|SLEB
OG0005236	LOC108102659|XP_017063287.1|DEUG	LOC115630664|XP_030383166.1|SLEB
OG0005237	LOC108102648|XP_017063264.1|DEUG	LOC115630662|XP_030383164.1|SLEB
OG0005238	LOC108102649|XP_017063266.1|DEUG	LOC115630709|XP_030383222.1|SLEB
OG0005239	LOC108110713|XP_017075346.1|DEUG	LOC115630995|XP_030383446.1|SLEB
OG0005240	LOC108110806|XP_017075525.1|DEUG	LOC115632014|XP_030384806.1|SLEB
OG0005241	LOC108102639|XP_017063249.1|DEUG	LOC115630568|XP_030383044.1|SLEB
OG0005242	LOC108111120|XP_017075961.1|DEUG	LOC115630406|XP_030382797.1|SLEB
OG0005243	LOC108110973|XP_017075764.1|DEUG	LOC115631959|XP_030384682.1|SLEB
OG0005244	LOC108117235|XP_017085058.1|DEUG	LOC115621377|XP_030370863.1|SLEB
OG0005245	LOC108116224|XP_017083504.1|DEUG	LOC115625262|XP_030376123.1|SLEB
OG0005246	LOC108111006|XP_017075806.1|DEUG	LOC115631245|XP_030383814.1|SLEB
OG0005247	LOC108109122|XP_017073007.1|DEUG	LOC115634723|XP_030388466.1|SLEB
OG0005248	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG	LOC115629644|XP_030382015.1|SLEB
OG0005249	LOC108105270|XP_017067239.1|DEUG	LOC115623544|XP_030373790.1|SLEB
OG0005250	LOC108103390|XP_017064334.1|DEUG	LOC115625764|XP_030376792.1|SLEB
OG0005251	LOC108110956|XP_017075741.1|DEUG	LOC115631422|XP_030384008.1|SLEB
OG0005252	LOC108106837|XP_017069563.1|DEUG	LOC115626150|XP_030377274.1|SLEB
OG0005253	LOC108115509|XP_017082492.1|DEUG	LOC115628492|XP_030380481.1|SLEB
OG0005254	LOC108106875|XP_017069611.1|DEUG	LOC115626078|XP_030377191.1|SLEB
OG0005255	LOC108107133|XP_017070023.1|DEUG	LOC115625735|XP_030376746.1|SLEB
OG0005256	LOC108105201|XP_017067142.1|DEUG	LOC115633470|XP_030386785.1|SLEB
OG0005257	LOC108106142|XP_017068526.1|DEUG	LOC115625840|XP_030376903.1|SLEB
OG0005258	LOC108108254|XP_017071708.1|DEUG	LOC115625967|XP_030377069.1|SLEB
OG0005259	LOC108105841|XP_017068087.1|DEUG	LOC115625847|XP_030376910.1|SLEB
OG0005260	LOC108105843|XP_017068093.1|DEUG	LOC115625942|XP_030377037.1|SLEB
OG0005261	LOC108110913|XP_017075669.1|DEUG	LOC115623710|XP_030374050.1|SLEB
OG0005262	LOC108102613|XP_017063206.1|DEUG	LOC115630567|XP_030383042.1|SLEB
OG0005263	LOC108106956|XP_017069722.1|DEUG	LOC115626218|XP_030377372.1|SLEB
OG0005264	LOC108111608|XP_017076626.1|DEUG	LOC115621382|XP_030370871.1|SLEB
OG0005265	LOC108106992|XP_017069819.1|DEUG	LOC115625877|XP_030376952.1|SLEB
OG0005266	LOC108105158|XP_017067082.1|DEUG	LOC115626451|XP_030377687.1|SLEB
OG0005267	LOC108110847|XP_017075580.1|DEUG	LOC115630454|XP_030382875.1|SLEB
OG0005268	LOC108110845|XP_017075578.1|DEUG	LOC115630452|XP_030382872.1|SLEB
OG0005269	LOC108110977|XP_017075771.1|DEUG	LOC115630434|XP_030382849.1|SLEB
OG0005270	LOC108111982|XP_017077196.1|DEUG	LOC115631483|XP_030384098.1|SLEB
OG0005271	LOC108107076|XP_017069935.1|DEUG	LOC115625827|XP_030376878.1|SLEB
OG0005272	LOC108107118|XP_017069998.1|DEUG	LOC115625855|XP_030376923.1|SLEB
OG0005273	LOC108106087|XP_017068436.1|DEUG	LOC115625663|XP_030376656.1|SLEB
OG0005274	LOC108112346|XP_017077666.1|DEUG	LOC115631480|XP_030384096.1|SLEB
OG0005275	LOC108110920|XP_017075682.1|DEUG	LOC115630943|XP_030383370.1|SLEB
OG0005276	LOC108110985|XP_017075783.1|DEUG	LOC115631296|XP_030383871.1|SLEB
OG0005277	LOC108110469|XP_017075026.1|DEUG	LOC115631445|XP_030384049.1|SLEB
OG0005278	LOC108109227|XP_017073188.1|DEUG	LOC115627877|XP_030379625.1|SLEB
OG0005279	LOC108113448|XP_017079510.1|DEUG	LOC115626343|XP_030377552.1|SLEB
OG0005280	LOC108102657|XP_017063285.1|DEUG	LOC115630408|XP_030382800.1|SLEB
OG0005281	LOC108110910|XP_017075666.1|DEUG	LOC115630939|XP_030383366.1|SLEB
OG0005282	LOC108115349|XP_017082260.1|DEUG	LOC115623681|XP_030374011.1|SLEB
OG0005283	LOC108116683|XP_017084180.1|DEUG	LOC115620238|XP_030369243.1|SLEB
OG0005284	LOC108115488|XP_017082462.1|DEUG	LOC115628583|XP_030380627.1|SLEB
OG0005285	LOC108115512|XP_017082498.1|DEUG	LOC115628504|XP_030380506.1|SLEB
OG0005286	LOC108102630|XP_017063232.1|DEUG	LOC115630400|XP_030382785.1|SLEB
OG0005287	LOC108102652|XP_017063279.1|DEUG	LOC115630399|XP_030382784.1|SLEB
OG0005288	LOC108106972|XP_017069775.1|DEUG	LOC115631735|XP_030384433.1|SLEB
OG0005289	LOC108114106|XP_017080396.1|DEUG	LOC115631124|XP_030383650.1|SLEB
OG0005290	LOC108115370|XP_017082289.1|DEUG	LOC115625102|XP_030375866.1|SLEB
OG0005291	LOC108110719|XP_017075380.1|DEUG	LOC115626174|XP_030377310.1|SLEB
OG0005292	LOC108110671|XP_017075277.1|DEUG	LOC115626171|XP_030377306.1|SLEB
OG0005293	LOC108105117|XP_017067039.1|DEUG	LOC115626576|XP_030377815.1|SLEB
OG0005294	LOC108104135|XP_017065526.1|DEUG	LOC115630985|XP_030383427.1|SLEB
OG0005295	LOC108110718|XP_017075359.1|DEUG	LOC115626157|XP_030377290.1|SLEB
OG0005296	LOC108115295|XP_017082171.1|DEUG	LOC115625062|XP_030375795.1|SLEB
OG0005297	LOC108106173|XP_017068583.1|DEUG	LOC115628612|XP_030380655.1|SLEB
OG0005298	LOC108110938|XP_017075720.1|DEUG	LOC115625734|XP_030376745.1|SLEB
OG0005299	LOC108111420|XP_017076367.1|DEUG	LOC115620856|XP_030370162.1|SLEB
OG0005300	LOC108117427|XP_017085329.1|DEUG	LOC115629647|XP_030382018.1|SLEB
OG0005301	LOC108110692|XP_017075312.1|DEUG	LOC115625689|XP_030376688.1|SLEB
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC115634648|XP_030388368.1|SLEB
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC115630496|XP_030382943.1|SLEB
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC115625658|XP_030376647.1|SLEB
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC115627867|XP_030379613.1|SLEB
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC115631072|XP_030383578.1|SLEB
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC115631790|XP_030384485.1|SLEB
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC115631563|XP_030384214.1|SLEB
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC115630993|XP_030383444.1|SLEB
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC115631088|XP_030383596.1|SLEB
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC115631451|XP_030384056.1|SLEB
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC115628496|XP_030380491.1|SLEB
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC115630404|XP_030382792.1|SLEB
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC115631469|XP_030384082.1|SLEB
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC115631917|XP_030384629.1|SLEB
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC115630796|XP_030383318.1|SLEB
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC115627629|XP_030379225.1|SLEB
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC115626623|XP_030377881.1|SLEB
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC115626445|XP_030377679.1|SLEB
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC115625914|XP_030377007.1|SLEB
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC115631692|XP_030384374.1|SLEB
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC115631789|XP_030384484.1|SLEB
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC115626317|XP_030377513.1|SLEB
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC115625881|XP_030376958.1|SLEB
OG0005325	LOC108111092|XP_017075920.1|DEUG	LOC115625837|XP_030376897.1|SLEB
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC115625659|XP_030376648.1|SLEB
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC115626374|XP_030377590.1|SLEB
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC115632942|XP_030386098.1|SLEB
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC115623062|XP_030373101.1|SLEB
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC115622741|XP_030372647.1|SLEB
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC115630455|XP_030382876.1|SLEB
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC115628578|XP_030380621.1|SLEB
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC115631764|XP_030384460.1|SLEB
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC115630604|XP_030383084.1|SLEB
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC115624663|XP_030375311.1|SLEB
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC115625566|XP_030376525.1|SLEB
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC115634189|XP_030387639.1|SLEB
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC115626072|XP_030377184.1|SLEB
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC115631404|XP_030383987.1|SLEB
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC115625961|XP_030377062.1|SLEB
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC115626120|XP_030377237.1|SLEB
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC115631715|XP_030384409.1|SLEB
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC115624803|XP_030375511.1|SLEB
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC115634223|XP_030387674.1|SLEB
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC115628566|XP_030380589.1|SLEB
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC115625892|XP_030376980.1|SLEB
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC115631608|XP_030384269.1|SLEB
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC115630970|XP_030383409.1|SLEB
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC115631761|XP_030384455.1|SLEB
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC115631481|XP_030384097.1|SLEB
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC115632476|XP_030385510.1|SLEB
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC115631455|XP_030384062.1|SLEB
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC115625876|XP_030376955.1|SLEB
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC115626411|XP_030377637.1|SLEB
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC115631668|XP_030384342.1|SLEB
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC115631120|XP_030383641.1|SLEB
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC115631437|XP_030384035.1|SLEB
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC115632533|XP_030385601.1|SLEB
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC115631712|XP_030384399.1|SLEB
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC115620940|XP_030370316.1|SLEB
OG0005361	LOC108111020|XP_017075823.1|DEUG	LOC115631053|XP_030383549.1|SLEB
OG0005362	LOC108110969|XP_017075759.1|DEUG	LOC115625782|XP_030376814.1|SLEB
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC115628994|XP_030381135.1|SLEB
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC115633886|XP_030387249.1|SLEB
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC115630592|XP_030383071.1|SLEB
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC115630610|XP_030383095.1|SLEB
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC115630813|XP_030383340.1|SLEB
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC115625159|XP_030375947.1|SLEB
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC115631330|XP_030383911.1|SLEB
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC115631583|XP_030384241.1|SLEB
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC115631749|XP_030384445.1|SLEB
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC115620404|XP_030369483.1|SLEB
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC115626377|XP_030377592.1|SLEB
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC115631651|XP_030384323.1|SLEB
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC115631241|XP_030383811.1|SLEB
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC115630720|XP_030383232.1|SLEB
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC115628280|XP_030380169.1|SLEB
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC115631453|XP_030384059.1|SLEB
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC115631580|XP_030384236.1|SLEB
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC115631598|XP_030384258.1|SLEB
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC115630462|XP_030382888.1|SLEB
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC115630425|XP_030382837.1|SLEB
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC115633006|XP_030386191.1|SLEB
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC115623969|XP_030374398.1|SLEB
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC115624747|XP_030375435.1|SLEB
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC115634822|XP_030388601.1|SLEB
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC115620619|XP_030369799.1|SLEB
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC115628529|XP_030380549.1|SLEB
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC115631475|XP_030384089.1|SLEB
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC115631373|XP_030383954.1|SLEB
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC115631374|XP_030383956.1|SLEB
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC115630622|XP_030383117.1|SLEB
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC115620866|XP_030370195.1|SLEB
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC115630497|XP_030382946.1|SLEB
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC115631178|XP_030383727.1|SLEB
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC115631989|XP_030384776.1|SLEB
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC115631626|XP_030384293.1|SLEB
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC115624294|XP_030374778.1|SLEB
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC115628667|XP_030380736.1|SLEB
OG0005400	LOC108104607|XP_017066266.1|DEUG	LOC115619967|XP_030368863.1|SLEB
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC115631542|XP_030384177.1|SLEB
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC115631176|XP_030383725.1|SLEB
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC115631307|XP_030383882.1|SLEB
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC115631308|XP_030383883.1|SLEB
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC115622838|XP_030372781.1|SLEB
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC115629095|XP_030381316.1|SLEB
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC115621938|XP_030371648.1|SLEB
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC115631356|XP_030383933.1|SLEB
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC115631561|XP_030384212.1|SLEB
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC115631086|XP_030383594.1|SLEB
OG0005411	LOC108106323|XP_017068783.1|DEUG	LOC115634806|XP_030388578.1|SLEB
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC115629037|XP_030381202.1|SLEB
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC115634107|XP_030387525.1|SLEB
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC115628885|XP_030381001.1|SLEB
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC115633256|XP_030386519.1|SLEB
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC115627402|XP_030378920.1|SLEB
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC115622926|XP_030372911.1|SLEB
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC115628486|XP_030380474.1|SLEB
OG0005419	LOC108111064|XP_017075882.1|DEUG	LOC115631108|XP_030383627.1|SLEB
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC115626048|XP_030377160.1|SLEB
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC115631384|XP_030383966.1|SLEB
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC115627238|XP_030378721.1|SLEB
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC115625854|XP_030376920.1|SLEB
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC115620082|XP_030369124.1|SLEB
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC115627829|XP_030379528.1|SLEB
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC115619979|XP_030368878.1|SLEB
OG0005427	LOC108107022|XP_017069858.1|DEUG	LOC115625972|XP_030377076.1|SLEB
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC115626270|XP_030377445.1|SLEB
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC115625885|XP_030376964.1|SLEB
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC115625883|XP_030376961.1|SLEB
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC115625863|XP_030376934.1|SLEB
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC115626275|XP_030377458.1|SLEB
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC115633868|XP_030387229.1|SLEB
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC115626298|XP_030377485.1|SLEB
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC115626335|XP_030377540.1|SLEB
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC115626334|XP_030377539.1|SLEB
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC115620941|XP_030370312.1|SLEB
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC115632029|XP_030384835.1|SLEB
OG0005439	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG	LOC115621540|XP_030371066.1|SLEB
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC115631301|XP_030383875.1|SLEB
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC115631760|XP_030384454.1|SLEB
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC115631628|XP_030384295.1|SLEB
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC115631686|XP_030384363.1|SLEB
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC115631509|XP_030384134.1|SLEB
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC115630635|XP_030383131.1|SLEB
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC115633896|XP_030387260.1|SLEB
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC115630599|XP_030383078.1|SLEB
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC115633949|XP_030387327.1|SLEB
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC115627285|XP_030378777.1|SLEB
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB
OG0005451	LOC108103507|XP_017064508.1|DEUG, LOC108105713|XP_017067917.1|DEUG	LOC115630776|XP_030383291.1|SLEB
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC115632699|XP_030385799.1|SLEB
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC115624251|XP_030374731.1|SLEB
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC115628476|XP_030380457.1|SLEB
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC115626892|XP_030378293.1|SLEB
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC115626152|XP_030377277.1|SLEB
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC115625817|XP_030376866.1|SLEB
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC115631906|XP_030384613.1|SLEB
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC115630443|XP_030382864.1|SLEB
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC115628462|XP_030380442.1|SLEB
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC115625700|XP_030376701.1|SLEB
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC115620618|XP_030369798.1|SLEB
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC115632882|XP_030386019.1|SLEB
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC115633403|XP_030386706.1|SLEB
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC115625770|XP_030376798.1|SLEB
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC115625771|XP_030376802.1|SLEB
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC115621301|XP_030370771.1|SLEB
