Orthogroup	DEUG.longest_only	DNOV.longest_only
OG0004497	LOC108112252|XP_017077562.1|DEUG, LOC108112280|XP_017077591.1|DEUG	LOC115760014|XP_030557039.1|DNOV
OG0004498	LOC108116849|XP_017084393.1|DEUG	LOC115767442|XP_030567599.1|DNOV, LOC115767443|XP_030567600.1|DNOV
OG0004499	LOC108106485|XP_017069053.1|DEUG, LOC108106484|XP_017069050.1|DEUG	LOC115763654|XP_030562186.1|DNOV
OG0004500	LOC108111921|XP_017077051.1|DEUG	LOC115760749|XP_030558086.1|DNOV
OG0004501	LOC108106723|XP_017069449.1|DEUG	LOC115762307|XP_030560333.1|DNOV
OG0004503	LOC108105217|XP_017067169.1|DEUG, LOC108105218|XP_017067170.1|DEUG, LOC108109794|XP_017074035.1|DEUG, LOC108113097|XP_017079044.1|DEUG, LOC108105238|XP_017067198.1|DEUG	LOC115760779|XP_030558129.1|DNOV
OG0004504	LOC108118279|XP_017086364.1|DEUG	LOC115760376|XP_030557530.1|DNOV
OG0004505	LOC108111686|XP_017076720.1|DEUG	LOC115764749|XP_030563828.1|DNOV
OG0004506	LOC108116008|XP_017083175.1|DEUG	LOC115759421|XP_030556178.1|DNOV
OG0004507	LOC108113161|XP_017079168.1|DEUG	LOC115763986|XP_030562659.1|DNOV
OG0004508	LOC108113622|XP_017079773.1|DEUG	LOC115764145|XP_030562881.1|DNOV
OG0004509	LOC108114444|XP_017080929.1|DEUG	LOC115767363|XP_030567484.1|DNOV
OG0004510	LOC108103893|XP_017065123.1|DEUG	LOC115768212|XP_030568584.1|DNOV
OG0004511	LOC108113738|XP_017079915.1|DEUG	LOC115771709|XP_030573388.1|DNOV
OG0004512	LOC108102341|XP_017062666.1|DEUG	LOC115766794|XP_030566675.1|DNOV
OG0004513	LOC108102364|XP_017062759.1|DEUG	LOC115766787|XP_030566663.1|DNOV
OG0004514	LOC108102355|XP_017062733.1|DEUG	LOC115766772|XP_030566643.1|DNOV
OG0004515	LOC108102923|XP_017063666.1|DEUG	LOC115765186|XP_030564474.1|DNOV
OG0004516	LOC108103878|XP_017065095.1|DEUG	LOC115767325|XP_030567427.1|DNOV
OG0004517	LOC108111856|XP_017076955.1|DEUG	LOC115766483|XP_030566305.1|DNOV
OG0004518	LOC108115212|XP_017082042.1|DEUG	LOC115768104|XP_030568456.1|DNOV
OG0004519	LOC108116038|XP_017083224.1|DEUG	LOC115764223|XP_030562997.1|DNOV
OG0004520	LOC108115213|XP_017082046.1|DEUG	LOC115766263|XP_030565983.1|DNOV
OG0004521	LOC108110351|XP_017074876.1|DEUG	LOC115762438|XP_030560494.1|DNOV
OG0004522	LOC108117631|XP_017085648.1|DEUG	LOC115767284|XP_030567375.1|DNOV
OG0004523	LOC108109041|XP_017072831.1|DEUG	LOC115765032|XP_030564254.1|DNOV
OG0004524	LOC108103674|XP_017064723.1|DEUG	LOC115767592|XP_030567745.1|DNOV
OG0004525	LOC108118344|XP_017086476.1|DEUG	LOC115765196|XP_030564490.1|DNOV
OG0004526	LOC108110290|XP_017074775.1|DEUG	LOC115768229|XP_030568616.1|DNOV
OG0004527	LOC108103345|XP_017064272.1|DEUG	LOC115767799|XP_030567990.1|DNOV
OG0004528	LOC108109679|XP_017073761.1|DEUG	LOC115764276|XP_030563062.1|DNOV
OG0004529	LOC108103338|XP_017064262.1|DEUG	LOC115768794|XP_030569350.1|DNOV
OG0004530	LOC108103865|XP_017065066.1|DEUG	LOC115765203|XP_030564501.1|DNOV
OG0004531	LOC108115717|XP_017082778.1|DEUG	LOC115765064|XP_030564298.1|DNOV
OG0004532	LOC108110073|XP_017074443.1|DEUG	LOC115766350|XP_030566108.1|DNOV
OG0004533	LOC108103901|XP_017065133.1|DEUG	LOC115767397|XP_030567520.1|DNOV
OG0004534	LOC108113223|XP_017079250.1|DEUG	LOC115765276|XP_030564626.1|DNOV
OG0004535	LOC108114130|XP_017080392.1|DEUG	LOC115762927|XP_030561167.1|DNOV
OG0004536	LOC108109673|XP_017073745.1|DEUG	LOC115764286|XP_030563077.1|DNOV
OG0004537	LOC108103680|XP_017064747.1|DEUG	LOC115767402|XP_030567527.1|DNOV
OG0004538	LOC108109152|XP_017073055.1|DEUG	LOC115762043|XP_030559973.1|DNOV
OG0004539	LOC108117135|XP_017084879.1|DEUG	LOC115771924|XP_030573682.1|DNOV
OG0004540	LOC108110145|XP_017074548.1|DEUG	LOC115767732|XP_030567903.1|DNOV
OG0004541	LOC108112663|XP_017078286.1|DEUG	LOC115757978|XP_030554319.1|DNOV
OG0004542	LOC108103126|XP_017063983.1|DEUG	LOC115764378|XP_030563200.1|DNOV
OG0004543	LOC108104425|XP_017065969.1|DEUG	LOC115768260|XP_030568649.1|DNOV
OG0004544	LOC108105514|XP_017067627.1|DEUG	LOC115768153|XP_030568508.1|DNOV
OG0004545	LOC108115693|XP_017082751.1|DEUG	LOC115761362|XP_030558970.1|DNOV
OG0004546	LOC108111945|XP_017077114.1|DEUG	LOC115760848|XP_030558260.1|DNOV
OG0004547	LOC108104405|XP_017065941.1|DEUG	LOC115766908|XP_030566846.1|DNOV
OG0004548	LOC108103770|XP_017064884.1|DEUG	LOC115765145|XP_030564410.1|DNOV
OG0004549	LOC108105483|XP_017067589.1|DEUG	LOC115768777|XP_030569329.1|DNOV
OG0004550	LOC108117436|XP_017085343.1|DEUG	LOC115769020|XP_030569590.1|DNOV
OG0004551	LOC108109091|XP_017072955.1|DEUG	LOC115772051|XP_030573856.1|DNOV
OG0004552	LOC108117166|XP_017084934.1|DEUG	LOC115768569|XP_030569053.1|DNOV
OG0004553	LOC108109852|XP_017074102.1|DEUG	LOC115770982|XP_030572313.1|DNOV
OG0004554	LOC108103354|XP_017064288.1|DEUG	LOC115767870|XP_030568090.1|DNOV
OG0004555	LOC108103327|XP_017064249.1|DEUG	LOC115767869|XP_030568089.1|DNOV
OG0004556	LOC108106042|XP_017068383.1|DEUG	LOC115764263|XP_030563045.1|DNOV
OG0004557	LOC108110389|XP_017074924.1|DEUG	LOC115768435|XP_030568853.1|DNOV
OG0004558	LOC108102401|XP_017062836.1|DEUG	LOC115765394|XP_030564784.1|DNOV
OG0004559	LOC108116703|XP_017084209.1|DEUG	LOC115764615|XP_030563633.1|DNOV
OG0004560	LOC108114871|XP_017081518.1|DEUG	LOC115760372|XP_030557529.1|DNOV
OG0004561	LOC108105229|XP_017067185.1|DEUG	LOC115771904|XP_030573653.1|DNOV
OG0004562	LOC108115732|XP_017082794.1|DEUG	LOC115771879|XP_030573624.1|DNOV
OG0004563	LOC108105558|XP_017067688.1|DEUG	LOC115772114|XP_030573946.1|DNOV
OG0004564	LOC108117032|XP_017084690.1|DEUG	LOC115763894|XP_030562532.1|DNOV
OG0004565	LOC108116164|XP_017083388.1|DEUG	LOC115771793|XP_030573523.1|DNOV
OG0004566	LOC108110123|XP_017074518.1|DEUG	LOC115765310|XP_030564668.1|DNOV
OG0004567	LOC108103455|XP_017064436.1|DEUG	LOC115768159|XP_030568513.1|DNOV
OG0004568	LOC108102456|XP_017062952.1|DEUG	LOC115768453|XP_030568874.1|DNOV
OG0004569	LOC108114994|XP_017081720.1|DEUG	LOC115761719|XP_030559457.1|DNOV
OG0004570	LOC108112837|XP_017078633.1|DEUG	LOC115765370|XP_030564757.1|DNOV
OG0004571	LOC108109969|XP_017074275.1|DEUG	LOC115767013|XP_030566996.1|DNOV
OG0004572	LOC108102679|XP_017063309.1|DEUG	LOC115760111|XP_030557164.1|DNOV
OG0004573	LOC108116937|XP_017084572.1|DEUG	LOC115761666|XP_030559372.1|DNOV
OG0004574	LOC108103215|XP_017064099.1|DEUG	LOC115768915|XP_030569505.1|DNOV
OG0004575	LOC108103210|XP_017064089.1|DEUG	LOC115768922|XP_030569518.1|DNOV
OG0004576	LOC108109532|XP_017073585.1|DEUG	LOC115759505|XP_030556306.1|DNOV
OG0004577	LOC108116932|XP_017084566.1|DEUG	LOC115761595|XP_030559252.1|DNOV
OG0004578	LOC108111872|XP_017076985.1|DEUG	LOC115771315|XP_030572834.1|DNOV
OG0004579	LOC108110721|XP_017075382.1|DEUG	LOC115759105|XP_030555804.1|DNOV
OG0004580	LOC108116975|XP_017084624.1|DEUG	LOC115761752|XP_030559513.1|DNOV
OG0004581	LOC108105597|XP_017067760.1|DEUG	LOC115764168|XP_030562912.1|DNOV
OG0004582	LOC108113505|XP_017079583.1|DEUG	LOC115757658|XP_030553831.1|DNOV
OG0004583	LOC108103180|XP_017064056.1|DEUG	LOC115765326|XP_030564687.1|DNOV
OG0004584	LOC108106260|XP_017068714.1|DEUG	LOC115757848|XP_030554143.1|DNOV
OG0004585	LOC108111425|XP_017076373.1|DEUG	LOC115764948|XP_030564129.1|DNOV
OG0004586	LOC108110332|XP_017074851.1|DEUG	LOC115768524|XP_030568975.1|DNOV
OG0004587	LOC108108999|XP_017072758.1|DEUG, LOC108104207|XP_017065640.1|DEUG	LOC115764949|XP_030564130.1|DNOV
OG0004588	LOC108109073|XP_017072926.1|DEUG	LOC115764985|XP_030564172.1|DNOV
OG0004589	LOC108112579|XP_017078092.1|DEUG	LOC115765361|XP_030564739.1|DNOV
OG0004590	LOC108111387|XP_017076310.1|DEUG	LOC115765080|XP_030564315.1|DNOV
OG0004591	LOC108111411|XP_017076355.1|DEUG	LOC115765049|XP_030564283.1|DNOV
OG0004592	LOC108102959|XP_017063740.1|DEUG	LOC115765179|XP_030564461.1|DNOV
OG0004593	LOC108102950|XP_017063717.1|DEUG	LOC115766839|XP_030566742.1|DNOV
OG0004594	LOC108118070|XP_017086100.1|DEUG	LOC115765221|XP_030564521.1|DNOV
OG0004595	LOC108110107|XP_017074491.1|DEUG	LOC115768272|XP_030568669.1|DNOV
OG0004596	LOC108105494|XP_017067601.1|DEUG	LOC115768150|XP_030568504.1|DNOV
OG0004597	LOC108117303|XP_017085155.1|DEUG	LOC115768897|XP_030569472.1|DNOV
OG0004598	LOC108114222|XP_017080564.1|DEUG	LOC115765829|XP_030565413.1|DNOV
OG0004599	LOC108111086|XP_017075911.1|DEUG	LOC115760140|XP_030557205.1|DNOV
OG0004600	LOC108109984|XP_017074304.1|DEUG	LOC115768839|XP_030569396.1|DNOV
OG0004601	LOC108104344|XP_017065827.1|DEUG	LOC115768844|XP_030569400.1|DNOV
OG0004602	LOC108109692|XP_017073791.1|DEUG	LOC115765268|XP_030564617.1|DNOV
OG0004603	LOC108111206|XP_017076093.1|DEUG	LOC115765885|XP_030565486.1|DNOV
OG0004604	LOC108103127|XP_017063984.1|DEUG	LOC115764330|XP_030563140.1|DNOV
OG0004605	LOC108103100|XP_017063954.1|DEUG	LOC115764421|XP_030563280.1|DNOV
OG0004606	LOC108117100|XP_017084800.1|DEUG	LOC115763690|XP_030562231.1|DNOV
OG0004607	LOC108118297|XP_017086398.1|DEUG	LOC115768170|XP_030568528.1|DNOV
OG0004608	LOC108103873|XP_017065084.1|DEUG	LOC115768616|XP_030569132.1|DNOV
OG0004609	LOC108103007|XP_017063816.1|DEUG	LOC115765246|XP_030564570.1|DNOV
OG0004610	LOC108111327|XP_017076226.1|DEUG	LOC115757762|XP_030554034.1|DNOV
OG0004611	LOC108111428|XP_017076377.1|DEUG	LOC115759509|XP_030556309.1|DNOV
OG0004612	LOC108111444|XP_017076402.1|DEUG, LOC108111426|XP_017076414.1|DEUG	LOC115759577|XP_030556405.1|DNOV
OG0004613	LOC108105600|XP_017067764.1|DEUG	LOC115764170|XP_030562914.1|DNOV
OG0004614	LOC108118352|XP_017086487.1|DEUG	LOC115764271|XP_030563056.1|DNOV
OG0004615	LOC108118295|XP_017086394.1|DEUG	LOC115768198|XP_030568572.1|DNOV
OG0004616	LOC108103192|XP_017064069.1|DEUG	LOC115765086|XP_030564326.1|DNOV
OG0004617	LOC108115492|XP_017082465.1|DEUG	LOC115758954|XP_030555613.1|DNOV
OG0004618	LOC108115619|XP_017082653.1|DEUG	LOC115771979|XP_030573759.1|DNOV
OG0004619	LOC108109553|XP_017073613.1|DEUG	LOC115761245|XP_030558801.1|DNOV
OG0004620	LOC108117215|XP_017085029.1|DEUG	LOC115761967|XP_030559869.1|DNOV
OG0004621	LOC108116492|XP_017083915.1|DEUG	LOC115770830|XP_030572125.1|DNOV
OG0004622	LOC108116952|XP_017084594.1|DEUG	LOC115761732|XP_030559477.1|DNOV
OG0004623	LOC108111376|XP_017076297.1|DEUG	LOC115764888|XP_030564030.1|DNOV
OG0004624	LOC108115328|XP_017082226.1|DEUG	LOC115759415|XP_030556167.1|DNOV
OG0004625	LOC108110044|XP_017074397.1|DEUG	LOC115767737|XP_030567909.1|DNOV
OG0004626	LOC108105452|XP_017067529.1|DEUG	LOC115765097|XP_030564341.1|DNOV
OG0004627	LOC108107907|XP_017071201.1|DEUG	LOC115762836|XP_030561062.1|DNOV
OG0004628	LOC108102462|XP_017062960.1|DEUG	LOC115768903|XP_030569480.1|DNOV
OG0004629	LOC108109241|XP_017073210.1|DEUG	LOC115771999|XP_030573789.1|DNOV
OG0004630	LOC108111427|XP_017076375.1|DEUG	LOC115764893|XP_030564040.1|DNOV
OG0004631	LOC108116911|XP_017084525.1|DEUG, LOC108116912|XP_017084526.1|DEUG	LOC115761239|XP_030558793.1|DNOV
OG0004632	LOC108116910|XP_017084523.1|DEUG	LOC115761238|XP_030558792.1|DNOV
OG0004633	LOC108111415|XP_017076361.1|DEUG	LOC115765013|XP_030564226.1|DNOV
OG0004634	LOC108116062|XP_017083262.1|DEUG	LOC115764923|XP_030564089.1|DNOV
OG0004635	LOC108103143|XP_017064003.1|DEUG	LOC115767848|XP_030568058.1|DNOV
OG0004636	LOC108106039|XP_017068378.1|DEUG	LOC115765155|XP_030564428.1|DNOV
OG0004637	LOC108105478|XP_017067579.1|DEUG	LOC115767565|XP_030567707.1|DNOV
OG0004638	LOC108103558|XP_017064574.1|DEUG	LOC115768048|XP_030568341.1|DNOV
OG0004639	LOC108115768|XP_017082826.1|DEUG	LOC115771948|XP_030573711.1|DNOV
OG0004640	LOC108115887|XP_017083019.1|DEUG	LOC115771637|XP_030573297.1|DNOV
OG0004641	LOC108103815|XP_017064991.1|DEUG	LOC115767974|XP_030568233.1|DNOV
OG0004642	LOC108105479|XP_017067584.1|DEUG	LOC115767578|XP_030567723.1|DNOV
OG0004643	LOC108109585|XP_017073651.1|DEUG	LOC115770774|XP_030572052.1|DNOV
OG0004644	LOC108103760|XP_017064867.1|DEUG	LOC115769124|XP_030569689.1|DNOV
OG0004645	LOC108111102|XP_017075933.1|DEUG	LOC115765947|XP_030565553.1|DNOV
OG0004646	LOC108104234|XP_017065674.1|DEUG	LOC115765031|XP_030564253.1|DNOV
OG0004647	LOC108110096|XP_017074480.1|DEUG	LOC115768275|XP_030568673.1|DNOV
OG0004648	LOC108109962|XP_017074267.1|DEUG	LOC115764373|XP_030563195.1|DNOV
OG0004649	LOC108110030|XP_017074364.1|DEUG	LOC115766900|XP_030566837.1|DNOV
OG0004650	LOC108111388|XP_017076314.1|DEUG	LOC115763297|XP_030561645.1|DNOV
OG0004651	LOC108106361|XP_017068874.1|DEUG	LOC115772016|XP_030573807.1|DNOV
OG0004652	LOC108116023|XP_017083199.1|DEUG	LOC115761571|XP_030559217.1|DNOV
OG0004653	LOC108108792|XP_017072456.1|DEUG	LOC115770362|XP_030571470.1|DNOV
OG0004654	LOC108111024|XP_017075833.1|DEUG	LOC115759047|XP_030555730.1|DNOV
OG0004655	LOC108116630|XP_017084098.1|DEUG	LOC115771623|XP_030573263.1|DNOV
OG0004656	LOC108109947|XP_017074241.1|DEUG	LOC115767112|XP_030567125.1|DNOV
OG0004657	LOC108110173|XP_017074585.1|DEUG	LOC115766025|XP_030565656.1|DNOV
OG0004658	LOC108117483|XP_017085444.1|DEUG	LOC115762004|XP_030559933.1|DNOV
OG0004659	LOC108108841|XP_017072538.1|DEUG	LOC115761874|XP_030559737.1|DNOV
OG0004660	LOC108115691|XP_017082749.1|DEUG	LOC115761363|XP_030558971.1|DNOV
OG0004661	LOC108107458|XP_017070527.1|DEUG	LOC115771931|XP_030573691.1|DNOV
OG0004662	LOC108111511|XP_017076515.1|DEUG	LOC115761767|XP_030559556.1|DNOV
OG0004663	LOC108103291|XP_017064193.1|DEUG	LOC115768618|XP_030569135.1|DNOV
OG0004664	LOC108103288|XP_017064188.1|DEUG	LOC115768623|XP_030569141.1|DNOV
OG0004665	LOC108110392|XP_017074936.1|DEUG	LOC115768444|XP_030568863.1|DNOV
OG0004666	LOC108110080|XP_017074462.1|DEUG	LOC115759517|XP_030556320.1|DNOV
OG0004667	LOC108110350|XP_017074879.1|DEUG	LOC115759500|XP_030556301.1|DNOV
OG0004668	LOC108110041|XP_017074389.1|DEUG	LOC115766400|XP_030566177.1|DNOV
OG0004669	LOC108107072|XP_017069930.1|DEUG	LOC115760188|XP_030557278.1|DNOV
OG0004670	LOC108113624|XP_017079775.1|DEUG	LOC115759472|XP_030556266.1|DNOV
OG0004671	LOC108111761|XP_017076811.1|DEUG	LOC115761310|XP_030558900.1|DNOV
OG0004672	LOC108105224|XP_017067176.1|DEUG	LOC115771696|XP_030573373.1|DNOV
OG0004673	LOC108109383|XP_017073366.1|DEUG	LOC115771604|XP_030573226.1|DNOV
OG0004674	LOC108115805|XP_017082883.1|DEUG	LOC115764996|XP_030564193.1|DNOV
OG0004675	LOC108115803|XP_017082877.1|DEUG	LOC115764854|XP_030563983.1|DNOV
OG0004676	LOC108115344|XP_017082255.1|DEUG	LOC115764011|XP_030562695.1|DNOV
OG0004677	LOC108116619|XP_017084082.1|DEUG	LOC115764085|XP_030562795.1|DNOV
OG0004678	LOC108116617|XP_017084079.1|DEUG	LOC115764815|XP_030563922.1|DNOV
OG0004679	LOC108117105|XP_017084810.1|DEUG	LOC115770878|XP_030572174.1|DNOV
OG0004680	LOC108111603|XP_017076616.1|DEUG	LOC115771610|XP_030573236.1|DNOV
OG0004681	LOC108109539|XP_017073593.1|DEUG	LOC115764720|XP_030563780.1|DNOV
OG0004682	LOC108102622|XP_017063220.1|DEUG	LOC115763107|XP_030561411.1|DNOV
OG0004683	LOC108116956|XP_017084600.1|DEUG	LOC115761801|XP_030559604.1|DNOV
OG0004684	LOC108110128|XP_017074526.1|DEUG	LOC115771764|XP_030573477.1|DNOV
OG0004685	LOC108116043|XP_017083228.1|DEUG	LOC115765041|XP_030564270.1|DNOV
OG0004686	LOC108108342|XP_017071867.1|DEUG	LOC115766127|XP_030565809.1|DNOV
OG0004687	LOC108116099|XP_017083309.1|DEUG	LOC115764982|XP_030564170.1|DNOV
OG0004688	LOC108116356|XP_017083669.1|DEUG	LOC115765639|XP_030565156.1|DNOV
OG0004689	LOC108116660|XP_017084140.1|DEUG	LOC115772097|XP_030573919.1|DNOV
OG0004690	LOC108116137|XP_017083353.1|DEUG	LOC115765582|XP_030565090.1|DNOV
OG0004691	LOC108115985|XP_017083133.1|DEUG	LOC115764935|XP_030564106.1|DNOV
OG0004692	LOC108116616|XP_017084074.1|DEUG	LOC115764625|XP_030563649.1|DNOV
OG0004693	LOC108116615|XP_017084072.1|DEUG	LOC115764766|XP_030563862.1|DNOV
OG0004695	LOC108115797|XP_017082867.1|DEUG	LOC115764855|XP_030563984.1|DNOV
OG0004696	LOC108110158|XP_017074569.1|DEUG	LOC115772012|XP_030573802.1|DNOV
OG0004697	LOC108103959|XP_017065217.1|DEUG	LOC115766467|XP_030566269.1|DNOV
OG0004698	LOC108103483|XP_017064477.1|DEUG	LOC115765382|XP_030564765.1|DNOV
OG0004699	LOC108116503|XP_017083927.1|DEUG	LOC115761961|XP_030559862.1|DNOV
OG0004700	LOC108114997|XP_017081722.1|DEUG	LOC115761716|XP_030559454.1|DNOV
OG0004701	LOC108110240|XP_017074717.1|DEUG	LOC115770930|XP_030572247.1|DNOV
OG0004702	LOC108116643|XP_017084114.1|DEUG	LOC115764722|XP_030563784.1|DNOV
OG0004703	LOC108116718|XP_017084228.1|DEUG	LOC115761309|XP_030558899.1|DNOV
OG0004704	LOC108117517|XP_017085502.1|DEUG	LOC115761885|XP_030559748.1|DNOV
OG0004705	LOC108110210|XP_017074678.1|DEUG	LOC115764221|XP_030562995.1|DNOV
OG0004706	LOC108109848|XP_017074092.1|DEUG	LOC115762561|XP_030560705.1|DNOV
OG0004708	LOC108115173|XP_017081981.1|DEUG	LOC115764617|XP_030563637.1|DNOV
OG0004709	LOC108109466|XP_017073476.1|DEUG	LOC115764742|XP_030563818.1|DNOV
OG0004710	LOC108111673|XP_017076696.1|DEUG	LOC115771773|XP_030573488.1|DNOV
OG0004711	LOC108115834|XP_017082917.1|DEUG	LOC115764831|XP_030563939.1|DNOV
OG0004712	LOC108116890|XP_017084480.1|DEUG	LOC115761605|XP_030559267.1|DNOV
OG0004713	LOC108116666|XP_017084149.1|DEUG	LOC115763966|XP_030562623.1|DNOV
OG0004714	LOC108116589|XP_017084022.1|DEUG	LOC115764116|XP_030562838.1|DNOV
OG0004715	LOC108105892|XP_017068162.1|DEUG	LOC115769281|XP_030569866.1|DNOV
OG0004716	LOC108116639|XP_017084108.1|DEUG	LOC115764063|XP_030562771.1|DNOV
OG0004717	LOC108109686|XP_017073773.1|DEUG	LOC115764428|XP_030563289.1|DNOV
OG0004718	LOC108110722|XP_017075395.1|DEUG	LOC115759101|XP_030555798.1|DNOV
OG0004719	LOC108113503|XP_017079579.1|DEUG	LOC115771763|XP_030573475.1|DNOV
OG0004720	LOC108116600|XP_017084045.1|DEUG	LOC115764759|XP_030563854.1|DNOV
OG0004721	LOC108115994|XP_017083153.1|DEUG	LOC115761381|XP_030558993.1|DNOV
OG0004722	LOC108116089|XP_017083296.1|DEUG	LOC115764201|XP_030562950.1|DNOV
OG0004723	LOC108105076|XP_017066989.1|DEUG	LOC115768223|XP_030568609.1|DNOV
OG0004724	LOC108117178|XP_017084956.1|DEUG	LOC115771619|XP_030573257.1|DNOV
OG0004725	LOC108115833|XP_017082916.1|DEUG	LOC115761585|XP_030559235.1|DNOV
OG0004726	LOC108115792|XP_017082858.1|DEUG	LOC115764972|XP_030564157.1|DNOV
OG0004727	LOC108108578|XP_017072163.1|DEUG, LOC108116649|XP_017084128.1|DEUG	LOC115761317|XP_030558908.1|DNOV
OG0004728	LOC108111813|XP_017076905.1|DEUG	LOC115761337|XP_030558934.1|DNOV
OG0004729	LOC108102907|XP_017063619.1|DEUG	LOC115764283|XP_030563074.1|DNOV
OG0004730	LOC108107005|XP_017069835.1|DEUG	LOC115758650|XP_030555245.1|DNOV
OG0004731	LOC108117248|XP_017085083.1|DEUG	LOC115771780|XP_030573500.1|DNOV
OG0004732	LOC108108386|XP_017071924.1|DEUG	LOC115771860|XP_030573601.1|DNOV
OG0004733	LOC108117267|XP_017085111.1|DEUG	LOC115757767|XP_030554052.1|DNOV
OG0004734	LOC108114225|XP_017080612.1|DEUG, LOC108109563|XP_017073625.1|DEUG	LOC115761810|XP_030559616.1|DNOV
OG0004735	LOC108109373|XP_017073345.1|DEUG	LOC115771982|XP_030573762.1|DNOV
OG0004736	LOC108115991|XP_017083147.1|DEUG	LOC115757662|XP_030553839.1|DNOV
OG0004737	LOC108114937|XP_017081611.1|DEUG	LOC115764136|XP_030562870.1|DNOV
OG0004738	LOC108114987|XP_017081708.1|DEUG	LOC115763998|XP_030562677.1|DNOV
OG0004739	LOC108116637|XP_017084106.1|DEUG	LOC115764612|XP_030563628.1|DNOV
OG0004740	LOC108117557|XP_017085555.1|DEUG, LOC108104136|XP_017065559.1|DEUG	LOC115761922|XP_030559799.1|DNOV
OG0004741	LOC108117177|XP_017084950.1|DEUG	LOC115764226|XP_030563000.1|DNOV
OG0004742	LOC108102314|XP_017062577.1|DEUG	LOC115766769|XP_030566625.1|DNOV
OG0004743	LOC108117118|XP_017084836.1|DEUG	LOC115763995|XP_030562674.1|DNOV
OG0004744	LOC108105173|XP_017067110.1|DEUG	LOC115763039|XP_030561317.1|DNOV
OG0004745	LOC108114977|XP_017081692.1|DEUG	LOC115763673|XP_030562205.1|DNOV
OG0004746	LOC108116346|XP_017083650.1|DEUG	LOC115770623|XP_030571821.1|DNOV
OG0004747	LOC108116350|XP_017083653.1|DEUG	LOC115770624|XP_030571822.1|DNOV
OG0004748	LOC108116345|XP_017083648.1|DEUG	LOC115770756|XP_030572028.1|DNOV
OG0004749	LOC108117162|XP_017084924.1|DEUG	LOC115771868|XP_030573607.1|DNOV
OG0004750	LOC108109556|XP_017073617.1|DEUG	LOC115761288|XP_030558871.1|DNOV
OG0004751	LOC108105620|XP_017067790.1|DEUG	LOC115764960|XP_030564143.1|DNOV
OG0004752	LOC108115782|XP_017082843.1|DEUG	LOC115771938|XP_030573697.1|DNOV
OG0004753	LOC108117522|XP_017085509.1|DEUG	LOC115761747|XP_030559506.1|DNOV
OG0004754	LOC108116053|XP_017083240.1|DEUG	LOC115761799|XP_030559602.1|DNOV
OG0004755	LOC108117174|XP_017084947.1|DEUG	LOC115771976|XP_030573755.1|DNOV
OG0004756	LOC108117172|XP_017084945.1|DEUG	LOC115771839|XP_030573581.1|DNOV
OG0004757	LOC108116864|XP_017084419.1|DEUG	LOC115761538|XP_030559177.1|DNOV
OG0004758	LOC108105289|XP_017067267.1|DEUG	LOC115765722|XP_030565246.1|DNOV
OG0004759	LOC108109508|XP_017073545.1|DEUG	LOC115771903|XP_030573650.1|DNOV
OG0004760	LOC108111685|XP_017076719.1|DEUG	LOC115759441|XP_030556222.1|DNOV
OG0004761	LOC108117138|XP_017084883.1|DEUG	LOC115764871|XP_030564009.1|DNOV
OG0004762	LOC108106997|XP_017069826.1|DEUG	LOC115763042|XP_030561323.1|DNOV
OG0004763	LOC108116966|XP_017084610.1|DEUG	LOC115761569|XP_030559215.1|DNOV
OG0004764	LOC108111694|XP_017076731.1|DEUG	LOC115764733|XP_030563806.1|DNOV
OG0004765	LOC108117525|XP_017085512.1|DEUG	LOC115762014|XP_030559943.1|DNOV
OG0004766	LOC108117497|XP_017085464.1|DEUG	LOC115761977|XP_030559882.1|DNOV
OG0004767	LOC108114953|XP_017081627.1|DEUG	LOC115761557|XP_030559200.1|DNOV
OG0004768	LOC108114948|XP_017081622.1|DEUG	LOC115766185|XP_030565888.1|DNOV
OG0004769	LOC108115436|XP_017082361.1|DEUG	LOC115759152|XP_030555868.1|DNOV
OG0004770	LOC108105301|XP_017067284.1|DEUG	LOC115765652|XP_030565169.1|DNOV
OG0004771	LOC108111345|XP_017076264.1|DEUG	LOC115759445|XP_030556228.1|DNOV
OG0004772	LOC108109520|XP_017073563.1|DEUG	LOC115759614|XP_030556453.1|DNOV
OG0004773	LOC108110180|XP_017074593.1|DEUG	LOC115757731|XP_030553967.1|DNOV
OG0004774	LOC108110181|XP_017074594.1|DEUG	LOC115757732|XP_030553968.1|DNOV
OG0004775	LOC108117157|XP_017084910.1|DEUG	LOC115764134|XP_030562867.1|DNOV
OG0004776	LOC108112723|XP_017078450.1|DEUG	LOC115762201|XP_030560185.1|DNOV
OG0004777	LOC108118305|XP_017086403.1|DEUG	LOC115761989|XP_030559905.1|DNOV
OG0004778	LOC108105891|XP_017068161.1|DEUG	LOC115769309|XP_030569898.1|DNOV
OG0004779	LOC108116656|XP_017084136.1|DEUG	LOC115764796|XP_030563900.1|DNOV
OG0004780	LOC108110549|XP_017075128.1|DEUG	LOC115765933|XP_030565539.1|DNOV
OG0004781	LOC108111772|XP_017076826.1|DEUG	LOC115764865|XP_030564002.1|DNOV
OG0004782	LOC108116597|XP_017084038.1|DEUG	LOC115764725|XP_030563793.1|DNOV
OG0004783	LOC108102931|XP_017063680.1|DEUG	LOC115767265|XP_030567350.1|DNOV
OG0004784	LOC108113171|XP_017079180.1|DEUG	LOC115764091|XP_030562804.1|DNOV
