Orthogroup	DEUG.longest_only	DMIR.longest_only
OG0004293	LOC108118183|XP_017086230.1|DEUG	LOC108153477|XP_017139006.1|DMIR
OG0004294	LOC108104261|XP_017065699.1|DEUG	LOC108151225|XP_017135207.1|DMIR
OG0004295	LOC108104282|XP_017065736.1|DEUG	LOC108152959|XP_017138148.1|DMIR
OG0004296	LOC108104284|XP_017065743.1|DEUG	LOC108153060|XP_033242385.1|DMIR
OG0004297	LOC108107469|XP_017070505.1|DEUG	LOC117194103|XP_033254635.1|DMIR, LOC108160911|XP_017150677.1|DMIR
OG0004298	LOC108104552|XP_017066183.1|DEUG	LOC108159751|XP_017148784.1|DMIR
OG0004299	LOC108106243|XP_017068656.1|DEUG	LOC108158501|XP_017146304.1|DMIR, LOC117189968|XP_033250941.1|DMIR
OG0004300	LOC108109286|XP_017073268.1|DEUG	LOC108158429|XP_017146200.1|DMIR
OG0004301	LOC108102754|XP_017063402.1|DEUG	LOC108151076|XP_017134948.1|DMIR
OG0004302	LOC108112655|XP_017078274.1|DEUG	LOC117189879|XP_033250851.1|DMIR, LOC108159446|XP_017148225.1|DMIR
OG0004303	LOC108104847|XP_017066653.1|DEUG	LOC117185694|XP_033246870.1|DMIR, LOC108159286|XP_017147936.2|DMIR
OG0004304	LOC108112299|XP_017077612.1|DEUG	LOC108158389|XP_033246404.1|DMIR
OG0004305	LOC108111930|XP_017077063.1|DEUG	LOC108159454|XP_017148234.1|DMIR, LOC117192552|XP_033253140.1|DMIR
OG0004306	LOC108106733|XP_017069460.1|DEUG	LOC108159141|XP_017147625.1|DMIR, LOC117193642|XP_033254277.1|DMIR
OG0004307	LOC108106579|XP_017069248.1|DEUG	LOC108158522|XP_017146392.1|DMIR, LOC117192569|XP_033253173.1|DMIR
OG0004308	LOC108107254|XP_017070172.1|DEUG	LOC117187717|XP_033246354.1|DMIR, LOC117190617|XP_033251557.1|DMIR
OG0004309	LOC108108326|XP_017071842.1|DEUG	LOC108151803|XP_017136142.1|DMIR
OG0004310	LOC108104572|XP_017066213.1|DEUG	LOC117193254|XP_033253886.1|DMIR, LOC108160130|XP_017149414.1|DMIR
OG0004311	LOC108114708|XP_017081296.1|DEUG	LOC108152784|XP_017137855.1|DMIR
OG0004312	LOC108107428|XP_017070447.1|DEUG	LOC117188225|XP_033247627.1|DMIR, LOC108160329|XP_033253296.1|DMIR
OG0004313	LOC108111617|XP_017076633.1|DEUG	LOC117193415|XP_033254057.1|DMIR, LOC108159266|XP_017147913.1|DMIR, LOC117192923|XP_033253546.1|DMIR
OG0004314	LOC108112667|XP_017078293.1|DEUG	LOC108158986|XP_017147319.1|DMIR, LOC117191574|XP_033252293.1|DMIR
OG0004315	LOC108107389|XP_017070395.1|DEUG	LOC117193764|XP_033254386.1|DMIR, LOC108159078|XP_017147521.1|DMIR
OG0004316	LOC108104810|XP_017066581.1|DEUG	LOC117192960|XP_033253573.1|DMIR, LOC108158798|XP_017146974.1|DMIR
OG0004317	LOC108109002|XP_017072759.1|DEUG	LOC117191771|XP_033252432.1|DMIR, LOC108160009|XP_017149228.1|DMIR
OG0004318	LOC108107385|XP_017070386.1|DEUG	LOC108158933|XP_017147228.1|DMIR, LOC117185945|XP_033253151.1|DMIR
OG0004319	LOC108113158|XP_017079158.1|DEUG	LOC108160304|XP_017149706.1|DMIR
OG0004320	LOC108115675|XP_017082729.1|DEUG	LOC108156035|XP_017142776.1|DMIR
OG0004321	LOC108106154|XP_017068546.1|DEUG	LOC108162611|XP_017152919.1|DMIR
OG0004322	LOC108116998|XP_017084652.1|DEUG	LOC108157692|XP_017145350.1|DMIR
OG0004323	LOC108102834|XP_017063514.1|DEUG	LOC108152806|XP_017137881.1|DMIR
OG0004324	LOC108115536|XP_017082527.1|DEUG	LOC108162753|XP_017153122.1|DMIR
OG0004325	LOC108113216|XP_017079240.1|DEUG	LOC108158610|XP_017146573.1|DMIR, LOC117194135|XP_033254684.1|DMIR
OG0004326	LOC108113215|XP_017079239.1|DEUG	LOC108158607|XP_017146570.2|DMIR, LOC117185700|XP_033246495.1|DMIR
OG0004327	LOC108104936|XP_017066784.1|DEUG	LOC117186275|XP_033242698.1|DMIR
OG0004328	LOC108109124|XP_017073009.1|DEUG	LOC108158717|XP_017146749.1|DMIR, LOC117193085|XP_033253701.1|DMIR
OG0004329	LOC108107320|XP_017070285.1|DEUG	LOC108158584|XP_017146517.1|DMIR, LOC117189629|XP_033250642.1|DMIR, LOC117190550|XP_033251500.1|DMIR
OG0004330	LOC108113127|XP_017079118.1|DEUG	LOC117193068|XP_033253691.1|DMIR, LOC117192731|XP_033253365.1|DMIR, LOC108159626|XP_017148572.1|DMIR
OG0004331	LOC108104864|XP_017066675.1|DEUG	LOC117188162|XP_033247491.1|DMIR, LOC108158794|XP_017146968.2|DMIR
OG0004332	LOC108110903|XP_017075653.1|DEUG	LOC108162964|XP_017153452.1|DMIR
OG0004333	LOC108118462|XP_017086670.1|DEUG	LOC108161941|XP_017151864.1|DMIR
OG0004334	LOC108107173|XP_017070077.1|DEUG	LOC108162015|XP_017151996.1|DMIR
OG0004335	LOC108106636|XP_017069330.1|DEUG	LOC108159919|XP_017149044.1|DMIR
OG0004336	LOC108109265|XP_017073238.1|DEUG	LOC108160043|XP_017149276.1|DMIR, LOC117193091|XP_033253708.1|DMIR
OG0004337	LOC108106113|XP_017068478.1|DEUG	LOC108162792|XP_017153181.1|DMIR
OG0004338	LOC108117396|XP_017085291.1|DEUG	LOC108153002|XP_017138232.1|DMIR
OG0004339	LOC108106473|XP_017069035.1|DEUG	LOC108160923|XP_017150695.1|DMIR
OG0004340	LOC108106472|XP_017069034.1|DEUG	LOC117191480|XP_033252227.1|DMIR, LOC108160922|XP_017150694.1|DMIR
OG0004341	LOC108112670|XP_017078298.1|DEUG	LOC108158990|XP_017147326.1|DMIR, LOC117190033|XP_033251013.1|DMIR, LOC117190541|XP_033251491.1|DMIR
OG0004342	LOC108107466|XP_017070503.1|DEUG	LOC117193363|XP_033253971.1|DMIR, LOC108159846|XP_017148924.1|DMIR
OG0004343	LOC108107393|XP_017070400.1|DEUG	LOC117192996|XP_033253617.1|DMIR, LOC108159847|XP_017148925.1|DMIR
OG0004344	LOC108107450|XP_017070484.1|DEUG	LOC117185787|XP_033253874.1|DMIR, LOC108160875|XP_017150628.1|DMIR
OG0004345	LOC108114872|XP_017081514.1|DEUG	LOC108162303|XP_017152459.1|DMIR
OG0004346	LOC108107372|XP_017070365.1|DEUG	LOC108160907|XP_033254104.1|DMIR, LOC117188010|XP_033247016.1|DMIR
OG0004347	LOC108107376|XP_017070375.1|DEUG	LOC108160398|XP_017149878.2|DMIR, LOC117188011|XP_033247019.1|DMIR
OG0004348	LOC108107453|XP_017070491.1|DEUG	LOC117188316|XP_033247856.1|DMIR, LOC117191625|XP_033252330.1|DMIR
OG0004349	LOC108107248|XP_017070158.1|DEUG	LOC117185707|XP_033250460.1|DMIR, LOC108158889|XP_017147154.1|DMIR
OG0004350	LOC108112318|XP_017077635.1|DEUG	LOC108160781|XP_017150474.1|DMIR
OG0004351	LOC108106410|XP_017068918.1|DEUG	LOC117192018|XP_033252627.1|DMIR, LOC108159004|XP_017147362.1|DMIR
OG0004352	LOC108117440|XP_017085380.1|DEUG	LOC108156388|XP_017143294.1|DMIR
OG0004353	LOC108116087|XP_017083294.1|DEUG	LOC108156259|XP_017143111.1|DMIR
OG0004354	LOC108105632|XP_017067809.1|DEUG	LOC108155126|XP_017141257.1|DMIR
OG0004355	LOC108109618|XP_017073672.1|DEUG	LOC108155338|XP_017141576.1|DMIR
OG0004356	LOC108112017|XP_017077245.1|DEUG	LOC108159852|XP_017148933.1|DMIR, LOC117192613|XP_033253228.1|DMIR
OG0004357	LOC108113290|XP_017079329.1|DEUG	LOC108160595|XP_017150181.2|DMIR
OG0004358	LOC108106720|XP_017069444.1|DEUG	LOC108159261|XP_017147891.1|DMIR, LOC117185950|XP_033251540.1|DMIR
OG0004359	LOC108111935|XP_017077081.1|DEUG	LOC117185931|XP_033254365.1|DMIR, LOC108158776|XP_017146898.1|DMIR
OG0004360	LOC108108624|XP_017072212.1|DEUG	LOC108151417|XP_017135497.1|DMIR
OG0004361	LOC108116328|XP_017083628.1|DEUG	LOC108154209|XP_017139921.1|DMIR
OG0004362	LOC108104741|XP_017066468.1|DEUG	LOC108151796|XP_017136135.1|DMIR
OG0004363	LOC108103912|XP_017065150.1|DEUG	LOC108159458|XP_017148250.1|DMIR
OG0004364	LOC108112050|XP_017077292.1|DEUG	LOC108160980|XP_017150771.1|DMIR
OG0004365	LOC108109110|XP_017072988.1|DEUG	LOC117192331|XP_033252869.1|DMIR, LOC108159595|XP_017148538.1|DMIR
OG0004366	LOC108111125|XP_017075968.1|DEUG	LOC108162776|XP_017153161.1|DMIR
OG0004367	LOC108114468|XP_017080964.1|DEUG	LOC108151373|XP_017135424.1|DMIR
OG0004368	LOC108116763|XP_017084276.1|DEUG	LOC108151431|XP_017135515.1|DMIR
OG0004369	LOC108105407|XP_017067442.1|DEUG	LOC108158999|XP_017147352.1|DMIR, LOC117191610|XP_033252319.1|DMIR
OG0004370	LOC108112596|XP_017078138.1|DEUG	LOC117188313|XP_033247850.1|DMIR, LOC108158781|XP_017146944.2|DMIR
OG0004371	LOC108117590|XP_017085582.1|DEUG	LOC108151709|XP_017135968.1|DMIR
OG0004372	LOC108107481|XP_017070516.1|DEUG	LOC117192788|XP_033253430.1|DMIR, LOC108160098|XP_017149371.1|DMIR
OG0004373	LOC108116988|XP_017084642.1|DEUG	LOC108159531|XP_017148394.1|DMIR, LOC117191929|XP_033252566.1|DMIR
OG0004374	LOC108112678|XP_017078311.1|DEUG	LOC117188295|XP_033247811.1|DMIR, LOC108159016|XP_033247766.1|DMIR
OG0004375	LOC108102758|XP_017063406.1|DEUG	LOC108151078|XP_017134950.1|DMIR
OG0004376	LOC108114688|XP_017081270.1|DEUG	LOC108153550|XP_017139107.1|DMIR
OG0004377	LOC108114586|XP_017081131.1|DEUG	LOC108151999|XP_017136457.1|DMIR
OG0004378	LOC108106528|XP_017069145.1|DEUG	LOC108159659|XP_017148621.2|DMIR, LOC117187984|XP_033246940.1|DMIR
OG0004379	LOC108109111|XP_017072990.1|DEUG	LOC108159596|XP_017148539.1|DMIR, LOC117193204|XP_033253845.1|DMIR
OG0004380	LOC108104445|XP_017065995.1|DEUG	LOC108160631|XP_017150247.2|DMIR, LOC117188196|XP_033247567.1|DMIR
OG0004381	LOC108117245|XP_017085079.1|DEUG	LOC108156344|XP_017143231.1|DMIR
OG0004382	LOC108106566|XP_017069221.1|DEUG	LOC117189846|XP_033250810.1|DMIR, LOC108159098|XP_017147558.1|DMIR
OG0004383	LOC108106453|XP_017069008.1|DEUG	LOC108159791|XP_017148843.1|DMIR, LOC117189953|XP_033250926.1|DMIR
OG0004384	LOC108106608|XP_017069296.1|DEUG	LOC117188204|XP_033247581.1|DMIR, LOC117190657|XP_033251602.1|DMIR
OG0004385	LOC108106708|XP_017069428.1|DEUG	LOC108159954|XP_017149109.2|DMIR, LOC117185811|XP_033246891.1|DMIR
OG0004386	LOC108106570|XP_017069227.1|DEUG	LOC108160741|XP_017150422.1|DMIR, LOC117190417|XP_033251385.1|DMIR
OG0004387	LOC108113864|XP_017080067.1|DEUG	LOC108151362|XP_017135410.1|DMIR
OG0004388	LOC108106798|XP_017069531.1|DEUG	LOC108159796|XP_017148848.1|DMIR
OG0004389	LOC108108083|XP_017071458.1|DEUG	LOC117186827|XP_033244010.1|DMIR, LOC108151901|XP_017136299.2|DMIR
OG0004390	LOC108118228|XP_017086298.1|DEUG	LOC108153467|XP_017138986.1|DMIR
OG0004391	LOC108108970|XP_017072714.1|DEUG	LOC117193491|XP_033254133.1|DMIR, LOC108158219|XP_017145934.1|DMIR
OG0004392	LOC108117340|XP_017085202.1|DEUG	LOC108151876|XP_017136261.1|DMIR
OG0004393	LOC108111988|XP_017077206.1|DEUG	LOC117185725|XP_033250950.1|DMIR, LOC108158486|XP_033246956.1|DMIR
OG0004394	LOC108113109|XP_017079087.1|DEUG	LOC108159071|XP_017147506.1|DMIR
OG0004395	LOC108106772|XP_017069502.1|DEUG	LOC108160678|XP_017150320.1|DMIR
OG0004396	LOC108110357|XP_017074886.1|DEUG	LOC117185840|XP_033253454.1|DMIR, LOC108159641|XP_017148595.1|DMIR
OG0004397	LOC108111946|XP_017077115.1|DEUG	LOC117190192|XP_033251145.1|DMIR, LOC108159040|XP_017147452.1|DMIR
OG0004398	LOC108111949|XP_017077119.1|DEUG	LOC117185752|XP_033248261.1|DMIR, LOC117189360|XP_033250384.1|DMIR, LOC108159043|XP_017147456.2|DMIR
OG0004399	LOC108112709|XP_017078422.1|DEUG	LOC117192376|XP_033252932.1|DMIR, LOC108159035|XP_017147445.1|DMIR, LOC117192375|XP_033252931.1|DMIR
OG0004400	LOC108109502|XP_017073532.1|DEUG	LOC108155015|XP_017141056.1|DMIR
OG0004401	LOC108107489|XP_017070524.1|DEUG	LOC117190568|XP_033251516.1|DMIR, LOC117189667|XP_033250663.1|DMIR, LOC108160817|XP_017150532.1|DMIR
OG0004402	LOC108107460|XP_017070495.1|DEUG	LOC117187902|XP_033246730.1|DMIR, LOC117189665|XP_033250662.1|DMIR, LOC108159679|XP_017148661.2|DMIR
OG0004403	LOC108106463|XP_017069020.1|DEUG	LOC117190510|XP_033251467.1|DMIR, LOC108159662|XP_017148628.1|DMIR
OG0004404	LOC108110352|XP_017074878.1|DEUG	LOC117192701|XP_033253329.1|DMIR, LOC108159999|XP_017149205.1|DMIR
OG0004405	LOC108114637|XP_017081193.1|DEUG	LOC108153491|XP_017139021.1|DMIR
OG0004406	LOC108104012|XP_017065327.1|DEUG	LOC108152590|XP_017137530.1|DMIR
OG0004407	LOC108104536|XP_017066159.1|DEUG	LOC108159586|XP_017148525.1|DMIR, LOC117193950|XP_033254498.1|DMIR
OG0004408	LOC108113863|XP_017080066.1|DEUG	LOC108153648|XP_017139242.1|DMIR
OG0004409	LOC108102325|XP_017062603.1|DEUG	LOC108164444|XP_017155640.1|DMIR
OG0004410	LOC108112683|XP_017078364.1|DEUG	LOC108158385|XP_017146127.2|DMIR, LOC117187727|XP_033246401.1|DMIR
OG0004411	LOC108108747|XP_017072388.1|DEUG	LOC108151367|XP_017135416.1|DMIR
OG0004412	LOC108108745|XP_017072385.1|DEUG	LOC108151365|XP_017135414.1|DMIR
OG0004413	LOC108107384|XP_017070385.1|DEUG	LOC108160361|XP_017149820.1|DMIR
OG0004414	LOC108107348|XP_017070337.1|DEUG	LOC108160391|XP_017149867.1|DMIR, LOC117191097|XP_033251951.1|DMIR
OG0004415	LOC108106385|XP_017068880.1|DEUG	LOC117189349|XP_033250378.1|DMIR, LOC117190400|XP_033251366.1|DMIR, LOC108158193|XP_017145901.1|DMIR
OG0004416	LOC108113245|XP_017079280.1|DEUG	LOC117188314|XP_033247852.1|DMIR, LOC108158783|XP_017146949.2|DMIR
OG0004417	LOC108117555|XP_017085553.1|DEUG	LOC108154772|XP_017140645.1|DMIR
OG0004418	LOC108113020|XP_017078935.1|DEUG	LOC108160111|XP_033251816.1|DMIR, LOC117185928|XP_033246426.1|DMIR
OG0004419	LOC108104488|XP_017066090.1|DEUG	LOC108160247|XP_017149598.1|DMIR
OG0004420	LOC108113159|XP_017079160.1|DEUG	LOC108160305|XP_017149707.1|DMIR
OG0004421	LOC108108611|XP_017072199.1|DEUG	LOC108153464|XP_017138982.1|DMIR
OG0004422	LOC108108606|XP_017072194.1|DEUG	LOC108152162|XP_017136770.1|DMIR
OG0004423	LOC108112474|XP_017077821.1|DEUG	LOC117190440|XP_033251410.1|DMIR, LOC108158454|XP_017146229.2|DMIR, LOC117187971|XP_033246903.1|DMIR
OG0004424	LOC108107446|XP_017070477.1|DEUG	LOC108160251|XP_017149604.1|DMIR
OG0004425	LOC108114364|XP_017080803.1|DEUG	LOC108152049|XP_017136540.1|DMIR
OG0004426	LOC108114469|XP_017080965.1|DEUG	LOC108151789|XP_017136127.1|DMIR
OG0004427	LOC108117352|XP_017085216.1|DEUG	LOC108152702|XP_017137711.1|DMIR
OG0004428	LOC108116913|XP_017084528.1|DEUG	LOC108157158|XP_017144556.1|DMIR
OG0004429	LOC108115559|XP_017082555.1|DEUG	LOC108161827|XP_017151675.2|DMIR
OG0004430	LOC108106012|XP_017068347.1|DEUG	LOC108152366|XP_017137134.1|DMIR
OG0004431	LOC108109512|XP_017073552.1|DEUG	LOC108156095|XP_017142873.1|DMIR
OG0004432	LOC108109511|XP_017073551.1|DEUG	LOC108156094|XP_017142872.1|DMIR
OG0004433	LOC108108810|XP_017072483.1|DEUG	LOC108153223|XP_017138540.1|DMIR
OG0004434	LOC108111948|XP_017077118.1|DEUG	LOC108159042|XP_017147455.1|DMIR
OG0004435	LOC108109289|XP_017073271.1|DEUG	LOC108159336|XP_017148021.1|DMIR, LOC117191036|XP_033251897.1|DMIR
OG0004436	LOC108106439|XP_017068961.1|DEUG	LOC117185936|XP_033254756.1|DMIR, LOC108159469|XP_033246220.1|DMIR
OG0004437	LOC108107487|XP_017070522.1|DEUG	LOC117193454|XP_033254101.1|DMIR, LOC108160436|XP_017149933.1|DMIR
OG0004438	LOC108106456|XP_017069011.1|DEUG	LOC108159795|XP_017148846.1|DMIR, LOC117189949|XP_033250922.1|DMIR
OG0004439	LOC108106471|XP_017069033.1|DEUG	LOC117189424|XP_033250440.1|DMIR, LOC108159291|XP_017147945.1|DMIR
OG0004440	LOC108112686|XP_017078367.1|DEUG	LOC117189448|XP_033250466.1|DMIR, LOC108158396|XP_017146142.1|DMIR
OG0004441	LOC108112165|XP_017077419.1|DEUG	LOC108163031|XP_017153565.1|DMIR
OG0004442	LOC108112972|XP_017078865.1|DEUG	LOC108160238|XP_017149584.1|DMIR
OG0004443	LOC108107734|XP_017070872.1|DEUG	LOC108152976|XP_017138190.1|DMIR
OG0004444	LOC108112598|XP_017078141.1|DEUG	LOC108160506|XP_017150035.2|DMIR, LOC117187947|XP_033246838.1|DMIR
OG0004445	LOC108107477|XP_017070512.1|DEUG	LOC117190978|XP_033251849.1|DMIR, LOC108160623|XP_017150231.1|DMIR
OG0004446	LOC108104233|XP_017065673.1|DEUG	LOC108157115|XP_017144485.1|DMIR
OG0004447	LOC108116591|XP_017084026.1|DEUG	LOC108156788|XP_017143953.1|DMIR
OG0004448	LOC108112301|XP_017077616.1|DEUG	LOC108159782|XP_017148832.1|DMIR, LOC117192887|XP_033253523.1|DMIR
OG0004449	LOC108118211|XP_017086267.1|DEUG	LOC108152916|XP_017138082.1|DMIR
OG0004450	LOC108106374|XP_017068854.1|DEUG	LOC108159319|XP_017147997.1|DMIR
OG0004451	LOC108106370|XP_017068843.1|DEUG	LOC108160396|XP_017149874.1|DMIR
OG0004452	LOC108109295|XP_017073277.1|DEUG	LOC108160867|XP_017150617.1|DMIR, LOC117193680|XP_033254306.1|DMIR
OG0004453	LOC108113014|XP_017078924.1|DEUG	LOC117185873|XP_033251768.1|DMIR, LOC108159736|XP_017148761.1|DMIR
OG0004454	LOC108111720|XP_017076760.1|DEUG	LOC108157303|XP_017144793.1|DMIR
OG0004455	LOC108118247|XP_017086325.1|DEUG	LOC108153336|XP_017138761.1|DMIR
OG0004456	LOC108105498|XP_017067605.1|DEUG	LOC117188815|XP_033249132.1|DMIR, LOC108161255|XP_033246500.1|DMIR, LOC117188814|XP_033249131.1|DMIR
OG0004457	LOC108114009|XP_017080245.1|DEUG	LOC108152756|XP_017137805.1|DMIR
OG0004458	LOC108114371|XP_017080811.1|DEUG	LOC108152853|XP_017137960.1|DMIR
OG0004459	LOC108107884|XP_017071159.1|DEUG	LOC108152324|XP_017137059.1|DMIR
OG0004460	LOC108108520|XP_017072081.1|DEUG	LOC108150942|XP_017134765.1|DMIR
OG0004461	LOC108118201|XP_017086251.1|DEUG	LOC108152940|XP_017138124.1|DMIR
OG0004462	LOC108108560|XP_017072132.1|DEUG	LOC108150923|XP_017134742.1|DMIR
OG0004463	LOC108116776|XP_017084297.1|DEUG	LOC108152459|XP_017137311.1|DMIR
OG0004464	LOC108104008|XP_017065318.1|DEUG	LOC108152115|XP_033243965.1|DMIR
OG0004465	LOC108108584|XP_017072168.1|DEUG	LOC108162850|XP_017153282.1|DMIR
OG0004466	LOC108108653|XP_017072245.1|DEUG	LOC108153494|XP_017139033.1|DMIR
OG0004467	LOC108114099|XP_017080346.1|DEUG	LOC108153575|XP_017139143.1|DMIR
OG0004468	LOC108113964|XP_017080167.1|DEUG	LOC108153573|XP_017139142.1|DMIR
OG0004469	LOC108118241|XP_017086314.1|DEUG	LOC108151039|XP_017134896.1|DMIR
OG0004470	LOC108105685|XP_017067884.1|DEUG	LOC108163130|XP_017153734.1|DMIR
OG0004471	LOC108115593|XP_017082595.1|DEUG	LOC108154759|XP_017140623.2|DMIR
OG0004472	LOC108104834|XP_017066626.1|DEUG	LOC117193315|XP_033253939.1|DMIR, LOC108159865|XP_017148955.1|DMIR
OG0004473	LOC108106803|XP_017069537.1|DEUG	LOC117188457|XP_033248254.1|DMIR, LOC108158634|XP_017146604.1|DMIR
OG0004474	LOC108106691|XP_017069413.1|DEUG	LOC108158631|XP_017146600.1|DMIR, LOC117187806|XP_033246551.1|DMIR, LOC117190738|XP_033251692.1|DMIR
OG0004475	LOC108116987|XP_017084641.1|DEUG	LOC108159529|XP_017148390.2|DMIR, LOC117187839|XP_033246601.1|DMIR
OG0004476	LOC108103384|XP_017064319.1|DEUG	LOC108164238|XP_017155361.1|DMIR
OG0004477	LOC108108997|XP_017072752.1|DEUG	LOC108160272|XP_017149642.1|DMIR
OG0004478	LOC108106747|XP_017069474.1|DEUG	LOC108160792|XP_017150489.1|DMIR
OG0004479	LOC108107252|XP_017070170.1|DEUG	LOC117190914|XP_033251811.1|DMIR, LOC108158892|XP_017147168.1|DMIR
OG0004480	LOC108117713|XP_017085757.1|DEUG	LOC108163046|XP_017153600.1|DMIR
OG0004481	LOC108113105|XP_017079069.1|DEUG	LOC108159734|XP_017148758.2|DMIR, LOC117191745|XP_033252419.1|DMIR, LOC117188215|XP_033247606.1|DMIR
OG0004482	LOC108113506|XP_017079585.1|DEUG	LOC108157738|XP_017145404.1|DMIR
OG0004483	LOC108107355|XP_017070343.1|DEUG	LOC108159527|XP_017148385.1|DMIR
OG0004484	LOC108109617|XP_017073671.1|DEUG, LOC108113197|XP_017079217.1|DEUG, LOC108103004|XP_017063815.1|DEUG	LOC108154306|XP_033245084.1|DMIR
OG0004485	LOC108118516|XP_017086750.1|DEUG	LOC108165253|XP_033243635.1|DMIR
OG0004486	LOC108112783|XP_017078550.1|DEUG	LOC117189516|XP_033250554.1|DMIR, LOC108158399|XP_017146146.1|DMIR, LOC117189517|XP_033250555.1|DMIR
OG0004487	LOC108114410|XP_017080874.1|DEUG	LOC108152040|XP_017136528.1|DMIR
OG0004488	LOC108112606|XP_017078185.1|DEUG, LOC108112605|XP_017078184.1|DEUG	LOC108157930|XP_033246399.1|DMIR
OG0004489	LOC108102814|XP_017063485.1|DEUG	LOC108151768|XP_033243173.1|DMIR
OG0004490	LOC108112364|XP_017077683.1|DEUG, LOC108113307|XP_017079348.1|DEUG	LOC108160617|XP_017150222.1|DMIR, LOC117194148|XP_033254690.1|DMIR
OG0004491	LOC108113410|XP_017079454.1|DEUG	LOC108161234|XP_017150948.1|DMIR
OG0004492	LOC108108744|XP_017072384.1|DEUG	LOC108152024|XP_017136494.1|DMIR
OG0004493	LOC108114088|XP_017080332.1|DEUG	LOC108153783|XP_033243911.1|DMIR
OG0004494	LOC108109513|XP_017073553.1|DEUG	LOC108156609|XP_017143642.1|DMIR
OG0004495	LOC108109578|XP_017073644.1|DEUG	LOC108155543|XP_017141911.2|DMIR
OG0004496	LOC108106230|XP_017068645.1|DEUG, LOC108106795|XP_017069529.1|DEUG	LOC117193999|XP_033254527.1|DMIR, LOC108160921|XP_017150692.1|DMIR
OG0004497	LOC108112252|XP_017077562.1|DEUG, LOC108112280|XP_017077591.1|DEUG	LOC108160769|XP_017150459.1|DMIR
OG0004498	LOC108116849|XP_017084393.1|DEUG	LOC108154474|XP_017140237.1|DMIR
OG0004499	LOC108106485|XP_017069053.1|DEUG, LOC108106484|XP_017069050.1|DEUG	LOC108159244|XP_033250445.1|DMIR
OG0004500	LOC108111921|XP_017077051.1|DEUG	LOC117194340|XP_033254799.1|DMIR, LOC108160815|XP_033249858.1|DMIR, LOC117188087|XP_033247304.1|DMIR, LOC117188138|XP_033247390.1|DMIR, LOC117188411|XP_033248140.1|DMIR, LOC108160141|XP_033248136.1|DMIR, LOC117188342|XP_033247945.1|DMIR, LOC108160814|XP_017150527.1|DMIR, LOC117191429|XP_033252190.1|DMIR, LOC117191430|XP_033252191.1|DMIR
OG0004501	LOC108106723|XP_017069449.1|DEUG	LOC108158698|XP_017146722.1|DMIR, LOC117192185|XP_033252742.1|DMIR, LOC117192186|XP_033252744.1|DMIR, LOC117192184|XP_033252740.1|DMIR, LOC117186351|XP_033242950.1|DMIR, LOC108151046|XP_033242973.1|DMIR, LOC117186369|XP_033242974.1|DMIR, LOC117186352|XP_033242951.1|DMIR, LOC117192190|XP_033252752.1|DMIR, LOC117192432|XP_033252995.1|DMIR
OG0004502	LOC108112955|XP_017078844.1|DEUG, LOC108112956|XP_017078845.1|DEUG	LOC108160154|XP_033252296.1|DMIR
OG0004503	LOC108105217|XP_017067169.1|DEUG, LOC108105218|XP_017067170.1|DEUG, LOC108109794|XP_017074035.1|DEUG, LOC108113097|XP_017079044.1|DEUG, LOC108105238|XP_017067198.1|DEUG	LOC108153839|XP_033244736.1|DMIR
OG0004504	LOC108118279|XP_017086364.1|DEUG	LOC108154925|XP_017140873.1|DMIR
OG0004505	LOC108111686|XP_017076720.1|DEUG	LOC108155471|XP_017141781.1|DMIR
OG0004506	LOC108116008|XP_017083175.1|DEUG	LOC108154899|XP_017140837.1|DMIR
OG0004507	LOC108113161|XP_017079168.1|DEUG	LOC108157169|XP_017144577.1|DMIR
OG0004508	LOC108113622|XP_017079773.1|DEUG	LOC108157514|XP_017145103.1|DMIR
OG0004509	LOC108114444|XP_017080929.1|DEUG	LOC108153282|XP_017138643.1|DMIR
OG0004510	LOC108103893|XP_017065123.1|DEUG	LOC108159259|XP_017147892.1|DMIR
OG0004511	LOC108113738|XP_017079915.1|DEUG	LOC108155951|XP_033244243.1|DMIR
OG0004512	LOC108102341|XP_017062666.1|DEUG	LOC108164428|XP_017155597.1|DMIR
OG0004513	LOC108102364|XP_017062759.1|DEUG	LOC108164447|XP_017155650.1|DMIR
OG0004514	LOC108102355|XP_017062733.1|DEUG	LOC108164468|XP_017155704.1|DMIR
OG0004515	LOC108102923|XP_017063666.1|DEUG	LOC108161915|XP_017151821.1|DMIR
OG0004516	LOC108103878|XP_017065095.1|DEUG	LOC108153058|XP_033242344.1|DMIR
OG0004517	LOC108111856|XP_017076955.1|DEUG	LOC108160901|XP_017150665.1|DMIR
OG0004518	LOC108115212|XP_017082042.1|DEUG	LOC117186700|XP_033243678.1|DMIR
OG0004519	LOC108116038|XP_017083224.1|DEUG	LOC108155272|XP_017141467.1|DMIR
OG0004520	LOC108115213|XP_017082046.1|DEUG	LOC117186501|XP_033243271.1|DMIR, LOC117186088|XP_033242079.1|DMIR
OG0004521	LOC108110351|XP_017074876.1|DEUG	LOC108159177|XP_017147711.1|DMIR
OG0004522	LOC108117631|XP_017085648.1|DEUG	LOC108162498|XP_017152756.1|DMIR
OG0004523	LOC108109041|XP_017072831.1|DEUG	LOC108154622|XP_017140432.1|DMIR
OG0004524	LOC108103674|XP_017064723.1|DEUG	LOC108152391|XP_017137182.1|DMIR
