Orthogroup	DEUG.longest_only	DBUS.longest_only
OG0004169	LOC108103282|XP_017064181.1|DEUG	LOC108604969|XP_033150393.1|DBUS
OG0004170	LOC108111879|XP_017076998.1|DEUG	LOC108607077|XP_017853187.1|DBUS
OG0004171	LOC108104434|XP_017065981.1|DEUG	LOC108606842|XP_017852822.1|DBUS
OG0004172	LOC108102915|XP_017063648.1|DEUG	LOC108606702|XP_033150164.1|DBUS
OG0004173	LOC108112279|XP_017077589.1|DEUG	LOC108597585|XP_017839694.1|DBUS
OG0004174	LOC108114900|XP_017081560.1|DEUG	LOC108597102|XP_017838961.1|DBUS
OG0004175	LOC108113175|XP_017079181.1|DEUG	LOC108597204|XP_017839131.1|DBUS
OG0004176	LOC108109809|XP_017074021.1|DEUG	LOC108600587|XP_017843750.1|DBUS
OG0004177	LOC108116168|XP_017083393.1|DEUG	LOC108601477|XP_017844865.1|DBUS
OG0004178	LOC108111552|XP_017076559.1|DEUG	LOC108603323|XP_017847533.2|DBUS
OG0004179	LOC108103637|XP_017064678.1|DEUG	LOC108606400|XP_017851972.1|DBUS
OG0004180	LOC108117213|XP_017085018.1|DEUG	LOC108603974|XP_017848674.1|DBUS
OG0004181	LOC108116654|XP_017084134.1|DEUG	LOC108603344|XP_017847564.2|DBUS
OG0004182	LOC108108019|XP_017071365.1|DEUG	LOC108600153|XP_017843039.1|DBUS
OG0004183	LOC108108108|XP_017071506.1|DEUG	LOC108600154|XP_017843040.2|DBUS
OG0004184	LOC108108101|XP_017071492.1|DEUG	LOC108598490|XP_017840634.1|DBUS
OG0004185	LOC108108291|XP_017071788.1|DEUG	LOC108608303|XP_033150682.1|DBUS
OG0004186	LOC108104392|XP_017065920.1|DEUG	LOC108606507|XP_017852165.1|DBUS
OG0004187	LOC108111735|XP_017076778.1|DEUG	LOC108601915|XP_017845381.1|DBUS
OG0004188	LOC108105613|XP_017067782.1|DEUG	LOC108604385|XP_017849330.1|DBUS
OG0004189	LOC108105614|XP_017067784.1|DEUG	LOC108601800|XP_017845224.1|DBUS
OG0004190	LOC108116232|XP_017083511.1|DEUG	LOC108604600|XP_017849625.1|DBUS
OG0004191	LOC108116209|XP_017083482.1|DEUG	LOC108604413|XP_017849368.1|DBUS
OG0004192	LOC108117287|XP_017085131.1|DEUG	LOC108604822|XP_017849921.1|DBUS
OG0004193	LOC108110116|XP_017074503.1|DEUG, LOC108104985|XP_017066850.1|DEUG	LOC108605826|XP_017851120.2|DBUS
OG0004194	LOC108105283|XP_017067261.1|DEUG	LOC108604540|XP_017849547.1|DBUS
OG0004195	LOC108110062|XP_017074431.1|DEUG	LOC108606958|XP_017853006.1|DBUS
OG0004196	LOC108115977|XP_017083118.1|DEUG	LOC108604168|XP_017848990.1|DBUS
OG0004197	LOC108116486|XP_017083907.1|DEUG	LOC108604356|XP_017849280.1|DBUS
OG0004198	LOC108114992|XP_017081715.1|DEUG	LOC108595590|XP_033149698.1|DBUS, LOC108604137|XP_017848935.1|DBUS
OG0004199	LOC108111521|XP_017076530.1|DEUG	LOC108602888|XP_017846685.1|DBUS
OG0004200	LOC108112832|XP_017078627.1|DEUG	LOC108596395|XP_017837565.1|DBUS
OG0004201	LOC108116049|XP_017083237.1|DEUG	LOC108602304|XP_017845876.1|DBUS
OG0004202	LOC108115571|XP_017082567.1|DEUG	LOC108604236|XP_017849098.1|DBUS
OG0004203	LOC108116406|XP_017083773.1|DEUG	LOC108602490|XP_017846104.1|DBUS
OG0004204	LOC108108762|XP_017072418.1|DEUG	LOC108599724|XP_017842211.1|DBUS
OG0004205	LOC108104262|XP_017065701.1|DEUG	LOC108599534|XP_017841907.2|DBUS
OG0004206	LOC108117218|XP_017085033.1|DEUG	LOC108603569|XP_017847975.1|DBUS
OG0004207	LOC108117244|XP_017085078.1|DEUG	LOC108603570|XP_017847976.1|DBUS
OG0004208	LOC108116428|XP_017083811.1|DEUG	LOC108601839|XP_017845271.1|DBUS
OG0004209	LOC108117524|XP_017085511.1|DEUG	LOC108603983|XP_017848699.1|DBUS
OG0004210	LOC108110204|XP_017074669.1|DEUG	LOC108603219|XP_017847307.1|DBUS
OG0004211	LOC108111136|XP_017075995.1|DEUG	LOC108608440|XP_033150782.1|DBUS
OG0004212	LOC108109681|XP_017073767.1|DEUG	LOC108601713|XP_017845117.1|DBUS
OG0004213	LOC108109546|XP_017073605.1|DEUG	LOC108603769|XP_017848345.1|DBUS
OG0004214	LOC108109300|XP_017073285.1|DEUG	LOC108595329|XP_017836038.1|DBUS
OG0004215	LOC108113117|XP_017079106.1|DEUG	LOC108597559|XP_017839657.1|DBUS
OG0004216	LOC108106014|XP_017068349.1|DEUG	LOC108598814|XP_017841048.1|DBUS
OG0004217	LOC108108169|XP_017071599.1|DEUG	LOC108598525|XP_017840695.1|DBUS
OG0004218	LOC108117361|XP_017085233.1|DEUG	LOC108606141|XP_017851483.1|DBUS, LOC108602438|XP_017846047.1|DBUS
OG0004219	LOC108109537|XP_017073591.1|DEUG	LOC108604569|XP_017849588.1|DBUS
OG0004220	LOC108116317|XP_017083597.1|DEUG	LOC108603052|XP_017846969.1|DBUS
OG0004221	LOC108110196|XP_017074646.1|DEUG	LOC108602209|XP_017845745.2|DBUS
OG0004222	LOC108111739|XP_017076781.1|DEUG	LOC108602033|XP_017845526.1|DBUS
OG0004223	LOC108111780|XP_017076854.1|DEUG, LOC108112710|XP_017078426.1|DEUG	LOC108603436|XP_017847747.1|DBUS
OG0004224	LOC108115292|XP_017082164.1|DEUG	LOC108604130|XP_017848919.1|DBUS
OG0004225	LOC108103365|XP_017064301.1|DEUG	LOC108605459|XP_017850634.1|DBUS
OG0004226	LOC108111485|XP_017076458.1|DEUG	LOC108603531|XP_017847915.1|DBUS
OG0004227	LOC108116404|XP_017083770.1|DEUG	LOC108604212|XP_017849063.1|DBUS
OG0004228	LOC108116407|XP_017083776.1|DEUG	LOC108604213|XP_017849067.1|DBUS
OG0004229	LOC108112676|XP_017078309.1|DEUG	LOC108596569|XP_017837964.2|DBUS
OG0004230	LOC108103438|XP_017064397.1|DEUG	LOC108606559|XP_033150475.1|DBUS
OG0004231	LOC108107828|XP_017071067.1|DEUG	LOC108599739|XP_017842236.1|DBUS
OG0004232	LOC108107832|XP_017071072.1|DEUG	LOC108599742|XP_017842240.1|DBUS
OG0004233	LOC108107831|XP_017071071.1|DEUG	LOC108599741|XP_017842239.1|DBUS
OG0004234	LOC108107844|XP_017071087.1|DEUG	LOC108600252|XP_017843177.1|DBUS
OG0004235	LOC108102452|XP_017062946.1|DEUG	LOC108605709|XP_017850989.1|DBUS
OG0004236	LOC108105288|XP_017067266.1|DEUG	LOC108603591|XP_017848021.1|DBUS
OG0004237	LOC108115107|XP_017081844.1|DEUG	LOC108601619|XP_033149821.1|DBUS
OG0004238	LOC108111572|XP_017076584.1|DEUG	LOC108603584|XP_017848015.1|DBUS
OG0004239	LOC108110166|XP_017074578.1|DEUG	LOC108602786|XP_017846487.1|DBUS
OG0004240	LOC108115010|XP_017081741.1|DEUG	LOC108604751|XP_017849827.1|DBUS
OG0004241	LOC108108355|XP_017071884.1|DEUG	LOC108602136|XP_017845653.1|DBUS
OG0004242	LOC108108316|XP_017071830.1|DEUG	LOC108604002|XP_017848731.1|DBUS
OG0004243	LOC108107546|XP_017070576.1|DEUG	LOC108600291|XP_017843251.1|DBUS
OG0004244	LOC108105286|XP_017067264.1|DEUG	LOC108601450|XP_017844837.1|DBUS
OG0004245	LOC108102833|XP_017063513.1|DEUG	LOC117134806|XP_033149693.1|DBUS, LOC108600092|XP_017842942.1|DBUS
OG0004246	LOC108114657|XP_017081220.1|DEUG	LOC108601056|XP_017844436.1|DBUS
OG0004247	LOC108103304|XP_017064216.1|DEUG	LOC108605429|XP_017850594.1|DBUS
OG0004248	LOC108108894|XP_017072603.1|DEUG	LOC108595764|XP_017836543.1|DBUS
OG0004249	LOC108104733|XP_017066459.1|DEUG	LOC108600962|XP_017844305.1|DBUS
OG0004250	LOC108110812|XP_017075533.1|DEUG	LOC108597064|XP_017838881.1|DBUS
OG0004251	LOC108105480|XP_017067585.1|DEUG	LOC108607025|XP_017853102.2|DBUS
OG0004252	LOC108109623|XP_017073692.1|DEUG	LOC108603439|XP_017847752.1|DBUS
OG0004253	LOC108109420|XP_017073407.1|DEUG	LOC117134834|XP_033149800.1|DBUS
OG0004254	LOC108105086|XP_017067004.1|DEUG	LOC108605224|XP_017850324.1|DBUS
OG0004256	LOC108112540|XP_017077955.1|DEUG	LOC108596464|XP_017837710.1|DBUS
OG0004257	LOC108111443|XP_017076401.1|DEUG	LOC108601884|XP_017845347.1|DBUS
OG0004258	LOC108113758|XP_017079942.1|DEUG	LOC108601475|XP_033150132.1|DBUS
OG0004259	LOC108113261|XP_017079299.1|DEUG	LOC108596468|XP_017837716.1|DBUS
OG0004260	LOC108114967|XP_017081663.1|DEUG	LOC108603315|XP_017847512.1|DBUS
OG0004261	LOC108115293|XP_017082167.1|DEUG	LOC108603308|XP_017847480.1|DBUS
OG0004262	LOC108117554|XP_017085552.1|DEUG	LOC108603797|XP_017848383.2|DBUS
OG0004263	LOC108117169|XP_017084939.1|DEUG	LOC108604401|XP_017849350.1|DBUS
OG0004264	LOC108115165|XP_017081968.1|DEUG	LOC108603623|XP_017848069.1|DBUS
OG0004265	LOC108116233|XP_017083512.1|DEUG	LOC108604752|XP_017849828.1|DBUS
OG0004266	LOC108116409|XP_017083782.1|DEUG	LOC108601251|XP_017844640.1|DBUS
OG0004267	LOC108110630|XP_017075221.1|DEUG	LOC108602792|XP_017846493.1|DBUS
OG0004268	LOC108106544|XP_017069186.1|DEUG	LOC108596600|XP_017838018.1|DBUS
OG0004269	LOC108113001|XP_017078903.1|DEUG	LOC108596927|XP_017838637.2|DBUS
OG0004270	LOC108112565|XP_017078015.1|DEUG	LOC108597193|XP_017839110.1|DBUS
OG0004271	LOC108111944|XP_017077112.1|DEUG	LOC108597546|XP_017839639.1|DBUS
OG0004272	LOC108116515|XP_017083940.1|DEUG	LOC108602028|XP_017845520.1|DBUS
OG0004274	LOC108105049|XP_017066943.1|DEUG	LOC108605480|XP_017850661.1|DBUS
OG0004275	LOC108109979|XP_017074294.1|DEUG	LOC108607258|XP_017853432.1|DBUS
OG0004276	LOC108109908|XP_017074205.1|DEUG	LOC108599914|XP_017842601.1|DBUS
OG0004277	LOC108113944|XP_017080144.1|DEUG	LOC108599062|XP_017841331.1|DBUS
OG0004278	LOC108103799|XP_017064969.1|DEUG	LOC108606848|XP_017852834.1|DBUS
OG0004279	LOC108111123|XP_017075965.1|DEUG	LOC108596574|XP_017837983.1|DBUS
OG0004280	LOC108104379|XP_017065889.1|DEUG	LOC108606267|XP_017851721.1|DBUS
OG0004281	LOC108109287|XP_017073269.1|DEUG	LOC108595666|XP_017836435.1|DBUS
OG0004282	LOC108112594|XP_017078132.1|DEUG	LOC108597487|XP_017839553.1|DBUS
OG0004283	LOC108112597|XP_017078139.1|DEUG	LOC108597488|XP_017839554.1|DBUS
OG0004284	LOC108115494|XP_017082469.1|DEUG	LOC108607461|XP_017853788.2|DBUS
OG0004285	LOC108116713|XP_017084224.1|DEUG	LOC108602634|XP_017846267.1|DBUS
OG0004286	LOC108114065|XP_017080308.1|DEUG	LOC108599229|XP_017841515.1|DBUS
OG0004287	LOC108114672|XP_017081243.1|DEUG	LOC108598515|XP_017840682.2|DBUS
OG0004288	LOC108114299|XP_017080691.1|DEUG	LOC108600782|XP_017844040.1|DBUS
OG0004289	LOC108108743|XP_017072378.1|DEUG	LOC108599757|XP_017842260.1|DBUS
OG0004290	LOC108106513|XP_017069096.1|DEUG	LOC108595465|XP_017836199.1|DBUS
OG0004291	LOC108106771|XP_017069501.1|DEUG	LOC108597520|XP_017839602.1|DBUS
OG0004292	LOC108102752|XP_017063398.1|DEUG	LOC108600478|XP_017843585.1|DBUS
OG0004293	LOC108118183|XP_017086230.1|DEUG	LOC108599073|XP_017841349.1|DBUS
OG0004294	LOC108104261|XP_017065699.1|DEUG	LOC108599533|XP_017841905.1|DBUS
OG0004295	LOC108104282|XP_017065736.1|DEUG	LOC108600642|XP_017843823.2|DBUS
OG0004296	LOC108104284|XP_017065743.1|DEUG	LOC108600738|XP_017843972.1|DBUS
OG0004297	LOC108107469|XP_017070505.1|DEUG	LOC108595622|XP_017836376.1|DBUS
OG0004298	LOC108104552|XP_017066183.1|DEUG	LOC108596825|XP_017838431.1|DBUS
OG0004299	LOC108106243|XP_017068656.1|DEUG	LOC108596008|XP_017836782.1|DBUS
OG0004300	LOC108109286|XP_017073268.1|DEUG	LOC108595178|XP_017835843.1|DBUS
OG0004301	LOC108102754|XP_017063402.1|DEUG	LOC108600476|XP_017843582.1|DBUS
OG0004302	LOC108112655|XP_017078274.1|DEUG	LOC108597013|XP_017838782.1|DBUS
OG0004303	LOC108104847|XP_017066653.1|DEUG	LOC108597186|XP_017839103.2|DBUS
OG0004304	LOC108112299|XP_017077612.1|DEUG	LOC108595489|XP_017836229.1|DBUS
OG0004305	LOC108111930|XP_017077063.1|DEUG	LOC108596478|XP_017837729.1|DBUS
OG0004306	LOC108106733|XP_017069460.1|DEUG	LOC108597674|XP_017839836.1|DBUS
OG0004307	LOC108106579|XP_017069248.1|DEUG	LOC108596051|XP_017836933.1|DBUS
OG0004308	LOC108107254|XP_017070172.1|DEUG	LOC108595041|XP_017835670.1|DBUS
OG0004309	LOC108108326|XP_017071842.1|DEUG	LOC108599121|XP_017841398.1|DBUS
OG0004310	LOC108104572|XP_017066213.1|DEUG	LOC108595471|XP_017836208.1|DBUS
OG0004311	LOC108114708|XP_017081296.1|DEUG	LOC108599796|XP_017842352.2|DBUS
OG0004312	LOC108107428|XP_017070447.1|DEUG	LOC108596766|XP_017838346.1|DBUS
OG0004313	LOC108111617|XP_017076633.1|DEUG	LOC108596602|XP_017838022.1|DBUS
OG0004314	LOC108112667|XP_017078293.1|DEUG	LOC108596160|XP_017837153.1|DBUS
OG0004315	LOC108107389|XP_017070395.1|DEUG	LOC108595279|XP_017835981.1|DBUS
OG0004316	LOC108104810|XP_017066581.1|DEUG	LOC108595993|XP_017836769.1|DBUS
OG0004317	LOC108109002|XP_017072759.1|DEUG	LOC108595560|XP_017836308.1|DBUS
OG0004318	LOC108107385|XP_017070386.1|DEUG	LOC108594846|XP_017835473.1|DBUS
OG0004319	LOC108113158|XP_017079158.1|DEUG	LOC108595080|XP_017835720.1|DBUS
OG0004320	LOC108115675|XP_017082729.1|DEUG	LOC108603980|XP_017848695.1|DBUS
OG0004321	LOC108106154|XP_017068546.1|DEUG	LOC108597774|XP_033149080.1|DBUS
OG0004322	LOC108116998|XP_017084652.1|DEUG	LOC108603404|XP_017847681.1|DBUS
OG0004323	LOC108102834|XP_017063514.1|DEUG	LOC108598857|XP_033150625.1|DBUS
OG0004324	LOC108115536|XP_017082527.1|DEUG	LOC108608521|XP_017855412.1|DBUS
OG0004325	LOC108113216|XP_017079240.1|DEUG	LOC108597364|XP_017839377.1|DBUS
OG0004326	LOC108113215|XP_017079239.1|DEUG	LOC108597363|XP_017839376.1|DBUS
OG0004327	LOC108104936|XP_017066784.1|DEUG	LOC108605649|XP_017850922.1|DBUS
OG0004328	LOC108109124|XP_017073009.1|DEUG	LOC108597405|XP_017839440.1|DBUS
OG0004329	LOC108107320|XP_017070285.1|DEUG	LOC117135013|XP_033150691.1|DBUS, LOC117135012|XP_033150690.1|DBUS
OG0004330	LOC108113127|XP_017079118.1|DEUG	LOC108595367|XP_017836083.1|DBUS
OG0004331	LOC108104864|XP_017066675.1|DEUG	LOC108595992|XP_017836768.1|DBUS
OG0004332	LOC108110903|XP_017075653.1|DEUG	LOC108598742|XP_017840970.2|DBUS
OG0004333	LOC108118462|XP_017086670.1|DEUG	LOC108607894|XP_017854488.2|DBUS
OG0004334	LOC108107173|XP_017070077.1|DEUG	LOC108608464|XP_017855338.1|DBUS
OG0004335	LOC108106636|XP_017069330.1|DEUG	LOC108595308|XP_017836014.1|DBUS
OG0004336	LOC108109265|XP_017073238.1|DEUG	LOC108597680|XP_017839843.2|DBUS
OG0004337	LOC108106113|XP_017068478.1|DEUG	LOC108607549|XP_017853926.1|DBUS
OG0004338	LOC108117396|XP_017085291.1|DEUG	LOC108598389|XP_017840498.2|DBUS
OG0004339	LOC108106473|XP_017069035.1|DEUG	LOC108596392|XP_017837559.1|DBUS
OG0004340	LOC108106472|XP_017069034.1|DEUG	LOC108594809|XP_017835436.1|DBUS
OG0004341	LOC108112670|XP_017078298.1|DEUG	LOC108595292|XP_017835994.1|DBUS
OG0004342	LOC108107466|XP_017070503.1|DEUG	LOC108595370|XP_033149115.1|DBUS
OG0004343	LOC108107393|XP_017070400.1|DEUG	LOC108597315|XP_033150988.1|DBUS
OG0004344	LOC108107450|XP_017070484.1|DEUG	LOC108597708|XP_017839885.1|DBUS
OG0004345	LOC108114872|XP_017081514.1|DEUG	LOC108598504|XP_017840668.1|DBUS
OG0004346	LOC108107372|XP_017070365.1|DEUG	LOC108595052|XP_017835683.1|DBUS
OG0004347	LOC108107376|XP_017070375.1|DEUG	LOC108597110|XP_017838977.1|DBUS
OG0004348	LOC108107453|XP_017070491.1|DEUG	LOC108595055|XP_017835688.1|DBUS
OG0004349	LOC108107248|XP_017070158.1|DEUG	LOC108597285|XP_017839241.1|DBUS
OG0004350	LOC108112318|XP_017077635.1|DEUG	LOC108595789|XP_017836570.1|DBUS
OG0004351	LOC108106410|XP_017068918.1|DEUG	LOC108596049|XP_017836925.1|DBUS
OG0004352	LOC108117440|XP_017085380.1|DEUG	LOC108604015|XP_017848748.1|DBUS
OG0004353	LOC108116087|XP_017083294.1|DEUG	LOC108604072|XP_017848829.2|DBUS
OG0004354	LOC108105632|XP_017067809.1|DEUG	LOC108604164|XP_017848986.1|DBUS
OG0004355	LOC108109618|XP_017073672.1|DEUG	LOC108602963|XP_017846827.1|DBUS
OG0004356	LOC108112017|XP_017077245.1|DEUG	LOC108597665|XP_017839824.1|DBUS
OG0004357	LOC108113290|XP_017079329.1|DEUG	LOC108597614|XP_017839741.1|DBUS
OG0004358	LOC108106720|XP_017069444.1|DEUG	LOC108596791|XP_017838383.1|DBUS
OG0004359	LOC108111935|XP_017077081.1|DEUG	LOC108594656|XP_033149128.1|DBUS
OG0004360	LOC108108624|XP_017072212.1|DEUG	LOC108602785|XP_017846486.1|DBUS
OG0004361	LOC108116328|XP_017083628.1|DEUG	LOC108604688|XP_017849733.1|DBUS
OG0004362	LOC108104741|XP_017066468.1|DEUG	LOC108599924|XP_017842620.1|DBUS
OG0004363	LOC108103912|XP_017065150.1|DEUG	LOC108607054|XP_017853155.1|DBUS
OG0004364	LOC108112050|XP_017077292.1|DEUG	LOC108596596|XP_017838015.1|DBUS
OG0004365	LOC108109110|XP_017072988.1|DEUG	LOC108595769|XP_017836364.2|DBUS
OG0004366	LOC108111125|XP_017075968.1|DEUG	LOC108596587|XP_017838007.2|DBUS
OG0004367	LOC108114468|XP_017080964.1|DEUG	LOC108598962|XP_017841222.2|DBUS
OG0004368	LOC108116763|XP_017084276.1|DEUG	LOC108599052|XP_017841320.2|DBUS
OG0004369	LOC108105407|XP_017067442.1|DEUG	LOC108596512|XP_017837842.1|DBUS
OG0004370	LOC108112596|XP_017078138.1|DEUG	LOC108595031|XP_017835659.1|DBUS
OG0004371	LOC108117590|XP_017085582.1|DEUG	LOC108606452|XP_017852053.1|DBUS
OG0004372	LOC108107481|XP_017070516.1|DEUG	LOC108595286|XP_017835987.2|DBUS
OG0004373	LOC108116988|XP_017084642.1|DEUG	LOC108595206|XP_017835883.1|DBUS
OG0004374	LOC108112678|XP_017078311.1|DEUG	LOC108596518|XP_017837849.1|DBUS
OG0004375	LOC108102758|XP_017063406.1|DEUG	LOC108598447|XP_017840574.2|DBUS
OG0004376	LOC108114688|XP_017081270.1|DEUG	LOC108600911|XP_017844232.1|DBUS
OG0004377	LOC108114586|XP_017081131.1|DEUG	LOC108600273|XP_017843227.1|DBUS
OG0004378	LOC108106528|XP_017069145.1|DEUG	LOC108596907|XP_017838592.1|DBUS
OG0004379	LOC108109111|XP_017072990.1|DEUG	LOC108595712|XP_017836483.1|DBUS
OG0004380	LOC108104445|XP_017065995.1|DEUG	LOC108595478|XP_017836216.1|DBUS
OG0004381	LOC108117245|XP_017085079.1|DEUG	LOC108604571|XP_017849591.1|DBUS
OG0004382	LOC108106566|XP_017069221.1|DEUG	LOC108596216|XP_017837232.1|DBUS
OG0004383	LOC108106453|XP_017069008.1|DEUG	LOC108596030|XP_017836882.1|DBUS
OG0004384	LOC108106608|XP_017069296.1|DEUG	LOC108596037|XP_017836891.1|DBUS
OG0004385	LOC108106708|XP_017069428.1|DEUG	LOC108596417|XP_017837622.1|DBUS
OG0004386	LOC108106570|XP_017069227.1|DEUG	LOC108596842|XP_017838460.1|DBUS
OG0004387	LOC108113864|XP_017080067.1|DEUG	LOC108599956|XP_017842696.1|DBUS
OG0004388	LOC108106798|XP_017069531.1|DEUG	LOC108597700|XP_017839873.1|DBUS
OG0004389	LOC108108083|XP_017071458.1|DEUG	LOC108600747|XP_017843987.1|DBUS
OG0004390	LOC108118228|XP_017086298.1|DEUG	LOC108600796|XP_017844059.1|DBUS
OG0004391	LOC108108970|XP_017072714.1|DEUG	LOC108595737|XP_017836513.1|DBUS
OG0004392	LOC108117340|XP_017085202.1|DEUG	LOC108599505|XP_017841860.2|DBUS
OG0004393	LOC108111988|XP_017077206.1|DEUG	LOC108597762|XP_017839964.1|DBUS
OG0004394	LOC108113109|XP_017079087.1|DEUG	LOC108597179|XP_017839085.1|DBUS
OG0004395	LOC108106772|XP_017069502.1|DEUG	LOC108595598|XP_017836350.1|DBUS
OG0004396	LOC108110357|XP_017074886.1|DEUG	LOC108596997|XP_017838759.1|DBUS
OG0004397	LOC108111946|XP_017077115.1|DEUG	LOC108595706|XP_017836479.1|DBUS
OG0004398	LOC108111949|XP_017077119.1|DEUG	LOC108597092|XP_017838944.1|DBUS
OG0004399	LOC108112709|XP_017078422.1|DEUG	LOC108596322|XP_017837433.1|DBUS
OG0004400	LOC108109502|XP_017073532.1|DEUG	LOC108603083|XP_017847062.1|DBUS
OG0004401	LOC108107489|XP_017070524.1|DEUG	LOC108596610|XP_017838039.1|DBUS
OG0004402	LOC108107460|XP_017070495.1|DEUG	LOC108595050|XP_017835681.1|DBUS
OG0004403	LOC108106463|XP_017069020.1|DEUG	LOC108596981|XP_017838726.1|DBUS
OG0004404	LOC108110352|XP_017074878.1|DEUG	LOC108597098|XP_017838952.1|DBUS
OG0004405	LOC108114637|XP_017081193.1|DEUG	LOC108599797|XP_017842353.2|DBUS
OG0004406	LOC108104012|XP_017065327.1|DEUG	LOC108600318|XP_017843306.1|DBUS
OG0004407	LOC108104536|XP_017066159.1|DEUG	LOC108597705|XP_017839879.1|DBUS
OG0004408	LOC108113863|XP_017080066.1|DEUG	LOC108599096|XP_017841375.2|DBUS
OG0004409	LOC108102325|XP_017062603.1|DEUG	LOC108607401|XP_017853668.1|DBUS
OG0004410	LOC108112683|XP_017078364.1|DEUG	LOC108596641|XP_017838093.1|DBUS
OG0004411	LOC108108747|XP_017072388.1|DEUG	LOC108599960|XP_017842699.1|DBUS
OG0004412	LOC108108745|XP_017072385.1|DEUG	LOC108599957|XP_017842697.1|DBUS
OG0004413	LOC108107384|XP_017070385.1|DEUG	LOC108596564|XP_017837954.1|DBUS
OG0004414	LOC108107348|XP_017070337.1|DEUG	LOC108595505|XP_033149020.1|DBUS
OG0004415	LOC108106385|XP_017068880.1|DEUG	LOC108597220|XP_017839150.1|DBUS
OG0004416	LOC108113245|XP_017079280.1|DEUG	LOC108596460|XP_017837699.1|DBUS
OG0004417	LOC108117555|XP_017085553.1|DEUG	LOC108602293|XP_017845862.1|DBUS
OG0004418	LOC108113020|XP_017078935.1|DEUG	LOC108597709|XP_017839887.1|DBUS
OG0004419	LOC108104488|XP_017066090.1|DEUG	LOC108596040|XP_017836910.1|DBUS
OG0004420	LOC108113159|XP_017079160.1|DEUG	LOC108595571|XP_017836320.1|DBUS
OG0004421	LOC108108611|XP_017072199.1|DEUG	LOC108598372|XP_017840483.1|DBUS
OG0004422	LOC108108606|XP_017072194.1|DEUG	LOC108600299|XP_017843270.1|DBUS
OG0004423	LOC108112474|XP_017077821.1|DEUG	LOC108596199|XP_017837204.1|DBUS
OG0004424	LOC108107446|XP_017070477.1|DEUG	LOC108597069|XP_017838888.1|DBUS
OG0004425	LOC108114364|XP_017080803.1|DEUG	LOC108600067|XP_017842908.1|DBUS
OG0004426	LOC108114469|XP_017080965.1|DEUG	LOC108600050|XP_017842886.1|DBUS
OG0004427	LOC108117352|XP_017085216.1|DEUG	LOC108600018|XP_017842824.1|DBUS
OG0004428	LOC108116913|XP_017084528.1|DEUG	LOC108604837|XP_017849945.1|DBUS
OG0004429	LOC108115559|XP_017082555.1|DEUG	LOC108600672|XP_017843869.2|DBUS
OG0004430	LOC108106012|XP_017068347.1|DEUG	LOC108598230|XP_033149326.1|DBUS
OG0004431	LOC108109512|XP_017073552.1|DEUG	LOC108602906|XP_017846703.1|DBUS
OG0004432	LOC108109511|XP_017073551.1|DEUG	LOC108602904|XP_017846701.1|DBUS
OG0004433	LOC108108810|XP_017072483.1|DEUG	LOC108599223|XP_017841507.2|DBUS
OG0004434	LOC108111948|XP_017077118.1|DEUG	LOC108597091|XP_017838942.1|DBUS
OG0004435	LOC108109289|XP_017073271.1|DEUG	LOC108597584|XP_017839693.1|DBUS
OG0004436	LOC108106439|XP_017068961.1|DEUG	LOC108596500|XP_033149123.1|DBUS
OG0004437	LOC108107487|XP_017070522.1|DEUG	LOC108595359|XP_017836072.1|DBUS
OG0004438	LOC108106456|XP_017069011.1|DEUG	LOC108596098|XP_017837006.1|DBUS
OG0004439	LOC108106471|XP_017069033.1|DEUG	LOC108596996|XP_017838758.1|DBUS
OG0004440	LOC108112686|XP_017078367.1|DEUG	LOC108597236|XP_017839173.1|DBUS
OG0004441	LOC108112165|XP_017077419.1|DEUG	LOC108603378|XP_017847640.1|DBUS
OG0004442	LOC108112972|XP_017078865.1|DEUG	LOC108595204|XP_017835880.1|DBUS
OG0004443	LOC108107734|XP_017070872.1|DEUG	LOC108601073|XP_017844457.1|DBUS
OG0004444	LOC108112598|XP_017078141.1|DEUG	LOC108594989|XP_017835610.1|DBUS
OG0004445	LOC108107477|XP_017070512.1|DEUG	LOC108597749|XP_017839945.1|DBUS
OG0004446	LOC108104233|XP_017065673.1|DEUG	LOC108604372|XP_017849310.1|DBUS
OG0004447	LOC108116591|XP_017084026.1|DEUG	LOC108602974|XP_017849713.1|DBUS
OG0004448	LOC108112301|XP_017077616.1|DEUG	LOC108595837|XP_017836617.1|DBUS
OG0004449	LOC108118211|XP_017086267.1|DEUG	LOC108598482|XP_017840625.1|DBUS
OG0004450	LOC108106374|XP_017068854.1|DEUG	LOC108595591|XP_017836342.1|DBUS
OG0004451	LOC108106370|XP_017068843.1|DEUG	LOC108595032|XP_017835661.1|DBUS
OG0004452	LOC108109295|XP_017073277.1|DEUG	LOC108594960|XP_017835583.1|DBUS
OG0004453	LOC108113014|XP_017078924.1|DEUG	LOC108596381|XP_017837540.1|DBUS
OG0004454	LOC108111720|XP_017076760.1|DEUG	LOC108602250|XP_017845790.1|DBUS
OG0004455	LOC108118247|XP_017086325.1|DEUG	LOC108598919|XP_017841163.2|DBUS
OG0004456	LOC108105498|XP_017067605.1|DEUG	LOC108605247|XP_017850346.1|DBUS
OG0004457	LOC108114009|XP_017080245.1|DEUG	LOC108600937|XP_017844263.2|DBUS
OG0004458	LOC108114371|XP_017080811.1|DEUG	LOC108600979|XP_017844330.1|DBUS
