Orthogroup	DEUG.longest_only	DSAN.longest_only
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC120450088|XP_039488819.1|DSAN
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC120444992|XP_039480961.1|DSAN
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC120443820|XP_039479100.1|DSAN
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC120449689|XP_039488242.1|DSAN
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC120458091|XP_039501545.1|DSAN
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC120458144|XP_039501621.1|DSAN
OG0005325	LOC108111092|XP_017075920.1|DEUG	LOC120458019|XP_039501455.1|DSAN
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC120458517|XP_039502125.1|DSAN
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC120458183|XP_039501681.1|DSAN
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC120452757|XP_039493073.1|DSAN
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC120450472|XP_039489448.1|DSAN
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC120450471|XP_039489447.1|DSAN
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC120458296|XP_039501830.1|DSAN
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC120447061|XP_039484386.1|DSAN
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC120458594|XP_039502232.1|DSAN
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC120449048|XP_039487278.1|DSAN
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC120447152|XP_039484536.1|DSAN
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC120458395|XP_039501952.1|DSAN
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC120444724|XP_039480584.1|DSAN
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC120456978|XP_039500063.1|DSAN
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC120458280|XP_039501810.1|DSAN
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC120452502|XP_039492690.1|DSAN
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC120451323|XP_039490834.1|DSAN
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC120456533|XP_039499345.1|DSAN
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC120458045|XP_039501487.1|DSAN
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC120445557|XP_039481964.1|DSAN
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC120444006|XP_039479420.1|DSAN
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC120449956|XP_039488595.1|DSAN
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC120445546|XP_039481956.1|DSAN
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC120444134|XP_039479634.1|DSAN
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC120458878|XP_039502649.1|DSAN
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC120458241|XP_039501765.1|DSAN
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC120450244|XP_039489064.1|DSAN
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC120446214|XP_039483048.1|DSAN
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC120444352|XP_039479868.1|DSAN
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC120444069|XP_039479518.1|DSAN
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC120454173|XP_039495188.1|DSAN
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC120454444|XP_039495684.1|DSAN
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC120458171|XP_039501662.1|DSAN
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC120443829|XP_039479114.1|DSAN
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC120445623|XP_039482070.1|DSAN
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC120449472|XP_039487881.1|DSAN
OG0005361	LOC108111020|XP_017075823.1|DEUG	LOC120448375|XP_039486283.1|DSAN
OG0005362	LOC108110969|XP_017075759.1|DEUG	LOC120458504|XP_039502106.1|DSAN
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC120458261|XP_039501784.1|DSAN
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC120446084|XP_039482806.1|DSAN
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC120447119|XP_039484483.1|DSAN
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC120445283|XP_039481519.1|DSAN
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC120445688|XP_039482178.1|DSAN
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC120453770|XP_039494540.1|DSAN
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC120453358|XP_039494005.1|DSAN
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC120457185|XP_039500496.1|DSAN
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC120458499|XP_039502100.1|DSAN
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC120452743|XP_039493052.1|DSAN
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC120444064|XP_039479516.1|DSAN
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC120447217|XP_039484669.1|DSAN
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC120447216|XP_039484668.1|DSAN
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC120443835|XP_039479125.1|DSAN
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC120450412|XP_039489353.1|DSAN
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC120450419|XP_039489363.1|DSAN
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC120454942|XP_039496648.1|DSAN
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC120458282|XP_039501812.1|DSAN
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC120447047|XP_039484344.1|DSAN
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC120457689|XP_039501108.1|DSAN
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC120448876|XP_039487025.1|DSAN
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC120453369|XP_039493976.1|DSAN
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC120445228|XP_039481420.1|DSAN
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC120446353|XP_039483213.1|DSAN
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC120454707|XP_039496178.1|DSAN
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC120451897|XP_039491843.1|DSAN
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC120452555|XP_039492801.1|DSAN
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC120453405|XP_039494034.1|DSAN
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC120453428|XP_039494070.1|DSAN
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC120444621|XP_039480358.1|DSAN
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC120454367|XP_039495530.1|DSAN
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC120444950|XP_039480890.1|DSAN
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC120446063|XP_039482772.1|DSAN
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC120448693|XP_039486786.1|DSAN
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC120458003|XP_039501432.1|DSAN
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC120454545|XP_039495859.1|DSAN
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC120458367|XP_039501919.1|DSAN
OG0005400	LOC108104607|XP_017066266.1|DEUG	LOC120458472|XP_039502060.1|DSAN
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC120458675|XP_039502345.1|DSAN
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC120458618|XP_039502261.1|DSAN
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC120458614|XP_039502256.1|DSAN
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC120458615|XP_039502258.1|DSAN
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC120445973|XP_039482639.1|DSAN
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC120446261|XP_039483068.1|DSAN
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC120446172|XP_039482940.1|DSAN
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC120444510|XP_039480165.1|DSAN
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC120458767|XP_039502474.1|DSAN
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC120458001|XP_039501427.1|DSAN
OG0005411	LOC108106323|XP_017068783.1|DEUG	LOC120444837|XP_039480728.1|DSAN
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC120444768|XP_039480633.1|DSAN
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC120447074|XP_039484399.1|DSAN
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC120456831|XP_039499814.1|DSAN
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC120457389|XP_039500883.1|DSAN
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC120457003|XP_039500094.1|DSAN
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC120444474|XP_039480087.1|DSAN
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC120445003|XP_039480983.1|DSAN
OG0005419	LOC108111064|XP_017075882.1|DEUG	LOC120446984|XP_039484218.1|DSAN
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC120458526|XP_039502134.1|DSAN
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC120458225|XP_039501740.1|DSAN
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC120456740|XP_039499663.1|DSAN
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC120447618|XP_039485088.1|DSAN
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC120444440|XP_039480033.1|DSAN
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC120455321|XP_039497330.1|DSAN
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC120451170|XP_039490976.1|DSAN
OG0005427	LOC108107022|XP_017069858.1|DEUG	LOC120444444|XP_039480037.1|DSAN
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC120443833|XP_039479123.1|DSAN
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC120452410|XP_039492604.1|DSAN
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC120452222|XP_039492318.1|DSAN
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC120445726|XP_039482228.1|DSAN
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC120446099|XP_039482825.1|DSAN
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC120445312|XP_039481557.1|DSAN
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC120446003|XP_039482683.1|DSAN
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC120453814|XP_039494626.1|DSAN
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC120445707|XP_039482202.1|DSAN
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC120453287|XP_039493848.1|DSAN
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC120458598|XP_039502238.1|DSAN
OG0005439	LOC108116935|XP_017084570.1|DEUG	LOC120454446|XP_039495682.1|DSAN
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC120448029|XP_039485709.1|DSAN
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC120458099|XP_039501560.1|DSAN
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC120446438|XP_039483343.1|DSAN
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC120447280|XP_039484718.1|DSAN
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC120455451|XP_039497604.1|DSAN
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC120457019|XP_039500113.1|DSAN
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC120454159|XP_039495162.1|DSAN
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC120456867|XP_039499895.1|DSAN
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC120447006|XP_039484247.1|DSAN
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC120457234|XP_039500549.1|DSAN
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC120450881|XP_039490050.1|DSAN
OG0005451	LOC108105713|XP_017067917.1|DEUG	LOC120447228|XP_039484687.1|DSAN
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC120446170|XP_039482934.1|DSAN
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC120454215|XP_039495246.1|DSAN
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC120451023|XP_039490285.1|DSAN
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC120444505|XP_039480155.1|DSAN
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC120444301|XP_039479757.1|DSAN
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC120444302|XP_039479758.1|DSAN
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC120453987|XP_039494880.1|DSAN
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC120449999|XP_039488648.1|DSAN
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC120451876|XP_039491821.1|DSAN
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC120444581|XP_039480276.1|DSAN
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC120446076|XP_039482790.1|DSAN
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC120450381|XP_039489306.1|DSAN
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC120445598|XP_039482031.1|DSAN
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC120446825|XP_039483939.1|DSAN
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC120444299|XP_039479754.1|DSAN
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC120453177|XP_039493671.1|DSAN
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC120445740|XP_039482251.1|DSAN
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC120443782|XP_039479045.1|DSAN
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC120443781|XP_039479043.1|DSAN
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC120444509|XP_039480160.1|DSAN
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC120447091|XP_039484428.1|DSAN
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC120450560|XP_039489607.1|DSAN
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC120453725|XP_039494490.1|DSAN
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC120453717|XP_039494479.1|DSAN
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC120445939|XP_039482541.1|DSAN
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC120448100|XP_039485837.1|DSAN
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC120458778|XP_039502491.1|DSAN
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC120458777|XP_039502490.1|DSAN
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC120458779|XP_039502492.1|DSAN
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC120449001|XP_039487210.1|DSAN
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC120449314|XP_039487645.1|DSAN
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC120451262|XP_039490725.1|DSAN
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC120458262|XP_039501786.1|DSAN
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC120446139|XP_039482898.1|DSAN
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC120456593|XP_039499440.1|DSAN
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC120458160|XP_039501648.1|DSAN
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC120455480|XP_039497652.1|DSAN
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC120447996|XP_039485632.1|DSAN
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC120444143|XP_039479645.1|DSAN
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC120443874|XP_039479191.1|DSAN
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC120449698|XP_039488251.1|DSAN
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC120445701|XP_039482194.1|DSAN
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC120447038|XP_039484318.1|DSAN
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC120445457|XP_039481836.1|DSAN
OG0005496	LOC108110236|XP_017074711.1|DEUG	LOC120452505|XP_039492689.1|DSAN
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC120444990|XP_039480955.1|DSAN
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC120444994|XP_039480964.1|DSAN
OG0005499	LOC108114828|XP_017081455.1|DEUG	LOC120444986|XP_039480951.1|DSAN
OG0005500	LOC108114833|XP_017081459.1|DEUG	LOC120444995|XP_039480965.1|DSAN
OG0005501	LOC108107099|XP_017069972.1|DEUG	LOC120446555|XP_039483506.1|DSAN
OG0005502	LOC108107100|XP_017069974.1|DEUG	LOC120446556|XP_039483507.1|DSAN
OG0005503	LOC108111869|XP_017076987.1|DEUG	LOC120443870|XP_039479172.1|DSAN
OG0005504	LOC108110980|XP_017075780.1|DEUG	LOC120451973|XP_039491972.1|DSAN
OG0005506	LOC108115502|XP_017082482.1|DEUG	LOC120444665|XP_039480443.1|DSAN
OG0005507	LOC108106126|XP_017068495.1|DEUG	LOC120454234|XP_039495275.1|DSAN
OG0005508	LOC108111068|XP_017075886.1|DEUG	LOC120444091|XP_039479552.1|DSAN
OG0005509	LOC108110883|XP_017075630.1|DEUG	LOC120443754|XP_039478951.1|DSAN
OG0005510	LOC108105831|XP_017068065.1|DEUG	LOC120458061|XP_039501505.1|DSAN
OG0005511	LOC108105437|XP_017067511.1|DEUG	LOC120455413|XP_039497492.1|DSAN
OG0005512	LOC108115570|XP_017082565.1|DEUG	LOC120453098|XP_039493565.1|DSAN
OG0005513	LOC108104362|XP_017065861.1|DEUG	LOC120455746|XP_039498102.1|DSAN
OG0005514	LOC108109561|XP_017073623.1|DEUG	LOC120452638|XP_039492883.1|DSAN
OG0005515	LOC108112845|XP_017078647.1|DEUG	LOC120446634|XP_039483634.1|DSAN
OG0005516	LOC108110890|XP_017075637.1|DEUG	LOC120449033|XP_039487254.1|DSAN
OG0005517	LOC108106134|XP_017068512.1|DEUG	LOC120443955|XP_039479349.1|DSAN
OG0005518	LOC108107079|XP_017069940.1|DEUG	LOC120444846|XP_039480740.1|DSAN
OG0005519	LOC108106717|XP_017069439.1|DEUG	LOC120446931|XP_039484115.1|DSAN
OG0005520	LOC108111016|XP_017075818.1|DEUG	LOC120457324|XP_039500765.1|DSAN
OG0005521	LOC108110873|XP_017075609.1|DEUG	LOC120458511|XP_039502116.1|DSAN
OG0005522	LOC108114054|XP_017080296.1|DEUG	LOC120447597|XP_039485001.1|DSAN
OG0005523	LOC108115545|XP_017082537.1|DEUG	LOC120457748|XP_039501181.1|DSAN
OG0005524	LOC108106925|XP_017069671.1|DEUG	LOC120449908|XP_039488537.1|DSAN
OG0005525	LOC108110906|XP_017075656.1|DEUG	LOC120451258|XP_039490724.1|DSAN
OG0005526	LOC108110468|XP_017075024.1|DEUG	LOC120444118|XP_039479585.1|DSAN
OG0005527	LOC108102331|XP_017062618.1|DEUG	LOC120454838|XP_039496251.1|DSAN
OG0005528	LOC108107111|XP_017069989.1|DEUG	LOC120458128|XP_039501601.1|DSAN
OG0005529	LOC108103391|XP_017064335.1|DEUG	LOC120457792|XP_039501223.1|DSAN
OG0005530	LOC108111179|XP_017076048.1|DEUG	LOC120458279|XP_039501808.1|DSAN
OG0005531	LOC108114513|XP_017081023.1|DEUG	LOC120449342|XP_039487683.1|DSAN
OG0005532	LOC108104182|XP_017065602.1|DEUG	LOC120449522|XP_039487997.1|DSAN
OG0005533	LOC108110667|XP_017075273.1|DEUG	LOC120446893|XP_039484048.1|DSAN
OG0005534	LOC108102779|XP_017063428.1|DEUG	LOC120448757|XP_039486876.1|DSAN
OG0005535	LOC108110739|XP_017075433.1|DEUG	LOC120458925|XP_039502711.1|DSAN
OG0005536	LOC108118489|XP_017086710.1|DEUG	LOC120445527|XP_039481923.1|DSAN
OG0005537	LOC108108438|XP_017071984.1|DEUG	LOC120458934|XP_039502723.1|DSAN
OG0005538	LOC108105700|XP_017067898.1|DEUG	LOC120445298|XP_039481535.1|DSAN
OG0005539	LOC108106948|XP_017069705.1|DEUG	LOC120446420|XP_039483313.1|DSAN
OG0005540	LOC108111079|XP_017075901.1|DEUG	LOC120455138|XP_039496978.1|DSAN
OG0005541	LOC108106098|XP_017068451.1|DEUG	LOC120457061|XP_039500175.1|DSAN
OG0005542	LOC108108030|XP_017071392.1|DEUG	LOC120450191|XP_039488990.1|DSAN
OG0005543	LOC108106939|XP_017069692.1|DEUG	LOC120446216|XP_039483004.1|DSAN
OG0005544	LOC108110727|XP_017075402.1|DEUG	LOC120443866|XP_039479165.1|DSAN
OG0005545	LOC108111314|XP_017076201.1|DEUG	LOC120458561|XP_039502180.1|DSAN
OG0005546	LOC108115504|XP_017082485.1|DEUG	LOC120457754|XP_039501186.1|DSAN
OG0005547	LOC108106075|XP_017068421.1|DEUG	LOC120458002|XP_039501428.1|DSAN
OG0005548	LOC108106164|XP_017068565.1|DEUG	LOC120458611|XP_039502253.1|DSAN
OG0005549	LOC108106180|XP_017068591.1|DEUG	LOC120458619|XP_039502263.1|DSAN
OG0005550	LOC108102632|XP_017063240.1|DEUG	LOC120448515|XP_039486486.1|DSAN
OG0005551	LOC108112012|XP_017077239.1|DEUG	LOC120444833|XP_039480723.1|DSAN
OG0005552	LOC108111951|XP_017077122.1|DEUG	LOC120444831|XP_039480722.1|DSAN
OG0005553	LOC108110974|XP_017075768.1|DEUG	LOC120451879|XP_039491858.1|DSAN
OG0005554	LOC108110716|XP_017075358.1|DEUG	LOC120443772|XP_039479010.1|DSAN
OG0005555	LOC108111154|XP_017076014.1|DEUG	LOC120458544|XP_039502159.1|DSAN
OG0005556	LOC108111133|XP_017075988.1|DEUG	LOC120456172|XP_039498776.1|DSAN
OG0005557	LOC108118444|XP_017086641.1|DEUG	LOC120445761|XP_039482291.1|DSAN
OG0005558	LOC108109694|XP_017073796.1|DEUG	LOC120455431|XP_039497548.1|DSAN
OG0005559	LOC108115482|XP_017082455.1|DEUG	LOC120447060|XP_039484384.1|DSAN
OG0005560	LOC108118441|XP_017086636.1|DEUG	LOC120444514|XP_039480166.1|DSAN
OG0005561	LOC108118095|XP_017086138.1|DEUG	LOC120456334|XP_039499038.1|DSAN
OG0005562	LOC108102583|XP_017063163.1|DEUG	LOC120453755|XP_039494536.1|DSAN
OG0005563	LOC108102380|XP_017062800.1|DEUG	LOC120454903|XP_039496509.1|DSAN
OG0005564	LOC108110782|XP_017075490.1|DEUG	LOC120443683|XP_039478856.1|DSAN
OG0005565	LOC108103064|XP_017063897.1|DEUG	LOC120444619|XP_039480355.1|DSAN
OG0005566	LOC108103065|XP_017063898.1|DEUG	LOC120444620|XP_039480356.1|DSAN
OG0005567	LOC108117468|XP_017085379.1|DEUG	LOC120453069|XP_039493527.1|DSAN
OG0005568	LOC108102599|XP_017063192.1|DEUG	LOC120456873|XP_039499908.1|DSAN
OG0005569	LOC108111126|XP_017075969.1|DEUG	LOC120458172|XP_039501664.1|DSAN
OG0005570	LOC108102606|XP_017063199.1|DEUG	LOC120447986|XP_039485620.1|DSAN
OG0005571	LOC108112983|XP_017078880.1|DEUG	LOC120445396|XP_039481741.1|DSAN
OG0005572	LOC108109105|XP_017072980.1|DEUG	LOC120445023|XP_039481028.1|DSAN
OG0005573	LOC108113748|XP_017079930.1|DEUG	LOC120451396|XP_039490997.1|DSAN
OG0005574	LOC108112591|XP_017078126.1|DEUG	LOC120450660|XP_039489745.1|DSAN
OG0005575	LOC108117492|XP_017085456.1|DEUG	LOC120454484|XP_039495758.1|DSAN
OG0005576	LOC108113218|XP_017079243.1|DEUG	LOC120447250|XP_039484711.1|DSAN
OG0005577	LOC108104301|XP_017065766.1|DEUG	LOC120449212|XP_039487514.1|DSAN
OG0005578	LOC108114599|XP_017081148.1|DEUG	LOC120448349|XP_039486247.1|DSAN
OG0005579	LOC108114601|XP_017081150.1|DEUG	LOC120448351|XP_039486251.1|DSAN
OG0005580	LOC108108272|XP_017071735.1|DEUG	LOC120450294|XP_039489159.1|DSAN
OG0005581	LOC108103196|XP_017064073.1|DEUG	LOC120455038|XP_039496808.1|DSAN
OG0005582	LOC108108778|XP_017072437.1|DEUG	LOC120448381|XP_039486297.1|DSAN
OG0005583	LOC108109795|XP_017073993.1|DEUG	LOC120449177|XP_039487453.1|DSAN
OG0005584	LOC108113473|XP_017079545.1|DEUG	LOC120458154|XP_039501638.1|DSAN
OG0005585	LOC108116212|XP_017083487.1|DEUG	LOC120453451|XP_039494100.1|DSAN
OG0005586	LOC108115403|XP_017082331.1|DEUG	LOC120454072|XP_039495017.1|DSAN
OG0005587	LOC108112441|XP_017077779.1|DEUG	LOC120458121|XP_039501589.1|DSAN
OG0005588	LOC108114310|XP_017080708.1|DEUG	LOC120450581|XP_039489634.1|DSAN
OG0005589	LOC108108337|XP_017071858.1|DEUG	LOC120454220|XP_039495253.1|DSAN
OG0005590	LOC108106639|XP_017069333.1|DEUG	LOC120443951|XP_039479334.1|DSAN
OG0005591	LOC108102992|XP_017063794.1|DEUG	LOC120456854|XP_039499851.1|DSAN
OG0005592	LOC108111498|XP_017076501.1|DEUG	LOC120452265|XP_039492328.1|DSAN
OG0005593	LOC108114034|XP_017080273.1|DEUG	LOC120447573|XP_039484970.1|DSAN
OG0005594	LOC108107898|XP_017071189.1|DEUG	LOC120447760|XP_039485239.1|DSAN
OG0005595	LOC108107897|XP_017071188.1|DEUG	LOC120447759|XP_039485238.1|DSAN
OG0005596	LOC108114209|XP_017080521.1|DEUG	LOC120450137|XP_039488898.1|DSAN
OG0005597	LOC108109517|XP_017073558.1|DEUG	LOC120454196|XP_039495221.1|DSAN
OG0005598	LOC108111414|XP_017076360.1|DEUG	LOC120451817|XP_039491719.1|DSAN
OG0005599	LOC108109104|XP_017072977.1|DEUG	LOC120445010|XP_039481007.1|DSAN
OG0005600	LOC108109514|XP_017073554.1|DEUG	LOC120453099|XP_039493567.1|DSAN
OG0005601	LOC108105094|XP_017067017.1|DEUG	LOC120455806|XP_039498200.1|DSAN
OG0005602	LOC108113611|XP_017079760.1|DEUG	LOC120453567|XP_039494259.1|DSAN
OG0005603	LOC108106597|XP_017069277.1|DEUG	LOC120446467|XP_039483403.1|DSAN
OG0005604	LOC108106688|XP_017069410.1|DEUG	LOC120444582|XP_039480277.1|DSAN
OG0005605	LOC108106360|XP_017068830.1|DEUG	LOC120446805|XP_039483899.1|DSAN
OG0005606	LOC108104123|XP_017065514.1|DEUG	LOC120443815|XP_039479090.1|DSAN
OG0005607	LOC108116442|XP_017083840.1|DEUG	LOC120453425|XP_039494062.1|DSAN
OG0005608	LOC108116277|XP_017083553.1|DEUG	LOC120451301|XP_039490801.1|DSAN
OG0005609	LOC108107937|XP_017071255.1|DEUG	LOC120449794|XP_039488372.1|DSAN
OG0005610	LOC108109851|XP_017074101.1|DEUG	LOC120450079|XP_039488805.1|DSAN
