Orthogroup	DEUG.longest_only	DGUA.longest_only
OG0004455	LOC108118247|XP_017086325.1|DEUG	LOC117591262|XP_034140342.1|DGUA
OG0004456	LOC108105498|XP_017067605.1|DEUG	LOC117590822|XP_034139682.1|DGUA
OG0004457	LOC108114009|XP_017080245.1|DEUG	LOC117579115|XP_034120735.1|DGUA
OG0004458	LOC108114371|XP_017080811.1|DEUG	LOC117579551|XP_034121360.1|DGUA
OG0004459	LOC108107884|XP_017071159.1|DEUG	LOC117579300|XP_034120998.1|DGUA
OG0004460	LOC108108520|XP_017072081.1|DEUG	LOC117589404|XP_034137220.1|DGUA
OG0004461	LOC108118201|XP_017086251.1|DEUG	LOC117579729|XP_034121617.1|DGUA
OG0004462	LOC108108560|XP_017072132.1|DEUG	LOC117579102|XP_034120715.1|DGUA
OG0004463	LOC108116776|XP_017084297.1|DEUG	LOC117579948|XP_034121998.1|DGUA
OG0004464	LOC108104008|XP_017065318.1|DEUG	LOC117579753|XP_034121665.1|DGUA
OG0004465	LOC108108584|XP_017072168.1|DEUG	LOC117587900|XP_034134769.1|DGUA
OG0004466	LOC108108653|XP_017072245.1|DEUG	LOC117579723|XP_034121610.1|DGUA
OG0004467	LOC108114099|XP_017080346.1|DEUG	LOC117579387|XP_034121148.1|DGUA
OG0004468	LOC108113964|XP_017080167.1|DEUG	LOC117579997|XP_034122085.1|DGUA
OG0004469	LOC108118241|XP_017086314.1|DEUG	LOC117591272|XP_034140358.1|DGUA
OG0004470	LOC108105685|XP_017067884.1|DEUG	LOC117582557|XP_034126276.1|DGUA
OG0004471	LOC108115593|XP_017082595.1|DEUG	LOC117583310|XP_034127444.1|DGUA
OG0004472	LOC108104834|XP_017066626.1|DEUG	LOC117578685|XP_034120208.1|DGUA
OG0004473	LOC108106803|XP_017069537.1|DEUG	LOC117592617|XP_034142393.1|DGUA
OG0004474	LOC108106691|XP_017069413.1|DEUG	LOC117591947|XP_034141255.1|DGUA
OG0004475	LOC108116987|XP_017084641.1|DEUG	LOC117592675|XP_034142527.1|DGUA
OG0004476	LOC108103384|XP_017064319.1|DEUG	LOC117590229|XP_034138589.1|DGUA, LOC117587925|XP_034134803.1|DGUA
OG0004477	LOC108108997|XP_017072752.1|DEUG	LOC117584188|XP_034128850.1|DGUA
OG0004478	LOC108106747|XP_017069474.1|DEUG	LOC117579582|XP_034121413.1|DGUA
OG0004479	LOC108107252|XP_017070170.1|DEUG	LOC117592563|XP_034142333.1|DGUA
OG0004480	LOC108117713|XP_017085757.1|DEUG	LOC117591009|XP_034139985.1|DGUA
OG0004481	LOC108113105|XP_017079069.1|DEUG	LOC117580201|XP_034122481.1|DGUA
OG0004482	LOC108113506|XP_017079585.1|DEUG	LOC117583533|XP_034127778.1|DGUA
OG0004483	LOC108107355|XP_017070343.1|DEUG	LOC117591743|XP_034140948.1|DGUA
OG0004484	LOC108109617|XP_017073671.1|DEUG, LOC108113197|XP_017079217.1|DEUG, LOC108103004|XP_017063815.1|DEUG	LOC117586328|XP_034132210.1|DGUA
OG0004485	LOC108118516|XP_017086750.1|DEUG	LOC117588683|XP_034136022.1|DGUA
OG0004486	LOC108112783|XP_017078550.1|DEUG	LOC117578876|XP_034120563.1|DGUA
OG0004487	LOC108114410|XP_017080874.1|DEUG	LOC117587259|XP_034133724.1|DGUA
OG0004488	LOC108112606|XP_017078185.1|DEUG, LOC108112605|XP_017078184.1|DEUG	LOC117592132|XP_034141569.1|DGUA
OG0004489	LOC108102814|XP_017063485.1|DEUG	LOC117579531|XP_034121339.1|DGUA
OG0004490	LOC108112364|XP_017077683.1|DEUG, LOC108113307|XP_017079348.1|DEUG	LOC117590061|XP_034138278.1|DGUA
OG0004491	LOC108113410|XP_017079454.1|DEUG	LOC117587776|XP_034134609.1|DGUA
OG0004492	LOC108108744|XP_017072384.1|DEUG	LOC117580210|XP_034122495.1|DGUA
OG0004493	LOC108114088|XP_017080332.1|DEUG	LOC117590658|XP_034139401.1|DGUA
OG0004494	LOC108109513|XP_017073553.1|DEUG	LOC117585345|XP_034130680.1|DGUA, LOC117585969|XP_034131669.1|DGUA, LOC117585187|XP_034130424.1|DGUA
OG0004495	LOC108109578|XP_017073644.1|DEUG	LOC117585433|XP_034130798.1|DGUA
OG0004496	LOC108106230|XP_017068645.1|DEUG, LOC108106795|XP_017069529.1|DEUG	LOC117589902|XP_034138067.1|DGUA
OG0004497	LOC108112252|XP_017077562.1|DEUG, LOC108112280|XP_017077591.1|DEUG	LOC117591863|XP_034141123.1|DGUA
OG0004498	LOC108116849|XP_017084393.1|DEUG	LOC117589646|XP_034137669.1|DGUA
OG0004499	LOC108106485|XP_017069053.1|DEUG	LOC117592476|XP_034142208.1|DGUA
OG0004500	LOC108111921|XP_017077051.1|DEUG	LOC117579248|XP_034120929.1|DGUA
OG0004501	LOC108106723|XP_017069449.1|DEUG	LOC117592108|XP_034141520.1|DGUA
OG0004502	LOC108112955|XP_017078844.1|DEUG, LOC108112956|XP_017078845.1|DEUG	LOC117590641|XP_034139374.1|DGUA
OG0004503	LOC108105217|XP_017067169.1|DEUG, LOC108105218|XP_017067170.1|DEUG, LOC108109794|XP_017074035.1|DEUG, LOC108113097|XP_017079044.1|DEUG, LOC108105238|XP_017067198.1|DEUG	LOC117589686|XP_034137733.1|DGUA
OG0004504	LOC108118279|XP_017086364.1|DEUG	LOC117590090|XP_034138323.1|DGUA
OG0004505	LOC108111686|XP_017076720.1|DEUG	LOC117589549|XP_034137446.1|DGUA
OG0004506	LOC108116008|XP_017083175.1|DEUG	LOC117583681|XP_034128046.1|DGUA
OG0004507	LOC108113161|XP_017079168.1|DEUG	LOC117582745|XP_034126576.1|DGUA
OG0004508	LOC108113622|XP_017079773.1|DEUG	LOC117583307|XP_034127442.1|DGUA
OG0004509	LOC108114444|XP_017080929.1|DEUG	LOC117579843|XP_034121831.1|DGUA
OG0004510	LOC108103893|XP_017065123.1|DEUG	LOC117580700|XP_034123231.1|DGUA
OG0004511	LOC108113738|XP_017079915.1|DEUG	LOC117582785|XP_034126654.1|DGUA
OG0004512	LOC108102341|XP_017062666.1|DEUG	LOC117590679|XP_034139452.1|DGUA
OG0004513	LOC108102364|XP_017062759.1|DEUG	LOC117590667|XP_034139424.1|DGUA
OG0004514	LOC108102355|XP_017062733.1|DEUG	LOC117590654|XP_034139392.1|DGUA
OG0004515	LOC108102923|XP_017063666.1|DEUG	LOC117588599|XP_034135894.1|DGUA
OG0004516	LOC108103878|XP_017065095.1|DEUG	LOC117581465|XP_034124574.1|DGUA
OG0004517	LOC108111856|XP_017076955.1|DEUG	LOC117590255|XP_034138617.1|DGUA
OG0004518	LOC108115212|XP_017082042.1|DEUG	LOC117588266|XP_034135292.1|DGUA
OG0004519	LOC108116038|XP_017083224.1|DEUG	LOC117582958|XP_034126959.1|DGUA
OG0004520	LOC108115213|XP_017082046.1|DEUG	LOC117588539|XP_034135798.1|DGUA
OG0004521	LOC108110351|XP_017074876.1|DEUG	LOC117583372|XP_034127548.1|DGUA
OG0004522	LOC108117631|XP_017085648.1|DEUG	LOC117590203|XP_034138546.1|DGUA
OG0004523	LOC108109041|XP_017072831.1|DEUG	LOC117583573|XP_034127843.1|DGUA
OG0004524	LOC108103674|XP_017064723.1|DEUG	LOC117591154|XP_034140161.1|DGUA
OG0004525	LOC108118344|XP_017086476.1|DEUG	LOC117581558|XP_034124781.1|DGUA
OG0004526	LOC108110290|XP_017074775.1|DEUG	LOC117590568|XP_034139199.1|DGUA
OG0004527	LOC108103345|XP_017064272.1|DEUG	LOC117588292|XP_034135363.1|DGUA
OG0004528	LOC108109679|XP_017073761.1|DEUG	LOC117588472|XP_034135655.1|DGUA
OG0004529	LOC108103338|XP_017064262.1|DEUG	LOC117581093|XP_034123872.1|DGUA
OG0004530	LOC108103865|XP_017065066.1|DEUG	LOC117581332|XP_034124342.1|DGUA
OG0004531	LOC108115717|XP_017082778.1|DEUG	LOC117589871|XP_034138032.1|DGUA
OG0004532	LOC108110073|XP_017074443.1|DEUG	LOC117580704|XP_034123245.1|DGUA
OG0004533	LOC108103901|XP_017065133.1|DEUG	LOC117590955|XP_034139895.1|DGUA
OG0004534	LOC108113223|XP_017079250.1|DEUG	LOC117588723|XP_034136074.1|DGUA
OG0004535	LOC108114130|XP_017080392.1|DEUG	LOC117589252|XP_034136917.1|DGUA
OG0004536	LOC108109673|XP_017073745.1|DEUG	LOC117588771|XP_034136144.1|DGUA
OG0004537	LOC108103680|XP_017064747.1|DEUG	LOC117588504|XP_034135717.1|DGUA
OG0004538	LOC108109152|XP_017073055.1|DEUG	LOC117592036|XP_034141397.1|DGUA
OG0004539	LOC108117135|XP_017084879.1|DEUG	LOC117585324|XP_034130651.1|DGUA
OG0004540	LOC108110145|XP_017074548.1|DEUG	LOC117590941|XP_034139874.1|DGUA
OG0004541	LOC108112663|XP_017078286.1|DEUG	LOC117586881|XP_034133083.1|DGUA
OG0004542	LOC108103126|XP_017063983.1|DEUG	LOC117590235|XP_034138597.1|DGUA
OG0004543	LOC108104425|XP_017065969.1|DEUG	LOC117590474|XP_034139020.1|DGUA
OG0004544	LOC108105514|XP_017067627.1|DEUG	LOC117590564|XP_034139196.1|DGUA
OG0004545	LOC108115693|XP_017082751.1|DEUG	LOC117585739|XP_034131276.1|DGUA
OG0004546	LOC108111945|XP_017077114.1|DEUG	LOC117583230|XP_034127379.1|DGUA
OG0004547	LOC108104405|XP_017065941.1|DEUG	LOC117591502|XP_034140690.1|DGUA
OG0004548	LOC108103770|XP_017064884.1|DEUG	LOC117590452|XP_034138963.1|DGUA
OG0004549	LOC108105483|XP_017067589.1|DEUG	LOC117588798|XP_034136202.1|DGUA
OG0004550	LOC108117436|XP_017085343.1|DEUG	LOC117581222|XP_034124092.1|DGUA
OG0004551	LOC108109091|XP_017072955.1|DEUG	LOC117578764|XP_034120360.1|DGUA
OG0004552	LOC108117166|XP_017084934.1|DEUG	LOC117590761|XP_034139591.1|DGUA
OG0004553	LOC108109852|XP_017074102.1|DEUG	LOC117579982|XP_034122052.1|DGUA
OG0004554	LOC108103354|XP_017064288.1|DEUG	LOC117588341|XP_034135442.1|DGUA
OG0004555	LOC108103327|XP_017064249.1|DEUG	LOC117588549|XP_034135821.1|DGUA
OG0004556	LOC108106042|XP_017068383.1|DEUG	LOC117588775|XP_034136155.1|DGUA
OG0004557	LOC108110389|XP_017074924.1|DEUG	LOC117580876|XP_034123516.1|DGUA, LOC117580827|XP_034123439.1|DGUA
OG0004558	LOC108102401|XP_017062836.1|DEUG	LOC117581368|XP_034124394.1|DGUA
OG0004559	LOC108116703|XP_017084209.1|DEUG	LOC117585291|XP_034130610.1|DGUA
OG0004560	LOC108114871|XP_017081518.1|DEUG	LOC117585339|XP_034130669.1|DGUA
OG0004561	LOC108105229|XP_017067185.1|DEUG	LOC117583777|XP_034128223.1|DGUA
OG0004562	LOC108115732|XP_017082794.1|DEUG	LOC117585641|XP_034131117.1|DGUA
OG0004563	LOC108105558|XP_017067688.1|DEUG	LOC117582763|XP_034126617.1|DGUA
OG0004564	LOC108117032|XP_017084690.1|DEUG	LOC117586203|XP_034132028.1|DGUA
OG0004565	LOC108116164|XP_017083388.1|DEUG	LOC117589910|XP_034138074.1|DGUA
OG0004566	LOC108110123|XP_017074518.1|DEUG	LOC117590887|XP_034139810.1|DGUA
OG0004567	LOC108103455|XP_017064436.1|DEUG	LOC117581394|XP_034124427.1|DGUA
OG0004568	LOC108102456|XP_017062952.1|DEUG	LOC117588528|XP_034135777.1|DGUA
OG0004569	LOC108114994|XP_017081720.1|DEUG	LOC117590016|XP_034138193.1|DGUA
OG0004570	LOC108112837|XP_017078633.1|DEUG	LOC117588328|XP_034135428.1|DGUA
OG0004571	LOC108109969|XP_017074275.1|DEUG	LOC117588731|XP_034136096.1|DGUA
OG0004572	LOC108102679|XP_017063309.1|DEUG	LOC117582320|XP_034125858.1|DGUA
OG0004573	LOC108116937|XP_017084572.1|DEUG	LOC117589770|XP_034137857.1|DGUA
OG0004574	LOC108103215|XP_017064099.1|DEUG	LOC117580622|XP_034123091.1|DGUA
OG0004575	LOC108103210|XP_017064089.1|DEUG	LOC117580618|XP_034123087.1|DGUA
OG0004576	LOC108109532|XP_017073585.1|DEUG	LOC117585520|XP_034130917.1|DGUA
OG0004577	LOC108116932|XP_017084566.1|DEUG	LOC117589528|XP_034137412.1|DGUA
OG0004578	LOC108111872|XP_017076985.1|DEUG	LOC117588642|XP_034135962.1|DGUA
OG0004579	LOC108110721|XP_017075382.1|DEUG	LOC117582478|XP_034126114.1|DGUA
OG0004580	LOC108116975|XP_017084624.1|DEUG	LOC117589942|XP_034138121.1|DGUA
OG0004581	LOC108105597|XP_017067760.1|DEUG	LOC117589929|XP_034138103.1|DGUA
OG0004582	LOC108113505|XP_017079583.1|DEUG	LOC117582977|XP_034126990.1|DGUA
OG0004583	LOC108103180|XP_017064056.1|DEUG	LOC117581344|XP_034124362.1|DGUA
OG0004584	LOC108106260|XP_017068714.1|DEUG	LOC117578754|XP_034120331.1|DGUA
OG0004585	LOC108111425|XP_017076373.1|DEUG	LOC117582962|XP_034126965.1|DGUA
OG0004586	LOC108110332|XP_017074851.1|DEUG	LOC117590468|XP_034139005.1|DGUA
OG0004587	LOC108108999|XP_017072758.1|DEUG, LOC108104207|XP_017065640.1|DEUG	LOC117582907|XP_034126892.1|DGUA
OG0004588	LOC108109073|XP_017072926.1|DEUG	LOC117583327|XP_034127479.1|DGUA
OG0004589	LOC108112579|XP_017078092.1|DEUG	LOC117581527|XP_034124715.1|DGUA
OG0004590	LOC108111387|XP_017076310.1|DEUG	LOC117585833|XP_034131460.1|DGUA
OG0004591	LOC108111411|XP_017076355.1|DEUG	LOC117585831|XP_034131458.1|DGUA
OG0004592	LOC108102959|XP_017063740.1|DEUG	LOC117590418|XP_034138916.1|DGUA
OG0004593	LOC108102950|XP_017063717.1|DEUG	LOC117590402|XP_034138891.1|DGUA
OG0004594	LOC108118070|XP_017086100.1|DEUG	LOC117581529|XP_034124726.1|DGUA
OG0004595	LOC108110107|XP_017074491.1|DEUG	LOC117581638|XP_034124897.1|DGUA
OG0004596	LOC108105494|XP_017067601.1|DEUG	LOC117590475|XP_034139022.1|DGUA
OG0004597	LOC108117303|XP_017085155.1|DEUG	LOC117581230|XP_034124105.1|DGUA
OG0004598	LOC108114222|XP_017080564.1|DEUG	LOC117589084|XP_034136610.1|DGUA
OG0004599	LOC108111086|XP_017075911.1|DEUG	LOC117581895|XP_034125254.1|DGUA
OG0004600	LOC108109984|XP_017074304.1|DEUG	LOC117581095|XP_034123875.1|DGUA
OG0004601	LOC108104344|XP_017065827.1|DEUG	LOC117580914|XP_034123567.1|DGUA
OG0004602	LOC108109692|XP_017073791.1|DEUG	LOC117581176|XP_034124010.1|DGUA
OG0004603	LOC108111206|XP_017076093.1|DEUG	LOC117582289|XP_034125817.1|DGUA
OG0004604	LOC108103127|XP_017063984.1|DEUG	LOC117590371|XP_034138808.1|DGUA
OG0004605	LOC108103100|XP_017063954.1|DEUG	LOC117588340|XP_034135441.1|DGUA
OG0004606	LOC108117100|XP_017084800.1|DEUG	LOC117586691|XP_034132846.1|DGUA
OG0004607	LOC108118297|XP_017086398.1|DEUG	LOC117590980|XP_034139944.1|DGUA
OG0004608	LOC108103873|XP_017065084.1|DEUG	LOC117591404|XP_034140541.1|DGUA
OG0004609	LOC108103007|XP_017063816.1|DEUG	LOC117590365|XP_034138802.1|DGUA
OG0004610	LOC108111327|XP_017076226.1|DEUG	LOC117582926|XP_034126915.1|DGUA
OG0004611	LOC108111428|XP_017076377.1|DEUG	LOC117582754|XP_034126588.1|DGUA
OG0004612	LOC108111444|XP_017076402.1|DEUG, LOC108111426|XP_017076414.1|DEUG	LOC117582755|XP_034126590.1|DGUA
OG0004613	LOC108105600|XP_017067764.1|DEUG	LOC117589932|XP_034138107.1|DGUA
OG0004614	LOC108118352|XP_017086487.1|DEUG	LOC117588477|XP_034135665.1|DGUA
OG0004615	LOC108118295|XP_017086394.1|DEUG	LOC117588387|XP_034135506.1|DGUA
OG0004616	LOC108103192|XP_017064069.1|DEUG	LOC117590407|XP_034138896.1|DGUA
OG0004617	LOC108115492|XP_017082465.1|DEUG	LOC117582650|XP_034126438.1|DGUA
OG0004618	LOC108115619|XP_017082653.1|DEUG	LOC117583651|XP_034128000.1|DGUA
OG0004619	LOC108109553|XP_017073613.1|DEUG	LOC117583067|XP_034127131.1|DGUA
OG0004620	LOC108117215|XP_017085029.1|DEUG	LOC117589657|XP_034137683.1|DGUA
OG0004621	LOC108116492|XP_017083915.1|DEUG	LOC117586237|XP_034132066.1|DGUA
OG0004622	LOC108116952|XP_017084594.1|DEUG	LOC117589487|XP_034137340.1|DGUA
OG0004623	LOC108111376|XP_017076297.1|DEUG	LOC117585497|XP_034130887.1|DGUA
OG0004624	LOC108115328|XP_017082226.1|DEUG	LOC117586660|XP_034132797.1|DGUA
OG0004625	LOC108110044|XP_017074397.1|DEUG	LOC117580808|XP_034123401.1|DGUA
OG0004626	LOC108105452|XP_017067529.1|DEUG	LOC117581107|XP_034123902.1|DGUA
OG0004627	LOC108107907|XP_017071201.1|DEUG	LOC117580272|XP_034122606.1|DGUA
OG0004628	LOC108102462|XP_017062960.1|DEUG	LOC117590512|XP_034139093.1|DGUA
OG0004629	LOC108109241|XP_017073210.1|DEUG	LOC117589483|XP_034137335.1|DGUA
OG0004630	LOC108111427|XP_017076375.1|DEUG	LOC117583779|XP_034128225.1|DGUA
OG0004631	LOC108116911|XP_017084525.1|DEUG, LOC108116912|XP_017084526.1|DEUG	LOC117589536|XP_034137422.1|DGUA
OG0004632	LOC108116910|XP_017084523.1|DEUG	LOC117589564|XP_034137498.1|DGUA
OG0004633	LOC108111415|XP_017076361.1|DEUG	LOC117584966|XP_034130055.1|DGUA
OG0004634	LOC108116062|XP_017083262.1|DEUG	LOC117585083|XP_034130240.1|DGUA
OG0004635	LOC108103143|XP_017064003.1|DEUG	LOC117581505|XP_034124666.1|DGUA
OG0004636	LOC108106039|XP_017068378.1|DEUG	LOC117588444|XP_034135618.1|DGUA
OG0004637	LOC108105478|XP_017067579.1|DEUG	LOC117588789|XP_034136184.1|DGUA
OG0004638	LOC108103558|XP_017064574.1|DEUG	LOC117588322|XP_034135410.1|DGUA
OG0004639	LOC108115768|XP_017082826.1|DEUG	LOC117583731|XP_034128139.1|DGUA
OG0004640	LOC108115887|XP_017083019.1|DEUG	LOC117583158|XP_034127243.1|DGUA
OG0004641	LOC108103815|XP_017064991.1|DEUG	LOC117581456|XP_034124559.1|DGUA
OG0004642	LOC108105479|XP_017067584.1|DEUG	LOC117588791|XP_034136189.1|DGUA
OG0004643	LOC108109585|XP_017073651.1|DEUG	LOC117586331|XP_034132215.1|DGUA
OG0004644	LOC108103760|XP_017064867.1|DEUG	LOC117591513|XP_034140697.1|DGUA
OG0004645	LOC108111102|XP_017075933.1|DEUG	LOC117582286|XP_034125814.1|DGUA
OG0004646	LOC108104234|XP_017065674.1|DEUG	LOC117583544|XP_034127796.1|DGUA
OG0004647	LOC108110096|XP_017074480.1|DEUG	LOC117580706|XP_034123252.1|DGUA
OG0004648	LOC108109962|XP_017074267.1|DEUG	LOC117581253|XP_034124149.1|DGUA, LOC117579176|XP_034120829.1|DGUA
OG0004649	LOC108110030|XP_017074364.1|DEUG	LOC117581011|XP_034123713.1|DGUA
OG0004650	LOC108111388|XP_017076314.1|DEUG	LOC117581762|XP_034125054.1|DGUA
OG0004651	LOC108106361|XP_017068874.1|DEUG	LOC117583477|XP_034127677.1|DGUA
OG0004652	LOC108116023|XP_017083199.1|DEUG	LOC117583680|XP_034128043.1|DGUA
OG0004653	LOC108108792|XP_017072456.1|DEUG	LOC117579364|XP_034121089.1|DGUA
OG0004654	LOC108111024|XP_017075833.1|DEUG	LOC117582160|XP_034125648.1|DGUA
OG0004655	LOC108116630|XP_017084098.1|DEUG	LOC117589844|XP_034137991.1|DGUA
OG0004656	LOC108109947|XP_017074241.1|DEUG	LOC117588564|XP_034135842.1|DGUA
OG0004657	LOC108110173|XP_017074585.1|DEUG	LOC117585102|XP_034130272.1|DGUA
OG0004659	LOC108108841|XP_017072538.1|DEUG	LOC117583644|XP_034127987.1|DGUA
OG0004660	LOC108115691|XP_017082749.1|DEUG	LOC117585737|XP_034131273.1|DGUA
OG0004661	LOC108107458|XP_017070527.1|DEUG	LOC117583051|XP_034127104.1|DGUA
OG0004662	LOC108111511|XP_017076515.1|DEUG	LOC117585473|XP_034130854.1|DGUA
OG0004663	LOC108103291|XP_017064193.1|DEUG	LOC117581062|XP_034123825.1|DGUA
OG0004664	LOC108103288|XP_017064188.1|DEUG	LOC117580638|XP_034123119.1|DGUA
OG0004665	LOC108110392|XP_017074936.1|DEUG	LOC117580647|XP_034123137.1|DGUA
OG0004666	LOC108110080|XP_017074462.1|DEUG	LOC117589737|XP_034137804.1|DGUA
OG0004667	LOC108110350|XP_017074879.1|DEUG	LOC117589510|XP_034137385.1|DGUA
OG0004668	LOC108110041|XP_017074389.1|DEUG	LOC117580710|XP_034123256.1|DGUA
OG0004669	LOC108107072|XP_017069930.1|DEUG	LOC117584863|XP_034129903.1|DGUA
OG0004670	LOC108113624|XP_017079775.1|DEUG	LOC117591200|XP_034140230.1|DGUA, LOC117591202|XP_034140232.1|DGUA
OG0004671	LOC108111761|XP_017076811.1|DEUG	LOC117583714|XP_034128095.1|DGUA
OG0004672	LOC108105224|XP_017067176.1|DEUG	LOC117583774|XP_034128219.1|DGUA
OG0004673	LOC108109383|XP_017073366.1|DEUG	LOC117585456|XP_034130834.1|DGUA
OG0004674	LOC108115805|XP_017082883.1|DEUG	LOC117583304|XP_034127439.1|DGUA
OG0004675	LOC108115803|XP_017082877.1|DEUG	LOC117582828|XP_034126771.1|DGUA
OG0004676	LOC108115344|XP_017082255.1|DEUG	LOC117582837|XP_034126784.1|DGUA
OG0004677	LOC108116619|XP_017084082.1|DEUG	LOC117585595|XP_034131030.1|DGUA
OG0004678	LOC108116617|XP_017084079.1|DEUG	LOC117585589|XP_034131016.1|DGUA
OG0004679	LOC108117105|XP_017084810.1|DEUG	LOC117585353|XP_034130688.1|DGUA
OG0004680	LOC108111603|XP_017076616.1|DEUG	LOC117583505|XP_034127738.1|DGUA
OG0004681	LOC108109539|XP_017073593.1|DEUG	LOC117589574|XP_034137519.1|DGUA
OG0004682	LOC108102622|XP_017063220.1|DEUG	LOC117582318|XP_034125856.1|DGUA
OG0004683	LOC108116956|XP_017084600.1|DEUG	LOC117589634|XP_034137615.1|DGUA
OG0004684	LOC108110128|XP_017074526.1|DEUG	LOC117585484|XP_034130869.1|DGUA
OG0004685	LOC108116043|XP_017083228.1|DEUG	LOC117585566|XP_034130990.1|DGUA
OG0004686	LOC108108342|XP_017071867.1|DEUG	LOC117585939|XP_034131599.1|DGUA
OG0004687	LOC108116099|XP_017083309.1|DEUG	LOC117585252|XP_034130556.1|DGUA
OG0004688	LOC108116356|XP_017083669.1|DEUG	LOC117586569|XP_034132621.1|DGUA
OG0004689	LOC108116660|XP_017084140.1|DEUG	LOC117583749|XP_034128159.1|DGUA
OG0004690	LOC108116137|XP_017083353.1|DEUG	LOC117586578|XP_034132634.1|DGUA
OG0004691	LOC108115985|XP_017083133.1|DEUG	LOC117583362|XP_034127532.1|DGUA
OG0004692	LOC108116616|XP_017084074.1|DEUG	LOC117585034|XP_034130171.1|DGUA
OG0004693	LOC108116615|XP_017084072.1|DEUG	LOC117584933|XP_034129983.1|DGUA
OG0004694	LOC108113788|XP_017079985.1|DEUG	LOC117585667|XP_034131155.1|DGUA
OG0004695	LOC108115797|XP_017082867.1|DEUG	LOC117582818|XP_034126749.1|DGUA
OG0004696	LOC108110158|XP_017074569.1|DEUG	LOC117589863|XP_034138022.1|DGUA
OG0004697	LOC108103959|XP_017065217.1|DEUG	LOC117588492|XP_034135687.1|DGUA
OG0004698	LOC108103483|XP_017064477.1|DEUG	LOC117590316|XP_034138696.1|DGUA
OG0004699	LOC108116503|XP_017083927.1|DEUG	LOC117589688|XP_034137735.1|DGUA
OG0004700	LOC108114997|XP_017081722.1|DEUG	LOC117590070|XP_034138291.1|DGUA
OG0004701	LOC108110240|XP_017074717.1|DEUG	LOC117585138|XP_034130356.1|DGUA
OG0004702	LOC108116643|XP_017084114.1|DEUG	LOC117585787|XP_034131368.1|DGUA
OG0004703	LOC108116718|XP_017084228.1|DEUG	LOC117582722|XP_034126539.1|DGUA
OG0004704	LOC108117517|XP_017085502.1|DEUG	LOC117582793|XP_034126692.1|DGUA
OG0004705	LOC108110210|XP_017074678.1|DEUG	LOC117589954|XP_034138143.1|DGUA
OG0004706	LOC108109848|XP_017074092.1|DEUG	LOC117589199|XP_034136818.1|DGUA
OG0004707	LOC108107063|XP_017069918.1|DEUG	LOC117584861|XP_034129897.1|DGUA
OG0004708	LOC108115173|XP_017081981.1|DEUG	LOC117586522|XP_034132546.1|DGUA
OG0004709	LOC108109466|XP_017073476.1|DEUG	LOC117584999|XP_034130127.1|DGUA
OG0004710	LOC108111673|XP_017076696.1|DEUG	LOC117583784|XP_034128253.1|DGUA
OG0004711	LOC108115834|XP_017082917.1|DEUG	LOC117583229|XP_034127339.1|DGUA
OG0004712	LOC108116890|XP_017084480.1|DEUG	LOC117589612|XP_034137579.1|DGUA
OG0004713	LOC108116666|XP_017084149.1|DEUG	LOC117585143|XP_034130363.1|DGUA
OG0004714	LOC108116589|XP_017084022.1|DEUG	LOC117585656|XP_034131134.1|DGUA
OG0004715	LOC108105892|XP_017068162.1|DEUG	LOC117584613|XP_034129519.1|DGUA
OG0004716	LOC108116639|XP_017084108.1|DEUG	LOC117585142|XP_034130362.1|DGUA
OG0004717	LOC108109686|XP_017073773.1|DEUG	LOC117588512|XP_034135724.1|DGUA
OG0004718	LOC108110722|XP_017075395.1|DEUG	LOC117581934|XP_034125306.1|DGUA
OG0004719	LOC108113503|XP_017079579.1|DEUG	LOC117583531|XP_034127772.1|DGUA
OG0004720	LOC108116600|XP_017084045.1|DEUG	LOC117585797|XP_034131393.1|DGUA
OG0004721	LOC108115994|XP_017083153.1|DEUG	LOC117583682|XP_034128047.1|DGUA
OG0004722	LOC108116089|XP_017083296.1|DEUG	LOC117583598|XP_034127883.1|DGUA
OG0004723	LOC108105076|XP_017066989.1|DEUG	LOC117585170|XP_034130403.1|DGUA, LOC117581442|XP_034124538.1|DGUA
OG0004724	LOC108117178|XP_017084956.1|DEUG	LOC117582852|XP_034126811.1|DGUA
OG0004725	LOC108115833|XP_017082916.1|DEUG	LOC117582996|XP_034127037.1|DGUA
OG0004726	LOC108115792|XP_017082858.1|DEUG	LOC117582817|XP_034126747.1|DGUA
OG0004727	LOC108108578|XP_017072163.1|DEUG, LOC108116649|XP_017084128.1|DEUG	LOC117583278|XP_034127397.1|DGUA
OG0004728	LOC108111813|XP_017076905.1|DEUG	LOC117583602|XP_034127886.1|DGUA
OG0004729	LOC108102907|XP_017063619.1|DEUG	LOC117590880|XP_034139799.1|DGUA, LOC117580731|XP_034123292.1|DGUA
OG0004730	LOC108107005|XP_017069835.1|DEUG	LOC117587864|XP_034134720.1|DGUA
OG0004731	LOC108117248|XP_017085083.1|DEUG	LOC117585708|XP_034131235.1|DGUA
OG0004732	LOC108108386|XP_017071924.1|DEUG	LOC117589916|XP_034138085.1|DGUA
OG0004733	LOC108117267|XP_017085111.1|DEUG	LOC117589917|XP_034138086.1|DGUA
OG0004734	LOC108114225|XP_017080612.1|DEUG, LOC108109563|XP_017073625.1|DEUG	LOC117585394|XP_034130748.1|DGUA
OG0004735	LOC108109373|XP_017073345.1|DEUG	LOC117583781|XP_034128234.1|DGUA
