Orthogroup	DEUG.longest_only	DPER.longest_only
OG0003865	LOC108113648|XP_017079808.1|DEUG	LOC6591753|XP_002017414.2|DPER
OG0003866	LOC108103413|XP_017064360.1|DEUG	LOC6596524|XP_002021721.1|DPER
OG0003867	LOC108113882|XP_017080076.1|DEUG	LOC113565411|XP_026843121.1|DPER
OG0003868	LOC108110944|XP_017075727.1|DEUG	LOC6589304|XP_002014395.1|DPER
OG0003869	LOC108110724|XP_017075397.1|DEUG	LOC6589033|XP_002015080.1|DPER
OG0003870	LOC108105663|XP_017067844.1|DEUG	LOC6588810|XP_026844883.1|DPER
OG0003871	LOC108104121|XP_017065511.1|DEUG	LOC6589295|XP_002015065.1|DPER
OG0003872	LOC108112685|XP_017078366.1|DEUG	LOC6590023|XP_002016202.1|DPER
OG0003873	LOC108115554|XP_017082549.1|DEUG	LOC6593396|XP_026843302.1|DPER
OG0003874	LOC108103389|XP_017064324.1|DEUG	LOC6596596|XP_026843798.1|DPER
OG0003875	LOC108110970|XP_017075760.1|DEUG	LOC6588822|XP_002014419.1|DPER
OG0003876	LOC108111171|XP_017076043.1|DEUG	LOC6595676|XP_002020736.1|DPER
OG0003877	LOC108105160|XP_017067088.1|DEUG	LOC6603395|XP_002028375.1|DPER
OG0003878	LOC108107066|XP_017069922.1|DEUG	LOC6588796|XP_026844248.1|DPER
OG0003879	LOC108104700|XP_017066403.1|DEUG	LOC6601055|XP_026849765.1|DPER
OG0003880	LOC108114402|XP_017080864.1|DEUG	LOC6602312|XP_026848503.1|DPER
OG0003881	LOC108107364|XP_017070355.1|DEUG	LOC6600959|XP_002025997.1|DPER
OG0003882	LOC108105586|XP_017067720.1|DEUG	LOC6593129|XP_002018103.1|DPER
OG0003883	LOC108103443|XP_017064413.1|DEUG	LOC6598361|XP_026846313.1|DPER
OG0003884	LOC108105845|XP_017068098.1|DEUG	LOC6598037|XP_002023195.2|DPER
OG0003885	LOC108107001|XP_017069831.1|DEUG	LOC6593767|XP_002018959.1|DPER
OG0003886	LOC108106895|XP_017069634.1|DEUG	LOC6593768|XP_002018960.2|DPER
OG0003887	LOC108111041|XP_017075858.1|DEUG	LOC6596489|XP_002021531.2|DPER
OG0003888	LOC108115620|XP_017082656.1|DEUG	LOC6594882|XP_002020001.2|DPER
OG0003889	LOC108102644|XP_017063258.1|DEUG	LOC6595632|XP_002020675.1|DPER
OG0003890	LOC108107613|XP_017070672.1|DEUG	LOC6601699|XP_002026711.1|DPER
OG0003891	LOC108105854|XP_017068115.1|DEUG	LOC6598045|XP_002023203.1|DPER
OG0003892	LOC108113697|XP_017079866.1|DEUG	LOC6601120|XP_002026195.1|DPER
OG0003893	LOC108106941|XP_017069697.1|DEUG	LOC6597966|XP_002023169.1|DPER
OG0003894	LOC108110483|XP_017075050.1|DEUG	LOC6589013|XP_002014329.1|DPER
OG0003895	LOC108108893|XP_017072602.1|DEUG	LOC6600832|XP_002025926.1|DPER
OG0003896	LOC108109238|XP_017073201.1|DEUG	LOC6600836|XP_026842580.1|DPER
OG0003897	LOC108112533|XP_017077948.1|DEUG	LOC6591088|XP_002016120.1|DPER
OG0003898	LOC108106852|XP_017069583.1|DEUG	LOC6598072|XP_002023131.1|DPER
OG0003899	LOC108110748|XP_017075447.1|DEUG	LOC6589867|XP_002014580.1|DPER
OG0003900	LOC108102591|XP_017063182.1|DEUG	LOC6595478|XP_002020650.1|DPER
OG0003901	LOC108111040|XP_017076253.1|DEUG	LOC6595467|XP_002020900.1|DPER
OG0003902	LOC108107052|XP_017069904.1|DEUG	LOC6595466|XP_002020899.1|DPER
OG0003903	LOC108110768|XP_017075472.1|DEUG	LOC6602240|XP_002027270.1|DPER
OG0003904	LOC108108536|XP_017072102.1|DEUG	LOC6602241|XP_002027271.1|DPER
OG0003905	LOC108117526|XP_017085513.1|DEUG	LOC6595230|XP_002020203.1|DPER
OG0003906	LOC108111985|XP_017077195.1|DEUG	LOC6601633|XP_002026636.1|DPER
OG0003907	LOC108111234|XP_017076126.1|DEUG	LOC6589523|XP_026844051.1|DPER
OG0003908	LOC108110623|XP_017075210.1|DEUG	LOC6589524|XP_002015047.2|DPER
OG0003909	LOC108106654|XP_017069361.1|DEUG	LOC6601264|XP_002026393.1|DPER
OG0003910	LOC108115067|XP_017081805.1|DEUG	LOC113566122|XP_026846049.1|DPER
OG0003911	LOC108102696|XP_017063329.1|DEUG	LOC6588698|XP_002015033.1|DPER
OG0003912	LOC108105120|XP_017067043.1|DEUG	LOC6596503|XP_002021577.1|DPER
OG0003913	LOC108105884|XP_017068149.1|DEUG	LOC6597949|XP_026843409.1|DPER
OG0003914	LOC108112336|XP_017077656.1|DEUG	LOC6588806|XP_002015127.1|DPER
OG0003915	LOC108103704|XP_017064789.1|DEUG	LOC6599902|XP_002025015.1|DPER
OG0003916	LOC108103314|XP_017064268.1|DEUG	LOC6595559|XP_026844164.1|DPER
OG0003917	LOC108115524|XP_017082513.1|DEUG	LOC6593950|XP_026843257.1|DPER
OG0003918	LOC108104089|XP_017065473.1|DEUG	LOC6589691|XP_002015204.2|DPER
OG0003919	LOC108111142|XP_017075999.1|DEUG	LOC6596303|XP_026843502.1|DPER
OG0003920	LOC108112230|XP_017077539.1|DEUG	LOC6590608|XP_002016473.2|DPER
OG0003921	LOC108115467|XP_017082410.1|DEUG	LOC6589497|XP_026844649.1|DPER
OG0003922	LOC108112133|XP_017077374.1|DEUG	LOC6589765|XP_026844450.1|DPER
OG0003923	LOC108102322|XP_017062595.1|DEUG	LOC6602017|XP_002027045.1|DPER
OG0003924	LOC108112005|XP_017077230.1|DEUG	LOC6590380|XP_002015482.1|DPER
OG0003925	LOC108102595|XP_017063186.1|DEUG	LOC6596363|XP_026843196.1|DPER
OG0003926	LOC108102573|XP_017063142.1|DEUG	LOC6596513|XP_026843749.1|DPER
OG0003927	LOC108111023|XP_017075832.1|DEUG	LOC6589158|XP_002014889.2|DPER
OG0003928	LOC108111053|XP_017075871.1|DEUG	LOC6593979|XP_002019021.1|DPER
OG0003929	LOC108112306|XP_017077624.1|DEUG	LOC6588802|XP_002015123.1|DPER
OG0003930	LOC108106982|XP_017069807.1|DEUG	LOC6593418|XP_002019124.1|DPER
OG0003931	LOC108106927|XP_017069675.1|DEUG	LOC6593544|XP_026843304.1|DPER
OG0003932	LOC108104584|XP_017066233.1|DEUG	LOC6592603|XP_026842159.1|DPER
OG0003933	LOC108102585|XP_017063170.1|DEUG	LOC6588915|XP_002014811.1|DPER
OG0003934	LOC108110522|XP_017075091.1|DEUG	LOC6593881|XP_026843376.1|DPER
OG0003935	LOC108112785|XP_017078552.1|DEUG	LOC6600797|XP_002025968.1|DPER
OG0003936	LOC108112789|XP_017078559.1|DEUG	LOC6600796|XP_002025967.1|DPER
OG0003937	LOC108113006|XP_017078914.1|DEUG	LOC6590475|XP_002016661.1|DPER
OG0003938	LOC108102550|XP_017063100.1|DEUG	LOC6596357|XP_026843060.1|DPER
OG0003939	LOC108102542|XP_017063089.1|DEUG	LOC6589862|XP_002015167.1|DPER
OG0003940	LOC108102602|XP_017063194.1|DEUG	LOC6596351|XP_002021489.1|DPER
OG0003941	LOC108102604|XP_017063197.1|DEUG	LOC6596354|XP_002021492.1|DPER
OG0003942	LOC108107135|XP_017070025.1|DEUG	LOC6589184|XP_026844227.1|DPER
OG0003943	LOC108102554|XP_017063114.1|DEUG	LOC6596359|XP_002021497.1|DPER
OG0003944	LOC108104153|XP_017065543.1|DEUG	LOC6589379|XP_002015051.1|DPER
OG0003945	LOC108109125|XP_017073010.1|DEUG	LOC6592560|XP_002018242.1|DPER
OG0003946	LOC108107103|XP_017069978.1|DEUG	LOC6598062|XP_002023155.1|DPER
OG0003947	LOC108107106|XP_017069982.1|DEUG	LOC6598076|XP_002023135.1|DPER
OG0003948	LOC108103074|XP_017063911.1|DEUG	LOC6595663|XP_002020785.1|DPER
OG0003949	LOC108103073|XP_017063909.1|DEUG	LOC6595661|XP_002020783.2|DPER
OG0003950	LOC108113469|XP_017079540.1|DEUG	LOC6589628|XP_026844153.1|DPER, LOC113565871|XP_026845032.1|DPER
OG0003951	LOC108113433|XP_017079485.1|DEUG	LOC6589740|XP_002014238.1|DPER
OG0003952	LOC108112400|XP_017077734.1|DEUG	LOC6589007|XP_002015145.1|DPER
OG0003953	LOC108107015|XP_017069848.1|DEUG	LOC6593729|XP_002019107.1|DPER
OG0003954	LOC108108191|XP_017071632.1|DEUG	LOC6601912|XP_026849341.1|DPER
OG0003955	LOC108110459|XP_017075016.1|DEUG	LOC113565658|XP_026844117.1|DPER, LOC113565657|XP_026844116.1|DPER
OG0003956	LOC108105683|XP_017067880.1|DEUG	LOC6588807|XP_026844241.1|DPER
OG0003957	LOC108109910|XP_017074207.1|DEUG	LOC6599487|XP_002024584.1|DPER
OG0003958	LOC108102986|XP_017063786.1|DEUG	LOC6599362|XP_002024485.1|DPER
OG0003959	LOC108109240|XP_017073204.1|DEUG	LOC6593083|XP_002017896.2|DPER
OG0003960	LOC108112654|XP_017078277.1|DEUG, LOC108109529|XP_017073582.1|DEUG	LOC6600126|XP_002025293.1|DPER
OG0003961	LOC108107117|XP_017069994.1|DEUG	LOC6589528|XP_002015016.1|DPER
OG0003962	LOC108102574|XP_017063143.1|DEUG	LOC6596517|XP_002021512.2|DPER
OG0003963	LOC108107020|XP_017069856.1|DEUG	LOC6597975|XP_026843351.1|DPER
OG0003964	LOC108111182|XP_017076054.1|DEUG	LOC6589057|XP_002014545.1|DPER
OG0003965	LOC108106096|XP_017068444.1|DEUG	LOC6602227|XP_026843815.1|DPER
OG0003966	LOC108109719|XP_017073840.1|DEUG	LOC6597973|XP_002023111.1|DPER
OG0003967	LOC108109059|XP_017072871.1|DEUG	LOC6593206|XP_026842795.1|DPER
OG0003968	LOC108109118|XP_017073000.1|DEUG	LOC6593209|XP_002018038.1|DPER
OG0003969	LOC108112528|XP_017077943.1|DEUG	LOC6590867|XP_026840740.1|DPER
OG0003970	LOC108110602|XP_017075188.1|DEUG	LOC6589870|XP_002014583.1|DPER
OG0003971	LOC108111191|XP_017076068.1|DEUG	LOC6588711|XP_026844462.1|DPER
OG0003972	LOC108104277|XP_017065728.1|DEUG	LOC6596987|XP_002022234.2|DPER
OG0003973	LOC108107333|XP_017070308.1|DEUG	LOC6592285|XP_002018404.1|DPER
OG0003974	LOC108106690|XP_017069412.1|DEUG	LOC6592200|XP_002017835.1|DPER
OG0003975	LOC108110698|XP_017075318.1|DEUG	LOC6593495|XP_026843242.1|DPER
OG0003976	LOC108107060|XP_017069913.1|DEUG	LOC6593323|XP_002018945.1|DPER
OG0003977	LOC108110816|XP_017075536.1|DEUG	LOC6593591|XP_002018882.1|DPER
OG0003978	LOC108108554|XP_017072124.1|DEUG	LOC6602378|XP_002027382.1|DPER
OG0003979	LOC108110705|XP_017075337.1|DEUG	LOC6596456|XP_002021626.1|DPER
OG0003980	LOC108105616|XP_017067786.1|DEUG	LOC6594455|XP_002019706.1|DPER
OG0003981	LOC108104099|XP_017065483.1|DEUG	LOC6589684|XP_002014769.1|DPER
OG0003982	LOC108106872|XP_017069604.1|DEUG	LOC6597968|XP_026843234.1|DPER
OG0003983	LOC108105144|XP_017067067.1|DEUG	LOC6603517|XP_002028495.2|DPER
OG0003984	LOC108106963|XP_017069751.1|DEUG	LOC6589552|XP_026843907.1|DPER
OG0003985	LOC108106962|XP_017069750.1|DEUG	LOC113565463|XP_026843327.1|DPER
OG0003986	LOC108107132|XP_017070022.1|DEUG	LOC6589313|XP_026844696.1|DPER
OG0003987	LOC108107044|XP_017069894.1|DEUG	LOC6589075|XP_026844014.1|DPER
OG0003988	LOC108102660|XP_017063288.1|DEUG	LOC6589830|XP_002014709.1|DPER
OG0003989	LOC108104109|XP_017065497.1|DEUG	LOC6589421|XP_002014541.1|DPER
OG0003990	LOC108105876|XP_017068141.1|DEUG	LOC6593746|XP_002018850.1|DPER
OG0003991	LOC108102614|XP_017063208.1|DEUG	LOC6595354|XP_026844296.1|DPER, LOC6604533|XP_026845163.1|DPER
OG0003992	LOC108102620|XP_017063217.1|DEUG	LOC6595507|XP_002020612.1|DPER
OG0003993	LOC108102607|XP_017063200.1|DEUG	LOC6595545|XP_026844725.1|DPER
OG0003994	LOC108115929|XP_017083053.1|DEUG	LOC6587589|XP_002013647.1|DPER
OG0003995	LOC108112003|XP_017077228.1|DEUG	LOC6590643|XP_002016604.1|DPER
OG0003996	LOC108104469|XP_017066023.1|DEUG	LOC6590011|XP_026842093.1|DPER
OG0003997	LOC108106882|XP_017069619.1|DEUG	LOC6593645|XP_026843453.1|DPER
OG0003998	LOC108113010|XP_017078922.1|DEUG	LOC6589200|XP_026844756.1|DPER
OG0003999	LOC108113881|XP_017080075.1|DEUG	LOC6597969|XP_002023107.1|DPER
OG0004000	LOC108117145|XP_017084896.1|DEUG	LOC6597300|XP_026846410.1|DPER
OG0004001	LOC108107335|XP_017070311.1|DEUG	LOC6590018|XP_002016572.1|DPER
OG0004002	LOC108114775|XP_017081374.1|DEUG	LOC6596531|XP_002021728.1|DPER
OG0004003	LOC108111938|XP_017077158.1|DEUG	LOC6604572|XP_026844939.1|DPER
OG0004004	LOC108106151|XP_017068541.1|DEUG	LOC6588888|XP_002014857.1|DPER
OG0004005	LOC108115480|XP_017082450.1|DEUG	LOC6593677|XP_026843145.1|DPER
OG0004006	LOC108115503|XP_017082484.1|DEUG	LOC6589369|XP_002015253.1|DPER
OG0004007	LOC108110726|XP_017075401.1|DEUG	LOC6589034|XP_002015081.1|DPER
OG0004008	LOC108106097|XP_017068450.1|DEUG	LOC6593600|XP_026843736.1|DPER
OG0004009	LOC108111214|XP_017076101.1|DEUG	LOC6596522|XP_026843080.1|DPER
OG0004010	LOC108105782|XP_017067996.1|DEUG	LOC6597999|XP_026843480.1|DPER
OG0004011	LOC108105894|XP_017068165.1|DEUG	LOC6593860|XP_002018930.1|DPER
OG0004012	LOC108115733|XP_017082795.1|DEUG	LOC6594870|XP_026850614.1|DPER
OG0004013	LOC108105865|XP_017068129.1|DEUG	LOC6598107|XP_002023248.1|DPER
OG0004014	LOC108104280|XP_017065731.1|DEUG	LOC6596986|XP_002022233.2|DPER
OG0004015	LOC108110767|XP_017075471.1|DEUG	LOC6602237|XP_002027267.1|DPER
OG0004016	LOC108111117|XP_017075956.1|DEUG	LOC6588727|XP_002014369.2|DPER
OG0004017	LOC108102624|XP_017063225.1|DEUG	LOC6595553|XP_026844768.1|DPER
OG0004018	LOC108113213|XP_017079237.1|DEUG	LOC6591147|XP_002015570.1|DPER
OG0004019	LOC108115461|XP_017082404.1|DEUG	LOC6589483|XP_002015239.1|DPER
OG0004020	LOC108110851|XP_017075584.1|DEUG	LOC6589518|XP_002015192.1|DPER
OG0004021	LOC108110965|XP_017075753.1|DEUG	LOC6589410|XP_002015198.1|DPER
OG0004022	LOC108103227|XP_017064156.1|DEUG	LOC6595557|XP_002020905.1|DPER
OG0004023	LOC108108973|XP_017072717.1|DEUG	LOC6590241|XP_026842543.1|DPER
OG0004024	LOC108118486|XP_017086708.1|DEUG	LOC6588881|XP_026844447.1|DPER
OG0004025	LOC108110905|XP_017075655.1|DEUG	LOC6603510|XP_002028489.1|DPER, LOC6588674|XP_002014469.1|DPER
OG0004026	LOC108110737|XP_017075430.1|DEUG	LOC6589372|XP_026844160.1|DPER
OG0004027	LOC108107219|XP_017070125.1|DEUG	LOC6593156|XP_002018330.2|DPER
OG0004028	LOC108102491|XP_017062994.1|DEUG	LOC6589322|XP_002014282.1|DPER
OG0004029	LOC108106163|XP_017068563.1|DEUG	LOC6593949|XP_002019013.1|DPER
OG0004030	LOC108107427|XP_017070446.1|DEUG	LOC6590495|XP_026841694.1|DPER
OG0004031	LOC108104139|XP_017065529.1|DEUG	LOC6589546|XP_002015074.2|DPER
OG0004032	LOC108104159|XP_017065552.1|DEUG	LOC6597992|XP_026843082.1|DPER
OG0004033	LOC108110775|XP_017075482.1|DEUG	LOC6589223|XP_026844933.1|DPER
OG0004034	LOC108107017|XP_017069853.1|DEUG	LOC6588703|XP_002014944.1|DPER
OG0004035	LOC108102552|XP_017063105.1|DEUG	LOC6596358|XP_026842938.1|DPER
OG0004036	LOC108110734|XP_017075422.1|DEUG	LOC6596501|XP_002021575.1|DPER
OG0004037	LOC108108281|XP_017071776.1|DEUG	LOC6602261|XP_026843390.1|DPER
OG0004038	LOC108110471|XP_017075028.1|DEUG	LOC6589378|XP_002015050.1|DPER
OG0004039	LOC108110658|XP_017075261.1|DEUG	LOC6589452|XP_026844175.1|DPER
OG0004040	LOC108113120|XP_017079110.1|DEUG	LOC6590000|XP_002016050.1|DPER
OG0004041	LOC108103175|XP_017064050.1|DEUG	LOC6600672|XP_026848699.1|DPER
OG0004042	LOC108114387|XP_017080840.1|DEUG	LOC6601674|XP_002026739.2|DPER
OG0004043	LOC108111122|XP_017075963.1|DEUG	LOC6596652|XP_002021660.1|DPER
OG0004044	LOC108104973|XP_017066832.1|DEUG	LOC6597486|XP_002022722.1|DPER
OG0004045	LOC108112035|XP_017077274.1|DEUG	LOC6589602|XP_002014309.1|DPER
OG0004046	LOC108110728|XP_017075407.1|DEUG	LOC6588979|XP_002014571.1|DPER
OG0004047	LOC108104081|XP_017065465.1|DEUG	LOC6595445|XP_002020866.1|DPER
OG0004048	LOC108102596|XP_017063188.1|DEUG	LOC6589169|XP_002015026.1|DPER
OG0004049	LOC108104196|XP_017065629.1|DEUG	LOC6589791|XP_002014638.1|DPER, LOC113565902|XP_026845071.1|DPER
OG0004050	LOC108107068|XP_017069928.1|DEUG	LOC6589399|XP_026844346.1|DPER
OG0004051	LOC108112042|XP_017077287.1|DEUG	LOC6589860|XP_002015165.2|DPER
OG0004052	LOC108116551|XP_017083981.1|DEUG	LOC6599283|XP_002024248.1|DPER
OG0004053	LOC108106429|XP_017068946.1|DEUG	LOC6593058|XP_002018470.1|DPER
OG0004054	LOC108105652|XP_017067829.1|DEUG	LOC6588895|XP_002014683.1|DPER
OG0004055	LOC108117494|XP_017085460.1|DEUG	LOC6587775|XP_002012891.2|DPER
OG0004056	LOC108117639|XP_017085662.1|DEUG	LOC6594681|XP_002019316.2|DPER
OG0004057	LOC108107560|XP_017070603.1|DEUG	LOC6599079|XP_026849037.1|DPER
OG0004058	LOC108108092|XP_017071476.1|DEUG	LOC6596216|XP_026845441.1|DPER
OG0004059	LOC108115174|XP_017081983.1|DEUG	LOC6591457|XP_002017478.1|DPER
OG0004060	LOC108116330|XP_017083630.1|DEUG	LOC6594143|XP_002019769.1|DPER
OG0004061	LOC108104355|XP_017065849.1|DEUG	LOC6598352|XP_026846164.1|DPER
OG0004062	LOC108113910|XP_017080108.1|DEUG	LOC6595862|XP_026845531.1|DPER
OG0004063	LOC108105534|XP_017067654.1|DEUG	LOC6596930|XP_002021838.1|DPER
OG0004064	LOC108117337|XP_017085197.1|DEUG	LOC6596045|XP_002021229.1|DPER
OG0004065	LOC108112849|XP_017078657.1|DEUG	LOC6601616|XP_026842273.1|DPER
OG0004066	LOC108106660|XP_017069373.1|DEUG	LOC6590936|XP_002016169.1|DPER
OG0004067	LOC108109975|XP_017074285.1|DEUG	LOC6600409|XP_002025514.2|DPER
OG0004068	LOC108108312|XP_017071823.1|DEUG	LOC6594688|XP_002019615.2|DPER
OG0004069	LOC108108290|XP_017071782.1|DEUG	LOC6591794|XP_026840053.1|DPER
OG0004070	LOC108107979|XP_017071310.1|DEUG	LOC6595879|XP_002021392.2|DPER
OG0004071	LOC108108349|XP_017071878.1|DEUG	LOC6602997|XP_026849470.1|DPER
OG0004072	LOC108108350|XP_017071879.1|DEUG	LOC6602998|XP_002028025.2|DPER
OG0004073	LOC108117491|XP_017085459.1|DEUG	LOC6597779|XP_002022982.2|DPER
OG0004074	LOC108112816|XP_017078603.1|DEUG	LOC6590774|XP_002016462.1|DPER
OG0004075	LOC108114894|XP_017081552.1|DEUG	LOC6592641|XP_002017862.1|DPER
OG0004076	LOC108114893|XP_017081551.1|DEUG	LOC6592642|XP_026841031.1|DPER
OG0004077	LOC108106100|XP_017068453.1|DEUG	LOC6602213|XP_026843604.1|DPER
OG0004078	LOC108113609|XP_017079756.1|DEUG	LOC6591676|XP_002016891.1|DPER
OG0004079	LOC108104950|XP_017066805.1|DEUG	LOC6597660|XP_026849302.1|DPER
OG0004080	LOC108113111|XP_017079093.1|DEUG	LOC6590140|XP_002015953.1|DPER
OG0004081	LOC108106576|XP_017069239.1|DEUG	LOC6593127|XP_026842560.1|DPER
OG0004082	LOC108109185|XP_017073106.1|DEUG	LOC6602032|XP_002027029.2|DPER
OG0004084	LOC108108768|XP_017072424.1|DEUG	LOC6602353|XP_026848443.1|DPER
OG0004085	LOC108111497|XP_017076500.1|DEUG	LOC6588335|XP_002014156.1|DPER
OG0004086	LOC108115771|XP_017082830.1|DEUG	LOC6587892|XP_026850882.1|DPER
OG0004087	LOC108117610|XP_017085625.1|DEUG	LOC6598383|XP_026846147.1|DPER
OG0004088	LOC108115868|XP_017082988.1|DEUG	LOC6587321|XP_026850706.1|DPER
OG0004089	LOC108104964|XP_017066818.1|DEUG	LOC6597482|XP_026848867.1|DPER
OG0004090	LOC108116646|XP_017084120.1|DEUG	LOC6591656|XP_002016851.1|DPER
OG0004091	LOC108116159|XP_017083383.1|DEUG	LOC6591618|XP_002017120.1|DPER
OG0004092	LOC108103693|XP_017064776.1|DEUG	LOC6600124|XP_002025291.1|DPER
OG0004094	LOC108110388|XP_017074923.1|DEUG	LOC6597596|XP_026848892.1|DPER
OG0004095	LOC108116389|XP_017083740.1|DEUG	LOC6594717|XP_002019402.2|DPER
OG0004096	LOC108115889|XP_017083022.1|DEUG	LOC6587716|XP_002014074.2|DPER
OG0004097	LOC108114472|XP_017080970.1|DEUG	LOC6595775|XP_002021322.1|DPER
OG0004098	LOC108111467|XP_017076428.1|DEUG	LOC6588231|XP_026844913.1|DPER
OG0004099	LOC108114965|XP_017081661.1|DEUG	LOC6591702|XP_026839981.1|DPER
OG0004100	LOC108115044|XP_017081780.1|DEUG	LOC6591804|XP_002017265.1|DPER
OG0004101	LOC108115020|XP_017081751.1|DEUG	LOC6604201|XP_026848364.1|DPER, LOC6591802|XP_026845381.1|DPER
OG0004102	LOC108114970|XP_017081672.1|DEUG	LOC6591800|XP_002017261.2|DPER
OG0004103	LOC108113638|XP_017079796.1|DEUG	LOC6591678|XP_002016893.1|DPER
OG0004104	LOC108108837|XP_017072533.1|DEUG	LOC6595112|XP_026850534.1|DPER
OG0004105	LOC108117395|XP_017085290.1|DEUG	LOC113565964|XP_026845218.1|DPER
OG0004106	LOC108108772|XP_017072429.1|DEUG	LOC6603335|XP_026848202.1|DPER
OG0004107	LOC108108202|XP_017071643.1|DEUG	LOC113566748|XP_026849549.1|DPER
OG0004108	LOC108105606|XP_017067770.1|DEUG	LOC6594501|XP_002019700.1|DPER
OG0004109	LOC108116647|XP_017084123.1|DEUG	LOC6591655|XP_002016850.1|DPER
OG0004110	LOC108108716|XP_017072338.1|DEUG	LOC6602180|XP_026847978.1|DPER
OG0004111	LOC108113601|XP_017079743.1|DEUG	LOC6592005|XP_002017433.1|DPER
OG0004112	LOC108113650|XP_017079810.1|DEUG	LOC6591912|XP_002016869.1|DPER
OG0004113	LOC108117706|XP_017085743.1|DEUG	LOC6602631|XP_002027653.1|DPER
OG0004114	LOC108103351|XP_017064285.1|DEUG	LOC6596878|XP_002022093.2|DPER
OG0004115	LOC108103347|XP_017064274.1|DEUG	LOC6596859|XP_026846028.1|DPER
OG0004116	LOC108113588|XP_017079723.1|DEUG	LOC6592010|XP_026850769.1|DPER
OG0004117	LOC108111561|XP_017076574.1|DEUG	LOC6594534|XP_002019426.2|DPER
OG0004118	LOC108112782|XP_017078549.1|DEUG	LOC6590322|XP_002016211.1|DPER
OG0004119	LOC108105300|XP_017067282.1|DEUG	LOC6594300|XP_002019798.1|DPER
OG0004120	LOC108105629|XP_017067803.1|DEUG	LOC6594462|XP_026850240.1|DPER
OG0004121	LOC108107581|XP_017070631.1|DEUG	LOC6599677|XP_026847340.1|DPER
OG0004122	LOC108103732|XP_017064821.1|DEUG	LOC6594099|XP_002019691.1|DPER
OG0004123	LOC108115144|XP_017081929.1|DEUG	LOC6591452|XP_026851078.1|DPER
OG0004124	LOC108103903|XP_017065136.1|DEUG	LOC6597692|XP_026846419.1|DPER
OG0004125	LOC108111385|XP_017076307.1|DEUG	LOC6594895|XP_002020495.1|DPER
OG0004126	LOC108111403|XP_017076337.1|DEUG	LOC6594969|XP_026841149.1|DPER
OG0004127	LOC108110996|XP_017075794.1|DEUG	LOC6589021|XP_002014440.1|DPER
OG0004128	LOC108111555|XP_017076565.1|DEUG	LOC6591557|XP_002017106.1|DPER
OG0004129	LOC108106609|XP_017069297.1|DEUG	LOC6592300|XP_026842422.1|DPER
OG0004130	LOC108105013|XP_017066896.1|DEUG	LOC6597322|XP_002022510.1|DPER
OG0004131	LOC108116405|XP_017083772.1|DEUG	LOC6594174|XP_002019444.2|DPER
OG0004132	LOC108108106|XP_017071503.1|DEUG	LOC6602843|XP_002027811.2|DPER
OG0004133	LOC108104114|XP_017065503.1|DEUG	LOC6595437|XP_002020858.1|DPER
OG0004134	LOC108113730|XP_017079905.1|DEUG	LOC6591337|XP_026850490.1|DPER
OG0004135	LOC108117097|XP_017084785.1|DEUG	LOC6594649|XP_026850398.1|DPER
OG0004136	LOC108115138|XP_017081921.1|DEUG	LOC6592021|XP_026850917.1|DPER
OG0004137	LOC108104784|XP_017066528.1|DEUG	LOC6592785|XP_002018436.1|DPER
OG0004138	LOC108114698|XP_017081283.1|DEUG	LOC6599765|XP_002024885.1|DPER
OG0004139	LOC108118131|XP_017086180.1|DEUG	LOC6598566|XP_026846360.1|DPER
OG0004140	LOC108103703|XP_017064788.1|DEUG	LOC6599985|XP_026849184.1|DPER
OG0004141	LOC108109202|XP_017073132.1|DEUG	LOC6593115|XP_026841062.1|DPER
OG0004142	LOC108103835|XP_017065013.1|DEUG	LOC6602567|XP_002027601.1|DPER
OG0004143	LOC108111787|XP_017076863.1|DEUG	LOC6598702|XP_002023881.1|DPER
OG0004144	LOC108111138|XP_017075993.1|DEUG	LOC6589710|XP_002014460.1|DPER
OG0004145	LOC108109861|XP_017074132.1|DEUG	LOC6599656|XP_002024583.1|DPER
OG0004146	LOC108116487|XP_017083908.1|DEUG	LOC6592101|XP_026840198.1|DPER
OG0004147	LOC108110773|XP_017075479.1|DEUG	LOC6589220|XP_002014445.1|DPER
OG0004148	LOC108117310|XP_017085161.1|DEUG	LOC113564872|XP_026850982.1|DPER
OG0004149	LOC108115155|XP_017081953.1|DEUG	LOC6591423|XP_026849343.1|DPER
OG0004150	LOC108103744|XP_017064840.1|DEUG	LOC6591773|XP_002017134.1|DPER
OG0004151	LOC108109395|XP_017073380.1|DEUG	LOC6588631|XP_002013180.2|DPER
OG0004152	LOC108115378|XP_017082303.1|DEUG	LOC6591404|XP_026840109.1|DPER
OG0004153	LOC108106629|XP_017069320.1|DEUG	LOC6591038|XP_002016630.1|DPER
OG0004154	LOC108114558|XP_017081093.1|DEUG	LOC6599719|XP_002024904.1|DPER
OG0004155	LOC108110684|XP_017075304.1|DEUG, LOC108116391|XP_017083742.1|DEUG	LOC6591630|XP_002017197.1|DPER
OG0004156	LOC108116152|XP_017083377.1|DEUG	LOC6591622|XP_026847742.1|DPER
OG0004157	LOC108103766|XP_017064878.1|DEUG	LOC6597449|XP_026846452.1|DPER
OG0004158	LOC108104744|XP_017066474.1|DEUG	LOC6603281|XP_002028257.2|DPER
OG0004159	LOC108113754|XP_017079937.1|DEUG	LOC6591883|XP_002017081.1|DPER
