Orthogroup	DEUG.longest_only	DSIM.longest_only
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC6731784|XP_016024476.1|DSIM
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC6730448|XP_002077629.1|DSIM
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC6731872|XP_016024547.1|DSIM
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC6731426|XP_016024044.1|DSIM
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC6731022|XP_002078183.1|DSIM
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC6734603|XP_002081611.1|DSIM
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC6739838|XP_002076732.1|DSIM
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC6729933|XP_002105235.1|DSIM
OG0005451	LOC108105713|XP_017067917.1|DEUG	LOC6732645|XP_016025357.1|DSIM
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC6735781|XP_016029157.1|DSIM
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC6728844|XP_039151283.1|DSIM
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC6732092|XP_016024765.1|DSIM
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC6736094|XP_016029489.1|DSIM
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC6732780|XP_002079893.1|DSIM
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC6732778|XP_016025492.1|DSIM
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC6730593|XP_016023040.1|DSIM
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC6731018|XP_002078179.1|DSIM
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC6731083|XP_002078241.1|DSIM
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC6732763|XP_002079876.1|DSIM
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC6732761|XP_002079874.1|DSIM
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC6738054|XP_002084868.1|DSIM
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC6732765|XP_002079878.2|DSIM
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC6732777|XP_016025490.1|DSIM
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC6732779|XP_002079892.3|DSIM
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC6729148|XP_002104469.1|DSIM
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC6731454|XP_002078605.1|DSIM
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC6731495|XP_002078644.1|DSIM
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC6731497|XP_016024175.1|DSIM
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC6732566|XP_039146961.1|DSIM
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC6732564|XP_016025245.1|DSIM
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC6739221|XP_016023611.1|DSIM
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC6732062|XP_002079194.2|DSIM
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC6732061|XP_002079193.1|DSIM
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC6733448|XP_016026397.1|DSIM
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC6737632|XP_016031405.1|DSIM
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC6730965|XP_002078127.1|DSIM
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC6730966|XP_002078128.1|DSIM
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC27207912|XP_016023431.1|DSIM
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC6730877|XP_016023301.1|DSIM
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC6730875|XP_016023296.2|DSIM
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC6727965|XP_002103317.2|DSIM
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC6732423|XP_002079544.1|DSIM
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC6734299|XP_016027358.1|DSIM
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC6733626|XP_002080680.2|DSIM
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC6739185|XP_016023228.1|DSIM
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC6739198|XP_016023225.1|DSIM
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC6730525|XP_002077704.1|DSIM
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC6730524|XP_016022979.1|DSIM
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC6730617|XP_016023064.1|DSIM
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC6730623|XP_002077800.1|DSIM
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC6732864|XP_002079974.1|DSIM
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC6736124|XP_016029513.1|DSIM
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC6736164|XP_016029573.1|DSIM
OG0005496	LOC108110236|XP_017074711.1|DEUG	LOC6727279|XP_016033799.1|DSIM
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC6739253|XP_002076160.2|DSIM
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC6739252|XP_002076161.1|DSIM
OG0005499	LOC108114828|XP_017081455.1|DEUG	LOC6732898|XP_016025618.1|DSIM
OG0005500	LOC108114833|XP_017081459.1|DEUG	LOC6732897|XP_002080002.1|DSIM
OG0005501	LOC108107099|XP_017069972.1|DEUG	LOC6732758|XP_016025480.1|DSIM
OG0005502	LOC108107100|XP_017069974.1|DEUG	LOC6732759|XP_016025482.1|DSIM
OG0005503	LOC108111869|XP_017076987.1|DEUG	LOC6731964|XP_016024643.1|DSIM
OG0005504	LOC108110980|XP_017075780.1|DEUG	LOC6730599|XP_016023037.1|DSIM
OG0005506	LOC108115502|XP_017082482.1|DEUG	LOC6732978|XP_002080057.1|DSIM
OG0005507	LOC108106126|XP_017068495.1|DEUG	LOC6730427|XP_002077608.1|DSIM
OG0005508	LOC108111068|XP_017075886.1|DEUG	LOC6731900|XP_002079035.1|DSIM
OG0005509	LOC108110883|XP_017075630.1|DEUG	LOC6730702|XP_002077872.1|DSIM
OG0005510	LOC108105831|XP_017068065.1|DEUG	LOC6732279|XP_016024944.1|DSIM
OG0005511	LOC108105437|XP_017067511.1|DEUG	LOC6724781|XP_002105823.1|DSIM
OG0005512	LOC108115570|XP_017082565.1|DEUG	LOC6729121|XP_016035768.1|DSIM
OG0005513	LOC108104362|XP_017065861.1|DEUG	LOC6725965|XP_002106948.1|DSIM
OG0005514	LOC108109561|XP_017073623.1|DEUG	LOC6729047|XP_016035699.1|DSIM
OG0005515	LOC108112845|XP_017078647.1|DEUG	LOC6734196|XP_002081225.1|DSIM
OG0005516	LOC108110890|XP_017075637.1|DEUG	LOC6731804|XP_016024491.1|DSIM
OG0005517	LOC108106134|XP_017068512.1|DEUG	LOC6731450|XP_039147727.1|DSIM
OG0005518	LOC108107079|XP_017069940.1|DEUG	LOC27206499|XP_016025440.1|DSIM
OG0005519	LOC108106717|XP_017069439.1|DEUG	LOC27208695|XP_016027100.1|DSIM
OG0005520	LOC108111016|XP_017075818.1|DEUG	LOC6731885|XP_039154311.1|DSIM
OG0005521	LOC108110873|XP_017075609.1|DEUG	LOC6731883|XP_002079018.1|DSIM
OG0005522	LOC108114054|XP_017080296.1|DEUG	LOC6737646|XP_016031421.1|DSIM
OG0005523	LOC108115545|XP_017082537.1|DEUG	LOC6733037|XP_002080116.2|DSIM
OG0005524	LOC108106925|XP_017069671.1|DEUG	LOC6731311|XP_039151506.1|DSIM
OG0005525	LOC108110906|XP_017075656.1|DEUG	LOC6731682|XP_002078822.1|DSIM
OG0005526	LOC108110468|XP_017075024.1|DEUG	LOC6731781|XP_002078916.1|DSIM
OG0005527	LOC108102331|XP_017062618.1|DEUG	LOC6724747|XP_016037448.1|DSIM
OG0005528	LOC108107111|XP_017069989.1|DEUG	LOC6731355|XP_016023943.1|DSIM
OG0005529	LOC108103391|XP_017064335.1|DEUG	LOC6733063|XP_016025754.1|DSIM
OG0005530	LOC108111179|XP_017076048.1|DEUG	LOC6730784|XP_016023195.1|DSIM
OG0005531	LOC108114513|XP_017081023.1|DEUG	LOC6738986|XP_002085781.2|DSIM
OG0005532	LOC108104182|XP_017065602.1|DEUG	LOC6730403|XP_016022867.1|DSIM
OG0005533	LOC108110667|XP_017075273.1|DEUG	LOC27206526|XP_039150108.1|DSIM
OG0005534	LOC108102779|XP_017063428.1|DEUG	LOC6736302|XP_002083186.2|DSIM
OG0005535	LOC108110739|XP_017075433.1|DEUG	LOC6730649|XP_016023087.1|DSIM
OG0005536	LOC108118489|XP_017086710.1|DEUG	LOC27206560|XP_016025252.1|DSIM
OG0005537	LOC108108438|XP_017071984.1|DEUG	LOC6732153|XP_002079285.1|DSIM
OG0005538	LOC108105700|XP_017067898.1|DEUG	LOC6732671|XP_002079788.1|DSIM
OG0005539	LOC108106948|XP_017069705.1|DEUG	LOC6732734|XP_016025466.1|DSIM
OG0005540	LOC108111079|XP_017075901.1|DEUG	LOC6730489|XP_002077670.2|DSIM
OG0005541	LOC108106098|XP_017068451.1|DEUG	LOC6730423|XP_002077604.2|DSIM
OG0005542	LOC108108030|XP_017071392.1|DEUG	LOC6736630|XP_016030214.1|DSIM
OG0005543	LOC108106939|XP_017069692.1|DEUG	LOC6732812|XP_002079925.1|DSIM
OG0005544	LOC108110727|XP_017075402.1|DEUG	LOC6730468|XP_039146927.1|DSIM
OG0005545	LOC108111314|XP_017076201.1|DEUG	LOC6731968|XP_002079102.1|DSIM
OG0005546	LOC108115504|XP_017082485.1|DEUG	LOC6733035|XP_016025722.1|DSIM
OG0005547	LOC108106075|XP_017068421.1|DEUG	LOC6731472|XP_016024155.1|DSIM
OG0005548	LOC108106164|XP_017068565.1|DEUG	LOC6731477|XP_016024158.1|DSIM
OG0005549	LOC108106180|XP_017068591.1|DEUG	LOC6731479|XP_002078628.1|DSIM
OG0005550	LOC108102632|XP_017063240.1|DEUG	LOC6731063|XP_016023582.1|DSIM
OG0005551	LOC108112012|XP_017077239.1|DEUG	LOC6735189|XP_016028474.1|DSIM
OG0005552	LOC108111951|XP_017077122.1|DEUG	LOC6735188|XP_002082162.2|DSIM
OG0005553	LOC108110974|XP_017075768.1|DEUG	LOC6730600|XP_002077779.1|DSIM
OG0005554	LOC108110716|XP_017075358.1|DEUG	LOC6730945|XP_016023405.2|DSIM
OG0005555	LOC108111154|XP_017076014.1|DEUG	LOC6739202|XP_016023400.1|DSIM
OG0005556	LOC108111133|XP_017075988.1|DEUG	LOC6739204|XP_002076116.1|DSIM
OG0005557	LOC108118444|XP_017086641.1|DEUG	LOC6732546|XP_002079665.2|DSIM
OG0005558	LOC108109694|XP_017073796.1|DEUG	LOC6739874|XP_016038769.1|DSIM
OG0005559	LOC108115482|XP_017082455.1|DEUG	LOC6732976|XP_016025658.1|DSIM
OG0005560	LOC108118441|XP_017086636.1|DEUG	LOC6732544|XP_002079663.1|DSIM
OG0005561	LOC108118095|XP_017086138.1|DEUG	LOC27207672|XP_016038573.1|DSIM
OG0005562	LOC108102583|XP_017063163.1|DEUG	LOC6731005|XP_016023471.1|DSIM
OG0005563	LOC108102380|XP_017062800.1|DEUG	LOC6724739|XP_016037422.1|DSIM
OG0005564	LOC108110782|XP_017075490.1|DEUG	LOC6731770|XP_039154334.1|DSIM
OG0005565	LOC108103064|XP_017063897.1|DEUG	LOC6732604|XP_016025309.1|DSIM
OG0005566	LOC108103065|XP_017063898.1|DEUG	LOC6732605|XP_002079724.1|DSIM
OG0005567	LOC108117468|XP_017085379.1|DEUG	LOC6729464|XP_016036137.1|DSIM
OG0005568	LOC108102599|XP_017063192.1|DEUG	LOC6731028|XP_002078189.2|DSIM
OG0005569	LOC108111126|XP_017075969.1|DEUG	LOC6730658|XP_016023096.1|DSIM
OG0005570	LOC108102606|XP_017063199.1|DEUG	LOC6730526|XP_016022981.1|DSIM
OG0005571	LOC108112983|XP_017078880.1|DEUG	LOC6735830|XP_039148836.1|DSIM
OG0005572	LOC108109105|XP_017072980.1|DEUG	LOC6735536|XP_002082472.2|DSIM
OG0005573	LOC108113748|XP_017079930.1|DEUG	LOC6729622|XP_016036258.1|DSIM
OG0005574	LOC108112591|XP_017078126.1|DEUG	LOC6733398|XP_016026319.1|DSIM
OG0005575	LOC108117492|XP_017085456.1|DEUG	LOC27207042|XP_016035324.1|DSIM
OG0005576	LOC108113218|XP_017079243.1|DEUG	LOC6734711|XP_002081718.1|DSIM
OG0005577	LOC108104301|XP_017065766.1|DEUG	LOC6738121|XP_016031958.1|DSIM
OG0005578	LOC108114599|XP_017081148.1|DEUG	LOC6738821|XP_016032636.1|DSIM
OG0005579	LOC108114601|XP_017081150.1|DEUG	LOC27207176|XP_016032637.1|DSIM
OG0005580	LOC108108272|XP_017071735.1|DEUG	LOC6737384|XP_002084222.2|DSIM
OG0005581	LOC108103196|XP_017064073.1|DEUG	LOC6725257|XP_039153443.1|DSIM
OG0005582	LOC108108778|XP_017072437.1|DEUG	LOC6739074|XP_016032900.1|DSIM
OG0005583	LOC108109795|XP_017073993.1|DEUG	LOC6737282|XP_002084122.1|DSIM
OG0005584	LOC108113473|XP_017079545.1|DEUG	LOC6731176|XP_039148766.1|DSIM
OG0005585	LOC108116212|XP_017083487.1|DEUG	LOC6727053|XP_002102450.1|DSIM
OG0005586	LOC108115403|XP_017082331.1|DEUG	LOC6726830|XP_002102237.1|DSIM
OG0005587	LOC108112441|XP_017077779.1|DEUG	LOC6731914|XP_002079049.2|DSIM
OG0005588	LOC108114310|XP_017080708.1|DEUG	LOC6738246|XP_016032115.1|DSIM
OG0005589	LOC108108337|XP_017071858.1|DEUG	LOC6728849|XP_002104183.1|DSIM
OG0005590	LOC108106639|XP_017069333.1|DEUG	LOC6733263|XP_002080326.1|DSIM
OG0005591	LOC108102992|XP_017063794.1|DEUG	LOC27208834|XP_039152432.1|DSIM
OG0005592	LOC108111498|XP_017076501.1|DEUG	LOC6727787|XP_016034358.1|DSIM
OG0005593	LOC108114034|XP_017080273.1|DEUG	LOC6736436|XP_002083307.1|DSIM
OG0005594	LOC108107898|XP_017071189.1|DEUG	LOC6737084|XP_002083931.1|DSIM
OG0005595	LOC108107897|XP_017071188.1|DEUG	LOC6737083|XP_039148942.1|DSIM
OG0005596	LOC108114209|XP_017080521.1|DEUG	LOC6736410|XP_002083282.1|DSIM
OG0005597	LOC108109517|XP_017073558.1|DEUG	LOC6728964|XP_039151468.1|DSIM
OG0005598	LOC108111414|XP_017076360.1|DEUG	LOC6730121|XP_002105414.1|DSIM
OG0005599	LOC108109104|XP_017072977.1|DEUG	LOC6735533|XP_016028885.1|DSIM
OG0005600	LOC108109514|XP_017073554.1|DEUG	LOC6728923|XP_002104251.1|DSIM
OG0005601	LOC108105094|XP_017067017.1|DEUG	LOC27207490|XP_016040083.1|DSIM
OG0005602	LOC108113611|XP_017079760.1|DEUG	LOC6729719|XP_039151692.1|DSIM
OG0005603	LOC108106597|XP_017069277.1|DEUG	LOC6734591|XP_002081599.1|DSIM
OG0005604	LOC108106688|XP_017069410.1|DEUG	LOC6734588|XP_039148631.1|DSIM
OG0005605	LOC108106360|XP_017068830.1|DEUG	LOC6734120|XP_039147856.1|DSIM
OG0005606	LOC108104123|XP_017065514.1|DEUG	LOC6732053|XP_002079185.2|DSIM
OG0005607	LOC108116442|XP_017083840.1|DEUG	LOC6728521|XP_002103866.1|DSIM
OG0005608	LOC108116277|XP_017083553.1|DEUG	LOC27206719|XP_016035182.1|DSIM
OG0005609	LOC108107937|XP_017071255.1|DEUG	LOC6736593|XP_016030188.1|DSIM
OG0005610	LOC108109851|XP_017074101.1|DEUG	LOC6737227|XP_002084067.1|DSIM
OG0005611	LOC108107784|XP_017070970.1|DEUG	LOC6736632|XP_016030228.1|DSIM
OG0005612	LOC108111782|XP_017076855.1|DEUG	LOC6728437|XP_002103782.1|DSIM
OG0005613	LOC108111490|XP_017076465.1|DEUG	LOC6727824|XP_002103185.1|DSIM
OG0005614	LOC108115302|XP_017082188.1|DEUG	LOC6726809|XP_016033312.1|DSIM
OG0005615	LOC108109370|XP_017073339.1|DEUG	LOC6730346|XP_039150495.1|DSIM
OG0005616	LOC108105611|XP_017067779.1|DEUG	LOC6727991|XP_002103343.1|DSIM
OG0005617	LOC108116135|XP_017083352.1|DEUG	LOC6726971|XP_016033470.2|DSIM
OG0005618	LOC108106704|XP_017069425.1|DEUG	LOC6734072|XP_002081107.1|DSIM
OG0005619	LOC108117001|XP_017084655.1|DEUG	LOC6727544|XP_002102924.1|DSIM
OG0005620	LOC108117597|XP_017085600.1|DEUG	LOC6725625|XP_016038834.1|DSIM
OG0005621	LOC108103270|XP_017064171.1|DEUG	LOC6739992|XP_039152275.1|DSIM
OG0005622	LOC108109746|XP_017073899.1|DEUG	LOC6725302|XP_002106320.1|DSIM
OG0005623	LOC108105426|XP_017067485.1|DEUG	LOC6724961|XP_016037829.1|DSIM
OG0005624	LOC108116223|XP_017083503.1|DEUG	LOC6727030|XP_016033521.1|DSIM
OG0005625	LOC108116410|XP_017083783.1|DEUG	LOC6727903|XP_016034522.1|DSIM
OG0005626	LOC108117420|XP_017085320.1|DEUG	LOC6725401|XP_016038465.1|DSIM
OG0005627	LOC108116445|XP_017083846.1|DEUG	LOC6728467|XP_016035109.1|DSIM
OG0005628	LOC108105619|XP_017067789.1|DEUG	LOC6727975|XP_002103327.1|DSIM
OG0005629	LOC108106630|XP_017069321.1|DEUG	LOC6733993|XP_002081037.1|DSIM
OG0005630	LOC108106662|XP_017069380.1|DEUG	LOC6734164|XP_016027166.1|DSIM
OG0005631	LOC108117611|XP_017085626.1|DEUG	LOC6725633|XP_002106640.1|DSIM
OG0005632	LOC108103833|XP_017065009.1|DEUG	LOC6725898|XP_039152904.1|DSIM
OG0005633	LOC108105264|XP_017067232.1|DEUG	LOC6727582|XP_016034175.1|DSIM
OG0005634	LOC108111559|XP_017076572.1|DEUG	LOC6727657|XP_016034254.1|DSIM
OG0005635	LOC108111107|XP_017075937.1|DEUG	LOC6731754|XP_016024430.1|DSIM
OG0005636	LOC108109626|XP_017073691.1|DEUG	LOC6726967|XP_016033459.1|DSIM
OG0005637	LOC108109474|XP_017073487.1|DEUG	LOC6728911|XP_002104241.1|DSIM
OG0005638	LOC108109090|XP_017072951.1|DEUG	LOC6735374|XP_016028702.1|DSIM
OG0005639	LOC108109182|XP_017073100.1|DEUG	LOC6735499|XP_016028836.2|DSIM
OG0005640	LOC108116489|XP_017083911.1|DEUG	LOC6728490|XP_002103835.1|DSIM
OG0005641	LOC108118094|XP_017086136.1|DEUG	LOC6740033|XP_016038576.1|DSIM
OG0005642	LOC108110207|XP_017074672.1|DEUG	LOC6727214|XP_002102606.1|DSIM
OG0005643	LOC108107914|XP_017071223.1|DEUG	LOC6736765|XP_002083621.2|DSIM
OG0005644	LOC108114663|XP_017081231.1|DEUG	LOC6737478|XP_002084314.1|DSIM
OG0005645	LOC108118292|XP_017086386.1|DEUG	LOC6739966|XP_016037989.1|DSIM
OG0005646	LOC108104430|XP_017065975.1|DEUG	LOC27207696|XP_039153917.1|DSIM
OG0005647	LOC108113474|XP_017079546.1|DEUG	LOC6731175|XP_016023728.1|DSIM
OG0005648	LOC108114305|XP_017080698.1|DEUG	LOC6737628|XP_002084460.1|DSIM
OG0005649	LOC108115032|XP_017081768.1|DEUG	LOC6726738|XP_016033232.1|DSIM
OG0005650	LOC108115006|XP_017081737.1|DEUG	LOC6726732|XP_002102143.1|DSIM
OG0005651	LOC108118073|XP_017086104.1|DEUG	LOC6740573|XP_016038557.1|DSIM
OG0005652	LOC108115836|XP_017082919.1|DEUG	LOC6729839|XP_016036562.1|DSIM
OG0005653	LOC108110494|XP_017075062.1|DEUG	LOC6731847|XP_002078982.2|DSIM
OG0005654	LOC108114990|XP_017081712.1|DEUG	LOC6726718|XP_002102129.1|DSIM
OG0005655	LOC108105640|XP_017067817.1|DEUG	LOC6727999|XP_016034598.1|DSIM
OG0005656	LOC108105631|XP_017067806.1|DEUG	LOC6727986|XP_016034574.1|DSIM
OG0005657	LOC108109606|XP_017073663.1|DEUG	LOC6728779|XP_016035460.1|DSIM
OG0005658	LOC108117196|XP_017084988.1|DEUG	LOC6727433|XP_002102814.1|DSIM
OG0005659	LOC108113755|XP_017079938.1|DEUG	LOC6729625|XP_039151926.1|DSIM
OG0005660	LOC108114129|XP_017080390.1|DEUG	LOC6738335|XP_002085145.1|DSIM
OG0005661	LOC108109880|XP_017074171.1|DEUG	LOC6728770|XP_002104105.2|DSIM
OG0005662	LOC108116382|XP_017083726.1|DEUG	LOC6728496|XP_039151212.1|DSIM
OG0005663	LOC108104424|XP_017065968.1|DEUG	LOC6739984|XP_002076872.1|DSIM
OG0005664	LOC108115884|XP_017083015.1|DEUG	LOC6729881|XP_016036647.1|DSIM
OG0005665	LOC108113586|XP_017079720.1|DEUG	LOC6729732|XP_016036393.1|DSIM
OG0005666	LOC108103137|XP_017063997.1|DEUG	LOC6725561|XP_039153255.1|DSIM
OG0005667	LOC108103348|XP_017064276.1|DEUG	LOC6725193|XP_016038218.1|DSIM
OG0005668	LOC108114247|XP_017080625.1|DEUG	LOC6737633|XP_016031402.1|DSIM
OG0005669	LOC108107065|XP_017069920.1|DEUG	LOC6731398|XP_016024017.1|DSIM
OG0005670	LOC108113785|XP_017079978.1|DEUG	LOC6729618|XP_002104926.1|DSIM
OG0005671	LOC108108365|XP_017071900.1|DEUG	LOC6728703|XP_016035372.1|DSIM
OG0005672	LOC108110957|XP_017075743.1|DEUG	LOC6731782|XP_002078917.2|DSIM
OG0005673	LOC108113734|XP_017079914.1|DEUG	LOC6736438|XP_016029951.1|DSIM
OG0005674	LOC108106015|XP_017068351.1|DEUG	LOC6738003|XP_039149272.1|DSIM
OG0005675	LOC108116499|XP_017083920.1|DEUG	LOC6727908|XP_002103263.1|DSIM
OG0005676	LOC108108130|XP_017071539.1|DEUG	LOC6736825|XP_002083681.1|DSIM
OG0005677	LOC108112865|XP_017078680.1|DEUG	LOC6734629|XP_016027790.1|DSIM
OG0005678	LOC108108335|XP_017071854.1|DEUG	LOC6728843|XP_016035526.1|DSIM
OG0005679	LOC108103742|XP_017064837.1|DEUG	LOC6728023|XP_016034617.1|DSIM
OG0005680	LOC108110954|XP_017075739.1|DEUG	LOC6730948|XP_016023408.1|DSIM
OG0005681	LOC108103740|XP_017064834.1|DEUG	LOC6728013|XP_002103365.1|DSIM
OG0005682	LOC108103737|XP_017064831.1|DEUG	LOC6728014|XP_002103366.1|DSIM
OG0005683	LOC108103870|XP_017065080.1|DEUG	LOC6725817|XP_039153751.1|DSIM
OG0005684	LOC108109909|XP_017074206.1|DEUG	LOC6737225|XP_002084065.1|DSIM
OG0005685	LOC108118533|XP_017086771.1|DEUG	LOC6724841|XP_016037623.2|DSIM
OG0005686	LOC108111556|XP_017076566.1|DEUG	LOC6739743|XP_002076634.1|DSIM
OG0005687	LOC108108666|XP_017072260.1|DEUG	LOC6738631|XP_016032470.1|DSIM
OG0005688	LOC108104761|XP_017066485.1|DEUG	LOC6733776|XP_002080820.1|DSIM
OG0005689	LOC108103260|XP_017064161.1|DEUG	LOC6725274|XP_039154047.1|DSIM
OG0005690	LOC108116585|XP_017084017.1|DEUG	LOC6729370|XP_002104686.1|DSIM
OG0005691	LOC108117511|XP_017085488.1|DEUG	LOC6729422|XP_016036062.1|DSIM
OG0005692	LOC108111069|XP_017075888.1|DEUG	LOC6730475|XP_002077656.2|DSIM
OG0005693	LOC108108185|XP_017071619.1|DEUG	LOC6736885|XP_016030534.1|DSIM
OG0005694	LOC108117180|XP_017084959.1|DEUG	LOC6727365|XP_039150381.1|DSIM
OG0005695	LOC108105280|XP_017067257.1|DEUG	LOC6727585|XP_016034179.1|DSIM
OG0005696	LOC108105281|XP_017067258.1|DEUG	LOC27208791|XP_016034178.1|DSIM
OG0005697	LOC108105262|XP_017067231.1|DEUG	LOC6727584|XP_016034177.1|DSIM
OG0005698	LOC108104556|XP_017066187.1|DEUG	LOC6733672|XP_002080719.1|DSIM
OG0005699	LOC108113714|XP_017079885.1|DEUG	LOC6729610|XP_016036248.1|DSIM
OG0005700	LOC108103297|XP_017064205.1|DEUG	LOC6724957|XP_039152517.1|DSIM
OG0005701	LOC108102563|XP_017063126.1|DEUG	LOC6730551|XP_016023004.1|DSIM
OG0005702	LOC108110405|XP_017074962.1|DEUG	LOC6725062|XP_002106090.2|DSIM
OG0005703	LOC108109277|XP_017073258.1|DEUG	LOC6735502|XP_002082441.1|DSIM
OG0005704	LOC108105038|XP_017066927.1|DEUG	LOC27207129|XP_039152625.1|DSIM
OG0005705	LOC108108278|XP_017071770.1|DEUG	LOC6737382|XP_002084220.1|DSIM
OG0005706	LOC108105618|XP_017067788.1|DEUG	LOC6727972|XP_016034562.1|DSIM
OG0005707	LOC108110035|XP_017074376.1|DEUG	LOC6726019|XP_039152246.1|DSIM
OG0005708	LOC108118512|XP_017086741.1|DEUG	LOC6724858|XP_002105897.1|DSIM
OG0005709	LOC108115983|XP_017083131.1|DEUG	LOC6729997|XP_002105291.1|DSIM
OG0005710	LOC108116375|XP_017083704.1|DEUG	LOC6728558|XP_002103899.1|DSIM
OG0005711	LOC108107944|XP_017071264.1|DEUG	LOC6738744|XP_002085544.3|DSIM
OG0005712	LOC108111084|XP_017075908.1|DEUG	LOC6730866|XP_016023291.1|DSIM
OG0005713	LOC108113628|XP_017079785.1|DEUG	LOC6729720|XP_016036374.1|DSIM
OG0005714	LOC108117541|XP_017085535.1|DEUG	LOC6729466|XP_016036141.1|DSIM
OG0005715	LOC108111558|XP_017076569.1|DEUG	LOC6727656|XP_016034248.1|DSIM
OG0005716	LOC108109471|XP_017073482.1|DEUG	LOC6728906|XP_016035597.1|DSIM
OG0005717	LOC108115012|XP_017081743.1|DEUG	LOC6726770|XP_016033254.1|DSIM
OG0005718	LOC108116172|XP_017083401.1|DEUG	LOC6728041|XP_002103393.1|DSIM
OG0005719	LOC108113615|XP_017079764.1|DEUG	LOC6729727|XP_002105033.2|DSIM
OG0005720	LOC108105304|XP_017067287.1|DEUG	LOC6727629|XP_002103006.2|DSIM
OG0005721	LOC108113637|XP_017079795.1|DEUG	LOC6729723|XP_016036377.1|DSIM
OG0005722	LOC108116206|XP_017083475.1|DEUG	LOC6727070|XP_016033564.2|DSIM
OG0005723	LOC108115402|XP_017082330.1|DEUG	LOC6726806|XP_016033306.1|DSIM
OG0005724	LOC108109214|XP_017073148.1|DEUG	LOC6735352|XP_016028686.1|DSIM
OG0005725	LOC108107724|XP_017070884.1|DEUG	LOC6727684|XP_016034258.1|DSIM
OG0005726	LOC108102892|XP_017063583.1|DEUG	LOC6725736|XP_002106737.1|DSIM
OG0005727	LOC108116218|XP_017083495.1|DEUG	LOC6727055|XP_016033539.1|DSIM
OG0005728	LOC108110232|XP_017074710.1|DEUG	LOC6728760|XP_002104095.2|DSIM
OG0005729	LOC108109704|XP_017073827.1|DEUG	LOC6728758|XP_016035436.1|DSIM
OG0005730	LOC108108352|XP_017071882.1|DEUG	LOC6728859|XP_002104193.1|DSIM
OG0005731	LOC108108351|XP_017071880.1|DEUG	LOC6728858|XP_002104192.1|DSIM
OG0005732	LOC108111791|XP_017076869.1|DEUG	LOC6728449|XP_002103794.1|DSIM
OG0005733	LOC108111790|XP_017076865.1|DEUG	LOC6728448|XP_016035062.1|DSIM
OG0005734	LOC108113739|XP_017079916.1|DEUG	LOC6729571|XP_016036231.1|DSIM
