Orthogroup	DEUG.longest_only	DFIC.longest_only
OG0006145	LOC108107569|XP_017070617.1|DEUG	LOC108100378|XP_017059716.1|DFIC
OG0006146	LOC108106137|XP_017068518.1|DEUG	LOC108100967|XP_017060607.1|DFIC
OG0006147	LOC108110253|XP_017074733.1|DEUG	LOC108099349|XP_017058318.1|DFIC
OG0006148	LOC108114421|XP_017080897.1|DEUG	LOC108100453|XP_017059868.1|DFIC
OG0006149	LOC108114474|XP_017080972.1|DEUG	LOC108095441|XP_017052040.1|DFIC
OG0006150	LOC108114470|XP_017080966.1|DEUG	LOC108095439|XP_017052037.1|DFIC
OG0006151	LOC108110772|XP_017075478.1|DEUG	LOC108089147|XP_017042758.1|DFIC
OG0006152	LOC108113761|XP_017079946.1|DEUG	LOC108095848|XP_017052633.1|DFIC
OG0006153	LOC108113337|XP_017079385.1|DEUG	LOC108094058|XP_017049986.1|DFIC
OG0006154	LOC108113696|XP_017079862.1|DEUG	LOC108095680|XP_017052338.1|DFIC
OG0006155	LOC108109845|XP_017074090.1|DEUG	LOC108099353|XP_017058322.1|DFIC
OG0006156	LOC108109493|XP_017073519.1|DEUG	LOC108099391|XP_017058379.1|DFIC
OG0006157	LOC108107490|XP_017070525.1|DEUG	LOC108090983|XP_017045428.1|DFIC
OG0006158	LOC108107730|XP_017070867.1|DEUG	LOC108089408|XP_017043092.1|DFIC
OG0006159	LOC108106792|XP_017069526.1|DEUG	LOC108101608|XP_017061510.1|DFIC
OG0006160	LOC108107484|XP_017070519.1|DEUG	LOC108090968|XP_017045403.1|DFIC
OG0006161	LOC108104479|XP_017066065.1|DEUG	LOC108090254|XP_017044339.1|DFIC
OG0006162	LOC108108683|XP_017072279.1|DEUG	LOC108098397|XP_017056761.1|DFIC
OG0006163	LOC108106351|XP_017068820.1|DEUG	LOC108101473|XP_017061308.1|DFIC
OG0006165	LOC108108679|XP_017072273.1|DEUG	LOC108088816|XP_017042273.1|DFIC
OG0006167	LOC108109168|XP_017073080.1|DEUG	LOC108101425|XP_017061243.1|DFIC
OG0006168	LOC108103195|XP_017064072.1|DEUG	LOC108101637|XP_017061539.1|DFIC
OG0006169	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG	LOC108098598|XP_017057186.1|DFIC, LOC108101640|XP_017061540.1|DFIC, LOC108095351|XP_017051920.1|DFIC
OG0006170	LOC108109074|XP_017072922.1|DEUG	LOC108087794|XP_017040826.1|DFIC
OG0006171	LOC108114048|XP_017080286.1|DEUG	LOC108099755|XP_017058874.1|DFIC
OG0006172	LOC108104892|XP_017066711.1|DEUG	LOC108086959|XP_017039560.1|DFIC
OG0006173	LOC108110803|XP_017075526.1|DEUG	LOC108095145|XP_017051574.1|DFIC
OG0006174	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG	LOC108099983|XP_017059169.1|DFIC, LOC108099750|XP_017058868.1|DFIC
OG0006175	LOC108108885|XP_017072591.1|DEUG	LOC108095150|XP_017051576.1|DFIC
OG0006176	LOC108114794|XP_017081395.1|DEUG	LOC108095757|XP_017052442.1|DFIC
OG0006176	LOC108114801|XP_017081403.1|DEUG	LOC108095747|XP_017052421.1|DFIC
OG0006177	LOC108109786|XP_017073954.1|DEUG	LOC108096209|XP_017053085.1|DFIC
OG0006178	LOC108112140|XP_017077377.1|DEUG	LOC108096551|XP_017053729.1|DFIC, LOC108096568|XP_017053753.1|DFIC, LOC108096540|XP_017053715.1|DFIC
OG0006179	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG	LOC108090159|XP_017044214.1|DFIC, LOC108091923|XP_017046797.1|DFIC, LOC108091735|XP_017046567.1|DFIC
OG0006181	LOC108117216|XP_017085031.1|DEUG	LOC108087960|XP_017041042.1|DFIC
OG0006182	LOC108115709|XP_017082769.1|DEUG	LOC108099643|XP_017058761.1|DFIC
OG0006183	LOC108116943|XP_017084580.1|DEUG	LOC108092125|XP_017047117.1|DFIC
OG0006184	LOC108109567|XP_017073632.1|DEUG	LOC108099583|XP_017058677.1|DFIC
OG0006185	LOC108105602|XP_017067766.1|DEUG	LOC108097139|XP_017054732.1|DFIC
OG0006186	LOC108109551|XP_017073610.1|DEUG	LOC108099445|XP_017058471.1|DFIC
OG0006187	LOC108111303|XP_017076186.1|DEUG	LOC108099336|XP_017058300.1|DFIC
OG0006188	LOC108109733|XP_017073870.1|DEUG	LOC108097138|XP_017054725.1|DFIC
OG0006190	LOC108117523|XP_017085510.1|DEUG	LOC108099359|XP_017058334.1|DFIC
OG0006191	LOC108115864|XP_017082979.1|DEUG	LOC108088471|XP_017041747.1|DFIC
OG0006192	LOC108103710|XP_017064796.1|DEUG	LOC108092939|XP_017048295.1|DFIC
OG0006193	LOC108102930|XP_017063679.1|DEUG	LOC108097670|XP_017055613.1|DFIC
OG0006194	LOC108102988|XP_017063789.1|DEUG	LOC108102133|XP_017062291.1|DFIC
OG0006195	LOC108110077|XP_017074454.1|DEUG	LOC108094599|XP_017050735.1|DFIC
OG0006196	LOC108110465|XP_017075025.1|DEUG	LOC108098969|XP_017057675.1|DFIC
OG0006197	LOC108102334|XP_017062636.1|DEUG	LOC108098405|XP_017056776.1|DFIC
OG0006198	LOC108116561|XP_017083993.1|DEUG	LOC108091056|XP_017045496.1|DFIC
OG0006199	LOC108113743|XP_017079921.1|DEUG	LOC108095774|XP_017052508.1|DFIC
OG0006200	LOC108111607|XP_017076625.1|DEUG	LOC108092175|XP_017047187.1|DFIC
OG0006201	LOC108109949|XP_017074243.1|DEUG	LOC108088676|XP_017042100.1|DFIC
OG0006202	LOC108109924|XP_017074214.1|DEUG	LOC108088583|XP_017041922.1|DFIC
OG0006203	LOC108105345|XP_017067337.1|DEUG	LOC108097962|XP_017056062.1|DFIC
OG0006204	LOC108105240|XP_017067202.1|DEUG	LOC108092224|XP_017047247.1|DFIC
OG0006205	LOC108103101|XP_017063955.1|DEUG	LOC108097517|XP_017055330.1|DFIC
OG0006206	LOC108115226|XP_017082071.1|DEUG	LOC108094716|XP_017050942.1|DFIC
OG0006207	LOC108115495|XP_017082470.1|DEUG	LOC108089850|XP_017043783.1|DFIC
OG0006208	LOC108104644|XP_017066311.1|DEUG	LOC108099145|XP_017057977.1|DFIC
OG0006209	LOC108103975|XP_017065242.1|DEUG	LOC108097944|XP_017056025.1|DFIC
OG0006210	LOC108116374|XP_017083707.1|DEUG	LOC108088594|XP_017041931.1|DFIC
OG0006211	LOC108106119|XP_017068488.1|DEUG	LOC108092651|XP_017047792.1|DFIC
OG0006212	LOC108106117|XP_017068486.1|DEUG	LOC108092649|XP_017047790.1|DFIC
OG0006213	LOC108117656|XP_017085679.1|DEUG	LOC108098460|XP_017056854.1|DFIC
OG0006214	LOC108102987|XP_017063788.1|DEUG	LOC108102168|XP_017062357.1|DFIC
OG0006215	LOC108117414|XP_017085311.1|DEUG	LOC108097932|XP_017056010.1|DFIC
OG0006216	LOC108115874|XP_017082994.1|DEUG	LOC108095940|XP_017052766.1|DFIC
OG0006217	LOC108105384|XP_017067417.1|DEUG	LOC108097978|XP_017056085.1|DFIC
OG0006218	LOC108105853|XP_017068113.1|DEUG	LOC108092679|XP_017047855.1|DFIC
OG0006219	LOC108102443|XP_017062926.1|DEUG	LOC108097181|XP_017054812.1|DFIC
OG0006220	LOC108108596|XP_017072183.1|DEUG	LOC108099930|XP_017059089.1|DFIC
OG0006221	LOC108109082|XP_017072938.1|DEUG	LOC108086867|XP_017039418.1|DFIC
OG0006222	LOC108109057|XP_017072868.1|DEUG	LOC108086843|XP_017039382.1|DFIC
OG0006223	LOC108109635|XP_017073700.1|DEUG	LOC108097487|XP_017055280.1|DFIC
OG0006224	LOC108103102|XP_017063956.1|DEUG	LOC108097518|XP_017055334.1|DFIC
OG0006225	LOC108103251|XP_017064144.1|DEUG	LOC108101645|XP_017061550.1|DFIC
OG0006226	LOC108112237|XP_017077547.1|DEUG	LOC108096531|XP_017053704.1|DFIC
OG0006227	LOC108111862|XP_017076974.1|DEUG	LOC108091077|XP_017045569.1|DFIC
OG0006228	LOC108109033|XP_017072817.1|DEUG	LOC108094831|XP_017051112.1|DFIC
OG0006229	LOC108102349|XP_017062687.1|DEUG	LOC108095014|XP_017051348.1|DFIC
OG0006230	LOC108103474|XP_017064463.1|DEUG	LOC108098014|XP_017056148.1|DFIC
OG0006231	LOC108102899|XP_017063601.1|DEUG	LOC108097588|XP_017055470.1|DFIC
OG0006232	LOC108103954|XP_017065206.1|DEUG	LOC108094683|XP_017050892.1|DFIC
OG0006233	LOC108103962|XP_017065221.1|DEUG	LOC108094728|XP_017050963.1|DFIC
OG0006234	LOC108103482|XP_017064476.1|DEUG	LOC108098122|XP_017056331.1|DFIC
OG0006235	LOC108103568|XP_017064582.1|DEUG	LOC108094454|XP_017050525.1|DFIC
OG0006236	LOC108110082|XP_017074459.1|DEUG	LOC108094604|XP_017050745.1|DFIC
OG0006237	LOC108103112|XP_017063969.1|DEUG	LOC108097423|XP_017055179.1|DFIC
OG0006238	LOC108102944|XP_017063704.1|DEUG	LOC108097724|XP_017055711.1|DFIC
OG0006239	LOC108102406|XP_017062850.1|DEUG	LOC108102127|XP_017062278.1|DFIC
OG0006240	LOC108111433|XP_017076389.1|DEUG	LOC108088527|XP_017041859.1|DFIC
OG0006241	LOC108103478|XP_017064469.1|DEUG	LOC108098121|XP_017056330.1|DFIC
OG0006242	LOC108109989|XP_017074312.1|DEUG	LOC108101700|XP_017061627.1|DFIC
OG0006243	LOC108110589|XP_017075178.1|DEUG	LOC108098952|XP_017057649.1|DFIC
OG0006244	LOC108110621|XP_017075211.1|DEUG	LOC108099580|XP_017058674.1|DFIC
OG0006245	LOC108115666|XP_017082718.1|DEUG	LOC108099397|XP_017058389.1|DFIC
OG0006246	LOC108118154|XP_017086201.1|DEUG	LOC108097155|XP_017054766.1|DFIC
OG0006247	LOC108112808|XP_017078590.1|DEUG	LOC108101538|XP_017061409.1|DFIC
OG0006248	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG	LOC108093360|XP_017048866.1|DFIC
OG0006249	LOC108102647|XP_017063261.1|DEUG	LOC108101315|XP_017061106.1|DFIC, LOC108092825|XP_017048158.1|DFIC
OG0006250	LOC108110069|XP_017074439.1|DEUG	LOC108094634|XP_017050811.1|DFIC
OG0006251	LOC108115816|XP_017082896.1|DEUG	LOC108095801|XP_017052555.1|DFIC
OG0006252	LOC108115815|XP_017082895.1|DEUG	LOC108095800|XP_017052554.1|DFIC
OG0006253	LOC108118152|XP_017086198.1|DEUG	LOC108097152|XP_017054761.1|DFIC
OG0006254	LOC108115527|XP_017082518.1|DEUG	LOC108089986|XP_017043975.1|DFIC
OG0006255	LOC108115686|XP_017082743.1|DEUG	LOC108095980|XP_017052814.1|DFIC
OG0006256	LOC108103481|XP_017064475.1|DEUG	LOC108098043|XP_017056197.1|DFIC
OG0006257	LOC108103144|XP_017064005.1|DEUG	LOC108097538|XP_017055373.1|DFIC
OG0006258	LOC108103974|XP_017065241.1|DEUG	LOC108097943|XP_017056024.1|DFIC
OG0006259	LOC108116942|XP_017084579.1|DEUG	LOC108092151|XP_017047158.1|DFIC
OG0006260	LOC108103169|XP_017064044.1|DEUG	LOC108097539|XP_017055377.1|DFIC
OG0006261	LOC108104124|XP_017065515.1|DEUG	LOC108093488|XP_017049065.1|DFIC
OG0006262	LOC108109705|XP_017073823.1|DEUG	LOC108097497|XP_017055295.1|DFIC
OG0006263	LOC108103714|XP_017064800.1|DEUG	LOC108097317|XP_017055025.1|DFIC
OG0006264	LOC108104365|XP_017065865.1|DEUG	LOC108097003|XP_017054480.1|DFIC
OG0006265	LOC108113048|XP_017078967.1|DEUG	LOC108093745|XP_017049500.1|DFIC
OG0006266	LOC108104406|XP_017065942.1|DEUG	LOC108097104|XP_017054662.1|DFIC
OG0006267	LOC108118365|XP_017086523.1|DEUG	LOC108102211|XP_017062423.1|DFIC
OG0006268	LOC108113035|XP_017078955.1|DEUG	LOC108096736|XP_017054073.1|DFIC
OG0006269	LOC108112836|XP_017078636.1|DEUG	LOC108099656|XP_017058779.1|DFIC
OG0006270	LOC108109666|XP_017073734.1|DEUG	LOC108097467|XP_017055228.1|DFIC
OG0006271	LOC108113803|XP_017080000.1|DEUG	LOC108087364|XP_017040193.1|DFIC
OG0006272	LOC108103005|XP_017063812.1|DEUG	LOC108097702|XP_017055676.1|DFIC
OG0006273	LOC108112372|XP_017077691.1|DEUG	LOC108094241|XP_017050189.1|DFIC
OG0006274	LOC108118364|XP_017086522.1|DEUG	LOC108095502|XP_017052097.1|DFIC
OG0006275	LOC108103369|XP_017064304.1|DEUG	LOC108097275|XP_017054962.1|DFIC
OG0006276	LOC108104716|XP_017066426.1|DEUG	LOC108098988|XP_017057700.1|DFIC
OG0006277	LOC108115178|XP_017081991.1|DEUG	LOC108098648|XP_017057211.1|DFIC
OG0006278	LOC108105321|XP_017067301.1|DEUG	LOC108097911|XP_017055937.1|DFIC
OG0006279	LOC108102949|XP_017063713.1|DEUG	LOC108097527|XP_017055358.1|DFIC
OG0006280	LOC108102399|XP_017062831.1|DEUG	LOC108100921|XP_017060529.1|DFIC
OG0006281	LOC108102398|XP_017062830.1|DEUG	LOC108100920|XP_017060528.1|DFIC
OG0006282	LOC108105092|XP_017067012.1|DEUG	LOC108097603|XP_017055499.1|DFIC
OG0006283	LOC108116702|XP_017084208.1|DEUG	LOC108087150|XP_017039853.1|DFIC
OG0006284	LOC108114441|XP_017080923.1|DEUG	LOC108089580|XP_017043424.1|DFIC
OG0006285	LOC108114956|XP_017081639.1|DEUG	LOC108098542|XP_017057019.1|DFIC
OG0006286	LOC108116996|XP_017084650.1|DEUG	LOC108087353|XP_017040183.1|DFIC
OG0006287	LOC108103017|XP_017063831.1|DEUG	LOC108097786|XP_017055805.1|DFIC
OG0006288	LOC108113507|XP_017079588.1|DEUG	LOC108086870|XP_017039421.1|DFIC
OG0006289	LOC108116963|XP_017084608.1|DEUG	LOC108087322|XP_017040141.1|DFIC
OG0006290	LOC108117117|XP_017084838.1|DEUG	LOC108088647|XP_017042058.1|DFIC
OG0006291	LOC108108219|XP_017071679.1|DEUG	LOC108100858|XP_017060427.1|DFIC
OG0006292	LOC108103877|XP_017065093.1|DEUG	LOC108091220|XP_017045811.1|DFIC
OG0006293	LOC108102826|XP_017063504.1|DEUG	LOC108100506|XP_017059946.1|DFIC
OG0006294	LOC108102924|XP_017063667.1|DEUG	LOC108097669|XP_017055612.1|DFIC
OG0006295	LOC108103707|XP_017064792.1|DEUG	LOC108092870|XP_017048195.1|DFIC
OG0006296	LOC108103773|XP_017064890.1|DEUG	LOC108094437|XP_017050500.1|DFIC
OG0006297	LOC108105367|XP_017067382.1|DEUG	LOC108092792|XP_017048049.1|DFIC
OG0006298	LOC108102926|XP_017063673.1|DEUG	LOC108097758|XP_017055758.1|DFIC
OG0006299	LOC108118283|XP_017086367.1|DEUG	LOC108091303|XP_017045915.1|DFIC
OG0006300	LOC108103364|XP_017064299.1|DEUG	LOC108097202|XP_017054836.1|DFIC
OG0006301	LOC108105073|XP_017066985.1|DEUG	LOC108088622|XP_017042019.1|DFIC
OG0006302	LOC108111876|XP_017076993.1|DEUG	LOC108091215|XP_017045801.1|DFIC
OG0006303	LOC108106582|XP_017069252.1|DEUG	LOC108087682|XP_017040675.1|DFIC
OG0006304	LOC108116021|XP_017083197.1|DEUG	LOC108097490|XP_017055283.1|DFIC
OG0006305	LOC108116030|XP_017083206.1|DEUG	LOC108097494|XP_017055286.1|DFIC
OG0006306	LOC108113732|XP_017079909.1|DEUG	LOC108095827|XP_017052598.1|DFIC
OG0006307	LOC108109376|XP_017073358.1|DEUG	LOC108098685|XP_017057283.1|DFIC
OG0006308	LOC108103489|XP_017064486.1|DEUG	LOC108098062|XP_017056240.1|DFIC
OG0006309	LOC108103983|XP_017065257.1|DEUG	LOC108098018|XP_017056157.1|DFIC
OG0006310	LOC108115354|XP_017082267.1|DEUG	LOC108090195|XP_017044271.1|DFIC
OG0006311	LOC108103454|XP_017064432.1|DEUG	LOC108097880|XP_017055905.1|DFIC
OG0006313	LOC108117432|XP_017085335.1|DEUG	LOC108095366|XP_017051936.1|DFIC
OG0006314	LOC108115223|XP_017082067.1|DEUG	LOC108094727|XP_017050962.1|DFIC
OG0006315	LOC108104223|XP_017065656.1|DEUG	LOC108086812|XP_017039340.1|DFIC
OG0006316	LOC108112698|XP_017078402.1|DEUG	LOC108100929|XP_017060559.1|DFIC
OG0006317	LOC108104971|XP_017066831.1|DEUG	LOC108095365|XP_017051935.1|DFIC
OG0006318	LOC108103765|XP_017064877.1|DEUG	LOC108094426|XP_017050489.1|DFIC
OG0006319	LOC108104865|XP_017066676.1|DEUG	LOC108090706|XP_017044988.1|DFIC
OG0006320	LOC108103164|XP_017064034.1|DEUG	LOC108097426|XP_017055183.1|DFIC
OG0006321	LOC108103163|XP_017064033.1|DEUG	LOC108088672|XP_017042094.1|DFIC
OG0006322	LOC108103122|XP_017063976.1|DEUG	LOC108097600|XP_017055496.1|DFIC
OG0006323	LOC108115199|XP_017082012.1|DEUG	LOC108094567|XP_017050668.1|DFIC
OG0006324	LOC108103644|XP_017064687.1|DEUG	LOC108097241|XP_017054908.1|DFIC
OG0006325	LOC108110250|XP_017074727.1|DEUG	LOC108093347|XP_017048844.1|DFIC
OG0006326	LOC108118222|XP_017086289.1|DEUG	LOC108096325|XP_017053346.1|DFIC
OG0006327	LOC108115885|XP_017083017.1|DEUG	LOC108086575|XP_017039021.1|DFIC
OG0006328	LOC108115605|XP_017082620.1|DEUG	LOC108095753|XP_017052430.1|DFIC
OG0006329	LOC108103809|XP_017064979.1|DEUG	LOC108095558|XP_017052182.1|DFIC
OG0006330	LOC108113750|XP_017079933.1|DEUG	LOC108095863|XP_017052653.1|DFIC
OG0006331	LOC108105374|XP_017067398.1|DEUG	LOC108098002|XP_017056127.1|DFIC
OG0006332	LOC108103886|XP_017065106.1|DEUG	LOC108095594|XP_017052247.1|DFIC
OG0006333	LOC108118354|XP_017086492.1|DEUG	LOC108102206|XP_017062397.1|DFIC
OG0006334	LOC108103688|XP_017064767.1|DEUG	LOC108092872|XP_017048197.1|DFIC
OG0006335	LOC108115696|XP_017082755.1|DEUG	LOC108091694|XP_017046516.1|DFIC
OG0006336	LOC108110141|XP_017074545.1|DEUG	LOC108091230|XP_017045824.1|DFIC
OG0006337	LOC108111883|XP_017077004.1|DEUG	LOC108091223|XP_017045817.1|DFIC
OG0006338	LOC108115019|XP_017081750.1|DEUG	LOC108098559|XP_017057054.1|DFIC
OG0006339	LOC108115219|XP_017082062.1|DEUG	LOC108094678|XP_017050884.1|DFIC
OG0006340	LOC108105057|XP_017066965.1|DEUG	LOC108094472|XP_017050549.1|DFIC
OG0006341	LOC108103155|XP_017064022.1|DEUG	LOC108097675|XP_017055620.1|DFIC
OG0006342	LOC108103159|XP_017064029.1|DEUG	LOC108097697|XP_017055659.1|DFIC
OG0006343	LOC108103113|XP_017063970.1|DEUG	LOC108097401|XP_017055145.1|DFIC
OG0006344	LOC108103506|XP_017064506.1|DEUG	LOC108098137|XP_017056350.1|DFIC
OG0006345	LOC108115617|XP_017082652.1|DEUG	LOC108099354|XP_017058328.1|DFIC
OG0006346	LOC108116039|XP_017083225.1|DEUG	LOC108086581|XP_017039026.1|DFIC
OG0006347	LOC108116665|XP_017084145.1|DEUG	LOC108092073|XP_017047034.1|DFIC
OG0006348	LOC108103332|XP_017064257.1|DEUG	LOC108097265|XP_017054950.1|DFIC
OG0006349	LOC108104407|XP_017065943.1|DEUG	LOC108097239|XP_017054902.1|DFIC
OG0006350	LOC108111377|XP_017076298.1|DEUG	LOC108088545|XP_017041880.1|DFIC
OG0006351	LOC108105090|XP_017067006.1|DEUG	LOC108097674|XP_017055619.1|DFIC
OG0006352	LOC108106614|XP_017069303.1|DEUG	LOC108086761|XP_017039289.1|DFIC
OG0006353	LOC108111300|XP_017076183.1|DEUG	LOC108097792|XP_017055812.1|DFIC
OG0006354	LOC108115655|XP_017082701.1|DEUG	LOC108095796|XP_017052546.1|DFIC
OG0006355	LOC108103149|XP_017064011.1|DEUG	LOC108097571|XP_017055444.1|DFIC
OG0006356	LOC108104417|XP_017065961.1|DEUG	LOC108097161|XP_017054780.1|DFIC
OG0006357	LOC108105348|XP_017067343.1|DEUG	LOC108092786|XP_017048031.1|DFIC
OG0006358	LOC108102818|XP_017063489.1|DEUG	LOC108100480|XP_017059902.1|DFIC
OG0006359	LOC108105598|XP_017067762.1|DEUG	LOC108097115|XP_017054695.1|DFIC
OG0006360	LOC108103217|XP_017064101.1|DEUG	LOC108097388|XP_017055129.1|DFIC
OG0006361	LOC108116148|XP_017083373.1|DEUG	LOC108091827|XP_017046694.1|DFIC
OG0006362	LOC108105497|XP_017067603.1|DEUG	LOC108092904|XP_017048244.1|DFIC
OG0006363	LOC108103560|XP_017064575.1|DEUG	LOC108094345|XP_017050380.1|DFIC
OG0006364	LOC108104134|XP_017065525.1|DEUG	LOC108093508|XP_017049088.1|DFIC
OG0006365	LOC108109633|XP_017073697.1|DEUG	LOC108098147|XP_017056362.1|DFIC
OG0006366	LOC108109707|XP_017073826.1|DEUG	LOC108098153|XP_017056372.1|DFIC
OG0006367	LOC108103190|XP_017064066.1|DEUG	LOC108097447|XP_017055207.1|DFIC
OG0006368	LOC108111331|XP_017076240.1|DEUG	LOC108099419|XP_017058435.1|DFIC
OG0006369	LOC108111325|XP_017076224.1|DEUG	LOC108099384|XP_017058372.1|DFIC
OG0006370	LOC108106059|XP_017068406.1|DEUG	LOC108088638|XP_017042045.1|DFIC
OG0006371	LOC108113508|XP_017079589.1|DEUG	LOC108086790|XP_017039319.1|DFIC
OG0006372	LOC108115888|XP_017083021.1|DEUG	LOC108086606|XP_017039068.1|DFIC
OG0006373	LOC108118084|XP_017086120.1|DEUG	LOC108094598|XP_017050738.1|DFIC
OG0006374	LOC108103447|XP_017064417.1|DEUG	LOC108097920|XP_017055952.1|DFIC
OG0006375	LOC108110083|XP_017074461.1|DEUG	LOC108094626|XP_017050802.1|DFIC
OG0006376	LOC108103156|XP_017064026.1|DEUG	LOC108097591|XP_017055476.1|DFIC
OG0006377	LOC108109963|XP_017074268.1|DEUG	LOC108088633|XP_017042040.1|DFIC
OG0006378	LOC108111410|XP_017076353.1|DEUG	LOC108088452|XP_017041720.1|DFIC
OG0006379	LOC108110031|XP_017074369.1|DEUG	LOC108094587|XP_017050694.1|DFIC
OG0006380	LOC108110334|XP_017074853.1|DEUG	LOC108091351|XP_017045993.1|DFIC
OG0006381	LOC108102925|XP_017063671.1|DEUG	LOC108097584|XP_017055462.1|DFIC
OG0006382	LOC108103900|XP_017065132.1|DEUG	LOC108095613|XP_017052267.1|DFIC
OG0006383	LOC108103810|XP_017064985.1|DEUG	LOC108095524|XP_017052130.1|DFIC
OG0006384	LOC108103816|XP_017064992.1|DEUG	LOC108095622|XP_017052278.1|DFIC
OG0006385	LOC108115653|XP_017082697.1|DEUG	LOC108095793|XP_017052543.1|DFIC
OG0006386	LOC108106932|XP_017069686.1|DEUG	LOC108088159|XP_017041312.1|DFIC
OG0006387	LOC108111394|XP_017076318.1|DEUG	LOC108099518|XP_017058572.1|DFIC
OG0006388	LOC108103686|XP_017064764.1|DEUG	LOC108092873|XP_017048198.1|DFIC
OG0006389	LOC108103687|XP_017064766.1|DEUG	LOC108092871|XP_017048196.1|DFIC
OG0006390	LOC108105273|XP_017067247.1|DEUG	LOC108087232|XP_017040007.1|DFIC
OG0006391	LOC108117002|XP_017084657.1|DEUG	LOC108087078|XP_017039746.1|DFIC
OG0006392	LOC108103711|XP_017064797.1|DEUG	LOC108097007|XP_017054495.1|DFIC
OG0006393	LOC108102974|XP_017063810.1|DEUG	LOC108098265|XP_017056552.1|DFIC
OG0006394	LOC108107375|XP_017070413.1|DEUG	LOC108092085|XP_017047059.1|DFIC
OG0006395	LOC108112843|XP_017078649.1|DEUG	LOC108099520|XP_017058575.1|DFIC
OG0006396	LOC108105065|XP_017066973.1|DEUG	LOC108097636|XP_017055555.1|DFIC
OG0006397	LOC108110391|XP_017074935.1|DEUG	LOC108091315|XP_017045934.1|DFIC
OG0006398	LOC108103268|XP_017064169.1|DEUG	LOC108097249|XP_017054919.1|DFIC
OG0006399	LOC108110065|XP_017074435.1|DEUG	LOC108094620|XP_017050792.1|DFIC
OG0006400	LOC108110064|XP_017074433.1|DEUG	LOC108094619|XP_017050791.1|DFIC
OG0006401	LOC108108473|XP_017072021.1|DEUG	LOC108088329|XP_017041557.1|DFIC
OG0006402	LOC108110266|XP_017074743.1|DEUG	LOC108098651|XP_017057216.1|DFIC
OG0006403	LOC108110174|XP_017074586.1|DEUG	LOC108098483|XP_017056883.1|DFIC
OG0006404	LOC108116384|XP_017083730.1|DEUG	LOC108102022|XP_017062111.1|DFIC
OG0006405	LOC108113827|XP_017080025.1|DEUG	LOC108095454|XP_017052058.1|DFIC
OG0006406	LOC108116075|XP_017083281.1|DEUG	LOC108097748|XP_017055746.1|DFIC
OG0006407	LOC108118078|XP_017086110.1|DEUG	LOC108088636|XP_017042043.1|DFIC
OG0006408	LOC108105056|XP_017066963.1|DEUG	LOC108088689|XP_017042118.1|DFIC
OG0006409	LOC108104358|XP_017065856.1|DEUG	LOC108101709|XP_017061636.1|DFIC
OG0006410	LOC108103875|XP_017065090.1|DEUG	LOC108095357|XP_017051927.1|DFIC
OG0006411	LOC108103868|XP_017065072.1|DEUG	LOC108098139|XP_017056352.1|DFIC
OG0006412	LOC108113629|XP_017079786.1|DEUG	LOC108095933|XP_017052759.1|DFIC
OG0006413	LOC108113605|XP_017079750.1|DEUG	LOC108095859|XP_017052647.1|DFIC
OG0006414	LOC108109535|XP_017073589.1|DEUG	LOC108099610|XP_017058722.1|DFIC
OG0006415	LOC108109680|XP_017073762.1|DEUG	LOC108097552|XP_017055398.1|DFIC
OG0006416	LOC108104925|XP_017066766.1|DEUG	LOC108095321|XP_017051888.1|DFIC
OG0006417	LOC108111093|XP_017075921.1|DEUG	LOC108092433|XP_017047504.1|DFIC
OG0006418	LOC108103467|XP_017064451.1|DEUG	LOC108098115|XP_017056319.1|DFIC
OG0006419	LOC108105215|XP_017067163.1|DEUG	LOC108086858|XP_017039400.1|DFIC
OG0006420	LOC108116655|XP_017084135.1|DEUG	LOC108087294|XP_017040093.1|DFIC
OG0006421	LOC108102475|XP_017062972.1|DEUG	LOC108093448|XP_017049003.1|DFIC
OG0006422	LOC108102488|XP_017062990.1|DEUG	LOC108091501|XP_017046267.1|DFIC
OG0006423	LOC108115647|XP_017082690.1|DEUG	LOC108099407|XP_017058410.1|DFIC
OG0006424	LOC108115649|XP_017082692.1|DEUG	LOC108099409|XP_017058412.1|DFIC
OG0006425	LOC108115707|XP_017082767.1|DEUG	LOC108099568|XP_017058655.1|DFIC
OG0006426	LOC108115706|XP_017082766.1|DEUG	LOC108099567|XP_017058654.1|DFIC
OG0006427	LOC108115878|XP_017083007.1|DEUG	LOC108095884|XP_017052684.1|DFIC
OG0006428	LOC108110219|XP_017074690.1|DEUG	LOC108098618|XP_017057174.1|DFIC
OG0006429	LOC108116596|XP_017084035.1|DEUG	LOC108087130|XP_017039816.1|DFIC
OG0006431	LOC108111400|XP_017076324.1|DEUG	LOC108088490|XP_017041798.1|DFIC
OG0006432	LOC108117107|XP_017084812.1|DEUG	LOC108087926|XP_017041001.1|DFIC
OG0006433	LOC108116648|XP_017084124.1|DEUG	LOC108087207|XP_017039961.1|DFIC
