Orthogroup	DEUG.longest_only	DSER.longest_only
OG0006081	LOC108104797|XP_017066555.1|DEUG	LOC110176506|XP_020798543.1|DSER
OG0006082	LOC108104818|XP_017066591.1|DEUG	LOC110191862|XP_020818504.1|DSER
OG0006083	LOC108108532|XP_017072093.1|DEUG	LOC110185218|XP_020809606.1|DSER
OG0006084	LOC108118229|XP_017086300.1|DEUG	LOC110179978|XP_020803222.1|DSER
OG0006085	LOC108108813|XP_017072488.1|DEUG	LOC110190218|XP_020816234.1|DSER
OG0006086	LOC108108816|XP_017072496.1|DEUG	LOC110190001|XP_020815960.1|DSER
OG0006087	LOC108112925|XP_017078806.1|DEUG	LOC110179028|XP_020802042.1|DSER
OG0006088	LOC108108652|XP_017072244.1|DEUG	LOC110178926|XP_020801873.1|DSER
OG0006089	LOC108104439|XP_017065987.1|DEUG	LOC110180455|XP_020803789.1|DSER
OG0006090	LOC108114253|XP_017080636.1|DEUG	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER
OG0006091	LOC108114595|XP_017081140.1|DEUG	LOC110190578|XP_020816825.1|DSER
OG0006092	LOC108103874|XP_017065089.1|DEUG	LOC110181516|XP_020804948.1|DSER
OG0006093	LOC108104809|XP_017066580.1|DEUG	LOC110189448|XP_020815180.1|DSER
OG0006094	LOC108114584|XP_017081127.1|DEUG	LOC110179010|XP_020802009.1|DSER
OG0006095	LOC108104528|XP_017066149.1|DEUG	LOC110189001|XP_020814612.1|DSER
OG0006096	LOC108106658|XP_017069368.1|DEUG	LOC110178044|XP_020800720.1|DSER
OG0006097	LOC108108504|XP_017072059.1|DEUG	LOC110185208|XP_020809592.1|DSER
OG0006098	LOC108104186|XP_017065615.1|DEUG	LOC110187501|XP_020812553.1|DSER
OG0006099	LOC108106389|XP_017068884.1|DEUG	LOC110177711|XP_020800211.1|DSER
OG0006100	LOC108113286|XP_017079325.1|DEUG	LOC110177744|XP_020800266.1|DSER
OG0006101	LOC108110889|XP_017075636.1|DEUG	LOC110183333|XP_020807239.1|DSER
OG0006102	LOC108109235|XP_017073196.1|DEUG	LOC110180366|XP_020803695.1|DSER
OG0006103	LOC108117596|XP_017085599.1|DEUG	LOC110181631|XP_020805097.1|DSER
OG0006104	LOC108104931|XP_017066773.1|DEUG	LOC110183532|XP_020807488.1|DSER
OG0006105	LOC108104932|XP_017066774.1|DEUG	LOC110183518|XP_020807464.1|DSER
OG0006106	LOC108108788|XP_017072451.1|DEUG	LOC110177518|XP_020799933.1|DSER
OG0006107	LOC108109107|XP_017072984.1|DEUG	LOC110179245|XP_020802362.1|DSER
OG0006108	LOC108118530|XP_017086768.1|DEUG	LOC110178846|XP_020801765.1|DSER
OG0006109	LOC108116766|XP_017084281.1|DEUG	LOC110190415|XP_020816541.1|DSER
OG0006110	LOC108108493|XP_017072036.1|DEUG	LOC110185229|XP_020809622.1|DSER
OG0006111	LOC108109161|XP_017073073.1|DEUG	LOC110179202|XP_020802279.1|DSER
OG0006112	LOC108107346|XP_017070334.1|DEUG	LOC110191635|XP_020818185.1|DSER
OG0006113	LOC108114175|XP_017080469.1|DEUG	LOC110190073|XP_020816037.1|DSER
OG0006114	LOC108116044|XP_017083232.1|DEUG	LOC110186597|XP_020811484.1|DSER
OG0006115	LOC108106364|XP_017068833.1|DEUG	LOC110178243|XP_020800952.1|DSER
OG0006116	LOC108106748|XP_017069476.1|DEUG	LOC110176344|XP_020798332.1|DSER
OG0006117	LOC108112656|XP_017078275.1|DEUG	LOC110176337|XP_020798318.1|DSER
OG0006118	LOC108112616|XP_017078196.1|DEUG	LOC110182581|XP_020806290.1|DSER
OG0006119	LOC108106687|XP_017069409.1|DEUG	LOC110189519|XP_020815304.1|DSER
OG0006120	LOC108112187|XP_017077488.1|DEUG, LOC108118268|XP_017086355.1|DEUG	LOC110189865|XP_020815746.1|DSER
OG0006121	LOC108108754|XP_017072402.1|DEUG	LOC110190104|XP_020816071.1|DSER
OG0006122	LOC108108884|XP_017072601.1|DEUG	LOC110187521|XP_020812576.1|DSER
OG0006123	LOC108107472|XP_017070508.1|DEUG	LOC110178001|XP_020800664.1|DSER
OG0006124	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG	LOC110176448|XP_020798457.1|DSER
OG0006125	LOC108108058|XP_017071422.1|DEUG	LOC110177482|XP_020799888.1|DSER
OG0006126	LOC108102751|XP_017063392.1|DEUG	LOC110190543|XP_020816749.1|DSER
OG0006127	LOC108104291|XP_017065754.1|DEUG	LOC110176165|XP_020798061.1|DSER
OG0006128	LOC108118244|XP_017086322.1|DEUG	LOC110176208|XP_020798130.1|DSER
OG0006129	LOC108104296|XP_017065759.1|DEUG	LOC110176155|XP_020798051.1|DSER
OG0006130	LOC108118214|XP_017086273.1|DEUG	LOC110176192|XP_020798101.1|DSER
OG0006131	LOC108118219|XP_017086284.1|DEUG	LOC110176259|XP_020798230.1|DSER
OG0006132	LOC108118238|XP_017086312.1|DEUG	LOC110176262|XP_020798234.1|DSER
OG0006133	LOC108118215|XP_017086274.1|DEUG	LOC110176193|XP_020798103.1|DSER
OG0006134	LOC108104287|XP_017065746.1|DEUG	LOC110176289|XP_020798268.1|DSER
OG0006135	LOC108118213|XP_017086271.1|DEUG	LOC110176136|XP_020798031.1|DSER
OG0006136	LOC108108060|XP_017071426.1|DEUG	LOC110177483|XP_020799891.1|DSER
OG0006137	LOC108104258|XP_017065695.1|DEUG	LOC110176251|XP_020798214.1|DSER
OG0006138	LOC108105396|XP_017067430.1|DEUG	LOC110178459|XP_020801259.1|DSER
OG0006139	LOC108104561|XP_017066193.1|DEUG	LOC110178238|XP_020800948.1|DSER
OG0006140	LOC108107388|XP_017070394.1|DEUG	LOC110175989|XP_020797846.1|DSER
OG0006141	LOC108112905|XP_017078761.1|DEUG	LOC110186841|XP_020812069.1|DSER
OG0006142	LOC108108516|XP_017072075.1|DEUG	LOC110185286|XP_020809693.1|DSER
OG0006143	LOC108114471|XP_017080968.1|DEUG	LOC110177510|XP_020799923.1|DSER
OG0006144	LOC108105992|XP_017068315.1|DEUG	LOC110190882|XP_020817197.1|DSER
OG0006145	LOC108107569|XP_017070617.1|DEUG	LOC110189950|XP_020815897.1|DSER
OG0006146	LOC108106137|XP_017068518.1|DEUG	LOC110183841|XP_020807851.1|DSER
OG0006147	LOC108110253|XP_017074733.1|DEUG	LOC110191091|XP_020817494.1|DSER
OG0006148	LOC108114421|XP_017080897.1|DEUG	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER
OG0006149	LOC108114474|XP_017080972.1|DEUG	LOC110177502|XP_020799914.1|DSER
OG0006150	LOC108114470|XP_017080966.1|DEUG	LOC110177500|XP_020799912.1|DSER
OG0006151	LOC108110772|XP_017075478.1|DEUG	LOC110183208|XP_020807080.1|DSER
OG0006152	LOC108113761|XP_017079946.1|DEUG	LOC110190526|XP_020816731.1|DSER
OG0006153	LOC108113337|XP_017079385.1|DEUG	LOC110176539|XP_020798591.1|DSER
OG0006154	LOC108113696|XP_017079862.1|DEUG	LOC110186782|XP_020811714.1|DSER
OG0006155	LOC108109845|XP_017074090.1|DEUG	LOC110191051|XP_020817436.1|DSER
OG0006156	LOC108109493|XP_017073519.1|DEUG	LOC110188225|XP_020813531.1|DSER
OG0006157	LOC108107490|XP_017070525.1|DEUG	LOC110191513|XP_020818039.1|DSER
OG0006158	LOC108107730|XP_017070867.1|DEUG	LOC110181257|XP_020804621.1|DSER
OG0006159	LOC108106792|XP_017069526.1|DEUG	LOC110189199|XP_020814829.1|DSER
OG0006160	LOC108107484|XP_017070519.1|DEUG	LOC110191494|XP_020818017.1|DSER
OG0006161	LOC108104479|XP_017066065.1|DEUG	LOC110177087|XP_020799273.1|DSER
OG0006162	LOC108108683|XP_017072279.1|DEUG	LOC110185442|XP_020809925.1|DSER
OG0006163	LOC108106351|XP_017068820.1|DEUG	LOC110189206|XP_020814837.1|DSER
OG0006165	LOC108108679|XP_017072273.1|DEUG	LOC110177514|XP_020799929.1|DSER
OG0006167	LOC108109168|XP_017073080.1|DEUG	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER
OG0006168	LOC108103195|XP_017064072.1|DEUG	LOC110181560|XP_020805005.1|DSER
OG0006169	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG	LOC110180456|XP_020803791.1|DSER
OG0006170	LOC108109074|XP_017072922.1|DEUG	LOC110179337|XP_020802500.1|DSER
OG0006171	LOC108114048|XP_017080286.1|DEUG	LOC110190258|XP_020816280.1|DSER
OG0006172	LOC108104892|XP_017066711.1|DEUG	LOC110176718|XP_020798818.1|DSER
OG0006172	LOC108104900|XP_017066720.1|DEUG	LOC110176719|XP_020798819.1|DSER
OG0006173	LOC108110803|XP_017075526.1|DEUG	LOC110185854|XP_020810522.1|DSER
OG0006174	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG	LOC110190892|XP_020817210.1|DSER
OG0006176	LOC108114801|XP_017081403.1|DEUG	LOC110177599|XP_020800053.1|DSER
OG0006177	LOC108109786|XP_017073954.1|DEUG	LOC110189077|XP_020814707.1|DSER
OG0006178	LOC108112140|XP_017077377.1|DEUG	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER
OG0006179	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC108117216|XP_017085031.1|DEUG	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC108115709|XP_017082769.1|DEUG	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC108116943|XP_017084580.1|DEUG	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC108109567|XP_017073632.1|DEUG	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC108105602|XP_017067766.1|DEUG	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC108109551|XP_017073610.1|DEUG	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC108111303|XP_017076186.1|DEUG	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC108109733|XP_017073870.1|DEUG	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC108109734|XP_017073873.1|DEUG	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC108117523|XP_017085510.1|DEUG	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC108115864|XP_017082979.1|DEUG	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC108103710|XP_017064796.1|DEUG	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC108102930|XP_017063679.1|DEUG	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC108102988|XP_017063789.1|DEUG	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC108110077|XP_017074454.1|DEUG	LOC110185508|XP_020810062.1|DSER
OG0006196	LOC108110465|XP_017075025.1|DEUG	LOC110188366|XP_020813734.1|DSER
OG0006197	LOC108102334|XP_017062636.1|DEUG	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC108116561|XP_017083993.1|DEUG	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC108113743|XP_017079921.1|DEUG	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC108111607|XP_017076625.1|DEUG	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC108109949|XP_017074243.1|DEUG	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC108109924|XP_017074214.1|DEUG	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC108105345|XP_017067337.1|DEUG	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC108105240|XP_017067202.1|DEUG	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC108103101|XP_017063955.1|DEUG	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC108115226|XP_017082071.1|DEUG	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC108115495|XP_017082470.1|DEUG	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC108104644|XP_017066311.1|DEUG	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC108103975|XP_017065242.1|DEUG	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC108116374|XP_017083707.1|DEUG	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC108106119|XP_017068488.1|DEUG	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC108106117|XP_017068486.1|DEUG	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC108117656|XP_017085679.1|DEUG	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC108102987|XP_017063788.1|DEUG	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC108117414|XP_017085311.1|DEUG	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC108115874|XP_017082994.1|DEUG	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC108105384|XP_017067417.1|DEUG	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC108105853|XP_017068113.1|DEUG	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC108102443|XP_017062926.1|DEUG	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC108108596|XP_017072183.1|DEUG	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC108109082|XP_017072938.1|DEUG	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC108109057|XP_017072868.1|DEUG	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC108109635|XP_017073700.1|DEUG	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC108103102|XP_017063956.1|DEUG	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC108103251|XP_017064144.1|DEUG	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC108112237|XP_017077547.1|DEUG	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC108111862|XP_017076974.1|DEUG	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC108109033|XP_017072817.1|DEUG	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC108102349|XP_017062687.1|DEUG	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC108103474|XP_017064463.1|DEUG	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC108102899|XP_017063601.1|DEUG	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC108103954|XP_017065206.1|DEUG	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC108103962|XP_017065221.1|DEUG	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC108103482|XP_017064476.1|DEUG	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC108103568|XP_017064582.1|DEUG	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC108110082|XP_017074459.1|DEUG	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC108103112|XP_017063969.1|DEUG	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC108102944|XP_017063704.1|DEUG	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC108102406|XP_017062850.1|DEUG	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC108111433|XP_017076389.1|DEUG	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC108103478|XP_017064469.1|DEUG	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC108109989|XP_017074312.1|DEUG	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC108110589|XP_017075178.1|DEUG	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC108110621|XP_017075211.1|DEUG	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC108115666|XP_017082718.1|DEUG	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC108118154|XP_017086201.1|DEUG	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC108112808|XP_017078590.1|DEUG	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC108102647|XP_017063261.1|DEUG	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC108110069|XP_017074439.1|DEUG	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC108115816|XP_017082896.1|DEUG	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC108115815|XP_017082895.1|DEUG	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC108118152|XP_017086198.1|DEUG	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC108115527|XP_017082518.1|DEUG	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC108115686|XP_017082743.1|DEUG	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC108103481|XP_017064475.1|DEUG	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC108103144|XP_017064005.1|DEUG	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC108103974|XP_017065241.1|DEUG	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC108116942|XP_017084579.1|DEUG	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC108103169|XP_017064044.1|DEUG	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC108104124|XP_017065515.1|DEUG	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC108109705|XP_017073823.1|DEUG	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC108103714|XP_017064800.1|DEUG	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC108104365|XP_017065865.1|DEUG	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC108113048|XP_017078967.1|DEUG	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC108104406|XP_017065942.1|DEUG	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC108118365|XP_017086523.1|DEUG	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC108113035|XP_017078955.1|DEUG	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC108112836|XP_017078636.1|DEUG	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC108109666|XP_017073734.1|DEUG	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC108113803|XP_017080000.1|DEUG	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC108103005|XP_017063812.1|DEUG	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC108112372|XP_017077691.1|DEUG	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC108118364|XP_017086522.1|DEUG	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC108103369|XP_017064304.1|DEUG	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC108104716|XP_017066426.1|DEUG	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC108115178|XP_017081991.1|DEUG	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC108105321|XP_017067301.1|DEUG	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC108102949|XP_017063713.1|DEUG	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC108102399|XP_017062831.1|DEUG	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC108102398|XP_017062830.1|DEUG	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC108105092|XP_017067012.1|DEUG	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC108116702|XP_017084208.1|DEUG	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC108114441|XP_017080923.1|DEUG	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC108114956|XP_017081639.1|DEUG	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC108116996|XP_017084650.1|DEUG	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC108103017|XP_017063831.1|DEUG	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC108113507|XP_017079588.1|DEUG	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC108116963|XP_017084608.1|DEUG	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC108117117|XP_017084838.1|DEUG	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC108108219|XP_017071679.1|DEUG	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC108103877|XP_017065093.1|DEUG	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC108102826|XP_017063504.1|DEUG	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC108102924|XP_017063667.1|DEUG	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC108103707|XP_017064792.1|DEUG	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC108103773|XP_017064890.1|DEUG	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC108105367|XP_017067382.1|DEUG	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC108102926|XP_017063673.1|DEUG	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC108118283|XP_017086367.1|DEUG	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC108103364|XP_017064299.1|DEUG	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC108105073|XP_017066985.1|DEUG	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC108111876|XP_017076993.1|DEUG	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC108106582|XP_017069252.1|DEUG	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC108116021|XP_017083197.1|DEUG	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC108116030|XP_017083206.1|DEUG	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC108113732|XP_017079909.1|DEUG	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC108109376|XP_017073358.1|DEUG	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC108103489|XP_017064486.1|DEUG	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC108103983|XP_017065257.1|DEUG	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC108115354|XP_017082267.1|DEUG	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC108103454|XP_017064432.1|DEUG	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC108103452|XP_017064429.1|DEUG	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC108117432|XP_017085335.1|DEUG	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC108115223|XP_017082067.1|DEUG	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC108104223|XP_017065656.1|DEUG	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC108112698|XP_017078402.1|DEUG	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC108104971|XP_017066831.1|DEUG	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC108103765|XP_017064877.1|DEUG	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC108104865|XP_017066676.1|DEUG	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC108103164|XP_017064034.1|DEUG	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC108103122|XP_017063976.1|DEUG	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC108115199|XP_017082012.1|DEUG	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC108103644|XP_017064687.1|DEUG	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC108110250|XP_017074727.1|DEUG	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC108118222|XP_017086289.1|DEUG	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC108115885|XP_017083017.1|DEUG	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC108115605|XP_017082620.1|DEUG	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC108103809|XP_017064979.1|DEUG	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC108113750|XP_017079933.1|DEUG	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC108105374|XP_017067398.1|DEUG	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC108103886|XP_017065106.1|DEUG	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC108118354|XP_017086492.1|DEUG	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC108103688|XP_017064767.1|DEUG	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC108115696|XP_017082755.1|DEUG	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC108110141|XP_017074545.1|DEUG	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC108111883|XP_017077004.1|DEUG	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC108115019|XP_017081750.1|DEUG	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC108115219|XP_017082062.1|DEUG	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC108105057|XP_017066965.1|DEUG	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC108103155|XP_017064022.1|DEUG	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC108103159|XP_017064029.1|DEUG	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC108103113|XP_017063970.1|DEUG	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC108103506|XP_017064506.1|DEUG	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC108115617|XP_017082652.1|DEUG	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC108116039|XP_017083225.1|DEUG	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC108116665|XP_017084145.1|DEUG	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC108103332|XP_017064257.1|DEUG	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC108104407|XP_017065943.1|DEUG	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC108111377|XP_017076298.1|DEUG	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC108105090|XP_017067006.1|DEUG	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC108106614|XP_017069303.1|DEUG	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC108111300|XP_017076183.1|DEUG	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC108115655|XP_017082701.1|DEUG	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC108103149|XP_017064011.1|DEUG	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC108104417|XP_017065961.1|DEUG	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC108105348|XP_017067343.1|DEUG	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC108102818|XP_017063489.1|DEUG	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC108105598|XP_017067762.1|DEUG	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC108103217|XP_017064101.1|DEUG	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC108116148|XP_017083373.1|DEUG	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC108105497|XP_017067603.1|DEUG	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC108103560|XP_017064575.1|DEUG	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC108104134|XP_017065525.1|DEUG	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC108109633|XP_017073697.1|DEUG	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC108109707|XP_017073826.1|DEUG	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC108103190|XP_017064066.1|DEUG	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC108111331|XP_017076240.1|DEUG	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC108111325|XP_017076224.1|DEUG	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC108106059|XP_017068406.1|DEUG	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC108113508|XP_017079589.1|DEUG	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC108115888|XP_017083021.1|DEUG	LOC110186779|XP_020811710.1|DSER
