Orthogroup	DEUG.longest_only	DBIA.longest_only
OG0004661	LOC108107458|XP_017070527.1|DEUG	LOC108032092|XP_016961407.1|DBIA
OG0004662	LOC108111511|XP_017076515.1|DEUG	LOC108025573|XP_016951594.1|DBIA
OG0004663	LOC108103291|XP_017064193.1|DEUG	LOC108032595|XP_016962003.1|DBIA
OG0004664	LOC108103288|XP_017064188.1|DEUG	LOC108032414|XP_016961725.1|DBIA
OG0004665	LOC108110392|XP_017074936.1|DEUG	LOC108032983|XP_016962549.1|DBIA
OG0004666	LOC108110080|XP_017074462.1|DEUG	LOC108031532|XP_016960556.1|DBIA
OG0004667	LOC108110350|XP_017074879.1|DEUG	LOC108032216|XP_016961565.1|DBIA
OG0004668	LOC108110041|XP_017074389.1|DEUG	LOC108026403|XP_016952853.1|DBIA
OG0004669	LOC108107072|XP_017069930.1|DEUG	LOC108033935|XP_016964103.1|DBIA
OG0004670	LOC108113624|XP_017079775.1|DEUG	LOC108025353|XP_016951301.1|DBIA
OG0004671	LOC108111761|XP_017076811.1|DEUG	LOC108027187|XP_016953976.1|DBIA
OG0004672	LOC108105224|XP_017067176.1|DEUG	LOC108024593|XP_016950090.1|DBIA
OG0004673	LOC108109383|XP_017073366.1|DEUG	LOC108023881|XP_016949054.1|DBIA
OG0004674	LOC108115805|XP_017082883.1|DEUG	LOC108024788|XP_016950395.1|DBIA
OG0004675	LOC108115803|XP_017082877.1|DEUG	LOC108024617|XP_016950140.1|DBIA
OG0004676	LOC108115344|XP_017082255.1|DEUG	LOC108027276|XP_016954139.1|DBIA
OG0004677	LOC108116619|XP_017084082.1|DEUG	LOC108026152|XP_016952374.1|DBIA
OG0004678	LOC108116617|XP_017084079.1|DEUG	LOC108026406|XP_016952820.1|DBIA
OG0004679	LOC108117105|XP_017084810.1|DEUG	LOC108032167|XP_016961510.1|DBIA
OG0004680	LOC108111603|XP_017076616.1|DEUG	LOC108024618|XP_016950144.1|DBIA
OG0004681	LOC108109539|XP_017073593.1|DEUG	LOC108031738|XP_016960919.1|DBIA
OG0004682	LOC108102622|XP_017063220.1|DEUG	LOC108027869|XP_016954972.1|DBIA
OG0004683	LOC108116956|XP_017084600.1|DEUG	LOC108025000|XP_016950748.1|DBIA
OG0004684	LOC108110128|XP_017074526.1|DEUG	LOC108031087|XP_016959781.1|DBIA
OG0004685	LOC108116043|XP_017083228.1|DEUG	LOC108026295|XP_016952651.1|DBIA
OG0004686	LOC108108342|XP_017071867.1|DEUG	LOC108031557|XP_016960589.1|DBIA
OG0004687	LOC108116099|XP_017083309.1|DEUG	LOC108026388|XP_016952798.1|DBIA
OG0004688	LOC108116356|XP_017083669.1|DEUG	LOC108031416|XP_016960305.1|DBIA
OG0004689	LOC108116660|XP_017084140.1|DEUG	LOC108024656|XP_016950204.1|DBIA
OG0004690	LOC108116137|XP_017083353.1|DEUG	LOC108027254|XP_016954098.1|DBIA
OG0004691	LOC108115985|XP_017083133.1|DEUG	LOC108026144|XP_016952362.1|DBIA
OG0004692	LOC108116616|XP_017084074.1|DEUG	LOC108024389|XP_016949789.1|DBIA
OG0004693	LOC108116615|XP_017084072.1|DEUG	LOC108024388|XP_016949786.1|DBIA
OG0004694	LOC108113788|XP_017079985.1|DEUG	LOC108026397|XP_016952809.1|DBIA
OG0004695	LOC108115797|XP_017082867.1|DEUG	LOC108024661|XP_016950214.1|DBIA
OG0004696	LOC108110158|XP_017074569.1|DEUG	LOC108031046|XP_016959736.1|DBIA
OG0004697	LOC108103959|XP_017065217.1|DEUG	LOC108025919|XP_016952095.1|DBIA
OG0004698	LOC108103483|XP_017064477.1|DEUG	LOC108033131|XP_016962843.1|DBIA
OG0004699	LOC108116503|XP_017083927.1|DEUG	LOC108031984|XP_016961267.1|DBIA
OG0004700	LOC108114997|XP_017081722.1|DEUG	LOC108024944|XP_016950653.1|DBIA
OG0004701	LOC108110240|XP_017074717.1|DEUG	LOC108027367|XP_016954279.1|DBIA
OG0004702	LOC108116643|XP_017084114.1|DEUG	LOC108026213|XP_016952517.1|DBIA
OG0004703	LOC108116718|XP_017084228.1|DEUG	LOC108024364|XP_016949756.1|DBIA
OG0004704	LOC108117517|XP_017085502.1|DEUG	LOC108031597|XP_016960664.1|DBIA
OG0004705	LOC108110210|XP_017074678.1|DEUG	LOC108031636|XP_016960734.1|DBIA
OG0004706	LOC108109848|XP_017074092.1|DEUG	LOC108035294|XP_016966349.1|DBIA
OG0004707	LOC108107063|XP_017069918.1|DEUG	LOC108033889|XP_016964025.1|DBIA
OG0004708	LOC108115173|XP_017081981.1|DEUG	LOC108027195|XP_016953988.1|DBIA
OG0004709	LOC108109466|XP_017073476.1|DEUG	LOC108032095|XP_016961411.1|DBIA
OG0004710	LOC108111673|XP_017076696.1|DEUG	LOC108024600|XP_016950102.1|DBIA
OG0004711	LOC108115834|XP_017082917.1|DEUG	LOC108025029|XP_016950774.1|DBIA
OG0004712	LOC108116890|XP_017084480.1|DEUG	LOC108031464|XP_016960392.1|DBIA
OG0004713	LOC108116666|XP_017084149.1|DEUG	LOC108026242|XP_016952568.1|DBIA
OG0004714	LOC108116589|XP_017084022.1|DEUG	LOC108026169|XP_016952413.1|DBIA
OG0004715	LOC108105892|XP_017068162.1|DEUG	LOC108032651|XP_016962095.1|DBIA
OG0004716	LOC108116639|XP_017084108.1|DEUG	LOC108026288|XP_016952643.1|DBIA
OG0004717	LOC108109686|XP_017073773.1|DEUG	LOC108027610|XP_016954620.1|DBIA
OG0004718	LOC108110722|XP_017075395.1|DEUG	LOC108035351|XP_016966435.1|DBIA
OG0004719	LOC108113503|XP_017079579.1|DEUG	LOC108025297|XP_016951176.1|DBIA
OG0004720	LOC108116600|XP_017084045.1|DEUG	LOC108026147|XP_016952370.1|DBIA
OG0004721	LOC108115994|XP_017083153.1|DEUG	LOC108024564|XP_016950047.1|DBIA
OG0004722	LOC108116089|XP_017083296.1|DEUG	LOC108026405|XP_016952818.1|DBIA
OG0004723	LOC108105076|XP_017066989.1|DEUG	LOC108025904|XP_016952077.1|DBIA
OG0004724	LOC108117178|XP_017084956.1|DEUG	LOC108032158|XP_016961493.1|DBIA
OG0004725	LOC108115833|XP_017082916.1|DEUG	LOC108025351|XP_016951300.1|DBIA
OG0004726	LOC108115792|XP_017082858.1|DEUG	LOC108024764|XP_016950366.1|DBIA
OG0004727	LOC108116649|XP_017084128.1|DEUG	LOC108024649|XP_016950191.1|DBIA
OG0004728	LOC108111813|XP_017076905.1|DEUG	LOC108027387|XP_016954311.1|DBIA
OG0004729	LOC108102907|XP_017063619.1|DEUG	LOC108023929|XP_016949102.1|DBIA
OG0004730	LOC108107005|XP_017069835.1|DEUG	LOC108034293|XP_016964643.1|DBIA
OG0004731	LOC108117248|XP_017085083.1|DEUG	LOC108031802|XP_016961011.1|DBIA
OG0004732	LOC108108386|XP_017071924.1|DEUG	LOC108032257|XP_016961610.1|DBIA
OG0004733	LOC108117267|XP_017085111.1|DEUG	LOC108024694|XP_016950262.1|DBIA
OG0004734	LOC108114225|XP_017080612.1|DEUG, LOC108109563|XP_017073625.1|DEUG	LOC108032242|XP_016961595.1|DBIA
OG0004735	LOC108109373|XP_017073345.1|DEUG	LOC108023867|XP_016949020.1|DBIA
OG0004736	LOC108115991|XP_017083147.1|DEUG	LOC108024550|XP_016950018.1|DBIA
OG0004737	LOC108114937|XP_017081611.1|DEUG	LOC108024932|XP_016950619.1|DBIA
OG0004738	LOC108114987|XP_017081708.1|DEUG	LOC108024966|XP_016950694.1|DBIA
OG0004739	LOC108116637|XP_017084106.1|DEUG	LOC108024529|XP_016949984.1|DBIA
OG0004740	LOC108117557|XP_017085555.1|DEUG	LOC108032226|XP_016961578.1|DBIA
OG0004741	LOC108117177|XP_017084950.1|DEUG	LOC108031579|XP_016960632.1|DBIA
OG0004742	LOC108102314|XP_017062577.1|DEUG	LOC108035605|XP_016966778.1|DBIA
OG0004743	LOC108117118|XP_017084836.1|DEUG	LOC108031976|XP_016961259.1|DBIA
OG0004744	LOC108105173|XP_017067110.1|DEUG	LOC108029012|XP_016956547.1|DBIA
OG0004745	LOC108114977|XP_017081692.1|DEUG	LOC108032906|XP_016962455.1|DBIA
OG0004746	LOC108116346|XP_017083650.1|DEUG	LOC108025329|XP_016951245.1|DBIA
OG0004747	LOC108116350|XP_017083653.1|DEUG	LOC108025331|XP_016951247.1|DBIA
OG0004748	LOC108116345|XP_017083648.1|DEUG	LOC108025036|XP_016950780.1|DBIA
OG0004749	LOC108117162|XP_017084924.1|DEUG	LOC108031730|XP_016960893.1|DBIA
OG0004750	LOC108109556|XP_017073617.1|DEUG	LOC108031573|XP_016960620.1|DBIA
OG0004751	LOC108105620|XP_017067790.1|DEUG	LOC108026190|XP_016952469.1|DBIA
OG0004752	LOC108115782|XP_017082843.1|DEUG	LOC108025158|XP_016950924.1|DBIA
OG0004753	LOC108117522|XP_017085509.1|DEUG	LOC108031716|XP_016960874.1|DBIA
OG0004754	LOC108116053|XP_017083240.1|DEUG	LOC108024698|XP_016950265.1|DBIA
OG0004755	LOC108117174|XP_017084947.1|DEUG	LOC108031749|XP_016960942.1|DBIA
OG0004756	LOC108117172|XP_017084945.1|DEUG	LOC108031746|XP_016960936.1|DBIA
OG0004757	LOC108116864|XP_017084419.1|DEUG	LOC108024183|XP_016949512.1|DBIA
OG0004758	LOC108105289|XP_017067267.1|DEUG	LOC108025237|XP_016951076.1|DBIA
OG0004759	LOC108109508|XP_017073545.1|DEUG	LOC108031727|XP_016960887.1|DBIA
OG0004760	LOC108111685|XP_017076719.1|DEUG	LOC108031890|XP_016961148.1|DBIA
OG0004761	LOC108117138|XP_017084883.1|DEUG	LOC108031459|XP_016960385.1|DBIA
OG0004762	LOC108106997|XP_017069826.1|DEUG	LOC108034004|XP_016964223.1|DBIA
OG0004763	LOC108116966|XP_017084610.1|DEUG	LOC108025298|XP_016951183.1|DBIA
OG0004764	LOC108111694|XP_017076731.1|DEUG	LOC108032137|XP_016961462.1|DBIA
OG0004765	LOC108117525|XP_017085512.1|DEUG	LOC108031765|XP_016960961.1|DBIA
OG0004766	LOC108117497|XP_017085464.1|DEUG	LOC108032141|XP_016961465.1|DBIA
OG0004767	LOC108114953|XP_017081627.1|DEUG	LOC108024994|XP_016950739.1|DBIA
OG0004768	LOC108114948|XP_017081622.1|DEUG	LOC108024948|XP_016950667.1|DBIA
OG0004769	LOC108115436|XP_017082361.1|DEUG	LOC108033350|XP_016963148.1|DBIA
OG0004770	LOC108105301|XP_017067284.1|DEUG	LOC108024877|XP_016950514.1|DBIA
OG0004771	LOC108111345|XP_017076264.1|DEUG	LOC108025281|XP_016951145.1|DBIA
OG0004772	LOC108109520|XP_017073563.1|DEUG	LOC108031825|XP_016961047.1|DBIA
OG0004773	LOC108110180|XP_017074593.1|DEUG	LOC108031400|XP_016960256.1|DBIA
OG0004774	LOC108110181|XP_017074594.1|DEUG	LOC108031401|XP_016960257.1|DBIA
OG0004775	LOC108117157|XP_017084910.1|DEUG	LOC108031478|XP_016960438.1|DBIA
OG0004776	LOC108112723|XP_017078450.1|DEUG	LOC108030334|XP_016958686.1|DBIA
OG0004777	LOC108118305|XP_017086403.1|DEUG	LOC108025105|XP_016950898.1|DBIA
OG0004778	LOC108105891|XP_017068161.1|DEUG	LOC108032797|XP_016962292.1|DBIA
OG0004779	LOC108116656|XP_017084136.1|DEUG	LOC108024789|XP_016950396.1|DBIA
OG0004780	LOC108110549|XP_017075128.1|DEUG	LOC108027703|XP_016954742.1|DBIA
OG0004781	LOC108111772|XP_017076826.1|DEUG	LOC108031947|XP_016961220.1|DBIA
OG0004782	LOC108116597|XP_017084038.1|DEUG	LOC108026145|XP_016952364.1|DBIA
OG0004783	LOC108102931|XP_017063680.1|DEUG	LOC108023970|XP_016949182.1|DBIA
OG0004784	LOC108113171|XP_017079180.1|DEUG	LOC108027066|XP_016953765.1|DBIA
OG0004785	LOC108115251|XP_017082097.1|DEUG	LOC108027062|XP_016953760.1|DBIA
OG0004786	LOC108115390|XP_017082315.1|DEUG	LOC108027447|XP_016954387.1|DBIA
OG0004787	LOC108115262|XP_017082108.1|DEUG	LOC108027134|XP_016953841.1|DBIA
OG0004788	LOC108115279|XP_017082126.1|DEUG	LOC108027137|XP_016953843.1|DBIA
OG0004789	LOC108115280|XP_017082129.1|DEUG	LOC108027139|XP_016953847.1|DBIA
OG0004790	LOC108113657|XP_017079818.1|DEUG	LOC108025542|XP_016951561.1|DBIA
OG0004791	LOC108105207|XP_017067147.1|DEUG	LOC108025266|XP_016951116.1|DBIA
OG0004792	LOC108117109|XP_017084820.1|DEUG	LOC108032220|XP_016961572.1|DBIA
OG0004793	LOC108111397|XP_017076321.1|DEUG	LOC108025248|XP_016951088.1|DBIA
OG0004794	LOC108116929|XP_017084563.1|DEUG	LOC108031739|XP_016960922.1|DBIA
OG0004795	LOC108116945|XP_017084582.1|DEUG	LOC108024749|XP_016950348.1|DBIA
OG0004796	LOC108117164|XP_017084926.1|DEUG	LOC108031734|XP_016960905.1|DBIA
OG0004797	LOC108109410|XP_017073397.1|DEUG	LOC108031946|XP_016961216.1|DBIA
OG0004798	LOC108116046|XP_017083233.1|DEUG	LOC108026043|XP_016952227.1|DBIA
OG0004799	LOC108109486|XP_017073504.1|DEUG	LOC108031675|XP_016960803.1|DBIA
OG0004800	LOC108116984|XP_017084634.1|DEUG	LOC108032149|XP_016961478.1|DBIA
OG0004801	LOC108113807|XP_017080005.1|DEUG	LOC108026436|XP_016952862.1|DBIA
OG0004802	LOC108110164|XP_017074575.1|DEUG	LOC108032074|XP_016961383.1|DBIA
OG0004803	LOC108115986|XP_017083135.1|DEUG	LOC108024573|XP_016950059.1|DBIA
OG0004804	LOC108114954|XP_017081634.1|DEUG	LOC108024949|XP_016950672.1|DBIA
OG0004805	LOC108109525|XP_017073630.1|DEUG	LOC108031469|XP_016960410.1|DBIA
OG0004806	LOC108103920|XP_017065158.1|DEUG	LOC108035981|XP_016967311.1|DBIA
OG0004807	LOC108113692|XP_017079858.1|DEUG	LOC108026054|XP_016952237.1|DBIA
OG0004808	LOC108108375|XP_017071912.1|DEUG	LOC108032179|XP_016961523.1|DBIA
OG0004809	LOC108110257|XP_017074734.1|DEUG	LOC108032208|XP_016961557.1|DBIA
OG0004810	LOC108110179|XP_017074592.1|DEUG	LOC108031968|XP_016961249.1|DBIA
OG0004811	LOC108114464|XP_017080958.1|DEUG	LOC108028686|XP_016956115.1|DBIA
OG0004812	LOC108109454|XP_017073445.1|DEUG	LOC108031381|XP_016960223.1|DBIA
OG0004813	LOC108116627|XP_017084095.1|DEUG	LOC108024785|XP_016950389.1|DBIA
OG0004814	LOC108110144|XP_017074551.1|DEUG	LOC108031658|XP_016960782.1|DBIA
OG0004815	LOC108103240|XP_017064129.1|DEUG	LOC108033095|XP_016962780.1|DBIA
OG0004816	LOC108118067|XP_017086099.1|DEUG	LOC108023320|XP_016948112.1|DBIA
OG0004817	LOC108118086|XP_017086122.1|DEUG	LOC108023599|XP_016948695.1|DBIA
OG0004818	LOC108109530|XP_017073583.1|DEUG	LOC108032055|XP_016961360.1|DBIA
OG0004819	LOC108115680|XP_017082737.1|DEUG	LOC108031907|XP_016961164.1|DBIA
OG0004820	LOC108108383|XP_017071920.1|DEUG	LOC108031871|XP_016961118.1|DBIA
OG0004821	LOC108111337|XP_017076251.1|DEUG	LOC108025278|XP_016951140.1|DBIA
OG0004822	LOC108111668|XP_017076690.1|DEUG	LOC108024596|XP_016950094.1|DBIA
OG0004823	LOC108116907|XP_017084512.1|DEUG	LOC108031506|XP_016960502.1|DBIA
OG0004824	LOC108116978|XP_017084628.1|DEUG	LOC108032017|XP_016961312.1|DBIA
OG0004825	LOC108102363|XP_017062758.1|DEUG	LOC108035978|XP_016967292.1|DBIA
OG0004826	LOC108115356|XP_017082271.1|DEUG	LOC108027326|XP_016954224.1|DBIA
OG0004827	LOC108115007|XP_017081738.1|DEUG	LOC108024971|XP_016950703.1|DBIA
OG0004828	LOC108116658|XP_017084138.1|DEUG	LOC108024724|XP_016950306.1|DBIA
OG0004829	LOC108116698|XP_017084203.1|DEUG	LOC108026391|XP_016952802.1|DBIA
OG0004830	LOC108111714|XP_017076754.1|DEUG	LOC108027238|XP_016954061.1|DBIA
OG0004831	LOC108107993|XP_017071333.1|DEUG	LOC108028503|XP_016955871.1|DBIA
OG0004832	LOC108111775|XP_017076831.1|DEUG	LOC108031663|XP_016960788.1|DBIA
OG0004833	LOC108115334|XP_017082237.1|DEUG	LOC108027397|XP_016954324.1|DBIA
OG0004834	LOC108116670|XP_017084156.1|DEUG	LOC108024720|XP_016950300.1|DBIA
OG0004835	LOC108116710|XP_017084218.1|DEUG	LOC108024859|XP_016950489.1|DBIA
OG0004836	LOC108108847|XP_017072552.1|DEUG	LOC108031779|XP_016960982.1|DBIA
OG0004837	LOC108114200|XP_017080507.1|DEUG	LOC108028322|XP_016955544.1|DBIA
OG0004838	LOC108116243|XP_017083522.1|DEUG	LOC108031559|XP_016960594.1|DBIA
OG0004839	LOC108116395|XP_017083748.1|DEUG	LOC108031558|XP_016960590.1|DBIA
OG0004840	LOC108116680|XP_017084170.1|DEUG	LOC108026306|XP_016952679.1|DBIA
OG0004841	LOC108105858|XP_017068121.1|DEUG	LOC108029271|XP_016956959.1|DBIA
OG0004842	LOC108115930|XP_017083055.1|DEUG	LOC108026006|XP_016952185.1|DBIA
OG0004843	LOC108116876|XP_017084458.1|DEUG	LOC108024412|XP_016949820.1|DBIA
OG0004844	LOC108108418|XP_017071962.1|DEUG	LOC108036800|XP_016968637.1|DBIA
OG0004845	LOC108114984|XP_017081704.1|DEUG	LOC108032890|XP_016962414.1|DBIA
OG0004846	LOC108110753|XP_017075451.1|DEUG	LOC108029119|XP_016956721.1|DBIA
OG0004847	LOC108110749|XP_017075448.1|DEUG	LOC108029117|XP_016956719.1|DBIA
OG0004848	LOC108117246|XP_017085080.1|DEUG	LOC108025022|XP_016950770.1|DBIA
OG0004849	LOC108106115|XP_017068480.1|DEUG	LOC108032503|XP_016961817.1|DBIA
OG0004850	LOC108117568|XP_017085564.1|DEUG	LOC108027265|XP_016954125.1|DBIA
OG0004851	LOC108117566|XP_017085562.1|DEUG	LOC108027051|XP_016953748.1|DBIA
OG0004852	LOC108116716|XP_017084226.1|DEUG	LOC108027380|XP_016954300.1|DBIA
OG0004853	LOC108109075|XP_017072923.1|DEUG	LOC108026666|XP_016953202.1|DBIA
OG0004854	LOC108107903|XP_017071195.1|DEUG	LOC108034928|XP_016965672.1|DBIA
OG0004855	LOC108114686|XP_017081268.1|DEUG	LOC108028260|XP_016955439.1|DBIA
OG0004856	LOC108109844|XP_017074086.1|DEUG	LOC108035172|XP_016966122.1|DBIA
OG0004857	LOC108114115|XP_017080380.1|DEUG	LOC108034599|XP_016965021.1|DBIA
OG0004858	LOC108109816|XP_017074031.1|DEUG	LOC108034971|XP_016965773.1|DBIA
OG0004859	LOC108109818|XP_017074037.1|DEUG	LOC108034968|XP_016965769.1|DBIA
OG0004860	LOC108108178|XP_017071610.1|DEUG	LOC108035613|XP_016966788.1|DBIA
OG0004861	LOC108114243|XP_017080607.1|DEUG	LOC108034946|XP_016965714.1|DBIA
OG0004862	LOC108114224|XP_017080566.1|DEUG	LOC108034909|XP_016965644.1|DBIA
OG0004863	LOC108107780|XP_017070964.1|DEUG	LOC108028459|XP_016955802.1|DBIA
OG0004864	LOC108108073|XP_017071443.1|DEUG	LOC108035504|XP_016966651.1|DBIA
OG0004865	LOC108116090|XP_017083297.1|DEUG	LOC108024800|XP_016950409.1|DBIA
OG0004866	LOC108102742|XP_017063379.1|DEUG	LOC108028607|XP_016956016.1|DBIA
OG0004867	LOC108106611|XP_017069300.1|DEUG	LOC108030089|XP_016958215.1|DBIA
OG0004868	LOC108110348|XP_017074870.1|DEUG	LOC108024272|XP_016949654.1|DBIA
OG0004869	LOC108106394|XP_017068891.1|DEUG	LOC108030052|XP_016958118.1|DBIA
OG0004870	LOC108106399|XP_017068895.1|DEUG	LOC108030072|XP_016958161.1|DBIA
OG0004871	LOC108107444|XP_017070474.1|DEUG	LOC108022939|XP_016947641.1|DBIA
OG0004872	LOC108107299|XP_017070248.1|DEUG	LOC108023097|XP_016947847.1|DBIA
OG0004873	LOC108106185|XP_017068598.1|DEUG	LOC108036139|XP_016967613.1|DBIA
OG0004874	LOC108113549|XP_017079632.1|DEUG	LOC108025157|XP_016950923.1|DBIA
OG0004875	LOC108106045|XP_017068385.1|DEUG	LOC108035773|XP_016966968.1|DBIA
OG0004876	LOC108105515|XP_017067629.1|DEUG	LOC108024219|XP_016949574.1|DBIA
OG0004877	LOC108113954|XP_017080156.1|DEUG	LOC108030705|XP_016959233.1|DBIA
OG0004878	LOC108112692|XP_017078382.1|DEUG	LOC108030409|XP_016958784.1|DBIA
OG0004879	LOC108107303|XP_017070256.1|DEUG	LOC108026679|XP_016953244.1|DBIA
OG0004880	LOC108108691|XP_017072285.1|DEUG	LOC108030878|XP_016959524.1|DBIA
OG0004881	LOC108114337|XP_017080752.1|DEUG	LOC108028543|XP_016955930.1|DBIA
OG0004882	LOC108102756|XP_017063404.1|DEUG	LOC108028726|XP_016956176.1|DBIA
OG0004883	LOC108107931|XP_017071249.1|DEUG	LOC108035678|XP_016966877.1|DBIA
OG0004884	LOC108112695|XP_017078385.1|DEUG	LOC108030063|XP_016958141.1|DBIA
OG0004885	LOC108112545|XP_017077970.1|DEUG	LOC108029612|XP_016957484.1|DBIA
OG0004886	LOC108112787|XP_017078556.1|DEUG	LOC108036540|XP_016968252.1|DBIA
OG0004887	LOC108113336|XP_017079384.1|DEUG	LOC108030453|XP_016958835.1|DBIA
OG0004888	LOC108111950|XP_017077120.1|DEUG	LOC108030119|XP_016958308.1|DBIA
OG0004889	LOC108104780|XP_017066519.1|DEUG	LOC108036581|XP_016968325.1|DBIA
OG0004890	LOC108112864|XP_017078679.1|DEUG	LOC108030143|XP_016958348.1|DBIA
OG0004891	LOC108103851|XP_017065042.1|DEUG	LOC108036532|XP_016968243.1|DBIA
OG0004892	LOC108113310|XP_017079352.1|DEUG	LOC108030358|XP_016958714.1|DBIA
OG0004893	LOC108112506|XP_017077882.1|DEUG	LOC108026626|XP_016953131.1|DBIA
OG0004894	LOC108113346|XP_017079398.1|DEUG	LOC108030420|XP_016958796.1|DBIA
OG0004895	LOC108109187|XP_017073110.1|DEUG	LOC108022787|XP_016947402.1|DBIA
OG0004896	LOC108111999|XP_017077219.1|DEUG	LOC108030317|XP_016958645.1|DBIA
OG0004897	LOC108112014|XP_017077241.1|DEUG	LOC108030261|XP_016958572.1|DBIA
OG0004898	LOC108104821|XP_017066597.1|DEUG	LOC108022522|XP_016946984.1|DBIA
OG0004899	LOC108106488|XP_017069056.1|DEUG	LOC108022498|XP_016946943.1|DBIA
OG0004900	LOC108104860|XP_017066670.1|DEUG	LOC108022813|XP_016947439.1|DBIA
OG0004901	LOC108104839|XP_017066635.1|DEUG	LOC108023090|XP_016947836.1|DBIA
OG0004902	LOC108113887|XP_017080085.1|DEUG	LOC108035638|XP_016966830.1|DBIA
OG0004903	LOC108112932|XP_017078812.1|DEUG	LOC108026700|XP_016953282.1|DBIA
OG0004904	LOC108116684|XP_017084184.1|DEUG	LOC108026453|XP_016952882.1|DBIA
OG0004905	LOC108113066|XP_017078991.1|DEUG	LOC108036525|XP_016968226.1|DBIA
OG0004906	LOC108117354|XP_017085218.1|DEUG	LOC108030502|XP_016958883.1|DBIA
OG0004907	LOC108102762|XP_017063409.1|DEUG	LOC108028777|XP_016956245.1|DBIA
OG0004908	LOC108114413|XP_017080877.1|DEUG	LOC108028658|XP_016956074.1|DBIA
OG0004909	LOC108114288|XP_017080674.1|DEUG	LOC108028286|XP_016955486.1|DBIA
OG0004910	LOC108114536|XP_017081063.1|DEUG	LOC108028484|XP_016955836.1|DBIA
OG0004911	LOC108108064|XP_017071429.1|DEUG	LOC108035413|XP_016966523.1|DBIA
OG0004912	LOC108117359|XP_017085226.1|DEUG	LOC108030519|XP_016958900.1|DBIA
OG0004913	LOC108108892|XP_017072600.1|DEUG	LOC108022159|XP_016946490.1|DBIA
OG0004914	LOC108109148|XP_017073043.1|DEUG	LOC108022923|XP_016947624.1|DBIA
OG0004915	LOC108107463|XP_017070497.1|DEUG	LOC108022756|XP_016947343.1|DBIA
OG0004916	LOC108113266|XP_017079303.1|DEUG	LOC108036642|XP_016968405.1|DBIA
OG0004917	LOC108117364|XP_017085236.1|DEUG	LOC108035126|XP_016966047.1|DBIA
OG0004918	LOC108117362|XP_017085229.1|DEUG	LOC108035124|XP_016966044.1|DBIA
OG0004919	LOC108109360|XP_017073317.1|DEUG	LOC108023862|XP_016949008.1|DBIA
OG0004920	LOC108107563|XP_017070610.1|DEUG	LOC108034486|XP_016964880.1|DBIA
OG0004921	LOC108102728|XP_017063356.1|DEUG	LOC108028444|XP_016955767.1|DBIA
OG0004922	LOC108109894|XP_017074189.1|DEUG	LOC108035474|XP_016966613.1|DBIA
OG0004923	LOC108107611|XP_017070670.1|DEUG	LOC108035358|XP_016966443.1|DBIA
OG0004924	LOC108107811|XP_017071030.1|DEUG	LOC108028209|XP_016955363.1|DBIA
OG0004925	LOC108102871|XP_017063567.1|DEUG	LOC108030618|XP_016959107.1|DBIA
OG0004926	LOC108114729|XP_017081326.1|DEUG	LOC108028775|XP_016956242.1|DBIA
OG0004927	LOC108108274|XP_017071751.1|DEUG	LOC108028703|XP_016956170.1|DBIA
OG0004928	LOC108111953|XP_017077133.1|DEUG	LOC108030094|XP_016958230.1|DBIA
OG0004929	LOC108104707|XP_017066415.1|DEUG	LOC108027902|XP_016955013.1|DBIA
OG0004930	LOC108106588|XP_017069258.1|DEUG	LOC108030048|XP_016958112.1|DBIA
OG0004931	LOC108109251|XP_017073222.1|DEUG	LOC108030342|XP_016958696.1|DBIA
OG0004932	LOC108104643|XP_017066310.1|DEUG	LOC108029918|XP_016957904.1|DBIA
OG0004933	LOC108113312|XP_017079355.1|DEUG	LOC108030340|XP_016958692.1|DBIA
OG0004934	LOC108107491|XP_017070526.1|DEUG	LOC108026961|XP_016953665.1|DBIA
OG0004935	LOC108112648|XP_017078252.1|DEUG	LOC108030156|XP_016958373.1|DBIA
OG0004936	LOC108108053|XP_017071416.1|DEUG	LOC108035362|XP_016966449.1|DBIA
OG0004937	LOC108107807|XP_017071026.1|DEUG	LOC108028586|XP_016955989.1|DBIA
OG0004938	LOC108109813|XP_017074027.1|DEUG	LOC108034829|XP_016965430.1|DBIA
OG0004939	LOC108108524|XP_017072085.1|DEUG	LOC108035924|XP_016967200.1|DBIA
OG0004940	LOC108108599|XP_017072185.1|DEUG	LOC108035935|XP_016967214.1|DBIA
OG0004941	LOC108114538|XP_017081070.1|DEUG	LOC108035328|XP_016966391.1|DBIA
OG0004942	LOC108107861|XP_017071117.1|DEUG	LOC108028412|XP_016955718.1|DBIA
OG0004943	LOC108109810|XP_017074023.1|DEUG	LOC108035231|XP_016966250.1|DBIA
OG0004944	LOC108107869|XP_017071138.1|DEUG	LOC108034845|XP_016965465.1|DBIA
OG0004945	LOC108113342|XP_017079392.1|DEUG	LOC108030402|XP_016958776.1|DBIA
OG0004946	LOC108108771|XP_017072425.1|DEUG	LOC108030866|XP_016959502.1|DBIA
OG0004947	LOC108102806|XP_017063474.1|DEUG	LOC108035468|XP_016966605.1|DBIA
OG0004948	LOC108102788|XP_017063438.1|DEUG	LOC108034769|XP_016965204.1|DBIA
OG0004949	LOC108113584|XP_017079719.1|DEUG	LOC108034941|XP_016965709.1|DBIA
OG0004950	LOC108104655|XP_017066325.1|DEUG	LOC108029633|XP_016957524.1|DBIA
