Orthogroup	DEUG.longest_only	DELE.longest_only
OG0007087	LOC108108492|XP_017072035.1|DEUG	LOC108135524|XP_017111760.1|DELE
OG0007088	LOC108115498|XP_017082473.1|DEUG	LOC108141841|XP_017120915.1|DELE
OG0007089	LOC108111089|XP_017075918.1|DEUG	LOC108149462|XP_017132554.1|DELE
OG0007090	LOC108110659|XP_017075262.1|DEUG	LOC108147908|XP_017130158.1|DELE
OG0007091	LOC108103566|XP_017064617.1|DEUG	LOC108150534|XP_017134255.1|DELE
OG0007092	LOC108111566|XP_017076577.1|DEUG	LOC108140629|XP_017119035.1|DELE
OG0007093	LOC108110810|XP_017075530.1|DEUG	LOC108141941|XP_017121070.1|DELE
OG0007094	LOC108110520|XP_017075089.1|DEUG	LOC108141706|XP_017120679.1|DELE
OG0007095	LOC108106938|XP_017069691.1|DEUG	LOC108138861|XP_017116874.1|DELE
OG0007096	LOC108114864|XP_017081506.1|DEUG	LOC108138731|XP_017116598.1|DELE
OG0007097	LOC108115413|XP_017082339.1|DEUG	LOC108141770|XP_017120757.1|DELE
OG0007098	LOC108115542|XP_017082535.1|DEUG	LOC108142075|XP_017121250.1|DELE
OG0007099	LOC108116829|XP_017084369.1|DEUG	LOC108150046|XP_017133502.1|DELE
OG0007100	LOC108107011|XP_017069844.1|DEUG	LOC108135247|XP_017111401.1|DELE
OG0007101	LOC108118446|XP_017086643.1|DEUG	LOC108150419|XP_017134065.1|DELE
OG0007102	LOC108104185|XP_017065614.1|DEUG	LOC108145477|XP_017126423.1|DELE
OG0007103	LOC108110697|XP_017075317.1|DEUG	LOC108142021|XP_017121185.1|DELE
OG0007104	LOC108111825|XP_017076925.1|DEUG	LOC108134535|XP_017110371.1|DELE
OG0007105	LOC108111163|XP_017076024.1|DEUG	LOC108142056|XP_017121229.1|DELE
OG0007106	LOC108111162|XP_017076023.1|DEUG	LOC108137863|XP_017115284.1|DELE
OG0007107	LOC108112071|XP_017077311.1|DEUG	LOC108147973|XP_017130262.1|DELE
OG0007108	LOC108102593|XP_017063184.1|DEUG	LOC108138964|XP_017117037.1|DELE
OG0007109	LOC108107069|XP_017069929.1|DEUG	LOC108138819|XP_017116806.1|DELE
OG0007110	LOC108110853|XP_017075588.1|DEUG	LOC108138759|XP_017116653.1|DELE
OG0007111	LOC108106922|XP_017069660.1|DEUG	LOC108138104|XP_017115588.1|DELE
OG0007112	LOC108110780|XP_017075487.1|DEUG	LOC108137868|XP_017115293.1|DELE
OG0007113	LOC108113736|XP_017079912.1|DEUG	LOC108143844|XP_017123883.1|DELE
OG0007114	LOC108104082|XP_017065466.1|DEUG	LOC108138331|XP_017115983.1|DELE
OG0007115	LOC108104143|XP_017065533.1|DEUG	LOC108138309|XP_017115955.1|DELE
OG0007116	LOC108118332|XP_017086455.1|DEUG	LOC108138172|XP_017115753.1|DELE
OG0007117	LOC108102646|XP_017063260.1|DEUG	LOC108148020|XP_017130343.1|DELE
OG0007118	LOC108112062|XP_017077300.1|DEUG	LOC108138279|XP_017115926.1|DELE
OG0007119	LOC108117435|XP_017085339.1|DEUG	LOC108138569|XP_017116337.1|DELE
OG0007120	LOC108110328|XP_017074843.1|DEUG	LOC108137163|XP_017114222.1|DELE
OG0007121	LOC108104363|XP_017065863.1|DEUG	LOC108148187|XP_017130581.1|DELE
OG0007122	LOC108103771|XP_017064885.1|DEUG	LOC108134876|XP_017110858.1|DELE
OG0007123	LOC108103749|XP_017064846.1|DEUG	LOC108134813|XP_017110757.1|DELE
OG0007124	LOC108108115|XP_017071519.1|DEUG	LOC108146947|XP_017128690.1|DELE
OG0007125	LOC108113859|XP_017080059.1|DEUG	LOC108146838|XP_017128526.1|DELE
OG0007126	LOC108104294|XP_017065755.1|DEUG	LOC108136130|XP_017112610.1|DELE
OG0007127	LOC108114687|XP_017081269.1|DEUG	LOC108142637|XP_017122122.1|DELE
OG0007128	LOC108113839|XP_017080038.1|DEUG	LOC108147004|XP_017128757.1|DELE
OG0007129	LOC108113860|XP_017080062.1|DEUG	LOC108146839|XP_017128528.1|DELE
OG0007130	LOC108114422|XP_017080898.1|DEUG	LOC108142605|XP_017122064.1|DELE
OG0007131	LOC108108785|XP_017072447.1|DEUG	LOC108143235|XP_017123023.1|DELE
OG0007132	LOC108108714|XP_017072336.1|DEUG	LOC108143258|XP_017123058.1|DELE
OG0007133	LOC108114495|XP_017081004.1|DEUG	LOC108146955|XP_017128699.1|DELE
OG0007134	LOC108114407|XP_017080871.1|DEUG	LOC108146135|XP_017127476.1|DELE
OG0007135	LOC108114540|XP_017081072.1|DEUG	LOC108146511|XP_017128037.1|DELE
OG0007136	LOC108108048|XP_017071411.1|DEUG	LOC108142572|XP_017122011.1|DELE
OG0007137	LOC108105471|XP_017067560.1|DEUG	LOC108137258|XP_017114331.1|DELE
OG0007138	LOC108103530|XP_017064545.1|DEUG	LOC108137130|XP_017114165.1|DELE
OG0007139	LOC108105037|XP_017066926.1|DEUG	LOC108134858|XP_017110829.1|DELE
OG0007140	LOC108103307|XP_017064219.1|DEUG	LOC108136284|XP_017112858.1|DELE
OG0007141	LOC108105533|XP_017067652.1|DEUG	LOC108137076|XP_017114071.1|DELE
OG0007142	LOC108108751|XP_017072399.1|DEUG	LOC108146248|XP_017127673.1|DELE
OG0007143	LOC108111408|XP_017076350.1|DEUG	LOC108148895|XP_017131698.1|DELE
OG0007144	LOC108108340|XP_017071865.1|DEUG	LOC108142981|XP_017122632.1|DELE
OG0007145	LOC108117509|XP_017085486.1|DEUG	LOC108139101|XP_017117202.1|DELE
OG0007146	LOC108113610|XP_017079759.1|DEUG	LOC108147321|XP_017129236.1|DELE
OG0007147	LOC108117314|XP_017085172.1|DEUG	LOC108135728|XP_017112051.1|DELE
OG0007148	LOC108104949|XP_017066804.1|DEUG	LOC108138491|XP_017116183.1|DELE
OG0007149	LOC108112875|XP_017078699.1|DEUG	LOC108149605|XP_017132791.1|DELE
OG0007150	LOC108108674|XP_017072267.1|DEUG	LOC108143238|XP_017123025.1|DELE
OG0007151	LOC108114168|XP_017080449.1|DEUG	LOC108150091|XP_017133544.1|DELE
OG0007152	LOC108105083|XP_017066995.1|DEUG	LOC108137697|XP_017115060.1|DELE
OG0007153	LOC108105067|XP_017066976.1|DEUG	LOC108148123|XP_017130462.1|DELE
OG0007154	LOC108112611|XP_017078191.1|DEUG	LOC108144433|XP_017124806.1|DELE
OG0007155	LOC108106598|XP_017069278.1|DEUG	LOC108144175|XP_017124325.1|DELE
OG0007156	LOC108110169|XP_017074582.1|DEUG	LOC108140419|XP_017118631.1|DELE
OG0007157	LOC108115366|XP_017082282.1|DEUG	LOC108148356|XP_017130863.1|DELE
OG0007158	LOC108107936|XP_017071253.1|DEUG	LOC108146078|XP_017127383.1|DELE
OG0007159	LOC108118537|XP_017086776.1|DEUG	LOC108138403|XP_017116075.1|DELE
OG0007160	LOC108116484|XP_017083906.1|DEUG	LOC108140501|XP_017118771.1|DELE
OG0007161	LOC108105535|XP_017067655.1|DEUG	LOC108137206|XP_017114286.1|DELE
OG0007162	LOC108117601|XP_017085607.1|DEUG	LOC108144500|XP_017124926.1|DELE
OG0007163	LOC108109367|XP_017073333.1|DEUG	LOC108142934|XP_017122517.1|DELE
OG0007164	LOC108109372|XP_017073344.1|DEUG	LOC108142929|XP_017122512.1|DELE
OG0007165	LOC108109981|XP_017074296.1|DEUG	LOC108137684|XP_017115034.1|DELE
OG0007166	LOC108109790|XP_017073973.1|DEUG	LOC108147435|XP_017129412.1|DELE
OG0007167	LOC108110051|XP_017074416.1|DEUG	LOC108136482|XP_017113185.1|DELE
OG0007168	LOC108105066|XP_017066975.1|DEUG	LOC108137752|XP_017115141.1|DELE
OG0007169	LOC108103627|XP_017064663.1|DEUG	LOC108136180|XP_017112667.1|DELE
OG0007170	LOC108114972|XP_017081679.1|DEUG	LOC108141099|XP_017119791.1|DELE
OG0007171	LOC108103861|XP_017065056.1|DEUG	LOC108137718|XP_017115092.1|DELE
OG0007172	LOC108118527|XP_017086763.1|DEUG	LOC108135923|XP_017112355.1|DELE
OG0007173	LOC108118524|XP_017086761.1|DEUG	LOC108135927|XP_017112361.1|DELE
OG0007174	LOC108115730|XP_017082793.1|DEUG	LOC108137395|XP_017114543.1|DELE
OG0007175	LOC108108244|XP_017071702.1|DEUG	LOC108146996|XP_017128750.1|DELE
OG0007176	LOC108113753|XP_017079936.1|DEUG	LOC108143944|XP_017124028.1|DELE
OG0007177	LOC108115310|XP_017082201.1|DEUG	LOC108137483|XP_017114688.1|DELE
OG0007178	LOC108109496|XP_017073522.1|DEUG	LOC108144085|XP_017124225.1|DELE
OG0007179	LOC108116213|XP_017083488.1|DEUG	LOC108141071|XP_017119721.1|DELE
OG0007180	LOC108115303|XP_017082190.1|DEUG	LOC108137492|XP_017114698.1|DELE
OG0007181	LOC108105530|XP_017067649.1|DEUG	LOC108137190|XP_017114262.1|DELE
OG0007182	LOC108117242|XP_017085069.1|DEUG	LOC108136929|XP_017113892.1|DELE
OG0007183	LOC108117115|XP_017084828.1|DEUG	LOC108136794|XP_017113658.1|DELE
OG0007184	LOC108117326|XP_017085187.1|DEUG	LOC108136928|XP_017113891.1|DELE
OG0007185	LOC108102699|XP_017063334.1|DEUG	LOC108138791|XP_017116759.1|DELE
OG0007186	LOC108111514|XP_017076519.1|DEUG	LOC108135088|XP_017111148.1|DELE
OG0007187	LOC108113600|XP_017079742.1|DEUG	LOC108147231|XP_017129112.1|DELE
OG0007188	LOC108117540|XP_017085534.1|DEUG	LOC108143028|XP_017122714.1|DELE
OG0007189	LOC108110314|XP_017074820.1|DEUG	LOC108139316|XP_017117511.1|DELE
OG0007190	LOC108116480|XP_017083900.1|DEUG	LOC108140624|XP_017119027.1|DELE
OG0007191	LOC108108497|XP_017072052.1|DEUG	LOC108135659|XP_017111981.1|DELE
OG0007192	LOC108118353|XP_017086489.1|DEUG	LOC108138519|XP_017116254.1|DELE
OG0007193	LOC108118351|XP_017086486.1|DEUG	LOC108138515|XP_017116250.1|DELE
OG0007194	LOC108104431|XP_017065977.1|DEUG	LOC108147698|XP_017129906.1|DELE
OG0007195	LOC108114939|XP_017081613.1|DEUG	LOC108141130|XP_017119840.1|DELE
OG0007196	LOC108115843|XP_017082944.1|DEUG	LOC108147184|XP_017129016.1|DELE
OG0007197	LOC108105994|XP_017068317.1|DEUG	LOC108143234|XP_017123022.1|DELE
OG0007198	LOC108117041|XP_017084702.1|DEUG	LOC108136703|XP_017113517.1|DELE
OG0007199	LOC108105287|XP_017067265.1|DEUG	LOC108136903|XP_017113851.1|DELE
OG0007200	LOC108116477|XP_017083896.1|DEUG	LOC108140732|XP_017119197.1|DELE
OG0007201	LOC108107915|XP_017071224.1|DEUG	LOC108146979|XP_017128725.1|DELE
OG0007202	LOC108114131|XP_017080393.1|DEUG	LOC108146682|XP_017128227.1|DELE
OG0007203	LOC108114128|XP_017080389.1|DEUG	LOC108146679|XP_017128223.1|DELE
OG0007204	LOC108104935|XP_017066783.1|DEUG	LOC108137665|XP_017115008.1|DELE
OG0007205	LOC108114555|XP_017081091.1|DEUG	LOC108146960|XP_017128705.1|DELE
OG0007206	LOC108116383|XP_017083728.1|DEUG	LOC108140510|XP_017118782.1|DELE
OG0007207	LOC108113768|XP_017079955.1|DEUG	LOC108143853|XP_017123904.1|DELE
OG0007208	LOC108110447|XP_017075008.1|DEUG	LOC108139272|XP_017117449.1|DELE
OG0007209	LOC108110430|XP_017074989.1|DEUG	LOC108139273|XP_017117451.1|DELE
OG0007210	LOC108117195|XP_017084987.1|DEUG	LOC108136956|XP_017113930.1|DELE
OG0007211	LOC108116472|XP_017083892.1|DEUG	LOC108140509|XP_017118780.1|DELE
OG0007212	LOC108111383|XP_017076305.1|DEUG	LOC108148947|XP_017131768.1|DELE
OG0007213	LOC108113173|XP_017079178.1|DEUG	LOC108144704|XP_017125284.1|DELE
OG0007214	LOC108114537|XP_017081064.1|DEUG	LOC108150271|XP_017133842.1|DELE
OG0007215	LOC108116443|XP_017083842.1|DEUG	LOC108140810|XP_017119301.1|DELE
OG0007216	LOC108111460|XP_017076418.1|DEUG	LOC108148473|XP_017130994.1|DELE
OG0007217	LOC108107328|XP_017070303.1|DEUG	LOC108141464|XP_017120358.1|DELE
OG0007218	LOC108109385|XP_017073369.1|DEUG	LOC108142891|XP_017122455.1|DELE
OG0007219	LOC108116157|XP_017083381.1|DEUG	LOC108134994|XP_017111019.1|DELE
OG0007220	LOC108117320|XP_017085179.1|DEUG	LOC108135827|XP_017112198.1|DELE
OG0007221	LOC108113594|XP_017079735.1|DEUG	LOC108147214|XP_017129068.1|DELE
OG0007222	LOC108105550|XP_017067674.1|DEUG	LOC108140476|XP_017118704.1|DELE
OG0007223	LOC108109389|XP_017073375.1|DEUG	LOC108142930|XP_017122513.1|DELE
OG0007224	LOC108117300|XP_017085149.1|DEUG	LOC108135843|XP_017112216.1|DELE
OG0007225	LOC108105617|XP_017067787.1|DEUG	LOC108148374|XP_017130888.1|DELE
OG0007226	LOC108109470|XP_017073481.1|DEUG	LOC108143892|XP_017123954.1|DELE
OG0007227	LOC108108239|XP_017071695.1|DEUG	LOC108147554|XP_017129629.1|DELE
OG0007228	LOC108107911|XP_017071216.1|DEUG	LOC108146174|XP_017127569.1|DELE
OG0007229	LOC108110205|XP_017074670.1|DEUG	LOC108141093|XP_017119785.1|DELE
OG0007230	LOC108105299|XP_017067281.1|DEUG	LOC108136895|XP_017113842.1|DELE
OG0007231	LOC108111795|XP_017076874.1|DEUG	LOC108135113|XP_017111191.1|DELE
OG0007232	LOC108107849|XP_017071093.1|DEUG	LOC108145826|XP_017126920.1|DELE
OG0007233	LOC108108128|XP_017071538.1|DEUG	LOC108146272|XP_017127701.1|DELE
OG0007234	LOC108107630|XP_017070689.1|DEUG	LOC108146533|XP_017128063.1|DELE
OG0007235	LOC108108232|XP_017071687.1|DEUG	LOC108146269|XP_017127698.1|DELE
OG0007236	LOC108115068|XP_017081806.1|DEUG	LOC108140966|XP_017119523.1|DELE
OG0007237	LOC108109476|XP_017073490.1|DEUG	LOC108143863|XP_017123917.1|DELE
OG0007238	LOC108102348|XP_017062686.1|DEUG	LOC108145269|XP_017126038.1|DELE
OG0007239	LOC108115025|XP_017081756.1|DEUG	LOC108141192|XP_017119920.1|DELE
OG0007240	LOC108105277|XP_017067255.1|DEUG	LOC108136951|XP_017113922.1|DELE
OG0007241	LOC108117099|XP_017084804.1|DEUG	LOC108135415|XP_017111613.1|DELE
OG0007242	LOC108117084|XP_017084749.1|DEUG	LOC108135414|XP_017111612.1|DELE
OG0007243	LOC108103910|XP_017065148.1|DEUG	LOC108138424|XP_017116108.1|DELE
OG0007244	LOC108116253|XP_017083531.1|DEUG	LOC108140427|XP_017118641.1|DELE
OG0007245	LOC108111322|XP_017076208.1|DEUG	LOC108148812|XP_017131540.1|DELE
OG0007246	LOC108111799|XP_017076878.1|DEUG	LOC108134600|XP_017110453.1|DELE
OG0007247	LOC108106744|XP_017069470.1|DEUG	LOC108149809|XP_017133164.1|DELE
OG0007248	LOC108105450|XP_017067527.1|DEUG	LOC108137082|XP_017114096.1|DELE
OG0007249	LOC108105012|XP_017066883.1|DEUG	LOC108147654|XP_017129821.1|DELE
OG0007250	LOC108110143|XP_017074547.1|DEUG	LOC108140898|XP_017119430.1|DELE
OG0007251	LOC108109504|XP_017073534.1|DEUG	LOC108143904|XP_017123970.1|DELE
OG0007252	LOC108110020|XP_017074354.1|DEUG	LOC108135163|XP_017111275.1|DELE
OG0007253	LOC108114406|XP_017080870.1|DEUG	LOC108146134|XP_017127475.1|DELE
OG0007254	LOC108105296|XP_017067277.1|DEUG	LOC108137016|XP_017114005.1|DELE
OG0007255	LOC108103565|XP_017064580.1|DEUG	LOC108134889|XP_017110881.1|DELE
OG0007256	LOC108115304|XP_017082191.1|DEUG	LOC108137484|XP_017114689.1|DELE
OG0007257	LOC108111476|XP_017076437.1|DEUG	LOC108135075|XP_017111120.1|DELE
OG0007258	LOC108111479|XP_017076442.1|DEUG	LOC108135077|XP_017111122.1|DELE
OG0007259	LOC108105485|XP_017067591.1|DEUG	LOC108137305|XP_017114416.1|DELE
OG0007260	LOC108107956|XP_017071283.1|DEUG	LOC108146954|XP_017128698.1|DELE
OG0007261	LOC108112355|XP_017077672.1|DEUG	LOC108144270|XP_017124444.1|DELE
OG0007262	LOC108104376|XP_017065883.1|DEUG	LOC108136203|XP_017112694.1|DELE
OG0007263	LOC108114728|XP_017081325.1|DEUG	LOC108142854|XP_017122413.1|DELE
OG0007264	LOC108108790|XP_017072454.1|DEUG	LOC108143249|XP_017123045.1|DELE
OG0007265	LOC108109730|XP_017073864.1|DEUG	LOC108138495|XP_017116190.1|DELE
OG0007266	LOC108117200|XP_017084994.1|DEUG	LOC108140590|XP_017118971.1|DELE
OG0007267	LOC108105295|XP_017067276.1|DEUG	LOC108136942|XP_017113909.1|DELE
OG0007268	LOC108112921|XP_017078799.1|DEUG	LOC108144660|XP_017125195.1|DELE
OG0007269	LOC108118549|XP_017086792.1|DEUG	LOC108138434|XP_017116124.1|DELE
OG0007270	LOC108111671|XP_017076694.1|DEUG	LOC108139230|XP_017117385.1|DELE
OG0007271	LOC108116519|XP_017083946.1|DEUG	LOC108140769|XP_017119246.1|DELE
OG0007272	LOC108107520|XP_017070550.1|DEUG	LOC108147476|XP_017129515.1|DELE
OG0007273	LOC108116371|XP_017083700.1|DEUG	LOC108136992|XP_017113976.1|DELE
OG0007274	LOC108108366|XP_017071901.1|DEUG	LOC108135150|XP_017111259.1|DELE
OG0007275	LOC108108166|XP_017071594.1|DEUG	LOC108146443|XP_017127938.1|DELE
OG0007276	LOC108108155|XP_017071577.1|DEUG	LOC108146409|XP_017127900.1|DELE
OG0007277	LOC108108689|XP_017072282.1|DEUG	LOC108146939|XP_017128680.1|DELE
OG0007278	LOC108108330|XP_017071848.1|DEUG	LOC108142775|XP_017122306.1|DELE
OG0007279	LOC108114393|XP_017080852.1|DEUG	LOC108150240|XP_017133790.1|DELE
OG0007280	LOC108114691|XP_017081273.1|DEUG	LOC108142699|XP_017122198.1|DELE
OG0007281	LOC108113757|XP_017079941.1|DEUG	LOC108148852|XP_017131628.1|DELE
OG0007282	LOC108113756|XP_017079940.1|DEUG	LOC108148851|XP_017131627.1|DELE
OG0007283	LOC108113608|XP_017079755.1|DEUG	LOC108147294|XP_017129205.1|DELE
OG0007284	LOC108116940|XP_017084576.1|DEUG	LOC108136870|XP_017113801.1|DELE
OG0007285	LOC108105072|XP_017066984.1|DEUG	LOC108134920|XP_017110924.1|DELE
OG0007286	LOC108105070|XP_017066980.1|DEUG	LOC108134883|XP_017110867.1|DELE
OG0007287	LOC108111090|XP_017075919.1|DEUG	LOC108149472|XP_017132576.1|DELE
OG0007288	LOC108103243|XP_017064133.1|DEUG	LOC108141046|XP_017119673.1|DELE
OG0007289	LOC108103221|XP_017064109.1|DEUG	LOC108140913|XP_017119461.1|DELE
OG0007290	LOC108105309|XP_017067291.1|DEUG	LOC108137005|XP_017113991.1|DELE
OG0007291	LOC108104427|XP_017065972.1|DEUG	LOC108147738|XP_017129958.1|DELE
OG0007292	LOC108115214|XP_017082049.1|DEUG	LOC108134925|XP_017110934.1|DELE
OG0007293	LOC108113621|XP_017079772.1|DEUG	LOC108147235|XP_017129117.1|DELE
OG0007294	LOC108116169|XP_017083394.1|DEUG	LOC108134881|XP_017110869.1|DELE
OG0007295	LOC108116284|XP_017083559.1|DEUG	LOC108140435|XP_017118651.1|DELE
OG0007296	LOC108115978|XP_017083119.1|DEUG	LOC108147237|XP_017129120.1|DELE
OG0007297	LOC108106563|XP_017069261.1|DEUG	LOC108140454|XP_017118675.1|DELE
OG0007298	LOC108115306|XP_017082193.1|DEUG	LOC108137499|XP_017114705.1|DELE
OG0007299	LOC108108344|XP_017071870.1|DEUG	LOC108143988|XP_017124091.1|DELE
OG0007300	LOC108111529|XP_017076538.1|DEUG	LOC108135145|XP_017111246.1|DELE
OG0007301	LOC108115297|XP_017082178.1|DEUG	LOC108148267|XP_017130708.1|DELE
OG0007302	LOC108115330|XP_017082232.1|DEUG	LOC108137471|XP_017114665.1|DELE
OG0007303	LOC108111838|XP_017076931.1|DEUG	LOC108142198|XP_017121372.1|DELE
OG0007304	LOC108105880|XP_017068145.1|DEUG	LOC108138846|XP_017116847.1|DELE
OG0007305	LOC108108630|XP_017072219.1|DEUG	LOC108135669|XP_017111993.1|DELE
OG0007306	LOC108108629|XP_017072218.1|DEUG	LOC108135668|XP_017111992.1|DELE
OG0007307	LOC108116251|XP_017083530.1|DEUG	LOC108140670|XP_017119102.1|DELE
OG0007308	LOC108115784|XP_017082846.1|DEUG	LOC108147145|XP_017128928.1|DELE
OG0007309	LOC108113620|XP_017079771.1|DEUG	LOC108147274|XP_017129171.1|DELE
OG0007310	LOC108116675|XP_017084162.1|DEUG	LOC108136946|XP_017113916.1|DELE
OG0007311	LOC108116644|XP_017084115.1|DEUG	LOC108136810|XP_017113701.1|DELE
OG0007312	LOC108113212|XP_017079236.1|DEUG	LOC108137975|XP_017115433.1|DELE
OG0007313	LOC108103462|XP_017064445.1|DEUG	LOC108136567|XP_017113365.1|DELE
OG0007314	LOC108103636|XP_017064674.1|DEUG	LOC108136279|XP_017112848.1|DELE
OG0007315	LOC108117604|XP_017085614.1|DEUG	LOC108144839|XP_017125472.1|DELE
OG0007316	LOC108117285|XP_017085128.1|DEUG	LOC108136815|XP_017113707.1|DELE
OG0007317	LOC108115373|XP_017082296.1|DEUG	LOC108148340|XP_017130839.1|DELE
OG0007318	LOC108115372|XP_017082291.1|DEUG	LOC108148339|XP_017130835.1|DELE
OG0007319	LOC108108174|XP_017071605.1|DEUG	LOC108146742|XP_017128354.1|DELE
OG0007320	LOC108117485|XP_017085446.1|DEUG	LOC108140714|XP_017119165.1|DELE
OG0007321	LOC108103302|XP_017064212.1|DEUG	LOC108136340|XP_017112935.1|DELE
OG0007322	LOC108105532|XP_017067650.1|DEUG	LOC108137339|XP_017114464.1|DELE
OG0007323	LOC108105481|XP_017067587.1|DEUG	LOC108137766|XP_017115158.1|DELE
OG0007324	LOC108115335|XP_017082238.1|DEUG	LOC108137491|XP_017114697.1|DELE
OG0007325	LOC108115624|XP_017082660.1|DEUG	LOC108148822|XP_017131567.1|DELE
OG0007326	LOC108115353|XP_017082263.1|DEUG	LOC108137482|XP_017114684.1|DELE
OG0007327	LOC108107743|XP_017070894.1|DEUG	LOC108146243|XP_017127666.1|DELE
OG0007328	LOC108105628|XP_017067802.1|DEUG	LOC108140356|XP_017118539.1|DELE
OG0007329	LOC108113781|XP_017079973.1|DEUG	LOC108143887|XP_017123950.1|DELE
OG0007330	LOC108117479|XP_017085407.1|DEUG	LOC108142442|XP_017121796.1|DELE
OG0007331	LOC108105430|XP_017067489.1|DEUG	LOC108147647|XP_017129793.1|DELE
OG0007332	LOC108117694|XP_017085718.1|DEUG	LOC108140895|XP_017119428.1|DELE
OG0007333	LOC108111489|XP_017076464.1|DEUG	LOC108135121|XP_017111212.1|DELE
OG0007334	LOC108111113|XP_017075950.1|DEUG	LOC108148065|XP_017130407.1|DELE
OG0007335	LOC108117368|XP_017085240.1|DEUG	LOC108142576|XP_017122015.1|DELE
OG0007336	LOC108103944|XP_017065193.1|DEUG	LOC108137768|XP_017115159.1|DELE
OG0007337	LOC108108635|XP_017072225.1|DEUG	LOC108135670|XP_017111994.1|DELE
OG0007338	LOC108108209|XP_017071659.1|DEUG	LOC108146531|XP_017128060.1|DELE
OG0007339	LOC108108332|XP_017071850.1|DEUG	LOC108143918|XP_017123987.1|DELE
OG0007340	LOC108105247|XP_017067210.1|DEUG	LOC108136764|XP_017113612.1|DELE
OG0007341	LOC108115340|XP_017082245.1|DEUG	LOC108137454|XP_017114639.1|DELE
OG0007342	LOC108116100|XP_017083310.1|DEUG	LOC108147273|XP_017129167.1|DELE
OG0007343	LOC108117516|XP_017085501.1|DEUG	LOC108139145|XP_017117251.1|DELE
OG0007344	LOC108111155|XP_017076018.1|DEUG	LOC108148037|XP_017130366.1|DELE
OG0007345	LOC108117510|XP_017085487.1|DEUG	LOC108139147|XP_017117254.1|DELE
OG0007346	LOC108107793|XP_017070993.1|DEUG	LOC108146221|XP_017127629.1|DELE
OG0007347	LOC108104338|XP_017065815.1|DEUG	LOC108148113|XP_017130447.1|DELE
OG0007348	LOC108104332|XP_017065808.1|DEUG	LOC108148110|XP_017130443.1|DELE
OG0007349	LOC108104325|XP_017065798.1|DEUG	LOC108148101|XP_017130432.1|DELE
OG0007350	LOC108103697|XP_017064782.1|DEUG	LOC108136248|XP_017112776.1|DELE
OG0007351	LOC108106006|XP_017068339.1|DEUG	LOC108143243|XP_017123031.1|DELE
OG0007352	LOC108113359|XP_017079412.1|DEUG	LOC108145028|XP_017125700.1|DELE
OG0007353	LOC108115002|XP_017081732.1|DEUG	LOC108141141|XP_017119854.1|DELE
OG0007354	LOC108117315|XP_017085176.1|DEUG	LOC108135446|XP_017111678.1|DELE
OG0007355	LOC108115313|XP_017082203.1|DEUG	LOC108148279|XP_017130724.1|DELE
OG0007356	LOC108104526|XP_017066147.1|DEUG	LOC108143435|XP_017123339.1|DELE
OG0007357	LOC108116134|XP_017083349.1|DEUG	LOC108148264|XP_017130699.1|DELE
OG0007358	LOC108116418|XP_017083794.1|DEUG	LOC108140649|XP_017119064.1|DELE
OG0007359	LOC108115837|XP_017082922.1|DEUG	LOC108147192|XP_017129034.1|DELE
OG0007360	LOC108116166|XP_017083391.1|DEUG	LOC108135042|XP_017111072.1|DELE
OG0007361	LOC108105431|XP_017067491.1|DEUG	LOC108137627|XP_017114890.1|DELE
OG0007362	LOC108107021|XP_017069857.1|DEUG	LOC108138645|XP_017116474.1|DELE
OG0007363	LOC108104168|XP_017065562.1|DEUG	LOC108136645|XP_017113457.1|DELE
OG0007364	LOC108103528|XP_017064530.1|DEUG	LOC108149913|XP_017133304.1|DELE
OG0007365	LOC108103549|XP_017064566.1|DEUG	LOC108149925|XP_017133331.1|DELE
OG0007366	LOC108117329|XP_017085193.1|DEUG	LOC108135839|XP_017112212.1|DELE
OG0007367	LOC108108124|XP_017071534.1|DEUG	LOC108146109|XP_017127430.1|DELE
OG0007368	LOC108110245|XP_017074721.1|DEUG	LOC108140759|XP_017119234.1|DELE
OG0007369	LOC108111557|XP_017076567.1|DEUG	LOC108140603|XP_017119001.1|DELE
OG0007370	LOC108109004|XP_017072761.1|DEUG	LOC108145462|XP_017126398.1|DELE
OG0007371	LOC108115953|XP_017083079.1|DEUG	LOC108148745|XP_017131429.1|DELE
OG0007372	LOC108108315|XP_017071829.1|DEUG	LOC108142990|XP_017122650.1|DELE
OG0007373	LOC108110078|XP_017074455.1|DEUG	LOC108148124|XP_017130463.1|DELE
OG0007374	LOC108103136|XP_017063996.1|DEUG	LOC108136595|XP_017113397.1|DELE
OG0007375	LOC108116740|XP_017084251.1|DEUG	LOC108136524|XP_017113288.1|DELE
OG0007376	LOC108104337|XP_017065812.1|DEUG	LOC108148157|XP_017130542.1|DELE
OG0007377	LOC108103820|XP_017064996.1|DEUG	LOC108143919|XP_017123991.1|DELE
OG0007378	LOC108105040|XP_017066929.1|DEUG	LOC108147681|XP_017129867.1|DELE
OG0007379	LOC108110047|XP_017074412.1|DEUG	LOC108136480|XP_017113183.1|DELE
OG0007380	LOC108118542|XP_017086784.1|DEUG	LOC108135913|XP_017112333.1|DELE
OG0007381	LOC108110049|XP_017074414.1|DEUG	LOC108136648|XP_017113459.1|DELE
OG0007382	LOC108103651|XP_017064697.1|DEUG	LOC108136224|XP_017112734.1|DELE
