Orthogroup	DEUG.longest_only	CPIP.longest_only
OG0004771	LOC108111345|XP_017076264.1|DEUG	LOC120423969|XP_039443895.1|CPIP
OG0004773	LOC108110180|XP_017074593.1|DEUG	LOC120425157|XP_039445521.1|CPIP
OG0004774	LOC108110181|XP_017074594.1|DEUG	LOC120426221|XP_039446874.1|CPIP
OG0004775	LOC108117157|XP_017084910.1|DEUG	LOC120426214|XP_039446856.1|CPIP
OG0004776	LOC108112723|XP_017078450.1|DEUG	LOC120426225|XP_039446893.1|CPIP
OG0004777	LOC108118305|XP_017086403.1|DEUG	LOC120427414|XP_039448214.1|CPIP
OG0004779	LOC108116656|XP_017084136.1|DEUG	LOC120427881|XP_039448748.1|CPIP
OG0004780	LOC108110549|XP_017075128.1|DEUG	LOC120427882|XP_039448752.1|CPIP
OG0004781	LOC108111772|XP_017076826.1|DEUG	LOC120421100|XP_039440178.1|CPIP
OG0004782	LOC108116597|XP_017084038.1|DEUG	LOC120416981|XP_039434841.1|CPIP
OG0004783	LOC108102931|XP_017063680.1|DEUG	LOC120416371|XP_039434041.1|CPIP
OG0004784	LOC108113171|XP_017079180.1|DEUG	LOC120432089|XP_039453161.1|CPIP, LOC120428963|XP_039450036.1|CPIP
OG0004785	LOC108115251|XP_017082097.1|DEUG	LOC120430146|XP_039451165.1|CPIP, LOC120430515|XP_039451549.1|CPIP
OG0004786	LOC108115390|XP_017082315.1|DEUG	LOC120429549|XP_039450540.1|CPIP
OG0004787	LOC108115262|XP_017082108.1|DEUG	LOC120428858|XP_039449915.1|CPIP
OG0004788	LOC108115279|XP_017082126.1|DEUG	LOC120428851|XP_039449908.1|CPIP
OG0004789	LOC108115280|XP_017082129.1|DEUG, LOC108115241|XP_017082087.1|DEUG	LOC120428855|XP_039449914.1|CPIP
OG0004790	LOC108113657|XP_017079818.1|DEUG	LOC120425991|XP_039446583.1|CPIP
OG0004791	LOC108105207|XP_017067147.1|DEUG	LOC120425983|XP_039446571.1|CPIP
OG0004792	LOC108117109|XP_017084820.1|DEUG	LOC120432022|XP_039453091.1|CPIP
OG0004793	LOC108111397|XP_017076321.1|DEUG	LOC120431080|XP_039452166.1|CPIP
OG0004794	LOC108116929|XP_017084563.1|DEUG	LOC120424782|XP_039444918.1|CPIP
OG0004795	LOC108116945|XP_017084582.1|DEUG	LOC120430266|XP_039451285.1|CPIP
OG0004796	LOC108117164|XP_017084926.1|DEUG	LOC120422563|XP_039441982.1|CPIP
OG0004797	LOC108109410|XP_017073397.1|DEUG	LOC120422572|XP_039441991.1|CPIP
OG0004798	LOC108116046|XP_017083233.1|DEUG	LOC120422547|XP_039441948.1|CPIP
OG0004799	LOC108109486|XP_017073504.1|DEUG	LOC120429164|XP_039450305.1|CPIP
OG0004800	LOC108116984|XP_017084634.1|DEUG	LOC120431672|XP_039452723.1|CPIP
OG0004801	LOC108113807|XP_017080005.1|DEUG	LOC120424623|XP_039444722.1|CPIP, LOC120424681|XP_039444791.1|CPIP
OG0004802	LOC108110164|XP_017074575.1|DEUG	LOC120432513|XP_039453665.1|CPIP
OG0004803	LOC108115986|XP_017083135.1|DEUG	LOC120430175|XP_039451190.1|CPIP
OG0004804	LOC108114954|XP_017081634.1|DEUG	LOC120430351|XP_039451384.1|CPIP
OG0004805	LOC108109525|XP_017073630.1|DEUG	LOC120429669|XP_039450631.1|CPIP
OG0004806	LOC108103920|XP_017065158.1|DEUG	LOC120421029|XP_039440098.1|CPIP
OG0004807	LOC108113692|XP_017079858.1|DEUG	LOC120421778|XP_039440981.1|CPIP
OG0004808	LOC108108375|XP_017071912.1|DEUG	LOC120427176|XP_039447970.1|CPIP
OG0004809	LOC108110257|XP_017074734.1|DEUG	LOC120423824|XP_039443687.1|CPIP
OG0004810	LOC108110179|XP_017074592.1|DEUG	LOC120423823|XP_039443685.1|CPIP
OG0004811	LOC108114464|XP_017080958.1|DEUG	LOC120423814|XP_039443668.1|CPIP
OG0004812	LOC108109454|XP_017073445.1|DEUG	LOC120423831|XP_039443708.1|CPIP
OG0004814	LOC108110144|XP_017074551.1|DEUG	LOC120431858|XP_039452926.1|CPIP
OG0004815	LOC108103240|XP_017064129.1|DEUG	LOC120417103|XP_039435014.1|CPIP
OG0004816	LOC108118067|XP_017086099.1|DEUG	LOC120417091|XP_039435004.1|CPIP
OG0004817	LOC108118086|XP_017086122.1|DEUG	LOC120417102|XP_039435013.1|CPIP
OG0004818	LOC108109530|XP_017073583.1|DEUG	LOC120425061|XP_039445368.1|CPIP
OG0004819	LOC108115680|XP_017082737.1|DEUG	LOC120425047|XP_039445352.1|CPIP
OG0004820	LOC108108383|XP_017071920.1|DEUG	LOC120425046|XP_039445350.1|CPIP
OG0004821	LOC108111337|XP_017076251.1|DEUG	LOC120425074|XP_039445400.1|CPIP
OG0004822	LOC108111668|XP_017076690.1|DEUG	LOC120425077|XP_039445402.1|CPIP
OG0004823	LOC108116907|XP_017084512.1|DEUG	LOC120425043|XP_039445347.1|CPIP
OG0004824	LOC108116978|XP_017084628.1|DEUG	LOC120425068|XP_039445375.1|CPIP
OG0004825	LOC108102363|XP_017062758.1|DEUG	LOC120422122|XP_039441426.1|CPIP
OG0004826	LOC108115356|XP_017082271.1|DEUG	LOC120420777|XP_039439822.1|CPIP
OG0004827	LOC108115007|XP_017081738.1|DEUG	LOC120420774|XP_039439817.1|CPIP
OG0004828	LOC108116658|XP_017084138.1|DEUG	LOC120420787|XP_039439833.1|CPIP
OG0004829	LOC108116698|XP_017084203.1|DEUG	LOC120414267|XP_039431321.1|CPIP
OG0004830	LOC108111714|XP_017076754.1|DEUG	LOC120423345|XP_039443048.1|CPIP
OG0004831	LOC108107993|XP_017071333.1|DEUG	LOC120418350|XP_039436637.1|CPIP
OG0004832	LOC108111775|XP_017076831.1|DEUG	LOC120432052|XP_039453119.1|CPIP
OG0004833	LOC108115334|XP_017082237.1|DEUG	LOC120423570|XP_039443362.1|CPIP
OG0004834	LOC108116670|XP_017084156.1|DEUG	LOC120431739|XP_039452800.1|CPIP
OG0004835	LOC108116710|XP_017084218.1|DEUG	LOC120432094|XP_039453167.1|CPIP
OG0004840	LOC108116680|XP_017084170.1|DEUG	LOC120427402|XP_039448197.1|CPIP
OG0004841	LOC108105858|XP_017068121.1|DEUG	LOC120425412|XP_039445876.1|CPIP, LOC120425676|XP_039446193.1|CPIP
OG0004842	LOC108115930|XP_017083055.1|DEUG	LOC120425431|XP_039445894.1|CPIP
OG0004843	LOC108116876|XP_017084458.1|DEUG	LOC120422579|XP_039442002.1|CPIP
OG0004844	LOC108108418|XP_017071962.1|DEUG	LOC120425367|XP_039445809.1|CPIP
OG0004845	LOC108114984|XP_017081704.1|DEUG	LOC120425365|XP_039445805.1|CPIP
OG0004846	LOC108110753|XP_017075451.1|DEUG	LOC120425579|XP_039446086.1|CPIP
OG0004847	LOC108110749|XP_017075448.1|DEUG	LOC120418366|XP_039436660.1|CPIP
OG0004848	LOC108117246|XP_017085080.1|DEUG	LOC120430437|XP_039451482.1|CPIP
OG0004849	LOC108111827|XP_017076922.1|DEUG	LOC120430431|XP_039451468.1|CPIP
OG0004850	LOC108117568|XP_017085564.1|DEUG	LOC120427728|XP_039448565.1|CPIP
OG0004851	LOC108117566|XP_017085562.1|DEUG	LOC120427726|XP_039448564.1|CPIP
OG0004852	LOC108116716|XP_017084226.1|DEUG	LOC120427724|XP_039448561.1|CPIP
OG0004853	LOC108109075|XP_017072923.1|DEUG	LOC120430973|XP_039452039.1|CPIP
OG0004854	LOC108107903|XP_017071195.1|DEUG	LOC120427609|XP_039448421.1|CPIP
OG0004855	LOC108114686|XP_017081268.1|DEUG	LOC120427617|XP_039448431.1|CPIP
OG0004856	LOC108109844|XP_017074086.1|DEUG	LOC120423014|XP_039442579.1|CPIP
OG0004857	LOC108114115|XP_017080380.1|DEUG	LOC120425687|XP_039446204.1|CPIP
OG0004858	LOC108109816|XP_017074031.1|DEUG	LOC120423000|XP_039442554.1|CPIP
OG0004859	LOC108109818|XP_017074037.1|DEUG	LOC120423002|XP_039442558.1|CPIP
OG0004860	LOC108108178|XP_017071610.1|DEUG	LOC120422997|XP_039442550.1|CPIP
OG0004861	LOC108114243|XP_017080607.1|DEUG	LOC120422995|XP_039442539.1|CPIP
OG0004862	LOC108114224|XP_017080566.1|DEUG	LOC120417814|XP_039435951.1|CPIP, LOC120424416|XP_039444461.1|CPIP
OG0004863	LOC108107780|XP_017070964.1|DEUG	LOC120421759|XP_039440965.1|CPIP, LOC120421734|XP_039440929.1|CPIP
OG0004864	LOC108108073|XP_017071443.1|DEUG	LOC120421750|XP_039440958.1|CPIP
OG0004865	LOC108116090|XP_017083297.1|DEUG	LOC120421752|XP_039440959.1|CPIP
OG0004866	LOC108102742|XP_017063379.1|DEUG	LOC120421740|XP_039440935.1|CPIP
OG0004867	LOC108106611|XP_017069300.1|DEUG	LOC120416821|XP_039434642.1|CPIP
OG0004868	LOC108110348|XP_017074870.1|DEUG	LOC120421749|XP_039440956.1|CPIP
OG0004869	LOC108106394|XP_017068891.1|DEUG	LOC120425223|XP_039445588.1|CPIP, LOC120422861|XP_039442344.1|CPIP
OG0004870	LOC108106399|XP_017068895.1|DEUG	LOC120422873|XP_039442354.1|CPIP
OG0004871	LOC108107444|XP_017070474.1|DEUG	LOC120422839|XP_039442314.1|CPIP
OG0004872	LOC108107299|XP_017070248.1|DEUG	LOC120417412|XP_039435388.1|CPIP
OG0004873	LOC108106185|XP_017068598.1|DEUG	LOC120424174|XP_039444160.1|CPIP
OG0004874	LOC108113549|XP_017079632.1|DEUG	LOC120424203|XP_039444196.1|CPIP
OG0004875	LOC108106045|XP_017068385.1|DEUG	LOC120424167|XP_039444151.1|CPIP
OG0004876	LOC108105515|XP_017067629.1|DEUG	LOC120424182|XP_039444171.1|CPIP
OG0004877	LOC108113954|XP_017080156.1|DEUG	LOC120429772|XP_039450763.1|CPIP
OG0004878	LOC108112692|XP_017078382.1|DEUG	LOC120417821|XP_039435968.1|CPIP
OG0004879	LOC108107303|XP_017070256.1|DEUG	LOC120417831|XP_039435981.1|CPIP
OG0004880	LOC108108691|XP_017072285.1|DEUG	LOC120417822|XP_039435970.1|CPIP
OG0004881	LOC108114337|XP_017080752.1|DEUG	LOC120417810|XP_039435943.1|CPIP
OG0004882	LOC108102756|XP_017063404.1|DEUG	LOC120417799|XP_039435931.1|CPIP
OG0004883	LOC108107931|XP_017071249.1|DEUG	LOC120417828|XP_039435978.1|CPIP
OG0004884	LOC108112695|XP_017078385.1|DEUG	LOC120424430|XP_039444484.1|CPIP
OG0004885	LOC108112545|XP_017077970.1|DEUG	LOC120422844|XP_039442322.1|CPIP
OG0004886	LOC108112787|XP_017078556.1|DEUG	LOC120422848|XP_039442327.1|CPIP
OG0004887	LOC108113336|XP_017079384.1|DEUG	LOC120422887|XP_039442382.1|CPIP
OG0004888	LOC108111950|XP_017077120.1|DEUG	LOC120422888|XP_039442383.1|CPIP
OG0004889	LOC108104780|XP_017066519.1|DEUG	LOC120427439|XP_039448236.1|CPIP
OG0004890	LOC108112864|XP_017078679.1|DEUG	LOC120427506|XP_039448300.1|CPIP
OG0004891	LOC108103851|XP_017065042.1|DEUG	LOC120427064|XP_039447839.1|CPIP
OG0004892	LOC108113310|XP_017079352.1|DEUG	LOC120419740|XP_039438476.1|CPIP, LOC120427540|XP_039448346.1|CPIP
OG0004893	LOC108112506|XP_017077882.1|DEUG	LOC120419741|XP_039438477.1|CPIP
OG0004894	LOC108113346|XP_017079398.1|DEUG	LOC120419758|XP_039438515.1|CPIP
OG0004895	LOC108109187|XP_017073110.1|DEUG	LOC120419513|XP_039438147.1|CPIP
OG0004896	LOC108111999|XP_017077219.1|DEUG	LOC120419502|XP_039438134.1|CPIP
OG0004897	LOC108112014|XP_017077241.1|DEUG	LOC120419488|XP_039438109.1|CPIP
OG0004898	LOC108104821|XP_017066597.1|DEUG	LOC120429766|XP_039450751.1|CPIP
OG0004899	LOC108106488|XP_017069056.1|DEUG	LOC120417817|XP_039435956.1|CPIP
OG0004900	LOC108104860|XP_017066670.1|DEUG	LOC120430254|XP_039451273.1|CPIP, LOC120419727|XP_039438456.1|CPIP
OG0004901	LOC108104839|XP_017066635.1|DEUG	LOC120419760|XP_039438521.1|CPIP
OG0004902	LOC108113887|XP_017080085.1|DEUG	LOC120419747|XP_039438485.1|CPIP
OG0004903	LOC108112932|XP_017078812.1|DEUG	LOC120419501|XP_039438131.1|CPIP
OG0004904	LOC108116684|XP_017084184.1|DEUG	LOC120426376|XP_039447069.1|CPIP, LOC120423499|XP_039443274.1|CPIP
OG0004905	LOC108113066|XP_017078991.1|DEUG	LOC120423497|XP_039443271.1|CPIP
OG0004906	LOC108117354|XP_017085218.1|DEUG	LOC120426768|XP_039447479.1|CPIP
OG0004907	LOC108102762|XP_017063409.1|DEUG	LOC120417418|XP_039435395.1|CPIP
OG0004908	LOC108114413|XP_017080877.1|DEUG	LOC120423174|XP_039442795.1|CPIP
OG0004909	LOC108114288|XP_017080674.1|DEUG	LOC120416585|XP_039434255.1|CPIP
OG0004910	LOC108114536|XP_017081063.1|DEUG	LOC120416538|XP_039434192.1|CPIP
OG0004911	LOC108108064|XP_017071429.1|DEUG	LOC120416552|XP_039434217.1|CPIP
OG0004912	LOC108117359|XP_017085226.1|DEUG	LOC120426924|XP_039447665.1|CPIP
OG0004913	LOC108108892|XP_017072600.1|DEUG	LOC120422648|XP_039442087.1|CPIP
OG0004914	LOC108109148|XP_017073043.1|DEUG	LOC120422631|XP_039442063.1|CPIP
OG0004915	LOC108107463|XP_017070497.1|DEUG	LOC120422646|XP_039442083.1|CPIP
OG0004916	LOC108113266|XP_017079303.1|DEUG	LOC120422641|XP_039442075.1|CPIP
OG0004917	LOC108117364|XP_017085236.1|DEUG	LOC120422643|XP_039442079.1|CPIP
OG0004918	LOC108117362|XP_017085229.1|DEUG	LOC120422640|XP_039442072.1|CPIP
OG0004919	LOC108109360|XP_017073317.1|DEUG	LOC120422650|XP_039442089.1|CPIP, LOC120431519|XP_039452550.1|CPIP
OG0004920	LOC108107563|XP_017070610.1|DEUG	LOC120431636|XP_039452679.1|CPIP
OG0004921	LOC108102728|XP_017063356.1|DEUG	LOC120431634|XP_039452676.1|CPIP
OG0004922	LOC108109894|XP_017074189.1|DEUG	LOC120418866|XP_039437334.1|CPIP
OG0004923	LOC108107611|XP_017070670.1|DEUG	LOC120424806|XP_039444954.1|CPIP
OG0004924	LOC108107811|XP_017071030.1|DEUG	LOC120427564|XP_039448372.1|CPIP
OG0004925	LOC108102871|XP_017063567.1|DEUG	LOC120412891|XP_039429455.1|CPIP, LOC120431903|XP_039452968.1|CPIP
OG0004926	LOC108114729|XP_017081326.1|DEUG	LOC120412884|XP_039429446.1|CPIP
OG0004927	LOC108108274|XP_017071751.1|DEUG	LOC120412863|XP_039429418.1|CPIP
OG0004928	LOC108111953|XP_017077133.1|DEUG	LOC120429044|XP_039450117.1|CPIP, LOC120422915|XP_039442419.1|CPIP
OG0004929	LOC108104707|XP_017066415.1|DEUG	LOC120426037|XP_039446650.1|CPIP
OG0004930	LOC108106588|XP_017069258.1|DEUG	LOC120427565|XP_039448373.1|CPIP
OG0004931	LOC108109251|XP_017073222.1|DEUG	LOC120425596|XP_039446112.1|CPIP
OG0004932	LOC108104643|XP_017066310.1|DEUG	LOC120425587|XP_039446099.1|CPIP
OG0004933	LOC108113312|XP_017079355.1|DEUG	LOC120425591|XP_039446106.1|CPIP
OG0004934	LOC108107491|XP_017070526.1|DEUG	LOC120425588|XP_039446101.1|CPIP
OG0004935	LOC108112648|XP_017078252.1|DEUG	LOC120417422|XP_039435400.1|CPIP
OG0004936	LOC108108053|XP_017071416.1|DEUG	LOC120426884|XP_039447623.1|CPIP
OG0004937	LOC108107807|XP_017071026.1|DEUG	LOC120427105|XP_039447892.1|CPIP
OG0004938	LOC108109813|XP_017074027.1|DEUG	LOC120417765|XP_039435860.1|CPIP, LOC120427032|XP_039447792.1|CPIP
OG0004939	LOC108108524|XP_017072085.1|DEUG	LOC120427495|XP_039448288.1|CPIP
OG0004940	LOC108108599|XP_017072185.1|DEUG	LOC120426842|XP_039447566.1|CPIP
OG0004941	LOC108114538|XP_017081070.1|DEUG	LOC120428979|XP_039450047.1|CPIP
OG0004942	LOC108107861|XP_017071117.1|DEUG	LOC120428978|XP_039450045.1|CPIP
OG0004943	LOC108109810|XP_017074023.1|DEUG	LOC120428981|XP_039450054.1|CPIP
OG0004944	LOC108107869|XP_017071138.1|DEUG	LOC120424382|XP_039444415.1|CPIP
OG0004945	LOC108113342|XP_017079392.1|DEUG	LOC120432598|XP_039453771.1|CPIP
OG0004946	LOC108108771|XP_017072425.1|DEUG	LOC120426825|XP_039447549.1|CPIP
OG0004947	LOC108102806|XP_017063474.1|DEUG	LOC120426907|XP_039447650.1|CPIP
OG0004948	LOC108102788|XP_017063438.1|DEUG	LOC120422890|XP_039442388.1|CPIP
OG0004949	LOC108113584|XP_017079719.1|DEUG	LOC120422851|XP_039442331.1|CPIP
OG0004950	LOC108104655|XP_017066325.1|DEUG	LOC120422855|XP_039442337.1|CPIP
OG0004951	LOC108116024|XP_017083200.1|DEUG	LOC120422833|XP_039442304.1|CPIP
OG0004952	LOC108107955|XP_017071281.1|DEUG	LOC120422881|XP_039442375.1|CPIP
OG0004953	LOC108114440|XP_017080922.1|DEUG	LOC120422824|XP_039442293.1|CPIP
OG0004954	LOC108114436|XP_017080916.1|DEUG	LOC120426107|XP_039446747.1|CPIP
OG0004955	LOC108114110|XP_017080362.1|DEUG	LOC120426297|XP_039446983.1|CPIP
OG0004956	LOC108104822|XP_017066598.1|DEUG	LOC120425879|XP_039446437.1|CPIP
OG0004957	LOC108107853|XP_017071108.1|DEUG	LOC120425349|XP_039445784.1|CPIP
OG0004958	LOC108108233|XP_017071688.1|DEUG	LOC120428812|XP_039449847.1|CPIP
OG0004959	LOC108107964|XP_017071293.1|DEUG	LOC120428821|XP_039449862.1|CPIP
OG0004960	LOC108107962|XP_017071290.1|DEUG	LOC120428816|XP_039449853.1|CPIP
OG0004961	LOC108112454|XP_017077794.1|DEUG	LOC120428817|XP_039449857.1|CPIP
OG0004962	LOC108114633|XP_017081188.1|DEUG	LOC120425973|XP_039446561.1|CPIP
OG0004963	LOC108108546|XP_017072110.1|DEUG	LOC120425970|XP_039446557.1|CPIP
OG0004964	LOC108114489|XP_017080998.1|DEUG	LOC120429650|XP_039450609.1|CPIP
OG0004965	LOC108102764|XP_017063411.1|DEUG	LOC120415766|XP_039433307.1|CPIP
OG0004966	LOC108102729|XP_017063364.1|DEUG	LOC120415744|XP_039433284.1|CPIP
OG0004967	LOC108106397|XP_017068894.1|DEUG	LOC120415760|XP_039433301.1|CPIP
OG0004968	LOC108108179|XP_017071612.1|DEUG	LOC120428571|XP_039449538.1|CPIP
OG0004969	LOC108112499|XP_017077867.1|DEUG	LOC120428563|XP_039449525.1|CPIP
OG0004970	LOC108108161|XP_017071587.1|DEUG	LOC120428564|XP_039449526.1|CPIP
OG0004971	LOC108107789|XP_017070988.1|DEUG	LOC120428565|XP_039449529.1|CPIP
OG0004972	LOC108102747|XP_017063387.1|DEUG	LOC120427235|XP_039448033.1|CPIP
OG0004973	LOC108104679|XP_017066364.1|DEUG	LOC120424872|XP_039445064.1|CPIP
OG0004974	LOC108107902|XP_017071194.1|DEUG	LOC120424881|XP_039445079.1|CPIP
OG0004975	LOC108107913|XP_017071222.1|DEUG	LOC120424792|XP_039444934.1|CPIP
OG0004976	LOC108107609|XP_017070665.1|DEUG	LOC120424794|XP_039444938.1|CPIP
OG0004977	LOC108109151|XP_017073054.1|DEUG	LOC120418885|XP_039437352.1|CPIP
OG0004978	LOC108112790|XP_017078560.1|DEUG	LOC120418867|XP_039437336.1|CPIP
OG0004979	LOC108109796|XP_017073994.1|DEUG	LOC120430073|XP_039451100.1|CPIP
OG0004980	LOC108118227|XP_017086296.1|DEUG	LOC120430112|XP_039451134.1|CPIP
OG0004981	LOC108108586|XP_017072170.1|DEUG	LOC120426778|XP_039447488.1|CPIP
OG0004982	LOC108108583|XP_017072167.1|DEUG	LOC120426620|XP_039447351.1|CPIP
OG0004983	LOC108114587|XP_017081132.1|DEUG	LOC120427270|XP_039448061.1|CPIP
OG0004984	LOC108114674|XP_017081245.1|DEUG	LOC120422850|XP_039442330.1|CPIP
OG0004985	LOC108102811|XP_017063479.1|DEUG	LOC120430756|XP_039451801.1|CPIP, LOC120430313|XP_039451340.1|CPIP
OG0004986	LOC108108600|XP_017072187.1|DEUG	LOC120416551|XP_039434215.1|CPIP
OG0004987	LOC108114340|XP_017080754.1|DEUG	LOC120430753|XP_039451794.1|CPIP
OG0004988	LOC108102812|XP_017063481.1|DEUG	LOC120430322|XP_039451355.1|CPIP, LOC120430752|XP_039451793.1|CPIP
OG0004989	LOC108114507|XP_017081016.1|DEUG	LOC120416557|XP_039434223.1|CPIP
OG0004990	LOC108108952|XP_017072695.1|DEUG	LOC120429257|XP_039450406.1|CPIP
OG0004991	LOC108106600|XP_017069279.1|DEUG	LOC120420680|XP_039439711.1|CPIP
OG0004992	LOC108106601|XP_017069281.1|DEUG	LOC120420662|XP_039439690.1|CPIP
OG0004994	LOC108108150|XP_017071569.1|DEUG	LOC120428626|XP_039449609.1|CPIP
OG0004995	LOC108107852|XP_017071102.1|DEUG	LOC120431470|XP_039452518.1|CPIP
OG0004996	LOC108108343|XP_017071868.1|DEUG	LOC120431466|XP_039452514.1|CPIP
OG0004997	LOC108112813|XP_017078600.1|DEUG	LOC120427040|XP_039447803.1|CPIP
OG0004998	LOC108112633|XP_017078229.1|DEUG	LOC120421548|XP_039440708.1|CPIP
OG0004999	LOC108107545|XP_017070575.1|DEUG	LOC120421540|XP_039440703.1|CPIP
OG0005000	LOC108112169|XP_017077435.1|DEUG	LOC120421541|XP_039440704.1|CPIP
OG0005001	LOC108109867|XP_017074148.1|DEUG	LOC120421537|XP_039440696.1|CPIP
OG0005002	LOC108111822|XP_017076919.1|DEUG	LOC120420113|XP_039438996.1|CPIP
OG0005003	LOC108109887|XP_017074178.1|DEUG	LOC120413162|XP_039429804.1|CPIP
OG0005004	LOC108114103|XP_017080351.1|DEUG	LOC120413190|XP_039429837.1|CPIP
OG0005005	LOC108108464|XP_017072008.1|DEUG	LOC120413212|XP_039429865.1|CPIP
OG0005006	LOC108102857|XP_017063546.1|DEUG	LOC120413177|XP_039429823.1|CPIP
OG0005007	LOC108108581|XP_017072164.1|DEUG	LOC120419238|XP_039437828.1|CPIP, LOC120413182|XP_039429830.1|CPIP
OG0005008	LOC108104631|XP_017066295.1|DEUG	LOC120413179|XP_039429826.1|CPIP
OG0005009	LOC108108432|XP_017071975.1|DEUG	LOC120413184|XP_039429832.1|CPIP
OG0005010	LOC108114585|XP_017081129.1|DEUG	LOC120428755|XP_039449771.1|CPIP
OG0005011	LOC108107263|XP_017070182.1|DEUG	LOC120428747|XP_039449759.1|CPIP
OG0005012	LOC108114561|XP_017081100.1|DEUG	LOC120413225|XP_039429885.1|CPIP
OG0005013	LOC108108309|XP_017071817.1|DEUG	LOC120418477|XP_039436847.1|CPIP
OG0005014	LOC108114325|XP_017080732.1|DEUG	LOC120413164|XP_039429808.1|CPIP
OG0005015	LOC108108054|XP_017071417.1|DEUG	LOC120413196|XP_039429845.1|CPIP
OG0005016	LOC108117398|XP_017085293.1|DEUG	LOC120418495|XP_039436866.1|CPIP
OG0005017	LOC108109793|XP_017073991.1|DEUG	LOC120424863|XP_039445050.1|CPIP
OG0005018	LOC108104697|XP_017066397.1|DEUG	LOC120424831|XP_039444993.1|CPIP
OG0005019	LOC108114566|XP_017081105.1|DEUG	LOC120424830|XP_039444992.1|CPIP
OG0005020	LOC108104762|XP_017066486.1|DEUG	LOC120420088|XP_039438953.1|CPIP
OG0005021	LOC108110807|XP_017075527.1|DEUG	LOC120420066|XP_039438919.1|CPIP
OG0005022	LOC108102817|XP_017063488.1|DEUG	LOC120420060|XP_039438908.1|CPIP
OG0005023	LOC108104878|XP_017066694.1|DEUG	LOC120420061|XP_039438909.1|CPIP
OG0005024	LOC108113880|XP_017080078.1|DEUG	LOC120420111|XP_039438993.1|CPIP
OG0005025	LOC108117373|XP_017085248.1|DEUG	LOC120429151|XP_039450290.1|CPIP
OG0005026	LOC108109870|XP_017074153.1|DEUG	LOC120429157|XP_039450299.1|CPIP
OG0005027	LOC108108002|XP_017071345.1|DEUG	LOC120416524|XP_039434174.1|CPIP
OG0005028	LOC108111800|XP_017076880.1|DEUG	LOC120416510|XP_039434161.1|CPIP
OG0005029	LOC108108579|XP_017072160.1|DEUG	LOC120416487|XP_039434140.1|CPIP
OG0005030	LOC108104646|XP_017066315.1|DEUG	LOC120428830|XP_039449875.1|CPIP
OG0005031	LOC108114425|XP_017080901.1|DEUG	LOC120430776|XP_039451819.1|CPIP
OG0005032	LOC108114179|XP_017080475.1|DEUG	LOC120413472|XP_039430243.1|CPIP
OG0005033	LOC108107880|XP_017071153.1|DEUG	LOC120413444|XP_039430207.1|CPIP
OG0005034	LOC108107637|XP_017070711.1|DEUG	LOC120429603|XP_039450569.1|CPIP
OG0005035	LOC108114180|XP_017080476.1|DEUG	LOC120418036|XP_039436215.1|CPIP
OG0005036	LOC108107837|XP_017071079.1|DEUG	LOC120418030|XP_039436211.1|CPIP
OG0005037	LOC108117360|XP_017085227.1|DEUG	LOC120418031|XP_039436212.1|CPIP
OG0005038	LOC108108095|XP_017071480.1|DEUG	LOC120418931|XP_039437401.1|CPIP
OG0005039	LOC108102658|XP_017063286.1|DEUG	LOC120418922|XP_039437386.1|CPIP
OG0005040	LOC108114512|XP_017081021.1|DEUG	LOC120418912|XP_039437374.1|CPIP
OG0005041	LOC108114634|XP_017081190.1|DEUG	LOC120418938|XP_039437410.1|CPIP
OG0005042	LOC108107582|XP_017070632.1|DEUG	LOC120418910|XP_039437372.1|CPIP
OG0005043	LOC108108938|XP_017072680.1|DEUG	LOC120418914|XP_039437379.1|CPIP
OG0005044	LOC108109254|XP_017073226.1|DEUG	LOC120418909|XP_039437370.1|CPIP
OG0005049	LOC108114178|XP_017080472.1|DEUG	LOC120420676|XP_039439708.1|CPIP
OG0005050	LOC108106683|XP_017069404.1|DEUG	LOC120420647|XP_039439660.1|CPIP
OG0005051	LOC108114170|XP_017080454.1|DEUG	LOC120420652|XP_039439670.1|CPIP
OG0005052	LOC108113942|XP_017080141.1|DEUG	LOC120420674|XP_039439705.1|CPIP
OG0005053	LOC108110809|XP_017075529.1|DEUG	LOC120412395|XP_039428779.1|CPIP
OG0005054	LOC108114617|XP_017081169.1|DEUG	LOC120412373|XP_039428730.1|CPIP
OG0005055	LOC108105032|XP_017066920.1|DEUG	LOC120412398|XP_039428788.1|CPIP
OG0005056	LOC108113279|XP_017079317.1|DEUG	LOC120412424|XP_039428819.1|CPIP
OG0005057	LOC108104912|XP_017066744.1|DEUG	LOC120413439|XP_039430188.1|CPIP
OG0005058	LOC108107547|XP_017070584.1|DEUG	LOC120413476|XP_039430249.1|CPIP
OG0005059	LOC108107201|XP_017070107.1|DEUG	LOC120414620|XP_039431784.1|CPIP
OG0005060	LOC108107322|XP_017070292.1|DEUG	LOC120414643|XP_039431813.1|CPIP
OG0005061	LOC108107169|XP_017070073.1|DEUG	LOC120414619|XP_039431782.1|CPIP, LOC120431867|XP_039452934.1|CPIP
OG0005062	LOC108107250|XP_017070164.1|DEUG	LOC120412582|XP_039429026.1|CPIP
OG0005063	LOC108113636|XP_017079830.1|DEUG	LOC120421550|XP_039440711.1|CPIP
OG0005064	LOC108114654|XP_017081218.1|DEUG	LOC120424851|XP_039445034.1|CPIP
