Orthogroup	DEUG.longest_only	DYAK.longest_only
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC6529643|XP_002090637.1|DYAK
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC6528014|XP_002089081.1|DYAK
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC6526295|XP_002087417.1|DYAK
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC6527172|XP_039227160.1|DYAK
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC6527641|XP_002088729.2|DYAK
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC6527617|XP_002088705.1|DYAK
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC6530508|XP_002091423.1|DYAK
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC6524897|XP_002100737.1|DYAK
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC6538167|XP_002098695.1|DYAK
OG0005451	LOC108105713|XP_017067917.1|DEUG	LOC6529427|XP_002090431.1|DYAK
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC6531733|XP_015051532.1|DYAK
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC6536309|XP_002096893.1|DYAK
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC6527383|XP_002088475.2|DYAK
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC6532079|XP_002092856.1|DYAK
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC6529678|XP_002090671.1|DYAK
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC6529676|XP_002090669.1|DYAK
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC6526444|XP_015053328.1|DYAK
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC6527621|XP_002088709.1|DYAK
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC6528148|XP_002089214.1|DYAK
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC6529663|XP_002090656.1|DYAK
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC6529661|XP_002090654.1|DYAK
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC6534117|XP_002094801.1|DYAK
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC6529664|XP_002090657.1|DYAK
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC6529675|XP_002090668.1|DYAK
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC6529677|XP_002090670.1|DYAK
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC6537791|XP_002098332.1|DYAK
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC6527670|XP_002088756.1|DYAK
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC6527709|XP_002088793.1|DYAK
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC6527711|XP_002088795.1|DYAK
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC6529505|XP_039227965.1|DYAK
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC6529506|XP_039227807.1|DYAK
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC6528142|XP_002089208.1|DYAK
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC6527355|XP_002088447.1|DYAK
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC6527354|XP_002088446.1|DYAK
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC6528498|XP_002089544.2|DYAK
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC6533676|XP_002094382.1|DYAK
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC6526824|XP_002087925.1|DYAK
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC6526825|XP_002087926.1|DYAK
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC6526826|XP_002087927.1|DYAK
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC6526735|XP_002087838.1|DYAK
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC6526733|XP_039226369.1|DYAK
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC6537181|XP_002097739.2|DYAK
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC6529003|XP_002090035.1|DYAK
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC6529971|XP_039228017.1|DYAK
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC6528671|XP_002089713.1|DYAK
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC6526660|XP_002087768.1|DYAK
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC6526658|XP_002087766.1|DYAK
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC6526378|XP_002087497.1|DYAK
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC6526377|XP_002087496.1|DYAK
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC6526468|XP_039227456.1|DYAK
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC6526475|XP_002087592.1|DYAK
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC6529757|XP_002090747.1|DYAK
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC6532108|XP_002092884.1|DYAK
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC6532152|XP_002092928.1|DYAK
OG0005496	LOC108110236|XP_017074711.1|DEUG	LOC6535855|XP_015047400.1|DYAK
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC6529797|XP_002090781.3|DYAK
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC6529798|XP_002090782.2|DYAK
OG0005499	LOC108114828|XP_017081455.1|DEUG	LOC6529794|XP_002090778.1|DYAK
OG0005500	LOC108114833|XP_017081459.1|DEUG	LOC6529795|XP_002090779.1|DYAK
OG0005501	LOC108107099|XP_017069972.1|DEUG	LOC6529658|XP_002090651.1|DYAK
OG0005502	LOC108107100|XP_017069974.1|DEUG	LOC6529659|XP_002090652.1|DYAK
OG0005503	LOC108111869|XP_017076987.1|DEUG	LOC6527256|XP_039227719.1|DYAK
OG0005504	LOC108110980|XP_017075780.1|DEUG	LOC6526440|XP_002087559.1|DYAK
OG0005506	LOC108115502|XP_017082482.1|DEUG	LOC6530329|XP_002091256.2|DYAK
OG0005507	LOC108106126|XP_017068495.1|DEUG	LOC6526273|XP_002087395.1|DYAK
OG0005508	LOC108111068|XP_017075886.1|DEUG	LOC6527200|XP_002088294.1|DYAK
OG0005509	LOC108110883|XP_017075630.1|DEUG	LOC6526557|XP_002087667.1|DYAK
OG0005510	LOC108105831|XP_017068065.1|DEUG	LOC6528181|XP_002089244.2|DYAK
OG0005511	LOC108105437|XP_017067511.1|DEUG	LOC6523809|XP_002099684.1|DYAK
OG0005512	LOC108115570|XP_017082565.1|DEUG	LOC6537767|XP_002098308.1|DYAK
OG0005513	LOC108104362|XP_017065861.1|DEUG	LOC6524753|XP_002100597.1|DYAK
OG0005514	LOC108109561|XP_017073623.1|DEUG	LOC6537692|XP_002098237.1|DYAK
OG0005515	LOC108112845|XP_017078647.1|DEUG	LOC6530073|XP_039228581.1|DYAK
OG0005516	LOC108110890|XP_017075637.1|DEUG	LOC6528033|XP_002089100.1|DYAK
OG0005517	LOC108106134|XP_017068512.1|DEUG	LOC6527666|XP_039227670.1|DYAK
OG0005518	LOC108107079|XP_017069940.1|DEUG	LOC6529611|XP_002090605.2|DYAK
OG0005519	LOC108106717|XP_017069439.1|DEUG	LOC6530178|XP_002091118.1|DYAK
OG0005520	LOC108111016|XP_017075818.1|DEUG	LOC6527187|XP_002088281.1|DYAK
OG0005521	LOC108110873|XP_017075609.1|DEUG	LOC6527185|XP_002088279.1|DYAK
OG0005522	LOC108114054|XP_017080296.1|DEUG	LOC6533691|XP_002094396.1|DYAK
OG0005523	LOC108115545|XP_017082537.1|DEUG	LOC6529250|XP_002090255.2|DYAK
OG0005524	LOC108106925|XP_017069671.1|DEUG	LOC6526987|XP_002088083.1|DYAK
OG0005525	LOC108110906|XP_017075656.1|DEUG	LOC6527908|XP_002088980.2|DYAK
OG0005526	LOC108110468|XP_017075024.1|DEUG	LOC6528011|XP_002089078.1|DYAK
OG0005527	LOC108102331|XP_017062618.1|DEUG	LOC6523770|XP_039232964.1|DYAK
OG0005528	LOC108107111|XP_017069989.1|DEUG	LOC6526944|XP_039226402.1|DYAK
OG0005529	LOC108103391|XP_017064335.1|DEUG	LOC6529225|XP_015052210.1|DYAK
OG0005530	LOC108111179|XP_017076048.1|DEUG	LOC6526635|XP_015053298.1|DYAK
OG0005531	LOC108114513|XP_017081023.1|DEUG	LOC6534663|XP_002095338.1|DYAK
OG0005532	LOC108104182|XP_017065602.1|DEUG	LOC6526252|XP_039226604.1|DYAK
OG0005533	LOC108110667|XP_017075273.1|DEUG	LOC6526611|XP_002087719.1|DYAK
OG0005534	LOC108102779|XP_017063428.1|DEUG	LOC6532332|XP_002093092.2|DYAK
OG0005535	LOC108110739|XP_017075433.1|DEUG	LOC6526504|XP_002087615.1|DYAK
OG0005536	LOC108118489|XP_017086710.1|DEUG	LOC6529496|XP_015052141.1|DYAK
OG0005537	LOC108108438|XP_017071984.1|DEUG	LOC6527444|XP_002088536.1|DYAK
OG0005538	LOC108105700|XP_017067898.1|DEUG	LOC6529575|XP_002090572.1|DYAK
OG0005539	LOC108106948|XP_017069705.1|DEUG	LOC6529635|XP_002090629.1|DYAK
OG0005540	LOC108111079|XP_017075901.1|DEUG	LOC6526338|XP_002087460.2|DYAK
OG0005541	LOC108106098|XP_017068451.1|DEUG	LOC6526270|XP_002087392.1|DYAK
OG0005542	LOC108108030|XP_017071392.1|DEUG	LOC6532812|XP_039230771.1|DYAK
OG0005543	LOC108106939|XP_017069692.1|DEUG	LOC6529709|XP_002090702.1|DYAK
OG0005544	LOC108110727|XP_017075402.1|DEUG	LOC6526315|XP_002087437.3|DYAK
OG0005545	LOC108111314|XP_017076201.1|DEUG	LOC6527259|XP_002088353.1|DYAK
OG0005546	LOC108115504|XP_017082485.1|DEUG	LOC6529251|XP_015052266.1|DYAK
OG0005547	LOC108106075|XP_017068421.1|DEUG	LOC6527689|XP_002088773.3|DYAK
OG0005548	LOC108106164|XP_017068565.1|DEUG	LOC6527694|XP_002088778.1|DYAK
OG0005549	LOC108106180|XP_017068591.1|DEUG	LOC6527696|XP_002088780.1|DYAK
OG0005550	LOC108102632|XP_017063240.1|DEUG	LOC6528166|XP_015053887.1|DYAK
OG0005551	LOC108112012|XP_017077239.1|DEUG	LOC6531013|XP_002091850.1|DYAK
OG0005552	LOC108111951|XP_017077122.1|DEUG	LOC6531014|XP_002091851.1|DYAK
OG0005553	LOC108110974|XP_017075768.1|DEUG	LOC6526441|XP_002087560.1|DYAK
OG0005554	LOC108110716|XP_017075358.1|DEUG	LOC6526806|XP_015053460.1|DYAK
OG0005555	LOC108111154|XP_017076014.1|DEUG	LOC6526803|XP_002087905.1|DYAK
OG0005556	LOC108111133|XP_017075988.1|DEUG	LOC6526802|XP_002087904.1|DYAK
OG0005557	LOC108118444|XP_017086641.1|DEUG	LOC6529526|XP_002090528.1|DYAK
OG0005558	LOC108109694|XP_017073796.1|DEUG	LOC6525993|XP_039228117.1|DYAK
OG0005559	LOC108115482|XP_017082455.1|DEUG	LOC6529870|XP_002090827.1|DYAK
OG0005560	LOC108118441|XP_017086636.1|DEUG	LOC6529528|XP_002090530.1|DYAK
OG0005561	LOC108118095|XP_017086138.1|DEUG	LOC6525287|XP_002101123.1|DYAK
OG0005562	LOC108102583|XP_017063163.1|DEUG	LOC6526869|XP_039226354.1|DYAK
OG0005563	LOC108102380|XP_017062800.1|DEUG	LOC6523761|XP_039232908.1|DYAK
OG0005564	LOC108110782|XP_017075490.1|DEUG	LOC6528001|XP_002089068.1|DYAK
OG0005565	LOC108103064|XP_017063897.1|DEUG	LOC6529468|XP_002090470.1|DYAK
OG0005566	LOC108103065|XP_017063898.1|DEUG	LOC6529469|XP_002090471.1|DYAK
OG0005567	LOC108117468|XP_017085379.1|DEUG	LOC6538664|XP_002099184.1|DYAK
OG0005568	LOC108102599|XP_017063192.1|DEUG	LOC6527611|XP_002088699.1|DYAK
OG0005569	LOC108111126|XP_017075969.1|DEUG	LOC6526516|XP_015053314.1|DYAK
OG0005570	LOC108102606|XP_017063199.1|DEUG	LOC6526379|XP_002087498.2|DYAK
OG0005571	LOC108112983|XP_017078880.1|DEUG	LOC6531784|XP_002092571.3|DYAK
OG0005572	LOC108109105|XP_017072980.1|DEUG	LOC6530647|XP_015052731.1|DYAK
OG0005573	LOC108113748|XP_017079930.1|DEUG	LOC6538510|XP_002099032.1|DYAK
OG0005574	LOC108112591|XP_017078126.1|DEUG	LOC6528449|XP_002089495.1|DYAK
OG0005575	LOC108117492|XP_017085456.1|DEUG	LOC6536496|XP_002097074.1|DYAK
OG0005576	LOC108113218|XP_017079243.1|DEUG	LOC6531473|XP_002092272.1|DYAK
OG0005577	LOC108104301|XP_017065766.1|DEUG	LOC6534457|XP_002095134.1|DYAK
OG0005578	LOC108114599|XP_017081148.1|DEUG	LOC6539731|XP_039230418.1|DYAK
OG0005579	LOC108114601|XP_017081150.1|DEUG	LOC26534813|XP_015050849.1|DYAK
OG0005580	LOC108108272|XP_017071735.1|DEUG	LOC6532613|XP_002093357.1|DYAK
OG0005581	LOC108103196|XP_017064073.1|DEUG	LOC6523998|XP_039227803.1|DYAK
OG0005582	LOC108108778|XP_017072437.1|DEUG	LOC6535111|XP_002095774.2|DYAK
OG0005583	LOC108109795|XP_017073993.1|DEUG	LOC6532713|XP_002093455.1|DYAK
OG0005584	LOC108113473|XP_017079545.1|DEUG	LOC6527126|XP_002088220.3|DYAK
OG0005585	LOC108116212|XP_017083487.1|DEUG	LOC6536080|XP_002096690.3|DYAK
OG0005586	LOC108115403|XP_017082331.1|DEUG	LOC6537476|XP_039231796.1|DYAK
OG0005587	LOC108112441|XP_017077779.1|DEUG	LOC6527215|XP_002088309.1|DYAK
OG0005588	LOC108114310|XP_017080708.1|DEUG	LOC26534913|XP_039229377.1|DYAK
OG0005589	LOC108108337|XP_017071858.1|DEUG	LOC6536304|XP_002096888.1|DYAK
OG0005590	LOC108106639|XP_017069333.1|DEUG	LOC6528318|XP_002089371.1|DYAK
OG0005591	LOC108102992|XP_017063794.1|DEUG	LOC6524648|XP_002100505.2|DYAK
OG0005592	LOC108111498|XP_017076501.1|DEUG	LOC6536702|XP_015047902.1|DYAK
OG0005593	LOC108114034|XP_017080273.1|DEUG	LOC6532476|XP_002093222.1|DYAK
OG0005594	LOC108107898|XP_017071189.1|DEUG	LOC6533267|XP_002093993.1|DYAK
OG0005595	LOC108107897|XP_017071188.1|DEUG	LOC6533266|XP_002093992.2|DYAK
OG0005596	LOC108114209|XP_017080521.1|DEUG	LOC6532449|XP_002093196.3|DYAK
OG0005597	LOC108109517|XP_017073558.1|DEUG	LOC6536182|XP_015047601.1|DYAK
OG0005598	LOC108111414|XP_017076360.1|DEUG	LOC6537984|XP_002098521.1|DYAK
OG0005599	LOC108109104|XP_017072977.1|DEUG	LOC6530648|XP_002091546.2|DYAK
OG0005600	LOC108109514|XP_017073554.1|DEUG	LOC6536227|XP_002096818.1|DYAK
OG0005601	LOC108105094|XP_017067017.1|DEUG	LOC6525139|XP_002100977.1|DYAK
OG0005602	LOC108113611|XP_017079760.1|DEUG	LOC6538414|XP_002098938.1|DYAK
OG0005603	LOC108106597|XP_017069277.1|DEUG	LOC6530494|XP_002091409.1|DYAK
OG0005604	LOC108106688|XP_017069410.1|DEUG	LOC6530491|XP_002091406.3|DYAK
OG0005605	LOC108106360|XP_017068830.1|DEUG	LOC6530146|XP_015051988.1|DYAK
OG0005606	LOC108104123|XP_017065514.1|DEUG	LOC6527347|XP_002088439.1|DYAK
OG0005607	LOC108116442|XP_017083840.1|DEUG	LOC6536638|XP_002097210.1|DYAK
OG0005608	LOC108116277|XP_017083553.1|DEUG	LOC6536635|XP_002097207.1|DYAK
OG0005609	LOC108107937|XP_017071255.1|DEUG	LOC6532777|XP_015049601.1|DYAK
OG0005610	LOC108109851|XP_017074101.1|DEUG	LOC6533414|XP_002094132.1|DYAK
OG0005611	LOC108107784|XP_017070970.1|DEUG	LOC6532818|XP_002093555.2|DYAK
OG0005612	LOC108111782|XP_017076855.1|DEUG	LOC6536747|XP_002097319.1|DYAK
OG0005613	LOC108111490|XP_017076465.1|DEUG	LOC6537040|XP_002097607.1|DYAK
OG0005614	LOC108115302|XP_017082188.1|DEUG	LOC6535408|XP_002096057.2|DYAK
OG0005615	LOC108109370|XP_017073339.1|DEUG	LOC6539016|XP_002099518.1|DYAK
OG0005616	LOC108105611|XP_017067779.1|DEUG	LOC6537206|XP_002097764.1|DYAK
OG0005617	LOC108116135|XP_017083352.1|DEUG	LOC6537617|XP_002098163.3|DYAK
OG0005618	LOC108106704|XP_017069425.1|DEUG	LOC6530208|XP_002091146.1|DYAK
OG0005619	LOC108117001|XP_017084655.1|DEUG	LOC6535588|XP_002096216.1|DYAK
OG0005620	LOC108117597|XP_017085600.1|DEUG	LOC6526048|XP_015046612.1|DYAK
OG0005621	LOC108103270|XP_017064171.1|DEUG	LOC6524022|XP_002099894.3|DYAK, LOC120320534|XP_039226314.1|DYAK
OG0005622	LOC108109746|XP_017073899.1|DEUG	LOC6524053|XP_002099922.1|DYAK
OG0005623	LOC108105426|XP_017067485.1|DEUG	LOC6524400|XP_015045681.1|DYAK
OG0005624	LOC108116223|XP_017083503.1|DEUG	LOC6536105|XP_002096713.1|DYAK
OG0005625	LOC108116410|XP_017083783.1|DEUG	LOC6537124|XP_002097685.1|DYAK
OG0005626	LOC108117420|XP_017085320.1|DEUG	LOC6525378|XP_002101214.1|DYAK
OG0005627	LOC108116445|XP_017083846.1|DEUG	LOC6537389|XP_002097945.1|DYAK
OG0005628	LOC108105619|XP_017067789.1|DEUG	LOC6537191|XP_002097749.1|DYAK
OG0005629	LOC108106630|XP_017069321.1|DEUG	LOC6530288|XP_002091216.1|DYAK
OG0005630	LOC108106662|XP_017069380.1|DEUG	LOC6530101|XP_039228466.1|DYAK
OG0005631	LOC108117611|XP_017085626.1|DEUG	LOC6525090|XP_002100929.2|DYAK
OG0005632	LOC108103833|XP_017065009.1|DEUG	LOC6524532|XP_039233807.1|DYAK
OG0005633	LOC108105264|XP_017067232.1|DEUG	LOC6535545|XP_039232220.1|DYAK
OG0005634	LOC108111559|XP_017076572.1|DEUG	LOC6535468|XP_002096099.2|DYAK
OG0005635	LOC108111107|XP_017075937.1|DEUG	LOC6527980|XP_015053855.1|DYAK
OG0005636	LOC108109626|XP_017073691.1|DEUG	LOC6537613|XP_002098159.1|DYAK
OG0005637	LOC108109474|XP_017073487.1|DEUG	LOC6536237|XP_002096826.1|DYAK
OG0005638	LOC108109090|XP_017072951.1|DEUG	LOC6530814|XP_002091697.1|DYAK
OG0005639	LOC108109182|XP_017073100.1|DEUG	LOC6530681|XP_002091576.1|DYAK
OG0005640	LOC108116489|XP_017083911.1|DEUG	LOC6537413|XP_002097969.1|DYAK
OG0005641	LOC108118094|XP_017086136.1|DEUG	LOC6525284|XP_002101120.1|DYAK
OG0005642	LOC108110207|XP_017074672.1|DEUG	LOC6535916|XP_002096532.1|DYAK
OG0005643	LOC108107914|XP_017071223.1|DEUG	LOC6532952|XP_002093687.2|DYAK
OG0005644	LOC108114663|XP_017081231.1|DEUG	LOC6532512|XP_002093258.1|DYAK
OG0005645	LOC108118292|XP_017086386.1|DEUG	LOC6524303|XP_039233078.1|DYAK
OG0005646	LOC108104430|XP_017065975.1|DEUG	LOC6524160|XP_002100023.2|DYAK
OG0005647	LOC108113474|XP_017079546.1|DEUG	LOC6527127|XP_002088221.1|DYAK
OG0005648	LOC108114305|XP_017080698.1|DEUG	LOC6533672|XP_002094378.1|DYAK
OG0005649	LOC108115032|XP_017081768.1|DEUG	LOC6535331|XP_002095987.1|DYAK
OG0005650	LOC108115006|XP_017081737.1|DEUG	LOC6535325|XP_002095981.1|DYAK
OG0005651	LOC108118073|XP_017086104.1|DEUG	LOC6525294|XP_002101130.1|DYAK
OG0005652	LOC108115836|XP_017082919.1|DEUG	LOC6538283|XP_002098810.1|DYAK
OG0005653	LOC108110494|XP_017075062.1|DEUG	LOC6527147|XP_002088241.1|DYAK
OG0005654	LOC108114990|XP_017081712.1|DEUG	LOC6535311|XP_002095967.2|DYAK
OG0005655	LOC108105640|XP_017067817.1|DEUG	LOC6537215|XP_002097773.1|DYAK
OG0005656	LOC108105631|XP_017067806.1|DEUG	LOC6537202|XP_002097760.1|DYAK
OG0005657	LOC108109606|XP_017073663.1|DEUG	LOC6536372|XP_015047710.1|DYAK
OG0005658	LOC108117196|XP_017084988.1|DEUG	LOC6535710|XP_002096337.1|DYAK
OG0005659	LOC108113755|XP_017079938.1|DEUG	LOC6538507|XP_039232323.1|DYAK
OG0005660	LOC108114129|XP_017080390.1|DEUG	LOC6534456|XP_002095133.1|DYAK
OG0005661	LOC108109880|XP_017074171.1|DEUG	LOC6536381|XP_002096963.1|DYAK
OG0005662	LOC108116382|XP_017083726.1|DEUG	LOC6537420|XP_002097976.1|DYAK
OG0005663	LOC108104424|XP_017065968.1|DEUG	LOC6524167|XP_002100030.1|DYAK
OG0005664	LOC108115884|XP_017083015.1|DEUG	LOC6538227|XP_015048705.1|DYAK
OG0005665	LOC108113586|XP_017079720.1|DEUG	LOC6538399|XP_002098923.1|DYAK
OG0005666	LOC108103137|XP_017063997.1|DEUG	LOC6525937|XP_002101757.1|DYAK
OG0005667	LOC108103348|XP_017064276.1|DEUG	LOC6524113|XP_002099977.1|DYAK
OG0005668	LOC108114247|XP_017080625.1|DEUG	LOC6533677|XP_002094383.1|DYAK
OG0005669	LOC108107065|XP_017069920.1|DEUG	LOC6526901|XP_002088000.1|DYAK
OG0005670	LOC108113785|XP_017079978.1|DEUG	LOC6538513|XP_002099035.1|DYAK
OG0005671	LOC108108365|XP_017071900.1|DEUG	LOC6536459|XP_002097040.1|DYAK
OG0005672	LOC108110957|XP_017075743.1|DEUG	LOC6528012|XP_002089079.1|DYAK
OG0005673	LOC108113734|XP_017079914.1|DEUG	LOC6532478|XP_002093224.1|DYAK
OG0005674	LOC108106015|XP_017068351.1|DEUG	LOC6534066|XP_039230500.1|DYAK
OG0005675	LOC108116499|XP_017083920.1|DEUG	LOC6537128|XP_002097689.1|DYAK
OG0005676	LOC108108130|XP_017071539.1|DEUG	LOC6533016|XP_002093751.1|DYAK
OG0005677	LOC108112865|XP_017078680.1|DEUG	LOC6531556|XP_002092354.1|DYAK
OG0005678	LOC108108335|XP_017071854.1|DEUG	LOC6536310|XP_015047657.1|DYAK
OG0005679	LOC108103742|XP_017064837.1|DEUG	LOC6537238|XP_002097796.1|DYAK
OG0005680	LOC108110954|XP_017075739.1|DEUG	LOC6526808|XP_015053471.1|DYAK
OG0005681	LOC108103740|XP_017064834.1|DEUG	LOC6537228|XP_002097786.1|DYAK
OG0005682	LOC108103737|XP_017064831.1|DEUG	LOC6537229|XP_002097787.1|DYAK
OG0005683	LOC108103870|XP_017065080.1|DEUG	LOC6524557|XP_039233806.1|DYAK
OG0005684	LOC108109909|XP_017074206.1|DEUG	LOC6533412|XP_002094130.1|DYAK
OG0005685	LOC108118533|XP_017086771.1|DEUG	LOC6523881|XP_002099754.3|DYAK
OG0005686	LOC108111556|XP_017076566.1|DEUG	LOC6535472|XP_002096103.1|DYAK
OG0005687	LOC108108666|XP_017072260.1|DEUG	LOC6535000|XP_015050973.2|DYAK
OG0005688	LOC108104761|XP_017066485.1|DEUG	LOC6528819|XP_002089851.1|DYAK
OG0005689	LOC108103260|XP_017064161.1|DEUG	LOC120321990|XP_039232398.1|DYAK
OG0005690	LOC108116585|XP_017084017.1|DEUG	LOC6538755|XP_002099269.3|DYAK
OG0005691	LOC108117511|XP_017085488.1|DEUG	LOC6538700|XP_002099215.1|DYAK
OG0005692	LOC108111069|XP_017075888.1|DEUG	LOC6526323|XP_002087445.1|DYAK
OG0005693	LOC108108185|XP_017071619.1|DEUG	LOC6533069|XP_002093801.1|DYAK
OG0005694	LOC108117180|XP_017084959.1|DEUG	LOC6539845|XP_039231280.1|DYAK
OG0005695	LOC108105280|XP_017067257.1|DEUG	LOC6535539|XP_002096168.1|DYAK
OG0005696	LOC108105281|XP_017067258.1|DEUG	LOC6539923|XP_039232224.1|DYAK
OG0005697	LOC108105262|XP_017067231.1|DEUG	LOC6535542|XP_002096171.1|DYAK
OG0005698	LOC108104556|XP_017066187.1|DEUG	LOC6528718|XP_002089753.1|DYAK
OG0005699	LOC108113714|XP_017079885.1|DEUG	LOC6538521|XP_002099043.2|DYAK
OG0005700	LOC108103297|XP_017064205.1|DEUG	LOC6524408|XP_002100266.1|DYAK
OG0005701	LOC108102563|XP_017063126.1|DEUG	LOC6526402|XP_002087521.1|DYAK
OG0005702	LOC108110405|XP_017074962.1|DEUG	LOC6524268|XP_039228813.1|DYAK
OG0005703	LOC108109277|XP_017073258.1|DEUG	LOC6530678|XP_002091573.1|DYAK
OG0005704	LOC108105038|XP_017066927.1|DEUG	LOC6525163|XP_002101001.1|DYAK
OG0005705	LOC108108278|XP_017071770.1|DEUG	LOC6532616|XP_002093360.1|DYAK
OG0005706	LOC108105618|XP_017067788.1|DEUG	LOC6537188|XP_002097746.1|DYAK
OG0005707	LOC108110035|XP_017074376.1|DEUG	LOC6524820|XP_039226144.1|DYAK
OG0005708	LOC108118512|XP_017086741.1|DEUG	LOC6523910|XP_002099783.1|DYAK
OG0005709	LOC108115983|XP_017083131.1|DEUG	LOC6538106|XP_002098640.1|DYAK
OG0005710	LOC108116375|XP_017083704.1|DEUG	LOC6536603|XP_002097179.1|DYAK
OG0005711	LOC108107944|XP_017071264.1|DEUG	LOC6534889|XP_002095561.2|DYAK
OG0005712	LOC108111084|XP_017075908.1|DEUG	LOC6526723|XP_002087826.1|DYAK
OG0005713	LOC108113628|XP_017079785.1|DEUG	LOC6538412|XP_002098936.2|DYAK
OG0005714	LOC108117541|XP_017085535.1|DEUG	LOC6538661|XP_002099181.1|DYAK
OG0005715	LOC108111558|XP_017076569.1|DEUG	LOC6535469|XP_002096100.1|DYAK
OG0005716	LOC108109471|XP_017073482.1|DEUG	LOC6536241|XP_015047618.1|DYAK
OG0005717	LOC108115012|XP_017081743.1|DEUG	LOC6535370|XP_039232033.1|DYAK
OG0005718	LOC108116172|XP_017083401.1|DEUG	LOC6537256|XP_002097814.1|DYAK
OG0005719	LOC108113615|XP_017079764.1|DEUG	LOC6538407|XP_002098931.1|DYAK
OG0005720	LOC108105304|XP_017067287.1|DEUG	LOC6535496|XP_002096127.2|DYAK
OG0005721	LOC108113637|XP_017079795.1|DEUG	LOC6538411|XP_002098935.2|DYAK
OG0005722	LOC108116206|XP_017083475.1|DEUG	LOC6536063|XP_002096673.2|DYAK
OG0005723	LOC108115402|XP_017082330.1|DEUG	LOC6535403|XP_002096052.1|DYAK
OG0005724	LOC108109214|XP_017073148.1|DEUG	LOC6530833|XP_002091716.1|DYAK
OG0005725	LOC108107724|XP_017070884.1|DEUG	LOC6535438|XP_002096087.2|DYAK
OG0005726	LOC108102892|XP_017063583.1|DEUG	LOC6525516|XP_002101351.1|DYAK
OG0005727	LOC108116218|XP_017083495.1|DEUG	LOC6536078|XP_002096688.3|DYAK
OG0005728	LOC108110232|XP_017074710.1|DEUG	LOC6536390|XP_002096972.1|DYAK
OG0005729	LOC108109704|XP_017073827.1|DEUG	LOC6536392|XP_002096974.1|DYAK
OG0005730	LOC108108352|XP_017071882.1|DEUG	LOC6536295|XP_002096879.1|DYAK
OG0005731	LOC108108351|XP_017071880.1|DEUG	LOC6536296|XP_002096880.1|DYAK
OG0005732	LOC108111791|XP_017076869.1|DEUG	LOC6536735|XP_002097307.1|DYAK
