Orthogroup	DEUG.longest_only	DSUB.longest_only
OG0004409	LOC108102325|XP_017062603.1|DEUG	LOC117902981|XP_034670552.1|DSUB
OG0004410	LOC108112683|XP_017078364.1|DEUG	LOC117891403|XP_034652739.1|DSUB
OG0004411	LOC108108747|XP_017072388.1|DEUG	LOC117894031|XP_034656761.1|DSUB
OG0004412	LOC108108745|XP_017072385.1|DEUG	LOC117894030|XP_034656760.1|DSUB
OG0004413	LOC108107384|XP_017070385.1|DEUG	LOC117890869|XP_034651849.1|DSUB
OG0004414	LOC108107348|XP_017070337.1|DEUG	LOC117892162|XP_034654118.1|DSUB
OG0004415	LOC108106385|XP_017068880.1|DEUG	LOC117891485|XP_034652856.1|DSUB
OG0004416	LOC108113245|XP_017079280.1|DEUG	LOC117890639|XP_034651481.1|DSUB
OG0004417	LOC108117555|XP_017085553.1|DEUG	LOC117898056|XP_034663113.1|DSUB
OG0004418	LOC108113020|XP_017078935.1|DEUG	LOC117891147|XP_034652288.1|DSUB
OG0004419	LOC108104488|XP_017066090.1|DEUG	LOC117890253|XP_034650893.1|DSUB
OG0004420	LOC108113159|XP_017079160.1|DEUG	LOC117892592|XP_034654822.1|DSUB
OG0004421	LOC108108611|XP_017072199.1|DEUG	LOC117894889|XP_034658061.1|DSUB
OG0004422	LOC108108606|XP_017072194.1|DEUG	LOC117894361|XP_034657245.1|DSUB
OG0004423	LOC108112474|XP_017077821.1|DEUG	LOC117892436|XP_034654567.1|DSUB
OG0004424	LOC108107446|XP_017070477.1|DEUG	LOC117891744|XP_034653238.1|DSUB
OG0004425	LOC108114364|XP_017080803.1|DEUG	LOC117894087|XP_034656847.1|DSUB
OG0004426	LOC108114469|XP_017080965.1|DEUG	LOC117894090|XP_034656849.1|DSUB
OG0004427	LOC108117352|XP_017085216.1|DEUG	LOC117893361|XP_034655843.1|DSUB
OG0004428	LOC108116913|XP_017084528.1|DEUG	LOC117899687|XP_034665771.1|DSUB
OG0004429	LOC108115559|XP_017082555.1|DEUG	LOC117900103|XP_034666216.1|DSUB
OG0004430	LOC108106012|XP_017068347.1|DEUG	LOC117894161|XP_034656953.1|DSUB
OG0004431	LOC108109512|XP_017073552.1|DEUG	LOC117899148|XP_034664848.1|DSUB
OG0004432	LOC108109511|XP_017073551.1|DEUG	LOC117899146|XP_034664845.1|DSUB
OG0004433	LOC108108810|XP_017072483.1|DEUG	LOC117894345|XP_034657223.1|DSUB
OG0004434	LOC108111948|XP_017077118.1|DEUG	LOC117891800|XP_034653365.1|DSUB
OG0004435	LOC108109289|XP_017073271.1|DEUG	LOC117890923|XP_034651944.1|DSUB
OG0004436	LOC108106439|XP_017068961.1|DEUG	LOC117891764|XP_034653292.1|DSUB
OG0004437	LOC108107487|XP_017070522.1|DEUG	LOC117891402|XP_034652738.1|DSUB
OG0004438	LOC108106456|XP_017069011.1|DEUG	LOC117891350|XP_034652672.1|DSUB
OG0004439	LOC108106471|XP_017069033.1|DEUG	LOC117891050|XP_034652114.1|DSUB
OG0004440	LOC108112686|XP_017078367.1|DEUG	LOC117891407|XP_034652745.1|DSUB
OG0004441	LOC108112165|XP_017077419.1|DEUG	LOC117901343|XP_034667944.1|DSUB
OG0004442	LOC108112972|XP_017078865.1|DEUG	LOC117892421|XP_034654545.1|DSUB
OG0004443	LOC108107734|XP_017070872.1|DEUG	LOC117893104|XP_034655428.1|DSUB
OG0004444	LOC108112598|XP_017078141.1|DEUG	LOC117889955|XP_034650403.1|DSUB
OG0004445	LOC108107477|XP_017070512.1|DEUG	LOC117892158|XP_034654109.1|DSUB
OG0004446	LOC108104233|XP_017065673.1|DEUG	LOC117896833|XP_034661238.1|DSUB
OG0004447	LOC108116591|XP_017084026.1|DEUG	LOC117899570|XP_034665574.1|DSUB
OG0004448	LOC108112301|XP_017077616.1|DEUG	LOC117892640|XP_034654886.1|DSUB
OG0004449	LOC108118211|XP_017086267.1|DEUG	LOC117895659|XP_034659367.1|DSUB
OG0004450	LOC108106374|XP_017068854.1|DEUG	LOC117890408|XP_034651110.1|DSUB
OG0004451	LOC108106370|XP_017068843.1|DEUG	LOC117892555|XP_034654757.1|DSUB
OG0004452	LOC108109295|XP_017073277.1|DEUG	LOC117891304|XP_034652603.1|DSUB
OG0004453	LOC108113014|XP_017078924.1|DEUG	LOC117890029|XP_034650535.1|DSUB
OG0004454	LOC108111720|XP_017076760.1|DEUG	LOC117898076|XP_034663142.1|DSUB
OG0004455	LOC108118247|XP_017086325.1|DEUG	LOC117894735|XP_034657824.1|DSUB
OG0004456	LOC108105498|XP_017067605.1|DEUG	LOC117899854|XP_034665987.1|DSUB
OG0004457	LOC108114009|XP_017080245.1|DEUG	LOC117893242|XP_034655697.1|DSUB
OG0004458	LOC108114371|XP_017080811.1|DEUG	LOC117893137|XP_034655480.1|DSUB
OG0004459	LOC108107884|XP_017071159.1|DEUG	LOC117893455|XP_034655964.1|DSUB
OG0004460	LOC108108520|XP_017072081.1|DEUG	LOC117893997|XP_034656703.1|DSUB
OG0004461	LOC108118201|XP_017086251.1|DEUG	LOC117894340|XP_034657216.1|DSUB
OG0004462	LOC108108560|XP_017072132.1|DEUG	LOC117893096|XP_034655419.1|DSUB
OG0004463	LOC108116776|XP_017084297.1|DEUG	LOC117893003|XP_034655248.1|DSUB
OG0004464	LOC108104008|XP_017065318.1|DEUG	LOC117894320|XP_034657181.1|DSUB
OG0004465	LOC108108584|XP_017072168.1|DEUG	LOC117901795|XP_034668597.1|DSUB
OG0004466	LOC108108653|XP_017072245.1|DEUG	LOC117893349|XP_034655829.1|DSUB
OG0004467	LOC108114099|XP_017080346.1|DEUG	LOC117894072|XP_034656817.1|DSUB
OG0004468	LOC108113964|XP_017080167.1|DEUG	LOC117894071|XP_034656816.1|DSUB
OG0004469	LOC108118241|XP_017086314.1|DEUG	LOC117895125|XP_034658425.1|DSUB
OG0004470	LOC108105685|XP_017067884.1|DEUG	LOC117900173|XP_034666309.1|DSUB
OG0004471	LOC108115593|XP_017082595.1|DEUG	LOC117897364|XP_034662044.1|DSUB
OG0004472	LOC108104834|XP_017066626.1|DEUG	LOC117890938|XP_034651963.1|DSUB
OG0004473	LOC108106803|XP_017069537.1|DEUG	LOC117892759|XP_034655075.1|DSUB
OG0004474	LOC108106691|XP_017069413.1|DEUG	LOC117890171|XP_034650761.1|DSUB
OG0004475	LOC108116987|XP_017084641.1|DEUG	LOC117892591|XP_034654821.1|DSUB
OG0004476	LOC108103384|XP_017064319.1|DEUG	LOC117889675|XP_034650005.1|DSUB, LOC117901922|XP_034668781.1|DSUB
OG0004477	LOC108108997|XP_017072752.1|DEUG	LOC117890583|XP_034651412.1|DSUB
OG0004478	LOC108106747|XP_017069474.1|DEUG	LOC117891602|XP_034653026.1|DSUB
OG0004479	LOC108107252|XP_017070170.1|DEUG	LOC117892059|XP_034653883.1|DSUB
OG0004480	LOC108117713|XP_017085757.1|DEUG	LOC117895107|XP_034658406.1|DSUB
OG0004481	LOC108113105|XP_017079069.1|DEUG	LOC117890491|XP_034651272.1|DSUB
OG0004482	LOC108113506|XP_017079585.1|DEUG	LOC117897835|XP_034662789.1|DSUB
OG0004483	LOC108107355|XP_017070343.1|DEUG	LOC117891398|XP_034652732.1|DSUB
OG0004484	LOC108109617|XP_017073671.1|DEUG, LOC108113197|XP_017079217.1|DEUG, LOC108103004|XP_017063815.1|DEUG	LOC117897594|XP_034662440.1|DSUB
OG0004485	LOC108118516|XP_017086750.1|DEUG	LOC117895804|XP_034659620.1|DSUB
OG0004486	LOC108112783|XP_017078550.1|DEUG	LOC117891879|XP_034653536.1|DSUB
OG0004487	LOC108114410|XP_017080874.1|DEUG	LOC117893941|XP_034656621.1|DSUB
OG0004488	LOC108112606|XP_017078185.1|DEUG, LOC108112605|XP_017078184.1|DEUG	LOC117892491|XP_034654648.1|DSUB
OG0004489	LOC108102814|XP_017063485.1|DEUG	LOC117895573|XP_034659184.1|DSUB
OG0004490	LOC108112364|XP_017077683.1|DEUG, LOC108113307|XP_017079348.1|DEUG	LOC117890774|XP_034651735.1|DSUB
OG0004491	LOC108113410|XP_017079454.1|DEUG	LOC117901092|XP_034667610.1|DSUB
OG0004492	LOC108108744|XP_017072384.1|DEUG	LOC117895409|XP_034658932.1|DSUB
OG0004493	LOC108114088|XP_017080332.1|DEUG	LOC117902949|XP_034670462.1|DSUB
OG0004494	LOC108109513|XP_017073553.1|DEUG	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB
OG0004495	LOC108109578|XP_017073644.1|DEUG	LOC117897767|XP_034662703.1|DSUB
OG0004496	LOC108106230|XP_017068645.1|DEUG, LOC108106795|XP_017069529.1|DEUG	LOC117891223|XP_034652460.1|DSUB
OG0004497	LOC108112252|XP_017077562.1|DEUG, LOC108112280|XP_017077591.1|DEUG	LOC117891288|XP_034652571.1|DSUB
OG0004498	LOC108116849|XP_017084393.1|DEUG	LOC117896856|XP_034661275.1|DSUB
OG0004499	LOC108106485|XP_017069053.1|DEUG	LOC117892363|XP_034654464.1|DSUB
OG0004500	LOC108111921|XP_017077051.1|DEUG	LOC117892489|XP_034654646.1|DSUB
OG0004501	LOC108106723|XP_017069449.1|DEUG	LOC117891651|XP_034653091.1|DSUB
OG0004502	LOC108112955|XP_017078844.1|DEUG, LOC108112956|XP_017078845.1|DEUG	LOC117889991|XP_034650466.1|DSUB
OG0004503	LOC108105217|XP_017067169.1|DEUG, LOC108105218|XP_017067170.1|DEUG, LOC108109794|XP_017074035.1|DEUG, LOC108113097|XP_017079044.1|DEUG, LOC108105238|XP_017067198.1|DEUG	LOC117898705|XP_034664214.1|DSUB
OG0004504	LOC108118279|XP_017086364.1|DEUG	LOC117897434|XP_034662164.1|DSUB
OG0004505	LOC108111686|XP_017076720.1|DEUG	LOC117896211|XP_034660232.1|DSUB
OG0004506	LOC108116008|XP_017083175.1|DEUG	LOC117897325|XP_034661986.1|DSUB
OG0004507	LOC108113161|XP_017079168.1|DEUG	LOC117896219|XP_034660244.1|DSUB
OG0004508	LOC108113622|XP_017079773.1|DEUG	LOC117897678|XP_034662580.1|DSUB
OG0004509	LOC108114444|XP_017080929.1|DEUG	LOC117894711|XP_034657784.1|DSUB
OG0004510	LOC108103893|XP_017065123.1|DEUG	LOC117903503|XP_034671477.1|DSUB
OG0004511	LOC108113738|XP_017079915.1|DEUG	LOC117899439|XP_034665334.1|DSUB
OG0004512	LOC108102341|XP_017062666.1|DEUG	LOC117903002|XP_034670628.1|DSUB
OG0004513	LOC108102364|XP_017062759.1|DEUG	LOC117902941|XP_034670441.1|DSUB
OG0004514	LOC108102355|XP_017062733.1|DEUG	LOC117902953|XP_034670469.1|DSUB
OG0004515	LOC108102923|XP_017063666.1|DEUG	LOC117903082|XP_034670771.1|DSUB
OG0004516	LOC108103878|XP_017065095.1|DEUG	LOC117895002|XP_034658285.1|DSUB
OG0004517	LOC108111856|XP_017076955.1|DEUG	LOC117896964|XP_034661404.1|DSUB
OG0004518	LOC108115212|XP_017082042.1|DEUG	LOC117889608|XP_034649918.1|DSUB
OG0004519	LOC108116038|XP_017083224.1|DEUG	LOC117896849|XP_034661264.1|DSUB
OG0004520	LOC108115213|XP_017082046.1|DEUG	LOC117903604|XP_034671746.1|DSUB
OG0004521	LOC108110351|XP_017074876.1|DEUG	LOC117892561|XP_034654773.1|DSUB
OG0004522	LOC108117631|XP_017085648.1|DEUG	LOC117903164|XP_034670900.1|DSUB
OG0004523	LOC108109041|XP_017072831.1|DEUG	LOC117898802|XP_034664336.1|DSUB
OG0004524	LOC108103674|XP_017064723.1|DEUG	LOC117902984|XP_034670616.1|DSUB
OG0004525	LOC108118344|XP_017086476.1|DEUG	LOC117903028|XP_034670650.1|DSUB
OG0004526	LOC108110290|XP_017074775.1|DEUG	LOC117889610|XP_034649926.1|DSUB
OG0004527	LOC108103345|XP_017064272.1|DEUG	LOC117903388|XP_034671267.1|DSUB
OG0004528	LOC108109679|XP_017073761.1|DEUG	LOC117889575|XP_034649872.1|DSUB
OG0004529	LOC108103338|XP_017064262.1|DEUG	LOC117903675|XP_034671902.1|DSUB
OG0004530	LOC108103865|XP_017065066.1|DEUG	LOC117903544|XP_034671626.1|DSUB
OG0004531	LOC108115717|XP_017082778.1|DEUG	LOC117896303|XP_034660416.1|DSUB
OG0004532	LOC108110073|XP_017074443.1|DEUG	LOC117903625|XP_034671781.1|DSUB
OG0004533	LOC108103901|XP_017065133.1|DEUG	LOC117896065|XP_034659978.1|DSUB
OG0004534	LOC108113223|XP_017079250.1|DEUG	LOC117902110|XP_034669116.1|DSUB
OG0004535	LOC108114130|XP_017080392.1|DEUG	LOC117895063|XP_034658334.1|DSUB
OG0004536	LOC108109673|XP_017073745.1|DEUG	LOC117903844|XP_034672198.1|DSUB
OG0004537	LOC108103680|XP_017064747.1|DEUG	LOC117902428|XP_034669688.1|DSUB
OG0004538	LOC108109152|XP_017073055.1|DEUG	LOC117891211|XP_034652441.1|DSUB
OG0004539	LOC108117135|XP_017084879.1|DEUG	LOC117897765|XP_034662701.1|DSUB
OG0004540	LOC108110145|XP_017074548.1|DEUG	LOC117895998|XP_034659884.1|DSUB
OG0004541	LOC108112663|XP_017078286.1|DEUG	LOC117890503|XP_034651288.1|DSUB
OG0004542	LOC108103126|XP_017063983.1|DEUG	LOC117890213|XP_034650841.1|DSUB
OG0004543	LOC108104425|XP_017065969.1|DEUG	LOC117896741|XP_034661100.1|DSUB
OG0004544	LOC108105514|XP_017067627.1|DEUG	LOC117889638|XP_034649987.1|DSUB
OG0004545	LOC108115693|XP_017082751.1|DEUG	LOC117899036|XP_034664686.1|DSUB
OG0004546	LOC108111945|XP_017077114.1|DEUG	LOC117890189|XP_034650786.1|DSUB
OG0004547	LOC108104405|XP_017065941.1|DEUG	LOC117894390|XP_034657288.1|DSUB
OG0004548	LOC108103770|XP_017064884.1|DEUG	LOC117902286|XP_034669458.1|DSUB
OG0004549	LOC108105483|XP_017067589.1|DEUG	LOC117889635|XP_034649984.1|DSUB
OG0004550	LOC108117436|XP_017085343.1|DEUG	LOC117903631|XP_034671793.1|DSUB
OG0004551	LOC108109091|XP_017072955.1|DEUG	LOC117892497|XP_034654664.1|DSUB
OG0004552	LOC108117166|XP_017084934.1|DEUG	LOC117903656|XP_034671854.1|DSUB
OG0004553	LOC108109852|XP_017074102.1|DEUG	LOC117895152|XP_034658480.1|DSUB
OG0004554	LOC108103354|XP_017064288.1|DEUG	LOC117903333|XP_034671170.1|DSUB
OG0004555	LOC108103327|XP_017064249.1|DEUG	LOC117903338|XP_034671175.1|DSUB
OG0004556	LOC108106042|XP_017068383.1|DEUG	LOC117903732|XP_034671977.1|DSUB
OG0004557	LOC108110389|XP_017074924.1|DEUG	LOC117891159|XP_034652326.1|DSUB
OG0004558	LOC108102401|XP_017062836.1|DEUG	LOC117901873|XP_034668725.1|DSUB
OG0004559	LOC108116703|XP_017084209.1|DEUG	LOC117898497|XP_034663830.1|DSUB
OG0004560	LOC108114871|XP_017081518.1|DEUG	LOC117896318|XP_034660440.1|DSUB
OG0004561	LOC108105229|XP_017067185.1|DEUG	LOC117899449|XP_034665348.1|DSUB
OG0004562	LOC108115732|XP_017082794.1|DEUG	LOC117897527|XP_034662336.1|DSUB
OG0004563	LOC108105558|XP_017067688.1|DEUG	LOC117898040|XP_034663087.1|DSUB
OG0004564	LOC108117032|XP_017084690.1|DEUG	LOC117896731|XP_034661086.1|DSUB
OG0004565	LOC108116164|XP_017083388.1|DEUG	LOC117899186|XP_034664938.1|DSUB
OG0004566	LOC108110123|XP_017074518.1|DEUG	LOC117900915|XP_034667756.1|DSUB
OG0004567	LOC108103455|XP_017064436.1|DEUG	LOC117903185|XP_034670924.1|DSUB
OG0004568	LOC108102456|XP_017062952.1|DEUG	LOC117889588|XP_034649887.1|DSUB
OG0004569	LOC108114994|XP_017081720.1|DEUG	LOC117896135|XP_034660093.1|DSUB
OG0004570	LOC108112837|XP_017078633.1|DEUG	LOC117890025|XP_034650531.1|DSUB
OG0004571	LOC108109969|XP_017074275.1|DEUG	LOC117903573|XP_034671680.1|DSUB
OG0004572	LOC108102679|XP_017063309.1|DEUG	LOC117902092|XP_034669079.1|DSUB
OG0004573	LOC108116937|XP_017084572.1|DEUG	LOC117897761|XP_034662697.1|DSUB
OG0004574	LOC108103215|XP_017064099.1|DEUG	LOC117903724|XP_034671965.1|DSUB
OG0004575	LOC108103210|XP_017064089.1|DEUG	LOC117903717|XP_034671954.1|DSUB
OG0004576	LOC108109532|XP_017073585.1|DEUG	LOC117897122|XP_034661666.1|DSUB
OG0004577	LOC108116932|XP_017084566.1|DEUG	LOC117899692|XP_034665787.1|DSUB
OG0004578	LOC108111872|XP_017076985.1|DEUG	LOC117889598|XP_034649903.1|DSUB
OG0004579	LOC108110721|XP_017075382.1|DEUG	LOC117902539|XP_034669858.1|DSUB
OG0004580	LOC108116975|XP_017084624.1|DEUG	LOC117899120|XP_034664804.1|DSUB
OG0004581	LOC108105597|XP_017067760.1|DEUG	LOC117899678|XP_034665758.1|DSUB
OG0004582	LOC108113505|XP_017079583.1|DEUG	LOC117897083|XP_034661612.1|DSUB
OG0004583	LOC108103180|XP_017064056.1|DEUG	LOC117903293|XP_034671114.1|DSUB
OG0004584	LOC108106260|XP_017068714.1|DEUG	LOC117892513|XP_034654687.1|DSUB
OG0004585	LOC108111425|XP_017076373.1|DEUG	LOC117896768|XP_034661134.1|DSUB
OG0004586	LOC108110332|XP_017074851.1|DEUG	LOC117903638|XP_034671852.1|DSUB
OG0004587	LOC108108999|XP_017072758.1|DEUG, LOC108104207|XP_017065640.1|DEUG	LOC117896164|XP_034660130.1|DSUB
OG0004588	LOC108109073|XP_017072926.1|DEUG	LOC117896160|XP_034660128.1|DSUB
OG0004589	LOC108112579|XP_017078092.1|DEUG	LOC117901748|XP_034668529.1|DSUB
OG0004590	LOC108111387|XP_017076310.1|DEUG	LOC117899139|XP_034664833.1|DSUB
OG0004591	LOC108111411|XP_017076355.1|DEUG	LOC117899137|XP_034664830.1|DSUB
OG0004592	LOC108102959|XP_017063740.1|DEUG	LOC117890714|XP_034651684.1|DSUB
OG0004593	LOC108102950|XP_017063717.1|DEUG	LOC117903890|XP_034672283.1|DSUB
OG0004594	LOC108118070|XP_017086100.1|DEUG	LOC117895872|XP_034659788.1|DSUB
OG0004595	LOC108110107|XP_017074491.1|DEUG	LOC117889647|XP_034650002.1|DSUB
OG0004596	LOC108105494|XP_017067601.1|DEUG	LOC117890361|XP_034651049.1|DSUB
OG0004597	LOC108117303|XP_017085155.1|DEUG	LOC117903863|XP_034672241.1|DSUB
OG0004598	LOC108114222|XP_017080564.1|DEUG	LOC117894037|XP_034656775.1|DSUB
OG0004599	LOC108111086|XP_017075911.1|DEUG	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB
OG0004600	LOC108109984|XP_017074304.1|DEUG	LOC117903902|XP_034672297.1|DSUB
OG0004601	LOC108104344|XP_017065827.1|DEUG	LOC117903277|XP_034671070.1|DSUB
OG0004602	LOC108109692|XP_017073791.1|DEUG	LOC117900028|XP_034666110.1|DSUB
OG0004603	LOC108111206|XP_017076093.1|DEUG	LOC117901439|XP_034668074.1|DSUB
OG0004604	LOC108103127|XP_017063984.1|DEUG	LOC117890221|XP_034650853.1|DSUB
OG0004605	LOC108103100|XP_017063954.1|DEUG	LOC117889865|XP_034650267.1|DSUB
OG0004606	LOC108117100|XP_017084800.1|DEUG	LOC117898512|XP_034663861.1|DSUB
OG0004607	LOC108118297|XP_017086398.1|DEUG	LOC117894076|XP_034656840.1|DSUB
OG0004608	LOC108103873|XP_017065084.1|DEUG	LOC117892062|XP_034653894.1|DSUB
OG0004609	LOC108103007|XP_017063816.1|DEUG	LOC117893516|XP_034656050.1|DSUB
OG0004610	LOC108111327|XP_017076226.1|DEUG	LOC117896702|XP_034661045.1|DSUB
OG0004611	LOC108111428|XP_017076377.1|DEUG	LOC117896852|XP_034661268.1|DSUB
OG0004612	LOC108111444|XP_017076402.1|DEUG, LOC108111426|XP_017076414.1|DEUG	LOC117897768|XP_034662704.1|DSUB
OG0004613	LOC108105600|XP_017067764.1|DEUG	LOC117899681|XP_034665761.1|DSUB
OG0004614	LOC108118352|XP_017086487.1|DEUG	LOC117903659|XP_034671871.1|DSUB
OG0004615	LOC108118295|XP_017086394.1|DEUG	LOC117903439|XP_034671354.1|DSUB
OG0004616	LOC108103192|XP_017064069.1|DEUG	LOC117890809|XP_034651775.1|DSUB
OG0004617	LOC108115492|XP_017082465.1|DEUG	LOC117900921|XP_034667375.1|DSUB
OG0004618	LOC108115619|XP_017082653.1|DEUG	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB
OG0004619	LOC108109553|XP_017073613.1|DEUG	LOC117896469|XP_034660694.1|DSUB
OG0004620	LOC108117215|XP_017085029.1|DEUG	LOC117897242|XP_034661852.1|DSUB
OG0004621	LOC108116492|XP_017083915.1|DEUG	LOC117897263|XP_034661878.1|DSUB
OG0004622	LOC108116952|XP_017084594.1|DEUG	LOC117896618|XP_034660944.1|DSUB
OG0004623	LOC108111376|XP_017076297.1|DEUG	LOC117897723|XP_034662641.1|DSUB
OG0004624	LOC108115328|XP_017082226.1|DEUG	LOC117898228|XP_034663354.1|DSUB
OG0004625	LOC108110044|XP_017074397.1|DEUG	LOC117903594|XP_034671711.1|DSUB
OG0004626	LOC108105452|XP_017067529.1|DEUG	LOC117903366|XP_034671212.1|DSUB
OG0004627	LOC108107907|XP_017071201.1|DEUG	LOC117893159|XP_034655516.1|DSUB
OG0004628	LOC108102462|XP_017062960.1|DEUG	LOC117902577|XP_034669954.1|DSUB
OG0004629	LOC108109241|XP_017073210.1|DEUG	LOC117897568|XP_034662401.1|DSUB
OG0004630	LOC108111427|XP_017076375.1|DEUG	LOC117899525|XP_034665477.1|DSUB
OG0004631	LOC108116911|XP_017084525.1|DEUG, LOC108116912|XP_017084526.1|DEUG	LOC117896340|XP_034660475.1|DSUB
OG0004632	LOC108116910|XP_017084523.1|DEUG	LOC117896338|XP_034660469.1|DSUB
OG0004633	LOC108111415|XP_017076361.1|DEUG	LOC117897719|XP_034662635.1|DSUB
OG0004634	LOC108116062|XP_017083262.1|DEUG	LOC117896937|XP_034661370.1|DSUB
OG0004635	LOC108103143|XP_017064003.1|DEUG	LOC117899478|XP_034665403.1|DSUB
OG0004636	LOC108106039|XP_017068378.1|DEUG	LOC117900064|XP_034666566.1|DSUB
OG0004637	LOC108105478|XP_017067579.1|DEUG	LOC117903512|XP_034671512.1|DSUB
OG0004638	LOC108103558|XP_017064574.1|DEUG	LOC117891479|XP_034652853.1|DSUB
OG0004639	LOC108115768|XP_017082826.1|DEUG	LOC117899369|XP_034665240.1|DSUB
OG0004640	LOC108115887|XP_017083019.1|DEUG	LOC117899342|XP_034665184.1|DSUB
OG0004641	LOC108103815|XP_017064991.1|DEUG	LOC117896562|XP_034660899.1|DSUB
OG0004642	LOC108105479|XP_017067584.1|DEUG	LOC117897289|XP_034661925.1|DSUB
OG0004643	LOC108109585|XP_017073651.1|DEUG	LOC117897842|XP_034662799.1|DSUB
OG0004644	LOC108103760|XP_017064867.1|DEUG	LOC117889584|XP_034649882.1|DSUB
OG0004645	LOC108111102|XP_017075933.1|DEUG	LOC117901960|XP_034668831.1|DSUB
OG0004646	LOC108104234|XP_017065674.1|DEUG	LOC117896834|XP_034661239.1|DSUB
OG0004647	LOC108110096|XP_017074480.1|DEUG	LOC117903629|XP_034671790.1|DSUB
OG0004648	LOC108109962|XP_017074267.1|DEUG	LOC117903829|XP_034672172.1|DSUB
OG0004649	LOC108110030|XP_017074364.1|DEUG	LOC117903851|XP_034672206.1|DSUB
OG0004650	LOC108111388|XP_017076314.1|DEUG	LOC117900466|XP_034666732.1|DSUB
OG0004651	LOC108106361|XP_017068874.1|DEUG	LOC117898196|XP_034663307.1|DSUB
OG0004652	LOC108116023|XP_017083199.1|DEUG	LOC117898656|XP_034664120.1|DSUB
OG0004653	LOC108108792|XP_017072456.1|DEUG	LOC117894418|XP_034657320.1|DSUB
OG0004654	LOC108111024|XP_017075833.1|DEUG	LOC117900050|XP_034666137.1|DSUB
OG0004655	LOC108116630|XP_017084098.1|DEUG	LOC117898700|XP_034664209.1|DSUB
OG0004656	LOC108109947|XP_017074241.1|DEUG	LOC117901477|XP_034668136.1|DSUB
OG0004657	LOC108110173|XP_017074585.1|DEUG	LOC117896574|XP_034660866.1|DSUB
OG0004659	LOC108108841|XP_017072538.1|DEUG	LOC117897622|XP_034662479.1|DSUB
OG0004660	LOC108115691|XP_017082749.1|DEUG	LOC117899034|XP_034664683.1|DSUB
OG0004661	LOC108107458|XP_017070527.1|DEUG	LOC117896169|XP_034660142.1|DSUB
OG0004662	LOC108111511|XP_017076515.1|DEUG	LOC117897454|XP_034662191.1|DSUB
OG0004663	LOC108103291|XP_017064193.1|DEUG	LOC117899007|XP_034664650.1|DSUB
OG0004664	LOC108103288|XP_017064188.1|DEUG	LOC117903563|XP_034671659.1|DSUB
OG0004665	LOC108110392|XP_017074936.1|DEUG	LOC117889637|XP_034649990.1|DSUB
OG0004666	LOC108110080|XP_017074462.1|DEUG	LOC117898122|XP_034663201.1|DSUB
OG0004667	LOC108110350|XP_017074879.1|DEUG	LOC117898126|XP_034663209.1|DSUB
OG0004668	LOC108110041|XP_017074389.1|DEUG	LOC117903637|XP_034671802.1|DSUB
OG0004669	LOC108107072|XP_017069930.1|DEUG	LOC117899968|XP_034666017.1|DSUB
OG0004670	LOC108113624|XP_017079775.1|DEUG	LOC117899468|XP_034665376.1|DSUB
OG0004671	LOC108111761|XP_017076811.1|DEUG	LOC117899349|XP_034665193.1|DSUB
OG0004672	LOC108105224|XP_017067176.1|DEUG	LOC117899440|XP_034665335.1|DSUB
OG0004673	LOC108109383|XP_017073366.1|DEUG	LOC117898938|XP_034664545.1|DSUB
OG0004674	LOC108115805|XP_017082883.1|DEUG	LOC117896193|XP_034660175.1|DSUB
OG0004675	LOC108115803|XP_017082877.1|DEUG	LOC117896192|XP_034660173.1|DSUB
OG0004676	LOC108115344|XP_017082255.1|DEUG	LOC117898923|XP_034664526.1|DSUB
OG0004677	LOC108116619|XP_017084082.1|DEUG	LOC117897031|XP_034661501.1|DSUB
OG0004678	LOC108116617|XP_017084079.1|DEUG	LOC117898469|XP_034663789.1|DSUB
OG0004679	LOC108117105|XP_017084810.1|DEUG	LOC117899057|XP_034664715.1|DSUB
OG0004680	LOC108111603|XP_017076616.1|DEUG	LOC117895989|XP_034659865.1|DSUB
OG0004681	LOC108109539|XP_017073593.1|DEUG	LOC117896994|XP_034661442.1|DSUB
OG0004682	LOC108102622|XP_017063220.1|DEUG	LOC117902091|XP_034669078.1|DSUB
OG0004683	LOC108116956|XP_017084600.1|DEUG	LOC117899542|XP_034665512.1|DSUB
OG0004684	LOC108110128|XP_017074526.1|DEUG	LOC117897984|XP_034662987.1|DSUB
OG0004685	LOC108116043|XP_017083228.1|DEUG	LOC117898158|XP_034663255.1|DSUB
OG0004686	LOC108108342|XP_017071867.1|DEUG	LOC117899234|XP_034664999.1|DSUB
OG0004687	LOC108116099|XP_017083309.1|DEUG	LOC117897309|XP_034661953.1|DSUB
OG0004688	LOC108116356|XP_017083669.1|DEUG	LOC117898680|XP_034664154.1|DSUB
OG0004689	LOC108116660|XP_017084140.1|DEUG	LOC117899043|XP_034664693.1|DSUB
OG0004690	LOC108116137|XP_017083353.1|DEUG	LOC117898627|XP_034664074.1|DSUB
OG0004691	LOC108115985|XP_017083133.1|DEUG	LOC117898184|XP_034663290.1|DSUB
OG0004692	LOC108116616|XP_017084074.1|DEUG	LOC117897946|XP_034662932.1|DSUB
