Orthogroup	DEUG.longest_only	DANA.longest_only
OG0005282	LOC108115349|XP_017082260.1|DEUG	LOC6499142|XP_001955218.1|DANA
OG0005283	LOC108116683|XP_017084180.1|DEUG	LOC6500750|XP_001953841.1|DANA
OG0005284	LOC108115488|XP_017082462.1|DEUG	LOC6497965|XP_032307732.1|DANA
OG0005285	LOC108115512|XP_017082498.1|DEUG	LOC6497565|XP_001961806.1|DANA
OG0005286	LOC108102630|XP_017063232.1|DEUG	LOC6497556|XP_032307614.1|DANA
OG0005287	LOC108102652|XP_017063279.1|DEUG	LOC6497975|XP_001961827.1|DANA
OG0005288	LOC108106972|XP_017069775.1|DEUG	LOC6498666|XP_001963277.2|DANA
OG0005289	LOC108114106|XP_017080396.1|DEUG	LOC116656186|XP_032311507.1|DANA
OG0005290	LOC108115370|XP_017082289.1|DEUG	LOC6494490|XP_001965913.1|DANA
OG0005291	LOC108110719|XP_017075380.1|DEUG	LOC6504349|XP_001965006.1|DANA
OG0005292	LOC108110671|XP_017075277.1|DEUG	LOC6505756|XP_001965008.1|DANA
OG0005293	LOC108105117|XP_017067039.1|DEUG	LOC6497167|XP_001962637.3|DANA
OG0005294	LOC108104135|XP_017065526.1|DEUG	LOC6504237|XP_001965109.1|DANA
OG0005295	LOC108110718|XP_017075359.1|DEUG	LOC6505753|XP_032311327.1|DANA
OG0005296	LOC108115295|XP_017082171.1|DEUG	LOC6499137|XP_032309931.1|DANA
OG0005297	LOC108106173|XP_017068583.1|DEUG	LOC6498338|XP_032307745.1|DANA
OG0005298	LOC108110938|XP_017075720.1|DEUG	LOC6505459|XP_001964919.1|DANA
OG0005299	LOC108111420|XP_017076367.1|DEUG	LOC6506012|XP_001964777.1|DANA
OG0005300	LOC108117427|XP_017085329.1|DEUG	LOC6503872|XP_001963754.1|DANA
OG0005301	LOC108110692|XP_017075312.1|DEUG	LOC6496982|XP_032311293.1|DANA
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC6494651|XP_001959927.1|DANA
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC6497636|XP_001961665.1|DANA
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC6506329|XP_001965153.1|DANA
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC6495600|XP_001959180.1|DANA
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC6497368|XP_001962228.1|DANA
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC6497061|XP_014761510.1|DANA
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC6496917|XP_001963144.1|DANA
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC6497002|XP_032311104.1|DANA
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC6498079|XP_014761965.1|DANA
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC6497033|XP_001962880.1|DANA
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC6498452|XP_032311296.1|DANA
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC6496952|XP_001963068.1|DANA
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC6498304|XP_001962501.1|DANA
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC6497877|XP_001961629.3|DANA
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC6495601|XP_014763364.1|DANA
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC6506962|XP_001965286.1|DANA
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC6498732|XP_001965864.3|DANA
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC6497168|XP_001962635.1|DANA
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC6497270|XP_001962426.2|DANA
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC6496878|XP_001963222.1|DANA
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC6498127|XP_001962133.1|DANA
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC6505363|XP_032311047.1|DANA
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC6505465|XP_001964926.1|DANA
OG0005325	LOC108111092|XP_017075920.1|DEUG	LOC26515103|XP_014762401.1|DANA
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC6505467|XP_001964927.1|DANA
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC6504805|XP_032311164.1|DANA
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC6500922|XP_001954168.1|DANA
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC6493009|XP_001956844.1|DANA
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC6507004|XP_001956845.1|DANA
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC6503298|XP_001967567.1|DANA
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC6497380|XP_001962202.1|DANA
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC6497019|XP_001962919.1|DANA
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC6498583|XP_001963111.1|DANA
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC26514220|XP_014763991.1|DANA
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC6494630|XP_001959981.1|DANA
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC6494208|XP_001960746.2|DANA
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC6496963|XP_001963045.2|DANA
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC6496923|XP_001963134.3|DANA
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC6498542|XP_001963029.1|DANA
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC6495422|XP_001958814.1|DANA
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC6506038|XP_001965087.1|DANA
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC6496513|XP_001961050.1|DANA
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC6495141|XP_001958970.3|DANA
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC6498509|XP_001962969.1|DANA
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC6497290|XP_032307626.1|DANA
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC6507187|XP_032311064.1|DANA
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC6496950|XP_001963076.2|DANA
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC6496953|XP_001963067.1|DANA
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC6497583|XP_001961769.1|DANA
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC6493356|XP_001957587.1|DANA
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC6498585|XP_014762190.1|DANA
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC6495131|XP_001958987.3|DANA
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC6497806|XP_032307517.1|DANA
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC6503329|XP_001965397.2|DANA
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC6507554|XP_001965395.1|DANA
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC6505498|XP_014760503.1|DANA
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC6497769|XP_001961406.1|DANA
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC6494183|XP_001960815.1|DANA
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC6493668|XP_001958191.1|DANA
OG0005361	LOC108111020|XP_017075823.1|DEUG	LOC6496892|XP_032310898.1|DANA
OG0005362	LOC108110969|XP_017075759.1|DEUG	LOC6496961|XP_001963050.1|DANA
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC6497135|XP_001962686.1|DANA
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC6495580|XP_001959136.1|DANA
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC6498166|XP_032307394.1|DANA
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC6498167|XP_001962221.2|DANA
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC6497370|XP_001962223.1|DANA
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC6499992|XP_032306527.1|DANA
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC6498679|XP_001963309.1|DANA
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC6497059|XP_001962835.2|DANA
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC6498445|XP_001962833.1|DANA
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC6505686|XP_001964457.1|DANA
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC6498653|XP_032308663.1|DANA
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC6497369|XP_001962225.1|DANA
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC6498169|XP_001962224.2|DANA
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC6503806|XP_001965245.2|DANA
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC6507605|XP_001955990.1|DANA
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC6497542|XP_001961863.3|DANA
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC6497429|XP_001962101.2|DANA
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC6497992|XP_001961852.2|DANA
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC6497634|XP_001961670.2|DANA
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC6506907|XP_014760582.1|DANA
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC6493407|XP_032310777.1|DANA
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC6499318|XP_001954881.1|DANA
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC6495522|XP_001959031.1|DANA
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC6494143|XP_014762648.1|DANA
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC6500845|XP_032305746.1|DANA
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC6498320|XP_001962532.1|DANA
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC6506002|XP_001965063.1|DANA
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC6498523|XP_001962990.1|DANA
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC6498521|XP_001962988.1|DANA
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC6497920|XP_001961713.1|DANA
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC6500867|XP_001954068.1|DANA
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC6497921|XP_001961715.1|DANA
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC6497873|XP_001961618.1|DANA
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC6498081|XP_001962045.1|DANA
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC6498080|XP_001962044.1|DANA
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC6500035|XP_001953349.2|DANA
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC6495427|XP_032306827.1|DANA
OG0005400	LOC108104607|XP_017066266.1|DEUG	LOC6495567|XP_032306577.1|DANA
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC6497457|XP_001962033.1|DANA
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC6498076|XP_001962035.1|DANA
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC6497454|XP_001962040.1|DANA
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC6498078|XP_001962039.1|DANA
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC6495856|XP_001959716.1|DANA
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC6495004|XP_001959237.2|DANA
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC6494184|XP_001960809.1|DANA
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC6498512|XP_032311268.1|DANA
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC6505488|XP_001964941.2|DANA
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC6498519|XP_001962986.1|DANA
OG0005411	LOC108106323|XP_017068783.1|DEUG	LOC6495704|XP_001959406.1|DANA
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC6495711|XP_001959417.1|DANA
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC6495773|XP_001959544.1|DANA
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC6503029|XP_001963378.1|DANA
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC6502271|XP_032309375.1|DANA
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC6494577|XP_001960069.1|DANA
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC6497619|XP_001961699.1|DANA
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC6498161|XP_001962208.1|DANA
OG0005419	LOC108111064|XP_017075882.1|DEUG	LOC6498595|XP_001963128.1|DANA
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC6498238|XP_001962366.1|DANA
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC6498301|XP_032307611.1|DANA
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC6501820|XP_001966861.1|DANA
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC6505412|XP_001964884.1|DANA
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC6495589|XP_001959155.1|DANA
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC6502031|XP_032308622.1|DANA
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC6495933|XP_001959877.1|DANA
OG0005427	LOC108107022|XP_017069858.1|DEUG	LOC6498026|XP_001961918.1|DANA
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC6497338|XP_001962294.1|DANA
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC6504207|XP_001965155.1|DANA
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC6506339|XP_032310996.1|DANA
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC6504194|XP_032311252.1|DANA
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC6505413|XP_001966910.2|DANA
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC6495959|XP_001959934.1|DANA
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC6496696|XP_032309174.1|DANA
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC26514146|XP_032309149.1|DANA
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC6505391|XP_001966904.2|DANA
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC6499863|XP_001953747.1|DANA
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC6497884|XP_001961644.1|DANA
OG0005439	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG	LOC6500171|XP_032305776.1|DANA
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC6497850|XP_001961568.2|DANA
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC6498459|XP_001962870.1|DANA
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC6498073|XP_001962025.1|DANA
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC6498570|XP_001963090.2|DANA
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC6507456|XP_001965382.1|DANA
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC6498625|XP_001963180.1|DANA
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC6498144|XP_001962170.1|DANA
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC6506243|XP_001965141.1|DANA
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC6494735|XP_001959760.1|DANA
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC6502717|XP_001963655.1|DANA
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC6499232|XP_001955056.1|DANA
OG0005451	LOC108103507|XP_017064508.1|DEUG, LOC108105713|XP_017067917.1|DEUG	LOC6497628|XP_032307399.1|DANA
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC6494185|XP_014762663.1|DANA
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC6501207|XP_001954764.1|DANA
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC6498478|XP_001962905.1|DANA
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC6496472|XP_001960971.1|DANA
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC6497525|XP_001961905.1|DANA
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC6498022|XP_014761931.1|DANA
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC6507017|XP_014760592.1|DANA
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC6504219|XP_001965136.1|DANA
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC6497571|XP_001961793.1|DANA
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC6497516|XP_001961923.1|DANA
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC6497515|XP_001961925.1|DANA
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC6507244|XP_001956401.1|DANA
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC6497517|XP_001961922.1|DANA
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC6498023|XP_032307301.1|DANA
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC6498020|XP_032307431.1|DANA
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC6499491|XP_001954523.1|DANA
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC6497447|XP_001962058.1|DANA
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC6497506|XP_001961943.1|DANA
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC6497505|XP_001961945.1|DANA
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC6498182|XP_032307601.1|DANA, LOC6497359|XP_001962250.2|DANA
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC6498181|XP_032307603.1|DANA
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC6497567|XP_001961799.1|DANA
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC6506073|XP_032311025.1|DANA
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC6504240|XP_001965106.1|DANA
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC6502507|XP_001960988.2|DANA
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC6507197|XP_032310795.1|DANA
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC6506701|XP_001965228.1|DANA
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC6503907|XP_001965227.2|DANA
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC6506690|XP_001965225.1|DANA
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC6497489|XP_001961976.1|DANA
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC6497491|XP_032307461.1|DANA
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC6501071|XP_001954505.1|DANA
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC6497348|XP_001962269.1|DANA
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC6494059|XP_032306258.1|DANA
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC6495574|XP_001959123.1|DANA
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC6497953|XP_001961787.1|DANA
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC6497952|XP_001961786.1|DANA
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC6497972|XP_001961821.1|DANA
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC6497971|XP_001961820.1|DANA
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC6496841|XP_014761392.1|DANA
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC6497413|XP_001962134.1|DANA
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC6498283|XP_032307694.1|DANA
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC6496136|XP_001960316.1|DANA
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC6494380|XP_001960430.3|DANA
OG0005496	LOC108110236|XP_017074711.1|DEUG	LOC6500768|XP_014766706.1|DANA
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC6498261|XP_001962419.1|DANA
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC6497273|XP_001962420.1|DANA
OG0005499	LOC108114828|XP_017081455.1|DEUG	LOC6497271|XP_001962423.1|DANA
OG0005500	LOC108114833|XP_017081459.1|DEUG	LOC6498264|XP_001962424.1|DANA
OG0005501	LOC108107099|XP_017069972.1|DEUG	LOC6497513|XP_001961928.1|DANA
OG0005502	LOC108107100|XP_017069974.1|DEUG	LOC6498029|XP_001961927.1|DANA
OG0005503	LOC108111869|XP_017076987.1|DEUG	LOC6497586|XP_032307776.1|DANA
OG0005504	LOC108110980|XP_017075780.1|DEUG	LOC6503512|XP_001965299.1|DANA
OG0005506	LOC108115502|XP_017082482.1|DEUG	LOC6497378|XP_001962207.1|DANA
OG0005507	LOC108106126|XP_017068495.1|DEUG	LOC6507125|XP_001965314.3|DANA
OG0005508	LOC108111068|XP_017075886.1|DEUG	LOC6496886|XP_001963208.1|DANA
OG0005509	LOC108110883|XP_017075630.1|DEUG	LOC6497443|XP_001962063.1|DANA
OG0005510	LOC108105831|XP_017068065.1|DEUG	LOC116656088|XP_032311432.1|DANA
OG0005511	LOC108105437|XP_017067511.1|DEUG	LOC6504609|XP_001966533.2|DANA
OG0005512	LOC108115570|XP_017082565.1|DEUG	LOC6501623|XP_014767135.1|DANA
OG0005513	LOC108104362|XP_017065861.1|DEUG	LOC6502196|XP_001966053.1|DANA
OG0005514	LOC108109561|XP_017073623.1|DEUG	LOC6500844|XP_001954024.1|DANA
OG0005515	LOC108112845|XP_017078647.1|DEUG	LOC6494331|XP_001960521.1|DANA
OG0005516	LOC108110890|XP_017075637.1|DEUG	LOC6498581|XP_001963108.1|DANA
OG0005517	LOC108106134|XP_017068512.1|DEUG	LOC6497230|XP_032307479.1|DANA
OG0005518	LOC108107079|XP_017069940.1|DEUG	LOC6497313|XP_001962338.2|DANA
OG0005519	LOC108106717|XP_017069439.1|DEUG	LOC6495149|XP_001958956.1|DANA
OG0005520	LOC108111016|XP_017075818.1|DEUG	LOC6496894|XP_001963194.1|DANA
OG0005521	LOC108110873|XP_017075609.1|DEUG	LOC6496895|XP_001963192.1|DANA
OG0005522	LOC108114054|XP_017080296.1|DEUG	LOC6507191|XP_001956515.2|DANA
OG0005523	LOC108115545|XP_017082537.1|DEUG	LOC6503763|XP_001965250.1|DANA
OG0005524	LOC108106925|XP_017069671.1|DEUG	LOC6497772|XP_014761813.1|DANA
OG0005525	LOC108110906|XP_017075656.1|DEUG	LOC6498048|XP_001961966.2|DANA
OG0005526	LOC108110468|XP_017075024.1|DEUG	LOC6496941|XP_001963087.1|DANA
OG0005527	LOC108102331|XP_017062618.1|DEUG	LOC26515324|XP_032308630.1|DANA
OG0005528	LOC108107111|XP_017069989.1|DEUG	LOC6498665|XP_001963273.1|DANA
OG0005529	LOC108103391|XP_017064335.1|DEUG	LOC6497146|XP_032311092.1|DANA
OG0005530	LOC108111179|XP_017076048.1|DEUG	LOC6497727|XP_032307503.1|DANA
OG0005531	LOC108114513|XP_017081023.1|DEUG	LOC6493150|XP_001957152.1|DANA
OG0005532	LOC108104182|XP_017065602.1|DEUG	LOC6497680|XP_032307690.1|DANA
OG0005533	LOC108110667|XP_017075273.1|DEUG	LOC6502734|XP_001967337.1|DANA
OG0005534	LOC108102779|XP_017063428.1|DEUG	LOC6507668|XP_001956116.1|DANA
OG0005535	LOC108110739|XP_017075433.1|DEUG	LOC6497423|XP_001962117.1|DANA
OG0005536	LOC108118489|XP_017086710.1|DEUG	LOC6497596|XP_001961740.2|DANA
OG0005537	LOC108108438|XP_017071984.1|DEUG	LOC6497048|XP_001962853.1|DANA
OG0005538	LOC108105700|XP_017067898.1|DEUG	LOC6497665|XP_032307729.1|DANA
OG0005539	LOC108106948|XP_017069705.1|DEUG	LOC6497470|XP_001962017.1|DANA
OG0005540	LOC108111079|XP_017075901.1|DEUG	LOC6497691|XP_001961558.2|DANA
OG0005541	LOC108106098|XP_017068451.1|DEUG	LOC6503426|XP_001965318.1|DANA
OG0005542	LOC108108030|XP_017071392.1|DEUG	LOC6506548|XP_001957673.2|DANA
OG0005543	LOC108106939|XP_017069692.1|DEUG	LOC6498648|XP_014762217.1|DANA
OG0005544	LOC108110727|XP_017075402.1|DEUG	LOC6503362|XP_032311439.1|DANA
OG0005545	LOC108111314|XP_017076201.1|DEUG	LOC6497588|XP_001961756.1|DANA
OG0005546	LOC108115504|XP_017082485.1|DEUG	LOC6506786|XP_001965251.1|DANA
OG0005547	LOC108106075|XP_017068421.1|DEUG	LOC6497452|XP_001962043.3|DANA
OG0005548	LOC108106164|XP_017068565.1|DEUG	LOC6497455|XP_001962038.1|DANA
OG0005549	LOC108106180|XP_017068591.1|DEUG	LOC6497456|XP_001962036.1|DANA
OG0005550	LOC108102632|XP_017063240.1|DEUG	LOC6498326|XP_032307302.1|DANA
OG0005551	LOC108112012|XP_017077239.1|DEUG	LOC6493987|XP_001961195.1|DANA
OG0005552	LOC108111951|XP_017077122.1|DEUG	LOC6496582|XP_001961196.1|DANA
OG0005553	LOC108110974|XP_017075768.1|DEUG	LOC6507039|XP_001965298.1|DANA
OG0005554	LOC108110716|XP_017075358.1|DEUG	LOC6497833|XP_032307658.1|DANA
OG0005555	LOC108111154|XP_017076014.1|DEUG	LOC6497866|XP_001961598.1|DANA
OG0005556	LOC108111133|XP_017075988.1|DEUG	LOC6497674|XP_001961597.1|DANA
OG0005557	LOC108118444|XP_017086641.1|DEUG	LOC6503556|XP_001965290.1|DANA
OG0005558	LOC108109694|XP_017073796.1|DEUG	LOC6501966|XP_032308183.1|DANA
OG0005559	LOC108115482|XP_017082455.1|DEUG	LOC6497379|XP_001962205.1|DANA
OG0005560	LOC108118441|XP_017086636.1|DEUG	LOC6506995|XP_001965291.1|DANA
OG0005561	LOC108118095|XP_017086138.1|DEUG	LOC6504963|XP_001965727.1|DANA
OG0005562	LOC108102583|XP_017063163.1|DEUG	LOC6497239|XP_014761572.1|DANA
OG0005563	LOC108102380|XP_017062800.1|DEUG	LOC6504554|XP_032312053.1|DANA
OG0005564	LOC108110782|XP_017075490.1|DEUG	LOC6496949|XP_014761441.1|DANA
OG0005565	LOC108103064|XP_017063897.1|DEUG	LOC6497919|XP_014761892.1|DANA
OG0005566	LOC108103065|XP_017063898.1|DEUG	LOC6497614|XP_001961712.1|DANA
OG0005567	LOC108117468|XP_017085379.1|DEUG	LOC6505693|XP_001964442.2|DANA
OG0005568	LOC108102599|XP_017063192.1|DEUG	LOC6504213|XP_001965143.1|DANA
OG0005569	LOC108111126|XP_017075969.1|DEUG	LOC6498116|XP_001962106.3|DANA
OG0005570	LOC108102606|XP_017063199.1|DEUG	LOC6497558|XP_001961822.2|DANA
OG0005571	LOC108112983|XP_017078880.1|DEUG	LOC6496153|XP_032307139.1|DANA
OG0005572	LOC108109105|XP_017072980.1|DEUG	LOC6494961|XP_001959322.1|DANA
OG0005573	LOC108113748|XP_017079930.1|DEUG	LOC6500860|XP_032305984.1|DANA
OG0005574	LOC108112591|XP_017078126.1|DEUG	LOC6494573|XP_032307290.1|DANA
OG0005575	LOC108117492|XP_017085456.1|DEUG	LOC6500316|XP_001952959.2|DANA
OG0005576	LOC108113218|XP_017079243.1|DEUG	LOC6494721|XP_001959797.1|DANA
OG0005577	LOC108104301|XP_017065766.1|DEUG	LOC6506327|XP_001958090.1|DANA
OG0005578	LOC108114599|XP_017081148.1|DEUG	LOC6507108|XP_001956658.2|DANA
