Orthogroup	DEUG.longest_only	DKIK.longest_only
OG0006105	LOC108104932|XP_017066774.1|DEUG	LOC108079442|XP_017029265.1|DKIK
OG0006106	LOC108108788|XP_017072451.1|DEUG	LOC108070477|XP_017016450.1|DKIK
OG0006107	LOC108109107|XP_017072984.1|DEUG	LOC108078186|XP_017027341.1|DKIK
OG0006108	LOC108118530|XP_017086768.1|DEUG	LOC108080370|XP_017030580.1|DKIK
OG0006109	LOC108116766|XP_017084281.1|DEUG	LOC108083317|XP_017034546.1|DKIK
OG0006110	LOC108108493|XP_017072036.1|DEUG	LOC108085494|XP_017037603.1|DKIK
OG0006111	LOC108109161|XP_017073073.1|DEUG	LOC108078239|XP_017027435.1|DKIK
OG0006112	LOC108107346|XP_017070334.1|DEUG	LOC108072132|XP_017018657.1|DKIK
OG0006113	LOC108114175|XP_017080469.1|DEUG	LOC108078967|XP_017028622.1|DKIK
OG0006114	LOC108116044|XP_017083232.1|DEUG	LOC108075722|XP_017023751.1|DKIK
OG0006115	LOC108106364|XP_017068833.1|DEUG	LOC108082609|XP_017033577.1|DKIK
OG0006116	LOC108106748|XP_017069476.1|DEUG	LOC108082562|XP_017033501.1|DKIK
OG0006117	LOC108112656|XP_017078275.1|DEUG	LOC108082415|XP_017033254.1|DKIK
OG0006118	LOC108112616|XP_017078196.1|DEUG	LOC108076488|XP_017024866.1|DKIK
OG0006119	LOC108106687|XP_017069409.1|DEUG	LOC108079785|XP_017029724.1|DKIK
OG0006120	LOC108112187|XP_017077488.1|DEUG, LOC108118268|XP_017086355.1|DEUG	LOC108073002|XP_017019943.1|DKIK
OG0006121	LOC108108754|XP_017072402.1|DEUG	LOC108084771|XP_017036578.1|DKIK
OG0006122	LOC108108884|XP_017072601.1|DEUG	LOC108070543|XP_017016557.1|DKIK
OG0006123	LOC108107472|XP_017070508.1|DEUG	LOC108070803|XP_017016893.1|DKIK
OG0006124	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG	LOC108077637|XP_017026539.1|DKIK
OG0006125	LOC108108058|XP_017071422.1|DEUG	LOC108070437|XP_017016400.1|DKIK
OG0006126	LOC108102751|XP_017063392.1|DEUG	LOC108084411|XP_017036099.1|DKIK
OG0006127	LOC108104291|XP_017065754.1|DEUG	LOC108083102|XP_017034249.1|DKIK
OG0006128	LOC108118244|XP_017086322.1|DEUG	LOC108083132|XP_017034298.1|DKIK
OG0006129	LOC108104296|XP_017065759.1|DEUG	LOC108072771|XP_017019535.1|DKIK
OG0006130	LOC108118214|XP_017086273.1|DEUG	LOC108083103|XP_017034250.1|DKIK
OG0006131	LOC108118219|XP_017086284.1|DEUG	LOC108083051|XP_017034168.1|DKIK
OG0006132	LOC108118238|XP_017086312.1|DEUG	LOC108083154|XP_017034327.1|DKIK
OG0006133	LOC108118215|XP_017086274.1|DEUG	LOC108083104|XP_017034251.1|DKIK
OG0006134	LOC108104287|XP_017065746.1|DEUG	LOC108072765|XP_017019529.1|DKIK
OG0006135	LOC108118213|XP_017086271.1|DEUG	LOC108083077|XP_017034205.1|DKIK
OG0006136	LOC108108060|XP_017071426.1|DEUG	LOC108070438|XP_017016402.1|DKIK
OG0006137	LOC108104258|XP_017065695.1|DEUG	LOC108072680|XP_017019408.1|DKIK
OG0006138	LOC108105396|XP_017067430.1|DEUG	LOC108074713|XP_017022343.1|DKIK
OG0006139	LOC108104561|XP_017066193.1|DEUG	LOC108082437|XP_017033295.1|DKIK
OG0006140	LOC108107388|XP_017070394.1|DEUG	LOC108070887|XP_017017020.1|DKIK
OG0006141	LOC108112905|XP_017078761.1|DEUG	LOC108076168|XP_017024384.1|DKIK
OG0006142	LOC108108516|XP_017072075.1|DEUG	LOC108085544|XP_017037669.1|DKIK
OG0006143	LOC108114471|XP_017080968.1|DEUG	LOC108070415|XP_017016356.1|DKIK
OG0006144	LOC108105992|XP_017068315.1|DEUG	LOC108075172|XP_017022971.1|DKIK
OG0006145	LOC108107569|XP_017070617.1|DEUG	LOC108083063|XP_017034186.1|DKIK
OG0006146	LOC108106137|XP_017068518.1|DEUG	LOC108074799|XP_017022473.1|DKIK
OG0006147	LOC108110253|XP_017074733.1|DEUG	LOC108073375|XP_017020438.1|DKIK
OG0006148	LOC108114421|XP_017080897.1|DEUG	LOC108075027|XP_017022770.1|DKIK
OG0006149	LOC108114474|XP_017080972.1|DEUG	LOC108070420|XP_017016363.1|DKIK
OG0006150	LOC108114470|XP_017080966.1|DEUG	LOC108070414|XP_017016355.1|DKIK
OG0006151	LOC108110772|XP_017075478.1|DEUG	LOC108082017|XP_017032770.1|DKIK
OG0006152	LOC108113761|XP_017079946.1|DEUG	LOC108073507|XP_017020669.1|DKIK
OG0006153	LOC108113337|XP_017079385.1|DEUG	LOC108076529|XP_017024930.1|DKIK
OG0006154	LOC108113696|XP_017079862.1|DEUG	LOC108073273|XP_017020319.1|DKIK
OG0006155	LOC108109845|XP_017074090.1|DEUG	LOC108073355|XP_017020407.1|DKIK
OG0006156	LOC108109493|XP_017073519.1|DEUG	LOC108085434|XP_017037515.1|DKIK
OG0006157	LOC108107490|XP_017070525.1|DEUG	LOC108072167|XP_017018704.1|DKIK
OG0006158	LOC108107730|XP_017070867.1|DEUG	LOC108074014|XP_017021369.1|DKIK
OG0006159	LOC108106792|XP_017069526.1|DEUG	LOC108074765|XP_017022432.1|DKIK
OG0006160	LOC108107484|XP_017070519.1|DEUG	LOC108072166|XP_017018703.1|DKIK
OG0006161	LOC108104479|XP_017066065.1|DEUG	LOC108076413|XP_017024743.1|DKIK
OG0006162	LOC108108683|XP_017072279.1|DEUG	LOC108077210|XP_017025954.1|DKIK
OG0006163	LOC108106351|XP_017068820.1|DEUG	LOC108074684|XP_017022292.1|DKIK
OG0006165	LOC108108679|XP_017072273.1|DEUG	LOC108070396|XP_017016336.1|DKIK
OG0006167	LOC108109168|XP_017073080.1|DEUG	LOC108074751|XP_017022414.1|DKIK, LOC108074752|XP_017022415.1|DKIK
OG0006168	LOC108103195|XP_017064072.1|DEUG	LOC108084449|XP_017036147.1|DKIK
OG0006169	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG	LOC108080247|XP_017030393.1|DKIK
OG0006170	LOC108109074|XP_017072922.1|DEUG	LOC108082468|XP_017033347.1|DKIK
OG0006171	LOC108114048|XP_017080286.1|DEUG	LOC108077553|XP_017026433.1|DKIK
OG0006172	LOC108104892|XP_017066711.1|DEUG	LOC108077975|XP_017027010.1|DKIK
OG0006172	LOC108104900|XP_017066720.1|DEUG	LOC108077985|XP_017027021.1|DKIK
OG0006173	LOC108110803|XP_017075526.1|DEUG	LOC108074402|XP_017021918.1|DKIK
OG0006174	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG	LOC108080598|XP_017030902.1|DKIK
OG0006175	LOC108108885|XP_017072591.1|DEUG	LOC108078363|XP_017027673.1|DKIK
OG0006176	LOC108114794|XP_017081395.1|DEUG, LOC108114801|XP_017081403.1|DEUG	LOC108079739|XP_017029640.1|DKIK
OG0006177	LOC108109786|XP_017073954.1|DEUG	LOC108070555|XP_017016570.1|DKIK
OG0006178	LOC108112140|XP_017077377.1|DEUG	LOC108086045|XP_017038353.1|DKIK
OG0006179	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG	LOC108081963|XP_017032687.1|DKIK, LOC108076874|XP_017025393.1|DKIK, LOC108073164|XP_017020160.1|DKIK
OG0006181	LOC108117216|XP_017085031.1|DEUG	LOC108073104|XP_017020087.1|DKIK
OG0006182	LOC108115709|XP_017082769.1|DEUG	LOC108084225|XP_017035838.1|DKIK
OG0006183	LOC108116943|XP_017084580.1|DEUG	LOC108085005|XP_017036925.1|DKIK
OG0006184	LOC108109567|XP_017073632.1|DEUG	LOC108073578|XP_017020754.1|DKIK
OG0006185	LOC108105602|XP_017067766.1|DEUG	LOC108081041|XP_017031494.1|DKIK
OG0006186	LOC108109551|XP_017073610.1|DEUG	LOC108073544|XP_017020716.1|DKIK
OG0006187	LOC108111303|XP_017076186.1|DEUG	LOC108085853|XP_017038100.1|DKIK
OG0006188	LOC108109733|XP_017073870.1|DEUG	LOC108085772|XP_017038007.1|DKIK
OG0006189	LOC108109734|XP_017073873.1|DEUG	LOC108085775|XP_017038014.1|DKIK
OG0006190	LOC108117523|XP_017085510.1|DEUG	LOC108075585|XP_017023592.1|DKIK
OG0006191	LOC108115864|XP_017082979.1|DEUG	LOC108083985|XP_017035486.1|DKIK
OG0006192	LOC108103710|XP_017064796.1|DEUG	LOC108080306|XP_017030469.1|DKIK
OG0006193	LOC108102930|XP_017063679.1|DEUG	LOC108076720|XP_017025180.1|DKIK
OG0006194	LOC108102988|XP_017063789.1|DEUG	LOC108083577|XP_017034923.1|DKIK
OG0006195	LOC108110077|XP_017074454.1|DEUG	LOC108071153|XP_017017326.1|DKIK
OG0006197	LOC108102334|XP_017062636.1|DEUG	LOC108072476|XP_017019130.1|DKIK
OG0006198	LOC108116561|XP_017083993.1|DEUG	LOC108083511|XP_017034810.1|DKIK
OG0006199	LOC108113743|XP_017079921.1|DEUG	LOC108073442|XP_017020554.1|DKIK
OG0006200	LOC108111607|XP_017076625.1|DEUG	LOC108075659|XP_017023696.1|DKIK
OG0006201	LOC108109949|XP_017074243.1|DEUG	LOC108083515|XP_017034815.1|DKIK
OG0006202	LOC108109924|XP_017074214.1|DEUG	LOC108083380|XP_017034616.1|DKIK
OG0006203	LOC108105345|XP_017067337.1|DEUG	LOC108071237|XP_017017409.1|DKIK
OG0006204	LOC108105240|XP_017067202.1|DEUG	LOC108085908|XP_017038165.1|DKIK
OG0006205	LOC108103101|XP_017063955.1|DEUG	LOC108080128|XP_017030247.1|DKIK
OG0006206	LOC108115226|XP_017082071.1|DEUG	LOC108084953|XP_017036845.1|DKIK
OG0006207	LOC108115495|XP_017082470.1|DEUG	LOC108081389|XP_017032036.1|DKIK
OG0006208	LOC108104644|XP_017066311.1|DEUG	LOC108079067|XP_017028770.1|DKIK
OG0006209	LOC108103975|XP_017065242.1|DEUG	LOC108071741|XP_017018055.1|DKIK
OG0006210	LOC108116374|XP_017083707.1|DEUG	LOC108083809|XP_017035246.1|DKIK
OG0006211	LOC108106119|XP_017068488.1|DEUG	LOC108075946|XP_017024081.1|DKIK
OG0006212	LOC108106117|XP_017068486.1|DEUG	LOC108075945|XP_017024079.1|DKIK
OG0006213	LOC108117656|XP_017085679.1|DEUG	LOC108073290|XP_017020334.1|DKIK
OG0006214	LOC108102987|XP_017063788.1|DEUG	LOC108083508|XP_017034805.1|DKIK
OG0006215	LOC108117414|XP_017085311.1|DEUG	LOC108079367|XP_017029164.1|DKIK
OG0006216	LOC108115874|XP_017082994.1|DEUG	LOC108075641|XP_017023673.1|DKIK
OG0006217	LOC108105384|XP_017067417.1|DEUG	LOC108080094|XP_017030192.1|DKIK
OG0006218	LOC108105853|XP_017068113.1|DEUG	LOC108085293|XP_017037339.1|DKIK
OG0006219	LOC108102443|XP_017062926.1|DEUG	LOC108079423|XP_017029242.1|DKIK
OG0006220	LOC108108596|XP_017072183.1|DEUG	LOC108080559|XP_017030854.1|DKIK
OG0006221	LOC108109082|XP_017072938.1|DEUG	LOC108086040|XP_017038349.1|DKIK
OG0006222	LOC108109057|XP_017072868.1|DEUG	LOC108086020|XP_017038320.1|DKIK
OG0006223	LOC108109635|XP_017073700.1|DEUG	LOC108080132|XP_017030255.1|DKIK
OG0006224	LOC108103102|XP_017063956.1|DEUG	LOC108079379|XP_017029189.1|DKIK
OG0006225	LOC108103251|XP_017064144.1|DEUG	LOC108074907|XP_017022625.1|DKIK
OG0006226	LOC108112237|XP_017077547.1|DEUG	LOC108078538|XP_017027938.1|DKIK
OG0006227	LOC108111862|XP_017076974.1|DEUG	LOC108077026|XP_017025644.1|DKIK
OG0006228	LOC108109033|XP_017072817.1|DEUG	LOC108076684|XP_017025121.1|DKIK
OG0006229	LOC108102349|XP_017062687.1|DEUG	LOC108072464|XP_017019083.1|DKIK
OG0006230	LOC108103474|XP_017064463.1|DEUG	LOC108085927|XP_017038190.1|DKIK
OG0006231	LOC108102899|XP_017063601.1|DEUG	LOC108071780|XP_017018128.1|DKIK
OG0006232	LOC108103954|XP_017065206.1|DEUG	LOC108084920|XP_017036809.1|DKIK
OG0006233	LOC108103962|XP_017065221.1|DEUG	LOC108071708|XP_017018017.1|DKIK
OG0006234	LOC108103482|XP_017064476.1|DEUG	LOC108085977|XP_017038266.1|DKIK
OG0006235	LOC108103568|XP_017064582.1|DEUG	LOC108085232|XP_017037260.1|DKIK
OG0006236	LOC108110082|XP_017074459.1|DEUG	LOC108071170|XP_017017342.1|DKIK
OG0006237	LOC108103112|XP_017063969.1|DEUG	LOC108080023|XP_017030086.1|DKIK
OG0006238	LOC108102944|XP_017063704.1|DEUG	LOC108075272|XP_017023138.1|DKIK
OG0006239	LOC108102406|XP_017062850.1|DEUG	LOC108074258|XP_017021719.1|DKIK
OG0006240	LOC108111433|XP_017076389.1|DEUG	LOC108073525|XP_017020695.1|DKIK
OG0006241	LOC108103478|XP_017064469.1|DEUG	LOC108085976|XP_017038265.1|DKIK
OG0006242	LOC108109989|XP_017074312.1|DEUG	LOC108079340|XP_017029135.1|DKIK
OG0006243	LOC108110589|XP_017075178.1|DEUG	LOC108081245|XP_017031816.1|DKIK
OG0006244	LOC108110621|XP_017075211.1|DEUG	LOC108073562|XP_017020738.1|DKIK
OG0006245	LOC108115666|XP_017082718.1|DEUG	LOC108084206|XP_017035808.1|DKIK
OG0006246	LOC108118154|XP_017086201.1|DEUG	LOC108071716|XP_017018026.1|DKIK
OG0006247	LOC108112808|XP_017078590.1|DEUG	LOC108076731|XP_017025198.1|DKIK
OG0006248	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG	LOC108071361|XP_017017592.1|DKIK
OG0006249	LOC108102647|XP_017063261.1|DEUG	LOC108077392|XP_017026173.1|DKIK
OG0006250	LOC108110069|XP_017074439.1|DEUG	LOC108079258|XP_017029036.1|DKIK
OG0006251	LOC108115816|XP_017082896.1|DEUG	LOC108073738|XP_017021022.1|DKIK
OG0006252	LOC108115815|XP_017082895.1|DEUG	LOC108073605|XP_017020824.1|DKIK
OG0006253	LOC108118152|XP_017086198.1|DEUG	LOC108071739|XP_017018053.1|DKIK
OG0006254	LOC108115527|XP_017082518.1|DEUG	LOC108084960|XP_017036862.1|DKIK
OG0006255	LOC108115686|XP_017082743.1|DEUG	LOC108083708|XP_017035094.1|DKIK
OG0006256	LOC108103481|XP_017064475.1|DEUG	LOC108085970|XP_017038257.1|DKIK
OG0006257	LOC108103144|XP_017064005.1|DEUG	LOC108083832|XP_017035294.1|DKIK
OG0006258	LOC108103974|XP_017065241.1|DEUG	LOC108071816|XP_017018209.1|DKIK
OG0006259	LOC108116942|XP_017084579.1|DEUG	LOC108077738|XP_017026690.1|DKIK
OG0006260	LOC108103169|XP_017064044.1|DEUG	LOC108085960|XP_017038242.1|DKIK
OG0006261	LOC108104124|XP_017065515.1|DEUG	LOC108082188|XP_017032997.1|DKIK
OG0006262	LOC108109705|XP_017073823.1|DEUG	LOC108080157|XP_017030288.1|DKIK
OG0006263	LOC108103714|XP_017064800.1|DEUG	LOC108071749|XP_017018062.1|DKIK
OG0006264	LOC108104365|XP_017065865.1|DEUG	LOC108079204|XP_017028957.1|DKIK
OG0006265	LOC108113048|XP_017078967.1|DEUG	LOC108082446|XP_017033306.1|DKIK
OG0006266	LOC108104406|XP_017065942.1|DEUG	LOC108079269|XP_017029049.1|DKIK
OG0006267	LOC108118365|XP_017086523.1|DEUG	LOC108071846|XP_017018249.1|DKIK
OG0006268	LOC108113035|XP_017078955.1|DEUG	LOC108078342|XP_017027635.1|DKIK
OG0006269	LOC108112836|XP_017078636.1|DEUG	LOC108083173|XP_017034353.1|DKIK
OG0006270	LOC108109666|XP_017073734.1|DEUG	LOC108079992|XP_017030048.1|DKIK
OG0006271	LOC108113803|XP_017080000.1|DEUG	LOC108077863|XP_017026885.1|DKIK
OG0006272	LOC108103005|XP_017063812.1|DEUG	LOC108080134|XP_017030257.1|DKIK
OG0006273	LOC108112372|XP_017077691.1|DEUG	LOC108070540|XP_017016555.1|DKIK
OG0006274	LOC108118364|XP_017086522.1|DEUG	LOC108083394|XP_017034634.1|DKIK
OG0006275	LOC108103369|XP_017064304.1|DEUG	LOC108079220|XP_017028989.1|DKIK
OG0006276	LOC108104716|XP_017066426.1|DEUG	LOC108078714|XP_017028191.1|DKIK
OG0006277	LOC108115178|XP_017081991.1|DEUG	LOC108084287|XP_017035935.1|DKIK
OG0006278	LOC108105321|XP_017067301.1|DEUG	LOC108083385|XP_017034620.1|DKIK
OG0006279	LOC108102949|XP_017063713.1|DEUG	LOC108071789|XP_017018154.1|DKIK
OG0006280	LOC108102399|XP_017062831.1|DEUG	LOC108079784|XP_017029719.1|DKIK
OG0006281	LOC108102398|XP_017062830.1|DEUG	LOC108079783|XP_017029718.1|DKIK
OG0006282	LOC108105092|XP_017067012.1|DEUG	LOC108073123|XP_017020149.1|DKIK
OG0006283	LOC108116702|XP_017084208.1|DEUG	LOC108081034|XP_017031485.1|DKIK
OG0006284	LOC108114441|XP_017080923.1|DEUG	LOC108078869|XP_017028471.1|DKIK
OG0006285	LOC108114956|XP_017081639.1|DEUG	LOC108077772|XP_017026754.1|DKIK
OG0006286	LOC108116996|XP_017084650.1|DEUG	LOC108084299|XP_017035950.1|DKIK
OG0006287	LOC108103017|XP_017063831.1|DEUG	LOC108071837|XP_017018238.1|DKIK
OG0006288	LOC108113507|XP_017079588.1|DEUG	LOC108073677|XP_017020893.1|DKIK
OG0006289	LOC108116963|XP_017084608.1|DEUG	LOC108083938|XP_017035433.1|DKIK
OG0006290	LOC108117117|XP_017084838.1|DEUG	LOC108075258|XP_017023110.1|DKIK
OG0006291	LOC108108219|XP_017071679.1|DEUG	LOC108077302|XP_017026072.1|DKIK
OG0006292	LOC108103877|XP_017065093.1|DEUG	LOC108076074|XP_017024271.1|DKIK
OG0006293	LOC108102826|XP_017063504.1|DEUG	LOC108079081|XP_017028794.1|DKIK
OG0006294	LOC108102924|XP_017063667.1|DEUG	LOC108076696|XP_017025143.1|DKIK
OG0006295	LOC108103707|XP_017064792.1|DEUG	LOC108080405|XP_017030622.1|DKIK
OG0006296	LOC108103773|XP_017064890.1|DEUG	LOC108076942|XP_017025481.1|DKIK
OG0006297	LOC108105367|XP_017067382.1|DEUG	LOC108079958|XP_017030008.1|DKIK
OG0006298	LOC108102926|XP_017063673.1|DEUG	LOC108077063|XP_017025721.1|DKIK
OG0006299	LOC108118283|XP_017086367.1|DEUG	LOC108082916|XP_017033990.1|DKIK
OG0006300	LOC108103364|XP_017064299.1|DEUG	LOC108078989|XP_017028653.1|DKIK
OG0006301	LOC108105073|XP_017066985.1|DEUG	LOC108074167|XP_017021586.1|DKIK
OG0006302	LOC108111876|XP_017076993.1|DEUG	LOC108084485|XP_017036202.1|DKIK
OG0006303	LOC108106582|XP_017069252.1|DEUG	LOC108072442|XP_017019059.1|DKIK
OG0006304	LOC108116021|XP_017083197.1|DEUG	LOC108081127|XP_017031634.1|DKIK
OG0006305	LOC108116030|XP_017083206.1|DEUG	LOC108081146|XP_017031672.1|DKIK
OG0006306	LOC108113732|XP_017079909.1|DEUG	LOC108073411|XP_017020504.1|DKIK
OG0006307	LOC108109376|XP_017073358.1|DEUG	LOC108077747|XP_017026703.1|DKIK
OG0006308	LOC108103489|XP_017064486.1|DEUG	LOC108076621|XP_017025039.1|DKIK
OG0006309	LOC108103983|XP_017065257.1|DEUG	LOC108085941|XP_017038215.1|DKIK
OG0006310	LOC108115354|XP_017082267.1|DEUG	LOC108073242|XP_017020285.1|DKIK
OG0006311	LOC108103454|XP_017064432.1|DEUG	LOC108074203|XP_017021631.1|DKIK
OG0006312	LOC108103452|XP_017064429.1|DEUG	LOC108074259|XP_017021720.1|DKIK
OG0006313	LOC108117432|XP_017085335.1|DEUG	LOC108083486|XP_017034774.1|DKIK
OG0006314	LOC108115223|XP_017082067.1|DEUG	LOC108071706|XP_017018012.1|DKIK
OG0006315	LOC108104223|XP_017065656.1|DEUG	LOC108082952|XP_017034060.1|DKIK
OG0006316	LOC108112698|XP_017078402.1|DEUG	LOC108079871|XP_017029872.1|DKIK
OG0006317	LOC108104971|XP_017066831.1|DEUG	LOC108071856|XP_017018262.1|DKIK
OG0006318	LOC108103765|XP_017064877.1|DEUG	LOC108084654|XP_017036461.1|DKIK
OG0006319	LOC108104865|XP_017066676.1|DEUG	LOC108078540|XP_017027941.1|DKIK
OG0006320	LOC108103164|XP_017064034.1|DEUG	LOC108080171|XP_017030304.1|DKIK
OG0006321	LOC108103163|XP_017064033.1|DEUG	LOC108083363|XP_017034594.1|DKIK
OG0006322	LOC108103122|XP_017063976.1|DEUG	LOC108083950|XP_017035441.1|DKIK
OG0006323	LOC108115199|XP_017082012.1|DEUG	LOC108080241|XP_017030388.1|DKIK
OG0006324	LOC108103644|XP_017064687.1|DEUG	LOC108083421|XP_017034665.1|DKIK
OG0006325	LOC108110250|XP_017074727.1|DEUG	LOC108071344|XP_017017569.1|DKIK
OG0006326	LOC108118222|XP_017086289.1|DEUG	LOC108083093|XP_017034233.1|DKIK
OG0006327	LOC108115885|XP_017083017.1|DEUG	LOC108085009|XP_017036937.1|DKIK
OG0006328	LOC108115605|XP_017082620.1|DEUG	LOC108083669|XP_017035032.1|DKIK
OG0006329	LOC108103809|XP_017064979.1|DEUG	LOC108084644|XP_017036427.1|DKIK
OG0006330	LOC108113750|XP_017079933.1|DEUG	LOC108073433|XP_017020542.1|DKIK
OG0006331	LOC108105374|XP_017067398.1|DEUG	LOC108080122|XP_017030242.1|DKIK
OG0006332	LOC108103886|XP_017065106.1|DEUG	LOC108074948|XP_017022669.1|DKIK
OG0006333	LOC108118354|XP_017086492.1|DEUG	LOC108071786|XP_017018139.1|DKIK
OG0006334	LOC108103688|XP_017064767.1|DEUG	LOC108080347|XP_017030534.1|DKIK
OG0006335	LOC108115696|XP_017082755.1|DEUG	LOC108071345|XP_017017570.1|DKIK
OG0006336	LOC108110141|XP_017074545.1|DEUG	LOC108079266|XP_017029046.1|DKIK
OG0006337	LOC108111883|XP_017077004.1|DEUG	LOC108074128|XP_017021517.1|DKIK
OG0006338	LOC108115019|XP_017081750.1|DEUG	LOC108077736|XP_017026688.1|DKIK
OG0006339	LOC108115219|XP_017082062.1|DEUG	LOC108084798|XP_017036642.1|DKIK
OG0006340	LOC108105057|XP_017066965.1|DEUG	LOC108077019|XP_017025600.1|DKIK
OG0006341	LOC108103155|XP_017064022.1|DEUG	LOC108080109|XP_017030213.1|DKIK
OG0006342	LOC108103159|XP_017064029.1|DEUG	LOC108080160|XP_017030290.1|DKIK
OG0006343	LOC108103113|XP_017063970.1|DEUG	LOC108080022|XP_017030085.1|DKIK
OG0006344	LOC108103506|XP_017064506.1|DEUG	LOC108077117|XP_017025804.1|DKIK
OG0006345	LOC108115617|XP_017082652.1|DEUG	LOC108084194|XP_017035786.1|DKIK
OG0006346	LOC108116039|XP_017083225.1|DEUG	LOC108075749|XP_017023792.1|DKIK
OG0006347	LOC108116665|XP_017084145.1|DEUG	LOC108077755|XP_017026719.1|DKIK
OG0006348	LOC108103332|XP_017064257.1|DEUG	LOC108080129|XP_017030248.1|DKIK
OG0006349	LOC108104407|XP_017065943.1|DEUG	LOC108079405|XP_017029218.1|DKIK
OG0006350	LOC108111377|XP_017076298.1|DEUG	LOC108077571|XP_017026458.1|DKIK
OG0006351	LOC108105090|XP_017067006.1|DEUG	LOC108083409|XP_017034651.1|DKIK
OG0006352	LOC108106614|XP_017069303.1|DEUG	LOC108074703|XP_017022332.1|DKIK
OG0006353	LOC108111300|XP_017076183.1|DEUG	LOC108085842|XP_017038088.1|DKIK
OG0006354	LOC108115655|XP_017082701.1|DEUG	LOC108083695|XP_017035071.1|DKIK
OG0006355	LOC108103149|XP_017064011.1|DEUG	LOC108080105|XP_017030209.1|DKIK
OG0006356	LOC108104417|XP_017065961.1|DEUG	LOC108083843|XP_017035311.1|DKIK
OG0006357	LOC108105348|XP_017067343.1|DEUG	LOC108079936|XP_017029969.1|DKIK
OG0006358	LOC108102818|XP_017063489.1|DEUG	LOC108079801|XP_017029770.1|DKIK
OG0006359	LOC108105598|XP_017067762.1|DEUG	LOC108081037|XP_017031488.1|DKIK
OG0006360	LOC108103217|XP_017064101.1|DEUG	LOC108070964|XP_017017123.1|DKIK
OG0006361	LOC108116148|XP_017083373.1|DEUG	LOC108080440|XP_017030664.1|DKIK
OG0006362	LOC108105497|XP_017067603.1|DEUG	LOC108085771|XP_017038005.1|DKIK
OG0006363	LOC108103560|XP_017064575.1|DEUG	LOC108085226|XP_017037250.1|DKIK
OG0006364	LOC108104134|XP_017065525.1|DEUG	LOC108074562|XP_017022153.1|DKIK
OG0006365	LOC108109633|XP_017073697.1|DEUG	LOC108080014|XP_017030069.1|DKIK
OG0006366	LOC108109707|XP_017073826.1|DEUG	LOC108080072|XP_017030144.1|DKIK
OG0006367	LOC108103190|XP_017064066.1|DEUG	LOC108079989|XP_017030045.1|DKIK
OG0006368	LOC108111331|XP_017076240.1|DEUG	LOC108073741|XP_017020993.1|DKIK
OG0006369	LOC108111325|XP_017076224.1|DEUG	LOC108073713|XP_017020945.1|DKIK
OG0006370	LOC108106059|XP_017068406.1|DEUG	LOC108082947|XP_017034052.1|DKIK
OG0006371	LOC108113508|XP_017079589.1|DEUG	LOC108073693|XP_017020915.1|DKIK
OG0006372	LOC108115888|XP_017083021.1|DEUG	LOC108084930|XP_017036816.1|DKIK
OG0006373	LOC108118084|XP_017086120.1|DEUG	LOC108085962|XP_017038245.1|DKIK
OG0006374	LOC108103447|XP_017064417.1|DEUG	LOC108074246|XP_017021695.1|DKIK
OG0006375	LOC108110083|XP_017074461.1|DEUG	LOC108071745|XP_017018057.1|DKIK
OG0006376	LOC108103156|XP_017064026.1|DEUG	LOC108080106|XP_017030210.1|DKIK
OG0006377	LOC108109963|XP_017074268.1|DEUG	LOC108082957|XP_017034062.1|DKIK
OG0006378	LOC108111410|XP_017076353.1|DEUG	LOC108073523|XP_017020692.1|DKIK
OG0006379	LOC108110031|XP_017074369.1|DEUG	LOC108084464|XP_017036164.1|DKIK
OG0006380	LOC108110334|XP_017074853.1|DEUG	LOC108080259|XP_017030409.1|DKIK
OG0006381	LOC108102925|XP_017063671.1|DEUG	LOC108076704|XP_017025155.1|DKIK
OG0006382	LOC108103900|XP_017065132.1|DEUG	LOC108079467|XP_017029297.1|DKIK
OG0006383	LOC108103810|XP_017064985.1|DEUG	LOC108080286|XP_017030441.1|DKIK
OG0006384	LOC108103816|XP_017064992.1|DEUG	LOC108080412|XP_017030634.1|DKIK
OG0006385	LOC108115653|XP_017082697.1|DEUG	LOC108083692|XP_017035067.1|DKIK
OG0006386	LOC108106932|XP_017069686.1|DEUG	LOC108077387|XP_017026169.1|DKIK
OG0006387	LOC108111394|XP_017076318.1|DEUG	LOC108073676|XP_017020892.1|DKIK
OG0006388	LOC108103686|XP_017064764.1|DEUG	LOC108080315|XP_017030494.1|DKIK
OG0006389	LOC108103687|XP_017064766.1|DEUG	LOC108080316|XP_017030495.1|DKIK
OG0006390	LOC108105273|XP_017067247.1|DEUG	LOC108083189|XP_017034379.1|DKIK
OG0006391	LOC108117002|XP_017084657.1|DEUG	LOC108073259|XP_017020306.1|DKIK
OG0006392	LOC108103711|XP_017064797.1|DEUG	LOC108071794|XP_017018163.1|DKIK
