Orthogroup	DEUG.longest_only	DALB.longest_only
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC117568254|XP_034104627.1|DALB
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC117564719|XP_034099493.1|DALB
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC117564249|XP_034098844.1|DALB
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC117568068|XP_034104319.1|DALB
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC117564450|XP_034099118.1|DALB
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC117564212|XP_034098787.1|DALB
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC117564108|XP_034098649.1|DALB
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC117578378|XP_034119702.1|DALB
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC117564442|XP_034099072.1|DALB
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC117564005|XP_034098487.1|DALB
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC117563321|XP_034097472.1|DALB
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC117563310|XP_034097449.1|DALB
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC117564602|XP_034099349.1|DALB
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC117563475|XP_034097723.1|DALB
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC117570570|XP_034108196.1|DALB
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC117563951|XP_034098415.1|DALB
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC117565660|XP_034100773.1|DALB
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC117563948|XP_034098411.1|DALB
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC117566060|XP_034101407.1|DALB
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC117566143|XP_034101520.1|DALB
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC117565887|XP_034101119.1|DALB
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC117563667|XP_034097976.1|DALB
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC117564248|XP_034098841.1|DALB
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC117564251|XP_034098846.1|DALB
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC117578403|XP_034119748.1|DALB
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC117576028|XP_034116428.1|DALB
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC117571933|XP_034110313.1|DALB
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC117570718|XP_034108420.1|DALB
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC117563652|XP_034097953.1|DALB
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC117564036|XP_034098531.1|DALB
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC117565493|XP_034100491.1|DALB
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC117563464|XP_034097707.1|DALB
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC117570276|XP_034107685.1|DALB
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC117569084|XP_034105990.1|DALB
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC117569846|XP_034107066.1|DALB
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC117563546|XP_034097815.1|DALB
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC117563426|XP_034097651.1|DALB
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC117563293|XP_034097427.1|DALB
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC117572778|XP_034111764.1|DALB
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC117564778|XP_034099567.1|DALB
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC117569857|XP_034107081.1|DALB
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC117569283|XP_034106280.1|DALB
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC117563367|XP_034097557.1|DALB
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC117563262|XP_034097376.1|DALB
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC117564101|XP_034098638.1|DALB
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC117563309|XP_034097448.1|DALB
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC117565541|XP_034100576.1|DALB
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC117565462|XP_034100457.1|DALB
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC117569298|XP_034106297.1|DALB
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC117564205|XP_034098776.1|DALB
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC117572208|XP_034110768.1|DALB
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC117563804|XP_034098228.1|DALB
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC117564117|XP_034098665.1|DALB
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC117564125|XP_034098674.1|DALB
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC117565198|XP_034100093.1|DALB
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC117563799|XP_034098222.1|DALB, LOC117565702|XP_034100834.1|DALB
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC117572639|XP_034111500.1|DALB
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC117569274|XP_034106267.1|DALB
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC117565177|XP_034100066.1|DALB
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC117569909|XP_034107139.1|DALB
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC117564204|XP_034098772.1|DALB
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC117564886|XP_034099725.1|DALB
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC117563991|XP_034098471.1|DALB
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC117576316|XP_034116862.1|DALB
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC117564894|XP_034099733.1|DALB
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC117564082|XP_034098601.1|DALB
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC117563482|XP_034097734.1|DALB
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC117574392|XP_034114121.1|DALB
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC117565704|XP_034100836.1|DALB
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC117563344|XP_034097513.1|DALB
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC117564953|XP_034099799.1|DALB
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC117566230|XP_034101666.1|DALB
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC117572499|XP_034111241.1|DALB
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC117564913|XP_034099758.1|DALB
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC117564732|XP_034099510.1|DALB
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC117563580|XP_034097857.1|DALB
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC117565491|XP_034100487.1|DALB
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC117565911|XP_034101155.1|DALB
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC117569629|XP_034106758.1|DALB
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC117575889|XP_034116221.1|DALB
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC117568748|XP_034105467.1|DALB
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC117571152|XP_034109050.1|DALB
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC117574123|XP_034113667.1|DALB
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC117565634|XP_034100735.1|DALB
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC117565936|XP_034101212.1|DALB
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC117563272|XP_034097391.1|DALB
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC117563276|XP_034097396.1|DALB
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC117566031|XP_034101366.1|DALB
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC117576641|XP_034117461.1|DALB
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC117563904|XP_034098358.1|DALB
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC117564571|XP_034099297.1|DALB
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC117563592|XP_034097869.1|DALB
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC117565362|XP_034100316.1|DALB
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC117576051|XP_034116473.1|DALB
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC117570185|XP_034107557.1|DALB
OG0005400	LOC108104607|XP_017066266.1|DEUG	LOC117566644|XP_034102077.1|DALB
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC117565363|XP_034100317.1|DALB
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC117566040|XP_034101381.1|DALB
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC117566038|XP_034101378.1|DALB
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC117566039|XP_034101379.1|DALB
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC117566689|XP_034102127.1|DALB
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC117570460|XP_034108013.1|DALB
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC117567229|XP_034102950.1|DALB
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC117566136|XP_034101509.1|DALB
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC117565093|XP_034099942.1|DALB
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC117563931|XP_034098394.1|DALB
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC117569709|XP_034106865.1|DALB
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC117570532|XP_034108129.1|DALB
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC117572433|XP_034111156.1|DALB
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC117578206|XP_034119434.1|DALB
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC117570938|XP_034108758.1|DALB
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC117565319|XP_034100250.1|DALB
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC117564034|XP_034098529.1|DALB
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC117565395|XP_034100368.1|DALB
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC117564952|XP_034099798.1|DALB
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC117573042|XP_034111826.1|DALB
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC117565922|XP_034101185.1|DALB
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC117567170|XP_034102876.1|DALB
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC117576046|XP_034116467.1|DALB
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC117572329|XP_034110956.1|DALB
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC117564234|XP_034098816.1|DALB
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC117563375|XP_034097570.1|DALB
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC117563374|XP_034097568.1|DALB
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC117565202|XP_034100098.1|DALB
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC117565707|XP_034100843.1|DALB
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC117567415|XP_034103282.1|DALB
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC117564633|XP_034099383.1|DALB
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC117565711|XP_034100847.1|DALB
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC117565710|XP_034100846.1|DALB
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC117575139|XP_034115136.1|DALB
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC117565816|XP_034101007.1|DALB
OG0005439	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG	LOC117575181|XP_034115181.1|DALB
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC117566231|XP_034101668.1|DALB
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC117565992|XP_034101301.1|DALB
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC117564221|XP_034098799.1|DALB
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC117566252|XP_034101696.1|DALB
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC117563566|XP_034097839.1|DALB
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC117563243|XP_034097345.1|DALB
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC117564822|XP_034099635.1|DALB
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC117567694|XP_034103710.1|DALB
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC117573642|XP_034112848.1|DALB
OG0005451	LOC108103507|XP_017064508.1|DEUG, LOC108105713|XP_017067917.1|DEUG	LOC117563512|XP_034097779.1|DALB
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC117568622|XP_034105299.1|DALB
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC117574499|XP_034114234.1|DALB
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC117563610|XP_034097901.1|DALB
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC117571477|XP_034109530.1|DALB
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC117565684|XP_034100809.1|DALB
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC117565076|XP_034099915.1|DALB
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC117564823|XP_034099636.1|DALB
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC117565629|XP_034100730.1|DALB
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC117565467|XP_034100464.1|DALB
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC117565469|XP_034100466.1|DALB
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC117567479|XP_034103401.1|DALB
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC117565463|XP_034100458.1|DALB
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC117566034|XP_034101372.1|DALB
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC117571798|XP_034110054.1|DALB
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC117574823|XP_034114685.1|DALB
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC117566115|XP_034101477.1|DALB
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC117564057|XP_034098569.1|DALB
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC117564053|XP_034098564.1|DALB
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC117564306|XP_034098894.1|DALB
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC117564660|XP_034099409.1|DALB
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC117563739|XP_034098109.1|DALB
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC117563807|XP_034098231.1|DALB
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC117563400|XP_034097625.1|DALB
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC117572527|XP_034111278.1|DALB
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC117572566|XP_034111337.1|DALB
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC117563646|XP_034097946.1|DALB
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC117563645|XP_034097945.1|DALB
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC117564463|XP_034099141.1|DALB
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC117563552|XP_034097823.1|DALB
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC117563334|XP_034097493.1|DALB
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC117573421|XP_034112518.1|DALB
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC117564562|XP_034099286.1|DALB
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC117569328|XP_034106346.1|DALB
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC117570324|XP_034107756.1|DALB
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC117565558|XP_034100617.1|DALB
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC117565034|XP_034099874.1|DALB
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC117563223|XP_034097308.1|DALB
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC117563222|XP_034097307.1|DALB
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC117565759|XP_034100904.1|DALB
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC117565888|XP_034101120.1|DALB
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC117564226|XP_034098806.1|DALB
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC117572581|XP_034111356.1|DALB
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC117570452|XP_034108003.1|DALB
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC117564454|XP_034099126.1|DALB
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC117564457|XP_034099132.1|DALB
OG0005499	LOC108114828|XP_017081455.1|DEUG	LOC117563717|XP_034098065.1|DALB
OG0005500	LOC108114833|XP_017081459.1|DEUG	LOC117563718|XP_034098066.1|DALB
OG0005501	LOC108107099|XP_017069972.1|DEUG	LOC117578376|XP_034119699.1|DALB
OG0005502	LOC108107100|XP_017069974.1|DEUG	LOC117578377|XP_034119700.1|DALB
OG0005504	LOC108110980|XP_017075780.1|DEUG	LOC117563929|XP_034098392.1|DALB
OG0005506	LOC108115502|XP_017082482.1|DEUG	LOC117564032|XP_034098525.1|DALB
OG0005507	LOC108106126|XP_017068495.1|DEUG	LOC117563337|XP_034097499.1|DALB
OG0005508	LOC108111068|XP_017075886.1|DEUG	LOC117564069|XP_034098586.1|DALB
OG0005509	LOC108110883|XP_017075630.1|DEUG	LOC117564175|XP_034098734.1|DALB
OG0005510	LOC108105831|XP_017068065.1|DEUG	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB
OG0005511	LOC108105437|XP_017067511.1|DEUG	LOC117578010|XP_034119000.1|DALB
OG0005512	LOC108115570|XP_017082565.1|DEUG	LOC117575483|XP_034115607.1|DALB
OG0005513	LOC108104362|XP_017065861.1|DEUG	LOC117564066|XP_034098582.1|DALB
OG0005514	LOC108109561|XP_017073623.1|DEUG	LOC117575330|XP_034115378.1|DALB
OG0005515	LOC108112845|XP_017078647.1|DEUG	LOC117568202|XP_034104561.1|DALB
OG0005516	LOC108110890|XP_017075637.1|DEUG	LOC117564872|XP_034099710.1|DALB
OG0005517	LOC108106134|XP_017068512.1|DEUG	LOC117564042|XP_034098537.1|DALB
OG0005518	LOC108107079|XP_017069940.1|DEUG	LOC117564091|XP_034098619.1|DALB
OG0005519	LOC108106717|XP_017069439.1|DEUG	LOC117568527|XP_034105121.1|DALB
OG0005520	LOC108111016|XP_017075818.1|DEUG	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB
OG0005521	LOC108110873|XP_017075609.1|DEUG	LOC117564458|XP_034099133.1|DALB
OG0005522	LOC108114054|XP_017080296.1|DEUG	LOC117566687|XP_034102124.1|DALB
OG0005523	LOC108115545|XP_017082537.1|DEUG	LOC117563543|XP_034097813.1|DALB
OG0005524	LOC108106925|XP_017069671.1|DEUG	LOC117566070|XP_034101421.1|DALB
OG0005525	LOC108110906|XP_017075656.1|DEUG	LOC117565829|XP_034101027.1|DALB
OG0005526	LOC108110468|XP_017075024.1|DEUG	LOC117563461|XP_034097704.1|DALB
OG0005527	LOC108102331|XP_017062618.1|DEUG	LOC117573092|XP_034111887.1|DALB
OG0005528	LOC108107111|XP_017069989.1|DEUG	LOC117564837|XP_034099652.1|DALB
OG0005529	LOC108103391|XP_017064335.1|DEUG	LOC117564543|XP_034099257.1|DALB
OG0005530	LOC108111179|XP_017076048.1|DEUG	LOC117565096|XP_034099944.1|DALB
OG0005531	LOC108114513|XP_017081023.1|DEUG	LOC117567026|XP_034102618.1|DALB
OG0005532	LOC108104182|XP_017065602.1|DEUG	LOC117563680|XP_034097998.1|DALB
OG0005533	LOC108110667|XP_017075273.1|DEUG	LOC117564379|XP_034098990.1|DALB
OG0005534	LOC108102779|XP_017063428.1|DEUG	LOC117566854|XP_034102338.1|DALB
OG0005535	LOC108110739|XP_017075433.1|DEUG	LOC117565789|XP_034100957.1|DALB
OG0005536	LOC108118489|XP_017086710.1|DEUG	LOC117566237|XP_034101676.1|DALB
OG0005537	LOC108108438|XP_017071984.1|DEUG	LOC117564938|XP_034099782.1|DALB
OG0005538	LOC108105700|XP_017067898.1|DEUG	LOC117565998|XP_034101307.1|DALB
OG0005539	LOC108106948|XP_017069705.1|DEUG	LOC117563246|XP_034097349.1|DALB
OG0005540	LOC108111079|XP_017075901.1|DEUG	LOC117565841|XP_034101046.1|DALB
OG0005541	LOC108106098|XP_017068451.1|DEUG	LOC117564752|XP_034099533.1|DALB
OG0005542	LOC108108030|XP_017071392.1|DEUG	LOC117570050|XP_034107368.1|DALB
OG0005543	LOC108106939|XP_017069692.1|DEUG	LOC117563656|XP_034097959.1|DALB
OG0005544	LOC108110727|XP_017075402.1|DEUG	LOC117566112|XP_034101472.1|DALB
OG0005545	LOC108111314|XP_017076201.1|DEUG	LOC117563731|XP_034098101.1|DALB
OG0005546	LOC108115504|XP_017082485.1|DEUG	LOC117563776|XP_034098174.1|DALB
OG0005547	LOC108106075|XP_017068421.1|DEUG	LOC117564441|XP_034099070.1|DALB
OG0005548	LOC108106164|XP_017068565.1|DEUG	LOC117566035|XP_034101375.1|DALB
OG0005549	LOC108106180|XP_017068591.1|DEUG	LOC117566041|XP_034101382.1|DALB
OG0005550	LOC108102632|XP_017063240.1|DEUG	LOC117563920|XP_034098376.1|DALB
OG0005551	LOC108112012|XP_017077239.1|DEUG	LOC117570630|XP_034108289.1|DALB
OG0005552	LOC108111951|XP_017077122.1|DEUG	LOC117570625|XP_034108282.1|DALB
OG0005553	LOC108110974|XP_017075768.1|DEUG	LOC117563928|XP_034098390.1|DALB
OG0005554	LOC108110716|XP_017075358.1|DEUG	LOC117565500|XP_034100510.1|DALB
OG0005555	LOC108111154|XP_017076014.1|DEUG	LOC117565509|XP_034100533.1|DALB
OG0005556	LOC108111133|XP_017075988.1|DEUG	LOC117565503|XP_034100526.1|DALB
OG0005557	LOC108118444|XP_017086641.1|DEUG	LOC117565850|XP_034101059.1|DALB
OG0005558	LOC108109694|XP_017073796.1|DEUG	LOC117565497|XP_034100495.1|DALB
OG0005559	LOC108115482|XP_017082455.1|DEUG	LOC117564033|XP_034098527.1|DALB
OG0005560	LOC108118441|XP_017086636.1|DEUG	LOC117565847|XP_034101052.1|DALB
OG0005561	LOC108118095|XP_017086138.1|DEUG	LOC117564959|XP_034099831.1|DALB
OG0005562	LOC108102583|XP_017063163.1|DEUG	LOC117563524|XP_034097792.1|DALB
OG0005563	LOC108102380|XP_017062800.1|DEUG	LOC117573224|XP_034112148.1|DALB
OG0005564	LOC108110782|XP_017075490.1|DEUG	LOC117565815|XP_034101006.1|DALB
OG0005565	LOC108103064|XP_017063897.1|DEUG	LOC117566029|XP_034101364.1|DALB
OG0005566	LOC108103065|XP_017063898.1|DEUG	LOC117566030|XP_034101365.1|DALB
OG0005567	LOC108117468|XP_017085379.1|DEUG	LOC117575664|XP_034115841.1|DALB
OG0005568	LOC108102599|XP_017063192.1|DEUG	LOC117564074|XP_034098591.1|DALB
OG0005569	LOC108111126|XP_017075969.1|DEUG	LOC117564960|XP_034099806.1|DALB
OG0005570	LOC108102606|XP_017063199.1|DEUG	LOC117563224|XP_034097311.1|DALB
OG0005571	LOC108112983|XP_017078880.1|DEUG	LOC117567710|XP_034103758.1|DALB
OG0005572	LOC108109105|XP_017072980.1|DEUG	LOC117569793|XP_034106991.1|DALB
OG0005573	LOC108113748|XP_017079930.1|DEUG	LOC117576794|XP_034117744.1|DALB
OG0005574	LOC108112591|XP_017078126.1|DEUG	LOC117570284|XP_034107695.1|DALB
OG0005575	LOC108117492|XP_017085456.1|DEUG	LOC117574671|XP_034114467.1|DALB
OG0005576	LOC108113218|XP_017079243.1|DEUG	LOC117571787|XP_034110037.1|DALB
OG0005577	LOC108104301|XP_017065766.1|DEUG	LOC117569943|XP_034107195.1|DALB
OG0005578	LOC108114599|XP_017081148.1|DEUG	LOC117568517|XP_034105109.1|DALB
OG0005579	LOC108114601|XP_017081150.1|DEUG	LOC117568518|XP_034105111.1|DALB
OG0005580	LOC108108272|XP_017071735.1|DEUG	LOC117571840|XP_034110119.1|DALB
OG0005581	LOC108103196|XP_017064073.1|DEUG	LOC117577879|XP_034118731.1|DALB
OG0005582	LOC108108778|XP_017072437.1|DEUG	LOC117567618|XP_034103600.1|DALB
OG0005583	LOC108109795|XP_017073993.1|DEUG	LOC117570993|XP_034108833.1|DALB
OG0005584	LOC108113473|XP_017079545.1|DEUG	LOC117563854|XP_034098273.1|DALB
OG0005585	LOC108116212|XP_017083487.1|DEUG	LOC117576256|XP_034116786.1|DALB
OG0005586	LOC108115403|XP_017082331.1|DEUG	LOC117574058|XP_034113565.1|DALB
OG0005587	LOC108112441|XP_017077779.1|DEUG	LOC117570885|XP_034108674.1|DALB
OG0005588	LOC108114310|XP_017080708.1|DEUG	LOC117566804|XP_034102242.1|DALB
OG0005589	LOC108108337|XP_017071858.1|DEUG	LOC117576386|XP_034116989.1|DALB
OG0005590	LOC108106639|XP_017069333.1|DEUG	LOC117572194|XP_034110741.1|DALB
OG0005591	LOC108102992|XP_017063794.1|DEUG	LOC117578132|XP_034119229.1|DALB
OG0005592	LOC108111498|XP_017076501.1|DEUG	LOC117575345|XP_034115401.1|DALB
OG0005593	LOC108114034|XP_017080273.1|DEUG	LOC117568287|XP_034104695.1|DALB
OG0005594	LOC108107898|XP_017071189.1|DEUG	LOC117567095|XP_034102766.1|DALB
OG0005595	LOC108107897|XP_017071188.1|DEUG	LOC117567093|XP_034102764.1|DALB
OG0005596	LOC108114209|XP_017080521.1|DEUG	LOC117566383|XP_034101777.1|DALB
OG0005597	LOC108109517|XP_017073558.1|DEUG	LOC117574875|XP_034114794.1|DALB
OG0005598	LOC108111414|XP_017076360.1|DEUG	LOC117574063|XP_034113577.1|DALB
OG0005599	LOC108109104|XP_017072977.1|DEUG	LOC117569792|XP_034106984.1|DALB
OG0005600	LOC108109514|XP_017073554.1|DEUG	LOC117576408|XP_034117027.1|DALB
OG0005601	LOC108105094|XP_017067017.1|DEUG	LOC117578322|XP_034119669.1|DALB
OG0005602	LOC108113611|XP_017079760.1|DEUG	LOC117575765|XP_034116021.1|DALB
OG0005603	LOC108106597|XP_017069277.1|DEUG	LOC117572454|XP_034111177.1|DALB
OG0005604	LOC108106688|XP_017069410.1|DEUG	LOC117567098|XP_034102768.1|DALB
