Orthogroup	DEUG.longest_only	DMEL.longest_only
OG0006157	LOC108107490|XP_017070525.1|DEUG	CG10904|NP_611860.1|DMEL
OG0006158	LOC108107730|XP_017070867.1|DEUG	Adk1|NP_729792.1|DMEL
OG0006159	LOC108106792|XP_017069526.1|DEUG	phyl|NP_725394.1|DMEL
OG0006160	LOC108107484|XP_017070519.1|DEUG	CG3065|NP_611861.1|DMEL
OG0006161	LOC108104479|XP_017066065.1|DEUG	CG13954|NP_001260822.1|DMEL
OG0006162	LOC108108683|XP_017072279.1|DEUG	CG33978|NP_001245407.1|DMEL
OG0006163	LOC108106351|XP_017068820.1|DEUG	Obp50e|NP_610959.2|DMEL
OG0006165	LOC108108679|XP_017072273.1|DEUG	CG14567|NP_649357.1|DMEL
OG0006167	LOC108109168|XP_017073080.1|DEUG	Acox57D-p|NP_523802.1|DMEL
OG0006168	LOC108103195|XP_017064072.1|DEUG	CG6048|NP_572282.1|DMEL
OG0006169	LOC108104438|XP_017065986.1|DEUG, LOC108116151|XP_017083376.1|DEUG	dhd|NP_511046.1|DMEL
OG0006170	LOC108109074|XP_017072922.1|DEUG	Panx|NP_611576.1|DMEL
OG0006171	LOC108114048|XP_017080286.1|DEUG	CG7707|NP_648962.1|DMEL
OG0006172	LOC108104892|XP_017066711.1|DEUG	CG32374|NP_729270.1|DMEL
OG0006172	LOC108104900|XP_017066720.1|DEUG	CG32376|NP_729271.1|DMEL
OG0006173	LOC108110803|XP_017075526.1|DEUG	CG5556|NP_608595.2|DMEL
OG0006174	LOC108108444|XP_017071987.1|DEUG, LOC108108450|XP_017071992.1|DEUG	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL
OG0006175	LOC108108885|XP_017072591.1|DEUG	Cht12|NP_726022.1|DMEL
OG0006176	LOC108114801|XP_017081403.1|DEUG	CG31226|NP_732378.1|DMEL
OG0006177	LOC108109786|XP_017073954.1|DEUG	CG43880|NP_001261554.1|DMEL
OG0006178	LOC108112140|XP_017077377.1|DEUG	CG9897|NP_001286753.2|DMEL, CG32834|NP_001188996.1|DMEL
OG0006179	LOC108108983|XP_017072732.1|DEUG, LOC108115265|XP_017082111.1|DEUG, LOC108110221|XP_017074697.1|DEUG, LOC108115259|XP_017082105.1|DEUG, LOC108115267|XP_017082112.1|DEUG	CG11459|NP_649608.1|DMEL
OG0006181	LOC108117216|XP_017085031.1|DEUG	nos|NP_476658.1|DMEL
OG0006182	LOC108115709|XP_017082769.1|DEUG	CG6937|NP_651066.2|DMEL
OG0006183	LOC108116943|XP_017084580.1|DEUG	Ipp|NP_731872.1|DMEL
OG0006184	LOC108109567|XP_017073632.1|DEUG	lsn|NP_650987.1|DMEL
OG0006185	LOC108105602|XP_017067766.1|DEUG	mRpL9|NP_524363.3|DMEL
OG0006186	LOC108109551|XP_017073610.1|DEUG	CG34148|NP_788708.2|DMEL
OG0006187	LOC108111303|XP_017076186.1|DEUG	Bet5|NP_651778.1|DMEL
OG0006188	LOC108109733|XP_017073870.1|DEUG	shf|NP_001284963.1|DMEL
OG0006189	LOC108109734|XP_017073873.1|DEUG	Coq7|NP_651967.2|DMEL
OG0006190	LOC108117523|XP_017085510.1|DEUG	CG31381|NP_733057.1|DMEL
OG0006191	LOC108115864|XP_017082979.1|DEUG	CG3368|NP_651555.1|DMEL
OG0006192	LOC108103710|XP_017064796.1|DEUG	CG14434|NP_001284969.1|DMEL
OG0006193	LOC108102930|XP_017063679.1|DEUG	mRpL38|NP_511152.2|DMEL
OG0006194	LOC108102988|XP_017063789.1|DEUG	eas|NP_523364.2|DMEL
OG0006195	LOC108110077|XP_017074454.1|DEUG	CG5599|NP_573000.1|DMEL
OG0006196	LOC108110465|XP_017075025.1|DEUG	FoxP|NP_001247011.1|DMEL
OG0006197	LOC108102334|XP_017062636.1|DEUG	NfI|NP_995592.2|DMEL
OG0006198	LOC108116561|XP_017083993.1|DEUG	Sh|NP_728123.1|DMEL
OG0006199	LOC108113743|XP_017079921.1|DEUG	CG11771|NP_651314.1|DMEL
OG0006200	LOC108111607|XP_017076625.1|DEUG	cysu|NP_650627.1|DMEL
OG0006201	LOC108109949|XP_017074243.1|DEUG	CrebB|NP_001334685.1|DMEL
OG0006202	LOC108109924|XP_017074214.1|DEUG	CG6106|NP_573287.1|DMEL
OG0006203	LOC108105345|XP_017067337.1|DEUG	baz|NP_001036283.1|DMEL
OG0006204	LOC108105240|XP_017067202.1|DEUG	Rad17|NP_650382.3|DMEL
OG0006205	LOC108103101|XP_017063955.1|DEUG	c12.2|NP_001259381.1|DMEL
OG0006206	LOC108115226|XP_017082071.1|DEUG	MSBP|NP_573087.1|DMEL
OG0006207	LOC108115495|XP_017082470.1|DEUG	Coq6|NP_608934.1|DMEL
OG0006208	LOC108104644|XP_017066311.1|DEUG	pyx|NP_612015.1|DMEL
OG0006209	LOC108103975|XP_017065242.1|DEUG	PIG-T|NP_572475.1|DMEL
OG0006210	LOC108116374|XP_017083707.1|DEUG	rdgA|NP_001259366.1|DMEL
OG0006211	LOC108106119|XP_017068488.1|DEUG	Acbp1|NP_609187.1|DMEL
OG0006212	LOC108106117|XP_017068486.1|DEUG	Rbsn-5|NP_609186.1|DMEL
OG0006213	LOC108117656|XP_017085679.1|DEUG	CG31516|NP_730784.1|DMEL
OG0006214	LOC108102987|XP_017063788.1|DEUG	CG9921|NP_001259608.1|DMEL
OG0006215	LOC108117414|XP_017085311.1|DEUG	Ubr3|NP_001259317.1|DMEL
OG0006216	LOC108115874|XP_017082994.1|DEUG	Tsp97E|NP_524524.1|DMEL
OG0006217	LOC108105384|XP_017067417.1|DEUG	stas|NP_573225.1|DMEL
OG0006218	LOC108105853|XP_017068113.1|DEUG	tam|NP_476821.1|DMEL
OG0006219	LOC108102443|XP_017062926.1|DEUG	hfw|NP_569933.2|DMEL
OG0006220	LOC108108596|XP_017072183.1|DEUG	CG5589|NP_649009.1|DMEL
OG0006221	LOC108109082|XP_017072938.1|DEUG	spn-F|NP_001263138.1|DMEL
OG0006222	LOC108109057|XP_017072868.1|DEUG	mRpL32|NP_524606.1|DMEL
OG0006223	LOC108109635|XP_017073700.1|DEUG	CG11710|NP_608393.1|DMEL
OG0006224	LOC108103102|XP_017063956.1|DEUG	Zdhhc8|NP_001259382.1|DMEL
OG0006225	LOC108103251|XP_017064144.1|DEUG	Grip|NP_572285.2|DMEL
OG0006226	LOC108112237|XP_017077547.1|DEUG	CG18004|NP_610625.1|DMEL
OG0006227	LOC108111862|XP_017076974.1|DEUG	Kap3|NP_727512.3|DMEL
OG0006228	LOC108109033|XP_017072817.1|DEUG	TBCB|NP_611425.1|DMEL
OG0006229	LOC108102349|XP_017062687.1|DEUG	CaMKII|NP_001162833.1|DMEL
OG0006230	LOC108103474|XP_017064463.1|DEUG	if|NP_523378.2|DMEL
OG0006231	LOC108102899|XP_017063601.1|DEUG	rdgB|NP_001259535.1|DMEL
OG0006232	LOC108103954|XP_017065206.1|DEUG	Lrp4|NP_727914.1|DMEL
OG0006233	LOC108103962|XP_017065221.1|DEUG	Lcch3|NP_996469.1|DMEL
OG0006234	LOC108103482|XP_017064476.1|DEUG	mRpL22|NP_523379.2|DMEL
OG0006235	LOC108103568|XP_017064582.1|DEUG	CG7990|NP_573361.1|DMEL
OG0006236	LOC108110082|XP_017074459.1|DEUG	CG9065|NP_572998.1|DMEL
OG0006237	LOC108103112|XP_017063969.1|DEUG	c12.1|NP_652605.1|DMEL
OG0006238	LOC108102944|XP_017063704.1|DEUG	Traf-like|NP_727976.1|DMEL
OG0006239	LOC108102406|XP_017062850.1|DEUG	CG17168|NP_001015254.1|DMEL
OG0006240	LOC108111433|XP_017076389.1|DEUG	sro|NP_651725.1|DMEL
OG0006241	LOC108103478|XP_017064469.1|DEUG	CG9609|NP_573161.1|DMEL
OG0006242	LOC108109989|XP_017074312.1|DEUG	inaF-D|NP_001096958.1|DMEL
OG0006243	LOC108110589|XP_017075178.1|DEUG	CG8412|NP_649939.1|DMEL
OG0006244	LOC108110621|XP_017075211.1|DEUG	Aduk|NP_731331.1|DMEL
OG0006245	LOC108115666|XP_017082718.1|DEUG	CG34376|NP_732741.1|DMEL
OG0006246	LOC108118154|XP_017086201.1|DEUG	CG18508|NP_652721.1|DMEL
OG0006247	LOC108112808|XP_017078590.1|DEUG	Atg10|NP_001097215.1|DMEL
OG0006248	LOC108105372|XP_017067437.1|DEUG, LOC108117322|XP_017085182.1|DEUG	CG5466|NP_650901.2|DMEL
OG0006249	LOC108102647|XP_017063261.1|DEUG	l_2_k05819|NP_722974.1|DMEL
OG0006250	LOC108110069|XP_017074439.1|DEUG	CG9220|NP_996440.2|DMEL
OG0006251	LOC108115816|XP_017082896.1|DEUG	His2Av|NP_524519.1|DMEL
OG0006252	LOC108115815|XP_017082895.1|DEUG	SPARC|NP_651509.2|DMEL
OG0006253	LOC108118152|XP_017086198.1|DEUG	N|NP_476859.2|DMEL
OG0006254	LOC108115527|XP_017082518.1|DEUG	Cen|NP_610049.1|DMEL
OG0006255	LOC108115686|XP_017082743.1|DEUG	CG17141|NP_651094.2|DMEL
OG0006256	LOC108103481|XP_017064475.1|DEUG	CG9132|NP_996490.1|DMEL
OG0006257	LOC108103144|XP_017064005.1|DEUG	LysRS|NP_727353.1|DMEL
OG0006258	LOC108103974|XP_017065241.1|DEUG	CG10555|NP_572474.2|DMEL
OG0006259	LOC108116942|XP_017084579.1|DEUG	Orc2|NP_731873.1|DMEL
OG0006260	LOC108103169|XP_017064044.1|DEUG	Lst8|NP_572572.1|DMEL
OG0006261	LOC108104124|XP_017065515.1|DEUG	RpL7-like|NP_001097151.1|DMEL
OG0006262	LOC108109705|XP_017073823.1|DEUG	CG2972|NP_572603.1|DMEL
OG0006263	LOC108103714|XP_017064800.1|DEUG	RpL35|NP_572243.1|DMEL
OG0006264	LOC108104365|XP_017065865.1|DEUG	mip130|NP_569958.2|DMEL
OG0006265	LOC108113048|XP_017078967.1|DEUG	sotv|NP_725536.1|DMEL
OG0006266	LOC108104406|XP_017065942.1|DEUG	Edem1|NP_001259152.1|DMEL
OG0006267	LOC108118365|XP_017086523.1|DEUG	Neto|NP_001285211.1|DMEL
OG0006268	LOC108113035|XP_017078955.1|DEUG	mRpS29|NP_523811.1|DMEL
OG0006269	LOC108112836|XP_017078636.1|DEUG	Vps16A|NP_649877.1|DMEL
OG0006270	LOC108109666|XP_017073734.1|DEUG	CG33557|NP_001014730.1|DMEL
OG0006271	LOC108113803|XP_017080000.1|DEUG	Rrp46|NP_650001.2|DMEL
OG0006272	LOC108103005|XP_017063812.1|DEUG	g|NP_524785.2|DMEL
OG0006273	LOC108112372|XP_017077691.1|DEUG	ubl|NP_610239.1|DMEL
OG0006274	LOC108118364|XP_017086522.1|DEUG	Syt12|NP_572878.1|DMEL
OG0006275	LOC108103369|XP_017064304.1|DEUG	CG2701|NP_570025.1|DMEL
OG0006276	LOC108104716|XP_017066426.1|DEUG	Cdc5|NP_612033.1|DMEL
OG0006277	LOC108115178|XP_017081991.1|DEUG	Fancm|NP_650971.2|DMEL
OG0006278	LOC108105321|XP_017067301.1|DEUG	ppk23|NP_001097011.1|DMEL
OG0006279	LOC108102949|XP_017063713.1|DEUG	CG10353|NP_727578.3|DMEL
OG0006280	LOC108102399|XP_017062831.1|DEUG	CG17600|NP_001259778.1|DMEL
OG0006281	LOC108102398|XP_017062830.1|DEUG	CG17598|NP_608468.1|DMEL
OG0006282	LOC108105092|XP_017067012.1|DEUG	Nup205|NP_728308.1|DMEL
OG0006283	LOC108116702|XP_017084208.1|DEUG	PTPMT1|NP_651180.3|DMEL
OG0006284	LOC108114441|XP_017080923.1|DEUG	MED10|NP_648849.3|DMEL
OG0006285	LOC108114956|XP_017081639.1|DEUG	CG9804|NP_649472.1|DMEL
OG0006286	LOC108116996|XP_017084650.1|DEUG	WRNexo|NP_001163646.1|DMEL
OG0006287	LOC108103017|XP_017063831.1|DEUG	BORCS5|NP_572759.1|DMEL
OG0006288	LOC108113507|XP_017079588.1|DEUG	CG15546|NP_651831.1|DMEL
OG0006289	LOC108116963|XP_017084608.1|DEUG	Cpsf73|NP_650738.1|DMEL
OG0006290	LOC108117117|XP_017084838.1|DEUG	Moe|NP_727290.1|DMEL
OG0006291	LOC108108219|XP_017071679.1|DEUG	CG5439|NP_609607.1|DMEL
OG0006292	LOC108103877|XP_017065093.1|DEUG	CG42258|NP_572801.2|DMEL
OG0006293	LOC108102826|XP_017063504.1|DEUG	Pex10|NP_647624.1|DMEL
OG0006294	LOC108102924|XP_017063667.1|DEUG	CG42271|NP_996434.2|DMEL
OG0006295	LOC108103707|XP_017064792.1|DEUG	Cht11|NP_572361.1|DMEL
OG0006296	LOC108103773|XP_017064890.1|DEUG	rictor|NP_573371.1|DMEL
OG0006297	LOC108105367|XP_017067382.1|DEUG	chas|NP_001285381.1|DMEL
OG0006298	LOC108102926|XP_017063673.1|DEUG	Fbxl4|NP_572951.1|DMEL
OG0006299	LOC108118283|XP_017086367.1|DEUG	Tlk|NP_001138153.1|DMEL
OG0006300	LOC108103364|XP_017064299.1|DEUG	Ugalt|NP_001138149.1|DMEL
OG0006301	LOC108105073|XP_017066985.1|DEUG	CG9581|NP_608376.1|DMEL
OG0006302	LOC108111876|XP_017076993.1|DEUG	sev|NP_511114.2|DMEL
OG0006303	LOC108106582|XP_017069252.1|DEUG	Oda|NP_725104.1|DMEL
OG0006304	LOC108116021|XP_017083197.1|DEUG	CG1646|NP_733256.2|DMEL
OG0006305	LOC108116030|XP_017083206.1|DEUG	WASp|NP_651637.1|DMEL
OG0006306	LOC108113732|XP_017079909.1|DEUG	5PtaseI|NP_001138108.1|DMEL
OG0006307	LOC108109376|XP_017073358.1|DEUG	CG42233|NP_651899.2|DMEL
OG0006308	LOC108103489|XP_017064486.1|DEUG	Rcp|NP_996493.1|DMEL
OG0006309	LOC108103983|XP_017065257.1|DEUG	CG4678|NP_001138211.1|DMEL
OG0006310	LOC108115354|XP_017082267.1|DEUG	CG10979|NP_649591.1|DMEL
OG0006311	LOC108103454|XP_017064432.1|DEUG	CG2256|NP_572437.2|DMEL
OG0006312	LOC108103452|XP_017064429.1|DEUG	Ldsdh1|NP_572436.1|DMEL
OG0006313	LOC108117432|XP_017085335.1|DEUG	snz|NP_572421.1|DMEL
OG0006314	LOC108115223|XP_017082067.1|DEUG	Paf-AHalpha|NP_727895.1|DMEL
OG0006315	LOC108104223|XP_017065656.1|DEUG	mesh|NP_001163782.1|DMEL
OG0006316	LOC108112698|XP_017078402.1|DEUG	CG14618|NP_608464.1|DMEL
OG0006317	LOC108104971|XP_017066831.1|DEUG	Rab39|NP_572405.2|DMEL
OG0006318	LOC108103765|XP_017064877.1|DEUG	CG8034|NP_573376.2|DMEL
OG0006319	LOC108104865|XP_017066676.1|DEUG	Vamp7|NP_610524.1|DMEL
OG0006320	LOC108103164|XP_017064034.1|DEUG	CARPB|NP_572581.1|DMEL
OG0006321	LOC108103163|XP_017064033.1|DEUG	fh|NP_511094.1|DMEL
OG0006322	LOC108103122|XP_017063976.1|DEUG	Ir8a|NP_727328.1|DMEL
OG0006323	LOC108115199|XP_017082012.1|DEUG	AlkB|NP_001334682.1|DMEL
OG0006324	LOC108103644|XP_017064687.1|DEUG	wapl|NP_525042.2|DMEL
OG0006325	LOC108110250|XP_017074727.1|DEUG	KaiR1D|NP_650925.1|DMEL
OG0006326	LOC108118222|XP_017086289.1|DEUG	CG7857|NP_648769.2|DMEL
OG0006327	LOC108115885|XP_017083017.1|DEUG	gb|NP_651536.1|DMEL
OG0006328	LOC108115605|XP_017082620.1|DEUG	CG7029|NP_788719.1|DMEL
OG0006329	LOC108103809|XP_017064979.1|DEUG	HDAC4|NP_001259507.1|DMEL
OG0006330	LOC108113750|XP_017079933.1|DEUG	ssh|NP_733063.1|DMEL
OG0006331	LOC108105374|XP_017067398.1|DEUG	xmas|NP_001356948.1|DMEL
OG0006332	LOC108103886|XP_017065106.1|DEUG	CG42237|NP_572855.1|DMEL
OG0006333	LOC108118354|XP_017086492.1|DEUG	Tpst|NP_001259518.1|DMEL
OG0006334	LOC108103688|XP_017064767.1|DEUG	CG14435|NP_572359.2|DMEL
OG0006335	LOC108115696|XP_017082755.1|DEUG	Rassf|NP_651126.3|DMEL
OG0006336	LOC108110141|XP_017074545.1|DEUG	CG15211|NP_001096945.1|DMEL
OG0006337	LOC108111883|XP_017077004.1|DEUG	rtv|NP_572693.1|DMEL
OG0006338	LOC108115019|XP_017081750.1|DEUG	CG14647|NP_649465.6|DMEL
OG0006339	LOC108115219|XP_017082062.1|DEUG	CG8578|NP_573082.1|DMEL
OG0006340	LOC108105057|XP_017066965.1|DEUG	Rab10|NP_523419.1|DMEL
OG0006341	LOC108103155|XP_017064022.1|DEUG	CG1354|NP_001356937.1|DMEL
OG0006342	LOC108103159|XP_017064029.1|DEUG	Sp1|NP_001259388.1|DMEL
OG0006343	LOC108103113|XP_017063970.1|DEUG	btd|NP_511100.1|DMEL
OG0006344	LOC108103506|XP_017064506.1|DEUG	CG13005|NP_573168.1|DMEL
OG0006345	LOC108115617|XP_017082652.1|DEUG	Efa6|NP_001163691.2|DMEL
OG0006346	LOC108116039|XP_017083225.1|DEUG	Cisd2|NP_651684.1|DMEL
OG0006347	LOC108116665|XP_017084145.1|DEUG	jar|NP_001014650.2|DMEL
OG0006348	LOC108103332|XP_017064257.1|DEUG	w|NP_476787.1|DMEL
OG0006349	LOC108104407|XP_017065943.1|DEUG	arm|NP_476666.1|DMEL
OG0006350	LOC108111377|XP_017076298.1|DEUG	Pcd|NP_477360.2|DMEL
OG0006351	LOC108105090|XP_017067006.1|DEUG	Pmp70|NP_608354.1|DMEL
OG0006352	LOC108106614|XP_017069303.1|DEUG	Ciao1|NP_610996.1|DMEL
OG0006353	LOC108111300|XP_017076183.1|DEUG	AdoR|NP_651772.1|DMEL
OG0006354	LOC108115655|XP_017082701.1|DEUG	CG45049|NP_001287471.1|DMEL
OG0006355	LOC108103149|XP_017064011.1|DEUG	LPCAT|NP_001036265.1|DMEL
OG0006356	LOC108104417|XP_017065961.1|DEUG	CG4045|NP_569978.1|DMEL
OG0006357	LOC108105348|XP_017067343.1|DEUG	RhoGAPp190|NP_001259658.1|DMEL
OG0006358	LOC108102818|XP_017063489.1|DEUG	Bgb|NP_001261271.1|DMEL
OG0006359	LOC108105598|XP_017067762.1|DEUG	SerRS-m|NP_524365.1|DMEL
OG0006360	LOC108103217|XP_017064101.1|DEUG	CG14445|NP_001284934.1|DMEL
OG0006361	LOC108116148|XP_017083373.1|DEUG	Ass|NP_649674.1|DMEL
OG0006362	LOC108105497|XP_017067603.1|DEUG	egh|NP_525052.1|DMEL
OG0006363	LOC108103560|XP_017064575.1|DEUG	RhoGAP18B|NP_573352.2|DMEL
OG0006364	LOC108104134|XP_017065525.1|DEUG	Mt2|NP_001036355.1|DMEL
OG0006365	LOC108109633|XP_017073697.1|DEUG	run|NP_523424.2|DMEL
OG0006366	LOC108109707|XP_017073826.1|DEUG	RunxA|NP_001259747.1|DMEL
OG0006367	LOC108103190|XP_017064066.1|DEUG	lz|NP_511099.2|DMEL
OG0006368	LOC108111331|XP_017076240.1|DEUG	jdp|NP_651807.1|DMEL
OG0006369	LOC108111325|XP_017076224.1|DEUG	tmod|NP_001247372.1|DMEL
OG0006370	LOC108106059|XP_017068406.1|DEUG	CG7058|NP_573327.2|DMEL
OG0006371	LOC108113508|XP_017079589.1|DEUG	Cpr100A|NP_651829.1|DMEL
OG0006372	LOC108115888|XP_017083021.1|DEUG	Cpr97Ea|NP_651529.2|DMEL
OG0006373	LOC108118084|XP_017086120.1|DEUG	oc|NP_001356934.1|DMEL
OG0006374	LOC108103447|XP_017064417.1|DEUG	Upf2|NP_572434.1|DMEL
OG0006375	LOC108110083|XP_017074461.1|DEUG	shtd|NP_573025.2|DMEL
OG0006376	LOC108103156|XP_017064026.1|DEUG	c11.1|NP_652606.1|DMEL
OG0006377	LOC108109963|XP_017074268.1|DEUG	CG6617|NP_573315.1|DMEL
OG0006378	LOC108111410|XP_017076353.1|DEUG	Gnpnat|NP_001263081.1|DMEL
OG0006379	LOC108110031|XP_017074369.1|DEUG	CG5541|NP_996437.1|DMEL
OG0006380	LOC108110334|XP_017074853.1|DEUG	CG15912|NP_572168.1|DMEL
OG0006381	LOC108102925|XP_017063671.1|DEUG	l_1_G0007|NP_572947.1|DMEL
OG0006382	LOC108103900|XP_017065132.1|DEUG	lic|NP_477162.1|DMEL
OG0006383	LOC108103810|XP_017064985.1|DEUG	mew|NP_001285196.1|DMEL
OG0006384	LOC108103816|XP_017064992.1|DEUG	REG|NP_572866.1|DMEL
OG0006385	LOC108115653|XP_017082697.1|DEUG	Dcr-1|NP_524453.1|DMEL
OG0006386	LOC108106932|XP_017069686.1|DEUG	Galt|NP_609062.2|DMEL
OG0006387	LOC108111394|XP_017076318.1|DEUG	mRpS18C|NP_524593.1|DMEL
OG0006388	LOC108103686|XP_017064764.1|DEUG	nonC|NP_727132.1|DMEL
OG0006389	LOC108103687|XP_017064766.1|DEUG	mAChR-C|NP_572358.1|DMEL
OG0006390	LOC108105273|XP_017067247.1|DEUG	CG12320|NP_650699.1|DMEL
OG0006391	LOC108117002|XP_017084657.1|DEUG	CG8483|NP_650264.1|DMEL
OG0006392	LOC108103711|XP_017064797.1|DEUG	PGAP1|NP_572245.1|DMEL
OG0006393	LOC108102974|XP_017063810.1|DEUG	CG4278|NP_609790.1|DMEL
OG0006394	LOC108107375|XP_017070413.1|DEUG	Prx3|NP_524387.1|DMEL
OG0006395	LOC108112843|XP_017078649.1|DEUG	TrpRS|NP_524826.1|DMEL
OG0006396	LOC108105065|XP_017066973.1|DEUG	CG14231|NP_608347.1|DMEL
OG0006397	LOC108110391|XP_017074935.1|DEUG	CG2938|NP_570085.1|DMEL
OG0006398	LOC108103268|XP_017064169.1|DEUG	wuho|NP_572307.1|DMEL
OG0006399	LOC108110065|XP_017074435.1|DEUG	CG6299|NP_788906.1|DMEL
OG0006400	LOC108110064|XP_017074433.1|DEUG	CG6294|NP_573026.1|DMEL
OG0006401	LOC108108473|XP_017072021.1|DEUG	CG6865|NP_001246825.1|DMEL
OG0006402	LOC108110266|XP_017074743.1|DEUG	rtet|NP_524429.1|DMEL
OG0006403	LOC108110174|XP_017074586.1|DEUG	dmrt93B|NP_524428.1|DMEL
OG0006404	LOC108116384|XP_017083730.1|DEUG	Lk6|NP_651986.2|DMEL
OG0006405	LOC108113827|XP_017080025.1|DEUG	CG17687|NP_001368937.1|DMEL
OG0006406	LOC108116075|XP_017083281.1|DEUG	CG1951|NP_651655.1|DMEL
OG0006407	LOC108118078|XP_017086110.1|DEUG	CG1785|NP_572502.1|DMEL
OG0006408	LOC108105056|XP_017066963.1|DEUG	Peritrophin-A|NP_523418.1|DMEL
OG0006409	LOC108104358|XP_017065856.1|DEUG	p24-1|NP_572754.1|DMEL
OG0006410	LOC108103875|XP_017065090.1|DEUG	Ubc7|NP_524684.2|DMEL
OG0006411	LOC108103868|XP_017065072.1|DEUG	Lsm12a|NP_572777.2|DMEL
OG0006412	LOC108113629|XP_017079786.1|DEUG	amon|NP_477318.1|DMEL
OG0006413	LOC108113605|XP_017079750.1|DEUG	Yif1|NP_651498.1|DMEL
OG0006414	LOC108109535|XP_017073589.1|DEUG	CG8043|NP_649814.1|DMEL
OG0006415	LOC108109680|XP_017073762.1|DEUG	ZAP3|NP_001245607.1|DMEL
OG0006416	LOC108104925|XP_017066766.1|DEUG	Dok|NP_572391.1|DMEL
OG0006417	LOC108111093|XP_017075921.1|DEUG	Ts|NP_477367.1|DMEL
OG0006418	LOC108103467|XP_017064451.1|DEUG	CG13003|NP_001162779.1|DMEL
OG0006419	LOC108105215|XP_017067163.1|DEUG	CG11334|NP_651868.1|DMEL
OG0006420	LOC108116655|XP_017084135.1|DEUG	tst|NP_524465.1|DMEL
OG0006421	LOC108102475|XP_017062972.1|DEUG	CG7236|NP_608950.3|DMEL
OG0006422	LOC108102488|XP_017062990.1|DEUG	CG11147|NP_608954.1|DMEL
OG0006423	LOC108115647|XP_017082690.1|DEUG	Nop56|NP_651040.3|DMEL
OG0006424	LOC108115649|XP_017082692.1|DEUG	mats|NP_651041.3|DMEL
OG0006425	LOC108115707|XP_017082767.1|DEUG	CG13850|NP_651038.3|DMEL
OG0006426	LOC108115706|XP_017082766.1|DEUG	CG13855|NP_651037.1|DMEL
OG0006427	LOC108115878|XP_017083007.1|DEUG	Sce|NP_477509.1|DMEL
OG0006428	LOC108110219|XP_017074690.1|DEUG	hdly|NP_001097851.1|DMEL
OG0006429	LOC108116596|XP_017084035.1|DEUG	KrT95D|NP_524473.2|DMEL
OG0006430	LOC108114629|XP_017081185.1|DEUG	CG5059|NP_649239.1|DMEL
OG0006431	LOC108111400|XP_017076324.1|DEUG	Cad99C|NP_733314.1|DMEL
OG0006432	LOC108117107|XP_017084812.1|DEUG	cdi|NP_524401.2|DMEL
OG0006433	LOC108116648|XP_017084124.1|DEUG	Pli|NP_001097890.1|DMEL
OG0006434	LOC108110524|XP_017075094.1|DEUG	Hand|NP_609370.2|DMEL
OG0006435	LOC108115853|XP_017082959.1|DEUG	CG31064|NP_001287560.1|DMEL
OG0006436	LOC108103475|XP_017064468.1|DEUG	Rrp45|NP_573163.1|DMEL
OG0006437	LOC108118355|XP_017086495.1|DEUG	up|NP_001259522.1|DMEL
OG0006438	LOC108110637|XP_017075226.1|DEUG	CG13692|NP_608523.1|DMEL
OG0006439	LOC108111524|XP_017076534.1|DEUG	CG10345|NP_650563.2|DMEL
OG0006440	LOC108111525|XP_017076535.1|DEUG	CG14892|NP_650562.1|DMEL
OG0006441	LOC108115268|XP_017082113.1|DEUG	CG10280|NP_001246942.1|DMEL
OG0006442	LOC108117469|XP_017085383.1|DEUG	CG13634|NP_651285.1|DMEL
OG0006443	LOC108116138|XP_017083357.1|DEUG	CG1307|NP_649675.2|DMEL
OG0006444	LOC108111382|XP_017076304.1|DEUG	spn-A|NP_524583.1|DMEL
OG0006445	LOC108105516|XP_017067631.1|DEUG	tw|NP_569858.1|DMEL
OG0006446	LOC108113791|XP_017079989.1|DEUG	dan|NP_001262948.1|DMEL
OG0006447	LOC108113798|XP_017079994.1|DEUG	Bili|NP_651342.3|DMEL
OG0006448	LOC108116701|XP_017084207.1|DEUG	CG5515|NP_651227.2|DMEL
OG0006449	LOC108116542|XP_017083969.1|DEUG	CG13606|NP_001287498.1|DMEL
OG0006450	LOC108103070|XP_017063903.1|DEUG	Sgt|NP_609842.1|DMEL
OG0006451	LOC108103133|XP_017063990.1|DEUG	mei-P26|NP_001356936.1|DMEL
OG0006452	LOC108113775|XP_017079961.1|DEUG	CG11790|NP_651326.1|DMEL
OG0006453	LOC108108570|XP_017072149.1|DEUG	U4-U6-60K|NP_648990.1|DMEL
OG0006454	LOC108105509|XP_017067623.1|DEUG	CG3703|NP_569874.1|DMEL
OG0006455	LOC108114963|XP_017081652.1|DEUG	cpx|NP_001262248.1|DMEL
OG0006456	LOC108114962|XP_017081651.1|DEUG	Vps24|NP_649451.1|DMEL
OG0006457	LOC108116933|XP_017084567.1|DEUG	CG9799|NP_650284.2|DMEL
OG0006458	LOC108111072|XP_017075893.1|DEUG	eEF1delta|NP_609361.1|DMEL
OG0006459	LOC108115642|XP_017082683.1|DEUG	CG5346|NP_651058.1|DMEL
OG0006460	LOC108116608|XP_017084061.1|DEUG	SMC1|NP_651211.2|DMEL
OG0006461	LOC108110212|XP_017074676.1|DEUG	CG3337|NP_650957.1|DMEL
OG0006462	LOC108116546|XP_017083973.1|DEUG	prt|NP_001097887.1|DMEL
OG0006463	LOC108105559|XP_017067689.1|DEUG	CG6118|NP_001097806.1|DMEL
