Orthogroup	DPSE.longest_only	DVIR.longest_only
OG0004438	LOC4803654|XP_001360337.1|DPSE	LOC6626953|XP_002049405.1|DVIR
OG0004439	LOC4803956|XP_001360594.2|DPSE	LOC6626958|XP_002049410.1|DVIR
OG0004440	LOC4803995|XP_001360626.1|DPSE	LOC6627240|XP_002049161.1|DVIR
OG0004441	LOC4817531|XP_001356946.1|DPSE	LOC6628353|XP_002052219.1|DVIR
OG0004442	LOC4805398|XP_001361803.2|DPSE	LOC6626100|XP_015029791.1|DVIR
OG0004443	LOC4813288|XP_001353362.2|DPSE	LOC6622213|XP_002046908.1|DVIR
OG0004444	LOC6898393|XP_002138440.1|DPSE	LOC6625378|XP_002048994.1|DVIR
OG0004445	LOC4804320|XP_015039809.2|DPSE	LOC6635317|XP_032293164.1|DVIR
OG0004446	LOC4800332|XP_001357580.2|DPSE	LOC6632880|XP_002055932.2|DVIR
OG0004447	LOC4801793|XP_001358830.1|DPSE	LOC6632226|XP_002055874.1|DVIR
OG0004448	LOC4804682|XP_001361203.1|DPSE	LOC6627222|XP_002049851.1|DVIR
OG0004449	LOC4813142|XP_015042830.1|DPSE	LOC6622396|XP_002048415.2|DVIR
OG0004450	LOC4803667|XP_001360350.3|DPSE	LOC6625674|XP_002049373.2|DVIR
OG0004451	LOC4803662|XP_001360345.2|DPSE	LOC6625275|XP_002049366.1|DVIR
OG0004452	LOC4804939|XP_001361421.1|DPSE	LOC6626044|XP_002049142.1|DVIR
OG0004453	LOC4804157|XP_001360763.4|DPSE	LOC6625787|XP_032292919.1|DVIR
OG0004454	LOC4802591|XP_001359484.2|DPSE	LOC6629971|XP_002053080.1|DVIR
OG0004455	LOC4813918|XP_001353129.2|DPSE	LOC6622368|XP_032290028.1|DVIR
OG0004456	LOC6901406|XP_002134092.2|DPSE	LOC6634399|XP_002058152.1|DVIR
OG0004457	LOC4813501|XP_015043308.2|DPSE	LOC6622278|XP_032289873.1|DVIR
OG0004458	LOC4812059|XP_033241150.1|DPSE	LOC6623770|XP_002048621.2|DVIR
OG0004459	LOC6900833|XP_015043386.2|DPSE	LOC116649862|XP_032288969.1|DVIR, LOC6622148|XP_015030439.1|DVIR
OG0004460	LOC4813487|XP_001353799.1|DPSE	LOC6622501|XP_002046707.1|DVIR
OG0004461	LOC4813832|XP_001353159.3|DPSE	LOC6623386|XP_002048230.1|DVIR
OG0004462	LOC4811859|XP_001352920.2|DPSE	LOC6623076|XP_002047572.1|DVIR
OG0004463	LOC4812476|XP_015043538.2|DPSE	LOC6622852|XP_015031356.1|DVIR
OG0004464	LOC6900231|XP_015043996.2|DPSE	LOC6622571|XP_032290716.1|DVIR
OG0004465	LOC6903406|XP_002132285.3|DPSE	LOC6629174|XP_002052369.1|DVIR
OG0004466	LOC4812299|XP_001352915.4|DPSE	LOC6624574|XP_032291092.1|DVIR
OG0004467	LOC4812888|XP_001353532.2|DPSE	LOC6622980|XP_002048041.1|DVIR
OG0004468	LOC4813828|XP_001353533.1|DPSE	LOC6622955|XP_002048042.1|DVIR
OG0004469	LOC4813341|XP_001353148.4|DPSE	LOC6623643|XP_032290512.1|DVIR
OG0004470	LOC4817650|XP_033236239.1|DPSE	LOC6627901|XP_002051815.1|DVIR
OG0004471	LOC6897221|XP_002137393.2|DPSE	LOC6630882|XP_032290487.1|DVIR
OG0004472	LOC4805129|XP_001361583.1|DPSE	LOC6625924|XP_002049294.1|DVIR
OG0004473	LOC26533012|XP_015039837.2|DPSE	LOC6624828|XP_002049567.2|DVIR
OG0004474	LOC4804358|XP_001360932.1|DPSE	LOC6624827|XP_002049566.1|DVIR
OG0004475	LOC6898040|XP_002138128.2|DPSE	LOC6625052|XP_002049173.1|DVIR
OG0004476	LOC6901451|XP_002134137.3|DPSE, LOC6902592|XP_002133120.2|DPSE	LOC6627943|XP_002051416.2|DVIR
OG0004477	LOC4803573|XP_001360280.2|DPSE	LOC6626873|XP_002049617.1|DVIR
OG0004478	LOC4803876|XP_033234240.1|DPSE	LOC6626627|XP_002049411.1|DVIR
OG0004479	LOC117183718|XP_033234498.1|DPSE	LOC6625304|XP_002049968.2|DVIR
OG0004480	LOC4815780|XP_001355732.1|DPSE	LOC6631739|XP_002055459.1|DVIR
OG0004481	LOC6898433|XP_002138475.1|DPSE	LOC6625975|XP_002050506.1|DVIR
OG0004482	LOC4800315|XP_001357593.3|DPSE	LOC6629477|XP_032295955.1|DVIR
OG0004483	LOC4803518|XP_001360231.3|DPSE	LOC6625227|XP_002049964.1|DVIR
OG0004484	LOC4802303|XP_001359246.2|DPSE	LOC6630000|XP_002054713.1|DVIR
OG0004485	LOC4815702|XP_033240746.1|DPSE	LOC6635474|XP_032296264.1|DVIR
OG0004486	LOC4804001|XP_001360632.1|DPSE	LOC6625047|XP_002049168.1|DVIR
OG0004487	LOC4811890|XP_015043560.1|DPSE	LOC6624014|XP_002047404.1|DVIR
OG0004488	LOC6898094|XP_002138176.2|DPSE	LOC6635947|XP_002059390.1|DVIR
OG0004489	LOC4812498|XP_001352764.2|DPSE	LOC6624461|XP_002046635.1|DVIR
OG0004490	LOC6898639|XP_002138644.2|DPSE	LOC6636416|XP_002059872.1|DVIR
OG0004491	LOC4816244|XP_001355863.2|DPSE	LOC6628712|XP_002051330.1|DVIR
OG0004492	LOC4812277|XP_001352973.2|DPSE	LOC6631702|XP_015026444.2|DVIR, LOC6624517|XP_002048126.1|DVIR
OG0004493	LOC6900536|XP_015042884.1|DPSE	LOC6622637|XP_002048452.1|DVIR
OG0004494	LOC4802033|XP_015037553.2|DPSE	LOC6633163|XP_002056612.2|DVIR, LOC6632984|XP_002056487.2|DVIR
OG0004495	LOC6896975|XP_002137160.2|DPSE	LOC6630853|XP_032292060.1|DVIR, LOC6630851|XP_002053933.2|DVIR, LOC116650851|XP_032291603.1|DVIR
OG0004496	LOC4805650|XP_001362017.3|DPSE	LOC6624377|XP_002046911.2|DVIR
OG0004497	LOC4803859|XP_001360510.3|DPSE	LOC6626426|XP_002050266.1|DVIR
OG0004498	LOC26533297|XP_015037127.1|DPSE	LOC116651240|XP_032293100.1|DVIR
OG0004500	LOC4804066|XP_015039577.2|DPSE	LOC6626948|XP_002050938.1|DVIR
OG0004501	LOC6898951|XP_002138912.3|DPSE, LOC6902005|XP_002133539.2|DPSE	LOC6635968|XP_002059332.1|DVIR
OG0004503	LOC13036429|XP_003736383.3|DPSE	LOC6625313|XP_032291679.1|DVIR, LOC6625312|XP_032291680.1|DVIR
OG0004504	LOC6899762|XP_033241751.1|DPSE	LOC6635251|XP_002058759.1|DVIR
OG0004505	LOC4801633|XP_015037330.1|DPSE	LOC6630005|XP_015026849.1|DVIR
OG0004506	LOC4801096|XP_001358247.2|DPSE	LOC6631158|XP_002054512.1|DVIR
OG0004507	LOC4801879|XP_001358902.2|DPSE	LOC6634947|XP_002058535.2|DVIR
OG0004508	LOC6897149|XP_002137329.3|DPSE	LOC6634922|XP_002058682.2|DVIR
OG0004509	LOC4813813|XP_001353906.2|DPSE	LOC6623125|XP_002048596.1|DVIR
OG0004510	LOC4815877|XP_033238737.1|DPSE	LOC6634403|XP_032289261.1|DVIR
OG0004511	LOC6897159|XP_002137339.3|DPSE	LOC6631143|XP_002054246.2|DVIR
OG0004512	LOC4811803|XP_001352367.4|DPSE	LOC6636202|XP_002059692.2|DVIR
OG0004513	LOC4811847|XP_033237202.1|DPSE	LOC6636221|XP_002059701.1|DVIR
OG0004514	LOC4811775|XP_015044540.2|DPSE	LOC6636230|XP_015024003.1|DVIR
OG0004515	LOC4814705|XP_001354886.3|DPSE	LOC6632194|XP_002054982.2|DVIR
OG0004516	LOC4816007|XP_001355366.3|DPSE	LOC6633520|XP_002057068.2|DVIR
OG0004517	LOC4815147|XP_015041801.2|DPSE	LOC6631849|XP_032296029.1|DVIR
OG0004518	LOC6899742|XP_033239916.1|DPSE	LOC6636526|XP_032289124.1|DVIR
OG0004519	LOC4800464|XP_001357735.1|DPSE	LOC6634873|XP_002058602.2|DVIR
OG0004520	LOC4811677|XP_033240401.1|DPSE	LOC6632150|XP_015026316.1|DVIR
OG0004521	LOC4804832|XP_001361331.3|DPSE	LOC6635863|XP_032292678.1|DVIR
OG0004522	LOC4814882|XP_001354987.3|DPSE	LOC6635527|XP_002059098.1|DVIR
OG0004523	LOC4800351|XP_001357563.3|DPSE	LOC6632823|XP_032289482.1|DVIR
OG0004524	LOC4815346|XP_001354546.2|DPSE	LOC6633592|XP_002056804.2|DVIR
OG0004525	LOC4815021|XP_001354593.1|DPSE	LOC6631992|XP_015026582.1|DVIR
OG0004526	LOC6901544|XP_033238110.1|DPSE	LOC6634805|XP_032289260.1|DVIR
OG0004527	LOC4815120|XP_001354638.1|DPSE	LOC6636653|XP_002060131.1|DVIR
OG0004528	LOC4814470|XP_001355032.1|DPSE	LOC6632128|XP_002055101.1|DVIR
OG0004529	LOC4816068|XP_015041015.1|DPSE	LOC6636014|XP_002059538.2|DVIR
OG0004530	LOC4815058|XP_015041561.1|DPSE	LOC6631968|XP_002055015.2|DVIR
OG0004531	LOC4801670|XP_001358722.5|DPSE	LOC6633022|XP_032289597.1|DVIR
OG0004532	LOC4814791|XP_033240376.1|DPSE	LOC6633570|XP_002057375.3|DVIR
OG0004533	LOC4815749|XP_001355678.4|DPSE	LOC6633829|XP_002057108.1|DVIR
OG0004534	LOC6899833|XP_033239229.1|DPSE	LOC6631948|XP_002055400.1|DVIR
OG0004535	LOC4812029|XP_001352584.3|DPSE	LOC6623474|XP_002046254.1|DVIR
OG0004536	LOC6901646|XP_015041931.2|DPSE	LOC6632055|XP_032295882.1|DVIR
OG0004537	LOC4815485|XP_001355578.2|DPSE	LOC6633578|XP_032296569.1|DVIR
OG0004538	LOC6898514|XP_002138555.2|DPSE	LOC6635803|XP_015024249.1|DVIR
OG0004539	LOC4800298|XP_015038647.1|DPSE	LOC6629897|XP_002053992.1|DVIR
OG0004540	LOC4815156|XP_015041749.2|DPSE	LOC6634638|XP_032296401.1|DVIR
OG0004541	LOC4804150|XP_015039642.2|DPSE	LOC6625212|XP_015029807.1|DVIR
OG0004542	LOC4815980|XP_015041308.1|DPSE	LOC6632051|XP_032295759.1|DVIR
OG0004543	LOC4815610|XP_033240636.1|DPSE	LOC6633730|XP_002057015.3|DVIR
OG0004544	LOC6901405|XP_033237733.1|DPSE	LOC6634472|XP_002058243.2|DVIR
OG0004545	LOC4801736|XP_001358779.1|DPSE	LOC6630914|XP_002053773.1|DVIR
OG0004546	LOC4803539|XP_001360249.2|DPSE	LOC6626386|XP_002048728.1|DVIR
OG0004547	LOC4814587|XP_001354523.3|DPSE	LOC6633449|XP_002056911.1|DVIR
OG0004548	LOC4815305|XP_001355011.2|DPSE	LOC6632014|XP_002054947.1|DVIR
OG0004549	LOC6901853|XP_033239805.1|DPSE	LOC6634530|XP_032296438.1|DVIR
OG0004550	LOC6901962|XP_015041029.2|DPSE	LOC6633815|XP_032296528.1|DVIR
OG0004551	LOC4804625|XP_001361157.1|DPSE	LOC6626789|XP_002049828.1|DVIR
OG0004552	LOC6901115|XP_033238589.1|DPSE	LOC6633316|XP_032296683.1|DVIR
OG0004553	LOC4812729|XP_001353108.2|DPSE	LOC6623399|XP_002046760.1|DVIR
OG0004554	LOC4815353|XP_001354647.4|DPSE	LOC6636697|XP_002060117.2|DVIR
OG0004555	LOC4815316|XP_001354648.3|DPSE	LOC6636696|XP_002060116.1|DVIR
OG0004556	LOC4814453|XP_001355116.3|DPSE	LOC6632119|XP_032296193.1|DVIR
OG0004557	LOC6901796|XP_033240123.1|DPSE	LOC6634720|XP_032289224.1|DVIR
OG0004558	LOC4815864|XP_033237589.1|DPSE	LOC6632142|XP_002055394.2|DVIR
OG0004559	LOC4801563|XP_001358635.2|DPSE	LOC6630781|XP_002054815.1|DVIR
OG0004560	LOC26532752|XP_033238945.1|DPSE	LOC26530460|XP_032296669.1|DVIR
OG0004561	LOC4801368|XP_001358475.3|DPSE	LOC6630943|XP_032296190.1|DVIR
OG0004562	LOC4800943|XP_001358127.2|DPSE	LOC6630063|XP_002054285.1|DVIR
OG0004563	LOC4801257|XP_001358380.3|DPSE	LOC6630290|XP_032295103.1|DVIR
OG0004564	LOC4803083|XP_001359882.2|DPSE	LOC6632520|XP_032289567.1|DVIR
OG0004565	LOC4801067|XP_001358229.2|DPSE	LOC6629529|XP_002053963.1|DVIR
OG0004566	LOC4814695|XP_001354864.2|DPSE	LOC6631669|XP_002055411.1|DVIR
OG0004567	LOC4815711|XP_001355551.1|DPSE	LOC6634471|XP_002058242.1|DVIR
OG0004568	LOC4815534|XP_001355429.4|DPSE	LOC6634736|XP_032289215.1|DVIR
OG0004569	LOC4802738|XP_001359601.3|DPSE	LOC6633034|XP_002056061.2|DVIR
OG0004570	LOC4803819|XP_001360474.3|DPSE	LOC6627218|XP_002050215.1|DVIR
OG0004571	LOC4814237|XP_001354365.1|DPSE	LOC6635435|XP_002059071.1|DVIR
OG0004572	LOC4817577|XP_001356982.2|DPSE	LOC6629015|XP_002052757.1|DVIR
OG0004573	LOC4801428|XP_015037248.2|DPSE	LOC6632608|XP_032289522.1|DVIR
OG0004574	LOC6901462|XP_015041718.2|DPSE	LOC6633362|XP_002057166.1|DVIR
OG0004575	LOC4814746|XP_001354844.3|DPSE	LOC6633361|XP_032296533.1|DVIR
OG0004576	LOC4801816|XP_001358849.1|DPSE	LOC6629883|XP_002054543.1|DVIR
OG0004577	LOC4802010|XP_001359015.1|DPSE	LOC6630973|XP_032289911.1|DVIR
OG0004578	LOC4814894|XP_001354708.2|DPSE	LOC6631801|XP_015026728.1|DVIR
OG0004579	LOC6903014|XP_033236468.1|DPSE	LOC6628057|XP_032294626.1|DVIR
OG0004580	LOC6897130|XP_002137311.1|DPSE	LOC6632253|XP_002056082.1|DVIR
OG0004581	LOC4801524|XP_001358600.1|DPSE	LOC6634884|XP_002058503.1|DVIR
OG0004582	LOC4800323|XP_001357586.4|DPSE	LOC6630468|XP_002054104.2|DVIR
OG0004583	LOC6901210|XP_033240662.1|DPSE	LOC6631672|XP_002055414.1|DVIR
OG0004584	LOC4805232|XP_001361669.3|DPSE	LOC6626091|XP_002049400.1|DVIR
OG0004585	LOC4800261|XP_015038545.1|DPSE	LOC6633025|XP_002055942.1|DVIR
OG0004586	LOC4814562|XP_001354908.3|DPSE	LOC6634789|XP_032296324.1|DVIR
OG0004587	LOC4800346|XP_001357567.3|DPSE	LOC6632829|XP_032289481.1|DVIR
OG0004588	LOC4800348|XP_001357565.1|DPSE	LOC6632827|XP_002055913.1|DVIR
OG0004589	LOC4815852|XP_033240883.1|DPSE	LOC6631946|XP_032295426.1|DVIR
OG0004590	LOC4800996|XP_033233142.1|DPSE	LOC6632814|XP_032289443.1|DVIR
OG0004591	LOC4800998|XP_001358173.3|DPSE	LOC6632262|XP_015025983.1|DVIR
OG0004592	LOC4814877|XP_001354823.2|DPSE	LOC6631425|XP_002054939.1|DVIR
OG0004593	LOC4815024|XP_001354805.2|DPSE	LOC6633446|XP_002056908.1|DVIR
OG0004594	LOC4814196|XP_015042390.2|DPSE	LOC6632009|XP_032296004.1|DVIR
OG0004595	LOC4814720|XP_001355202.1|DPSE	LOC6633744|XP_002057029.1|DVIR
OG0004596	LOC4814683|XP_001354786.3|DPSE	LOC6634475|XP_032296429.1|DVIR
OG0004597	LOC4815221|XP_001355183.2|DPSE	LOC6634582|XP_002058083.1|DVIR
OG0004598	LOC4812678|XP_001353062.1|DPSE	LOC6622978|XP_002046506.1|DVIR
OG0004599	LOC4816829|XP_001356697.2|DPSE	LOC6628258|XP_002052538.1|DVIR
OG0004600	LOC4815575|XP_001355335.1|DPSE	LOC6636170|XP_002059556.1|DVIR
OG0004601	LOC4815816|XP_033239164.1|DPSE	LOC6636023|XP_002059547.3|DVIR
OG0004602	LOC6903640|XP_033238826.1|DPSE	LOC6631937|XP_002055484.1|DVIR
OG0004603	LOC4817414|XP_001356420.1|DPSE	LOC6628197|XP_002052856.1|DVIR
OG0004604	LOC4814739|XP_001354752.2|DPSE	LOC6632048|XP_002055245.1|DVIR
OG0004605	LOC4816002|XP_001355664.4|DPSE	LOC6631422|XP_002055307.2|DVIR
OG0004606	LOC4802903|XP_001359730.3|DPSE	LOC6632503|XP_015026166.1|DVIR
OG0004607	LOC6902173|XP_033238484.1|DPSE	LOC6634743|XP_032296279.1|DVIR
OG0004608	LOC6901538|XP_033238137.1|DPSE	LOC6636130|XP_032296081.1|DVIR
OG0004609	LOC4815197|XP_001355067.1|DPSE	LOC6631482|XP_002055427.1|DVIR
OG0004610	LOC6896706|XP_033236082.1|DPSE	LOC6631279|XP_032295420.1|DVIR
OG0004611	LOC4800386|XP_001357671.2|DPSE	LOC6629501|XP_032294834.1|DVIR
OG0004612	LOC4800385|XP_001357670.2|DPSE	LOC6629502|XP_002054522.1|DVIR
OG0004613	LOC4801525|XP_001358601.3|DPSE	LOC6634885|XP_002058504.1|DVIR
OG0004614	LOC4814214|XP_001354322.3|DPSE	LOC6632171|XP_002055269.2|DVIR
OG0004615	LOC6901553|XP_033238223.1|DPSE	LOC6634749|XP_032296276.1|DVIR
OG0004616	LOC4814927|XP_001354926.2|DPSE	LOC6636661|XP_002060139.1|DVIR
OG0004617	LOC4816935|XP_001356853.1|DPSE	LOC6628830|XP_002052071.1|DVIR
OG0004618	LOC4800703|XP_001357928.3|DPSE	LOC6629531|XP_002053965.1|DVIR
OG0004619	LOC4801959|XP_001358974.1|DPSE	LOC6630969|XP_002053803.1|DVIR
OG0004620	LOC4801011|XP_001358184.2|DPSE	LOC6629712|XP_002053074.1|DVIR
OG0004621	LOC4802797|XP_001359642.3|DPSE	LOC6629631|XP_002053333.1|DVIR
OG0004622	LOC4801457|XP_015037259.2|DPSE	LOC6632907|XP_015026075.1|DVIR
OG0004623	LOC4800505|XP_001357770.3|DPSE	LOC6632220|XP_002055888.1|DVIR
OG0004624	LOC4802428|XP_001359352.1|DPSE	LOC6630759|XP_002054618.1|DVIR
OG0004625	LOC6899785|XP_033241290.1|DPSE	LOC6634439|XP_032296347.1|DVIR
OG0004626	LOC6901154|XP_015041398.2|DPSE	LOC6631543|XP_032295830.1|DVIR
OG0004627	LOC6900299|XP_033240304.1|DPSE	LOC6623650|XP_002046306.2|DVIR
OG0004628	LOC4816000|XP_001355420.3|DPSE	LOC6636926|XP_032289219.1|DVIR
OG0004629	LOC26534253|XP_015038977.1|DPSE	LOC6630470|XP_015027016.1|DVIR
OG0004630	LOC4800238|XP_003736225.2|DPSE	LOC6633060|XP_032289698.1|DVIR
OG0004631	LOC4801440|XP_001358534.1|DPSE	LOC6632805|XP_032289411.1|DVIR
OG0004631	LOC6897205|XP_002137377.2|DPSE	LOC6633584|XP_002057262.1|DVIR, LOC6623960|XP_002046847.1|DVIR
OG0004632	LOC4801437|XP_001358532.5|DPSE	LOC6632806|XP_002056233.2|DVIR
OG0004633	LOC4800503|XP_001357769.4|DPSE	LOC6632217|XP_002055885.1|DVIR
OG0004634	LOC4800495|XP_001357762.1|DPSE	LOC6633234|XP_002055849.1|DVIR
OG0004635	LOC6901052|XP_015042232.2|DPSE	LOC6631942|XP_002055044.2|DVIR
OG0004636	LOC4815035|XP_001354697.4|DPSE	LOC6632091|XP_032295384.1|DVIR
OG0004637	LOC6901857|XP_033240545.1|DPSE	LOC6633413|XP_015025557.1|DVIR
OG0004638	LOC4814891|XP_033237585.1|DPSE	LOC6635417|XP_032296143.1|DVIR
OG0004639	LOC6897067|XP_002137251.2|DPSE	LOC6630242|XP_002053906.2|DVIR
OG0004640	LOC6897066|XP_033232440.1|DPSE	LOC6630244|XP_002053908.2|DVIR
OG0004641	LOC4815471|XP_001355274.4|DPSE	LOC6633851|XP_032295983.1|DVIR
OG0004642	LOC6901858|XP_002133396.2|DPSE	LOC6633414|XP_002056813.1|DVIR
OG0004643	LOC4802628|XP_001359512.1|DPSE	LOC6629349|XP_002053265.1|DVIR
OG0004644	LOC6902118|XP_002133649.1|DPSE	LOC6634681|XP_002057997.1|DVIR
OG0004645	LOC4817263|XP_001356423.3|DPSE	LOC6628190|XP_002052849.1|DVIR
OG0004646	LOC4800334|XP_001357579.3|DPSE	LOC6632879|XP_002055931.1|DVIR
OG0004647	LOC4815230|XP_001355193.4|DPSE	LOC6633814|XP_032296599.1|DVIR
OG0004648	LOC4814331|XP_001354391.2|DPSE	LOC6632168|XP_015026659.2|DVIR
OG0004649	LOC6902205|XP_002133732.2|DPSE	LOC6633748|XP_002056934.1|DVIR
OG0004650	LOC4817428|XP_001356791.3|DPSE	LOC6627753|XP_032293389.1|DVIR
OG0004651	LOC13036333|XP_003736279.3|DPSE	LOC6630547|XP_002054418.3|DVIR
OG0004652	LOC6897046|XP_002137231.2|DPSE	LOC6632939|XP_002056126.1|DVIR
OG0004653	LOC4812902|XP_001353578.3|DPSE	LOC6622712|XP_002048313.1|DVIR
OG0004654	LOC4816917|XP_001356638.2|DPSE	LOC6628457|XP_002051829.1|DVIR
OG0004655	LOC4801687|XP_033239968.1|DPSE	LOC6629938|XP_002054366.3|DVIR
OG0004656	LOC4814235|XP_001354355.2|DPSE	LOC6635452|XP_002059054.1|DVIR
OG0004657	LOC4803294|XP_001360058.3|DPSE	LOC6632965|XP_002056355.3|DVIR
OG0004658	LOC4801033|XP_001358201.4|DPSE	LOC6631196|XP_002053039.1|DVIR
OG0004659	LOC4800642|XP_001357877.2|DPSE	LOC6629310|XP_002052974.1|DVIR
OG0004660	LOC4801734|XP_001358777.2|DPSE	LOC6630916|XP_002053775.1|DVIR
OG0004661	LOC4801192|XP_001358321.2|DPSE	LOC6630545|XP_002054416.1|DVIR
OG0004662	LOC6897609|XP_002137754.1|DPSE	LOC6632329|XP_002056389.1|DVIR
OG0004663	LOC4815002|XP_001355135.1|DPSE	LOC6636051|XP_002059515.1|DVIR
OG0004664	LOC6901749|XP_033241106.1|DPSE	LOC6636050|XP_002059514.1|DVIR
OG0004665	LOC4815227|XP_001355167.3|DPSE	LOC6634719|XP_002058318.1|DVIR
OG0004666	LOC4801509|XP_001358588.3|DPSE	LOC6630044|XP_032295130.1|DVIR
OG0004667	LOC4801504|XP_001358583.2|DPSE	LOC26531172|XP_015027868.1|DVIR
OG0004668	LOC6901810|XP_033237829.1|DPSE	LOC6633857|XP_032295880.1|DVIR
OG0004669	LOC6902353|XP_002133299.1|DPSE	LOC6627541|XP_002052488.1|DVIR
OG0004670	LOC4802649|XP_001359530.4|DPSE	LOC6630234|XP_002054574.3|DVIR
OG0004671	LOC6896926|XP_033238154.1|DPSE	LOC6630247|XP_002053761.1|DVIR
OG0004672	LOC4801364|XP_033232779.1|DPSE	LOC6630400|XP_032294921.1|DVIR
OG0004673	LOC4801703|XP_001358751.3|DPSE	LOC6631093|XP_002054053.1|DVIR
OG0004674	LOC4800662|XP_003736281.1|DPSE	LOC6632300|XP_002055989.2|DVIR
OG0004675	LOC4800657|XP_001357892.1|DPSE	LOC6632302|XP_002055991.1|DVIR
OG0004676	LOC4801916|XP_001358934.2|DPSE	LOC6635122|XP_002058574.1|DVIR
OG0004677	LOC4801758|XP_033232479.1|DPSE	LOC6635011|XP_032295175.1|DVIR
OG0004678	LOC4801757|XP_001358798.2|DPSE	LOC6631192|XP_002054837.1|DVIR
OG0004679	LOC6896990|XP_033232470.1|DPSE	LOC6631183|XP_002053238.1|DVIR
OG0004680	LOC4801210|XP_033232617.1|DPSE	LOC6630690|XP_032295315.1|DVIR
OG0004681	LOC4801700|XP_001358747.2|DPSE	LOC6629569|XP_002054852.2|DVIR
OG0004682	LOC4817568|XP_001356973.4|DPSE	LOC6627311|XP_002052141.1|DVIR
OG0004683	LOC4801396|XP_001358496.1|DPSE	LOC6632537|XP_002056180.1|DVIR
OG0004684	LOC4801500|XP_033236716.1|DPSE	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR
OG0004685	LOC4800480|XP_003736251.1|DPSE	LOC6632745|XP_015025972.1|DVIR
OG0004686	LOC4803040|XP_001359841.1|DPSE	LOC6632612|XP_002056312.1|DVIR
OG0004687	LOC4800483|XP_001357750.4|DPSE	LOC6632986|XP_002055836.2|DVIR
OG0004688	LOC4803236|XP_001360009.3|DPSE	LOC6629959|XP_015027150.1|DVIR
OG0004689	LOC6896816|XP_002137019.3|DPSE	LOC6630606|XP_002054481.2|DVIR
OG0004690	LOC4802276|XP_001359228.4|DPSE	LOC26531269|XP_032291384.1|DVIR
OG0004691	LOC4801253|XP_001358376.1|DPSE	LOC6632758|XP_002055856.1|DVIR
OG0004692	LOC4801572|XP_001358643.3|DPSE	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR
OG0004693	LOC4801574|XP_015037315.2|DPSE	LOC6630527|XP_002054804.2|DVIR
OG0004694	LOC117183982|XP_033235645.1|DPSE	LOC6629491|XP_002052950.2|DVIR
OG0004695	LOC4800659|XP_015038664.2|DPSE	LOC6632304|XP_002055993.2|DVIR
OG0004696	LOC4801551|XP_001358623.2|DPSE	LOC6629736|XP_002054140.1|DVIR
OG0004697	LOC26533845|XP_033237481.1|DPSE	LOC6631362|XP_032296002.1|DVIR
OG0004698	LOC4815625|XP_015041275.1|DPSE	LOC6632138|XP_002055390.1|DVIR
OG0004699	LOC4801013|XP_002137183.2|DPSE	LOC6629710|XP_002053072.1|DVIR
OG0004700	LOC4802755|XP_001359616.3|DPSE	LOC6633036|XP_032289642.1|DVIR
OG0004701	LOC4802247|XP_001359206.1|DPSE	LOC6629416|XP_002053150.1|DVIR
OG0004702	LOC4801744|XP_001358787.2|DPSE	LOC6630767|XP_002054825.2|DVIR
OG0004703	LOC4800558|XP_001357814.3|DPSE	LOC6630176|XP_015027069.1|DVIR
OG0004704	LOC6896752|XP_002136959.2|DPSE	LOC6630642|XP_002053025.1|DVIR
OG0004705	LOC4800849|XP_001358050.2|DPSE	LOC6634893|XP_002058481.1|DVIR
OG0004706	LOC4814087|XP_001354210.4|DPSE	LOC6622495|XP_002046422.1|DVIR
OG0004707	LOC4816261|XP_001355769.3|DPSE	LOC6629699|XP_002052957.2|DVIR
OG0004708	LOC4802991|XP_001359799.2|DPSE	LOC6630277|XP_002054888.3|DVIR
OG0004709	LOC4800965|XP_015038715.1|DPSE	LOC6634939|XP_002058709.1|DVIR
OG0004710	LOC4801943|XP_015037486.2|DPSE	LOC6631208|XP_002054439.1|DVIR
OG0004711	LOC4800741|XP_033232680.1|DPSE	LOC6630225|XP_032295015.1|DVIR
OG0004712	LOC4802003|XP_001359011.2|DPSE	LOC6630582|XP_002053854.1|DVIR
OG0004713	LOC6897340|XP_003736597.3|DPSE	LOC6635149|XP_002058633.2|DVIR
OG0004714	LOC4801790|XP_033240367.1|DPSE	LOC26530937|XP_032295164.1|DVIR
OG0004715	LOC4816547|XP_001356198.2|DPSE	LOC6634161|XP_002057528.1|DVIR
OG0004716	LOC4801765|XP_001358805.2|DPSE	LOC6634852|XP_002058642.1|DVIR
OG0004717	LOC6901086|XP_015042276.2|DPSE	LOC6631317|XP_032295656.1|DVIR
OG0004718	LOC4817427|XP_001356766.1|DPSE	LOC6628231|XP_002051801.1|DVIR
OG0004719	LOC6896689|XP_015038829.2|DPSE	LOC6629476|XP_032295555.1|DVIR
OG0004720	LOC4801748|XP_001358790.1|DPSE	LOC6630770|XP_002054828.1|DVIR
OG0004721	LOC4801106|XP_001358255.4|DPSE	LOC6632941|XP_002056128.1|DVIR
OG0004722	LOC4800469|XP_001357739.1|DPSE	LOC6634876|XP_032295029.1|DVIR
OG0004723	LOC4814680|XP_001354942.3|DPSE	LOC6634411|XP_002057932.1|DVIR
OG0004724	LOC4801336|XP_001358447.2|DPSE	LOC6631118|XP_002054238.2|DVIR
