Orthogroup	DPSE.longest_only	BTRY.longest_only
OG0005455	LOC4805445|XP_001361846.3|DPSE	LOC120772021|XP_039956321.1|BTRY
OG0005456	LOC4811695|XP_001352278.1|DPSE	LOC120768083|XP_039950546.1|BTRY
OG0005457	LOC4811693|XP_001352276.1|DPSE	LOC120769402|XP_039952312.1|BTRY
OG0005458	LOC6902885|XP_015035956.1|DPSE	LOC120767764|XP_039949935.1|BTRY
OG0005459	LOC4817436|XP_001356722.2|DPSE	LOC120768349|XP_039950935.1|BTRY
OG0005460	LOC4818019|XP_001357475.3|DPSE	LOC120769729|XP_039952810.1|BTRY
OG0005461	LOC4817964|XP_001357240.1|DPSE	LOC120769011|XP_039951789.1|BTRY
OG0005462	LOC4817931|XP_001357242.1|DPSE	LOC120768967|XP_039951694.1|BTRY
OG0005463	LOC6900374|XP_002134769.1|DPSE	LOC120776644|XP_039963411.1|BTRY
OG0005464	LOC4817886|XP_033236759.1|DPSE	LOC120769461|XP_039952406.1|BTRY
OG0005465	LOC4811696|XP_001352275.2|DPSE	LOC120767970|XP_039950312.1|BTRY
OG0005466	LOC4811694|XP_001352277.1|DPSE	LOC120768624|XP_039951325.1|BTRY
OG0005467	LOC4800944|XP_033234807.1|DPSE	LOC120767082|XP_039948882.1|BTRY
OG0005468	LOC4817149|XP_001356614.3|DPSE	LOC120768288|XP_039950848.1|BTRY
OG0005469	LOC4818135|XP_001357435.2|DPSE	LOC120768245|XP_039950770.1|BTRY
OG0005470	LOC4818093|XP_015035521.2|DPSE	LOC120767354|XP_039949254.1|BTRY
OG0005471	LOC4816837|XP_015035907.2|DPSE	LOC120768175|XP_039950673.1|BTRY
OG0005472	LOC4817308|XP_033236672.1|DPSE	LOC120767901|XP_039950180.1|BTRY
OG0005473	LOC4817943|XP_001357483.2|DPSE	LOC120778696|XP_039966584.1|BTRY, LOC120769736|XP_039952822.1|BTRY
OG0005474	LOC6902797|XP_002132534.2|DPSE	LOC120767641|XP_039949746.1|BTRY
OG0005475	LOC4817126|XP_001356404.1|DPSE	LOC120767640|XP_039949745.1|BTRY
OG0005476	LOC4805003|XP_001361473.3|DPSE	LOC120772316|XP_039956767.1|BTRY
OG0005477	LOC4812850|XP_001353939.2|DPSE	LOC120778156|XP_039965816.1|BTRY
OG0005478	LOC4817576|XP_001356981.1|DPSE	LOC120769263|XP_039952101.1|BTRY
OG0005479	LOC4817575|XP_001356980.2|DPSE	LOC120767403|XP_039949374.1|BTRY
OG0005480	LOC4817574|XP_001356979.1|DPSE	LOC120767405|XP_039949377.1|BTRY
OG0005481	LOC4816912|XP_001356702.3|DPSE	LOC120767845|XP_039950076.1|BTRY
OG0005482	LOC4816795|XP_033236373.1|DPSE	LOC120767247|XP_039949031.1|BTRY
OG0005483	LOC4801261|XP_001358383.1|DPSE	LOC120766887|XP_039948571.1|BTRY
OG0005484	LOC4816710|XP_001356017.3|DPSE	LOC120769631|XP_039952670.1|BTRY
OG0005485	LOC4803341|XP_033234087.1|DPSE	LOC120771999|XP_039956290.1|BTRY
OG0005486	LOC4803351|XP_001360115.1|DPSE	LOC120772235|XP_039956661.1|BTRY
OG0005487	LOC4816806|XP_001356834.2|DPSE	LOC120772066|XP_039956386.1|BTRY
OG0005488	LOC6903068|XP_015036237.2|DPSE	LOC120772248|XP_039956679.1|BTRY
OG0005489	LOC4817593|XP_001356996.1|DPSE	LOC120768906|XP_039951603.1|BTRY
OG0005490	LOC4817592|XP_001356995.2|DPSE	LOC120769019|XP_039951795.1|BTRY
OG0005491	LOC5495506|XP_033236897.1|DPSE	LOC120769680|XP_039952737.1|BTRY
OG0005492	LOC4817526|XP_001356941.1|DPSE	LOC120769590|XP_039952583.1|BTRY
OG0005493	LOC4816146|XP_033236509.1|DPSE	LOC120768371|XP_039950971.1|BTRY
OG0005494	LOC4804705|XP_001361223.1|DPSE	LOC120772796|XP_039957514.1|BTRY
OG0005495	LOC4803565|XP_001360272.2|DPSE	LOC120770894|XP_039954488.1|BTRY
OG0005496	LOC4801553|XP_001358625.3|DPSE	LOC120776424|XP_039963007.1|BTRY
OG0005497	LOC4816473|XP_001356103.2|DPSE	LOC120768306|XP_039950876.1|BTRY
OG0005498	LOC4816349|XP_001356104.1|DPSE	LOC120768308|XP_039950879.1|BTRY
OG0005499	LOC4816653|XP_001356107.2|DPSE	LOC120767373|XP_039949285.1|BTRY
OG0005500	LOC6902610|XP_002133136.1|DPSE	LOC120767374|XP_039949287.1|BTRY
OG0005501	LOC4816961|XP_001356384.3|DPSE	LOC120768192|XP_039950696.1|BTRY
OG0005502	LOC4817055|XP_001356383.2|DPSE	LOC120768193|XP_039950697.1|BTRY
OG0005504	LOC4816782|XP_001356552.2|DPSE	LOC120767711|XP_039949840.1|BTRY
OG0005506	LOC6903087|XP_015036265.2|DPSE	LOC120769747|XP_039952837.1|BTRY
OG0005507	LOC4818121|XP_001357464.2|DPSE	LOC120769822|XP_039952964.1|BTRY
OG0005508	LOC4818085|XP_001357233.1|DPSE	LOC120769203|XP_039952032.1|BTRY
OG0005509	LOC4817191|XP_001356619.2|DPSE	LOC120767905|XP_039950186.1|BTRY
OG0005510	LOC6902706|XP_015036806.1|DPSE	LOC120767930|XP_039950225.1|BTRY
OG0005511	LOC4815241|XP_001354794.2|DPSE	LOC120773448|XP_039958272.1|BTRY
OG0005512	LOC4800612|XP_001357857.1|DPSE	LOC120766278|XP_039947613.1|BTRY
OG0005513	LOC6903309|XP_033236852.1|DPSE	LOC120768182|XP_039950684.1|BTRY
OG0005514	LOC6897400|XP_002137552.2|DPSE	LOC120782747|XP_039971123.1|BTRY
OG0005515	LOC6898119|XP_002138199.2|DPSE	LOC120770374|XP_039953725.1|BTRY
OG0005516	LOC4817751|XP_001357163.3|DPSE	LOC120769427|XP_039952343.1|BTRY
OG0005517	LOC4816333|XP_015036606.2|DPSE	LOC120769293|XP_039952153.1|BTRY
OG0005518	LOC4817069|XP_001356661.4|DPSE	LOC120769236|XP_039952070.1|BTRY
OG0005519	LOC4803373|XP_001360097.1|DPSE	LOC120771153|XP_039954964.1|BTRY
OG0005520	LOC4816678|XP_001356067.3|DPSE	LOC120767459|XP_039949467.1|BTRY
OG0005521	LOC4816649|XP_001356065.2|DPSE	LOC120769322|XP_039952207.1|BTRY
OG0005522	LOC4813210|XP_033239760.1|DPSE	LOC120767691|XP_039949817.1|BTRY
OG0005523	LOC4818193|XP_001357504.4|DPSE	LOC120769298|XP_039952161.1|BTRY
OG0005524	LOC4818088|XP_015035468.2|DPSE	LOC120767962|XP_039950287.1|BTRY
OG0005525	LOC6902781|XP_033235225.1|DPSE	LOC120768235|XP_039950754.1|BTRY
OG0005526	LOC4817770|XP_001357170.3|DPSE	LOC120769248|XP_039952084.1|BTRY
OG0005527	LOC26532169|XP_015044207.2|DPSE	LOC120779652|XP_039967936.1|BTRY
OG0005528	LOC4818165|XP_001357445.2|DPSE	LOC120769695|XP_039952756.1|BTRY
OG0005529	LOC4816657|XP_033235411.1|DPSE	LOC120769137|XP_039951943.1|BTRY
OG0005530	LOC6902653|XP_033235410.1|DPSE	LOC120768863|XP_039951552.1|BTRY
OG0005531	LOC4813667|XP_001354083.3|DPSE	LOC120777914|XP_039965431.1|BTRY
OG0005532	LOC4817790|XP_001357090.2|DPSE	LOC120768355|XP_039950944.1|BTRY
OG0005533	LOC6902539|XP_002133080.1|DPSE	LOC120768045|XP_039950486.1|BTRY
OG0005534	LOC6899974|XP_002135342.1|DPSE	LOC120774755|XP_039960448.1|BTRY
OG0005535	LOC4816879|XP_001356648.1|DPSE	LOC120767730|XP_039949873.1|BTRY
OG0005536	LOC4817708|XP_001357087.1|DPSE	LOC120767895|XP_039950166.1|BTRY
OG0005538	LOC6902940|XP_033235331.1|DPSE	LOC120768078|XP_039950542.1|BTRY
OG0005539	LOC4817338|XP_001356894.2|DPSE	LOC120768648|XP_039951353.1|BTRY
OG0005540	LOC4817549|XP_001356957.2|DPSE	LOC120768214|XP_039950718.1|BTRY
OG0005541	LOC4817827|XP_001357467.2|DPSE	LOC120768359|XP_039950951.1|BTRY
OG0005542	LOC4812603|XP_015043611.2|DPSE	LOC120777242|XP_039964369.1|BTRY
OG0005543	LOC4816363|XP_001356265.2|DPSE	LOC120767851|XP_039950085.1|BTRY
OG0005544	LOC4817316|XP_033235426.1|DPSE	LOC120768152|XP_039950647.1|BTRY
OG0005545	LOC6903042|XP_002132766.3|DPSE	LOC120769094|XP_039951886.1|BTRY
OG0005546	LOC4818194|XP_001357505.3|DPSE	LOC120768194|XP_039950699.1|BTRY
OG0005547	LOC4817411|XP_001356600.3|DPSE	LOC120769185|XP_039952006.1|BTRY
OG0005548	LOC4816838|XP_001356595.3|DPSE	LOC120769722|XP_039952797.1|BTRY
OG0005549	LOC4817403|XP_001356880.1|DPSE	LOC120768276|XP_039950809.1|BTRY
OG0005550	LOC4817332|XP_015036224.2|DPSE	LOC120768150|XP_039950645.1|BTRY
OG0005551	LOC4804054|XP_001360675.2|DPSE	LOC120772359|XP_039956858.1|BTRY
OG0005552	LOC4803628|XP_001360316.2|DPSE	LOC120771327|XP_039955207.1|BTRY
OG0005553	LOC4816781|XP_001356551.1|DPSE	LOC120767710|XP_039949839.1|BTRY
OG0005554	LOC4817750|XP_015035645.2|DPSE	LOC120769803|XP_039952931.1|BTRY
OG0005555	LOC4817721|XP_001357111.1|DPSE	LOC120768595|XP_039951292.1|BTRY
OG0005556	LOC4817795|XP_001357110.1|DPSE	LOC120768565|XP_039951246.1|BTRY
OG0005557	LOC4816882|XP_001356545.2|DPSE	LOC120767555|XP_039949620.1|BTRY
OG0005558	LOC6903642|XP_015034986.2|DPSE	LOC120767395|XP_039949348.1|BTRY
OG0005559	LOC4816931|XP_001356869.2|DPSE	LOC120768012|XP_039950382.1|BTRY
OG0005560	LOC4816883|XP_001356546.2|DPSE	LOC120767554|XP_039949618.1|BTRY
OG0005561	LOC4814192|XP_001354316.1|DPSE	LOC120767196|XP_039948931.1|BTRY
OG0005562	LOC4817349|XP_015036004.2|DPSE	LOC120769420|XP_039952332.1|BTRY
OG0005563	LOC4811703|XP_033237068.1|DPSE	LOC120779436|XP_039967607.1|BTRY
OG0005564	LOC117184105|XP_033236189.1|DPSE	LOC120767933|XP_039950226.1|BTRY
OG0005565	LOC4817112|XP_001356567.1|DPSE	LOC120769602|XP_039952616.1|BTRY
OG0005566	LOC4817113|XP_001356568.1|DPSE	LOC120769606|XP_039952620.1|BTRY
OG0005567	LOC4800430|XP_001357708.4|DPSE	LOC120775694|XP_039961976.1|BTRY
OG0005568	LOC4816514|XP_001355942.2|DPSE	LOC120768326|XP_039950899.1|BTRY
OG0005569	LOC4817359|XP_015036054.1|DPSE	LOC120768903|XP_039951594.1|BTRY
OG0005570	LOC4817594|XP_001356997.4|DPSE	LOC120769243|XP_039952077.1|BTRY
OG0005571	LOC6898201|XP_033233201.1|DPSE	LOC120772091|XP_039956429.1|BTRY
OG0005572	LOC4803779|XP_015039358.2|DPSE	LOC120771581|XP_039955586.1|BTRY
OG0005573	LOC4803043|XP_015038255.2|DPSE	LOC120766579|XP_039948110.1|BTRY
OG0005574	LOC4804905|XP_001361390.4|DPSE	LOC120771275|XP_039955134.1|BTRY
OG0005575	LOC6897013|XP_002137198.1|DPSE	LOC120766344|XP_039947704.1|BTRY
OG0005576	LOC6898960|XP_002138920.2|DPSE	LOC120771611|XP_039955629.1|BTRY
OG0005577	LOC4813526|XP_001353169.2|DPSE	LOC120776856|XP_039963835.1|BTRY
OG0005578	LOC4813827|XP_033240142.1|DPSE	LOC120777359|XP_039964561.1|BTRY
OG0005579	LOC26532629|XP_015042737.1|DPSE	LOC120777361|XP_039964564.1|BTRY
OG0005580	LOC4814035|XP_001354169.1|DPSE	LOC120777069|XP_039964129.1|BTRY
OG0005581	LOC6901716|XP_033238115.1|DPSE	LOC120773499|XP_039958375.1|BTRY
OG0005582	LOC4813343|XP_001353584.3|DPSE	LOC120778351|XP_039966073.1|BTRY
OG0005583	LOC4813136|XP_001353811.2|DPSE	LOC120778009|XP_039965608.1|BTRY
OG0005585	LOC6897850|XP_002137953.2|DPSE	LOC120766168|XP_039947451.1|BTRY
OG0005586	LOC4802424|XP_001359346.2|DPSE	LOC120775045|XP_039960958.1|BTRY
OG0005587	LOC4811738|XP_001352310.3|DPSE	LOC120772160|XP_039956531.1|BTRY
OG0005588	LOC4813764|XP_001353262.1|DPSE	LOC120778749|XP_039966657.1|BTRY
OG0005589	LOC4803035|XP_001359837.1|DPSE	LOC120781666|XP_039969825.1|BTRY
OG0005590	LOC4803404|XP_001360151.2|DPSE	LOC120770025|XP_039953059.1|BTRY
OG0005591	LOC4815220|XP_001354596.3|DPSE	LOC120774599|XP_039960263.1|BTRY
OG0005592	LOC4802069|XP_001359062.1|DPSE	LOC120766985|XP_039948723.1|BTRY
OG0005593	LOC4813679|XP_001353571.2|DPSE	LOC120778056|XP_039965670.1|BTRY
OG0005594	LOC4813765|XP_001353340.1|DPSE	LOC120776833|XP_039963788.1|BTRY
OG0005595	LOC6900433|XP_002134824.2|DPSE	LOC120776831|XP_039963786.1|BTRY
OG0005596	LOC4813053|XP_001353552.1|DPSE	LOC120778860|XP_039966827.1|BTRY
OG0005597	LOC4801710|XP_001358757.4|DPSE	LOC120779552|XP_039967828.1|BTRY
OG0005598	LOC4800240|XP_015038735.2|DPSE	LOC120767353|XP_039949253.1|BTRY
OG0005599	LOC4803778|XP_001360440.3|DPSE	LOC120773074|XP_039957953.1|BTRY
OG0005600	LOC4802644|XP_001359525.3|DPSE	LOC120766873|XP_039948538.1|BTRY
OG0005601	LOC4814861|XP_015041760.2|DPSE	LOC120774145|XP_039959477.1|BTRY
OG0005602	LOC4802194|XP_001359162.4|DPSE	LOC120771916|XP_039956141.1|BTRY
OG0005603	LOC4804007|XP_001360638.2|DPSE	LOC120772391|XP_039956915.1|BTRY
OG0005604	LOC4804009|XP_001360640.3|DPSE	LOC120770189|XP_039953353.1|BTRY
OG0005605	LOC4803665|XP_001360348.2|DPSE	LOC120770372|XP_039953723.1|BTRY
OG0005606	LOC4817738|XP_001357151.3|DPSE	LOC120767445|XP_039949441.1|BTRY
OG0005607	LOC4803195|XP_001359978.1|DPSE	LOC120782486|XP_039970720.1|BTRY
OG0005608	LOC4803197|XP_001359980.4|DPSE	LOC120782485|XP_039970717.1|BTRY
OG0005609	LOC4813006|XP_001353469.1|DPSE	LOC120778870|XP_039966847.1|BTRY
OG0005610	LOC4814160|XP_001354211.3|DPSE	LOC120776651|XP_039963427.1|BTRY
OG0005611	LOC4812160|XP_001352855.4|DPSE	LOC120777061|XP_039964109.1|BTRY
OG0005612	LOC4802589|XP_001359482.3|DPSE	LOC120769095|XP_039951892.1|BTRY
OG0005613	LOC4802551|XP_001359449.1|DPSE	LOC120766350|XP_039947712.1|BTRY
OG0005614	LOC4802443|XP_001359362.3|DPSE	LOC120771293|XP_039955163.1|BTRY
OG0005615	LOC4801122|XP_001358266.3|DPSE	LOC120772602|XP_039957254.1|BTRY
OG0005616	LOC4803106|XP_001359904.3|DPSE	LOC120766663|XP_039948231.1|BTRY
OG0005617	LOC4802291|XP_001359237.4|DPSE	LOC120779370|XP_039967500.1|BTRY
OG0005618	LOC4804896|XP_001361382.2|DPSE	LOC120772329|XP_039956806.1|BTRY
OG0005619	LOC4801430|XP_001358525.2|DPSE	LOC120782793|XP_039971201.1|BTRY
OG0005620	LOC4815800|XP_033240634.1|DPSE	LOC120775237|XP_039961250.1|BTRY
OG0005621	LOC6902202|XP_002133729.3|DPSE	LOC120774496|XP_039960101.1|BTRY
OG0005622	LOC4816029|XP_001355256.1|DPSE	LOC120775977|XP_039962333.1|BTRY, LOC120773389|XP_039958157.1|BTRY
OG0005623	LOC6901117|XP_033239183.1|DPSE	LOC120774747|XP_039960438.1|BTRY
OG0005624	LOC4802252|XP_001359211.2|DPSE	LOC120777353|XP_039964546.1|BTRY
OG0005625	LOC4802320|XP_001359260.2|DPSE	LOC120776560|XP_039963255.1|BTRY
OG0005626	LOC4815413|XP_001355345.1|DPSE	LOC120780247|XP_039968441.1|BTRY
OG0005627	LOC4802833|XP_001359669.2|DPSE	LOC120769829|XP_039952965.1|BTRY
OG0005628	LOC4800693|XP_001357919.3|DPSE	LOC120769419|XP_039952336.1|BTRY
OG0005629	LOC4805022|XP_001361492.2|DPSE	LOC120771074|XP_039954822.1|BTRY
OG0005630	LOC4805091|XP_015040445.2|DPSE	LOC120771100|XP_039954875.1|BTRY
OG0005631	LOC4815018|XP_001354551.4|DPSE	LOC120775133|XP_039961097.1|BTRY
OG0005632	LOC4814257|XP_001354444.4|DPSE	LOC120774114|XP_039959410.1|BTRY
OG0005633	LOC4802854|XP_015038138.2|DPSE	LOC120782461|XP_039970686.1|BTRY
OG0005634	LOC4802680|XP_001359550.3|DPSE	LOC120769140|XP_039951950.1|BTRY
OG0005635	LOC4817725|XP_033236563.1|DPSE	LOC120768515|XP_039951177.1|BTRY
OG0005636	LOC4802294|XP_001359240.5|DPSE	LOC120770618|XP_039954157.1|BTRY
OG0005637	LOC4802028|XP_001359028.1|DPSE	LOC120782613|XP_039970915.1|BTRY
OG0005638	LOC4804626|XP_033235004.1|DPSE	LOC120771295|XP_039955161.1|BTRY
OG0005639	LOC4805540|XP_001361927.3|DPSE	LOC120770213|XP_039953415.1|BTRY
OG0005640	LOC4802379|XP_001359308.2|DPSE	LOC120766226|XP_039947536.1|BTRY
OG0005641	LOC4815084|XP_001354974.3|DPSE	LOC120774783|XP_039960493.1|BTRY
OG0005642	LOC4800857|XP_001358057.2|DPSE	LOC120775853|XP_039962160.1|BTRY
OG0005643	LOC4813905|XP_001353885.2|DPSE	LOC120778756|XP_039966666.1|BTRY
OG0005644	LOC4812957|XP_001353884.3|DPSE	LOC120777697|XP_039965105.1|BTRY
OG0005645	LOC4814819|XP_033241168.1|DPSE	LOC120774006|XP_039959216.1|BTRY
OG0005646	LOC4815542|XP_001355406.3|DPSE	LOC120773953|XP_039959114.1|BTRY
OG0005647	LOC4818119|XP_001357176.1|DPSE	LOC120782136|XP_039970208.1|BTRY
OG0005648	LOC4813640|XP_001353943.1|DPSE	LOC120778992|XP_039967027.1|BTRY
OG0005649	LOC4802517|XP_001359425.1|DPSE	LOC120768825|XP_039951513.1|BTRY
OG0005650	LOC4802524|XP_001359429.2|DPSE	LOC120766456|XP_039947913.1|BTRY
OG0005651	LOC4814202|XP_001354327.1|DPSE	LOC120774228|XP_039959620.1|BTRY
OG0005652	LOC4801244|XP_001358367.4|DPSE	LOC120766201|XP_039947495.1|BTRY
OG0005653	LOC4816486|XP_001356045.3|DPSE	LOC120769482|XP_039952439.1|BTRY
OG0005654	LOC4802460|XP_001359377.3|DPSE	LOC120766667|XP_039948234.1|BTRY
OG0005655	LOC4803097|XP_001359895.3|DPSE	LOC120780172|XP_039968385.1|BTRY
OG0005656	LOC4803109|XP_001359906.2|DPSE	LOC120782420|XP_039970605.1|BTRY
OG0005657	LOC4802530|XP_015037887.2|DPSE	LOC120782268|XP_039970385.1|BTRY
OG0005658	LOC4803275|XP_001360043.1|DPSE	LOC120779394|XP_039967526.1|BTRY
OG0005659	LOC4802414|XP_001359337.4|DPSE	LOC120775111|XP_039961065.1|BTRY
OG0005660	LOC117185017|XP_033240337.1|DPSE	LOC120777081|XP_039964143.1|BTRY
OG0005661	LOC4802704|XP_001359571.2|DPSE	LOC120779092|XP_039967191.1|BTRY
OG0005662	LOC4802373|XP_033239231.1|DPSE	LOC120779081|XP_039967166.1|BTRY
OG0005663	LOC4815656|XP_001355412.2|DPSE	LOC120775534|XP_039961689.1|BTRY
OG0005664	LOC13036398|XP_015038941.2|DPSE	LOC120782175|XP_039970246.1|BTRY
OG0005665	LOC6897496|XP_002137646.2|DPSE	LOC120768989|XP_039951760.1|BTRY
OG0005666	LOC6901054|XP_002134533.3|DPSE	LOC120774857|XP_039960613.1|BTRY
OG0005667	LOC4814402|XP_033239307.1|DPSE	LOC120775983|XP_039962342.1|BTRY
OG0005668	LOC4813143|XP_015043335.2|DPSE	LOC120777487|XP_039964760.1|BTRY
OG0005669	LOC6903564|XP_015035554.2|DPSE	LOC120768996|XP_039951765.1|BTRY
OG0005670	LOC4803046|XP_001359847.4|DPSE	LOC120770992|XP_039954676.1|BTRY
OG0005671	LOC6896914|XP_033241795.1|DPSE	LOC120782226|XP_039970323.1|BTRY
OG0005672	LOC4811828|XP_001382206.3|DPSE	LOC120781542|XP_039969710.1|BTRY
OG0005673	LOC4812929|XP_001353573.1|DPSE	LOC120778260|XP_039965971.1|BTRY
OG0005674	LOC6900039|XP_033240827.1|DPSE	LOC120766679|XP_039948254.1|BTRY
OG0005675	LOC4802317|XP_001359257.1|DPSE	LOC120766960|XP_039948684.1|BTRY
OG0005676	LOC4811887|XP_001352664.4|DPSE	LOC120778050|XP_039965660.1|BTRY
OG0005677	LOC4804868|XP_001361357.3|DPSE	LOC120771791|XP_039955922.1|BTRY
OG0005678	LOC4803030|XP_001359832.3|DPSE	LOC120780731|XP_039968927.1|BTRY
OG0005679	LOC6897592|XP_033232930.1|DPSE	LOC120766244|XP_039947563.1|BTRY
OG0005680	LOC4817803|XP_033235481.1|DPSE	LOC120767963|XP_039950290.1|BTRY
OG0005681	LOC4802898|XP_001359725.1|DPSE	LOC120779623|XP_039967905.1|BTRY
OG0005682	LOC4802897|XP_015038177.1|DPSE	LOC120782400|XP_039970579.1|BTRY
OG0005683	LOC6901093|XP_033238187.1|DPSE	LOC120774194|XP_039959559.1|BTRY
OG0005684	LOC4814095|XP_001354212.2|DPSE	LOC120777760|XP_039965197.1|BTRY
OG0005685	LOC4815429|XP_001355471.3|DPSE	LOC120774208|XP_039959589.1|BTRY
OG0005686	LOC4802386|XP_001359314.1|DPSE	LOC120769196|XP_039952028.1|BTRY
OG0005687	LOC4812626|XP_001352916.1|DPSE	LOC120778206|XP_039965894.1|BTRY
OG0005688	LOC6898958|XP_002138918.1|DPSE	LOC120771659|XP_039955708.1|BTRY
OG0005689	LOC4814238|XP_015042353.2|DPSE	LOC120773454|XP_039958281.1|BTRY
OG0005690	LOC4801794|XP_001358829.4|DPSE	LOC120777970|XP_039965537.1|BTRY
OG0005691	LOC4802137|XP_001359116.4|DPSE	LOC120782254|XP_039970353.1|BTRY
OG0005692	LOC4816923|XP_001356422.1|DPSE	LOC120775832|XP_039962131.1|BTRY
OG0005693	LOC4813461|XP_001353749.2|DPSE	LOC120778175|XP_039965844.1|BTRY
OG0005694	LOC6897904|XP_033241118.1|DPSE	LOC120773428|XP_039958246.1|BTRY
OG0005695	LOC4802382|XP_015037768.1|DPSE	LOC120768845|XP_039951531.1|BTRY
OG0005696	LOC4802381|XP_001359310.2|DPSE	LOC120782463|XP_039970689.1|BTRY
OG0005697	LOC4802380|XP_001359309.2|DPSE	LOC120782460|XP_039970684.1|BTRY
OG0005698	LOC4805175|XP_001361622.3|DPSE	LOC120772699|XP_039957376.1|BTRY
OG0005699	LOC4803052|XP_001359853.3|DPSE	LOC120772516|XP_039957102.1|BTRY
OG0005700	LOC6902155|XP_033238415.1|DPSE	LOC120774871|XP_039960644.1|BTRY
OG0005701	LOC4817617|XP_001357017.2|DPSE	LOC120774882|XP_039960676.1|BTRY
OG0005702	LOC4815306|XP_001354509.2|DPSE	LOC120770142|XP_039953265.1|BTRY
OG0005703	LOC6899003|XP_002138963.1|DPSE	LOC120770848|XP_039954384.1|BTRY
OG0005704	LOC4815769|XP_001355495.3|DPSE	LOC120774327|XP_039959811.1|BTRY
OG0005705	LOC4814044|XP_001354166.1|DPSE	LOC120778233|XP_039965925.1|BTRY
OG0005706	LOC4800696|XP_001357922.3|DPSE	LOC120774540|XP_039960205.1|BTRY
OG0005707	LOC6901814|XP_015042152.2|DPSE	LOC120774809|XP_039960541.1|BTRY
OG0005708	LOC4815831|XP_001355448.2|DPSE	LOC120773417|XP_039958222.1|BTRY
OG0005709	LOC4801598|XP_001358667.2|DPSE	LOC120772940|XP_039957780.1|BTRY
OG0005710	LOC6897939|XP_002138042.1|DPSE	LOC120766501|XP_039947990.1|BTRY
OG0005711	LOC6900603|XP_002134975.2|DPSE	LOC120777380|XP_039964605.1|BTRY
OG0005712	LOC4817142|XP_001356409.2|DPSE	LOC120768505|XP_039951164.1|BTRY
OG0005713	LOC4802193|XP_033232293.1|DPSE	LOC120780238|XP_039968429.1|BTRY
OG0005714	LOC4800428|XP_001357706.2|DPSE	LOC120772457|XP_039957018.1|BTRY
OG0005715	LOC4802679|XP_033232684.1|DPSE	LOC120769126|XP_039951927.1|BTRY
OG0005716	LOC6897432|XP_033232467.1|DPSE	LOC120769018|XP_039951797.1|BTRY
OG0005717	LOC4802496|XP_033238750.1|DPSE	LOC120769149|XP_039951962.1|BTRY
OG0005718	LOC4802388|XP_001359316.2|DPSE	LOC120769180|XP_039952004.1|BTRY
OG0005719	LOC4802187|XP_001359155.1|DPSE	LOC120766643|XP_039948197.1|BTRY
OG0005720	LOC4803163|XP_001359949.3|DPSE	LOC120773610|XP_039958544.1|BTRY
OG0005721	LOC4802191|XP_015037673.2|DPSE	LOC120782525|XP_039970769.1|BTRY, LOC120767725|XP_039949868.1|BTRY
OG0005722	LOC4802941|XP_015038202.2|DPSE	LOC120776657|XP_039963460.1|BTRY
OG0005723	LOC4802447|XP_001359365.1|DPSE	LOC120766613|XP_039948155.1|BTRY
OG0005724	LOC4804498|XP_001361054.3|DPSE	LOC120771715|XP_039955802.1|BTRY
OG0005725	LOC4802689|XP_001359557.3|DPSE	LOC120782577|XP_039970854.1|BTRY
OG0005726	LOC4814849|XP_001355079.4|DPSE	LOC120775461|XP_039961579.1|BTRY
OG0005727	LOC6897851|XP_015038186.2|DPSE	LOC120781520|XP_039969690.1|BTRY
OG0005728	LOC4802456|XP_001359373.1|DPSE	LOC120782224|XP_039970322.1|BTRY
OG0005729	LOC4802454|XP_003736739.3|DPSE	LOC120772612|XP_039957264.1|BTRY
OG0005730	LOC4802450|XP_001359368.1|DPSE	LOC120778019|XP_039965629.1|BTRY
OG0005731	LOC4802451|XP_001359369.2|DPSE	LOC120778012|XP_039965616.1|BTRY
OG0005732	LOC4802576|XP_001359471.3|DPSE	LOC120770093|XP_039953181.1|BTRY
OG0005733	LOC4802577|XP_001359472.4|DPSE	LOC120767027|XP_039948804.1|BTRY
OG0005734	LOC6897972|XP_002138071.2|DPSE	LOC120766644|XP_039948198.1|BTRY
OG0005735	LOC4802713|XP_015038020.2|DPSE	LOC120771674|XP_039955735.1|BTRY
OG0005736	LOC4802045|XP_001359038.2|DPSE	LOC120774357|XP_039959880.1|BTRY
OG0005737	LOC6897820|XP_002137925.2|DPSE	LOC120782240|XP_039970341.1|BTRY
OG0005738	LOC4802799|XP_033241828.1|DPSE	LOC120782734|XP_039971100.1|BTRY
OG0005739	LOC4802823|XP_001359665.1|DPSE	LOC120776003|XP_039962373.1|BTRY
OG0005740	LOC4801593|XP_001358662.2|DPSE	LOC120766881|XP_039948558.1|BTRY
OG0005741	LOC4802066|XP_001359059.1|DPSE	LOC120782430|XP_039970647.1|BTRY
OG0005742	LOC4803190|XP_015038339.1|DPSE	LOC120775179|XP_039961170.1|BTRY
OG0005743	LOC4802645|XP_001359526.2|DPSE	LOC120780408|XP_039968626.1|BTRY
OG0005744	LOC4803037|XP_001359839.4|DPSE	LOC120772665|XP_039957336.1|BTRY
OG0005745	LOC6897619|XP_015037844.2|DPSE	LOC120773898|XP_039959012.1|BTRY
OG0005746	LOC4802484|XP_001359398.1|DPSE	LOC120775477|XP_039961614.1|BTRY
OG0005747	LOC4802449|XP_001359367.2|DPSE	LOC120774893|XP_039960698.1|BTRY
