Orthogroup	DPSE.longest_only	DMEL.longest_only
OG0006329	LOC4815727|XP_001355273.3|DPSE	HDAC4|NP_001259507.1|DMEL
OG0006330	LOC4801378|XP_015037212.2|DPSE	ssh|NP_733063.1|DMEL
OG0006331	LOC4814930|XP_001355081.4|DPSE	xmas|NP_001356948.1|DMEL
OG0006332	LOC4814442|XP_001354836.3|DPSE	CG42237|NP_572855.1|DMEL
OG0006333	LOC4815225|XP_001354726.4|DPSE	Tpst|NP_001259518.1|DMEL
OG0006334	LOC6902307|XP_002133834.1|DPSE	CG14435|NP_572359.2|DMEL
OG0006335	LOC6896823|XP_002137026.2|DPSE	Rassf|NP_651126.3|DMEL
OG0006336	LOC4815285|XP_001354868.1|DPSE	CG15211|NP_001096945.1|DMEL
OG0006337	LOC4815247|XP_033238222.1|DPSE	rtv|NP_572693.1|DMEL
OG0006338	LOC4802740|XP_001359603.1|DPSE	CG14647|NP_649465.6|DMEL
OG0006339	LOC6899606|XP_033237613.1|DPSE	CG8578|NP_573082.1|DMEL
OG0006340	LOC6901573|XP_002134246.1|DPSE	Rab10|NP_523419.1|DMEL
OG0006341	LOC4814317|XP_001354398.2|DPSE	CG1354|NP_001356937.1|DMEL
OG0006342	LOC4814256|XP_033239329.1|DPSE	Sp1|NP_001259388.1|DMEL
OG0006343	LOC6901056|XP_002134535.2|DPSE	btd|NP_511100.1|DMEL
OG0006344	LOC4815499|XP_033239482.1|DPSE	CG13005|NP_573168.1|DMEL
OG0006345	LOC4800705|XP_033232584.1|DPSE	Efa6|NP_001163691.2|DMEL
OG0006346	LOC4800463|XP_001357734.2|DPSE	Cisd2|NP_651684.1|DMEL
OG0006347	LOC6897317|XP_003736581.3|DPSE	jar|NP_001014650.2|DMEL
OG0006348	LOC6901267|XP_015041538.2|DPSE	w|NP_476787.1|DMEL
OG0006349	LOC6901160|XP_033240730.1|DPSE	arm|NP_476666.1|DMEL
OG0006350	LOC6896781|XP_002136987.1|DPSE	Pcd|NP_477360.2|DMEL
OG0006351	LOC4815284|XP_033241494.1|DPSE	Pmp70|NP_608354.1|DMEL
OG0006352	LOC4803656|XP_001360339.2|DPSE	Ciao1|NP_610996.1|DMEL
OG0006353	LOC4800415|XP_015038765.2|DPSE	AdoR|NP_651772.1|DMEL
OG0006354	LOC4800936|XP_001358123.3|DPSE	CG45049|NP_001287471.1|DMEL
OG0006355	LOC4816052|XP_002133751.2|DPSE	LPCAT|NP_001036265.1|DMEL
OG0006356	LOC4814934|XP_001354537.2|DPSE	CG4045|NP_569978.1|DMEL
OG0006357	LOC6901910|XP_015040983.2|DPSE	RhoGAPp190|NP_001259658.1|DMEL
OG0006358	LOC4811942|XP_001352766.1|DPSE	Bgb|NP_001261271.1|DMEL
OG0006359	LOC4801526|XP_001358602.2|DPSE	SerRS-m|NP_524365.1|DMEL
OG0006360	LOC4815063|XP_015042062.1|DPSE	CG14445|NP_001284934.1|DMEL
OG0006361	LOC4802277|XP_001359229.3|DPSE	Ass|NP_649674.1|DMEL
OG0006362	LOC4814539|XP_001354967.1|DPSE	egh|NP_525052.1|DMEL
OG0006363	LOC6901742|XP_015042095.2|DPSE	RhoGAP18B|NP_573352.2|DMEL
OG0006364	LOC4817726|XP_033235972.1|DPSE	Mt2|NP_001036355.1|DMEL
OG0006365	LOC4815174|XP_001355043.3|DPSE	run|NP_523424.2|DMEL
OG0006366	LOC6901652|XP_033239800.1|DPSE	RunxA|NP_001259747.1|DMEL
OG0006367	LOC6902248|XP_002133775.2|DPSE	lz|NP_511099.2|DMEL
OG0006368	LOC4800371|XP_015038600.2|DPSE	jdp|NP_651807.1|DMEL
OG0006369	LOC4800370|XP_015038540.2|DPSE	tmod|NP_001247372.1|DMEL
OG0006370	LOC4814345|XP_001354378.1|DPSE	CG7058|NP_573327.2|DMEL
OG0006371	LOC4800317|XP_001357591.2|DPSE	Cpr100A|NP_651829.1|DMEL
OG0006372	LOC6899810|XP_002135725.1|DPSE	Cpr97Ea|NP_651529.2|DMEL
OG0006373	LOC6901594|XP_015041850.2|DPSE	oc|NP_001356934.1|DMEL
OG0006374	LOC4815449|XP_001355547.2|DPSE	Upf2|NP_572434.1|DMEL
OG0006375	LOC4815122|XP_001355204.3|DPSE	shtd|NP_573025.2|DMEL
OG0006376	LOC4815543|XP_001355668.3|DPSE	c11.1|NP_652606.1|DMEL
OG0006377	LOC4814418|XP_001354390.1|DPSE	CG6617|NP_573315.1|DMEL
OG0006378	LOC4800510|XP_001357775.3|DPSE	Gnpnat|NP_001263081.1|DMEL
OG0006379	LOC6902206|XP_002133733.2|DPSE	CG5541|NP_996437.1|DMEL
OG0006380	LOC4815125|XP_001354687.2|DPSE	CG15912|NP_572168.1|DMEL
OG0006381	LOC4815098|XP_001355017.2|DPSE	l_1_G0007|NP_572947.1|DMEL
OG0006382	LOC4815748|XP_001355677.3|DPSE	lic|NP_477162.1|DMEL
OG0006383	LOC4815762|XP_033239006.1|DPSE	mew|NP_001285196.1|DMEL
OG0006384	LOC4815668|XP_001355270.2|DPSE	REG|NP_572866.1|DMEL
OG0006385	LOC4800934|XP_001358121.2|DPSE	Dcr-1|NP_524453.1|DMEL
OG0006386	LOC4816204|XP_001355786.1|DPSE	Galt|NP_609062.2|DMEL
OG0006387	LOC4800393|XP_001357678.4|DPSE	mRpS18C|NP_524593.1|DMEL
OG0006388	LOC4815991|XP_001355714.4|DPSE	nonC|NP_727132.1|DMEL
OG0006389	LOC4815820|XP_001355715.4|DPSE	mAChR-C|NP_572358.1|DMEL
OG0006390	LOC4802239|XP_015037691.1|DPSE	CG12320|NP_650699.1|DMEL
OG0006391	LOC4801389|XP_001358490.3|DPSE	CG8483|NP_650264.1|DMEL
OG0006392	LOC4814487|XP_001354544.4|DPSE	PGAP1|NP_572245.1|DMEL
OG0006393	LOC4817722|XP_001357124.4|DPSE	CG4278|NP_609790.1|DMEL
OG0006394	LOC4800651|XP_001357884.1|DPSE	Prx3|NP_524387.1|DMEL
OG0006395	LOC4800353|XP_001357561.1|DPSE	TrpRS|NP_524826.1|DMEL
OG0006396	LOC4814731|XP_001354571.3|DPSE	CG14231|NP_608347.1|DMEL
OG0006397	LOC4815267|XP_001355164.3|DPSE	CG2938|NP_570085.1|DMEL
OG0006398	LOC6901319|XP_002134020.2|DPSE	wuho|NP_572307.1|DMEL
OG0006399	LOC4815650|XP_033239496.1|DPSE	CG6299|NP_788906.1|DMEL
OG0006400	LOC4815795|XP_001355275.3|DPSE	CG6294|NP_573026.1|DMEL
OG0006401	LOC4813657|XP_001353486.3|DPSE	CG6865|NP_001246825.1|DMEL
OG0006402	LOC4802248|XP_001359207.2|DPSE	rtet|NP_524429.1|DMEL
OG0006403	LOC4803295|XP_001360059.2|DPSE	dmrt93B|NP_524428.1|DMEL
OG0006404	LOC4802837|XP_001359673.4|DPSE	Lk6|NP_651986.2|DMEL
OG0006405	LOC4813302|XP_001353593.3|DPSE	CG17687|NP_001368937.1|DMEL
OG0006406	LOC4801604|XP_001358671.2|DPSE	CG1951|NP_651655.1|DMEL
OG0006407	LOC4815331|XP_001354981.3|DPSE	CG1785|NP_572502.1|DMEL
OG0006408	LOC4815176|XP_001354938.1|DPSE	Peritrophin-A|NP_523418.1|DMEL
OG0006409	LOC4815254|XP_001354755.2|DPSE	p24-1|NP_572754.1|DMEL
OG0006410	LOC4815320|XP_001354512.2|DPSE	Ubc7|NP_524684.2|DMEL
OG0006411	LOC6901317|XP_033239448.1|DPSE	Lsm12a|NP_572777.2|DMEL
OG0006412	LOC4801332|XP_001358444.2|DPSE	amon|NP_477318.1|DMEL
OG0006413	LOC4801334|XP_015037190.2|DPSE	Yif1|NP_651498.1|DMEL
OG0006414	LOC4801970|XP_001358983.2|DPSE	CG8043|NP_649814.1|DMEL
OG0006415	LOC4814248|XP_001354419.3|DPSE	ZAP3|NP_001245607.1|DMEL
OG0006416	LOC4814814|XP_001355146.2|DPSE	Dok|NP_572391.1|DMEL
OG0006417	LOC4816462|XP_001356150.2|DPSE	Ts|NP_477367.1|DMEL
OG0006418	LOC6901013|XP_033238151.1|DPSE	CG13003|NP_001162779.1|DMEL
OG0006419	LOC4800729|XP_001357949.2|DPSE	CG11334|NP_651868.1|DMEL
OG0006420	LOC4801565|XP_001358639.2|DPSE	tst|NP_524465.1|DMEL
OG0006421	LOC4816417|XP_001356077.3|DPSE	CG7236|NP_608950.3|DMEL
OG0006422	LOC4818105|XP_001357229.1|DPSE	CG11147|NP_608954.1|DMEL
OG0006423	LOC4801674|XP_001358724.3|DPSE	Nop56|NP_651040.3|DMEL
OG0006424	LOC6897297|XP_002137456.2|DPSE	mats|NP_651041.3|DMEL
OG0006425	LOC4801676|XP_001358726.3|DPSE	CG13850|NP_651038.3|DMEL
OG0006426	LOC4801677|XP_001358727.2|DPSE	CG13855|NP_651037.1|DMEL
OG0006427	LOC4800666|XP_001357898.2|DPSE	Sce|NP_477509.1|DMEL
OG0006428	LOC4801540|XP_015037306.2|DPSE	hdly|NP_001097851.1|DMEL
OG0006429	LOC4801754|XP_001358795.2|DPSE	KrT95D|NP_524473.2|DMEL
OG0006430	LOC4812475|XP_001352992.1|DPSE	CG5059|NP_649239.1|DMEL
OG0006431	LOC4800299|XP_001357648.2|DPSE	Cad99C|NP_733314.1|DMEL
OG0006432	LOC4801003|XP_001358177.3|DPSE	cdi|NP_524401.2|DMEL
OG0006433	LOC4801575|XP_001358645.3|DPSE	Pli|NP_001097890.1|DMEL
OG0006434	LOC4811836|XP_001382214.2|DPSE	Hand|NP_609370.2|DMEL
OG0006435	LOC6897117|XP_015037111.2|DPSE	CG31064|NP_001287560.1|DMEL
OG0006436	LOC4816058|XP_001355587.2|DPSE	Rrp45|NP_573163.1|DMEL
OG0006437	LOC6901341|XP_015041591.1|DPSE	up|NP_001259522.1|DMEL
OG0006438	LOC4817274|XP_001356436.2|DPSE	CG13692|NP_608523.1|DMEL
OG0006439	LOC4800797|XP_001358008.1|DPSE	CG10345|NP_650563.2|DMEL
OG0006440	LOC4800798|XP_001358009.3|DPSE	CG14892|NP_650562.1|DMEL
OG0006441	LOC4801919|XP_001358937.3|DPSE	CG10280|NP_001246942.1|DMEL
OG0006442	LOC4800431|XP_001357709.3|DPSE	CG13634|NP_651285.1|DMEL
OG0006443	LOC4802275|XP_001359227.1|DPSE	CG1307|NP_649675.2|DMEL
OG0006444	LOC4800253|XP_001357643.1|DPSE	spn-A|NP_524583.1|DMEL
OG0006445	LOC4815847|XP_001355582.2|DPSE	tw|NP_569858.1|DMEL
OG0006446	LOC4811823|XP_001352378.4|DPSE	dan|NP_001262948.1|DMEL
OG0006447	LOC4811824|XP_001382205.4|DPSE	Bili|NP_651342.3|DMEL
OG0006448	LOC4801787|XP_001358824.1|DPSE	CG5515|NP_651227.2|DMEL
OG0006449	LOC4801785|XP_001358822.4|DPSE	CG13606|NP_001287498.1|DMEL
OG0006450	LOC4817683|XP_001357069.2|DPSE	Sgt|NP_609842.1|DMEL
OG0006451	LOC4815027|XP_033240930.1|DPSE	mei-P26|NP_001356936.1|DMEL
OG0006452	LOC4802128|XP_033241712.1|DPSE	CG11790|NP_651326.1|DMEL
OG0006453	LOC4813741|XP_001353786.2|DPSE	U4-U6-60K|NP_648990.1|DMEL
OG0006454	LOC4814334|XP_001354494.3|DPSE	CG3703|NP_569874.1|DMEL
OG0006455	LOC4802758|XP_033241148.1|DPSE	cpx|NP_001262248.1|DMEL
OG0006456	LOC4802756|XP_001359617.2|DPSE	Vps24|NP_649451.1|DMEL
OG0006457	LOC4801266|XP_001358387.3|DPSE	CG9799|NP_650284.2|DMEL
OG0006458	LOC6899499|XP_002136033.3|DPSE, LOC4811722|XP_033235777.1|DPSE	eEF1delta|NP_609361.1|DMEL
OG0006459	LOC4800617|XP_001357861.1|DPSE	CG5346|NP_651058.1|DMEL
OG0006460	LOC4801763|XP_001358804.2|DPSE	SMC1|NP_651211.2|DMEL
OG0006461	LOC4800851|XP_001358052.2|DPSE	CG3337|NP_650957.1|DMEL
OG0006462	LOC4800569|XP_033232363.1|DPSE	prt|NP_001097887.1|DMEL
OG0006463	LOC4801255|XP_001358378.4|DPSE	CG6118|NP_001097806.1|DMEL
OG0006464	LOC4812261|XP_015044060.2|DPSE	CG5910|NP_649226.1|DMEL
OG0006465	LOC4815521|XP_001355349.1|DPSE	PIG-K|NP_569968.2|DMEL
OG0006466	LOC4815793|XP_001355555.2|DPSE	HLH3B|NP_525055.1|DMEL
OG0006467	LOC4801345|XP_001358454.2|DPSE	ChT|NP_650743.1|DMEL
OG0006468	LOC4801782|XP_001358819.3|DPSE	mRpS24|NP_524476.1|DMEL
OG0006469	LOC6901537|XP_002134212.1|DPSE	parvin|NP_608352.2|DMEL
OG0006470	LOC4813194|XP_001353264.5|DPSE	IleRS-m|NP_648837.2|DMEL
OG0006471	LOC4801771|XP_001358812.3|DPSE	GatB|NP_651217.2|DMEL
OG0006472	LOC4801770|XP_001358811.1|DPSE	CG13607|NP_651215.1|DMEL
OG0006473	LOC4813356|XP_033241280.1|DPSE	Zasp67|NP_648358.2|DMEL
OG0006474	LOC4805682|XP_001362041.2|DPSE	CG15617|NP_611151.1|DMEL
OG0006475	LOC4801880|XP_001358903.3|DPSE	SmD2|NP_649645.1|DMEL
OG0006476	LOC4815638|XP_001355580.3|DPSE	xit|NP_572355.1|DMEL
OG0006477	LOC4814981|XP_001355024.2|DPSE	Ilp7|NP_570070.1|DMEL
OG0006478	LOC4801745|XP_001358788.2|DPSE	AP-1sigma|NP_651198.1|DMEL
OG0006479	LOC4801746|XP_033236056.1|DPSE	CG31140|NP_001262893.1|DMEL
OG0006480	LOC4803634|XP_001360322.2|DPSE	TTLL12|NP_610325.1|DMEL
OG0006481	LOC4817358|XP_001356836.1|DPSE	Ada1-1|NP_723707.1|DMEL, Ada1-2|NP_723703.1|DMEL
OG0006482	LOC6897083|XP_002137267.2|DPSE	yem|NP_001263054.1|DMEL
OG0006483	LOC4801287|XP_001358407.3|DPSE	CG11069|NP_651307.2|DMEL
OG0006484	LOC4801285|XP_033234664.1|DPSE	CG13643|NP_001262937.1|DMEL
OG0006485	LOC4801806|XP_033232567.1|DPSE	nac|NP_649782.1|DMEL
OG0006486	LOC4803227|XP_001360003.2|DPSE	TkR86C|NP_001097741.1|DMEL
OG0006487	LOC4801054|XP_001358216.2|DPSE	TAF1B|NP_649982.1|DMEL
OG0006488	LOC4812977|XP_001353892.3|DPSE	CG42553|NP_612060.2|DMEL
OG0006489	LOC4801698|XP_001358745.1|DPSE	Inx3|NP_524730.1|DMEL
OG0006490	LOC6898001|XP_002138094.2|DPSE	RhoGAP93B|NP_650939.2|DMEL
OG0006491	LOC4816991|XP_001356897.2|DPSE	tos|NP_477145.1|DMEL
OG0006492	LOC4801484|XP_001358567.3|DPSE	CG11000|NP_001097690.1|DMEL
OG0006493	LOC4815217|XP_001354617.2|DPSE	Fim|NP_728074.1|DMEL
OG0006494	LOC6901809|XP_002134477.2|DPSE	Top1|NP_511161.2|DMEL
OG0006495	LOC26534064|XP_015035013.2|DPSE	CG33172|NP_788911.2|DMEL
OG0006496	LOC4801772|XP_001358813.2|DPSE	Tsc1|NP_477415.1|DMEL
OG0006497	LOC4801412|XP_001358511.1|DPSE	Paip2|NP_524334.1|DMEL
OG0006498	LOC6897184|XP_002137364.2|DPSE	CG7381|NP_650242.1|DMEL
OG0006499	LOC6896886|XP_015038856.2|DPSE	CG34347|NP_001368952.1|DMEL
OG0006500	LOC4811826|XP_001382221.3|DPSE	CG4957|NP_609366.2|DMEL
OG0006501	LOC4800416|XP_001357695.4|DPSE	Tpi|NP_788764.1|DMEL
OG0006502	LOC4800412|XP_015038612.2|DPSE	CG31030|NP_001036775.1|DMEL
OG0006503	LOC4800410|XP_001357690.3|DPSE	Mlc2|NP_524586.1|DMEL
OG0006504	LOC6896743|XP_033241846.1|DPSE	CG1983|NP_651776.2|DMEL
OG0006505	LOC4800994|XP_001358169.3|DPSE	Rnb|NP_651726.1|DMEL
OG0006506	LOC4812721|XP_001353100.2|DPSE	CG32022|NP_729403.1|DMEL
OG0006507	LOC6897829|XP_015038147.2|DPSE	Lgr1|NP_524393.2|DMEL
OG0006508	LOC6903724|XP_033232287.1|DPSE	TyrRII|NP_650651.1|DMEL
OG0006509	LOC4815356|XP_001354934.2|DPSE	CG1504|NP_608382.2|DMEL
OG0006510	LOC4801026|XP_015038569.2|DPSE	cwo|NP_524775.1|DMEL
OG0006511	LOC6897183|XP_015037237.2|DPSE	CG31342|NP_001097763.1|DMEL
OG0006512	LOC6896950|XP_002137135.3|DPSE	Nep4|NP_650904.3|DMEL
OG0006513	LOC4801406|XP_033233152.1|DPSE	CtBP|NP_001262522.1|DMEL
OG0006514	LOC4801370|XP_001358477.1|DPSE	EMC6|NP_651320.1|DMEL
OG0006515	LOC4801841|XP_001358874.2|DPSE	CG6005|NP_650771.1|DMEL
OG0006516	LOC4800442|XP_001357718.3|DPSE	CG13627|NP_651279.1|DMEL
OG0006517	LOC4800446|XP_001357721.1|DPSE	Ppox|NP_651278.2|DMEL
OG0006518	LOC4800443|XP_033236836.1|DPSE	slo|NP_001262924.1|DMEL
OG0006519	LOC4800447|XP_001357722.3|DPSE	CG31126|NP_733027.2|DMEL
OG0006520	LOC4800275|XP_001357632.1|DPSE	CG7920|NP_651762.1|DMEL
OG0006521	LOC4801616|XP_001358678.3|DPSE	MetRS-m|NP_650348.1|DMEL
OG0006522	LOC6896714|XP_002136928.3|DPSE	Tace|NP_733334.1|DMEL
OG0006523	LOC4800691|XP_001357918.1|DPSE	Trs33|NP_650450.1|DMEL
OG0006524	LOC4816118|XP_033236703.1|DPSE	CG11070|NP_609060.1|DMEL
OG0006525	LOC4815605|XP_015041175.2|DPSE	kek5|NP_573382.1|DMEL
OG0006526	LOC4801889|XP_001358911.3|DPSE	Osi16|NP_731065.1|DMEL
OG0006527	LOC4801890|XP_001358912.1|DPSE	Osi15|NP_649636.1|DMEL
OG0006528	LOC4801891|XP_001358913.1|DPSE	Osi14|NP_649635.1|DMEL
OG0006529	LOC4801893|XP_001358915.3|DPSE	CG15594|NP_731062.1|DMEL
OG0006530	LOC4801895|XP_001358916.2|DPSE	Osi12|NP_649631.1|DMEL
OG0006531	LOC4801900|XP_001358920.2|DPSE	Osi8|NP_649627.1|DMEL
OG0006532	LOC4801906|XP_001358926.4|DPSE	Osi24|NP_649620.2|DMEL
OG0006533	LOC4805244|XP_001361676.3|DPSE	Loxl2|NP_523806.2|DMEL
OG0006534	LOC4800697|XP_001357923.2|DPSE	Trax|NP_732021.2|DMEL
OG0006535	LOC4801760|XP_001358801.2|DPSE	Atg6|NP_651209.1|DMEL
OG0006536	LOC4801928|XP_001358946.2|DPSE	disp|NP_524734.2|DMEL
OG0006537	LOC4800747|XP_001357964.2|DPSE	IntS12|NP_651507.1|DMEL
OG0006538	LOC4801180|XP_015037066.2|DPSE	side|NP_001247334.1|DMEL
OG0006539	LOC6897141|XP_002137321.2|DPSE	CG31051|NP_001263037.1|DMEL
OG0006540	LOC4800975|XP_015038634.2|DPSE	CG31431|NP_732672.1|DMEL
OG0006541	LOC4800458|XP_001357730.4|DPSE	CG11899|NP_652046.1|DMEL
OG0006542	LOC4800459|XP_033240963.1|DPSE	Mesh1|NP_651682.1|DMEL
OG0006543	LOC4801125|XP_015037032.2|DPSE	CG5521|NP_001163748.1|DMEL
OG0006544	LOC4803298|XP_015038442.2|DPSE	Cortactin|NP_524426.2|DMEL
OG0006545	LOC4815198|XP_001354501.1|DPSE	CG13365|NP_569849.1|DMEL
OG0006546	LOC6896959|XP_002137144.3|DPSE	sav|NP_788721.1|DMEL
OG0006547	LOC6896755|XP_033232313.1|DPSE	puf|NP_001262923.1|DMEL
OG0006548	LOC6897128|XP_002137309.2|DPSE	CG33977|NP_001034051.1|DMEL
OG0006549	LOC4802553|XP_001359451.3|DPSE	CG17565|NP_650540.1|DMEL
OG0006550	LOC4801116|XP_001358263.2|DPSE	CycG|NP_524609.2|DMEL
OG0006551	LOC4814243|XP_001354385.4|DPSE	phm|NP_573319.1|DMEL
OG0006552	LOC4814263|XP_033240119.1|DPSE	fu|NP_477499.1|DMEL
OG0006553	LOC6897073|XP_002137257.1|DPSE	CG5880|NP_651539.3|DMEL
OG0006554	LOC4800862|XP_033235382.1|DPSE	CG16791|NP_650967.2|DMEL
OG0006555	LOC4802771|XP_001359631.3|DPSE	DhpD|NP_649439.1|DMEL
OG0006556	LOC4801301|XP_001358419.3|DPSE	CG31469|NP_731853.2|DMEL
OG0006557	LOC6903076|XP_002132794.2|DPSE	CG5270|NP_731570.2|DMEL
OG0006558	LOC4801230|XP_003736440.2|DPSE	CG4467|NP_001036747.1|DMEL
OG0006559	LOC4801501|XP_015037280.1|DPSE	CG8500|NP_649948.1|DMEL
OG0006560	LOC4801964|XP_001358978.1|DPSE	CG7834|NP_651727.1|DMEL
OG0006561	LOC4801965|XP_001358979.3|DPSE	CG7789|NP_651728.1|DMEL
OG0006562	LOC6897077|XP_033240208.1|DPSE	Ser|NP_524527.3|DMEL
OG0006563	LOC4800819|XP_001358025.3|DPSE	CG33098|NP_788657.1|DMEL
OG0006564	LOC4800816|XP_001358022.4|DPSE	GstD11|NP_001138040.1|DMEL
OG0006565	LOC4800807|XP_033236535.1|DPSE	Cad89D|NP_650554.3|DMEL
OG0006566	LOC4801363|XP_001358470.3|DPSE	l_3_L1231|NP_650379.1|DMEL
OG0006567	LOC4800643|XP_001357878.2|DPSE	ATPsynCF6|NP_477194.1|DMEL
OG0006568	LOC4800644|XP_001357879.3|DPSE	DNApol-epsilon255|NP_524462.2|DMEL
OG0006569	LOC4812486|XP_033238249.1|DPSE	DNApol-epsilon58|NP_647995.1|DMEL
OG0006570	LOC4802487|XP_001359400.4|DPSE	Hph|NP_730906.1|DMEL
OG0006571	LOC4800610|XP_001357855.2|DPSE	Dph5|NP_524452.4|DMEL
OG0006572	LOC13036531|XP_003736663.2|DPSE	mRpL37|NP_524306.3|DMEL
OG0006573	LOC4802289|XP_001359235.1|DPSE	Neurochondrin|NP_649658.1|DMEL
OG0006574	LOC4801027|XP_001358196.4|DPSE	Rfx|NP_001247023.2|DMEL
OG0006575	LOC4800478|XP_001357745.1|DPSE	Spase12|NP_788760.1|DMEL
OG0006576	LOC117183311|XP_033232647.1|DPSE, LOC4800301|XP_001357545.2|DPSE	HDAC11|NP_733048.1|DMEL
OG0006577	LOC4801804|XP_001358838.2|DPSE	mRpL1|NP_524275.1|DMEL
OG0006578	LOC117183374|XP_033233000.1|DPSE, LOC4800251|XP_033232528.1|DPSE	Nct|NP_001262932.1|DMEL
OG0006579	LOC4817985|XP_001357259.2|DPSE	Uba4|NP_609240.2|DMEL
OG0006580	LOC4801048|XP_001358211.3|DPSE	CG5292|NP_650610.1|DMEL
OG0006581	LOC4802490|XP_033238707.1|DPSE	CG1113|NP_649522.1|DMEL
OG0006582	LOC4802681|XP_001359551.3|DPSE	CG7523|NP_650643.2|DMEL
OG0006583	LOC6897106|XP_033232619.1|DPSE	Sur-8|NP_001262665.1|DMEL
OG0006584	LOC6902799|XP_002132536.2|DPSE	CG12795|NP_001097074.1|DMEL
OG0006585	LOC6902871|XP_015035894.2|DPSE	CG43394|NP_001245938.1|DMEL
OG0006586	LOC4800266|XP_001357627.2|DPSE	CG15525|NP_651757.1|DMEL
OG0006587	LOC4800267|XP_001357626.2|DPSE	Sas-6|NP_651756.1|DMEL
OG0006588	LOC4802080|XP_033239762.1|DPSE	Abd-B|NP_524896.2|DMEL
OG0006589	LOC4802255|XP_015037706.2|DPSE	Scr|NP_001368995.1|DMEL
OG0006590	LOC4802257|XP_001359215.3|DPSE	Dfd|NP_477201.1|DMEL
OG0006591	LOC4814007|XP_001354179.1|DPSE	chb|NP_524651.2|DMEL
OG0006592	LOC4800778|XP_001357993.3|DPSE	CG11722|NP_649970.1|DMEL
OG0006593	LOC4800779|XP_001357994.4|DPSE	CG3909|NP_649969.1|DMEL
OG0006594	LOC4812509|XP_001352620.3|DPSE	CG3408|NP_648328.1|DMEL
OG0006595	LOC4805634|XP_033233532.1|DPSE	Asph|NP_001261020.1|DMEL
OG0006596	LOC4804062|XP_033233263.1|DPSE	sano|NP_001286595.1|DMEL
OG0006597	LOC4814063|XP_001354293.2|DPSE	dos|NP_523890.2|DMEL
OG0006598	LOC4817793|XP_001357171.4|DPSE	CG31717|NP_723543.1|DMEL
OG0006599	LOC6900848|XP_002135206.1|DPSE	CG6310|NP_648429.2|DMEL
OG0006600	LOC4813094|XP_015042661.2|DPSE	lqf|NP_729266.2|DMEL
OG0006601	LOC4813825|XP_001353349.1|DPSE	ND-SGDH|NP_652042.1|DMEL
OG0006602	LOC6900439|XP_002134830.2|DPSE	Atg12|NP_648551.3|DMEL
OG0006603	LOC4813118|XP_001353348.3|DPSE	CG5645|NP_648550.1|DMEL
OG0006604	LOC4813452|XP_001353271.3|DPSE	CG5895|NP_648828.3|DMEL
OG0006605	LOC4814523|XP_001354842.2|DPSE	CG4660|NP_572293.1|DMEL
OG0006606	LOC4812515|XP_001352853.3|DPSE	ndl|NP_523947.2|DMEL
OG0006607	LOC6900608|XP_002134980.2|DPSE	tna|NP_001368945.1|DMEL
OG0006608	LOC4802483|XP_001359397.3|DPSE	CG1161|NP_649528.2|DMEL
OG0006609	LOC4801701|XP_001358748.3|DPSE	Atg13|NP_649796.1|DMEL
OG0006610	LOC4812233|XP_001352529.3|DPSE	Taf4|NP_001137958.1|DMEL
OG0006611	LOC4813347|XP_033238272.1|DPSE	CG13937|NP_728689.2|DMEL
OG0006612	LOC4813348|XP_033238273.1|DPSE	Aprt|NP_476637.1|DMEL
OG0006613	LOC4813399|XP_001353567.1|DPSE	Tmhs|NP_647674.1|DMEL
OG0006614	LOC4813091|XP_015042921.2|DPSE	dsb|NP_001097477.1|DMEL
OG0006615	LOC4812869|XP_001353570.2|DPSE	CG5687|NP_647678.3|DMEL
OG0006616	LOC4812700|XP_001353082.4|DPSE	dally|NP_523983.1|DMEL
OG0006617	LOC4812776|XP_001353450.1|DPSE	Ndfip|NP_730291.1|DMEL
OG0006618	LOC4813105|XP_001353871.2|DPSE	I-2|NP_001097564.1|DMEL
OG0006619	LOC4812793|XP_001354038.2|DPSE	CG2034|NP_647704.1|DMEL
OG0006620	LOC4812981|XP_001354041.2|DPSE	ecd|NP_647707.1|DMEL
OG0006621	LOC4811940|XP_001352680.1|DPSE	CG14830|NP_648095.2|DMEL
OG0006622	LOC4812550|XP_001352792.1|DPSE	Sf3b3|NP_728546.1|DMEL
OG0006623	LOC4812061|XP_001352793.2|DPSE	emc|NP_523876.2|DMEL
OG0006624	LOC4803426|XP_001360141.3|DPSE	Tdc2|NP_724489.1|DMEL
OG0006625	LOC4803428|XP_001360143.2|DPSE	Rpp25|NP_724490.1|DMEL
OG0006626	LOC4804848|XP_033233751.1|DPSE	CG7791|NP_610183.1|DMEL
OG0006627	LOC4804345|XP_033234644.1|DPSE	Cul4|NP_610352.2|DMEL
OG0006628	LOC4804344|XP_001360919.2|DPSE	Asap|NP_001014504.1|DMEL
OG0006629	LOC4805513|XP_001361904.2|DPSE	CG9346|NP_611535.1|DMEL
OG0006630	LOC4805021|XP_004444373.3|DPSE	CG13203|NP_610680.2|DMEL
OG0006631	LOC4812140|XP_001352516.2|DPSE	Srp9|NP_648163.1|DMEL
OG0006632	LOC4804933|XP_001361415.2|DPSE	ClC-b|NP_610798.1|DMEL
OG0006633	LOC4813444|XP_033238599.1|DPSE	CG13920|NP_647639.1|DMEL
OG0006634	LOC4817025|XP_001356744.3|DPSE	CG3862|NP_608550.1|DMEL
OG0006635	LOC4817370|XP_001356550.2|DPSE	mRpL48|NP_608613.1|DMEL
