Orthogroup	DPSE.longest_only	DANA.longest_only
OG0004774	LOC6896955|XP_015038883.2|DPSE	LOC6499487|XP_032305827.1|DANA
OG0004775	LOC4801833|XP_033232807.1|DPSE	LOC6505659|XP_001964514.1|DANA
OG0004776	LOC4803451|XP_001360172.1|DPSE	LOC6495996|XP_001960007.1|DANA
OG0004777	LOC4811790|XP_001352358.1|DPSE	LOC6493878|XP_001958602.1|DANA
OG0004778	LOC4816411|XP_001356236.2|DPSE	LOC6498423|XP_001962774.1|DANA
OG0004779	LOC4801568|XP_001358636.3|DPSE	LOC6499058|XP_001955393.1|DANA
OG0004780	LOC4816701|XP_001355937.2|DPSE	LOC6503283|XP_001967586.1|DANA
OG0004781	LOC6896783|XP_002136989.2|DPSE	LOC6505651|XP_032305516.1|DANA
OG0004782	LOC4801750|XP_001358792.3|DPSE	LOC6500752|XP_001953847.3|DANA
OG0004783	LOC6901628|XP_002134298.2|DPSE	LOC6498792|XP_001967265.1|DANA
OG0004784	LOC4801884|XP_033239120.1|DPSE	LOC6499189|XP_001955147.1|DANA
OG0004785	LOC4801896|XP_001358917.2|DPSE	LOC6499177|XP_001955161.1|DANA
OG0004786	LOC4801899|XP_001358921.2|DPSE	LOC6499175|XP_032312384.1|DANA
OG0004787	LOC4801902|XP_001358922.2|DPSE	LOC6499173|XP_001955165.1|DANA
OG0004788	LOC4801903|XP_015037449.1|DPSE	LOC6501396|XP_014767021.1|DANA
OG0004789	LOC4801904|XP_001358924.1|DPSE	LOC6499172|XP_001955167.1|DANA
OG0004790	LOC4801720|XP_033241738.1|DPSE	LOC6498920|XP_001955675.3|DANA
OG0004791	LOC4800727|XP_033233192.1|DPSE	LOC6500568|XP_001953492.1|DANA
OG0004792	LOC6899370|XP_002136159.1|DPSE	LOC6501708|XP_001955813.1|DANA
OG0004793	LOC6897401|XP_002137553.3|DPSE	LOC6501439|XP_001955257.2|DANA
OG0004794	LOC4802012|XP_015037540.2|DPSE	LOC6500149|XP_001953127.1|DANA
OG0004795	LOC4801384|XP_001358486.3|DPSE	LOC6500181|XP_001953072.1|DANA
OG0004796	LOC4801349|XP_001358458.4|DPSE	LOC6499906|XP_001953659.2|DANA
OG0004797	LOC4800961|XP_015038722.2|DPSE	LOC6499759|XP_032307754.1|DANA
OG0004798	LOC4801165|XP_001358299.2|DPSE	LOC6505586|XP_001964644.1|DANA
OG0004799	LOC4801592|XP_001358661.2|DPSE	LOC6499518|XP_001954453.1|DANA
OG0004800	LOC4801640|XP_001358694.2|DPSE	LOC6499032|XP_032311420.1|DANA
OG0004802	LOC4800891|XP_001358085.1|DPSE	LOC6499484|XP_001954542.1|DANA
OG0004803	LOC4800636|XP_001357873.3|DPSE	LOC6499231|XP_001955059.1|DANA
OG0004804	LOC4802730|XP_001359593.2|DPSE	LOC6501279|XP_001954907.1|DANA
OG0004805	LOC6896758|XP_033232346.1|DPSE	LOC6500544|XP_014766615.1|DANA
OG0004806	LOC4814824|XP_001354533.2|DPSE	LOC6504089|XP_001964153.1|DANA
OG0004807	LOC4802123|XP_001359104.6|DPSE	LOC6500667|XP_001953685.2|DANA
OG0004808	LOC4800777|XP_001357992.3|DPSE	LOC6500635|XP_001953616.1|DANA
OG0004809	LOC4801556|XP_001358628.3|DPSE	LOC6499802|XP_001953881.2|DANA
OG0004810	LOC4800902|XP_003736349.2|DPSE	LOC6501087|XP_001954530.2|DANA
OG0004811	LOC4811921|XP_015044057.2|DPSE	LOC6493209|XP_014764251.1|DANA
OG0004812	LOC4800592|XP_003736272.3|DPSE	LOC6500001|XP_032312092.1|DANA
OG0004813	LOC4801689|XP_001358737.1|DPSE	LOC6499810|XP_001953865.1|DANA
OG0004814	LOC4801495|XP_001358574.2|DPSE	LOC6499937|XP_001953599.1|DANA
OG0004815	LOC4815235|XP_001355093.4|DPSE	LOC6503091|XP_001963408.3|DANA
OG0004816	LOC4815010|XP_001354978.2|DPSE	LOC6501935|XP_001966722.1|DANA
OG0004817	LOC4815256|XP_001354977.1|DPSE	LOC6501936|XP_001966723.1|DANA
OG0004818	LOC4801817|XP_001358850.1|DPSE	LOC6501121|XP_001954591.1|DANA
OG0004819	LOC4800577|XP_001357828.2|DPSE	LOC6499764|XP_001953968.1|DANA
OG0004820	LOC4800774|XP_033233983.1|DPSE	LOC6499925|XP_001953619.1|DANA
OG0004821	LOC4800305|XP_015038741.2|DPSE	LOC6501580|XP_014767113.1|DANA
OG0004822	LOC4801946|XP_015037488.2|DPSE	LOC6500271|XP_032309217.1|DANA
OG0004823	LOC6897136|XP_015037137.2|DPSE	LOC6500928|XP_014766797.1|DANA
OG0004824	LOC4801297|XP_001358416.3|DPSE	LOC6499668|XP_001954185.1|DANA
OG0004825	LOC4811807|XP_033237323.1|DPSE	LOC116656379|XP_032311760.1|DANA
OG0004826	LOC4801927|XP_001358945.3|DPSE	LOC6499163|XP_001955191.1|DANA
OG0004827	LOC4802750|XP_001359611.1|DPSE	LOC6499609|XP_001954300.1|DANA
OG0004828	LOC4801566|XP_001358638.1|DPSE	LOC6499059|XP_001955391.1|DANA
OG0004829	LOC4801776|XP_001358815.3|DPSE	LOC6501660|XP_001955702.1|DANA
OG0004830	LOC4800825|XP_015038653.2|DPSE	LOC26515275|XP_014767410.2|DANA
OG0004831	LOC4813658|XP_001353837.2|DPSE	LOC6493794|XP_001958447.1|DANA
OG0004832	LOC4800525|XP_001357790.1|DPSE	LOC6499897|XP_001953675.1|DANA
OG0004833	LOC4802678|XP_001359548.1|DPSE	LOC6503456|XP_001967517.1|DANA
OG0004834	LOC4800576|XP_001357827.1|DPSE	LOC6501515|XP_001955401.1|DANA
OG0004835	LOC4800574|XP_001357825.2|DPSE	LOC6501516|XP_001955403.2|DANA
OG0004836	LOC4801226|XP_001358349.3|DPSE	LOC6500799|XP_001953942.2|DANA
OG0004837	LOC4812243|XP_001353006.3|DPSE	LOC6506750|XP_032310823.1|DANA
OG0004838	LOC13036329|XP_003736664.2|DPSE	LOC6499877|XP_014766266.1|DANA
OG0004839	LOC4802114|XP_003736665.2|DPSE	LOC6499879|XP_001953715.2|DANA
OG0004840	LOC4802166|XP_001359139.3|DPSE	LOC6503433|XP_001967470.1|DANA
OG0004841	LOC4817840|XP_001357357.3|DPSE	LOC6497717|XP_001961496.1|DANA
OG0004842	LOC6896774|XP_002136980.2|DPSE	LOC6505985|XP_001964732.1|DANA
OG0004843	LOC117183243|XP_033232377.1|DPSE, LOC4801448|XP_001358542.2|DPSE	LOC6500889|XP_001954114.1|DANA
OG0004844	LOC4816426|XP_033236434.1|DPSE	LOC6497045|XP_001962857.1|DANA
OG0004845	LOC6897624|XP_002137768.2|DPSE	LOC6498864|XP_001955780.1|DANA
OG0004846	LOC4817343|XP_015035800.2|DPSE	LOC6506056|XP_001965094.1|DANA
OG0004847	LOC4817143|XP_001356410.1|DPSE	LOC6504265|XP_001965095.1|DANA
OG0004848	LOC4802091|XP_033240046.1|DPSE	LOC6500696|XP_001953745.1|DANA
OG0004849	LOC4817010|XP_001356520.3|DPSE	LOC6497234|XP_014761568.1|DANA
OG0004850	LOC4802254|XP_033232718.1|DPSE	LOC6500572|XP_032307704.1|DANA
OG0004851	LOC4802256|XP_033232698.1|DPSE	LOC6499977|XP_001953503.2|DANA
OG0004852	LOC4802258|XP_002137681.2|DPSE	LOC6500581|XP_032305495.1|DANA
OG0004853	LOC4803774|XP_015039343.2|DPSE	LOC6494964|XP_001959317.2|DANA
OG0004854	LOC6900440|XP_015042767.2|DPSE	LOC6507433|XP_032309975.1|DANA
OG0004855	LOC6900755|XP_002135114.3|DPSE	LOC26513695|XP_014765520.1|DANA
OG0004856	LOC4812248|XP_033238732.1|DPSE	LOC6506785|XP_032310781.1|DANA
OG0004857	LOC4813081|XP_001353569.3|DPSE	LOC6502817|XP_001955936.2|DANA
OG0004858	LOC4812378|XP_033237976.1|DPSE	LOC6506782|XP_001957250.1|DANA
OG0004859	LOC4812062|XP_001352518.2|DPSE	LOC6493502|XP_001957879.3|DANA
OG0004860	LOC4814151|XP_001354294.1|DPSE	LOC6506867|XP_032310021.1|DANA
OG0004861	LOC4813529|XP_033237632.1|DPSE	LOC6507754|XP_014765457.1|DANA
OG0004862	LOC6900735|XP_033241263.1|DPSE	LOC6507311|XP_032310387.1|DANA
OG0004863	LOC4813226|XP_001353862.4|DPSE	LOC6506628|XP_001957513.2|DANA
OG0004864	LOC4813213|XP_001353887.3|DPSE	LOC6507690|XP_001956153.1|DANA
OG0004865	LOC4800687|XP_001357913.2|DPSE	LOC6499104|XP_001955290.1|DANA
OG0004866	LOC4812988|XP_001353463.2|DPSE	LOC6506503|XP_001957757.1|DANA
OG0004867	LOC6898950|XP_002138911.3|DPSE	LOC6494666|XP_001959906.2|DANA
OG0004868	LOC4804828|XP_033234156.1|DPSE	LOC6493906|XP_001961353.1|DANA
OG0004869	LOC4803425|XP_001360140.2|DPSE	LOC6496637|XP_032311583.1|DANA
OG0004870	LOC4803430|XP_001360145.1|DPSE	LOC6496635|XP_001961300.1|DANA
OG0004871	LOC4805452|XP_001361851.2|DPSE	LOC6496466|XP_001960962.1|DANA
OG0004872	LOC4803563|XP_001360270.2|DPSE	LOC6494381|XP_001960428.1|DANA
OG0004873	LOC4817473|XP_001356599.3|DPSE	LOC6497453|XP_001962042.1|DANA
OG0004874	LOC4802230|XP_001359193.3|DPSE	LOC6499575|XP_001954355.1|DANA
OG0004875	LOC6901726|XP_002134394.3|DPSE	LOC6501819|XP_014759584.1|DANA
OG0004876	LOC117184453|XP_033237998.1|DPSE, LOC4814242|XP_001354480.3|DPSE	LOC6504774|XP_032309060.1|DANA
OG0004877	LOC4812225|XP_001352783.3|DPSE	LOC6507913|XP_001956591.1|DANA
OG0004878	LOC4804135|XP_001360741.1|DPSE	LOC6494564|XP_001960094.1|DANA
OG0004879	LOC6898449|XP_015039816.2|DPSE	LOC6496317|XP_032307131.1|DANA
OG0004880	LOC4812278|XP_001352974.1|DPSE	LOC6506357|XP_001958033.1|DANA
OG0004881	LOC4814098|XP_001354229.3|DPSE	LOC6493766|XP_001958397.1|DANA
OG0004882	LOC4813449|XP_001353459.4|DPSE	LOC6507413|XP_014765225.1|DANA
OG0004883	LOC4812186|XP_001352729.4|DPSE	LOC6506898|XP_001957042.1|DANA
OG0004884	LOC4804863|XP_033234796.1|DPSE	LOC6494727|XP_014762937.1|DANA
OG0004885	LOC4804754|XP_001361266.5|DPSE	LOC6495939|XP_001959891.2|DANA
OG0004886	LOC4805473|XP_001361868.2|DPSE	LOC6494418|XP_001960365.1|DANA
OG0004887	LOC4804789|XP_001361297.2|DPSE	LOC6495619|XP_001959233.1|DANA
OG0004888	LOC4803627|XP_001360315.3|DPSE	LOC6496583|XP_032307208.1|DANA
OG0004889	LOC4804713|XP_015040133.2|DPSE	LOC6496404|XP_014763806.1|DANA
OG0004890	LOC4804871|XP_033233447.1|DPSE	LOC6496562|XP_001961154.1|DANA
OG0004891	LOC4814299|XP_001354437.2|DPSE	LOC6504075|XP_001964130.1|DANA
OG0004892	LOC4804368|XP_033233267.1|DPSE	LOC6494831|XP_032306740.1|DANA
OG0004893	LOC4804239|XP_001360830.1|DPSE	LOC6494759|XP_001959726.1|DANA
OG0004894	LOC4805141|XP_001361593.3|DPSE	LOC6494854|XP_001959548.1|DANA
OG0004895	LOC6898495|XP_002138536.1|DPSE	LOC6494703|XP_001959826.1|DANA
OG0004896	LOC4803744|XP_015039308.2|DPSE	LOC6496591|XP_032311611.1|DANA
OG0004897	LOC4803742|XP_033234352.1|DPSE	LOC6493981|XP_032311609.1|DANA
OG0004898	LOC6898522|XP_002138563.1|DPSE	LOC6494877|XP_001959503.1|DANA
OG0004899	LOC6899084|XP_033234682.1|DPSE	LOC6495376|XP_001958699.3|DANA
OG0004900	LOC4804091|XP_001360709.3|DPSE	LOC6495756|XP_001959509.1|DANA
OG0004901	LOC6898519|XP_002138560.2|DPSE	LOC6494874|XP_014763035.1|DANA
OG0004902	LOC4813582|XP_001353561.3|DPSE	LOC6507471|XP_001955947.1|DANA
OG0004903	LOC6898822|XP_002138795.1|DPSE	LOC6495465|XP_001958905.1|DANA
OG0004904	LOC4801755|XP_001358796.2|DPSE	LOC6499822|XP_001953842.1|DANA
OG0004905	LOC4803635|XP_015039218.1|DPSE	LOC6496473|XP_014763849.1|DANA
OG0004906	LOC4814144|XP_001354296.2|DPSE	LOC6506374|XP_001958001.1|DANA
OG0004907	LOC4812821|XP_001353460.1|DPSE	LOC6493440|XP_001957755.1|DANA
OG0004908	LOC4813082|XP_001353217.1|DPSE	LOC6493073|XP_001956988.1|DANA
OG0004909	LOC4812930|XP_001353223.3|DPSE	LOC6506917|XP_032309960.1|DANA
OG0004910	LOC4812769|XP_001353225.3|DPSE	LOC6493077|XP_001957000.1|DANA
OG0004911	LOC6900181|XP_002135520.1|DPSE	LOC6493143|XP_001957138.1|DANA
OG0004912	LOC4814058|XP_001354295.1|DPSE	LOC6493561|XP_001958000.1|DANA
OG0004913	LOC4804424|XP_001360990.2|DPSE	LOC6495045|XP_001959176.1|DANA
OG0004914	LOC6898485|XP_002138527.2|DPSE	LOC6495596|XP_001959170.2|DANA
OG0004915	LOC4805587|XP_001361968.1|DPSE	LOC6496463|XP_032306227.1|DANA
OG0004916	LOC4803781|XP_001360444.3|DPSE	LOC6494123|XP_032306492.1|DANA
OG0004917	LOC4812495|XP_001352607.3|DPSE	LOC6507298|XP_001956292.2|DANA
OG0004918	LOC4812409|XP_001352606.2|DPSE	LOC6507759|XP_001956290.1|DANA
OG0004919	LOC4801114|XP_001358261.3|DPSE	LOC6505901|XP_001964582.1|DANA
OG0004920	LOC4813046|XP_001354013.3|DPSE	LOC6506246|XP_001958273.1|DANA
OG0004921	LOC4813191|XP_033240186.1|DPSE	LOC6506432|XP_032309725.1|DANA
OG0004922	LOC4812733|XP_033238673.1|DPSE	LOC6506969|XP_001956901.1|DANA
OG0004923	LOC4812485|XP_001352599.1|DPSE	LOC6507686|XP_001956147.1|DANA
OG0004924	LOC4813748|XP_001353825.2|DPSE	LOC6506171|XP_001958421.1|DANA
OG0004925	LOC4812462|XP_001352872.2|DPSE	LOC6492953|XP_001956728.2|DANA
OG0004926	LOC4812258|XP_001352847.1|DPSE	LOC6506187|XP_001958383.1|DANA
OG0004927	LOC6900907|XP_033241330.1|DPSE	LOC6506224|XP_032309486.1|DANA
OG0004928	LOC4804067|XP_015039581.2|DPSE	LOC6493995|XP_032307245.1|DANA
OG0004929	LOC4811974|XP_033240584.1|DPSE	LOC6507531|XP_001955870.2|DANA
OG0004930	LOC6898955|XP_033235089.1|DPSE	LOC6494663|XP_001959911.2|DANA
OG0004931	LOC4804426|XP_001360992.2|DPSE	LOC6495044|XP_001959178.1|DANA
OG0004932	LOC4812292|XP_001352503.4|DPSE	LOC6507376|XP_001956135.1|DANA
OG0004933	LOC4803571|XP_001360278.1|DPSE	LOC6494260|XP_001960649.1|DANA
OG0004934	LOC4804283|XP_001360864.1|DPSE	LOC6495730|XP_001959452.1|DANA
OG0004935	LOC4804813|XP_001361315.2|DPSE	LOC6495032|XP_001959202.1|DANA
OG0004936	LOC4812491|XP_001352645.4|DPSE	LOC6507356|XP_001956180.1|DANA
OG0004937	LOC4812909|XP_015043201.2|DPSE	LOC6506172|XP_032309920.1|DANA
OG0004938	LOC4813433|XP_001353259.2|DPSE	LOC6506408|XP_001957930.1|DANA
OG0004939	LOC4812365|XP_001352941.3|DPSE	LOC6506311|XP_001958142.2|DANA
OG0004940	LOC4812408|XP_001352943.4|DPSE	LOC6493630|XP_032309639.1|DANA
OG0004941	LOC6899995|XP_015043675.2|DPSE	LOC6506792|XP_032309927.1|DANA
OG0004942	LOC4813799|XP_001353745.3|DPSE	LOC6493327|XP_001957531.1|DANA
OG0004943	LOC4813935|XP_033239659.1|DPSE	LOC6493162|XP_001957172.1|DANA
OG0004944	LOC4814124|XP_033238397.1|DPSE	LOC6506877|XP_001957078.2|DANA
OG0004945	LOC4803412|XP_001360159.2|DPSE	LOC6496622|XP_001961282.1|DANA
OG0004946	LOC4813959|XP_001354118.1|DPSE	LOC6506362|XP_032309830.1|DANA
OG0004947	LOC4813605|XP_001353729.2|DPSE	LOC26514297|XP_014765602.1|DANA
OG0004948	LOC4813751|XP_001353731.3|DPSE	LOC6507600|XP_001955980.1|DANA
OG0004949	LOC4813165|XP_001353734.4|DPSE	LOC6507455|XP_032310605.1|DANA
OG0004950	LOC6899977|XP_015043636.2|DPSE	LOC6507679|XP_014765404.1|DANA
OG0004951	LOC4801104|XP_015038651.2|DPSE	LOC6498933|XP_032312123.1|DANA
OG0004952	LOC4813132|XP_001353355.3|DPSE	LOC6507623|XP_001956015.1|DANA
OG0004953	LOC4812253|XP_001352538.1|DPSE	LOC6493186|XP_001957223.1|DANA
OG0004954	LOC4812164|XP_001352536.2|DPSE	LOC6493187|XP_001957225.1|DANA
OG0004955	LOC4814014|XP_001354181.1|DPSE	LOC6493750|XP_001958365.1|DANA
OG0004956	LOC4804082|XP_001360700.3|DPSE	LOC6495762|XP_001959520.1|DANA
OG0004957	LOC4813673|XP_001353475.4|DPSE	LOC6493090|XP_001957020.2|DANA
OG0004958	LOC6900442|XP_033239503.1|DPSE	LOC6507624|XP_001956024.3|DANA
OG0004959	LOC4813153|XP_033241415.1|DPSE	LOC6507625|XP_001956025.3|DANA
OG0004960	LOC4813184|XP_015042771.2|DPSE	LOC6507434|XP_014765240.1|DANA
OG0004961	LOC4805338|XP_001361754.3|DPSE	LOC6493972|XP_001961229.1|DANA
OG0004962	LOC4812195|XP_001352726.3|DPSE	LOC6493062|XP_001956971.1|DANA
OG0004963	LOC6900521|XP_002134909.2|DPSE	LOC6493672|XP_032310628.1|DANA
OG0004964	LOC4813008|XP_033238271.1|DPSE	LOC6493446|XP_001957770.1|DANA
OG0004965	LOC4812254|XP_001352691.2|DPSE	LOC6507747|XP_001956262.1|DANA
OG0004966	LOC4812535|XP_001352692.1|DPSE	LOC6507315|XP_001956261.1|DANA
OG0004967	LOC4803423|XP_033234252.1|DPSE	LOC6493929|XP_001961308.1|DANA
OG0004968	LOC4812339|XP_001352634.2|DPSE	LOC6507695|XP_001956162.3|DANA
OG0004969	LOC4805665|XP_001362026.1|DPSE	LOC6494414|XP_001960376.1|DANA
OG0004970	LOC4812628|XP_001352633.3|DPSE	LOC6507694|XP_014765407.1|DANA
OG0004971	LOC4812262|XP_001352631.1|DPSE	LOC6507366|XP_032310359.1|DANA
OG0004972	LOC26532415|XP_015043765.1|DPSE	LOC6506496|XP_001957767.1|DANA
OG0004973	LOC4812421|XP_001352493.2|DPSE	LOC6507383|XP_001956115.1|DANA
OG0004974	LOC6900438|XP_002134829.2|DPSE	LOC6507431|XP_001956032.1|DANA
OG0004975	LOC4811985|XP_001352601.1|DPSE	LOC6507370|XP_001956149.1|DANA
OG0004976	LOC4812227|XP_033239295.1|DPSE	LOC6493124|XP_001957094.2|DANA
OG0004977	LOC4804528|XP_001361076.2|DPSE	LOC6495919|XP_001959855.1|DANA
OG0004978	LOC4804815|XP_001361317.3|DPSE	LOC6495034|XP_001959200.1|DANA
OG0004979	LOC4813930|XP_001354092.2|DPSE	LOC6493157|XP_001957166.1|DANA
OG0004980	LOC4813624|XP_033239975.1|DPSE	LOC6506718|XP_001957374.1|DANA
OG0004981	LOC4811877|XP_001352926.2|DPSE	LOC6493649|XP_001958161.1|DANA
OG0004982	LOC4812423|XP_001352929.3|DPSE	LOC6506300|XP_001958164.1|DANA
OG0004983	LOC4812800|XP_033240781.1|DPSE	LOC6506487|XP_001957783.1|DANA
OG0004984	LOC4811898|XP_001352850.4|DPSE	LOC6506185|XP_001958387.2|DANA
OG0004985	LOC6900117|XP_015043830.2|DPSE	LOC6493297|XP_032310723.1|DANA
OG0004986	LOC4813864|XP_001353965.3|DPSE	LOC6507849|XP_001956466.1|DANA
OG0004987	LOC4812304|XP_033240842.1|DPSE	LOC6493372|XP_014764352.1|DANA
OG0004988	LOC4812497|XP_015043833.2|DPSE	LOC6506657|XP_032310725.1|DANA
OG0004989	LOC4812021|XP_033238674.1|DPSE	LOC6506569|XP_001957624.1|DANA
OG0004990	LOC6898473|XP_002138515.1|DPSE	LOC6495065|XP_001959140.2|DANA
OG0004991	LOC4803376|XP_001360095.2|DPSE	LOC6495490|XP_032306839.1|DANA
OG0004992	LOC4803377|XP_001360094.1|DPSE	LOC6495146|XP_001958962.1|DANA
OG0004993	LOC4813794|XP_001353356.3|DPSE	LOC6507442|XP_001956014.1|DANA
OG0004994	LOC4812583|XP_033237413.1|DPSE	LOC6493003|XP_001956835.1|DANA
OG0004995	LOC4812757|XP_033237527.1|DPSE	LOC6506860|XP_014764928.1|DANA
OG0004996	LOC4814039|XP_001354163.3|DPSE	LOC6506150|XP_001958456.1|DANA
OG0004997	LOC4805633|XP_001362003.1|DPSE	LOC6496409|XP_001960856.1|DANA
OG0004998	LOC4804851|XP_001361344.3|DPSE	LOC6494732|XP_001959766.1|DANA
OG0004999	LOC4814121|XP_001354280.2|DPSE	LOC6506607|XP_001957556.1|DANA
OG0005000	LOC4805335|XP_033233870.1|DPSE	LOC6493970|XP_001961233.1|DANA
OG0005001	LOC4814077|XP_033237853.1|DPSE	LOC6493349|XP_001957572.1|DANA
OG0005002	LOC4802621|XP_001359506.1|DPSE	LOC6500027|XP_001953368.1|DANA
OG0005003	LOC4814171|XP_001354206.1|DPSE	LOC6507331|XP_032309620.1|DANA
OG0005004	LOC4813995|XP_001354184.2|DPSE	LOC6493748|XP_001958362.1|DANA
OG0005005	LOC6900243|XP_002135572.1|DPSE	LOC6506308|XP_001958145.1|DANA
OG0005006	LOC6899939|XP_015043574.1|DPSE, LOC6899586|XP_033239509.1|DPSE	LOC6507085|XP_032310270.1|DANA
OG0005007	LOC6900507|XP_002134896.3|DPSE	LOC6493410|XP_001957694.1|DANA
OG0005008	LOC4813311|XP_033241079.1|DPSE	LOC6507046|XP_001956752.1|DANA
OG0005009	LOC4812916|XP_001353791.1|DPSE	LOC6506837|XP_001957142.1|DANA
OG0005010	LOC4812179|XP_001352781.3|DPSE	LOC6507143|XP_001956593.2|DANA
OG0005011	LOC4804297|XP_001360877.4|DPSE	LOC6494899|XP_001959465.1|DANA
OG0005012	LOC4813584|XP_001353211.3|DPSE	LOC6506926|XP_001956977.1|DANA
OG0005013	LOC4803027|XP_001359829.2|DPSE	LOC6501204|XP_001954760.1|DANA
OG0005014	LOC4813140|XP_001353716.1|DPSE	LOC6506492|XP_001957775.1|DANA
OG0005015	LOC4813403|XP_033240328.1|DPSE	LOC6506235|XP_032310204.1|DANA
OG0005016	LOC6900119|XP_015043844.2|DPSE	LOC6506397|XP_001957945.2|DANA
OG0005017	LOC6900888|XP_033239298.1|DPSE	LOC6492982|XP_014764161.1|DANA
OG0005018	LOC4814138|XP_001354244.2|DPSE	LOC6507663|XP_001956104.1|DANA
OG0005019	LOC4812413|XP_001352531.1|DPSE	LOC6493193|XP_001957236.1|DANA
OG0005020	LOC4804710|XP_001361228.2|DPSE	LOC6496406|XP_001960846.1|DANA
OG0005021	LOC6903321|XP_002132509.2|DPSE	LOC6498579|XP_001963104.1|DANA
OG0005022	LOC4813511|XP_001353724.2|DPSE	LOC6507604|XP_001955988.1|DANA
OG0005023	LOC4804367|XP_033234428.1|DPSE	LOC6494342|XP_001960500.1|DANA
OG0005024	LOC4812464|XP_033238518.1|DPSE	LOC6507593|XP_032309496.1|DANA
OG0005025	LOC4814188|XP_001354314.4|DPSE	LOC6493554|XP_001957986.1|DANA
OG0005026	LOC4814168|XP_001354262.1|DPSE	LOC6493353|XP_001957578.1|DANA
OG0005027	LOC4812011|XP_015043557.2|DPSE	LOC6507411|XP_001956067.1|DANA
OG0005028	LOC4800841|XP_001358044.3|DPSE	LOC6499828|XP_001953831.1|DANA
OG0005029	LOC4813330|XP_033237987.1|DPSE	LOC6506538|XP_001957691.1|DANA
OG0005030	LOC4812494|XP_001352507.2|DPSE	LOC6493439|XP_001957751.1|DANA
OG0005031	LOC4812933|XP_033238287.1|DPSE	LOC6493476|XP_032309625.1|DANA
OG0005032	LOC4813786|XP_001354067.2|DPSE	LOC6493055|XP_001956960.1|DANA
OG0005033	LOC6900658|XP_033239599.1|DPSE	LOC6506621|XP_014764844.1|DANA
OG0005034	LOC4812852|XP_001353738.3|DPSE	LOC26515054|XP_014765694.2|DANA
OG0005035	LOC4812935|XP_001354063.4|DPSE	LOC6493058|XP_001956965.2|DANA
OG0005036	LOC4814062|XP_001354292.1|DPSE	LOC6506869|XP_001957089.1|DANA
OG0005037	LOC4814145|XP_015042474.1|DPSE	LOC6493562|XP_014764444.1|DANA
OG0005038	LOC4812076|XP_015043924.2|DPSE	LOC6493139|XP_001957129.1|DANA
OG0005039	LOC4817586|XP_001356989.2|DPSE	LOC6506754|XP_001965241.1|DANA
OG0005040	LOC6900879|XP_033239651.1|DPSE	LOC6506832|XP_001957153.1|DANA
OG0005041	LOC4812419|XP_001352725.2|DPSE	LOC6506928|XP_001956972.1|DANA
OG0005042	LOC4814043|XP_001354144.2|DPSE	LOC6493112|XP_001957069.1|DANA
OG0005043	LOC4805520|XP_001361910.3|DPSE	LOC6494787|XP_001959670.1|DANA
OG0005044	LOC4805518|XP_001361908.2|DPSE	LOC6494786|XP_001959672.1|DANA
OG0005045	LOC4805516|XP_033233790.1|DPSE	LOC6494785|XP_001959674.1|DANA
OG0005046	LOC4804818|XP_001361320.3|DPSE	LOC6494824|XP_001959593.1|DANA
OG0005047	LOC4813603|XP_001353406.1|DPSE	LOC6506642|XP_001957485.1|DANA
OG0005048	LOC6900483|XP_002134873.1|DPSE	LOC6506643|XP_001957484.1|DANA
OG0005049	LOC4813086|XP_015043459.2|DPSE	LOC6493060|XP_001956967.2|DANA
OG0005050	LOC4803378|XP_033233889.1|DPSE	LOC6495491|XP_001958964.1|DANA
OG0005051	LOC4813796|XP_001354073.2|DPSE	LOC6493049|XP_001956951.1|DANA
OG0005052	LOC4813802|XP_001354075.2|DPSE	LOC6493047|XP_001956949.1|DANA
OG0005053	LOC4817364|XP_001356365.2|DPSE	LOC6504559|XP_001964910.1|DANA
OG0005054	LOC4813974|XP_001354131.4|DPSE	LOC6493207|XP_001957262.3|DANA
OG0005055	LOC4815040|XP_001354903.4|DPSE	LOC6502930|XP_001963570.2|DANA
OG0005056	LOC4804861|XP_033234381.1|DPSE	LOC6494728|XP_032306982.1|DANA
OG0005057	LOC4812896|XP_015042655.2|DPSE	LOC6493518|XP_014764421.1|DANA
OG0005058	LOC4813588|XP_033239753.1|DPSE	LOC6493340|XP_032309952.1|DANA
OG0005059	LOC4805298|XP_001361720.3|DPSE	LOC6507957|XP_032307107.1|DANA
OG0005060	LOC4805299|XP_033233556.1|DPSE	LOC6494770|XP_001959700.2|DANA
OG0005061	LOC4817836|XP_001357288.2|DPSE	LOC6496994|XP_001962970.1|DANA
OG0005062	LOC4803524|XP_015039145.1|DPSE	LOC6494911|XP_014763069.1|DANA
OG0005063	LOC6898025|XP_002138114.1|DPSE	LOC6493891|XP_001961385.2|DANA
OG0005064	LOC4813543|XP_001353263.1|DPSE	LOC6493526|XP_001957933.2|DANA
OG0005065	LOC4804909|XP_001361394.4|DPSE	LOC6496027|XP_001960073.2|DANA
OG0005066	LOC4803783|XP_015039361.1|DPSE	LOC6496444|XP_032306493.1|DANA
OG0005067	LOC4805215|XP_033234098.1|DPSE	LOC6495469|XP_001958916.1|DANA
OG0005068	LOC4813448|XP_001353971.1|DPSE	LOC6506257|XP_001958252.1|DANA
OG0005069	LOC4804023|XP_001360653.2|DPSE	LOC6494088|XP_001961003.1|DANA
