Orthogroup	DPSE.longest_only	DSUZ.longest_only
OG0006471	LOC4801771|XP_001358812.3|DPSE	LOC108015786|XP_016937831.2|DSUZ
OG0006472	LOC4801770|XP_001358811.1|DPSE	LOC108015768|XP_016937797.2|DSUZ
OG0006473	LOC4813356|XP_033241280.1|DPSE	LOC108013215|XP_016934428.1|DSUZ
OG0006474	LOC4805682|XP_001362041.2|DPSE	LOC108008487|XP_016927836.1|DSUZ
OG0006475	LOC4801880|XP_001358903.3|DPSE	LOC108016026|XP_016938109.1|DSUZ
OG0006476	LOC4815638|XP_001355580.3|DPSE	LOC108016883|XP_016939264.1|DSUZ
OG0006477	LOC4814981|XP_001355024.2|DPSE	LOC108019038|XP_016942143.1|DSUZ
OG0006478	LOC4801745|XP_001358788.2|DPSE	LOC108015788|XP_036673319.1|DSUZ
OG0006479	LOC4801746|XP_033236056.1|DPSE	LOC108015754|XP_036673432.1|DSUZ
OG0006480	LOC4803634|XP_001360322.2|DPSE	LOC108009824|XP_016929998.1|DSUZ
OG0006481	LOC4817358|XP_001356836.1|DPSE	LOC108021763|XP_016946068.1|DSUZ
OG0006482	LOC6897083|XP_002137267.2|DPSE	LOC118877880|XP_036674141.1|DSUZ
OG0006483	LOC4801287|XP_001358407.3|DPSE	LOC108016432|XP_016938572.2|DSUZ
OG0006484	LOC4801285|XP_033234664.1|DPSE	LOC108015920|XP_036673951.1|DSUZ
OG0006485	LOC4801806|XP_033232567.1|DPSE	LOC108006090|XP_016925025.2|DSUZ
OG0006486	LOC4803227|XP_001360003.2|DPSE	LOC108010931|XP_036674591.1|DSUZ
OG0006487	LOC4801054|XP_001358216.2|DPSE	LOC108013943|XP_016935443.2|DSUZ
OG0006488	LOC4812977|XP_001353892.3|DPSE	LOC108012535|XP_016933440.1|DSUZ
OG0006489	LOC4801698|XP_001358745.1|DPSE	LOC108007634|XP_016926840.2|DSUZ
OG0006490	LOC6898001|XP_002138094.2|DPSE	LOC108018394|XP_036672625.1|DSUZ
OG0006491	LOC4816991|XP_001356897.2|DPSE	LOC108013930|XP_016935431.1|DSUZ
OG0006492	LOC4801484|XP_001358567.3|DPSE	LOC108014365|XP_036675038.1|DSUZ
OG0006493	LOC4815217|XP_001354617.2|DPSE	LOC108004743|XP_016923263.1|DSUZ
OG0006494	LOC6901809|XP_002134477.2|DPSE	LOC108005413|XP_036676929.1|DSUZ
OG0006495	LOC26534064|XP_015035013.2|DPSE	LOC108019195|XP_016942460.1|DSUZ
OG0006496	LOC4801772|XP_001358813.2|DPSE	LOC108015746|XP_036673409.1|DSUZ
OG0006497	LOC4801412|XP_001358511.1|DPSE	LOC108014136|XP_036673917.1|DSUZ
OG0006498	LOC6897184|XP_002137364.2|DPSE	LOC108014120|XP_036673915.1|DSUZ
OG0006499	LOC6896886|XP_015038856.2|DPSE	LOC108010771|XP_036675301.1|DSUZ
OG0006500	LOC4811826|XP_001382221.3|DPSE	LOC108021399|XP_016945588.1|DSUZ
OG0006501	LOC4800416|XP_001357695.4|DPSE	LOC108016474|XP_016938619.1|DSUZ
OG0006502	LOC4800412|XP_015038612.2|DPSE	LOC108016482|XP_036675501.1|DSUZ
OG0006503	LOC4800410|XP_001357690.3|DPSE	LOC108016479|XP_016938628.1|DSUZ
OG0006504	LOC6896743|XP_033241846.1|DPSE	LOC108016462|XP_016938604.1|DSUZ
OG0006505	LOC4800994|XP_001358169.3|DPSE	LOC108015447|XP_036675434.1|DSUZ
OG0006506	LOC4812721|XP_001353100.2|DPSE	LOC108013256|XP_016934495.1|DSUZ
OG0006507	LOC6897829|XP_015038147.2|DPSE	LOC108012052|XP_016932820.2|DSUZ
OG0006508	LOC6903724|XP_033232287.1|DPSE	LOC108012041|XP_036675601.1|DSUZ
OG0006509	LOC4815356|XP_001354934.2|DPSE	LOC108018973|XP_016942064.1|DSUZ
OG0006510	LOC4801026|XP_015038569.2|DPSE	LOC108020566|XP_016944409.2|DSUZ
OG0006511	LOC6897183|XP_015037237.2|DPSE	LOC108011590|XP_036673908.1|DSUZ
OG0006512	LOC6896950|XP_002137135.3|DPSE	LOC108012008|XP_036674673.1|DSUZ
OG0006513	LOC4801406|XP_033233152.1|DPSE	LOC108014125|XP_036673932.1|DSUZ
OG0006514	LOC4801370|XP_001358477.1|DPSE	LOC108006612|XP_016925621.1|DSUZ
OG0006515	LOC4801841|XP_001358874.2|DPSE	LOC108014147|XP_016935667.1|DSUZ
OG0006516	LOC4800442|XP_001357718.3|DPSE	LOC108011498|XP_036674014.1|DSUZ
OG0006517	LOC4800446|XP_001357721.1|DPSE	LOC108011475|XP_016932112.2|DSUZ
OG0006518	LOC4800443|XP_033236836.1|DPSE	LOC108011506|XP_036673968.1|DSUZ
OG0006519	LOC4800447|XP_001357722.3|DPSE	LOC118877847|XP_036674002.1|DSUZ
OG0006520	LOC4800275|XP_001357632.1|DPSE	LOC108015515|XP_036675259.1|DSUZ
OG0006521	LOC4801616|XP_001358678.3|DPSE	LOC108016413|XP_036674388.1|DSUZ
OG0006522	LOC6896714|XP_002136928.3|DPSE	LOC108015523|XP_036675258.1|DSUZ
OG0006523	LOC4800691|XP_001357918.1|DPSE	LOC108006422|XP_016925435.1|DSUZ
OG0006524	LOC4816118|XP_033236703.1|DPSE	LOC108020955|XP_016944886.1|DSUZ
OG0006525	LOC4815605|XP_015041175.2|DPSE	LOC108015273|XP_016937125.1|DSUZ
OG0006526	LOC4801889|XP_001358911.3|DPSE	LOC108015998|XP_036675050.1|DSUZ
OG0006527	LOC4801890|XP_001358912.1|DPSE	LOC108016041|XP_016938125.1|DSUZ
OG0006528	LOC4801891|XP_001358913.1|DPSE	LOC108007550|XP_016926731.2|DSUZ
OG0006529	LOC4801893|XP_001358915.3|DPSE	LOC108016038|XP_016938121.1|DSUZ
OG0006530	LOC4801895|XP_001358916.2|DPSE	LOC108015995|XP_036674825.1|DSUZ
OG0006531	LOC4801900|XP_001358920.2|DPSE	LOC108016045|XP_016938129.2|DSUZ
OG0006532	LOC4801906|XP_001358926.4|DPSE	LOC108018511|XP_036675121.1|DSUZ
OG0006533	LOC4805244|XP_001361676.3|DPSE	LOC108008372|XP_016927702.1|DSUZ
OG0006534	LOC4800697|XP_001357923.2|DPSE	LOC108006408|XP_016925420.2|DSUZ
OG0006535	LOC4801760|XP_001358801.2|DPSE	LOC108018414|XP_036673284.1|DSUZ
OG0006536	LOC4801928|XP_001358946.2|DPSE	LOC108014349|XP_036674878.1|DSUZ
OG0006537	LOC4800747|XP_001357964.2|DPSE	LOC108005683|XP_016924498.2|DSUZ
OG0006538	LOC4801180|XP_015037066.2|DPSE	LOC108015559|XP_036673317.1|DSUZ
OG0006539	LOC6897141|XP_002137321.2|DPSE	LOC108015690|XP_016937707.1|DSUZ
OG0006540	LOC4800975|XP_015038634.2|DPSE	LOC108016193|XP_016938307.2|DSUZ
OG0006541	LOC4800458|XP_001357730.4|DPSE	LOC108014788|XP_016936469.1|DSUZ
OG0006542	LOC4800459|XP_033240963.1|DPSE	LOC108007220|XP_016926343.2|DSUZ
OG0006543	LOC4801125|XP_015037032.2|DPSE	LOC108016154|XP_036675593.1|DSUZ
OG0006544	LOC4803298|XP_015038442.2|DPSE	LOC108018374|XP_016941407.2|DSUZ
OG0006545	LOC4815198|XP_001354501.1|DPSE	LOC108016689|XP_016938901.1|DSUZ
OG0006546	LOC6896959|XP_002137144.3|DPSE	LOC108005605|XP_016924397.2|DSUZ
OG0006547	LOC6896755|XP_033232313.1|DPSE	LOC108011472|XP_036674015.1|DSUZ
OG0006548	LOC6897128|XP_002137309.2|DPSE	LOC108014915|XP_016936624.1|DSUZ, LOC108014914|XP_016936623.1|DSUZ
OG0006549	LOC4802553|XP_001359451.3|DPSE	LOC108004944|XP_016923532.2|DSUZ
OG0006550	LOC4801116|XP_001358263.2|DPSE	LOC108010810|XP_016931237.2|DSUZ
OG0006551	LOC4814243|XP_001354385.4|DPSE	LOC108004847|XP_016923418.1|DSUZ
OG0006552	LOC4814263|XP_033240119.1|DPSE	LOC108004851|XP_016923422.1|DSUZ
OG0006553	LOC6897073|XP_002137257.1|DPSE	LOC108016129|XP_036675263.1|DSUZ
OG0006554	LOC4800862|XP_033235382.1|DPSE	LOC108013846|XP_036672798.1|DSUZ
OG0006555	LOC4802771|XP_001359631.3|DPSE	LOC108011638|XP_016932315.2|DSUZ
OG0006556	LOC4801301|XP_001358419.3|DPSE	LOC118877960|XP_036674632.1|DSUZ, LOC118877599|XP_036672803.1|DSUZ
OG0006557	LOC6903076|XP_002132794.2|DPSE	LOC108006001|XP_036674646.1|DSUZ
OG0006558	LOC4801230|XP_003736440.2|DPSE	LOC108008011|XP_036673954.1|DSUZ
OG0006559	LOC4801501|XP_015037280.1|DPSE	LOC108016201|XP_036674237.1|DSUZ
OG0006560	LOC4801964|XP_001358978.1|DPSE	LOC108015518|XP_016937470.1|DSUZ
OG0006561	LOC4801965|XP_001358979.3|DPSE	LOC108015488|XP_016937409.1|DSUZ
OG0006562	LOC6897077|XP_033240208.1|DPSE	LOC108016135|XP_036675548.1|DSUZ
OG0006563	LOC4800819|XP_001358025.3|DPSE	LOC108018381|XP_036672590.1|DSUZ
OG0006564	LOC4800816|XP_001358022.4|DPSE	LOC108018407|XP_016941454.2|DSUZ
OG0006565	LOC4800807|XP_033236535.1|DPSE	LOC108004936|XP_036673855.1|DSUZ
OG0006566	LOC4801363|XP_001358470.3|DPSE	LOC118878116|XP_036675440.1|DSUZ, LOC108006789|XP_036674408.1|DSUZ
OG0006567	LOC4800643|XP_001357878.2|DPSE	LOC108012023|XP_016932791.2|DSUZ
OG0006568	LOC4800644|XP_001357879.3|DPSE	LOC108015829|XP_036674737.1|DSUZ
OG0006569	LOC4812486|XP_033238249.1|DPSE	LOC108011428|XP_016932046.1|DSUZ
OG0006570	LOC4802487|XP_001359400.4|DPSE	LOC108006935|XP_036674907.1|DSUZ
OG0006571	LOC4800610|XP_001357855.2|DPSE	LOC108012184|XP_016932968.2|DSUZ
OG0006572	LOC13036531|XP_003736663.2|DPSE	LOC108010930|XP_016931425.2|DSUZ
OG0006573	LOC4802289|XP_001359235.1|DPSE	LOC108016014|XP_016938096.2|DSUZ
OG0006574	LOC4801027|XP_001358196.4|DPSE	LOC108020568|XP_036673006.1|DSUZ
OG0006575	LOC4800478|XP_001357745.1|DPSE	LOC108010732|XP_016931150.1|DSUZ
OG0006576	LOC117183311|XP_033232647.1|DPSE, LOC4800301|XP_001357545.2|DPSE	LOC108017314|XP_036673971.1|DSUZ
OG0006577	LOC4801804|XP_001358838.2|DPSE	LOC108006481|XP_016925493.2|DSUZ
OG0006578	LOC117183374|XP_033233000.1|DPSE, LOC4800251|XP_033232528.1|DPSE	LOC108017316|XP_036673970.1|DSUZ
OG0006579	LOC4817985|XP_001357259.2|DPSE	LOC108016319|XP_016938444.1|DSUZ
OG0006580	LOC4801048|XP_001358211.3|DPSE	LOC108020817|XP_016944684.1|DSUZ
OG0006581	LOC4802490|XP_033238707.1|DPSE	LOC118878054|XP_036675130.1|DSUZ
OG0006582	LOC4802681|XP_001359551.3|DPSE	LOC118877622|XP_036672935.1|DSUZ
OG0006583	LOC6897106|XP_033232619.1|DPSE	LOC108020823|XP_016944691.2|DSUZ
OG0006584	LOC6902799|XP_002132536.2|DPSE	LOC108021339|XP_016945505.1|DSUZ
OG0006585	LOC6902871|XP_015035894.2|DPSE	LOC108014575|XP_016936221.1|DSUZ
OG0006586	LOC4800266|XP_001357627.2|DPSE	LOC108015509|XP_016937455.1|DSUZ
OG0006587	LOC4800267|XP_001357626.2|DPSE	LOC108015504|XP_016937450.2|DSUZ
OG0006588	LOC4802080|XP_033239762.1|DPSE	LOC108019997|XP_036673769.1|DSUZ
OG0006589	LOC4802255|XP_015037706.2|DPSE	LOC108013979|XP_036674880.1|DSUZ
OG0006590	LOC4802257|XP_001359215.3|DPSE	LOC108011071|XP_036674879.1|DSUZ
OG0006591	LOC4814007|XP_001354179.1|DPSE	LOC108013005|XP_016934080.1|DSUZ
OG0006592	LOC4800778|XP_001357993.3|DPSE	LOC108013909|XP_016935403.1|DSUZ
OG0006593	LOC4800779|XP_001357994.4|DPSE	LOC108013908|XP_016935401.2|DSUZ
OG0006594	LOC4812509|XP_001352620.3|DPSE	LOC108012476|XP_016933362.1|DSUZ
OG0006595	LOC4805634|XP_033233532.1|DPSE	LOC108009927|XP_036669474.1|DSUZ
OG0006596	LOC4804062|XP_033233263.1|DPSE	LOC108018093|XP_016940986.1|DSUZ
OG0006597	LOC4814063|XP_001354293.2|DPSE	LOC108013181|XP_016934371.1|DSUZ
OG0006598	LOC4817793|XP_001357171.4|DPSE	LOC108008801|XP_016928197.1|DSUZ
OG0006599	LOC6900848|XP_002135206.1|DPSE	LOC108014098|XP_016935611.2|DSUZ
OG0006600	LOC4813094|XP_015042661.2|DPSE	LOC108005848|XP_036670631.1|DSUZ
OG0006601	LOC4813825|XP_001353349.1|DPSE	LOC108012490|XP_016933388.1|DSUZ
OG0006602	LOC6900439|XP_002134830.2|DPSE	LOC108012492|XP_016933389.1|DSUZ
OG0006603	LOC4813118|XP_001353348.3|DPSE	LOC108013453|XP_016934819.1|DSUZ
OG0006604	LOC4813452|XP_001353271.3|DPSE	LOC108014008|XP_016935507.2|DSUZ
OG0006605	LOC4814523|XP_001354842.2|DPSE	LOC108004554|XP_016922974.1|DSUZ
OG0006606	LOC4812515|XP_001352853.3|DPSE	LOC108013491|XP_016934862.1|DSUZ
OG0006607	LOC6900608|XP_002134980.2|DPSE	LOC108013348|XP_016934649.1|DSUZ
OG0006608	LOC4802483|XP_001359397.3|DPSE	LOC108011239|XP_016931832.2|DSUZ
OG0006609	LOC4801701|XP_001358748.3|DPSE	LOC108006072|XP_036673011.1|DSUZ
OG0006610	LOC4812233|XP_001352529.3|DPSE	LOC108014679|XP_016936335.2|DSUZ
OG0006611	LOC4813347|XP_033238272.1|DPSE	LOC108013440|XP_016934801.1|DSUZ
OG0006612	LOC4813348|XP_033238273.1|DPSE	LOC108012568|XP_016933471.1|DSUZ
OG0006613	LOC4813399|XP_001353567.1|DPSE	LOC108012489|XP_016933387.1|DSUZ
OG0006614	LOC4813091|XP_015042921.2|DPSE	LOC108013568|XP_016934979.1|DSUZ
OG0006615	LOC4812869|XP_001353570.2|DPSE	LOC108013553|XP_016934954.1|DSUZ
OG0006616	LOC4812700|XP_001353082.4|DPSE	LOC108012245|XP_016933033.2|DSUZ
OG0006617	LOC4812776|XP_001353450.1|DPSE	LOC108015547|XP_016937513.2|DSUZ
OG0006618	LOC4813105|XP_001353871.2|DPSE	LOC108012943|XP_016933970.1|DSUZ
OG0006619	LOC4812793|XP_001354038.2|DPSE	LOC108013103|XP_016934240.1|DSUZ
OG0006620	LOC4812981|XP_001354041.2|DPSE	LOC108013519|XP_016934903.1|DSUZ
OG0006621	LOC4811940|XP_001352680.1|DPSE	LOC108005878|XP_016924747.1|DSUZ
OG0006622	LOC4812550|XP_001352792.1|DPSE	LOC108013299|XP_016934575.1|DSUZ
OG0006623	LOC4812061|XP_001352793.2|DPSE	LOC108013509|XP_016934885.2|DSUZ
OG0006624	LOC4803426|XP_001360141.3|DPSE	LOC108018055|XP_016940933.1|DSUZ
OG0006625	LOC4803428|XP_001360143.2|DPSE	LOC108018058|XP_036670039.1|DSUZ
OG0006627	LOC4804345|XP_033234644.1|DPSE	LOC108019708|XP_016943094.1|DSUZ
OG0006628	LOC4804344|XP_001360919.2|DPSE	LOC108019706|XP_016943090.1|DSUZ
OG0006629	LOC4805513|XP_001361904.2|DPSE	LOC108009590|XP_016929551.1|DSUZ
OG0006630	LOC4805021|XP_004444373.3|DPSE	LOC108008717|XP_036669430.1|DSUZ
OG0006631	LOC4812140|XP_001352516.2|DPSE	LOC108006845|XP_016925884.1|DSUZ
OG0006632	LOC4804933|XP_001361415.2|DPSE	LOC108019725|XP_016943133.1|DSUZ
OG0006633	LOC4813444|XP_033238599.1|DPSE	LOC108013357|XP_016934664.1|DSUZ
OG0006634	LOC4817025|XP_001356744.3|DPSE	LOC108021080|XP_016945086.1|DSUZ
OG0006635	LOC4817370|XP_001356550.2|DPSE	LOC108020221|XP_016943832.1|DSUZ
OG0006636	LOC4816088|XP_001355610.1|DPSE	LOC108005213|XP_016923891.1|DSUZ
OG0006637	LOC4814154|XP_001354228.3|DPSE	LOC108013289|XP_016934549.1|DSUZ
OG0006638	LOC4804510|XP_033234519.1|DPSE	LOC108009893|XP_016930101.1|DSUZ
OG0006639	LOC6898506|XP_033234502.1|DPSE	LOC108009167|XP_016928784.1|DSUZ
OG0006640	LOC4804018|XP_001360648.4|DPSE	LOC108019912|XP_016943502.1|DSUZ
OG0006641	LOC4804715|XP_033234214.1|DPSE	LOC108009380|XP_036669554.1|DSUZ
OG0006642	LOC4804589|XP_001361125.3|DPSE	LOC108009620|XP_016929597.2|DSUZ
OG0006643	LOC4804301|XP_033233812.1|DPSE	LOC108009141|XP_016928734.1|DSUZ
OG0006644	LOC4813201|XP_001353928.3|DPSE	LOC108007029|XP_016926124.2|DSUZ
OG0006645	LOC4816286|XP_001356253.4|DPSE	LOC108020950|XP_016944877.1|DSUZ
OG0006646	LOC4805421|XP_001361823.1|DPSE	LOC108009114|XP_016928674.1|DSUZ
OG0006647	LOC4803740|XP_015039306.2|DPSE	LOC108018119|XP_016941047.1|DSUZ
OG0006648	LOC4813259|XP_015042913.1|DPSE	LOC108012707|XP_016933624.1|DSUZ
OG0006649	LOC6898435|XP_002138477.3|DPSE	LOC108009613|XP_016929588.1|DSUZ
OG0006650	LOC6898079|XP_015039065.1|DPSE	LOC108018004|XP_016940845.1|DSUZ
OG0006651	LOC4813724|XP_033240858.1|DPSE	LOC108012969|XP_016934021.2|DSUZ
OG0006652	LOC4813001|XP_001353630.4|DPSE	LOC108014088|XP_016935596.2|DSUZ
OG0006653	LOC4813695|XP_015043445.2|DPSE	LOC108012948|XP_036670792.1|DSUZ
OG0006654	LOC4812004|XP_001352803.3|DPSE	LOC108013576|XP_016934993.1|DSUZ
OG0006655	LOC6900511|XP_002134900.1|DPSE	LOC108007138|XP_016926233.1|DSUZ
OG0006656	LOC4812625|XP_033238645.1|DPSE	LOC108005888|XP_016924766.1|DSUZ
OG0006657	LOC4804417|XP_001360985.3|DPSE	LOC108009854|XP_016930041.1|DSUZ
OG0006658	LOC4813322|XP_001353659.2|DPSE	LOC108011869|XP_036670750.1|DSUZ
OG0006659	LOC4813027|XP_001353661.4|DPSE	LOC108011870|XP_016932600.2|DSUZ
OG0006660	LOC6900716|XP_033239019.1|DPSE	LOC108012622|XP_036671612.1|DSUZ
OG0006661	LOC4813208|XP_033241537.1|DPSE	LOC108013194|XP_016934391.1|DSUZ
OG0006662	LOC4817605|XP_001357007.1|DPSE	LOC108021035|XP_016945014.1|DSUZ
OG0006663	LOC4811895|XP_001352846.3|DPSE	LOC108013408|XP_016934755.1|DSUZ
OG0006664	LOC4801665|XP_001358717.1|DPSE	LOC108020490|XP_016944309.1|DSUZ
OG0006665	LOC4814078|XP_001354252.4|DPSE	LOC108012800|XP_016933721.1|DSUZ
OG0006666	LOC26533940|XP_015039944.1|DPSE	LOC108008591|XP_016927959.1|DSUZ
OG0006667	LOC4813442|XP_001353227.2|DPSE	LOC108012371|XP_016933215.1|DSUZ
OG0006668	LOC4804028|XP_033234288.1|DPSE	LOC108019698|XP_036670117.1|DSUZ
OG0006669	LOC4812980|XP_033239775.1|DPSE	LOC108005809|XP_036671997.1|DSUZ
OG0006670	LOC4813622|XP_001353336.1|DPSE	LOC108005776|XP_016924594.1|DSUZ
OG0006671	LOC4813173|XP_015042749.2|DPSE	LOC108005874|XP_016924742.2|DSUZ
OG0006672	LOC4814055|XP_001354214.4|DPSE	LOC108012911|XP_036671851.1|DSUZ
OG0006673	LOC4814129|XP_001354276.1|DPSE	LOC108012543|XP_016936079.1|DSUZ
OG0006674	LOC6900619|XP_002134992.1|DPSE	LOC108012890|XP_016933880.1|DSUZ
OG0006675	LOC4812640|XP_001353029.1|DPSE	LOC108020027|XP_016943602.1|DSUZ
OG0006676	LOC4813800|XP_001353746.1|DPSE	LOC108005793|XP_016924611.1|DSUZ
OG0006677	LOC4813938|XP_001354100.1|DPSE	LOC108012963|XP_016934005.1|DSUZ
OG0006678	LOC4812313|XP_001353007.1|DPSE	LOC108012843|XP_016933798.1|DSUZ
OG0006679	LOC26532702|XP_015042467.1|DPSE	LOC108013602|XP_016935028.1|DSUZ
OG0006680	LOC4800285|XP_001357611.3|DPSE	LOC108015456|XP_036675295.1|DSUZ
OG0006681	LOC6900430|XP_015042747.2|DPSE	LOC108005873|XP_036670742.1|DSUZ
OG0006682	LOC4812749|XP_001353127.2|DPSE	LOC108011447|XP_036671494.1|DSUZ
OG0006683	LOC4811967|XP_001352713.1|DPSE	LOC108011431|XP_036672089.1|DSUZ
OG0006684	LOC4813937|XP_001354099.4|DPSE	LOC108012962|XP_016934003.1|DSUZ
OG0006685	LOC4804888|XP_001361376.2|DPSE	LOC108009946|XP_016930181.1|DSUZ
OG0006686	LOC4812165|XP_033239271.1|DPSE	LOC108013010|XP_016934086.1|DSUZ
OG0006687	LOC4814271|XP_001354383.3|DPSE	LOC108004856|XP_016923426.1|DSUZ
OG0006688	LOC4812920|XP_001353836.3|DPSE	LOC108012520|XP_016933421.1|DSUZ
OG0006689	LOC4813606|XP_001353730.3|DPSE	LOC108013503|XP_016934878.1|DSUZ
OG0006690	LOC4802083|XP_033235699.1|DPSE	LOC108019990|XP_036673826.1|DSUZ, LOC118878590|XP_036677523.1|DSUZ
OG0006691	LOC4813248|XP_003736170.1|DPSE	LOC108012985|XP_036670392.1|DSUZ
OG0006692	LOC4813183|XP_001353726.1|DPSE	LOC108013354|XP_016934661.1|DSUZ
OG0006693	LOC4813859|XP_001353868.1|DPSE	LOC108007161|XP_016926267.1|DSUZ
OG0006694	LOC4815906|XP_001355231.3|DPSE	LOC108016914|XP_016939324.2|DSUZ
OG0006695	LOC4813949|XP_001354109.2|DPSE	LOC108012350|XP_016933191.1|DSUZ
OG0006696	LOC26533928|XP_015035235.2|DPSE	LOC108016099|XP_036677466.1|DSUZ
OG0006697	LOC4812241|XP_015043713.1|DPSE	LOC108013157|XP_016934338.1|DSUZ
OG0006698	LOC4811860|XP_001352592.1|DPSE	LOC108005641|XP_016924444.2|DSUZ
OG0006699	LOC4812499|XP_001352733.4|DPSE	LOC108007102|XP_036671478.1|DSUZ
OG0006700	LOC4813993|XP_001354147.1|DPSE	LOC108013207|XP_016934412.1|DSUZ
OG0006701	LOC4805329|XP_001361747.2|DPSE	LOC108008434|XP_016927772.1|DSUZ
OG0006702	LOC4812322|XP_015043627.1|DPSE	LOC108012856|XP_016933811.1|DSUZ
OG0006703	LOC6900149|XP_033237546.1|DPSE	LOC108006670|XP_036671758.1|DSUZ
OG0006704	LOC4812343|XP_001352810.2|DPSE	LOC108006671|XP_016925698.1|DSUZ
OG0006705	LOC4804568|XP_001361109.3|DPSE	LOC108009477|XP_016929346.1|DSUZ
OG0006706	LOC4804694|XP_001361213.2|DPSE	LOC108010248|XP_016930591.1|DSUZ
OG0006707	LOC4804526|XP_001361075.2|DPSE	LOC108010016|XP_016930300.1|DSUZ
OG0006708	LOC6902132|XP_002133663.2|DPSE	LOC108015004|XP_016936720.1|DSUZ
OG0006709	LOC4815448|XP_001355372.3|DPSE	LOC108005160|XP_016923824.1|DSUZ
OG0006710	LOC6900178|XP_015043914.2|DPSE	LOC108013141|XP_036670409.1|DSUZ
OG0006711	LOC4812555|XP_001352854.4|DPSE	LOC108012225|XP_036670408.1|DSUZ
OG0006712	LOC6900995|XP_033240783.1|DPSE	LOC108012321|XP_036671005.1|DSUZ
OG0006713	LOC4813772|XP_033239965.1|DPSE	LOC108013297|XP_016934574.1|DSUZ
OG0006714	LOC4813085|XP_001353642.3|DPSE	LOC108013295|XP_016934572.1|DSUZ
OG0006715	LOC4812371|XP_001352851.3|DPSE	LOC108013400|XP_016934743.1|DSUZ
OG0006716	LOC4816946|XP_001356831.3|DPSE	LOC108020892|XP_016944791.1|DSUZ
OG0006717	LOC4812754|XP_001353401.2|DPSE	LOC108011738|XP_016932451.2|DSUZ
OG0006718	LOC4813733|XP_001353402.1|DPSE	LOC108011759|XP_016932479.1|DSUZ
OG0006719	LOC4812020|XP_001352819.4|DPSE	LOC108006843|XP_016925882.1|DSUZ
OG0006720	LOC4813419|XP_033239882.1|DPSE	LOC108019418|XP_036672148.1|DSUZ
OG0006721	LOC4813200|XP_001353395.2|DPSE	LOC108013424|XP_016934777.1|DSUZ
OG0006722	LOC4811979|XP_001352563.3|DPSE	LOC108011308|XP_036672013.1|DSUZ
OG0006723	LOC4816113|XP_001355785.2|DPSE	LOC108021388|XP_016945575.1|DSUZ
OG0006724	LOC4800423|XP_001357701.1|DPSE	LOC108011496|XP_036673950.1|DSUZ
OG0006725	LOC6896751|XP_033241598.1|DPSE	LOC108011490|XP_016932128.2|DSUZ
OG0006726	LOC4801944|XP_001358959.1|DPSE	LOC108017498|XP_016940041.1|DSUZ
OG0006727	LOC4800244|XP_033241595.1|DPSE	LOC108011533|XP_036673969.1|DSUZ
OG0006728	LOC4802632|XP_001359516.3|DPSE	LOC108016376|XP_016938510.2|DSUZ
OG0006729	LOC4805323|XP_004444449.1|DPSE	LOC108009253|XP_016928924.1|DSUZ
OG0006730	LOC4805324|XP_001361743.2|DPSE	LOC108009251|XP_016928922.1|DSUZ
OG0006731	LOC6902354|XP_002133300.1|DPSE	LOC108020951|XP_016944882.1|DSUZ
OG0006732	LOC4814090|XP_033239907.1|DPSE	LOC108012615|XP_016933524.1|DSUZ
OG0006733	LOC4813990|XP_001354188.2|DPSE	LOC108012625|XP_016933536.1|DSUZ
OG0006734	LOC4814006|XP_001354187.1|DPSE	LOC108013285|XP_016934547.1|DSUZ
OG0006735	LOC4814045|XP_001354207.3|DPSE	LOC108013185|XP_016934375.1|DSUZ
OG0006736	LOC4814166|XP_001354274.1|DPSE	LOC108014462|XP_016936073.1|DSUZ
OG0006737	LOC4813731|XP_001353332.1|DPSE	LOC108004796|XP_016923337.1|DSUZ
OG0006738	LOC4805147|XP_001361598.3|DPSE	LOC108019854|XP_016943386.1|DSUZ
OG0006739	LOC4813221|XP_001353865.1|DPSE	LOC108011442|XP_016932067.1|DSUZ
OG0006740	LOC4814080|XP_001354259.1|DPSE	LOC108013276|XP_016934536.1|DSUZ
OG0006741	LOC4814094|XP_001354258.1|DPSE	LOC108013275|XP_016934534.1|DSUZ
OG0006742	LOC4802462|XP_033234366.1|DPSE	LOC108014584|XP_016936233.2|DSUZ
OG0006743	LOC4817932|XP_001357451.4|DPSE	LOC108020911|XP_016944822.1|DSUZ
OG0006744	LOC6900734|XP_002135094.1|DPSE	LOC108013430|XP_016934783.1|DSUZ
OG0006745	LOC4802562|XP_001359459.4|DPSE	LOC108007373|XP_036673756.1|DSUZ
OG0006746	LOC6900707|XP_002135070.1|DPSE	LOC108013239|XP_016934465.1|DSUZ
OG0006747	LOC4814079|XP_015042419.2|DPSE	LOC108013508|XP_016934884.1|DSUZ
OG0006748	LOC4814328|XP_001354481.2|DPSE	LOC108015322|XP_016937207.1|DSUZ
OG0006749	LOC4812465|XP_033238515.1|DPSE	LOC108013250|XP_016934486.1|DSUZ
OG0006750	LOC4814880|XP_001354684.1|DPSE	LOC108005188|XP_016923861.1|DSUZ
OG0006752	LOC4812510|XP_001352426.3|DPSE	LOC108011842|XP_016932569.1|DSUZ
OG0006753	LOC4811884|XP_001352427.1|DPSE	LOC108011860|XP_016932589.2|DSUZ
OG0006754	LOC6899981|XP_033239232.1|DPSE	LOC108012930|XP_016933953.1|DSUZ
