Orthogroup	DPSE.longest_only	ASTE.longest_only
OG0004700	LOC4802755|XP_001359616.3|DPSE	LOC118508001|XP_035903267.1|ASTE
OG0004701	LOC4802247|XP_001359206.1|DPSE	LOC118507481|XP_035901882.1|ASTE
OG0004702	LOC4801744|XP_001358787.2|DPSE	LOC118504478|XP_035894882.1|ASTE
OG0004703	LOC4800558|XP_001357814.3|DPSE	LOC118507527|XP_035901986.1|ASTE
OG0004704	LOC6896752|XP_002136959.2|DPSE	LOC118507850|XP_035902874.1|ASTE
OG0004705	LOC4800849|XP_001358050.2|DPSE	LOC118503571|XP_035892898.1|ASTE
OG0004706	LOC4814087|XP_001354210.4|DPSE	LOC118505064|XP_035896236.1|ASTE, LOC118517192|XP_035919031.1|ASTE
OG0004707	LOC4816261|XP_001355769.3|DPSE	LOC118502839|XP_035891414.1|ASTE
OG0004708	LOC4802991|XP_001359799.2|DPSE	LOC118504903|XP_035895864.1|ASTE
OG0004709	LOC4800965|XP_015038715.1|DPSE	LOC118503568|XP_035892883.1|ASTE
OG0004710	LOC4801943|XP_015037486.2|DPSE	LOC118503563|XP_035892865.1|ASTE
OG0004711	LOC4800741|XP_033232680.1|DPSE	LOC118502868|XP_035891468.1|ASTE
OG0004712	LOC4802003|XP_001359011.2|DPSE	LOC118502848|XP_035891441.1|ASTE
OG0004713	LOC6897340|XP_003736597.3|DPSE	LOC118503370|XP_035892457.1|ASTE
OG0004714	LOC4801790|XP_033240367.1|DPSE	LOC118503374|XP_035892464.1|ASTE
OG0004715	LOC4816547|XP_001356198.2|DPSE	LOC118513692|XP_035915709.1|ASTE
OG0004716	LOC4801765|XP_001358805.2|DPSE	LOC118508573|XP_035904367.1|ASTE
OG0004717	LOC6901086|XP_015042276.2|DPSE	LOC118502710|XP_035891148.1|ASTE
OG0004718	LOC4817427|XP_001356766.1|DPSE	LOC118502711|XP_035891151.1|ASTE
OG0004719	LOC6896689|XP_015038829.2|DPSE	LOC118506355|XP_035899257.1|ASTE
OG0004720	LOC4801748|XP_001358790.1|DPSE	LOC118506356|XP_035899260.1|ASTE
OG0004721	LOC4801106|XP_001358255.4|DPSE	LOC118507522|XP_035901976.1|ASTE
OG0004722	LOC4800469|XP_001357739.1|DPSE	LOC118502694|XP_035891103.1|ASTE
OG0004723	LOC4814680|XP_001354942.3|DPSE	LOC118504977|XP_035896013.1|ASTE
OG0004724	LOC4801336|XP_001358447.2|DPSE	LOC118504974|XP_035896001.1|ASTE
OG0004725	LOC4800739|XP_001357957.2|DPSE	LOC118505011|XP_035896092.1|ASTE
OG0004726	LOC4800654|XP_001357887.3|DPSE	LOC118507877|XP_035902981.1|ASTE
OG0004727	LOC4800550|XP_015038457.2|DPSE	LOC118506905|XP_035900585.1|ASTE
OG0004728	LOC4800842|XP_001358045.2|DPSE	LOC118506915|XP_035900603.1|ASTE
OG0004729	LOC4814929|XP_001354606.2|DPSE	LOC118504280|XP_035894448.1|ASTE
OG0004730	LOC6903530|XP_002132406.2|DPSE	LOC118512956|XP_035914072.1|ASTE
OG0004731	LOC4801837|XP_001358870.1|DPSE	LOC118506465|XP_035899532.1|ASTE
OG0004732	LOC13036441|XP_033233938.1|DPSE	LOC118503288|XP_035892270.1|ASTE
OG0004733	LOC4801051|XP_001358214.3|DPSE	LOC118503287|XP_035892269.1|ASTE
OG0004734	LOC4800983|XP_001358164.3|DPSE	LOC118503283|XP_035892263.1|ASTE
OG0004735	LOC4801934|XP_015037479.2|DPSE	LOC118502670|XP_035891035.1|ASTE
OG0004736	LOC4801697|XP_033233264.1|DPSE	LOC118503296|XP_035892283.1|ASTE
OG0004737	LOC4802748|XP_001359609.2|DPSE	LOC118503612|XP_035892980.1|ASTE
OG0004738	LOC6897778|XP_002137883.3|DPSE	LOC118503026|XP_035891743.1|ASTE
OG0004739	LOC4801559|XP_001358631.1|DPSE	LOC118503032|XP_035891756.1|ASTE
OG0004740	LOC6896858|XP_002137049.1|DPSE	LOC118505250|XP_035896696.1|ASTE
OG0004741	LOC4801974|XP_015037515.2|DPSE	LOC118505177|XP_035896523.1|ASTE
OG0004742	LOC6899878|XP_033237181.1|DPSE	LOC118505139|XP_035896381.1|ASTE
OG0004743	LOC4800514|XP_001357779.3|DPSE	LOC118506918|XP_035900607.1|ASTE
OG0004744	LOC4816603|XP_001356028.3|DPSE	LOC118506876|XP_035900513.1|ASTE
OG0004745	LOC6897635|XP_033236590.1|DPSE	LOC118505848|XP_035898115.1|ASTE
OG0004746	LOC4802795|XP_001359640.3|DPSE	LOC118503461|XP_035892639.1|ASTE
OG0004747	LOC4802796|XP_015038094.2|DPSE	LOC118503465|XP_035892644.1|ASTE
OG0004748	LOC6897810|XP_002137915.2|DPSE	LOC118504716|XP_035895446.1|ASTE
OG0004749	LOC4800881|XP_033233183.1|DPSE	LOC118507891|XP_035903022.1|ASTE
OG0004750	LOC4801962|XP_001358976.2|DPSE	LOC118502406|XP_035890522.1|ASTE
OG0004751	LOC4800695|XP_001357920.5|DPSE	LOC118503464|XP_035892643.1|ASTE
OG0004752	LOC6897054|XP_002137238.2|DPSE	LOC118506451|XP_035899483.1|ASTE
OG0004753	LOC4801289|XP_001358409.2|DPSE	LOC118506449|XP_035899479.1|ASTE
OG0004754	LOC4801103|XP_001358252.1|DPSE	LOC118506448|XP_035899478.1|ASTE
OG0004755	LOC6896790|XP_002136995.1|DPSE	LOC118508494|XP_035904220.1|ASTE
OG0004756	LOC4800535|XP_001357799.2|DPSE	LOC118508493|XP_035904219.1|ASTE
OG0004757	LOC4801409|XP_003736503.3|DPSE	LOC118502820|XP_035891378.1|ASTE
OG0004758	LOC6897957|XP_002138056.3|DPSE	LOC118505400|XP_035897025.1|ASTE
OG0004759	LOC4801584|XP_001358654.3|DPSE	LOC118505403|XP_035897031.1|ASTE
OG0004760	LOC4801578|XP_001358648.3|DPSE	LOC118506441|XP_035899468.1|ASTE
OG0004761	LOC4802102|XP_001359086.4|DPSE	LOC118504902|XP_035895861.1|ASTE
OG0004762	LOC4817861|XP_001357297.1|DPSE	LOC118502548|XP_035890722.1|ASTE
OG0004763	LOC4801453|XP_001358547.4|DPSE	LOC118507875|XP_035902976.1|ASTE
OG0004764	LOC4801632|XP_001358688.2|DPSE	LOC118507866|XP_035902965.1|ASTE
OG0004765	LOC4800433|XP_033232361.1|DPSE	LOC118507874|XP_035902974.1|ASTE
OG0004766	LOC6896754|XP_002136961.1|DPSE	LOC118507852|XP_035902878.1|ASTE
OG0004767	LOC4802733|XP_001359596.4|DPSE	LOC118502861|XP_035891462.1|ASTE
OG0004768	LOC4802731|XP_001359594.4|DPSE	LOC118506894|XP_035900566.1|ASTE
OG0004769	LOC6903074|XP_002132792.2|DPSE	LOC118506921|XP_035900611.1|ASTE
OG0004770	LOC4803173|XP_001359957.1|DPSE	LOC118506956|XP_035900669.1|ASTE
OG0004771	LOC6896712|XP_033235161.1|DPSE	LOC118506938|XP_035900649.1|ASTE
OG0004772	LOC4801704|XP_001358750.3|DPSE	LOC118517614|XP_035919803.1|ASTE
OG0004773	LOC4800897|XP_001358091.1|DPSE	LOC118506458|XP_035899513.1|ASTE
OG0004774	LOC6896955|XP_015038883.2|DPSE	LOC118506454|XP_035899485.1|ASTE
OG0004775	LOC4801833|XP_033232807.1|DPSE	LOC118506459|XP_035899514.1|ASTE
OG0004776	LOC4803451|XP_001360172.1|DPSE	LOC118504291|XP_035894480.1|ASTE
OG0004777	LOC4811790|XP_001352358.1|DPSE	LOC118502751|XP_035891210.1|ASTE
OG0004778	LOC4816411|XP_001356236.2|DPSE	LOC118504447|XP_035894833.1|ASTE
OG0004779	LOC4801568|XP_001358636.3|DPSE	LOC118504445|XP_035894825.1|ASTE
OG0004780	LOC4816701|XP_001355937.2|DPSE	LOC118504448|XP_035894834.1|ASTE
OG0004781	LOC6896783|XP_002136989.2|DPSE	LOC118504436|XP_035894770.1|ASTE
OG0004782	LOC4801750|XP_001358792.3|DPSE	LOC118508309|XP_035903860.1|ASTE
OG0004783	LOC6901628|XP_002134298.2|DPSE	LOC118508315|XP_035903876.1|ASTE, LOC118516636|XP_035918507.1|ASTE
OG0004784	LOC4801884|XP_033239120.1|DPSE	LOC118507921|XP_035903114.1|ASTE
OG0004785	LOC4801896|XP_001358917.2|DPSE	LOC118502942|XP_035891586.1|ASTE
OG0004786	LOC4801899|XP_001358921.2|DPSE	LOC118502940|XP_035891584.1|ASTE
OG0004787	LOC4801902|XP_001358922.2|DPSE	LOC118502422|XP_035890542.1|ASTE
OG0004788	LOC4801903|XP_015037449.1|DPSE	LOC118502937|XP_035891581.1|ASTE
OG0004789	LOC4801904|XP_001358924.1|DPSE	LOC118502938|XP_035891582.1|ASTE
OG0004790	LOC4801720|XP_033241738.1|DPSE	LOC118502930|XP_035891569.1|ASTE
OG0004791	LOC4800727|XP_033233192.1|DPSE	LOC118502923|XP_035891554.1|ASTE
OG0004792	LOC6899370|XP_002136159.1|DPSE	LOC118502925|XP_035891556.1|ASTE
OG0004793	LOC6897401|XP_002137553.3|DPSE	LOC118506373|XP_035899291.1|ASTE
OG0004794	LOC4802012|XP_015037540.2|DPSE	LOC118504689|XP_035895401.1|ASTE
OG0004795	LOC4801384|XP_001358486.3|DPSE	LOC118506786|XP_035900295.1|ASTE
OG0004796	LOC4801349|XP_001358458.4|DPSE	LOC118507511|XP_035901944.1|ASTE
OG0004797	LOC4800961|XP_015038722.2|DPSE	LOC118507515|XP_035901962.1|ASTE
OG0004798	LOC4801165|XP_001358299.2|DPSE	LOC118502965|XP_035891622.1|ASTE
OG0004799	LOC4801592|XP_001358661.2|DPSE	LOC118507901|XP_035903048.1|ASTE
OG0004800	LOC4801640|XP_001358694.2|DPSE	LOC118504402|XP_035894722.1|ASTE
OG0004802	LOC4800891|XP_001358085.1|DPSE	LOC118507495|XP_035901917.1|ASTE
OG0004803	LOC4800636|XP_001357873.3|DPSE	LOC118506358|XP_035899264.1|ASTE
OG0004804	LOC4802730|XP_001359593.2|DPSE	LOC118503122|XP_035891961.1|ASTE
OG0004805	LOC6896758|XP_033232346.1|DPSE	LOC118505542|XP_035897364.1|ASTE
OG0004806	LOC4814824|XP_001354533.2|DPSE	LOC118505238|XP_035896671.1|ASTE
OG0004807	LOC4802123|XP_001359104.6|DPSE	LOC118507518|XP_035901971.1|ASTE
OG0004808	LOC4800777|XP_001357992.3|DPSE	LOC118516455|XP_035918244.1|ASTE, LOC118505108|XP_035896303.1|ASTE
OG0004809	LOC4801556|XP_001358628.3|DPSE	LOC118507817|XP_035902787.1|ASTE
OG0004810	LOC4800902|XP_003736349.2|DPSE	LOC118507816|XP_035902785.1|ASTE
OG0004811	LOC4811921|XP_015044057.2|DPSE	LOC118504489|XP_035894901.1|ASTE
OG0004812	LOC4800592|XP_003736272.3|DPSE	LOC118507691|XP_035902386.1|ASTE
OG0004813	LOC4801689|XP_001358737.1|DPSE	LOC118507474|XP_035901872.1|ASTE
OG0004814	LOC4801495|XP_001358574.2|DPSE	LOC118505038|XP_035896169.1|ASTE
OG0004815	LOC4815235|XP_001355093.4|DPSE	LOC118507731|XP_035902581.1|ASTE
OG0004816	LOC4815010|XP_001354978.2|DPSE	LOC118503574|XP_035892901.1|ASTE
OG0004817	LOC4815256|XP_001354977.1|DPSE	LOC118507964|XP_035903186.1|ASTE
OG0004818	LOC4801817|XP_001358850.1|DPSE	LOC118511920|XP_035911451.1|ASTE
OG0004819	LOC4800577|XP_001357828.2|DPSE	LOC118511918|XP_035911449.1|ASTE
OG0004820	LOC4800774|XP_033233983.1|DPSE	LOC118511917|XP_035911448.1|ASTE
OG0004821	LOC4800305|XP_015038741.2|DPSE	LOC118511914|XP_035911439.1|ASTE
OG0004822	LOC4801946|XP_015037488.2|DPSE	LOC118511928|XP_035911490.1|ASTE
OG0004823	LOC6897136|XP_015037137.2|DPSE	LOC118510414|XP_035908071.1|ASTE
OG0004824	LOC4801297|XP_001358416.3|DPSE	LOC118513706|XP_035915730.1|ASTE
OG0004825	LOC4811807|XP_033237323.1|DPSE	LOC118511986|XP_035911619.1|ASTE
OG0004826	LOC4801927|XP_001358945.3|DPSE	LOC118511970|XP_035911600.1|ASTE
OG0004827	LOC4802750|XP_001359611.1|DPSE	LOC118511972|XP_035911602.1|ASTE
OG0004828	LOC4801566|XP_001358638.1|DPSE	LOC118511979|XP_035911611.1|ASTE
OG0004829	LOC4801776|XP_001358815.3|DPSE	LOC118502960|XP_035891616.1|ASTE
OG0004830	LOC4800825|XP_015038653.2|DPSE	LOC118502992|XP_035891685.1|ASTE
OG0004831	LOC4813658|XP_001353837.2|DPSE	LOC118503119|XP_035891957.1|ASTE
OG0004832	LOC4800525|XP_001357790.1|DPSE	LOC118506820|XP_035900401.1|ASTE
OG0004833	LOC4802678|XP_001359548.1|DPSE	LOC118505425|XP_035897080.1|ASTE
OG0004834	LOC4800576|XP_001357827.1|DPSE	LOC118517170|XP_035918965.1|ASTE, LOC118505223|XP_035896643.1|ASTE
OG0004835	LOC4800574|XP_001357825.2|DPSE	LOC118517168|XP_035918958.1|ASTE, LOC118505214|XP_035896620.1|ASTE
OG0004836	LOC4801226|XP_001358349.3|DPSE	LOC118504295|XP_035894484.1|ASTE
OG0004837	LOC4812243|XP_001353006.3|DPSE	LOC118503765|XP_035893327.1|ASTE
OG0004838	LOC13036329|XP_003736664.2|DPSE	LOC118506919|XP_035900608.1|ASTE
OG0004839	LOC4802114|XP_003736665.2|DPSE	LOC118506907|XP_035900590.1|ASTE
OG0004840	LOC4802166|XP_001359139.3|DPSE	LOC118509343|XP_035905748.1|ASTE
OG0004841	LOC4817840|XP_001357357.3|DPSE	LOC118508582|XP_035904380.1|ASTE
OG0004842	LOC6896774|XP_002136980.2|DPSE	LOC118504662|XP_035895338.1|ASTE
OG0004843	LOC117183243|XP_033232377.1|DPSE, LOC4801448|XP_001358542.2|DPSE	LOC118503118|XP_035891956.1|ASTE
OG0004844	LOC4816426|XP_033236434.1|DPSE	LOC118504427|XP_035894759.1|ASTE
OG0004845	LOC6897624|XP_002137768.2|DPSE	LOC118504426|XP_035894756.1|ASTE
OG0004846	LOC4817343|XP_015035800.2|DPSE	LOC118504685|XP_035895392.1|ASTE
OG0004847	LOC4817143|XP_001356410.1|DPSE	LOC118505042|XP_035896187.1|ASTE
OG0004848	LOC4802091|XP_033240046.1|DPSE	LOC118502863|XP_035891464.1|ASTE
OG0004850	LOC4802254|XP_033232718.1|DPSE	LOC118507772|XP_035902695.1|ASTE
OG0004851	LOC4802256|XP_033232698.1|DPSE	LOC118507770|XP_035902684.1|ASTE
OG0004852	LOC4802258|XP_002137681.2|DPSE	LOC118507778|XP_035902704.1|ASTE
OG0004853	LOC4803774|XP_015039343.2|DPSE	LOC118511467|XP_035910478.1|ASTE
OG0004854	LOC6900440|XP_015042767.2|DPSE	LOC118510172|XP_035907582.1|ASTE
OG0004855	LOC6900755|XP_002135114.3|DPSE	LOC118510182|XP_035907597.1|ASTE
OG0004856	LOC4812248|XP_033238732.1|DPSE	LOC118513116|XP_035914408.1|ASTE
OG0004857	LOC4813081|XP_001353569.3|DPSE	LOC118513137|XP_035914455.1|ASTE
OG0004858	LOC4812378|XP_033237976.1|DPSE	LOC118514418|XP_035917197.1|ASTE
OG0004859	LOC4812062|XP_001352518.2|DPSE	LOC118514419|XP_035917201.1|ASTE
OG0004860	LOC4814151|XP_001354294.1|DPSE	LOC118514426|XP_035917221.1|ASTE
OG0004861	LOC4813529|XP_033237632.1|DPSE	LOC118514421|XP_035917210.1|ASTE
OG0004863	LOC4813226|XP_001353862.4|DPSE	LOC118512171|XP_035912150.1|ASTE
OG0004864	LOC4813213|XP_001353887.3|DPSE	LOC118512178|XP_035912157.1|ASTE
OG0004865	LOC4800687|XP_001357913.2|DPSE	LOC118512177|XP_035912156.1|ASTE
OG0004866	LOC4812988|XP_001353463.2|DPSE	LOC118508915|XP_035904670.1|ASTE
OG0004867	LOC6898950|XP_002138911.3|DPSE	LOC118512966|XP_035914085.1|ASTE
OG0004868	LOC4804828|XP_033234156.1|DPSE	LOC118512954|XP_035914068.1|ASTE
OG0004869	LOC4803425|XP_001360140.2|DPSE	LOC118510596|XP_035908494.1|ASTE
OG0004870	LOC4803430|XP_001360145.1|DPSE	LOC118510600|XP_035908500.1|ASTE
OG0004871	LOC4805452|XP_001361851.2|DPSE	LOC118512068|XP_035911847.1|ASTE
OG0004872	LOC4803563|XP_001360270.2|DPSE	LOC118503195|XP_035892070.1|ASTE
OG0004873	LOC4817473|XP_001356599.3|DPSE	LOC118512194|XP_035912189.1|ASTE
OG0004874	LOC4802230|XP_001359193.3|DPSE	LOC118512195|XP_035912190.1|ASTE
OG0004875	LOC6901726|XP_002134394.3|DPSE	LOC118512180|XP_035912160.1|ASTE
OG0004876	LOC117184453|XP_033237998.1|DPSE, LOC4814242|XP_001354480.3|DPSE	LOC118512182|XP_035912165.1|ASTE
OG0004877	LOC4812225|XP_001352783.3|DPSE	LOC118517007|XP_035918741.1|ASTE, LOC118508918|XP_035904673.1|ASTE
OG0004878	LOC4804135|XP_001360741.1|DPSE	LOC118508896|XP_035904625.1|ASTE
OG0004879	LOC6898449|XP_015039816.2|DPSE	LOC118512041|XP_035911746.1|ASTE
OG0004880	LOC4812278|XP_001352974.1|DPSE	LOC118512113|XP_035911981.1|ASTE
OG0004881	LOC4814098|XP_001354229.3|DPSE	LOC118512054|XP_035911798.1|ASTE
OG0004883	LOC4812186|XP_001352729.4|DPSE	LOC118512082|XP_035911934.1|ASTE
OG0004884	LOC4804863|XP_033234796.1|DPSE	LOC118512044|XP_035911760.1|ASTE
OG0004885	LOC4804754|XP_001361266.5|DPSE	LOC118512091|XP_035911948.1|ASTE
OG0004886	LOC4805473|XP_001361868.2|DPSE	LOC118512089|XP_035911946.1|ASTE
OG0004887	LOC4804789|XP_001361297.2|DPSE	LOC118512122|XP_035911993.1|ASTE
OG0004888	LOC4803627|XP_001360315.3|DPSE	LOC118512043|XP_035911756.1|ASTE
OG0004889	LOC4804713|XP_015040133.2|DPSE	LOC118514168|XP_035916722.1|ASTE
OG0004890	LOC4804871|XP_033233447.1|DPSE	LOC118512098|XP_035911957.1|ASTE
OG0004891	LOC4814299|XP_001354437.2|DPSE	LOC118514247|XP_035916853.1|ASTE
OG0004892	LOC4804368|XP_033233267.1|DPSE	LOC118512079|XP_035911911.1|ASTE
OG0004893	LOC4804239|XP_001360830.1|DPSE	LOC118508873|XP_035904569.1|ASTE
OG0004894	LOC4805141|XP_001361593.3|DPSE	LOC118508880|XP_035904586.1|ASTE
OG0004895	LOC6898495|XP_002138536.1|DPSE	LOC118508874|XP_035904570.1|ASTE
OG0004896	LOC4803744|XP_015039308.2|DPSE	LOC118508877|XP_035904578.1|ASTE
OG0004897	LOC4803742|XP_033234352.1|DPSE	LOC118508871|XP_035904567.1|ASTE
OG0004898	LOC6898522|XP_002138563.1|DPSE	LOC118508867|XP_035904547.1|ASTE
OG0004899	LOC6899084|XP_033234682.1|DPSE	LOC118508863|XP_035904516.1|ASTE
OG0004900	LOC4804091|XP_001360709.3|DPSE	LOC118511450|XP_035910443.1|ASTE
OG0004901	LOC6898519|XP_002138560.2|DPSE	LOC118513313|XP_035914794.1|ASTE
OG0004902	LOC4813582|XP_001353561.3|DPSE	LOC118510474|XP_035908234.1|ASTE
OG0004903	LOC6898822|XP_002138795.1|DPSE	LOC118508904|XP_035904656.1|ASTE
OG0004904	LOC4801755|XP_001358796.2|DPSE	LOC118510147|XP_035907532.1|ASTE
OG0004905	LOC4803635|XP_015039218.1|DPSE	LOC118510149|XP_035907539.1|ASTE
OG0004906	LOC4814144|XP_001354296.2|DPSE	LOC118511513|XP_035910582.1|ASTE
OG0004907	LOC4812821|XP_001353460.1|DPSE	LOC118509029|XP_035904959.1|ASTE
OG0004908	LOC4813082|XP_001353217.1|DPSE	LOC118509600|XP_035906284.1|ASTE
OG0004909	LOC4812930|XP_001353223.3|DPSE	LOC118509605|XP_035906295.1|ASTE
OG0004910	LOC4812769|XP_001353225.3|DPSE	LOC118513076|XP_035914331.1|ASTE
OG0004911	LOC6900181|XP_002135520.1|DPSE	LOC118513085|XP_035914346.1|ASTE
OG0004912	LOC4814058|XP_001354295.1|DPSE	LOC118511512|XP_035910581.1|ASTE
OG0004913	LOC4804424|XP_001360990.2|DPSE	LOC118512958|XP_035914075.1|ASTE
OG0004914	LOC6898485|XP_002138527.2|DPSE	LOC118516917|XP_035918653.1|ASTE, LOC118510130|XP_035907497.1|ASTE
OG0004915	LOC4805587|XP_001361968.1|DPSE	LOC118509107|XP_035905166.1|ASTE
OG0004916	LOC4803781|XP_001360444.3|DPSE	LOC118509101|XP_035905150.1|ASTE
OG0004917	LOC4812495|XP_001352607.3|DPSE	LOC118510133|XP_035907502.1|ASTE, LOC118516923|XP_035918659.1|ASTE
OG0004918	LOC4812409|XP_001352606.2|DPSE	LOC118510129|XP_035907495.1|ASTE, LOC118516916|XP_035918648.1|ASTE
OG0004919	LOC4801114|XP_001358261.3|DPSE	LOC118516925|XP_035918664.1|ASTE, LOC118510135|XP_035907505.1|ASTE
OG0004920	LOC4813046|XP_001354013.3|DPSE	LOC118516921|XP_035918656.1|ASTE, LOC118510131|XP_035907498.1|ASTE
OG0004921	LOC4813191|XP_033240186.1|DPSE	LOC118516896|XP_035918634.1|ASTE, LOC118509104|XP_035905158.1|ASTE
OG0004922	LOC4812733|XP_033238673.1|DPSE	LOC118513034|XP_035914204.1|ASTE
OG0004923	LOC4812485|XP_001352599.1|DPSE	LOC118509423|XP_035905904.1|ASTE
OG0004924	LOC4813748|XP_001353825.2|DPSE	LOC118514460|XP_035917270.1|ASTE
OG0004925	LOC4812462|XP_001352872.2|DPSE	LOC118510078|XP_035907377.1|ASTE
OG0004926	LOC4812258|XP_001352847.1|DPSE	LOC118514281|XP_035916916.1|ASTE
OG0004927	LOC6900907|XP_033241330.1|DPSE	LOC118510532|XP_035908373.1|ASTE
OG0004928	LOC4804067|XP_015039581.2|DPSE	LOC118511367|XP_035910238.1|ASTE
OG0004929	LOC4811974|XP_033240584.1|DPSE	LOC118511371|XP_035910258.1|ASTE
OG0004930	LOC6898955|XP_033235089.1|DPSE	LOC118512943|XP_035914043.1|ASTE
OG0004931	LOC4804426|XP_001360992.2|DPSE	LOC118512961|XP_035914080.1|ASTE
OG0004932	LOC4812292|XP_001352503.4|DPSE	LOC118512951|XP_035914062.1|ASTE
OG0004933	LOC4803571|XP_001360278.1|DPSE	LOC118511494|XP_035910546.1|ASTE
OG0004934	LOC4804283|XP_001360864.1|DPSE	LOC118512179|XP_035912159.1|ASTE
OG0004935	LOC4804813|XP_001361315.2|DPSE	LOC118510564|XP_035908442.1|ASTE
OG0004936	LOC4812491|XP_001352645.4|DPSE	LOC118509631|XP_035906410.1|ASTE
OG0004937	LOC4812909|XP_015043201.2|DPSE	LOC118512438|XP_035912792.1|ASTE
OG0004939	LOC4812365|XP_001352941.3|DPSE	LOC118510502|XP_035908298.1|ASTE
OG0004940	LOC4812408|XP_001352943.4|DPSE	LOC118510496|XP_035908283.1|ASTE
OG0004941	LOC6899995|XP_015043675.2|DPSE	LOC118510493|XP_035908278.1|ASTE
OG0004942	LOC4813799|XP_001353745.3|DPSE	LOC118510490|XP_035908275.1|ASTE
OG0004943	LOC4813935|XP_033239659.1|DPSE	LOC118510491|XP_035908276.1|ASTE
OG0004944	LOC4814124|XP_033238397.1|DPSE	LOC118514264|XP_035916874.1|ASTE
OG0004945	LOC4803412|XP_001360159.2|DPSE	LOC118514488|XP_035917304.1|ASTE
OG0004946	LOC4813959|XP_001354118.1|DPSE	LOC118510516|XP_035908333.1|ASTE
OG0004947	LOC4813605|XP_001353729.2|DPSE	LOC118510526|XP_035908363.1|ASTE
OG0004948	LOC4813751|XP_001353731.3|DPSE	LOC118510527|XP_035908364.1|ASTE
OG0004949	LOC4813165|XP_001353734.4|DPSE	LOC118510529|XP_035908367.1|ASTE
OG0004950	LOC6899977|XP_015043636.2|DPSE	LOC118514456|XP_035917266.1|ASTE
OG0004951	LOC4801104|XP_015038651.2|DPSE	LOC118510534|XP_035908377.1|ASTE
OG0004952	LOC4813132|XP_001353355.3|DPSE	LOC118510557|XP_035908432.1|ASTE
OG0004953	LOC4812253|XP_001352538.1|DPSE	LOC118510561|XP_035908438.1|ASTE
OG0004954	LOC4812164|XP_001352536.2|DPSE	LOC118510464|XP_035908212.1|ASTE
OG0004955	LOC4814014|XP_001354181.1|DPSE	LOC118513608|XP_035915551.1|ASTE
OG0004956	LOC4804082|XP_001360700.3|DPSE	LOC118512074|XP_035911895.1|ASTE
OG0004957	LOC4813673|XP_001353475.4|DPSE	LOC118512133|XP_035912031.1|ASTE
OG0004958	LOC6900442|XP_033239503.1|DPSE	LOC118512138|XP_035912048.1|ASTE
OG0004959	LOC4813153|XP_033241415.1|DPSE	LOC118512154|XP_035912087.1|ASTE
OG0004960	LOC4813184|XP_015042771.2|DPSE	LOC118512145|XP_035912071.1|ASTE
OG0004961	LOC4805338|XP_001361754.3|DPSE	LOC118512148|XP_035912077.1|ASTE
OG0004962	LOC4812195|XP_001352726.3|DPSE	LOC118512147|XP_035912076.1|ASTE
OG0004963	LOC6900521|XP_002134909.2|DPSE	LOC118512155|XP_035912088.1|ASTE
OG0004964	LOC4813008|XP_033238271.1|DPSE	LOC118509534|XP_035906147.1|ASTE
OG0004965	LOC4812254|XP_001352691.2|DPSE	LOC118512681|XP_035913357.1|ASTE
OG0004966	LOC4812535|XP_001352692.1|DPSE	LOC118512687|XP_035913370.1|ASTE
OG0004967	LOC4803423|XP_033234252.1|DPSE	LOC118509432|XP_035905914.1|ASTE
OG0004968	LOC4812339|XP_001352634.2|DPSE	LOC118512742|XP_035913522.1|ASTE
OG0004969	LOC4805665|XP_001362026.1|DPSE	LOC118512739|XP_035913500.1|ASTE
OG0004970	LOC4812628|XP_001352633.3|DPSE	LOC118512740|XP_035913501.1|ASTE
OG0004971	LOC4812262|XP_001352631.1|DPSE	LOC118512741|XP_035913502.1|ASTE
OG0004972	LOC26532415|XP_015043765.1|DPSE	LOC118512747|XP_035913526.1|ASTE
OG0004973	LOC4812421|XP_001352493.2|DPSE	LOC118516366|XP_035918111.1|ASTE, LOC118512749|XP_035913528.1|ASTE
OG0004974	LOC6900438|XP_002134829.2|DPSE	LOC118513094|XP_035914388.1|ASTE
OG0004975	LOC4811985|XP_001352601.1|DPSE	LOC118509426|XP_035905907.1|ASTE
OG0004976	LOC4812227|XP_033239295.1|DPSE	LOC118509425|XP_035905906.1|ASTE
OG0004977	LOC4804528|XP_001361076.2|DPSE	LOC118510274|XP_035907781.1|ASTE
OG0004978	LOC4804815|XP_001361317.3|DPSE	LOC118509481|XP_035906026.1|ASTE
OG0004979	LOC4813930|XP_001354092.2|DPSE	LOC118509497|XP_035906048.1|ASTE
OG0004980	LOC4813624|XP_033239975.1|DPSE	LOC118509932|XP_035907155.1|ASTE
OG0004981	LOC4811877|XP_001352926.2|DPSE	LOC118510069|XP_035907354.1|ASTE
OG0004982	LOC4812423|XP_001352929.3|DPSE	LOC118510068|XP_035907353.1|ASTE
OG0004983	LOC4812800|XP_033240781.1|DPSE	LOC118510070|XP_035907356.1|ASTE
OG0004984	LOC4811898|XP_001352850.4|DPSE	LOC118509939|XP_035907163.1|ASTE
OG0004985	LOC6900117|XP_015043830.2|DPSE	LOC118509528|XP_035906138.1|ASTE
OG0004986	LOC4813864|XP_001353965.3|DPSE	LOC118509525|XP_035906128.1|ASTE
OG0004987	LOC4812304|XP_033240842.1|DPSE	LOC118509523|XP_035906122.1|ASTE
OG0004988	LOC4812497|XP_015043833.2|DPSE	LOC118509529|XP_035906142.1|ASTE
