Orthogroup	DPSE.longest_only	DALB.longest_only
OG0004930	LOC6898955|XP_033235089.1|DPSE	LOC117571920|XP_034110289.1|DALB
OG0004931	LOC4804426|XP_001360992.2|DPSE	LOC117568332|XP_034104805.1|DALB
OG0004932	LOC4812292|XP_001352503.4|DPSE	LOC117572586|XP_034111361.1|DALB
OG0004933	LOC4803571|XP_001360278.1|DPSE	LOC117570559|XP_034108175.1|DALB
OG0004934	LOC4804283|XP_001360864.1|DPSE	LOC117569273|XP_034106263.1|DALB
OG0004935	LOC4804813|XP_001361315.2|DPSE	LOC117567087|XP_034102734.1|DALB
OG0004936	LOC4812491|XP_001352645.4|DPSE	LOC117571989|XP_034110388.1|DALB
OG0004937	LOC4812909|XP_015043201.2|DPSE	LOC117572759|XP_034111735.1|DALB
OG0004938	LOC4813433|XP_001353259.2|DPSE	LOC117571167|XP_034109087.1|DALB
OG0004939	LOC4812365|XP_001352941.3|DPSE	LOC117569033|XP_034105921.1|DALB
OG0004940	LOC4812408|XP_001352943.4|DPSE	LOC117567911|XP_034104080.1|DALB
OG0004941	LOC6899995|XP_015043675.2|DPSE	LOC117572588|XP_034111362.1|DALB
OG0004942	LOC4813799|XP_001353745.3|DPSE	LOC117569088|XP_034105995.1|DALB
OG0004943	LOC4813935|XP_033239659.1|DPSE	LOC117569510|XP_034106587.1|DALB
OG0004944	LOC4814124|XP_033238397.1|DPSE	LOC117567820|XP_034103952.1|DALB
OG0004945	LOC4803412|XP_001360159.2|DPSE	LOC117570005|XP_034107291.1|DALB
OG0004946	LOC4813959|XP_001354118.1|DPSE	LOC117571020|XP_034108870.1|DALB
OG0004947	LOC4813605|XP_001353729.2|DPSE	LOC117570670|XP_034108359.1|DALB
OG0004948	LOC4813751|XP_001353731.3|DPSE	LOC117572533|XP_034111288.1|DALB
OG0004949	LOC4813165|XP_001353734.4|DPSE	LOC117572531|XP_034111285.1|DALB
OG0004950	LOC6899977|XP_015043636.2|DPSE	LOC117570884|XP_034108673.1|DALB
OG0004951	LOC4801104|XP_015038651.2|DPSE	LOC117573293|XP_034112287.1|DALB
OG0004952	LOC4813132|XP_001353355.3|DPSE	LOC117567124|XP_034102822.1|DALB
OG0004953	LOC4812253|XP_001352538.1|DPSE	LOC117567810|XP_034103936.1|DALB
OG0004954	LOC4812164|XP_001352536.2|DPSE	LOC117567808|XP_034103933.1|DALB
OG0004955	LOC4814014|XP_001354181.1|DPSE	LOC117566966|XP_034102512.1|DALB
OG0004956	LOC4804082|XP_001360700.3|DPSE	LOC117569925|XP_034107167.1|DALB
OG0004957	LOC4813673|XP_001353475.4|DPSE	LOC117567081|XP_034102726.1|DALB
OG0004958	LOC6900442|XP_033239503.1|DPSE	LOC117570870|XP_034108652.1|DALB
OG0004959	LOC4813153|XP_033241415.1|DPSE	LOC117570950|XP_034108775.1|DALB
OG0004960	LOC4813184|XP_015042771.2|DPSE	LOC117571571|XP_034109671.1|DALB
OG0004961	LOC4805338|XP_001361754.3|DPSE	LOC117569148|XP_034106099.1|DALB
OG0004962	LOC4812195|XP_001352726.3|DPSE	LOC117570961|XP_034108795.1|DALB
OG0004963	LOC6900521|XP_002134909.2|DPSE	LOC117568485|XP_034105062.1|DALB
OG0004964	LOC4813008|XP_033238271.1|DPSE	LOC117568911|XP_034105707.1|DALB, LOC117568912|XP_034105709.1|DALB
OG0004965	LOC4812254|XP_001352691.2|DPSE	LOC117567310|XP_034103088.1|DALB
OG0004966	LOC4812535|XP_001352692.1|DPSE	LOC117568144|XP_034104443.1|DALB
OG0004967	LOC4803423|XP_033234252.1|DPSE	LOC117566898|XP_034102404.1|DALB
OG0004968	LOC4812339|XP_001352634.2|DPSE	LOC117568291|XP_034104701.1|DALB
OG0004969	LOC4805665|XP_001362026.1|DPSE	LOC117570439|XP_034107987.1|DALB
OG0004970	LOC4812628|XP_001352633.3|DPSE	LOC117570932|XP_034108751.1|DALB
OG0004971	LOC4812262|XP_001352631.1|DPSE	LOC117572572|XP_034111346.1|DALB
OG0004972	LOC26532415|XP_015043765.1|DPSE	LOC117572075|XP_034110553.1|DALB
OG0004973	LOC4812421|XP_001352493.2|DPSE	LOC117566853|XP_034102337.1|DALB
OG0004974	LOC6900438|XP_002134829.2|DPSE	LOC117567949|XP_034104139.1|DALB
OG0004975	LOC4811985|XP_001352601.1|DPSE	LOC117571914|XP_034110283.1|DALB
OG0004976	LOC4812227|XP_033239295.1|DPSE	LOC117570886|XP_034108675.1|DALB
OG0004977	LOC4804528|XP_001361076.2|DPSE	LOC117571577|XP_034109680.1|DALB
OG0004978	LOC4804815|XP_001361317.3|DPSE	LOC117567088|XP_034102736.1|DALB
OG0004979	LOC4813930|XP_001354092.2|DPSE	LOC117570463|XP_034108016.1|DALB
OG0004980	LOC4813624|XP_033239975.1|DPSE	LOC117569485|XP_034106556.1|DALB
OG0004981	LOC4811877|XP_001352926.2|DPSE	LOC117571358|XP_034109357.1|DALB
OG0004982	LOC4812423|XP_001352929.3|DPSE	LOC117570127|XP_034107482.1|DALB
OG0004983	LOC4812800|XP_033240781.1|DPSE	LOC117569310|XP_034106314.1|DALB
OG0004984	LOC4811898|XP_001352850.4|DPSE	LOC117569950|XP_034107203.1|DALB
OG0004985	LOC6900117|XP_015043830.2|DPSE	LOC117572401|XP_034111073.1|DALB
OG0004986	LOC4813864|XP_001353965.3|DPSE	LOC117567231|XP_034102952.1|DALB
OG0004987	LOC4812304|XP_033240842.1|DPSE	LOC117571121|XP_034109010.1|DALB
OG0004988	LOC4812497|XP_015043833.2|DPSE	LOC117572402|XP_034111074.1|DALB
OG0004989	LOC4812021|XP_033238674.1|DPSE	LOC117571122|XP_034109014.1|DALB
OG0004990	LOC6898473|XP_002138515.1|DPSE	LOC117567167|XP_034102871.1|DALB
OG0004991	LOC4803376|XP_001360095.2|DPSE	LOC117571157|XP_034109056.1|DALB
OG0004992	LOC4803377|XP_001360094.1|DPSE	LOC117571161|XP_034109062.1|DALB
OG0004993	LOC4813794|XP_001353356.3|DPSE	LOC117571717|XP_034109907.1|DALB
OG0004994	LOC4812583|XP_033237413.1|DPSE	LOC117572009|XP_034110419.1|DALB
OG0004995	LOC4812757|XP_033237527.1|DPSE	LOC117570918|XP_034108717.1|DALB
OG0004996	LOC4814039|XP_001354163.3|DPSE	LOC117568277|XP_034104661.1|DALB
OG0004997	LOC4805633|XP_001362003.1|DPSE	LOC117569514|XP_034106596.1|DALB
OG0004998	LOC4804851|XP_001361344.3|DPSE	LOC117572568|XP_034111339.1|DALB
OG0004999	LOC4814121|XP_001354280.2|DPSE	LOC117572358|XP_034111012.1|DALB
OG0005000	LOC4805335|XP_033233870.1|DPSE	LOC117569150|XP_034106101.1|DALB
OG0005001	LOC4814077|XP_033237853.1|DPSE	LOC117567955|XP_034104145.1|DALB
OG0005002	LOC4802621|XP_001359506.1|DPSE	LOC117574551|XP_034114313.1|DALB
OG0005003	LOC4814171|XP_001354206.1|DPSE	LOC117572560|XP_034111327.1|DALB
OG0005004	LOC4813995|XP_001354184.2|DPSE	LOC117571382|XP_034109392.1|DALB
OG0005005	LOC6900243|XP_002135572.1|DPSE	LOC117569828|XP_034107044.1|DALB
OG0005006	LOC6899939|XP_015043574.1|DPSE, LOC6899586|XP_033239509.1|DPSE	LOC117569821|XP_034107035.1|DALB
OG0005007	LOC6900507|XP_002134896.3|DPSE	LOC117568565|XP_034105183.1|DALB
OG0005008	LOC4813311|XP_033241079.1|DPSE	LOC117566387|XP_034101783.1|DALB
OG0005009	LOC4812916|XP_001353791.1|DPSE	LOC117572511|XP_034111255.1|DALB
OG0005010	LOC4812179|XP_001352781.3|DPSE	LOC117568892|XP_034105684.1|DALB
OG0005011	LOC4804297|XP_001360877.4|DPSE	LOC117567295|XP_034103063.1|DALB
OG0005012	LOC4813584|XP_001353211.3|DPSE	LOC117570806|XP_034108552.1|DALB
OG0005013	LOC4803027|XP_001359829.2|DPSE	LOC117576335|XP_034116900.1|DALB
OG0005014	LOC4813140|XP_001353716.1|DPSE	LOC117569322|XP_034106340.1|DALB
OG0005015	LOC4813403|XP_033240328.1|DPSE	LOC117569469|XP_034106528.1|DALB
OG0005016	LOC6900119|XP_015043844.2|DPSE	LOC117571436|XP_034109471.1|DALB
OG0005017	LOC6900888|XP_033239298.1|DPSE	LOC117567730|XP_034103785.1|DALB
OG0005018	LOC4814138|XP_001354244.2|DPSE	LOC117567073|XP_034102709.1|DALB
OG0005019	LOC4812413|XP_001352531.1|DPSE	LOC117569296|XP_034106294.1|DALB
OG0005020	LOC4804710|XP_001361228.2|DPSE	LOC117568861|XP_034105639.1|DALB
OG0005021	LOC6903321|XP_002132509.2|DPSE	LOC117565376|XP_034100341.1|DALB
OG0005022	LOC4813511|XP_001353724.2|DPSE	LOC117572500|XP_034111242.1|DALB
OG0005023	LOC4804367|XP_033234428.1|DPSE	LOC117566547|XP_034101980.1|DALB
OG0005024	LOC4812464|XP_033238518.1|DPSE	LOC117570525|XP_034108119.1|DALB
OG0005025	LOC4814188|XP_001354314.4|DPSE	LOC117568216|XP_034104581.1|DALB
OG0005026	LOC4814168|XP_001354262.1|DPSE	LOC117570396|XP_034107906.1|DALB
OG0005027	LOC4812011|XP_015043557.2|DPSE	LOC117569291|XP_034106287.1|DALB
OG0005028	LOC4800841|XP_001358044.3|DPSE	LOC117575240|XP_034115263.1|DALB
OG0005029	LOC4813330|XP_033237987.1|DPSE	LOC117567560|XP_034103511.1|DALB
OG0005030	LOC4812494|XP_001352507.2|DPSE	LOC117569748|XP_034106927.1|DALB, LOC117571932|XP_034110312.1|DALB
OG0005031	LOC4812933|XP_033238287.1|DPSE	LOC117567929|XP_034104105.1|DALB
OG0005032	LOC4813786|XP_001354067.2|DPSE	LOC117571013|XP_034108862.1|DALB
OG0005033	LOC6900658|XP_033239599.1|DPSE	LOC117567920|XP_034104092.1|DALB
OG0005034	LOC4812852|XP_001353738.3|DPSE	LOC117570333|XP_034107775.1|DALB
OG0005035	LOC4812935|XP_001354063.4|DPSE	LOC117566826|XP_034102282.1|DALB
OG0005036	LOC4814062|XP_001354292.1|DPSE	LOC117566550|XP_034101983.1|DALB
OG0005037	LOC4814145|XP_015042474.1|DPSE	LOC117567585|XP_034103557.1|DALB
OG0005038	LOC4812076|XP_015043924.2|DPSE	LOC117568721|XP_034105430.1|DALB
OG0005039	LOC4817586|XP_001356989.2|DPSE	LOC117564151|XP_034098708.1|DALB
OG0005040	LOC6900879|XP_033239651.1|DPSE	LOC117567025|XP_034102615.1|DALB
OG0005041	LOC4812419|XP_001352725.2|DPSE	LOC117570963|XP_034108796.1|DALB
OG0005042	LOC4814043|XP_001354144.2|DPSE	LOC117572280|XP_034110878.1|DALB
OG0005043	LOC4805520|XP_001361910.3|DPSE	LOC117571591|XP_034109698.1|DALB
OG0005044	LOC4805518|XP_001361908.2|DPSE	LOC117571589|XP_034109696.1|DALB
OG0005045	LOC4805516|XP_033233790.1|DPSE	LOC117568279|XP_034104681.1|DALB
OG0005046	LOC4804818|XP_001361320.3|DPSE	LOC117572719|XP_034111672.1|DALB
OG0005047	LOC4813603|XP_001353406.1|DPSE	LOC117567398|XP_034103246.1|DALB
OG0005048	LOC6900483|XP_002134873.1|DPSE	LOC117567401|XP_034103251.1|DALB
OG0005049	LOC4813086|XP_015043459.2|DPSE	LOC117570205|XP_034107584.1|DALB
OG0005050	LOC4803378|XP_033233889.1|DPSE	LOC117571158|XP_034109057.1|DALB
OG0005051	LOC4813796|XP_001354073.2|DPSE	LOC117571553|XP_034109647.1|DALB
OG0005052	LOC4813802|XP_001354075.2|DPSE	LOC117567582|XP_034103554.1|DALB
OG0005053	LOC4817364|XP_001356365.2|DPSE	LOC117566062|XP_034101410.1|DALB
OG0005054	LOC4813974|XP_001354131.4|DPSE	LOC117572631|XP_034111481.1|DALB
OG0005055	LOC4815040|XP_001354903.4|DPSE	LOC117573975|XP_034113414.1|DALB
OG0005056	LOC4804861|XP_033234381.1|DPSE	LOC117571715|XP_034109905.1|DALB
OG0005057	LOC4812896|XP_015042655.2|DPSE	LOC117567432|XP_034103323.1|DALB
OG0005058	LOC4813588|XP_033239753.1|DPSE	LOC117572600|XP_034111404.1|DALB
OG0005059	LOC4805298|XP_001361720.3|DPSE	LOC117571639|XP_034109756.1|DALB
OG0005060	LOC4805299|XP_033233556.1|DPSE	LOC117571720|XP_034109912.1|DALB
OG0005061	LOC4817836|XP_001357288.2|DPSE	LOC117563366|XP_034097556.1|DALB
OG0005062	LOC4803524|XP_015039145.1|DPSE	LOC117572031|XP_034110473.1|DALB
OG0005063	LOC6898025|XP_002138114.1|DPSE	LOC117571888|XP_034110243.1|DALB
OG0005064	LOC4813543|XP_001353263.1|DPSE	LOC117566805|XP_034102244.1|DALB
OG0005065	LOC4804909|XP_001361394.4|DPSE	LOC117568813|XP_034105568.1|DALB
OG0005066	LOC4803783|XP_015039361.1|DPSE	LOC117569797|XP_034106997.1|DALB
OG0005067	LOC4805215|XP_033234098.1|DPSE	LOC117566672|XP_034102109.1|DALB
OG0005068	LOC4813448|XP_001353971.1|DPSE	LOC117570679|XP_034108369.1|DALB
OG0005069	LOC4804023|XP_001360653.2|DPSE	LOC117568640|XP_034105320.1|DALB
OG0005070	LOC4804288|XP_001360869.4|DPSE	LOC117569513|XP_034106592.1|DALB
OG0005071	LOC4812780|XP_001353901.1|DPSE	LOC117567590|XP_034103563.1|DALB
OG0005072	LOC4815419|XP_001355450.1|DPSE	LOC117574357|XP_034114119.1|DALB
OG0005073	LOC4804782|XP_001361291.2|DPSE	LOC117572756|XP_034111731.1|DALB
OG0005074	LOC6900206|XP_015043940.2|DPSE	LOC117569297|XP_034106296.1|DALB
OG0005075	LOC4805714|XP_001362069.1|DPSE	LOC117570517|XP_034108109.1|DALB
OG0005076	LOC6899083|XP_002139000.1|DPSE	LOC117572435|XP_034111154.1|DALB
OG0005078	LOC4812147|XP_001352869.3|DPSE	LOC117570699|XP_034108393.1|DALB
OG0005079	LOC4803560|XP_033234187.1|DPSE	LOC117570428|XP_034107973.1|DALB
OG0005080	LOC4811973|XP_001352730.3|DPSE	LOC117568242|XP_034104610.1|DALB
OG0005081	LOC6898096|XP_002138178.2|DPSE	LOC117566817|XP_034102269.1|DALB
OG0005082	LOC6900494|XP_002134884.1|DPSE	LOC117571930|XP_034110309.1|DALB
OG0005083	LOC6901215|XP_002133916.1|DPSE	LOC117568185|XP_034104532.1|DALB
OG0005084	LOC4813614|XP_033240614.1|DPSE	LOC117567978|XP_034104187.1|DALB
OG0005085	LOC4813851|XP_001353945.1|DPSE	LOC117572173|XP_034110714.1|DALB
OG0005086	LOC4804927|XP_001361410.2|DPSE	LOC117569893|XP_034107126.1|DALB
OG0005087	LOC4813147|XP_015043252.2|DPSE	LOC117567405|XP_034103255.1|DALB
OG0005088	LOC4805648|XP_033234683.1|DPSE	LOC117572434|XP_034111152.1|DALB
OG0005089	LOC4805646|XP_001362013.2|DPSE	LOC117572429|XP_034111145.1|DALB
OG0005090	LOC4803661|XP_001360344.1|DPSE	LOC117572274|XP_034110868.1|DALB
OG0005091	LOC4804764|XP_033233241.1|DPSE	LOC117572690|XP_034111625.1|DALB
OG0005092	LOC4813575|XP_001353256.2|DPSE	LOC117568154|XP_034104463.1|DALB
OG0005093	LOC4813411|XP_015042974.2|DPSE	LOC117567816|XP_034103942.1|DALB
OG0005094	LOC4812116|XP_033241394.1|DPSE	LOC117572006|XP_034110413.1|DALB
OG0005095	LOC4803545|XP_001360254.3|DPSE	LOC117569851|XP_034107074.1|DALB
OG0005096	LOC4816353|XP_001356155.4|DPSE	LOC117564106|XP_034098647.1|DALB
OG0005097	LOC4805288|XP_001361710.1|DPSE	LOC117570524|XP_034108117.1|DALB
OG0005098	LOC6898968|XP_033235080.1|DPSE	LOC117571474|XP_034109523.1|DALB
OG0005099	LOC4804693|XP_001361212.2|DPSE	LOC117570802|XP_034108549.1|DALB
OG0005100	LOC4804692|XP_001361211.2|DPSE	LOC117570801|XP_034108548.1|DALB
OG0005101	LOC4803063|XP_001359864.2|DPSE	LOC117575287|XP_034115322.1|DALB
OG0005102	LOC4805515|XP_033233770.1|DPSE	LOC117568278|XP_034104662.1|DALB
OG0005103	LOC4804286|XP_001360867.2|DPSE	LOC117571444|XP_034109479.1|DALB
OG0005104	LOC4818065|XP_001357421.2|DPSE	LOC117563447|XP_034097677.1|DALB
OG0005105	LOC4813439|XP_001353803.2|DPSE	LOC117572482|XP_034111222.1|DALB
OG0005106	LOC6900092|XP_033238033.1|DPSE	LOC117572593|XP_034111376.1|DALB
OG0005107	LOC6900514|XP_002134903.3|DPSE	LOC117567082|XP_034102727.1|DALB
OG0005108	LOC4805344|XP_001361759.2|DPSE	LOC117572441|XP_034111163.1|DALB
OG0005109	LOC4814210|XP_001354318.3|DPSE	LOC117565062|XP_034099938.1|DALB
OG0005110	LOC4812353|XP_001352594.4|DPSE	LOC117572582|XP_034111357.1|DALB
OG0005111	LOC6900729|XP_015043224.2|DPSE	LOC117567378|XP_034103212.1|DALB
OG0005112	LOC4812549|XP_001352459.3|DPSE	LOC117566955|XP_034102488.1|DALB
OG0005113	LOC4813484|XP_001353859.2|DPSE	LOC117567379|XP_034103214.1|DALB
OG0005114	LOC4813837|XP_001354034.3|DPSE	LOC117569881|XP_034107111.1|DALB
OG0005115	LOC4816458|XP_001355941.3|DPSE	LOC117564073|XP_034098589.1|DALB
OG0005116	LOC4812162|XP_001352828.3|DPSE	LOC117570381|XP_034107867.1|DALB
OG0005117	LOC4815260|XP_001354741.2|DPSE	LOC117564118|XP_034098670.1|DALB
OG0005118	LOC4816893|XP_001356338.1|DPSE	LOC117565897|XP_034101134.1|DALB
OG0005119	LOC4803359|XP_033235006.1|DPSE	LOC117570385|XP_034107873.1|DALB
OG0005120	LOC4813593|XP_001353556.2|DPSE	LOC117570347|XP_034107795.1|DALB
OG0005121	LOC4812153|XP_033239701.1|DPSE	LOC117570081|XP_034107412.1|DALB
OG0005122	LOC4813070|XP_001353585.1|DPSE	LOC117567441|XP_034103340.1|DALB
OG0005123	LOC4813704|XP_001353996.1|DPSE	LOC117572623|XP_034111470.1|DALB
OG0005124	LOC4812252|XP_033238424.1|DPSE	LOC117566359|XP_034101738.1|DALB
OG0005125	LOC4812251|XP_033238077.1|DPSE	LOC117567637|XP_034103633.1|DALB
OG0005126	LOC4813946|XP_001354106.1|DPSE	LOC117571505|XP_034109565.1|DALB
OG0005127	LOC4813701|XP_033237365.1|DPSE	LOC117569101|XP_034106010.1|DALB
OG0005128	LOC4804043|XP_033233794.1|DPSE	LOC117568669|XP_034105364.1|DALB
OG0005129	LOC4812443|XP_015044062.1|DPSE	LOC117570488|XP_034108070.1|DALB
OG0005130	LOC4811990|XP_001353011.2|DPSE	LOC117571813|XP_034110074.1|DALB
OG0005131	LOC6900390|XP_033238574.1|DPSE	LOC117571407|XP_034109435.1|DALB
OG0005132	LOC4813062|XP_001353652.1|DPSE	LOC117566852|XP_034102335.1|DALB
OG0005133	LOC4812478|XP_033239821.1|DPSE	LOC117570965|XP_034108798.1|DALB
OG0005134	LOC4813883|XP_033239844.1|DPSE	LOC117567570|XP_034103531.1|DALB
OG0005135	LOC4813721|XP_001353563.1|DPSE	LOC117567887|XP_034104049.1|DALB
OG0005136	LOC6900554|XP_002134937.2|DPSE	LOC117568250|XP_034104620.1|DALB
OG0005137	LOC4801241|XP_001358364.3|DPSE	LOC117576708|XP_034117614.1|DALB
OG0005138	LOC4812974|XP_001353739.1|DPSE	LOC117568783|XP_034105511.1|DALB
OG0005139	LOC4812864|XP_015043213.2|DPSE	LOC117570158|XP_034107515.1|DALB
OG0005140	LOC4816344|XP_001355946.2|DPSE	LOC117566127|XP_034101496.1|DALB
OG0005141	LOC4805356|XP_004444478.3|DPSE	LOC117572415|XP_034111088.1|DALB
OG0005142	LOC4812723|XP_001353102.3|DPSE	LOC117569408|XP_034106436.1|DALB
OG0005143	LOC4812728|XP_033238399.1|DPSE	LOC117572013|XP_034110425.1|DALB
OG0005144	LOC4812727|XP_001353106.3|DPSE	LOC117569335|XP_034106356.1|DALB
OG0005145	LOC4812725|XP_001353104.1|DPSE	LOC117569918|XP_034107154.1|DALB
OG0005146	LOC6900881|XP_002135238.3|DPSE	LOC117570476|XP_034108051.1|DALB
OG0005147	LOC4813927|XP_001354089.3|DPSE	LOC117570478|XP_034108054.1|DALB
OG0005148	LOC4814157|XP_001354303.1|DPSE	LOC117568453|XP_034105019.1|DALB
OG0005149	LOC15382871|XP_004444269.3|DPSE	LOC117570690|XP_034108383.1|DALB
OG0005150	LOC4812455|XP_001352566.2|DPSE	LOC117567935|XP_034104116.1|DALB
OG0005151	LOC4812675|XP_001353059.1|DPSE	LOC117567600|XP_034103578.1|DALB
OG0005152	LOC4812671|XP_001353055.1|DPSE	LOC117571620|XP_034109733.1|DALB
OG0005153	LOC4812669|XP_001353053.3|DPSE	LOC117571613|XP_034109724.1|DALB
OG0005154	LOC4812667|XP_001353051.4|DPSE	LOC117571611|XP_034109721.1|DALB
OG0005155	LOC4814113|XP_001354246.3|DPSE	LOC117570038|XP_034107353.1|DALB
OG0005156	LOC4802249|XP_001359208.2|DPSE	LOC117574076|XP_034113601.1|DALB
OG0005157	LOC4805214|XP_033234665.1|DPSE	LOC117568619|XP_034105289.1|DALB
OG0005158	LOC4814167|XP_001354219.3|DPSE	LOC117567830|XP_034103965.1|DALB
OG0005159	LOC4812080|XP_001352589.2|DPSE	LOC117569525|XP_034106615.1|DALB
OG0005160	LOC4813719|XP_001353448.1|DPSE	LOC117572038|XP_034110492.1|DALB
OG0005161	LOC4804326|XP_001360903.4|DPSE	LOC117570832|XP_034108595.1|DALB
OG0005162	LOC4815250|XP_001354751.3|DPSE	LOC117578223|XP_034119487.1|DALB
OG0005163	LOC4811988|XP_001352750.1|DPSE	LOC117566950|XP_034102473.1|DALB
OG0005164	LOC4812985|XP_001353364.2|DPSE	LOC117567856|XP_034104006.1|DALB
OG0005165	LOC4805583|XP_001361964.3|DPSE	LOC117572765|XP_034111741.1|DALB
OG0005166	LOC4802478|XP_001359393.2|DPSE	LOC117576049|XP_034116471.1|DALB
OG0005167	LOC4802479|XP_001359394.2|DPSE	LOC117576053|XP_034116476.1|DALB
OG0005168	LOC4812479|XP_001352438.2|DPSE	LOC117567486|XP_034103406.1|DALB
OG0005169	LOC4812912|XP_001353655.3|DPSE	LOC117572667|XP_034111563.1|DALB
OG0005170	LOC4813307|XP_001353656.1|DPSE	LOC117572664|XP_034111552.1|DALB
OG0005171	LOC4813252|XP_001353657.2|DPSE	LOC117572666|XP_034111562.1|DALB
OG0005172	LOC4805716|XP_033233667.1|DPSE	LOC117569529|XP_034106623.1|DALB
OG0005173	LOC4803443|XP_001360168.3|DPSE	LOC117571678|XP_034109810.1|DALB
OG0005174	LOC4804470|XP_001361028.1|DPSE	LOC117570310|XP_034107743.1|DALB
OG0005175	LOC4804487|XP_001361043.2|DPSE	LOC117570295|XP_034107707.1|DALB
OG0005176	LOC4803756|XP_001360420.2|DPSE	LOC117570227|XP_034107620.1|DALB
OG0005177	LOC4804484|XP_001361040.3|DPSE	LOC117569878|XP_034107108.1|DALB
OG0005178	LOC4813556|XP_001353814.1|DPSE	LOC117567123|XP_034102821.1|DALB
OG0005179	LOC4812734|XP_015044162.1|DPSE	LOC117572019|XP_034110458.1|DALB
OG0005180	LOC4812135|XP_015043824.2|DPSE	LOC117572399|XP_034111070.1|DALB
OG0005181	LOC4815265|XP_001355066.1|DPSE	LOC117563453|XP_034097695.1|DALB
OG0005182	LOC4805182|XP_015040475.2|DPSE	LOC117567339|XP_034103151.1|DALB
OG0005183	LOC4805339|XP_001361755.1|DPSE	LOC117567629|XP_034103614.1|DALB
OG0005184	LOC4805342|XP_033233867.1|DPSE	LOC117567967|XP_034104167.1|DALB
OG0005185	LOC4804509|XP_001361061.3|DPSE	LOC117567702|XP_034103724.1|DALB
OG0005186	LOC6898783|XP_033233562.1|DPSE	LOC117566570|XP_034102003.1|DALB
OG0005187	LOC6898088|XP_033234963.1|DPSE	LOC117571680|XP_034109812.1|DALB
OG0005188	LOC4804817|XP_001361319.3|DPSE	LOC117572714|XP_034111668.1|DALB
OG0005189	LOC4814935|XP_015041903.1|DPSE	LOC117565514|XP_034100558.1|DALB
OG0005190	LOC4812123|XP_001352515.3|DPSE	LOC117571026|XP_034108876.1|DALB
OG0005191	LOC4802559|XP_001359456.1|DPSE	LOC117575886|XP_034116217.1|DALB, LOC117575887|XP_034116219.1|DALB
OG0005192	LOC4804102|XP_033234650.1|DPSE	LOC117567443|XP_034103342.1|DALB
OG0005193	LOC4804512|XP_033233569.1|DPSE	LOC117569385|XP_034106406.1|DALB
OG0005194	LOC4804434|XP_001360998.1|DPSE	LOC117570568|XP_034108191.1|DALB
OG0005195	LOC4804899|XP_001361385.2|DPSE	LOC117570377|XP_034107862.1|DALB
OG0005196	LOC4813426|XP_001353327.4|DPSE	LOC117567738|XP_034103814.1|DALB
OG0005197	LOC4804332|XP_001360908.3|DPSE	LOC117570831|XP_034108594.1|DALB
OG0005198	LOC4813917|XP_001353414.3|DPSE	LOC117569624|XP_034106752.1|DALB
OG0005199	LOC4804870|XP_001361359.2|DPSE	LOC117566911|XP_034102422.1|DALB
OG0005200	LOC6898295|XP_002138357.1|DPSE	LOC117566888|XP_034102391.1|DALB
OG0005201	LOC4803567|XP_033234437.1|DPSE	LOC117570433|XP_034107980.1|DALB
OG0005202	LOC4804133|XP_001360739.3|DPSE	LOC117571188|XP_034109116.1|DALB
OG0005203	LOC4805489|XP_001361884.4|DPSE	LOC117568615|XP_034105267.1|DALB
OG0005204	LOC4818011|XP_001357405.4|DPSE	LOC117564885|XP_034099724.1|DALB
OG0005205	LOC4817480|XP_015036151.2|DPSE	LOC117564344|XP_034098945.1|DALB
OG0005206	LOC4804553|XP_001361096.1|DPSE	LOC117569435|XP_034106488.1|DALB
OG0005207	LOC6898780|XP_004444392.3|DPSE	LOC117566378|XP_034101772.1|DALB
OG0005208	LOC4804709|XP_001361227.2|DPSE	LOC117569667|XP_034106804.1|DALB
OG0005209	LOC4818137|XP_001357355.3|DPSE	LOC117563291|XP_034097425.1|DALB
OG0005210	LOC4817839|XP_001357356.3|DPSE	LOC117563289|XP_034097422.1|DALB
OG0005211	LOC4811905|XP_015043954.2|DPSE	LOC117570602|XP_034108237.1|DALB
OG0005212	LOC6903448|XP_015035393.2|DPSE	LOC117570840|XP_034108611.1|DALB
OG0005213	LOC4816084|XP_001355255.1|DPSE	LOC117577994|XP_034118983.1|DALB
OG0005214	LOC4816559|XP_001355927.4|DPSE	LOC117565882|XP_034101112.1|DALB
OG0005215	LOC4817318|XP_033235178.1|DPSE	LOC117566013|XP_034101324.1|DALB
OG0005216	LOC4816347|XP_001356266.1|DPSE	LOC117563658|XP_034097964.1|DALB
OG0005217	LOC4817959|XP_001357420.3|DPSE	LOC117577417|XP_034118215.1|DALB
OG0005218	LOC4816174|XP_015036963.2|DPSE	LOC117564768|XP_034099556.1|DALB
OG0005219	LOC4804582|XP_001361120.2|DPSE	LOC117569889|XP_034107120.1|DALB
OG0005220	LOC4813309|XP_001353576.3|DPSE	LOC117569357|XP_034106381.1|DALB
OG0005221	LOC4816215|XP_001355840.4|DPSE	LOC117565713|XP_034100852.1|DALB
OG0005222	LOC4817704|XP_033235806.1|DPSE	LOC117565326|XP_034100255.1|DALB
OG0005223	LOC4818046|XP_001357336.2|DPSE	LOC117565150|XP_034100020.1|DALB
OG0005224	LOC4816208|XP_033236630.1|DPSE	LOC117563887|XP_034098336.1|DALB
OG0005226	LOC4817083|XP_033235356.1|DPSE	LOC117563382|XP_034097580.1|DALB
