Orthogroup	DPSE.longest_only	DSIM.longest_only
OG0005829	LOC4803012|XP_001359814.4|DPSE	LOC6728883|XP_039151299.1|DSIM
OG0005830	LOC4812641|XP_001353030.1|DPSE	LOC6736726|XP_016030350.1|DSIM
OG0005831	LOC6900300|XP_033239833.1|DPSE	LOC6736730|XP_016030355.1|DSIM
OG0005832	LOC4812647|XP_001353036.4|DPSE	LOC6736731|XP_016030356.1|DSIM
OG0005833	LOC4812655|XP_015044104.2|DPSE	LOC6736738|XP_016030368.1|DSIM
OG0005834	LOC6900303|XP_002135625.2|DPSE	LOC6736743|XP_002083599.1|DSIM
OG0005835	LOC4812665|XP_001353049.2|DPSE	LOC6736749|XP_002083605.1|DSIM
OG0005836	LOC4812917|XP_033240805.1|DPSE	LOC6739658|XP_039149748.1|DSIM
OG0005837	LOC4802161|XP_001359134.2|DPSE	LOC6729397|XP_016036045.1|DSIM
OG0005838	LOC4802863|XP_001359697.1|DPSE	LOC6727644|XP_016034236.1|DSIM
OG0005839	LOC4816317|XP_001355998.2|DPSE	LOC6730762|XP_016023177.1|DSIM
OG0005840	LOC4803192|XP_001359975.2|DPSE	LOC6727598|XP_002102977.2|DSIM
OG0005841	LOC6897868|XP_033241812.1|DPSE	LOC6727109|XP_016033585.1|DSIM
OG0005842	LOC4815624|XP_001355585.2|DPSE	LOC6739931|XP_002076818.1|DSIM
OG0005843	LOC4813260|XP_033238364.1|DPSE	LOC6738049|XP_016031879.1|DSIM
OG0005844	LOC4813540|XP_001353481.3|DPSE	LOC6738614|XP_016032456.2|DSIM
OG0005845	LOC4802492|XP_001359404.3|DPSE	LOC6726776|XP_002102184.1|DSIM
OG0005846	LOC4802625|XP_015037955.2|DPSE	LOC6728866|XP_016035558.1|DSIM
OG0005847	LOC4803032|XP_015038248.1|DPSE	LOC6728847|XP_016035529.1|DSIM
OG0005848	LOC26534030|XP_033240031.1|DPSE	LOC6740154|XP_016039575.1|DSIM
OG0005849	LOC6902148|XP_033238747.1|DPSE	LOC6725975|XP_016039345.1|DSIM
OG0005850	LOC4814662|XP_033237896.1|DPSE	LOC6726103|XP_016039580.1|DSIM
OG0005851	LOC4816145|XP_001355768.1|DPSE	LOC6731281|XP_002078438.1|DSIM
OG0005852	LOC4803200|XP_033239690.1|DPSE	LOC6728526|XP_002103871.1|DSIM
OG0005853	LOC6901804|XP_002134472.2|DPSE	LOC6726304|XP_002107265.1|DSIM
OG0005854	LOC4802718|XP_001359584.3|DPSE	LOC6727163|XP_002102556.1|DSIM
OG0005855	LOC4815882|XP_033238128.1|DPSE	LOC6725133|XP_039153319.1|DSIM
OG0005856	LOC6899661|XP_033239209.1|DPSE	LOC6726082|XP_016039515.1|DSIM
OG0005857	LOC6903964|XP_002136554.2|DPSE	LOC6739753|XP_002076646.2|DSIM
OG0005858	LOC4802588|XP_001359481.1|DPSE	LOC6728438|XP_002103783.1|DSIM
OG0005859	LOC4816897|XP_001356515.4|DPSE	LOC6731045|XP_002078206.2|DSIM
OG0005860	LOC4802930|XP_033232661.1|DPSE	LOC6727057|XP_016033557.1|DSIM
OG0005861	LOC4801706|XP_033233568.1|DPSE	LOC6730377|XP_016037150.2|DSIM
OG0005862	LOC6898155|XP_015039202.2|DPSE	LOC6739352|XP_016026501.1|DSIM
OG0005863	LOC4804547|XP_001361090.2|DPSE	LOC6735901|XP_002082811.1|DSIM
OG0005864	LOC4802627|XP_001359511.3|DPSE	LOC6728867|XP_002104200.2|DSIM
OG0005865	LOC4802538|XP_001359439.3|DPSE	LOC6729434|XP_002104745.2|DSIM
OG0005866	LOC4805403|XP_001361808.3|DPSE	LOC6734033|XP_002081069.3|DSIM
OG0005867	LOC4817736|XP_033235393.1|DPSE	LOC6732496|XP_039154333.1|DSIM
OG0005868	LOC26534363|XP_015039515.2|DPSE	LOC27207517|XP_016027636.1|DSIM
OG0005869	LOC4814558|XP_001355174.1|DPSE	LOC6725115|XP_002106141.1|DSIM
OG0005870	LOC6901974|XP_002133508.2|DPSE	LOC6724902|XP_016037746.1|DSIM
OG0005871	LOC6902154|XP_002133685.2|DPSE	LOC6725854|XP_002106850.1|DSIM
OG0005872	LOC4801961|XP_001358975.1|DPSE	LOC6729043|XP_016035696.1|DSIM
OG0005873	LOC4802631|XP_001359515.2|DPSE	LOC6728835|XP_002104169.2|DSIM
OG0005874	LOC6899357|XP_033239551.1|DPSE	LOC6740147|XP_016039449.1|DSIM
OG0005875	LOC4804348|XP_001360922.2|DPSE	LOC6733489|XP_016026445.1|DSIM
OG0005876	LOC6902035|XP_033237923.1|DPSE	LOC6725097|XP_039154095.1|DSIM
OG0005877	LOC6897805|XP_002137910.1|DPSE	LOC120284208|XP_016039568.1|DSIM
OG0005878	LOC6902018|XP_002133552.3|DPSE	LOC6725786|XP_039153762.1|DSIM
OG0005879	LOC4815087|XP_015041711.2|DPSE	LOC6740187|XP_016039884.1|DSIM
OG0005880	LOC117185167|XP_033241224.1|DPSE	LOC6739030|XP_016032868.1|DSIM
OG0005881	LOC4813771|XP_001353199.1|DPSE	LOC6738074|XP_016031900.1|DSIM
OG0005882	LOC4815308|XP_001355059.3|DPSE	LOC6726124|XP_016039625.1|DSIM
OG0005883	LOC4812044|XP_001352495.1|DPSE	LOC6734400|XP_016029664.1|DSIM
OG0005884	LOC4812845|XP_001353212.1|DPSE	LOC6738940|XP_002085735.1|DSIM
OG0005885	LOC4813037|XP_001353607.3|DPSE	LOC6737985|XP_002084800.1|DSIM
OG0005886	LOC4813336|XP_033237389.1|DPSE	LOC6738759|XP_016032568.2|DSIM
OG0005887	LOC4813020|XP_033241101.1|DPSE	LOC6738073|XP_016031899.2|DSIM
OG0005888	LOC4813776|XP_033241351.1|DPSE	LOC6739146|XP_039150139.1|DSIM
OG0005889	LOC4812898|XP_015043383.2|DPSE	LOC6737878|XP_016031656.1|DSIM
OG0005890	LOC6902271|XP_002133798.2|DPSE	LOC6739990|XP_039153857.1|DSIM
OG0005891	LOC4812911|XP_015043298.1|DPSE	LOC6737689|XP_016031457.1|DSIM
OG0005892	LOC117183166|XP_033239911.1|DPSE	LOC6737702|XP_016031480.1|DSIM
OG0005893	LOC4812838|XP_001353166.2|DPSE	LOC6738124|XP_002084937.1|DSIM
OG0005894	LOC4813045|XP_001353164.1|DPSE	LOC6738125|XP_002084938.1|DSIM
OG0005895	LOC4813527|XP_001353165.1|DPSE	LOC6738126|XP_002084939.1|DSIM
OG0005896	LOC4812084|XP_033240839.1|DPSE	LOC6738882|XP_016032707.1|DSIM
OG0005897	LOC4812032|XP_015043804.2|DPSE	LOC6737966|XP_039148896.1|DSIM
OG0005898	LOC4814431|XP_001355197.3|DPSE	LOC6726012|XP_016039386.1|DSIM
OG0005899	LOC4804173|XP_001360777.1|DPSE	LOC6733371|XP_016026284.1|DSIM
OG0005900	LOC4817122|XP_001356421.2|DPSE	LOC6740745|XP_002077537.2|DSIM
OG0005901	LOC4803696|XP_001360373.1|DPSE	LOC27206602|XP_039148270.1|DSIM
OG0005902	LOC4805484|XP_001361879.3|DPSE	LOC6734456|XP_002081475.2|DSIM
OG0005903	LOC4803140|XP_003736918.1|DPSE	LOC6728561|XP_016035196.2|DSIM
OG0005904	LOC4801567|XP_001358637.4|DPSE	LOC6729282|XP_002104602.1|DSIM
OG0005905	LOC4813656|XP_015043393.2|DPSE	LOC120284755|XP_039149322.1|DSIM, LOC6738764|XP_016032576.1|DSIM
OG0005906	LOC4812483|XP_033237974.1|DPSE	LOC27206210|XP_039150151.1|DSIM
OG0005907	LOC4812330|XP_001352405.4|DPSE	LOC6738781|XP_016032601.1|DSIM
OG0005908	LOC4812206|XP_001353022.1|DPSE	LOC6738224|XP_002085036.1|DSIM
OG0005909	LOC6900539|XP_002134923.3|DPSE	LOC6739040|XP_039149916.1|DSIM
OG0005910	LOC4803869|XP_001360518.1|DPSE	LOC6734719|XP_016027929.1|DSIM
OG0005911	LOC4803868|XP_001360517.3|DPSE	LOC6734720|XP_002081727.1|DSIM
OG0005912	LOC6898276|XP_033234145.1|DPSE	LOC6734724|XP_002081731.2|DSIM
OG0005913	LOC4801531|XP_001358607.2|DPSE	LOC6729138|XP_002104459.1|DSIM
OG0005914	LOC4805348|XP_001361762.2|DPSE	LOC27208851|XP_016027571.1|DSIM
OG0005915	LOC4805347|XP_001361761.1|DPSE	LOC6739431|XP_016027570.1|DSIM
OG0005916	LOC6898994|XP_004444535.2|DPSE	LOC6735486|XP_039147228.1|DSIM
OG0005917	LOC4804606|XP_001361139.3|DPSE	LOC6735224|XP_002082197.1|DSIM
OG0005918	LOC4814560|XP_001355207.2|DPSE	LOC6740012|XP_002076898.1|DSIM
OG0005919	LOC6898789|XP_002138765.3|DPSE	LOC6733739|XP_002080785.2|DSIM
OG0005920	LOC4805565|XP_004444548.3|DPSE	LOC6734674|XP_016027868.1|DSIM
OG0005921	LOC4812260|XP_001352413.1|DPSE	LOC6736406|XP_002083278.1|DSIM
OG0005922	LOC4814962|XP_001354742.4|DPSE	LOC6724887|XP_016037724.1|DSIM
OG0005923	LOC4812843|XP_001353290.2|DPSE	LOC6737757|XP_002084585.1|DSIM
OG0005924	LOC4813387|XP_001353292.1|DPSE	LOC6738004|XP_016031798.1|DSIM
OG0005925	LOC4812764|XP_001353999.1|DPSE	LOC6737880|XP_002084708.1|DSIM
OG0005926	LOC4815231|XP_001354773.2|DPSE	LOC6740019|XP_016038502.1|DSIM
OG0005927	LOC4802048|XP_033241612.1|DPSE	LOC6726863|XP_016033366.1|DSIM
OG0005928	LOC6901004|XP_002134630.1|DPSE	LOC27206580|XP_016038750.1|DSIM
OG0005929	LOC4812094|XP_033238988.1|DPSE	LOC6736397|XP_016029901.1|DSIM
OG0005930	LOC4805400|XP_001361805.3|DPSE	LOC6734030|XP_002081066.1|DSIM
OG0005931	LOC4805585|XP_001361966.2|DPSE	LOC6733240|XP_002080303.2|DSIM
OG0005932	LOC4805277|XP_015040517.2|DPSE	LOC27208827|XP_016029015.1|DSIM
OG0005933	LOC4805039|XP_001361504.3|DPSE	LOC6733621|XP_016026581.1|DSIM
OG0005934	LOC4803990|XP_001360623.4|DPSE	LOC6734538|XP_039148666.1|DSIM
OG0005935	LOC4813494|XP_001353367.4|DPSE	LOC6739144|XP_016033000.1|DSIM
OG0005936	LOC4816213|XP_001355775.3|DPSE	LOC6731290|XP_039154421.1|DSIM
OG0005937	LOC4812473|XP_001352401.2|DPSE	LOC6739142|XP_016032993.1|DSIM
OG0005938	LOC4804180|XP_033233979.1|DPSE	LOC6734834|XP_016028066.1|DSIM
OG0005939	LOC4814945|XP_001354816.1|DPSE	LOC6725949|XP_002106932.1|DSIM
OG0005940	LOC6898191|XP_015039287.2|DPSE	LOC6735594|XP_016028951.1|DSIM
OG0005941	LOC4803395|XP_033233928.1|DPSE	LOC6735942|XP_039148017.1|DSIM
OG0005942	LOC4805577|XP_033234620.1|DPSE	LOC6733222|XP_002080285.1|DSIM
OG0005943	LOC6899052|XP_033234615.1|DPSE	LOC6733232|XP_016026108.1|DSIM
OG0005944	LOC4805582|XP_001361963.1|DPSE	LOC6733236|XP_016026116.1|DSIM
OG0005945	LOC4805310|XP_001361730.2|DPSE	LOC6733915|XP_016026954.1|DSIM
OG0005946	LOC4803380|XP_033233891.1|DPSE	LOC6734202|XP_016027235.1|DSIM
OG0005947	LOC4805689|XP_001362048.3|DPSE	LOC6734796|XP_016028003.1|DSIM
OG0005948	LOC4812484|XP_001352932.1|DPSE	LOC6738656|XP_002085458.2|DSIM
OG0005949	LOC4813676|XP_001353525.3|DPSE	LOC6739039|XP_002085834.3|DSIM
OG0005950	LOC4817324|XP_001356788.3|DPSE	LOC6731945|XP_016024612.1|DSIM
OG0005951	LOC6900643|XP_033240780.1|DPSE	LOC6737519|XP_039149929.1|DSIM
OG0005952	LOC4817348|XP_015036193.2|DPSE	LOC6731944|XP_016024610.1|DSIM
OG0005953	LOC4818187|XP_001357499.2|DPSE	LOC6733046|XP_002080124.1|DSIM
OG0005954	LOC4818183|XP_001357495.1|DPSE	LOC6733050|XP_016025733.1|DSIM
OG0005955	LOC4802708|XP_001359575.2|DPSE	LOC6728764|XP_002104099.2|DSIM
OG0005956	LOC4804677|XP_001361200.4|DPSE	LOC6734951|XP_016028254.1|DSIM
OG0005957	LOC4803321|XP_001360084.3|DPSE	LOC6729430|XP_002104741.1|DSIM
OG0005958	LOC6897518|XP_002137667.2|DPSE	LOC6729678|XP_002104984.2|DSIM
OG0005959	LOC4817406|XP_001356346.4|DPSE	LOC6731683|XP_002078823.1|DSIM
OG0005960	LOC4814564|XP_001355101.3|DPSE	LOC6726390|XP_039153523.1|DSIM
OG0005961	LOC4803900|XP_001360545.3|DPSE	LOC6734727|XP_016027936.1|DSIM
OG0005962	LOC6898554|XP_033234239.1|DPSE	LOC6735364|XP_016028694.1|DSIM
OG0005963	LOC4817243|XP_033235982.1|DPSE	LOC6731982|XP_039150484.1|DSIM
OG0005964	LOC6898825|XP_015040505.2|DPSE	LOC6735612|XP_016028971.1|DSIM
OG0005965	LOC6898961|XP_002138921.3|DPSE	LOC6733780|XP_002080824.2|DSIM
OG0005966	LOC4804262|XP_001360846.3|DPSE	LOC6734130|XP_016027144.1|DSIM
OG0005967	LOC4804495|XP_001361051.1|DPSE	LOC6735355|XP_016028688.1|DSIM
OG0005968	LOC6898501|XP_002138542.2|DPSE	LOC6735351|XP_016028684.1|DSIM
OG0005969	LOC117183615|XP_033234032.1|DPSE	LOC6739503|XP_016029340.2|DSIM
OG0005970	LOC4812488|XP_001352756.2|DPSE	LOC27206291|XP_016031358.1|DSIM
OG0005971	LOC4804376|XP_001360947.1|DPSE	LOC6734381|XP_002081402.1|DSIM
OG0005972	LOC4813971|XP_015043502.1|DPSE	LOC6738844|XP_002085644.1|DSIM
OG0005973	LOC4813766|XP_001354018.1|DPSE	LOC6738756|XP_002085556.1|DSIM
OG0005974	LOC4813018|XP_015042743.2|DPSE	LOC6738833|XP_016032648.1|DSIM
OG0005975	LOC4813973|XP_001354130.3|DPSE	LOC6738843|XP_002085643.1|DSIM
OG0005976	LOC4802236|XP_001359198.3|DPSE	LOC6727589|XP_016034183.1|DSIM
OG0005977	LOC4804427|XP_001360993.1|DPSE	LOC6735416|XP_039147358.1|DSIM
OG0005978	LOC4805387|XP_001361796.4|DPSE	LOC6734865|XP_002081866.2|DSIM
OG0005979	LOC4804658|XP_001361185.1|DPSE	LOC6734265|XP_016027317.1|DSIM
OG0005980	LOC4803498|XP_001360213.1|DPSE	LOC6733365|XP_002080422.1|DSIM
OG0005981	LOC6901386|XP_033238800.1|DPSE	LOC6725716|XP_016038983.1|DSIM
OG0005982	LOC4804171|XP_001360775.2|DPSE	LOC6733374|XP_002080431.2|DSIM
OG0005983	LOC4814862|XP_001354900.1|DPSE	LOC27208604|XP_039153967.1|DSIM
OG0005984	LOC6901206|XP_033238133.1|DPSE	LOC6726215|XP_039152342.1|DSIM
OG0005985	LOC6902136|XP_033239858.1|DPSE	LOC6725647|XP_039152418.1|DSIM
OG0005986	LOC4814636|XP_033241001.1|DPSE	LOC6726307|XP_002107268.1|DSIM
OG0005987	LOC4815824|XP_015041302.2|DPSE	LOC6725585|XP_016038781.1|DSIM
OG0005988	LOC4805412|XP_015040638.2|DPSE	LOC6734048|XP_039147497.1|DSIM
OG0005989	LOC4805158|XP_001361607.3|DPSE	LOC6734359|XP_016027436.1|DSIM
OG0005990	LOC4804158|XP_015039650.2|DPSE	LOC6735063|XP_016028350.1|DSIM
OG0005991	LOC4805043|XP_001361508.1|DPSE	LOC27208705|XP_016026576.1|DSIM
OG0005992	LOC4813754|XP_001353779.2|DPSE	LOC6737558|XP_002084391.2|DSIM
OG0005993	LOC4813247|XP_015043165.1|DPSE	LOC6737560|XP_016031350.1|DSIM
OG0005994	LOC4813962|XP_001354121.2|DPSE	LOC6739009|XP_016032837.1|DSIM
OG0005995	LOC4813968|XP_033240272.1|DPSE	LOC6738847|XP_002085647.1|DSIM
OG0005996	LOC4812827|XP_033238668.1|DPSE	LOC6739036|XP_002085831.1|DSIM
OG0005997	LOC4804885|XP_001361373.4|DPSE	LOC6733921|XP_002080965.2|DSIM
OG0005998	LOC4812833|XP_001353175.4|DPSE	LOC6738113|XP_002084927.1|DSIM
OG0005999	LOC4814104|XP_001354248.2|DPSE	LOC6734432|XP_002081452.1|DSIM
OG0006000	LOC6903880|XP_002136631.1|DPSE	LOC6734828|XP_039148500.1|DSIM
OG0006001	LOC4813293|XP_015043113.2|DPSE	LOC6736881|XP_016030523.1|DSIM
OG0006002	LOC26534028|XP_033234083.1|DPSE	LOC6735952|XP_016029308.1|DSIM
OG0006003	LOC6900362|XP_033241439.1|DPSE	LOC6738091|XP_016031908.1|DSIM
OG0006004	LOC4802518|XP_015037883.2|DPSE	LOC27206455|XP_039151325.1|DSIM
OG0006005	LOC4804744|XP_001361256.2|DPSE	LOC6733969|XP_002081013.1|DSIM
OG0006006	LOC4805537|XP_001361924.4|DPSE	LOC6735497|XP_002082436.1|DSIM
OG0006007	LOC4805575|XP_001361958.2|DPSE	LOC6733219|XP_002080282.1|DSIM
OG0006008	LOC26532143|XP_033241563.1|DPSE, LOC6902872|XP_033235370.1|DPSE	LOC6730802|XP_016023220.1|DSIM
OG0006009	LOC4812024|XP_033237505.1|DPSE	LOC6738872|XP_016032690.1|DSIM
OG0006010	LOC4813953|XP_033241454.1|DPSE	LOC6739020|XP_039148930.1|DSIM
OG0006011	LOC6899980|XP_002135347.2|DPSE	LOC6736207|XP_016029648.1|DSIM
OG0006012	LOC4813912|XP_033239743.1|DPSE	LOC6737670|XP_039149890.1|DSIM
OG0006013	LOC6898803|XP_033234864.1|DPSE	LOC6734239|XP_039148814.1|DSIM
OG0006014	LOC4812531|XP_001352903.1|DPSE	LOC6737972|XP_016031725.1|DSIM
OG0006015	LOC6898494|XP_002138535.1|DPSE	LOC6734581|XP_002081589.1|DSIM
OG0006016	LOC4805042|XP_001361507.3|DPSE	LOC6733617|XP_039147569.1|DSIM
OG0006017	LOC4803688|XP_001360365.3|DPSE	LOC6739404|XP_002076309.2|DSIM
OG0006018	LOC4805744|XP_001362091.2|DPSE	LOC6735217|XP_002082190.2|DSIM
OG0006019	LOC26533621|XP_015039274.1|DPSE	LOC27207932|XP_016028969.2|DSIM
OG0006020	LOC4812282|XP_001352980.4|DPSE	LOC6738858|XP_002085658.2|DSIM
OG0006021	LOC6900490|XP_033238214.1|DPSE	LOC6737864|XP_002084692.1|DSIM
OG0006022	LOC4817970|XP_001357332.2|DPSE	LOC6732203|XP_002079332.2|DSIM
OG0006023	LOC4802667|XP_001359539.1|DPSE	LOC6729652|XP_016036293.1|DSIM
OG0006024	LOC4814623|XP_033241007.1|DPSE	LOC6726141|XP_039153585.1|DSIM
OG0006025	LOC6898181|XP_033233571.1|DPSE	LOC6734109|XP_016027116.1|DSIM
OG0006026	LOC4800614|XP_001357859.1|DPSE	LOC6729118|XP_016035763.1|DSIM
OG0006027	LOC4804381|XP_001360952.2|DPSE	LOC6734322|XP_016027392.1|DSIM
OG0006028	LOC4803891|XP_033233842.1|DPSE	LOC6734468|XP_016027592.1|DSIM
OG0006029	LOC4805046|XP_001361511.1|DPSE	LOC6733614|XP_002080668.1|DSIM
OG0006030	LOC4800441|XP_001357717.1|DPSE	LOC6729451|XP_002104762.1|DSIM
OG0006031	LOC4804356|XP_001360930.3|DPSE	LOC6734081|XP_002081116.1|DSIM
OG0006032	LOC4814395|XP_015042271.2|DPSE	LOC6726576|XP_039153804.1|DSIM
OG0006033	LOC4803686|XP_001360363.3|DPSE	LOC6739409|XP_002076314.1|DSIM
OG0006034	LOC4801548|XP_003736546.3|DPSE	LOC6727275|XP_016033795.1|DSIM
OG0006035	LOC4802319|XP_001359259.2|DPSE	LOC6727907|XP_002103262.1|DSIM
OG0006036	LOC4817085|XP_001356373.3|DPSE	LOC6731650|XP_002078790.2|DSIM
OG0006037	LOC4803977|XP_033233699.1|DPSE	LOC6734525|XP_002081534.1|DSIM
OG0006038	LOC4802065|XP_001359058.2|DPSE	LOC6726884|XP_002102286.1|DSIM
OG0006039	LOC6899047|XP_002138974.2|DPSE	LOC6733213|XP_016026089.1|DSIM
OG0006040	LOC6898461|XP_002138504.2|DPSE	LOC6734374|XP_016027452.1|DSIM
OG0006041	LOC4814604|XP_001354916.1|DPSE	LOC6725332|XP_002106349.2|DSIM
OG0006042	LOC4805739|XP_004444595.2|DPSE	LOC6734641|XP_039148123.1|DSIM
OG0006043	LOC4813671|XP_001353963.4|DPSE	LOC6738531|XP_016032375.1|DSIM
OG0006044	LOC4814360|XP_001354492.1|DPSE	LOC6724824|XP_016037610.1|DSIM
OG0006045	LOC4805669|XP_001362030.3|DPSE	LOC6733193|XP_002080269.2|DSIM
OG0006046	LOC4804243|XP_001360832.3|DPSE	LOC6734853|XP_016028107.1|DSIM
OG0006047	LOC6900545|XP_002134929.3|DPSE	LOC6738014|XP_002084829.1|DSIM
OG0006048	LOC4813592|XP_001353911.3|DPSE	LOC6737678|XP_002084510.2|DSIM
OG0006049	LOC4815099|XP_001355018.4|DPSE	LOC6725930|XP_002106914.1|DSIM
OG0006050	LOC4800725|XP_001357945.3|DPSE	LOC6730336|XP_016037103.1|DSIM
OG0006051	LOC4815862|XP_001355561.3|DPSE	LOC6740083|XP_002076966.1|DSIM
OG0006052	LOC4804613|XP_001361146.4|DPSE	LOC6736169|XP_016029588.1|DSIM
OG0006053	LOC4814175|XP_001354194.1|DPSE	LOC27206239|XP_016030963.1|DSIM
OG0006054	LOC4811716|XP_033237289.1|DPSE	LOC6740394|XP_016037216.1|DSIM
OG0006055	LOC4800827|XP_001358031.3|DPSE	LOC6728364|XP_016034983.1|DSIM
OG0006056	LOC4805738|XP_001362086.1|DPSE	LOC6734642|XP_002081649.1|DSIM
OG0006057	LOC4812524|XP_001352451.4|DPSE	LOC6736319|XP_016029794.1|DSIM
OG0006058	LOC4801830|XP_001358863.1|DPSE	LOC6727518|XP_016034101.1|DSIM
OG0006059	LOC4813558|XP_001354005.1|DPSE	LOC6737870|XP_016031638.1|DSIM
OG0006060	LOC4813782|XP_001354006.2|DPSE	LOC6737871|XP_016031641.1|DSIM
OG0006061	LOC6901250|XP_002133951.2|DPSE	LOC6740278|XP_016040266.1|DSIM
OG0006062	LOC4803152|XP_001359942.2|DPSE	LOC6728544|XP_002103889.1|DSIM
OG0006063	LOC4817371|XP_001356327.3|DPSE	LOC6731708|XP_002078843.2|DSIM
OG0006064	LOC4805478|XP_033234495.1|DPSE	LOC6734451|XP_002081470.1|DSIM
OG0006065	LOC4813826|XP_001354051.3|DPSE	LOC6736486|XP_002083356.2|DSIM
OG0006066	LOC6898392|XP_015039657.2|DPSE	LOC6733369|XP_016026283.1|DSIM
OG0006067	LOC4805077|XP_033234310.1|DPSE	LOC6733605|XP_039148606.1|DSIM
OG0006068	LOC4815169|XP_001354565.2|DPSE	LOC27206595|XP_016040070.1|DSIM
OG0006069	LOC4813718|XP_033239117.1|DPSE	LOC6738515|XP_016032361.1|DSIM
OG0006070	LOC4812458|XP_001352402.2|DPSE	LOC6739668|XP_016032862.1|DSIM
OG0006071	LOC6896869|XP_002137059.2|DPSE	LOC6729879|XP_002105182.2|DSIM
OG0006072	LOC4812771|XP_001354050.1|DPSE	LOC6736484|XP_002083354.1|DSIM
OG0006073	LOC4813263|XP_001353671.3|DPSE	LOC6736269|XP_002083153.1|DSIM
OG0006074	LOC6902221|XP_002133748.2|DPSE	LOC6725725|XP_039153831.1|DSIM
OG0006075	LOC117183168|XP_033237426.1|DPSE	LOC27206764|XP_016038453.1|DSIM
OG0006076	LOC4803948|XP_001360586.3|DPSE	LOC6734545|XP_016027662.1|DSIM
OG0006077	LOC4811862|XP_033241478.1|DPSE	LOC6738727|XP_039149090.1|DSIM
OG0006078	LOC4811936|XP_001352971.1|DPSE	LOC6738728|XP_002085529.1|DSIM
OG0006079	LOC4811991|XP_001353012.1|DPSE	LOC6738905|XP_016032728.1|DSIM
OG0006080	LOC4812194|XP_001353017.1|DPSE	LOC6738229|XP_039149058.1|DSIM
OG0006081	LOC4805111|XP_001361569.2|DPSE	LOC6733730|XP_016026701.1|DSIM
OG0006082	LOC4805113|XP_001361571.1|DPSE	LOC6733732|XP_016026702.1|DSIM
OG0006083	LOC4813535|XP_001353480.1|DPSE	LOC6738615|XP_016032457.1|DSIM
OG0006084	LOC4813272|XP_015042832.1|DPSE	LOC6738203|XP_016032031.1|DSIM
OG0006085	LOC6896688|XP_002136902.2|DPSE	LOC6739025|XP_002085820.1|DSIM
OG0006086	LOC4812507|XP_015043540.1|DPSE	LOC6739029|XP_016032866.1|DSIM
OG0006087	LOC6898432|XP_002138474.3|DPSE	LOC6734852|XP_016028105.1|DSIM
OG0006088	LOC4813107|XP_001353956.2|DPSE	LOC6738519|XP_002085325.3|DSIM
OG0006089	LOC4815870|XP_001355411.1|DPSE	LOC6739985|XP_002076873.2|DSIM
OG0006090	LOC6900026|XP_002135390.3|DPSE	LOC6738326|XP_016032173.1|DSIM
OG0006091	LOC4812367|XP_001352605.4|DPSE	LOC6737473|XP_016031262.2|DSIM
OG0006092	LOC4814499|XP_033240178.1|DPSE	LOC27207710|XP_016039674.1|DSIM
OG0006093	LOC4803875|XP_001360524.4|DPSE	LOC6733782|XP_002080826.1|DSIM
OG0006094	LOC4812180|XP_001352782.1|DPSE	LOC6737717|XP_016031491.1|DSIM
OG0006095	LOC6898532|XP_004444241.2|DPSE	LOC27206699|XP_016026621.2|DSIM
OG0006096	LOC4803965|XP_001360603.2|DPSE	LOC6734499|XP_016027624.1|DSIM
OG0006097	LOC4813040|XP_033238464.1|DPSE	LOC6738583|XP_016032430.1|DSIM
OG0006098	LOC4817266|XP_001356481.3|DPSE	LOC6730415|XP_002077596.1|DSIM
OG0006099	LOC4804989|XP_001361461.2|DPSE	LOC6734567|XP_016027680.1|DSIM
OG0006100	LOC4803617|XP_001360307.3|DPSE	LOC6735802|XP_016029185.1|DSIM
OG0006101	LOC117184171|XP_033236552.1|DPSE	LOC6731805|XP_002078940.1|DSIM
OG0006102	LOC6903884|XP_002136628.2|DPSE	LOC27207779|XP_016028611.1|DSIM
OG0006103	LOC4814697|XP_001354553.3|DPSE	LOC6725636|XP_016038853.1|DSIM
OG0006104	LOC4814480|XP_001355145.1|DPSE	LOC6725355|XP_002106372.1|DSIM
OG0006105	LOC4814479|XP_033238809.1|DPSE	LOC6725354|XP_002106371.3|DSIM
OG0006106	LOC4813760|XP_015042881.2|DPSE	LOC6739062|XP_016032893.1|DSIM
OG0006107	LOC4805532|XP_001361920.3|DPSE	LOC6735491|XP_016028830.1|DSIM
OG0006108	LOC4815655|XP_001355452.1|DPSE	LOC6739905|XP_016037646.1|DSIM
OG0006109	LOC4813482|XP_001353379.1|DPSE	LOC6739156|XP_002085947.2|DSIM
OG0006110	LOC4813707|XP_001353489.1|DPSE	LOC6738599|XP_002085403.1|DSIM
OG0006111	LOC4805514|XP_001361905.1|DPSE	LOC6735473|XP_016028776.1|DSIM
OG0006112	LOC4804312|XP_001360892.4|DPSE	LOC6736009|XP_002082918.1|DSIM
OG0006113	LOC4812189|XP_001352814.2|DPSE	LOC6738397|XP_002085206.1|DSIM
OG0006114	LOC4801167|XP_001358301.2|DPSE	LOC6739788|XP_002076680.1|DSIM
OG0006115	LOC6898178|XP_002138249.2|DPSE	LOC6734115|XP_016027130.1|DSIM
OG0006116	LOC4804146|XP_001360752.3|DPSE	LOC6734074|XP_039147502.1|DSIM
OG0006117	LOC4803899|XP_001360544.1|DPSE	LOC6734726|XP_002081733.1|DSIM
OG0006118	LOC4804190|XP_015039669.1|DPSE	LOC6734846|XP_016028087.1|DSIM
