Orthogroup	DPSE.longest_only	DMIR.longest_only
OG0006155	LOC6896827|XP_002137030.3|DPSE	LOC108155779|XP_017142327.1|DMIR
OG0006156	LOC4803025|XP_001359827.2|DPSE	LOC108156190|XP_017143010.1|DMIR
OG0006157	LOC4804284|XP_001360865.3|DPSE	LOC108159122|XP_017147594.1|DMIR, LOC117190745|XP_033251695.1|DMIR
OG0006158	LOC4813057|XP_001353357.4|DPSE	LOC108152895|XP_017138029.1|DMIR
OG0006159	LOC4803879|XP_033234043.1|DPSE	LOC117188154|XP_033247455.1|DMIR, LOC108160468|XP_017149974.2|DMIR
OG0006160	LOC4804285|XP_001360866.2|DPSE	LOC117190743|XP_033251693.1|DMIR, LOC108159120|XP_017147592.1|DMIR
OG0006161	LOC4804516|XP_001361067.4|DPSE	LOC117193815|XP_033254417.1|DMIR, LOC117193500|XP_033254141.1|DMIR, LOC108159273|XP_017147921.1|DMIR
OG0006162	LOC26534304|XP_015044230.2|DPSE	LOC108164414|XP_017155578.1|DMIR
OG0006163	LOC4803885|XP_002138338.3|DPSE	LOC108158441|XP_017146213.2|DMIR
OG0006165	LOC4812854|XP_001353514.3|DPSE	LOC108153631|XP_017139224.1|DMIR
OG0006166	LOC117183658|XP_033234192.1|DPSE, LOC117184617|XP_033238983.1|DPSE, LOC26533467|XP_033233218.1|DPSE	LOC117186737|XP_033243793.1|DMIR
OG0006166	LOC26532260|XP_033237456.1|DPSE, LOC6899958|XP_002135326.3|DPSE	LOC108151174|XP_017135094.1|DMIR
OG0006166	LOC4816939|XP_001356379.3|DPSE	LOC108164044|XP_017155111.1|DMIR
OG0006167	LOC5495513|XP_001362068.2|DPSE	LOC108160232|XP_017149575.1|DMIR
OG0006168	LOC4815031|XP_001354852.3|DPSE	LOC108150832|XP_017134631.1|DMIR
OG0006168	LOC6901465|XP_002134151.3|DPSE	LOC108151791|XP_017136132.2|DMIR
OG0006169	LOC4815421|XP_001355409.1|DPSE	LOC108151099|XP_017134982.1|DMIR
OG0006170	LOC4803777|XP_001360439.2|DPSE	LOC117191541|XP_033252268.1|DMIR, LOC117191539|XP_033252267.1|DMIR, LOC117188436|XP_033248210.1|DMIR, LOC117187791|XP_033246531.1|DMIR, LOC117188435|XP_033248208.1|DMIR, LOC117187755|XP_033246457.1|DMIR, LOC117187788|XP_033246526.1|DMIR, LOC117187792|XP_033246532.1|DMIR, LOC117187790|XP_033246530.1|DMIR, LOC117187793|XP_033246533.1|DMIR, LOC117188434|XP_033248207.1|DMIR
OG0006171	LOC6902476|XP_002133021.2|DPSE	LOC108161483|XP_017151242.2|DMIR
OG0006172	LOC4813051|XP_001353252.3|DPSE	LOC108165279|XP_017156803.1|DMIR
OG0006173	LOC6903189|XP_002132888.2|DPSE	LOC108164276|XP_017155411.1|DMIR
OG0006174	LOC4813126|XP_001353985.3|DPSE	LOC108153258|XP_017138610.2|DMIR
OG0006175	LOC117183602|XP_033233953.1|DPSE, LOC6898990|XP_002138950.1|DPSE	LOC117193820|XP_033254422.1|DMIR
OG0006175	LOC6898991|XP_002138951.2|DPSE	LOC108158861|XP_017147081.1|DMIR
OG0006175	LOC6898989|XP_002138949.1|DPSE	LOC108158859|XP_017147079.2|DMIR, LOC117188380|XP_033248056.1|DMIR
OG0006176	LOC6902625|XP_002133151.1|DPSE	LOC108162331|XP_017152511.1|DMIR
OG0006176	LOC6903539|XP_002132414.1|DPSE	LOC108163304|XP_017154006.1|DMIR
OG0006177	LOC26532987|XP_015037664.2|DPSE	LOC108154551|XP_033245439.1|DMIR
OG0006177	LOC6902948|XP_002132674.2|DPSE	LOC108163230|XP_017153876.1|DMIR
OG0006178	LOC6899012|XP_002138967.2|DPSE	LOC117192935|XP_033253556.1|DMIR, LOC108158068|XP_017145707.2|DMIR
OG0006179	LOC6900459|XP_002134852.2|DPSE	LOC108153723|XP_017139340.1|DMIR
OG0006181	LOC4801010|XP_003736358.3|DPSE	LOC108156240|XP_017143077.1|DMIR
OG0006182	LOC4800608|XP_001357853.3|DPSE	LOC108157187|XP_017144604.1|DMIR
OG0006183	LOC4801649|XP_001358702.3|DPSE	LOC108154941|XP_017140919.1|DMIR
OG0006184	LOC4800972|XP_001358153.3|DPSE	LOC108156225|XP_017143053.1|DMIR
OG0006185	LOC4801522|XP_001358599.2|DPSE	LOC108156296|XP_017143169.1|DMIR
OG0006186	LOC6896977|XP_002137163.1|DPSE	LOC108156229|XP_017143057.1|DMIR
OG0006187	LOC4800407|XP_001357689.1|DPSE	LOC108157497|XP_017145085.1|DMIR
OG0006188	LOC4816081|XP_015041256.2|DPSE	LOC108153769|XP_017139399.1|DMIR
OG0006189	LOC4815772|XP_001355575.2|DPSE	LOC108153817|XP_017139422.1|DMIR
OG0006190	LOC4801290|XP_001358410.3|DPSE	LOC108154722|XP_017140573.1|DMIR
OG0006191	LOC4801171|XP_001358305.3|DPSE	LOC108156718|XP_017143858.1|DMIR
OG0006192	LOC4815505|XP_001355218.4|DPSE	LOC108155212|XP_017141388.1|DMIR
OG0006193	LOC4815081|XP_001355019.1|DPSE	LOC108160563|XP_017150131.1|DMIR
OG0006194	LOC4815030|XP_015042079.2|DPSE	LOC108164754|XP_017156143.1|DMIR
OG0006195	LOC4815955|XP_001355312.2|DPSE	LOC108164107|XP_017155190.2|DMIR, LOC117186630|XP_033243533.1|DMIR
OG0006196	LOC6897474|XP_033241607.1|DPSE	LOC108154148|XP_033244694.1|DMIR
OG0006197	LOC6899784|XP_033237056.1|DPSE	LOC108164479|XP_017155722.1|DMIR
OG0006198	LOC6901448|XP_033240276.1|DPSE	LOC108162264|XP_017152408.2|DMIR
OG0006199	LOC4801380|XP_001358483.2|DPSE	LOC108155331|XP_017141561.1|DMIR
OG0006200	LOC4801198|XP_001358327.4|DPSE	LOC108157445|XP_017144989.1|DMIR
OG0006201	LOC6901018|XP_015042192.2|DPSE	LOC108160824|XP_017150547.1|DMIR
OG0006202	LOC4814264|XP_001354352.1|DPSE	LOC108160816|XP_017150535.1|DMIR
OG0006203	LOC4814543|XP_015041509.2|DPSE	LOC108157354|XP_017144868.1|DMIR
OG0006204	LOC6896742|XP_002136949.4|DPSE	LOC108156739|XP_017143887.1|DMIR
OG0006205	LOC4815540|XP_001355666.2|DPSE	LOC108157151|XP_017144552.1|DMIR
OG0006206	LOC4811754|XP_033240086.1|DPSE	LOC117186646|XP_033243573.1|DMIR
OG0006207	LOC4818009|XP_001357480.2|DPSE	LOC108161828|XP_017151676.1|DMIR
OG0006208	LOC4812573|XP_001352500.3|DPSE	LOC108165588|XP_017157151.1|DMIR
OG0006209	LOC4816012|XP_001355730.3|DPSE	LOC108153714|XP_017139334.1|DMIR
OG0006210	LOC6901607|XP_015041870.2|DPSE	LOC108154173|XP_017139841.1|DMIR
OG0006211	LOC4817139|XP_001356518.2|DPSE	LOC108162123|XP_017152187.1|DMIR
OG0006212	LOC4816881|XP_015035891.2|DPSE	LOC108162122|XP_017152185.1|DMIR
OG0006213	LOC4802773|XP_001359633.3|DPSE	LOC108157846|XP_017145538.1|DMIR
OG0006214	LOC4815329|XP_033239283.1|DPSE	LOC108164662|XP_017156004.1|DMIR
OG0006215	LOC6901969|XP_033240845.1|DPSE	LOC108153923|XP_017139511.1|DMIR
OG0006216	LOC4800733|XP_001357951.3|DPSE	LOC108157026|XP_017144325.1|DMIR
OG0006217	LOC4815135|XP_001354800.2|DPSE	LOC108164586|XP_017155901.1|DMIR
OG0006218	LOC4816541|XP_001356241.4|DPSE	LOC108163696|XP_017154618.2|DMIR
OG0006219	LOC4815430|XP_015041140.1|DPSE	LOC108150975|XP_017134804.1|DMIR
OG0006220	LOC6900789|XP_002135148.1|DPSE	LOC108152612|XP_017137566.1|DMIR
OG0006221	LOC4800714|XP_001357938.3|DPSE	LOC108157275|XP_017144762.1|DMIR
OG0006222	LOC4800712|XP_001357937.2|DPSE	LOC108156745|XP_017143896.1|DMIR
OG0006223	LOC4814859|XP_001355031.2|DPSE	LOC108156973|XP_017144256.1|DMIR
OG0006224	LOC6902245|XP_033241388.1|DPSE	LOC108157161|XP_033243053.1|DMIR
OG0006225	LOC4815390|XP_001354850.3|DPSE	LOC108164529|XP_017155810.1|DMIR
OG0006226	LOC6898687|XP_002138692.2|DPSE	LOC117192575|XP_033253185.1|DMIR, LOC108158494|XP_017146294.1|DMIR
OG0006227	LOC6901211|XP_002133912.2|DPSE	LOC108164633|XP_017155967.1|DMIR
OG0006228	LOC4804127|XP_001360735.1|DPSE	LOC108158661|XP_017146647.1|DMIR
OG0006229	LOC26532627|XP_033237074.1|DPSE	LOC108164456|XP_017155664.1|DMIR
OG0006230	LOC4815765|XP_015041281.2|DPSE	LOC108160771|XP_017150464.1|DMIR
OG0006231	LOC4814684|XP_015041498.2|DPSE	LOC108154095|XP_017139707.1|DMIR
OG0006232	LOC6899744|XP_033237988.1|DPSE	LOC117186154|XP_033242249.1|DMIR, LOC117186153|XP_033242243.1|DMIR
OG0006233	LOC6899177|XP_033239056.1|DPSE	LOC117186766|XP_033243882.1|DMIR
OG0006234	LOC4815928|XP_001355590.2|DPSE	LOC108156324|XP_017143211.1|DMIR
OG0006235	LOC6901618|XP_002134288.2|DPSE	LOC108164701|XP_017156062.1|DMIR
OG0006236	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE	LOC108164145|XP_017155242.1|DMIR
OG0006237	LOC4815541|XP_001355667.1|DPSE	LOC108157214|XP_017144658.1|DMIR
OG0006238	LOC4814974|XP_015042013.2|DPSE	LOC108164757|XP_017156149.1|DMIR
OG0006239	LOC6901176|XP_002133877.2|DPSE	LOC108156200|XP_017143027.1|DMIR
OG0006240	LOC4800995|XP_033233145.1|DPSE	LOC108156754|XP_017143904.1|DMIR
OG0006241	LOC4815927|XP_001355589.3|DPSE	LOC108156291|XP_017143167.1|DMIR
OG0006242	LOC117184488|XP_033238219.1|DPSE	LOC108164934|XP_033246459.1|DMIR
OG0006243	LOC4801513|XP_001358592.3|DPSE	LOC108155365|XP_017141616.1|DMIR
OG0006244	LOC4800706|XP_001357931.1|DPSE	LOC108157061|XP_017144380.1|DMIR
OG0006245	LOC4801668|XP_001358720.3|DPSE	LOC108155399|XP_017141680.1|DMIR
OG0006246	LOC4814985|XP_001354662.2|DPSE	LOC108164956|XP_017156446.1|DMIR
OG0006247	LOC4805012|XP_033235070.1|DPSE	LOC108160311|XP_017149720.1|DMIR
OG0006248	LOC6896949|XP_002137134.2|DPSE	LOC108157335|XP_017144842.1|DMIR
OG0006249	LOC4817582|XP_001356986.3|DPSE	LOC108163068|XP_017153632.1|DMIR
OG0006250	LOC6902298|XP_015041368.1|DPSE	LOC108155415|XP_033249470.1|DMIR
OG0006251	LOC4800745|XP_001357962.2|DPSE	LOC108156321|XP_017143202.1|DMIR
OG0006252	LOC4800744|XP_001357961.1|DPSE	LOC108156320|XP_017143201.1|DMIR
OG0006253	LOC6901287|XP_002133988.2|DPSE	LOC108155701|XP_017142172.1|DMIR
OG0006254	LOC26533661|XP_033238615.1|DPSE	LOC117186604|XP_033243484.1|DMIR
OG0006255	LOC4800930|XP_001358117.3|DPSE	LOC108156658|XP_017143760.2|DMIR
OG0006256	LOC6902191|XP_002133718.1|DPSE	LOC108156316|XP_017143198.1|DMIR
OG0006257	LOC4814405|XP_015042211.2|DPSE	LOC108164692|XP_017156053.1|DMIR
OG0006258	LOC6902319|XP_033239609.1|DPSE	LOC108153704|XP_017139323.1|DMIR
OG0006259	LOC4801647|XP_001358700.2|DPSE	LOC108154938|XP_017140917.1|DMIR
OG0006260	LOC4815233|XP_001354734.2|DPSE	LOC108159003|XP_017147365.1|DMIR
OG0006261	LOC4817796|XP_033235975.1|DPSE	LOC108162296|XP_017152449.1|DMIR
OG0006262	LOC4814394|XP_001354420.3|DPSE	LOC108163829|XP_017154822.1|DMIR
OG0006263	LOC4814726|XP_001354541.1|DPSE	LOC108152446|XP_017137289.1|DMIR
OG0006264	LOC6901162|XP_015041432.2|DPSE	LOC108152487|XP_017137355.1|DMIR
OG0006265	LOC4803873|XP_001360522.2|DPSE	LOC108159562|XP_017148489.1|DMIR
OG0006266	LOC4814608|XP_033240728.1|DPSE	LOC108152466|XP_017137326.1|DMIR
OG0006267	LOC4814838|XP_015041610.2|DPSE	LOC108163215|XP_017153863.1|DMIR
OG0006268	LOC4804458|XP_001361017.3|DPSE	LOC108160239|XP_017149585.2|DMIR, LOC117187722|XP_033246365.1|DMIR
OG0006269	LOC4800352|XP_001357562.2|DPSE	LOC108154620|XP_017140429.1|DMIR
OG0006270	LOC6901072|XP_002134551.1|DPSE	LOC108151554|XP_017135713.1|DMIR
OG0006271	LOC4801021|XP_001358191.2|DPSE	LOC108153986|XP_017139570.2|DMIR
OG0006272	LOC4814676|XP_015041493.2|DPSE	LOC108164159|XP_017155258.1|DMIR
OG0006273	LOC4803413|XP_001360160.1|DPSE	LOC117190825|XP_033251754.1|DMIR, LOC108160431|XP_017149923.1|DMIR
OG0006274	LOC4815724|XP_001355531.4|DPSE	LOC108165178|XP_017156738.1|DMIR
OG0006275	LOC4815090|XP_001354643.3|DPSE	LOC108161507|XP_017151275.1|DMIR
OG0006276	LOC4814136|XP_033238481.1|DPSE	LOC108151724|XP_017135990.1|DMIR
OG0006277	LOC6897155|XP_015037205.2|DPSE	LOC108156500|XP_033244406.1|DMIR
OG0006278	LOC4816093|XP_001355726.4|DPSE	LOC108165302|XP_017156829.1|DMIR
OG0006279	LOC4814444|XP_033238032.1|DPSE	LOC108161320|XP_017151039.1|DMIR
OG0006280	LOC6901882|XP_015040930.2|DPSE	LOC108159474|XP_017148291.1|DMIR
OG0006281	LOC4815455|XP_033237587.1|DPSE	LOC108159486|XP_017148311.1|DMIR
OG0006282	LOC4814597|XP_001354955.4|DPSE	LOC108154078|XP_017139678.1|DMIR
OG0006283	LOC4801562|XP_001358634.3|DPSE	LOC108154677|XP_017140508.1|DMIR
OG0006284	LOC4812239|XP_001352539.2|DPSE	LOC108151301|XP_017135325.1|DMIR
OG0006285	LOC4802732|XP_001359595.3|DPSE	LOC108155518|XP_017141853.1|DMIR
OG0006286	LOC4801455|XP_001358549.4|DPSE	LOC108157145|XP_017144538.1|DMIR
OG0006287	LOC4815165|XP_001354808.1|DPSE	LOC108164953|XP_017156439.1|DMIR
OG0006288	LOC6896687|XP_002136901.2|DPSE	LOC108155508|XP_017141837.1|DMIR
OG0006289	LOC4801431|XP_001358526.2|DPSE	LOC108154986|XP_017141016.1|DMIR
OG0006290	LOC4815377|XP_001354985.2|DPSE	LOC108160219|XP_033242552.1|DMIR
OG0006291	LOC4816569|XP_001355916.1|DPSE	LOC108161971|XP_017151918.1|DMIR
OG0006292	LOC4815462|XP_033237570.1|DPSE	LOC108152999|XP_017138226.1|DMIR
OG0006293	LOC4813625|XP_001353650.3|DPSE	LOC108151456|XP_017135566.1|DMIR
OG0006294	LOC6901629|XP_015041906.2|DPSE	LOC108160542|XP_017150097.1|DMIR
OG0006295	LOC4816023|XP_001355717.2|DPSE	LOC108154048|XP_017139632.1|DMIR
OG0006296	LOC4814634|XP_001355013.2|DPSE	LOC108161057|XP_017150826.1|DMIR
OG0006297	LOC6901911|XP_015040996.2|DPSE	LOC108155384|XP_017141652.1|DMIR
OG0006298	LOC4815050|XP_001355020.3|DPSE	LOC108160554|XP_017150119.1|DMIR
OG0006299	LOC6901632|XP_015041908.2|DPSE	LOC108154706|XP_017140549.1|DMIR
OG0006300	LOC4815007|XP_001354637.3|DPSE	LOC108159233|XP_017147832.1|DMIR
OG0006301	LOC4814681|XP_001354943.3|DPSE	LOC108155019|XP_017141064.1|DMIR, LOC117188174|XP_033247511.1|DMIR
OG0006302	LOC4814692|XP_033237999.1|DPSE	LOC108164540|XP_017155831.1|DMIR
OG0006303	LOC6898043|XP_002138131.2|DPSE	LOC108159880|XP_017148982.2|DMIR
OG0006304	LOC6896832|XP_002137035.3|DPSE	LOC108155158|XP_017141309.1|DMIR
OG0006305	LOC4800621|XP_033240324.1|DPSE	LOC108155160|XP_017141312.1|DMIR
OG0006306	LOC4802125|XP_033233101.1|DPSE	LOC108154075|XP_017139671.1|DMIR
OG0006307	LOC4801938|XP_001358955.5|DPSE	LOC108155343|XP_017141588.1|DMIR
OG0006308	LOC4814215|XP_001354335.2|DPSE	LOC108151687|XP_017135921.1|DMIR
OG0006309	LOC4815902|XP_001355597.3|DPSE	LOC108164720|XP_017156094.1|DMIR
OG0006310	LOC4801485|XP_001358568.4|DPSE	LOC108156686|XP_017143815.1|DMIR
OG0006311	LOC4815710|XP_001355550.4|DPSE	LOC108157212|XP_017144691.1|DMIR
OG0006312	LOC4815761|XP_001355549.3|DPSE	LOC108164851|XP_017156268.1|DMIR
OG0006313	LOC4815277|XP_001354527.3|DPSE	LOC108155987|XP_017142672.1|DMIR
OG0006314	LOC4811743|XP_001352315.2|DPSE	LOC117186409|XP_033243060.1|DMIR
OG0006315	LOC4800343|XP_003736198.2|DPSE	LOC108154616|XP_017140422.1|DMIR
OG0006316	LOC4816017|XP_001355289.1|DPSE	LOC108158366|XP_017146111.1|DMIR
OG0006317	LOC4814813|XP_001355157.1|DPSE	LOC108155656|XP_017142102.1|DMIR
OG0006318	LOC4814938|XP_033238185.1|DPSE	LOC108161426|XP_017151179.1|DMIR
OG0006319	LOC4804890|XP_001361378.2|DPSE	LOC117188056|XP_033247188.1|DMIR, LOC108158496|XP_017146298.2|DMIR
OG0006320	LOC6901062|XP_002134541.1|DPSE	LOC108164923|XP_017156399.1|DMIR
OG0006321	LOC4815334|XP_001354927.3|DPSE	LOC108160293|XP_017149692.1|DMIR
OG0006322	LOC6901209|XP_002133910.2|DPSE	LOC108153913|XP_017139501.1|DMIR
OG0006323	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE	LOC117186271|XP_033242691.1|DMIR
OG0006324	LOC6901954|XP_002133488.2|DPSE	LOC108160252|XP_017149608.1|DMIR
OG0006325	LOC4801547|XP_001358619.3|DPSE	LOC108156713|XP_017143850.1|DMIR
OG0006326	LOC4813844|XP_001353156.3|DPSE	LOC108152721|XP_017137747.1|DMIR
OG0006327	LOC4801142|XP_001358281.3|DPSE	LOC108156498|XP_017143483.1|DMIR
OG0006328	LOC6896965|XP_033232750.1|DPSE	LOC108155433|XP_017141734.2|DMIR
OG0006329	LOC4815727|XP_001355273.3|DPSE	LOC108161895|XP_017151782.1|DMIR
OG0006330	LOC4801378|XP_015037212.2|DPSE	LOC108155328|XP_017141553.1|DMIR
OG0006331	LOC4814930|XP_001355081.4|DPSE	LOC108161350|XP_017151082.1|DMIR
OG0006332	LOC4814442|XP_001354836.3|DPSE	LOC108164797|XP_017156210.1|DMIR
OG0006333	LOC4815225|XP_001354726.4|DPSE	LOC108159421|XP_033246848.1|DMIR
OG0006334	LOC6902307|XP_002133834.1|DPSE	LOC108154058|XP_017139642.1|DMIR
OG0006335	LOC6896823|XP_002137026.2|DPSE	LOC108156791|XP_017143957.1|DMIR
OG0006336	LOC4815285|XP_001354868.1|DPSE	LOC108156382|XP_017143290.1|DMIR
OG0006337	LOC4815247|XP_033238222.1|DPSE	LOC108158962|XP_017147286.1|DMIR
OG0006338	LOC4802740|XP_001359603.1|DPSE	LOC108156931|XP_017144177.1|DMIR
OG0006339	LOC6899606|XP_033237613.1|DPSE	LOC117186475|XP_033243236.1|DMIR
OG0006340	LOC6901573|XP_002134246.1|DPSE	LOC108164509|XP_017155781.1|DMIR
OG0006341	LOC4814317|XP_001354398.2|DPSE	LOC108164542|XP_017155839.1|DMIR
OG0006342	LOC4814256|XP_033239329.1|DPSE	LOC108164837|XP_017156250.1|DMIR
OG0006343	LOC6901056|XP_002134535.2|DPSE	LOC108164682|XP_017156033.1|DMIR
OG0006344	LOC4815499|XP_033239482.1|DPSE	LOC108164982|XP_017156497.1|DMIR
OG0006345	LOC4800705|XP_033232584.1|DPSE	LOC108155071|XP_033245620.1|DMIR
OG0006346	LOC4800463|XP_001357734.2|DPSE	LOC108155274|XP_017141470.1|DMIR
OG0006347	LOC6897317|XP_003736581.3|DPSE	LOC108156285|XP_017143149.2|DMIR
OG0006348	LOC6901267|XP_015041538.2|DPSE	LOC108162557|XP_017152845.1|DMIR
OG0006349	LOC6901160|XP_033240730.1|DPSE	LOC108152504|XP_017137380.1|DMIR
OG0006350	LOC6896781|XP_002136987.1|DPSE	LOC108156107|XP_017142891.1|DMIR
OG0006351	LOC4815284|XP_033241494.1|DPSE	LOC108159282|XP_017147944.1|DMIR
OG0006352	LOC4803656|XP_001360339.2|DPSE	LOC108160503|XP_017150032.1|DMIR
OG0006353	LOC4800415|XP_015038765.2|DPSE	LOC108156016|XP_017142730.1|DMIR
OG0006354	LOC4800936|XP_001358123.3|DPSE	LOC108156695|XP_017143827.2|DMIR
OG0006355	LOC4816052|XP_002133751.2|DPSE	LOC108154418|XP_017140180.1|DMIR
OG0006356	LOC4814934|XP_001354537.2|DPSE	LOC108159725|XP_033243545.1|DMIR
OG0006357	LOC6901910|XP_015040983.2|DPSE	LOC108152947|XP_033248247.1|DMIR
OG0006358	LOC4811942|XP_001352766.1|DPSE	LOC108151802|XP_017136141.1|DMIR
OG0006359	LOC4801526|XP_001358602.2|DPSE	LOC108155738|XP_017142243.1|DMIR
OG0006360	LOC4815063|XP_015042062.1|DPSE	LOC108165351|XP_017156876.1|DMIR
OG0006361	LOC4802277|XP_001359229.3|DPSE	LOC108156891|XP_033245853.1|DMIR
OG0006362	LOC4814539|XP_001354967.1|DPSE	LOC108162191|XP_017152284.1|DMIR
OG0006363	LOC6901742|XP_015042095.2|DPSE	LOC108161591|XP_017151370.1|DMIR
OG0006364	LOC4817726|XP_033235972.1|DPSE	LOC108163418|XP_017154175.1|DMIR
OG0006365	LOC4815174|XP_001355043.3|DPSE	LOC108164887|XP_017156326.1|DMIR
OG0006366	LOC6901652|XP_033239800.1|DPSE	LOC108150982|XP_033254052.1|DMIR
OG0006367	LOC6902248|XP_002133775.2|DPSE	LOC108157201|XP_017144625.1|DMIR
OG0006368	LOC4800371|XP_015038600.2|DPSE	LOC108157099|XP_017144453.1|DMIR
OG0006369	LOC4800370|XP_015038540.2|DPSE	LOC108155789|XP_017142337.1|DMIR
OG0006370	LOC4814345|XP_001354378.1|DPSE	LOC108164583|XP_017155899.1|DMIR
OG0006371	LOC4800317|XP_001357591.2|DPSE	LOC108155511|XP_017141840.1|DMIR
OG0006372	LOC6899810|XP_002135725.1|DPSE	LOC108154324|XP_017140074.1|DMIR
OG0006373	LOC6901594|XP_015041850.2|DPSE	LOC108164734|XP_017156115.1|DMIR
OG0006374	LOC4815449|XP_001355547.2|DPSE	LOC108156916|XP_017144156.1|DMIR
OG0006375	LOC4815122|XP_001355204.3|DPSE	LOC108155930|XP_017142580.1|DMIR
OG0006376	LOC4815543|XP_001355668.3|DPSE	LOC108161170|XP_017150882.1|DMIR
OG0006377	LOC4814418|XP_001354390.1|DPSE	LOC108159964|XP_017149133.1|DMIR
OG0006378	LOC4800510|XP_001357775.3|DPSE	LOC108156178|XP_033245435.1|DMIR
OG0006379	LOC6902206|XP_002133733.2|DPSE	LOC108154684|XP_017140517.1|DMIR
OG0006380	LOC4815125|XP_001354687.2|DPSE	LOC108153614|XP_017139206.1|DMIR
OG0006381	LOC4815098|XP_001355017.2|DPSE	LOC108157231|XP_017144680.1|DMIR
OG0006382	LOC4815748|XP_001355677.3|DPSE	LOC108165042|XP_017156573.1|DMIR
OG0006383	LOC4815762|XP_033239006.1|DPSE	LOC108154567|XP_017140358.1|DMIR
OG0006384	LOC4815668|XP_001355270.2|DPSE	LOC108154595|XP_017140402.1|DMIR
OG0006385	LOC4800934|XP_001358121.2|DPSE	LOC108156113|XP_017142899.1|DMIR
OG0006386	LOC4816204|XP_001355786.1|DPSE	LOC108162156|XP_017152223.1|DMIR
OG0006387	LOC4800393|XP_001357678.4|DPSE	LOC108157259|XP_017144725.1|DMIR
OG0006388	LOC4815991|XP_001355714.4|DPSE	LOC108153990|XP_017139576.1|DMIR
OG0006389	LOC4815820|XP_001355715.4|DPSE	LOC108154008|XP_017139594.1|DMIR
OG0006390	LOC4802239|XP_015037691.1|DPSE	LOC108155563|XP_017141945.2|DMIR
OG0006391	LOC4801389|XP_001358490.3|DPSE	LOC108157698|XP_017145356.1|DMIR
OG0006392	LOC4814487|XP_001354544.4|DPSE	LOC108152383|XP_017137170.1|DMIR
OG0006393	LOC4817722|XP_001357124.4|DPSE	LOC108161892|XP_017151776.1|DMIR
OG0006394	LOC4800651|XP_001357884.1|DPSE	LOC108156509|XP_017143502.1|DMIR
OG0006395	LOC4800353|XP_001357561.1|DPSE	LOC108155288|XP_017141493.1|DMIR
OG0006396	LOC4814731|XP_001354571.3|DPSE	LOC108164629|XP_017155963.1|DMIR
OG0006397	LOC4815267|XP_001355164.3|DPSE	LOC108159038|XP_017147454.1|DMIR
OG0006398	LOC6901319|XP_002134020.2|DPSE	LOC108153605|XP_017139193.1|DMIR
OG0006399	LOC4815650|XP_033239496.1|DPSE	LOC108158663|XP_017146653.1|DMIR
OG0006400	LOC4815795|XP_001355275.3|DPSE	LOC108158654|XP_017146641.1|DMIR
OG0006401	LOC4813657|XP_001353486.3|DPSE	LOC108165293|XP_033243675.1|DMIR
OG0006402	LOC4802248|XP_001359207.2|DPSE	LOC108155034|XP_017141088.1|DMIR
OG0006403	LOC4803295|XP_001360059.2|DPSE	LOC108154392|XP_017140144.1|DMIR
OG0006404	LOC4802837|XP_001359673.4|DPSE	LOC108155819|XP_017142395.1|DMIR
OG0006405	LOC4813302|XP_001353593.3|DPSE	LOC108153576|XP_017139144.2|DMIR
OG0006406	LOC4801604|XP_001358671.2|DPSE	LOC108156503|XP_017143492.2|DMIR
OG0006407	LOC4815331|XP_001354981.3|DPSE	LOC108161123|XP_017150837.1|DMIR
OG0006408	LOC4815176|XP_001354938.1|DPSE	LOC108164528|XP_017155809.1|DMIR
OG0006409	LOC4815254|XP_001354755.2|DPSE	LOC108159202|XP_017147764.1|DMIR
OG0006410	LOC4815320|XP_001354512.2|DPSE	LOC108164875|XP_017156309.1|DMIR
OG0006411	LOC6901317|XP_033239448.1|DPSE	LOC108152131|XP_017136712.1|DMIR
OG0006412	LOC4801332|XP_001358444.2|DPSE	LOC108157544|XP_017145137.1|DMIR
OG0006413	LOC4801334|XP_015037190.2|DPSE	LOC108156731|XP_017143876.2|DMIR
OG0006414	LOC4801970|XP_001358983.2|DPSE	LOC108156217|XP_017143046.1|DMIR
OG0006415	LOC4814248|XP_001354419.3|DPSE	LOC108157118|XP_017144493.1|DMIR
OG0006416	LOC4814814|XP_001355146.2|DPSE	LOC108163060|XP_017153624.1|DMIR
OG0006417	LOC4816462|XP_001356150.2|DPSE	LOC108161839|XP_017151690.1|DMIR
OG0006418	LOC6901013|XP_033238151.1|DPSE	LOC108151681|XP_017135913.1|DMIR
OG0006419	LOC4800729|XP_001357949.2|DPSE	LOC108157478|XP_017145049.1|DMIR
OG0006420	LOC4801565|XP_001358639.2|DPSE	LOC108154667|XP_017140493.1|DMIR
OG0006421	LOC4816417|XP_001356077.3|DPSE	LOC108161583|XP_033250034.1|DMIR
OG0006422	LOC4818105|XP_001357229.1|DPSE	LOC108163313|XP_017154026.1|DMIR
OG0006423	LOC4801674|XP_001358724.3|DPSE	LOC108155730|XP_017142228.1|DMIR
OG0006424	LOC6897297|XP_002137456.2|DPSE	LOC108156978|XP_017144259.1|DMIR
OG0006425	LOC4801676|XP_001358726.3|DPSE	LOC108155729|XP_017142227.1|DMIR
OG0006426	LOC4801677|XP_001358727.2|DPSE	LOC108155728|XP_017142226.1|DMIR
