Orthogroup	DPSE.longest_only	DKIK.longest_only
OG0004710	LOC4801943|XP_015037486.2|DPSE	LOC108077808|XP_017026815.1|DKIK
OG0004711	LOC4800741|XP_033232680.1|DPSE	LOC108077580|XP_017026464.1|DKIK
OG0004712	LOC4802003|XP_001359011.2|DPSE	LOC108074072|XP_017021435.1|DKIK
OG0004713	LOC6897340|XP_003736597.3|DPSE	LOC108084601|XP_017036368.1|DKIK
OG0004714	LOC4801790|XP_033240367.1|DPSE	LOC108084550|XP_017036288.1|DKIK
OG0004715	LOC4816547|XP_001356198.2|DPSE	LOC108077436|XP_017026240.1|DKIK
OG0004716	LOC4801765|XP_001358805.2|DPSE	LOC108084563|XP_017036307.1|DKIK
OG0004717	LOC6901086|XP_015042276.2|DPSE	LOC108080117|XP_017030237.1|DKIK
OG0004718	LOC4817427|XP_001356766.1|DPSE	LOC108082225|XP_017033051.1|DKIK
OG0004719	LOC6896689|XP_015038829.2|DPSE	LOC108073715|XP_017020948.1|DKIK
OG0004720	LOC4801748|XP_001358790.1|DPSE	LOC108084571|XP_017036327.1|DKIK
OG0004721	LOC4801106|XP_001358255.4|DPSE	LOC108084165|XP_017035733.1|DKIK
OG0004722	LOC4800469|XP_001357739.1|DPSE	LOC108075750|XP_017023793.1|DKIK
OG0004723	LOC4814680|XP_001354942.3|DPSE	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK
OG0004724	LOC4801336|XP_001358447.2|DPSE	LOC108085736|XP_017037953.1|DKIK
OG0004725	LOC4800739|XP_001357957.2|DPSE	LOC108077766|XP_017026742.1|DKIK
OG0004726	LOC4800654|XP_001357887.3|DPSE	LOC108083752|XP_017035157.1|DKIK
OG0004727	LOC4800550|XP_015038457.2|DPSE	LOC108081218|XP_017031780.1|DKIK
OG0004728	LOC4800842|XP_001358045.2|DPSE	LOC108077705|XP_017026633.1|DKIK
OG0004729	LOC4814929|XP_001354606.2|DPSE	LOC108071808|XP_017018196.1|DKIK
OG0004730	LOC6903530|XP_002132406.2|DPSE	LOC108075906|XP_017024015.1|DKIK
OG0004731	LOC4801837|XP_001358870.1|DPSE	LOC108085680|XP_017037862.1|DKIK
OG0004732	LOC13036441|XP_033233938.1|DPSE	LOC108075411|XP_017023324.1|DKIK
OG0004733	LOC4801051|XP_001358214.3|DPSE	LOC108075623|XP_017023646.1|DKIK
OG0004734	LOC4800983|XP_001358164.3|DPSE	LOC108073535|XP_017020705.1|DKIK
OG0004735	LOC4801934|XP_015037479.2|DPSE	LOC108077761|XP_017026732.1|DKIK
OG0004736	LOC4801697|XP_033233264.1|DPSE	LOC108081078|XP_017031554.1|DKIK
OG0004737	LOC4802748|XP_001359609.2|DPSE	LOC108077654|XP_017026559.1|DKIK
OG0004738	LOC6897778|XP_002137883.3|DPSE	LOC108077886|XP_017026911.1|DKIK
OG0004739	LOC4801559|XP_001358631.1|DPSE	LOC108081032|XP_017031483.1|DKIK
OG0004740	LOC6896858|XP_002137049.1|DPSE	LOC108081098|XP_017031582.1|DKIK
OG0004741	LOC4801974|XP_015037515.2|DPSE	LOC108085693|XP_017037890.1|DKIK
OG0004742	LOC6899878|XP_033237181.1|DPSE	LOC108083322|XP_017034557.1|DKIK
OG0004743	LOC4800514|XP_001357779.3|DPSE	LOC108084618|XP_017036393.1|DKIK
OG0004744	LOC4816603|XP_001356028.3|DPSE	LOC108073648|XP_017020863.1|DKIK
OG0004745	LOC6897635|XP_033236590.1|DPSE	LOC108080813|XP_017031204.1|DKIK
OG0004746	LOC4802795|XP_001359640.3|DPSE	LOC108075569|XP_017023572.1|DKIK
OG0004747	LOC4802796|XP_015038094.2|DPSE	LOC108075570|XP_017023573.1|DKIK
OG0004748	LOC6897810|XP_002137915.2|DPSE	LOC108075551|XP_017023544.1|DKIK
OG0004749	LOC4800881|XP_033233183.1|DPSE	LOC108071336|XP_017017547.1|DKIK
OG0004750	LOC4801962|XP_001358976.2|DPSE	LOC108073305|XP_017020351.1|DKIK
OG0004751	LOC4800695|XP_001357920.5|DPSE	LOC108081066|XP_017031533.1|DKIK
OG0004752	LOC6897054|XP_002137238.2|DPSE	LOC108084933|XP_017036819.1|DKIK
OG0004753	LOC4801289|XP_001358409.2|DPSE	LOC108075584|XP_017023591.1|DKIK
OG0004754	LOC4801103|XP_001358252.1|DPSE	LOC108077783|XP_017026771.1|DKIK
OG0004755	LOC6896790|XP_002136995.1|DPSE	LOC108073047|XP_017020003.1|DKIK
OG0004756	LOC4800535|XP_001357799.2|DPSE	LOC108073011|XP_017019961.1|DKIK
OG0004757	LOC4801409|XP_003736503.3|DPSE	LOC108080789|XP_017031150.1|DKIK
OG0004758	LOC6897957|XP_002138056.3|DPSE	LOC108084878|XP_017036759.1|DKIK
OG0004759	LOC4801584|XP_001358654.3|DPSE	LOC108071436|XP_017017680.1|DKIK
OG0004760	LOC4801578|XP_001358648.3|DPSE	LOC108075738|XP_017023775.1|DKIK
OG0004761	LOC4802102|XP_001359086.4|DPSE	LOC108071419|XP_017017654.1|DKIK
OG0004762	LOC4817861|XP_001357297.1|DPSE	LOC108082818|XP_017033866.1|DKIK
OG0004763	LOC4801453|XP_001358547.4|DPSE	LOC108084062|XP_017035570.1|DKIK
OG0004764	LOC4801632|XP_001358688.2|DPSE	LOC108074054|XP_017021453.1|DKIK
OG0004765	LOC4800433|XP_033232361.1|DPSE	LOC108073485|XP_017020632.1|DKIK
OG0004766	LOC6896754|XP_002136961.1|DPSE	LOC108073378|XP_017020444.1|DKIK
OG0004767	LOC4802733|XP_001359596.4|DPSE	LOC108077771|XP_017026752.1|DKIK
OG0004768	LOC4802731|XP_001359594.4|DPSE	LOC108077770|XP_017026751.1|DKIK
OG0004769	LOC6903074|XP_002132792.2|DPSE	LOC108074864|XP_017022565.1|DKIK
OG0004770	LOC4803173|XP_001359957.1|DPSE	LOC108084836|XP_017036698.1|DKIK
OG0004771	LOC6896712|XP_033235161.1|DPSE	LOC108077616|XP_017026512.1|DKIK
OG0004772	LOC4801704|XP_001358750.3|DPSE	LOC108085000|XP_017036917.1|DKIK
OG0004773	LOC4800897|XP_001358091.1|DPSE	LOC108071300|XP_017017489.1|DKIK
OG0004774	LOC6896955|XP_015038883.2|DPSE	LOC108071301|XP_017017490.1|DKIK
OG0004775	LOC4801833|XP_033232807.1|DPSE	LOC108085696|XP_017037897.1|DKIK
OG0004776	LOC4803451|XP_001360172.1|DPSE	LOC108080733|XP_017031082.1|DKIK
OG0004777	LOC4811790|XP_001352358.1|DPSE	LOC108085020|XP_017036954.1|DKIK
OG0004778	LOC4816411|XP_001356236.2|DPSE	LOC108085297|XP_017037344.1|DKIK
OG0004779	LOC4801568|XP_001358636.3|DPSE	LOC108081111|XP_017031600.1|DKIK
OG0004780	LOC4816701|XP_001355937.2|DPSE	LOC108085339|XP_017037385.1|DKIK
OG0004781	LOC6896783|XP_002136989.2|DPSE	LOC108085722|XP_017037934.1|DKIK
OG0004782	LOC4801750|XP_001358792.3|DPSE	LOC108084569|XP_017036319.1|DKIK
OG0004783	LOC6901628|XP_002134298.2|DPSE	LOC108076739|XP_017025220.1|DKIK
OG0004784	LOC4801884|XP_033239120.1|DPSE	LOC108085598|XP_017037754.1|DKIK
OG0004785	LOC4801896|XP_001358917.2|DPSE	LOC108085604|XP_017037764.1|DKIK
OG0004786	LOC4801899|XP_001358921.2|DPSE	LOC108085655|XP_017037837.1|DKIK
OG0004787	LOC4801902|XP_001358922.2|DPSE	LOC108085618|XP_017037777.1|DKIK
OG0004788	LOC4801903|XP_015037449.1|DPSE	LOC108085619|XP_017037778.1|DKIK
OG0004789	LOC4801904|XP_001358924.1|DPSE	LOC108085586|XP_017037742.1|DKIK
OG0004790	LOC4801720|XP_033241738.1|DPSE	LOC108077793|XP_017026783.1|DKIK
OG0004791	LOC4800727|XP_033233192.1|DPSE	LOC108086028|XP_017038328.1|DKIK
OG0004792	LOC6899370|XP_002136159.1|DPSE	LOC108072946|XP_017019796.1|DKIK
OG0004793	LOC6897401|XP_002137553.3|DPSE	LOC108073386|XP_017020460.1|DKIK
OG0004794	LOC4802012|XP_015037540.2|DPSE	LOC108074079|XP_017021447.1|DKIK
OG0004795	LOC4801384|XP_001358486.3|DPSE	LOC108074109|XP_017021495.1|DKIK
OG0004796	LOC4801349|XP_001358458.4|DPSE	LOC108085708|XP_017037912.1|DKIK
OG0004797	LOC4800961|XP_015038722.2|DPSE	LOC108073585|XP_017020761.1|DKIK
OG0004798	LOC4801165|XP_001358299.2|DPSE	LOC108075725|XP_017023754.1|DKIK
OG0004799	LOC4801592|XP_001358661.2|DPSE	LOC108071430|XP_017017671.1|DKIK
OG0004800	LOC4801640|XP_001358694.2|DPSE	LOC108077625|XP_017026522.1|DKIK
OG0004802	LOC4800891|XP_001358085.1|DPSE	LOC108071257|XP_017017432.1|DKIK
OG0004803	LOC4800636|XP_001357873.3|DPSE	LOC108081061|XP_017031529.1|DKIK
OG0004804	LOC4802730|XP_001359593.2|DPSE	LOC108077767|XP_017026748.1|DKIK
OG0004805	LOC6896758|XP_033232346.1|DPSE	LOC108073483|XP_017020627.1|DKIK
OG0004806	LOC4814824|XP_001354533.2|DPSE	LOC108084235|XP_017035856.1|DKIK
OG0004807	LOC4802123|XP_001359104.6|DPSE	LOC108073497|XP_017020646.1|DKIK
OG0004808	LOC4800777|XP_001357992.3|DPSE	LOC108084273|XP_017035918.1|DKIK
OG0004809	LOC4801556|XP_001358628.3|DPSE	LOC108071319|XP_017017518.1|DKIK
OG0004810	LOC4800902|XP_003736349.2|DPSE	LOC108071338|XP_017017551.1|DKIK
OG0004811	LOC4811921|XP_015044057.2|DPSE	LOC108075234|XP_017023076.1|DKIK
OG0004812	LOC4800592|XP_003736272.3|DPSE	LOC108073372|XP_017020425.1|DKIK
OG0004813	LOC4801689|XP_001358737.1|DPSE	LOC108084577|XP_017036339.1|DKIK
OG0004814	LOC4801495|XP_001358574.2|DPSE	LOC108084222|XP_017035836.1|DKIK
OG0004815	LOC4815235|XP_001355093.4|DPSE	LOC108070955|XP_017017114.1|DKIK
OG0004816	LOC4815010|XP_001354978.2|DPSE	LOC108071729|XP_017018043.1|DKIK
OG0004817	LOC4815256|XP_001354977.1|DPSE	LOC108071821|XP_017018216.1|DKIK
OG0004818	LOC4801817|XP_001358850.1|DPSE	LOC108085018|XP_017036951.1|DKIK
OG0004819	LOC4800577|XP_001357828.2|DPSE	LOC108071325|XP_017017526.1|DKIK
OG0004820	LOC4800774|XP_033233983.1|DPSE	LOC108084243|XP_017035865.1|DKIK
OG0004821	LOC4800305|XP_015038741.2|DPSE	LOC108077872|XP_017026898.1|DKIK
OG0004822	LOC4801946|XP_015037488.2|DPSE	LOC108077606|XP_017026498.1|DKIK
OG0004823	LOC6897136|XP_015037137.2|DPSE	LOC108084150|XP_017035689.1|DKIK
OG0004824	LOC4801297|XP_001358416.3|DPSE	LOC108084152|XP_017035696.1|DKIK
OG0004825	LOC4811807|XP_033237323.1|DPSE	LOC108072477|XP_017019132.1|DKIK
OG0004826	LOC4801927|XP_001358945.3|DPSE	LOC108070701|XP_017016774.1|DKIK
OG0004827	LOC4802750|XP_001359611.1|DPSE	LOC108084605|XP_017036377.1|DKIK
OG0004828	LOC4801566|XP_001358638.1|DPSE	LOC108081112|XP_017031602.1|DKIK
OG0004829	LOC4801776|XP_001358815.3|DPSE	LOC108084628|XP_017036406.1|DKIK
OG0004830	LOC4800825|XP_015038653.2|DPSE	LOC108077722|XP_017026664.1|DKIK
OG0004831	LOC4813658|XP_001353837.2|DPSE	LOC108071657|XP_017017945.1|DKIK
OG0004832	LOC4800525|XP_001357790.1|DPSE	LOC108085738|XP_017037957.1|DKIK
OG0004833	LOC4802678|XP_001359548.1|DPSE	LOC108075494|XP_017023443.1|DKIK
OG0004834	LOC4800576|XP_001357827.1|DPSE	LOC108081198|XP_017031753.1|DKIK
OG0004835	LOC4800574|XP_001357825.2|DPSE	LOC108080900|XP_017031291.1|DKIK
OG0004836	LOC4801226|XP_001358349.3|DPSE	LOC108071286|XP_017017468.1|DKIK
OG0004837	LOC4812243|XP_001353006.3|DPSE	LOC108075207|XP_017023032.1|DKIK
OG0004838	LOC13036329|XP_003736664.2|DPSE	LOC108073275|XP_017020321.1|DKIK
OG0004839	LOC4802114|XP_003736665.2|DPSE	LOC108073505|XP_017020663.1|DKIK
OG0004840	LOC4802166|XP_001359139.3|DPSE	LOC108073201|XP_017020205.1|DKIK
OG0004841	LOC4817840|XP_001357357.3|DPSE	LOC108085247|XP_017037283.1|DKIK
OG0004842	LOC6896774|XP_002136980.2|DPSE	LOC108075718|XP_017023745.1|DKIK
OG0004843	LOC117183243|XP_033232377.1|DPSE, LOC4801448|XP_001358542.2|DPSE	LOC108081234|XP_017031802.1|DKIK
OG0004844	LOC4816426|XP_033236434.1|DPSE	LOC108076952|XP_017025490.1|DKIK
OG0004845	LOC6897624|XP_002137768.2|DPSE	LOC108084342|XP_017035992.1|DKIK
OG0004846	LOC4817343|XP_015035800.2|DPSE	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK
OG0004847	LOC4817143|XP_001356410.1|DPSE	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK
OG0004848	LOC4802091|XP_033240046.1|DPSE	LOC108071449|XP_017017693.1|DKIK
OG0004849	LOC4817010|XP_001356520.3|DPSE	LOC108075849|XP_017023924.1|DKIK
OG0004850	LOC4802254|XP_033232718.1|DPSE	LOC108081083|XP_017031559.1|DKIK
OG0004851	LOC4802256|XP_033232698.1|DPSE	LOC108080920|XP_017031314.1|DKIK
OG0004852	LOC4802258|XP_002137681.2|DPSE	LOC108080490|XP_017030741.1|DKIK
OG0004853	LOC4803774|XP_015039343.2|DPSE	LOC108082590|XP_017033543.1|DKIK
OG0004854	LOC6900440|XP_015042767.2|DPSE	LOC108073976|XP_017021308.1|DKIK
OG0004855	LOC6900755|XP_002135114.3|DPSE	LOC108074012|XP_017021367.1|DKIK
OG0004856	LOC4812248|XP_033238732.1|DPSE	LOC108070560|XP_017016577.1|DKIK
OG0004857	LOC4813081|XP_001353569.3|DPSE	LOC108075087|XP_017022860.1|DKIK
OG0004858	LOC4812378|XP_033237976.1|DPSE	LOC108070587|XP_017016634.1|DKIK
OG0004859	LOC4812062|XP_001352518.2|DPSE	LOC108070605|XP_017016667.1|DKIK
OG0004860	LOC4814151|XP_001354294.1|DPSE	LOC108075313|XP_017023206.1|DKIK
OG0004861	LOC4813529|XP_033237632.1|DPSE	LOC108078739|XP_017028244.1|DKIK
OG0004862	LOC6900735|XP_033241263.1|DPSE	LOC108078792|XP_017028338.1|DKIK
OG0004863	LOC4813226|XP_001353862.4|DPSE	LOC108083085|XP_017034220.1|DKIK
OG0004864	LOC4813213|XP_001353887.3|DPSE	LOC108079815|XP_017029787.1|DKIK
OG0004865	LOC4800687|XP_001357913.2|DPSE	LOC108083721|XP_017035116.1|DKIK
OG0004866	LOC4812988|XP_001353463.2|DPSE	LOC108071542|XP_017017807.1|DKIK
OG0004867	LOC6898950|XP_002138911.3|DPSE	LOC108082482|XP_017033385.1|DKIK
OG0004868	LOC4804828|XP_033234156.1|DPSE	LOC108071383|XP_017017610.1|DKIK
OG0004869	LOC4803425|XP_001360140.2|DPSE	LOC108076338|XP_017024614.1|DKIK
OG0004870	LOC4803430|XP_001360145.1|DPSE	LOC108076495|XP_017024875.1|DKIK
OG0004871	LOC4805452|XP_001361851.2|DPSE	LOC108078373|XP_017027690.1|DKIK
OG0004872	LOC4803563|XP_001360270.2|DPSE	LOC108072332|XP_017018906.1|DKIK
OG0004873	LOC4817473|XP_001356599.3|DPSE	LOC108079625|XP_017029493.1|DKIK
OG0004874	LOC4802230|XP_001359193.3|DPSE	LOC108077597|XP_017026480.1|DKIK
OG0004875	LOC6901726|XP_002134394.3|DPSE	LOC108079145|XP_017028882.1|DKIK
OG0004876	LOC117184453|XP_033237998.1|DPSE, LOC4814242|XP_001354480.3|DPSE	LOC108080373|XP_017030582.1|DKIK
OG0004877	LOC4812225|XP_001352783.3|DPSE	LOC108073804|XP_017021067.1|DKIK
OG0004878	LOC4804135|XP_001360741.1|DPSE	LOC108078451|XP_017027829.1|DKIK
OG0004879	LOC6898449|XP_015039816.2|DPSE	LOC108072169|XP_017018706.1|DKIK
OG0004880	LOC4812278|XP_001352974.1|DPSE	LOC108083251|XP_017034447.1|DKIK
OG0004881	LOC4814098|XP_001354229.3|DPSE	LOC108079111|XP_017028837.1|DKIK
OG0004882	LOC4813449|XP_001353459.4|DPSE	LOC108071549|XP_017017815.1|DKIK
OG0004883	LOC4812186|XP_001352729.4|DPSE	LOC108075286|XP_017023167.1|DKIK
OG0004884	LOC4804863|XP_033234796.1|DPSE	LOC108078121|XP_017027227.1|DKIK
OG0004885	LOC4804754|XP_001361266.5|DPSE	LOC108078291|XP_017027555.1|DKIK
OG0004886	LOC4805473|XP_001361868.2|DPSE	LOC108073009|XP_017019954.1|DKIK
OG0004887	LOC4804789|XP_001361297.2|DPSE	LOC108076824|XP_017025345.1|DKIK
OG0004888	LOC4803627|XP_001360315.3|DPSE	LOC108082469|XP_017033349.1|DKIK
OG0004889	LOC4804713|XP_015040133.2|DPSE	LOC108078331|XP_017027620.1|DKIK
OG0004890	LOC4804871|XP_033233447.1|DPSE	LOC108076499|XP_017024881.1|DKIK
OG0004891	LOC4814299|XP_001354437.2|DPSE	LOC108079931|XP_017029954.1|DKIK
OG0004892	LOC4804368|XP_033233267.1|DPSE	LOC108080915|XP_017031308.1|DKIK
OG0004893	LOC4804239|XP_001360830.1|DPSE	LOC108078446|XP_017027822.1|DKIK
OG0004894	LOC4805141|XP_001361593.3|DPSE	LOC108081796|XP_017032515.1|DKIK
OG0004895	LOC6898495|XP_002138536.1|DPSE	LOC108076438|XP_017024782.1|DKIK
OG0004896	LOC4803744|XP_015039308.2|DPSE	LOC108082567|XP_017033508.1|DKIK
OG0004897	LOC4803742|XP_033234352.1|DPSE	LOC108082588|XP_017033539.1|DKIK
OG0004898	LOC6898522|XP_002138563.1|DPSE	LOC108073090|XP_017020064.1|DKIK
OG0004899	LOC6899084|XP_033234682.1|DPSE	LOC108072089|XP_017018586.1|DKIK
OG0004900	LOC4804091|XP_001360709.3|DPSE	LOC108073091|XP_017020066.1|DKIK
OG0004901	LOC6898519|XP_002138560.2|DPSE	LOC108073137|XP_017020126.1|DKIK
OG0004902	LOC4813582|XP_001353561.3|DPSE	LOC108079821|XP_017029794.1|DKIK
OG0004903	LOC6898822|XP_002138795.1|DPSE	LOC108076751|XP_017025234.1|DKIK
OG0004904	LOC4801755|XP_001358796.2|DPSE	LOC108084598|XP_017036365.1|DKIK
OG0004905	LOC4803635|XP_015039218.1|DPSE	LOC108076698|XP_017025141.1|DKIK
OG0004906	LOC4814144|XP_001354296.2|DPSE	LOC108078893|XP_017028514.1|DKIK
OG0004907	LOC4812821|XP_001353460.1|DPSE	LOC108071556|XP_017017824.1|DKIK
OG0004908	LOC4813082|XP_001353217.1|DPSE	LOC108080200|XP_017030345.1|DKIK
OG0004909	LOC4812930|XP_001353223.3|DPSE	LOC108083688|XP_017035059.1|DKIK
OG0004910	LOC4812769|XP_001353225.3|DPSE	LOC108083686|XP_017035056.1|DKIK
OG0004911	LOC6900181|XP_002135520.1|DPSE	LOC108073988|XP_017021329.1|DKIK
OG0004912	LOC4814058|XP_001354295.1|DPSE	LOC108078614|XP_017028026.1|DKIK
OG0004913	LOC4804424|XP_001360990.2|DPSE	LOC108076770|XP_017025263.1|DKIK
OG0004914	LOC6898485|XP_002138527.2|DPSE	LOC108076706|XP_017025153.1|DKIK
OG0004915	LOC4805587|XP_001361968.1|DPSE	LOC108070900|XP_017017039.1|DKIK
OG0004916	LOC4803781|XP_001360444.3|DPSE	LOC108076163|XP_017024377.1|DKIK
OG0004917	LOC4812495|XP_001352607.3|DPSE	LOC108078700|XP_017028143.1|DKIK
OG0004918	LOC4812409|XP_001352606.2|DPSE	LOC108078699|XP_017028141.1|DKIK
OG0004919	LOC4801114|XP_001358261.3|DPSE	LOC108084977|XP_017036888.1|DKIK
OG0004920	LOC4813046|XP_001354013.3|DPSE	LOC108083059|XP_017034180.1|DKIK
OG0004921	LOC4813191|XP_033240186.1|DPSE	LOC108083744|XP_017035145.1|DKIK
OG0004922	LOC4812733|XP_033238673.1|DPSE	LOC108077539|XP_017026418.1|DKIK
OG0004923	LOC4812485|XP_001352599.1|DPSE	LOC108079846|XP_017029843.1|DKIK
OG0004924	LOC4813748|XP_001353825.2|DPSE	LOC108071608|XP_017017879.1|DKIK
OG0004925	LOC4812462|XP_001352872.2|DPSE	LOC108071481|XP_017017729.1|DKIK
OG0004926	LOC4812258|XP_001352847.1|DPSE	LOC108079026|XP_017028695.1|DKIK
OG0004927	LOC6900907|XP_033241330.1|DPSE	LOC108078862|XP_017028456.1|DKIK
OG0004928	LOC4804067|XP_015039581.2|DPSE	LOC108082528|XP_017033445.1|DKIK
OG0004929	LOC4811974|XP_033240584.1|DPSE	LOC108078630|XP_017028047.1|DKIK
OG0004930	LOC6898955|XP_033235089.1|DPSE	LOC108082513|XP_017033430.1|DKIK
OG0004931	LOC4804426|XP_001360992.2|DPSE	LOC108076772|XP_017025265.1|DKIK
OG0004932	LOC4812292|XP_001352503.4|DPSE	LOC108079066|XP_017028769.1|DKIK
OG0004933	LOC4803571|XP_001360278.1|DPSE	LOC108076502|XP_017024886.1|DKIK
OG0004934	LOC4804283|XP_001360864.1|DPSE	LOC108072168|XP_017018705.1|DKIK
OG0004935	LOC4804813|XP_001361315.2|DPSE	LOC108081117|XP_017031611.1|DKIK
OG0004936	LOC4812491|XP_001352645.4|DPSE	LOC108078568|XP_017027977.1|DKIK
OG0004937	LOC4812909|XP_015043201.2|DPSE	LOC108071628|XP_017017900.1|DKIK
OG0004938	LOC4813433|XP_001353259.2|DPSE	LOC108070593|XP_017016651.1|DKIK
OG0004939	LOC4812365|XP_001352941.3|DPSE	LOC108083698|XP_017035082.1|DKIK
OG0004940	LOC4812408|XP_001352943.4|DPSE	LOC108083641|XP_017035002.1|DKIK
OG0004941	LOC6899995|XP_015043675.2|DPSE	LOC108078706|XP_017028153.1|DKIK
OG0004942	LOC4813799|XP_001353745.3|DPSE	LOC108086003|XP_017038304.1|DKIK
OG0004943	LOC4813935|XP_033239659.1|DPSE	LOC108078850|XP_017028433.1|DKIK
OG0004944	LOC4814124|XP_033238397.1|DPSE	LOC108075320|XP_017023215.1|DKIK
OG0004945	LOC4803412|XP_001360159.2|DPSE	LOC108070539|XP_017016554.1|DKIK
OG0004946	LOC4813959|XP_001354118.1|DPSE	LOC108083277|XP_017034491.1|DKIK
OG0004947	LOC4813605|XP_001353729.2|DPSE	LOC108079875|XP_017029880.1|DKIK
OG0004948	LOC4813751|XP_001353731.3|DPSE	LOC108079750|XP_017029654.1|DKIK
OG0004949	LOC4813165|XP_001353734.4|DPSE	LOC108079773|XP_017029705.1|DKIK
OG0004950	LOC6899977|XP_015043636.2|DPSE	LOC108079053|XP_017028749.1|DKIK
OG0004951	LOC4801104|XP_015038651.2|DPSE	LOC108084221|XP_017035834.1|DKIK
OG0004952	LOC4813132|XP_001353355.3|DPSE	LOC108073855|XP_017021126.1|DKIK
OG0004953	LOC4812253|XP_001352538.1|DPSE	LOC108078868|XP_017028470.1|DKIK
OG0004954	LOC4812164|XP_001352536.2|DPSE	LOC108078969|XP_017028623.1|DKIK
OG0004955	LOC4814014|XP_001354181.1|DPSE	LOC108079097|XP_017028813.1|DKIK
OG0004956	LOC4804082|XP_001360700.3|DPSE	LOC108073106|XP_017020085.1|DKIK
OG0004957	LOC4813673|XP_001353475.4|DPSE	LOC108079844|XP_017029838.1|DKIK
OG0004958	LOC6900442|XP_033239503.1|DPSE	LOC108074004|XP_017021354.1|DKIK
OG0004959	LOC4813153|XP_033241415.1|DPSE	LOC108073864|XP_017021139.1|DKIK
OG0004960	LOC4813184|XP_015042771.2|DPSE	LOC108073968|XP_017021299.1|DKIK
OG0004961	LOC4805338|XP_001361754.3|DPSE	LOC108074466|XP_017022023.1|DKIK
OG0004962	LOC4812195|XP_001352726.3|DPSE	LOC108085825|XP_017038067.1|DKIK
OG0004963	LOC6900521|XP_002134909.2|DPSE	LOC108085519|XP_017037635.1|DKIK
OG0004964	LOC4813008|XP_033238271.1|DPSE	LOC108078842|XP_017028426.1|DKIK
OG0004965	LOC4812254|XP_001352691.2|DPSE	LOC108084416|XP_017036109.1|DKIK
OG0004966	LOC4812535|XP_001352692.1|DPSE	LOC108084415|XP_017036107.1|DKIK
OG0004967	LOC4803423|XP_033234252.1|DPSE	LOC108076339|XP_017024615.1|DKIK
OG0004968	LOC4812339|XP_001352634.2|DPSE	LOC108078954|XP_017028598.1|DKIK
OG0004969	LOC4805665|XP_001362026.1|DPSE	LOC108072922|XP_017019755.1|DKIK
OG0004970	LOC4812628|XP_001352633.3|DPSE	LOC108078959|XP_017028602.1|DKIK
OG0004971	LOC4812262|XP_001352631.1|DPSE	LOC108078977|XP_017028638.1|DKIK
OG0004972	LOC26532415|XP_015043765.1|DPSE	LOC108084429|XP_017036125.1|DKIK
OG0004973	LOC4812421|XP_001352493.2|DPSE	LOC108079085|XP_017028799.1|DKIK
OG0004974	LOC6900438|XP_002134829.2|DPSE	LOC108073991|XP_017021333.1|DKIK
OG0004975	LOC4811985|XP_001352601.1|DPSE	LOC108079847|XP_017029844.1|DKIK
OG0004976	LOC4812227|XP_033239295.1|DPSE	LOC108072656|XP_017019379.1|DKIK
OG0004977	LOC4804528|XP_001361076.2|DPSE	LOC108076368|XP_017024659.1|DKIK
OG0004978	LOC4804815|XP_001361317.3|DPSE	LOC108081107|XP_017031591.1|DKIK
OG0004979	LOC4813930|XP_001354092.2|DPSE	LOC108078579|XP_017027988.1|DKIK
OG0004980	LOC4813624|XP_033239975.1|DPSE	LOC108083120|XP_017034279.1|DKIK
OG0004981	LOC4811877|XP_001352926.2|DPSE	LOC108085533|XP_017037655.1|DKIK
OG0004982	LOC4812423|XP_001352929.3|DPSE	LOC108085546|XP_017037670.1|DKIK
OG0004983	LOC4812800|XP_033240781.1|DPSE	LOC108078910|XP_017028531.1|DKIK
OG0004984	LOC4811898|XP_001352850.4|DPSE	LOC108079122|XP_017028854.1|DKIK
OG0004985	LOC6900117|XP_015043830.2|DPSE	LOC108079753|XP_017029660.1|DKIK
OG0004986	LOC4813864|XP_001353965.3|DPSE	LOC108080670|XP_017030991.1|DKIK
OG0004987	LOC4812304|XP_033240842.1|DPSE	LOC108078779|XP_017028313.1|DKIK
OG0004988	LOC4812497|XP_015043833.2|DPSE	LOC108079754|XP_017029662.1|DKIK
OG0004989	LOC4812021|XP_033238674.1|DPSE	LOC108078965|XP_017028620.1|DKIK
OG0004990	LOC6898473|XP_002138515.1|DPSE	LOC108078059|XP_017027111.1|DKIK
OG0004991	LOC4803376|XP_001360095.2|DPSE	LOC108072433|XP_017019043.1|DKIK
OG0004992	LOC4803377|XP_001360094.1|DPSE	LOC108072434|XP_017019044.1|DKIK
OG0004993	LOC4813794|XP_001353356.3|DPSE	LOC108073871|XP_017021147.1|DKIK
OG0004994	LOC4812583|XP_033237413.1|DPSE	LOC108073838|XP_017021107.1|DKIK
OG0004995	LOC4812757|XP_033237527.1|DPSE	LOC108080492|XP_017030746.1|DKIK
OG0004996	LOC4814039|XP_001354163.3|DPSE	LOC108078870|XP_017028472.1|DKIK
OG0004997	LOC4805633|XP_001362003.1|DPSE	LOC108078261|XP_017027488.1|DKIK
OG0004998	LOC4804851|XP_001361344.3|DPSE	LOC108078170|XP_017027314.1|DKIK
