Orthogroup	DPSE.longest_only	DNOV.longest_only
OG0006045	LOC4805669|XP_001362030.3|DPSE	LOC115767447|XP_030567604.1|DNOV
OG0006046	LOC4804243|XP_001360832.3|DPSE	LOC115760487|XP_030557695.1|DNOV
OG0006047	LOC6900545|XP_002134929.3|DPSE	LOC115770042|XP_030570982.1|DNOV
OG0006048	LOC4813592|XP_001353911.3|DPSE	LOC115769004|XP_030569577.1|DNOV
OG0006049	LOC4815099|XP_001355018.4|DPSE	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV
OG0006050	LOC4800725|XP_001357945.3|DPSE	LOC115771612|XP_030573241.1|DNOV
OG0006051	LOC4815862|XP_001355561.3|DPSE	LOC115766888|XP_030566819.1|DNOV
OG0006052	LOC4804613|XP_001361146.4|DPSE	LOC115764492|XP_030563439.1|DNOV
OG0006053	LOC4814175|XP_001354194.1|DPSE	LOC115762831|XP_030561058.1|DNOV
OG0006054	LOC4811716|XP_033237289.1|DPSE	LOC115766728|XP_030566545.1|DNOV
OG0006055	LOC4800827|XP_001358031.3|DPSE	LOC115771733|XP_030573419.1|DNOV
OG0006056	LOC4805738|XP_001362086.1|DPSE	LOC115758027|XP_030554396.1|DNOV
OG0006057	LOC4812524|XP_001352451.4|DPSE	LOC115769602|XP_030570350.1|DNOV
OG0006058	LOC4801830|XP_001358863.1|DPSE	LOC115764076|XP_030562784.1|DNOV
OG0006059	LOC4813558|XP_001354005.1|DPSE	LOC115769749|XP_030570556.1|DNOV
OG0006060	LOC4813782|XP_001354006.2|DPSE	LOC115769757|XP_030570571.1|DNOV
OG0006061	LOC6901250|XP_002133951.2|DPSE	LOC115767877|XP_030568099.1|DNOV
OG0006062	LOC4803152|XP_001359942.2|DPSE	LOC115765784|XP_030565318.1|DNOV
OG0006063	LOC4817371|XP_001356327.3|DPSE	LOC115763607|XP_030562095.1|DNOV
OG0006064	LOC4805478|XP_033234495.1|DPSE	LOC115760591|XP_030557880.1|DNOV
OG0006065	LOC4813826|XP_001354051.3|DPSE	LOC115769948|XP_030570853.1|DNOV
OG0006066	LOC6898392|XP_015039657.2|DPSE	LOC115761921|XP_030559803.1|DNOV
OG0006067	LOC4805077|XP_033234310.1|DPSE	LOC115764452|XP_030563328.1|DNOV
OG0006068	LOC4815169|XP_001354565.2|DPSE	LOC115769013|XP_030569584.1|DNOV
OG0006069	LOC4813718|XP_033239117.1|DPSE	LOC115768790|XP_030569349.1|DNOV
OG0006070	LOC4812458|XP_001352402.2|DPSE	LOC115771973|XP_030573753.1|DNOV
OG0006071	LOC6896869|XP_002137059.2|DPSE	LOC115764999|XP_030564199.1|DNOV
OG0006072	LOC4812771|XP_001354050.1|DPSE	LOC115769954|XP_030570859.1|DNOV
OG0006073	LOC4813263|XP_001353671.3|DPSE	LOC115769793|XP_030570621.1|DNOV
OG0006074	LOC6902221|XP_002133748.2|DPSE	LOC115768853|XP_030569413.1|DNOV
OG0006075	LOC117183168|XP_033237426.1|DPSE	LOC115768263|XP_030568653.1|DNOV
OG0006076	LOC4803948|XP_001360586.3|DPSE	LOC115762626|XP_030560792.1|DNOV
OG0006077	LOC4811862|XP_033241478.1|DPSE	LOC115771442|XP_030573011.1|DNOV
OG0006078	LOC4811936|XP_001352971.1|DPSE	LOC115771441|XP_030573010.1|DNOV
OG0006079	LOC4811991|XP_001353012.1|DPSE	LOC115770302|XP_030571397.1|DNOV
OG0006080	LOC4812194|XP_001353017.1|DPSE	LOC115770300|XP_030571396.1|DNOV
OG0006081	LOC4805111|XP_001361569.2|DPSE	LOC115758296|XP_030554723.1|DNOV
OG0006082	LOC4805113|XP_001361571.1|DPSE	LOC115758305|XP_030554733.1|DNOV
OG0006083	LOC4813535|XP_001353480.1|DPSE	LOC115771559|XP_030573164.1|DNOV
OG0006084	LOC4813272|XP_015042832.1|DPSE	LOC115767826|XP_030568030.1|DNOV
OG0006085	LOC6896688|XP_002136902.2|DPSE	LOC115770424|XP_030571553.1|DNOV
OG0006086	LOC4812507|XP_015043540.1|DPSE	LOC115770250|XP_030571321.1|DNOV
OG0006087	LOC6898432|XP_002138474.3|DPSE	LOC115760489|XP_030557696.1|DNOV
OG0006088	LOC4813107|XP_001353956.2|DPSE	LOC115766536|XP_030566368.1|DNOV
OG0006089	LOC4815870|XP_001355411.1|DPSE	LOC115768277|XP_030568675.1|DNOV
OG0006090	LOC6900026|XP_002135390.3|DPSE	LOC115762705|XP_030560889.1|DNOV
OG0006091	LOC4812367|XP_001352605.4|DPSE	LOC115762779|XP_030560990.1|DNOV
OG0006092	LOC4814499|XP_033240178.1|DPSE	LOC115768840|XP_030569397.1|DNOV
OG0006093	LOC4803875|XP_001360524.4|DPSE	LOC115763967|XP_030562631.1|DNOV
OG0006094	LOC4812180|XP_001352782.1|DPSE	LOC115768409|XP_030568841.1|DNOV
OG0006095	LOC6898532|XP_004444241.2|DPSE	LOC115762103|XP_030560065.1|DNOV
OG0006096	LOC4803965|XP_001360603.2|DPSE	LOC115764167|XP_030562915.1|DNOV
OG0006097	LOC4813040|XP_033238464.1|DPSE	LOC115768035|XP_030568321.1|DNOV
OG0006098	LOC4817266|XP_001356481.3|DPSE	LOC115758594|XP_030555174.1|DNOV
OG0006099	LOC4804989|XP_001361461.2|DPSE	LOC115769123|XP_030569707.1|DNOV
OG0006100	LOC4803617|XP_001360307.3|DPSE	LOC115757921|XP_030554245.1|DNOV
OG0006101	LOC117184171|XP_033236552.1|DPSE	LOC115763958|XP_030562608.1|DNOV
OG0006102	LOC6903884|XP_002136628.2|DPSE	LOC115760942|XP_030558386.1|DNOV
OG0006103	LOC4814697|XP_001354553.3|DPSE	LOC115768179|XP_030568546.1|DNOV
OG0006104	LOC4814480|XP_001355145.1|DPSE	LOC115767209|XP_030567263.1|DNOV
OG0006105	LOC4814479|XP_033238809.1|DPSE	LOC115767193|XP_030567244.1|DNOV
OG0006106	LOC4813760|XP_015042881.2|DPSE	LOC115769499|XP_030570183.1|DNOV
OG0006107	LOC4805532|XP_001361920.3|DPSE	LOC115770678|XP_030571961.1|DNOV
OG0006108	LOC4815655|XP_001355452.1|DPSE	LOC115764436|XP_030563299.1|DNOV
OG0006109	LOC4813482|XP_001353379.1|DPSE	LOC115771460|XP_030573036.1|DNOV
OG0006110	LOC4813707|XP_001353489.1|DPSE	LOC115770199|XP_030571252.1|DNOV
OG0006111	LOC4805514|XP_001361905.1|DPSE	LOC115765580|XP_030565124.1|DNOV
OG0006112	LOC4804312|XP_001360892.4|DPSE	LOC115758288|XP_030554716.1|DNOV
OG0006113	LOC4812189|XP_001352814.2|DPSE	LOC115771023|XP_030572409.1|DNOV
OG0006114	LOC4801167|XP_001358301.2|DPSE	LOC115763972|XP_030562635.1|DNOV
OG0006115	LOC6898178|XP_002138249.2|DPSE	LOC115757958|XP_030554294.1|DNOV
OG0006116	LOC4804146|XP_001360752.3|DPSE	LOC115757815|XP_030554097.1|DNOV
OG0006117	LOC4803899|XP_001360544.1|DPSE	LOC115767498|XP_030567667.1|DNOV
OG0006118	LOC4804190|XP_015039669.1|DPSE	LOC115758268|XP_030554689.1|DNOV
OG0006119	LOC4805152|XP_001361603.1|DPSE	LOC115757888|XP_030554192.1|DNOV
OG0006120	LOC4805361|XP_033233899.1|DPSE	LOC115764561|XP_030563545.1|DNOV
OG0006121	LOC4811926|XP_001352407.3|DPSE	LOC115770183|XP_030571204.1|DNOV
OG0006122	LOC6899872|XP_002135665.2|DPSE	LOC115766804|XP_030566689.1|DNOV
OG0006123	LOC4805599|XP_033233813.1|DPSE	LOC115757885|XP_030554184.1|DNOV
OG0006124	LOC4801719|XP_001358764.3|DPSE	LOC115771917|XP_030573668.1|DNOV
OG0006125	LOC4813189|XP_015043388.2|DPSE	LOC115767866|XP_030568088.1|DNOV
OG0006126	LOC6900083|XP_015043768.2|DPSE	LOC115770989|XP_030572340.1|DNOV
OG0006127	LOC4812856|XP_001353163.3|DPSE	LOC115770168|XP_030571188.1|DNOV
OG0006128	LOC4813035|XP_001353153.2|DPSE	LOC115770073|XP_030571038.1|DNOV
OG0006129	LOC4813455|XP_001353171.1|DPSE	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV
OG0006130	LOC4812951|XP_001353142.1|DPSE	LOC115766319|XP_030566071.1|DNOV
OG0006131	LOC4813388|XP_001353145.3|DPSE	LOC115768102|XP_030568459.1|DNOV
OG0006132	LOC4812819|XP_001353149.3|DPSE	LOC115769824|XP_030570659.1|DNOV
OG0006133	LOC4812973|XP_001353141.4|DPSE	LOC115766328|XP_030566082.1|DNOV
OG0006134	LOC4813677|XP_033237839.1|DPSE	LOC115770033|XP_030570956.1|DNOV
OG0006135	LOC4813604|XP_033239970.1|DPSE	LOC115770544|XP_030571711.1|DNOV
OG0006136	LOC4813188|XP_001354003.1|DPSE	LOC115766995|XP_030566979.1|DNOV
OG0006137	LOC4812818|XP_001353191.1|DPSE	LOC115770319|XP_030571415.1|DNOV
OG0006138	LOC4803579|XP_001360283.1|DPSE	LOC115757902|XP_030554210.1|DNOV
OG0006139	LOC4805038|XP_001361501.2|DPSE	LOC115764587|XP_030563598.1|DNOV
OG0006140	LOC6899063|XP_033234906.1|DPSE	LOC115758022|XP_030554386.1|DNOV
OG0006141	LOC4805688|XP_033233925.1|DPSE	LOC115766549|XP_030566384.1|DNOV
OG0006142	LOC4812295|XP_001352925.4|DPSE	LOC115771575|XP_030573189.1|DNOV
OG0006143	LOC6900528|XP_033241006.1|DPSE	LOC115769381|XP_030570040.1|DNOV
OG0006144	LOC4812312|XP_001352625.2|DPSE	LOC115769178|XP_030569746.1|DNOV
OG0006145	LOC4813047|XP_001354014.2|DPSE	LOC115770219|XP_030571282.1|DNOV
OG0006146	LOC4818134|XP_001357434.3|DPSE	LOC115763547|XP_030562023.1|DNOV
OG0006147	LOC4800604|XP_001357849.1|DPSE	LOC115761911|XP_030559788.1|DNOV
OG0006148	LOC4813291|XP_001353317.2|DPSE	LOC115770276|XP_030571360.1|DNOV
OG0006149	LOC4812782|XP_001353503.2|DPSE	LOC115766871|XP_030566795.1|DNOV
OG0006150	LOC4812783|XP_001353504.3|DPSE	LOC115766853|XP_030566772.1|DNOV
OG0006151	LOC4816851|XP_001356324.1|DPSE	LOC115763605|XP_030562093.1|DNOV
OG0006153	LOC4804187|XP_001360789.2|DPSE	LOC115758159|XP_030554558.1|DNOV
OG0006154	LOC4803216|XP_001359992.1|DPSE	LOC115766198|XP_030565907.1|DNOV
OG0006155	LOC6896827|XP_002137030.3|DPSE	LOC115761943|XP_030559839.1|DNOV
OG0006156	LOC4803025|XP_001359827.2|DPSE	LOC115770785|XP_030572065.1|DNOV
OG0006157	LOC4804284|XP_001360865.3|DPSE	LOC115760447|XP_030557620.1|DNOV
OG0006158	LOC4813057|XP_001353357.4|DPSE	LOC115769326|XP_030569923.1|DNOV
OG0006159	LOC4803879|XP_033234043.1|DPSE	LOC115757913|XP_030554228.1|DNOV
OG0006160	LOC4804285|XP_001360866.2|DPSE	LOC115760433|XP_030557607.1|DNOV
OG0006161	LOC4804516|XP_001361067.4|DPSE	LOC115762197|XP_030560181.1|DNOV
OG0006162	LOC26534304|XP_015044230.2|DPSE	LOC115766799|XP_030566684.1|DNOV
OG0006163	LOC4803885|XP_002138338.3|DPSE	LOC115763280|XP_030561623.1|DNOV
OG0006165	LOC4812854|XP_001353514.3|DPSE	LOC115767254|XP_030567325.1|DNOV
OG0006166	LOC117183658|XP_033234192.1|DPSE, LOC117184617|XP_033238983.1|DPSE, LOC26533467|XP_033233218.1|DPSE, LOC26532260|XP_033237456.1|DPSE, LOC6899958|XP_002135326.3|DPSE, LOC4816939|XP_001356379.3|DPSE	LOC115759946|XP_030556946.1|DNOV
OG0006167	LOC5495513|XP_001362068.2|DPSE	LOC115760607|XP_030557910.1|DNOV, LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV
OG0006168	LOC4815031|XP_001354852.3|DPSE	LOC115768673|XP_030569216.1|DNOV
OG0006169	LOC4815421|XP_001355409.1|DPSE	LOC115768281|XP_030568678.1|DNOV, LOC115768280|XP_030568677.1|DNOV
OG0006170	LOC4803777|XP_001360439.2|DPSE	LOC115767834|XP_030568036.1|DNOV
OG0006171	LOC6902476|XP_002133021.2|DPSE	LOC115771029|XP_030572423.1|DNOV
OG0006172	LOC4813051|XP_001353252.3|DPSE	LOC115771090|XP_030572503.1|DNOV
OG0006173	LOC6903189|XP_002132888.2|DPSE	LOC115758614|XP_030555207.1|DNOV
OG0006174	LOC4813126|XP_001353985.3|DPSE	LOC115766994|XP_030566964.1|DNOV
OG0006175	LOC117183602|XP_033233953.1|DPSE, LOC6898990|XP_002138950.1|DPSE, LOC6898991|XP_002138951.2|DPSE, LOC6898989|XP_002138949.1|DPSE	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV
OG0006176	LOC6902625|XP_002133151.1|DPSE, LOC6903539|XP_002132414.1|DPSE	LOC115763161|XP_030561474.1|DNOV
OG0006177	LOC26532987|XP_015037664.2|DPSE, LOC6902948|XP_002132674.2|DPSE	LOC115767462|XP_030567627.1|DNOV
OG0006181	LOC4801010|XP_003736358.3|DPSE	LOC115761897|XP_030559763.1|DNOV
OG0006182	LOC4800608|XP_001357853.3|DPSE	LOC115772118|XP_030573952.1|DNOV
OG0006183	LOC4801649|XP_001358702.3|DPSE	LOC115764829|XP_030563938.1|DNOV
OG0006184	LOC4800972|XP_001358153.3|DPSE	LOC115771752|XP_030573462.1|DNOV
OG0006185	LOC4801522|XP_001358599.2|DPSE	LOC115764003|XP_030562682.1|DNOV
OG0006186	LOC6896977|XP_002137163.1|DPSE	LOC115771757|XP_030573466.1|DNOV
OG0006187	LOC4800407|XP_001357689.1|DPSE	LOC115761389|XP_030559001.1|DNOV
OG0006188	LOC4816081|XP_015041256.2|DPSE	LOC115767330|XP_030567435.1|DNOV
OG0006189	LOC4815772|XP_001355575.2|DPSE	LOC115767331|XP_030567440.1|DNOV
OG0006190	LOC4801290|XP_001358410.3|DPSE	LOC115761748|XP_030559507.1|DNOV
OG0006191	LOC4801171|XP_001358305.3|DPSE	LOC115764811|XP_030563917.1|DNOV
OG0006192	LOC4815505|XP_001355218.4|DPSE	LOC115769046|XP_030569615.1|DNOV
OG0006193	LOC4815081|XP_001355019.1|DPSE	LOC115767821|XP_030568020.1|DNOV
OG0006194	LOC4815030|XP_015042079.2|DPSE	LOC115765138|XP_030564397.1|DNOV
OG0006195	LOC4815955|XP_001355312.2|DPSE	LOC115767788|XP_030567979.1|DNOV
OG0006196	LOC6897474|XP_033241607.1|DPSE	LOC115761864|XP_030559716.1|DNOV
OG0006197	LOC6899784|XP_033237056.1|DPSE	LOC115766788|XP_030566664.1|DNOV
OG0006198	LOC6901448|XP_033240276.1|DPSE	LOC115766867|XP_030566788.1|DNOV
OG0006199	LOC4801380|XP_001358483.2|DPSE	LOC115771794|XP_030573524.1|DNOV
OG0006200	LOC4801198|XP_001358327.4|DPSE	LOC115772110|XP_030573937.1|DNOV
OG0006201	LOC6901018|XP_015042192.2|DPSE	LOC115764398|XP_030563238.1|DNOV
OG0006202	LOC4814264|XP_001354352.1|DPSE	LOC115764372|XP_030563194.1|DNOV
OG0006203	LOC4814543|XP_015041509.2|DPSE	LOC115767257|XP_030567333.1|DNOV
OG0006204	LOC6896742|XP_002136949.4|DPSE	LOC115757718|XP_030553942.1|DNOV
OG0006205	LOC4815540|XP_001355666.2|DPSE	LOC115765116|XP_030564370.1|DNOV
OG0006206	LOC4811754|XP_033240086.1|DPSE	LOC115769258|XP_030569828.1|DNOV
OG0006207	LOC4818009|XP_001357480.2|DPSE	LOC115765963|XP_030565576.1|DNOV
OG0006208	LOC4812573|XP_001352500.3|DPSE	LOC115759979|XP_030556992.1|DNOV
OG0006209	LOC4816012|XP_001355730.3|DPSE	LOC115765400|XP_030564795.1|DNOV
OG0006210	LOC6901607|XP_015041870.2|DPSE	LOC115767282|XP_030567373.1|DNOV
OG0006211	LOC4817139|XP_001356518.2|DPSE	LOC115758476|XP_030555013.1|DNOV
OG0006212	LOC4816881|XP_015035891.2|DPSE	LOC115758473|XP_030555009.1|DNOV
OG0006213	LOC4802773|XP_001359633.3|DPSE	LOC115764704|XP_030563762.1|DNOV
OG0006214	LOC4815329|XP_033239283.1|DPSE	LOC115766394|XP_030566166.1|DNOV
OG0006215	LOC6901969|XP_033240845.1|DPSE	LOC115767382|XP_030567502.1|DNOV
OG0006216	LOC4800733|XP_001357951.3|DPSE	LOC115772047|XP_030573846.1|DNOV
OG0006217	LOC4815135|XP_001354800.2|DPSE	LOC115764332|XP_030563142.1|DNOV
OG0006218	LOC4816541|XP_001356241.4|DPSE	LOC115769284|XP_030569868.1|DNOV
OG0006219	LOC4815430|XP_015041140.1|DPSE	LOC115768901|XP_030569477.1|DNOV
OG0006220	LOC6900789|XP_002135148.1|DPSE	LOC115766925|XP_030566874.1|DNOV
OG0006221	LOC4800714|XP_001357938.3|DPSE	LOC115761889|XP_030559752.1|DNOV
OG0006222	LOC4800712|XP_001357937.2|DPSE	LOC115761905|XP_030559783.1|DNOV
OG0006223	LOC4814859|XP_001355031.2|DPSE	LOC115764279|XP_030563068.1|DNOV
OG0006224	LOC6902245|XP_033241388.1|DPSE	LOC115764292|XP_030563085.1|DNOV
OG0006225	LOC4815390|XP_001354850.3|DPSE	LOC115768685|XP_030569230.1|DNOV
OG0006226	LOC6898687|XP_002138692.2|DPSE	LOC115765208|XP_030564512.1|DNOV
OG0006227	LOC6901211|XP_002133912.2|DPSE	LOC115765139|XP_030564401.1|DNOV
OG0006228	LOC4804127|XP_001360735.1|DPSE	LOC115763981|XP_030562653.1|DNOV
OG0006229	LOC26532627|XP_033237074.1|DPSE	LOC115766720|XP_030566520.1|DNOV
OG0006230	LOC4815765|XP_015041281.2|DPSE	LOC115767204|XP_030567254.1|DNOV
OG0006231	LOC4814684|XP_015041498.2|DPSE	LOC115764437|XP_030563300.1|DNOV
OG0006232	LOC6899744|XP_033237988.1|DPSE	LOC115764394|XP_030563235.1|DNOV
OG0006233	LOC6899177|XP_033239056.1|DPSE	LOC115764291|XP_030563083.1|DNOV
OG0006234	LOC4815928|XP_001355590.2|DPSE	LOC115765358|XP_030564733.1|DNOV
OG0006235	LOC6901618|XP_002134288.2|DPSE	LOC115765234|XP_030564550.1|DNOV
OG0006236	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE	LOC115767734|XP_030567905.1|DNOV
OG0006237	LOC4815541|XP_001355667.1|DPSE	LOC115765438|XP_030564863.1|DNOV
OG0006238	LOC4814974|XP_015042013.2|DPSE	LOC115765299|XP_030564651.1|DNOV
OG0006239	LOC6901176|XP_002133877.2|DPSE	LOC115767564|XP_030567705.1|DNOV
OG0006240	LOC4800995|XP_033233145.1|DPSE	LOC115764951|XP_030564133.1|DNOV
OG0006241	LOC4815927|XP_001355589.3|DPSE	LOC115765357|XP_030564732.1|DNOV
OG0006242	LOC117184488|XP_033238219.1|DPSE	LOC115768842|XP_030569398.1|DNOV
OG0006243	LOC4801513|XP_001358592.3|DPSE	LOC115759455|XP_030556247.1|DNOV
OG0006244	LOC4800706|XP_001357931.1|DPSE	LOC115761871|XP_030559732.1|DNOV
OG0006245	LOC4801668|XP_001358720.3|DPSE	LOC115761195|XP_030558731.1|DNOV
OG0006246	LOC4814985|XP_001354662.2|DPSE	LOC115768049|XP_030568342.1|DNOV
OG0006247	LOC4805012|XP_033235070.1|DPSE	LOC115762067|XP_030560015.1|DNOV
OG0006248	LOC6896949|XP_002137134.2|DPSE	LOC115771869|XP_030573608.1|DNOV
OG0006249	LOC4817582|XP_001356986.3|DPSE	LOC115760215|XP_030557325.1|DNOV
OG0006250	LOC6902298|XP_015041368.1|DPSE	LOC115764322|XP_030563128.1|DNOV
OG0006251	LOC4800745|XP_001357962.2|DPSE	LOC115764781|XP_030563880.1|DNOV
OG0006252	LOC4800744|XP_001357961.1|DPSE	LOC115764780|XP_030563879.1|DNOV
OG0006253	LOC6901287|XP_002133988.2|DPSE	LOC115768062|XP_030568364.1|DNOV
OG0006254	LOC26534447|XP_033238617.1|DPSE, LOC26533661|XP_033238615.1|DPSE	LOC115770957|XP_030572286.1|DNOV
OG0006255	LOC4800930|XP_001358117.3|DPSE	LOC115757690|XP_030553889.1|DNOV
OG0006256	LOC6902191|XP_002133718.1|DPSE	LOC115765349|XP_030564722.1|DNOV
OG0006257	LOC4814405|XP_015042211.2|DPSE	LOC115767805|XP_030567997.1|DNOV
OG0006258	LOC6902319|XP_033239609.1|DPSE	LOC115765398|XP_030564788.1|DNOV
OG0006259	LOC4801647|XP_001358700.2|DPSE	LOC115761213|XP_030558760.1|DNOV
OG0006260	LOC4815233|XP_001354734.2|DPSE	LOC115766486|XP_030566307.1|DNOV
OG0006261	LOC4817796|XP_033235975.1|DPSE	LOC115759289|XP_030556050.1|DNOV
OG0006262	LOC4814394|XP_001354420.3|DPSE	LOC115766277|XP_030566005.1|DNOV
OG0006263	LOC4814726|XP_001354541.1|DPSE	LOC115767602|XP_030567755.1|DNOV
OG0006264	LOC6901162|XP_015041432.2|DPSE	LOC115766827|XP_030566722.1|DNOV
OG0006265	LOC4803873|XP_001360522.2|DPSE	LOC115763955|XP_030562609.1|DNOV
OG0006266	LOC4814608|XP_033240728.1|DPSE	LOC115765175|XP_030564455.1|DNOV
OG0006267	LOC4814838|XP_015041610.2|DPSE	LOC115771344|XP_030572875.1|DNOV
OG0006268	LOC4804458|XP_001361017.3|DPSE	LOC115760638|XP_030557954.1|DNOV
OG0006269	LOC4800352|XP_001357562.2|DPSE	LOC115764859|XP_030563993.1|DNOV
OG0006270	LOC6901072|XP_002134551.1|DPSE	LOC115765315|XP_030564675.1|DNOV
OG0006271	LOC4801021|XP_001358191.2|DPSE	LOC115761957|XP_030559855.1|DNOV
OG0006272	LOC4814676|XP_015041493.2|DPSE	LOC115765323|XP_030564683.1|DNOV
OG0006273	LOC4803413|XP_001360160.1|DPSE	LOC115760237|XP_030557355.1|DNOV
OG0006274	LOC4815724|XP_001355531.4|DPSE	LOC115768785|XP_030569342.1|DNOV
OG0006275	LOC4815090|XP_001354643.3|DPSE	LOC115767817|XP_030568014.1|DNOV
OG0006276	LOC4814136|XP_033238481.1|DPSE	LOC115762694|XP_030560876.1|DNOV
OG0006277	LOC6897155|XP_015037205.2|DPSE	LOC115764526|XP_030563484.1|DNOV
OG0006278	LOC4816093|XP_001355726.4|DPSE	LOC115764306|XP_030563104.1|DNOV
OG0006279	LOC4814444|XP_033238032.1|DPSE	LOC115767813|XP_030568005.1|DNOV
OG0006280	LOC6901882|XP_015040930.2|DPSE	LOC115765225|XP_030564527.1|DNOV
OG0006281	LOC4815455|XP_033237587.1|DPSE	LOC115765224|XP_030564526.1|DNOV
OG0006282	LOC4814597|XP_001354955.4|DPSE	LOC115767388|XP_030567511.1|DNOV
OG0006283	LOC4801562|XP_001358634.3|DPSE	LOC115764614|XP_030563632.1|DNOV
OG0006284	LOC4812239|XP_001352539.2|DPSE	LOC115762649|XP_030560814.1|DNOV
OG0006285	LOC4802732|XP_001359595.3|DPSE	LOC115761559|XP_030559203.1|DNOV
OG0006286	LOC4801455|XP_001358549.4|DPSE	LOC115761584|XP_030559234.1|DNOV
OG0006287	LOC4815165|XP_001354808.1|DPSE	LOC115767190|XP_030567241.1|DNOV
OG0006288	LOC6896687|XP_002136901.2|DPSE	LOC115771838|XP_030573580.1|DNOV
OG0006289	LOC4801431|XP_001358526.2|DPSE	LOC115761768|XP_030559557.1|DNOV
OG0006290	LOC4815377|XP_001354985.2|DPSE	LOC115767256|XP_030567327.1|DNOV
OG0006291	LOC4816569|XP_001355916.1|DPSE	LOC115758444|XP_030554968.1|DNOV
OG0006292	LOC4815462|XP_033237570.1|DPSE	LOC115769088|XP_030569660.1|DNOV
OG0006293	LOC4813625|XP_001353650.3|DPSE	LOC115769979|XP_030570900.1|DNOV
OG0006294	LOC6901629|XP_015041906.2|DPSE	LOC115767820|XP_030568017.1|DNOV
OG0006295	LOC4816023|XP_001355717.2|DPSE	LOC115767324|XP_030567425.1|DNOV
OG0006296	LOC4814634|XP_001355013.2|DPSE	LOC115765273|XP_030564623.1|DNOV
OG0006297	LOC6901911|XP_015040996.2|DPSE	LOC115768784|XP_030569340.1|DNOV
OG0006298	LOC4815050|XP_001355020.3|DPSE	LOC115765165|XP_030564437.1|DNOV
OG0006299	LOC6901632|XP_015041908.2|DPSE	LOC115765386|XP_030564771.1|DNOV
OG0006300	LOC4815007|XP_001354637.3|DPSE	LOC115767798|XP_030567989.1|DNOV
OG0006301	LOC4814681|XP_001354943.3|DPSE	LOC115768220|XP_030568605.1|DNOV
OG0006302	LOC4814692|XP_033237999.1|DPSE	LOC115768164|XP_030568520.1|DNOV
OG0006303	LOC6898043|XP_002138131.2|DPSE	LOC115761147|XP_030558676.1|DNOV
OG0006304	LOC6896832|XP_002137035.3|DPSE	LOC115771614|XP_030573246.1|DNOV
OG0006305	LOC4800621|XP_033240324.1|DPSE	LOC115772128|XP_030573966.1|DNOV
OG0006306	LOC4802125|XP_033233101.1|DPSE	LOC115760350|XP_030557496.1|DNOV
OG0006307	LOC4801938|XP_001358955.5|DPSE	LOC115771609|XP_030573232.1|DNOV
OG0006308	LOC4814215|XP_001354335.2|DPSE	LOC115766374|XP_030566133.1|DNOV
OG0006309	LOC4815902|XP_001355597.3|DPSE	LOC115766377|XP_030566138.1|DNOV
OG0006310	LOC4801485|XP_001358568.4|DPSE	LOC115771957|XP_030573725.1|DNOV
OG0006311	LOC4815710|XP_001355550.4|DPSE	LOC115768149|XP_030568503.1|DNOV
OG0006312	LOC4815761|XP_001355549.3|DPSE	LOC115768160|XP_030568516.1|DNOV
OG0006313	LOC4815277|XP_001354527.3|DPSE	LOC115768891|XP_030569463.1|DNOV
OG0006314	LOC4811743|XP_001352315.2|DPSE	LOC115766291|XP_030566018.1|DNOV
OG0006315	LOC4800343|XP_003736198.2|DPSE	LOC115764925|XP_030564091.1|DNOV
OG0006316	LOC4816017|XP_001355289.1|DPSE	LOC115762466|XP_030560535.1|DNOV
OG0006317	LOC4814813|XP_001355157.1|DPSE	LOC115768814|XP_030569371.1|DNOV
OG0006318	LOC4814938|XP_033238185.1|DPSE	LOC115766419|XP_030566201.1|DNOV
OG0006319	LOC4804890|XP_001361378.2|DPSE	LOC115761482|XP_030559112.1|DNOV
OG0006320	LOC6901062|XP_002134541.1|DPSE	LOC115765355|XP_030564728.1|DNOV
OG0006321	LOC4815334|XP_001354927.3|DPSE	LOC115767267|XP_030567352.1|DNOV
OG0006322	LOC6901209|XP_002133910.2|DPSE	LOC115765284|XP_030564635.1|DNOV
OG0006323	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE	LOC115768656|XP_030569192.1|DNOV
OG0006324	LOC6901954|XP_002133488.2|DPSE	LOC115768808|XP_030569364.1|DNOV
OG0006325	LOC4801547|XP_001358619.3|DPSE	LOC115757771|XP_030554056.1|DNOV
OG0006326	LOC4813844|XP_001353156.3|DPSE	LOC115770029|XP_030570955.1|DNOV
OG0006327	LOC4801142|XP_001358281.3|DPSE	LOC115771963|XP_030573736.1|DNOV
OG0006328	LOC6896965|XP_033232750.1|DPSE	LOC115761200|XP_030558740.1|DNOV
OG0006329	LOC4815727|XP_001355273.3|DPSE	LOC115766875|XP_030566797.1|DNOV
OG0006330	LOC4801378|XP_015037212.2|DPSE	LOC115772034|XP_030573824.1|DNOV
OG0006331	LOC4814930|XP_001355081.4|DPSE	LOC115767312|XP_030567410.1|DNOV
