Orthogroup	DPSE.longest_only	DSUP.longest_only
OG0005244	LOC4801354|XP_015037203.2|DPSE	LOC119561028|XP_037730781.1|DSUP
OG0005245	LOC4802251|XP_001359210.2|DPSE	LOC119559993|XP_037729187.1|DSUP
OG0005246	LOC4816796|XP_001356439.4|DPSE	LOC119546947|XP_037709515.1|DSUP
OG0005247	LOC4804549|XP_001361092.3|DPSE	LOC119549816|XP_037714022.1|DSUP
OG0005248	LOC4803091|XP_001359890.5|DPSE	LOC119558293|XP_037727615.1|DSUP
OG0005249	LOC4803175|XP_001359959.2|DPSE	LOC119563456|XP_037732787.1|DSUP
OG0005250	LOC4816424|XP_001356091.4|DPSE	LOC119548789|XP_037712289.1|DSUP
OG0005251	LOC4811839|XP_015044387.2|DPSE	LOC119546788|XP_037709273.1|DSUP
OG0005252	LOC26531963|XP_033235525.1|DPSE	LOC119548683|XP_037712055.1|DSUP
OG0005253	LOC4818191|XP_015035588.1|DPSE	LOC119546753|XP_037709211.1|DSUP
OG0005254	LOC117184208|XP_033236658.1|DPSE	LOC119546862|XP_037709392.1|DSUP
OG0005255	LOC4818055|XP_001357303.2|DPSE	LOC119548011|XP_037711008.1|DSUP
OG0005256	LOC6899356|XP_002136173.1|DPSE	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP
OG0005257	LOC4818062|XP_001357423.2|DPSE	LOC119548013|XP_037711010.1|DSUP
OG0005258	LOC4817815|XP_001357247.2|DPSE	LOC119547437|XP_037710226.1|DSUP
OG0005259	LOC6902690|XP_002133205.3|DPSE	LOC119546502|XP_037708746.1|DSUP
OG0005260	LOC4816298|XP_001356200.2|DPSE	LOC119546504|XP_037708749.1|DSUP
OG0005261	LOC4811707|XP_015044399.2|DPSE	LOC119547448|XP_037710237.1|DSUP
OG0005262	LOC4817419|XP_001356816.3|DPSE	LOC119547191|XP_037709855.1|DSUP
OG0005263	LOC4817874|XP_001357308.2|DPSE	LOC119548282|XP_037711375.1|DSUP
OG0005264	LOC4801199|XP_001358328.3|DPSE	LOC119563210|XP_037732434.1|DSUP
OG0005265	LOC4816440|XP_033237024.1|DPSE	LOC119546970|XP_037709544.1|DSUP
OG0005266	LOC4816314|XP_001356169.3|DPSE	LOC119546023|XP_037707964.1|DSUP
OG0005267	LOC4816299|XP_001355985.1|DPSE	LOC119546883|XP_037709425.1|DSUP
OG0005268	LOC4816592|XP_001355986.3|DPSE	LOC119547915|XP_037710881.1|DSUP
OG0005269	LOC4816302|XP_015036625.2|DPSE	LOC119546969|XP_037709542.1|DSUP
OG0005270	LOC4817059|XP_001356797.1|DPSE	LOC119547951|XP_037710928.1|DSUP
OG0005271	LOC4817064|XP_001356385.2|DPSE	LOC119545927|XP_037707773.1|DSUP
OG0005272	LOC117183994|XP_033235700.1|DPSE, LOC4817456|XP_001356387.1|DPSE	LOC119548202|XP_037711260.1|DSUP
OG0005273	LOC6902792|XP_002132529.2|DPSE	LOC119547379|XP_037710133.1|DSUP
OG0005274	LOC4817300|XP_001356794.3|DPSE	LOC119547310|XP_037710036.1|DSUP
OG0005275	LOC4811653|XP_033235751.1|DPSE	LOC119548677|XP_037712049.1|DSUP
OG0005276	LOC6902968|XP_002132694.3|DPSE	LOC119547236|XP_037709943.1|DSUP
OG0005277	LOC4817074|XP_001356680.3|DPSE	LOC119547232|XP_037709926.1|DSUP
OG0005278	LOC4804429|XP_001360994.2|DPSE	LOC119550462|XP_037715075.1|DSUP
OG0005279	LOC4817910|XP_001357181.2|DPSE	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP
OG0005280	LOC4817595|XP_001356998.3|DPSE	LOC119547201|XP_037709873.1|DSUP
OG0005281	LOC4816663|XP_001355973.3|DPSE	LOC119546792|XP_037709282.1|DSUP
OG0005282	LOC4802057|XP_001359050.3|DPSE	LOC119560049|XP_037729283.1|DSUP
OG0005283	LOC4801756|XP_001358797.2|DPSE	LOC119552137|XP_037717861.1|DSUP
OG0005284	LOC4818100|XP_001357491.4|DPSE	LOC119548808|XP_037712321.1|DSUP
OG0005285	LOC4817997|XP_001357490.1|DPSE	LOC119547374|XP_037710125.1|DSUP
OG0005286	LOC6903175|XP_002132875.2|DPSE	LOC119546377|XP_037708538.1|DSUP
OG0005287	LOC4817599|XP_001357001.3|DPSE	LOC119546884|XP_037709426.1|DSUP
OG0005288	LOC4818130|XP_001357447.1|DPSE	LOC119548722|XP_037712137.1|DSUP
OG0005289	LOC6899551|XP_002135981.1|DPSE	LOC119558477|XP_037727918.1|DSUP
OG0005290	LOC4802425|XP_001359347.2|DPSE	LOC119560991|XP_037730699.1|DSUP
OG0005291	LOC4816714|XP_033235250.1|DPSE	LOC119548402|XP_037711566.1|DSUP
OG0005292	LOC4816194|XP_001355754.2|DPSE	LOC119548365|XP_037711509.1|DSUP
OG0005293	LOC4817854|XP_033235837.1|DPSE	LOC119547151|XP_037709798.1|DSUP
OG0005294	LOC4817788|XP_001357147.1|DPSE	LOC119547509|XP_037710329.1|DSUP
OG0005295	LOC6902632|XP_033235235.1|DPSE	LOC119548401|XP_037711565.1|DSUP
OG0005296	LOC4802047|XP_015037564.2|DPSE	LOC119561060|XP_037730824.1|DSUP
OG0005297	LOC6903380|XP_015035324.2|DPSE	LOC119547662|XP_037710540.1|DSUP
OG0005298	LOC4817076|XP_001356358.2|DPSE	LOC119547271|XP_037709981.1|DSUP
OG0005299	LOC4801000|XP_001358175.1|DPSE	LOC119545636|XP_037707275.1|DSUP
OG0005300	LOC4814440|XP_001354532.2|DPSE	LOC119557136|XP_037725647.1|DSUP
OG0005301	LOC4817258|XP_001356341.3|DPSE	LOC119546260|XP_037708347.1|DSUP
OG0005302	LOC4803912|XP_001360556.4|DPSE	LOC119549168|XP_037712891.1|DSUP
OG0005303	LOC4817647|XP_001357039.1|DPSE	LOC119546615|XP_037708980.1|DSUP
OG0005304	LOC4818166|XP_001357283.2|DPSE	LOC119546313|XP_037708440.1|DSUP
OG0005305	LOC6898487|XP_002138529.2|DPSE	LOC119550461|XP_037715073.1|DSUP
OG0005306	LOC4816846|XP_033235463.1|DPSE	LOC119548315|XP_037711423.1|DSUP
OG0005307	LOC4816978|XP_015036187.1|DPSE	LOC119547043|XP_037709647.1|DSUP
OG0005308	LOC6903022|XP_033235332.1|DPSE	LOC119547095|XP_037709724.1|DSUP
OG0005309	LOC4817169|XP_001356773.4|DPSE	LOC119547430|XP_037710217.1|DSUP
OG0005310	LOC4816963|XP_001356598.1|DPSE	LOC119546536|XP_037708807.1|DSUP
OG0005311	LOC4816420|XP_001355887.3|DPSE	LOC119546849|XP_037709374.1|DSUP
OG0005312	LOC4816464|XP_001355915.4|DPSE	LOC119546559|XP_037708852.1|DSUP
OG0005313	LOC4811838|XP_015044392.2|DPSE	LOC119548032|XP_037711034.1|DSUP
OG0005314	LOC4817776|XP_001357161.3|DPSE	LOC119546588|XP_037708930.1|DSUP
OG0005315	LOC4816888|XP_033235300.1|DPSE	LOC119547168|XP_037709823.1|DSUP
OG0005316	LOC4804430|XP_033234114.1|DPSE	LOC119549709|XP_037713865.1|DSUP
OG0005317	LOC6902881|XP_002132615.4|DPSE	LOC119546613|XP_037708977.1|DSUP
OG0005318	LOC4816434|XP_001356295.4|DPSE	LOC119562637|XP_037731792.1|DSUP
OG0005319	LOC4817902|XP_001357347.2|DPSE	LOC119547064|XP_037709675.1|DSUP
OG0005320	LOC4816272|XP_001356108.3|DPSE	LOC119546911|XP_037709468.1|DSUP
OG0005321	LOC4811736|XP_001352308.3|DPSE	LOC119546859|XP_037709388.1|DSUP
OG0005322	LOC4817527|XP_001356942.3|DPSE	LOC119547516|XP_037710337.1|DSUP
OG0005323	LOC4816150|XP_033235308.1|DPSE	LOC119547215|XP_037709893.1|DSUP
OG0005324	LOC4817373|XP_001356352.3|DPSE	LOC119547975|XP_037710954.1|DSUP
OG0005325	LOC4816636|XP_003736152.2|DPSE	LOC119548257|XP_037711329.1|DSUP
OG0005326	LOC4816986|XP_033235224.1|DPSE	LOC119548416|XP_037711586.1|DSUP
OG0005327	LOC4816125|XP_001355829.3|DPSE	LOC119548005|XP_037710995.1|DSUP
OG0005328	LOC4801207|XP_001358334.3|DPSE	LOC119546421|XP_037708618.1|DSUP
OG0005329	LOC4814037|XP_001354155.1|DPSE	LOC119555535|XP_037722895.1|DSUP
OG0005330	LOC4814002|XP_001354154.2|DPSE	LOC119555534|XP_037722894.1|DSUP
OG0005331	LOC4816548|XP_001355984.1|DPSE	LOC119546612|XP_037708976.1|DSUP
OG0005332	LOC4817210|XP_015036266.2|DPSE	LOC119548082|XP_037711095.1|DSUP
OG0005333	LOC4817276|XP_001356757.1|DPSE	LOC119548096|XP_037711113.1|DSUP
OG0005334	LOC26533670|XP_015044386.2|DPSE	LOC119545951|XP_037707835.1|DSUP
OG0005335	LOC4804164|XP_001360768.4|DPSE	LOC119549812|XP_037714012.1|DSUP
OG0005336	LOC4805428|XP_001361829.2|DPSE	LOC119551424|XP_037716695.1|DSUP
OG0005337	LOC4803992|XP_001360624.3|DPSE	LOC119550938|XP_037715891.1|DSUP
OG0005338	LOC6902767|XP_002132511.3|DPSE	LOC119547469|XP_037710283.1|DSUP
OG0005339	LOC26532118|XP_033236350.1|DPSE	LOC119546157|XP_037708195.1|DSUP
OG0005340	LOC4817131|XP_001356317.3|DPSE	LOC119547082|XP_037709706.1|DSUP
OG0005341	LOC4805054|XP_001361518.1|DPSE	LOC119550898|XP_037715816.1|DSUP
OG0005342	LOC4817551|XP_001356958.1|DPSE	LOC119547779|XP_037710718.1|DSUP
OG0005343	LOC6898693|XP_002138698.2|DPSE	LOC119551685|XP_037717077.1|DSUP
OG0005344	LOC4804353|XP_001360927.4|DPSE	LOC119551063|XP_037716114.1|DSUP
OG0005345	LOC4818118|XP_001357289.3|DPSE	LOC119548463|XP_037711659.1|DSUP
OG0005346	LOC4816142|XP_001355777.2|DPSE	LOC119548555|XP_037711782.1|DSUP
OG0005347	LOC4816776|XP_033235817.1|DPSE	LOC119546879|XP_037709415.1|DSUP
OG0005348	LOC6903319|XP_033235492.1|DPSE	LOC119546821|XP_037709335.1|DSUP
OG0005349	LOC4811825|XP_001382220.3|DPSE	LOC119548682|XP_037712054.1|DSUP
OG0005350	LOC4816909|XP_001356795.3|DPSE	LOC119548061|XP_037711073.1|DSUP
OG0005351	LOC4812454|XP_001352876.3|DPSE	LOC119553304|XP_037719557.1|DSUP
OG0005352	LOC6899888|XP_033235749.1|DPSE	LOC119546413|XP_037708600.1|DSUP
OG0005353	LOC4804153|XP_001360759.4|DPSE	LOC119551313|XP_037716536.1|DSUP
OG0005354	LOC4816631|XP_033236780.1|DPSE	LOC119548856|XP_037712410.1|DSUP
OG0005355	LOC4817833|XP_001357458.2|DPSE	LOC119546542|XP_037708818.1|DSUP
OG0005356	LOC4817848|XP_001357456.3|DPSE	LOC119546277|XP_037708378.1|DSUP
OG0005357	LOC4817278|XP_001356474.3|DPSE	LOC119546630|XP_037708997.1|DSUP
OG0005358	LOC4817832|XP_001357394.1|DPSE	LOC119546284|XP_037708392.1|DSUP
OG0005359	LOC4805560|XP_001361945.3|DPSE	LOC119551782|XP_037717238.1|DSUP
OG0005360	LOC4812765|XP_001353478.3|DPSE	LOC119554454|XP_037721294.1|DSUP
OG0005361	LOC6902583|XP_002133111.2|DPSE	LOC119546782|XP_037709265.1|DSUP
OG0005362	LOC6903280|XP_002132510.1|DPSE	LOC119547133|XP_037709774.1|DSUP
OG0005363	LOC4816650|XP_001356074.2|DPSE	LOC119548302|XP_037711398.1|DSUP
OG0005364	LOC4805506|XP_001361898.2|DPSE	LOC119550857|XP_037715759.1|DSUP
OG0005365	LOC4817104|XP_001356857.3|DPSE	LOC119546534|XP_037708802.1|DSUP
OG0005366	LOC4817103|XP_001356856.3|DPSE	LOC119548000|XP_037710987.1|DSUP
OG0005367	LOC4816936|XP_033235838.1|DPSE	LOC119547076|XP_037709691.1|DSUP
OG0005368	LOC4800606|XP_033241688.1|DPSE	LOC119563242|XP_037732475.1|DSUP
OG0005369	LOC4817510|XP_001356928.2|DPSE	LOC119548176|XP_037711218.1|DSUP
OG0005370	LOC4817260|XP_033235270.1|DPSE	LOC119546074|XP_037708076.1|DSUP
OG0005371	LOC4817230|XP_001356783.4|DPSE	LOC119546533|XP_037708801.1|DSUP
OG0005372	LOC4801505|XP_015037283.2|DPSE	LOC119560793|XP_037730350.1|DSUP
OG0005373	LOC6902753|XP_002133265.3|DPSE	LOC119562213|XP_037731339.1|DSUP
OG0005374	LOC4817392|XP_001356539.1|DPSE	LOC119548316|XP_037711424.1|DSUP
OG0005375	LOC4817129|XP_001356540.2|DPSE	LOC119546238|XP_037708312.1|DSUP
OG0005376	LOC4817589|XP_001356992.4|DPSE	LOC119548307|XP_037711408.1|DSUP
OG0005377	LOC4812184|XP_001352767.2|DPSE	LOC119554232|XP_037720991.1|DSUP
OG0005378	LOC4817632|XP_033235599.1|DPSE	LOC119547520|XP_037710342.1|DSUP
OG0005379	LOC6902938|XP_002132664.2|DPSE	LOC119546725|XP_037709143.1|DSUP
OG0005380	LOC4817623|XP_033236015.1|DPSE	LOC119547725|XP_037710632.1|DSUP
OG0005381	LOC4817652|XP_001357044.1|DPSE	LOC119548627|XP_037711933.1|DSUP
OG0005382	LOC6903078|XP_015036245.1|DPSE	LOC119548778|XP_037712252.1|DSUP
OG0005383	LOC4813980|XP_001354136.2|DPSE	LOC119554004|XP_037720639.1|DSUP
OG0005384	LOC6897650|XP_002137791.1|DPSE	LOC119553349|XP_037719619.1|DSUP
OG0005385	LOC4804594|XP_001361129.2|DPSE	LOC119549145|XP_037712851.1|DSUP
OG0005386	LOC4803823|XP_015039373.2|DPSE	LOC119551768|XP_037717223.1|DSUP
OG0005387	LOC4801956|XP_015037500.2|DPSE	LOC119561081|XP_037730868.1|DSUP
OG0005388	LOC4818012|XP_001357473.2|DPSE	LOC119546701|XP_037709109.1|DSUP
OG0005389	LOC4817013|XP_001356840.3|DPSE	LOC119547013|XP_037709609.1|DSUP
OG0005390	LOC4816531|XP_001355960.3|DPSE	LOC119548838|XP_037712385.1|DSUP
OG0005391	LOC6902519|XP_033236249.1|DPSE	LOC119548840|XP_037712387.1|DSUP
OG0005392	LOC4817442|XP_001356566.1|DPSE	LOC119548824|XP_037712365.1|DSUP
OG0005393	LOC4801407|XP_033233160.1|DPSE	LOC119563363|XP_037732643.1|DSUP
OG0005394	LOC4816789|XP_033235267.1|DPSE	LOC119546506|XP_037708755.1|DSUP
OG0005395	LOC4817056|XP_001356583.3|DPSE	LOC119548621|XP_037711919.1|DSUP
OG0005396	LOC4817015|XP_001356602.4|DPSE	LOC119546252|XP_037708334.1|DSUP
OG0005397	LOC4817412|XP_001356601.3|DPSE	LOC119546538|XP_037708808.1|DSUP
OG0005398	LOC6897612|XP_002137756.2|DPSE	LOC119560753|XP_037730299.1|DSUP
OG0005399	LOC4803371|XP_033234136.1|DPSE	LOC119549938|XP_037714244.1|DSUP
OG0005400	LOC4804771|XP_001361281.3|DPSE	LOC119549884|XP_037714117.1|DSUP
OG0005401	LOC6903106|XP_033235736.1|DPSE	LOC119548121|XP_037711145.1|DSUP
OG0005402	LOC4817404|XP_001356881.1|DPSE	LOC119547499|XP_037710319.1|DSUP
OG0005403	LOC4816808|XP_001356597.3|DPSE	LOC119548216|XP_037711280.1|DSUP
OG0005404	LOC4816839|XP_001356596.4|DPSE	LOC119548217|XP_037711281.1|DSUP
OG0005405	LOC4804216|XP_001360811.2|DPSE	LOC119551501|XP_037716794.1|DSUP
OG0005406	LOC4804788|XP_001361296.3|DPSE	LOC119551491|XP_037716785.1|DSUP
OG0005407	LOC4805500|XP_001361894.2|DPSE	LOC119550187|XP_037714657.1|DSUP
OG0005408	LOC4816553|XP_001355949.2|DPSE	LOC119547360|XP_037710105.1|DSUP
OG0005409	LOC4817387|XP_001356717.3|DPSE	LOC119548311|XP_037711415.1|DSUP
OG0005410	LOC6902517|XP_002133059.1|DPSE	LOC119546799|XP_037709303.1|DSUP
OG0005411	LOC4804278|XP_001360859.2|DPSE	LOC119549740|XP_037713909.1|DSUP
OG0005412	LOC4803533|XP_001360243.2|DPSE	LOC119549795|XP_037713989.1|DSUP
OG0005413	LOC4805138|XP_033234866.1|DPSE	LOC119552107|XP_037717820.1|DSUP
OG0005414	LOC4815649|XP_001355557.1|DPSE	LOC119556752|XP_037725101.1|DSUP
OG0005415	LOC4815118|XP_033239438.1|DPSE	LOC119555834|XP_037723388.1|DSUP
OG0005416	LOC4804913|XP_001361398.2|DPSE	LOC119550865|XP_037715771.1|DSUP
OG0005417	LOC4817679|XP_033236047.1|DPSE	LOC119546882|XP_037709424.1|DSUP
OG0005418	LOC4816995|XP_001356867.2|DPSE	LOC119546762|XP_037709235.1|DSUP
OG0005419	LOC6903311|XP_002132499.2|DPSE	LOC119547392|XP_037710169.1|DSUP
OG0005420	LOC4816197|XP_001355763.3|DPSE	LOC119548506|XP_037711714.1|DSUP
OG0005421	LOC4817799|XP_001357157.3|DPSE	LOC119547229|XP_037709917.1|DSUP
OG0005422	LOC6901724|XP_002134392.1|DPSE	LOC119556260|XP_037724232.1|DSUP
OG0005423	LOC4818174|XP_015035302.2|DPSE	LOC119546102|XP_037708114.1|DSUP
OG0005424	LOC4804410|XP_001360979.3|DPSE	LOC119549214|XP_037713000.1|DSUP
OG0005425	LOC4815072|XP_033240294.1|DPSE	LOC119557360|XP_037726025.1|DSUP
OG0005426	LOC4804503|XP_001361057.3|DPSE	LOC119551838|XP_037717336.1|DSUP
OG0005427	LOC4816574|XP_001356287.1|DPSE	LOC119547316|XP_037710042.1|DSUP
OG0005428	LOC4816249|XP_001355868.3|DPSE	LOC119559664|XP_037728641.1|DSUP
OG0005429	LOC6903404|XP_015035343.1|DPSE	LOC119546311|XP_037708435.1|DSUP
OG0005430	LOC4818099|XP_015035346.2|DPSE	LOC119546312|XP_037708437.1|DSUP
OG0005431	LOC6903395|XP_002132274.2|DPSE	LOC119548075|XP_037711090.1|DSUP
OG0005432	LOC6902749|XP_002133263.1|DPSE	LOC119559676|XP_037728661.1|DSUP
OG0005433	LOC4803917|XP_001360560.3|DPSE	LOC119550348|XP_037714895.1|DSUP
OG0005434	LOC4816201|XP_015036897.1|DPSE	LOC119561746|XP_037731153.1|DSUP
OG0005435	LOC6902751|XP_002133264.1|DPSE	LOC119560096|XP_037729346.1|DSUP
OG0005436	LOC4816430|XP_001356292.3|DPSE	LOC119562422|XP_037731537.1|DSUP
OG0005437	LOC4802089|XP_033241775.1|DPSE	LOC119563152|XP_037732339.1|DSUP
OG0005438	LOC6903291|XP_015035663.2|DPSE	LOC119546296|XP_037708408.1|DSUP
OG0005439	LOC6897129|XP_002137310.1|DPSE	LOC119557587|XP_037726319.1|DSUP
OG0005440	LOC4816857|XP_001356673.4|DPSE	LOC119546314|XP_037708441.1|DSUP
OG0005441	LOC4816359|XP_001355897.3|DPSE	LOC119547498|XP_037710318.1|DSUP
OG0005442	LOC4816966|XP_001356886.2|DPSE	LOC119546028|XP_037707972.1|DSUP
OG0005443	LOC26534138|XP_033235227.1|DPSE	LOC119547576|XP_037710405.1|DSUP
OG0005444	LOC4817328|XP_001356445.2|DPSE	LOC119547834|XP_037710793.1|DSUP
OG0005445	LOC4816664|XP_001356056.3|DPSE	LOC119547416|XP_037710194.1|DSUP
OG0005446	LOC6903104|XP_015036278.1|DPSE	LOC119545977|XP_037707883.1|DSUP
OG0005447	LOC4816716|XP_001355940.2|DPSE	LOC119547749|XP_037710673.1|DSUP
OG0005448	LOC4803355|XP_001360111.2|DPSE	LOC119552018|XP_037717682.1|DSUP
OG0005449	LOC4811815|XP_033238270.1|DPSE	LOC119557257|XP_037725869.1|DSUP
OG0005450	LOC4801870|XP_001358896.2|DPSE	LOC119551034|XP_037716061.1|DSUP
OG0005451	LOC4817659|XP_033236643.1|DPSE	LOC119547956|XP_037710934.1|DSUP
OG0005452	LOC4805498|XP_001361892.4|DPSE	LOC119550186|XP_037714653.1|DSUP
OG0005453	LOC4803031|XP_001359833.1|DPSE	LOC119545732|XP_037707480.1|DSUP
OG0005454	LOC4816924|XP_001356555.2|DPSE	LOC119546818|XP_037709333.1|DSUP
OG0005455	LOC4805445|XP_001361846.3|DPSE	LOC119550108|XP_037714518.1|DSUP
OG0005456	LOC4811695|XP_001352278.1|DPSE	LOC119547481|XP_037710294.1|DSUP
OG0005457	LOC4811693|XP_001352276.1|DPSE	LOC119548601|XP_037711886.1|DSUP
OG0005458	LOC6902885|XP_015035956.1|DPSE	LOC119547420|XP_037710198.1|DSUP
OG0005459	LOC4817436|XP_001356722.2|DPSE	LOC119547727|XP_037710638.1|DSUP
OG0005460	LOC4818019|XP_001357475.3|DPSE	LOC119547968|XP_037710946.1|DSUP
OG0005461	LOC4817964|XP_001357240.1|DPSE	LOC119548880|XP_037712439.1|DSUP
OG0005462	LOC4817931|XP_001357242.1|DPSE	LOC119548878|XP_037712437.1|DSUP
OG0005463	LOC6900374|XP_002134769.1|DPSE	LOC119553861|XP_037720442.1|DSUP
OG0005464	LOC4817886|XP_033236759.1|DPSE	LOC119546997|XP_037709590.1|DSUP
OG0005465	LOC4811696|XP_001352275.2|DPSE	LOC119548596|XP_037711878.1|DSUP
OG0005466	LOC4811694|XP_001352277.1|DPSE	LOC119548188|XP_037711245.1|DSUP
OG0005467	LOC4800944|XP_033234807.1|DPSE	LOC119556211|XP_037724110.1|DSUP
OG0005468	LOC4817149|XP_001356614.3|DPSE	LOC119548847|XP_037712396.1|DSUP
OG0005469	LOC4818135|XP_001357435.2|DPSE	LOC119548192|XP_037711247.1|DSUP
OG0005470	LOC4818093|XP_015035521.2|DPSE	LOC119548860|XP_037712414.1|DSUP
OG0005471	LOC4816837|XP_015035907.2|DPSE	LOC119546131|XP_037708160.1|DSUP
OG0005472	LOC4817308|XP_033236672.1|DPSE	LOC119546384|XP_037708551.1|DSUP
OG0005473	LOC4817943|XP_001357483.2|DPSE	LOC119548157|XP_037711188.1|DSUP
OG0005474	LOC6902797|XP_002132534.2|DPSE	LOC119547441|XP_037710230.1|DSUP
OG0005475	LOC4817126|XP_001356404.1|DPSE	LOC119547440|XP_037710229.1|DSUP
OG0005476	LOC4805003|XP_001361473.3|DPSE	LOC119552124|XP_037717839.1|DSUP
OG0005477	LOC4812850|XP_001353939.2|DPSE	LOC119555316|XP_037722568.1|DSUP
OG0005478	LOC4817576|XP_001356981.1|DPSE	LOC119548058|XP_037711070.1|DSUP
OG0005479	LOC4817575|XP_001356980.2|DPSE	LOC119547625|XP_037710479.1|DSUP
OG0005480	LOC4817574|XP_001356979.1|DPSE	LOC119547626|XP_037710481.1|DSUP
OG0005481	LOC4816912|XP_001356702.3|DPSE	LOC119547267|XP_037709977.1|DSUP
OG0005482	LOC4816795|XP_033236373.1|DPSE	LOC119546137|XP_037708169.1|DSUP
OG0005483	LOC4801261|XP_001358383.1|DPSE	LOC119563370|XP_037732649.1|DSUP
OG0005484	LOC4816710|XP_001356017.3|DPSE	LOC119547552|XP_037710379.1|DSUP
OG0005485	LOC4803341|XP_033234087.1|DPSE	LOC119551047|XP_037716086.1|DSUP
OG0005486	LOC4803351|XP_001360115.1|DPSE	LOC119551193|XP_037716322.1|DSUP
OG0005487	LOC4816806|XP_001356834.2|DPSE	LOC119546244|XP_037708323.1|DSUP
OG0005488	LOC6903068|XP_015036237.2|DPSE	LOC119548241|XP_037711309.1|DSUP
OG0005489	LOC4817593|XP_001356996.1|DPSE	LOC119546449|XP_037708651.1|DSUP
OG0005490	LOC4817592|XP_001356995.2|DPSE	LOC119548339|XP_037711473.1|DSUP
OG0005491	LOC5495506|XP_033236897.1|DPSE	LOC119548186|XP_037711230.1|DSUP
OG0005492	LOC4817526|XP_001356941.1|DPSE	LOC119546775|XP_037709255.1|DSUP
OG0005493	LOC4816146|XP_033236509.1|DPSE	LOC119547135|XP_037709775.1|DSUP
OG0005494	LOC4804705|XP_001361223.1|DPSE	LOC119550774|XP_037715631.1|DSUP
OG0005495	LOC4803565|XP_001360272.2|DPSE	LOC119551459|XP_037716735.1|DSUP
OG0005496	LOC4801553|XP_001358625.3|DPSE	LOC119563523|XP_037732920.1|DSUP
OG0005497	LOC4816473|XP_001356103.2|DPSE	LOC119547528|XP_037710349.1|DSUP
OG0005498	LOC4816349|XP_001356104.1|DPSE	LOC119547530|XP_037710352.1|DSUP
OG0005499	LOC4816653|XP_001356107.2|DPSE	LOC119548804|XP_037712311.1|DSUP
OG0005500	LOC6902610|XP_002133136.1|DPSE	LOC119548806|XP_037712316.1|DSUP
OG0005501	LOC4816961|XP_001356384.3|DPSE	LOC119545928|XP_037707774.1|DSUP
OG0005502	LOC4817055|XP_001356383.2|DPSE	LOC119545929|XP_037707775.1|DSUP
OG0005503	LOC4817134|XP_033236226.1|DPSE	LOC119546229|XP_037708297.1|DSUP
OG0005504	LOC4816782|XP_001356552.2|DPSE	LOC119548260|XP_037711333.1|DSUP
OG0005506	LOC6903087|XP_015036265.2|DPSE	LOC119546134|XP_037708164.1|DSUP
OG0005507	LOC4818121|XP_001357464.2|DPSE	LOC119546012|XP_037707944.1|DSUP
OG0005508	LOC4818085|XP_001357233.1|DPSE	LOC119547022|XP_037709621.1|DSUP
OG0005509	LOC4817191|XP_001356619.2|DPSE	LOC119548381|XP_037711530.1|DSUP
OG0005510	LOC6902706|XP_015036806.1|DPSE	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP
OG0005511	LOC4815241|XP_001354794.2|DPSE	LOC119557091|XP_037725578.1|DSUP
OG0005512	LOC4800612|XP_001357857.1|DPSE	LOC119563130|XP_037732307.1|DSUP
OG0005513	LOC6903309|XP_033236852.1|DPSE	LOC119556858|XP_037725257.1|DSUP
OG0005514	LOC6897400|XP_002137552.2|DPSE	LOC119560622|XP_037730089.1|DSUP
OG0005515	LOC6898119|XP_002138199.2|DPSE	LOC119550217|XP_037714707.1|DSUP
OG0005516	LOC4817751|XP_001357163.3|DPSE	LOC119546781|XP_037709264.1|DSUP
OG0005517	LOC4816333|XP_015036606.2|DPSE	LOC119546171|XP_037708219.1|DSUP
OG0005518	LOC4817069|XP_001356661.4|DPSE	LOC119546003|XP_037707932.1|DSUP
OG0005519	LOC4803373|XP_001360097.1|DPSE	LOC119550732|XP_037715573.1|DSUP
OG0005520	LOC4816678|XP_001356067.3|DPSE	LOC119547394|XP_037710171.1|DSUP
OG0005521	LOC4816649|XP_001356065.2|DPSE	LOC119547396|XP_037710174.1|DSUP
OG0005522	LOC4813210|XP_033239760.1|DPSE	LOC119555232|XP_037722440.1|DSUP
OG0005523	LOC4818193|XP_001357504.4|DPSE	LOC119548235|XP_037711304.1|DSUP
OG0005524	LOC4818088|XP_015035468.2|DPSE	LOC119546473|XP_037708685.1|DSUP
OG0005525	LOC6902781|XP_033235225.1|DPSE	LOC119548300|XP_037711396.1|DSUP
OG0005526	LOC4817770|XP_001357170.3|DPSE	LOC119548523|XP_037711743.1|DSUP
OG0005527	LOC26532169|XP_015044207.2|DPSE	LOC119550706|XP_037715923.1|DSUP
OG0005528	LOC4818165|XP_001357445.2|DPSE	LOC119546380|XP_037708542.1|DSUP
OG0005529	LOC4816657|XP_033235411.1|DPSE	LOC119546596|XP_037708947.1|DSUP
OG0005530	LOC6902653|XP_033235410.1|DPSE	LOC119547685|XP_037710573.1|DSUP
OG0005531	LOC4813667|XP_001354083.3|DPSE	LOC119552772|XP_037718508.1|DSUP
OG0005532	LOC4817790|XP_001357090.2|DPSE	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP
