Orthogroup	DPSE.longest_only	DERE.longest_only
OG0004658	LOC4801033|XP_001358201.4|DPSE	LOC6552039|XP_001980684.1|DERE
OG0004659	LOC4800642|XP_001357877.2|DPSE	LOC6554241|XP_001982150.1|DERE
OG0004660	LOC4801734|XP_001358777.2|DPSE	LOC6555257|XP_001982298.2|DERE
OG0004661	LOC4801192|XP_001358321.2|DPSE	LOC6552241|XP_001979753.1|DERE
OG0004662	LOC6897609|XP_002137754.1|DPSE	LOC6553242|XP_001980197.1|DERE
OG0004663	LOC4815002|XP_001355135.1|DPSE	LOC6550942|XP_026838135.1|DERE
OG0004664	LOC6901749|XP_033241106.1|DPSE	LOC6550943|XP_026837435.1|DERE
OG0004665	LOC4815227|XP_001355167.3|DPSE	LOC6550882|XP_001976829.1|DERE
OG0004666	LOC4801509|XP_001358588.3|DPSE	LOC6552275|XP_026831921.1|DERE
OG0004667	LOC4801504|XP_001358583.2|DPSE	LOC6552269|XP_001980750.1|DERE
OG0004668	LOC6901810|XP_033237829.1|DPSE	LOC6550714|XP_026837915.1|DERE
OG0004669	LOC6902353|XP_002133299.1|DPSE	LOC6542465|XP_001970090.1|DERE
OG0004670	LOC4802649|XP_001359530.4|DPSE	LOC6554310|XP_001981741.3|DERE
OG0004671	LOC6896926|XP_033238154.1|DPSE	LOC6553729|XP_001980398.1|DERE
OG0004672	LOC4801364|XP_033232779.1|DPSE	LOC6552765|XP_026831790.1|DERE
OG0004673	LOC4801703|XP_001358751.3|DPSE	LOC6555483|XP_026834134.1|DERE
OG0004674	LOC4800662|XP_003736281.1|DPSE	LOC6554452|XP_001981520.1|DERE
OG0004675	LOC4800657|XP_001357892.1|DPSE	LOC6554510|XP_026831586.1|DERE
OG0004676	LOC4801916|XP_001358934.2|DPSE	LOC6552800|XP_001979028.1|DERE
OG0004677	LOC4801758|XP_033232479.1|DPSE	LOC6555001|XP_026839587.1|DERE
OG0004678	LOC4801757|XP_001358798.2|DPSE	LOC6555002|XP_001982057.1|DERE
OG0004679	LOC6896990|XP_033232470.1|DPSE	LOC6553898|XP_026839582.1|DERE
OG0004680	LOC4801210|XP_033232617.1|DPSE	LOC6552353|XP_026839866.1|DERE
OG0004681	LOC4801700|XP_001358747.2|DPSE	LOC6552966|XP_001980967.1|DERE
OG0004682	LOC4817568|XP_001356973.4|DPSE	LOC6543491|XP_001968681.2|DERE
OG0004683	LOC4801396|XP_001358496.1|DPSE	LOC6553634|XP_001980317.1|DERE
OG0004684	LOC4801500|XP_033236716.1|DPSE	LOC6552264|XP_001980745.1|DERE
OG0004685	LOC4800480|XP_003736251.1|DPSE	LOC6554628|XP_001981350.1|DERE
OG0004686	LOC4803040|XP_001359841.1|DPSE	LOC6552466|XP_001980884.1|DERE
OG0004687	LOC4800483|XP_001357750.4|DPSE	LOC6554624|XP_001981346.1|DERE
OG0004688	LOC4803236|XP_001360009.3|DPSE	LOC6551976|XP_001980661.1|DERE
OG0004689	LOC6896816|XP_002137019.3|DPSE	LOC6554174|XP_001982116.1|DERE
OG0004690	LOC4802276|XP_001359228.4|DPSE	LOC6553181|XP_001979100.1|DERE
OG0004691	LOC4801253|XP_001358376.1|DPSE	LOC6555014|XP_001981396.1|DERE
OG0004692	LOC4801572|XP_001358643.3|DPSE	LOC6555376|XP_026836498.1|DERE
OG0004693	LOC4801574|XP_015037315.2|DPSE	LOC6555372|XP_001982087.1|DERE
OG0004694	LOC117183982|XP_033235645.1|DPSE	LOC6555338|XP_001981863.1|DERE
OG0004695	LOC4800659|XP_015038664.2|DPSE	LOC6554512|XP_015009353.1|DERE
OG0004696	LOC4801551|XP_001358623.2|DPSE	LOC6553446|XP_001979373.1|DERE
OG0004697	LOC26533845|XP_033237481.1|DPSE	LOC6550618|XP_001978003.1|DERE
OG0004698	LOC4815625|XP_015041275.1|DPSE	LOC6550028|XP_001977494.1|DERE
OG0004699	LOC4801013|XP_002137183.2|DPSE	LOC6551979|XP_001980664.2|DERE
OG0004700	LOC4802755|XP_001359616.3|DPSE	LOC6552092|XP_001978803.2|DERE
OG0004701	LOC4802247|XP_001359206.1|DPSE	LOC6553557|XP_001979337.1|DERE
OG0004702	LOC4801744|XP_001358787.2|DPSE	LOC6555078|XP_001982069.1|DERE
OG0004703	LOC4800558|XP_001357814.3|DPSE	LOC6554166|XP_015009312.1|DERE
OG0004704	LOC6896752|XP_002136959.2|DPSE	LOC6554544|XP_001981946.1|DERE
OG0004705	LOC4800849|XP_001358050.2|DPSE	LOC6552368|XP_001980776.1|DERE
OG0004706	LOC4814087|XP_001354210.4|DPSE	LOC6543763|XP_026833630.1|DERE
OG0004707	LOC4816261|XP_001355769.3|DPSE	LOC6542584|XP_001970086.1|DERE
OG0004708	LOC4802991|XP_001359799.2|DPSE	LOC6553609|XP_026839311.1|DERE
OG0004709	LOC4800965|XP_015038715.1|DPSE	LOC6552959|XP_001981027.1|DERE
OG0004710	LOC4801943|XP_015037486.2|DPSE	LOC6552525|XP_001979917.2|DERE
OG0004711	LOC4800741|XP_033232680.1|DPSE	LOC6555192|XP_001981628.1|DERE
OG0004712	LOC4802003|XP_001359011.2|DPSE	LOC6553616|XP_001980245.1|DERE
OG0004713	LOC6897340|XP_003736597.3|DPSE	LOC6555022|XP_026839651.1|DERE
OG0004714	LOC4801790|XP_033240367.1|DPSE	LOC26527086|XP_015009421.1|DERE
OG0004715	LOC4816547|XP_001356198.2|DPSE	LOC6540655|XP_026834097.1|DERE
OG0004716	LOC4801765|XP_001358805.2|DPSE	LOC6554979|XP_026834045.1|DERE
OG0004717	LOC6901086|XP_015042276.2|DPSE	LOC6551582|XP_026838481.1|DERE
OG0004718	LOC4817427|XP_001356766.1|DPSE	LOC6542956|XP_001968552.1|DERE
OG0004719	LOC6896689|XP_015038829.2|DPSE	LOC6555131|XP_026832966.1|DERE
OG0004720	LOC4801748|XP_001358790.1|DPSE	LOC6555074|XP_001982065.1|DERE
OG0004721	LOC4801106|XP_001358255.4|DPSE	LOC6554178|XP_001981488.1|DERE
OG0004722	LOC4800469|XP_001357739.1|DPSE	LOC6554867|XP_001981363.1|DERE
OG0004723	LOC4814680|XP_001354942.3|DPSE	LOC6550377|XP_001977858.1|DERE
OG0004724	LOC4801336|XP_001358447.2|DPSE	LOC6553863|XP_001979606.1|DERE
OG0004725	LOC4800739|XP_001357957.2|DPSE	LOC6555190|XP_001981626.1|DERE
OG0004726	LOC4800654|XP_001357887.3|DPSE	LOC6554515|XP_001981529.1|DERE
OG0004727	LOC4800550|XP_015038457.2|DPSE	LOC6554435|XP_015009315.2|DERE
OG0004728	LOC4800842|XP_001358045.2|DPSE	LOC6553726|XP_001980395.1|DERE
OG0004729	LOC4814929|XP_001354606.2|DPSE	LOC6550866|XP_001978226.1|DERE
OG0004730	LOC6903530|XP_002132406.2|DPSE	LOC6542412|XP_001970059.1|DERE
OG0004731	LOC4801837|XP_001358870.1|DPSE	LOC6554073|XP_001979583.1|DERE
OG0004732	LOC13036441|XP_033233938.1|DPSE	LOC6551949|XP_001980703.1|DERE
OG0004733	LOC4801051|XP_001358214.3|DPSE	LOC6552327|XP_001979786.1|DERE
OG0004734	LOC4800983|XP_001358164.3|DPSE	LOC6555392|XP_001982348.2|DERE
OG0004735	LOC4801934|XP_015037479.2|DPSE	LOC6554571|XP_015009131.1|DERE
OG0004736	LOC4801697|XP_033233264.1|DPSE	LOC6555098|XP_015009039.1|DERE
OG0004737	LOC4802748|XP_001359609.2|DPSE	LOC6552114|XP_001978810.1|DERE
OG0004738	LOC6897778|XP_002137883.3|DPSE	LOC6552115|XP_001978811.2|DERE
OG0004739	LOC4801559|XP_001358631.1|DPSE	LOC6554338|XP_001982102.1|DERE
OG0004740	LOC6896858|XP_002137049.1|DPSE	LOC6554483|XP_001981928.1|DERE
OG0004741	LOC4801974|XP_015037515.2|DPSE	LOC6553862|XP_026831807.1|DERE
OG0004742	LOC6899878|XP_033237181.1|DPSE	LOC6555843|XP_026839167.1|DERE
OG0004743	LOC4800514|XP_001357779.3|DPSE	LOC6553902|XP_001979575.1|DERE
OG0004744	LOC4816603|XP_001356028.3|DPSE	LOC6543303|XP_001968952.1|DERE
OG0004745	LOC6897635|XP_033236590.1|DPSE	LOC6552371|XP_001978882.1|DERE
OG0004746	LOC4802795|XP_001359640.3|DPSE	LOC6554056|XP_001980497.1|DERE
OG0004747	LOC4802796|XP_015038094.2|DPSE	LOC6554057|XP_015009895.1|DERE
OG0004748	LOC6897810|XP_002137915.2|DPSE	LOC6554054|XP_026831679.1|DERE
OG0004749	LOC4800881|XP_033233183.1|DPSE	LOC6553599|XP_026835097.1|DERE
OG0004750	LOC4801962|XP_001358976.2|DPSE	LOC6555413|XP_001982333.1|DERE
OG0004751	LOC4800695|XP_001357920.5|DPSE	LOC6553093|XP_015010171.1|DERE
OG0004752	LOC6897054|XP_002137238.2|DPSE	LOC6555045|XP_001981615.1|DERE
OG0004753	LOC4801289|XP_001358409.2|DPSE	LOC6554154|XP_015008959.1|DERE
OG0004754	LOC4801103|XP_001358252.1|DPSE	LOC6554325|XP_001981484.1|DERE
OG0004755	LOC6896790|XP_002136995.1|DPSE	LOC6553757|XP_001979417.1|DERE
OG0004756	LOC4800535|XP_001357799.2|DPSE	LOC6553687|XP_001979418.1|DERE
OG0004757	LOC4801409|XP_003736503.3|DPSE	LOC6552579|XP_026831740.1|DERE
OG0004758	LOC6897957|XP_002138056.3|DPSE	LOC6552001|XP_026839532.1|DERE
OG0004759	LOC4801584|XP_001358654.3|DPSE	LOC6552792|XP_015010047.1|DERE
OG0004760	LOC4801578|XP_001358648.3|DPSE	LOC6552651|XP_001979911.1|DERE
OG0004761	LOC4802102|XP_001359086.4|DPSE	LOC6552237|XP_001979802.1|DERE
OG0004762	LOC4817861|XP_001357297.1|DPSE	LOC6540859|XP_001970035.1|DERE
OG0004763	LOC4801453|XP_001358547.4|DPSE	LOC6551853|XP_001979650.1|DERE
OG0004764	LOC4801632|XP_001358688.2|DPSE	LOC6552606|XP_001979886.1|DERE
OG0004765	LOC4800433|XP_033232361.1|DPSE	LOC6554497|XP_001981942.2|DERE
OG0004766	LOC6896754|XP_002136961.1|DPSE	LOC6554708|XP_001981958.1|DERE
OG0004767	LOC4802733|XP_001359596.4|DPSE	LOC6552154|XP_001978827.1|DERE
OG0004768	LOC4802731|XP_001359594.4|DPSE	LOC6552175|XP_001978829.1|DERE
OG0004769	LOC6903074|XP_002132792.2|DPSE	LOC6548805|XP_001974085.1|DERE
OG0004770	LOC4803173|XP_001359957.1|DPSE	LOC6551742|XP_001979692.1|DERE
OG0004771	LOC6896712|XP_033235161.1|DPSE	LOC6554116|XP_001981271.1|DERE
OG0004772	LOC4801704|XP_001358750.3|DPSE	LOC6552969|XP_001980970.1|DERE
OG0004773	LOC4800897|XP_001358091.1|DPSE	LOC6553437|XP_001979387.1|DERE
OG0004774	LOC6896955|XP_015038883.2|DPSE	LOC6553651|XP_026831708.1|DERE
OG0004775	LOC4801833|XP_033232807.1|DPSE	LOC6553876|XP_026832369.1|DERE
OG0004776	LOC4803451|XP_001360172.1|DPSE	LOC6541396|XP_026835221.1|DERE
OG0004777	LOC4811790|XP_001352358.1|DPSE	LOC6544511|XP_001973795.1|DERE
OG0004778	LOC4816411|XP_001356236.2|DPSE	LOC6540731|XP_001969568.1|DERE
OG0004779	LOC4801568|XP_001358636.3|DPSE	LOC6554247|XP_015008877.1|DERE
OG0004780	LOC4816701|XP_001355937.2|DPSE	LOC6541651|XP_001968526.1|DERE
OG0004781	LOC6896783|XP_002136989.2|DPSE	LOC6553760|XP_015009873.1|DERE
OG0004782	LOC4801750|XP_001358792.3|DPSE	LOC6555072|XP_001982063.3|DERE
OG0004783	LOC6901628|XP_002134298.2|DPSE	LOC6550225|XP_001978193.1|DERE
OG0004784	LOC4801884|XP_033239120.1|DPSE	LOC6552828|XP_001979061.1|DERE
OG0004785	LOC4801896|XP_001358917.2|DPSE	LOC6552717|XP_001979046.1|DERE
OG0004786	LOC4801899|XP_001358921.2|DPSE	LOC6552715|XP_001979044.1|DERE
OG0004787	LOC4801902|XP_001358922.2|DPSE	LOC6552954|XP_001979042.1|DERE
OG0004788	LOC4801903|XP_015037449.1|DPSE	LOC6552953|XP_015009452.1|DERE
OG0004789	LOC4801904|XP_001358924.1|DPSE	LOC6552952|XP_001979040.1|DERE
OG0004790	LOC4801720|XP_033241738.1|DPSE	LOC6554254|XP_001981675.3|DERE
OG0004791	LOC4800727|XP_033233192.1|DPSE	LOC6554722|XP_026831653.1|DERE
OG0004792	LOC6899370|XP_002136159.1|DPSE	LOC6553896|XP_001979569.1|DERE
OG0004793	LOC6897401|XP_002137553.3|DPSE	LOC6554470|XP_001981306.1|DERE
OG0004794	LOC4802012|XP_015037540.2|DPSE	LOC6553425|XP_001980235.1|DERE
OG0004795	LOC4801384|XP_001358486.3|DPSE	LOC6553206|XP_001980299.1|DERE
OG0004796	LOC4801349|XP_001358458.4|DPSE	LOC6553741|XP_026833173.1|DERE
OG0004797	LOC4800961|XP_015038722.2|DPSE	LOC6556111|XP_026832127.1|DERE
OG0004798	LOC4801165|XP_001358299.2|DPSE	LOC6555057|XP_001981385.1|DERE
OG0004799	LOC4801592|XP_001358661.2|DPSE	LOC6552936|XP_001981013.1|DERE
OG0004800	LOC4801640|XP_001358694.2|DPSE	LOC6552844|XP_026839677.1|DERE
OG0004802	LOC4800891|XP_001358085.1|DPSE	LOC6553444|XP_026831432.1|DERE
OG0004803	LOC4800636|XP_001357873.3|DPSE	LOC6555365|XP_001981449.1|DERE
OG0004804	LOC4802730|XP_001359593.2|DPSE	LOC6552176|XP_001978830.1|DERE
OG0004805	LOC6896758|XP_033232346.1|DPSE	LOC6551871|XP_026835909.1|DERE
OG0004806	LOC4814824|XP_001354533.2|DPSE	LOC6551069|XP_026837855.1|DERE
OG0004807	LOC4802123|XP_001359104.6|DPSE	LOC6555317|XP_001981878.2|DERE
OG0004808	LOC4800777|XP_001357992.3|DPSE	LOC6552045|XP_001980721.1|DERE
OG0004809	LOC4801556|XP_001358628.3|DPSE	LOC6553451|XP_001979378.1|DERE
OG0004810	LOC4800902|XP_003736349.2|DPSE	LOC6553648|XP_001979382.2|DERE
OG0004811	LOC4811921|XP_015044057.2|DPSE	LOC6545885|XP_015014110.1|DERE
OG0004812	LOC4800592|XP_003736272.3|DPSE	LOC6551874|XP_026839832.1|DERE
OG0004813	LOC4801689|XP_001358737.1|DPSE	LOC6555307|XP_001982080.1|DERE
OG0004814	LOC4801495|XP_001358574.2|DPSE	LOC6552260|XP_001980741.1|DERE
OG0004815	LOC4815235|XP_001355093.4|DPSE	LOC6551330|XP_001978420.2|DERE
OG0004816	LOC4815010|XP_001354978.2|DPSE	LOC6549718|XP_001977409.1|DERE
OG0004817	LOC4815256|XP_001354977.1|DPSE	LOC6549720|XP_001977411.2|DERE
OG0004818	LOC4801817|XP_001358850.1|DPSE	LOC6552910|XP_026837147.1|DERE
OG0004819	LOC4800577|XP_001357828.2|DPSE	LOC6554753|XP_001982189.1|DERE
OG0004820	LOC4800774|XP_033233983.1|DPSE	LOC6552166|XP_001980718.1|DERE
OG0004821	LOC4800305|XP_015038741.2|DPSE	LOC6554118|XP_001981273.1|DERE
OG0004822	LOC4801946|XP_015037488.2|DPSE	LOC6552528|XP_015010205.1|DERE
OG0004823	LOC6897136|XP_015037137.2|DPSE	LOC6553505|XP_026835987.1|DERE
OG0004824	LOC4801297|XP_001358416.3|DPSE	LOC6553504|XP_001980231.1|DERE
OG0004825	LOC4811807|XP_033237323.1|DPSE	LOC6555848|XP_026839086.1|DERE
OG0004826	LOC4801927|XP_001358945.3|DPSE	LOC6552568|XP_001979009.1|DERE
OG0004827	LOC4802750|XP_001359611.1|DPSE	LOC6552112|XP_001978808.1|DERE
OG0004828	LOC4801566|XP_001358638.1|DPSE	LOC6554245|XP_001982094.1|DERE
OG0004829	LOC4801776|XP_001358815.3|DPSE	LOC6554973|XP_001982038.1|DERE
OG0004830	LOC4800825|XP_015038653.2|DPSE	LOC6553674|XP_015010088.1|DERE
OG0004831	LOC4813658|XP_001353837.2|DPSE	LOC6545282|XP_001972071.1|DERE
OG0004832	LOC4800525|XP_001357790.1|DPSE	LOC6553681|XP_001980378.1|DERE
OG0004833	LOC4802678|XP_001359548.1|DPSE	LOC6552725|XP_026839623.1|DERE
OG0004834	LOC4800576|XP_001357827.1|DPSE	LOC6554340|XP_026832038.1|DERE
OG0004835	LOC4800574|XP_001357825.2|DPSE	LOC6554343|XP_001982107.1|DERE
OG0004836	LOC4801226|XP_001358349.3|DPSE	LOC6554558|XP_001982162.1|DERE
OG0004837	LOC4812243|XP_001353006.3|DPSE	LOC6546297|XP_001973529.2|DERE
OG0004838	LOC13036329|XP_003736664.2|DPSE	LOC6551760|XP_001980644.2|DERE
OG0004839	LOC4802114|XP_003736665.2|DPSE	LOC6551762|XP_001980646.2|DERE
OG0004840	LOC4802166|XP_001359139.3|DPSE	LOC6554831|XP_001982004.1|DERE
OG0004841	LOC4817840|XP_001357357.3|DPSE	LOC6541296|XP_001968929.1|DERE
OG0004842	LOC6896774|XP_002136980.2|DPSE	LOC6554769|XP_001981355.1|DERE
OG0004843	LOC117183243|XP_033232377.1|DPSE, LOC4801448|XP_001358542.2|DPSE	LOC6551847|XP_001979644.1|DERE
OG0004844	LOC4816426|XP_033236434.1|DPSE	LOC6541191|XP_001969687.2|DERE
OG0004845	LOC6897624|XP_002137768.2|DPSE	LOC6552379|XP_001978897.1|DERE
OG0004846	LOC4817343|XP_015035800.2|DPSE	LOC6542394|XP_001968564.1|DERE
OG0004847	LOC4817143|XP_001356410.1|DPSE	LOC6542910|XP_001968563.2|DERE
OG0004848	LOC4802091|XP_033240046.1|DPSE	LOC6552506|XP_026839684.1|DERE
OG0004849	LOC4817010|XP_001356520.3|DPSE	LOC6542851|XP_001970244.1|DERE
OG0004850	LOC4802254|XP_033232718.1|DPSE	LOC6553142|XP_026832433.1|DERE
OG0004851	LOC4802256|XP_033232698.1|DPSE	LOC6553141|XP_001979125.1|DERE
OG0004852	LOC4802258|XP_002137681.2|DPSE	LOC6553022|XP_026831929.1|DERE
OG0004853	LOC4803774|XP_015039343.2|DPSE	LOC6547859|XP_001975042.3|DERE
OG0004854	LOC6900440|XP_015042767.2|DPSE	LOC6544794|XP_026833582.1|DERE
OG0004855	LOC6900755|XP_002135114.3|DPSE	LOC6544458|XP_001972396.1|DERE
OG0004856	LOC4812248|XP_033238732.1|DPSE	LOC6543946|XP_026833813.1|DERE
OG0004857	LOC4813081|XP_001353569.3|DPSE	LOC6545957|XP_001971226.2|DERE
OG0004858	LOC4812378|XP_033237976.1|DPSE	LOC6543940|XP_001971397.2|DERE
OG0004859	LOC4812062|XP_001352518.2|DPSE	LOC6543609|XP_001971395.1|DERE
OG0004860	LOC4814151|XP_001354294.1|DPSE	LOC6546243|XP_001971290.1|DERE
OG0004861	LOC4813529|XP_033237632.1|DPSE	LOC6546105|XP_026833857.1|DERE
OG0004862	LOC6900735|XP_033241263.1|DPSE	LOC6546021|XP_026833896.1|DERE
OG0004863	LOC4813226|XP_001353862.4|DPSE	LOC6544695|XP_001972018.2|DERE
OG0004864	LOC4813213|XP_001353887.3|DPSE	LOC6543892|XP_001971887.1|DERE
OG0004865	LOC4800687|XP_001357913.2|DPSE	LOC6554122|XP_001981494.1|DERE
OG0004866	LOC4812988|XP_001353463.2|DPSE	LOC6544385|XP_001971479.1|DERE
OG0004867	LOC6898950|XP_002138911.3|DPSE	LOC6547060|XP_001976018.3|DERE
OG0004868	LOC4804828|XP_033234156.1|DPSE	LOC6542850|XP_001970791.1|DERE
OG0004869	LOC4803425|XP_001360140.2|DPSE	LOC6541166|XP_001970745.1|DERE
OG0004870	LOC4803430|XP_001360145.1|DPSE	LOC6541489|XP_001970740.1|DERE
OG0004871	LOC4805452|XP_001361851.2|DPSE	LOC6548259|XP_001976624.2|DERE
OG0004872	LOC4803563|XP_001360270.2|DPSE	LOC6548621|XP_001976707.1|DERE
OG0004873	LOC4817473|XP_001356599.3|DPSE	LOC6543492|XP_001970272.1|DERE
OG0004874	LOC4802230|XP_001359193.3|DPSE	LOC6554503|XP_001981737.1|DERE
OG0004875	LOC6901726|XP_002134394.3|DPSE	LOC6550265|XP_015011136.1|DERE
OG0004876	LOC117184453|XP_033237998.1|DPSE, LOC4814242|XP_001354480.3|DPSE	LOC6555538|XP_001982430.1|DERE
OG0004877	LOC4812225|XP_001352783.3|DPSE	LOC6544478|XP_001972439.1|DERE
OG0004878	LOC4804135|XP_001360741.1|DPSE	LOC6542986|XP_001970589.1|DERE
OG0004879	LOC6898449|XP_015039816.2|DPSE	LOC6547953|XP_026837036.1|DERE
OG0004880	LOC4812278|XP_001352974.1|DPSE	LOC6543817|XP_001973632.1|DERE
OG0004881	LOC4814098|XP_001354229.3|DPSE	LOC6545435|XP_001972124.1|DERE
OG0004882	LOC4813449|XP_001353459.4|DPSE	LOC6544389|XP_001971483.1|DERE
OG0004883	LOC4812186|XP_001352729.4|DPSE	LOC6546467|XP_001971339.2|DERE
OG0004884	LOC4804863|XP_033234796.1|DPSE	LOC6548985|XP_026836920.1|DERE
OG0004885	LOC4804754|XP_001361266.5|DPSE	LOC6546668|XP_001975861.1|DERE
OG0004886	LOC4805473|XP_001361868.2|DPSE	LOC6548750|XP_001975435.2|DERE
OG0004887	LOC4804789|XP_001361297.2|DPSE	LOC6547069|XP_001974649.1|DERE
OG0004888	LOC4803627|XP_001360315.3|DPSE	LOC6547105|XP_026835747.1|DERE
OG0004889	LOC4804713|XP_015040133.2|DPSE	LOC6541448|XP_015015037.1|DERE
OG0004890	LOC4804871|XP_033233447.1|DPSE	LOC6548811|XP_001975491.1|DERE
OG0004891	LOC4814299|XP_001354437.2|DPSE	LOC6551238|XP_001978330.1|DERE
OG0004892	LOC4804368|XP_033233267.1|DPSE	LOC6547012|XP_001974699.1|DERE
OG0004893	LOC4804239|XP_001360830.1|DPSE	LOC6546698|XP_001974514.1|DERE
OG0004894	LOC4805141|XP_001361593.3|DPSE	LOC6546618|XP_001975834.2|DERE
OG0004895	LOC6898495|XP_002138536.1|DPSE	LOC6547803|XP_001976420.1|DERE
OG0004896	LOC4803744|XP_015039308.2|DPSE	LOC6547306|XP_015011865.1|DERE
OG0004897	LOC4803742|XP_033234352.1|DPSE	LOC6547309|XP_001974734.3|DERE
OG0004898	LOC6898522|XP_002138563.1|DPSE	LOC6543372|XP_026835185.1|DERE
OG0004899	LOC6899084|XP_033234682.1|DPSE	LOC6547249|XP_001976135.3|DERE
OG0004900	LOC4804091|XP_001360709.3|DPSE	LOC6543297|XP_001969100.1|DERE
OG0004901	LOC6898519|XP_002138560.2|DPSE	LOC6543243|XP_001969099.1|DERE
OG0004902	LOC4813582|XP_001353561.3|DPSE	LOC6546029|XP_001971214.1|DERE
OG0004903	LOC6898822|XP_002138795.1|DPSE	LOC6548077|XP_015012265.1|DERE
OG0004904	LOC4801755|XP_001358796.2|DPSE	LOC6555004|XP_001982059.1|DERE
OG0004905	LOC4803635|XP_015039218.1|DPSE	LOC6541171|XP_026835281.1|DERE
OG0004906	LOC4814144|XP_001354296.2|DPSE	LOC6545639|XP_001972160.1|DERE
OG0004907	LOC4812821|XP_001353460.1|DPSE	LOC6544387|XP_001971481.1|DERE
OG0004908	LOC4813082|XP_001353217.1|DPSE	LOC6546161|XP_001973555.1|DERE
OG0004909	LOC4812930|XP_001353223.3|DPSE	LOC6546402|XP_026833034.1|DERE
OG0004910	LOC4812769|XP_001353225.3|DPSE	LOC6546398|XP_001973543.1|DERE
OG0004911	LOC6900181|XP_002135520.1|DPSE	LOC6546470|XP_026832853.1|DERE
OG0004912	LOC4814058|XP_001354295.1|DPSE	LOC6545625|XP_001972159.1|DERE
OG0004913	LOC4804424|XP_001360990.2|DPSE	LOC6547785|XP_001974940.1|DERE
OG0004914	LOC6898485|XP_002138527.2|DPSE	LOC6547731|XP_001974945.2|DERE
OG0004915	LOC4805587|XP_001361968.1|DPSE	LOC6548255|XP_026836883.1|DERE
OG0004916	LOC4803781|XP_001360444.3|DPSE	LOC6548430|XP_001975341.1|DERE
OG0004917	LOC4812495|XP_001352607.3|DPSE	LOC6545815|XP_001972168.2|DERE
OG0004918	LOC4812409|XP_001352606.2|DPSE	LOC6545646|XP_001972166.1|DERE
OG0004919	LOC4801114|XP_001358261.3|DPSE	LOC6554300|XP_001981068.1|DERE
OG0004920	LOC4813046|XP_001354013.3|DPSE	LOC6545762|XP_001973406.1|DERE
OG0004921	LOC4813191|XP_033240186.1|DPSE	LOC6544428|XP_026832928.1|DERE
OG0004922	LOC4812733|XP_033238673.1|DPSE	LOC6545861|XP_001971632.1|DERE
OG0004923	LOC4812485|XP_001352599.1|DPSE	LOC6543831|XP_001971881.1|DERE
OG0004924	LOC4813748|XP_001353825.2|DPSE	LOC6544915|XP_001972092.1|DERE
OG0004925	LOC4812462|XP_001352872.2|DPSE	LOC6543860|XP_001971087.1|DERE
OG0004926	LOC4812258|XP_001352847.1|DPSE	LOC6544949|XP_026833571.1|DERE
OG0004927	LOC6900907|XP_033241330.1|DPSE	LOC6545048|XP_026833789.1|DERE
OG0004928	LOC4804067|XP_015039581.2|DPSE	LOC6547130|XP_015012146.1|DERE
OG0004929	LOC4811974|XP_033240584.1|DPSE	LOC6545429|XP_001971015.2|DERE
OG0004930	LOC6898955|XP_033235089.1|DPSE	LOC6547035|XP_001976012.2|DERE
OG0004931	LOC4804426|XP_001360992.2|DPSE	LOC6547782|XP_001974937.1|DERE
OG0004932	LOC4812292|XP_001352503.4|DPSE	LOC6544829|XP_026832750.1|DERE
OG0004933	LOC4803571|XP_001360278.1|DPSE	LOC6548425|XP_026836249.1|DERE
OG0004934	LOC4804283|XP_001360864.1|DPSE	LOC6548050|XP_001976511.1|DERE
OG0004935	LOC4804813|XP_001361315.2|DPSE	LOC6546583|XP_026836989.1|DERE
OG0004936	LOC4812491|XP_001352645.4|DPSE	LOC6544183|XP_026833924.1|DERE
OG0004937	LOC4812909|XP_015043201.2|DPSE	LOC6544917|XP_001972094.1|DERE
OG0004938	LOC4813433|XP_001353259.2|DPSE	LOC6543838|XP_001971410.1|DERE
OG0004939	LOC4812365|XP_001352941.3|DPSE	LOC113563949|XP_026833679.1|DERE, LOC6545509|XP_001973323.2|DERE
OG0004940	LOC4812408|XP_001352943.4|DPSE	LOC6545512|XP_001973326.3|DERE
OG0004941	LOC6899995|XP_015043675.2|DPSE	LOC6544805|XP_026833620.1|DERE
OG0004942	LOC4813799|XP_001353745.3|DPSE	LOC6544361|XP_015013263.1|DERE
OG0004943	LOC4813935|XP_033239659.1|DPSE	LOC6545717|XP_001971670.1|DERE
OG0004944	LOC4814124|XP_033238397.1|DPSE	LOC6546137|XP_001971303.2|DERE
OG0004945	LOC4803412|XP_001360159.2|DPSE	LOC6541561|XP_001970721.1|DERE
OG0004946	LOC4813959|XP_001354118.1|DPSE	LOC6543880|XP_026833357.1|DERE
OG0004947	LOC4813605|XP_001353729.2|DPSE	LOC6545970|XP_001971180.3|DERE
OG0004948	LOC4813751|XP_001353731.3|DPSE	LOC6545972|XP_026832389.1|DERE
OG0004949	LOC4813165|XP_001353734.4|DPSE	LOC6545846|XP_026832726.1|DERE
OG0004950	LOC6899977|XP_015043636.2|DPSE	LOC6544854|XP_015013588.2|DERE
OG0004951	LOC4801104|XP_015038651.2|DPSE	LOC6554326|XP_001981485.1|DERE
OG0004952	LOC4813132|XP_001353355.3|DPSE	LOC6544592|XP_001972512.1|DERE
OG0004953	LOC4812253|XP_001352538.1|DPSE	LOC6544837|XP_001973197.1|DERE
OG0004954	LOC4812164|XP_001352536.2|DPSE	LOC6544835|XP_001973195.1|DERE
