Orthogroup	DPSE.longest_only	SLEB.longest_only
OG0005255	LOC4818055|XP_001357303.2|DPSE	LOC115625735|XP_030376746.1|SLEB
OG0005256	LOC6899356|XP_002136173.1|DPSE	LOC115633470|XP_030386785.1|SLEB
OG0005257	LOC4818062|XP_001357423.2|DPSE	LOC115625840|XP_030376903.1|SLEB
OG0005258	LOC4817815|XP_001357247.2|DPSE	LOC115625967|XP_030377069.1|SLEB
OG0005259	LOC6902690|XP_002133205.3|DPSE	LOC115625847|XP_030376910.1|SLEB
OG0005260	LOC4816298|XP_001356200.2|DPSE	LOC115625942|XP_030377037.1|SLEB
OG0005261	LOC4811707|XP_015044399.2|DPSE	LOC115623710|XP_030374050.1|SLEB
OG0005262	LOC4817419|XP_001356816.3|DPSE	LOC115630567|XP_030383042.1|SLEB
OG0005263	LOC4817874|XP_001357308.2|DPSE	LOC115626218|XP_030377372.1|SLEB
OG0005264	LOC4801199|XP_001358328.3|DPSE	LOC115621382|XP_030370871.1|SLEB
OG0005265	LOC4816440|XP_033237024.1|DPSE	LOC115625877|XP_030376952.1|SLEB
OG0005266	LOC4816314|XP_001356169.3|DPSE	LOC115626451|XP_030377687.1|SLEB
OG0005267	LOC4816299|XP_001355985.1|DPSE	LOC115630454|XP_030382875.1|SLEB
OG0005268	LOC4816592|XP_001355986.3|DPSE	LOC115630452|XP_030382872.1|SLEB
OG0005269	LOC4816302|XP_015036625.2|DPSE	LOC115630434|XP_030382849.1|SLEB
OG0005270	LOC4817059|XP_001356797.1|DPSE	LOC115631483|XP_030384098.1|SLEB
OG0005271	LOC4817064|XP_001356385.2|DPSE	LOC115625827|XP_030376878.1|SLEB
OG0005272	LOC117183994|XP_033235700.1|DPSE, LOC4817456|XP_001356387.1|DPSE	LOC115625855|XP_030376923.1|SLEB
OG0005273	LOC6902792|XP_002132529.2|DPSE	LOC115625663|XP_030376656.1|SLEB
OG0005274	LOC4817300|XP_001356794.3|DPSE	LOC115631480|XP_030384096.1|SLEB
OG0005275	LOC4811653|XP_033235751.1|DPSE	LOC115630943|XP_030383370.1|SLEB
OG0005276	LOC6902968|XP_002132694.3|DPSE	LOC115631296|XP_030383871.1|SLEB
OG0005277	LOC4817074|XP_001356680.3|DPSE	LOC115631445|XP_030384049.1|SLEB
OG0005278	LOC4804429|XP_001360994.2|DPSE	LOC115627877|XP_030379625.1|SLEB
OG0005279	LOC4817910|XP_001357181.2|DPSE	LOC115626343|XP_030377552.1|SLEB
OG0005280	LOC4817595|XP_001356998.3|DPSE	LOC115630408|XP_030382800.1|SLEB
OG0005281	LOC4816663|XP_001355973.3|DPSE	LOC115630939|XP_030383366.1|SLEB
OG0005282	LOC4802057|XP_001359050.3|DPSE	LOC115623681|XP_030374011.1|SLEB
OG0005283	LOC4801756|XP_001358797.2|DPSE	LOC115620238|XP_030369243.1|SLEB
OG0005284	LOC4818100|XP_001357491.4|DPSE	LOC115628583|XP_030380627.1|SLEB
OG0005285	LOC4817997|XP_001357490.1|DPSE	LOC115628504|XP_030380506.1|SLEB
OG0005286	LOC6903175|XP_002132875.2|DPSE	LOC115630400|XP_030382785.1|SLEB
OG0005287	LOC4817599|XP_001357001.3|DPSE	LOC115630399|XP_030382784.1|SLEB
OG0005288	LOC4818130|XP_001357447.1|DPSE	LOC115631735|XP_030384433.1|SLEB
OG0005289	LOC6899551|XP_002135981.1|DPSE	LOC115631124|XP_030383650.1|SLEB
OG0005290	LOC4802425|XP_001359347.2|DPSE	LOC115625102|XP_030375866.1|SLEB
OG0005291	LOC4816714|XP_033235250.1|DPSE	LOC115626174|XP_030377310.1|SLEB
OG0005292	LOC4816194|XP_001355754.2|DPSE	LOC115626171|XP_030377306.1|SLEB
OG0005293	LOC4817854|XP_033235837.1|DPSE	LOC115626576|XP_030377815.1|SLEB
OG0005294	LOC4817788|XP_001357147.1|DPSE	LOC115630985|XP_030383427.1|SLEB
OG0005295	LOC6902632|XP_033235235.1|DPSE	LOC115626157|XP_030377290.1|SLEB
OG0005296	LOC4802047|XP_015037564.2|DPSE	LOC115625062|XP_030375795.1|SLEB
OG0005297	LOC6903380|XP_015035324.2|DPSE	LOC115628612|XP_030380655.1|SLEB
OG0005298	LOC4817076|XP_001356358.2|DPSE	LOC115625734|XP_030376745.1|SLEB
OG0005299	LOC4801000|XP_001358175.1|DPSE	LOC115620856|XP_030370162.1|SLEB
OG0005300	LOC4814440|XP_001354532.2|DPSE	LOC115629647|XP_030382018.1|SLEB
OG0005301	LOC4817258|XP_001356341.3|DPSE	LOC115625689|XP_030376688.1|SLEB
OG0005302	LOC4803912|XP_001360556.4|DPSE	LOC115634648|XP_030388368.1|SLEB
OG0005303	LOC4817647|XP_001357039.1|DPSE	LOC115630496|XP_030382943.1|SLEB
OG0005304	LOC4818166|XP_001357283.2|DPSE	LOC115625658|XP_030376647.1|SLEB
OG0005305	LOC6898487|XP_002138529.2|DPSE	LOC115627867|XP_030379613.1|SLEB
OG0005306	LOC4816846|XP_033235463.1|DPSE	LOC115631072|XP_030383578.1|SLEB
OG0005307	LOC4816978|XP_015036187.1|DPSE	LOC115631790|XP_030384485.1|SLEB
OG0005308	LOC6903022|XP_033235332.1|DPSE	LOC115631563|XP_030384214.1|SLEB
OG0005309	LOC4817169|XP_001356773.4|DPSE	LOC115630993|XP_030383444.1|SLEB
OG0005310	LOC4816963|XP_001356598.1|DPSE	LOC115631088|XP_030383596.1|SLEB
OG0005311	LOC4816420|XP_001355887.3|DPSE	LOC115631451|XP_030384056.1|SLEB
OG0005312	LOC4816464|XP_001355915.4|DPSE	LOC115628496|XP_030380491.1|SLEB
OG0005313	LOC4811838|XP_015044392.2|DPSE	LOC115630404|XP_030382792.1|SLEB
OG0005314	LOC4817776|XP_001357161.3|DPSE	LOC115631469|XP_030384082.1|SLEB
OG0005315	LOC4816888|XP_033235300.1|DPSE	LOC115631917|XP_030384629.1|SLEB
OG0005316	LOC4804430|XP_033234114.1|DPSE	LOC115630796|XP_030383318.1|SLEB
OG0005317	LOC6902881|XP_002132615.4|DPSE	LOC115627629|XP_030379225.1|SLEB
OG0005318	LOC4816434|XP_001356295.4|DPSE	LOC115626623|XP_030377881.1|SLEB
OG0005319	LOC4817902|XP_001357347.2|DPSE	LOC115626445|XP_030377679.1|SLEB
OG0005320	LOC4816272|XP_001356108.3|DPSE	LOC115625914|XP_030377007.1|SLEB
OG0005321	LOC4811736|XP_001352308.3|DPSE	LOC115631692|XP_030384374.1|SLEB
OG0005322	LOC4817527|XP_001356942.3|DPSE	LOC115631789|XP_030384484.1|SLEB
OG0005323	LOC4816150|XP_033235308.1|DPSE	LOC115626317|XP_030377513.1|SLEB
OG0005324	LOC4817373|XP_001356352.3|DPSE	LOC115625881|XP_030376958.1|SLEB
OG0005325	LOC4816636|XP_003736152.2|DPSE	LOC115625837|XP_030376897.1|SLEB
OG0005326	LOC4816986|XP_033235224.1|DPSE	LOC115625659|XP_030376648.1|SLEB
OG0005327	LOC4816125|XP_001355829.3|DPSE	LOC115626374|XP_030377590.1|SLEB
OG0005328	LOC4801207|XP_001358334.3|DPSE	LOC115632942|XP_030386098.1|SLEB
OG0005329	LOC4814037|XP_001354155.1|DPSE	LOC115623062|XP_030373101.1|SLEB
OG0005330	LOC4814002|XP_001354154.2|DPSE	LOC115622741|XP_030372647.1|SLEB
OG0005331	LOC4816548|XP_001355984.1|DPSE	LOC115630455|XP_030382876.1|SLEB
OG0005332	LOC4817210|XP_015036266.2|DPSE	LOC115628578|XP_030380621.1|SLEB
OG0005333	LOC4817276|XP_001356757.1|DPSE	LOC115631764|XP_030384460.1|SLEB
OG0005334	LOC26533670|XP_015044386.2|DPSE	LOC115630604|XP_030383084.1|SLEB
OG0005335	LOC4804164|XP_001360768.4|DPSE	LOC115624663|XP_030375311.1|SLEB
OG0005336	LOC4805428|XP_001361829.2|DPSE	LOC115625566|XP_030376525.1|SLEB
OG0005337	LOC4803992|XP_001360624.3|DPSE	LOC115634189|XP_030387639.1|SLEB
OG0005338	LOC6902767|XP_002132511.3|DPSE	LOC115626072|XP_030377184.1|SLEB
OG0005339	LOC26532118|XP_033236350.1|DPSE	LOC115631404|XP_030383987.1|SLEB
OG0005340	LOC4817131|XP_001356317.3|DPSE	LOC115625961|XP_030377062.1|SLEB
OG0005341	LOC4805054|XP_001361518.1|DPSE	LOC115626120|XP_030377237.1|SLEB
OG0005342	LOC4817551|XP_001356958.1|DPSE	LOC115631715|XP_030384409.1|SLEB
OG0005343	LOC6898693|XP_002138698.2|DPSE	LOC115624803|XP_030375511.1|SLEB
OG0005344	LOC4804353|XP_001360927.4|DPSE	LOC115634223|XP_030387674.1|SLEB
OG0005345	LOC4818118|XP_001357289.3|DPSE	LOC115628566|XP_030380589.1|SLEB
OG0005346	LOC4816142|XP_001355777.2|DPSE	LOC115625892|XP_030376980.1|SLEB
OG0005347	LOC4816776|XP_033235817.1|DPSE	LOC115631608|XP_030384269.1|SLEB
OG0005348	LOC6903319|XP_033235492.1|DPSE	LOC115630970|XP_030383409.1|SLEB
OG0005349	LOC4811825|XP_001382220.3|DPSE	LOC115631761|XP_030384455.1|SLEB
OG0005350	LOC4816909|XP_001356795.3|DPSE	LOC115631481|XP_030384097.1|SLEB
OG0005351	LOC4812454|XP_001352876.3|DPSE	LOC115632476|XP_030385510.1|SLEB
OG0005352	LOC6899888|XP_033235749.1|DPSE	LOC115631455|XP_030384062.1|SLEB
OG0005353	LOC4804153|XP_001360759.4|DPSE	LOC115625876|XP_030376955.1|SLEB
OG0005354	LOC4816631|XP_033236780.1|DPSE	LOC115626411|XP_030377637.1|SLEB
OG0005355	LOC4817833|XP_001357458.2|DPSE	LOC115631668|XP_030384342.1|SLEB
OG0005356	LOC4817848|XP_001357456.3|DPSE	LOC115631120|XP_030383641.1|SLEB
OG0005357	LOC4817278|XP_001356474.3|DPSE	LOC115631437|XP_030384035.1|SLEB
OG0005358	LOC4817832|XP_001357394.1|DPSE	LOC115632533|XP_030385601.1|SLEB
OG0005359	LOC4805560|XP_001361945.3|DPSE	LOC115631712|XP_030384399.1|SLEB
OG0005360	LOC4812765|XP_001353478.3|DPSE	LOC115620940|XP_030370316.1|SLEB
OG0005361	LOC6902583|XP_002133111.2|DPSE	LOC115631053|XP_030383549.1|SLEB
OG0005362	LOC6903280|XP_002132510.1|DPSE	LOC115625782|XP_030376814.1|SLEB
OG0005363	LOC4816650|XP_001356074.2|DPSE	LOC115628994|XP_030381135.1|SLEB
OG0005364	LOC4805506|XP_001361898.2|DPSE	LOC115633886|XP_030387249.1|SLEB
OG0005365	LOC4817104|XP_001356857.3|DPSE	LOC115630592|XP_030383071.1|SLEB
OG0005366	LOC4817103|XP_001356856.3|DPSE	LOC115630610|XP_030383095.1|SLEB
OG0005367	LOC4816936|XP_033235838.1|DPSE	LOC115630813|XP_030383340.1|SLEB
OG0005368	LOC4800606|XP_033241688.1|DPSE	LOC115625159|XP_030375947.1|SLEB
OG0005369	LOC4817510|XP_001356928.2|DPSE	LOC115631330|XP_030383911.1|SLEB
OG0005370	LOC4817260|XP_033235270.1|DPSE	LOC115631583|XP_030384241.1|SLEB
OG0005371	LOC4817230|XP_001356783.4|DPSE	LOC115631749|XP_030384445.1|SLEB
OG0005372	LOC4801505|XP_015037283.2|DPSE	LOC115620404|XP_030369483.1|SLEB
OG0005373	LOC6902753|XP_002133265.3|DPSE	LOC115626377|XP_030377592.1|SLEB
OG0005374	LOC4817392|XP_001356539.1|DPSE	LOC115631651|XP_030384323.1|SLEB
OG0005375	LOC4817129|XP_001356540.2|DPSE	LOC115631241|XP_030383811.1|SLEB
OG0005376	LOC4817589|XP_001356992.4|DPSE	LOC115630720|XP_030383232.1|SLEB
OG0005377	LOC4812184|XP_001352767.2|DPSE	LOC115628280|XP_030380169.1|SLEB
OG0005378	LOC4817632|XP_033235599.1|DPSE	LOC115631453|XP_030384059.1|SLEB
OG0005379	LOC6902938|XP_002132664.2|DPSE	LOC115631580|XP_030384236.1|SLEB
OG0005380	LOC4817623|XP_033236015.1|DPSE	LOC115631598|XP_030384258.1|SLEB
OG0005381	LOC4817652|XP_001357044.1|DPSE	LOC115630462|XP_030382888.1|SLEB
OG0005382	LOC6903078|XP_015036245.1|DPSE	LOC115630425|XP_030382837.1|SLEB
OG0005383	LOC4813980|XP_001354136.2|DPSE	LOC115633006|XP_030386191.1|SLEB
OG0005384	LOC6897650|XP_002137791.1|DPSE	LOC115623969|XP_030374398.1|SLEB
OG0005385	LOC4804594|XP_001361129.2|DPSE	LOC115624747|XP_030375435.1|SLEB
OG0005386	LOC4803823|XP_015039373.2|DPSE	LOC115634822|XP_030388601.1|SLEB
OG0005387	LOC4801956|XP_015037500.2|DPSE	LOC115620619|XP_030369799.1|SLEB
OG0005388	LOC4818012|XP_001357473.2|DPSE	LOC115628529|XP_030380549.1|SLEB
OG0005389	LOC4817013|XP_001356840.3|DPSE	LOC115631475|XP_030384089.1|SLEB
OG0005390	LOC4816531|XP_001355960.3|DPSE	LOC115631373|XP_030383954.1|SLEB
OG0005391	LOC6902519|XP_033236249.1|DPSE	LOC115631374|XP_030383956.1|SLEB
OG0005392	LOC4817442|XP_001356566.1|DPSE	LOC115630622|XP_030383117.1|SLEB
OG0005393	LOC4801407|XP_033233160.1|DPSE	LOC115620866|XP_030370195.1|SLEB
OG0005394	LOC4816789|XP_033235267.1|DPSE	LOC115630497|XP_030382946.1|SLEB
OG0005395	LOC4817056|XP_001356583.3|DPSE	LOC115631178|XP_030383727.1|SLEB
OG0005396	LOC4817015|XP_001356602.4|DPSE	LOC115631989|XP_030384776.1|SLEB
OG0005397	LOC4817412|XP_001356601.3|DPSE	LOC115631626|XP_030384293.1|SLEB
OG0005398	LOC6897612|XP_002137756.2|DPSE	LOC115624294|XP_030374778.1|SLEB
OG0005399	LOC4803371|XP_033234136.1|DPSE	LOC115628667|XP_030380736.1|SLEB
OG0005400	LOC4804771|XP_001361281.3|DPSE	LOC115619967|XP_030368863.1|SLEB
OG0005401	LOC6903106|XP_033235736.1|DPSE	LOC115631542|XP_030384177.1|SLEB
OG0005402	LOC4817404|XP_001356881.1|DPSE	LOC115631176|XP_030383725.1|SLEB
OG0005403	LOC4816808|XP_001356597.3|DPSE	LOC115631307|XP_030383882.1|SLEB
OG0005404	LOC4816839|XP_001356596.4|DPSE	LOC115631308|XP_030383883.1|SLEB
OG0005405	LOC4804216|XP_001360811.2|DPSE	LOC115622838|XP_030372781.1|SLEB
OG0005406	LOC4804788|XP_001361296.3|DPSE	LOC115629095|XP_030381316.1|SLEB
OG0005407	LOC4805500|XP_001361894.2|DPSE	LOC115621938|XP_030371648.1|SLEB
OG0005408	LOC4816553|XP_001355949.2|DPSE	LOC115631356|XP_030383933.1|SLEB
OG0005409	LOC4817387|XP_001356717.3|DPSE	LOC115631561|XP_030384212.1|SLEB
OG0005410	LOC6902517|XP_002133059.1|DPSE	LOC115631086|XP_030383594.1|SLEB
OG0005411	LOC4804278|XP_001360859.2|DPSE	LOC115634806|XP_030388578.1|SLEB
OG0005412	LOC4803533|XP_001360243.2|DPSE	LOC115629037|XP_030381202.1|SLEB
OG0005413	LOC4805138|XP_033234866.1|DPSE	LOC115634107|XP_030387525.1|SLEB
OG0005414	LOC4815649|XP_001355557.1|DPSE	LOC115628885|XP_030381001.1|SLEB
OG0005415	LOC4815118|XP_033239438.1|DPSE	LOC115633256|XP_030386519.1|SLEB
OG0005416	LOC4804913|XP_001361398.2|DPSE	LOC115627402|XP_030378920.1|SLEB
OG0005417	LOC4817679|XP_033236047.1|DPSE	LOC115622926|XP_030372911.1|SLEB
OG0005418	LOC4816995|XP_001356867.2|DPSE	LOC115628486|XP_030380474.1|SLEB
OG0005419	LOC6903311|XP_002132499.2|DPSE	LOC115631108|XP_030383627.1|SLEB
OG0005420	LOC4816197|XP_001355763.3|DPSE	LOC115626048|XP_030377160.1|SLEB
OG0005421	LOC4817799|XP_001357157.3|DPSE	LOC115631384|XP_030383966.1|SLEB
OG0005422	LOC6901724|XP_002134392.1|DPSE	LOC115627238|XP_030378721.1|SLEB
OG0005423	LOC4818174|XP_015035302.2|DPSE	LOC115625854|XP_030376920.1|SLEB
OG0005424	LOC4804410|XP_001360979.3|DPSE	LOC115620082|XP_030369124.1|SLEB
OG0005425	LOC4815072|XP_033240294.1|DPSE	LOC115627829|XP_030379528.1|SLEB
OG0005426	LOC4804503|XP_001361057.3|DPSE	LOC115619979|XP_030368878.1|SLEB
OG0005427	LOC4816574|XP_001356287.1|DPSE	LOC115625972|XP_030377076.1|SLEB
OG0005428	LOC4816249|XP_001355868.3|DPSE	LOC115626270|XP_030377445.1|SLEB
OG0005429	LOC6903404|XP_015035343.1|DPSE	LOC115625885|XP_030376964.1|SLEB
OG0005430	LOC4818099|XP_015035346.2|DPSE	LOC115625883|XP_030376961.1|SLEB
OG0005431	LOC6903395|XP_002132274.2|DPSE	LOC115625863|XP_030376934.1|SLEB
OG0005432	LOC6902749|XP_002133263.1|DPSE	LOC115626275|XP_030377458.1|SLEB
OG0005433	LOC4803917|XP_001360560.3|DPSE	LOC115633868|XP_030387229.1|SLEB
OG0005434	LOC4816201|XP_015036897.1|DPSE	LOC115626298|XP_030377485.1|SLEB
OG0005435	LOC6902751|XP_002133264.1|DPSE	LOC115626335|XP_030377540.1|SLEB
OG0005436	LOC4816430|XP_001356292.3|DPSE	LOC115626334|XP_030377539.1|SLEB
OG0005437	LOC4802089|XP_033241775.1|DPSE	LOC115620941|XP_030370312.1|SLEB
OG0005438	LOC6903291|XP_015035663.2|DPSE	LOC115632029|XP_030384835.1|SLEB
OG0005439	LOC6897129|XP_002137310.1|DPSE	LOC115621540|XP_030371066.1|SLEB
OG0005440	LOC4816857|XP_001356673.4|DPSE	LOC115631301|XP_030383875.1|SLEB
OG0005441	LOC4816359|XP_001355897.3|DPSE	LOC115631760|XP_030384454.1|SLEB
OG0005442	LOC4816966|XP_001356886.2|DPSE	LOC115631628|XP_030384295.1|SLEB
OG0005443	LOC26534138|XP_033235227.1|DPSE	LOC115631686|XP_030384363.1|SLEB
OG0005444	LOC4817328|XP_001356445.2|DPSE	LOC115631509|XP_030384134.1|SLEB
OG0005445	LOC4816664|XP_001356056.3|DPSE	LOC115630635|XP_030383131.1|SLEB
OG0005446	LOC6903104|XP_015036278.1|DPSE	LOC115633896|XP_030387260.1|SLEB
OG0005447	LOC4816716|XP_001355940.2|DPSE	LOC115630599|XP_030383078.1|SLEB
OG0005448	LOC4803355|XP_001360111.2|DPSE	LOC115633949|XP_030387327.1|SLEB
OG0005449	LOC4811815|XP_033238270.1|DPSE	LOC115627285|XP_030378777.1|SLEB
OG0005450	LOC4801870|XP_001358896.2|DPSE	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB
OG0005451	LOC4817659|XP_033236643.1|DPSE	LOC115630776|XP_030383291.1|SLEB
OG0005452	LOC4805498|XP_001361892.4|DPSE	LOC115632699|XP_030385799.1|SLEB
OG0005453	LOC4803031|XP_001359833.1|DPSE	LOC115624251|XP_030374731.1|SLEB
OG0005454	LOC4816924|XP_001356555.2|DPSE	LOC115628476|XP_030380457.1|SLEB
OG0005455	LOC4805445|XP_001361846.3|DPSE	LOC115626892|XP_030378293.1|SLEB
OG0005456	LOC4811695|XP_001352278.1|DPSE	LOC115626152|XP_030377277.1|SLEB
OG0005457	LOC4811693|XP_001352276.1|DPSE	LOC115625817|XP_030376866.1|SLEB
OG0005458	LOC6902885|XP_015035956.1|DPSE	LOC115631906|XP_030384613.1|SLEB
OG0005459	LOC4817436|XP_001356722.2|DPSE	LOC115630443|XP_030382864.1|SLEB
OG0005460	LOC4818019|XP_001357475.3|DPSE	LOC115628462|XP_030380442.1|SLEB
OG0005461	LOC4817964|XP_001357240.1|DPSE	LOC115625700|XP_030376701.1|SLEB
OG0005462	LOC4817931|XP_001357242.1|DPSE	LOC115620618|XP_030369798.1|SLEB
OG0005463	LOC6900374|XP_002134769.1|DPSE	LOC115632882|XP_030386019.1|SLEB
OG0005464	LOC4817886|XP_033236759.1|DPSE	LOC115633403|XP_030386706.1|SLEB
OG0005465	LOC4811696|XP_001352275.2|DPSE	LOC115625770|XP_030376798.1|SLEB
OG0005466	LOC4811694|XP_001352277.1|DPSE	LOC115625771|XP_030376802.1|SLEB
OG0005467	LOC4800944|XP_033234807.1|DPSE	LOC115621301|XP_030370771.1|SLEB
OG0005468	LOC4817149|XP_001356614.3|DPSE	LOC115629801|XP_030382223.1|SLEB
OG0005469	LOC4818135|XP_001357435.2|DPSE	LOC115625651|XP_030376639.1|SLEB
OG0005470	LOC4818093|XP_015035521.2|DPSE	LOC115625650|XP_030376638.1|SLEB
OG0005471	LOC4816837|XP_015035907.2|DPSE	LOC115631887|XP_030384596.1|SLEB
OG0005472	LOC4817308|XP_033236672.1|DPSE	LOC115631889|XP_030384598.1|SLEB
OG0005473	LOC4817943|XP_001357483.2|DPSE	LOC115628467|XP_030380449.1|SLEB
OG0005474	LOC6902797|XP_002132534.2|DPSE	LOC115621015|XP_030370395.1|SLEB
OG0005475	LOC4817126|XP_001356404.1|DPSE	LOC115630982|XP_030383425.1|SLEB
OG0005476	LOC4805003|XP_001361473.3|DPSE	LOC115630421|XP_030382823.1|SLEB
OG0005477	LOC4812850|XP_001353939.2|DPSE	LOC115631641|XP_030384311.1|SLEB
OG0005478	LOC4817576|XP_001356981.1|DPSE	LOC115630516|XP_030382978.1|SLEB
OG0005479	LOC4817575|XP_001356980.2|DPSE	LOC115630422|XP_030382820.1|SLEB
OG0005480	LOC4817574|XP_001356979.1|DPSE	LOC115630676|XP_030383180.1|SLEB
OG0005481	LOC4816912|XP_001356702.3|DPSE	LOC115631431|XP_030384026.1|SLEB
OG0005482	LOC4816795|XP_033236373.1|DPSE	LOC115631921|XP_030384633.1|SLEB
OG0005483	LOC4801261|XP_001358383.1|DPSE	LOC115620862|XP_030370183.1|SLEB
OG0005484	LOC4816710|XP_001356017.3|DPSE	LOC115631228|XP_030383796.1|SLEB
OG0005485	LOC4803341|XP_033234087.1|DPSE	LOC115624390|XP_030374966.1|SLEB
OG0005486	LOC4803351|XP_001360115.1|DPSE	LOC115626110|XP_030377228.1|SLEB
OG0005487	LOC4816806|XP_001356834.2|DPSE	LOC115631218|XP_030383784.1|SLEB
OG0005488	LOC6903068|XP_015036237.2|DPSE	LOC115631731|XP_030384428.1|SLEB
OG0005489	LOC4817593|XP_001356996.1|DPSE	LOC115630441|XP_030382860.1|SLEB
OG0005490	LOC4817592|XP_001356995.2|DPSE	LOC115630438|XP_030382858.1|SLEB
OG0005491	LOC5495506|XP_033236897.1|DPSE	LOC115631956|XP_030384678.1|SLEB
OG0005492	LOC4817526|XP_001356941.1|DPSE	LOC115631567|XP_030384217.1|SLEB
OG0005493	LOC4816146|XP_033236509.1|DPSE	LOC115629072|XP_030381248.1|SLEB
OG0005494	LOC4804705|XP_001361223.1|DPSE	LOC115634084|XP_030387497.1|SLEB
OG0005495	LOC4803565|XP_001360272.2|DPSE	LOC115634789|XP_030388557.1|SLEB
OG0005496	LOC4801553|XP_001358625.3|DPSE	LOC115621908|XP_030371599.1|SLEB
OG0005497	LOC4816473|XP_001356103.2|DPSE	LOC115625907|XP_030376998.1|SLEB
OG0005498	LOC4816349|XP_001356104.1|DPSE	LOC115625908|XP_030376999.1|SLEB
OG0005499	LOC4816653|XP_001356107.2|DPSE	LOC115626076|XP_030377189.1|SLEB
OG0005500	LOC6902610|XP_002133136.1|DPSE	LOC115625743|XP_030376757.1|SLEB
OG0005501	LOC4816961|XP_001356384.3|DPSE	LOC115625851|XP_030376915.1|SLEB
OG0005502	LOC4817055|XP_001356383.2|DPSE	LOC115625852|XP_030376916.1|SLEB
OG0005503	LOC4817134|XP_033236226.1|DPSE	LOC115631407|XP_030383990.1|SLEB
OG0005504	LOC4816782|XP_001356552.2|DPSE	LOC115631624|XP_030384290.1|SLEB
OG0005506	LOC6903087|XP_015036265.2|DPSE	LOC115628497|XP_030380496.1|SLEB
OG0005507	LOC4818121|XP_001357464.2|DPSE	LOC115631212|XP_030383777.1|SLEB
OG0005508	LOC4818085|XP_001357233.1|DPSE	LOC115632043|XP_030384873.1|SLEB
OG0005509	LOC4817191|XP_001356619.2|DPSE	LOC115628554|XP_030380576.1|SLEB
OG0005510	LOC6902706|XP_015036806.1|DPSE	LOC115626008|XP_030377116.1|SLEB
OG0005511	LOC4815241|XP_001354794.2|DPSE	LOC115626942|XP_030378318.1|SLEB
OG0005512	LOC4800612|XP_001357857.1|DPSE	LOC115621734|XP_030371325.1|SLEB
OG0005513	LOC6903309|XP_033236852.1|DPSE	LOC115631687|XP_030384366.1|SLEB
OG0005514	LOC6897400|XP_002137552.2|DPSE	LOC115620643|XP_030369848.1|SLEB
OG0005515	LOC6898119|XP_002138199.2|DPSE	LOC115621480|XP_030371004.1|SLEB
OG0005516	LOC4817751|XP_001357163.3|DPSE	LOC115632013|XP_030384805.1|SLEB
OG0005517	LOC4816333|XP_015036606.2|DPSE	LOC115631411|XP_030383993.1|SLEB
OG0005518	LOC4817069|XP_001356661.4|DPSE	LOC115631309|XP_030383884.1|SLEB
OG0005519	LOC4803373|XP_001360097.1|DPSE	LOC115633687|XP_030387004.1|SLEB
OG0005520	LOC4816678|XP_001356067.3|DPSE	LOC115631149|XP_030383680.1|SLEB
OG0005521	LOC4816649|XP_001356065.2|DPSE	LOC115631565|XP_030384215.1|SLEB
OG0005522	LOC4813210|XP_033239760.1|DPSE	LOC115622230|XP_030371987.1|SLEB
OG0005523	LOC4818193|XP_001357504.4|DPSE	LOC115630486|XP_030382930.1|SLEB
OG0005524	LOC4818088|XP_015035468.2|DPSE	LOC115626107|XP_030377222.1|SLEB
OG0005525	LOC6902781|XP_033235225.1|DPSE	LOC115625821|XP_030376871.1|SLEB
OG0005526	LOC4817770|XP_001357170.3|DPSE	LOC115630975|XP_030383414.1|SLEB
OG0005527	LOC26532169|XP_015044207.2|DPSE	LOC115627749|XP_030379392.1|SLEB
OG0005528	LOC4818165|XP_001357445.2|DPSE	LOC115631526|XP_030384157.1|SLEB
OG0005529	LOC4816657|XP_033235411.1|DPSE	LOC115628986|XP_030381126.1|SLEB
OG0005530	LOC6902653|XP_033235410.1|DPSE	LOC115629011|XP_030381161.1|SLEB
OG0005531	LOC4813667|XP_001354083.3|DPSE	LOC115623257|XP_030373387.1|SLEB
OG0005532	LOC4817790|XP_001357090.2|DPSE	LOC115628512|XP_030380517.1|SLEB
OG0005533	LOC6902539|XP_002133080.1|DPSE	LOC115630602|XP_030383082.1|SLEB
OG0005534	LOC6899974|XP_002135342.1|DPSE	LOC115633120|XP_030386370.1|SLEB
OG0005535	LOC4816879|XP_001356648.1|DPSE	LOC115631040|XP_030383527.1|SLEB
OG0005536	LOC4817708|XP_001357087.1|DPSE	LOC115631128|XP_030383654.1|SLEB
OG0005537	LOC4816438|XP_001355912.2|DPSE	LOC115628548|XP_030380569.1|SLEB
OG0005538	LOC6902940|XP_033235331.1|DPSE	LOC115631972|XP_030384734.1|SLEB
OG0005539	LOC4817338|XP_001356894.2|DPSE	LOC115631885|XP_030384594.1|SLEB, LOC115633223|XP_030386474.1|SLEB
OG0005540	LOC4817549|XP_001356957.2|DPSE	LOC115630962|XP_030383397.1|SLEB
OG0005541	LOC4817827|XP_001357467.2|DPSE	LOC115631131|XP_030383658.1|SLEB
OG0005542	LOC4812603|XP_015043611.2|DPSE	LOC115632824|XP_030385935.1|SLEB
OG0005543	LOC4816363|XP_001356265.2|DPSE	LOC115625760|XP_030376779.1|SLEB
OG0005544	LOC4817316|XP_033235426.1|DPSE	LOC115631287|XP_030383861.1|SLEB
