Orthogroup	DPSE.longest_only	DSUB.longest_only
OG0003878	LOC6902851|XP_015035875.2|DPSE	LOC117900973|XP_034667448.1|DSUB
OG0003879	LOC4812215|XP_001352470.4|DPSE	LOC117892915|XP_034655119.1|DSUB
OG0003880	LOC6900606|XP_002134978.3|DPSE	LOC117893803|XP_034656438.1|DSUB
OG0003881	LOC4805441|XP_001361842.1|DPSE	LOC117892053|XP_034653872.1|DSUB
OG0003882	LOC4805231|XP_001361668.3|DPSE	LOC117892507|XP_034654677.1|DSUB
OG0003883	LOC4814614|XP_001354768.1|DPSE	LOC117896241|XP_034660289.1|DSUB
OG0003884	LOC4816527|XP_001356246.2|DPSE	LOC117902435|XP_034669708.1|DSUB
OG0003885	LOC4818143|XP_001357294.1|DPSE	LOC117901682|XP_034668416.1|DSUB
OG0003886	LOC6903411|XP_002132290.3|DPSE	LOC117901679|XP_034668413.1|DSUB
OG0003887	LOC4816746|XP_033235648.1|DPSE	LOC117901329|XP_034667929.1|DSUB
OG0003888	LOC4800702|XP_001357927.4|DPSE	LOC117898817|XP_034664370.1|DSUB
OG0003889	LOC117184190|XP_033236620.1|DPSE, LOC4817612|XP_001357014.2|DPSE, LOC117184189|XP_033236616.1|DPSE	LOC117901619|XP_034668337.1|DSUB
OG0003890	LOC4811911|XP_001352858.1|DPSE	LOC117894912|XP_034658099.1|DSUB
OG0003891	LOC4816279|XP_001356242.3|DPSE	LOC117902455|XP_034669743.1|DSUB
OG0003892	LOC4812566|XP_001352412.1|DPSE	LOC117893565|XP_034656126.1|DSUB
OG0003893	LOC4816595|XP_015036828.1|DPSE	LOC117902662|XP_034670081.1|DSUB
OG0003894	LOC4818095|XP_001357398.1|DPSE	LOC117902311|XP_034669485.1|DSUB
OG0003895	LOC4805508|XP_001361900.2|DPSE	LOC117889952|XP_034650398.1|DSUB
OG0003896	LOC6898983|XP_004444527.1|DPSE	LOC117890709|XP_034651627.1|DSUB
OG0003897	LOC4803923|XP_001360564.1|DPSE	LOC117890744|XP_034651690.1|DSUB
OG0003898	LOC4811699|XP_001352281.2|DPSE	LOC117902290|XP_034669459.1|DSUB
OG0003899	LOC4817002|XP_001356432.1|DPSE	LOC117902479|XP_034669781.1|DSUB
OG0003900	LOC4817591|XP_015036363.2|DPSE	LOC117902740|XP_034670208.1|DSUB
OG0003901	LOC4817756|XP_001357137.2|DPSE	LOC117900243|XP_034666422.1|DSUB
OG0003902	LOC4817794|XP_033236756.1|DPSE	LOC117900238|XP_034666418.1|DSUB
OG0003903	LOC4816570|XP_001355917.1|DPSE	LOC117900334|XP_034666563.1|DSUB
OG0003904	LOC4816749|XP_001355918.2|DPSE	LOC117900333|XP_034666562.1|DSUB
OG0003905	LOC6896749|XP_002136956.3|DPSE	LOC117899524|XP_034665475.1|DSUB
OG0003906	LOC4805696|XP_001362054.2|DPSE	LOC117891040|XP_034652100.1|DSUB
OG0003907	LOC4816821|XP_001356748.1|DPSE	LOC117900823|XP_034667221.1|DSUB
OG0003908	LOC4817430|XP_001356749.3|DPSE	LOC117900826|XP_034667225.1|DSUB
OG0003909	LOC4805640|XP_001362009.3|DPSE	LOC117891544|XP_034652946.1|DSUB
OG0003910	LOC26532955|XP_033238522.1|DPSE	LOC117902076|XP_034669062.1|DSUB
OG0003911	LOC4817132|XP_001356734.1|DPSE	LOC117900722|XP_034667081.1|DSUB
OG0003912	LOC4816315|XP_001356005.2|DPSE	LOC117901761|XP_034668540.1|DSUB
OG0003913	LOC4816407|XP_033236845.1|DPSE	LOC117902102|XP_034669096.1|DSUB
OG0003914	LOC4817235|XP_001356793.1|DPSE	LOC117900464|XP_034666730.1|DSUB
OG0003915	LOC4814605|XP_001354917.3|DPSE	LOC117893965|XP_034656660.1|DSUB
OG0003916	LOC4817761|XP_001357131.3|DPSE	LOC117902064|XP_034669030.1|DSUB
OG0003917	LOC4817972|XP_001357472.3|DPSE	LOC117900107|XP_034666221.1|DSUB
OG0003918	LOC4817087|XP_001356837.4|DPSE	LOC117901789|XP_034668590.1|DSUB
OG0003919	LOC4816768|XP_033235743.1|DPSE	LOC117900611|XP_034666923.1|DSUB
OG0003920	LOC4804219|XP_001360813.1|DPSE	LOC117891834|XP_034653476.1|DSUB
OG0003921	LOC4816865|XP_001356865.4|DPSE	LOC117901389|XP_034668014.1|DSUB
OG0003922	LOC4817259|XP_001356784.2|DPSE	LOC117900458|XP_034666722.1|DSUB
OG0003923	LOC6899890|XP_002132193.1|DPSE	LOC117902993|XP_034670600.1|DSUB
OG0003924	LOC4803342|XP_001360129.2|DPSE	LOC117890234|XP_034650863.1|DSUB
OG0003925	LOC4816641|XP_033236414.1|DPSE	LOC117899977|XP_034666028.1|DSUB
OG0003926	LOC6902520|XP_002133062.1|DPSE	LOC117902718|XP_034670174.1|DSUB
OG0003927	LOC4816847|XP_001356636.3|DPSE	LOC117900935|XP_034667392.1|DSUB
OG0003928	LOC6903377|XP_002132259.2|DPSE	LOC117900265|XP_034666465.1|DSUB
OG0003929	LOC4817287|XP_001356789.2|DPSE	LOC117900457|XP_034666720.1|DSUB
OG0003930	LOC4816107|XP_001355781.1|DPSE	LOC117902609|XP_034670012.1|DSUB
OG0003931	LOC4816164|XP_015036932.1|DPSE	LOC117902595|XP_034669987.1|DSUB
OG0003932	LOC6898644|XP_002138649.4|DPSE	LOC117891413|XP_034652751.1|DSUB
OG0003933	LOC4817477|XP_001356576.2|DPSE	LOC117902429|XP_034669686.1|DSUB
OG0003934	LOC4816104|XP_001355814.1|DPSE	LOC117900643|XP_034666965.1|DSUB
OG0003935	LOC4805470|XP_015040673.2|DPSE	LOC117890455|XP_034651183.1|DSUB
OG0003936	LOC4805471|XP_001361866.2|DPSE	LOC117890469|XP_034651215.1|DSUB
OG0003937	LOC4804993|XP_001361465.3|DPSE	LOC117892366|XP_034654468.1|DSUB
OG0003938	LOC6902514|XP_033236420.1|DPSE	LOC117902213|XP_034669323.1|DSUB
OG0003939	LOC4816907|XP_001356811.1|DPSE	LOC117901944|XP_034668807.1|DSUB
OG0003940	LOC4816670|XP_001355947.3|DPSE	LOC117902222|XP_034669346.1|DSUB
OG0003941	LOC4816744|XP_001355950.3|DPSE	LOC117902227|XP_034669351.1|DSUB
OG0003942	LOC4816949|XP_001356715.3|DPSE	LOC117901612|XP_034668322.1|DSUB
OG0003943	LOC4816463|XP_001355954.1|DPSE	LOC117902229|XP_034669354.1|DSUB
OG0003944	LOC4816832|XP_001356753.1|DPSE	LOC117900904|XP_034667354.1|DSUB
OG0003945	LOC4804551|XP_001361094.1|DPSE	LOC117889981|XP_034650453.1|DSUB
OG0003946	LOC4816616|XP_001356274.1|DPSE	LOC117901299|XP_034667894.1|DSUB
OG0003947	LOC4816686|XP_001356282.2|DPSE	LOC117901422|XP_034668049.1|DSUB
OG0003948	LOC4817676|XP_001357062.2|DPSE	LOC117901468|XP_034668121.1|DSUB
OG0003949	LOC6903238|XP_033236043.1|DPSE	LOC117901462|XP_034668106.1|DSUB
OG0003950	LOC4817894|XP_001357196.1|DPSE	LOC117901718|XP_034668485.1|DSUB
OG0003951	LOC4817868|XP_001357201.4|DPSE	LOC117902114|XP_034669119.1|DSUB
OG0003952	LOC4817466|XP_001356802.1|DPSE	LOC117901533|XP_034668213.1|DSUB
OG0003953	LOC4816210|XP_001355765.2|DPSE	LOC117902565|XP_034669898.1|DSUB
OG0003954	LOC4812673|XP_001353057.4|DPSE	LOC117894293|XP_034657144.1|DSUB
OG0003955	LOC117184169|XP_033236546.1|DPSE, LOC117184168|XP_033236543.1|DPSE	LOC117901558|XP_034668247.1|DSUB
OG0003956	LOC4817425|XP_033237011.1|DPSE	LOC117900485|XP_034666760.1|DSUB
OG0003957	LOC4814048|XP_001354193.1|DPSE	LOC117894617|XP_034657667.1|DSUB
OG0003958	LOC4815309|XP_015041990.1|DPSE	LOC117894089|XP_034656853.1|DSUB
OG0003959	LOC4804406|XP_033233515.1|DPSE	LOC117890627|XP_034651467.1|DSUB
OG0003960	LOC6901870|XP_002133408.2|DPSE	LOC117890239|XP_034650877.1|DSUB
OG0003961	LOC4816804|XP_001356720.2|DPSE	LOC117902587|XP_034669977.1|DSUB
OG0003962	LOC4816679|XP_001355965.1|DPSE	LOC117901025|XP_034667519.1|DSUB
OG0003963	LOC4816627|XP_001356288.4|DPSE	LOC117901858|XP_034668703.1|DSUB
OG0003964	LOC4817212|XP_001356408.1|DPSE	LOC117900432|XP_034666693.1|DSUB
OG0003965	LOC4816706|XP_033236770.1|DPSE	LOC117902159|XP_034669189.1|DSUB
OG0003966	LOC6902741|XP_002133255.2|DPSE	LOC117901861|XP_034668707.1|DSUB
OG0003967	LOC6898855|XP_033234846.1|DPSE	LOC117891808|XP_034653382.1|DSUB
OG0003968	LOC4805281|XP_015040526.1|DPSE	LOC117890285|XP_034650938.1|DSUB
OG0003969	LOC6898294|XP_002138356.3|DPSE	LOC117890808|XP_034651774.1|DSUB
OG0003970	LOC4816831|XP_033236036.1|DPSE	LOC117902476|XP_034669776.1|DSUB
OG0003971	LOC6903320|XP_033235502.1|DPSE	LOC117902329|XP_034669512.1|DSUB
OG0003972	LOC4812786|XP_001353178.4|DPSE	LOC117893209|XP_034655628.1|DSUB
OG0003973	LOC6898613|XP_002138618.2|DPSE	LOC117891962|XP_034653725.1|DSUB
OG0003974	LOC4804357|XP_001360931.2|DPSE	LOC117890162|XP_034650749.1|DSUB
OG0003975	LOC4816227|XP_033236684.1|DPSE	LOC117902118|XP_034669127.1|DSUB
OG0003976	LOC4817882|XP_001357306.2|DPSE	LOC117900394|XP_034666639.1|DSUB
OG0003977	LOC6903449|XP_002132328.1|DPSE	LOC117902245|XP_034669381.1|DSUB
OG0003978	LOC4812022|XP_001352933.1|DPSE	LOC117895753|XP_034659516.1|DSUB
OG0003979	LOC4816586|XP_001356042.3|DPSE	LOC117900006|XP_034666071.1|DSUB
OG0003980	LOC4803101|XP_001359899.2|DPSE	LOC117896524|XP_034660785.1|DSUB
OG0003981	LOC6902888|XP_033235166.1|DPSE	LOC117901702|XP_034668458.1|DSUB
OG0003982	LOC4816594|XP_015036827.2|DPSE	LOC117902664|XP_034670084.1|DSUB
OG0003983	LOC4816410|XP_001356173.4|DPSE	LOC117900192|XP_034666333.1|DSUB
OG0003984	LOC4817175|XP_001356382.4|DPSE	LOC117901233|XP_034667796.1|DSUB
OG0003985	LOC13036385|XP_033236761.1|DPSE	LOC117900623|XP_034666942.1|DSUB
OG0003986	LOC4816921|XP_001356395.4|DPSE	LOC117900550|XP_034666844.1|DSUB
OG0003987	LOC4817001|XP_001356394.2|DPSE	LOC117900301|XP_034666506.1|DSUB
OG0003988	LOC4817203|XP_001356514.3|DPSE	LOC117900551|XP_034666845.1|DSUB
OG0003989	LOC4817035|XP_001356405.3|DPSE	LOC117900429|XP_034666690.1|DSUB
OG0003990	LOC6903464|XP_002132343.2|DPSE	LOC117900325|XP_034666546.1|DSUB
OG0003991	LOC4817698|XP_033236309.1|DPSE	LOC117902349|XP_034669550.1|DSUB
OG0003992	LOC4817566|XP_001356971.3|DPSE	LOC117902087|XP_034669071.1|DSUB
OG0003993	LOC4817579|XP_033236267.1|DPSE	LOC117900888|XP_034667310.1|DSUB
OG0003994	LOC4801602|XP_001358670.1|DPSE	LOC117896966|XP_034661401.1|DSUB
OG0003995	LOC6898770|XP_002138748.2|DPSE	LOC117890864|XP_034651842.1|DSUB
OG0003996	LOC4803350|XP_001360116.2|DPSE	LOC117891128|XP_034652223.1|DSUB
OG0003997	LOC4818163|XP_001357438.1|DPSE	LOC117900424|XP_034666679.1|DSUB
OG0003998	LOC6903313|XP_033235321.1|DPSE	LOC117899978|XP_034666029.1|DSUB
OG0003999	LOC6902743|XP_002133257.1|DPSE	LOC117901862|XP_034668709.1|DSUB
OG0004000	LOC4815378|XP_001354986.3|DPSE	LOC117903165|XP_034670901.1|DSUB
OG0004001	LOC4804307|XP_001360887.3|DPSE	LOC117889869|XP_034650268.1|DSUB
OG0004002	LOC6902609|XP_002133135.2|DPSE	LOC117902635|XP_034670048.1|DSUB
OG0004003	LOC4817060|XP_033235336.1|DPSE	LOC117902568|XP_034669917.1|DSUB
OG0004004	LOC4817455|XP_001356616.2|DPSE	LOC117902797|XP_034670306.1|DSUB
OG0004005	LOC4817879|XP_001357485.2|DPSE	LOC117900109|XP_034666223.1|DSUB
OG0004006	LOC4816930|XP_001356868.2|DPSE	LOC117901596|XP_034668300.1|DSUB
OG0004007	LOC6903012|XP_002132734.1|DPSE	LOC117900718|XP_034667072.1|DSUB
OG0004008	LOC4818122|XP_033235325.1|DPSE	LOC117902012|XP_034668951.1|DSUB
OG0004009	LOC4816648|XP_001355970.2|DPSE	LOC117901490|XP_034668149.1|DSUB
OG0004010	LOC4816443|XP_015036810.2|DPSE	LOC117902126|XP_034669144.1|DSUB
OG0004011	LOC6903420|XP_002132299.1|DPSE	LOC117901756|XP_034668534.1|DSUB
OG0004012	LOC4800613|XP_001357858.1|DPSE	LOC117896309|XP_034660424.1|DSUB
OG0004013	LOC4816403|XP_001356218.2|DPSE	LOC117900063|XP_034666158.1|DSUB
OG0004014	LOC4812816|XP_033237367.1|DPSE	LOC117893207|XP_034655624.1|DSUB
OG0004015	LOC4816386|XP_033235569.1|DPSE	LOC117900205|XP_034666370.1|DSUB
OG0004016	LOC4811654|XP_001352245.3|DPSE	LOC117901134|XP_034667667.1|DSUB
OG0004017	LOC4817584|XP_001356988.1|DPSE	LOC117902365|XP_034669571.1|DSUB
OG0004018	LOC4803469|XP_001360187.1|DPSE	LOC117892316|XP_034654360.1|DSUB
OG0004019	LOC4816845|XP_001356858.2|DPSE	LOC117900602|XP_034666905.1|DSUB
OG0004020	LOC4817354|XP_001356827.1|DPSE	LOC117900027|XP_034666105.1|DSUB
OG0004021	LOC4816990|XP_001356833.1|DPSE	LOC117900613|XP_034666926.1|DSUB
OG0004022	LOC4817716|XP_001357132.2|DPSE	LOC117902061|XP_034669024.1|DSUB
OG0004023	LOC4804949|XP_001361430.5|DPSE	LOC117891529|XP_034652921.1|DSUB
OG0004024	LOC4817504|XP_033236766.1|DPSE	LOC117901856|XP_034668699.1|DSUB
OG0004025	LOC4817114|XP_001356347.2|DPSE	LOC117900037|XP_034666117.1|DSUB
OG0004026	LOC4817298|XP_015036057.2|DPSE	LOC117901640|XP_034668362.1|DSUB
OG0004027	LOC6898567|XP_002138587.4|DPSE	LOC117890349|XP_034651033.1|DSUB
OG0004028	LOC4818111|XP_001357226.3|DPSE	LOC117902150|XP_034669178.1|DSUB
OG0004029	LOC4817937|XP_015035325.2|DPSE	LOC117902625|XP_034670033.1|DSUB
OG0004030	LOC4803529|XP_033233427.1|DPSE	LOC117890854|XP_034651832.1|DSUB
OG0004031	LOC6903008|XP_033236145.1|DPSE	LOC117900287|XP_034666489.1|DSUB
OG0004032	LOC6902762|XP_002133274.3|DPSE	LOC117902108|XP_034669107.1|DSUB
OG0004033	LOC4816783|XP_015035715.2|DPSE	LOC117900701|XP_034667044.1|DSUB
OG0004034	LOC6902958|XP_002132684.3|DPSE	LOC117902658|XP_034670077.1|DSUB
OG0004035	LOC6902515|XP_015036577.2|DPSE	LOC117902216|XP_034669333.1|DSUB
OG0004036	LOC4816515|XP_001356004.1|DPSE	LOC117900055|XP_034666143.1|DSUB
OG0004037	LOC4816747|XP_015036537.2|DPSE	LOC117900661|XP_034666987.1|DSUB
OG0004038	LOC4817296|XP_001356752.1|DPSE	LOC117900821|XP_034667219.1|DSUB
OG0004039	LOC4816855|XP_001356624.4|DPSE	LOC117902778|XP_034670265.1|DSUB
OG0004040	LOC4803865|XP_001360514.2|DPSE	LOC117892144|XP_034654074.1|DSUB
OG0004041	LOC4814593|XP_001354583.3|DPSE	LOC117901135|XP_034667672.1|DSUB
OG0004042	LOC4812379|XP_001352843.1|DPSE	LOC117893981|XP_034656684.1|DSUB
OG0004043	LOC4816336|XP_001356059.2|DPSE	LOC117900220|XP_034666395.1|DSUB
OG0004044	LOC4815297|XP_033240318.1|DPSE	LOC117903238|XP_034671032.1|DSUB
OG0004045	LOC4811739|XP_015044346.1|DPSE	LOC117900196|XP_034666346.1|DSUB
OG0004046	LOC4817049|XP_001356425.3|DPSE	LOC117901956|XP_034668823.1|DSUB
OG0004047	LOC4817749|XP_001357159.2|DPSE	LOC117901318|XP_034667919.1|DSUB
OG0004048	LOC4817429|XP_001356729.3|DPSE	LOC117902073|XP_034669054.1|DSUB
OG0004049	LOC6902831|XP_002132567.1|DPSE	LOC117901707|XP_034668469.1|DSUB
OG0004050	LOC4816918|XP_001356888.4|DPSE	LOC117900117|XP_034666234.1|DSUB
OG0004051	LOC4816824|XP_001356808.4|DPSE	LOC117901938|XP_034668798.1|DSUB
OG0004052	LOC4815183|XP_033240275.1|DPSE	LOC117903260|XP_034671054.1|DSUB
OG0004053	LOC4804742|XP_001361254.2|DPSE	LOC117890778|XP_034651740.1|DSUB
OG0004054	LOC4817261|XP_033235299.1|DPSE	LOC117900580|XP_034666880.1|DSUB
OG0004055	LOC4801041|XP_001358206.2|DPSE	LOC117899426|XP_034665315.1|DSUB
OG0004056	LOC4802774|XP_001359634.3|DPSE	LOC117899459|XP_034665363.1|DSUB
OG0004057	LOC4813337|XP_001354016.2|DPSE	LOC117894401|XP_034657300.1|DSUB
OG0004058	LOC4813435|XP_033241058.1|DPSE	LOC117893005|XP_034655252.1|DSUB
OG0004059	LOC4802694|XP_001359561.3|DPSE	LOC117896990|XP_034661438.1|DSUB
OG0004060	LOC4803149|XP_001359939.2|DPSE	LOC117897607|XP_034662461.1|DSUB
OG0004061	LOC4815352|XP_033238797.1|DPSE	LOC117896179|XP_034660157.1|DSUB
OG0004062	LOC4813583|XP_001353562.2|DPSE	LOC117895395|XP_034658914.1|DSUB
OG0004063	LOC4815636|XP_001355386.1|DPSE	LOC117902135|XP_034669164.1|DSUB
OG0004064	LOC4813211|XP_001353432.1|DPSE	LOC117894283|XP_034657132.1|DSUB
OG0004065	LOC6899112|XP_033234688.1|DPSE	LOC117891993|XP_034653764.1|DSUB
OG0004066	LOC4803966|XP_001360604.3|DPSE	LOC117892231|XP_034654225.1|DSUB
OG0004067	LOC4815427|XP_001355338.1|DPSE	LOC117903854|XP_034672213.1|DSUB
OG0004068	LOC4803026|XP_001359828.1|DPSE	LOC117896230|XP_034660257.1|DSUB
OG0004069	LOC6897677|XP_015037961.2|DPSE	LOC117898189|XP_034663296.1|DSUB
OG0004070	LOC4813531|XP_001353551.3|DPSE	LOC117895466|XP_034659032.1|DSUB
OG0004071	LOC4813996|XP_001354174.2|DPSE	LOC117895244|XP_034658646.1|DSUB
OG0004072	LOC4813997|XP_001354173.3|DPSE	LOC117895245|XP_034658647.1|DSUB
OG0004073	LOC4815569|XP_001355721.4|DPSE	LOC117891788|XP_034653354.1|DSUB
OG0004074	LOC6898413|XP_002138459.3|DPSE	LOC117891804|XP_034653376.1|DSUB
OG0004075	LOC4804378|XP_001360949.3|DPSE	LOC117892708|XP_034655015.1|DSUB
OG0004076	LOC4804379|XP_001360950.3|DPSE	LOC117891145|XP_034652282.1|DSUB
OG0004077	LOC4816331|XP_001355926.2|DPSE	LOC117901947|XP_034668810.1|DSUB
OG0004078	LOC4802199|XP_001359166.2|DPSE	LOC117898745|XP_034664258.1|DSUB
OG0004079	LOC4814961|XP_001355150.1|DPSE	LOC117889772|XP_034650128.1|DSUB
OG0004080	LOC4803780|XP_001360442.1|DPSE	LOC117892184|XP_034654162.1|DSUB
OG0004081	LOC6898823|XP_033234289.1|DPSE	LOC117892506|XP_034654676.1|DSUB
OG0004082	LOC6899871|XP_002135667.2|DPSE	LOC117902918|XP_034670384.1|DSUB
OG0004083	LOC4801753|XP_002137483.3|DPSE, LOC6903902|XP_033232489.1|DPSE	LOC117898474|XP_034663796.1|DSUB
OG0004084	LOC4812467|XP_001352956.4|DPSE	LOC117893139|XP_034655485.1|DSUB
OG0004085	LOC4802068|XP_001359061.1|DPSE	LOC117896282|XP_034660376.1|DSUB
OG0004086	LOC4801247|XP_001358370.3|DPSE	LOC117897414|XP_034662132.1|DSUB
OG0004087	LOC4814841|XP_015041639.2|DPSE	LOC117891429|XP_034652794.1|DSUB
OG0004088	LOC4801141|XP_001358280.1|DPSE	LOC117896483|XP_034660713.1|DSUB
OG0004089	LOC6901779|XP_033241472.1|DPSE	LOC117903279|XP_034671078.1|DSUB
OG0004090	LOC4802168|XP_001359141.3|DPSE	LOC117897671|XP_034662561.1|DSUB
OG0004091	LOC4802396|XP_033233171.1|DPSE	LOC117898856|XP_034664423.1|DSUB
OG0004092	LOC4815968|XP_001355267.2|DPSE	LOC117895369|XP_034658850.1|DSUB
OG0004094	LOC4815249|XP_001355160.2|DPSE	LOC117903037|XP_034670658.1|DSUB
OG0004095	LOC4802841|XP_001359677.5|DPSE	LOC117899324|XP_034665149.1|DSUB
OG0004096	LOC4801246|XP_001358369.3|DPSE	LOC117897415|XP_034662133.1|DSUB
OG0004097	LOC4812848|XP_001353502.1|DPSE	LOC117895763|XP_034659528.1|DSUB
OG0004098	LOC4802071|XP_015037590.2|DPSE	LOC117896832|XP_034661237.1|DSUB
OG0004099	LOC4802521|XP_033233474.1|DPSE	LOC117898489|XP_034663816.1|DSUB
OG0004100	LOC4802512|XP_001359420.3|DPSE	LOC117897883|XP_034662850.1|DSUB
OG0004101	LOC117184958|XP_033240112.1|DPSE, LOC4802510|XP_001359419.4|DPSE	LOC117897255|XP_034661870.1|DSUB
OG0004102	LOC6897637|XP_002137781.4|DPSE	LOC117898716|XP_034664225.1|DSUB
OG0004103	LOC4802201|XP_001359168.3|DPSE	LOC117898751|XP_034664264.1|DSUB
OG0004104	LOC4800543|XP_015038648.2|DPSE	LOC117897941|XP_034662924.1|DSUB
OG0004105	LOC4813298|XP_001353434.2|DPSE	LOC117894898|XP_034658080.1|DSUB
OG0004106	LOC4813958|XP_033238095.1|DPSE	LOC117894788|XP_034657908.1|DSUB
OG0004107	LOC4814106|XP_001354284.1|DPSE	LOC117894272|XP_034657119.1|DSUB
OG0004108	LOC4803096|XP_001359894.2|DPSE	LOC117896525|XP_034660786.1|DSUB
OG0004109	LOC4802167|XP_001359140.2|DPSE	LOC117897674|XP_034662573.1|DSUB
OG0004110	LOC4812415|XP_001352888.1|DPSE	LOC117894159|XP_034656946.1|DSUB
OG0004111	LOC4802668|XP_001359540.2|DPSE	LOC117899250|XP_034665023.1|DSUB
OG0004112	LOC4802183|XP_001359152.2|DPSE	LOC117895952|XP_034659793.1|DSUB
OG0004113	LOC4815486|XP_033238731.1|DPSE	LOC117899059|XP_034664755.1|DSUB
OG0004114	LOC4814401|XP_001354456.2|DPSE	LOC117891069|XP_034652138.1|DSUB
OG0004115	LOC4814368|XP_001354458.2|DPSE	LOC117891007|XP_034652059.1|DSUB
OG0004116	LOC4802672|XP_001359542.3|DPSE	LOC117897326|XP_034661987.1|DSUB
OG0004117	LOC4802864|XP_001359698.2|DPSE	LOC117897470|XP_034662212.1|DSUB
OG0004118	LOC4804002|XP_001360633.2|DPSE	LOC117891877|XP_034653533.1|DSUB
OG0004119	LOC4803172|XP_001359956.1|DPSE	LOC117897357|XP_034662030.1|DSUB
OG0004120	LOC4803108|XP_001359905.4|DPSE	LOC117899773|XP_034665935.1|DSUB
OG0004121	LOC4812064|XP_015043754.1|DPSE	LOC117892957|XP_034655181.1|DSUB
OG0004122	LOC4803090|XP_001359889.2|DPSE	LOC117899222|XP_034664986.1|DSUB
OG0004123	LOC4802691|XP_015038009.2|DPSE	LOC117896066|XP_034659976.1|DSUB
OG0004124	LOC6902255|XP_002133782.3|DPSE	LOC117892104|XP_034654416.1|DSUB
OG0004125	LOC4800249|XP_003736222.1|DPSE	LOC117898854|XP_034664421.1|DSUB
OG0004126	LOC4800260|XP_015038744.2|DPSE	LOC117898843|XP_034664409.1|DSUB
OG0004127	LOC4816884|XP_001356321.1|DPSE	LOC117901999|XP_034668905.1|DSUB
OG0004128	LOC4802387|XP_001359315.2|DPSE	LOC117899790|XP_034665956.1|DSUB
OG0004129	LOC6898892|XP_033235064.1|DPSE	LOC117890690|XP_034651570.1|DSUB
OG0004130	LOC4815096|XP_015041824.2|DPSE	LOC117903210|XP_034670988.1|DSUB
OG0004131	LOC4802879|XP_001359708.1|DPSE	LOC117899799|XP_034665972.1|DSUB
OG0004132	LOC4813370|XP_001353867.1|DPSE	LOC117894449|XP_034657437.1|DSUB
OG0004133	LOC4817711|XP_001357089.3|DPSE	LOC117900953|XP_034667417.1|DSUB
OG0004134	LOC4802127|XP_033233092.1|DPSE	LOC117899759|XP_034665902.1|DSUB
OG0004135	LOC4803056|XP_033232971.1|DPSE	LOC117899294|XP_034665097.1|DSUB
OG0004136	LOC4802721|XP_001359586.3|DPSE	LOC117897754|XP_034662686.1|DSUB
OG0004137	LOC4804714|XP_001361232.2|DPSE	LOC117891904|XP_034653618.1|DSUB
OG0004138	LOC4812177|XP_001352590.1|DPSE	LOC117893416|XP_034655919.1|DSUB
OG0004139	LOC4815206|XP_001354666.4|DPSE	LOC117903414|XP_034671320.1|DSUB
OG0004140	LOC4815883|XP_001355564.2|DPSE	LOC117903689|XP_034671922.1|DSUB
OG0004141	LOC4804630|XP_033233841.1|DPSE	LOC117890622|XP_034651461.1|DSUB
OG0004142	LOC4814246|XP_001354442.1|DPSE	LOC117903586|XP_034671697.1|DSUB
OG0004143	LOC4800835|XP_001358039.3|DPSE	LOC117899363|XP_034665233.1|DSUB
OG0004144	LOC4816916|XP_001356339.1|DPSE	LOC117902018|XP_034668959.1|DSUB
OG0004145	LOC4814135|XP_001354192.3|DPSE	LOC117894622|XP_034657678.1|DSUB
OG0004146	LOC4802322|XP_001359262.3|DPSE	LOC117898974|XP_034664606.1|DSUB
OG0004147	LOC4816976|XP_001356326.2|DPSE	LOC117901996|XP_034668901.1|DSUB
OG0004148	LOC4800873|XP_015038519.2|DPSE	LOC117899666|XP_034665745.1|DSUB
OG0004149	LOC4802695|XP_033241781.1|DPSE	LOC117897825|XP_034662768.1|DSUB
OG0004150	LOC4802411|XP_001359334.2|DPSE	LOC117898855|XP_034664422.1|DSUB
OG0004151	LOC4801988|XP_001358999.4|DPSE	LOC117897545|XP_034662362.1|DSUB
OG0004152	LOC4802444|XP_033241753.1|DPSE	LOC117895958|XP_034659801.1|DSUB
OG0004153	LOC4805025|XP_001361493.3|DPSE	LOC117891120|XP_034652216.1|DSUB
OG0004154	LOC6900027|XP_033240339.1|DPSE	LOC117894016|XP_034656739.1|DSUB
OG0004155	LOC4802461|XP_001359378.2|DPSE	LOC117899413|XP_034665294.1|DSUB
OG0004156	LOC4802400|XP_001359325.4|DPSE	LOC117897738|XP_034662665.1|DSUB
OG0004157	LOC4814704|XP_001355008.3|DPSE	LOC117902256|XP_034669409.1|DSUB
OG0004158	LOC4813450|XP_001353676.2|DPSE	LOC117894190|XP_034656996.1|DSUB
OG0004159	LOC4802365|XP_001359294.2|DPSE	LOC117896011|XP_034659899.1|DSUB
OG0004160	LOC6900553|XP_015042916.2|DPSE	LOC117895393|XP_034658908.1|DSUB
OG0004161	LOC4803112|XP_001359909.5|DPSE	LOC117899791|XP_034665957.1|DSUB
OG0004162	LOC4802537|XP_001359438.2|DPSE	LOC117896507|XP_034660750.1|DSUB
OG0004163	LOC6897821|XP_002137926.2|DPSE	LOC117898062|XP_034663120.1|DSUB
OG0004164	LOC4802304|XP_015037730.2|DPSE	LOC117896477|XP_034660706.1|DSUB
OG0004165	LOC4805239|XP_015040507.2|DPSE	LOC117892010|XP_034653792.1|DSUB
OG0004166	LOC4803530|XP_001360241.3|DPSE	LOC117890853|XP_034651831.1|DSUB
