Orthogroup	DPSE.longest_only	DBIA.longest_only
OG0003830	LOC4816658|XP_001356090.2|DPSE	LOC108033335|XP_016963110.1|DBIA
OG0003831	LOC4800990|XP_001358166.2|DPSE	LOC108031725|XP_016960884.1|DBIA
OG0003832	LOC4817891|XP_015035499.2|DPSE	LOC108034251|XP_016964593.1|DBIA
OG0003833	LOC4817984|XP_001357414.1|DPSE	LOC108033955|XP_016964138.1|DBIA
OG0003834	LOC4816185|XP_001355770.1|DPSE	LOC108033890|XP_016964026.1|DBIA
OG0003835	LOC4816419|XP_015036749.1|DPSE	LOC108032588|XP_016961985.1|DBIA
OG0003836	LOC117184263|XP_033236913.1|DPSE, LOC4817150|XP_001356386.3|DPSE	LOC108033743|XP_016963791.1|DBIA
OG0003837	LOC4817192|XP_015035770.2|DPSE	LOC108034065|XP_016964309.1|DBIA
OG0003838	LOC4817189|XP_001356696.2|DPSE	LOC108032474|XP_016961786.1|DBIA
OG0003839	LOC4817905|XP_001357328.2|DPSE	LOC108032642|XP_016962077.1|DBIA
OG0003840	LOC4804024|XP_001360654.2|DPSE	LOC108029482|XP_016957234.1|DBIA
OG0003841	LOC6902529|XP_002133069.1|DPSE	LOC108029250|XP_016956934.1|DBIA
OG0003842	LOC4811709|XP_033237029.1|DPSE	LOC108033963|XP_016964158.1|DBIA
OG0003843	LOC4816442|XP_015036809.2|DPSE	LOC108032609|XP_016962028.1|DBIA
OG0003844	LOC4818142|XP_015035389.1|DPSE	LOC108032679|XP_016962142.1|DBIA
OG0003845	LOC4817920|XP_015035413.2|DPSE	LOC108029230|XP_016956913.1|DBIA
OG0003846	LOC4816984|XP_015035752.1|DPSE	LOC108032714|XP_016962181.1|DBIA
OG0003847	LOC4816263|XP_015036973.2|DPSE	LOC108032743|XP_016962216.1|DBIA
OG0003848	LOC4800755|XP_001357971.3|DPSE	LOC108024502|XP_016949938.1|DBIA
OG0003849	LOC4805337|XP_001361753.3|DPSE	LOC108036178|XP_016967657.1|DBIA
OG0003850	LOC4816677|XP_015036798.2|DPSE	LOC108034155|XP_016964444.1|DBIA
OG0003851	LOC4804433|XP_001360997.2|DPSE	LOC108030259|XP_016958569.1|DBIA
OG0003852	LOC4817051|XP_033236636.1|DPSE	LOC108036126|XP_016967600.1|DBIA
OG0003853	LOC4805659|XP_015040766.1|DPSE	LOC108030153|XP_016958367.1|DBIA
OG0003854	LOC4817073|XP_015035949.2|DPSE	LOC108034896|XP_016965603.1|DBIA
OG0003855	LOC4816878|XP_033235462.1|DPSE	LOC108034163|XP_016964462.1|DBIA
OG0003856	LOC4817282|XP_015036189.2|DPSE	LOC108033250|XP_016963005.1|DBIA
OG0003857	LOC4817775|XP_001357136.1|DPSE	LOC108032572|XP_016961961.1|DBIA
OG0003858	LOC4815678|XP_015041172.2|DPSE	LOC108024143|XP_016949416.1|DBIA
OG0003859	LOC4817012|XP_001356492.2|DPSE	LOC108033945|XP_016964121.1|DBIA
OG0003860	LOC6898897|XP_033233900.1|DPSE	LOC108022895|XP_016947583.1|DBIA
OG0003861	LOC4816691|XP_001355996.3|DPSE	LOC108027833|XP_016954908.1|DBIA
OG0003862	LOC4818153|XP_033235582.1|DPSE	LOC108033099|XP_016962823.1|DBIA
OG0003863	LOC4816259|XP_001355842.4|DPSE	LOC108032521|XP_016961845.1|DBIA
OG0003864	LOC4816258|XP_001355841.3|DPSE	LOC108032803|XP_016962298.1|DBIA
OG0003865	LOC4802651|XP_001359532.2|DPSE	LOC108025510|XP_016951521.1|DBIA
OG0003866	LOC4816568|XP_001356099.2|DPSE	LOC108034131|XP_016964409.1|DBIA
OG0003867	LOC26532749|XP_015044417.1|DPSE	LOC108031950|XP_016961228.1|DBIA
OG0003868	LOC26533591|XP_033236164.1|DPSE	LOC108033339|XP_016963114.1|DBIA
OG0003869	LOC4817481|XP_001356765.3|DPSE	LOC108033559|XP_016963396.1|DBIA
OG0003870	LOC6902916|XP_015036014.2|DPSE	LOC108033673|XP_016963607.1|DBIA
OG0003871	LOC4817277|XP_001356758.3|DPSE	LOC108034276|XP_016964624.1|DBIA
OG0003872	LOC4803994|XP_001360625.1|DPSE	LOC108022838|XP_016947499.1|DBIA
OG0003873	LOC4818188|XP_001357500.1|DPSE	LOC108034085|XP_016964340.1|DBIA
OG0003874	LOC4816305|XP_033235386.1|DPSE	LOC108033736|XP_016963778.1|DBIA
OG0003875	LOC4817483|XP_001356300.2|DPSE	LOC108034818|XP_016965363.1|DBIA
OG0003876	LOC6903212|XP_002132913.1|DPSE	LOC108027906|XP_016955014.1|DBIA
OG0003877	LOC4816448|XP_001356172.2|DPSE	LOC108032811|XP_016962313.1|DBIA
OG0003878	LOC6902851|XP_015035875.2|DPSE	LOC108033944|XP_016964118.1|DBIA
OG0003879	LOC4812215|XP_001352470.4|DPSE	LOC108030163|XP_016958385.1|DBIA
OG0003880	LOC6900606|XP_002134978.3|DPSE	LOC108028535|XP_016955920.1|DBIA
OG0003881	LOC4805441|XP_001361842.1|DPSE	LOC108022992|XP_016947711.1|DBIA
OG0003882	LOC4805231|XP_001361668.3|DPSE	LOC108030717|XP_016959248.1|DBIA
OG0003883	LOC4814614|XP_001354768.1|DPSE	LOC108023994|XP_016949219.1|DBIA
OG0003884	LOC4816527|XP_001356246.2|DPSE	LOC108032624|XP_016962051.1|DBIA
OG0003885	LOC4818143|XP_001357294.1|DPSE	LOC108034245|XP_016964586.1|DBIA
OG0003886	LOC6903411|XP_002132290.3|DPSE	LOC108034246|XP_016964587.1|DBIA
OG0003887	LOC4816746|XP_033235648.1|DPSE	LOC108029217|XP_016956896.1|DBIA
OG0003888	LOC4800702|XP_001357927.4|DPSE	LOC108032013|XP_016961303.1|DBIA
OG0003889	LOC117184190|XP_033236620.1|DPSE, LOC4817612|XP_001357014.2|DPSE, LOC117184189|XP_033236616.1|DPSE	LOC108027890|XP_016954998.1|DBIA
OG0003890	LOC4811911|XP_001352858.1|DPSE	LOC108035579|XP_016966738.1|DBIA
OG0003891	LOC4816279|XP_001356242.3|DPSE	LOC108032640|XP_016962075.1|DBIA
OG0003892	LOC4812566|XP_001352412.1|DPSE	LOC108034799|XP_016965289.1|DBIA
OG0003893	LOC4816595|XP_015036828.1|DPSE	LOC108036097|XP_016967552.1|DBIA
OG0003894	LOC4818095|XP_001357398.1|DPSE	LOC108033320|XP_016963087.1|DBIA
OG0003895	LOC4805508|XP_001361900.2|DPSE	LOC108022589|XP_016947105.1|DBIA
OG0003896	LOC6898983|XP_004444527.1|DPSE	LOC108022919|XP_016947618.1|DBIA
OG0003897	LOC4803923|XP_001360564.1|DPSE	LOC108022485|XP_016946927.1|DBIA
OG0003898	LOC4811699|XP_001352281.2|DPSE	LOC108033634|XP_016963541.1|DBIA
OG0003899	LOC4817002|XP_001356432.1|DPSE	LOC108029280|XP_016956967.1|DBIA
OG0003900	LOC4817591|XP_015036363.2|DPSE	LOC108027820|XP_016954888.1|DBIA
OG0003901	LOC4817756|XP_001357137.2|DPSE	LOC108032574|XP_016961962.1|DBIA
OG0003902	LOC4817794|XP_033236756.1|DPSE	LOC108033852|XP_016963977.1|DBIA
OG0003903	LOC4816570|XP_001355917.1|DPSE	LOC108036746|XP_016968544.1|DBIA
OG0003904	LOC4816749|XP_001355918.2|DPSE	LOC108036745|XP_016968543.1|DBIA
OG0003905	LOC6896749|XP_002136956.3|DPSE	LOC108032119|XP_016961441.1|DBIA
OG0003906	LOC4805696|XP_001362054.2|DPSE	LOC108036425|XP_016968042.1|DBIA
OG0003907	LOC4816821|XP_001356748.1|DPSE	LOC108028953|XP_016956480.1|DBIA
OG0003908	LOC4817430|XP_001356749.3|DPSE	LOC108029032|XP_016956570.1|DBIA
OG0003909	LOC4805640|XP_001362009.3|DPSE	LOC108022795|XP_016947414.1|DBIA
OG0003910	LOC26532955|XP_033238522.1|DPSE	LOC108027032|XP_016953718.1|DBIA
OG0003911	LOC4817132|XP_001356734.1|DPSE	LOC108027933|XP_016955051.1|DBIA
OG0003912	LOC4816315|XP_001356005.2|DPSE	LOC108032379|XP_016961689.1|DBIA
OG0003913	LOC4816407|XP_033236845.1|DPSE	LOC108032697|XP_016962163.1|DBIA
OG0003914	LOC4817235|XP_001356793.1|DPSE	LOC108033983|XP_016964196.1|DBIA
OG0003915	LOC4814605|XP_001354917.3|DPSE	LOC108023756|XP_016948883.1|DBIA
OG0003916	LOC4817761|XP_001357131.3|DPSE	LOC108034223|XP_016964554.1|DBIA
OG0003917	LOC4817972|XP_001357472.3|DPSE	LOC108034337|XP_016964709.1|DBIA
OG0003918	LOC4817087|XP_001356837.4|DPSE	LOC108034135|XP_016964413.1|DBIA
OG0003919	LOC4816768|XP_033235743.1|DPSE	LOC108027893|XP_016955000.1|DBIA
OG0003920	LOC4804219|XP_001360813.1|DPSE	LOC108026846|XP_016953513.1|DBIA
OG0003921	LOC4816865|XP_001356865.4|DPSE	LOC108033803|XP_016963908.1|DBIA
OG0003922	LOC4817259|XP_001356784.2|DPSE	LOC108033815|XP_016963929.1|DBIA
OG0003923	LOC6899890|XP_002132193.1|DPSE	LOC108036024|XP_016967443.1|DBIA
OG0003924	LOC4803342|XP_001360129.2|DPSE	LOC108029397|XP_016957115.1|DBIA
OG0003925	LOC4816641|XP_033236414.1|DPSE	LOC108029106|XP_016956699.1|DBIA
OG0003926	LOC6902520|XP_002133062.1|DPSE	LOC108029087|XP_016956665.1|DBIA
OG0003927	LOC4816847|XP_001356636.3|DPSE	LOC108036121|XP_016967595.1|DBIA
OG0003928	LOC6903377|XP_002132259.2|DPSE	LOC108034236|XP_016964574.1|DBIA
OG0003929	LOC4817287|XP_001356789.2|DPSE	LOC108033996|XP_016964212.1|DBIA
OG0003930	LOC4816107|XP_001355781.1|DPSE	LOC108034075|XP_016964325.1|DBIA
OG0003931	LOC4816164|XP_015036932.1|DPSE	LOC108033937|XP_016964105.1|DBIA
OG0003932	LOC6898644|XP_002138649.4|DPSE	LOC108030360|XP_016958716.1|DBIA
OG0003933	LOC4817477|XP_001356576.2|DPSE	LOC108027907|XP_016955015.1|DBIA
OG0003934	LOC4816104|XP_001355814.1|DPSE	LOC108036708|XP_016968494.1|DBIA
OG0003935	LOC4805470|XP_015040673.2|DPSE	LOC108030196|XP_016958441.1|DBIA
OG0003936	LOC4805471|XP_001361866.2|DPSE	LOC108030197|XP_016958442.1|DBIA
OG0003937	LOC4804993|XP_001361465.3|DPSE	LOC108029522|XP_016957311.1|DBIA
OG0003938	LOC6902514|XP_033236420.1|DPSE	LOC108029044|XP_016956586.1|DBIA
OG0003939	LOC4816907|XP_001356811.1|DPSE	LOC108029063|XP_016956621.1|DBIA
OG0003940	LOC4816670|XP_001355947.3|DPSE	LOC108029115|XP_016956716.1|DBIA
OG0003941	LOC4816744|XP_001355950.3|DPSE	LOC108029198|XP_016956864.1|DBIA
OG0003942	LOC4816949|XP_001356715.3|DPSE	LOC108036766|XP_016968594.1|DBIA
OG0003943	LOC4816463|XP_001355954.1|DPSE	LOC108029047|XP_016956599.1|DBIA
OG0003944	LOC4816832|XP_001356753.1|DPSE	LOC108033810|XP_016963918.1|DBIA
OG0003945	LOC4804551|XP_001361094.1|DPSE	LOC108022690|XP_016947250.1|DBIA
OG0003946	LOC4816616|XP_001356274.1|DPSE	LOC108034081|XP_016964335.1|DBIA
OG0003947	LOC4816686|XP_001356282.2|DPSE	LOC108034149|XP_016964437.1|DBIA
OG0003948	LOC4817676|XP_001357062.2|DPSE	LOC108034314|XP_016964672.1|DBIA
OG0003949	LOC6903238|XP_033236043.1|DPSE	LOC108033828|XP_016963943.1|DBIA
OG0003950	LOC4817894|XP_001357196.1|DPSE	LOC108035845|XP_016967080.1|DBIA
OG0003951	LOC4817868|XP_001357201.4|DPSE	LOC108030489|XP_016958863.1|DBIA
OG0003952	LOC4817466|XP_001356802.1|DPSE	LOC108033371|XP_016963178.1|DBIA
OG0003953	LOC4816210|XP_001355765.2|DPSE	LOC108033779|XP_016963871.1|DBIA
OG0003954	LOC4812673|XP_001353057.4|DPSE	LOC108035205|XP_016966205.1|DBIA
OG0003955	LOC117184169|XP_033236546.1|DPSE, LOC117184168|XP_033236543.1|DPSE	LOC108033289|XP_016963044.1|DBIA
OG0003956	LOC4817425|XP_033237011.1|DPSE	LOC108033824|XP_016963940.1|DBIA
OG0003957	LOC4814048|XP_001354193.1|DPSE	LOC108034739|XP_016965172.1|DBIA
OG0003958	LOC4815309|XP_015041990.1|DPSE	LOC108025859|XP_016952016.1|DBIA
OG0003959	LOC4804406|XP_033233515.1|DPSE	LOC108022947|XP_016947652.1|DBIA
OG0003960	LOC6901870|XP_002133408.2|DPSE	LOC108028887|XP_016956393.1|DBIA
OG0003961	LOC4816804|XP_001356720.2|DPSE	LOC108036742|XP_016968539.1|DBIA
OG0003962	LOC4816679|XP_001355965.1|DPSE	LOC108029142|XP_016956756.1|DBIA
OG0003963	LOC4816627|XP_001356288.4|DPSE	LOC108033906|XP_016964061.1|DBIA
OG0003964	LOC4817212|XP_001356408.1|DPSE	LOC108035157|XP_016966100.1|DBIA
OG0003965	LOC4816706|XP_033236770.1|DPSE	LOC108036693|XP_016968471.1|DBIA
OG0003966	LOC6902741|XP_002133255.2|DPSE	LOC108036830|XP_016968663.1|DBIA
OG0003967	LOC6898855|XP_033234846.1|DPSE	LOC108026680|XP_016953245.1|DBIA
OG0003968	LOC4805281|XP_015040526.1|DPSE	LOC108026754|XP_016953372.1|DBIA
OG0003969	LOC6898294|XP_002138356.3|DPSE	LOC108022481|XP_016946921.1|DBIA
OG0003970	LOC4816831|XP_033236036.1|DPSE	LOC108029023|XP_016956558.1|DBIA
OG0003971	LOC6903320|XP_033235502.1|DPSE	LOC108035178|XP_016966138.1|DBIA
OG0003972	LOC4812786|XP_001353178.4|DPSE	LOC108034900|XP_016965615.1|DBIA
OG0003973	LOC6898613|XP_002138618.2|DPSE	LOC108022606|XP_016947131.1|DBIA
OG0003974	LOC4804357|XP_001360931.2|DPSE	LOC108030321|XP_016958654.1|DBIA
OG0003975	LOC4816227|XP_033236684.1|DPSE	LOC108036749|XP_016968546.1|DBIA
OG0003976	LOC4817882|XP_001357306.2|DPSE	LOC108032580|XP_016961973.1|DBIA
OG0003977	LOC6903449|XP_002132328.1|DPSE	LOC108032787|XP_016962280.1|DBIA
OG0003978	LOC4812022|XP_001352933.1|DPSE	LOC108035962|XP_016967264.1|DBIA
OG0003979	LOC4816586|XP_001356042.3|DPSE	LOC108034195|XP_016964512.1|DBIA
OG0003980	LOC4803101|XP_001359899.2|DPSE	LOC108031990|XP_016961274.1|DBIA
OG0003981	LOC6902888|XP_033235166.1|DPSE	LOC108033898|XP_016964043.1|DBIA
OG0003982	LOC4816594|XP_015036827.2|DPSE	LOC108032806|XP_016962303.1|DBIA
OG0003983	LOC4816410|XP_001356173.4|DPSE	LOC108032444|XP_016961758.1|DBIA
OG0003984	LOC4817175|XP_001356382.4|DPSE	LOC108033644|XP_016963566.1|DBIA
OG0003985	LOC13036385|XP_033236761.1|DPSE	LOC108033643|XP_016963565.1|DBIA
OG0003986	LOC4816921|XP_001356395.4|DPSE	LOC108033527|XP_016963361.1|DBIA
OG0003987	LOC4817001|XP_001356394.2|DPSE	LOC108033869|XP_016964001.1|DBIA
OG0003988	LOC4817203|XP_001356514.3|DPSE	LOC108029260|XP_016956944.1|DBIA
OG0003989	LOC4817035|XP_001356405.3|DPSE	LOC108033896|XP_016964040.1|DBIA
OG0003990	LOC6903464|XP_002132343.2|DPSE	LOC108029259|XP_016956943.1|DBIA
OG0003991	LOC4817698|XP_033236309.1|DPSE	LOC108027825|XP_016954895.1|DBIA
OG0003992	LOC4817566|XP_001356971.3|DPSE	LOC108027868|XP_016954971.1|DBIA
OG0003993	LOC4817579|XP_033236267.1|DPSE	LOC108027804|XP_016954872.1|DBIA
OG0003994	LOC4801602|XP_001358670.1|DPSE	LOC108025552|XP_016951573.1|DBIA
OG0003995	LOC6898770|XP_002138748.2|DPSE	LOC108029711|XP_016957676.1|DBIA
OG0003996	LOC4803350|XP_001360116.2|DPSE	LOC108029999|XP_016958003.1|DBIA
OG0003997	LOC4818163|XP_001357438.1|DPSE	LOC108034253|XP_016964596.1|DBIA
OG0003998	LOC6903313|XP_033235321.1|DPSE	LOC108035838|XP_016967072.1|DBIA
OG0003999	LOC6902743|XP_002133257.1|DPSE	LOC108026774|XP_016953413.1|DBIA
OG0004000	LOC4815378|XP_001354986.3|DPSE	LOC108023749|XP_016948876.1|DBIA
OG0004001	LOC4804307|XP_001360887.3|DPSE	LOC108026734|XP_016953336.1|DBIA
OG0004002	LOC6902609|XP_002133135.2|DPSE	LOC108032418|XP_016961727.1|DBIA
OG0004003	LOC4817060|XP_033235336.1|DPSE	LOC108033722|XP_016963747.1|DBIA
OG0004004	LOC4817455|XP_001356616.2|DPSE	LOC108036086|XP_016967525.1|DBIA
OG0004005	LOC4817879|XP_001357485.2|DPSE	LOC108033864|XP_016963992.1|DBIA
OG0004006	LOC4816930|XP_001356868.2|DPSE	LOC108033783|XP_016963875.1|DBIA
OG0004007	LOC6903012|XP_002132734.1|DPSE	LOC108035227|XP_016966249.1|DBIA
OG0004008	LOC4818122|XP_033235325.1|DPSE	LOC108036839|XP_016968683.1|DBIA
OG0004009	LOC4816648|XP_001355970.2|DPSE	LOC108029220|XP_016956903.1|DBIA
OG0004010	LOC4816443|XP_015036810.2|DPSE	LOC108032546|XP_016961912.1|DBIA
OG0004011	LOC6903420|XP_002132299.1|DPSE	LOC108032820|XP_016962323.1|DBIA
OG0004012	LOC4800613|XP_001357858.1|DPSE	LOC108031997|XP_016961279.1|DBIA
OG0004013	LOC4816403|XP_001356218.2|DPSE	LOC108034059|XP_016964303.1|DBIA
OG0004014	LOC4812816|XP_033237367.1|DPSE	LOC108035476|XP_016966615.1|DBIA
OG0004015	LOC4816386|XP_033235569.1|DPSE	LOC108036744|XP_016968542.1|DBIA
OG0004016	LOC4811654|XP_001352245.3|DPSE	LOC108034129|XP_016964406.1|DBIA
OG0004017	LOC4817584|XP_001356988.1|DPSE	LOC108027831|XP_016954906.1|DBIA
OG0004018	LOC4803469|XP_001360187.1|DPSE	LOC108030304|XP_016958627.1|DBIA
OG0004019	LOC4816845|XP_001356858.2|DPSE	LOC108033988|XP_016964201.1|DBIA
OG0004020	LOC4817354|XP_001356827.1|DPSE	LOC108027838|XP_016954914.1|DBIA
OG0004021	LOC4816990|XP_001356833.1|DPSE	LOC108027816|XP_016954884.1|DBIA
OG0004022	LOC4817716|XP_001357132.2|DPSE	LOC108034069|XP_016964315.1|DBIA
OG0004023	LOC4804949|XP_001361430.5|DPSE	LOC108026578|XP_016953019.1|DBIA
OG0004024	LOC4817504|XP_033236766.1|DPSE	LOC108033625|XP_016963503.1|DBIA
OG0004025	LOC4817114|XP_001356347.2|DPSE	LOC108032618|XP_016962046.1|DBIA
OG0004026	LOC4817298|XP_015036057.2|DPSE	LOC108036080|XP_016967515.1|DBIA
OG0004027	LOC6898567|XP_002138587.4|DPSE	LOC108023116|XP_016947871.1|DBIA
OG0004028	LOC4818111|XP_001357226.3|DPSE	LOC108034113|XP_016964379.1|DBIA
OG0004029	LOC4817937|XP_015035325.2|DPSE	LOC108036115|XP_016967582.1|DBIA
OG0004030	LOC4803529|XP_033233427.1|DPSE	LOC108026770|XP_016953403.1|DBIA
OG0004031	LOC6903008|XP_033236145.1|DPSE	LOC108034255|XP_016964600.1|DBIA
OG0004032	LOC6902762|XP_002133274.3|DPSE	LOC108036825|XP_016968658.1|DBIA
OG0004033	LOC4816783|XP_015035715.2|DPSE	LOC108034011|XP_016964235.1|DBIA
OG0004034	LOC6902958|XP_002132684.3|DPSE	LOC108033811|XP_016963919.1|DBIA
OG0004035	LOC6902515|XP_015036577.2|DPSE	LOC108029045|XP_016956589.1|DBIA
OG0004036	LOC4816515|XP_001356004.1|DPSE	LOC108027760|XP_016954801.1|DBIA
OG0004037	LOC4816747|XP_015036537.2|DPSE	LOC108036754|XP_016968569.1|DBIA
OG0004038	LOC4817296|XP_001356752.1|DPSE	LOC108029110|XP_016956712.1|DBIA
OG0004039	LOC4816855|XP_001356624.4|DPSE	LOC108029076|XP_016956646.1|DBIA
OG0004040	LOC4803865|XP_001360514.2|DPSE	LOC108026790|XP_016953440.1|DBIA
OG0004041	LOC6899268|XP_033239360.1|DPSE, LOC4814593|XP_001354583.3|DPSE	LOC108023663|XP_016948773.1|DBIA
OG0004042	LOC4812379|XP_001352843.1|DPSE	LOC108028329|XP_016955558.1|DBIA
OG0004043	LOC4816336|XP_001356059.2|DPSE	LOC108033858|XP_016963984.1|DBIA
OG0004044	LOC4815297|XP_033240318.1|DPSE	LOC108022022|XP_016946356.1|DBIA
OG0004045	LOC4811739|XP_015044346.1|DPSE	LOC108033413|XP_016963223.1|DBIA
OG0004046	LOC4817049|XP_001356425.3|DPSE	LOC108029135|XP_016956747.1|DBIA
OG0004047	LOC4817749|XP_001357159.2|DPSE	LOC108034153|XP_016964442.1|DBIA
OG0004048	LOC4817429|XP_001356729.3|DPSE	LOC108027828|XP_016954899.1|DBIA
OG0004049	LOC6902831|XP_002132567.1|DPSE	LOC108036854|XP_016968716.1|DBIA
OG0004050	LOC4816918|XP_001356888.4|DPSE	LOC108033920|XP_016964080.1|DBIA
OG0004051	LOC4816824|XP_001356808.4|DPSE	LOC108033823|XP_016963937.1|DBIA
OG0004052	LOC4815183|XP_033240275.1|DPSE	LOC108023311|XP_016948101.1|DBIA
OG0004053	LOC4804742|XP_001361254.2|DPSE	LOC108022853|XP_016947516.1|DBIA
OG0004054	LOC4817261|XP_033235299.1|DPSE	LOC108033412|XP_016963222.1|DBIA
OG0004055	LOC4801041|XP_001358206.2|DPSE	LOC108025206|XP_016951027.1|DBIA
OG0004056	LOC4802774|XP_001359634.3|DPSE	LOC108024977|XP_016950710.1|DBIA
OG0004057	LOC4813337|XP_001354016.2|DPSE	LOC108034480|XP_016964871.1|DBIA
OG0004058	LOC4813435|XP_033241058.1|DPSE	LOC108035258|XP_016966293.1|DBIA
OG0004059	LOC4802694|XP_001359561.3|DPSE	LOC108031911|XP_016961168.1|DBIA
OG0004060	LOC4803149|XP_001359939.2|DPSE	LOC108024507|XP_016949942.1|DBIA
OG0004061	LOC4815352|XP_033238797.1|DPSE	LOC108030733|XP_016959303.1|DBIA
OG0004062	LOC4813583|XP_001353562.2|DPSE	LOC108035429|XP_016966549.1|DBIA
OG0004063	LOC4815636|XP_001355386.1|DPSE	LOC108023689|XP_016948801.1|DBIA
OG0004064	LOC4813211|XP_001353432.1|DPSE	LOC108030584|XP_016959041.1|DBIA
OG0004065	LOC6899112|XP_033234688.1|DPSE	LOC108022556|XP_016947039.1|DBIA
OG0004066	LOC4803966|XP_001360604.3|DPSE	LOC108022497|XP_016946942.1|DBIA
OG0004067	LOC4815427|XP_001355338.1|DPSE	LOC108032631|XP_016962103.1|DBIA
OG0004068	LOC4803026|XP_001359828.1|DPSE	LOC108031124|XP_016959825.1|DBIA
OG0004069	LOC6897677|XP_015037961.2|DPSE	LOC108031581|XP_016960635.1|DBIA
OG0004070	LOC4813531|XP_001353551.3|DPSE	LOC108034677|XP_016965108.1|DBIA
OG0004071	LOC4813996|XP_001354174.2|DPSE	LOC108030803|XP_016959381.1|DBIA
OG0004072	LOC4813997|XP_001354173.3|DPSE	LOC108030807|XP_016959395.1|DBIA
OG0004073	LOC4815569|XP_001355721.4|DPSE	LOC108023553|XP_016948623.1|DBIA
OG0004074	LOC6898413|XP_002138459.3|DPSE	LOC108026676|XP_016953238.1|DBIA
OG0004075	LOC4804378|XP_001360949.3|DPSE	LOC108029771|XP_016957768.1|DBIA
OG0004076	LOC4804379|XP_001360950.3|DPSE	LOC108029622|XP_016957503.1|DBIA
OG0004077	LOC4816331|XP_001355926.2|DPSE	LOC108036730|XP_016968516.1|DBIA
OG0004078	LOC4802199|XP_001359166.2|DPSE	LOC108025418|XP_016951388.1|DBIA
OG0004079	LOC4814961|XP_001355150.1|DPSE	LOC108022033|XP_016946368.1|DBIA
OG0004080	LOC4803780|XP_001360442.1|DPSE	LOC108030282|XP_016958600.1|DBIA
OG0004081	LOC6898823|XP_033234289.1|DPSE	LOC108022581|XP_016947088.1|DBIA
OG0004082	LOC6899871|XP_002135667.2|DPSE	LOC108022851|XP_016947513.1|DBIA
OG0004083	LOC4801753|XP_002137483.3|DPSE, LOC6903902|XP_033232489.1|DPSE	LOC108026206|XP_016952497.1|DBIA
OG0004084	LOC4812467|XP_001352956.4|DPSE	LOC108030834|XP_016959447.1|DBIA
OG0004085	LOC4802068|XP_001359061.1|DPSE	LOC108023286|XP_016948071.1|DBIA
OG0004086	LOC4801247|XP_001358370.3|DPSE	LOC108024560|XP_016950038.1|DBIA
OG0004087	LOC4814841|XP_015041639.2|DPSE	LOC108025689|XP_016951711.1|DBIA
OG0004088	LOC4801141|XP_001358280.1|DPSE	LOC108025527|XP_016951541.1|DBIA
OG0004089	LOC6901779|XP_033241472.1|DPSE	LOC108022015|XP_016946345.1|DBIA
OG0004090	LOC4802168|XP_001359141.3|DPSE	LOC108026187|XP_016952466.1|DBIA
OG0004091	LOC4802396|XP_033233171.1|DPSE	LOC108031711|XP_016960865.1|DBIA
OG0004092	LOC4815968|XP_001355267.2|DPSE	LOC108023565|XP_016948645.1|DBIA
OG0004094	LOC4815249|XP_001355160.2|DPSE	LOC108032990|XP_016962556.1|DBIA
OG0004095	LOC4802841|XP_001359677.5|DPSE	LOC108025380|XP_016951342.1|DBIA
OG0004096	LOC4801246|XP_001358369.3|DPSE	LOC108024561|XP_016950039.1|DBIA
OG0004097	LOC4812848|XP_001353502.1|DPSE	LOC108028638|XP_016956052.1|DBIA
OG0004098	LOC4802071|XP_015037590.2|DPSE	LOC108023456|XP_016948448.1|DBIA
OG0004099	LOC4802521|XP_033233474.1|DPSE	LOC108032885|XP_016962399.1|DBIA
OG0004100	LOC4802512|XP_001359420.3|DPSE	LOC108032934|XP_016962495.1|DBIA
OG0004101	LOC117184958|XP_033240112.1|DPSE, LOC4802510|XP_001359419.4|DPSE	LOC108032929|XP_016962488.1|DBIA
OG0004102	LOC6897637|XP_002137781.4|DPSE	LOC108032901|XP_016962432.1|DBIA
OG0004103	LOC4802201|XP_001359168.3|DPSE	LOC108025416|XP_016951386.1|DBIA
OG0004104	LOC4800543|XP_015038648.2|DPSE	LOC108024817|XP_016950431.1|DBIA
OG0004105	LOC4813298|XP_001353434.2|DPSE	LOC108030583|XP_016959040.1|DBIA
OG0004106	LOC4813958|XP_033238095.1|DPSE	LOC108030868|XP_016959505.1|DBIA
OG0004107	LOC4814106|XP_001354284.1|DPSE	LOC108035522|XP_016966679.1|DBIA
OG0004108	LOC4803096|XP_001359894.2|DPSE	LOC108031688|XP_016960826.1|DBIA
OG0004109	LOC4802167|XP_001359140.2|DPSE	LOC108026188|XP_016952467.1|DBIA
OG0004110	LOC4812415|XP_001352888.1|DPSE	LOC108030842|XP_016959466.1|DBIA
OG0004111	LOC4802668|XP_001359540.2|DPSE	LOC108026392|XP_016952803.1|DBIA
OG0004112	LOC4802183|XP_001359152.2|DPSE	LOC108025475|XP_016951476.1|DBIA
OG0004113	LOC4815486|XP_033238731.1|DPSE	LOC108035805|XP_016967040.1|DBIA
OG0004114	LOC4814401|XP_001354456.2|DPSE	LOC108025712|XP_016951756.1|DBIA
OG0004115	LOC4814368|XP_001354458.2|DPSE	LOC108025709|XP_016951749.1|DBIA
OG0004116	LOC4802672|XP_001359542.3|DPSE	LOC108026377|XP_016952787.1|DBIA
OG0004117	LOC4802864|XP_001359698.2|DPSE	LOC108025448|XP_016951435.1|DBIA
OG0004118	LOC4804002|XP_001360633.2|DPSE	LOC108022513|XP_016946972.1|DBIA
