Orthogroup	DPSE.longest_only	DSER.longest_only
OG0006221	LOC4800714|XP_001357938.3|DPSE	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC4800712|XP_001357937.2|DPSE	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC4814859|XP_001355031.2|DPSE	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC6902245|XP_033241388.1|DPSE	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC4815390|XP_001354850.3|DPSE	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC6898687|XP_002138692.2|DPSE	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC6901211|XP_002133912.2|DPSE	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC4804127|XP_001360735.1|DPSE	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC26532627|XP_033237074.1|DPSE	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC4815765|XP_015041281.2|DPSE	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC4814684|XP_015041498.2|DPSE	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC6899744|XP_033237988.1|DPSE	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC6899177|XP_033239056.1|DPSE	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC4815928|XP_001355590.2|DPSE	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC6901618|XP_002134288.2|DPSE	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC4815541|XP_001355667.1|DPSE	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC4814974|XP_015042013.2|DPSE	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC6901176|XP_002133877.2|DPSE	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC4800995|XP_033233145.1|DPSE	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC4815927|XP_001355589.3|DPSE	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC117184488|XP_033238219.1|DPSE	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC4801513|XP_001358592.3|DPSE	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC4800706|XP_001357931.1|DPSE	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC4801668|XP_001358720.3|DPSE	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC4814985|XP_001354662.2|DPSE	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC4805012|XP_033235070.1|DPSE	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC6896949|XP_002137134.2|DPSE	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC4817582|XP_001356986.3|DPSE	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC6902298|XP_015041368.1|DPSE	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC4800745|XP_001357962.2|DPSE	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC4800744|XP_001357961.1|DPSE	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC6901287|XP_002133988.2|DPSE	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC26533661|XP_033238615.1|DPSE	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC4800930|XP_001358117.3|DPSE	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC6902191|XP_002133718.1|DPSE	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC4814405|XP_015042211.2|DPSE	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC6902319|XP_033239609.1|DPSE	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC4801647|XP_001358700.2|DPSE	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC4815233|XP_001354734.2|DPSE	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC4817796|XP_033235975.1|DPSE	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC4814394|XP_001354420.3|DPSE	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC4814726|XP_001354541.1|DPSE	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC6901162|XP_015041432.2|DPSE	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC4803873|XP_001360522.2|DPSE	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC4814608|XP_033240728.1|DPSE	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC4814838|XP_015041610.2|DPSE	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC4804458|XP_001361017.3|DPSE	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC4800352|XP_001357562.2|DPSE	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC6901072|XP_002134551.1|DPSE	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC4801021|XP_001358191.2|DPSE	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC4814676|XP_015041493.2|DPSE	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC4803413|XP_001360160.1|DPSE	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC4815724|XP_001355531.4|DPSE	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC4815090|XP_001354643.3|DPSE	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC4814136|XP_033238481.1|DPSE	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC6897155|XP_015037205.2|DPSE	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC4816093|XP_001355726.4|DPSE	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC4814444|XP_033238032.1|DPSE	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC6901882|XP_015040930.2|DPSE	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC4815455|XP_033237587.1|DPSE	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC4814597|XP_001354955.4|DPSE	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC4801562|XP_001358634.3|DPSE	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC4812239|XP_001352539.2|DPSE	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC4802732|XP_001359595.3|DPSE	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC4801455|XP_001358549.4|DPSE	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC4815165|XP_001354808.1|DPSE	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC6896687|XP_002136901.2|DPSE	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC4801431|XP_001358526.2|DPSE	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC4815377|XP_001354985.2|DPSE	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC4816569|XP_001355916.1|DPSE	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC4815462|XP_033237570.1|DPSE	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC4813625|XP_001353650.3|DPSE	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC6901629|XP_015041906.2|DPSE	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC4816023|XP_001355717.2|DPSE	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC4814634|XP_001355013.2|DPSE	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC6901911|XP_015040996.2|DPSE	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC4815050|XP_001355020.3|DPSE	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC6901632|XP_015041908.2|DPSE	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC4815007|XP_001354637.3|DPSE	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC4814681|XP_001354943.3|DPSE	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC4814692|XP_033237999.1|DPSE	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC6898043|XP_002138131.2|DPSE	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC6896832|XP_002137035.3|DPSE	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC4800621|XP_033240324.1|DPSE	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC4802125|XP_033233101.1|DPSE	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC4801938|XP_001358955.5|DPSE	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC4814215|XP_001354335.2|DPSE	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC4815902|XP_001355597.3|DPSE	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC4801485|XP_001358568.4|DPSE	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC4815710|XP_001355550.4|DPSE	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC4815761|XP_001355549.3|DPSE	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC4815277|XP_001354527.3|DPSE	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC4811743|XP_001352315.2|DPSE	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC4800343|XP_003736198.2|DPSE	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC4816017|XP_001355289.1|DPSE	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC4814813|XP_001355157.1|DPSE	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC4814938|XP_033238185.1|DPSE	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC4804890|XP_001361378.2|DPSE	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC6901062|XP_002134541.1|DPSE	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC6901209|XP_002133910.2|DPSE	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC6901954|XP_002133488.2|DPSE	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC4801547|XP_001358619.3|DPSE	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC4813844|XP_001353156.3|DPSE	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC4801142|XP_001358281.3|DPSE	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC6896965|XP_033232750.1|DPSE	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC4815727|XP_001355273.3|DPSE	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC4801378|XP_015037212.2|DPSE	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC4814930|XP_001355081.4|DPSE	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC4814442|XP_001354836.3|DPSE	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC4815225|XP_001354726.4|DPSE	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC6902307|XP_002133834.1|DPSE	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC6896823|XP_002137026.2|DPSE	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC4815285|XP_001354868.1|DPSE	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC4815247|XP_033238222.1|DPSE	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC4802740|XP_001359603.1|DPSE	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC6899606|XP_033237613.1|DPSE	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC6901573|XP_002134246.1|DPSE	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC4814317|XP_001354398.2|DPSE	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC4814256|XP_033239329.1|DPSE	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC6901056|XP_002134535.2|DPSE	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC4815499|XP_033239482.1|DPSE	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC4800705|XP_033232584.1|DPSE	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC4800463|XP_001357734.2|DPSE	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC6897317|XP_003736581.3|DPSE	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC6901267|XP_015041538.2|DPSE	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC6901160|XP_033240730.1|DPSE	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC6896781|XP_002136987.1|DPSE	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC4815284|XP_033241494.1|DPSE	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC4803656|XP_001360339.2|DPSE	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC4800415|XP_015038765.2|DPSE	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC4800936|XP_001358123.3|DPSE	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC4816052|XP_002133751.2|DPSE	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC4814934|XP_001354537.2|DPSE	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC6901910|XP_015040983.2|DPSE	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC4811942|XP_001352766.1|DPSE	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC4801526|XP_001358602.2|DPSE	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC4815063|XP_015042062.1|DPSE	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC4802277|XP_001359229.3|DPSE	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC4814539|XP_001354967.1|DPSE	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC6901742|XP_015042095.2|DPSE	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC4817726|XP_033235972.1|DPSE	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC4815174|XP_001355043.3|DPSE	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC6901652|XP_033239800.1|DPSE	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC6902248|XP_002133775.2|DPSE	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC4800371|XP_015038600.2|DPSE	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC4800370|XP_015038540.2|DPSE	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC4814345|XP_001354378.1|DPSE	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC4800317|XP_001357591.2|DPSE	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC6899810|XP_002135725.1|DPSE	LOC110186779|XP_020811710.1|DSER
OG0006373	LOC6901594|XP_015041850.2|DPSE	LOC110181556|XP_020804997.1|DSER
OG0006374	LOC4815449|XP_001355547.2|DPSE	LOC110182197|XP_020805869.1|DSER
OG0006375	LOC4815122|XP_001355204.3|DPSE	LOC110184576|XP_020808810.1|DSER
OG0006376	LOC4815543|XP_001355668.3|DPSE	LOC110179379|XP_020802552.1|DSER
OG0006377	LOC4814418|XP_001354390.1|DPSE	LOC110181745|XP_020805264.1|DSER
OG0006378	LOC4800510|XP_001357775.3|DPSE	LOC110189033|XP_020814660.1|DSER
OG0006379	LOC6902206|XP_002133733.2|DPSE	LOC110181493|XP_020804915.1|DSER
OG0006380	LOC4815125|XP_001354687.2|DPSE	LOC110181711|XP_020805219.1|DSER
OG0006381	LOC4815098|XP_001355017.2|DPSE	LOC110180643|XP_020803996.1|DSER
OG0006382	LOC4815748|XP_001355677.3|DPSE	LOC110183512|XP_020807457.1|DSER
OG0006383	LOC4815762|XP_033239006.1|DPSE	LOC110180378|XP_020803703.1|DSER
OG0006384	LOC4815668|XP_001355270.2|DPSE	LOC110180331|XP_020803648.1|DSER
OG0006385	LOC4800934|XP_001358121.2|DPSE	LOC110177315|XP_020799646.1|DSER
OG0006386	LOC4816204|XP_001355786.1|DPSE	LOC110186034|XP_020810730.1|DSER
OG0006387	LOC4800393|XP_001357678.4|DPSE	LOC110186393|XP_020811214.1|DSER
OG0006388	LOC4815991|XP_001355714.4|DPSE	LOC110180471|XP_020803807.1|DSER
OG0006389	LOC4815820|XP_001355715.4|DPSE	LOC110180470|XP_020803806.1|DSER
OG0006390	LOC4802239|XP_015037691.1|DPSE	LOC110187770|XP_020812893.1|DSER
OG0006391	LOC4801389|XP_001358490.3|DPSE	LOC110184699|XP_020808974.1|DSER
OG0006392	LOC4814487|XP_001354544.4|DPSE	LOC110182567|XP_020806275.1|DSER
OG0006393	LOC4817722|XP_001357124.4|DPSE	LOC110181210|XP_020804551.1|DSER
OG0006394	LOC4800651|XP_001357884.1|DPSE	LOC110187759|XP_020812882.1|DSER
OG0006395	LOC4800353|XP_001357561.1|DPSE	LOC110186611|XP_020811502.1|DSER
OG0006396	LOC4814731|XP_001354571.3|DPSE	LOC110180141|XP_020803446.1|DSER
OG0006397	LOC4815267|XP_001355164.3|DPSE	LOC110184604|XP_020808855.1|DSER
OG0006398	LOC6901319|XP_002134020.2|DPSE	LOC110182097|XP_020805740.1|DSER
OG0006399	LOC4815650|XP_033239496.1|DPSE	LOC110184271|XP_020808395.1|DSER
OG0006400	LOC4815795|XP_001355275.3|DPSE	LOC110184269|XP_020808393.1|DSER
OG0006401	LOC4813657|XP_001353486.3|DPSE	LOC110185260|XP_020809658.1|DSER
OG0006402	LOC4802248|XP_001359207.2|DPSE	LOC110190952|XP_020817292.1|DSER
OG0006403	LOC4803295|XP_001360059.2|DPSE	LOC110191306|XP_020817775.1|DSER
OG0006404	LOC4802837|XP_001359673.4|DPSE	LOC110186950|XP_020811944.1|DSER
OG0006405	LOC4813302|XP_001353593.3|DPSE	LOC110191240|XP_020817677.1|DSER
OG0006406	LOC4801604|XP_001358671.2|DPSE	LOC110177460|XP_020799857.1|DSER
OG0006407	LOC4815331|XP_001354981.3|DPSE	LOC110184344|XP_020808498.1|DSER
OG0006408	LOC4815176|XP_001354938.1|DPSE	LOC110184165|XP_020808235.1|DSER
OG0006409	LOC4815254|XP_001354755.2|DPSE	LOC110184226|XP_020808344.1|DSER
OG0006410	LOC4815320|XP_001354512.2|DPSE	LOC110181514|XP_020804947.1|DSER
OG0006411	LOC6901317|XP_033239448.1|DPSE	LOC110179678|XP_020802949.1|DSER
OG0006412	LOC4801332|XP_001358444.2|DPSE	LOC110186785|XP_020811719.1|DSER
OG0006413	LOC4801334|XP_015037190.2|DPSE	LOC110186411|XP_020811241.1|DSER
OG0006414	LOC4801970|XP_001358983.2|DPSE	LOC110188356|XP_020813723.1|DSER
OG0006415	LOC4814248|XP_001354419.3|DPSE	LOC110182215|XP_020805900.1|DSER
OG0006416	LOC4814814|XP_001355146.2|DPSE	LOC110183497|XP_020807439.1|DSER
OG0006417	LOC4816462|XP_001356150.2|DPSE	LOC110185811|XP_020810474.1|DSER
OG0006418	LOC6901013|XP_033238151.1|DPSE	LOC110179108|XP_020802157.1|DSER
OG0006419	LOC4800729|XP_001357949.2|DPSE	LOC110191391|XP_020817905.1|DSER
OG0006420	LOC4801565|XP_001358639.2|DPSE	LOC110186397|XP_020811222.1|DSER
OG0006421	LOC4816417|XP_001356077.3|DPSE	LOC110182709|XP_020806466.1|DSER
OG0006422	LOC4818105|XP_001357229.1|DPSE	LOC110183121|XP_020806971.1|DSER
OG0006423	LOC4801674|XP_001358724.3|DPSE	LOC110188334|XP_020813701.1|DSER
OG0006424	LOC6897297|XP_002137456.2|DPSE	LOC110188336|XP_020813703.1|DSER
OG0006425	LOC4801676|XP_001358726.3|DPSE	LOC110187961|XP_020813139.1|DSER
OG0006426	LOC4801677|XP_001358727.2|DPSE	LOC110187960|XP_020813138.1|DSER
OG0006427	LOC4800666|XP_001357898.2|DPSE	LOC110177393|XP_020799755.1|DSER
OG0006428	LOC4801540|XP_015037306.2|DPSE	LOC110177175|XP_020799422.1|DSER
OG0006429	LOC4801754|XP_001358795.2|DPSE	LOC110191307|XP_020817776.1|DSER
OG0006430	LOC4812475|XP_001352992.1|DPSE	LOC110184671|XP_020808937.1|DSER
OG0006431	LOC4800299|XP_001357648.2|DPSE	LOC110176410|XP_020798408.1|DSER
OG0006432	LOC4801003|XP_001358177.3|DPSE	LOC110188263|XP_020813608.1|DSER
OG0006433	LOC4801575|XP_001358645.3|DPSE	LOC110188064|XP_020813273.1|DSER
OG0006434	LOC4811836|XP_001382214.2|DPSE	LOC110183386|XP_020807311.1|DSER
OG0006435	LOC6897117|XP_015037111.2|DPSE	LOC110177285|XP_020799594.1|DSER
OG0006436	LOC4816058|XP_001355587.2|DPSE	LOC110181488|XP_020804908.1|DSER
OG0006437	LOC6901341|XP_015041591.1|DPSE	LOC110184197|XP_020808287.1|DSER
OG0006438	LOC4817274|XP_001356436.2|DPSE	LOC110187556|XP_020812604.1|DSER
OG0006439	LOC4800797|XP_001358008.1|DPSE	LOC110190433|XP_020816578.1|DSER
OG0006440	LOC4800798|XP_001358009.3|DPSE	LOC110191417|XP_020817934.1|DSER
OG0006441	LOC4801919|XP_001358937.3|DPSE	LOC110191393|XP_020817910.1|DSER
OG0006442	LOC4800431|XP_001357709.3|DPSE	LOC110189685|XP_020815514.1|DSER
OG0006443	LOC4802275|XP_001359227.1|DPSE	LOC110191807|XP_020818418.1|DSER
OG0006444	LOC4800253|XP_001357643.1|DPSE	LOC110186174|XP_020810886.1|DSER
OG0006445	LOC4815847|XP_001355582.2|DPSE	LOC110182502|XP_020806209.1|DSER
OG0006446	LOC4811823|XP_001352378.4|DPSE	LOC110189039|XP_020814667.1|DSER
OG0006447	LOC4811824|XP_001382205.4|DPSE	LOC110190875|XP_020817191.1|DSER
OG0006448	LOC4801787|XP_001358824.1|DPSE	LOC110189720|XP_020815573.1|DSER
OG0006449	LOC4801785|XP_001358822.4|DPSE	LOC110189468|XP_020815209.1|DSER
OG0006450	LOC4817683|XP_001357069.2|DPSE	LOC110187209|XP_020812268.1|DSER
OG0006451	LOC4815027|XP_033240930.1|DPSE	LOC110184367|XP_020808520.1|DSER
OG0006452	LOC4802128|XP_033241712.1|DPSE	LOC110190859|XP_020817168.1|DSER
OG0006453	LOC4813741|XP_001353786.2|DPSE	LOC110185217|XP_020809605.1|DSER
OG0006454	LOC4814334|XP_001354494.3|DPSE	LOC110179485|XP_020802718.1|DSER
OG0006455	LOC4802758|XP_033241148.1|DPSE	LOC110187895|XP_020813042.1|DSER
OG0006456	LOC4802756|XP_001359617.2|DPSE	LOC110187661|XP_020812739.1|DSER
OG0006457	LOC4801266|XP_001358387.3|DPSE	LOC110184298|XP_020808449.1|DSER
OG0006458	LOC6899499|XP_002136033.3|DPSE, LOC4811722|XP_033235777.1|DPSE	LOC110183326|XP_020807233.1|DSER
OG0006459	LOC4800617|XP_001357861.1|DPSE	LOC110188215|XP_020813513.1|DSER
OG0006460	LOC4801763|XP_001358804.2|DPSE	LOC110191067|XP_020817458.1|DSER
OG0006461	LOC4800851|XP_001358052.2|DPSE	LOC110188187|XP_020813422.1|DSER
OG0006462	LOC4800569|XP_033232363.1|DPSE	LOC110185448|XP_020809940.1|DSER
OG0006463	LOC4801255|XP_001358378.4|DPSE	LOC110191867|XP_020818506.1|DSER
OG0006464	LOC4812261|XP_015044060.2|DPSE	LOC110184634|XP_020808890.1|DSER
OG0006465	LOC4815521|XP_001355349.1|DPSE	LOC110180441|XP_020803770.1|DSER
OG0006466	LOC4815793|XP_001355555.2|DPSE	LOC110182583|XP_020806288.1|DSER
OG0006467	LOC4801345|XP_001358454.2|DPSE	LOC110186376|XP_020811187.1|DSER
OG0006468	LOC4801782|XP_001358819.3|DPSE	LOC110190918|XP_020817238.1|DSER
OG0006469	LOC6901537|XP_002134212.1|DPSE	LOC110180097|XP_020803379.1|DSER
OG0006470	LOC4813194|XP_001353264.5|DPSE	LOC110190666|XP_020816925.1|DSER
OG0006471	LOC4801771|XP_001358812.3|DPSE	LOC110191070|XP_020817461.1|DSER
OG0006472	LOC4801770|XP_001358811.1|DPSE	LOC110191069|XP_020817460.1|DSER
OG0006473	LOC4813356|XP_033241280.1|DPSE	LOC110190610|XP_020816862.1|DSER
OG0006474	LOC4805682|XP_001362041.2|DPSE	LOC110176847|XP_020798972.1|DSER
OG0006475	LOC4801880|XP_001358903.3|DPSE	LOC110176640|XP_020798726.1|DSER
OG0006476	LOC4815638|XP_001355580.3|DPSE	LOC110180433|XP_020803763.1|DSER
OG0006477	LOC4814981|XP_001355024.2|DPSE	LOC110184439|XP_020808637.1|DSER
OG0006478	LOC4801745|XP_001358788.2|DPSE	LOC110191183|XP_020817607.1|DSER
OG0006479	LOC4801746|XP_033236056.1|DPSE	LOC110191445|XP_020817968.1|DSER
OG0006480	LOC4803634|XP_001360322.2|DPSE	LOC110191579|XP_020818121.1|DSER
OG0006481	LOC4817358|XP_001356836.1|DPSE	LOC110183980|XP_020807995.1|DSER
OG0006482	LOC6897083|XP_002137267.2|DPSE	LOC110190870|XP_020817182.1|DSER
OG0006483	LOC4801287|XP_001358407.3|DPSE	LOC110187830|XP_020812967.1|DSER
OG0006484	LOC4801285|XP_033234664.1|DPSE	LOC110187726|XP_020812834.1|DSER
OG0006485	LOC4801806|XP_033232567.1|DPSE	LOC110186441|XP_020811284.1|DSER
OG0006486	LOC4803227|XP_001360003.2|DPSE	LOC110176464|XP_020798480.1|DSER
OG0006487	LOC4801054|XP_001358216.2|DPSE	LOC110187704|XP_020812797.1|DSER
OG0006488	LOC4812977|XP_001353892.3|DPSE	LOC110183648|XP_020807631.1|DSER
OG0006489	LOC4801698|XP_001358745.1|DPSE	LOC110186542|XP_020811408.1|DSER
OG0006490	LOC6898001|XP_002138094.2|DPSE	LOC110190982|XP_020817349.1|DSER
OG0006491	LOC4816991|XP_001356897.2|DPSE	LOC110187534|XP_020812587.1|DSER
OG0006492	LOC4801484|XP_001358567.3|DPSE	LOC110191112|XP_020817516.1|DSER
OG0006493	LOC4815217|XP_001354617.2|DPSE	LOC110184433|XP_020808628.1|DSER
OG0006494	LOC6901809|XP_002134477.2|DPSE	LOC110187044|XP_020812075.1|DSER
OG0006495	LOC26534064|XP_015035013.2|DPSE	LOC110181894|XP_020805485.1|DSER
OG0006496	LOC4801772|XP_001358813.2|DPSE	LOC110191130|XP_020817542.1|DSER
OG0006497	LOC4801412|XP_001358511.1|DPSE	LOC110187911|XP_020813073.1|DSER
OG0006498	LOC6897184|XP_002137364.2|DPSE	LOC110188125|XP_020813371.1|DSER
OG0006499	LOC6896886|XP_015038856.2|DPSE	LOC110191109|XP_020817512.1|DSER
OG0006500	LOC4811826|XP_001382221.3|DPSE	LOC110183397|XP_020807326.1|DSER
OG0006501	LOC4800416|XP_001357695.4|DPSE	LOC110186777|XP_020811707.1|DSER
OG0006502	LOC4800412|XP_015038612.2|DPSE	LOC110186600|XP_020811490.1|DSER
OG0006503	LOC4800410|XP_001357690.3|DPSE	LOC110186275|XP_020811047.1|DSER
OG0006504	LOC6896743|XP_033241846.1|DPSE	LOC110186594|XP_020811481.1|DSER
OG0006505	LOC4800994|XP_001358169.3|DPSE	LOC110189017|XP_020814637.1|DSER
OG0006506	LOC4812721|XP_001353100.2|DPSE	LOC110190209|XP_020816224.1|DSER
OG0006507	LOC6897829|XP_015038147.2|DPSE	LOC110188216|XP_020813514.1|DSER
OG0006508	LOC6903724|XP_033232287.1|DPSE	LOC110188442|XP_020813827.1|DSER
OG0006509	LOC4815356|XP_001354934.2|DPSE	LOC110179098|XP_020802142.1|DSER
OG0006510	LOC4801026|XP_015038569.2|DPSE	LOC110191439|XP_020817961.1|DSER
OG0006511	LOC6897183|XP_015037237.2|DPSE	LOC110187657|XP_020812735.1|DSER
OG0006512	LOC6896950|XP_002137135.3|DPSE	LOC110177221|XP_020799497.1|DSER
OG0006513	LOC4801406|XP_033233152.1|DPSE	LOC110188103|XP_020813325.1|DSER
OG0006514	LOC4801370|XP_001358477.1|DPSE	LOC110190573|XP_020816821.1|DSER
OG0006515	LOC4801841|XP_001358874.2|DPSE	LOC110188023|XP_020813221.1|DSER
OG0006516	LOC4800442|XP_001357718.3|DPSE	LOC110191373|XP_020817884.1|DSER
