Orthogroup	DPSE.longest_only	DHYD.longest_only
OG0003796	LOC4800508|XP_001357773.2|DPSE	LOC111592700|XP_023160848.2|DHYD
OG0003797	LOC4816708|XP_001356195.2|DPSE	LOC111600377|XP_023172222.1|DHYD
OG0003798	LOC4805084|XP_001361546.1|DPSE	LOC111604601|XP_023178480.1|DHYD
OG0003799	LOC4803838|XP_001360491.3|DPSE	LOC111600710|XP_023172735.2|DHYD
OG0003800	LOC4817885|XP_001357377.1|DPSE	LOC111603886|XP_023177472.1|DHYD
OG0003801	LOC4816366|XP_033235301.1|DPSE	LOC111596304|XP_030080532.1|DHYD
OG0003802	LOC4816704|XP_001356106.3|DPSE	LOC111600395|XP_023172241.2|DHYD
OG0003803	LOC4800506|XP_001357771.3|DPSE	LOC111592705|XP_023160860.1|DHYD
OG0003804	LOC4818069|XP_015035450.2|DPSE	LOC111603878|XP_023177457.2|DHYD
OG0003805	LOC4817740|XP_001357101.2|DPSE	LOC111596002|XP_023165775.2|DHYD
OG0003806	LOC4811689|XP_001352272.3|DPSE	LOC111594707|XP_023163898.1|DHYD
OG0003807	LOC4818147|XP_001357205.1|DPSE	LOC111602346|XP_023175125.1|DHYD
OG0003808	LOC4813854|XP_001353447.4|DPSE	LOC111601059|XP_023173246.2|DHYD
OG0003809	LOC4817220|XP_033236534.1|DPSE	LOC111595789|XP_023165442.2|DHYD
OG0003810	LOC4805449|XP_015040656.1|DPSE	LOC111604083|XP_023177736.2|DHYD
OG0003811	LOC4803501|XP_001360216.1|DPSE	LOC111600151|XP_023171909.2|DHYD
OG0003812	LOC6903561|XP_033235994.1|DPSE	LOC111602161|XP_030079256.1|DHYD
OG0003813	LOC4817424|XP_001356340.2|DPSE	LOC111603685|XP_023177140.2|DHYD
OG0003814	LOC4817467|XP_001356557.3|DPSE	LOC111591962|XP_023159673.2|DHYD
OG0003815	LOC4800239|XP_001357536.1|DPSE	LOC111595029|XP_023164318.2|DHYD, LOC115483326|XP_030080584.1|DHYD, LOC115483785|XP_030081901.1|DHYD
OG0003816	LOC4816283|XP_001356254.4|DPSE	LOC111594720|XP_023163917.2|DHYD
OG0003817	LOC4818091|XP_001357244.1|DPSE	LOC111603863|XP_023177437.1|DHYD
OG0003818	LOC6902842|XP_033235702.1|DPSE, LOC4817231|XP_001356491.3|DPSE	LOC111602487|XP_023175318.1|DHYD
OG0003819	LOC4817283|XP_001356489.2|DPSE	LOC111602173|XP_023174902.1|DHYD
OG0003820	LOC4803029|XP_001359831.1|DPSE	LOC111604838|XP_023178837.1|DHYD
OG0003821	LOC4803881|XP_001360529.3|DPSE	LOC111600649|XP_023172637.1|DHYD
OG0003822	LOC4816233|XP_001355854.3|DPSE	LOC111592070|XP_023159844.2|DHYD
OG0003823	LOC4817521|XP_033235523.1|DPSE	LOC111596284|XP_023166202.1|DHYD
OG0003824	LOC4817845|XP_001357301.3|DPSE	LOC111594105|XP_023163027.1|DHYD
OG0003825	LOC6899795|XP_002135739.2|DPSE	LOC111603916|XP_023177508.2|DHYD
OG0003826	LOC4817162|XP_001356819.2|DPSE	LOC111603930|XP_023177525.1|DHYD
OG0003827	LOC4817923|XP_001357246.3|DPSE	LOC111603992|XP_030079084.1|DHYD
OG0003828	LOC4817901|XP_001357245.4|DPSE	LOC111603859|XP_023177428.2|DHYD
OG0003829	LOC4816476|XP_001356206.3|DPSE	LOC111600424|XP_023172275.2|DHYD
OG0003830	LOC4816658|XP_001356090.2|DPSE	LOC111596315|XP_023166249.1|DHYD
OG0003831	LOC4800990|XP_001358166.2|DPSE	LOC111594959|XP_023164225.1|DHYD
OG0003832	LOC4817891|XP_015035499.2|DPSE	LOC111596343|XP_023166296.2|DHYD, LOC115482916|XP_030079023.1|DHYD
OG0003833	LOC4817984|XP_001357414.1|DPSE	LOC111596327|XP_023166260.1|DHYD, LOC115482914|XP_030079022.1|DHYD
OG0003834	LOC4816185|XP_001355770.1|DPSE	LOC111605015|XP_023179112.2|DHYD
OG0003835	LOC4816419|XP_015036749.1|DPSE	LOC111596289|XP_023166211.2|DHYD
OG0003836	LOC117184263|XP_033236913.1|DPSE, LOC4817150|XP_001356386.3|DPSE	LOC111598988|XP_023170258.2|DHYD
OG0003837	LOC4817192|XP_015035770.2|DPSE	LOC111598981|XP_023170249.2|DHYD
OG0003838	LOC4817189|XP_001356696.2|DPSE	LOC115483220|XP_030080419.1|DHYD, LOC111602114|XP_023174834.2|DHYD
OG0003839	LOC4817905|XP_001357328.2|DPSE	LOC111594714|XP_023163909.1|DHYD
OG0003840	LOC4804024|XP_001360654.2|DPSE	LOC111604120|XP_023177798.1|DHYD
OG0003841	LOC6902529|XP_002133069.1|DPSE	LOC111599333|XP_023170722.2|DHYD
OG0003842	LOC4811709|XP_033237029.1|DPSE	LOC111592644|XP_023160758.2|DHYD
OG0003843	LOC4816442|XP_015036809.2|DPSE	LOC111600322|XP_023172148.2|DHYD
OG0003844	LOC4818142|XP_015035389.1|DPSE	LOC111592615|XP_023160717.1|DHYD
OG0003845	LOC4817920|XP_015035413.2|DPSE	LOC111598975|XP_023170239.2|DHYD
OG0003846	LOC4816984|XP_015035752.1|DPSE	LOC111603968|XP_023177575.2|DHYD
OG0003847	LOC4816263|XP_015036973.2|DPSE	LOC111593769|XP_023162557.1|DHYD
OG0003848	LOC4800755|XP_001357971.3|DPSE	LOC111596184|XP_023166059.2|DHYD
OG0003849	LOC4805337|XP_001361753.3|DPSE	LOC111599400|XP_023170824.2|DHYD
OG0003850	LOC4816677|XP_015036798.2|DPSE	LOC111600338|XP_030081049.1|DHYD, LOC115483004|XP_030079523.1|DHYD
OG0003851	LOC4804433|XP_001360997.2|DPSE	LOC111602111|XP_023174824.1|DHYD
OG0003852	LOC4817051|XP_033236636.1|DPSE	LOC111594230|XP_023163202.1|DHYD
OG0003853	LOC4805659|XP_015040766.1|DPSE	LOC111594006|XP_023162868.2|DHYD
OG0003854	LOC4817073|XP_015035949.2|DPSE	LOC111602521|XP_023175372.2|DHYD
OG0003855	LOC4816878|XP_033235462.1|DPSE	LOC111602519|XP_023175370.2|DHYD
OG0003856	LOC4817282|XP_015036189.2|DPSE	LOC111595186|XP_023164534.2|DHYD
OG0003857	LOC4817775|XP_001357136.1|DPSE	LOC111595939|XP_030079272.1|DHYD
OG0003858	LOC4815678|XP_015041172.2|DPSE	LOC111604064|XP_023177742.1|DHYD
OG0003859	LOC4817012|XP_001356492.2|DPSE	LOC111601910|XP_030079193.1|DHYD
OG0003860	LOC6898897|XP_033233900.1|DPSE	LOC111603445|XP_023176803.2|DHYD
OG0003861	LOC4816691|XP_001355996.3|DPSE	LOC111596047|XP_023165853.2|DHYD
OG0003862	LOC4818153|XP_033235582.1|DPSE	LOC111596338|XP_023166286.2|DHYD
OG0003863	LOC4816259|XP_001355842.4|DPSE	LOC111593169|XP_023161543.2|DHYD
OG0003864	LOC4816258|XP_001355841.3|DPSE	LOC111593164|XP_023161538.1|DHYD
OG0003865	LOC4802651|XP_001359532.2|DPSE	LOC111604214|XP_023177947.2|DHYD
OG0003866	LOC4816568|XP_001356099.2|DPSE	LOC111600430|XP_023172291.1|DHYD
OG0003867	LOC26532749|XP_015044417.1|DPSE	LOC111594725|XP_023163925.2|DHYD
OG0003868	LOC26533591|XP_033236164.1|DPSE	LOC111596768|XP_023166884.1|DHYD
OG0003869	LOC4817481|XP_001356765.3|DPSE	LOC111599343|XP_023170741.1|DHYD
OG0003870	LOC6902916|XP_015036014.2|DPSE	LOC111595396|XP_023164866.2|DHYD
OG0003871	LOC4817277|XP_001356758.3|DPSE	LOC111599390|XP_023170794.1|DHYD
OG0003872	LOC4803994|XP_001360625.1|DPSE	LOC111601207|XP_023173469.1|DHYD
OG0003873	LOC4818188|XP_001357500.1|DPSE	LOC111595820|XP_023165493.1|DHYD
OG0003874	LOC4816305|XP_033235386.1|DPSE	LOC111594284|XP_023163291.2|DHYD
OG0003875	LOC4817483|XP_001356300.2|DPSE	LOC111603891|XP_023177477.1|DHYD
OG0003876	LOC6903212|XP_002132913.1|DPSE	LOC111595815|XP_023165488.1|DHYD
OG0003877	LOC4816448|XP_001356172.2|DPSE	LOC111600302|XP_023172128.2|DHYD
OG0003878	LOC6902851|XP_015035875.2|DPSE	LOC111601925|XP_023174543.2|DHYD
OG0003879	LOC4812215|XP_001352470.4|DPSE	LOC115482991|XP_030079485.1|DHYD, LOC111596897|XP_023167115.2|DHYD
OG0003880	LOC6900606|XP_002134978.3|DPSE	LOC111597583|XP_023168150.2|DHYD
OG0003881	LOC4805441|XP_001361842.1|DPSE	LOC111595316|XP_023164739.1|DHYD
OG0003882	LOC4805231|XP_001361668.3|DPSE	LOC111600876|XP_023172976.2|DHYD
OG0003883	LOC4814614|XP_001354768.1|DPSE	LOC111595002|XP_023164270.1|DHYD
OG0003884	LOC4816527|XP_001356246.2|DPSE	LOC111594640|XP_023163802.2|DHYD
OG0003885	LOC4818143|XP_001357294.1|DPSE	LOC111592637|XP_023160749.1|DHYD
OG0003886	LOC6903411|XP_002132290.3|DPSE	LOC111592636|XP_023160748.2|DHYD
OG0003887	LOC4816746|XP_033235648.1|DPSE	LOC111599334|XP_023170727.2|DHYD
OG0003888	LOC4800702|XP_001357927.4|DPSE	LOC111595903|XP_023165611.2|DHYD
OG0003889	LOC117184190|XP_033236620.1|DPSE, LOC4817612|XP_001357014.2|DPSE, LOC117184189|XP_033236616.1|DPSE	LOC111599466|XP_023170904.2|DHYD
OG0003890	LOC4811911|XP_001352858.1|DPSE	LOC111601085|XP_023173280.1|DHYD
OG0003891	LOC4816279|XP_001356242.3|DPSE	LOC111594663|XP_023163833.2|DHYD
OG0003892	LOC4812566|XP_001352412.1|DPSE	LOC111596855|XP_023167060.1|DHYD
OG0003893	LOC4816595|XP_015036828.1|DPSE	LOC111594704|XP_023163894.2|DHYD
OG0003894	LOC4818095|XP_001357398.1|DPSE	LOC111592595|XP_023160679.1|DHYD
OG0003895	LOC4805508|XP_001361900.2|DPSE	LOC111603354|XP_023176669.1|DHYD
OG0003896	LOC6898983|XP_004444527.1|DPSE	LOC111592795|XP_023160973.1|DHYD
OG0003897	LOC4803923|XP_001360564.1|DPSE	LOC111600576|XP_023172532.1|DHYD
OG0003898	LOC4811699|XP_001352281.2|DPSE	LOC111600217|XP_023172011.1|DHYD
OG0003899	LOC4817002|XP_001356432.1|DPSE	LOC111599053|XP_023170341.1|DHYD
OG0003900	LOC4817591|XP_015036363.2|DPSE	LOC111599065|XP_030080246.1|DHYD
OG0003901	LOC4817756|XP_001357137.2|DPSE	LOC111595931|XP_023165658.2|DHYD
OG0003902	LOC4817794|XP_033236756.1|DPSE	LOC111595934|XP_023165662.2|DHYD
OG0003903	LOC4816570|XP_001355917.1|DPSE	LOC111605528|XP_023179857.1|DHYD
OG0003904	LOC4816749|XP_001355918.2|DPSE	LOC111605527|XP_023179856.2|DHYD
OG0003905	LOC6896749|XP_002136956.3|DPSE	LOC111601758|XP_023174264.2|DHYD
OG0003906	LOC4805696|XP_001362054.2|DPSE	LOC111593205|XP_023161619.2|DHYD
OG0003907	LOC4816821|XP_001356748.1|DPSE	LOC111599191|XP_023170548.1|DHYD
OG0003908	LOC4817430|XP_001356749.3|DPSE	LOC111599193|XP_023170549.2|DHYD
OG0003909	LOC4805640|XP_001362009.3|DPSE	LOC111605223|XP_023179416.1|DHYD
OG0003910	LOC26532955|XP_033238522.1|DPSE	LOC111605235|XP_023179438.2|DHYD
OG0003911	LOC4817132|XP_001356734.1|DPSE	LOC111605556|XP_023179892.2|DHYD
OG0003912	LOC4816315|XP_001356005.2|DPSE	LOC111601142|XP_023173377.2|DHYD
OG0003913	LOC4816407|XP_033236845.1|DPSE	LOC111594742|XP_023163950.1|DHYD
OG0003914	LOC4817235|XP_001356793.1|DPSE	LOC111592541|XP_023160591.2|DHYD
OG0003915	LOC4814605|XP_001354917.3|DPSE	LOC111592983|XP_023161248.1|DHYD
OG0003916	LOC4817761|XP_001357131.3|DPSE	LOC111602500|XP_023175339.1|DHYD
OG0003917	LOC4817972|XP_001357472.3|DPSE	LOC111599061|XP_023170350.2|DHYD
OG0003918	LOC4817087|XP_001356837.4|DPSE	LOC111603757|XP_023177255.2|DHYD
OG0003919	LOC4816768|XP_033235743.1|DPSE	LOC111599492|XP_023170926.1|DHYD
OG0003920	LOC4804219|XP_001360813.1|DPSE	LOC111593920|XP_023162761.1|DHYD
OG0003921	LOC4816865|XP_001356865.4|DPSE	LOC111594716|XP_023163910.2|DHYD
OG0003922	LOC4817259|XP_001356784.2|DPSE	LOC111602457|XP_023175285.2|DHYD
OG0003923	LOC6899890|XP_002132193.1|DPSE	LOC111593710|XP_023162441.1|DHYD
OG0003924	LOC4803342|XP_001360129.2|DPSE	LOC111593859|XP_023162674.1|DHYD
OG0003925	LOC4816641|XP_033236414.1|DPSE	LOC111599300|XP_030079173.1|DHYD
OG0003926	LOC6902520|XP_002133062.1|DPSE	LOC111599365|XP_023170765.1|DHYD
OG0003927	LOC4816847|XP_001356636.3|DPSE	LOC111594231|XP_023163205.1|DHYD
OG0003928	LOC6903377|XP_002132259.2|DPSE	LOC111603919|XP_023177512.2|DHYD
OG0003929	LOC4817287|XP_001356789.2|DPSE	LOC111602523|XP_023175377.1|DHYD
OG0003930	LOC4816107|XP_001355781.1|DPSE	LOC111598781|XP_023169962.1|DHYD
OG0003931	LOC4816164|XP_015036932.1|DPSE	LOC111605010|XP_023179093.1|DHYD
OG0003932	LOC6898644|XP_002138649.4|DPSE	LOC111597691|XP_030080954.1|DHYD
OG0003933	LOC4817477|XP_001356576.2|DPSE	LOC111605559|XP_023179900.1|DHYD
OG0003934	LOC4816104|XP_001355814.1|DPSE	LOC111603760|XP_023177260.1|DHYD
OG0003935	LOC4805470|XP_015040673.2|DPSE	LOC111594005|XP_023162866.2|DHYD
OG0003936	LOC4805471|XP_001361866.2|DPSE	LOC111594013|XP_023162879.1|DHYD
OG0003937	LOC4804993|XP_001361465.3|DPSE	LOC111599925|XP_023171538.2|DHYD
OG0003938	LOC6902514|XP_033236420.1|DPSE	LOC111599456|XP_023170886.2|DHYD
OG0003939	LOC4816907|XP_001356811.1|DPSE	LOC111599460|XP_023170896.1|DHYD
OG0003940	LOC4816670|XP_001355947.3|DPSE	LOC111601864|XP_023174473.1|DHYD
OG0003941	LOC4816744|XP_001355950.3|DPSE	LOC111599453|XP_023170879.1|DHYD
OG0003942	LOC4816949|XP_001356715.3|DPSE	LOC111602488|XP_023175320.2|DHYD
OG0003943	LOC4816463|XP_001355954.1|DPSE	LOC111603751|XP_023177242.1|DHYD
OG0003944	LOC4816832|XP_001356753.1|DPSE	LOC111599084|XP_023170387.1|DHYD
OG0003945	LOC4804551|XP_001361094.1|DPSE	LOC111603801|XP_023177319.1|DHYD
OG0003946	LOC4816616|XP_001356274.1|DPSE	LOC111592663|XP_030079058.1|DHYD
OG0003947	LOC4816686|XP_001356282.2|DPSE	LOC111600329|XP_023172164.2|DHYD
OG0003948	LOC4817676|XP_001357062.2|DPSE	LOC111594941|XP_023164202.2|DHYD
OG0003949	LOC6903238|XP_033236043.1|DPSE	LOC111599542|XP_030080312.1|DHYD
OG0003950	LOC4817894|XP_001357196.1|DPSE	LOC111602222|XP_023174969.1|DHYD
OG0003951	LOC4817868|XP_001357201.4|DPSE	LOC111602210|XP_023174953.2|DHYD
OG0003952	LOC4817466|XP_001356802.1|DPSE	LOC111592586|XP_023160669.2|DHYD, LOC115482925|XP_030079091.1|DHYD
OG0003953	LOC4816210|XP_001355765.2|DPSE	LOC111605021|XP_023179120.2|DHYD
OG0003954	LOC4812673|XP_001353057.4|DPSE	LOC111597422|XP_023167886.2|DHYD
OG0003955	LOC117184169|XP_033236546.1|DPSE, LOC117184168|XP_033236543.1|DPSE	LOC111592612|XP_023160712.2|DHYD
OG0003956	LOC4817425|XP_033237011.1|DPSE	LOC111595594|XP_023165173.2|DHYD
OG0003957	LOC4814048|XP_001354193.1|DPSE	LOC111601101|XP_023173308.2|DHYD
OG0003958	LOC4815309|XP_015041990.1|DPSE	LOC111595358|XP_023164803.2|DHYD
OG0003959	LOC4804406|XP_033233515.1|DPSE	LOC111602084|XP_030079708.1|DHYD
OG0003960	LOC6901870|XP_002133408.2|DPSE	LOC111593015|XP_030079987.1|DHYD
OG0003961	LOC4816804|XP_001356720.2|DPSE	LOC111592891|XP_023161099.2|DHYD
OG0003962	LOC4816679|XP_001355965.1|DPSE	LOC111599383|XP_023170788.1|DHYD
OG0003963	LOC4816627|XP_001356288.4|DPSE	LOC111603892|XP_023177478.2|DHYD
OG0003964	LOC4817212|XP_001356408.1|DPSE	LOC111595012|XP_023164286.1|DHYD
OG0003965	LOC4816706|XP_033236770.1|DPSE	LOC111594954|XP_023164219.2|DHYD
OG0003966	LOC6902741|XP_002133255.2|DPSE	LOC111592065|XP_023159835.1|DHYD
OG0003967	LOC6898855|XP_033234846.1|DPSE	LOC111592514|XP_023160514.2|DHYD
OG0003968	LOC4805281|XP_015040526.1|DPSE	LOC111592526|XP_023160552.1|DHYD
OG0003969	LOC6898294|XP_002138356.3|DPSE	LOC111600570|XP_023172523.2|DHYD
OG0003970	LOC4816831|XP_033236036.1|DPSE	LOC111599088|XP_023170394.2|DHYD
OG0003971	LOC6903320|XP_033235502.1|DPSE	LOC111594741|XP_030079115.1|DHYD
OG0003972	LOC4812786|XP_001353178.4|DPSE	LOC111604311|XP_023178125.2|DHYD
OG0003973	LOC6898613|XP_002138618.2|DPSE	LOC111593910|XP_023162750.1|DHYD
OG0003974	LOC4804357|XP_001360931.2|DPSE	LOC111595452|XP_023164953.1|DHYD
OG0003975	LOC4816227|XP_033236684.1|DPSE	LOC111600450|XP_023172315.2|DHYD
OG0003976	LOC4817882|XP_001357306.2|DPSE	LOC111594100|XP_023163022.1|DHYD
OG0003977	LOC6903449|XP_002132328.1|DPSE	LOC111592554|XP_023160613.1|DHYD
OG0003978	LOC4812022|XP_001352933.1|DPSE	LOC111604511|XP_023178375.1|DHYD
OG0003979	LOC4816586|XP_001356042.3|DPSE	LOC111591950|XP_023159652.1|DHYD
OG0003980	LOC4803101|XP_001359899.2|DPSE	LOC111603028|XP_023176225.2|DHYD
OG0003981	LOC6902888|XP_033235166.1|DPSE	LOC111591956|XP_023159661.1|DHYD
OG0003982	LOC4816594|XP_015036827.2|DPSE	LOC111594665|XP_023163835.2|DHYD
OG0003983	LOC4816410|XP_001356173.4|DPSE	LOC111600551|XP_023172470.1|DHYD
OG0003984	LOC4817175|XP_001356382.4|DPSE	LOC111598987|XP_023170256.2|DHYD
OG0003985	LOC13036385|XP_033236761.1|DPSE	LOC111598936|XP_030080516.1|DHYD
OG0003986	LOC4816921|XP_001356395.4|DPSE	LOC111602183|XP_030080349.1|DHYD
OG0003987	LOC4817001|XP_001356394.2|DPSE	LOC111600950|XP_023173099.2|DHYD
OG0003988	LOC4817203|XP_001356514.3|DPSE	LOC111596111|XP_023165942.2|DHYD
OG0003989	LOC4817035|XP_001356405.3|DPSE	LOC111595017|XP_023164293.2|DHYD
OG0003990	LOC6903464|XP_002132343.2|DPSE	LOC115482857|XP_030078966.1|DHYD, LOC111598934|XP_023170179.1|DHYD
OG0003991	LOC4817698|XP_033236309.1|DPSE	LOC111601152|XP_023173390.2|DHYD
OG0003992	LOC4817566|XP_001356971.3|DPSE	LOC111601185|XP_023173434.2|DHYD
OG0003993	LOC4817579|XP_033236267.1|DPSE	LOC111599080|XP_023170380.2|DHYD
OG0003994	LOC4801602|XP_001358670.1|DPSE	LOC111602814|XP_023175885.1|DHYD
OG0003995	LOC6898770|XP_002138748.2|DPSE	LOC111593893|XP_023162729.2|DHYD
OG0003996	LOC4803350|XP_001360116.2|DPSE	LOC111597657|XP_023168247.1|DHYD
OG0003997	LOC4818163|XP_001357438.1|DPSE	LOC111601592|XP_023174022.1|DHYD
OG0003998	LOC6903313|XP_033235321.1|DPSE	LOC111597442|XP_023167928.2|DHYD
OG0003999	LOC6902743|XP_002133257.1|DPSE	LOC111592099|XP_023159894.2|DHYD
OG0004000	LOC4815378|XP_001354986.3|DPSE	LOC111603151|XP_023176396.1|DHYD
OG0004001	LOC4804307|XP_001360887.3|DPSE	LOC111600152|XP_023171910.2|DHYD
OG0004002	LOC6902609|XP_002133135.2|DPSE	LOC111600429|XP_023172290.2|DHYD
OG0004003	LOC4817060|XP_033235336.1|DPSE	LOC111592654|XP_030079150.1|DHYD
OG0004004	LOC4817455|XP_001356616.2|DPSE	LOC111601938|XP_023174560.1|DHYD
OG0004005	LOC4817879|XP_001357485.2|DPSE	LOC111599203|XP_023170561.1|DHYD
OG0004006	LOC4816930|XP_001356868.2|DPSE	LOC111594647|XP_023163811.2|DHYD
OG0004007	LOC6903012|XP_002132734.1|DPSE	LOC111599381|XP_023170786.1|DHYD
OG0004008	LOC4818122|XP_033235325.1|DPSE	LOC111602455|XP_030079239.1|DHYD
OG0004009	LOC4816648|XP_001355970.2|DPSE	LOC111599377|XP_023170780.2|DHYD
OG0004010	LOC4816443|XP_015036810.2|DPSE	LOC111600401|XP_023172248.2|DHYD
OG0004011	LOC6903420|XP_002132299.1|DPSE	LOC111600387|XP_023172231.1|DHYD
OG0004012	LOC4800613|XP_001357858.1|DPSE	LOC111605454|XP_030080703.1|DHYD
OG0004013	LOC4816403|XP_001356218.2|DPSE	LOC111600427|XP_023172281.1|DHYD
OG0004014	LOC4812816|XP_033237367.1|DPSE	LOC111604287|XP_023178071.2|DHYD
OG0004015	LOC4816386|XP_033235569.1|DPSE	LOC111605507|XP_023179827.2|DHYD
OG0004016	LOC4811654|XP_001352245.3|DPSE	LOC111596642|XP_023166704.2|DHYD
OG0004017	LOC4817584|XP_001356988.1|DPSE	LOC111599146|XP_023170482.2|DHYD
OG0004018	LOC4803469|XP_001360187.1|DPSE	LOC111593828|XP_023162629.1|DHYD
OG0004019	LOC4816845|XP_001356858.2|DPSE	LOC111594675|XP_023163853.2|DHYD
OG0004020	LOC4817354|XP_001356827.1|DPSE	LOC111595799|XP_023165457.2|DHYD
OG0004021	LOC4816990|XP_001356833.1|DPSE	LOC111595805|XP_023165463.2|DHYD
OG0004022	LOC4817716|XP_001357132.2|DPSE	LOC111602483|XP_023175314.1|DHYD
OG0004023	LOC4804949|XP_001361430.5|DPSE	LOC111594567|XP_023163696.2|DHYD
OG0004024	LOC4817504|XP_033236766.1|DPSE	LOC111596372|XP_023166341.2|DHYD, LOC115482739|XP_030080543.1|DHYD
OG0004025	LOC4817114|XP_001356347.2|DPSE	LOC111603641|XP_023177091.1|DHYD
OG0004026	LOC4817298|XP_015036057.2|DPSE	LOC111599357|XP_023170757.2|DHYD
OG0004027	LOC6898567|XP_002138587.4|DPSE	LOC111594963|XP_030081995.1|DHYD
OG0004028	LOC4818111|XP_001357226.3|DPSE	LOC111602213|XP_023174957.2|DHYD
OG0004029	LOC4817937|XP_015035325.2|DPSE	LOC111603864|XP_023177438.1|DHYD
OG0004030	LOC4803529|XP_033233427.1|DPSE	LOC111600092|XP_023171799.1|DHYD
OG0004031	LOC6903008|XP_033236145.1|DPSE	LOC111599338|XP_030079235.1|DHYD
OG0004032	LOC6902762|XP_002133274.3|DPSE	LOC111594096|XP_023163017.1|DHYD
OG0004033	LOC4816783|XP_015035715.2|DPSE	LOC111603926|XP_023177520.2|DHYD
OG0004034	LOC6902958|XP_002132684.3|DPSE	LOC111605565|XP_023179905.2|DHYD
OG0004035	LOC6902515|XP_015036577.2|DPSE	LOC111603755|XP_023177247.2|DHYD
OG0004036	LOC4816515|XP_001356004.1|DPSE	LOC111601130|XP_023173354.1|DHYD
OG0004037	LOC4816747|XP_015036537.2|DPSE	LOC111592907|XP_023161122.1|DHYD
OG0004038	LOC4817296|XP_001356752.1|DPSE	LOC111599120|XP_023170449.1|DHYD
OG0004039	LOC4816855|XP_001356624.4|DPSE	LOC111595582|XP_030080407.1|DHYD
OG0004040	LOC4803865|XP_001360514.2|DPSE	LOC111593287|XP_023161729.2|DHYD
OG0004041	LOC6899268|XP_033239360.1|DPSE, LOC4814593|XP_001354583.3|DPSE	LOC111594049|XP_023162932.1|DHYD
OG0004042	LOC4812379|XP_001352843.1|DPSE	LOC111601108|XP_023173322.1|DHYD
OG0004043	LOC4816336|XP_001356059.2|DPSE	LOC111601445|XP_023173793.1|DHYD
OG0004044	LOC4815297|XP_033240318.1|DPSE	LOC111593985|XP_023162841.1|DHYD
OG0004045	LOC4811739|XP_015044346.1|DPSE	LOC111592608|XP_023160707.1|DHYD
OG0004046	LOC4817049|XP_001356425.3|DPSE	LOC111599082|XP_023170382.2|DHYD
OG0004047	LOC4817749|XP_001357159.2|DPSE	LOC111601138|XP_030080292.1|DHYD
OG0004048	LOC4817429|XP_001356729.3|DPSE	LOC111605473|XP_023179765.1|DHYD
OG0004049	LOC6902831|XP_002132567.1|DPSE	LOC111602159|XP_023174885.1|DHYD
OG0004050	LOC4816918|XP_001356888.4|DPSE	LOC111595762|XP_023165406.2|DHYD
OG0004051	LOC4816824|XP_001356808.4|DPSE	LOC111592561|XP_023160627.2|DHYD
OG0004052	LOC4815183|XP_033240275.1|DPSE	LOC111602425|XP_030079872.1|DHYD
OG0004053	LOC4804742|XP_001361254.2|DPSE	LOC111605236|XP_023179440.2|DHYD
OG0004054	LOC4817261|XP_033235299.1|DPSE	LOC111594240|XP_023163218.2|DHYD
OG0004055	LOC4801041|XP_001358206.2|DPSE	LOC111601773|XP_030081551.1|DHYD
OG0004056	LOC4802774|XP_001359634.3|DPSE	LOC111595810|XP_023165474.1|DHYD
OG0004057	LOC4813337|XP_001354016.2|DPSE	LOC111604435|XP_023178268.1|DHYD
OG0004058	LOC4813435|XP_033241058.1|DPSE	LOC111601680|XP_023174147.2|DHYD
OG0004059	LOC4802694|XP_001359561.3|DPSE	LOC111592377|XP_023160317.2|DHYD
OG0004060	LOC4803149|XP_001359939.2|DPSE	LOC111601366|XP_023173668.2|DHYD
OG0004061	LOC4815352|XP_033238797.1|DPSE	LOC111605301|XP_023179524.2|DHYD
OG0004062	LOC4813583|XP_001353562.2|DPSE	LOC111596946|XP_023167169.1|DHYD
OG0004063	LOC4815636|XP_001355386.1|DPSE	LOC111604031|XP_023177656.1|DHYD
OG0004064	LOC4813211|XP_001353432.1|DPSE	LOC111595340|XP_023164779.1|DHYD
OG0004065	LOC6899112|XP_033234688.1|DPSE	LOC111597014|XP_023167285.2|DHYD
OG0004066	LOC4803966|XP_001360604.3|DPSE	LOC111602596|XP_023175523.1|DHYD
OG0004067	LOC4815427|XP_001355338.1|DPSE	LOC111605113|XP_023179230.2|DHYD
OG0004068	LOC4803026|XP_001359828.1|DPSE	LOC111604792|XP_023178778.1|DHYD
OG0004069	LOC6897677|XP_015037961.2|DPSE	LOC111604808|XP_023178796.2|DHYD
OG0004070	LOC4813531|XP_001353551.3|DPSE	LOC111601597|XP_023174030.2|DHYD
OG0004071	LOC4813996|XP_001354174.2|DPSE	LOC111599794|XP_023171338.2|DHYD
OG0004072	LOC4813997|XP_001354173.3|DPSE	LOC111599802|XP_023171349.2|DHYD
OG0004073	LOC4815569|XP_001355721.4|DPSE	LOC111593633|XP_023162273.1|DHYD
OG0004074	LOC6898413|XP_002138459.3|DPSE	LOC111600532|XP_023172438.2|DHYD
OG0004075	LOC4804378|XP_001360949.3|DPSE	LOC111598018|XP_023168798.1|DHYD
OG0004076	LOC4804379|XP_001360950.3|DPSE	LOC111598017|XP_023168793.2|DHYD
OG0004077	LOC4816331|XP_001355926.2|DPSE	LOC111594932|XP_023164192.2|DHYD
OG0004078	LOC4802199|XP_001359166.2|DPSE	LOC111595156|XP_023164505.1|DHYD
OG0004079	LOC4814961|XP_001355150.1|DPSE	LOC111598424|XP_023169434.1|DHYD
