Orthogroup	DPSE.longest_only	DBUS.longest_only
OG0005853	LOC6901804|XP_002134472.2|DPSE	LOC108605124|XP_017850176.1|DBUS
OG0005854	LOC4802718|XP_001359584.3|DPSE	LOC108602812|XP_017846532.1|DBUS
OG0005855	LOC4815882|XP_033238128.1|DPSE	LOC108607094|XP_033150264.1|DBUS
OG0005856	LOC6899661|XP_033239209.1|DPSE	LOC108606414|XP_017851993.1|DBUS
OG0005857	LOC6903964|XP_002136554.2|DPSE	LOC108603452|XP_017847772.1|DBUS
OG0005858	LOC4802588|XP_001359481.1|DPSE	LOC108601832|XP_017845261.1|DBUS
OG0005859	LOC4816897|XP_001356515.4|DPSE	LOC108597644|XP_017839787.2|DBUS
OG0005860	LOC4802930|XP_033232661.1|DPSE	LOC108603312|XP_017847498.1|DBUS
OG0005861	LOC4801706|XP_033233568.1|DPSE	LOC108603361|XP_017847599.1|DBUS
OG0005862	LOC6898155|XP_015039202.2|DPSE	LOC108596655|XP_017838130.1|DBUS
OG0005863	LOC4804547|XP_001361090.2|DPSE	LOC108597406|XP_017839442.1|DBUS
OG0005864	LOC4802627|XP_001359511.3|DPSE	LOC108601905|XP_017845370.1|DBUS
OG0005865	LOC4802538|XP_001359439.3|DPSE	LOC108603499|XP_017847854.1|DBUS
OG0005866	LOC4805403|XP_001361808.3|DPSE	LOC108595411|XP_017836128.1|DBUS
OG0005867	LOC4817736|XP_033235393.1|DPSE	LOC108594664|XP_017835297.2|DBUS
OG0005868	LOC26534363|XP_015039515.2|DPSE	LOC108597517|XP_017839599.1|DBUS
OG0005869	LOC4814558|XP_001355174.1|DPSE	LOC108605693|XP_017850974.1|DBUS
OG0005870	LOC6901974|XP_002133508.2|DPSE	LOC108605306|XP_017850465.1|DBUS
OG0005871	LOC6902154|XP_002133685.2|DPSE	LOC108605219|XP_017850316.1|DBUS
OG0005872	LOC4801961|XP_001358975.1|DPSE	LOC108602899|XP_017846695.1|DBUS
OG0005873	LOC4802631|XP_001359515.2|DPSE	LOC108604070|XP_017848827.1|DBUS
OG0005874	LOC6899357|XP_033239551.1|DPSE	LOC108606787|XP_017852716.1|DBUS
OG0005875	LOC4804348|XP_001360922.2|DPSE	LOC108597653|XP_017839796.1|DBUS
OG0005876	LOC6902035|XP_033237923.1|DPSE	LOC108606789|XP_017852720.1|DBUS
OG0005877	LOC6897805|XP_002137910.1|DPSE	LOC108605303|XP_033150426.1|DBUS
OG0005878	LOC6902018|XP_002133552.3|DPSE	LOC108605107|XP_033150409.1|DBUS
OG0005879	LOC4815087|XP_015041711.2|DPSE	LOC108605755|XP_017851044.1|DBUS
OG0005880	LOC117185167|XP_033241224.1|DPSE	LOC108598336|XP_033149616.1|DBUS
OG0005881	LOC4813771|XP_001353199.1|DPSE	LOC108599250|XP_017841535.1|DBUS
OG0005882	LOC4815308|XP_001355059.3|DPSE	LOC108607002|XP_017853069.1|DBUS
OG0005883	LOC4812044|XP_001352495.1|DPSE	LOC108599692|XP_017842175.1|DBUS
OG0005884	LOC4812845|XP_001353212.1|DPSE	LOC108600342|XP_017843354.2|DBUS
OG0005885	LOC4813037|XP_001353607.3|DPSE	LOC108598541|XP_017840713.2|DBUS
OG0005886	LOC4813336|XP_033237389.1|DPSE	LOC108600866|XP_017844161.1|DBUS
OG0005887	LOC4813020|XP_033241101.1|DPSE	LOC108600231|XP_017843148.1|DBUS
OG0005888	LOC4813776|XP_033241351.1|DPSE	LOC108600483|XP_017843593.1|DBUS
OG0005889	LOC4812898|XP_015043383.2|DPSE	LOC108600854|XP_017844145.2|DBUS
OG0005890	LOC6902271|XP_002133798.2|DPSE	LOC108607100|XP_017853215.1|DBUS
OG0005891	LOC4812911|XP_015043298.1|DPSE	LOC108598507|XP_017840666.1|DBUS
OG0005892	LOC117183166|XP_033239911.1|DPSE	LOC108600552|XP_017843702.2|DBUS
OG0005893	LOC4812838|XP_001353166.2|DPSE	LOC108600985|XP_017844337.1|DBUS
OG0005894	LOC4813045|XP_001353164.1|DPSE	LOC108600986|XP_017844338.1|DBUS
OG0005895	LOC4813527|XP_001353165.1|DPSE	LOC108600987|XP_017844339.1|DBUS
OG0005896	LOC4812084|XP_033240839.1|DPSE	LOC108600762|XP_017844011.2|DBUS
OG0005897	LOC4812032|XP_015043804.2|DPSE	LOC108600704|XP_017843922.1|DBUS
OG0005898	LOC4814431|XP_001355197.3|DPSE	LOC108606834|XP_017852808.1|DBUS
OG0005899	LOC4804173|XP_001360777.1|DPSE	LOC108596457|XP_017837694.1|DBUS
OG0005900	LOC4817122|XP_001356421.2|DPSE	LOC108599817|XP_017842409.2|DBUS
OG0005901	LOC4803696|XP_001360373.1|DPSE	LOC108597376|XP_017839399.1|DBUS
OG0005902	LOC4805484|XP_001361879.3|DPSE	LOC108595129|XP_017835780.1|DBUS
OG0005903	LOC4803140|XP_003736918.1|DPSE	LOC108603574|XP_017847987.1|DBUS
OG0005904	LOC4801567|XP_001358637.4|DPSE	LOC108603349|XP_017847571.1|DBUS
OG0005905	LOC4813656|XP_015043393.2|DPSE	LOC108600651|XP_017843835.2|DBUS
OG0005906	LOC4812483|XP_033237974.1|DPSE	LOC108600350|XP_017843363.2|DBUS
OG0005907	LOC4812330|XP_001352405.4|DPSE	LOC108600913|XP_017844234.2|DBUS
OG0005908	LOC4812206|XP_001353022.1|DPSE	LOC108599513|XP_017841871.1|DBUS
OG0005909	LOC6900539|XP_002134923.3|DPSE	LOC108600692|XP_033149485.1|DBUS
OG0005910	LOC4803869|XP_001360518.1|DPSE	LOC108597045|XP_017838833.1|DBUS
OG0005911	LOC4803868|XP_001360517.3|DPSE	LOC108596777|XP_017838365.1|DBUS
OG0005912	LOC6898276|XP_033234145.1|DPSE	LOC108597015|XP_017838784.1|DBUS
OG0005913	LOC4801531|XP_001358607.2|DPSE	LOC108602099|XP_017845612.1|DBUS
OG0005914	LOC4805348|XP_001361762.2|DPSE	LOC108595099|XP_017835743.2|DBUS
OG0005915	LOC4805347|XP_001361761.1|DPSE	LOC108597773|XP_017839977.1|DBUS
OG0005916	LOC6898994|XP_004444535.2|DPSE	LOC108597748|XP_017839944.1|DBUS
OG0005917	LOC4804606|XP_001361139.3|DPSE	LOC108595642|XP_017836402.1|DBUS
OG0005918	LOC4814560|XP_001355207.2|DPSE	LOC108605663|XP_017850939.1|DBUS
OG0005919	LOC6898789|XP_002138765.3|DPSE	LOC108594673|XP_017835263.2|DBUS
OG0005920	LOC4805565|XP_004444548.3|DPSE	LOC108597150|XP_017839038.1|DBUS
OG0005921	LOC4812260|XP_001352413.1|DPSE	LOC108599463|XP_017841788.1|DBUS
OG0005922	LOC4814962|XP_001354742.4|DPSE	LOC108606504|XP_017852159.1|DBUS
OG0005923	LOC4812843|XP_001353290.2|DPSE	LOC108599447|XP_017841767.2|DBUS
OG0005924	LOC4813387|XP_001353292.1|DPSE	LOC108599451|XP_017841771.1|DBUS
OG0005925	LOC4812764|XP_001353999.1|DPSE	LOC108598551|XP_033149414.1|DBUS
OG0005926	LOC4815231|XP_001354773.2|DPSE	LOC108606966|XP_017853017.1|DBUS
OG0005927	LOC4802048|XP_033241612.1|DPSE	LOC108603420|XP_017847710.1|DBUS
OG0005928	LOC6901004|XP_002134630.1|DPSE	LOC108605557|XP_017850809.1|DBUS
OG0005929	LOC4812094|XP_033238988.1|DPSE	LOC108601149|XP_017844567.1|DBUS
OG0005930	LOC4805400|XP_001361805.3|DPSE	LOC108594700|XP_017835329.1|DBUS
OG0005931	LOC4805585|XP_001361966.2|DPSE	LOC108597027|XP_017838803.1|DBUS
OG0005932	LOC4805277|XP_015040517.2|DPSE	LOC108597278|XP_017839233.2|DBUS
OG0005933	LOC4805039|XP_001361504.3|DPSE	LOC108597703|XP_017839878.1|DBUS
OG0005934	LOC4803990|XP_001360623.4|DPSE	LOC108597058|XP_033151010.1|DBUS
OG0005935	LOC4813494|XP_001353367.4|DPSE	LOC108600423|XP_017843276.2|DBUS
OG0005936	LOC4816213|XP_001355775.3|DPSE	LOC108606827|XP_017852803.1|DBUS
OG0005937	LOC4812473|XP_001352401.2|DPSE	LOC108600550|XP_017843698.1|DBUS
OG0005938	LOC4804180|XP_033233979.1|DPSE	LOC108595270|XP_017835972.2|DBUS
OG0005939	LOC4814945|XP_001354816.1|DPSE	LOC108605832|XP_017851128.1|DBUS
OG0005940	LOC6898191|XP_015039287.2|DPSE	LOC108596161|XP_017837154.1|DBUS
OG0005941	LOC4803395|XP_033233928.1|DPSE	LOC108596614|XP_017838044.1|DBUS
OG0005942	LOC4805577|XP_033234620.1|DPSE	LOC108597164|XP_017839064.1|DBUS
OG0005943	LOC6899052|XP_033234615.1|DPSE	LOC108596212|XP_017837225.1|DBUS
OG0005944	LOC4805582|XP_001361963.1|DPSE	LOC108596416|XP_017837620.2|DBUS
OG0005945	LOC4805310|XP_001361730.2|DPSE	LOC108597446|XP_017839500.1|DBUS
OG0005946	LOC4803380|XP_033233891.1|DPSE	LOC108596315|XP_017837412.1|DBUS
OG0005947	LOC4805689|XP_001362048.3|DPSE	LOC108597121|XP_033148923.1|DBUS
OG0005948	LOC4812484|XP_001352932.1|DPSE	LOC108599176|XP_017841452.2|DBUS
OG0005949	LOC4813676|XP_001353525.3|DPSE	LOC108599141|XP_017841418.1|DBUS
OG0005950	LOC4817324|XP_001356788.3|DPSE	LOC108602886|XP_017846679.1|DBUS
OG0005951	LOC6900643|XP_033240780.1|DPSE	LOC108600684|XP_017843881.1|DBUS
OG0005952	LOC4817348|XP_015036193.2|DPSE	LOC108608007|XP_017854659.1|DBUS
OG0005953	LOC4818187|XP_001357499.2|DPSE	LOC108599476|XP_017841809.1|DBUS
OG0005954	LOC4818183|XP_001357495.1|DPSE	LOC108608519|XP_017855410.2|DBUS
OG0005955	LOC4802708|XP_001359575.2|DPSE	LOC108603874|XP_017848535.1|DBUS
OG0005956	LOC4804677|XP_001361200.4|DPSE	LOC108596998|XP_033151006.1|DBUS
OG0005957	LOC4803321|XP_001360084.3|DPSE	LOC108604535|XP_017849539.1|DBUS
OG0005958	LOC6897518|XP_002137667.2|DPSE	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS
OG0005959	LOC4817406|XP_001356346.4|DPSE	LOC108598753|XP_017840981.1|DBUS
OG0005960	LOC4814564|XP_001355101.3|DPSE	LOC108606464|XP_017852076.1|DBUS
OG0005961	LOC4803900|XP_001360545.3|DPSE	LOC108597719|XP_017839899.1|DBUS
OG0005962	LOC6898554|XP_033234239.1|DPSE	LOC108595868|XP_017836649.1|DBUS
OG0005964	LOC6898825|XP_015040505.2|DPSE	LOC108596386|XP_017837546.1|DBUS
OG0005965	LOC6898961|XP_002138921.3|DPSE	LOC108595994|XP_017836770.1|DBUS
OG0005966	LOC4804262|XP_001360846.3|DPSE	LOC108597343|XP_017839337.1|DBUS
OG0005967	LOC4804495|XP_001361051.1|DPSE	LOC108596582|XP_017837993.1|DBUS
OG0005968	LOC6898501|XP_002138542.2|DPSE	LOC108595172|XP_017835836.1|DBUS
OG0005969	LOC117183615|XP_033234032.1|DPSE	LOC108596753|XP_017838321.1|DBUS
OG0005970	LOC4812488|XP_001352756.2|DPSE	LOC108598418|XP_017840534.1|DBUS
OG0005971	LOC4804376|XP_001360947.1|DPSE	LOC108596059|XP_017836943.1|DBUS
OG0005972	LOC4813971|XP_015043502.1|DPSE	LOC108599971|XP_017842724.1|DBUS
OG0005973	LOC4813766|XP_001354018.1|DPSE	LOC108599125|XP_017841404.1|DBUS
OG0005974	LOC4813018|XP_015042743.2|DPSE	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC4813973|XP_001354130.3|DPSE	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC4802236|XP_001359198.3|DPSE	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC4804427|XP_001360993.1|DPSE	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC4805387|XP_001361796.4|DPSE	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC4804658|XP_001361185.1|DPSE	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC4803498|XP_001360213.1|DPSE	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC6901386|XP_033238800.1|DPSE	LOC108606236|XP_017851660.1|DBUS
OG0005982	LOC4804171|XP_001360775.2|DPSE	LOC108597545|XP_017839638.1|DBUS
OG0005983	LOC4814862|XP_001354900.1|DPSE	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC6901206|XP_033238133.1|DPSE	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC6902136|XP_033239858.1|DPSE	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC4814636|XP_033241001.1|DPSE	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC4815824|XP_015041302.2|DPSE	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC4805412|XP_015040638.2|DPSE	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC4805158|XP_001361607.3|DPSE	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC4804158|XP_015039650.2|DPSE	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC4805043|XP_001361508.1|DPSE	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC4813754|XP_001353779.2|DPSE	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC4813247|XP_015043165.1|DPSE	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC4813962|XP_001354121.2|DPSE	LOC108598477|XP_017840615.1|DBUS
OG0005995	LOC4813968|XP_033240272.1|DPSE	LOC108598524|XP_017840694.1|DBUS
OG0005997	LOC4804885|XP_001361373.4|DPSE	LOC108595147|XP_017835802.1|DBUS
OG0005998	LOC4812833|XP_001353175.4|DPSE	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC4814104|XP_001354248.2|DPSE	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC6903880|XP_002136631.1|DPSE	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC4813293|XP_015043113.2|DPSE	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC26534028|XP_033234083.1|DPSE	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC6900362|XP_033241439.1|DPSE	LOC108598472|XP_017840608.1|DBUS
OG0006004	LOC4802518|XP_015037883.2|DPSE	LOC108603049|XP_017846963.1|DBUS
OG0006005	LOC4804744|XP_001361256.2|DPSE	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC4805537|XP_001361924.4|DPSE	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC4805575|XP_001361958.2|DPSE	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC26532143|XP_033241563.1|DPSE, LOC6902872|XP_033235370.1|DPSE	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC4812024|XP_033237505.1|DPSE	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC4813953|XP_033241454.1|DPSE	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC6899980|XP_002135347.2|DPSE	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC4813912|XP_033239743.1|DPSE	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC6898803|XP_033234864.1|DPSE	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC4812531|XP_001352903.1|DPSE	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC6898494|XP_002138535.1|DPSE	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC4805042|XP_001361507.3|DPSE	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC4803688|XP_001360365.3|DPSE	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC4805744|XP_001362091.2|DPSE	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC26533621|XP_015039274.1|DPSE	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC4812282|XP_001352980.4|DPSE	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC6900490|XP_033238214.1|DPSE	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC4817970|XP_001357332.2|DPSE	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC4802667|XP_001359539.1|DPSE	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC4814623|XP_033241007.1|DPSE	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC6898181|XP_033233571.1|DPSE	LOC108596696|XP_033148964.1|DBUS
OG0006026	LOC4800614|XP_001357859.1|DPSE	LOC108602018|XP_017845510.1|DBUS
OG0006027	LOC4804381|XP_001360952.2|DPSE	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC4803891|XP_033233842.1|DPSE	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC4805046|XP_001361511.1|DPSE	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC4800441|XP_001357717.1|DPSE	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC4804356|XP_001360930.3|DPSE	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC4814395|XP_015042271.2|DPSE	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC4803686|XP_001360363.3|DPSE	LOC108596094|XP_017837003.1|DBUS
OG0006034	LOC4801548|XP_003736546.3|DPSE	LOC108601447|XP_017844834.1|DBUS
OG0006035	LOC4802319|XP_001359259.2|DPSE	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC4817085|XP_001356373.3|DPSE	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC4803977|XP_033233699.1|DPSE	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC4802065|XP_001359058.2|DPSE	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC6899047|XP_002138974.2|DPSE	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC6898461|XP_002138504.2|DPSE	LOC108595208|XP_017835885.1|DBUS
OG0006041	LOC4814604|XP_001354916.1|DPSE	LOC108607007|XP_017853076.1|DBUS
OG0006042	LOC4805739|XP_004444595.2|DPSE	LOC108596633|XP_017838076.1|DBUS
OG0006043	LOC4813671|XP_001353963.4|DPSE	LOC108598358|XP_017840465.1|DBUS
OG0006044	LOC4814360|XP_001354492.1|DPSE	LOC108606956|XP_017853002.1|DBUS
OG0006045	LOC4805669|XP_001362030.3|DPSE	LOC108595156|XP_017835815.1|DBUS
OG0006046	LOC4804243|XP_001360832.3|DPSE	LOC108596449|XP_017837685.1|DBUS
OG0006047	LOC6900545|XP_002134929.3|DPSE	LOC108600105|XP_017842964.2|DBUS
OG0006048	LOC4813592|XP_001353911.3|DPSE	LOC108598484|XP_017840628.1|DBUS
OG0006049	LOC4815099|XP_001355018.4|DPSE	LOC108606517|XP_017852178.1|DBUS
OG0006050	LOC4800725|XP_001357945.3|DPSE	LOC108603964|XP_017848654.1|DBUS
OG0006051	LOC4815862|XP_001355561.3|DPSE	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	LOC4804613|XP_001361146.4|DPSE	LOC108596896|XP_017838574.1|DBUS
OG0006053	LOC4814175|XP_001354194.1|DPSE	LOC108600403|XP_017843444.1|DBUS
OG0006054	LOC4811716|XP_033237289.1|DPSE	LOC108607403|XP_033150524.1|DBUS
OG0006056	LOC4805738|XP_001362086.1|DPSE	LOC108595488|XP_017836228.1|DBUS
OG0006057	LOC4812524|XP_001352451.4|DPSE	LOC108600668|XP_017843852.1|DBUS
OG0006058	LOC4801830|XP_001358863.1|DPSE	LOC108604727|XP_017849796.1|DBUS
OG0006059	LOC4813558|XP_001354005.1|DPSE	LOC108599661|XP_017842130.2|DBUS
OG0006060	LOC4813782|XP_001354006.2|DPSE	LOC108599663|XP_017842132.1|DBUS
OG0006061	LOC6901250|XP_002133951.2|DPSE	LOC108606281|XP_017851751.1|DBUS
OG0006062	LOC4803152|XP_001359942.2|DPSE	LOC108601966|XP_017845442.1|DBUS
OG0006063	LOC4817371|XP_001356327.3|DPSE	LOC108606033|XP_017851354.2|DBUS
OG0006064	LOC4805478|XP_033234495.1|DPSE	LOC108597510|XP_017839587.1|DBUS
OG0006065	LOC4813826|XP_001354051.3|DPSE	LOC108600082|XP_017842930.2|DBUS
OG0006066	LOC6898392|XP_015039657.2|DPSE	LOC108596459|XP_017837697.1|DBUS
OG0006067	LOC4805077|XP_033234310.1|DPSE	LOC108596038|XP_017836892.1|DBUS
OG0006068	LOC4815169|XP_001354565.2|DPSE	LOC108606276|XP_017851744.1|DBUS
OG0006069	LOC4813718|XP_033239117.1|DPSE	LOC108600810|XP_017844084.1|DBUS
OG0006070	LOC4812458|XP_001352402.2|DPSE	LOC108603849|XP_017848491.1|DBUS
OG0006071	LOC6896869|XP_002137059.2|DPSE	LOC108604444|XP_017849411.1|DBUS
OG0006072	LOC4812771|XP_001354050.1|DPSE	LOC108600084|XP_017842932.1|DBUS
OG0006073	LOC4813263|XP_001353671.3|DPSE	LOC108600982|XP_017844333.1|DBUS
OG0006074	LOC6902221|XP_002133748.2|DPSE	LOC108606926|XP_017852964.1|DBUS
OG0006075	LOC117183168|XP_033237426.1|DPSE	LOC108606930|XP_017852969.1|DBUS
OG0006076	LOC4803948|XP_001360586.3|DPSE	LOC108596780|XP_017838369.1|DBUS
OG0006077	LOC4811862|XP_033241478.1|DPSE	LOC108600570|XP_017843726.1|DBUS
OG0006078	LOC4811936|XP_001352971.1|DPSE	LOC108600481|XP_017843589.1|DBUS
OG0006079	LOC4811991|XP_001353012.1|DPSE	LOC108601028|XP_017844396.2|DBUS
OG0006080	LOC4812194|XP_001353017.1|DPSE	LOC108600017|XP_017842823.2|DBUS
OG0006081	LOC4805111|XP_001361569.2|DPSE	LOC108595200|XP_017835877.1|DBUS
OG0006082	LOC4805113|XP_001361571.1|DPSE	LOC108595306|XP_017836012.1|DBUS
OG0006083	LOC4813535|XP_001353480.1|DPSE	LOC108599881|XP_017842548.1|DBUS
OG0006084	LOC4813272|XP_015042832.1|DPSE	LOC108599622|XP_017842070.1|DBUS
OG0006085	LOC6896688|XP_002136902.2|DPSE	LOC108598552|XP_017840724.1|DBUS
OG0006086	LOC4812507|XP_015043540.1|DPSE	LOC108598335|XP_033149467.1|DBUS
OG0006087	LOC6898432|XP_002138474.3|DPSE	LOC108597107|XP_017838969.1|DBUS
OG0006088	LOC4813107|XP_001353956.2|DPSE	LOC108598752|XP_017840977.1|DBUS
OG0006089	LOC4815870|XP_001355411.1|DPSE	LOC108605680|XP_017850960.1|DBUS
OG0006090	LOC6900026|XP_002135390.3|DPSE	LOC108598554|XP_033149691.1|DBUS
OG0006091	LOC4812367|XP_001352605.4|DPSE	LOC108599177|XP_017841453.1|DBUS
OG0006092	LOC4814499|XP_033240178.1|DPSE	LOC108605655|XP_017850930.1|DBUS
OG0006093	LOC4803875|XP_001360524.4|DPSE	LOC108595988|XP_017836765.2|DBUS
OG0006094	LOC4812180|XP_001352782.1|DPSE	LOC108600203|XP_017843108.1|DBUS
OG0006095	LOC6898532|XP_004444241.2|DPSE	LOC108595065|XP_017835700.1|DBUS
OG0006096	LOC4803965|XP_001360603.2|DPSE	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	LOC4813040|XP_033238464.1|DPSE	LOC108600430|XP_033150611.1|DBUS
OG0006098	LOC4817266|XP_001356481.3|DPSE	LOC108608350|XP_017855184.1|DBUS
OG0006099	LOC4804989|XP_001361461.2|DPSE	LOC108595352|XP_017836065.1|DBUS
OG0006100	LOC4803617|XP_001360307.3|DPSE	LOC108595436|XP_017836155.1|DBUS
OG0006101	LOC117184171|XP_033236552.1|DPSE	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	LOC6903884|XP_002136628.2|DPSE	LOC108594955|XP_017835577.1|DBUS
OG0006103	LOC4814697|XP_001354553.3|DPSE	LOC108605065|XP_017850121.1|DBUS
OG0006104	LOC4814480|XP_001355145.1|DPSE	LOC108605600|XP_017850866.1|DBUS
OG0006105	LOC4814479|XP_033238809.1|DPSE	LOC108604970|XP_017850029.1|DBUS
OG0006106	LOC4813760|XP_015042881.2|DPSE	LOC108600951|XP_017844286.1|DBUS
OG0006107	LOC4805532|XP_001361920.3|DPSE	LOC108597618|XP_017839747.1|DBUS
OG0006108	LOC4815655|XP_001355452.1|DPSE	LOC108606890|XP_017852904.1|DBUS
OG0006109	LOC4813482|XP_001353379.1|DPSE	LOC108599886|XP_017842555.1|DBUS
OG0006110	LOC4813707|XP_001353489.1|DPSE	LOC108598508|XP_033149516.1|DBUS
OG0006111	LOC4805514|XP_001361905.1|DPSE	LOC108595182|XP_017835849.1|DBUS
OG0006112	LOC4804312|XP_001360892.4|DPSE	LOC108596774|XP_017838362.1|DBUS
OG0006113	LOC4812189|XP_001352814.2|DPSE	LOC108598659|XP_017840859.1|DBUS
OG0006114	LOC4801167|XP_001358301.2|DPSE	LOC108603903|XP_017848573.1|DBUS
OG0006115	LOC6898178|XP_002138249.2|DPSE	LOC108597767|XP_017839968.1|DBUS
OG0006116	LOC4804146|XP_001360752.3|DPSE	LOC108597281|XP_017839237.1|DBUS
OG0006117	LOC4803899|XP_001360544.1|DPSE	LOC108597014|XP_017838783.1|DBUS
OG0006118	LOC4804190|XP_015039669.1|DPSE	LOC108596056|XP_017836939.1|DBUS
OG0006119	LOC4805152|XP_001361603.1|DPSE	LOC108596430|XP_017837644.1|DBUS
OG0006120	LOC4805361|XP_033233899.1|DPSE	LOC108595534|XP_017836278.1|DBUS
OG0006121	LOC4811926|XP_001352407.3|DPSE	LOC108598908|XP_017841227.2|DBUS
OG0006122	LOC6899872|XP_002135665.2|DPSE	LOC108607411|XP_017853684.1|DBUS
OG0006123	LOC4805599|XP_033233813.1|DPSE	LOC108596675|XP_017838175.1|DBUS
OG0006124	LOC4801719|XP_001358764.3|DPSE	LOC108602218|XP_017845753.1|DBUS
OG0006125	LOC4813189|XP_015043388.2|DPSE	LOC108600472|XP_017843575.2|DBUS
OG0006126	LOC6900083|XP_015043768.2|DPSE	LOC108600477|XP_017843583.1|DBUS
OG0006127	LOC4812856|XP_001353163.3|DPSE	LOC108600462|XP_017843545.2|DBUS
OG0006128	LOC4813035|XP_001353153.2|DPSE	LOC108599093|XP_017841372.2|DBUS
OG0006129	LOC4813455|XP_001353171.1|DPSE	LOC108600891|XP_017844200.2|DBUS
OG0006130	LOC4812951|XP_001353142.1|DPSE	LOC108600464|XP_017843547.1|DBUS
OG0006132	LOC4812819|XP_001353149.3|DPSE	LOC108598238|XP_017840341.2|DBUS
OG0006133	LOC4812973|XP_001353141.4|DPSE	LOC108600465|XP_017843548.1|DBUS
OG0006134	LOC4813677|XP_033237839.1|DPSE	LOC108600060|XP_017842894.2|DBUS
OG0006135	LOC4813604|XP_033239970.1|DPSE	LOC108600248|XP_033150602.1|DBUS
OG0006136	LOC4813188|XP_001354003.1|DPSE	LOC108600474|XP_017843579.1|DBUS
OG0006137	LOC4812818|XP_001353191.1|DPSE	LOC108599356|XP_017841648.1|DBUS
OG0006138	LOC4803579|XP_001360283.1|DPSE	LOC108595647|XP_017836411.1|DBUS
OG0006139	LOC4805038|XP_001361501.2|DPSE	LOC108597484|XP_017839550.1|DBUS
OG0006140	LOC6899063|XP_033234906.1|DPSE	LOC108594987|XP_017835608.1|DBUS
OG0006141	LOC4805688|XP_033233925.1|DPSE	LOC108596752|XP_017838318.1|DBUS
OG0006142	LOC4812295|XP_001352925.4|DPSE	LOC108598446|XP_017840573.1|DBUS
OG0006143	LOC6900528|XP_033241006.1|DPSE	LOC108598561|XP_033149349.1|DBUS
OG0006144	LOC4812312|XP_001352625.2|DPSE	LOC108598359|XP_017840468.2|DBUS
