Orthogroup	DBIA.longest_only	HILL.longest_only
OG0003882	LOC108030717|XP_016959248.1|DBIA	LOC119660668|XP_037926487.1|HILL
OG0003883	LOC108023994|XP_016949219.1|DBIA	LOC119654561|XP_037915942.1|HILL
OG0003884	LOC108032624|XP_016962051.1|DBIA	LOC119651782|XP_037911465.1|HILL
OG0003885	LOC108034245|XP_016964586.1|DBIA	LOC119652822|XP_037913078.1|HILL
OG0003886	LOC108034246|XP_016964587.1|DBIA	LOC119651566|XP_037911128.1|HILL
OG0003887	LOC108029217|XP_016956896.1|DBIA	LOC119650905|XP_037910025.1|HILL
OG0003888	LOC108032013|XP_016961303.1|DBIA	LOC119657326|XP_037920116.1|HILL
OG0003889	LOC108027890|XP_016954998.1|DBIA	LOC119658785|XP_037922423.1|HILL
OG0003890	LOC108035579|XP_016966738.1|DBIA	LOC119651905|XP_037911660.1|HILL, LOC119651497|XP_037911041.1|HILL, LOC119651783|XP_037911466.1|HILL
OG0003891	LOC108032640|XP_016962075.1|DBIA	LOC119651007|XP_037910223.1|HILL
OG0003892	LOC108034799|XP_016965289.1|DBIA	LOC119651640|XP_037911241.1|HILL
OG0003893	LOC108036097|XP_016967552.1|DBIA	LOC119650731|XP_037909687.1|HILL
OG0003894	LOC108033320|XP_016963087.1|DBIA	LOC119651607|XP_037911188.1|HILL
OG0003895	LOC108022589|XP_016947105.1|DBIA	LOC119647014|XP_037903680.1|HILL
OG0003896	LOC108022919|XP_016947618.1|DBIA	LOC119646995|XP_037903640.1|HILL
OG0003897	LOC108022485|XP_016946927.1|DBIA	LOC119646309|XP_037902654.1|HILL
OG0003898	LOC108033634|XP_016963541.1|DBIA	LOC119658625|XP_037922051.1|HILL
OG0003899	LOC108029280|XP_016956967.1|DBIA	LOC119652637|XP_037912813.1|HILL
OG0003900	LOC108027820|XP_016954888.1|DBIA	LOC119649791|XP_037908027.1|HILL
OG0003901	LOC108032574|XP_016961962.1|DBIA	LOC119647310|XP_037904156.1|HILL
OG0003902	LOC108033852|XP_016963977.1|DBIA	LOC119650326|XP_037908913.1|HILL
OG0003903	LOC108036746|XP_016968544.1|DBIA	LOC119646719|XP_037903226.1|HILL
OG0003904	LOC108036745|XP_016968543.1|DBIA	LOC119646881|XP_037903436.1|HILL
OG0003905	LOC108032119|XP_016961441.1|DBIA	LOC119659578|XP_037923663.1|HILL
OG0003906	LOC108036425|XP_016968042.1|DBIA	LOC119650820|XP_037909886.1|HILL
OG0003907	LOC108028953|XP_016956480.1|DBIA	LOC119651166|XP_037910512.1|HILL
OG0003908	LOC108029032|XP_016956570.1|DBIA	LOC119660110|XP_037924423.1|HILL
OG0003909	LOC108022795|XP_016947414.1|DBIA	LOC119646304|XP_037902647.1|HILL
OG0003910	LOC108027032|XP_016953718.1|DBIA	LOC119646482|XP_037902864.1|HILL
OG0003911	LOC108027933|XP_016955051.1|DBIA	LOC119660956|XP_037925927.1|HILL
OG0003912	LOC108032379|XP_016961689.1|DBIA	LOC119659192|XP_037923084.1|HILL
OG0003913	LOC108032697|XP_016962163.1|DBIA	LOC119651523|XP_037911081.1|HILL
OG0003914	LOC108033983|XP_016964196.1|DBIA	LOC119656818|XP_037919379.1|HILL
OG0003915	LOC108023756|XP_016948883.1|DBIA	LOC119651385|XP_037910892.1|HILL
OG0003916	LOC108034223|XP_016964554.1|DBIA	LOC119646724|XP_037903231.1|HILL
OG0003917	LOC108034337|XP_016964709.1|DBIA	LOC119646255|XP_037902583.1|HILL
OG0003918	LOC108034135|XP_016964413.1|DBIA	LOC119656941|XP_037919584.1|HILL
OG0003919	LOC108027893|XP_016955000.1|DBIA	LOC119647303|XP_037904142.1|HILL
OG0003920	LOC108026846|XP_016953513.1|DBIA	LOC119646807|XP_037903327.1|HILL
OG0003921	LOC108033803|XP_016963908.1|DBIA	LOC119661365|XP_037926602.1|HILL
OG0003922	LOC108033815|XP_016963929.1|DBIA	LOC119661677|XP_037927043.1|HILL
OG0003923	LOC108036024|XP_016967443.1|DBIA	LOC119660756|XP_037925445.1|HILL
OG0003924	LOC108029397|XP_016957115.1|DBIA	LOC119658347|XP_037921634.1|HILL
OG0003925	LOC108029106|XP_016956699.1|DBIA	LOC119660719|XP_037925299.1|HILL
OG0003926	LOC108029087|XP_016956665.1|DBIA	LOC119650406|XP_037909122.1|HILL
OG0003927	LOC108036121|XP_016967595.1|DBIA	LOC119646640|XP_037903081.1|HILL
OG0003928	LOC108034236|XP_016964574.1|DBIA	LOC119651570|XP_037911132.1|HILL
OG0003929	LOC108033996|XP_016964212.1|DBIA	LOC119654533|XP_037915908.1|HILL
OG0003930	LOC108034075|XP_016964325.1|DBIA	LOC119652739|XP_037912965.1|HILL
OG0003931	LOC108033937|XP_016964105.1|DBIA	LOC119650566|XP_037909301.1|HILL
OG0003932	LOC108030360|XP_016958716.1|DBIA	LOC119646701|XP_037903195.1|HILL
OG0003933	LOC108027907|XP_016955015.1|DBIA	LOC119653045|XP_037913439.1|HILL
OG0003934	LOC108036708|XP_016968494.1|DBIA	LOC119653059|XP_037913469.1|HILL
OG0003935	LOC108030196|XP_016958441.1|DBIA	LOC119652379|XP_037912409.1|HILL
OG0003936	LOC108030197|XP_016958442.1|DBIA	LOC119661243|XP_037926402.1|HILL
OG0003937	LOC108029522|XP_016957311.1|DBIA	LOC119646963|XP_037903592.1|HILL
OG0003938	LOC108029044|XP_016956586.1|DBIA	LOC119646554|XP_037902960.1|HILL
OG0003939	LOC108029063|XP_016956621.1|DBIA	LOC119661323|XP_037926547.1|HILL
OG0003940	LOC108029115|XP_016956716.1|DBIA	LOC119661324|XP_037926550.1|HILL
OG0003941	LOC108029198|XP_016956864.1|DBIA	LOC119651599|XP_037911180.1|HILL
OG0003942	LOC108036766|XP_016968594.1|DBIA	LOC119646426|XP_037902798.1|HILL
OG0003943	LOC108029047|XP_016956599.1|DBIA	LOC119661773|XP_037927175.1|HILL
OG0003944	LOC108033810|XP_016963918.1|DBIA	LOC119646446|XP_037902825.1|HILL
OG0003945	LOC108022690|XP_016947250.1|DBIA	LOC119657144|XP_037919849.1|HILL
OG0003946	LOC108034081|XP_016964335.1|DBIA	LOC119650931|XP_037910086.1|HILL
OG0003947	LOC108034149|XP_016964437.1|DBIA	LOC119651401|XP_037910916.1|HILL
OG0003948	LOC108034314|XP_016964672.1|DBIA	LOC119652530|XP_037912659.1|HILL
OG0003949	LOC108033828|XP_016963943.1|DBIA	LOC119652125|XP_037911992.1|HILL
OG0003950	LOC108035845|XP_016967080.1|DBIA	LOC119651084|XP_037910359.1|HILL
OG0003951	LOC108030489|XP_016958863.1|DBIA	LOC119651346|XP_037910830.1|HILL
OG0003952	LOC108033371|XP_016963178.1|DBIA	LOC119651231|XP_037910635.1|HILL
OG0003953	LOC108033779|XP_016963871.1|DBIA	LOC119659034|XP_037922856.1|HILL
OG0003954	LOC108035205|XP_016966205.1|DBIA	LOC119653053|XP_037913454.1|HILL
OG0003955	LOC108033289|XP_016963044.1|DBIA	LOC119651108|XP_037910400.1|HILL
OG0003956	LOC108033824|XP_016963940.1|DBIA	LOC119654263|XP_037915455.1|HILL
OG0003957	LOC108034739|XP_016965172.1|DBIA	LOC119654914|XP_037916482.1|HILL
OG0003958	LOC108025859|XP_016952016.1|DBIA	LOC119658338|XP_037921611.1|HILL
OG0003959	LOC108022947|XP_016947652.1|DBIA	LOC119646822|XP_037903365.1|HILL
OG0003960	LOC108028887|XP_016956393.1|DBIA	LOC119655145|XP_037916812.1|HILL
OG0003961	LOC108036742|XP_016968539.1|DBIA	LOC119654192|XP_037915319.1|HILL
OG0003962	LOC108029142|XP_016956756.1|DBIA	LOC119646212|XP_037902523.1|HILL, LOC119659814|XP_037924024.1|HILL
OG0003963	LOC108033906|XP_016964061.1|DBIA	LOC119653104|XP_037913547.1|HILL
OG0003964	LOC108035157|XP_016966100.1|DBIA	LOC119646319|XP_037902668.1|HILL
OG0003965	LOC108036693|XP_016968471.1|DBIA	LOC119654594|XP_037915990.1|HILL
OG0003966	LOC108036830|XP_016968663.1|DBIA	LOC119653154|XP_037913622.1|HILL
OG0003967	LOC108026680|XP_016953245.1|DBIA	LOC119646899|XP_037903485.1|HILL
OG0003968	LOC108026754|XP_016953372.1|DBIA	LOC119656963|XP_037919615.1|HILL
OG0003969	LOC108022481|XP_016946921.1|DBIA	LOC119650469|XP_037909285.1|HILL
OG0003970	LOC108029023|XP_016956558.1|DBIA	LOC119647219|XP_037903976.1|HILL
OG0003971	LOC108035178|XP_016966138.1|DBIA	LOC119651329|XP_037910797.1|HILL
OG0003972	LOC108034900|XP_016965615.1|DBIA	LOC119660919|XP_037925819.1|HILL
OG0003973	LOC108022606|XP_016947131.1|DBIA	LOC119646341|XP_037902695.1|HILL
OG0003974	LOC108030321|XP_016958654.1|DBIA	LOC119650808|XP_037909877.1|HILL
OG0003975	LOC108036749|XP_016968546.1|DBIA	LOC119651024|XP_037910256.1|HILL
OG0003976	LOC108032580|XP_016961973.1|DBIA	LOC119651330|XP_037910799.1|HILL
OG0003977	LOC108032787|XP_016962280.1|DBIA	LOC119652738|XP_037912964.1|HILL, LOC119648470|XP_037906160.1|HILL, LOC119661531|XP_037926837.1|HILL
OG0003978	LOC108035962|XP_016967264.1|DBIA	LOC119652912|XP_037913219.1|HILL
OG0003979	LOC108034195|XP_016964512.1|DBIA	LOC119646381|XP_037902753.1|HILL
OG0003980	LOC108031990|XP_016961274.1|DBIA	LOC119659156|XP_037923034.1|HILL
OG0003981	LOC108033898|XP_016964043.1|DBIA	LOC119650858|XP_037909937.1|HILL
OG0003982	LOC108032806|XP_016962303.1|DBIA	LOC119652259|XP_037912168.1|HILL
OG0003983	LOC108032444|XP_016961758.1|DBIA	LOC119653096|XP_037913530.1|HILL
OG0003984	LOC108033644|XP_016963566.1|DBIA	LOC119651058|XP_037910315.1|HILL
OG0003985	LOC108033643|XP_016963565.1|DBIA	LOC119650744|XP_037909745.1|HILL
OG0003986	LOC108033527|XP_016963361.1|DBIA	LOC119661325|XP_037926551.1|HILL
OG0003987	LOC108033869|XP_016964001.1|DBIA	LOC119647045|XP_037903729.1|HILL
OG0003988	LOC108029260|XP_016956944.1|DBIA	LOC119661143|XP_037926278.1|HILL
OG0003989	LOC108033896|XP_016964040.1|DBIA	LOC119655382|XP_037917182.1|HILL
OG0003990	LOC108029259|XP_016956943.1|DBIA	LOC119652348|XP_037912304.1|HILL
OG0003991	LOC108027825|XP_016954895.1|DBIA	LOC119651308|XP_037910767.1|HILL
OG0003992	LOC108027868|XP_016954971.1|DBIA	LOC119660619|XP_037925252.1|HILL
OG0003993	LOC108027804|XP_016954872.1|DBIA	LOC119661596|XP_037926926.1|HILL
OG0003994	LOC108025552|XP_016951573.1|DBIA	LOC119654025|XP_037915119.1|HILL
OG0003995	LOC108029711|XP_016957676.1|DBIA	LOC119661650|XP_037927010.1|HILL
OG0003996	LOC108029999|XP_016958003.1|DBIA	LOC119657798|XP_037920818.1|HILL
OG0003997	LOC108034253|XP_016964596.1|DBIA	LOC119646583|XP_037903003.1|HILL
OG0003998	LOC108035838|XP_016967072.1|DBIA	LOC119651151|XP_037910485.1|HILL
OG0003999	LOC108026774|XP_016953413.1|DBIA	LOC119652213|XP_037912082.1|HILL
OG0004000	LOC108023749|XP_016948876.1|DBIA	LOC119659356|XP_037923336.1|HILL
OG0004001	LOC108026734|XP_016953336.1|DBIA	LOC119658654|XP_037922126.1|HILL
OG0004002	LOC108032418|XP_016961727.1|DBIA	LOC119648070|XP_037905478.1|HILL
OG0004003	LOC108033722|XP_016963747.1|DBIA	LOC119660736|XP_037925340.1|HILL
OG0004004	LOC108036086|XP_016967525.1|DBIA	LOC119650062|XP_037908487.1|HILL
OG0004005	LOC108033864|XP_016963992.1|DBIA	LOC119652589|XP_037912745.1|HILL
OG0004006	LOC108033783|XP_016963875.1|DBIA	LOC119646836|XP_037903381.1|HILL
OG0004007	LOC108035227|XP_016966249.1|DBIA	LOC119647088|XP_037903787.1|HILL
OG0004008	LOC108036839|XP_016968683.1|DBIA	LOC119647026|XP_037903692.1|HILL
OG0004009	LOC108029220|XP_016956903.1|DBIA	LOC119661719|XP_037927101.1|HILL
OG0004010	LOC108032546|XP_016961912.1|DBIA	LOC119650924|XP_037910079.1|HILL
OG0004011	LOC108032820|XP_016962323.1|DBIA	LOC119651534|XP_037911094.1|HILL
OG0004012	LOC108031997|XP_016961279.1|DBIA	LOC119651465|XP_037911000.1|HILL
OG0004013	LOC108034059|XP_016964303.1|DBIA	LOC119651695|XP_037911333.1|HILL, LOC119650968|XP_037910152.1|HILL
OG0004014	LOC108035476|XP_016966615.1|DBIA	LOC119651657|XP_037911272.1|HILL
OG0004015	LOC108036744|XP_016968542.1|DBIA	LOC119655912|XP_037918002.1|HILL
OG0004016	LOC108034129|XP_016964406.1|DBIA	LOC119652450|XP_037912527.1|HILL
OG0004017	LOC108027831|XP_016954906.1|DBIA	LOC119661734|XP_037927128.1|HILL, LOC119661336|XP_037926566.1|HILL
OG0004018	LOC108030304|XP_016958627.1|DBIA	LOC119646677|XP_037903140.1|HILL
OG0004019	LOC108033988|XP_016964201.1|DBIA	LOC119646985|XP_037903624.1|HILL
OG0004020	LOC108027838|XP_016954914.1|DBIA	LOC119661712|XP_037927094.1|HILL
OG0004021	LOC108027816|XP_016954884.1|DBIA	LOC119661493|XP_037926786.1|HILL
OG0004022	LOC108034069|XP_016964315.1|DBIA	LOC119654656|XP_037916076.1|HILL
OG0004023	LOC108026578|XP_016953019.1|DBIA	LOC119650530|XP_037909292.1|HILL
OG0004024	LOC108033625|XP_016963503.1|DBIA	LOC119652724|XP_037912945.1|HILL
OG0004025	LOC108032618|XP_016962046.1|DBIA	LOC119657063|XP_037919748.1|HILL
OG0004026	LOC108036080|XP_016967515.1|DBIA	LOC119647972|XP_037905277.1|HILL
OG0004027	LOC108023116|XP_016947871.1|DBIA	LOC119646693|XP_037903185.1|HILL
OG0004028	LOC108034113|XP_016964379.1|DBIA	LOC119651902|XP_037911655.1|HILL
OG0004029	LOC108036115|XP_016967582.1|DBIA	LOC119652616|XP_037912782.1|HILL
OG0004030	LOC108026770|XP_016953403.1|DBIA	LOC119655027|XP_037916633.1|HILL
OG0004031	LOC108034255|XP_016964600.1|DBIA	LOC119652951|XP_037913272.1|HILL
OG0004032	LOC108036825|XP_016968658.1|DBIA	LOC119652244|XP_037912147.1|HILL
OG0004033	LOC108034011|XP_016964235.1|DBIA	LOC119648946|XP_037906793.1|HILL
OG0004034	LOC108033811|XP_016963919.1|DBIA	LOC119649930|XP_037908279.1|HILL
OG0004035	LOC108029045|XP_016956589.1|DBIA	LOC119653780|XP_037914714.1|HILL
OG0004036	LOC108027760|XP_016954801.1|DBIA	LOC119647199|XP_037903939.1|HILL
OG0004037	LOC108036754|XP_016968569.1|DBIA	LOC119650868|XP_037909961.1|HILL
OG0004038	LOC108029110|XP_016956712.1|DBIA	LOC119650114|XP_037908569.1|HILL
OG0004039	LOC108029076|XP_016956646.1|DBIA	LOC119658570|XP_037921949.1|HILL
OG0004040	LOC108026790|XP_016953440.1|DBIA	LOC119661198|XP_037926348.1|HILL
OG0004041	LOC108023663|XP_016948773.1|DBIA	LOC119660869|XP_037925708.1|HILL
OG0004042	LOC108028329|XP_016955558.1|DBIA	LOC119648005|XP_037905325.1|HILL
OG0004043	LOC108033858|XP_016963984.1|DBIA	LOC119661388|XP_037926639.1|HILL
OG0004044	LOC108022022|XP_016946356.1|DBIA	LOC119657540|XP_037920410.1|HILL
OG0004045	LOC108033413|XP_016963223.1|DBIA	LOC119646762|XP_037903269.1|HILL
OG0004046	LOC108029135|XP_016956747.1|DBIA	LOC119646642|XP_037903083.1|HILL
OG0004047	LOC108034153|XP_016964442.1|DBIA	LOC119653963|XP_037915052.1|HILL
OG0004048	LOC108027828|XP_016954899.1|DBIA	LOC119661130|XP_037926257.1|HILL
OG0004049	LOC108036854|XP_016968716.1|DBIA	LOC119661522|XP_037926826.1|HILL
OG0004050	LOC108033920|XP_016964080.1|DBIA	LOC119652199|XP_037912072.1|HILL
OG0004051	LOC108033823|XP_016963937.1|DBIA	LOC119652044|XP_037911911.1|HILL
OG0004052	LOC108023311|XP_016948101.1|DBIA	LOC119660850|XP_037925675.1|HILL
OG0004053	LOC108022853|XP_016947516.1|DBIA	LOC119659144|XP_037923014.1|HILL
OG0004054	LOC108033412|XP_016963222.1|DBIA	LOC119661469|XP_037926760.1|HILL
OG0004055	LOC108025206|XP_016951027.1|DBIA	LOC119659768|XP_037923955.1|HILL
OG0004056	LOC108024977|XP_016950710.1|DBIA	LOC119655830|XP_037917866.1|HILL
OG0004057	LOC108034480|XP_016964871.1|DBIA	LOC119654843|XP_037916350.1|HILL, LOC119660715|XP_037925285.1|HILL
OG0004058	LOC108035258|XP_016966293.1|DBIA	LOC119648997|XP_037906855.1|HILL
OG0004059	LOC108031911|XP_016961168.1|DBIA	LOC119660440|XP_037924920.1|HILL
OG0004060	LOC108024507|XP_016949942.1|DBIA	LOC119660204|XP_037924567.1|HILL
OG0004061	LOC108030733|XP_016959303.1|DBIA	LOC119653885|XP_037914933.1|HILL
OG0004062	LOC108035429|XP_016966549.1|DBIA	LOC119661013|XP_037926088.1|HILL
OG0004063	LOC108023689|XP_016948801.1|DBIA	LOC119654634|XP_037916034.1|HILL
OG0004064	LOC108030584|XP_016959041.1|DBIA	LOC119648888|XP_037906712.1|HILL
OG0004065	LOC108022556|XP_016947039.1|DBIA	LOC119655811|XP_037917840.1|HILL
OG0004066	LOC108022497|XP_016946942.1|DBIA	LOC119655021|XP_037916623.1|HILL
OG0004067	LOC108032631|XP_016962103.1|DBIA	LOC119654267|XP_037915462.1|HILL
OG0004068	LOC108031124|XP_016959825.1|DBIA	LOC119660141|XP_037924467.1|HILL
OG0004069	LOC108031581|XP_016960635.1|DBIA	LOC119659310|XP_037923253.1|HILL
OG0004070	LOC108034677|XP_016965108.1|DBIA	LOC119649269|XP_037907286.1|HILL
OG0004071	LOC108030803|XP_016959381.1|DBIA	LOC119649268|XP_037907285.1|HILL
OG0004072	LOC108030807|XP_016959395.1|DBIA	LOC119650128|XP_037908585.1|HILL
OG0004073	LOC108023553|XP_016948623.1|DBIA	LOC119654727|XP_037916182.1|HILL, LOC119654726|XP_037916180.1|HILL
OG0004074	LOC108026676|XP_016953238.1|DBIA	LOC119653806|XP_037914757.1|HILL
OG0004075	LOC108029771|XP_016957768.1|DBIA	LOC119654867|XP_037916388.1|HILL
OG0004076	LOC108029622|XP_016957503.1|DBIA	LOC119654866|XP_037916383.1|HILL
OG0004077	LOC108036730|XP_016968516.1|DBIA	LOC119655821|XP_037917855.1|HILL
OG0004078	LOC108025418|XP_016951388.1|DBIA	LOC119660407|XP_037924871.1|HILL
OG0004079	LOC108025300|XP_016951182.1|DBIA, LOC108022033|XP_016946368.1|DBIA	LOC119655063|XP_037916684.1|HILL, LOC119655062|XP_037916683.1|HILL
OG0004080	LOC108030282|XP_016958600.1|DBIA	LOC119656528|XP_037918805.1|HILL
OG0004081	LOC108022581|XP_016947088.1|DBIA	LOC119654934|XP_037916514.1|HILL
OG0004082	LOC108022851|XP_016947513.1|DBIA	LOC119661142|XP_037926277.1|HILL
OG0004083	LOC108026206|XP_016952497.1|DBIA	LOC119657941|XP_037921059.1|HILL
OG0004084	LOC108030834|XP_016959447.1|DBIA	LOC119648060|XP_037905454.1|HILL
OG0004085	LOC108023286|XP_016948071.1|DBIA	LOC119659191|XP_037923080.1|HILL
OG0004086	LOC108024560|XP_016950038.1|DBIA	LOC119660303|XP_037924703.1|HILL
OG0004087	LOC108025689|XP_016951711.1|DBIA	LOC119656154|XP_037918416.1|HILL
OG0004088	LOC108025527|XP_016951541.1|DBIA	LOC119646890|XP_037903455.1|HILL, LOC119659504|XP_037923560.1|HILL
OG0004089	LOC108022015|XP_016946345.1|DBIA	LOC119653440|XP_037913949.1|HILL
OG0004090	LOC108026187|XP_016952466.1|DBIA	LOC119658831|XP_037922493.1|HILL
OG0004092	LOC108023565|XP_016948645.1|DBIA	LOC119654623|XP_037916023.1|HILL
OG0004094	LOC108032990|XP_016962556.1|DBIA	LOC119654768|XP_037916237.1|HILL
OG0004095	LOC108025380|XP_016951342.1|DBIA	LOC119659232|XP_037923135.1|HILL
OG0004096	LOC108024561|XP_016950039.1|DBIA	LOC119659231|XP_037923134.1|HILL
OG0004098	LOC108023456|XP_016948448.1|DBIA	LOC119653995|XP_037915084.1|HILL
OG0004099	LOC108032885|XP_016962399.1|DBIA	LOC119658923|XP_037922674.1|HILL
OG0004100	LOC108032934|XP_016962495.1|DBIA	LOC119660327|XP_037924733.1|HILL
OG0004101	LOC108032929|XP_016962488.1|DBIA	LOC119660189|XP_037924531.1|HILL
OG0004102	LOC108032901|XP_016962432.1|DBIA	LOC119659322|XP_037923274.1|HILL
OG0004103	LOC108025416|XP_016951386.1|DBIA	LOC119658757|XP_037922378.1|HILL
OG0004104	LOC108024817|XP_016950431.1|DBIA	LOC119660232|XP_037924606.1|HILL
OG0004105	LOC108030583|XP_016959040.1|DBIA	LOC119648003|XP_037905316.1|HILL
OG0004106	LOC108030868|XP_016959505.1|DBIA	LOC119649128|XP_037907061.1|HILL
OG0004107	LOC108035522|XP_016966679.1|DBIA	LOC119649913|XP_037908239.1|HILL
OG0004108	LOC108031688|XP_016960826.1|DBIA	LOC119660600|XP_037925204.1|HILL
OG0004109	LOC108026188|XP_016952467.1|DBIA	LOC119659441|XP_037923453.1|HILL
OG0004110	LOC108030842|XP_016959466.1|DBIA	LOC119648781|XP_037906546.1|HILL
OG0004111	LOC108026392|XP_016952803.1|DBIA	LOC119658978|XP_037922786.1|HILL
OG0004112	LOC108025475|XP_016951476.1|DBIA	LOC119659922|XP_037924181.1|HILL
OG0004113	LOC108035805|XP_016967040.1|DBIA	LOC119654970|XP_037916557.1|HILL
OG0004114	LOC108025712|XP_016951756.1|DBIA	LOC119653745|XP_037914596.1|HILL
OG0004115	LOC108025709|XP_016951749.1|DBIA	LOC119654898|XP_037916446.1|HILL
OG0004116	LOC108026377|XP_016952787.1|DBIA	LOC119659995|XP_037924298.1|HILL
OG0004117	LOC108025448|XP_016951435.1|DBIA	LOC119658855|XP_037922536.1|HILL
OG0004118	LOC108022513|XP_016946972.1|DBIA	LOC119654733|XP_037916192.1|HILL
OG0004119	LOC108024868|XP_016950504.1|DBIA	LOC119659398|XP_037923391.1|HILL
OG0004120	LOC108026290|XP_016952645.1|DBIA	LOC119659713|XP_037923895.1|HILL
OG0004121	LOC108034583|XP_016965004.1|DBIA	LOC119648200|XP_037905725.1|HILL
OG0004122	LOC108031070|XP_016959765.1|DBIA	LOC119659561|XP_037923638.1|HILL
OG0004123	LOC108031486|XP_016960460.1|DBIA	LOC119658789|XP_037922426.1|HILL
OG0004124	LOC108036016|XP_016967430.1|DBIA	LOC119653405|XP_037913897.1|HILL
OG0004125	LOC108025499|XP_016951503.1|DBIA	LOC119659998|XP_037924302.1|HILL
OG0004126	LOC108025290|XP_016951163.1|DBIA	LOC119658949|XP_037922749.1|HILL
OG0004127	LOC108034655|XP_016965086.1|DBIA	LOC119646537|XP_037902936.1|HILL
OG0004128	LOC108025547|XP_016951568.1|DBIA	LOC119659630|XP_037923756.1|HILL
OG0004129	LOC108030132|XP_016958335.1|DBIA	LOC119653414|XP_037913908.1|HILL
OG0004130	LOC108024762|XP_016950364.1|DBIA	LOC119654976|XP_037916564.1|HILL
OG0004131	LOC108024796|XP_016950403.1|DBIA	LOC119660618|XP_037925248.1|HILL
OG0004132	LOC108035548|XP_016966706.1|DBIA	LOC119647863|XP_037905061.1|HILL
OG0004133	LOC108034134|XP_016964412.1|DBIA	LOC119658717|XP_037922265.1|HILL
OG0004134	LOC108026200|XP_016952482.1|DBIA	LOC119658992|XP_037922800.1|HILL
OG0004135	LOC108031446|XP_016960368.1|DBIA	LOC119660601|XP_037925205.1|HILL
OG0004136	LOC108031473|XP_016960423.1|DBIA	LOC119660434|XP_037924912.1|HILL, LOC119659047|XP_037922882.1|HILL
OG0004137	LOC108036287|XP_016967788.1|DBIA	LOC119647105|XP_037903811.1|HILL
OG0004138	LOC108034560|XP_016964978.1|DBIA	LOC119653852|XP_037914827.1|HILL
OG0004139	LOC108025599|XP_016951624.1|DBIA	LOC119653401|XP_037913893.1|HILL
OG0004140	LOC108023241|XP_016948008.1|DBIA	LOC119654189|XP_037915314.1|HILL
OG0004141	LOC108029676|XP_016957610.1|DBIA	LOC119654863|XP_037916377.1|HILL
OG0004142	LOC108036339|XP_016967875.1|DBIA	LOC119655455|XP_037917283.1|HILL
OG0004143	LOC108027413|XP_016954340.1|DBIA	LOC119659128|XP_037922981.1|HILL
OG0004144	LOC108034112|XP_016964383.1|DBIA	LOC119648106|XP_037905549.1|HILL
OG0004145	LOC108034746|XP_016965183.1|DBIA	LOC119648376|XP_037906034.1|HILL
OG0004146	LOC108026366|XP_016952772.1|DBIA	LOC119658947|XP_037922745.1|HILL
OG0004147	LOC108034051|XP_016964297.1|DBIA	LOC119655710|XP_037917660.1|HILL
OG0004148	LOC108032163|XP_016961499.1|DBIA	LOC119659920|XP_037924173.1|HILL
OG0004149	LOC108031676|XP_016960805.1|DBIA	LOC119658823|XP_037922483.1|HILL
OG0004150	LOC108031923|XP_016961184.1|DBIA	LOC119658919|XP_037922671.1|HILL
OG0004151	LOC108023879|XP_016949051.1|DBIA	LOC119660117|XP_037924434.1|HILL
OG0004152	LOC108023814|XP_016948949.1|DBIA	LOC119658572|XP_037921948.1|HILL
OG0004153	LOC108022804|XP_016947427.1|DBIA	LOC119654894|XP_037916441.1|HILL
OG0004154	LOC108035470|XP_016966607.1|DBIA	LOC119650286|XP_037908841.1|HILL
OG0004155	LOC108026197|XP_016952478.1|DBIA	LOC119659981|XP_037924278.1|HILL
OG0004157	LOC108024256|XP_016949632.1|DBIA	LOC119656714|XP_037919161.1|HILL, LOC119657114|XP_037919802.1|HILL, LOC119658157|XP_037921353.1|HILL
OG0004158	LOC108031353|XP_016960113.1|DBIA	LOC119659237|XP_037923143.1|HILL
OG0004159	LOC108026257|XP_016952600.1|DBIA	LOC119659511|XP_037923569.1|HILL
OG0004160	LOC108035552|XP_016966710.1|DBIA	LOC119658833|XP_037922500.1|HILL
OG0004161	LOC108024582|XP_016950070.1|DBIA	LOC119659827|XP_037924041.1|HILL
OG0004162	LOC108031759|XP_016960956.1|DBIA	LOC119659968|XP_037924256.1|HILL
OG0004163	LOC108032039|XP_016961339.1|DBIA	LOC119659422|XP_037923426.1|HILL
OG0004164	LOC108024967|XP_016950695.1|DBIA	LOC119659146|XP_037923015.1|HILL
OG0004165	LOC108022562|XP_016947047.1|DBIA	LOC119655725|XP_037917687.1|HILL
OG0004166	LOC108026769|XP_016953402.1|DBIA	LOC119654224|XP_037915369.1|HILL
OG0004167	LOC108031672|XP_016960801.1|DBIA	LOC119658788|XP_037922424.1|HILL
OG0004168	LOC108031964|XP_016961242.1|DBIA	LOC119655900|XP_037917983.1|HILL
OG0004169	LOC108032537|XP_016961898.1|DBIA	LOC119655310|XP_037917066.1|HILL
OG0004170	LOC108032548|XP_016961918.1|DBIA	LOC119653612|XP_037914307.1|HILL
OG0004171	LOC108032612|XP_016962038.1|DBIA	LOC119653611|XP_037914306.1|HILL
OG0004172	LOC108025785|XP_016951895.1|DBIA	LOC119654731|XP_037916187.1|HILL
OG0004173	LOC108036510|XP_016968201.1|DBIA	LOC119654368|XP_037915642.1|HILL
OG0004174	LOC108029469|XP_016957208.1|DBIA	LOC119655925|XP_037918022.1|HILL
