Orthogroup	DBIA.longest_only	DMEL.longest_only
OG0005874	LOC108033125|XP_016962830.1|DBIA	Graf|NP_996441.2|DMEL
OG0005875	LOC108029751|XP_016957734.1|DBIA	sand|NP_610349.1|DMEL
OG0005876	LOC108021964|XP_016946285.1|DBIA	bi|NP_001259238.1|DMEL
OG0005877	LOC108025780|XP_016951884.1|DBIA	eIF5|NP_573098.1|DMEL
OG0005878	LOC108024295|XP_016949685.1|DBIA	hwt|NP_001259484.1|DMEL
OG0005879	LOC108023725|XP_016948850.1|DBIA	Mvb12|NP_573268.1|DMEL
OG0005880	LOC108030844|XP_016959468.1|DBIA	S1P|NP_649337.2|DMEL
OG0005881	LOC108034598|XP_016965020.1|DBIA	NHP2|NP_651965.1|DMEL
OG0005882	LOC108025858|XP_016952014.1|DBIA	CalpC|NP_573118.2|DMEL
OG0005883	LOC108028973|XP_016956505.1|DBIA	DIP2|NP_612019.2|DMEL
OG0005884	LOC108028669|XP_016956091.1|DBIA	CG10584|NP_649278.1|DMEL
OG0005885	LOC108035606|XP_016966775.1|DBIA	CG8833|NP_648669.1|DMEL
OG0005886	LOC108034481|XP_016964872.1|DBIA	Su_z_12|NP_730465.1|DMEL
OG0005887	LOC108034994|XP_016965820.1|DBIA	Helz|NP_001261848.1|DMEL
OG0005888	LOC108030794|XP_016959360.1|DBIA	jim|NP_001262221.1|DMEL
OG0005889	LOC108035937|XP_016967219.1|DBIA	CG10948|NP_729844.1|DMEL
OG0005890	LOC108024243|XP_016949613.1|DBIA	Pop1|NP_572236.3|DMEL
OG0005891	LOC108030677|XP_016959195.1|DBIA	CG18815|NP_001261719.1|DMEL
OG0005892	LOC108030626|XP_016959118.1|DBIA	mtTFB1|NP_648499.1|DMEL
OG0005893	LOC108030643|XP_016959146.1|DBIA	Prp31|NP_648756.1|DMEL
OG0005894	LOC108030644|XP_016959147.1|DBIA	CG7011|NP_648758.1|DMEL
OG0005895	LOC108030647|XP_016959148.1|DBIA	CG6878|NP_648757.1|DMEL
OG0005896	LOC108028689|XP_016956122.1|DBIA	l_3_77CDf|NP_649242.1|DMEL
OG0005897	LOC108035168|XP_016966120.1|DBIA	CG10738|NP_729905.2|DMEL
OG0005898	LOC108026570|XP_016953014.1|DBIA	CG6227|NP_573020.2|DMEL
OG0005899	LOC108030238|XP_016958531.1|DBIA	Inos|NP_477405.1|DMEL
OG0005900	LOC108028956|XP_016956484.1|DBIA	Ipk2|NP_608535.1|DMEL
OG0005901	LOC108022719|XP_016947293.1|DBIA	PIG-M|NP_611600.1|DMEL
OG0005902	LOC108036649|XP_016968418.1|DBIA	CG8531|NP_610945.1|DMEL
OG0005903	LOC108024398|XP_016949797.1|DBIA	SdhC|NP_001262472.1|DMEL
OG0005904	LOC108024790|XP_016950398.1|DBIA	CG10214|NP_651184.1|DMEL
OG0005905	LOC108028485|XP_016955837.1|DBIA	Ac76E|NP_001246838.1|DMEL
OG0005906	LOC108035905|XP_016967160.1|DBIA	fz2|NP_001262037.1|DMEL
OG0005907	LOC108028278|XP_016955472.1|DBIA	CG14183|NP_649172.3|DMEL
OG0005908	LOC108030563|XP_016958950.1|DBIA	Arl1|NP_524098.2|DMEL
OG0005909	LOC108030884|XP_016959533.1|DBIA	CG43980|NP_001262185.1|DMEL
OG0005910	LOC108022820|XP_016947450.1|DBIA	Lis-1|NP_477160.1|DMEL
OG0005911	LOC108022821|XP_016947451.1|DBIA	CG8441|NP_611094.1|DMEL
OG0005912	LOC108022711|XP_016947274.1|DBIA	CG44242|NP_001188957.1|DMEL
OG0005913	LOC108031526|XP_016960543.1|DBIA	Gclm|NP_732780.1|DMEL
OG0005914	LOC108036222|XP_016967702.1|DBIA	Sox15|NP_523739.2|DMEL
OG0005915	LOC108036471|XP_016968136.1|DBIA	VGAT|NP_610938.1|DMEL
OG0005916	LOC108022849|XP_016947510.1|DBIA	CG34396|NP_611547.2|DMEL
OG0005917	LOC108030443|XP_016958824.1|DBIA	CG7137|NP_611400.1|DMEL
OG0005918	LOC108023800|XP_016948930.1|DBIA	CG10932|NP_572414.1|DMEL
OG0005919	LOC108036319|XP_016967821.1|DBIA	CG30340|NP_724812.2|DMEL
OG0005920	LOC108030146|XP_016958351.1|DBIA	Mlf|NP_995847.1|DMEL
OG0005921	LOC108034801|XP_016965291.1|DBIA	CG2021|NP_647660.1|DMEL
OG0005922	LOC108023423|XP_016948398.1|DBIA	CG14803|NP_569950.1|DMEL
OG0005923	LOC108035637|XP_016966829.1|DBIA	viaf|NP_524032.2|DMEL
OG0005924	LOC108035644|XP_016966838.1|DBIA	endos|NP_648684.1|DMEL
OG0005925	LOC108035961|XP_016967263.1|DBIA	Ent3|NP_648608.2|DMEL
OG0005926	LOC108023913|XP_016949087.1|DBIA	GIIIspla2|NP_572454.2|DMEL
OG0005927	LOC108027356|XP_016954267.1|DBIA	Rab23|NP_649574.1|DMEL
OG0005928	LOC108027587|XP_016954590.1|DBIA	CG15309|NP_001096936.1|DMEL
OG0005929	LOC108035666|XP_016966863.1|DBIA	Oseg4|NP_647653.1|DMEL
OG0005930	LOC108030083|XP_016958210.1|DBIA	CG13196|NP_610695.1|DMEL
OG0005931	LOC108030414|XP_016958788.1|DBIA	Debcl|NP_788278.1|DMEL
OG0005932	LOC108022745|XP_016947325.1|DBIA	Synj|NP_569729.1|DMEL
OG0005933	LOC108029601|XP_016957463.1|DBIA	CG8243|NP_610424.1|DMEL
OG0005934	LOC108022784|XP_016947397.1|DBIA	Spred|NP_001260979.1|DMEL
OG0005935	LOC108030822|XP_016959425.1|DBIA	SPoCk|NP_001262220.1|DMEL
OG0005936	LOC108034292|XP_016964642.1|DBIA	Fgop2|NP_609084.1|DMEL
OG0005937	LOC108030808|XP_016959392.1|DBIA	l_3_04053|NP_649414.1|DMEL
OG0005938	LOC108036496|XP_016968178.1|DBIA	CG8910|NP_611167.2|DMEL
OG0005939	LOC108025922|XP_016952101.1|DBIA	mRpS25|NP_511153.1|DMEL
OG0005940	LOC108022626|XP_016947160.1|DBIA	CG10082|NP_726095.2|DMEL
OG0005941	LOC108026845|XP_016953512.1|DBIA	GlyT|NP_611836.2|DMEL
OG0005942	LOC108029650|XP_016957555.1|DBIA	Pld|NP_001137610.1|DMEL
OG0005943	LOC108030114|XP_016958299.1|DBIA	jing|NP_001097200.1|DMEL
OG0005944	LOC108030372|XP_016958731.1|DBIA	Trap1|NP_477439.2|DMEL
OG0005945	LOC108036552|XP_016968275.1|DBIA	CG12325|NP_610618.1|DMEL
OG0005946	LOC108029699|XP_016957653.1|DBIA	CG8646|NP_610807.3|DMEL
OG0005947	LOC108036406|XP_016968015.1|DBIA	Alk|NP_652600.1|DMEL
OG0005948	LOC108035875|XP_016967113.1|DBIA	mRpL21|NP_649095.2|DMEL
OG0005949	LOC108030738|XP_016959274.1|DBIA	Atox1|NP_001262184.1|DMEL
OG0005950	LOC108033771|XP_016963858.1|DBIA	CG6201|NP_609489.1|DMEL
OG0005951	LOC108035436|XP_016966557.1|DBIA	dpr6|NP_001287018.1|DMEL
OG0005952	LOC108033770|XP_016963856.1|DBIA	l_2_gd1|NP_001245976.1|DMEL
OG0005953	LOC108034087|XP_016964343.1|DBIA	Mpp6|NP_523609.3|DMEL
OG0005954	LOC108033985|XP_016964198.1|DBIA	CG9246|NP_610095.1|DMEL
OG0005955	LOC108024779|XP_016950384.1|DBIA	Son|NP_649914.1|DMEL
OG0005956	LOC108022636|XP_016947180.1|DBIA	Smurf|NP_523779.1|DMEL
OG0005957	LOC108032212|XP_016961562.1|DBIA	CG13625|NP_651272.1|DMEL
OG0005958	LOC108025544|XP_016951563.1|DBIA	CG5913|NP_651439.2|DMEL
OG0005959	LOC108032622|XP_016962049.1|DBIA	CG4537|NP_001097135.1|DMEL
OG0005960	LOC108035791|XP_016967018.1|DBIA	CG7326|NP_573335.1|DMEL
OG0005961	LOC108022708|XP_016947272.1|DBIA	Shark|NP_524743.2|DMEL
OG0005962	LOC108029352|XP_016957031.1|DBIA	CG34199|NP_001097380.1|DMEL
OG0005963	LOC108034301|XP_016964653.1|DBIA	Cog8|NP_609503.2|DMEL
OG0005964	LOC108022943|XP_016947644.1|DBIA	CngB|NP_611607.2|DMEL
OG0005965	LOC108036356|XP_016967921.1|DBIA	CG30010|NP_724847.2|DMEL
OG0005966	LOC108022827|XP_016947458.1|DBIA	ana3|NP_610765.1|DMEL
OG0005967	LOC108029594|XP_016957452.1|DBIA	RpS18|NP_476964.1|DMEL
OG0005968	LOC108029689|XP_016957637.1|DBIA	Ate1|NP_001261101.1|DMEL
OG0005969	LOC108026903|XP_016953602.1|DBIA	alpha-Catr|NP_726389.4|DMEL
OG0005970	LOC108034544|XP_016964959.1|DBIA	CG11811|NP_648408.1|DMEL
OG0005971	LOC108029544|XP_016957346.1|DBIA	mRpL53|NP_725343.1|DMEL
OG0005972	LOC108028506|XP_016955873.1|DBIA	fbl|NP_524870.1|DMEL
OG0005973	LOC108028019|XP_016955143.1|DBIA	Prp3|NP_649156.1|DMEL
OG0005974	LOC108028653|XP_016956066.1|DBIA	eRF1|NP_001262105.1|DMEL
OG0005975	LOC108028419|XP_016955734.1|DBIA	CG5498|NP_730525.2|DMEL
OG0005976	LOC108025106|XP_016950862.1|DBIA	Tgs1|NP_732316.2|DMEL
OG0005977	LOC108030343|XP_016958697.1|DBIA	maf-S|NP_001286639.1|DMEL
OG0005978	LOC108022972|XP_016947686.1|DBIA	CG6984|NP_611187.1|DMEL
OG0005979	LOC108029785|XP_016957784.1|DBIA	Spt-I|NP_610842.1|DMEL
OG0005980	LOC108030418|XP_016958794.1|DBIA	CG11123|NP_610276.1|DMEL
OG0005981	LOC108030924|XP_016959643.1|DBIA	CkIIbeta|NP_996415.1|DMEL
OG0005982	LOC108030375|XP_016958734.1|DBIA	CG11141|NP_610282.1|DMEL
OG0005983	LOC108023982|XP_016949199.1|DBIA	CG14234|NP_001356951.1|DMEL
OG0005984	LOC108033121|XP_016962822.1|DBIA	wcy|NP_001259636.1|DMEL
OG0005985	LOC108025759|XP_016951843.1|DBIA	CG11122|NP_572685.2|DMEL
OG0005986	LOC108023349|XP_016948182.1|DBIA	Arp8|NP_573251.1|DMEL
OG0005987	LOC108025796|XP_016951921.1|DBIA	l_1_G0289|NP_572621.1|DMEL
OG0005988	LOC108030406|XP_016958780.1|DBIA	Sln|NP_610706.1|DMEL
OG0005989	LOC108029560|XP_016957390.1|DBIA	fl_2_d|NP_523732.2|DMEL
OG0005990	LOC108022664|XP_016947221.1|DBIA	Nup75|NP_611300.2|DMEL
OG0005991	LOC108029536|XP_016957334.1|DBIA	Pgi|NP_523663.1|DMEL
OG0005992	LOC108035308|XP_016966368.1|DBIA	hay|NP_001137931.1|DMEL
OG0005993	LOC108035310|XP_016966371.1|DBIA	E_z_|NP_001261682.1|DMEL
OG0005994	LOC108030814|XP_016959403.1|DBIA	M6|NP_001262166.1|DMEL
OG0005995	LOC108028790|XP_016956261.1|DBIA	CG13248|NP_649219.1|DMEL
OG0005996	LOC108030754|XP_016959294.1|DBIA	ORMDL|NP_730669.1|DMEL
OG0005997	LOC108036579|XP_016968319.1|DBIA	Taf5|NP_476957.1|DMEL
OG0005998	LOC108034578|XP_016964999.1|DBIA	CG13458|NP_648748.1|DMEL
OG0005999	LOC108031279|XP_016960013.1|DBIA	Cypl|NP_523874.1|DMEL
OG0006000	LOC108036390|XP_016967986.1|DBIA	Psi|NP_995862.1|DMEL
OG0006001	LOC108034498|XP_016964893.1|DBIA	CG34342|NP_001097509.3|DMEL
OG0006002	LOC108026810|XP_016953462.1|DBIA	Cpes|NP_477376.1|DMEL
OG0006003	LOC108035458|XP_016966588.1|DBIA	mnd|NP_524074.1|DMEL
OG0006004	LOC108032851|XP_016962341.1|DBIA, LOC108032888|XP_016962412.1|DBIA	Hus1-like|NP_477426.1|DMEL
OG0006005	LOC108022702|XP_016947264.1|DBIA	CG13220|NP_610664.1|DMEL
OG0006006	LOC108022742|XP_016947323.1|DBIA	Hmg-2|NP_611553.1|DMEL
OG0006007	LOC108029688|XP_016957633.1|DBIA	Ttc7|NP_652063.1|DMEL
OG0006008	LOC108027850|XP_016954933.1|DBIA	CG3558|NP_001137777.1|DMEL
OG0006009	LOC108028342|XP_016955582.1|DBIA	ZnT77C|NP_649233.2|DMEL
OG0006010	LOC108030824|XP_016959430.1|DBIA	Wnk|NP_001262171.2|DMEL
OG0006011	LOC108029499|XP_016957271.1|DBIA	NitFhit|NP_525122.1|DMEL
OG0006012	LOC108028256|XP_016955431.1|DBIA	Mob2|NP_729715.2|DMEL
OG0006013	LOC108029866|XP_016957844.1|DBIA	NAT1|NP_001033943.2|DMEL
OG0006014	LOC108034528|XP_016964943.1|DBIA	Vps36|NP_648660.1|DMEL
OG0006015	LOC108026699|XP_016953281.1|DBIA	Rpb12|NP_001097319.1|DMEL
OG0006016	LOC108029599|XP_016957460.1|DBIA	lin|NP_524815.1|DMEL
OG0006017	LOC108023089|XP_016947835.1|DBIA	wash|NP_610739.1|DMEL
OG0006018	LOC108030175|XP_016958405.1|DBIA	CG15118|NP_611396.1|DMEL
OG0006019	LOC108023015|XP_016947737.1|DBIA	CG42497|NP_001163242.1|DMEL
OG0006020	LOC108028695|XP_016956129.1|DBIA	Hpd|NP_730536.1|DMEL
OG0006021	LOC108035893|XP_016967136.1|DBIA	Hip1|NP_648597.2|DMEL
OG0006022	LOC108032704|XP_016962171.1|DBIA	beta'COP|NP_524836.2|DMEL
OG0006023	LOC108025999|XP_016952178.1|DBIA	RpL27|NP_651417.1|DMEL
OG0006024	LOC108032991|XP_016962558.1|DBIA	para|NP_001259619.1|DMEL
OG0006025	LOC108022509|XP_016946966.1|DBIA	Cam|NP_523710.1|DMEL
OG0006026	LOC108031969|XP_016961250.1|DBIA	CG5326|NP_651060.1|DMEL
OG0006027	LOC108029641|XP_016957538.1|DBIA	arr|NP_524737.2|DMEL
OG0006028	LOC108023076|XP_016947816.1|DBIA	Tfb1|NP_610957.1|DMEL
OG0006029	LOC108029547|XP_016957352.1|DBIA	CCT8|NP_610418.1|DMEL
OG0006030	LOC108031651|XP_016960771.1|DBIA	Rpb10|NP_651280.1|DMEL
OG0006031	LOC108030364|XP_016958722.1|DBIA	Drep1|NP_001260909.1|DMEL
OG0006032	LOC108027562|XP_016954527.1|DBIA	CG34120|NP_001285513.1|DMEL
OG0006033	LOC108023028|XP_016947757.1|DBIA	CG33964|NP_001033941.1|DMEL
OG0006034	LOC108031853|XP_016961095.1|DBIA	Ir93a|NP_650924.3|DMEL
OG0006035	LOC108026217|XP_016952523.1|DBIA	Pbp45|NP_650499.1|DMEL
OG0006036	LOC108032436|XP_016961748.1|DBIA	CG4382|NP_609301.2|DMEL
OG0006037	LOC108022816|XP_016947442.1|DBIA	mspo|NP_725407.1|DMEL
OG0006038	LOC108027407|XP_016954335.1|DBIA	CG1218|NP_649589.1|DMEL
OG0006039	LOC108029693|XP_016957644.1|DBIA	Ptr|NP_001246145.1|DMEL
OG0006040	LOC108029666|XP_016957583.1|DBIA	CG13344|NP_610915.2|DMEL
OG0006041	LOC108023723|XP_016948848.1|DBIA	cm|NP_788873.1|DMEL
OG0006042	LOC108030075|XP_016958169.1|DBIA	fus|NP_524691.1|DMEL
OG0006043	LOC108028708|XP_016956147.1|DBIA	Prestin|NP_649024.1|DMEL
OG0006044	LOC108024197|XP_016949535.1|DBIA	TRAM|NP_726710.1|DMEL
OG0006045	LOC108035507|XP_016966660.1|DBIA	SmydA-5|NP_610202.3|DMEL
OG0006046	LOC108022865|XP_016947532.1|DBIA	Dark|NP_725637.1|DMEL
OG0006047	LOC108035549|XP_016966707.1|DBIA	Pex1|NP_652016.1|DMEL
OG0006048	LOC108030665|XP_016959180.1|DBIA	rt|NP_524025.2|DMEL
OG0006049	LOC108023969|XP_016949179.1|DBIA	CG11674|NP_572948.1|DMEL
OG0006050	LOC108025286|XP_016951156.1|DBIA	Gcn2|NP_001263142.1|DMEL
OG0006051	LOC108023661|XP_016948770.1|DBIA	e_y_2|NP_524846.1|DMEL
OG0006052	LOC108022752|XP_016947339.1|DBIA	uzip|NP_523861.1|DMEL
OG0006053	LOC108034751|XP_016965189.1|DBIA	Arl5|NP_648201.1|DMEL
OG0006054	LOC108024912|XP_016950593.1|DBIA	CG31998|NP_726548.1|DMEL
OG0006055	LOC108027419|XP_016954350.1|DBIA	Dip-C|NP_650192.1|DMEL
OG0006056	LOC108030367|XP_016958725.1|DBIA	CG8207|NP_611051.2|DMEL
OG0006057	LOC108030590|XP_016959055.1|DBIA	Myo61F|NP_476934.2|DMEL
OG0006058	LOC108031847|XP_016961088.1|DBIA	EndoA|NP_732383.1|DMEL
OG0006059	LOC108035900|XP_016967148.1|DBIA	Atg1|NP_001163433.1|DMEL
OG0006060	LOC108035903|XP_016967153.1|DBIA	CG42709|NP_648600.1|DMEL
OG0006061	LOC108027546|XP_016954488.1|DBIA	fliI|NP_525097.1|DMEL
OG0006062	LOC108024519|XP_016949959.1|DBIA	CG14701|NP_650057.1|DMEL
OG0006063	LOC108034061|XP_016964308.1|DBIA	CG13126|NP_609330.1|DMEL
OG0006064	LOC108036396|XP_016967999.1|DBIA	Opa1|NP_725369.1|DMEL
OG0006065	LOC108035455|XP_016966583.1|DBIA	CG9004|NP_647717.1|DMEL
OG0006066	LOC108030240|XP_016958533.1|DBIA	fa2h|NP_610279.3|DMEL
OG0006067	LOC108029478|XP_016957221.1|DBIA	RyR|NP_001246211.1|DMEL
OG0006068	LOC108024141|XP_016949412.1|DBIA	Zw|NP_523411.1|DMEL
OG0006069	LOC108028567|XP_016955963.1|DBIA	Grd|NP_524131.1|DMEL
OG0006070	LOC108030927|XP_016959610.1|DBIA	EMC10|NP_730662.2|DMEL
OG0006071	LOC108024691|XP_016950257.1|DBIA	Ets98B|NP_524535.2|DMEL
OG0006072	LOC108034521|XP_016964934.1|DBIA	mRpL23|NP_523889.1|DMEL
OG0006073	LOC108031132|XP_016959838.1|DBIA	dpr20|NP_612066.1|DMEL
OG0006074	LOC108026238|XP_016952566.1|DBIA	ATP7|NP_572756.3|DMEL
OG0006075	LOC108023789|XP_016948916.1|DBIA	ND-MNLL|NP_572416.1|DMEL
OG0006076	LOC108023110|XP_016947865.1|DBIA	NaPi-T|NP_525116.2|DMEL
OG0006077	LOC108030853|XP_016959484.1|DBIA	verm|NP_001163469.1|DMEL
OG0006078	LOC108030873|XP_016959517.1|DBIA	serp|NP_730444.1|DMEL
OG0006079	LOC108028527|XP_016955907.1|DBIA	CG11399|NP_649254.2|DMEL
OG0006080	LOC108030615|XP_016959098.1|DBIA	mib1|NP_648826.2|DMEL
OG0006081	LOC108036656|XP_016968424.1|DBIA	Urod|NP_610501.1|DMEL
OG0006082	LOC108036326|XP_016967828.1|DBIA	RpL31|NP_610503.1|DMEL
OG0006083	LOC108035912|XP_016967172.1|DBIA	CG3961|NP_730369.1|DMEL
OG0006084	LOC108030611|XP_016959092.1|DBIA	dbo|NP_524989.2|DMEL
OG0006085	LOC108030917|XP_016959600.1|DBIA	SMC5|NP_996141.2|DMEL
OG0006086	LOC108030932|XP_016959616.1|DBIA	TfAP-2|NP_001262178.1|DMEL
OG0006087	LOC108036614|XP_016968366.1|DBIA	CG8963|NP_611180.1|DMEL
OG0006088	LOC108028780|XP_016956248.1|DBIA	MED19|NP_649016.1|DMEL
OG0006089	LOC108032628|XP_016962061.1|DBIA	snf|NP_511045.1|DMEL
OG0006090	LOC108035496|XP_016966638.1|DBIA	RAF2|NP_730163.1|DMEL
OG0006091	LOC108035330|XP_016966397.1|DBIA	CG16711|NP_648347.2|DMEL
OG0006092	LOC108033193|XP_016962926.1|DBIA	CG9784|NP_001259623.1|DMEL
OG0006093	LOC108036354|XP_016967919.1|DBIA	Ntmt|NP_001350855.1|DMEL
OG0006094	LOC108030640|XP_016959140.1|DBIA	Klp68D|NP_524029.2|DMEL
OG0006095	LOC108036602|XP_016968353.1|DBIA	Vang|NP_001260819.1|DMEL
OG0006096	LOC108022793|XP_016947411.1|DBIA	RpI1|NP_523743.1|DMEL
OG0006097	LOC108028451|XP_016955778.1|DBIA	MYPT-75D|NP_649049.1|DMEL
OG0006098	LOC108036852|XP_016968713.1|DBIA	CG3709|NP_608500.1|DMEL
OG0006099	LOC108030032|XP_016958079.1|DBIA	CG10257|NP_611008.2|DMEL
OG0006100	LOC108022174|XP_016946507.1|DBIA	twi|NP_523816.2|DMEL
OG0006101	LOC108034010|XP_016964229.1|DBIA	CG5096|NP_723576.1|DMEL
OG0006102	LOC108026868|XP_016953542.1|DBIA	Arl6|NP_611421.1|DMEL
OG0006103	LOC108025740|XP_016951817.1|DBIA	C901|NP_572673.1|DMEL
OG0006104	LOC108022032|XP_016946366.1|DBIA	Atg5|NP_572390.1|DMEL
OG0006105	LOC108022028|XP_016946363.1|DBIA	brk|NP_511069.3|DMEL
OG0006106	LOC108030871|XP_016959513.1|DBIA	Syn1|NP_524205.2|DMEL
OG0006107	LOC108022863|XP_016947529.1|DBIA	Tmtc3|NP_477246.2|DMEL
OG0006108	LOC108023524|XP_016948566.1|DBIA	Tsp2A|NP_525037.1|DMEL
OG0006109	LOC108030838|XP_016959456.1|DBIA	EMC4|NP_649424.1|DMEL
OG0006110	LOC108035908|XP_016967164.1|DBIA	Atg3|NP_649059.1|DMEL
OG0006111	LOC108022736|XP_016947314.1|DBIA	CG3295|NP_611536.1|DMEL
OG0006112	LOC108026566|XP_016953006.1|DBIA	RpL39|NP_477314.1|DMEL
OG0006113	LOC108035641|XP_016966835.1|DBIA	CG9951|NP_648929.1|DMEL
OG0006114	LOC108026343|XP_016952737.1|DBIA	eIF2D|NP_477481.1|DMEL
OG0006115	LOC108023072|XP_016947812.1|DBIA	CG17739|NP_610757.1|DMEL
OG0006116	LOC108030308|XP_016958633.1|DBIA	otk|NP_523705.2|DMEL
OG0006117	LOC108022710|XP_016947273.1|DBIA	CG44243|NP_611097.2|DMEL
OG0006118	LOC108036494|XP_016968174.1|DBIA	Cbp53E|NP_476838.1|DMEL
OG0006119	LOC108029692|XP_016957642.1|DBIA	Syngr|NP_610908.1|DMEL
OG0006120	LOC108023129|XP_016947888.1|DBIA	PIG-A|NP_611257.1|DMEL
OG0006121	LOC108030827|XP_016959434.1|DBIA	Alg11|NP_649340.1|DMEL
OG0006122	LOC108024913|XP_016950597.1|DBIA	CG31999|NP_726551.2|DMEL
OG0006123	LOC108023068|XP_016947805.1|DBIA	CG13579|NP_001261169.1|DMEL
OG0006124	LOC108026382|XP_016952791.1|DBIA	shps|NP_651239.1|DMEL
OG0006125	LOC108035898|XP_016967145.1|DBIA	Sap130|NP_729834.1|DMEL
OG0006126	LOC108028583|XP_016955981.1|DBIA	Cln7|NP_001261508.1|DMEL
OG0006127	LOC108030609|XP_016959090.1|DBIA	Tollo|NP_524757.1|DMEL
OG0006128	LOC108030657|XP_016959168.1|DBIA	gdl|NP_001261877.1|DMEL
OG0006129	LOC108030623|XP_016959115.1|DBIA	Pdi|NP_524079.1|DMEL
OG0006130	LOC108030638|XP_016959137.1|DBIA	CG16979|NP_648779.1|DMEL
OG0006131	LOC108030566|XP_016958955.1|DBIA	CG7739|NP_648776.1|DMEL
OG0006132	LOC108030694|XP_016959219.1|DBIA	yellow-k|NP_648772.1|DMEL
OG0006133	LOC108030639|XP_016959138.1|DBIA	mrn|NP_648780.1|DMEL
OG0006134	LOC108030601|XP_016959074.1|DBIA	Cep135|NP_001189108.1|DMEL
OG0006135	LOC108030564|XP_016958951.1|DBIA	dop|NP_648778.1|DMEL
OG0006136	LOC108035904|XP_016967158.1|DBIA	Sf3a2|NP_648603.1|DMEL
OG0006137	LOC108034588|XP_016965010.1|DBIA	Ocho|NP_536775.2|DMEL
OG0006138	LOC108029791|XP_016957791.1|DBIA	dpn|NP_476923.1|DMEL
OG0006139	LOC108029614|XP_016957488.1|DBIA	PAN2|NP_610427.2|DMEL
OG0006140	LOC108026827|XP_016953487.1|DBIA	SerT|NP_001369117.1|DMEL
OG0006141	LOC108036475|XP_016968145.1|DBIA	gprs|NP_725599.2|DMEL
OG0006142	LOC108035917|XP_016967182.1|DBIA	Mkp3|NP_001262031.1|DMEL
OG0006143	LOC108028637|XP_016956050.1|DBIA	AdenoK|NP_648624.1|DMEL
OG0006144	LOC108034837|XP_016965446.1|DBIA	Nprl3|NP_648680.2|DMEL
OG0006145	LOC108034496|XP_016964891.1|DBIA	Pfdn6|NP_649159.1|DMEL
OG0006146	LOC108036083|XP_016967521.1|DBIA	CG17294|NP_609219.1|DMEL
OG0006147	LOC108031075|XP_016959769.1|DBIA	CG18473|NP_731339.1|DMEL
OG0006148	LOC108028387|XP_016955688.1|DBIA	CG32225|NP_730511.1|DMEL
OG0006149	LOC108028656|XP_016956071.1|DBIA	RpS12|NP_729866.1|DMEL
OG0006150	LOC108028654|XP_016956069.1|DBIA	Zmynd10|NP_648625.1|DMEL
OG0006151	LOC108034478|XP_016964864.1|DBIA	CG4658|NP_788020.1|DMEL
OG0006152	LOC108026339|XP_016952732.1|DBIA	Mocs2B|NP_651340.1|DMEL
OG0006153	LOC108036663|XP_016968434.1|DBIA	PIG-V|NP_001286508.1|DMEL
OG0006154	LOC108026349|XP_016952744.1|DBIA	CG11852|NP_651357.1|DMEL
OG0006155	LOC108031072|XP_016959767.1|DBIA	CG34117|NP_001036690.1|DMEL
OG0006156	LOC108031596|XP_016960663.1|DBIA	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL
OG0006157	LOC108026865|XP_016953540.1|DBIA	CG10904|NP_611860.1|DMEL
OG0006158	LOC108035621|XP_016966799.1|DBIA	Adk1|NP_729792.1|DMEL
OG0006159	LOC108023085|XP_016947827.1|DBIA	phyl|NP_725394.1|DMEL
OG0006160	LOC108026864|XP_016953539.1|DBIA	CG3065|NP_611861.1|DMEL
OG0006161	LOC108036467|XP_016968131.1|DBIA	CG13954|NP_001260822.1|DMEL
OG0006162	LOC108024906|XP_016950566.1|DBIA	CG33978|NP_001245407.1|DMEL
OG0006163	LOC108022412|XP_016946788.1|DBIA	Obp50e|NP_610959.2|DMEL
OG0006165	LOC108030752|XP_016959288.1|DBIA	CG14567|NP_649357.1|DMEL
OG0006166	LOC108032422|XP_016961731.1|DBIA	CG13114|NP_609297.2|DMEL
OG0006167	LOC108026915|XP_016953614.1|DBIA	Acox57D-p|NP_523802.1|DMEL
OG0006168	LOC108028174|XP_016955358.1|DBIA	CG6048|NP_572282.1|DMEL
OG0006169	LOC108032173|XP_016961519.1|DBIA	dhd|NP_511046.1|DMEL
OG0006170	LOC108026665|XP_016953201.1|DBIA	Panx|NP_611576.1|DMEL
OG0006171	LOC108034452|XP_016964826.1|DBIA	CG7707|NP_648962.1|DMEL
OG0006172	LOC108028010|XP_016955128.1|DBIA	CG32374|NP_729270.1|DMEL
OG0006173	LOC108027708|XP_016954746.1|DBIA	CG5561|NP_608596.1|DMEL
OG0006173	LOC108027714|XP_016954754.1|DBIA	CG5556|NP_608595.2|DMEL
OG0006174	LOC108028045|XP_016955171.1|DBIA, LOC108028127|XP_016955269.1|DBIA	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL
OG0006175	LOC108022777|XP_016947380.1|DBIA	Cht12|NP_726022.1|DMEL
OG0006176	LOC108033585|XP_016963419.1|DBIA	CG31226|NP_732378.1|DMEL
OG0006177	LOC108034726|XP_016965155.1|DBIA	CG43880|NP_001261554.1|DMEL
OG0006178	LOC108022178|XP_016946519.1|DBIA	CG9897|NP_001286753.2|DMEL
OG0006178	LOC108022219|XP_016946562.1|DBIA	CG32834|NP_001188996.1|DMEL
