Orthogroup	DBIA.longest_only	DSER.longest_only
OG0006051	LOC108023661|XP_016948770.1|DBIA	LOC110180460|XP_020803795.1|DSER
OG0006052	LOC108022752|XP_016947339.1|DBIA	LOC110180244|XP_020803560.1|DSER
OG0006053	LOC108034751|XP_016965189.1|DBIA	LOC110185275|XP_020809681.1|DSER
OG0006054	LOC108024912|XP_016950593.1|DBIA	LOC110185416|XP_020809888.1|DSER
OG0006055	LOC108027419|XP_016954350.1|DBIA	LOC110191294|XP_020817763.1|DSER
OG0006056	LOC108030367|XP_016958725.1|DBIA	LOC110178296|XP_020801043.1|DSER
OG0006057	LOC108030590|XP_016959055.1|DBIA	LOC110188892|XP_020814470.1|DSER
OG0006058	LOC108031847|XP_016961088.1|DBIA	LOC110186368|XP_020811177.1|DSER
OG0006059	LOC108035900|XP_016967148.1|DBIA	LOC110177466|XP_020799862.1|DSER
OG0006060	LOC108035903|XP_016967153.1|DBIA	LOC110177467|XP_020799864.1|DSER
OG0006061	LOC108027546|XP_016954488.1|DBIA	LOC110182576|XP_020806284.1|DSER
OG0006062	LOC108024519|XP_016949959.1|DBIA	LOC110189959|XP_020815909.1|DSER
OG0006063	LOC108034061|XP_016964308.1|DBIA	LOC110183212|XP_020807084.1|DSER
OG0006064	LOC108036396|XP_016967999.1|DBIA	LOC110184112|XP_020808164.1|DSER
OG0006065	LOC108035455|XP_016966583.1|DBIA	LOC110188842|XP_020814403.1|DSER
OG0006066	LOC108030240|XP_016958533.1|DBIA	LOC110189303|XP_020814994.1|DSER
OG0006067	LOC108029478|XP_016957221.1|DBIA	LOC110189240|XP_020814883.1|DSER
OG0006068	LOC108024141|XP_016949412.1|DBIA	LOC110184419|XP_020808613.1|DSER
OG0006069	LOC108028567|XP_016955963.1|DBIA	LOC110178877|XP_020801809.1|DSER
OG0006070	LOC108030927|XP_016959610.1|DBIA	LOC110190117|XP_020816090.1|DSER
OG0006071	LOC108024691|XP_016950257.1|DBIA	LOC110177304|XP_020799628.1|DSER
OG0006072	LOC108034521|XP_016964934.1|DBIA	LOC110188811|XP_020814348.1|DSER
OG0006073	LOC108031132|XP_016959838.1|DBIA	LOC110178637|XP_020801485.1|DSER
OG0006074	LOC108026238|XP_016952566.1|DBIA	LOC110187141|XP_020812214.1|DSER
OG0006075	LOC108023789|XP_016948916.1|DBIA	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER
OG0006076	LOC108023110|XP_016947865.1|DBIA	LOC110178482|XP_020801283.1|DSER
OG0006077	LOC108030853|XP_016959484.1|DBIA	LOC110189882|XP_020815785.1|DSER
OG0006078	LOC108030873|XP_016959517.1|DBIA	LOC110189945|XP_020815891.1|DSER
OG0006079	LOC108028527|XP_016955907.1|DBIA	LOC110176716|XP_020798816.1|DSER
OG0006080	LOC108030615|XP_016959098.1|DBIA	LOC110176711|XP_020798810.1|DSER
OG0006081	LOC108036656|XP_016968424.1|DBIA	LOC110176506|XP_020798543.1|DSER
OG0006082	LOC108036326|XP_016967828.1|DBIA	LOC110191862|XP_020818504.1|DSER
OG0006083	LOC108035912|XP_016967172.1|DBIA	LOC110185218|XP_020809606.1|DSER
OG0006084	LOC108030611|XP_016959092.1|DBIA	LOC110179978|XP_020803222.1|DSER
OG0006085	LOC108030917|XP_016959600.1|DBIA	LOC110190218|XP_020816234.1|DSER
OG0006086	LOC108030932|XP_016959616.1|DBIA	LOC110190001|XP_020815960.1|DSER
OG0006087	LOC108036614|XP_016968366.1|DBIA	LOC110179028|XP_020802042.1|DSER
OG0006088	LOC108028780|XP_016956248.1|DBIA	LOC110178926|XP_020801873.1|DSER
OG0006089	LOC108032628|XP_016962061.1|DBIA	LOC110180455|XP_020803789.1|DSER
OG0006090	LOC108035496|XP_016966638.1|DBIA	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER
OG0006091	LOC108035330|XP_016966397.1|DBIA	LOC110190578|XP_020816825.1|DSER
OG0006092	LOC108033193|XP_016962926.1|DBIA	LOC110181516|XP_020804948.1|DSER
OG0006093	LOC108036354|XP_016967919.1|DBIA	LOC110189448|XP_020815180.1|DSER
OG0006094	LOC108030640|XP_016959140.1|DBIA	LOC110179010|XP_020802009.1|DSER
OG0006095	LOC108036602|XP_016968353.1|DBIA	LOC110189001|XP_020814612.1|DSER
OG0006096	LOC108022793|XP_016947411.1|DBIA	LOC110178044|XP_020800720.1|DSER
OG0006097	LOC108028451|XP_016955778.1|DBIA	LOC110185208|XP_020809592.1|DSER
OG0006098	LOC108036852|XP_016968713.1|DBIA	LOC110187501|XP_020812553.1|DSER
OG0006099	LOC108030032|XP_016958079.1|DBIA	LOC110177711|XP_020800211.1|DSER
OG0006100	LOC108022174|XP_016946507.1|DBIA	LOC110177744|XP_020800266.1|DSER
OG0006101	LOC108034010|XP_016964229.1|DBIA	LOC110183333|XP_020807239.1|DSER
OG0006102	LOC108026868|XP_016953542.1|DBIA	LOC110180366|XP_020803695.1|DSER
OG0006103	LOC108025740|XP_016951817.1|DBIA	LOC110181631|XP_020805097.1|DSER
OG0006104	LOC108022032|XP_016946366.1|DBIA	LOC110183532|XP_020807488.1|DSER
OG0006105	LOC108022028|XP_016946363.1|DBIA	LOC110183518|XP_020807464.1|DSER
OG0006106	LOC108030871|XP_016959513.1|DBIA	LOC110177518|XP_020799933.1|DSER
OG0006107	LOC108022863|XP_016947529.1|DBIA	LOC110179245|XP_020802362.1|DSER
OG0006108	LOC108023524|XP_016948566.1|DBIA	LOC110178846|XP_020801765.1|DSER
OG0006109	LOC108030838|XP_016959456.1|DBIA	LOC110190415|XP_020816541.1|DSER
OG0006110	LOC108035908|XP_016967164.1|DBIA	LOC110185229|XP_020809622.1|DSER
OG0006111	LOC108022736|XP_016947314.1|DBIA	LOC110179202|XP_020802279.1|DSER
OG0006112	LOC108026566|XP_016953006.1|DBIA	LOC110191635|XP_020818185.1|DSER
OG0006113	LOC108035641|XP_016966835.1|DBIA	LOC110190073|XP_020816037.1|DSER
OG0006114	LOC108026343|XP_016952737.1|DBIA	LOC110186597|XP_020811484.1|DSER
OG0006115	LOC108023072|XP_016947812.1|DBIA	LOC110178243|XP_020800952.1|DSER
OG0006116	LOC108030308|XP_016958633.1|DBIA	LOC110176344|XP_020798332.1|DSER
OG0006117	LOC108022710|XP_016947273.1|DBIA	LOC110176337|XP_020798318.1|DSER
OG0006118	LOC108036494|XP_016968174.1|DBIA	LOC110182581|XP_020806290.1|DSER
OG0006119	LOC108029692|XP_016957642.1|DBIA	LOC110189519|XP_020815304.1|DSER
OG0006120	LOC108023129|XP_016947888.1|DBIA	LOC110189865|XP_020815746.1|DSER
OG0006121	LOC108030827|XP_016959434.1|DBIA	LOC110190104|XP_020816071.1|DSER
OG0006122	LOC108024913|XP_016950597.1|DBIA	LOC110187521|XP_020812576.1|DSER
OG0006123	LOC108023068|XP_016947805.1|DBIA	LOC110178001|XP_020800664.1|DSER
OG0006124	LOC108026382|XP_016952791.1|DBIA	LOC110176448|XP_020798457.1|DSER
OG0006125	LOC108035898|XP_016967145.1|DBIA	LOC110177482|XP_020799888.1|DSER
OG0006126	LOC108028583|XP_016955981.1|DBIA	LOC110190543|XP_020816749.1|DSER
OG0006127	LOC108030609|XP_016959090.1|DBIA	LOC110176165|XP_020798061.1|DSER
OG0006128	LOC108030657|XP_016959168.1|DBIA	LOC110176208|XP_020798130.1|DSER
OG0006129	LOC108030623|XP_016959115.1|DBIA	LOC110176155|XP_020798051.1|DSER
OG0006130	LOC108030638|XP_016959137.1|DBIA	LOC110176192|XP_020798101.1|DSER
OG0006131	LOC108030566|XP_016958955.1|DBIA	LOC110176259|XP_020798230.1|DSER
OG0006132	LOC108030694|XP_016959219.1|DBIA	LOC110176262|XP_020798234.1|DSER
OG0006133	LOC108030639|XP_016959138.1|DBIA	LOC110176193|XP_020798103.1|DSER
OG0006134	LOC108030601|XP_016959074.1|DBIA	LOC110176289|XP_020798268.1|DSER
OG0006135	LOC108030564|XP_016958951.1|DBIA	LOC110176136|XP_020798031.1|DSER
OG0006136	LOC108035904|XP_016967158.1|DBIA	LOC110177483|XP_020799891.1|DSER
OG0006137	LOC108034588|XP_016965010.1|DBIA	LOC110176251|XP_020798214.1|DSER
OG0006138	LOC108029791|XP_016957791.1|DBIA	LOC110178459|XP_020801259.1|DSER
OG0006139	LOC108029614|XP_016957488.1|DBIA	LOC110178238|XP_020800948.1|DSER
OG0006140	LOC108026827|XP_016953487.1|DBIA	LOC110175989|XP_020797846.1|DSER
OG0006141	LOC108036475|XP_016968145.1|DBIA	LOC110186841|XP_020812069.1|DSER
OG0006142	LOC108035917|XP_016967182.1|DBIA	LOC110185286|XP_020809693.1|DSER
OG0006143	LOC108028637|XP_016956050.1|DBIA	LOC110177510|XP_020799923.1|DSER
OG0006144	LOC108034837|XP_016965446.1|DBIA	LOC110190882|XP_020817197.1|DSER
OG0006145	LOC108034496|XP_016964891.1|DBIA	LOC110189950|XP_020815897.1|DSER
OG0006146	LOC108036083|XP_016967521.1|DBIA	LOC110183841|XP_020807851.1|DSER
OG0006147	LOC108031075|XP_016959769.1|DBIA	LOC110191091|XP_020817494.1|DSER
OG0006148	LOC108028387|XP_016955688.1|DBIA	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER
OG0006149	LOC108028656|XP_016956071.1|DBIA	LOC110177502|XP_020799914.1|DSER
OG0006150	LOC108028654|XP_016956069.1|DBIA	LOC110177500|XP_020799912.1|DSER
OG0006151	LOC108034478|XP_016964864.1|DBIA	LOC110183208|XP_020807080.1|DSER
OG0006152	LOC108026339|XP_016952732.1|DBIA	LOC110190526|XP_020816731.1|DSER
OG0006153	LOC108036663|XP_016968434.1|DBIA	LOC110176539|XP_020798591.1|DSER
OG0006154	LOC108026349|XP_016952744.1|DBIA	LOC110186782|XP_020811714.1|DSER
OG0006155	LOC108031072|XP_016959767.1|DBIA	LOC110191051|XP_020817436.1|DSER
OG0006156	LOC108031596|XP_016960663.1|DBIA	LOC110188225|XP_020813531.1|DSER
OG0006157	LOC108026865|XP_016953540.1|DBIA	LOC110191513|XP_020818039.1|DSER
OG0006158	LOC108035621|XP_016966799.1|DBIA	LOC110181257|XP_020804621.1|DSER
OG0006159	LOC108023085|XP_016947827.1|DBIA	LOC110189199|XP_020814829.1|DSER
OG0006160	LOC108026864|XP_016953539.1|DBIA	LOC110191494|XP_020818017.1|DSER
OG0006161	LOC108036467|XP_016968131.1|DBIA	LOC110177087|XP_020799273.1|DSER
OG0006162	LOC108024906|XP_016950566.1|DBIA	LOC110185442|XP_020809925.1|DSER
OG0006163	LOC108022412|XP_016946788.1|DBIA	LOC110189206|XP_020814837.1|DSER
OG0006165	LOC108030752|XP_016959288.1|DBIA	LOC110177514|XP_020799929.1|DSER
OG0006166	LOC108032422|XP_016961731.1|DBIA	LOC110176943|XP_020799103.1|DSER
OG0006167	LOC108026915|XP_016953614.1|DBIA	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER
OG0006168	LOC108028174|XP_016955358.1|DBIA	LOC110181560|XP_020805005.1|DSER
OG0006169	LOC108032173|XP_016961519.1|DBIA	LOC110180456|XP_020803791.1|DSER
OG0006170	LOC108026665|XP_016953201.1|DBIA	LOC110179337|XP_020802500.1|DSER
OG0006171	LOC108034452|XP_016964826.1|DBIA	LOC110190258|XP_020816280.1|DSER
OG0006172	LOC108028010|XP_016955128.1|DBIA	LOC110176718|XP_020798818.1|DSER
OG0006173	LOC108027708|XP_016954746.1|DBIA, LOC108027714|XP_016954754.1|DBIA	LOC110185854|XP_020810522.1|DSER
OG0006174	LOC108028045|XP_016955171.1|DBIA, LOC108028127|XP_016955269.1|DBIA	LOC110190892|XP_020817210.1|DSER
OG0006176	LOC108033585|XP_016963419.1|DBIA	LOC110177599|XP_020800053.1|DSER
OG0006177	LOC108034726|XP_016965155.1|DBIA	LOC110189077|XP_020814707.1|DSER
OG0006178	LOC108022178|XP_016946519.1|DBIA, LOC108022219|XP_016946562.1|DBIA	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER
OG0006179	LOC108029877|XP_016957857.1|DBIA, LOC108027024|XP_016953707.1|DBIA	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC108031551|XP_016960582.1|DBIA	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC108031786|XP_016960988.1|DBIA	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC108031892|XP_016961149.1|DBIA	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC108032197|XP_016961542.1|DBIA	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC108026422|XP_016952840.1|DBIA	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC108032024|XP_016961323.1|DBIA	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC108025535|XP_016951553.1|DBIA	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC108023586|XP_016948673.1|DBIA	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC108023588|XP_016948680.1|DBIA	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC108031717|XP_016960875.1|DBIA	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC108024588|XP_016950085.1|DBIA	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC108023271|XP_016948045.1|DBIA	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC108023998|XP_016949227.1|DBIA	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC108025844|XP_016951998.1|DBIA	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC108026664|XP_016953197.1|DBIA	LOC110185508|XP_020810062.1|DSER
OG0006196	LOC108032237|XP_016961589.1|DBIA	LOC110188366|XP_020813734.1|DSER
OG0006197	LOC108035994|XP_016967346.1|DBIA	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC108023289|XP_016948070.1|DBIA	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC108026132|XP_016952335.1|DBIA	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC108024833|XP_016950456.1|DBIA	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC108035784|XP_016966994.1|DBIA	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC108035756|XP_016966943.1|DBIA	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC108033066|XP_016962716.1|DBIA	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC108024809|XP_016950421.1|DBIA	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC108023568|XP_016948649.1|DBIA	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC108025923|XP_016952102.1|DBIA	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC108033651|XP_016963575.1|DBIA	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC108029928|XP_016957915.1|DBIA	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC108024014|XP_016949262.1|DBIA	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC108023362|XP_016948234.1|DBIA	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC108032762|XP_016962247.1|DBIA	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC108032761|XP_016962245.1|DBIA	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC108024936|XP_016950624.1|DBIA	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC108025860|XP_016952017.1|DBIA	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC108028853|XP_016956326.1|DBIA	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC108025428|XP_016951404.1|DBIA	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC108023492|XP_016948509.1|DBIA	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC108032639|XP_016962074.1|DBIA	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC108023370|XP_016948263.1|DBIA	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC108028815|XP_016956291.1|DBIA	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC108025522|XP_016951533.1|DBIA	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC108025048|XP_016950793.1|DBIA	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC108027580|XP_016954583.1|DBIA	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC108023417|XP_016948379.1|DBIA	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC108036367|XP_016967943.1|DBIA	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC108036248|XP_016967746.1|DBIA	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC108032557|XP_016961930.1|DBIA	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC108026623|XP_016953124.1|DBIA	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC108035980|XP_016967296.1|DBIA	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC108024610|XP_016950118.1|DBIA	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC108023960|XP_016949155.1|DBIA	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC108025809|XP_016951941.1|DBIA	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC108025816|XP_016951956.1|DBIA	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC108024827|XP_016950447.1|DBIA	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC108027596|XP_016954603.1|DBIA	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC108026533|XP_016952973.1|DBIA	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC108023238|XP_016948003.1|DBIA	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC108025853|XP_016952009.1|DBIA	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC108033352|XP_016963155.1|DBIA	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC108025414|XP_016951385.1|DBIA	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC108024826|XP_016950446.1|DBIA	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC108036242|XP_016967743.1|DBIA	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC108032123|XP_016961445.1|DBIA	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC108032005|XP_016961292.1|DBIA	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC108031635|XP_016960731.1|DBIA	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC108025737|XP_016951814.1|DBIA	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC108026393|XP_016952843.1|DBIA, LOC108036394|XP_016967995.1|DBIA	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC108032153|XP_016961488.1|DBIA	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC108027848|XP_016954929.1|DBIA	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC108033104|XP_016962793.1|DBIA	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC108025508|XP_016951519.1|DBIA	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC108027403|XP_016954330.1|DBIA	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC108025736|XP_016951813.1|DBIA	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC108033950|XP_016964130.1|DBIA	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC108031972|XP_016961255.1|DBIA	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC108033076|XP_016962734.1|DBIA	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC108023506|XP_016948534.1|DBIA	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC108033133|XP_016962845.1|DBIA	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC108031326|XP_016960065.1|DBIA	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC108023507|XP_016948536.1|DBIA	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC108034290|XP_016964639.1|DBIA	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC108027601|XP_016954611.1|DBIA	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC108024226|XP_016949587.1|DBIA	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC108023186|XP_016947917.1|DBIA	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC108036508|XP_016968200.1|DBIA	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC108023342|XP_016948172.1|DBIA	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC108033150|XP_016962864.1|DBIA	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC108026802|XP_016953453.1|DBIA	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC108031896|XP_016961152.1|DBIA	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC108027522|XP_016954454.1|DBIA	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC108032091|XP_016961406.1|DBIA	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC108024009|XP_016949243.1|DBIA	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC108030403|XP_016958777.1|DBIA	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC108035662|XP_016966899.1|DBIA	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC108025849|XP_016952001.1|DBIA	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC108027940|XP_016955061.1|DBIA	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC108027358|XP_016954269.1|DBIA	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC108023253|XP_016948023.1|DBIA	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC108025795|XP_016951919.1|DBIA	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC108028881|XP_016956378.1|DBIA	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC108028882|XP_016956382.1|DBIA	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC108024683|XP_016950249.1|DBIA	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC108024532|XP_016949987.1|DBIA	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC108035516|XP_016966668.1|DBIA	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC108024950|XP_016950673.1|DBIA	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC108025512|XP_016951534.1|DBIA	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC108025942|XP_016952129.1|DBIA	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC108025069|XP_016950816.1|DBIA	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC108024171|XP_016949485.1|DBIA	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC108023392|XP_016948302.1|DBIA	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC108036761|XP_016968582.1|DBIA	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC108024703|XP_016950273.1|DBIA	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC108028909|XP_016956420.1|DBIA	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC108023997|XP_016949226.1|DBIA	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC108023596|XP_016948691.1|DBIA	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC108024163|XP_016949465.1|DBIA	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC108023497|XP_016948518.1|DBIA	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC108024044|XP_016949309.1|DBIA	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC108025705|XP_016951736.1|DBIA	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC108025810|XP_016951946.1|DBIA	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC108025882|XP_016952046.1|DBIA	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC108025813|XP_016951950.1|DBIA	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC108030138|XP_016958342.1|DBIA	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC108024654|XP_016950202.1|DBIA	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC108024660|XP_016950211.1|DBIA	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC108026201|XP_016952488.1|DBIA	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC108023875|XP_016949044.1|DBIA	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC108033164|XP_016962885.1|DBIA	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC108023983|XP_016949200.1|DBIA	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC108027344|XP_016954251.1|DBIA	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC108023902|XP_016949077.1|DBIA	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC108024050|XP_016949316.1|DBIA	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC108023792|XP_016948920.1|DBIA	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC108032987|XP_016962554.1|DBIA	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC108025308|XP_016951195.1|DBIA	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC108028886|XP_016956391.1|DBIA	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC108022031|XP_016946365.1|DBIA	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC108024198|XP_016949536.1|DBIA	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC108036437|XP_016968066.1|DBIA	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC108023753|XP_016948879.1|DBIA	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC108023237|XP_016948002.1|DBIA	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC108025625|XP_016951649.1|DBIA	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC108023496|XP_016948516.1|DBIA	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC108031852|XP_016961094.1|DBIA	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC108030667|XP_016959183.1|DBIA	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC108025476|XP_016951477.1|DBIA	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC108031352|XP_016960106.1|DBIA	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC108033059|XP_016962693.1|DBIA	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC108026298|XP_016952668.1|DBIA	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC108033132|XP_016962844.1|DBIA	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC108036088|XP_016967531.1|DBIA	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC108033100|XP_016962786.1|DBIA	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC108023386|XP_016948282.1|DBIA	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC108031981|XP_016961265.1|DBIA	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC108025743|XP_016951820.1|DBIA	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC108032076|XP_016961389.1|DBIA	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC108024984|XP_016950721.1|DBIA	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC108025888|XP_016952054.1|DBIA	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC108025837|XP_016951984.1|DBIA	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC108023480|XP_016948490.1|DBIA	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC108023696|XP_016948809.1|DBIA	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC108023239|XP_016948006.1|DBIA	LOC110176094|XP_020797993.1|DSER
