Orthogroup	DBIA.longest_only	DSUB.longest_only
OG0006560	LOC108025375|XP_016951332.1|DBIA	LOC117896475|XP_034660700.1|DSUB
OG0006561	LOC108025251|XP_016951092.1|DBIA	LOC117897285|XP_034661913.1|DSUB
OG0006562	LOC108025435|XP_016951414.1|DBIA	LOC117897428|XP_034662157.1|DSUB
OG0006563	LOC108027237|XP_016954059.1|DBIA	LOC117898594|XP_034664032.1|DSUB
OG0006564	LOC108027064|XP_016953761.1|DBIA	LOC117898593|XP_034664030.1|DSUB
OG0006565	LOC108022975|XP_016947692.1|DBIA	LOC117899192|XP_034664945.1|DSUB
OG0006566	LOC108024594|XP_016950091.1|DBIA	LOC117899442|XP_034665337.1|DSUB
OG0006567	LOC108024402|XP_016949803.1|DBIA	LOC117896458|XP_034660678.1|DSUB
OG0006568	LOC108024747|XP_016950343.1|DBIA	LOC117896457|XP_034660677.1|DSUB
OG0006569	LOC108028618|XP_016956026.1|DBIA	LOC117895496|XP_034659082.1|DSUB
OG0006570	LOC108032907|XP_016962456.1|DBIA	LOC117897488|XP_034662269.1|DSUB
OG0006571	LOC108031783|XP_016960986.1|DBIA	LOC117897231|XP_034661840.1|DSUB
OG0006572	LOC108031080|XP_016959775.1|DBIA	LOC117898020|XP_034663043.1|DSUB
OG0006573	LOC108027371|XP_016954285.1|DBIA	LOC117896242|XP_034660290.1|DSUB
OG0006574	LOC108031924|XP_016961185.1|DBIA	LOC117898320|XP_034663521.1|DSUB
OG0006575	LOC108026007|XP_016952186.1|DBIA	LOC117898161|XP_034663260.1|DSUB
OG0006576	LOC108031772|XP_016960968.1|DBIA	LOC117899303|XP_034665114.1|DSUB
OG0006577	LOC108032104|XP_016961422.1|DBIA	LOC117899206|XP_034664969.1|DSUB
OG0006578	LOC108031770|XP_016960966.1|DBIA	LOC117899300|XP_034665109.1|DSUB
OG0006579	LOC108036771|XP_016968600.1|DBIA	LOC117900263|XP_034666463.1|DSUB
OG0006580	LOC108024730|XP_016950316.1|DBIA	LOC117898701|XP_034664210.1|DSUB
OG0006581	LOC108032876|XP_016962366.1|DBIA	LOC117898082|XP_034663151.1|DSUB
OG0006582	LOC108031722|XP_016960881.1|DBIA	LOC117896322|XP_034660444.1|DSUB
OG0006583	LOC108024692|XP_016950260.1|DBIA	LOC117899383|XP_034665256.1|DSUB
OG0006584	LOC108029215|XP_016956895.1|DBIA	LOC117900436|XP_034666696.1|DSUB
OG0006585	LOC108032506|XP_016961820.1|DBIA	LOC117901548|XP_034668237.1|DSUB
OG0006586	LOC108025282|XP_016951147.1|DBIA	LOC117898884|XP_034664458.1|DSUB
OG0006587	LOC108025279|XP_016951141.1|DBIA	LOC117898880|XP_034664454.1|DSUB
OG0006588	LOC108025033|XP_016950781.1|DBIA	LOC117897405|XP_034662119.1|DSUB
OG0006589	LOC108027353|XP_016954261.1|DBIA	LOC117896881|XP_034661301.1|DSUB
OG0006590	LOC108027396|XP_016954323.1|DBIA	LOC117897682|XP_034662582.1|DSUB
OG0006591	LOC108028247|XP_016955419.1|DBIA	LOC117895844|XP_034659689.1|DSUB
OG0006592	LOC108032248|XP_016961601.1|DBIA	LOC117898455|XP_034663768.1|DSUB
OG0006593	LOC108031068|XP_016959763.1|DBIA	LOC117898454|XP_034663767.1|DSUB
OG0006594	LOC108035634|XP_016966824.1|DBIA	LOC117895665|XP_034659379.1|DSUB
OG0006595	LOC108036561|XP_016968289.1|DBIA	LOC117891534|XP_034652931.1|DSUB
OG0006596	LOC108030177|XP_016958408.1|DBIA	LOC117890040|XP_034650550.1|DSUB
OG0006597	LOC108035225|XP_016966244.1|DBIA	LOC117894348|XP_034657229.1|DSUB
OG0006598	LOC108034874|XP_016965566.1|DBIA	LOC117901587|XP_034668288.1|DSUB
OG0006599	LOC108028424|XP_016955743.1|DBIA	LOC117894376|XP_034657272.1|DSUB
OG0006600	LOC108028457|XP_016955794.1|DBIA	LOC117893479|XP_034655994.1|DSUB
OG0006601	LOC108034929|XP_016965676.1|DBIA	LOC117894947|XP_034658164.1|DSUB
OG0006602	LOC108034930|XP_016965677.1|DBIA	LOC117894948|XP_034658165.1|DSUB
OG0006603	LOC108034923|XP_016965668.1|DBIA	LOC117894939|XP_034658152.1|DSUB
OG0006604	LOC108030524|XP_016958902.1|DBIA	LOC117893380|XP_034655866.1|DSUB
OG0006605	LOC108033229|XP_016962985.1|DBIA	LOC117903721|XP_034671961.1|DSUB
OG0006606	LOC108028283|XP_016955477.1|DBIA	LOC117892938|XP_034655152.1|DSUB
OG0006607	LOC108034917|XP_016965658.1|DBIA	LOC117895130|XP_034658433.1|DSUB
OG0006608	LOC108032932|XP_016962491.1|DBIA	LOC117897643|XP_034662510.1|DSUB
OG0006609	LOC108031901|XP_016961158.1|DBIA	LOC117898118|XP_034663198.1|DSUB
OG0006610	LOC108035183|XP_016966145.1|DBIA	LOC117895867|XP_034659724.1|DSUB
OG0006611	LOC108035421|XP_016966531.1|DBIA	LOC117895678|XP_034659395.1|DSUB
OG0006612	LOC108034557|XP_016964974.1|DBIA	LOC117895680|XP_034659398.1|DSUB
OG0006613	LOC108035599|XP_016966765.1|DBIA	LOC117895679|XP_034659397.1|DSUB
OG0006614	LOC108035571|XP_016966729.1|DBIA	LOC117895676|XP_034659390.1|DSUB
OG0006615	LOC108035529|XP_016966687.1|DBIA	LOC117894286|XP_034657136.1|DSUB
OG0006616	LOC108029468|XP_016957212.1|DBIA	LOC117895672|XP_034659385.1|DSUB
OG0006617	LOC108028600|XP_016956007.1|DBIA	LOC117893498|XP_034656025.1|DSUB
OG0006618	LOC108034911|XP_016965645.1|DBIA	LOC117894464|XP_034657456.1|DSUB
OG0006619	LOC108035323|XP_016966387.1|DBIA	LOC117895347|XP_034658819.1|DSUB
OG0006620	LOC108035563|XP_016966720.1|DBIA	LOC117895340|XP_034658808.1|DSUB
OG0006621	LOC108028722|XP_016956169.1|DBIA	LOC117894237|XP_034657045.1|DSUB
OG0006622	LOC108030433|XP_016958813.1|DBIA	LOC117895355|XP_034658831.1|DSUB
OG0006623	LOC108030852|XP_016959483.1|DBIA	LOC117892937|XP_034655150.1|DSUB
OG0006624	LOC108030051|XP_016958116.1|DBIA	LOC117892407|XP_034654526.1|DSUB
OG0006625	LOC108030056|XP_016958128.1|DBIA	LOC117892414|XP_034654536.1|DSUB
OG0006626	LOC108023895|XP_016949069.1|DBIA	LOC117892137|XP_034654065.1|DSUB
OG0006627	LOC108029503|XP_016957276.1|DBIA	LOC117892237|XP_034654236.1|DSUB
OG0006628	LOC108029502|XP_016957272.1|DBIA	LOC117892236|XP_034654234.1|DSUB
OG0006629	LOC108022734|XP_016947312.1|DBIA	LOC117889945|XP_034650373.1|DSUB
OG0006630	LOC108022277|XP_016946625.1|DBIA	LOC117890327|XP_034651006.1|DSUB
OG0006631	LOC108034564|XP_016964982.1|DBIA	LOC117894145|XP_034656930.1|DSUB
OG0006632	LOC108029534|XP_016957332.1|DBIA	LOC117889902|XP_034650310.1|DSUB
OG0006633	LOC108030646|XP_016959152.1|DBIA	LOC117895282|XP_034658708.1|DSUB
OG0006634	LOC108029185|XP_016956845.1|DBIA	LOC117900726|XP_034667092.1|DSUB
OG0006635	LOC108027790|XP_016954847.1|DBIA	LOC117901572|XP_034668261.1|DSUB
OG0006636	LOC108025984|XP_016952168.1|DBIA	LOC117903877|XP_034672259.1|DSUB
OG0006637	LOC108028544|XP_016955931.1|DBIA	LOC117895644|XP_034659318.1|DSUB
OG0006638	LOC108036567|XP_016968303.1|DBIA	LOC117890657|XP_034651519.1|DSUB
OG0006639	LOC108036338|XP_016967869.1|DBIA	LOC117890652|XP_034651510.1|DSUB
OG0006640	LOC108029727|XP_016957699.1|DBIA	LOC117891486|XP_034652857.1|DSUB
OG0006641	LOC108036343|XP_016967888.1|DBIA	LOC117891900|XP_034653596.1|DSUB
OG0006642	LOC108022471|XP_016946910.1|DBIA	LOC117891767|XP_034653301.1|DSUB
OG0006643	LOC108026657|XP_016953183.1|DBIA	LOC117889848|XP_034650232.1|DSUB
OG0006644	LOC108028644|XP_016956057.1|DBIA	LOC117895414|XP_034658939.1|DSUB
OG0006645	LOC108032594|XP_016961996.1|DBIA	LOC117902097|XP_034669089.1|DSUB
OG0006646	LOC108030049|XP_016958113.1|DBIA	LOC117891871|XP_034653528.1|DSUB
OG0006647	LOC108030225|XP_016958501.1|DBIA	LOC117892109|XP_034654011.1|DSUB
OG0006648	LOC108034626|XP_016965051.1|DBIA	LOC117893629|XP_034656202.1|DSUB
OG0006649	LOC108026717|XP_016953314.1|DBIA	LOC117890387|XP_034651079.1|DSUB
OG0006650	LOC108030126|XP_016958319.1|DBIA	LOC117890141|XP_034650718.1|DSUB
OG0006651	LOC108028273|XP_016955462.1|DBIA	LOC117895736|XP_034659487.1|DSUB
OG0006652	LOC108028746|XP_016956204.1|DBIA	LOC117894367|XP_034657260.1|DSUB
OG0006653	LOC108034869|XP_016965554.1|DBIA	LOC117893056|XP_034655329.1|DSUB
OG0006654	LOC108031074|XP_016959772.1|DBIA	LOC117893183|XP_034655567.1|DSUB
OG0006655	LOC108034894|XP_016965597.1|DBIA	LOC117893909|XP_034656578.1|DSUB
OG0006656	LOC108035057|XP_016965927.1|DBIA	LOC117895850|XP_034659705.1|DSUB
OG0006657	LOC108022876|XP_016947560.1|DBIA	LOC117889831|XP_034650203.1|DSUB
OG0006658	LOC108035341|XP_016966416.1|DBIA	LOC117892977|XP_034655210.1|DSUB
OG0006659	LOC108035451|XP_016966578.1|DBIA	LOC117892979|XP_034655214.1|DSUB
OG0006660	LOC108028682|XP_016956110.1|DBIA	LOC117895253|XP_034658660.1|DSUB
OG0006661	LOC108028434|XP_016955753.1|DBIA	LOC117895248|XP_034658652.1|DSUB
OG0006662	LOC108027787|XP_016954844.1|DBIA	LOC117900686|XP_034667025.1|DSUB
OG0006663	LOC108028622|XP_016956031.1|DBIA	LOC117893970|XP_034656665.1|DSUB
OG0006664	LOC108032096|XP_016961413.1|DBIA	LOC117896366|XP_034660533.1|DSUB
OG0006665	LOC108027891|XP_016955002.1|DBIA	LOC117893081|XP_034655393.1|DSUB
OG0006666	LOC108030341|XP_016958694.1|DBIA	LOC117892602|XP_034654833.1|DSUB
OG0006667	LOC108028501|XP_016955866.1|DBIA	LOC117895420|XP_034658947.1|DSUB
OG0006668	LOC108029424|XP_016957157.1|DBIA	LOC117891612|XP_034653039.1|DSUB
OG0006669	LOC108028031|XP_016955158.1|DBIA	LOC117894634|XP_034657696.1|DSUB
OG0006670	LOC108028750|XP_016956209.1|DBIA	LOC117894640|XP_034657702.1|DSUB
OG0006671	LOC108028416|XP_016955724.1|DBIA	LOC117894633|XP_034657692.1|DSUB
OG0006672	LOC108034880|XP_016965574.1|DBIA	LOC117894863|XP_034658010.1|DSUB
OG0006673	LOC108035333|XP_016966400.1|DBIA	LOC117893027|XP_034655276.1|DSUB
OG0006674	LOC108028288|XP_016955491.1|DBIA	LOC117894193|XP_034657000.1|DSUB
OG0006675	LOC108034529|XP_016964944.1|DBIA	LOC117893165|XP_034655533.1|DSUB
OG0006676	LOC108028413|XP_016955720.1|DBIA	LOC117895783|XP_034659572.1|DSUB
OG0006677	LOC108034964|XP_016965762.1|DBIA	LOC117895798|XP_034659606.1|DSUB
OG0006678	LOC108028325|XP_016955546.1|DBIA	LOC117894654|XP_034657721.1|DSUB
OG0006679	LOC108034846|XP_016965467.1|DBIA	LOC117894343|XP_034657220.1|DSUB
OG0006680	LOC108025328|XP_016951243.1|DBIA	LOC117898128|XP_034663211.1|DSUB
OG0006681	LOC108028414|XP_016955721.1|DBIA	LOC117894632|XP_034657688.1|DSUB
OG0006682	LOC108028621|XP_016956030.1|DBIA	LOC117893812|XP_034656450.1|DSUB
OG0006683	LOC108028839|XP_016956319.1|DBIA	LOC117895503|XP_034659091.1|DSUB
OG0006684	LOC108034963|XP_016965761.1|DBIA	LOC117895795|XP_034659601.1|DSUB
OG0006685	LOC108036434|XP_016968063.1|DBIA	LOC117892540|XP_034654739.1|DSUB
OG0006686	LOC108028331|XP_016955560.1|DBIA	LOC117893973|XP_034656668.1|DSUB
OG0006687	LOC108035742|XP_016966927.1|DBIA	LOC117901444|XP_034668081.1|DSUB
OG0006688	LOC108028039|XP_016955166.1|DBIA	LOC117894724|XP_034657802.1|DSUB
OG0006689	LOC108034465|XP_016964838.1|DBIA	LOC117894892|XP_034658066.1|DSUB
OG0006690	LOC108025613|XP_016951639.1|DBIA	LOC117899133|XP_034664822.1|DSUB
OG0006691	LOC108035151|XP_016966082.1|DBIA	LOC117893109|XP_034655436.1|DSUB
OG0006692	LOC108030654|XP_016959163.1|DBIA	LOC117895278|XP_034658703.1|DSUB
OG0006693	LOC108035433|XP_016966554.1|DBIA	LOC117894462|XP_034657452.1|DSUB
OG0006694	LOC108023536|XP_016948592.1|DBIA	LOC117903461|XP_034671390.1|DSUB
OG0006695	LOC108035289|XP_016966345.1|DBIA	LOC117895329|XP_034658792.1|DSUB
OG0006697	LOC108035505|XP_016966652.1|DBIA	LOC117895205|XP_034658580.1|DSUB
OG0006698	LOC108035138|XP_016966069.1|DBIA	LOC117893415|XP_034655917.1|DSUB
OG0006699	LOC108035278|XP_016966330.1|DBIA	LOC117892928|XP_034655135.1|DSUB
OG0006700	LOC108030302|XP_016958629.1|DBIA	LOC117893075|XP_034655384.1|DSUB
OG0006701	LOC108036652|XP_016968421.1|DBIA	LOC117890842|XP_034651817.1|DSUB
OG0006702	LOC108031020|XP_016959712.1|DBIA	LOC117894719|XP_034657795.1|DSUB
OG0006703	LOC108035668|XP_016966864.1|DBIA	LOC117893763|XP_034656394.1|DSUB
OG0006704	LOC108035669|XP_016966865.1|DBIA	LOC117893774|XP_034656405.1|DSUB
OG0006705	LOC108036453|XP_016968101.1|DBIA	LOC117890058|XP_034650581.1|DSUB
OG0006706	LOC108023055|XP_016947791.1|DBIA	LOC117892283|XP_034654293.1|DSUB
OG0006707	LOC108026760|XP_016953389.1|DBIA	LOC117891212|XP_034652444.1|DSUB
OG0006708	LOC108024238|XP_016949608.1|DBIA	LOC117898550|XP_034663926.1|DSUB
OG0006709	LOC108036333|XP_016967861.1|DBIA	LOC117898120|XP_034663203.1|DSUB
OG0006710	LOC108028284|XP_016955482.1|DBIA	LOC117893061|XP_034655352.1|DSUB
OG0006711	LOC108027960|XP_016955074.1|DBIA	LOC117893156|XP_034655509.1|DSUB
OG0006712	LOC108035041|XP_016965900.1|DBIA	LOC117895793|XP_034659586.1|DSUB
OG0006713	LOC108035559|XP_016966716.1|DBIA	LOC117893501|XP_034656030.1|DSUB
OG0006714	LOC108035676|XP_016966874.1|DBIA	LOC117893495|XP_034656022.1|DSUB
OG0006715	LOC108028613|XP_016956022.1|DBIA	LOC117892939|XP_034655153.1|DSUB
OG0006716	LOC108027818|XP_016954886.1|DBIA	LOC117900026|XP_034666104.1|DSUB
OG0006717	LOC108030687|XP_016959210.1|DBIA	LOC117894456|XP_034657446.1|DSUB
OG0006718	LOC108030572|XP_016958972.1|DBIA	LOC117894466|XP_034657458.1|DSUB
OG0006719	LOC108034556|XP_016964973.1|DBIA	LOC117894435|XP_034657389.1|DSUB
OG0006720	LOC108028840|XP_016956322.1|DBIA	LOC117892969|XP_034655193.1|DSUB
OG0006721	LOC108035354|XP_016966436.1|DBIA	LOC117894454|XP_034657444.1|DSUB
OG0006722	LOC108035633|XP_016966823.1|DBIA	LOC117894500|XP_034657499.1|DSUB
OG0006723	LOC108034130|XP_016964407.1|DBIA	LOC117902601|XP_034670004.1|DSUB
OG0006724	LOC108031963|XP_016961241.1|DBIA	LOC117897338|XP_034661999.1|DSUB
OG0006725	LOC108032120|XP_016961442.1|DBIA	LOC117899436|XP_034665331.1|DSUB
OG0006726	LOC108024599|XP_016950099.1|DBIA	LOC117898206|XP_034663318.1|DSUB
OG0006727	LOC108031904|XP_016961160.1|DBIA	LOC117899434|XP_034665327.1|DSUB
OG0006728	LOC108031334|XP_016960076.1|DBIA	LOC117898194|XP_034663304.1|DSUB
OG0006729	LOC108036563|XP_016968298.1|DBIA	LOC117891684|XP_034653153.1|DSUB
OG0006730	LOC108036243|XP_016967740.1|DBIA	LOC117891681|XP_034653149.1|DSUB
OG0006731	LOC108034054|XP_016964298.1|DBIA	LOC117902593|XP_034669984.1|DSUB
OG0006732	LOC108034594|XP_016965015.1|DBIA	LOC117895301|XP_034658751.1|DSUB
OG0006733	LOC108028050|XP_016955178.1|DBIA	LOC117893470|XP_034655984.1|DSUB
OG0006734	LOC108028519|XP_016955891.1|DBIA	LOC117893766|XP_034656397.1|DSUB
OG0006735	LOC108035321|XP_016966385.1|DBIA	LOC117893579|XP_034656143.1|DSUB
OG0006736	LOC108035334|XP_016966401.1|DBIA	LOC117893029|XP_034655278.1|DSUB
OG0006737	LOC108028057|XP_016955184.1|DBIA	LOC117894703|XP_034657777.1|DSUB
OG0006738	LOC108029665|XP_016957581.1|DBIA	LOC117891504|XP_034652885.1|DSUB
OG0006739	LOC108028372|XP_016955652.1|DBIA	LOC117894578|XP_034657610.1|DSUB
OG0006740	LOC108035004|XP_016965836.1|DBIA	LOC117895300|XP_034658749.1|DSUB
OG0006741	LOC108035003|XP_016965834.1|DBIA	LOC117895297|XP_034658743.1|DSUB
OG0006742	LOC108026198|XP_016952479.1|DBIA	LOC117899414|XP_034665295.1|DSUB
OG0006743	LOC108029149|XP_016956769.1|DBIA	LOC117900656|XP_034666981.1|DSUB
OG0006744	LOC108035425|XP_016966544.1|DBIA	LOC117894444|XP_034657418.1|DSUB
OG0006745	LOC108024541|XP_016950002.1|DBIA	LOC117896083|XP_034660010.1|DSUB
OG0006746	LOC108035280|XP_016966333.1|DBIA	LOC117895137|XP_034658449.1|DSUB
OG0006747	LOC108035512|XP_016966663.1|DBIA	LOC117893030|XP_034655279.1|DSUB
OG0006748	LOC108024149|XP_016949439.1|DBIA	LOC117900213|XP_034666389.1|DSUB
OG0006749	LOC108035251|XP_016966278.1|DBIA	LOC117893555|XP_034656102.1|DSUB
OG0006750	LOC108024878|XP_016950511.1|DBIA	LOC117903541|XP_034671620.1|DSUB
OG0006752	LOC108034593|XP_016965014.1|DBIA	LOC117893945|XP_034656626.1|DSUB
OG0006753	LOC108034654|XP_016965082.1|DBIA	LOC117893942|XP_034656622.1|DSUB
OG0006754	LOC108029507|XP_016957284.1|DBIA	LOC117895110|XP_034658404.1|DSUB
OG0006755	LOC108030819|XP_016959423.1|DBIA	LOC117893186|XP_034655570.1|DSUB
OG0006756	LOC108028820|XP_016956296.1|DBIA	LOC117894567|XP_034657591.1|DSUB
OG0006757	LOC108027997|XP_016955113.1|DBIA	LOC117894599|XP_034657639.1|DSUB
OG0006758	LOC108035122|XP_016966042.1|DBIA	LOC117894353|XP_034657233.1|DSUB
OG0006759	LOC108035121|XP_016966041.1|DBIA	LOC117894347|XP_034657227.1|DSUB
OG0006760	LOC108028268|XP_016955454.1|DBIA	LOC117893605|XP_034656172.1|DSUB
OG0006761	LOC108027169|XP_016953938.1|DBIA	LOC117897136|XP_034661697.1|DSUB
OG0006762	LOC108027550|XP_016954502.1|DBIA	LOC117892027|XP_034653866.1|DSUB
OG0006763	LOC108030404|XP_016958778.1|DBIA	LOC117892524|XP_034654705.1|DSUB
OG0006764	LOC108036911|XP_016968806.1|DBIA	LOC117891343|XP_034652656.1|DSUB
OG0006765	LOC108030366|XP_016958724.1|DBIA	LOC117890815|XP_034651776.1|DSUB
OG0006766	LOC108028920|XP_016956431.1|DBIA	LOC117892971|XP_034655194.1|DSUB
OG0006767	LOC108028704|XP_016956142.1|DBIA	LOC117894280|XP_034657130.1|DSUB
OG0006768	LOC108028701|XP_016956137.1|DBIA	LOC117894279|XP_034657126.1|DSUB
OG0006769	LOC108028738|XP_016956193.1|DBIA	LOC117894311|XP_034657168.1|DSUB
OG0006770	LOC108028114|XP_016955252.1|DBIA	LOC117895499|XP_034659086.1|DSUB
OG0006771	LOC108023980|XP_016949197.1|DBIA	LOC117903524|XP_034671534.1|DSUB
OG0006772	LOC108036317|XP_016967818.1|DBIA	LOC117891832|XP_034653472.1|DSUB
OG0006773	LOC108034950|XP_016965723.1|DBIA	LOC117894057|XP_034656800.1|DSUB
OG0006774	LOC108030800|XP_016959371.1|DBIA	LOC117893831|XP_034656483.1|DSUB
OG0006775	LOC108035233|XP_016966252.1|DBIA	LOC117893934|XP_034656607.1|DSUB
OG0006776	LOC108035462|XP_016966596.1|DBIA	LOC117893938|XP_034656617.1|DSUB
OG0006777	LOC108034410|XP_016964781.1|DBIA	LOC117893946|XP_034656627.1|DSUB
OG0006778	LOC108034512|XP_016964925.1|DBIA	LOC117895341|XP_034658809.1|DSUB
OG0006779	LOC108030088|XP_016958218.1|DBIA	LOC117895694|XP_034659430.1|DSUB
OG0006780	LOC108028611|XP_016956021.1|DBIA	LOC117895866|XP_034659723.1|DSUB
OG0006781	LOC108035408|XP_016966517.1|DBIA	LOC117895374|XP_034658853.1|DSUB
OG0006782	LOC108029277|XP_016956968.1|DBIA	LOC117895574|XP_034659185.1|DSUB
OG0006783	LOC108030021|XP_016958026.1|DBIA	LOC117891880|XP_034653537.1|DSUB
OG0006784	LOC108035129|XP_016966051.1|DBIA	LOC117893408|XP_034655898.1|DSUB
OG0006785	LOC108026873|XP_016953550.1|DBIA	LOC117889816|XP_034650187.1|DSUB
OG0006786	LOC108030299|XP_016958622.1|DBIA	LOC117891632|XP_034653066.1|DSUB
OG0006787	LOC108030604|XP_016959080.1|DBIA	LOC117895067|XP_034658339.1|DSUB
OG0006788	LOC108030607|XP_016959085.1|DBIA	LOC117895075|XP_034658355.1|DSUB
OG0006789	LOC108033075|XP_016962733.1|DBIA	LOC117901197|XP_034667744.1|DSUB
OG0006790	LOC108027883|XP_016954988.1|DBIA	LOC117900815|XP_034667199.1|DSUB
OG0006791	LOC108035696|XP_016966906.1|DBIA	LOC117895636|XP_034659286.1|DSUB
OG0006792	LOC108034515|XP_016964928.1|DBIA	LOC117894213|XP_034657019.1|DSUB
OG0006793	LOC108034935|XP_016965688.1|DBIA	LOC117894479|XP_034657471.1|DSUB
OG0006794	LOC108030185|XP_016958422.1|DBIA	LOC117890301|XP_034650966.1|DSUB
OG0006795	LOC108035459|XP_016966589.1|DBIA	LOC117894191|XP_034656998.1|DSUB
OG0006796	LOC108030921|XP_016959604.1|DBIA	LOC117894784|XP_034657904.1|DSUB
OG0006797	LOC108035215|XP_016966224.1|DBIA	LOC117901839|XP_034668670.1|DSUB
OG0006798	LOC108029357|XP_016957073.1|DBIA	LOC117895390|XP_034658905.1|DSUB
OG0006799	LOC108034976|XP_016965783.1|DBIA	LOC117895200|XP_034658571.1|DSUB
OG0006800	LOC108034883|XP_016965580.1|DBIA	LOC117895333|XP_034658797.1|DSUB
OG0006801	LOC108023664|XP_016948774.1|DBIA	LOC117901207|XP_034667758.1|DSUB
OG0006802	LOC108030236|XP_016958517.1|DBIA	LOC117891074|XP_034652142.1|DSUB
OG0006803	LOC108022283|XP_016946631.1|DBIA	LOC117890848|XP_034651823.1|DSUB
OG0006804	LOC108035318|XP_016966380.1|DBIA	LOC117893746|XP_034656371.1|DSUB
OG0006805	LOC108029664|XP_016957580.1|DBIA	LOC117890691|XP_034651574.1|DSUB
OG0006806	LOC108035257|XP_016966292.1|DBIA	LOC117894800|XP_034657921.1|DSUB
OG0006807	LOC108030850|XP_016959477.1|DBIA	LOC117893825|XP_034656470.1|DSUB
OG0006808	LOC108036622|XP_016968382.1|DBIA	LOC117890646|XP_034651490.1|DSUB
OG0006809	LOC108034649|XP_016965077.1|DBIA	LOC117894909|XP_034658097.1|DSUB
OG0006810	LOC108035313|XP_016966376.1|DBIA	LOC117893315|XP_034655794.1|DSUB
OG0006811	LOC108025113|XP_016950867.1|DBIA	LOC117896750|XP_034661106.1|DSUB
OG0006812	LOC108034740|XP_016965173.1|DBIA	LOC117894618|XP_034657668.1|DSUB
OG0006813	LOC108024421|XP_016949831.1|DBIA	LOC117897057|XP_034661543.1|DSUB
OG0006814	LOC108034925|XP_016965670.1|DBIA	LOC117894940|XP_034658153.1|DSUB
OG0006815	LOC108035144|XP_016966076.1|DBIA	LOC117894908|XP_034658094.1|DSUB
OG0006816	LOC108035352|XP_016966432.1|DBIA	LOC117894905|XP_034658088.1|DSUB
OG0006817	LOC108035569|XP_016966727.1|DBIA	LOC117893119|XP_034655455.1|DSUB
OG0006818	LOC108031115|XP_016959819.1|DBIA	LOC117894187|XP_034656991.1|DSUB
OG0006819	LOC108030829|XP_016959438.1|DBIA	LOC117894261|XP_034657107.1|DSUB
OG0006820	LOC108030741|XP_016959277.1|DBIA	LOC117893826|XP_034656474.1|DSUB
OG0006821	LOC108033982|XP_016964195.1|DBIA	LOC117900455|XP_034666718.1|DSUB
OG0006822	LOC108029723|XP_016957689.1|DBIA	LOC117889795|XP_034650159.1|DSUB
OG0006823	LOC108035420|XP_016966530.1|DBIA	LOC117893796|XP_034656432.1|DSUB
OG0006824	LOC108034520|XP_016964932.1|DBIA	LOC117895372|XP_034658849.1|DSUB
OG0006825	LOC108028655|XP_016956070.1|DBIA	LOC117894857|XP_034658005.1|DSUB
OG0006826	LOC108035223|XP_016966240.1|DBIA	LOC117893978|XP_034656680.1|DSUB
OG0006827	LOC108027383|XP_016954305.1|DBIA	LOC117898683|XP_034664177.1|DSUB
OG0006828	LOC108035115|XP_016966038.1|DBIA	LOC117902393|XP_034669609.1|DSUB
OG0006829	LOC108028620|XP_016956029.1|DBIA	LOC117895507|XP_034659097.1|DSUB
OG0006830	LOC108035132|XP_016966062.1|DBIA	LOC117893559|XP_034656112.1|DSUB
OG0006831	LOC108035292|XP_016966347.1|DBIA	LOC117895327|XP_034658788.1|DSUB
OG0006832	LOC108034622|XP_016965047.1|DBIA	LOC117895159|XP_034658505.1|DSUB
OG0006833	LOC108028378|XP_016955660.1|DBIA	LOC117895800|XP_034659611.1|DSUB
OG0006834	LOC108031129|XP_016959832.1|DBIA	LOC117896473|XP_034660699.1|DSUB
OG0006835	LOC108034956|XP_016965736.1|DBIA	LOC117895299|XP_034658748.1|DSUB
OG0006836	LOC108034804|XP_016965319.1|DBIA	LOC117893259|XP_034655717.1|DSUB
OG0006837	LOC108035206|XP_016966206.1|DBIA	LOC117893842|XP_034656499.1|DSUB
OG0006838	LOC108034985|XP_016965803.1|DBIA	LOC117895055|XP_034658325.1|DSUB
OG0006839	LOC108035536|XP_016966692.1|DBIA	LOC117895045|XP_034658314.1|DSUB
OG0006840	LOC108033922|XP_016964083.1|DBIA	LOC117900690|XP_034667031.1|DSUB
OG0006841	LOC108034601|XP_016965023.1|DBIA	LOC117893508|XP_034656037.1|DSUB
OG0006842	LOC108035609|XP_016966783.1|DBIA	LOC117894186|XP_034656990.1|DSUB
OG0006843	LOC108023752|XP_016948878.1|DBIA	LOC117903053|XP_034670686.1|DSUB
OG0006844	LOC108031174|XP_016959882.1|DBIA	LOC117898324|XP_034663539.1|DSUB
OG0006845	LOC108035508|XP_016966656.1|DBIA	LOC117894077|XP_034656829.1|DSUB
OG0006846	LOC108028814|XP_016956288.1|DBIA	LOC117893975|XP_034656672.1|DSUB
OG0006847	LOC108028549|XP_016955938.1|DBIA	LOC117893966|XP_034656657.1|DSUB
OG0006848	LOC108026539|XP_016952976.1|DBIA	LOC117891882|XP_034653567.1|DSUB
OG0006849	LOC108035473|XP_016966611.1|DBIA	LOC117895405|XP_034658929.1|DSUB
OG0006850	LOC108035434|XP_016966555.1|DBIA	LOC117895155|XP_034658484.1|DSUB
OG0006851	LOC108035561|XP_016966718.1|DBIA	LOC117895157|XP_034658500.1|DSUB
OG0006852	LOC108036364|XP_016967934.1|DBIA	LOC117892065|XP_034653942.1|DSUB
