Orthogroup	DBIA.longest_only	DANA.longest_only
OG0005448	LOC108026684|XP_016953260.1|DBIA	LOC6494735|XP_001959760.1|DANA
OG0005449	LOC108025847|XP_016951999.1|DBIA	LOC6502717|XP_001963655.1|DANA
OG0005450	LOC108024673|XP_016950230.1|DBIA	LOC6499232|XP_001955056.1|DANA
OG0005451	LOC108034170|XP_016964466.1|DBIA	LOC6497628|XP_032307399.1|DANA
OG0005452	LOC108026746|XP_016953358.1|DBIA	LOC6494185|XP_014762663.1|DANA
OG0005453	LOC108031818|XP_016961037.1|DBIA	LOC6501207|XP_001954764.1|DANA
OG0005454	LOC108033807|XP_016963916.1|DBIA	LOC6498478|XP_001962905.1|DANA
OG0005455	LOC108022731|XP_016947309.1|DBIA	LOC6496472|XP_001960971.1|DANA
OG0005456	LOC108034062|XP_016964305.1|DBIA	LOC6497525|XP_001961905.1|DANA
OG0005457	LOC108034285|XP_016964634.1|DBIA	LOC6498022|XP_014761931.1|DANA
OG0005458	LOC108027878|XP_016954983.1|DBIA	LOC6507017|XP_014760592.1|DANA
OG0005459	LOC108027853|XP_016954938.1|DBIA	LOC6504219|XP_001965136.1|DANA
OG0005460	LOC108034151|XP_016964439.1|DBIA	LOC6497571|XP_001961793.1|DANA
OG0005461	LOC108033646|XP_016963570.1|DBIA	LOC6497516|XP_001961923.1|DANA
OG0005462	LOC108033647|XP_016963571.1|DBIA	LOC6497515|XP_001961925.1|DANA
OG0005463	LOC108035071|XP_016965952.1|DBIA	LOC6507244|XP_001956401.1|DANA
OG0005464	LOC108033642|XP_016963564.1|DBIA	LOC6497517|XP_001961922.1|DANA
OG0005465	LOC108033618|XP_016963471.1|DBIA	LOC6498023|XP_032307301.1|DANA
OG0005466	LOC108034191|XP_016964504.1|DBIA	LOC6498020|XP_032307431.1|DANA
OG0005467	LOC108031210|XP_016959934.1|DBIA	LOC6499491|XP_001954523.1|DANA
OG0005468	LOC108036084|XP_016967522.1|DBIA	LOC6497447|XP_001962058.1|DANA
OG0005469	LOC108036147|XP_016967624.1|DBIA	LOC6497506|XP_001961943.1|DANA
OG0005470	LOC108036082|XP_016967520.1|DBIA	LOC6497505|XP_001961945.1|DANA
OG0005471	LOC108034787|XP_016965253.1|DBIA	LOC6498182|XP_032307601.1|DANA, LOC6497359|XP_001962250.2|DANA
OG0005472	LOC108034303|XP_016964663.1|DBIA	LOC6498181|XP_032307603.1|DANA
OG0005473	LOC108033654|XP_016963577.1|DBIA	LOC6497567|XP_001961799.1|DANA
OG0005474	LOC108033992|XP_016964206.1|DBIA	LOC6506073|XP_032311025.1|DANA
OG0005475	LOC108033991|XP_016964205.1|DBIA	LOC6504240|XP_001965106.1|DANA
OG0005476	LOC108029526|XP_016957316.1|DBIA	LOC6502507|XP_001960988.2|DANA
OG0005477	LOC108028531|XP_016955917.1|DBIA	LOC6507197|XP_032310795.1|DANA
OG0005478	LOC108027914|XP_016955024.1|DBIA	LOC6506701|XP_001965228.1|DANA
OG0005479	LOC108027846|XP_016954927.1|DBIA	LOC6503907|XP_001965227.2|DANA
OG0005480	LOC108027847|XP_016954928.1|DBIA	LOC6506690|XP_001965225.1|DANA
OG0005481	LOC108029189|XP_016956851.1|DBIA	LOC6497489|XP_001961976.1|DANA
OG0005482	LOC108029148|XP_016956767.1|DBIA	LOC6497491|XP_032307461.1|DANA
OG0005483	LOC108026409|XP_016952825.1|DBIA	LOC6501071|XP_001954505.1|DANA
OG0005484	LOC108028979|XP_016956508.1|DBIA	LOC6497348|XP_001962269.1|DANA
OG0005485	LOC108029739|XP_016957714.1|DBIA	LOC6494059|XP_032306258.1|DANA
OG0005486	LOC108030339|XP_016958691.1|DBIA	LOC6495574|XP_001959123.1|DANA
OG0005487	LOC108027655|XP_016954660.1|DBIA	LOC6497953|XP_001961787.1|DANA
OG0005488	LOC108027901|XP_016955009.1|DBIA	LOC6497952|XP_001961786.1|DANA
OG0005489	LOC108027900|XP_016955008.1|DBIA	LOC6497972|XP_001961821.1|DANA
OG0005490	LOC108027922|XP_016955035.1|DBIA	LOC6497971|XP_001961820.1|DANA
OG0005491	LOC108032533|XP_016961883.1|DBIA	LOC6496841|XP_014761392.1|DANA
OG0005492	LOC108032671|XP_016962123.1|DBIA	LOC6497413|XP_001962134.1|DANA
OG0005493	LOC108032423|XP_016961732.1|DBIA	LOC6498283|XP_032307694.1|DANA
OG0005494	LOC108022530|XP_016946996.1|DBIA	LOC6496136|XP_001960316.1|DANA
OG0005495	LOC108022909|XP_016947605.1|DBIA	LOC6494380|XP_001960430.3|DANA
OG0005496	LOC108031808|XP_016961020.1|DBIA	LOC6500768|XP_014766706.1|DANA
OG0005497	LOC108032568|XP_016961955.1|DBIA	LOC6498261|XP_001962419.1|DANA
OG0005498	LOC108032570|XP_016961957.1|DBIA	LOC6497273|XP_001962420.1|DANA
OG0005499	LOC108032567|XP_016961953.1|DBIA	LOC6497271|XP_001962423.1|DANA
OG0005500	LOC108032571|XP_016961958.1|DBIA	LOC6498264|XP_001962424.1|DANA
OG0005501	LOC108033741|XP_016963788.1|DBIA	LOC6497513|XP_001961928.1|DANA
OG0005502	LOC108033742|XP_016963789.1|DBIA	LOC6498029|XP_001961927.1|DANA
OG0005503	LOC108033762|XP_016963826.1|DBIA	LOC6497586|XP_032307776.1|DANA
OG0005504	LOC108027789|XP_016954846.1|DBIA	LOC6503512|XP_001965299.1|DANA
OG0005506	LOC108033782|XP_016963873.1|DBIA	LOC6497378|XP_001962207.1|DANA
OG0005507	LOC108036837|XP_016968673.1|DBIA	LOC6507125|XP_001965314.3|DANA
OG0005508	LOC108034106|XP_016964372.1|DBIA	LOC6496886|XP_001963208.1|DANA
OG0005509	LOC108028989|XP_016956520.1|DBIA	LOC6497443|XP_001962063.1|DANA
OG0005510	LOC108033799|XP_016963896.1|DBIA	LOC116656088|XP_032311432.1|DANA
OG0005511	LOC108023380|XP_016948274.1|DBIA	LOC6504609|XP_001966533.2|DANA
OG0005512	LOC108032067|XP_016961374.1|DBIA	LOC6501623|XP_014767135.1|DANA
OG0005513	LOC108026016|XP_016952199.1|DBIA	LOC6502196|XP_001966053.1|DANA
OG0005514	LOC108032034|XP_016961335.1|DBIA	LOC6500844|XP_001954024.1|DANA
OG0005515	LOC108029731|XP_016957707.1|DBIA	LOC6494331|XP_001960521.1|DANA
OG0005516	LOC108034219|XP_016964549.1|DBIA	LOC6498581|XP_001963108.1|DANA
OG0005517	LOC108032530|XP_016961878.1|DBIA	LOC6497230|XP_032307479.1|DANA
OG0005518	LOC108034208|XP_016964529.1|DBIA	LOC6497313|XP_001962338.2|DANA
OG0005519	LOC108030290|XP_016958610.1|DBIA	LOC6495149|XP_001958956.1|DANA
OG0005520	LOC108034056|XP_016964300.1|DBIA	LOC6496894|XP_001963194.1|DANA
OG0005521	LOC108033299|XP_016963057.1|DBIA	LOC6496895|XP_001963192.1|DANA
OG0005522	LOC108027965|XP_016955078.1|DBIA	LOC6507191|XP_001956515.2|DANA
OG0005523	LOC108034286|XP_016964635.1|DBIA	LOC6503763|XP_001965250.1|DANA
OG0005524	LOC108033943|XP_016964117.1|DBIA	LOC6497772|XP_014761813.1|DANA
OG0005525	LOC108032352|XP_016961652.1|DBIA	LOC6498048|XP_001961966.2|DANA
OG0005526	LOC108034340|XP_016964712.1|DBIA	LOC6496941|XP_001963087.1|DANA
OG0005527	LOC108036020|XP_016967435.1|DBIA	LOC26515324|XP_032308630.1|DANA
OG0005528	LOC108034100|XP_016964362.1|DBIA	LOC6498665|XP_001963273.1|DANA
OG0005529	LOC108033868|XP_016963999.1|DBIA	LOC6497146|XP_032311092.1|DANA
OG0005530	LOC108027795|XP_016954854.1|DBIA	LOC6497727|XP_032307503.1|DANA
OG0005531	LOC108028456|XP_016955793.1|DBIA	LOC6493150|XP_001957152.1|DANA
OG0005532	LOC108036845|XP_016968698.1|DBIA	LOC6497680|XP_032307690.1|DANA
OG0005533	LOC108027811|XP_016954878.1|DBIA	LOC6502734|XP_001967337.1|DANA
OG0005534	LOC108029145|XP_016956768.1|DBIA	LOC6507668|XP_001956116.1|DANA
OG0005535	LOC108032563|XP_016961935.1|DBIA	LOC6497423|XP_001962117.1|DANA
OG0005536	LOC108035007|XP_016965843.1|DBIA	LOC6497596|XP_001961740.2|DANA
OG0005537	LOC108036792|XP_016968628.1|DBIA	LOC6497048|XP_001962853.1|DANA
OG0005538	LOC108033965|XP_016964162.1|DBIA	LOC6497665|XP_032307729.1|DANA
OG0005539	LOC108034216|XP_016964546.1|DBIA	LOC6497470|XP_001962017.1|DANA
OG0005540	LOC108029182|XP_016956834.1|DBIA	LOC6497691|XP_001961558.2|DANA
OG0005541	LOC108036847|XP_016968706.1|DBIA	LOC6503426|XP_001965318.1|DANA
OG0005542	LOC108035181|XP_016966141.1|DBIA	LOC6506548|XP_001957673.2|DANA
OG0005543	LOC108036102|XP_016967560.1|DBIA	LOC6498648|XP_014762217.1|DANA
OG0005544	LOC108029144|XP_016956762.1|DBIA	LOC6503362|XP_032311439.1|DANA
OG0005545	LOC108034331|XP_016964697.1|DBIA	LOC6497588|XP_001961756.1|DANA
OG0005546	LOC108034006|XP_016964225.1|DBIA	LOC6506786|XP_001965251.1|DANA
OG0005547	LOC108036050|XP_016967481.1|DBIA	LOC6497452|XP_001962043.3|DANA
OG0005548	LOC108036099|XP_016967554.1|DBIA	LOC6497455|XP_001962038.1|DANA
OG0005549	LOC108036129|XP_016967602.1|DBIA	LOC6497456|XP_001962036.1|DANA
OG0005550	LOC108029153|XP_016956778.1|DBIA	LOC6498326|XP_032307302.1|DANA
OG0005551	LOC108030423|XP_016958798.1|DBIA	LOC6493987|XP_001961195.1|DANA
OG0005552	LOC108030296|XP_016958619.1|DBIA	LOC6496582|XP_001961196.1|DANA
OG0005553	LOC108027793|XP_016954849.1|DBIA	LOC6507039|XP_001965298.1|DANA
OG0005554	LOC108029073|XP_016956634.1|DBIA	LOC6497833|XP_032307658.1|DANA
OG0005555	LOC108029274|XP_016956962.1|DBIA	LOC6497866|XP_001961598.1|DANA
OG0005556	LOC108029075|XP_016956645.1|DBIA	LOC6497674|XP_001961597.1|DANA
OG0005557	LOC108035070|XP_016965955.1|DBIA	LOC6503556|XP_001965290.1|DANA
OG0005558	LOC108027569|XP_016954547.1|DBIA	LOC6501966|XP_032308183.1|DANA
OG0005559	LOC108033941|XP_016964114.1|DBIA	LOC6497379|XP_001962205.1|DANA
OG0005560	LOC108034328|XP_016964699.1|DBIA	LOC6506995|XP_001965291.1|DANA
OG0005561	LOC108024233|XP_016949594.1|DBIA	LOC6504963|XP_001965727.1|DANA
OG0005562	LOC108027797|XP_016954858.1|DBIA	LOC6497239|XP_014761572.1|DANA
OG0005563	LOC108035899|XP_016967150.1|DBIA	LOC6504554|XP_032312053.1|DANA
OG0005564	LOC108034150|XP_016964441.1|DBIA	LOC6496949|XP_014761441.1|DANA
OG0005565	LOC108033347|XP_016963145.1|DBIA	LOC6497919|XP_014761892.1|DANA
OG0005566	LOC108033348|XP_016963146.1|DBIA	LOC6497614|XP_001961712.1|DANA
OG0005567	LOC108030997|XP_016959687.1|DBIA	LOC6505693|XP_001964442.2|DANA
OG0005568	LOC108029111|XP_016956713.1|DBIA	LOC6504213|XP_001965143.1|DANA
OG0005569	LOC108036150|XP_016967626.1|DBIA	LOC6498116|XP_001962106.3|DANA
OG0005570	LOC108027937|XP_016955055.1|DBIA	LOC6497558|XP_001961822.2|DANA
OG0005571	LOC108022831|XP_016947465.1|DBIA	LOC6496153|XP_032307139.1|DANA
OG0005572	LOC108026706|XP_016953292.1|DBIA	LOC6494961|XP_001959322.1|DANA
OG0005573	LOC108026271|XP_016952621.1|DBIA	LOC6500860|XP_032305984.1|DANA
OG0005574	LOC108030076|XP_016958176.1|DBIA	LOC6494573|XP_032307290.1|DANA
OG0005575	LOC108025204|XP_016951025.1|DBIA	LOC6500316|XP_001952959.2|DANA
OG0005576	LOC108036274|XP_016967773.1|DBIA	LOC6494721|XP_001959797.1|DANA
OG0005577	LOC108030684|XP_016959206.1|DBIA	LOC6506327|XP_001958090.1|DANA
OG0005578	LOC108028352|XP_016955597.1|DBIA	LOC6507108|XP_001956658.2|DANA
OG0005579	LOC108028356|XP_016955605.1|DBIA	LOC26515581|XP_014765746.1|DANA
OG0005580	LOC108028822|XP_016956302.1|DBIA	LOC6493724|XP_001958311.1|DANA
OG0005581	LOC108033056|XP_016962675.1|DBIA	LOC6503023|XP_032308984.1|DANA
OG0005582	LOC108030897|XP_016959562.1|DBIA	LOC6493798|XP_001958459.2|DANA
OG0005583	LOC108034862|XP_016965526.1|DBIA	LOC6493039|XP_001956921.1|DANA
OG0005584	LOC108027251|XP_016954097.1|DBIA	LOC6498211|XP_001962307.2|DANA
OG0005585	LOC108027389|XP_016954314.1|DBIA	LOC6500441|XP_001953218.1|DANA
OG0005586	LOC108027301|XP_016954182.1|DBIA	LOC6503459|XP_001967521.2|DANA
OG0005587	LOC108034167|XP_016964463.1|DBIA	LOC6496877|XP_001963225.1|DANA
OG0005588	LOC108035273|XP_016966321.1|DBIA	LOC6493525|XP_032309824.1|DANA
OG0005589	LOC108032181|XP_016961525.1|DBIA	LOC6499371|XP_001954769.1|DANA
OG0005590	LOC108030421|XP_016958797.1|DBIA	LOC6493935|XP_001961291.1|DANA
OG0005591	LOC108024024|XP_016949276.1|DBIA	LOC6505256|XP_001965636.2|DANA
OG0005592	LOC108024976|XP_016950712.1|DBIA	LOC6499856|XP_001953766.1|DANA
OG0005593	LOC108035325|XP_016966389.1|DBIA	LOC6507476|XP_001955934.1|DANA
OG0005594	LOC108028390|XP_016955693.1|DBIA	LOC6507422|XP_001956045.1|DANA
OG0005595	LOC108028389|XP_016955692.1|DBIA	LOC6507633|XP_001956044.2|DANA
OG0005596	LOC108035618|XP_016966796.1|DBIA	LOC6507465|XP_001955957.1|DANA
OG0005597	LOC108032060|XP_016961367.1|DBIA	LOC6505638|XP_014760740.1|DANA
OG0005598	LOC108025378|XP_016951339.1|DBIA	LOC6501568|XP_001955491.1|DANA
OG0005599	LOC108026708|XP_016953294.1|DBIA	LOC6495657|XP_001959320.1|DANA
OG0005600	LOC108031855|XP_016961098.1|DBIA	LOC6500502|XP_001953355.1|DANA
OG0005601	LOC108024017|XP_016949266.1|DBIA	LOC6502925|XP_001963577.1|DANA
OG0005602	LOC108025084|XP_016950832.1|DBIA	LOC6499303|XP_001954910.1|DANA
OG0005603	LOC108026527|XP_016952964.1|DBIA	LOC6495168|XP_001958922.3|DANA
OG0005604	LOC108026807|XP_016953460.1|DBIA	LOC6495474|XP_001958924.3|DANA
OG0005605	LOC108022696|XP_016947258.1|DBIA	LOC6495689|XP_014763457.1|DANA
OG0005606	LOC108034040|XP_016964275.1|DBIA	LOC6506106|XP_001965115.1|DANA
OG0005607	LOC108024352|XP_016949743.1|DBIA	LOC6500935|XP_001954202.1|DANA
OG0005608	LOC108024380|XP_016949773.1|DBIA	LOC6500936|XP_001954205.1|DANA
OG0005609	LOC108034552|XP_016964969.1|DBIA	LOC6507015|XP_001956819.1|DANA
OG0005610	LOC108035293|XP_016966348.1|DBIA	LOC6507724|XP_001956224.1|DANA
OG0005611	LOC108034820|XP_016965387.1|DBIA	LOC6506839|XP_001957140.2|DANA
OG0005612	LOC108031586|XP_016960643.1|DBIA	LOC6500012|XP_001953407.1|DANA
OG0005613	LOC108023394|XP_016948320.1|DBIA	LOC6499313|XP_001954889.1|DANA
OG0005614	LOC108023816|XP_016948950.1|DBIA	LOC6500493|XP_001953340.2|DANA
OG0005615	LOC108023877|XP_016949049.1|DBIA	LOC6505905|XP_032305489.1|DANA
OG0005616	LOC108031395|XP_016960249.1|DBIA	LOC6494350|XP_001965934.1|DANA
OG0005617	LOC108027306|XP_016954188.1|DBIA	LOC6499448|XP_001954622.3|DANA
OG0005618	LOC108030462|XP_016958846.1|DBIA	LOC6494657|XP_001959921.1|DANA
OG0005619	LOC108024605|XP_016950114.1|DBIA	LOC6499705|XP_001954094.1|DANA
OG0005620	LOC108025748|XP_016951831.1|DBIA	LOC6502974|XP_001963487.2|DANA
OG0005621	LOC108023706|XP_016948824.1|DBIA	LOC6503608|XP_001964069.3|DANA
OG0005622	LOC108023413|XP_016948362.1|DBIA	LOC6503540|XP_001964188.1|DANA
OG0005623	LOC108023554|XP_016948624.1|DBIA	LOC6504619|XP_032309244.1|DANA
OG0005624	LOC108027291|XP_016954171.1|DBIA	LOC6500429|XP_032305900.1|DANA
OG0005625	LOC108026214|XP_016952519.1|DBIA	LOC6499270|XP_032307376.1|DANA
OG0005626	LOC108028866|XP_016956346.1|DBIA	LOC6503683|XP_001963937.1|DANA
OG0005627	LOC108025242|XP_016951078.1|DBIA	LOC6499410|XP_001954696.1|DANA
OG0005628	LOC108026189|XP_016952468.1|DBIA	LOC6505647|XP_001964536.1|DANA
OG0005629	LOC108022805|XP_016947428.1|DBIA	LOC6495248|XP_001958763.1|DANA
OG0005630	LOC108022717|XP_016947288.1|DBIA	LOC6495363|XP_032306303.1|DANA
OG0005631	LOC108025916|XP_016952092.1|DBIA	LOC6503182|XP_001963598.2|DANA
OG0005632	LOC108033607|XP_016963497.1|DBIA	LOC6503580|XP_032309436.1|DANA
OG0005633	LOC108024521|XP_016949969.1|DBIA	LOC6505790|XP_032305581.1|DANA
OG0005634	LOC108031621|XP_016960715.1|DBIA	LOC6500607|XP_001953550.1|DANA
OG0005635	LOC108035140|XP_016966074.1|DBIA	LOC6498557|XP_001963057.2|DANA
OG0005636	LOC108027227|XP_016954050.1|DBIA	LOC6501136|XP_014766899.1|DANA
OG0005637	LOC108031840|XP_016961079.1|DBIA	LOC6499128|XP_001955246.1|DANA
OG0005638	LOC108029730|XP_016957701.1|DBIA	LOC6495114|XP_001959022.1|DANA
OG0005639	LOC108022773|XP_016947374.1|DBIA	LOC6495816|XP_001959646.2|DANA
OG0005640	LOC108025386|XP_016951348.1|DBIA	LOC6501164|XP_001954673.1|DANA
OG0005641	LOC108024229|XP_016949590.1|DBIA	LOC6505305|XP_001965723.2|DANA
OG0005642	LOC108027259|XP_016954110.1|DBIA	LOC6500047|XP_001953322.1|DANA
OG0005643	LOC108034582|XP_016965003.1|DBIA	LOC6507688|XP_001956150.1|DANA
OG0005644	LOC108035551|XP_016966709.1|DBIA	LOC6507302|XP_001956285.1|DANA
OG0005645	LOC108025718|XP_016951765.1|DBIA	LOC6505300|XP_001965715.1|DANA
OG0005646	LOC108032048|XP_016961353.1|DBIA	LOC6503639|XP_001964019.1|DANA
OG0005647	LOC108027261|XP_016954121.1|DBIA	LOC6497330|XP_001962308.1|DANA
OG0005648	LOC108028298|XP_016955509.1|DBIA	LOC6507200|XP_001956497.1|DANA
OG0005649	LOC108024126|XP_016949438.1|DBIA, LOC108032887|XP_016962410.1|DBIA	LOC6501678|XP_001955746.1|DANA
OG0005650	LOC108032921|XP_016962476.1|DBIA	LOC6498887|XP_001955739.1|DANA
OG0005651	LOC108024230|XP_016949591.1|DBIA	LOC6504486|XP_001966996.1|DANA
OG0005652	LOC108024559|XP_016950035.1|DBIA	LOC6501488|XP_001955353.1|DANA
OG0005653	LOC108033911|XP_016964070.1|DBIA	LOC6498605|XP_001963148.1|DANA
OG0005654	LOC108032918|XP_016962470.1|DBIA	LOC6501126|XP_001954597.1|DANA
OG0005655	LOC108032162|XP_016961498.1|DBIA	LOC6494285|XP_001965944.1|DANA
OG0005656	LOC108026291|XP_016952646.1|DBIA	LOC6494567|XP_032312339.1|DANA
OG0005657	LOC108024576|XP_016950061.1|DBIA	LOC6501702|XP_001955798.3|DANA
OG0005658	LOC108031986|XP_016961269.1|DBIA	LOC6500147|XP_001953130.1|DANA
OG0005659	LOC108026268|XP_016952617.1|DBIA	LOC6500058|XP_032305724.1|DANA
OG0005660	LOC108034865|XP_016965533.1|DBIA	LOC6493398|XP_001957670.2|DANA
OG0005661	LOC108024603|XP_016950107.1|DBIA	LOC6501252|XP_001954854.1|DANA
OG0005662	LOC108026221|XP_016952533.1|DBIA	LOC6501161|XP_001954667.1|DANA
OG0005663	LOC108032511|XP_016961835.1|DBIA	LOC6503642|XP_001964013.1|DANA
OG0005664	LOC108024816|XP_016950430.1|DBIA	LOC6501462|XP_014767053.1|DANA
OG0005665	LOC108025365|XP_016951313.1|DBIA	LOC6503424|XP_001967454.1|DANA
OG0005666	LOC108023405|XP_016948344.1|DBIA	LOC6505082|XP_001965505.3|DANA
OG0005667	LOC108025711|XP_016951751.1|DBIA	LOC6504151|XP_001964278.2|DANA
OG0005668	LOC108028530|XP_016955914.1|DBIA	LOC6507872|XP_001956502.1|DANA
OG0005669	LOC108036740|XP_016968538.1|DBIA	LOC6504480|XP_032311396.1|DANA
OG0005670	LOC108026117|XP_016952308.1|DBIA	LOC6499726|XP_001954055.1|DANA
OG0005671	LOC108031062|XP_016959757.1|DBIA	LOC6500633|XP_001953610.2|DANA
OG0005672	LOC108033971|XP_016964174.1|DBIA	LOC6498569|XP_001963088.2|DANA
OG0005673	LOC108034877|XP_016965571.1|DBIA	LOC6507477|XP_001955932.1|DANA
OG0005674	LOC108035277|XP_016966328.1|DBIA	LOC6493269|XP_032309926.1|DANA
OG0005675	LOC108026413|XP_016952830.1|DBIA	LOC6499272|XP_001954982.1|DANA
OG0005676	LOC108035446|XP_016966570.1|DBIA	LOC6507718|XP_001956208.1|DANA
OG0005677	LOC108030144|XP_016958349.1|DBIA	LOC6496563|XP_001961157.1|DANA
OG0005678	LOC108031731|XP_016960897.1|DBIA	LOC6501206|XP_001954763.1|DANA
OG0005679	LOC108031763|XP_016960960.1|DBIA	LOC6500618|XP_001953579.2|DANA
OG0005680	LOC108029127|XP_016956736.1|DBIA	LOC6497835|XP_014761845.1|DANA
OG0005681	LOC108031935|XP_016961203.1|DBIA	LOC6494686|XP_001965956.1|DANA
OG0005682	LOC108031934|XP_016961202.1|DBIA	LOC6494209|XP_001965957.1|DANA
OG0005683	LOC108035169|XP_016966166.1|DBIA	LOC6504085|XP_032309444.1|DANA
OG0005684	LOC108035622|XP_016966802.1|DBIA	LOC6507334|XP_001956223.1|DANA
OG0005685	LOC108024185|XP_016949513.1|DBIA	LOC6504703|XP_001966365.3|DANA
OG0005686	LOC108025548|XP_016951569.1|DBIA	LOC6501872|XP_001966764.1|DANA, LOC6500609|XP_001953554.1|DANA
OG0005687	LOC108035973|XP_016967281.1|DBIA	LOC6506296|XP_032310194.1|DANA
OG0005688	LOC108036436|XP_016968065.1|DBIA	LOC6497581|XP_001961771.1|DANA, LOC6495985|XP_001959982.1|DANA
OG0005689	LOC108023743|XP_016948869.1|DBIA	LOC6503941|XP_001963884.1|DANA
OG0005690	LOC108026166|XP_016952410.1|DBIA	LOC6501652|XP_001955686.3|DANA
OG0005691	LOC108031392|XP_016960245.1|DBIA	LOC6503450|XP_014759155.1|DANA
OG0005692	LOC108029199|XP_016956865.1|DBIA	LOC6497838|XP_001961547.2|DANA
OG0005693	LOC108034492|XP_016964885.1|DBIA	LOC6493329|XP_001957535.1|DANA
OG0005694	LOC108031781|XP_016960984.1|DBIA	LOC6500423|XP_032308976.1|DANA
OG0005695	LOC108025170|XP_016950939.1|DBIA	LOC6505724|XP_001964385.1|DANA
OG0005696	LOC108025176|XP_016950964.1|DBIA	LOC6505792|XP_001964384.1|DANA
OG0005697	LOC108024514|XP_016949956.1|DBIA	LOC6505725|XP_001964383.1|DANA
OG0005698	LOC108036419|XP_016968035.1|DBIA	LOC6494820|XP_001959599.1|DANA
OG0005699	LOC108026345|XP_016952739.1|DBIA	LOC6499723|XP_001954061.2|DANA
OG0005700	LOC108023514|XP_016948549.1|DBIA	LOC6504626|XP_032309248.1|DANA
OG0005701	LOC108027803|XP_016954871.1|DBIA	LOC6497987|XP_001961845.1|DANA
OG0005702	LOC108023952|XP_016949134.1|DBIA	LOC6503467|XP_001964323.2|DANA
OG0005703	LOC108030408|XP_016958782.1|DBIA	LOC6494799|XP_001959643.2|DANA
OG0005704	LOC108024168|XP_016949473.1|DBIA	LOC6503120|XP_001963462.1|DANA
OG0005705	LOC108028230|XP_016955388.1|DBIA	LOC6493722|XP_001958308.1|DANA
OG0005706	LOC108026322|XP_016952701.1|DBIA	LOC6505877|XP_001964533.1|DANA
OG0005707	LOC108026301|XP_016952676.1|DBIA	LOC6503727|XP_014761052.1|DANA
OG0005708	LOC108023321|XP_016948113.1|DBIA	LOC6503700|XP_001963899.1|DANA
OG0005709	LOC108026370|XP_016952779.1|DBIA	LOC6499068|XP_001955370.1|DANA
OG0005710	LOC108024356|XP_016949748.1|DBIA	LOC6501034|XP_001954426.1|DANA
OG0005711	LOC108028095|XP_016955228.1|DBIA	LOC6493712|XP_001958289.2|DANA
OG0005712	LOC108029214|XP_016956894.1|DBIA	LOC6506059|XP_001965096.1|DANA
OG0005713	LOC108025050|XP_016950796.1|DBIA	LOC6499302|XP_001954911.2|DANA
OG0005714	LOC108031741|XP_016960925.1|DBIA	LOC6505826|XP_001964440.1|DANA
OG0005715	LOC108031620|XP_016960712.1|DBIA	LOC6499963|XP_001953551.1|DANA
OG0005716	LOC108031501|XP_016960491.1|DBIA	LOC6499125|XP_014765918.1|DANA
OG0005717	LOC108032924|XP_016962481.1|DBIA	LOC6501692|XP_001955775.1|DANA
OG0005718	LOC108031097|XP_016959795.1|DBIA	LOC6500610|XP_001953556.1|DANA
OG0005719	LOC108025354|XP_016951302.1|DBIA	LOC6501020|XP_001954386.1|DANA
OG0005720	LOC108024880|XP_016950513.1|DBIA	LOC6499544|XP_001954406.1|DANA
OG0005721	LOC108025437|XP_016951417.1|DBIA	LOC6501281|XP_001954912.1|DANA
OG0005722	LOC108027401|XP_016954328.1|DBIA	LOC6500095|XP_001953236.3|DANA
OG0005723	LOC108032856|XP_016962346.1|DBIA, LOC108023804|XP_016948934.1|DBIA	LOC6500496|XP_001953344.1|DANA
OG0005724	LOC108029591|XP_016957447.1|DBIA	LOC6494614|XP_001960009.1|DANA
OG0005725	LOC108032155|XP_016961490.1|DBIA	LOC6500595|XP_001953535.2|DANA
OG0005726	LOC108025620|XP_016951644.1|DBIA	LOC6504259|XP_001967366.1|DANA
OG0005727	LOC108027318|XP_016954206.1|DBIA	LOC6500442|XP_001953220.1|DANA
OG0005728	LOC108024536|XP_016949993.1|DBIA	LOC6501256|XP_001954862.1|DANA
OG0005729	LOC108024534|XP_016949989.1|DBIA	LOC6499941|XP_032305765.1|DANA
OG0005730	LOC108032016|XP_016961310.1|DBIA	LOC6500477|XP_001953301.1|DANA
OG0005731	LOC108032015|XP_016961308.1|DBIA	LOC6500059|XP_001953302.1|DANA
OG0005732	LOC108031445|XP_016960367.1|DBIA	LOC6500622|XP_001953588.1|DANA
OG0005733	LOC108031442|XP_016960363.1|DBIA	LOC6499940|XP_014766284.1|DANA
OG0005734	LOC108026212|XP_016952516.1|DBIA	LOC6500340|XP_001953005.2|DANA
OG0005735	LOC108032922|XP_016962477.1|DBIA	LOC6498891|XP_014765807.1|DANA
OG0005736	LOC108027209|XP_016954011.1|DBIA	LOC6499136|XP_001955230.1|DANA
OG0005737	LOC108024674|XP_016950233.1|DBIA	LOC6501179|XP_001954704.1|DANA
OG0005738	LOC108025458|XP_016951448.1|DBIA	LOC6505706|XP_001964420.1|DANA
OG0005739	LOC108024729|XP_016950314.1|DBIA	LOC6501152|XP_001954648.1|DANA
OG0005740	LOC108026143|XP_016952361.1|DBIA	LOC6501496|XP_001955365.1|DANA
OG0005741	LOC108027408|XP_016954336.1|DBIA	LOC6501416|XP_001955207.1|DANA
OG0005742	LOC108025425|XP_016951402.1|DBIA	LOC6505800|XP_001964398.1|DANA
OG0005743	LOC108031856|XP_016961099.1|DBIA	LOC6503395|XP_001967512.2|DANA
