Orthogroup	DBIA.longest_only	DPER.longest_only
OG0003786	LOC108036585|XP_016968330.1|DBIA	LOC6590113|XP_002016511.2|DPER
OG0003787	LOC108036583|XP_016968328.1|DBIA	LOC6590111|XP_002016509.2|DPER
OG0003788	LOC108026689|XP_016953266.1|DBIA	LOC6590988|XP_002016553.1|DPER
OG0003789	LOC108036450|XP_016968092.1|DBIA	LOC6591016|XP_026842615.1|DPER
OG0003790	LOC108028745|XP_016956202.1|DBIA	LOC6602950|XP_026848851.1|DPER
OG0003791	LOC108027225|XP_016954046.1|DBIA	LOC6592038|XP_026841784.1|DPER
OG0003792	LOC108022634|XP_016947179.1|DBIA	LOC6592661|XP_002018385.1|DPER
OG0003793	LOC108022605|XP_016947129.1|DBIA	LOC6590107|XP_002015663.1|DPER
OG0003794	LOC108026740|XP_016953349.1|DBIA	LOC6591284|XP_002016500.1|DPER
OG0003795	LOC108034997|XP_016965825.1|DBIA	LOC6597118|XP_026845325.1|DPER
OG0003796	LOC108025274|XP_016951128.1|DBIA	LOC6595139|XP_002020305.1|DPER
OG0003797	LOC108032756|XP_016962238.1|DBIA	LOC6598122|XP_026843149.1|DPER
OG0003798	LOC108036667|XP_016968437.1|DBIA	LOC6592209|XP_026841674.1|DPER
OG0003799	LOC108026816|XP_016953470.1|DBIA	LOC6590951|XP_002016021.1|DPER
OG0003800	LOC108032713|XP_016962180.1|DBIA	LOC6593907|XP_002018784.1|DPER
OG0003801	LOC108032770|XP_016962260.1|DBIA	LOC6596563|XP_026843358.1|DPER
OG0003802	LOC108032569|XP_016961956.1|DBIA	LOC6596535|XP_002021732.1|DPER
OG0003803	LOC108025131|XP_016950888.1|DBIA	LOC6595136|XP_002020302.1|DPER
OG0003804	LOC108029068|XP_016956627.1|DBIA	LOC6593283|XP_026843440.1|DPER
OG0003805	LOC108036851|XP_016968712.1|DBIA	LOC6595601|XP_026844390.1|DPER
OG0003806	LOC108036555|XP_016968322.1|DBIA	LOC6597985|XP_002023081.2|DPER
OG0003807	LOC108036831|XP_016968665.1|DBIA	LOC6588731|XP_026844332.1|DPER
OG0003808	LOC108028479|XP_016955830.1|DBIA	LOC6596093|XP_026845434.1|DPER
OG0003809	LOC108034215|XP_016964545.1|DBIA	LOC6589211|XP_026844761.1|DPER
OG0003810	LOC108022739|XP_016947318.1|DBIA	LOC6600852|XP_026841304.1|DPER
OG0003811	LOC108026854|XP_016953522.1|DBIA	LOC6590134|XP_002015611.1|DPER
OG0003812	LOC108036838|XP_016968674.1|DBIA	LOC6593312|XP_026843163.1|DPER
OG0003813	LOC108034101|XP_016964367.1|DBIA	LOC6589793|XP_002014461.1|DPER
OG0003814	LOC108034235|XP_016964573.1|DBIA	LOC6589608|XP_002014772.1|DPER, LOC113565917|XP_026845087.1|DPER
OG0003815	LOC108031633|XP_016960728.1|DBIA	LOC6595072|XP_026841053.1|DPER
OG0003816	LOC108032596|XP_016962000.1|DBIA	LOC6597946|XP_002023181.1|DPER
OG0003817	LOC108032725|XP_016962194.1|DBIA	LOC6593999|XP_002019051.1|DPER
OG0003818	LOC108034358|XP_016964734.1|DBIA	LOC6588925|XP_002014656.1|DPER, LOC6588794|XP_002014671.1|DPER
OG0003819	LOC108029300|XP_016956992.1|DBIA	LOC6589147|XP_002014666.1|DPER
OG0003820	LOC108031547|XP_016960572.1|DBIA	LOC6594691|XP_002019618.1|DPER
OG0003821	LOC108023083|XP_016947825.1|DBIA	LOC6590213|XP_002016069.1|DPER
OG0003822	LOC108031995|XP_016961281.1|DBIA	LOC6593652|XP_002019239.1|DPER
OG0003823	LOC108032576|XP_016961967.1|DBIA	LOC6589784|XP_026844421.1|DPER
OG0003824	LOC108032502|XP_016961816.1|DBIA	LOC6593965|XP_002018950.1|DPER
OG0003825	LOC108034193|XP_016964510.1|DBIA	LOC6593978|XP_002019020.1|DPER
OG0003826	LOC108028988|XP_016956519.1|DBIA	LOC6588818|XP_002015179.1|DPER
OG0003827	LOC108032450|XP_016961765.1|DBIA	LOC6593995|XP_002019047.2|DPER
OG0003828	LOC108032616|XP_016962043.1|DBIA	LOC6593998|XP_002019050.1|DPER
OG0003829	LOC108032754|XP_016962233.1|DBIA	LOC6598085|XP_026843460.1|DPER
OG0003830	LOC108033335|XP_016963110.1|DBIA	LOC113565619|XP_026843881.1|DPER, LOC6596589|XP_002021704.1|DPER
OG0003831	LOC108031725|XP_016960884.1|DBIA	LOC6588076|XP_002012819.1|DPER
OG0003832	LOC108034251|XP_016964593.1|DBIA	LOC6593338|XP_026843456.1|DPER
OG0003833	LOC108033955|XP_016964138.1|DBIA	LOC6593456|XP_002018738.1|DPER
OG0003834	LOC108033890|XP_016964026.1|DBIA	LOC6593426|XP_026843447.1|DPER
OG0003835	LOC108032588|XP_016961985.1|DBIA	LOC6603378|XP_026843859.1|DPER
OG0003836	LOC108033743|XP_016963791.1|DBIA	LOC113565702|XP_026844367.1|DPER, LOC6589653|XP_002014514.2|DPER
OG0003837	LOC108034065|XP_016964309.1|DBIA	LOC6589655|XP_002014516.1|DPER
OG0003838	LOC108032474|XP_016961786.1|DBIA	LOC6588899|XP_002014984.1|DPER
OG0003839	LOC108032642|XP_016962077.1|DBIA	LOC6593714|XP_026842966.1|DPER
OG0003840	LOC108029482|XP_016957234.1|DBIA	LOC6590553|XP_002016233.1|DPER
OG0003841	LOC108029250|XP_016956934.1|DBIA	LOC6596488|XP_002021530.1|DPER
OG0003842	LOC108033963|XP_016964158.1|DBIA	LOC6588998|XP_026844219.1|DPER
OG0003843	LOC108032609|XP_016962028.1|DBIA	LOC6598000|XP_026842942.1|DPER
OG0003844	LOC108032679|XP_016962142.1|DBIA	LOC6593599|XP_026843416.1|DPER
OG0003845	LOC108029230|XP_016956913.1|DBIA	LOC6593751|XP_002018855.2|DPER
OG0003846	LOC108032714|XP_016962181.1|DBIA	LOC6589233|XP_026844880.1|DPER
OG0003847	LOC108032743|XP_016962216.1|DBIA	LOC6593517|XP_026843829.1|DPER
OG0003848	LOC108024502|XP_016949938.1|DBIA	LOC6598758|XP_026850979.1|DPER
OG0003849	LOC108036178|XP_016967657.1|DBIA	LOC6592735|XP_026841440.1|DPER
OG0003850	LOC108034155|XP_016964444.1|DBIA	LOC6598105|XP_026843555.1|DPER
OG0003851	LOC108030259|XP_016958569.1|DBIA	LOC6592556|XP_002017934.1|DPER
OG0003852	LOC108036126|XP_016967600.1|DBIA	LOC6589837|XP_002014887.1|DPER
OG0003853	LOC108030153|XP_016958367.1|DBIA	LOC6601350|XP_026842368.1|DPER
OG0003854	LOC108034896|XP_016965603.1|DBIA	LOC6589462|XP_002014741.1|DPER
OG0003855	LOC108034163|XP_016964462.1|DBIA	LOC6589463|XP_002014742.2|DPER
OG0003856	LOC108033250|XP_016963005.1|DBIA	LOC6589763|XP_002015114.1|DPER
OG0003857	LOC108032572|XP_016961961.1|DBIA	LOC6595468|XP_002020901.2|DPER
OG0003859	LOC108033945|XP_016964121.1|DBIA	LOC6588795|XP_026844249.1|DPER
OG0003860	LOC108022895|XP_016947583.1|DBIA	LOC6593117|XP_002017616.1|DPER
OG0003861	LOC108027833|XP_016954908.1|DBIA	LOC113565440|XP_026843207.1|DPER
OG0003862	LOC108033099|XP_016962823.1|DBIA	LOC6589695|XP_026843985.1|DPER
OG0003863	LOC108032521|XP_016961845.1|DBIA	LOC6593855|XP_026842955.1|DPER
OG0003864	LOC108032803|XP_016962298.1|DBIA	LOC6593854|XP_002019222.1|DPER
OG0003865	LOC108025510|XP_016951521.1|DBIA	LOC6591753|XP_002017414.2|DPER
OG0003866	LOC108034131|XP_016964409.1|DBIA	LOC6596524|XP_002021721.1|DPER
OG0003867	LOC108031950|XP_016961228.1|DBIA	LOC113565411|XP_026843121.1|DPER
OG0003868	LOC108033339|XP_016963114.1|DBIA	LOC6589304|XP_002014395.1|DPER
OG0003869	LOC108033559|XP_016963396.1|DBIA	LOC6589033|XP_002015080.1|DPER
OG0003870	LOC108033673|XP_016963607.1|DBIA	LOC6588810|XP_026844883.1|DPER
OG0003871	LOC108034276|XP_016964624.1|DBIA	LOC6589295|XP_002015065.1|DPER
OG0003872	LOC108022838|XP_016947499.1|DBIA	LOC6590023|XP_002016202.1|DPER
OG0003873	LOC108034085|XP_016964340.1|DBIA	LOC6593396|XP_026843302.1|DPER
OG0003874	LOC108033736|XP_016963778.1|DBIA	LOC6596596|XP_026843798.1|DPER
OG0003875	LOC108034818|XP_016965363.1|DBIA	LOC6588822|XP_002014419.1|DPER
OG0003876	LOC108027906|XP_016955014.1|DBIA	LOC6595676|XP_002020736.1|DPER
OG0003877	LOC108032811|XP_016962313.1|DBIA	LOC6603395|XP_002028375.1|DPER
OG0003878	LOC108033944|XP_016964118.1|DBIA	LOC6588796|XP_026844248.1|DPER
OG0003879	LOC108030163|XP_016958385.1|DBIA	LOC6601055|XP_026849765.1|DPER
OG0003880	LOC108028535|XP_016955920.1|DBIA	LOC6602312|XP_026848503.1|DPER
OG0003881	LOC108022992|XP_016947711.1|DBIA	LOC6600959|XP_002025997.1|DPER
OG0003882	LOC108030717|XP_016959248.1|DBIA	LOC6593129|XP_002018103.1|DPER
OG0003883	LOC108023994|XP_016949219.1|DBIA	LOC6598361|XP_026846313.1|DPER
OG0003884	LOC108032624|XP_016962051.1|DBIA	LOC6598037|XP_002023195.2|DPER
OG0003885	LOC108034245|XP_016964586.1|DBIA	LOC6593767|XP_002018959.1|DPER
OG0003886	LOC108034246|XP_016964587.1|DBIA	LOC6593768|XP_002018960.2|DPER
OG0003887	LOC108029217|XP_016956896.1|DBIA	LOC6596489|XP_002021531.2|DPER
OG0003888	LOC108032013|XP_016961303.1|DBIA	LOC6594882|XP_002020001.2|DPER
OG0003889	LOC108027890|XP_016954998.1|DBIA	LOC6595632|XP_002020675.1|DPER
OG0003890	LOC108035579|XP_016966738.1|DBIA	LOC6601699|XP_002026711.1|DPER
OG0003891	LOC108032640|XP_016962075.1|DBIA	LOC6598045|XP_002023203.1|DPER
OG0003892	LOC108034799|XP_016965289.1|DBIA	LOC6601120|XP_002026195.1|DPER
OG0003893	LOC108036097|XP_016967552.1|DBIA	LOC6597966|XP_002023169.1|DPER
OG0003894	LOC108033320|XP_016963087.1|DBIA	LOC6589013|XP_002014329.1|DPER
OG0003895	LOC108022589|XP_016947105.1|DBIA	LOC6600832|XP_002025926.1|DPER
OG0003896	LOC108022919|XP_016947618.1|DBIA	LOC6600836|XP_026842580.1|DPER
OG0003897	LOC108022485|XP_016946927.1|DBIA	LOC6591088|XP_002016120.1|DPER
OG0003898	LOC108033634|XP_016963541.1|DBIA	LOC6598072|XP_002023131.1|DPER
OG0003899	LOC108029280|XP_016956967.1|DBIA	LOC6589867|XP_002014580.1|DPER
OG0003900	LOC108027820|XP_016954888.1|DBIA	LOC6595478|XP_002020650.1|DPER
OG0003901	LOC108032574|XP_016961962.1|DBIA	LOC6595467|XP_002020900.1|DPER
OG0003902	LOC108033852|XP_016963977.1|DBIA	LOC6595466|XP_002020899.1|DPER
OG0003903	LOC108036746|XP_016968544.1|DBIA	LOC6602240|XP_002027270.1|DPER
OG0003904	LOC108036745|XP_016968543.1|DBIA	LOC6602241|XP_002027271.1|DPER
OG0003905	LOC108032119|XP_016961441.1|DBIA	LOC6595230|XP_002020203.1|DPER
OG0003906	LOC108036425|XP_016968042.1|DBIA	LOC6601633|XP_002026636.1|DPER
OG0003907	LOC108028953|XP_016956480.1|DBIA	LOC6589523|XP_026844051.1|DPER
OG0003908	LOC108029032|XP_016956570.1|DBIA	LOC6589524|XP_002015047.2|DPER
OG0003909	LOC108022795|XP_016947414.1|DBIA	LOC6601264|XP_002026393.1|DPER
OG0003910	LOC108027032|XP_016953718.1|DBIA	LOC113566122|XP_026846049.1|DPER
OG0003911	LOC108027933|XP_016955051.1|DBIA	LOC6588698|XP_002015033.1|DPER
OG0003912	LOC108032379|XP_016961689.1|DBIA	LOC6596503|XP_002021577.1|DPER
OG0003913	LOC108032697|XP_016962163.1|DBIA	LOC6597949|XP_026843409.1|DPER
OG0003914	LOC108033983|XP_016964196.1|DBIA	LOC6588806|XP_002015127.1|DPER
OG0003915	LOC108023756|XP_016948883.1|DBIA	LOC6599902|XP_002025015.1|DPER
OG0003916	LOC108034223|XP_016964554.1|DBIA	LOC6595559|XP_026844164.1|DPER
OG0003917	LOC108034337|XP_016964709.1|DBIA	LOC6593950|XP_026843257.1|DPER
OG0003918	LOC108034135|XP_016964413.1|DBIA	LOC6589691|XP_002015204.2|DPER
OG0003919	LOC108027893|XP_016955000.1|DBIA	LOC6596303|XP_026843502.1|DPER
OG0003920	LOC108026846|XP_016953513.1|DBIA	LOC6590608|XP_002016473.2|DPER
OG0003921	LOC108033803|XP_016963908.1|DBIA	LOC6589497|XP_026844649.1|DPER
OG0003922	LOC108033815|XP_016963929.1|DBIA	LOC6589765|XP_026844450.1|DPER
OG0003923	LOC108036024|XP_016967443.1|DBIA	LOC6602017|XP_002027045.1|DPER
OG0003924	LOC108029397|XP_016957115.1|DBIA	LOC6590380|XP_002015482.1|DPER
OG0003925	LOC108029106|XP_016956699.1|DBIA	LOC6596363|XP_026843196.1|DPER
OG0003926	LOC108029087|XP_016956665.1|DBIA	LOC6596513|XP_026843749.1|DPER
OG0003927	LOC108036121|XP_016967595.1|DBIA	LOC6589158|XP_002014889.2|DPER
OG0003928	LOC108034236|XP_016964574.1|DBIA	LOC6593979|XP_002019021.1|DPER
OG0003929	LOC108033996|XP_016964212.1|DBIA	LOC6588802|XP_002015123.1|DPER
OG0003930	LOC108034075|XP_016964325.1|DBIA	LOC6593418|XP_002019124.1|DPER
OG0003931	LOC108033937|XP_016964105.1|DBIA	LOC6593544|XP_026843304.1|DPER
OG0003932	LOC108030360|XP_016958716.1|DBIA	LOC6592603|XP_026842159.1|DPER
OG0003933	LOC108027907|XP_016955015.1|DBIA	LOC6588915|XP_002014811.1|DPER
OG0003934	LOC108036708|XP_016968494.1|DBIA	LOC6593881|XP_026843376.1|DPER
OG0003935	LOC108030196|XP_016958441.1|DBIA	LOC6600797|XP_002025968.1|DPER
OG0003936	LOC108030197|XP_016958442.1|DBIA	LOC6600796|XP_002025967.1|DPER
OG0003937	LOC108029522|XP_016957311.1|DBIA	LOC6590475|XP_002016661.1|DPER
OG0003938	LOC108029044|XP_016956586.1|DBIA	LOC6596357|XP_026843060.1|DPER
OG0003939	LOC108029063|XP_016956621.1|DBIA	LOC6589862|XP_002015167.1|DPER
OG0003940	LOC108029115|XP_016956716.1|DBIA	LOC6596351|XP_002021489.1|DPER
OG0003941	LOC108029198|XP_016956864.1|DBIA	LOC6596354|XP_002021492.1|DPER
OG0003942	LOC108036766|XP_016968594.1|DBIA	LOC6589184|XP_026844227.1|DPER
OG0003943	LOC108029047|XP_016956599.1|DBIA	LOC6596359|XP_002021497.1|DPER
OG0003944	LOC108033810|XP_016963918.1|DBIA	LOC6589379|XP_002015051.1|DPER
OG0003945	LOC108022690|XP_016947250.1|DBIA	LOC6592560|XP_002018242.1|DPER
OG0003946	LOC108034081|XP_016964335.1|DBIA	LOC6598062|XP_002023155.1|DPER
OG0003947	LOC108034149|XP_016964437.1|DBIA	LOC6598076|XP_002023135.1|DPER
OG0003948	LOC108034314|XP_016964672.1|DBIA	LOC6595663|XP_002020785.1|DPER
OG0003949	LOC108033828|XP_016963943.1|DBIA	LOC6595661|XP_002020783.2|DPER
OG0003950	LOC108035845|XP_016967080.1|DBIA	LOC6589628|XP_026844153.1|DPER, LOC113565871|XP_026845032.1|DPER
OG0003951	LOC108030489|XP_016958863.1|DBIA	LOC6589740|XP_002014238.1|DPER
OG0003952	LOC108033371|XP_016963178.1|DBIA	LOC6589007|XP_002015145.1|DPER
OG0003953	LOC108033779|XP_016963871.1|DBIA	LOC6593729|XP_002019107.1|DPER
OG0003954	LOC108035205|XP_016966205.1|DBIA	LOC6601912|XP_026849341.1|DPER
OG0003955	LOC108033289|XP_016963044.1|DBIA	LOC113565658|XP_026844117.1|DPER, LOC113565657|XP_026844116.1|DPER
OG0003956	LOC108033824|XP_016963940.1|DBIA	LOC6588807|XP_026844241.1|DPER
OG0003957	LOC108034739|XP_016965172.1|DBIA	LOC6599487|XP_002024584.1|DPER
OG0003958	LOC108025859|XP_016952016.1|DBIA	LOC6599362|XP_002024485.1|DPER
OG0003959	LOC108022947|XP_016947652.1|DBIA	LOC6593083|XP_002017896.2|DPER
OG0003960	LOC108028887|XP_016956393.1|DBIA	LOC6600126|XP_002025293.1|DPER
OG0003961	LOC108036742|XP_016968539.1|DBIA	LOC6589528|XP_002015016.1|DPER
OG0003962	LOC108029142|XP_016956756.1|DBIA	LOC6596517|XP_002021512.2|DPER
OG0003963	LOC108033906|XP_016964061.1|DBIA	LOC6597975|XP_026843351.1|DPER
OG0003964	LOC108035157|XP_016966100.1|DBIA	LOC6589057|XP_002014545.1|DPER
OG0003965	LOC108036693|XP_016968471.1|DBIA	LOC6602227|XP_026843815.1|DPER
OG0003966	LOC108036830|XP_016968663.1|DBIA	LOC6597973|XP_002023111.1|DPER
OG0003967	LOC108026680|XP_016953245.1|DBIA	LOC6593206|XP_026842795.1|DPER
OG0003968	LOC108026754|XP_016953372.1|DBIA	LOC6593209|XP_002018038.1|DPER
OG0003969	LOC108022481|XP_016946921.1|DBIA	LOC6590867|XP_026840740.1|DPER
OG0003970	LOC108029023|XP_016956558.1|DBIA	LOC6589870|XP_002014583.1|DPER
OG0003971	LOC108035178|XP_016966138.1|DBIA	LOC6588711|XP_026844462.1|DPER
OG0003972	LOC108034900|XP_016965615.1|DBIA	LOC6596987|XP_002022234.2|DPER
OG0003973	LOC108022606|XP_016947131.1|DBIA	LOC6592285|XP_002018404.1|DPER
OG0003974	LOC108030321|XP_016958654.1|DBIA	LOC6592200|XP_002017835.1|DPER
OG0003975	LOC108036749|XP_016968546.1|DBIA	LOC6593495|XP_026843242.1|DPER
OG0003976	LOC108032580|XP_016961973.1|DBIA	LOC6593323|XP_002018945.1|DPER
OG0003977	LOC108032787|XP_016962280.1|DBIA	LOC6593591|XP_002018882.1|DPER
OG0003978	LOC108035962|XP_016967264.1|DBIA	LOC6602378|XP_002027382.1|DPER
OG0003979	LOC108034195|XP_016964512.1|DBIA	LOC6596456|XP_002021626.1|DPER
OG0003980	LOC108031990|XP_016961274.1|DBIA	LOC6594455|XP_002019706.1|DPER
OG0003981	LOC108033898|XP_016964043.1|DBIA	LOC6589684|XP_002014769.1|DPER
OG0003982	LOC108032806|XP_016962303.1|DBIA	LOC6597968|XP_026843234.1|DPER
OG0003983	LOC108032444|XP_016961758.1|DBIA	LOC6603517|XP_002028495.2|DPER
OG0003984	LOC108033644|XP_016963566.1|DBIA	LOC6589552|XP_026843907.1|DPER
OG0003985	LOC108033643|XP_016963565.1|DBIA	LOC113565463|XP_026843327.1|DPER
OG0003986	LOC108033527|XP_016963361.1|DBIA	LOC6589313|XP_026844696.1|DPER
OG0003987	LOC108033869|XP_016964001.1|DBIA	LOC6589075|XP_026844014.1|DPER
OG0003988	LOC108029260|XP_016956944.1|DBIA	LOC6589830|XP_002014709.1|DPER
OG0003989	LOC108033896|XP_016964040.1|DBIA	LOC6589421|XP_002014541.1|DPER
OG0003990	LOC108029259|XP_016956943.1|DBIA	LOC6593746|XP_002018850.1|DPER
OG0003991	LOC108027825|XP_016954895.1|DBIA	LOC6595354|XP_026844296.1|DPER, LOC6604533|XP_026845163.1|DPER
OG0003992	LOC108027868|XP_016954971.1|DBIA	LOC6595507|XP_002020612.1|DPER
OG0003993	LOC108027804|XP_016954872.1|DBIA	LOC6595545|XP_026844725.1|DPER
OG0003994	LOC108025552|XP_016951573.1|DBIA	LOC6587589|XP_002013647.1|DPER
OG0003995	LOC108029711|XP_016957676.1|DBIA	LOC6590643|XP_002016604.1|DPER
OG0003996	LOC108029999|XP_016958003.1|DBIA	LOC6590011|XP_026842093.1|DPER
OG0003997	LOC108034253|XP_016964596.1|DBIA	LOC6593645|XP_026843453.1|DPER
OG0003998	LOC108035838|XP_016967072.1|DBIA	LOC6589200|XP_026844756.1|DPER
OG0003999	LOC108026774|XP_016953413.1|DBIA	LOC6597969|XP_002023107.1|DPER
OG0004000	LOC108023749|XP_016948876.1|DBIA	LOC6597300|XP_026846410.1|DPER
OG0004001	LOC108026734|XP_016953336.1|DBIA	LOC6590018|XP_002016572.1|DPER
OG0004002	LOC108032418|XP_016961727.1|DBIA	LOC6596531|XP_002021728.1|DPER
OG0004003	LOC108033722|XP_016963747.1|DBIA	LOC6604572|XP_026844939.1|DPER
OG0004004	LOC108036086|XP_016967525.1|DBIA	LOC6588888|XP_002014857.1|DPER
OG0004005	LOC108033864|XP_016963992.1|DBIA	LOC6593677|XP_026843145.1|DPER
OG0004006	LOC108033783|XP_016963875.1|DBIA	LOC6589369|XP_002015253.1|DPER
OG0004007	LOC108035227|XP_016966249.1|DBIA	LOC6589034|XP_002015081.1|DPER
OG0004008	LOC108036839|XP_016968683.1|DBIA	LOC6593600|XP_026843736.1|DPER
OG0004009	LOC108029220|XP_016956903.1|DBIA	LOC6596522|XP_026843080.1|DPER
OG0004010	LOC108032546|XP_016961912.1|DBIA	LOC6597999|XP_026843480.1|DPER
OG0004011	LOC108032820|XP_016962323.1|DBIA	LOC6593860|XP_002018930.1|DPER
OG0004012	LOC108031997|XP_016961279.1|DBIA	LOC6594870|XP_026850614.1|DPER
OG0004013	LOC108034059|XP_016964303.1|DBIA	LOC6598107|XP_002023248.1|DPER
OG0004014	LOC108035476|XP_016966615.1|DBIA	LOC6596986|XP_002022233.2|DPER
OG0004015	LOC108036744|XP_016968542.1|DBIA	LOC6602237|XP_002027267.1|DPER
OG0004016	LOC108034129|XP_016964406.1|DBIA	LOC6588727|XP_002014369.2|DPER
OG0004017	LOC108027831|XP_016954906.1|DBIA	LOC6595553|XP_026844768.1|DPER
OG0004018	LOC108030304|XP_016958627.1|DBIA	LOC6591147|XP_002015570.1|DPER
OG0004019	LOC108033988|XP_016964201.1|DBIA	LOC6589483|XP_002015239.1|DPER
OG0004020	LOC108027838|XP_016954914.1|DBIA	LOC6589518|XP_002015192.1|DPER
OG0004021	LOC108027816|XP_016954884.1|DBIA	LOC6589410|XP_002015198.1|DPER
OG0004022	LOC108034069|XP_016964315.1|DBIA	LOC6595557|XP_002020905.1|DPER
OG0004023	LOC108026578|XP_016953019.1|DBIA	LOC6590241|XP_026842543.1|DPER
OG0004024	LOC108033625|XP_016963503.1|DBIA	LOC6588881|XP_026844447.1|DPER
OG0004025	LOC108032618|XP_016962046.1|DBIA	LOC6603510|XP_002028489.1|DPER, LOC6588674|XP_002014469.1|DPER
OG0004026	LOC108036080|XP_016967515.1|DBIA	LOC6589372|XP_026844160.1|DPER
OG0004027	LOC108023116|XP_016947871.1|DBIA	LOC6593156|XP_002018330.2|DPER
OG0004028	LOC108034113|XP_016964379.1|DBIA	LOC6589322|XP_002014282.1|DPER
OG0004029	LOC108036115|XP_016967582.1|DBIA	LOC6593949|XP_002019013.1|DPER
OG0004030	LOC108026770|XP_016953403.1|DBIA	LOC6590495|XP_026841694.1|DPER
OG0004031	LOC108034255|XP_016964600.1|DBIA	LOC6589546|XP_002015074.2|DPER
OG0004032	LOC108036825|XP_016968658.1|DBIA	LOC6597992|XP_026843082.1|DPER
OG0004033	LOC108034011|XP_016964235.1|DBIA	LOC6589223|XP_026844933.1|DPER
OG0004034	LOC108033811|XP_016963919.1|DBIA	LOC6588703|XP_002014944.1|DPER
OG0004035	LOC108029045|XP_016956589.1|DBIA	LOC6596358|XP_026842938.1|DPER
OG0004036	LOC108027760|XP_016954801.1|DBIA	LOC6596501|XP_002021575.1|DPER
OG0004037	LOC108036754|XP_016968569.1|DBIA	LOC6602261|XP_026843390.1|DPER
OG0004038	LOC108029110|XP_016956712.1|DBIA	LOC6589378|XP_002015050.1|DPER
OG0004039	LOC108029076|XP_016956646.1|DBIA	LOC6589452|XP_026844175.1|DPER
OG0004040	LOC108026790|XP_016953440.1|DBIA	LOC6590000|XP_002016050.1|DPER
OG0004041	LOC108023663|XP_016948773.1|DBIA	LOC6600672|XP_026848699.1|DPER
OG0004042	LOC108028329|XP_016955558.1|DBIA	LOC6601674|XP_002026739.2|DPER
OG0004043	LOC108033858|XP_016963984.1|DBIA	LOC6596652|XP_002021660.1|DPER
OG0004044	LOC108022022|XP_016946356.1|DBIA	LOC6597486|XP_002022722.1|DPER
OG0004045	LOC108033413|XP_016963223.1|DBIA	LOC6589602|XP_002014309.1|DPER
OG0004046	LOC108029135|XP_016956747.1|DBIA	LOC6588979|XP_002014571.1|DPER
OG0004047	LOC108034153|XP_016964442.1|DBIA	LOC6595445|XP_002020866.1|DPER
OG0004048	LOC108027828|XP_016954899.1|DBIA	LOC6589169|XP_002015026.1|DPER
OG0004049	LOC108036854|XP_016968716.1|DBIA	LOC6589791|XP_002014638.1|DPER, LOC113565902|XP_026845071.1|DPER
OG0004050	LOC108033920|XP_016964080.1|DBIA	LOC6589399|XP_026844346.1|DPER
OG0004051	LOC108033823|XP_016963937.1|DBIA	LOC6589860|XP_002015165.2|DPER
OG0004052	LOC108023311|XP_016948101.1|DBIA	LOC6599283|XP_002024248.1|DPER
OG0004053	LOC108022853|XP_016947516.1|DBIA	LOC6593058|XP_002018470.1|DPER
OG0004054	LOC108033412|XP_016963222.1|DBIA	LOC6588895|XP_002014683.1|DPER
OG0004055	LOC108025206|XP_016951027.1|DBIA	LOC6587775|XP_002012891.2|DPER
OG0004056	LOC108024977|XP_016950710.1|DBIA	LOC6594681|XP_002019316.2|DPER
OG0004057	LOC108034480|XP_016964871.1|DBIA	LOC6599079|XP_026849037.1|DPER
OG0004058	LOC108035258|XP_016966293.1|DBIA	LOC6596216|XP_026845441.1|DPER
OG0004059	LOC108031911|XP_016961168.1|DBIA	LOC6591457|XP_002017478.1|DPER
OG0004060	LOC108024507|XP_016949942.1|DBIA	LOC6594143|XP_002019769.1|DPER
OG0004061	LOC108030733|XP_016959303.1|DBIA	LOC6598352|XP_026846164.1|DPER
OG0004062	LOC108035429|XP_016966549.1|DBIA	LOC6595862|XP_026845531.1|DPER
OG0004063	LOC108023689|XP_016948801.1|DBIA	LOC6596930|XP_002021838.1|DPER
OG0004064	LOC108030584|XP_016959041.1|DBIA	LOC6596045|XP_002021229.1|DPER
OG0004065	LOC108022556|XP_016947039.1|DBIA	LOC6601616|XP_026842273.1|DPER
OG0004066	LOC108022497|XP_016946942.1|DBIA	LOC6590936|XP_002016169.1|DPER
OG0004067	LOC108032631|XP_016962103.1|DBIA	LOC6600409|XP_002025514.2|DPER
OG0004068	LOC108031124|XP_016959825.1|DBIA	LOC6594688|XP_002019615.2|DPER
OG0004069	LOC108031581|XP_016960635.1|DBIA	LOC6591794|XP_026840053.1|DPER
OG0004070	LOC108034677|XP_016965108.1|DBIA	LOC6595879|XP_002021392.2|DPER
OG0004071	LOC108030803|XP_016959381.1|DBIA	LOC6602997|XP_026849470.1|DPER
OG0004072	LOC108030807|XP_016959395.1|DBIA	LOC6602998|XP_002028025.2|DPER
OG0004073	LOC108023553|XP_016948623.1|DBIA	LOC6597779|XP_002022982.2|DPER
OG0004074	LOC108026676|XP_016953238.1|DBIA	LOC6590774|XP_002016462.1|DPER
OG0004075	LOC108029771|XP_016957768.1|DBIA	LOC6592641|XP_002017862.1|DPER
OG0004076	LOC108029622|XP_016957503.1|DBIA	LOC6592642|XP_026841031.1|DPER
OG0004077	LOC108036730|XP_016968516.1|DBIA	LOC6602213|XP_026843604.1|DPER
OG0004078	LOC108025418|XP_016951388.1|DBIA	LOC6591676|XP_002016891.1|DPER
OG0004079	LOC108022033|XP_016946368.1|DBIA	LOC6597660|XP_026849302.1|DPER
